ticker,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-05-16,139.57,139.69,138.562,148.4822,156.4782,DOWN,0
2017-05-17,135.78,137.32,138.072,147.9338,156.3956,DOWN,0
2017-05-18,133.41,135.34,137.462,147.3782,156.3097,UP,1
2017-05-19,135.78,134.57,136.932,146.87,156.22,UP,1
2017-05-22,137.07,135.7,136.322,146.4074,156.1314,DOWN,0
2017-05-23,135.97,137.15,135.602,145.9298,155.9996,UP,1
2017-05-24,139.42,135.82,136.33,145.5344,155.8794,UP,1
2017-05-25,141.06,139.97,137.86,145.1192,155.7696,UP,1
2017-05-26,146.37,141.33,139.978,144.7668,155.6888,DOWN,0
2017-05-30,145.44,145.55,141.652,144.431,155.5924,DOWN,0
2017-05-31,144.29,145.75,143.316,144.1174,155.4915,UP,1
2017-06-01,147.6,144.68,144.952,143.94,155.3848,UP,1
2017-06-02,148.35,148.22,146.41,143.735,155.2866,UP,1
2017-06-05,150.16,148.18,147.168,143.571,155.1964,DOWN,0
2017-06-06,146.85,149.63,147.45,143.37,155.0879,DOWN,0
2017-06-07,145.58,146.47,147.708,143.1548,154.978,DOWN,0
2017-06-08,145.48,146.12,147.284,142.9144,154.8683,DOWN,0
2017-06-09,143.94,146.26,146.402,142.7432,154.7458,DOWN,0
2017-06-12,142.79,142.86,144.928,142.637,154.6297,UP,1
2017-06-13,147.24,143.97,145.006,142.5532,154.5369,DOWN,0
2017-06-14,146.56,147.36,145.202,142.4814,154.4368,DOWN,0
2017-06-15,144.51,144.8,145.008,142.5396,154.3287,DOWN,0
2017-06-16,144.41,144.53,145.102,142.5868,154.2204,DOWN,0
2017-06-19,143.54,145.22,145.252,142.5482,154.1171,DOWN,0
2017-06-20,140.83,143.55,143.97,142.4394,153.9829,DOWN,0
2017-06-21,139.98,141.91,142.654,142.3126,153.8446,UP,1
2017-06-22,141.01,140.0,141.954,142.2216,153.7107,UP,1
2017-06-23,144.08,141.5,141.888,142.2188,153.5913,DOWN,0
2017-06-26,143.48,144.6,141.876,142.2412,153.4705,DOWN,0
2017-06-27,143.13,143.34,142.336,142.217,153.3819,UP,1
2017-06-28,147.28,144.34,143.796,142.2896,153.2993,DOWN,0
2017-06-29,146.0,147.11,144.794,142.346,153.2231,DOWN,0
2017-06-30,144.21,146.71,144.82,142.2356,153.132,UP,1
2017-07-03,145.37,144.88,145.198,142.1898,153.0434,UP,1
2017-07-05,145.38,145.22,145.648,142.0928,152.9478,DOWN,0
2017-07-06,144.16,143.92,145.024,141.9988,152.826,UP,1
2017-07-07,145.1,144.94,144.844,141.8732,152.7132,DOWN,0
2017-07-10,144.78,144.91,144.958,141.8558,152.5828,UP,1
2017-07-11,146.04,144.89,145.092,141.9538,152.4524,UP,1
2017-07-12,146.46,147.04,145.308,141.9194,152.3321,UP,1
2017-07-13,149.5,147.6,146.376,142.1494,152.2258,DOWN,0
2017-07-14,149.03,149.9,147.162,142.5048,152.1137,DOWN,0
2017-07-17,147.68,149.66,147.742,142.8162,151.9797,UP,1
2017-07-18,149.14,147.7,148.362,143.131,151.8621,UP,1
2017-07-19,149.58,149.43,148.986,143.4304,151.7413,DOWN,0
2017-07-20,149.0,149.9,148.886,143.7126,151.6228,DOWN,0
2017-07-21,148.25,148.92,148.73,143.913,151.5077,UP,1
2017-07-24,148.36,148.2,148.866,144.151,151.3836,UP,1
2017-07-25,150.5,149.0,149.138,144.3924,151.2634,UP,1
2017-07-26,153.75,150.6,149.972,144.665,151.1699,DOWN,0
2017-07-27,151.79,154.13,150.53,144.9094,151.056,UP,1
2017-07-28,152.05,150.96,151.29,145.2348,150.9609,UP,1
2017-07-31,152.06,152.57,152.03,145.6078,150.8613,UP,1
2017-08-01,154.2,152.79,152.77,145.9762,150.7886,DOWN,0
2017-08-02,154.18,154.47,152.856,146.3184,150.7025,DOWN,0
2017-08-03,154.18,153.87,153.334,146.6826,150.6116,DOWN,0
2017-08-04,145.26,155.31,151.976,146.7994,150.4701,DOWN,0
2017-08-07,142.46,145.38,150.056,146.8274,150.3107,DOWN,0
2017-08-08,142.41,141.96,147.698,146.7482,150.1595,DOWN,0
2017-08-09,140.23,142.18,144.908,146.644,149.9922,DOWN,0
2017-08-10,138.74,139.73,141.82,146.533,149.8082,UP,1
2017-08-11,139.32,138.82,140.632,146.3674,149.6403,UP,1
2017-08-14,141.78,140.11,140.496,146.236,149.4901,UP,1
2017-08-15,143.22,141.57,140.658,146.0972,149.3386,UP,1
2017-08-16,143.41,143.46,141.294,146.0284,149.1859,DOWN,0
2017-08-17,142.02,143.09,141.95,145.9572,149.0195,UP,1
2017-08-18,142.69,141.44,142.624,145.9014,148.8696,UP,1
2017-08-21,143.25,142.5,142.918,145.8876,148.8257,DOWN,0
2017-08-22,142.31,144.18,142.736,145.878,148.7935,DOWN,0
2017-08-23,142.15,142.0,142.484,145.7762,148.754,UP,1
2017-08-24,142.45,142.42,142.57,145.694,148.7263,DOWN,0
2017-08-25,142.43,142.86,142.518,145.6524,148.6945,UP,1
2017-08-28,143.06,142.73,142.48,145.6254,148.6597,DOWN,0
2017-08-29,142.75,142.17,142.568,145.6096,148.641,UP,1
2017-08-30,143.17,142.69,142.772,145.6564,148.6383,UP,1
2017-08-31,143.77,143.65,143.036,145.7322,148.6412,UP,1
2017-09-01,143.92,143.8,143.334,145.7904,148.636,DOWN,0
2017-09-05,141.29,143.06,142.98,145.7346,148.6143,DOWN,0
2017-09-06,140.36,141.67,142.502,145.6722,148.5626,UP,1
2017-09-07,142.01,140.5,142.27,145.6498,148.5217,UP,1
2017-09-08,144.35,141.82,142.386,145.5912,148.4818,UP,1
2017-09-11,146.1,145.44,142.822,145.5932,148.4473,DOWN,0
2017-09-12,144.93,146.04,143.55,145.6076,148.4057,DOWN,0
2017-09-13,144.76,143.9,144.43,145.5954,148.3612,DOWN,0
2017-09-14,144.01,144.37,144.83,145.568,148.3325,UP,1
2017-09-15,145.02,144.52,144.964,145.5852,148.3092,UP,1
2017-09-18,151.21,145.31,145.986,145.7074,148.3185,UP,1
2017-09-19,153.26,151.29,147.652,145.877,148.3575,DOWN,0
2017-09-20,151.0,153.03,148.9,145.9762,148.385,DOWN,0
2017-09-21,150.64,151.86,150.226,146.0598,148.3886,UP,1
2017-09-22,153.67,150.33,151.956,146.1432,148.4097,UP,1
2017-09-25,155.33,153.41,152.78,146.2692,148.4254,DOWN,0
2017-09-26,154.72,155.67,153.072,146.41,148.4318,DOWN,0
2017-09-27,154.29,155.21,153.73,146.513,148.4355,UP,1
2017-09-28,154.7,154.25,154.542,146.6154,148.4545,UP,1
2017-09-29,154.77,155.0,154.762,146.7308,148.4758,DOWN,0
2017-10-02,154.76,155.39,154.648,146.861,148.4946,UP,1
2017-10-03,155.0,154.86,154.704,146.9938,148.5224,UP,1
2017-10-04,158.39,155.37,155.524,147.1516,148.5741,DOWN,0
2017-10-05,157.74,158.32,156.132,147.2314,148.648,UP,1
2017-10-06,160.76,158.18,157.33,147.4108,148.7331,UP,1
2017-10-09,162.16,160.79,158.81,147.613,148.8343,DOWN,0
2017-10-10,161.55,163.07,160.12,147.8028,148.93,UP,1
2017-10-11,161.57,162.01,160.756,147.9502,149.0207,DOWN,0
2017-10-12,160.35,160.92,161.278,148.0736,149.1028,UP,1
2017-10-13,160.62,160.46,161.25,148.2024,149.1966,UP,1
2017-10-16,160.69,161.03,160.956,148.511,149.2894,UP,1
2017-10-17,162.64,160.72,161.174,148.9146,149.395,UP,1
2017-10-18,165.96,163.87,162.052,149.3856,149.5015,DOWN,0
2017-10-19,164.04,165.21,162.79,149.8618,149.5865,UP,1
2017-10-20,164.68,165.0,163.602,150.3806,149.6725,DOWN,0
2017-10-23,164.67,164.69,164.398,150.8876,149.7538,DOWN,0
2017-10-24,163.83,164.72,164.636,151.3286,149.8337,UP,1
2017-10-25,164.4,163.41,164.324,151.7522,149.9158,DOWN,0
2017-10-26,164.14,164.84,164.344,152.1668,149.994,UP,1
2017-10-27,165.37,164.7,164.482,152.6338,150.0759,DOWN,0
2017-10-30,163.7,165.26,164.288,153.054,150.141,UP,1
2017-10-31,165.27,164.27,164.576,153.4944,150.2185,DOWN,0
2017-11-01,164.31,166.5,164.558,153.9344,150.2781,UP,1
2017-11-02,182.31,168.5,168.192,154.7376,150.4384,DOWN,0
2017-11-03,178.8,182.51,170.878,155.4646,150.5812,UP,1
2017-11-06,179.86,178.67,174.11,156.2132,150.7314,DOWN,0
2017-11-07,177.0,179.3,176.456,156.892,150.8628,DOWN,0
2017-11-08,175.95,177.0,178.784,157.556,150.9888,UP,1
2017-11-09,177.0,175.34,177.722,158.2326,151.1336,UP,1
2017-11-10,180.55,176.11,178.072,158.9682,151.2954,UP,1
2017-11-13,181.42,179.26,178.384,159.7182,151.4627,DOWN,0
2017-11-14,178.68,181.0,178.72,160.466,151.6187,DOWN,0
2017-11-15,176.48,176.21,178.826,161.1884,151.7694,UP,1
2017-11-16,178.65,176.53,179.156,161.9212,151.9224,UP,1
2017-11-17,178.69,179.0,178.784,162.608,152.0622,UP,1
2017-11-20,178.73,178.48,178.246,163.2606,152.2174,UP,1
2017-11-21,179.92,179.41,178.494,163.9604,152.3732,DOWN,0
2017-11-22,178.64,180.0,178.926,164.638,152.5102,UP,1
2017-11-24,180.18,179.63,179.232,165.3614,152.5718,DOWN,0
2017-11-27,178.57,179.66,179.208,166.0324,152.6201,UP,1
2017-11-28,180.13,178.68,179.488,166.6108,152.6795,DOWN,0
2017-11-29,179.52,180.67,179.408,167.136,152.7403,UP,1
2017-11-30,181.87,180.39,180.054,167.7534,152.8113,DOWN,0
2017-12-01,180.84,181.97,180.186,168.3574,152.8828,UP,1
2017-12-04,183.6,182.88,181.192,168.956,152.9684,UP,1
2017-12-05,183.87,183.99,181.94,169.5268,153.0549,UP,1
2017-12-06,184.48,183.77,182.932,170.122,153.1419,UP,1
2017-12-07,185.72,184.86,183.702,170.7506,153.2286,UP,1
2017-12-08,186.43,185.8,184.82,171.3852,153.3173,UP,1
2017-12-11,189.13,187.27,185.926,172.0724,153.4135,UP,1
2017-12-12,189.29,188.62,187.01,172.763,153.51,UP,1
2017-12-13,189.73,189.55,188.06,173.4576,153.6349,DOWN,0
2017-12-14,188.5,189.5,188.616,174.0598,153.7643,UP,1
2017-12-15,190.11,189.14,189.352,174.7072,153.8919,UP,1
2017-12-18,190.68,191.32,189.662,175.3056,154.027,DOWN,0
2017-12-19,188.86,190.21,189.576,175.8396,154.1553,UP,1
2017-12-20,190.17,189.5,189.664,176.412,154.3002,UP,1
2017-12-21,191.18,190.33,190.2,177.0042,154.4501,DOWN,0
2017-12-22,190.46,191.93,190.27,177.6064,154.6014,UP,1
2017-12-26,191.34,190.13,190.402,178.2208,154.7589,UP,1
2017-12-27,191.43,191.47,190.916,178.8356,154.9201,UP,1
2017-12-28,193.38,191.95,191.558,179.4504,155.0779,DOWN,0
2017-12-29,192.43,194.51,191.808,179.9798,155.2201,UP,1
2018-01-02,193.87,192.8,192.49,180.5764,155.3783,UP,1
2018-01-03,194.96,194.86,193.214,181.182,155.5532,UP,1
2018-01-04,195.46,196.24,194.02,181.7978,155.7482,UP,1
2018-01-05,197.0,196.04,194.744,182.4612,155.9402,UP,1
2018-01-08,197.16,197.36,195.69,183.1164,156.1342,DOWN,0
2018-01-09,196.91,197.28,196.298,183.7718,156.3342,UP,1
2018-01-10,200.91,199.32,197.488,184.4826,156.5571,UP,1
2018-01-11,202.58,201.38,198.912,185.2602,156.7825,UP,1
2018-01-12,203.27,202.79,200.166,186.0202,157.0363,DOWN,0
2018-01-16,201.8,205.02,201.094,186.77,157.3048,UP,1
2018-01-17,203.4,203.25,202.392,187.1918,157.5647,DOWN,0
2018-01-18,203.25,203.8,202.86,187.6808,157.8302,UP,1
2018-01-19,206.65,204.25,203.674,188.2166,158.1554,UP,1
2018-01-22,206.77,207.56,204.374,188.812,158.479,UP,1
2018-01-23,208.85,206.69,205.784,189.47,158.7959,DOWN,0
2018-01-24,207.83,209.69,206.67,190.0866,159.1037,UP,1
2018-01-25,212.12,209.9,208.444,190.718,159.4327,DOWN,0
2018-01-26,212.03,212.5,209.52,191.3302,159.7651,DOWN,0
2018-01-29,210.0,211.95,210.166,191.9566,160.094,DOWN,0
2018-01-30,209.59,209.19,210.314,192.6188,160.4301,UP,1
2018-01-31,212.5,210.04,211.248,193.2958,160.7709,DOWN,0
2018-02-01,211.25,211.73,211.074,193.947,161.1089,DOWN,0
2018-02-02,207.51,209.99,210.17,194.5226,161.4306,DOWN,0
2018-02-05,200.34,206.7,208.238,194.931,161.6836,UP,1
2018-02-06,203.45,196.81,207.01,195.4272,161.9626,DOWN,0
2018-02-07,203.32,203.4,205.174,195.89,162.228,DOWN,0
2018-02-08,194.61,203.98,201.846,196.2108,162.4568,DOWN,0
2018-02-09,189.92,192.4,198.328,196.4066,162.6495,UP,1
2018-02-12,192.69,191.94,196.798,196.67,162.8847,UP,1
2018-02-13,194.2,192.9,194.948,196.9166,163.15,UP,1
2018-02-14,194.77,193.34,193.238,197.1952,163.3829,UP,1
2018-02-15,196.36,196.37,193.588,197.4504,163.6747,UP,1
2018-02-16,198.6,195.0,195.324,197.745,164.0114,UP,1
2018-02-20,199.45,197.94,196.676,198.0444,164.3481,UP,1
2018-02-21,203.64,199.02,198.564,198.4028,164.6993,UP,1
2018-02-22,204.07,203.64,200.424,198.7556,165.0466,UP,1
2018-02-23,206.18,204.53,202.388,199.0966,165.4031,DOWN,0
2018-02-26,203.96,206.56,203.46,199.39,165.7317,DOWN,0
2018-02-27,201.32,204.33,203.834,199.6218,166.056,DOWN,0
2018-02-28,199.93,202.41,203.092,199.8504,166.3635,DOWN,0
2018-03-01,199.75,200.11,202.228,200.0432,166.6617,UP,1
2018-03-02,201.45,198.38,201.282,200.2586,166.9711,UP,1
2018-03-05,203.7,201.0,201.23,200.5554,167.3107,DOWN,0
2018-03-06,203.42,204.24,201.65,200.8204,167.6607,UP,1
2018-03-07,205.16,200.87,202.696,201.1,168.0076,UP,1
2018-03-08,206.52,206.31,204.05,201.4212,168.3549,UP,1
2018-03-09,209.4,207.64,205.64,201.7824,168.722,DOWN,0
2018-03-12,208.69,209.43,206.638,202.1276,169.0684,DOWN,0
2018-03-13,207.8,210.0,207.514,202.416,169.4021,UP,1
2018-03-14,207.9,208.83,208.062,202.7254,169.7097,DOWN,0
2018-03-15,206.78,208.0,208.114,202.9836,170.0164,UP,1
2018-03-16,209.01,206.69,208.036,203.2646,170.34,DOWN,0
2018-03-19,205.13,208.3,207.324,203.458,170.6277,UP,1
2018-03-20,208.29,205.49,207.422,203.6838,170.9274,UP,1
2018-03-21,208.64,210.41,207.57,203.9134,171.2198,DOWN,0
2018-03-22,202.84,205.79,206.782,204.032,171.4997,DOWN,0
2018-03-23,198.23,202.53,204.626,203.9784,171.763,UP,1
2018-03-26,202.19,200.54,204.038,203.9706,172.0465,DOWN,0
2018-03-27,198.61,203.44,202.102,203.8774,172.3199,DOWN,0
2018-03-28,196.63,198.0,199.7,203.774,172.5891,UP,1
2018-03-29,202.5,197.6,199.632,203.756,172.8654,DOWN,0
2018-04-02,198.16,201.93,199.618,203.6542,173.1234,UP,1
2018-04-03,199.13,199.09,199.006,203.5038,173.3965,UP,1
2018-04-04,199.21,195.58,199.126,203.3526,173.6705,UP,1
2018-04-05,200.21,200.64,199.842,203.1798,173.9538,DOWN,0
2018-04-06,196.34,199.29,198.61,202.95,174.2314,UP,1
2018-04-09,196.49,198.2,198.276,202.6374,174.5139,UP,1
2018-04-10,200.19,198.64,198.488,202.4006,174.8098,DOWN,0
2018-04-11,200.07,198.79,198.66,202.202,175.0898,UP,1
2018-04-12,200.68,201.13,198.754,202.0238,175.3758,UP,1
2018-04-13,200.98,202.16,199.682,201.7934,175.665,UP,1
2018-04-16,202.83,202.89,200.95,201.625,175.9428,UP,1
2018-04-17,209.05,204.72,202.722,201.6558,176.258,UP,1
2018-04-18,210.89,209.76,204.886,201.8668,176.5914,DOWN,0
2018-04-19,209.69,210.39,206.688,201.9916,176.913,DOWN,0
2018-04-20,208.95,209.71,208.282,202.1042,177.2309,DOWN,0
2018-04-23,206.39,209.61,208.994,202.3398,177.542,DOWN,0
2018-04-24,205.76,207.88,208.336,202.6566,177.8453,DOWN,0
2018-04-25,201.29,205.92,206.416,202.8286,178.1279,UP,1
2018-04-26,206.06,202.71,205.69,203.0658,178.428,UP,1
2018-04-27,207.73,206.97,205.446,203.325,178.7343,DOWN,0
2018-04-30,207.28,208.46,205.624,203.5434,179.0232,UP,1
2018-05-01,210.35,207.07,206.542,203.7784,179.3298,UP,1
2018-05-02,210.47,210.46,208.378,203.9988,179.6438,DOWN,0
2018-05-03,210.44,209.04,209.254,204.1348,179.9503,DOWN,0
2018-05-04,200.04,203.49,207.716,204.0542,180.2026,UP,1
2018-05-07,203.07,200.04,206.874,203.992,180.4729,UP,1
2018-05-08,203.25,202.66,205.454,203.9778,180.7479,UP,1
2018-05-09,204.11,204.82,204.182,204.0336,181.0267,UP,1
2018-05-10,204.24,205.07,202.942,204.1198,181.2954,DOWN,0
2018-05-11,202.58,204.09,203.45,204.1764,181.5395,DOWN,0
2018-05-14,202.3,202.78,203.296,204.1934,181.7921,DOWN,0
2018-05-15,202.2,202.17,203.086,204.1634,182.0428,UP,1
2018-05-16,203.33,202.4,202.93,204.1616,182.2992,UP,1
2018-05-17,205.5,203.49,203.182,204.1684,182.5557,DOWN,0
2018-05-18,204.47,204.99,203.56,204.1274,182.8071,DOWN,0
2018-05-21,203.53,205.6,203.806,204.01,183.0539,DOWN,0
2018-05-22,199.58,203.6,203.282,203.8278,183.3255,UP,1
2018-05-23,200.6,198.18,202.736,203.6838,183.6162,UP,1
2018-05-24,202.36,200.45,202.108,203.573,183.9159,DOWN,0
2018-05-25,202.12,202.34,201.638,203.4798,184.2254,DOWN,0
2018-05-29,199.96,201.05,200.924,203.2988,184.5315,UP,1
2018-05-30,201.33,200.49,201.274,203.2228,184.8415,DOWN,0
2018-05-31,199.35,201.14,201.024,203.044,185.1294,UP,1
2018-06-01,200.68,200.03,200.688,202.8848,185.4167,UP,1
2018-06-04,202.24,201.66,200.712,202.8728,185.7108,UP,1
2018-06-05,204.16,202.36,201.552,202.9914,186.0215,UP,1
2018-06-06,207.51,204.58,202.788,203.0978,186.3456,DOWN,0
2018-06-07,200.15,207.08,202.948,203.1286,186.6301,UP,1
2018-06-08,202.5,200.14,203.312,203.246,186.9311,UP,1
2018-06-11,202.81,201.95,203.426,203.2522,187.2344,UP,1
2018-06-12,204.98,204.0,203.59,203.3886,187.547,UP,1
2018-06-13,207.66,207.02,203.62,203.5592,187.8732,DOWN,0
2018-06-14,205.53,207.71,204.696,203.6856,188.1855,UP,1
2018-06-15,207.09,204.92,205.614,203.8232,188.5072,UP,1
2018-06-18,220.44,215.56,209.14,204.3052,188.8936,DOWN,0
2018-06-19,220.08,218.57,212.16,204.777,189.2751,UP,1
2018-06-20,221.72,218.62,214.972,205.2076,189.6641,DOWN,0
2018-06-21,218.82,221.18,217.63,205.5826,190.0518,DOWN,0
2018-06-22,216.31,219.09,219.474,205.8952,190.4315,DOWN,0
2018-06-25,210.98,215.11,217.582,206.0952,190.7764,DOWN,0
2018-06-26,210.65,210.56,215.696,206.2516,191.1079,DOWN,0
2018-06-27,208.41,210.77,213.034,206.2388,191.4194,UP,1
2018-06-28,210.92,207.75,211.454,206.2394,191.7494,DOWN,0
2018-06-29,210.65,211.49,210.322,206.2586,192.0788,UP,1
2018-07-02,212.56,209.7,210.638,206.3308,192.4216,UP,1
2018-07-03,214.2,214.08,211.348,206.487,192.7675,DOWN,0
2018-07-05,214.17,214.64,212.5,206.6552,193.0823,UP,1
2018-07-06,216.79,214.28,213.674,206.9652,193.3999,UP,1
2018-07-09,218.54,216.57,215.252,207.2148,193.7376,UP,1
2018-07-10,219.43,220.72,216.626,207.4488,194.0816,DOWN,0
2018-07-11,219.23,218.74,217.632,207.6878,194.4094,UP,1
2018-07-12,220.5,220.89,218.898,207.8908,194.7352,DOWN,0
2018-07-13,220.23,220.51,219.586,208.086,195.0628,DOWN,0
2018-07-16,216.18,220.5,219.114,208.2008,195.3722,UP,1
2018-07-17,216.22,215.37,218.472,208.5244,195.6798,UP,1
2018-07-18,217.89,216.91,218.204,208.8208,195.9954,UP,1
2018-07-19,218.0,218.08,217.704,209.1158,196.3116,UP,1
2018-07-20,219.09,219.25,217.476,209.4154,196.6321,UP,1
2018-07-23,219.29,219.41,218.098,209.7164,196.9366,UP,1
2018-07-24,221.51,220.01,219.156,210.095,197.2554,UP,1
2018-07-25,225.55,220.67,220.688,210.56,197.5794,DOWN,0
2018-07-26,223.91,225.39,221.87,210.9942,197.8881,DOWN,0
2018-07-27,220.82,224.06,222.216,211.344,198.1845,DOWN,0
2018-07-30,216.75,220.09,221.708,211.569,198.4604,UP,1
2018-07-31,217.0,217.51,220.806,211.8196,198.7436,UP,1
2018-08-01,218.23,216.12,219.342,212.1136,199.0317,UP,1
2018-08-02,221.57,217.73,218.874,212.5534,199.3361,DOWN,0
2018-08-03,216.06,219.35,217.922,212.8626,199.6032,UP,1
2018-08-06,216.85,215.02,217.942,213.1524,199.8576,UP,1
2018-08-07,217.56,217.6,218.054,213.4612,200.1252,UP,1
2018-08-08,217.72,217.66,217.952,213.8164,200.3904,DOWN,0
2018-08-09,215.9,217.72,216.818,214.1078,200.6466,UP,1
2018-08-10,217.53,215.0,217.112,214.4714,200.9151,DOWN,0
2018-08-13,214.82,217.23,216.706,214.7542,201.1672,UP,1
2018-08-14,215.2,215.98,216.234,215.0134,201.4225,DOWN,0
2018-08-15,212.62,214.27,215.214,215.1826,201.6587,UP,1
2018-08-16,214.05,213.63,214.844,215.3134,201.9105,UP,1
2018-08-17,214.19,214.47,214.176,215.5942,202.1551,UP,1
2018-08-20,215.15,215.02,214.242,215.8472,202.4093,UP,1
2018-08-21,216.01,216.07,214.404,216.1112,202.5778,UP,1
2018-08-22,217.57,215.32,215.394,216.363,202.7716,DOWN,0
2018-08-23,216.11,217.69,215.806,216.532,202.9529,UP,1
2018-08-24,218.09,216.13,216.586,216.7832,203.1583,UP,1
2018-08-27,219.42,219.25,217.44,217.0298,203.3757,DOWN,0
2018-08-28,216.6,219.94,217.558,216.953,203.5737,DOWN,0
2018-08-29,216.53,216.19,217.35,216.882,203.7536,DOWN,0
2018-08-30,214.31,216.6,216.99,216.7338,203.918,DOWN,0
2018-08-31,213.74,214.01,216.12,216.6322,204.0933,UP,1
2018-09-04,215.31,214.05,215.298,216.6122,204.2875,DOWN,0
2018-09-05,214.83,215.2,214.944,216.6892,204.4684,UP,1
2018-09-06,216.18,215.06,214.874,216.7998,204.6558,DOWN,0
2018-09-07,214.86,215.1,214.984,216.9288,204.8365,UP,1
2018-09-10,217.61,215.86,215.758,217.0626,205.0249,DOWN,0
2018-09-11,217.21,216.45,216.138,217.1938,205.2178,UP,1
2018-09-12,221.01,217.34,217.374,217.3628,205.4219,UP,1
2018-09-13,221.64,221.0,218.466,217.5116,205.6373,DOWN,0
2018-09-14,221.08,221.93,219.71,217.6498,205.842,DOWN,0
2018-09-17,218.75,221.2,219.938,217.689,206.0382,UP,1
2018-09-18,221.01,218.05,220.698,217.7384,206.2339,DOWN,0
2018-09-19,219.93,221.2,220.482,217.7484,206.4293,UP,1
2018-09-20,222.18,220.47,220.59,217.8074,206.6222,UP,1
2018-09-21,222.28,223.76,220.83,217.843,206.8143,DOWN,0
2018-09-24,222.0,221.08,221.48,217.8784,207.0019,UP,1
2018-09-25,225.69,222.14,222.416,218.0686,207.2017,DOWN,0
2018-09-26,225.13,226.77,223.456,218.2468,207.3952,UP,1
2018-09-27,227.42,225.64,224.504,218.4374,207.5867,UP,1
2018-09-28,227.84,227.16,225.616,218.6342,207.7794,DOWN,0
2018-10-01,226.04,229.02,226.424,218.7732,207.961,DOWN,0
2018-10-02,224.64,226.14,226.214,218.8802,208.1417,UP,1
2018-10-03,226.1,225.27,226.408,218.972,208.3216,DOWN,0
2018-10-04,220.97,225.33,225.118,218.8804,208.4731,DOWN,0
2018-10-05,218.45,220.09,223.24,218.7712,208.621,DOWN,0
2018-10-08,216.81,218.69,221.394,218.691,208.7542,DOWN,0
2018-10-09,215.16,215.91,219.498,218.6592,208.8741,DOWN,0
2018-10-10,205.28,214.69,215.334,218.4248,208.9482,DOWN,0
2018-10-11,200.6,204.28,211.26,218.0722,208.9945,UP,1
2018-10-12,208.26,205.18,209.222,217.806,209.0787,UP,1
2018-10-15,208.56,208.0,207.572,217.656,209.1546,UP,1
2018-10-16,213.89,209.26,207.318,217.5968,209.2619,DOWN,0
2018-10-17,212.89,213.79,208.84,217.5034,209.357,DOWN,0
2018-10-18,206.73,212.21,210.066,217.2836,209.4158,DOWN,0
2018-10-19,204.09,207.57,209.232,217.0474,209.459,DOWN,0
2018-10-22,203.55,204.99,208.23,216.7678,209.4917,DOWN,0
2018-10-23,201.34,200.4,205.72,216.4982,209.5126,DOWN,0
2018-10-24,192.17,201.13,201.576,216.0376,209.4889,UP,1
2018-10-25,195.0,193.49,199.23,215.6852,209.4594,DOWN,0
2018-10-26,188.4,191.26,196.092,215.1722,209.3885,DOWN,0
2018-10-29,183.23,190.55,192.028,214.553,209.2883,UP,1
2018-10-30,185.25,183.85,188.81,213.955,209.2055,UP,1
2018-10-31,200.03,197.25,190.382,213.6354,209.1887,DOWN,0
2018-11-01,199.84,200.47,191.35,213.2808,209.1716,DOWN,0
2018-11-02,197.34,200.23,193.138,212.9054,209.1251,UP,1
2018-11-05,197.48,197.74,195.988,212.4932,209.0786,UP,1
2018-11-06,197.6,197.94,198.458,212.0568,209.0224,UP,1
2018-11-07,204.24,198.8,199.3,211.8096,209.0044,UP,1
2018-11-08,204.58,203.01,200.248,211.5706,208.9667,DOWN,0
2018-11-09,199.82,203.58,200.744,211.2808,208.9057,DOWN,0
2018-11-12,193.69,199.45,199.986,210.8798,208.8241,UP,1
2018-11-13,194.54,194.38,199.374,210.4644,208.7489,DOWN,0
2018-11-14,190.96,195.99,196.718,209.987,208.6412,UP,1
2018-11-15,198.21,190.16,195.444,209.6276,208.576,DOWN,0
2018-11-16,198.19,197.29,195.118,209.2942,208.5294,DOWN,0
2018-11-19,191.14,198.08,194.608,208.7648,208.4834,DOWN,0
2018-11-20,188.31,186.25,193.362,208.1868,208.4077,DOWN,0
2018-11-21,188.11,189.93,192.792,207.5288,208.3316,DOWN,0
2018-11-23,184.11,186.29,189.972,206.7782,208.2791,UP,1
2018-11-26,189.0,187.2,188.134,206.1366,208.2745,DOWN,0
2018-11-27,187.78,187.69,187.462,205.5172,208.25,UP,1
2018-11-28,192.94,188.73,188.388,204.9558,208.2437,DOWN,0
2018-11-29,191.68,192.29,189.102,204.3908,208.2282,UP,1
2018-11-30,193.4,192.09,190.96,203.8152,208.2134,UP,1
2018-12-03,196.16,197.42,192.392,203.2928,208.2012,DOWN,0
2018-12-04,189.88,195.28,192.812,202.6504,208.1534,DOWN,0
2018-12-06,188.96,186.5,192.016,201.9158,208.08,DOWN,0
2018-12-07,186.93,188.85,191.066,201.1518,207.9943,DOWN,0
2018-12-10,185.87,185.98,189.56,200.3208,207.8927,DOWN,0
2018-12-11,182.54,184.18,186.836,199.4148,207.7856,DOWN,0
2018-12-12,181.41,184.23,185.142,198.5222,207.6861,DOWN,0
2018-12-13,179.67,182.21,183.284,197.6228,207.5848,DOWN,0
2018-12-14,176.91,177.59,181.28,196.639,207.4706,UP,1
2018-12-17,178.27,175.78,179.76,195.785,207.3547,UP,1
