ticker,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-04-24,48.343,47.387,47.9463,42.7004,27.8578,UP,1
2020-04-27,53.25,49.174,48.6448,42.6934,28.0445,DOWN,0
2020-04-28,51.275,53.043,49.7435,42.6522,28.2192,UP,1
2020-04-29,53.367,52.678,50.6555,42.575,28.4016,DOWN,0
2020-04-30,52.125,57.013,51.6721,42.3943,28.5781,DOWN,0
2020-05-01,46.755,50.333,51.3544,42.1301,28.7269,UP,1
2020-05-04,50.746,46.733,50.8536,41.9437,28.8961,UP,1
2020-05-05,51.214,52.653,50.8415,41.8563,29.0661,UP,1
2020-05-06,52.172,51.767,50.6024,41.8332,29.2417,DOWN,0
2020-05-07,52.003,51.814,50.5779,41.8348,29.415,UP,1
2020-05-08,54.628,52.918,52.1525,42.0221,29.5999,DOWN,0
2020-05-11,54.086,52.701,52.8205,42.2131,29.794,DOWN,0
2020-05-12,53.961,55.133,53.3699,42.3009,29.9878,DOWN,0
2020-05-13,52.731,54.722,53.4816,42.3615,30.1729,UP,1
2020-05-14,53.555,52.0,53.7921,42.4332,30.3599,DOWN,0
2020-05-15,53.278,52.69,53.5221,42.5327,30.5458,UP,1
2020-05-18,54.242,55.185,53.5533,42.6796,30.739,DOWN,0
2020-05-19,53.867,54.345,53.5347,42.9463,30.9302,UP,1
2020-05-20,54.371,54.7,53.8627,43.1733,31.126,UP,1
2020-05-21,55.173,54.4,54.1863,43.4311,31.3249,DOWN,0
2020-05-22,54.459,54.812,54.4224,43.7729,31.5194,UP,1
2020-05-26,54.591,55.633,54.4923,44.1359,31.713,UP,1
2020-05-27,54.682,54.724,54.6552,44.6361,31.908,DOWN,0
2020-05-28,53.721,54.234,54.5252,45.1369,32.1003,UP,1
2020-05-29,55.667,53.917,54.6239,45.7686,32.3003,UP,1
2020-06-01,59.873,57.2,55.7068,46.3959,32.5265,DOWN,0
2020-06-02,58.771,59.647,56.5427,47.0012,32.7484,UP,1
2020-06-03,58.864,59.208,57.3791,47.5995,32.9694,DOWN,0
2020-06-04,57.625,59.325,58.16,48.0786,33.182,UP,1
2020-06-05,59.044,58.523,58.8355,48.5405,33.4019,UP,1
2020-06-08,63.328,61.267,59.5264,49.1029,33.6449,DOWN,0
2020-06-09,62.711,62.667,60.3145,49.6713,33.8844,UP,1
2020-06-10,68.337,66.125,62.2091,50.3685,34.1556,DOWN,0
2020-06-11,64.856,66.013,63.6552,50.967,34.4083,DOWN,0
2020-06-12,62.352,65.333,64.3168,51.5719,34.6487,UP,1
2020-06-15,66.06,61.186,64.8632,52.2872,34.9071,DOWN,0
2020-06-16,65.475,67.457,65.416,52.9567,35.1606,UP,1
2020-06-17,66.119,65.847,64.9725,53.5907,35.416,UP,1
2020-06-18,66.931,66.867,65.3875,54.2021,35.6756,DOWN,0
2020-06-19,66.727,67.519,66.2624,54.8048,35.9357,DOWN,0
2020-06-22,66.288,66.663,66.308,55.3666,36.1906,UP,1
2020-06-23,66.785,66.592,66.57,55.8343,36.4487,DOWN,0
2020-06-24,64.057,66.274,66.1575,56.169,36.6917,UP,1
2020-06-25,65.732,63.618,65.9177,56.5105,36.9419,DOWN,0
2020-06-26,63.983,66.319,65.3689,56.7965,37.1794,UP,1
2020-06-29,67.29,64.601,65.5693,57.1371,37.4339,UP,1
2020-06-30,71.987,67.1,66.6097,57.5817,37.7121,UP,1
2020-07-01,74.642,72.2,68.7268,58.159,38.0044,UP,1
2020-07-02,80.577,81.432,71.6959,58.7944,38.3257,UP,1
2020-07-06,91.439,85.113,77.1871,59.6823,38.7017,UP,1
2020-07-07,92.657,93.667,82.2605,60.5686,39.0828,DOWN,0
2020-07-08,91.059,93.667,86.0748,61.3247,39.4579,UP,1
2020-07-09,92.952,93.133,89.7368,62.1583,39.8422,UP,1
2020-07-10,102.977,93.067,94.2167,63.1505,40.2827,DOWN,0
2020-07-13,99.804,110.6,95.8897,64.1041,40.7055,UP,1
2020-07-14,101.12,103.733,97.5823,65.1914,41.1302,UP,1
2020-07-15,103.067,102.867,99.984,66.2378,41.5649,DOWN,0
2020-07-16,100.043,98.477,101.4021,67.2144,41.9848,UP,1
2020-07-17,100.056,100.897,100.818,68.172,42.4035,UP,1
2020-07-20,109.533,101.267,102.7639,69.3227,42.8701,DOWN,0
2020-07-21,104.557,109.329,103.4513,70.3212,43.3152,UP,1
2020-07-22,106.155,106.6,104.0689,71.3626,43.7689,DOWN,0
2020-07-23,100.871,111.93,104.2347,72.3008,44.194,DOWN,0
2020-07-24,94.467,94.401,103.1168,73.1356,44.5863,UP,1
2020-07-27,102.64,95.667,101.7381,74.1173,45.018,DOWN,0
2020-07-28,98.433,100.267,100.5132,75.0203,45.4286,UP,1
2020-07-29,99.941,100.067,99.2703,75.9343,45.8457,DOWN,0
2020-07-30,99.166,99.2,98.9292,76.8403,46.2558,DOWN,0
2020-07-31,95.384,101.0,99.1127,77.6606,46.6468,UP,1
2020-08-03,99.0,96.613,98.3847,78.5371,47.0552,UP,1
2020-08-04,99.133,99.667,98.5248,79.4306,47.4635,DOWN,0
2020-08-05,99.001,99.533,98.3369,80.3188,47.8729,UP,1
2020-08-06,99.305,99.389,98.3648,81.2113,48.2849,DOWN,0
2020-08-07,96.847,99.969,98.6575,82.0738,48.684,DOWN,0
2020-08-10,94.571,96.533,97.7717,82.8519,49.0719,DOWN,0
2020-08-11,91.626,93.067,96.2703,83.4869,49.4302,UP,1
2020-08-12,103.651,98.0,97.2001,84.3845,49.8391,UP,1
2020-08-13,108.067,107.4,98.9524,85.3686,50.2701,UP,1
2020-08-14,110.047,110.999,101.5924,86.417,50.715,UP,1
2020-08-17,122.376,111.8,107.1533,87.6837,51.2219,UP,1
2020-08-18,125.806,126.599,113.9893,88.9332,51.7459,DOWN,0
2020-08-19,125.235,124.333,118.3063,90.1837,52.2677,UP,1
2020-08-20,133.455,124.045,123.384,91.4861,52.8291,UP,1
2020-08-21,136.665,136.317,128.7076,92.9223,53.4067,DOWN,0
2020-08-24,134.28,141.752,131.0884,94.3608,53.9692,UP,1
2020-08-25,134.889,131.659,132.9051,95.7374,54.5318,UP,1
2020-08-26,143.545,137.333,136.5669,97.2988,55.1372,UP,1
2020-08-27,149.25,145.364,139.7259,98.9614,55.7684,DOWN,0
2020-08-28,147.56,153.008,141.9048,100.574,56.3896,UP,1
2020-08-31,166.107,148.203,148.2701,102.5616,57.1047,DOWN,0
2020-09-01,158.35,167.38,152.9623,104.4028,57.78,DOWN,0
2020-09-02,149.123,159.663,154.078,106.0496,58.4082,DOWN,0
2020-09-03,135.667,135.743,151.3613,107.4818,58.9699,UP,1
2020-09-04,139.44,134.27,149.7373,108.956,59.5473,DOWN,0
2020-09-08,110.07,118.667,138.53,109.8777,59.9802,UP,1
2020-09-09,122.093,118.867,131.2787,110.9738,60.4724,UP,1
2020-09-10,123.78,128.737,126.21,112.0096,60.9803,UP,1
2020-09-11,124.24,127.313,123.9247,113.0016,61.4894,UP,1
2020-09-14,139.873,126.983,124.0113,114.1875,62.0791,UP,1
2020-09-15,149.92,145.52,131.9813,115.3571,62.7183,DOWN,0
2020-09-16,147.253,146.623,137.0133,116.4491,63.3446,DOWN,0
2020-09-17,141.143,138.533,140.486,117.4507,63.9387,UP,1
2020-09-18,147.383,149.313,145.1147,118.5394,64.5635,UP,1
2020-09-21,149.797,151.043,147.0993,119.4758,65.2015,DOWN,0
2020-09-22,141.41,143.2,145.3973,120.3079,65.7984,DOWN,0
2020-09-23,126.787,135.053,141.304,120.8212,66.3204,UP,1
2020-09-24,129.263,121.267,138.928,121.3451,66.8535,UP,1
2020-09-25,135.78,131.157,136.6073,122.0599,67.4161,UP,1
2020-09-28,140.4,141.54,134.728,122.8668,68.0006,DOWN,0
2020-09-29,139.69,138.667,134.384,123.4699,68.5791,UP,1
2020-09-30,143.003,140.44,137.6273,124.2388,69.1747,UP,1
2020-10-01,149.387,146.92,141.652,125.1035,69.7944,DOWN,0
2020-10-02,138.363,140.463,142.1687,125.8533,70.3599,UP,1
2020-10-05,141.893,141.117,142.4673,126.8018,70.9383,DOWN,0
2020-10-06,137.993,141.263,142.128,127.5089,71.4936,UP,1
2020-10-07,141.767,139.957,141.8807,128.3756,72.0673,UP,1
2020-10-08,141.973,146.147,140.398,129.2162,72.6374,UP,1
2020-10-09,144.667,143.377,141.6587,130.1262,73.219,UP,1
2020-10-12,147.433,147.333,142.7667,131.1672,73.8125,UP,1
2020-10-13,148.883,147.783,144.9447,132.1649,74.4135,UP,1
2020-10-14,153.767,149.927,147.3447,133.2576,75.0441,DOWN,0
2020-10-15,149.627,150.103,148.8753,134.2701,75.6527,DOWN,0
2020-10-16,146.557,151.48,149.2533,135.2151,76.2421,DOWN,0
2020-10-19,143.61,148.747,148.4887,136.1503,76.8125,DOWN,0
2020-10-20,140.647,143.917,146.8413,137.0719,77.3652,UP,1
2020-10-21,140.88,140.9,144.264,138.0569,77.9133,UP,1
2020-10-22,141.93,147.307,142.7247,138.8225,78.4589,DOWN,0
2020-10-23,140.21,140.613,141.4553,139.4654,78.9995,DOWN,0
2020-10-26,140.093,137.21,140.752,140.0663,79.5405,UP,1
2020-10-27,141.56,141.253,140.9347,140.45,80.0734,DOWN,0
2020-10-28,135.34,138.827,139.8267,140.6407,80.5708,UP,1
2020-10-29,136.943,136.653,138.8293,140.8748,81.0827,DOWN,0
2020-10-30,129.347,135.632,136.6567,140.7927,81.5582,UP,1
2020-11-02,133.503,131.333,135.3387,140.7294,82.0556,UP,1
2020-11-03,141.3,136.577,135.2867,140.8698,82.5797,DOWN,0
2020-11-04,140.327,143.54,136.284,140.9786,83.0915,UP,1
2020-11-05,146.03,142.767,138.1013,141.0283,83.6309,DOWN,0
2020-11-06,143.317,145.367,140.8953,140.9096,84.1592,DOWN,0
2020-11-09,140.42,146.5,142.2787,140.7668,84.6753,DOWN,0
2020-11-10,136.787,140.03,141.376,140.1804,85.1703,UP,1
2020-11-11,139.043,138.817,141.1193,139.7943,85.6718,DOWN,0
2020-11-12,137.253,138.35,139.364,139.5569,86.1445,DOWN,0
2020-11-13,136.167,136.95,137.934,139.5669,86.6085,DOWN,0
2020-11-16,136.03,136.31,137.056,139.4987,87.0286,UP,1
2020-11-17,147.203,153.39,139.1393,140.2413,87.4689,UP,1
2020-11-18,162.213,149.45,143.7733,141.0437,88.0351,UP,1
2020-11-19,166.423,164.0,149.6073,141.8966,88.6176,DOWN,0
2020-11-20,163.203,165.997,155.0147,142.6759,89.1842,UP,1
2020-11-23,173.95,167.833,162.5987,143.3574,89.7969,UP,1
2020-11-24,185.127,180.133,170.1833,144.0615,90.4644,UP,1
2020-11-25,191.333,183.353,176.0073,144.9431,91.1653,UP,1
2020-11-27,195.253,193.72,181.7733,146.0253,91.8736,DOWN,0
2020-11-30,189.2,200.737,186.9727,146.8617,92.5529,UP,1
2020-12-01,194.92,199.197,191.1667,147.7641,93.2413,DOWN,0
2020-12-02,189.607,185.48,192.0627,148.7281,93.8836,UP,1
2020-12-03,197.793,196.673,193.3547,150.1482,94.5727,UP,1
2020-12-04,199.68,197.003,194.24,151.5565,95.2708,UP,1
2020-12-07,213.92,201.64,199.184,153.1193,96.0625,UP,1
2020-12-08,216.627,208.502,203.5253,154.6439,96.879,DOWN,0
2020-12-09,201.493,217.897,205.9027,155.8799,97.6268,UP,1
2020-12-10,209.023,191.457,208.1487,157.2003,98.4456,DOWN,0
2020-12-11,203.33,205.003,208.8787,158.2792,99.2396,UP,1
2020-12-14,213.277,206.333,208.75,159.7775,100.0581,DOWN,0
2020-12-15,211.083,214.427,207.6413,161.1613,100.865,DOWN,0
2020-12-16,207.59,209.41,208.8607,162.5532,101.6531,UP,1
2020-12-17,218.633,209.397,210.7827,164.0905,102.5048,UP,1
2020-12-18,231.667,222.967,216.45,165.8844,103.4286,DOWN,0
2020-12-21,216.62,222.08,217.1187,167.3235,104.3091,DOWN,0
2020-12-22,213.447,216.0,217.5913,168.6437,105.1612,UP,1
2020-12-23,215.327,210.733,219.1387,169.9726,106.0264,UP,1
2020-12-24,220.59,214.33,219.53,171.3091,106.9425,UP,1
2020-12-28,221.23,224.837,217.4427,172.7411,107.8665,UP,1
2020-12-29,221.997,220.333,218.518,174.2499,108.8281,UP,1
2020-12-30,231.593,224.0,222.1473,176.0096,109.8427,UP,1
2020-12-31,235.223,233.33,226.1267,177.9011,110.8984,UP,1
2021-01-04,243.257,239.82,230.66,179.9487,111.9721,UP,1
2021-01-05,245.037,241.22,235.4213,182.0108,113.0548,UP,1
2021-01-06,251.993,252.83,241.4207,184.2465,114.17,UP,1
2021-01-07,272.013,259.21,249.5047,186.8849,115.3617,UP,1
2021-01-08,293.34,285.333,261.128,189.9205,116.6487,DOWN,0
2021-01-11,270.397,283.133,266.556,192.6216,117.8246,UP,1
2021-01-12,283.147,277.0,274.178,195.5457,119.0689,UP,1
2021-01-13,284.803,284.253,280.74,198.6548,120.3255,DOWN,0
2021-01-14,281.667,281.13,282.6707,201.6181,121.5592,DOWN,0
2021-01-15,275.387,284.0,279.08,204.2998,122.7756,UP,1
2021-01-19,281.517,279.267,281.304,207.1236,124.0317,UP,1
2021-01-20,283.483,286.247,281.3713,209.8727,125.2891,DOWN,0
2021-01-21,281.663,285.0,280.7433,212.6396,126.5253,UP,1
2021-01-22,282.213,278.103,280.8527,215.4755,127.7546,UP,1
2021-01-25,293.6,285.0,284.4953,218.6117,129.0396,UP,1
2021-01-26,294.363,297.127,287.0647,221.7181,130.3205,DOWN,0
2021-01-27,288.053,290.117,287.9787,224.7341,131.5437,DOWN,0
2021-01-28,278.477,273.333,287.3413,227.5803,132.6995,DOWN,0
2021-01-29,264.51,276.667,283.8007,230.1499,133.7788,UP,1
2021-02-01,279.937,271.43,281.068,232.8046,134.93,UP,1
2021-02-02,290.93,281.56,280.3813,235.3789,136.1334,DOWN,0
2021-02-03,284.897,292.34,279.75,237.7484,137.3091,DOWN,0
2021-02-04,283.33,285.0,280.7207,240.1509,138.4968,UP,1
2021-02-05,284.077,281.667,284.634,242.3535,139.6732,UP,1
2021-02-08,287.807,289.89,286.208,244.4071,140.877,DOWN,0
2021-02-09,283.153,285.04,284.6527,246.2435,142.0511,DOWN,0
2021-02-10,268.273,281.212,281.328,247.7039,143.1262,UP,1
2021-02-11,270.553,270.813,278.7727,249.3309,144.2226,UP,1
2021-02-12,272.04,267.087,276.3653,250.8733,145.3159,DOWN,0
2021-02-16,265.407,272.667,271.8853,252.3893,146.3823,UP,1
2021-02-17,266.05,259.697,268.4647,253.7545,147.4788,DOWN,0
2021-02-18,262.46,260.3,267.302,255.0101,148.5374,DOWN,0
2021-02-19,260.433,265.0,265.278,255.9403,149.5835,DOWN,0
2021-02-22,238.167,254.213,258.5033,256.3711,150.5135,DOWN,0
2021-02-23,232.947,220.71,252.0113,257.0002,151.4182,UP,1
2021-02-24,247.34,237.283,248.2693,257.7665,152.3817,DOWN,0
2021-02-25,227.407,242.05,241.2587,258.2481,153.2483,DOWN,0
2021-02-26,225.167,233.333,234.2053,258.4859,154.1044,UP,1
2021-03-01,239.477,230.037,234.4673,259.0537,155.0381,DOWN,0
2021-03-02,228.813,239.427,233.6407,259.4782,155.9144,DOWN,0
2021-03-03,217.733,229.33,227.7193,259.4602,156.7367,DOWN,0
2021-03-04,207.147,218.6,223.6673,258.9698,157.5012,DOWN,0
2021-03-05,199.317,208.687,218.4973,258.6237,158.2284,DOWN,0
2021-03-08,187.667,200.183,208.1353,258.1081,158.8949,UP,1
2021-03-09,224.527,202.727,207.278,258.2921,159.7417,DOWN,0
2021-03-10,222.687,233.433,208.2687,258.3341,160.5828,UP,1
2021-03-11,233.2,233.133,213.4793,258.5735,161.4759,DOWN,0
2021-03-12,231.243,223.333,219.8647,258.7584,162.3587,UP,1
2021-03-15,235.98,231.363,229.5273,258.8461,163.27,DOWN,0
2021-03-16,225.627,234.45,229.7473,258.6542,164.1198,UP,1
2021-03-17,233.937,218.957,231.9973,258.4678,164.9901,DOWN,0
2021-03-18,217.72,228.097,228.9013,257.9215,165.7848,UP,1
2021-03-19,218.29,215.533,226.3107,257.2474,166.582,UP,1
2021-03-22,223.333,228.197,223.7813,256.2738,167.4105,DOWN,0
2021-03-23,220.72,225.257,222.8,254.8214,168.2189,DOWN,0
2021-03-24,210.09,222.637,218.0307,253.6153,168.9527,UP,1
2021-03-25,213.463,204.333,217.1793,252.2216,169.7065,DOWN,0
2021-03-26,206.237,213.957,214.7687,250.6503,170.396,DOWN,0
2021-03-29,203.763,205.213,210.8547,249.0922,171.0905,UP,1
2021-03-30,211.873,200.583,209.0853,247.8219,171.8381,UP,1
2021-03-31,222.643,215.54,211.596,246.6445,172.621,DOWN,0
2021-04-01,220.583,229.457,213.02,245.3865,173.3966,UP,1
2021-04-05,230.35,235.903,217.8427,244.3602,174.2177,UP,1
2021-04-06,230.54,230.1,223.198,243.3267,175.0358,DOWN,0
2021-04-07,223.657,229.0,225.5547,241.9279,175.8204,UP,1
2021-04-08,227.933,225.793,226.6127,240.5993,176.6286,DOWN,0
2021-04-09,225.673,225.923,227.6307,239.3517,177.4231,UP,1
2021-04-12,233.993,228.567,228.3593,238.462,178.2728,UP,1
2021-04-13,254.107,237.567,233.0727,238.2539,179.2146,DOWN,0
2021-04-14,244.077,256.9,237.1567,237.5367,180.1151,UP,1
2021-04-15,246.283,247.7,240.8267,236.6438,181.0101,UP,1
2021-04-16,246.593,242.883,245.0107,235.8777,181.8831,DOWN,0
2021-04-19,238.21,239.867,245.854,234.9753,182.7009,UP,1
2021-04-20,239.663,239.14,242.9653,234.0871,183.4964,UP,1
2021-04-21,248.04,234.923,243.758,233.2917,184.2794,DOWN,0
2021-04-22,239.897,247.167,242.4807,232.4266,185.0156,UP,1
2021-04-23,243.133,239.933,241.7887,231.9238,185.7759,UP,1
2021-04-26,246.067,247.0,243.36,231.4341,186.5415,DOWN,0
2021-04-27,234.913,239.32,242.41,230.6915,187.2012,DOWN,0
2021-04-28,231.467,232.137,239.0953,230.0127,187.8595,DOWN,0
2021-04-29,225.667,233.17,236.2493,229.2051,188.4822,UP,1
2021-04-30,236.48,222.53,234.9187,228.6855,189.1493,DOWN,0
2021-05-03,228.3,234.6,231.3653,228.0428,189.7906,DOWN,0
2021-05-04,224.533,226.313,229.2893,227.7701,190.413,DOWN,0
2021-05-05,223.647,227.02,227.7253,227.5841,190.9835,DOWN,0
2021-05-06,221.18,226.92,226.828,227.0609,191.5667,UP,1
2021-05-07,224.123,221.933,224.3567,226.9953,192.1565,DOWN,0
2021-05-10,209.68,221.633,220.6327,226.6855,192.7005,DOWN,0
2021-05-11,205.733,199.747,216.8727,226.0107,193.2569,DOWN,0
2021-05-12,196.63,200.83,211.4693,225.367,193.7268,DOWN,0
2021-05-13,190.563,200.515,205.346,224.8236,194.1875,UP,1
2021-05-14,196.58,194.47,199.8373,224.6123,194.6707,DOWN,0
2021-05-17,192.277,191.851,196.3567,224.4715,195.1362,UP,1
2021-05-18,192.623,189.333,193.7347,224.5706,195.6224,DOWN,0
2021-05-19,187.82,184.183,191.9727,223.8365,196.0665,UP,1
2021-05-20,195.593,191.667,192.9787,223.2946,196.5488,DOWN,0
2021-05-21,193.627,198.703,192.388,222.5031,197.022,UP,1
2021-05-24,202.147,193.867,194.362,221.9212,197.5362,DOWN,0
2021-05-25,201.563,202.437,196.15,221.2329,198.0597,UP,1
2021-05-26,206.377,202.52,199.8613,220.8479,198.6188,UP,1
2021-05-27,210.283,206.747,202.7993,220.3748,199.2121,DOWN,0
2021-05-28,208.407,209.5,205.7553,220.1885,199.7358,DOWN,0
2021-06-01,207.967,209.267,206.9193,219.9821,200.2353,DOWN,0
2021-06-02,201.707,206.71,206.948,219.5495,200.6936,DOWN,0
2021-06-03,190.947,200.6,203.862,218.9541,201.0365,UP,1
2021-06-04,199.683,193.237,201.742,218.7459,201.4059,UP,1
2021-06-07,201.71,197.275,200.4027,218.5109,201.7882,DOWN,0
2021-06-08,201.197,207.67,199.0487,218.4101,202.1269,DOWN,0
2021-06-09,199.593,200.723,198.626,218.3267,202.4416,UP,1
2021-06-10,203.373,201.293,201.1113,218.1567,202.7871,DOWN,0
2021-06-11,203.297,203.41,201.834,217.7697,203.1291,UP,1
2021-06-14,205.897,204.077,202.6713,217.476,203.4409,DOWN,0
2021-06-15,199.787,205.563,202.3893,216.8647,203.6935,UP,1
2021-06-16,201.623,199.178,202.7953,216.2864,203.9639,UP,1
2021-06-17,205.533,200.629,203.2273,215.9239,204.161,UP,1
2021-06-18,207.77,204.457,204.122,215.5207,204.4081,DOWN,0
2021-06-21,206.943,208.16,204.3313,215.1461,204.6972,UP,1
2021-06-22,207.903,206.083,205.9547,214.6243,205.0584,UP,1
2021-06-23,218.857,210.667,209.4013,213.9193,205.4555,UP,1
2021-06-24,226.607,224.997,213.616,213.5699,206.0381,DOWN,0
2021-06-25,223.957,229.86,216.8533,213.1233,206.5475,UP,1
2021-06-28,229.573,223.88,221.3793,212.7829,207.0764,DOWN,0
2021-06-29,226.92,228.217,225.1827,212.5571,207.5898,DOWN,0
2021-06-30,226.567,226.59,226.7247,212.2952,208.0233,DOWN,0
2021-07-01,225.973,227.973,226.598,211.8539,208.4036,UP,1
2021-07-02,226.3,226.327,227.0667,211.5819,208.7988,DOWN,0
2021-07-06,219.86,227.237,225.124,211.1165,209.1924,DOWN,0
2021-07-07,214.883,221.423,222.7167,210.4928,209.5299,UP,1
2021-07-08,217.603,209.457,220.924,210.1466,209.8689,UP,1
2021-07-09,218.983,217.728,219.526,209.8969,210.2568,UP,1
2021-07-12,228.567,220.733,219.9793,209.9549,210.7657,DOWN,0
2021-07-13,222.847,228.773,220.5767,209.6823,211.2336,DOWN,0
2021-07-14,217.793,223.583,221.1587,209.4721,211.6437,DOWN,0
2021-07-15,216.867,219.463,221.0113,209.3188,212.026,DOWN,0
2021-07-16,214.74,218.227,220.1627,209.1407,212.4012,UP,1
2021-07-19,215.407,209.963,217.5307,209.0252,212.7633,UP,1
2021-07-20,220.167,217.33,216.9947,208.9461,213.1172,DOWN,0
2021-07-21,218.43,219.87,217.122,209.1211,213.5175,DOWN,0
2021-07-22,216.42,218.814,217.0327,209.3348,213.8901,DOWN,0
2021-07-23,214.46,215.453,216.9767,209.6914,214.2725,UP,1
2021-07-26,219.207,216.99,217.7367,210.2643,214.6597,DOWN,0
2021-07-27,214.927,221.133,216.6887,210.6312,215.0244,UP,1
2021-07-28,215.66,215.665,216.1347,211.0989,215.3794,UP,1
2021-07-29,225.783,216.597,218.0073,211.7621,215.7711,UP,1
2021-07-30,229.067,223.919,220.9287,212.587,216.1721,UP,1
2021-08-02,236.557,233.333,224.3987,213.4063,216.586,UP,1
2021-08-03,236.58,239.667,228.7293,214.2653,217.0208,UP,1
2021-08-04,236.973,237.0,232.992,214.9619,217.4729,UP,1
2021-08-05,238.21,238.667,235.4773,215.6948,217.9459,DOWN,0
2021-08-06,233.033,237.3,236.2707,216.2279,218.4078,UP,1
2021-08-09,237.92,236.723,236.5433,216.7807,218.893,DOWN,0
2021-08-10,236.663,237.997,236.56,217.3458,219.3667,DOWN,0
2021-08-11,235.94,237.57,236.3533,217.9053,219.8453,UP,1
2021-08-12,240.75,235.447,236.8613,218.6861,220.3486,DOWN,0
2021-08-13,239.057,241.237,238.066,219.6483,220.8361,DOWN,0
2021-08-16,228.723,235.023,236.2267,220.2291,221.303,DOWN,0
2021-08-17,221.903,224.22,233.2747,220.633,221.7278,UP,1
2021-08-18,229.663,223.249,232.0193,221.2023,222.2294,DOWN,0
2021-08-19,224.49,226.07,228.7673,221.7003,222.6843,UP,1
2021-08-20,226.753,227.617,226.3067,222.1679,223.1116,UP,1
2021-08-23,235.433,228.481,227.6487,222.8106,223.5871,UP,1
2021-08-24,236.163,236.893,230.5007,223.4159,224.0378,UP,1
2021-08-25,237.067,235.677,231.9813,224.1615,224.5065,DOWN,0
2021-08-26,233.72,236.103,233.8273,224.8035,224.973,UP,1
2021-08-27,237.307,235.0,235.938,225.4389,225.4756,UP,1
2021-08-30,243.637,238.238,237.5787,226.1563,225.9986,UP,1
2021-08-31,245.24,244.333,239.394,226.9222,226.5385,DOWN,0
2021-09-01,244.697,244.693,240.92,227.6581,227.0812,DOWN,0
2021-09-02,244.13,244.833,243.002,228.1635,227.6217,UP,1
2021-09-03,244.523,244.083,244.4453,228.5219,228.1083,UP,1
2021-09-07,250.973,246.667,245.9127,229.0622,228.5521,UP,1
2021-09-08,251.29,253.86,247.1227,229.4965,228.9764,UP,1
2021-09-09,251.62,251.137,248.5073,229.9905,229.4185,DOWN,0
2021-09-10,245.423,253.2,248.766,230.3677,229.7759,UP,1
2021-09-13,247.667,246.738,249.3947,230.8015,230.0886,UP,1
2021-09-14,248.163,247.523,248.8327,231.2388,230.3727,UP,1
2021-09-15,251.943,248.333,248.9633,231.8805,230.6562,UP,1
2021-09-16,252.33,250.943,249.1053,232.6294,230.9718,UP,1
2021-09-17,253.163,252.383,250.6533,233.3406,231.263,DOWN,0
2021-09-20,243.39,244.853,249.798,233.8287,231.5319,UP,1
2021-09-21,246.46,244.93,249.4573,234.1866,231.7753,UP,1
2021-09-22,250.647,247.842,249.198,234.7426,232.0301,UP,1
2021-09-23,251.213,251.667,248.9747,235.411,232.2166,UP,1
2021-09-24,258.13,248.63,249.968,236.2363,232.4241,UP,1
2021-09-27,263.787,257.707,254.0473,237.2172,232.7356,DOWN,0
2021-09-28,259.187,262.4,256.5927,238.0928,232.9864,UP,1
2021-09-29,260.437,259.933,258.5507,238.8982,233.2719,DOWN,0
2021-09-30,258.493,260.333,260.0067,239.6995,233.498,DOWN,0
2021-10-01,258.407,259.467,260.062,240.5392,233.7346,UP,1
2021-10-04,260.51,265.5,259.4067,241.4602,233.9992,DOWN,0
2021-10-05,260.197,261.599,259.6087,242.28,234.207,UP,1
2021-10-06,260.917,258.733,259.7047,243.1998,234.3533,UP,1
2021-10-07,264.537,261.82,260.9133,244.1773,234.5929,DOWN,0
2021-10-08,261.83,265.403,261.598,244.8983,234.8348,UP,1
2021-10-11,263.98,262.55,262.292,245.5965,235.078,UP,1
2021-10-12,268.573,266.977,263.9673,246.2369,235.318,UP,1
2021-10-13,270.36,270.157,265.856,246.9125,235.5636,UP,1
2021-10-14,272.773,271.83,267.5033,247.6285,235.8175,UP,1
2021-10-15,281.01,274.579,271.3393,248.4845,236.0646,UP,1
2021-10-18,290.037,283.93,276.5507,249.6245,236.3386,DOWN,0
2021-10-19,288.09,292.51,280.454,250.6279,236.5628,UP,1
2021-10-20,288.6,288.45,284.102,251.6667,236.7806,UP,1
2021-10-21,298.0,285.333,289.1473,252.9079,237.0107,UP,1
2021-10-22,303.227,298.5,293.5907,254.1574,237.1667,UP,1
2021-10-25,341.62,316.843,303.9073,256.2087,237.4081,DOWN,0
2021-10-26,339.477,341.563,314.1847,258.4237,237.7535,UP,1
2021-10-27,345.953,346.553,325.6553,260.9047,238.0676,UP,1
2021-10-28,359.013,356.102,337.858,263.4917,238.4386,UP,1
2021-10-29,371.333,360.62,351.4793,266.4286,238.8869,UP,1
2021-11-01,402.863,381.667,363.728,269.9508,239.5243,DOWN,0
2021-11-02,390.667,386.452,373.966,273.0555,240.0701,UP,1
2021-11-03,404.62,392.443,385.6993,276.4246,240.6758,UP,1
2021-11-04,409.97,411.47,395.8907,279.8827,241.3173,DOWN,0
2021-11-05,407.363,409.333,403.0967,283.3555,241.943,DOWN,0
2021-11-08,387.647,383.262,400.0533,286.3623,242.4133,DOWN,0
