ticker,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-05-15,79.03,77.7,78.434,84.3714,71.5397,UP,1
2019-05-16,79.41,78.95,78.604,84.2898,71.6273,DOWN,0
2019-05-17,78.14,78.9,78.37,84.1924,71.7057,DOWN,0
2019-05-20,77.26,77.81,78.366,84.084,71.7695,UP,1
2019-05-21,77.7,77.4,78.308,83.9608,71.8354,DOWN,0
2019-05-22,77.23,77.19,77.948,83.8148,71.897,UP,1
2019-05-23,77.3,76.45,77.526,83.682,71.9607,UP,1
2019-05-24,77.65,77.69,77.428,83.5742,72.0248,DOWN,0
2019-05-28,76.86,77.77,77.348,83.4464,72.0869,DOWN,0
2019-05-29,76.38,76.87,77.084,83.295,72.1455,UP,1
2019-05-30,77.24,76.52,77.086,83.1662,72.2125,DOWN,0
2019-05-31,76.48,76.65,76.922,83.0114,72.2772,UP,1
2019-06-03,76.69,76.47,76.73,82.8534,72.3398,UP,1
2019-06-04,78.29,77.48,77.016,82.7476,72.413,UP,1
2019-06-05,78.46,78.9,77.432,82.634,72.483,DOWN,0
2019-06-06,78.37,78.42,77.658,82.497,72.5481,UP,1
2019-06-07,78.95,79.06,78.152,82.3582,72.6194,UP,1
2019-06-10,80.17,79.53,78.848,82.2494,72.6955,UP,1
2019-06-11,80.21,80.6,79.232,82.1266,72.7717,UP,1
2019-06-12,80.68,80.4,79.676,81.9826,72.8501,DOWN,0
2019-06-13,80.49,80.9,80.1,81.8274,72.9289,DOWN,0
2019-06-14,79.79,79.93,80.268,81.652,72.9992,UP,1
2019-06-17,79.96,79.95,80.226,81.4872,73.0671,UP,1
2019-06-18,80.85,80.69,80.354,81.3408,73.1308,UP,1
2019-06-19,81.62,80.9,80.542,81.1912,73.2003,UP,1
2019-06-20,81.74,82.01,80.792,81.0614,73.2683,DOWN,0
2019-06-21,81.21,81.67,81.076,80.9096,73.3344,UP,1
2019-06-24,81.32,81.42,81.348,80.7558,73.3974,DOWN,0
2019-06-25,80.19,81.48,81.216,80.5806,73.4532,UP,1
2019-06-26,80.23,80.28,80.938,80.412,73.5148,UP,1
2019-06-27,80.27,80.5,80.644,80.262,73.576,DOWN,0
2019-06-28,79.8,80.08,80.362,80.1342,73.633,UP,1
2019-07-01,79.89,80.4,80.076,80.0014,73.6902,UP,1
2019-07-02,80.03,79.54,80.044,79.8806,73.7473,UP,1
2019-07-03,80.56,80.0,80.11,79.753,73.8065,DOWN,0
2019-07-05,79.75,80.18,80.006,79.6156,73.8635,DOWN,0
2019-07-08,79.45,79.4,79.936,79.4904,73.9159,DOWN,0
2019-07-09,79.14,79.0,79.786,79.3572,73.9656,DOWN,0
2019-07-10,78.74,79.3,79.528,79.2228,74.0108,UP,1
2019-07-11,78.99,78.94,79.214,79.0878,74.0555,UP,1
2019-07-12,79.79,79.38,79.222,79.0824,74.1061,UP,1
2019-07-15,79.83,79.65,79.298,79.1038,74.1571,UP,1
2019-07-16,81.06,79.65,79.682,79.134,74.2146,UP,1
2019-07-17,81.12,81.12,80.158,79.1702,74.2722,UP,1
2019-07-18,82.0,80.97,80.76,79.2428,74.332,DOWN,0
2019-07-19,81.08,81.55,81.018,79.2908,74.3881,DOWN,0
2019-07-22,80.82,81.07,81.216,79.336,74.4449,DOWN,0
2019-07-23,80.37,81.0,81.078,79.3572,74.4998,DOWN,0
2019-07-24,79.49,80.1,80.752,79.4014,74.5515,DOWN,0
2019-07-25,78.54,79.38,80.06,79.4124,74.6012,DOWN,0
2019-07-26,78.29,78.51,79.502,79.3976,74.6534,UP,1
2019-07-29,78.62,78.16,79.062,79.3818,74.7104,DOWN,0
2019-07-30,76.6,78.24,78.308,79.351,74.7704,UP,1
2019-07-31,78.59,83.25,78.128,79.3776,74.8485,DOWN,0
2019-08-01,76.74,78.32,77.768,79.3584,74.9192,DOWN,0
2019-08-02,75.69,76.87,77.248,79.3276,74.9868,DOWN,0
2019-08-05,75.35,75.0,76.594,79.2886,75.0479,UP,1
2019-08-06,76.65,75.58,76.604,79.2686,75.1159,UP,1
2019-08-07,77.26,76.03,76.338,79.2766,75.1907,UP,1
2019-08-08,78.65,77.44,76.72,79.322,75.2741,UP,1
2019-08-09,79.04,78.57,77.39,79.358,75.3563,DOWN,0
2019-08-12,77.8,78.58,77.88,79.3844,75.4325,UP,1
2019-08-13,79.09,77.8,78.368,79.4324,75.5205,DOWN,0
2019-08-14,76.51,78.48,78.218,79.3968,75.5923,UP,1
2019-08-15,76.78,76.62,77.844,79.3632,75.6684,UP,1
2019-08-16,77.17,77.14,77.47,79.3392,75.7454,UP,1
2019-08-19,78.19,78.02,77.548,79.324,75.8211,UP,1
2019-08-20,78.7,78.49,77.47,79.2946,75.8838,UP,1
2019-08-21,80.12,79.3,78.192,79.2928,75.9473,UP,1
2019-08-22,80.28,80.41,78.892,79.2848,76.0179,DOWN,0
2019-08-23,78.36,79.96,79.13,79.2422,76.0855,UP,1
2019-08-26,78.96,78.91,79.284,79.2256,76.1575,UP,1
2019-08-27,79.81,79.24,79.506,79.2226,76.2278,UP,1
2019-08-28,80.35,79.71,79.552,79.2126,76.2967,UP,1
2019-08-29,80.92,81.02,79.68,79.1986,76.3707,UP,1
2019-08-30,81.57,81.45,80.322,79.1952,76.4503,DOWN,0
2019-09-03,81.21,81.14,80.772,79.1952,76.5315,UP,1
2019-09-04,82.55,81.29,81.32,79.2198,76.6232,UP,1
2019-09-05,83.05,83.71,81.86,79.277,76.7123,UP,1
2019-09-06,83.46,83.11,82.368,79.3416,76.8022,UP,1
2019-09-09,85.14,83.99,83.082,79.439,76.9037,DOWN,0
2019-09-10,83.91,85.31,83.622,79.5212,77.0014,UP,1
2019-09-11,84.16,83.82,83.944,79.6066,77.0966,UP,1
2019-09-12,85.52,84.8,84.438,79.7164,77.1992,DOWN,0
2019-09-13,85.34,85.29,84.814,79.812,77.2966,DOWN,0
2019-09-16,85.07,85.35,84.8,79.9184,77.3951,UP,1
2019-09-17,85.21,85.06,85.06,80.0336,77.4893,UP,1
2019-09-18,85.93,84.86,85.414,80.1694,77.589,DOWN,0
2019-09-19,85.49,86.0,85.408,80.3044,77.6832,DOWN,0
2019-09-20,85.03,85.78,85.346,80.4252,77.7655,DOWN,0
2019-09-23,84.48,85.0,85.228,80.519,77.8559,DOWN,0
2019-09-24,83.8,84.59,84.946,80.5984,77.9497,UP,1
2019-09-25,84.21,83.67,84.602,80.6614,78.0474,UP,1
2019-09-26,84.36,84.25,84.376,80.7262,78.1445,UP,1
2019-09-27,84.81,84.83,84.332,80.7824,78.2416,DOWN,0
2019-09-30,84.69,84.77,84.374,80.8546,78.3337,DOWN,0
2019-10-01,84.49,85.19,84.512,80.928,78.4257,DOWN,0
2019-10-02,82.9,84.09,84.25,80.9786,78.5145,UP,1
2019-10-03,83.62,83.02,84.102,81.0612,78.617,UP,1
2019-10-04,84.97,83.43,84.134,81.1898,78.7241,DOWN,0
2019-10-07,84.64,84.51,84.124,81.3168,78.8364,DOWN,0
2019-10-08,83.29,84.36,83.884,81.4102,78.9422,UP,1
2019-10-09,84.61,83.62,84.226,81.5704,79.0586,UP,1
2019-10-10,85.61,84.4,84.624,81.7108,79.1839,UP,1
2019-10-11,87.08,86.53,85.046,81.9176,79.3083,DOWN,0
2019-10-14,86.615,86.97,85.441,82.1361,79.4266,DOWN,0
2019-10-15,86.3,86.95,86.043,82.3551,79.544,UP,1
2019-10-16,87.205,86.37,86.562,82.5662,79.6634,UP,1
2019-10-17,87.49,87.41,86.938,82.7708,79.7883,DOWN,0
2019-10-18,87.46,87.06,87.014,82.947,79.9186,DOWN,0
2019-10-21,87.06,87.58,87.103,83.1074,80.0353,UP,1
2019-10-22,87.42,86.95,87.327,83.2998,80.1515,DOWN,0
2019-10-23,86.57,87.32,87.2,83.4494,80.2605,DOWN,0
2019-10-24,86.39,86.55,86.98,83.647,80.364,UP,1
2019-10-25,87.23,86.3,86.934,83.856,80.4699,UP,1
2019-10-28,87.65,87.27,87.052,84.0656,80.5753,UP,1
2019-10-29,87.91,87.41,87.15,84.26,80.6861,UP,1
2019-10-30,96.35,93.85,89.106,84.613,80.8365,DOWN,0
2019-10-31,93.75,95.25,90.578,84.8856,80.9719,UP,1
2019-11-01,94.46,93.81,92.024,85.1692,81.109,DOWN,0
2019-11-04,94.23,95.22,93.34,85.4866,81.2406,DOWN,0
2019-11-05,93.29,94.02,94.416,85.7732,81.3701,DOWN,0
2019-11-06,93.22,93.41,93.79,86.0414,81.498,UP,1
2019-11-07,94.96,93.74,94.032,86.3336,81.6327,UP,1
2019-11-08,95.89,95.0,94.318,86.633,81.7693,UP,1
2019-11-11,96.8,96.08,94.832,86.9376,81.9151,DOWN,0
2019-11-12,96.11,96.99,95.396,87.2356,82.0523,DOWN,0
2019-11-13,95.89,95.9,95.93,87.5024,82.1862,UP,1
2019-11-14,96.75,95.73,96.288,87.7764,82.3241,DOWN,0
2019-11-15,95.65,96.6,96.24,88.0202,82.4556,UP,1
2019-11-18,96.1,95.3,96.1,88.2394,82.5883,UP,1
2019-11-19,96.92,96.28,96.262,88.4996,82.7247,DOWN,0
2019-11-20,96.875,96.62,96.459,88.7539,82.8602,UP,1
2019-11-21,98.08,97.03,96.725,89.0051,83.0027,DOWN,0
2019-11-22,97.2,98.1,97.035,89.2423,83.1374,UP,1
2019-11-25,97.66,97.94,97.347,89.4941,83.2729,UP,1
2019-11-26,98.29,97.77,97.621,89.7557,83.4066,DOWN,0
2019-11-27,98.14,98.67,97.874,89.9999,83.5403,DOWN,0
2019-11-29,97.69,97.95,97.796,90.2439,83.6718,DOWN,0
2019-12-02,96.92,98.2,97.74,90.4817,83.7983,DOWN,0
2019-12-03,96.49,96.13,97.506,90.7219,83.9259,DOWN,0
2019-12-04,96.25,96.64,97.098,90.9709,83.9919,DOWN,0
2019-12-05,95.6,96.31,96.59,91.1987,84.0578,UP,1
2019-12-06,96.52,96.12,96.356,91.4419,84.125,UP,1
2019-12-09,97.0,96.84,96.372,91.6857,84.1923,DOWN,0
2019-12-10,96.71,97.21,96.416,91.9261,84.2576,UP,1
2019-12-11,97.59,97.1,96.684,92.1881,84.3247,UP,1
2019-12-12,97.78,97.49,97.12,92.4857,84.3937,DOWN,0
2019-12-13,97.43,97.28,97.302,92.7619,84.4574,UP,1
2019-12-16,97.79,97.6,97.46,93.0183,84.5227,UP,1
2019-12-17,97.88,97.48,97.694,93.2831,84.5922,DOWN,0
2019-12-18,97.47,97.85,97.67,93.5667,84.6621,UP,1
2019-12-19,97.64,97.56,97.642,93.8273,84.7353,UP,1
2019-12-20,98.68,98.22,97.892,94.0887,84.8153,DOWN,0
2019-12-23,98.59,98.65,98.052,94.3189,84.8889,DOWN,0
2019-12-24,98.44,98.59,98.164,94.5554,84.9585,DOWN,0
2019-12-26,98.07,98.45,98.284,94.7908,85.0291,UP,1
2019-12-27,98.52,98.01,98.46,95.0171,85.1065,DOWN,0
2019-12-30,97.95,98.47,98.314,95.2263,85.18,DOWN,0
2019-12-31,97.56,97.69,98.108,95.4283,85.2481,UP,1
2020-01-02,98.34,97.62,98.088,95.6539,85.3214,DOWN,0
2020-01-03,97.71,97.27,98.016,95.8597,85.3888,DOWN,0
2020-01-06,97.69,97.4,97.85,96.0821,85.4543,DOWN,0
2020-01-07,97.54,97.75,97.768,96.3051,85.5241,DOWN,0
2020-01-08,97.0,97.47,97.656,96.5005,85.5884,UP,1
2020-01-09,97.4,97.67,97.468,96.6955,85.6493,DOWN,0
2020-01-10,96.5,97.53,97.226,96.8673,85.7024,UP,1
2020-01-13,97.59,96.97,97.206,96.8921,85.7623,DOWN,0
2020-01-14,97.29,97.4,97.156,96.9629,85.817,DOWN,0
2020-01-15,97.19,97.82,97.194,97.0175,85.8635,UP,1
2020-01-16,98.47,97.75,97.408,97.1023,85.9146,UP,1
2020-01-17,99.04,98.4,97.916,97.2173,85.967,UP,1
2020-01-21,100.59,99.15,98.516,97.3647,86.029,DOWN,0
2020-01-22,100.22,100.97,99.102,97.4699,86.0892,UP,1
2020-01-23,100.56,100.11,99.776,97.5633,86.1465,DOWN,0
2020-01-24,99.59,100.62,100.0,97.6191,86.2033,DOWN,0
2020-01-27,98.43,98.26,99.878,97.6655,86.2515,UP,1
2020-01-28,101.92,99.74,100.144,97.7861,86.316,DOWN,0
2020-01-29,100.53,102.35,100.206,97.8617,86.3739,DOWN,0
2020-01-30,99.32,99.87,99.958,97.9351,86.4272,DOWN,0
2020-01-31,96.95,98.97,99.43,97.9521,86.4731,UP,1
2020-02-03,98.12,97.52,99.368,97.9761,86.5328,UP,1
2020-02-04,98.85,99.29,98.754,98.0156,86.5944,DOWN,0
2020-02-05,98.04,99.21,98.256,98.0148,86.6542,DOWN,0
2020-02-06,97.85,98.46,97.962,98.0278,86.7088,DOWN,0
2020-02-07,96.2,97.67,97.812,97.9986,86.7567,UP,1
2020-02-10,97.71,96.02,97.73,97.987,86.8167,UP,1
2020-02-11,98.04,97.58,97.568,97.985,86.8779,DOWN,0
2020-02-12,97.81,98.1,97.522,97.9874,86.9396,UP,1
2020-02-13,98.3,97.55,97.612,98.015,87.0024,DOWN,0
2020-02-14,98.18,98.14,98.008,98.0488,87.093,DOWN,0
2020-02-18,97.12,98.44,97.89,98.0662,87.1848,UP,1
2020-02-19,103.67,103.87,99.016,98.2276,87.3054,DOWN,0
2020-02-20,99.81,103.5,99.416,98.2934,87.4079,DOWN,0
2020-02-21,96.58,99.33,99.072,98.285,87.499,DOWN,0
2020-02-24,95.36,94.47,98.508,98.258,87.5824,DOWN,0
2020-02-25,92.0,95.46,97.484,98.1462,87.6496,DOWN,0
2020-02-26,90.38,91.45,94.826,97.9982,87.7049,DOWN,0
2020-02-27,89.28,89.59,92.72,97.8352,87.7649,DOWN,0
2020-02-28,88.39,87.73,91.082,97.6472,87.8169,UP,1
2020-03-02,93.47,90.0,90.704,97.559,87.8891,DOWN,0
2020-03-03,90.07,93.61,90.318,97.411,87.9424,UP,1
2020-03-04,93.41,91.43,90.924,97.3264,88.0188,DOWN,0
2020-03-05,89.38,91.13,90.944,97.1404,88.0794,DOWN,0
2020-03-06,87.52,86.83,90.77,96.919,88.1285,DOWN,0
2020-03-09,81.16,81.84,88.308,96.5734,88.1481,UP,1
2020-03-10,84.42,83.36,87.178,96.3004,88.1837,DOWN,0
2020-03-11,80.51,82.35,84.598,95.9402,88.198,DOWN,0
2020-03-12,72.88,75.95,81.298,95.4388,88.1781,UP,1
2020-03-13,77.34,75.07,79.262,95.0344,88.1829,DOWN,0
2020-03-16,70.85,69.0,77.2,94.4846,88.151,UP,1
2020-03-17,73.93,71.73,75.102,94.009,88.1382,DOWN,0
2020-03-18,71.71,70.39,73.342,93.4894,88.1133,DOWN,0
2020-03-19,70.11,71.39,72.788,92.9408,88.0724,DOWN,0
2020-03-20,66.03,70.85,70.526,92.3214,88.0103,DOWN,0
2020-03-23,63.63,65.91,69.082,91.646,87.9366,UP,1
2020-03-24,70.37,66.64,68.37,91.1234,87.8937,UP,1
2020-03-25,71.71,70.45,68.37,90.6058,87.8514,UP,1
2020-03-26,74.23,72.16,69.194,90.1446,87.8215,DOWN,0
2020-03-27,73.53,72.04,70.694,89.6714,87.7857,UP,1
2020-03-30,76.69,73.87,73.306,89.2358,87.7667,DOWN,0
2020-03-31,74.96,76.04,74.224,88.7542,87.7426,DOWN,0
2020-04-01,71.41,71.99,74.164,88.1706,87.6998,UP,1
2020-04-02,73.46,70.91,74.01,87.6354,87.6629,DOWN,0
2020-04-03,71.56,73.35,73.616,87.0554,87.6126,UP,1
2020-04-06,75.44,74.35,73.366,86.5724,87.5811,DOWN,0
2020-04-07,74.23,77.52,73.22,86.0884,87.5462,UP,1
2020-04-08,77.36,74.69,74.41,85.5972,87.5264,UP,1
2020-04-09,78.65,78.77,75.448,85.1596,87.5187,DOWN,0
2020-04-13,77.82,78.57,76.7,84.7296,87.5066,UP,1
2020-04-14,81.99,79.22,78.01,84.4304,87.5152,DOWN,0
2020-04-15,77.93,79.94,78.75,84.0266,87.5059,UP,1
2020-04-16,78.66,78.13,79.01,83.6228,87.4997,UP,1
2020-04-17,82.11,80.98,79.702,83.3042,87.5101,DOWN,0
2020-04-20,80.05,81.41,80.148,82.9482,87.5076,DOWN,0
2020-04-21,78.04,78.57,79.358,82.585,87.499,UP,1
2020-04-22,78.96,79.57,79.564,82.21,87.4966,UP,1
2020-04-23,79.3,78.67,79.692,81.8352,87.4974,DOWN,0
2020-04-24,78.92,79.73,79.054,81.4574,87.4983,UP,1
2020-04-27,80.74,78.78,79.192,81.1062,87.507,UP,1
2020-04-28,83.4,82.27,80.264,80.8106,87.5251,DOWN,0
2020-04-29,82.91,86.05,81.054,80.5264,87.5405,DOWN,0
2020-04-30,81.16,82.25,81.426,80.0762,87.541,DOWN,0
2020-05-01,79.81,79.74,81.604,79.6762,87.5344,DOWN,0
2020-05-04,79.72,79.11,81.4,79.339,87.523,UP,1
2020-05-05,80.76,80.18,80.872,79.047,87.5214,DOWN,0
2020-05-06,78.73,81.29,80.036,78.7816,87.511,DOWN,0
2020-05-07,78.04,79.27,79.412,78.5348,87.4993,UP,1
2020-05-08,81.34,79.5,79.718,78.376,87.5086,DOWN,0
2020-05-11,80.83,80.48,79.94,78.2248,87.52,DOWN,0
2020-05-12,79.42,81.03,79.672,77.9438,87.5257,DOWN,0
2020-05-13,78.17,78.98,79.56,77.7058,87.5234,DOWN,0
2020-05-14,77.3,77.35,79.412,77.3836,87.5269,UP,1
2020-05-15,78.03,77.3,78.75,77.1566,87.5241,UP,1
2020-05-18,81.89,80.14,78.962,77.044,87.5499,UP,1
2020-05-19,82.05,82.05,79.488,77.0618,87.5817,UP,1
2020-05-20,83.87,82.82,80.628,77.0508,87.6243,UP,1
2020-05-21,84.2,83.87,82.008,77.1246,87.662,DOWN,0
2020-05-22,83.885,83.86,83.179,77.3447,87.6952,UP,1
2020-05-26,86.63,85.21,84.127,77.5305,87.7351,UP,1
2020-05-27,88.13,87.5,85.343,77.8761,87.7805,UP,1
2020-05-28,90.91,89.5083,86.751,78.2157,87.8461,DOWN,0
2020-05-29,90.17,90.68,87.945,78.5849,87.9015,UP,1
2020-06-01,90.54,90.39,89.276,78.9935,87.9716,UP,1
2020-06-02,92.44,90.85,90.438,79.5217,88.0499,UP,1
2020-06-03,95.72,93.49,91.956,80.1635,88.1427,DOWN,0
2020-06-04,93.27,95.38,92.428,80.6215,88.2181,UP,1
2020-06-05,96.53,95.63,93.7,81.1179,88.3072,UP,1
2020-06-08,99.3,96.62,95.452,81.6193,88.4031,DOWN,0
2020-06-09,98.13,98.13,96.59,82.1113,88.4924,DOWN,0
2020-06-10,96.94,98.54,96.834,82.5163,88.5853,DOWN,0
2020-06-11,91.42,94.77,96.464,82.8455,88.6476,UP,1
2020-06-12,91.67,92.63,95.492,83.2507,88.7069,UP,1
2020-06-15,93.57,91.7,94.346,83.6529,88.773,UP,1
2020-06-16,95.07,95.57,93.734,84.1231,88.8437,UP,1
2020-06-17,95.97,95.81,93.54,84.5337,88.9157,DOWN,0
2020-06-18,95.18,95.23,94.292,84.9527,88.9856,UP,1
2020-06-19,98.34,96.74,95.626,85.3723,89.0645,DOWN,0
2020-06-22,97.525,97.23,96.417,85.7498,89.1369,UP,1
2020-06-23,97.73,98.21,96.949,86.148,89.2082,DOWN,0
2020-06-24,95.29,96.73,96.813,86.414,89.259,UP,1
2020-06-25,96.23,94.73,97.023,86.78,89.3206,DOWN,0
2020-06-26,94.86,96.0,96.327,87.104,89.3741,UP,1
2020-06-29,96.15,94.9,96.052,87.3848,89.4272,UP,1
2020-06-30,97.5,96.67,96.006,87.7338,89.488,DOWN,0
2020-07-01,97.13,98.01,96.374,88.1156,89.5483,UP,1
2020-07-02,97.53,98.06,96.634,88.487,89.6099,UP,1
2020-07-06,99.08,98.8,97.478,88.8826,89.6757,DOWN,0
2020-07-07,98.72,98.02,97.992,89.2786,89.7418,DOWN,0
2020-07-08,98.18,99.03,98.128,89.6274,89.8076,DOWN,0
2020-07-09,96.92,98.25,98.086,89.8978,89.8698,UP,1
2020-07-10,97.09,96.63,97.998,90.1814,89.9362,DOWN,0
2020-07-13,96.49,97.75,97.48,90.488,89.9976,UP,1
2020-07-14,97.84,95.78,97.304,90.8486,90.065,UP,1
2020-07-15,99.45,97.83,97.558,91.2432,90.1382,UP,1
2020-07-16,101.04,99.4,98.382,91.6488,90.22,DOWN,0
2020-07-17,100.42,100.9,99.048,92.0826,90.2996,DOWN,0
2020-07-20,100.2,100.4,99.79,92.5258,90.3861,DOWN,0
2020-07-21,99.81,100.0,100.184,92.8952,90.4671,UP,1
2020-07-22,101.35,99.82,100.564,93.3056,90.549,DOWN,0
2020-07-23,100.2,101.41,100.396,93.7212,90.6268,DOWN,0
2020-07-24,96.74,97.0,99.66,94.0926,90.694,UP,1
2020-07-27,100.29,94.84,99.678,94.5524,90.7724,DOWN,0
2020-07-28,99.36,100.65,99.588,94.979,90.8412,DOWN,0
2020-07-29,98.78,103.12,99.074,95.3168,90.8997,UP,1
2020-07-30,100.01,97.58,99.036,95.676,90.9667,DOWN,0
2020-07-31,98.59,100.01,99.406,95.9704,91.0281,UP,1
2020-08-03,99.97,99.12,99.342,96.2858,91.0919,DOWN,0
2020-08-04,99.935,99.7,99.457,96.6068,91.1542,UP,1
2020-08-05,102.36,100.39,100.173,96.9214,91.2287,DOWN,0
2020-08-06,102.33,102.09,100.637,97.2054,91.305,DOWN,0
2020-08-07,101.89,102.29,101.297,97.425,91.3774,UP,1
2020-08-10,102.11,101.78,101.725,97.6638,91.4551,DOWN,0
2020-08-11,101.5,102.46,102.038,97.883,91.5306,UP,1
2020-08-12,103.28,101.82,102.222,98.0998,91.6109,UP,1
2020-08-13,104.62,103.24,102.68,98.2778,91.6957,DOWN,0
2020-08-14,104.275,104.43,103.157,98.4979,91.7775,UP,1
2020-08-17,104.48,104.64,103.631,98.6569,91.8182,DOWN,0
2020-08-18,104.22,104.72,104.175,98.7553,91.8705,DOWN,0
2020-08-19,103.99,104.6,104.317,98.8725,91.9182,DOWN,0
2020-08-20,102.94,103.47,103.981,98.9925,91.9617,DOWN,0
2020-08-21,102.43,102.99,103.612,99.2127,92.0074,UP,1
2020-08-24,103.64,102.86,103.444,99.4521,92.0595,DOWN,0
2020-08-25,103.64,104.47,103.328,99.6535,92.1029,UP,1
2020-08-26,104.67,103.82,103.464,99.8455,92.1468,DOWN,0
2020-08-27,102.57,105.26,103.39,99.9775,92.1757,UP,1
2020-08-28,103.76,103.52,103.656,100.1491,92.2139,DOWN,0
2020-08-31,103.61,103.62,103.65,100.2545,92.2525,UP,1
2020-09-01,103.995,103.42,103.721,100.3839,92.2888,UP,1
2020-09-02,105.81,104.48,103.949,100.5455,92.3396,DOWN,0
2020-09-03,101.31,105.96,103.697,100.6659,92.3656,UP,1
2020-09-04,101.73,102.31,103.291,100.7759,92.3897,DOWN,0
2020-09-08,99.36,100.93,102.441,100.8659,92.4021,UP,1
2020-09-09,101.14,100.62,101.87,100.9657,92.4174,DOWN,0
2020-09-10,99.4,102.1,100.588,101.0037,92.4284,UP,1
2020-09-11,100.05,100.39,100.336,101.0621,92.4403,DOWN,0
2020-09-14,99.7,100.01,99.93,101.1055,92.4474,UP,1
2020-09-15,99.98,100.31,100.054,101.1235,92.4566,DOWN,0
2020-09-16,98.39,100.21,99.504,101.1169,92.4601,DOWN,0
2020-09-17,98.2,97.92,99.264,101.1173,92.4665,DOWN,0
2020-09-18,96.33,98.42,98.52,101.1055,92.4657,DOWN,0
2020-09-21,94.26,95.44,97.432,101.0489,92.4557,UP,1
2020-09-22,95.14,94.03,96.464,101.0219,92.4534,DOWN,0
2020-09-23,93.46,96.12,95.478,100.9343,92.4381,DOWN,0
2020-09-24,92.68,93.18,94.374,100.7989,92.4165,UP,1
2020-09-25,93.55,92.42,93.818,100.6491,92.4007,UP,1
2020-09-28,95.38,94.91,94.042,100.5483,92.3897,DOWN,0
2020-09-29,95.01,95.58,94.016,100.4445,92.3758,DOWN,0
2020-09-30,94.86,95.34,94.296,100.3455,92.363,DOWN,0
2020-10-01,94.68,95.78,94.696,100.2121,92.3474,UP,1
2020-10-02,94.93,93.75,94.972,100.1067,92.3327,UP,1
2020-10-05,96.54,95.74,95.204,100.1027,92.328,DOWN,0
2020-10-06,95.15,96.54,95.232,99.9999,92.3156,UP,1
2020-10-07,96.92,95.87,95.644,99.9511,92.3068,UP,1
2020-10-08,98.13,97.51,96.334,99.9381,92.3045,UP,1
2020-10-09,98.82,98.47,97.112,99.9143,92.3064,UP,1
2020-10-12,99.07,99.27,97.618,99.9239,92.3114,DOWN,0
2020-10-13,98.81,98.74,98.35,99.9007,92.3128,DOWN,0
2020-10-14,98.49,99.01,98.664,99.8718,92.3155,UP,1
2020-10-15,99.03,97.7,98.844,99.8052,92.3229,UP,1
2020-10-16,99.12,98.99,98.904,99.741,92.3268,DOWN,0
2020-10-19,97.72,99.58,98.634,99.6576,92.3268,UP,1
2020-10-20,98.79,98.33,98.63,99.5912,92.3323,DOWN,0
2020-10-21,98.39,99.02,98.61,99.529,92.3366,UP,1
2020-10-22,99.04,98.29,98.612,99.4442,92.3468,UP,1
2020-10-23,100.84,99.65,98.956,99.3686,92.364,DOWN,0
2020-10-26,99.42,100.03,99.296,99.2715,92.3786,DOWN,0
2020-10-27,98.61,99.2,99.26,99.1541,92.3837,DOWN,0
2020-10-28,97.57,100.1179,99.096,99.0211,92.3851,UP,1
2020-10-29,100.73,97.52,99.434,98.9559,92.4028,UP,1
2020-10-30,104.02,101.38,100.07,98.9775,92.4305,UP,1
2020-11-02,109.89,105.09,102.164,99.1267,92.4848,UP,1
2020-11-03,110.62,111.3,104.566,99.2663,92.5349,UP,1
2020-11-04,111.26,111.12,107.304,99.4187,92.5901,UP,1
2020-11-05,113.27,112.0,109.812,99.5907,92.6537,UP,1
2020-11-06,115.19,113.6,112.046,99.8431,92.7317,UP,1
2020-11-09,115.27,120.29,113.122,100.0733,92.8159,DOWN,0
2020-11-10,114.18,113.94,113.834,100.2847,92.8772,UP,1
2020-11-11,114.82,114.89,114.546,100.5012,92.9486,DOWN,0
2020-11-12,113.75,115.41,114.642,100.66,93.0208,UP,1
2020-11-13,115.63,114.05,114.73,100.9464,93.1142,UP,1
2020-11-16,117.51,117.02,115.178,101.262,93.2111,DOWN,0
2020-11-17,117.33,117.17,115.808,101.6214,93.3035,DOWN,0
2020-11-18,114.3,117.34,115.704,101.8846,93.3848,DOWN,0
2020-11-19,114.29,114.69,115.812,102.1824,93.467,UP,1
2020-11-20,114.49,114.49,115.584,102.4712,93.5585,UP,1
2020-11-23,114.66,114.8854,115.014,102.7704,93.6432,UP,1
2020-11-24,116.46,115.72,114.84,103.1,93.7353,DOWN,0
2020-11-25,116.37,116.29,115.254,103.4596,93.8281,UP,1
2020-11-27,117.05,116.81,115.806,103.8366,93.9219,DOWN,0
2020-11-30,116.76,116.13,116.26,104.2452,94.0148,UP,1
2020-12-01,119.8,117.65,117.288,104.756,94.1282,DOWN,0
2020-12-02,118.48,120.0,117.692,105.2228,94.2022,UP,1
2020-12-03,119.24,118.24,118.266,105.7384,94.2994,UP,1
2020-12-04,121.34,119.0,119.124,106.3116,94.4232,DOWN,0
2020-12-07,121.3,120.7,120.032,106.8666,94.5529,UP,1
2020-12-08,122.85,121.25,120.642,107.416,94.7071,DOWN,0
2020-12-09,119.45,123.55,120.836,107.9048,94.8525,DOWN,0
2020-12-10,118.6,118.94,120.708,108.3796,94.9991,UP,1
