ticker,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-06-09,10.71,10.8333,10.8867,12.439,13.4451,DOWN,0
2008-06-10,10.7067,10.5967,10.8087,12.3954,13.4475,DOWN,0
2008-06-11,10.5233,10.8167,10.762,12.332,13.4478,DOWN,0
2008-06-12,10.49,10.6567,10.65,12.2639,13.4469,UP,1
2008-06-13,10.7667,10.1667,10.6393,12.2035,13.4476,UP,1
2008-06-16,10.9833,10.83,10.694,12.1508,13.4486,DOWN,0
2008-06-17,10.6667,11.0033,10.686,12.094,13.4486,DOWN,0
2008-06-18,10.4033,10.5767,10.662,12.0335,13.4461,UP,1
2008-06-19,10.4667,10.4333,10.6573,11.9806,13.4435,DOWN,0
2008-06-20,10.1033,10.4633,10.5247,11.9235,13.4387,DOWN,0
2008-06-23,9.77,10.21,10.282,11.8646,13.4327,DOWN,0
2008-06-24,9.68,9.6333,10.0847,11.8032,13.4268,UP,1
2008-06-25,10.15,10.01,10.034,11.7487,13.4224,DOWN,0
2008-06-26,9.5233,10.02,9.8453,11.6757,13.4141,DOWN,0
2008-06-27,9.4267,9.4833,9.71,11.5895,13.4038,DOWN,0
2008-06-30,8.85,9.4967,9.526,11.4958,13.3898,DOWN,0
2008-07-01,8.69,8.7033,9.328,11.4051,13.3751,DOWN,0
2008-07-02,8.4867,8.6033,8.9953,11.3173,13.3602,DOWN,0
2008-07-03,8.3133,8.9367,8.7533,11.2345,13.3425,DOWN,0
2008-07-07,8.1333,8.4,8.4947,11.1459,13.3231,UP,1
2008-07-08,8.4467,8.0933,8.414,11.0691,13.3045,DOWN,0
2008-07-09,8.0433,8.48,8.2847,10.9749,13.2854,DOWN,0
2008-07-10,7.9,8.0,8.1673,10.8795,13.2651,UP,1
2008-07-11,8.11,7.8967,8.1267,10.7987,13.2452,DOWN,0
2008-07-14,8.0567,9.0467,8.1113,10.7101,13.2231,UP,1
2008-07-15,8.1033,7.91,8.0427,10.6174,13.2008,UP,1
2008-07-16,9.08,8.2767,8.25,10.5456,13.1834,UP,1
2008-07-17,9.2067,9.1367,8.5113,10.4679,13.1652,DOWN,0
2008-07-18,9.1633,9.08,8.722,10.3871,13.1464,DOWN,0
2008-07-21,8.7133,9.1933,8.8533,10.3003,13.1246,UP,1
2008-07-22,9.75,8.6367,9.1827,10.2399,13.1083,UP,1
2008-07-23,10.1333,9.6667,9.3933,10.1874,13.0914,DOWN,0
2008-07-24,9.2567,10.0167,9.4033,10.1211,13.0698,UP,1
2008-07-25,9.6133,9.4667,9.4933,10.0624,13.0478,DOWN,0
2008-07-28,8.9267,9.4867,9.536,9.9877,13.0211,UP,1
2008-07-29,9.4433,8.8967,9.4747,9.9265,12.9989,DOWN,0
2008-07-30,9.3733,9.4233,9.3227,9.8722,12.9773,DOWN,0
2008-07-31,9.2567,9.2267,9.3227,9.8229,12.9564,DOWN,0
2008-08-01,9.0667,9.2667,9.2133,9.7843,12.9347,DOWN,0
2008-08-04,8.5833,8.9567,9.1447,9.7364,12.91,UP,1
2008-08-05,8.8067,8.69,9.0173,9.6884,12.8872,UP,1
2008-08-06,10.2967,9.34,9.202,9.6722,12.872,UP,1
2008-08-07,10.4667,10.2633,9.444,9.6549,12.8553,UP,1
2008-08-08,11.2433,10.47,9.8793,9.6503,12.8414,DOWN,0
2008-08-11,11.16,11.17,10.3947,9.64,12.8264,DOWN,0
2008-08-12,10.6967,11.1,10.7727,9.6293,12.8071,UP,1
2008-08-13,10.7067,10.6567,10.8547,9.6215,12.7867,UP,1
2008-08-14,11.3467,10.7233,11.0307,9.6333,12.7664,UP,1
2008-08-15,11.46,11.3533,11.074,9.6415,12.7469,DOWN,0
2008-08-18,10.67,11.3767,10.976,9.6385,12.7225,DOWN,0
2008-08-19,10.48,10.6167,10.9327,9.6339,12.6989,UP,1
2008-08-20,10.7233,10.61,10.936,9.6342,12.6745,DOWN,0
2008-08-21,10.3267,10.5667,10.732,9.6303,12.6465,UP,1
2008-08-22,10.6267,10.44,10.5653,9.633,12.6183,DOWN,0
2008-08-25,10.3267,10.37,10.4967,9.6242,12.5913,UP,1
2008-08-26,10.4067,10.32,10.482,9.6127,12.5676,UP,1
2008-08-27,10.4967,10.4867,10.4367,9.6093,12.5514,UP,1
2008-08-28,11.0567,10.5667,10.5827,9.6223,12.539,DOWN,0
2008-08-29,10.8967,11.0133,10.6367,9.6309,12.5228,UP,1
2008-09-02,11.07,11.03,10.7853,9.6503,12.5074,UP,1
2008-09-03,11.12,11.03,10.928,9.6773,12.4936,DOWN,0
2008-09-04,10.5533,10.97,10.9393,9.6947,12.4765,UP,1
2008-09-05,10.74,10.52,10.876,9.7065,12.4602,UP,1
2008-09-08,11.1333,11.05,10.9233,9.7387,12.4442,DOWN,0
2008-09-09,10.3333,11.0333,10.776,9.7569,12.4236,DOWN,0
2008-09-10,10.27,10.3967,10.606,9.7853,12.4022,UP,1
2008-09-11,10.43,10.0,10.5813,9.8201,12.382,DOWN,0
2008-09-12,10.4167,10.3333,10.5167,9.8587,12.3631,DOWN,0
2008-09-15,9.5833,9.83,10.2067,9.8841,12.3387,DOWN,0
2008-09-16,9.4967,9.3333,10.0393,9.9113,12.3137,UP,1
2008-09-17,9.5867,9.4433,9.9027,9.9341,12.2893,UP,1
2008-09-18,11.01,9.7,10.0187,9.9935,12.2719,UP,1
2008-09-19,12.9333,11.6667,10.522,10.0941,12.2645,DOWN,0
2008-09-22,11.2567,11.85,10.8567,10.1571,12.2476,DOWN,0
2008-09-23,11.0,11.43,11.1573,10.2159,12.229,DOWN,0
2008-09-24,10.4533,11.6133,11.3307,10.2629,12.2049,UP,1
2008-09-25,10.7333,10.5833,11.2753,10.296,12.1791,UP,1
2008-09-26,10.8667,10.66,10.862,10.3292,12.1572,DOWN,0
2008-09-29,9.6667,10.6367,10.544,10.3393,12.1299,UP,1
2008-09-30,10.19,9.88,10.382,10.3688,12.103,UP,1
2008-10-01,10.85,10.85,10.4613,10.3908,12.0793,DOWN,0
2008-10-02,10.5033,10.95,10.4153,10.3982,12.0538,DOWN,0
2008-10-03,10.4733,10.6967,10.3367,10.4225,12.0302,DOWN,0
2008-10-06,9.8233,10.1633,10.368,10.4267,12.0018,DOWN,0
2008-10-07,9.1933,9.9866,10.1687,10.4321,11.9682,DOWN,0
2008-10-08,9.0,8.9133,9.7987,10.4232,11.932,DOWN,0
2008-10-09,8.25,9.32,9.348,10.4007,11.8916,UP,1
2008-10-10,8.6233,7.82,8.978,10.3881,11.8514,UP,1
2008-10-13,10.01,9.2067,9.0153,10.4069,11.8204,UP,1
2008-10-14,10.1067,10.3267,9.198,10.4374,11.7891,DOWN,0
2008-10-15,8.9167,9.6,9.1813,10.4396,11.7512,UP,1
2008-10-16,9.3633,8.9167,9.404,10.4209,11.7176,UP,1
2008-10-17,10.33,9.7933,9.7453,10.4182,11.6904,UP,1
2008-10-20,11.1467,10.6333,9.9727,10.4163,11.6717,DOWN,0
2008-10-21,11.03,10.9967,10.1573,10.4137,11.6509,DOWN,0
2008-10-22,10.2367,10.7267,10.4213,10.4045,11.6296,DOWN,0
2008-10-23,10.0367,9.9933,10.556,10.3911,11.6051,DOWN,0
2008-10-24,9.4967,9.1133,10.3893,10.3541,11.5759,DOWN,0
2008-10-27,8.86,9.17,9.932,10.3021,11.5434,UP,1
2008-10-28,9.7733,9.16,9.6807,10.2841,11.5147,UP,1
2008-10-29,10.1867,9.77,9.6707,10.2783,11.492,UP,1
2008-10-30,10.4367,10.6133,9.7507,10.2725,11.476,UP,1
2008-10-31,10.82,10.33,10.0153,10.2824,11.4672,DOWN,0
2008-11-03,10.4567,10.8267,10.3347,10.279,11.4571,UP,1
2008-11-04,11.0967,10.7267,10.5993,10.2944,11.4459,DOWN,0
2008-11-05,10.8033,10.9467,10.7227,10.3023,11.4307,DOWN,0
2008-11-06,9.52,10.6467,10.5393,10.2828,11.4051,DOWN,0
2008-11-07,9.1133,9.4533,10.198,10.2439,11.379,DOWN,0
2008-11-10,8.72,9.2933,9.8507,10.2004,11.3492,UP,1
2008-11-11,8.77,8.7333,9.3853,10.1544,11.3172,DOWN,0
2008-11-12,7.85,8.5967,8.7947,10.089,11.282,UP,1
2008-11-13,8.0767,7.9267,8.506,10.0395,11.2453,DOWN,0
2008-11-14,7.3,7.9,8.1433,9.9707,11.2054,DOWN,0
2008-11-17,6.8433,7.0633,7.768,9.8849,11.1635,DOWN,0
2008-11-18,6.55,6.7733,7.324,9.8092,11.1262,DOWN,0
2008-11-19,5.68,6.4067,6.89,9.7174,11.0877,DOWN,0
2008-11-20,5.2533,5.6367,6.3253,9.6139,11.0472,UP,1
2008-11-21,5.6133,5.4167,5.988,9.5178,11.0073,UP,1
2008-11-24,6.29,5.6433,5.8773,9.4519,10.9702,UP,1
2008-11-25,6.3733,6.2033,5.842,9.3895,10.9325,UP,1
2008-11-26,7.1867,6.25,6.1433,9.3415,10.8981,DOWN,0
2008-11-28,7.1667,7.16,6.526,9.2646,10.8635,DOWN,0
2008-12-01,6.2667,6.9433,6.6567,9.1313,10.8257,UP,1
2008-12-02,6.6733,6.0433,6.7333,9.0396,10.79,UP,1
2008-12-03,6.8167,6.4833,6.822,8.9559,10.7589,UP,1
2008-12-04,7.2467,6.6867,6.834,8.8918,10.7285,UP,1
2008-12-05,7.7833,7.0733,6.9573,8.8328,10.7001,UP,1
2008-12-08,8.49,8.0667,7.402,8.7853,10.6749,DOWN,0
2008-12-09,8.47,8.4367,7.7613,8.7613,10.6488,DOWN,0
2008-12-10,8.4667,8.58,8.0913,8.7269,10.6218,DOWN,0
2008-12-11,7.9333,8.3533,8.2287,8.6685,10.59,UP,1
2008-12-12,8.2233,7.7667,8.3167,8.6229,10.5619,DOWN,0
2008-12-15,7.7667,8.2933,8.172,8.5688,10.5337,UP,1
2008-12-16,8.75,7.9067,8.228,8.5473,10.5114,DOWN,0
2008-12-17,8.3567,8.58,8.206,8.5306,10.486,DOWN,0
2008-12-18,8.3367,8.4,8.2867,8.5173,10.463,DOWN,0
2008-12-19,8.18,8.4167,8.278,8.5159,10.4409,DOWN,0
2008-12-22,7.8633,8.1767,8.2973,8.5007,10.4205,DOWN,0
2008-12-23,7.6767,7.9773,8.0827,8.4541,10.3937,UP,1
2008-12-24,7.7333,7.6133,7.958,8.4066,10.3678,UP,1
2008-12-26,7.76,7.68,7.8427,8.3835,10.3392,DOWN,0
2008-12-29,7.48,7.6867,7.7027,8.3458,10.3122,UP,1
2008-12-30,7.88,7.5,7.706,8.2968,10.2915,UP,1
2008-12-31,8.2367,7.8633,7.818,8.2386,10.2668,UP,1
2009-01-02,8.71,8.16,8.0133,8.1922,10.2472,UP,1
2009-01-05,8.9133,8.58,8.244,8.1657,10.2257,DOWN,0
2009-01-06,8.6067,9.02,8.4693,8.1371,10.1998,DOWN,0
2009-01-07,8.0767,8.47,8.5087,8.1087,10.1706,DOWN,0
2009-01-08,7.48,8.0133,8.3573,8.0811,10.1386,DOWN,0
2009-01-09,7.3333,7.58,8.082,8.0323,10.1096,DOWN,0
2009-01-12,7.0167,7.29,7.7027,7.9689,10.08,UP,1
2009-01-13,7.38,6.9767,7.4573,7.9078,10.0525,DOWN,0
2009-01-14,6.9167,7.19,7.2253,7.8297,10.0186,DOWN,0
2009-01-15,6.7867,6.9167,7.0867,7.7563,9.9831,UP,1
2009-01-16,7.0567,6.9867,7.0313,7.6755,9.9494,DOWN,0
2009-01-20,6.2633,7.1433,6.8807,7.5847,9.9126,UP,1
2009-01-21,7.0533,6.3933,6.8153,7.5354,9.8804,DOWN,0
2009-01-22,6.8467,6.8567,6.8013,7.4901,9.8475,UP,1
2009-01-23,7.3267,6.61,6.9093,7.4622,9.8185,DOWN,0
2009-01-26,7.13,7.2933,6.924,7.4294,9.7894,UP,1
2009-01-27,7.2733,7.2567,7.126,7.4179,9.7622,UP,1
2009-01-28,7.8733,7.5633,7.29,7.4138,9.7378,DOWN,0
2009-01-29,7.37,7.71,7.3947,7.4152,9.7103,DOWN,0
2009-01-30,7.2733,7.4667,7.384,7.4238,9.6808,DOWN,0
2009-02-02,6.8233,6.9,7.3227,7.4293,9.6462,UP,1
2009-02-03,7.1433,6.9167,7.2967,7.4585,9.6143,UP,1
2009-02-04,7.36,7.1567,7.194,7.5007,9.5849,UP,1
2009-02-05,7.7933,7.3267,7.2787,7.5443,9.5595,UP,1
2009-02-06,8.3,7.87,7.484,7.5845,9.5387,DOWN,0
2009-02-09,7.78,8.1633,7.6753,7.6126,9.5148,DOWN,0
2009-02-10,7.39,7.7033,7.7247,7.6167,9.4904,DOWN,0
2009-02-11,7.2967,7.3333,7.712,7.6193,9.4631,UP,1
2009-02-12,7.35,7.0733,7.6233,7.6409,9.4365,DOWN,0
2009-02-13,7.13,7.1633,7.3893,7.6501,9.4114,DOWN,0
2009-02-17,6.6733,6.76,7.168,7.6472,9.3823,UP,1
2009-02-18,6.87,6.7333,7.064,7.6397,9.353,DOWN,0
2009-02-19,6.7667,7.0367,6.958,7.6193,9.3234,UP,1
2009-02-20,6.9,6.59,6.868,7.5875,9.2925,DOWN,0
2009-02-23,6.59,6.8333,6.76,7.5499,9.2594,UP,1
2009-02-24,7.04,6.5367,6.8333,7.5214,9.2294,DOWN,0
2009-02-25,6.9867,6.9967,6.8567,7.5025,9.2004,UP,1
2009-02-26,7.2867,7.5033,6.9607,7.4837,9.1731,DOWN,0
2009-02-27,6.9667,7.0967,6.974,7.4677,9.1451,DOWN,0
2009-03-02,6.62,6.76,6.98,7.4251,9.1154,DOWN,0
2009-03-03,6.2233,6.7467,6.8167,7.3825,9.0832,UP,1
2009-03-04,6.65,6.3233,6.7493,7.3487,9.054,DOWN,0
2009-03-05,6.2633,6.4667,6.5447,7.3104,9.0248,UP,1
2009-03-06,6.43,6.32,6.4373,7.2817,8.9984,UP,1
2009-03-09,6.59,6.51,6.4313,7.26,8.9763,UP,1
2009-03-10,7.5133,6.8433,6.6893,7.2556,8.959,UP,1
2009-03-11,7.8567,7.3167,6.9307,7.2575,8.9423,UP,1
2009-03-12,7.9767,7.5967,7.2733,7.2675,8.9266,DOWN,0
2009-03-13,7.4233,7.9333,7.472,7.2583,8.9071,DOWN,0
2009-03-16,7.0233,7.56,7.5587,7.2341,8.8848,UP,1
2009-03-17,7.4933,7.02,7.5547,7.2097,8.8639,UP,1
2009-03-18,7.51,7.3333,7.4853,7.1817,8.8453,DOWN,0
2009-03-19,7.0367,7.5233,7.2973,7.1503,8.825,DOWN,0
2009-03-20,7.0333,7.3267,7.2193,7.1294,8.8064,UP,1
2009-03-23,7.94,7.2467,7.4027,7.1386,8.7908,DOWN,0
2009-03-24,7.0333,7.76,7.3107,7.1326,8.7719,DOWN,0
2009-03-25,6.99,7.1567,7.2067,7.1321,8.7533,DOWN,0
2009-03-26,6.92,7.1,7.1833,7.1229,8.7344,DOWN,0
2009-03-27,6.6,6.7767,7.0967,7.1165,8.7147,DOWN,0
2009-03-30,6.1167,6.4533,6.732,7.1031,8.6929,UP,1
2009-03-31,6.5267,6.2667,6.6307,7.0925,8.6717,DOWN,0
2009-04-01,6.3167,6.15,6.496,7.0936,8.6483,UP,1
2009-04-02,6.6533,6.49,6.4427,7.0856,8.6283,UP,1
2009-04-03,7.1033,6.7667,6.5433,7.0907,8.6118,DOWN,0
2009-04-06,6.92,6.8667,6.704,7.0826,8.594,DOWN,0
2009-04-07,6.6,6.7733,6.7187,7.072,8.5765,UP,1
2009-04-08,6.8,6.5833,6.8153,7.0625,8.5617,UP,1
2009-04-09,7.33,6.9333,6.9507,7.0517,8.5499,UP,1
2009-04-13,7.51,7.1067,7.032,7.0545,8.5367,DOWN,0
2009-04-14,6.78,7.1133,7.004,7.0446,8.523,DOWN,0
2009-04-15,6.54,6.6533,6.992,7.0389,8.5086,UP,1
2009-04-16,6.5967,6.6667,6.9513,7.028,8.4973,UP,1
2009-04-17,6.6,6.3533,6.8053,7.0128,8.4868,DOWN,0
2009-04-20,6.0267,6.4933,6.5087,6.9775,8.4745,UP,1
2009-04-21,6.1633,6.0,6.3853,6.9347,8.4638,DOWN,0
2009-04-22,6.1133,6.0567,6.3,6.9014,8.4537,UP,1
2009-04-23,6.3133,6.2167,6.2433,6.8799,8.443,UP,1
2009-04-24,6.3667,6.25,6.1967,6.8613,8.4346,DOWN,0
2009-04-27,6.24,6.2167,6.2393,6.8391,8.4263,DOWN,0
2009-04-28,6.0533,6.14,6.2173,6.8175,8.4161,UP,1
2009-04-29,6.2533,6.17,6.2453,6.8091,8.407,UP,1
2009-04-30,6.41,6.3333,6.2647,6.7999,8.3986,UP,1
2009-05-01,6.4533,6.3467,6.282,6.7937,8.3854,UP,1
2009-05-04,6.7867,6.5,6.3913,6.7914,8.3733,DOWN,0
2009-05-05,6.7,6.71,6.5207,6.7936,8.361,UP,1
2009-05-06,7.2033,6.7333,6.7107,6.7969,8.3535,DOWN,0
2009-05-07,6.68,7.2133,6.7647,6.7907,8.3381,UP,1
2009-05-08,6.7933,6.6933,6.8327,6.7809,8.3214,DOWN,0
2009-05-11,6.4333,6.6267,6.762,6.7702,8.3073,DOWN,0
2009-05-12,6.1933,6.48,6.6607,6.7617,8.2902,DOWN,0
2009-05-13,5.8767,6.0933,6.3953,6.7547,8.275,UP,1
2009-05-14,5.9833,5.8833,6.256,6.7414,8.2577,DOWN,0
2009-05-15,5.96,6.0633,6.0893,6.7353,8.2406,UP,1
2009-05-18,6.2633,6.0167,6.0553,6.732,8.2256,DOWN,0
2009-05-19,5.97,6.3333,6.0107,6.7196,8.2102,DOWN,0
2009-05-20,5.95,6.1267,6.0253,6.6883,8.197,UP,1
2009-05-21,6.26,5.8767,6.0807,6.6564,8.1843,UP,1
2009-05-22,6.4633,6.3067,6.1813,6.6261,8.1651,UP,1
2009-05-26,6.9433,6.3533,6.3173,6.6165,8.1475,DOWN,0
2009-05-27,6.67,6.8433,6.4573,6.6095,8.1246,UP,1
2009-05-28,6.92,6.7,6.6513,6.598,8.1034,UP,1
2009-05-29,7.0367,6.8433,6.8067,6.5885,8.0851,DOWN,0
2009-06-01,6.9333,7.1333,6.9007,6.5865,8.0662,UP,1
2009-06-02,7.1433,6.9433,6.9407,6.5887,8.0452,DOWN,0
2009-06-03,7.0633,7.0367,7.0193,6.5711,8.0232,UP,1
2009-06-04,7.41,7.1133,7.1173,6.5787,8.0069,DOWN,0
2009-06-05,7.3333,7.5,7.1767,6.5855,7.9912,DOWN,0
2009-06-08,7.14,7.38,7.218,6.5899,7.9733,UP,1
2009-06-09,7.35,7.1033,7.2593,6.6049,7.9584,DOWN,0
2009-06-10,7.2733,7.4433,7.3013,6.6281,7.9416,UP,1
2009-06-11,7.3333,7.2867,7.286,6.6442,7.9267,DOWN,0
2009-06-12,7.25,7.2167,7.2693,6.6629,7.9109,DOWN,0
2009-06-15,7.0433,7.1767,7.25,6.6707,7.8936,DOWN,0
2009-06-16,7.03,7.13,7.186,6.6692,7.8735,DOWN,0
2009-06-17,6.8133,7.03,7.094,6.6671,7.8531,UP,1
2009-06-18,6.9467,6.8133,7.0167,6.674,7.8325,UP,1
2009-06-19,7.0567,7.0233,6.978,6.6791,7.8121,DOWN,0
2009-06-22,6.62,6.9967,6.8933,6.6649,7.7925,UP,1
2009-06-23,6.7333,6.6133,6.834,6.6494,7.7724,UP,1
2009-06-24,6.92,6.78,6.8553,6.6522,7.7514,UP,1
2009-06-25,7.0367,6.87,6.8733,6.6621,7.7349,UP,1
2009-06-26,7.05,6.99,6.872,6.6712,7.7188,UP,1
2009-06-29,7.15,7.0667,6.978,6.6822,7.7024,DOWN,0
2009-06-30,7.1033,7.2167,7.052,6.7037,7.6858,DOWN,0
2009-07-01,6.8967,7.0,7.0473,6.7184,7.6724,DOWN,0
2009-07-02,6.82,6.8633,7.004,6.7325,7.659,DOWN,0
2009-07-06,6.64,6.72,6.922,6.7391,7.6443,DOWN,0
2009-07-07,6.31,6.6067,6.754,6.7379,7.6208,UP,1
2009-07-08,6.3333,6.3333,6.6,6.7398,7.5878,UP,1
2009-07-09,6.3667,6.4167,6.494,6.7461,7.5633,DOWN,0
2009-07-10,6.3067,6.3367,6.3913,6.7471,7.5399,UP,1
2009-07-13,6.6167,6.3767,6.3867,6.7513,7.5207,DOWN,0
2009-07-14,6.5067,6.6333,6.426,6.7523,7.4995,UP,1
2009-07-15,6.7933,6.58,6.518,6.7525,7.4792,DOWN,0
2009-07-16,6.7,6.7167,6.5847,6.7525,7.4643,DOWN,0
2009-07-17,6.6867,6.68,6.6607,6.7421,7.4468,UP,1
2009-07-20,6.6967,6.75,6.6767,6.7425,7.4261,DOWN,0
2009-07-21,6.4967,6.6067,6.6747,6.7365,7.406,UP,1
2009-07-22,6.5,6.42,6.616,6.7379,7.3862,UP,1
2009-07-23,6.8333,6.5367,6.6427,6.7507,7.3712,DOWN,0
2009-07-24,6.78,6.7333,6.6613,6.7687,7.3591,DOWN,0
2009-07-27,6.7733,6.81,6.6767,6.7845,7.348,DOWN,0
2009-07-28,6.75,6.7067,6.7273,6.8003,7.3405,UP,1
2009-07-29,6.8567,6.6867,6.7987,6.8122,7.3317,UP,1
2009-07-30,7.06,6.94,6.844,6.834,7.3169,DOWN,0
2009-07-31,7.0433,7.0133,6.8967,6.8559,7.3016,UP,1
2009-08-03,7.1533,7.2733,6.9727,6.8737,7.2928,DOWN,0
2009-08-04,7.13,7.1167,7.0487,6.8871,7.2816,UP,1
2009-08-05,7.22,7.2233,7.1213,6.8926,7.2661,UP,1
2009-08-06,7.3333,7.28,7.176,6.9059,7.247,UP,1
2009-08-07,7.6233,7.35,7.292,6.9199,7.23,DOWN,0
2009-08-10,7.4567,7.61,7.3527,6.9283,7.2161,DOWN,0
2009-08-11,7.3,7.44,7.3867,6.9357,7.2024,UP,1
2009-08-12,7.3533,7.3,7.4133,6.9399,7.1917,DOWN,0
2009-08-13,7.21,7.4,7.3887,6.9428,7.1834,DOWN,0
2009-08-14,7.0833,7.21,7.2807,6.9363,7.17,DOWN,0
2009-08-17,6.7333,6.9367,7.136,6.9243,7.1527,UP,1
2009-08-18,6.8367,6.7967,7.0433,6.9182,7.1347,DOWN,0
2009-08-19,6.7833,6.78,6.9293,6.9069,7.1145,UP,1
2009-08-20,6.8333,6.7933,6.854,6.8981,7.0964,UP,1
2009-08-21,6.9467,6.9367,6.8267,6.8903,7.0757,DOWN,0
2009-08-24,6.89,7.0033,6.858,6.8831,7.0561,UP,1
2009-08-25,7.0433,6.9867,6.8993,6.8831,7.0437,DOWN,0
2009-08-26,7.0333,7.0433,6.9493,6.8832,7.0333,DOWN,0
2009-08-27,7.03,7.0267,6.9887,6.8875,7.0249,UP,1
2009-08-28,7.1133,7.0633,7.022,6.8909,7.0166,UP,1
2009-08-31,7.3167,7.0233,7.1073,6.8961,7.0139,DOWN,0
2009-09-01,7.03,7.3,7.1047,6.9043,7.0087,DOWN,0
2009-09-02,7.0167,6.984,7.1013,6.9099,7.0073,UP,1
2009-09-03,7.03,7.07,7.1013,6.9121,7.0082,DOWN,0
2009-09-04,6.94,7.0233,7.0667,6.9102,7.0101,UP,1
2009-09-08,6.95,7.0,6.9933,6.9082,7.0165,DOWN,0
2009-09-09,6.9433,6.9333,6.976,6.9041,7.0249,UP,1
2009-09-10,7.0,6.9133,6.9727,6.902,7.0319,DOWN,0
2009-09-11,6.9567,7.0,6.958,6.9032,7.0352,DOWN,0
2009-09-14,6.9433,6.9533,6.9587,6.9057,7.0381,UP,1
2009-09-15,7.1633,7.0233,7.0013,6.9161,7.0379,UP,1
2009-09-16,7.4167,7.1067,7.096,6.9383,7.0392,UP,1
2009-09-17,7.5233,7.3033,7.2007,6.9621,7.0455,UP,1
2009-09-18,7.54,7.5833,7.3173,6.9855,7.0498,DOWN,0
2009-09-21,7.3433,7.5167,7.3973,7.0063,7.0524,UP,1
2009-09-22,7.4767,7.46,7.46,7.0235,7.0536,DOWN,0
2009-09-23,7.3133,7.3367,7.4393,7.0396,7.0512,DOWN,0
2009-09-24,7.22,7.35,7.3787,7.0481,7.0449,DOWN,0
2009-09-25,7.0967,7.1433,7.29,7.0561,7.038,UP,1
2009-09-28,7.2867,7.1433,7.2787,7.0681,7.0321,DOWN,0
2009-09-29,7.1133,7.2867,7.206,7.0764,7.028,DOWN,0
2009-09-30,7.0167,7.12,7.1467,7.0868,7.022,DOWN,0
2009-10-01,6.7267,6.9533,7.048,7.0913,7.0168,DOWN,0
2009-10-02,6.5833,6.7167,6.9453,7.0863,7.006,UP,1
2009-10-05,6.81,6.6667,6.85,7.0869,6.9982,DOWN,0
2009-10-06,6.7733,6.8767,6.782,7.0869,6.9904,DOWN,0
2009-10-07,6.7367,6.7267,6.726,7.0867,6.9832,UP,1
2009-10-08,6.78,6.74,6.7367,7.0851,6.9778,UP,1
2009-10-09,6.8,6.8033,6.78,7.0799,6.9734,UP,1
2009-10-12,6.8167,6.82,6.7813,7.0754,6.9688,DOWN,0
2009-10-13,6.75,6.7867,6.7767,7.0673,6.9638,UP,1
2009-10-14,6.93,6.8133,6.8153,7.0633,6.961,DOWN,0
2009-10-15,6.8033,6.8367,6.82,7.055,6.9556,DOWN,0
2009-10-16,6.57,6.71,6.774,7.0397,6.9473,UP,1
2009-10-19,6.6233,6.57,6.7353,7.0197,6.9368,UP,1
2009-10-20,6.86,6.6333,6.7573,7.0078,6.9266,DOWN,0
2009-10-21,6.6667,6.8033,6.7047,6.9951,6.9169,DOWN,0
2009-10-22,6.6633,6.6567,6.6767,6.9813,6.9098,DOWN,0
2009-10-23,6.6167,6.74,6.686,6.9695,6.9055,DOWN,0
2009-10-26,6.4133,6.6633,6.644,6.9561,6.9009,DOWN,0
2009-10-27,6.2033,6.47,6.5127,6.9455,6.8968,DOWN,0
2009-10-28,6.0833,6.38,6.396,6.9304,6.8903,UP,1
2009-10-29,6.32,6.2233,6.3273,6.9211,6.8874,DOWN,0
2009-10-30,6.02,6.27,6.208,6.9049,6.8835,DOWN,0
2009-11-02,6.01,5.9733,6.1273,6.8861,6.8783,UP,1
2009-11-03,6.0933,5.95,6.1053,6.8702,6.8774,DOWN,0
2009-11-04,6.0667,6.1433,6.102,6.8507,6.8725,DOWN,0
2009-11-05,6.0233,6.0367,6.0427,6.8305,6.8684,UP,1
2009-11-06,6.1533,5.9533,6.0693,6.8129,6.8625,UP,1
2009-11-09,6.2333,6.2,6.114,6.7953,6.858,DOWN,0
2009-11-10,6.13,6.2,6.1213,6.7716,6.8523,UP,1
2009-11-11,6.2433,6.2133,6.1567,6.7559,6.8442,UP,1
2009-11-12,6.39,6.4733,6.23,6.7433,6.8393,DOWN,0
2009-11-13,6.3067,6.39,6.2607,6.7289,6.8345,UP,1
2009-11-16,6.35,6.3133,6.284,6.7171,6.8321,DOWN,0
2009-11-17,6.3067,6.3433,6.3193,6.7042,6.8279,UP,1
2009-11-18,6.4033,6.27,6.3513,6.6934,6.8231,UP,1
2009-11-19,6.4333,6.4033,6.36,6.6821,6.8163,DOWN,0
2009-11-20,6.3233,6.4267,6.3633,6.6694,6.8064,UP,1
2009-11-23,6.5033,6.5033,6.394,6.6606,6.8001,UP,1
2009-11-24,6.62,6.43,6.4567,6.6497,6.7962,DOWN,0
2009-11-25,6.5933,6.59,6.4947,6.6333,6.7927,DOWN,0
2009-11-27,6.26,6.3567,6.46,6.608,6.7872,DOWN,0
2009-11-30,6.2267,6.2433,6.4407,6.5817,6.7827,UP,1
2009-12-01,6.39,6.3167,6.418,6.5627,6.7813,UP,1
2009-12-02,6.5333,6.3633,6.4007,6.5438,6.7796,UP,1
