ticker,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-09-26,113.89,114.92,112.844,116.6576,107.9788,DOWN,0
2018-09-27,112.88,114.25,113.354,116.6972,108.0446,DOWN,0
2018-09-28,112.72,112.0,113.566,116.7336,108.1129,UP,1
2018-10-01,114.48,113.25,113.77,116.816,108.1853,UP,1
2018-10-02,114.69,114.64,113.732,116.901,108.261,UP,1
2018-10-03,118.47,115.1,114.648,117.046,108.3538,DOWN,0
2018-10-04,117.7,118.35,115.612,117.153,108.4424,UP,1
2018-10-05,118.37,117.98,116.742,117.2004,108.5385,DOWN,0
2018-10-08,118.14,117.9,117.474,117.1874,108.6256,DOWN,0
2018-10-09,117.68,118.09,118.072,117.098,108.7136,DOWN,0
2018-10-10,113.05,117.75,116.988,116.8922,108.7744,DOWN,0
2018-10-11,109.46,112.5,115.34,116.6212,108.8135,DOWN,0
2018-10-12,109.46,110.87,113.558,116.3694,108.8505,DOWN,0
2018-10-15,107.21,109.45,111.372,116.0804,108.8768,UP,1
2018-10-16,109.86,108.19,109.808,115.8268,108.9203,DOWN,0
2018-10-17,108.78,109.94,108.954,115.548,108.9555,UP,1
2018-10-18,109.12,108.01,108.886,115.2708,108.9889,DOWN,0
2018-10-19,102.77,105.62,107.548,114.8826,108.992,UP,1
2018-10-22,103.15,103.26,106.736,114.4938,108.997,DOWN,0
2018-10-23,99.8,101.09,104.724,114.0584,108.9857,DOWN,0
2018-10-24,95.3,99.99,102.028,113.5456,108.9536,UP,1
2018-10-25,98.49,96.76,99.902,113.2078,108.9356,UP,1
2018-10-26,99.45,101.45,99.238,112.898,108.921,DOWN,0
2018-10-29,98.52,100.21,98.312,112.5596,108.8888,UP,1
2018-10-30,102.06,99.38,98.764,112.2792,108.8816,UP,1
2018-10-31,102.82,103.12,100.268,112.0054,108.8649,DOWN,0
2018-11-01,102.5,102.64,101.07,111.715,108.8509,DOWN,0
2018-11-02,99.01,103.05,100.982,111.3278,108.8178,UP,1
2018-11-05,100.52,100.2,101.382,110.9532,108.7871,UP,1
2018-11-06,100.88,100.52,101.146,110.5702,108.757,UP,1
2018-11-07,103.12,102.18,101.206,110.2376,108.7495,DOWN,0
2018-11-08,98.67,102.74,100.44,109.8022,108.722,UP,1
2018-11-09,99.74,97.84,100.586,109.406,108.6877,DOWN,0
2018-11-12,97.67,100.39,100.016,108.9892,108.6548,DOWN,0
2018-11-13,94.8,97.29,98.8,108.506,108.6174,UP,1
2018-11-14,95.6,96.48,97.296,108.0582,108.5834,UP,1
2018-11-15,96.23,95.0,96.808,107.6488,108.5603,UP,1
2018-11-16,96.61,96.29,96.182,107.295,108.5583,DOWN,0
2018-11-19,94.9,96.13,95.628,106.914,108.5567,DOWN,0
2018-11-20,92.54,93.46,95.176,106.5138,108.535,UP,1
2018-11-21,93.65,93.19,94.786,106.1436,108.5252,DOWN,0
2018-11-23,89.0,91.69,93.34,105.6632,108.508,UP,1
2018-11-26,92.07,90.39,92.432,105.2326,108.5054,DOWN,0
2018-11-27,91.26,91.7,91.704,104.8016,108.4937,UP,1
2018-11-28,92.63,91.82,91.722,104.3882,108.4881,UP,1
2018-11-29,92.68,93.0,91.528,104.0546,108.4848,UP,1
2018-11-30,93.52,92.24,92.432,103.7184,108.4886,DOWN,0
2018-12-03,92.09,93.83,92.436,103.327,108.4891,DOWN,0
2018-12-04,91.4,92.63,92.464,102.8858,108.4911,UP,1
2018-12-06,92.6,89.8,92.458,102.4402,108.5062,DOWN,0
2018-12-07,90.35,93.39,91.992,101.9694,108.5073,DOWN,0
2018-12-10,88.84,89.5,91.056,101.4886,108.4924,DOWN,0
2018-12-11,88.42,89.68,90.322,101.0026,108.4719,UP,1
2018-12-12,89.25,89.84,89.892,100.498,108.4575,DOWN,0
2018-12-13,88.83,89.21,89.138,99.9808,108.4498,DOWN,0
2018-12-14,86.83,88.32,88.434,99.348,108.4296,DOWN,0
2018-12-17,85.86,86.82,87.838,98.7112,108.4021,DOWN,0
2018-12-18,84.73,86.31,87.1,98.0384,108.3604,UP,1
2018-12-19,85.16,85.27,86.282,97.3788,108.3166,DOWN,0
2018-12-20,82.78,84.38,85.072,96.6808,108.2594,DOWN,0
2018-12-21,82.38,82.46,84.182,96.0674,108.1953,DOWN,0
2018-12-24,78.5,81.59,82.71,95.4482,108.1083,UP,1
2018-12-26,84.2,79.01,82.604,94.943,108.0543,UP,1
2018-12-27,85.82,82.95,82.736,94.5152,108.0107,DOWN,0
2018-12-28,84.96,86.25,83.172,94.0172,107.9644,UP,1
2018-12-31,86.15,85.43,83.926,93.5646,107.9229,UP,1
2019-01-02,88.12,85.32,85.85,93.1446,107.8845,DOWN,0
2019-01-03,86.9,88.18,86.39,92.8272,107.847,UP,1
2019-01-04,90.84,88.45,87.394,92.581,107.8257,UP,1
2019-01-07,91.47,90.61,88.696,92.4144,107.8023,DOWN,0
2019-01-08,91.39,92.29,89.744,92.3362,107.7858,UP,1
2019-01-09,91.99,92.3,90.518,92.2062,107.7788,UP,1
2019-01-10,92.94,91.75,91.726,92.076,107.7635,DOWN,0
2019-01-11,92.69,92.25,92.096,91.9594,107.7484,UP,1
2019-01-14,92.83,91.79,92.368,91.7748,107.7409,DOWN,0
2019-01-15,92.45,93.46,92.58,91.5674,107.7235,UP,1
2019-01-16,92.99,92.12,92.78,91.3772,107.7137,UP,1
2019-01-17,93.42,92.54,92.876,91.2654,107.6999,UP,1
2019-01-18,95.3,94.32,93.398,91.161,107.6965,DOWN,0
2019-01-22,93.0,94.61,93.432,91.0034,107.6726,DOWN,0
2019-01-23,92.63,93.29,93.468,90.7936,107.6509,DOWN,0
2019-01-24,91.33,92.5,93.136,90.6468,107.6189,UP,1
2019-01-25,93.02,92.25,93.056,90.5124,107.5827,DOWN,0
2019-01-28,92.5,92.0,92.496,90.409,107.5325,UP,1
2019-01-29,93.35,92.73,92.566,90.38,107.4861,UP,1
2019-01-30,94.53,94.04,92.946,90.3586,107.44,UP,1
2019-01-31,95.41,96.1,93.762,90.3422,107.383,DOWN,0
2019-02-01,94.21,95.57,94.0,90.2942,107.3147,UP,1
2019-02-04,94.76,93.8,94.452,90.2914,107.2441,UP,1
2019-02-05,95.17,94.76,94.816,90.344,107.1667,DOWN,0
2019-02-06,94.42,94.65,94.794,90.3594,107.0839,DOWN,0
2019-02-07,91.74,94.41,94.06,90.4142,106.9853,UP,1
2019-02-08,93.52,94.92,93.922,90.4432,106.9068,UP,1
2019-02-11,94.23,92.99,93.816,90.5026,106.829,DOWN,0
2019-02-12,94.0,95.25,93.582,90.53,106.7364,UP,1
2019-02-13,96.12,94.27,93.922,90.5988,106.6603,DOWN,0
2019-02-14,95.65,95.57,94.704,90.6414,106.582,UP,1
2019-02-15,95.99,96.0,95.198,90.7194,106.5027,UP,1
2019-02-19,96.75,95.44,95.702,90.8264,106.4138,UP,1
2019-02-20,97.45,96.75,96.392,90.9234,106.3231,DOWN,0
2019-02-21,96.81,97.28,96.53,91.0526,106.2291,UP,1
2019-02-22,97.36,97.78,96.872,91.223,106.1389,DOWN,0
2019-02-25,97.29,97.15,97.132,91.4004,106.0441,UP,1
2019-02-26,97.84,97.33,97.35,91.5722,105.9458,DOWN,0
2019-02-27,97.64,98.1,97.388,91.7484,105.8442,DOWN,0
2019-02-28,96.36,97.93,97.298,91.939,105.7372,UP,1
2019-03-01,97.48,96.82,97.322,92.1714,105.6331,DOWN,0
2019-03-04,97.28,98.41,97.32,92.4224,105.5279,UP,1
2019-03-05,97.46,97.47,97.244,92.6684,105.4244,UP,1
2019-03-06,97.6,97.46,97.236,92.9648,105.3031,DOWN,0
2019-03-07,96.45,97.58,97.254,93.2462,105.1837,DOWN,0
2019-03-08,94.31,95.26,96.62,93.5624,105.048,UP,1
2019-03-11,96.67,95.14,96.498,93.8118,104.9376,UP,1
2019-03-12,97.39,97.04,96.484,94.0432,104.8298,UP,1
2019-03-13,98.08,98.05,96.58,94.3056,104.7261,UP,1
2019-03-14,98.47,98.25,96.984,94.552,104.6405,UP,1
2019-03-15,98.52,98.0,97.826,94.76,104.549,UP,1
2019-03-18,98.72,98.6,98.236,94.9964,104.4467,UP,1
2019-03-19,98.89,99.29,98.536,95.1574,104.3587,DOWN,0
2019-03-20,98.18,98.64,98.556,95.2916,104.2546,UP,1
2019-03-21,98.55,98.04,98.572,95.4348,104.1514,DOWN,0
2019-03-22,95.98,97.72,98.064,95.5146,104.0371,DOWN,0
2019-03-25,95.86,95.76,97.492,95.573,103.9332,UP,1
2019-03-26,98.02,96.66,97.318,95.6796,103.8361,DOWN,0
2019-03-27,97.27,97.75,97.136,95.7684,103.7382,DOWN,0
2019-03-28,95.67,96.81,96.56,95.8328,103.6315,DOWN,0
2019-03-29,95.17,96.61,96.398,95.8764,103.5296,DOWN,0
2019-04-01,95.07,96.01,96.24,95.9094,103.4262,DOWN,0
2019-04-02,94.52,95.34,95.54,95.8938,103.321,UP,1
2019-04-03,95.04,94.96,95.094,95.9346,103.2247,UP,1
2019-04-04,96.86,95.56,95.332,96.0192,103.1343,UP,1
2019-04-05,97.79,96.84,95.856,96.1484,103.0504,UP,1
2019-04-08,98.3,97.88,96.502,96.254,102.9689,DOWN,0
2019-04-09,97.37,97.64,97.072,96.3514,102.8985,UP,1
2019-04-10,98.61,97.9,97.786,96.4566,102.8315,DOWN,0
2019-04-11,98.51,98.77,98.116,96.5362,102.7718,DOWN,0
2019-04-12,97.17,99.56,97.992,96.5714,102.7036,DOWN,0
2019-04-15,96.24,96.84,97.58,96.612,102.6312,DOWN,0
2019-04-16,95.98,96.15,97.302,96.6364,102.5524,UP,1
2019-04-17,96.46,96.66,96.872,96.6622,102.4732,DOWN,0
2019-04-18,95.42,96.46,96.254,96.6822,102.3972,UP,1
2019-04-22,97.14,96.19,96.248,96.7902,102.3304,UP,1
2019-04-23,97.4,97.38,96.48,96.8678,102.2666,DOWN,0
2019-04-24,94.28,97.36,96.14,96.8688,102.1821,UP,1
2019-04-25,95.22,94.15,95.892,96.8932,102.0953,DOWN,0
2019-04-26,94.92,94.85,95.792,96.8692,102.0039,UP,1
2019-04-29,95.36,95.25,95.436,96.8634,101.9274,DOWN,0
2019-04-30,94.27,95.5,94.81,96.829,101.8431,DOWN,0
2019-05-01,91.84,94.25,94.322,96.7308,101.7432,DOWN,0
2019-05-02,89.1,91.75,93.098,96.5638,101.6321,UP,1
2019-05-03,89.56,89.89,92.026,96.4188,101.5246,DOWN,0
2019-05-06,87.03,88.32,90.36,96.2122,101.4053,DOWN,0
2019-05-07,86.55,86.4,88.816,95.9974,101.2835,DOWN,0
2019-05-08,85.9,86.67,87.628,95.7586,101.1612,DOWN,0
2019-05-09,85.75,85.46,86.958,95.5208,101.0378,UP,1
2019-05-10,86.65,85.76,86.376,95.3266,100.9149,DOWN,0
2019-05-13,85.79,85.6,86.128,95.0928,100.7821,UP,1
2019-05-14,86.92,86.14,86.202,94.8856,100.6367,UP,1
2019-05-15,87.3,86.71,86.482,94.6824,100.4793,UP,1
2019-05-16,88.3,87.5,86.992,94.4964,100.31,DOWN,0
2019-05-17,84.81,86.56,86.624,94.2636,100.1174,DOWN,0
2019-05-20,84.52,84.63,86.37,94.0678,99.9249,UP,1
2019-05-21,86.16,84.7,86.218,93.8576,99.7455,DOWN,0
2019-05-22,85.6,85.73,85.878,93.6218,99.5652,DOWN,0
2019-05-23,82.27,84.3,84.672,93.3056,99.3638,UP,1
2019-05-24,82.94,83.01,84.298,92.995,99.1649,DOWN,0
2019-05-28,82.52,82.93,83.898,92.675,98.9626,UP,1
2019-05-29,82.75,81.76,83.216,92.3556,98.7655,DOWN,0
2019-05-30,82.06,82.42,82.508,92.019,98.5628,DOWN,0
2019-05-31,80.8,80.74,82.214,91.6714,98.359,UP,1
2019-06-03,82.2,80.92,82.066,91.3444,98.1653,UP,1
2019-06-04,84.12,83.17,82.386,91.1072,98.009,UP,1
2019-06-05,84.83,84.67,82.802,90.8866,97.8584,UP,1
2019-06-06,84.9,84.77,83.37,90.6242,97.7057,UP,1
2019-06-07,85.52,85.35,84.314,90.3892,97.5529,UP,1
2019-06-10,85.9,85.8,85.054,90.1938,97.3999,DOWN,0
2019-06-11,84.71,86.56,85.172,89.9846,97.2383,DOWN,0
2019-06-12,83.25,84.34,84.856,89.7482,97.0627,UP,1
2019-06-13,85.24,84.09,84.924,89.5626,96.8927,UP,1
2019-06-14,85.59,85.22,84.938,89.3736,96.7205,UP,1
2019-06-17,85.91,85.49,84.94,89.1546,96.5513,UP,1
2019-06-18,86.8,86.34,85.358,88.9348,96.3831,UP,1
2019-06-19,87.6,86.92,86.228,88.7208,96.2233,UP,1
2019-06-20,90.83,89.07,87.346,88.59,96.0849,DOWN,0
2019-06-21,90.58,91.4,88.344,88.4294,95.943,DOWN,0
2019-06-24,89.76,90.36,89.114,88.2544,95.8019,UP,1
2019-06-25,89.83,89.42,89.72,88.1076,95.6675,UP,1
2019-06-26,92.76,91.0,90.752,88.038,95.5598,DOWN,0
2019-06-27,91.75,92.66,90.936,87.9534,95.4488,UP,1
2019-06-28,93.54,92.13,91.528,87.895,95.3538,UP,1
2019-07-01,94.06,94.86,92.388,87.8678,95.2633,UP,1
2019-07-02,95.72,93.72,93.566,87.8394,95.1768,UP,1
2019-07-03,97.02,96.0,94.418,87.8318,95.0939,DOWN,0
2019-07-05,96.8,96.68,95.428,87.8822,95.0138,UP,1
2019-07-08,96.96,96.55,96.112,87.917,94.9321,UP,1
2019-07-09,97.72,96.99,96.844,87.973,94.8739,UP,1
2019-07-10,98.11,98.22,97.322,88.028,94.8128,UP,1
2019-07-11,99.59,98.66,97.836,88.1344,94.7525,UP,1
2019-07-12,100.33,99.25,98.542,88.3042,94.6868,UP,1
2019-07-15,101.01,100.35,99.352,88.5424,94.6175,UP,1
2019-07-16,101.38,101.0,100.084,88.7788,94.5549,DOWN,0
2019-07-17,100.79,101.39,100.62,89.054,94.4945,UP,1
2019-07-18,101.92,100.2,101.086,89.3614,94.4405,UP,1
2019-07-19,101.96,102.33,101.412,89.6826,94.3779,UP,1
2019-07-22,102.55,102.61,101.72,90.0186,94.3172,DOWN,0
2019-07-23,102.32,103.0,101.908,90.332,94.2364,UP,1
2019-07-24,102.42,102.04,102.234,90.6646,94.16,DOWN,0
2019-07-25,101.57,102.71,102.164,90.9576,94.076,UP,1
2019-07-26,102.32,102.35,102.236,91.258,93.9969,UP,1
2019-07-29,102.81,101.91,102.288,91.5482,93.9226,UP,1
2019-07-30,103.61,102.36,102.546,91.9242,93.8754,DOWN,0
2019-07-31,102.56,103.63,102.574,92.285,93.8409,DOWN,0
2019-08-01,101.99,101.95,102.658,92.6016,93.8035,DOWN,0
2019-08-02,99.52,101.76,102.098,92.88,93.7651,DOWN,0
2019-08-05,95.64,97.9,100.664,93.1474,93.694,UP,1
2019-08-06,97.41,96.56,99.424,93.4368,93.6371,DOWN,0
2019-08-07,97.33,95.63,98.378,93.733,93.5782,UP,1
2019-08-08,100.71,98.31,98.122,94.0922,93.5679,DOWN,0
2019-08-09,100.44,100.53,98.306,94.4598,93.5543,DOWN,0
2019-08-12,98.31,100.07,98.84,94.81,93.5469,UP,1
2019-08-13,99.74,97.92,99.306,95.1608,93.5691,DOWN,0
2019-08-14,97.53,97.61,99.346,95.429,93.5643,DOWN,0
2019-08-15,97.47,97.92,98.698,95.6818,93.5544,UP,1
2019-08-16,98.83,98.04,98.376,95.9604,93.5559,DOWN,0
2019-08-19,98.76,99.29,98.466,96.2252,93.5394,DOWN,0
2019-08-20,98.68,98.8,98.254,96.4808,93.5187,UP,1
2019-08-21,99.3,99.61,98.608,96.7726,93.5027,DOWN,0
2019-08-22,98.46,99.25,98.806,97.0768,93.5,DOWN,0
2019-08-23,95.18,97.48,98.076,97.2756,93.4733,UP,1
2019-08-26,96.31,96.03,97.586,97.49,93.4504,DOWN,0
2019-08-27,94.52,96.98,96.754,97.6622,93.4074,UP,1
2019-08-28,96.17,94.54,96.128,97.8496,93.3949,UP,1
2019-08-29,98.12,97.11,96.06,98.06,93.3868,UP,1
2019-08-30,98.63,98.67,96.75,98.216,93.3916,UP,1
2019-09-03,99.47,97.28,97.382,98.3938,93.415,UP,1
2019-09-04,99.69,100.34,98.416,98.5924,93.4354,UP,1
2019-09-05,99.8,100.6,99.142,98.7918,93.4533,UP,1
2019-09-06,100.91,100.13,99.7,98.9548,93.4748,UP,1
2019-09-09,102.17,101.55,100.408,99.1632,93.5111,UP,1
2019-09-10,102.96,102.42,101.106,99.3516,93.5632,DOWN,0
2019-09-11,102.47,103.29,101.662,99.5198,93.6073,DOWN,0
2019-09-12,102.19,101.44,102.14,99.6492,93.6733,UP,1
2019-09-13,102.77,102.93,102.512,99.7642,93.7268,UP,1
2019-09-16,104.03,102.11,102.884,99.9088,93.7906,DOWN,0
2019-09-17,102.2,103.73,102.732,100.0136,93.8385,UP,1
2019-09-18,102.99,101.65,102.836,100.119,93.89,UP,1
2019-09-19,103.08,103.47,103.014,100.2184,93.9378,UP,1
2019-09-20,103.27,103.42,103.114,100.292,93.9937,UP,1
2019-09-23,104.26,103.01,103.16,100.3706,94.058,DOWN,0
2019-09-24,103.62,104.2,103.444,100.4228,94.1131,UP,1
2019-09-25,105.06,103.39,103.858,100.4964,94.1867,DOWN,0
2019-09-26,104.56,104.63,104.154,100.5718,94.2653,DOWN,0
2019-09-27,103.66,104.81,104.232,100.6066,94.3415,DOWN,0
2019-09-30,102.4,103.4,103.86,100.6154,94.4072,DOWN,0
2019-10-01,101.03,103.16,103.342,100.585,94.4682,DOWN,0
2019-10-02,98.24,100.4,101.978,100.5034,94.5253,UP,1
2019-10-03,98.87,97.76,100.84,100.4324,94.5903,UP,1
2019-10-04,100.86,99.27,100.28,100.4182,94.671,UP,1
2019-10-07,101.36,101.26,100.072,100.399,94.752,DOWN,0
2019-10-08,100.82,100.88,100.03,100.3592,94.8422,UP,1
2019-10-09,102.71,101.96,100.924,100.3412,94.9438,UP,1
2019-10-10,106.6,103.62,102.47,100.422,95.0843,DOWN,0
2019-10-11,106.53,107.0,103.604,100.5128,95.196,UP,1
2019-10-14,106.65,106.0,104.662,100.6554,95.3001,UP,1
2019-10-15,107.3,106.5,105.958,100.8886,95.4118,DOWN,0
2019-10-16,106.26,106.79,106.668,101.0656,95.5124,UP,1
2019-10-17,107.21,107.0,106.79,101.2632,95.6078,DOWN,0
2019-10-18,107.2,107.0,106.924,101.393,95.7093,UP,1
2019-10-21,108.2,108.0,107.234,101.5482,95.7961,UP,1
2019-10-22,108.77,108.69,107.528,101.7574,95.8826,UP,1
2019-10-23,109.0,108.77,108.076,101.9426,95.9707,UP,1
2019-10-24,110.63,109.51,108.76,102.2046,96.0639,UP,1
2019-10-25,114.42,112.23,110.204,102.5436,96.1713,UP,1
2019-10-28,117.25,115.0,112.014,102.912,96.2941,UP,1
2019-10-29,118.96,116.49,114.052,103.316,96.4247,DOWN,0
2019-10-30,116.45,119.22,115.542,103.6714,96.5447,UP,1
2019-10-31,116.82,116.65,116.78,104.0218,96.6639,UP,1
2019-11-01,118.4,117.63,117.576,104.4206,96.7888,UP,1
2019-11-04,118.54,119.47,117.834,104.8878,96.905,UP,1
2019-11-05,118.92,119.0,117.826,105.34,97.0346,DOWN,0
2019-11-06,118.42,119.18,118.22,105.818,97.1635,UP,1
2019-11-07,119.57,119.15,118.77,106.286,97.3047,UP,1
2019-11-08,119.7,118.89,119.03,106.7176,97.4381,DOWN,0
2019-11-11,118.41,118.65,119.004,107.1132,97.5677,DOWN,0
2019-11-12,118.1,118.86,118.84,107.4858,97.6914,UP,1
2019-11-13,118.43,117.35,118.842,107.8606,97.8109,UP,1
2019-11-14,119.44,118.65,118.816,108.2534,97.9311,DOWN,0
2019-11-15,118.36,119.21,118.548,108.6024,98.0518,UP,1
2019-11-18,118.65,118.15,118.596,108.932,98.1713,DOWN,0
2019-11-19,117.42,117.86,118.46,109.2212,98.2825,DOWN,0
2019-11-20,116.06,117.27,117.986,109.493,98.3907,UP,1
2019-11-21,118.37,116.36,117.772,109.8166,98.5239,DOWN,0
2019-11-22,116.63,118.88,117.426,110.0938,98.6394,DOWN,0
2019-11-25,115.42,117.0,116.78,110.3216,98.7454,DOWN,0
2019-11-26,114.33,115.53,116.162,110.5642,98.847,UP,1
2019-11-27,114.69,114.93,115.888,110.7982,98.9399,UP,1
2019-11-29,114.72,114.42,115.158,111.031,99.0352,DOWN,0
2019-12-02,114.33,114.87,114.698,111.2522,99.1269,DOWN,0
2019-12-03,112.75,113.68,114.164,111.422,99.2069,DOWN,0
2019-12-04,112.57,113.54,113.812,111.601,99.2825,DOWN,0
2019-12-05,112.54,112.78,113.382,111.7506,99.3612,UP,1
2019-12-06,113.56,113.06,113.15,111.9306,99.4422,DOWN,0
2019-12-09,111.96,113.2,112.676,112.0966,99.5155,DOWN,0
2019-12-10,111.93,112.3,112.512,112.2872,99.586,UP,1
2019-12-11,112.21,111.94,112.44,112.5108,99.6588,UP,1
2019-12-12,113.73,112.13,112.678,112.8206,99.7457,DOWN,0
2019-12-13,112.99,113.88,112.564,113.103,99.8232,UP,1
2019-12-16,114.14,113.14,113.0,113.3686,99.9075,DOWN,0
2019-12-17,113.03,114.16,113.22,113.602,99.9854,UP,1
2019-12-18,113.04,113.29,113.386,113.8464,100.0626,DOWN,0
2019-12-19,112.81,113.41,113.202,114.0484,100.1444,UP,1
2019-12-20,113.35,113.79,113.274,114.1834,100.2396,DOWN,0
2019-12-23,112.67,113.4,112.98,114.3062,100.3196,UP,1
2019-12-24,113.2,112.65,113.014,114.4372,100.3986,DOWN,0
2019-12-26,112.06,112.57,112.818,114.5324,100.4685,DOWN,0
2019-12-27,110.6,112.41,112.376,114.6192,100.5292,DOWN,0
2019-12-30,110.37,110.5,111.78,114.6824,100.5884,UP,1
2019-12-31,111.41,110.22,111.528,114.7666,100.6519,UP,1
2020-01-02,112.2,112.08,111.328,114.8466,100.7184,DOWN,0
2020-01-03,108.49,111.25,110.614,114.841,100.77,DOWN,0
2020-01-06,107.81,108.24,110.056,114.8172,100.8163,UP,1
2020-01-07,108.14,107.13,109.61,114.7674,100.8771,DOWN,0
2020-01-08,104.1,108.32,108.148,114.561,100.9183,UP,1
2020-01-09,105.62,103.38,106.832,114.3284,100.9563,DOWN,0
2020-01-10,104.87,105.64,106.108,114.0466,100.9943,UP,1
2020-01-13,105.3,104.92,105.606,113.8236,101.0424,UP,1
2020-01-14,106.38,105.27,105.254,113.6148,101.0985,DOWN,0
2020-01-15,104.89,105.57,105.412,113.3446,101.1476,DOWN,0
2020-01-16,103.79,105.56,105.046,113.0496,101.1939,DOWN,0
2020-01-17,103.31,103.79,104.734,112.7374,101.2353,DOWN,0
2020-01-21,102.34,102.5,104.142,112.4158,101.2627,DOWN,0
2020-01-22,101.86,102.8,103.238,112.0616,101.283,UP,1
2020-01-23,102.08,101.49,102.676,111.7092,101.3019,DOWN,0
2020-01-24,100.32,101.9,101.982,111.3474,101.3167,DOWN,0
2020-01-27,96.92,98.27,100.704,110.9238,101.3082,DOWN,0
2020-01-28,96.69,97.45,99.574,110.489,101.2991,DOWN,0
2020-01-29,95.8,97.18,98.362,110.0162,101.2923,UP,1
2020-01-30,96.41,95.23,97.228,109.5772,101.2931,DOWN,0
2020-01-31,91.37,94.9,95.438,109.0316,101.2701,DOWN,0
2020-02-03,88.97,91.29,93.848,108.4626,101.2326,DOWN,0
2020-02-04,88.72,90.57,92.254,107.9158,101.1991,UP,1
2020-02-05,92.64,90.37,91.622,107.4012,101.1766,DOWN,0
2020-02-06,90.22,92.99,90.384,106.873,101.1407,UP,1
2020-02-07,90.33,89.97,90.176,106.3712,101.121,DOWN,0
2020-02-10,90.26,89.86,90.434,105.8898,101.0962,UP,1
2020-02-11,90.27,90.94,90.744,105.4014,101.0729,UP,1
2020-02-12,91.14,91.59,90.444,104.9298,101.0518,DOWN,0
2020-02-13,90.34,91.0,90.468,104.45,101.0322,DOWN,0
2020-02-14,89.47,89.52,90.296,103.9844,101.0203,DOWN,0
2020-02-18,88.0,88.71,89.844,103.493,101.0148,UP,1
2020-02-19,88.36,88.5,89.462,103.0094,101.0088,UP,1
2020-02-20,90.19,88.51,89.272,102.542,101.0246,DOWN,0
2020-02-21,89.25,89.52,89.054,102.0878,101.0381,DOWN,0
2020-02-24,86.56,86.62,88.472,101.5804,101.0414,DOWN,0
2020-02-25,82.81,86.83,87.434,100.9924,101.0267,DOWN,0
2020-02-26,80.33,83.1,85.828,100.3244,100.9951,DOWN,0
2020-02-27,74.26,78.7,82.642,99.5498,100.9375,UP,1
2020-02-28,74.86,71.7,79.764,98.7642,100.8772,UP,1
2020-03-02,75.11,75.27,77.474,98.0058,100.8162,DOWN,0
2020-03-03,72.86,75.46,75.484,97.2022,100.739,UP,1
2020-03-04,74.63,74.02,74.344,96.4386,100.6881,DOWN,0
2020-03-05,71.98,72.15,73.888,95.6112,100.6254,DOWN,0
2020-03-06,69.3,70.0,72.776,94.7438,100.5411,DOWN,0
2020-03-09,62.09,62.65,70.172,93.7216,100.4236,UP,1
2020-03-10,63.36,65.95,68.272,92.7476,100.329,DOWN,0
2020-03-11,55.15,61.04,64.376,91.6386,100.1901,DOWN,0
2020-03-12,46.4,51.02,59.26,90.3592,100.0095,UP,1
2020-03-13,54.36,50.71,56.272,89.2182,99.8675,DOWN,0
2020-03-16,48.27,46.77,53.508,87.9396,99.6986,DOWN,0
2020-03-17,46.67,49.08,50.17,86.7032,99.5279,DOWN,0
2020-03-18,42.97,44.84,47.734,85.4064,99.3318,UP,1
2020-03-19,45.68,43.25,47.59,84.1572,99.1396,UP,1
2020-03-20,48.35,47.19,46.388,83.0422,98.9572,DOWN,0
2020-03-23,42.09,47.69,45.152,81.7716,98.7431,UP,1
2020-03-24,45.58,45.75,44.934,80.5858,98.5434,UP,1
2020-03-25,50.5,46.19,46.44,79.4898,98.3664,UP,1
2020-03-26,54.39,51.4,48.182,78.45,98.2148,DOWN,0
2020-03-27,52.32,52.08,48.976,77.3986,98.0602,UP,1
2020-03-30,54.16,50.67,51.39,76.406,97.9048,DOWN,0
2020-03-31,53.65,55.71,53.004,75.4128,97.7451,DOWN,0
2020-04-01,49.51,51.47,52.806,74.3562,97.5631,UP,1
2020-04-02,51.72,51.5,52.272,73.3534,97.3877,DOWN,0
2020-04-03,51.62,53.0,52.132,72.3442,97.2078,UP,1
2020-04-06,57.42,54.09,52.784,71.4862,97.0407,UP,1
2020-04-07,58.63,60.17,53.78,70.7204,96.881,UP,1
2020-04-08,63.7,59.62,56.618,70.0606,96.7507,DOWN,0
2020-04-09,61.52,67.11,58.578,69.375,96.6091,UP,1
2020-04-13,61.56,63.1,60.566,68.678,96.4531,DOWN,0
2020-04-14,61.07,61.81,61.296,68.072,96.2997,DOWN,0
2020-04-15,56.47,58.31,60.864,67.422,96.1144,DOWN,0
2020-04-16,53.53,55.97,58.83,66.7182,95.9117,UP,1
2020-04-17,59.53,54.95,58.432,66.056,95.7308,DOWN,0
2020-04-20,58.12,57.0,57.744,65.414,95.5363,DOWN,0
2020-04-21,56.8,55.51,56.89,64.7434,95.3363,UP,1
2020-04-22,58.18,59.67,57.232,64.1018,95.1424,UP,1
2020-04-23,59.97,60.07,58.52,63.4958,94.9536,UP,1
2020-04-24,60.53,61.0,58.72,62.8836,94.7657,UP,1
2020-04-27,63.49,60.65,59.794,62.3466,94.5852,UP,1
2020-04-28,67.34,65.15,61.902,61.904,94.4203,UP,1
2020-04-29,73.5,70.0,64.966,61.614,94.2827,DOWN,0
