ticker,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-09-07,7.4,7.358,7.336,6.8718,6.311,DOWN,0
2016-09-08,7.278,7.396,7.346,6.8968,6.3126,DOWN,0
2016-09-09,7.152,7.246,7.3108,6.9155,6.3133,UP,1
2016-09-12,7.184,7.108,7.2744,6.9328,6.3135,DOWN,0
2016-09-13,7.088,7.162,7.2204,6.9478,6.3122,DOWN,0
2016-09-14,7.062,7.11,7.1528,6.9628,6.3108,UP,1
2016-09-15,7.134,7.028,7.124,6.9787,6.3104,DOWN,0
2016-09-16,7.104,7.136,7.1144,6.9924,6.3099,UP,1
2016-09-19,7.152,7.176,7.108,7.0016,6.3097,DOWN,0
2016-09-20,7.084,7.162,7.1072,7.0089,6.3104,UP,1
2016-09-21,7.19,7.088,7.1328,7.0172,6.3112,UP,1
2016-09-22,7.278,7.26,7.1616,7.0275,6.3131,DOWN,0
2016-09-23,7.266,7.422,7.194,7.0368,6.3149,DOWN,0
2016-09-26,7.226,7.224,7.2088,7.0449,6.3183,DOWN,0
2016-09-27,7.218,7.232,7.2356,7.0527,6.3226,UP,1
2016-09-28,7.26,7.246,7.2496,7.0623,6.3283,DOWN,0
2016-09-29,7.186,7.232,7.2312,7.0664,6.3339,UP,1
2016-09-30,7.386,7.22,7.2552,7.0753,6.3402,UP,1
2016-10-03,7.388,7.38,7.2876,7.08,6.3452,DOWN,0
2016-10-04,7.362,7.386,7.3164,7.0809,6.3506,DOWN,0
2016-10-05,7.32,7.356,7.3284,7.0814,6.356,DOWN,0
2016-10-06,7.138,7.35,7.3188,7.0776,6.36,DOWN,0
2016-10-07,6.998,7.154,7.2412,7.0688,6.3634,DOWN,0
2016-10-10,6.998,7.064,7.1632,7.07,6.3665,DOWN,0
2016-10-11,6.818,6.98,7.0544,7.067,6.3689,DOWN,0
2016-10-12,6.132,5.816,6.8168,7.0536,6.3677,UP,1
2016-10-13,6.238,6.12,6.6368,7.0417,6.3671,DOWN,0
2016-10-14,6.202,6.294,6.4776,7.0305,6.3667,DOWN,0
2016-10-17,6.192,6.184,6.3164,7.0205,6.3665,UP,1
2016-10-18,6.198,6.228,6.1924,7.011,6.3672,UP,1
2016-10-19,6.222,6.182,6.2104,7.0027,6.3685,UP,1
2016-10-20,6.266,6.224,6.216,6.9963,6.3703,UP,1
2016-10-21,6.36,6.298,6.2476,6.9921,6.373,DOWN,0
2016-10-24,6.248,6.368,6.2588,6.9866,6.3756,DOWN,0
2016-10-25,6.134,6.274,6.246,6.9776,6.3779,DOWN,0
2016-10-26,6.036,6.128,6.2088,6.9589,6.3794,DOWN,0
2016-10-27,5.982,6.094,6.152,6.9407,6.3809,UP,1
2016-10-28,6.356,6.146,6.1512,6.9276,6.3834,UP,1
2016-10-31,6.412,6.392,6.184,6.9162,6.3872,DOWN,0
2016-11-01,6.352,6.4,6.2276,6.9035,6.3925,DOWN,0
2016-11-02,6.22,6.406,6.2644,6.8848,6.3976,DOWN,0
2016-11-03,6.16,6.226,6.3,6.8664,6.4016,UP,1
2016-11-04,6.176,6.162,6.264,6.8476,6.4048,UP,1
2016-11-07,6.29,6.262,6.2396,6.8306,6.409,DOWN,0
2016-11-08,6.266,6.298,6.2224,6.8132,6.4135,UP,1
2016-11-09,6.35,6.186,6.2484,6.7948,6.4194,DOWN,0
2016-11-10,6.278,6.354,6.272,6.7758,6.4244,UP,1
2016-11-11,6.372,6.244,6.3112,6.7567,6.4281,DOWN,0
2016-11-14,6.328,6.4,6.3188,6.736,6.4314,UP,1
2016-11-15,6.432,6.7,6.352,6.7174,6.4365,UP,1
2016-11-16,6.508,6.418,6.3836,6.6996,6.4426,DOWN,0
2016-11-17,6.328,6.492,6.3936,6.6806,6.4476,DOWN,0
2016-11-18,6.192,6.358,6.3576,6.6614,6.4534,DOWN,0
2016-11-21,6.134,6.196,6.3188,6.6404,6.4599,UP,1
2016-11-22,6.23,5.92,6.2784,6.6232,6.4672,DOWN,0
2016-11-23,6.168,6.198,6.2104,6.6054,6.4741,DOWN,0
2016-11-25,6.114,6.176,6.1676,6.585,6.4808,DOWN,0
2016-11-28,6.048,6.126,6.1388,6.5638,6.487,DOWN,0
2016-11-29,6.048,6.026,6.1216,6.5418,6.4918,DOWN,0
2016-11-30,6.02,6.088,6.0796,6.5205,6.4957,DOWN,0
2016-12-01,5.81,6.036,6.008,6.4929,6.4992,UP,1
2016-12-02,5.914,5.776,5.968,6.4656,6.5026,UP,1
2016-12-05,6.044,5.958,5.9672,6.4412,6.5063,DOWN,0
2016-12-06,5.986,6.028,5.9548,6.4164,6.5097,UP,1
2016-12-07,6.152,6.0,5.9812,6.395,6.5131,DOWN,0
2016-12-08,6.112,6.138,6.0416,6.3721,6.5156,UP,1
2016-12-09,6.138,6.114,6.0864,6.3511,6.5182,DOWN,0
2016-12-12,5.994,6.138,6.0764,6.3233,6.5198,UP,1
2016-12-13,6.11,6.018,6.1012,6.2977,6.5207,DOWN,0
2016-12-14,5.944,6.094,6.0596,6.2694,6.5211,UP,1
2016-12-15,5.992,5.952,6.0356,6.2428,6.5223,DOWN,0
2016-12-16,5.954,6.016,5.9988,6.2191,6.5235,UP,1
2016-12-19,5.958,5.982,5.9916,6.1983,6.5249,DOWN,0
2016-12-20,5.936,5.972,5.9568,6.1771,6.5274,DOWN,0
2016-12-21,5.91,5.93,5.95,6.1589,6.5293,DOWN,0
2016-12-22,5.722,5.888,5.896,6.1507,6.5304,UP,1
2016-12-23,5.834,5.72,5.872,6.1426,6.531,UP,1
2016-12-27,6.016,5.81,5.8836,6.1389,6.5331,UP,1
2016-12-28,6.07,6.046,5.9104,6.1365,6.5359,DOWN,0
2016-12-29,6.06,6.07,5.9404,6.1337,6.5379,DOWN,0
2016-12-30,6.024,6.068,6.0008,6.1298,6.539,DOWN,0
2017-01-03,6.024,6.112,6.0388,6.1249,6.5404,UP,1
2017-01-04,6.084,6.03,6.0524,6.1194,6.5412,UP,1
2017-01-05,6.166,6.052,6.0716,6.1178,6.5431,UP,1
2017-01-06,6.202,6.16,6.1,6.1191,6.5456,UP,1
2017-01-09,6.262,6.2,6.1476,6.1236,6.5484,UP,1
2017-01-10,6.392,6.292,6.2212,6.1318,6.5517,UP,1
2017-01-11,6.424,6.45,6.2892,6.1332,6.5548,DOWN,0
2017-01-12,6.37,6.41,6.33,6.1324,6.5572,UP,1
2017-01-13,6.458,6.366,6.3812,6.1345,6.5589,DOWN,0
2017-01-17,6.34,6.458,6.3968,6.1369,6.5596,UP,1
2017-01-18,6.37,6.33,6.3924,6.1411,6.5604,UP,1
2017-01-19,6.47,6.466,6.4016,6.147,6.5621,DOWN,0
2017-01-20,6.464,6.47,6.4204,6.1504,6.5638,DOWN,0
2017-01-23,6.438,6.46,6.4164,6.1539,6.5656,UP,1
2017-01-24,6.532,6.45,6.4548,6.1575,6.5679,UP,1
2017-01-25,6.562,6.594,6.4932,6.1632,6.5708,DOWN,0
2017-01-26,6.514,6.594,6.502,6.166,6.5746,UP,1
2017-01-27,6.556,6.51,6.5204,6.1706,6.5776,UP,1
2017-01-30,6.562,6.546,6.5452,6.1732,6.581,UP,1
2017-01-31,6.652,6.568,6.5692,6.1761,6.5846,DOWN,0
2017-02-01,6.62,6.652,6.5808,6.1819,6.5874,UP,1
2017-02-02,6.636,6.606,6.6052,6.1908,6.5906,UP,1
2017-02-03,7.544,7.43,6.8028,6.219,6.5975,UP,1
2017-02-06,7.566,7.532,7.0036,6.2457,6.6045,DOWN,0
2017-02-07,7.552,7.6,7.1836,6.2734,6.6112,DOWN,0
2017-02-08,7.484,7.54,7.3564,6.3008,6.6173,UP,1
2017-02-09,7.598,7.476,7.5488,6.3318,6.6243,DOWN,0
2017-02-10,7.536,7.55,7.5472,6.3616,6.6287,UP,1
2017-02-13,7.56,7.544,7.546,6.3924,6.6341,DOWN,0
2017-02-14,7.554,7.54,7.5464,6.4272,6.6394,UP,1
2017-02-15,7.59,7.562,7.5676,6.4608,6.6445,DOWN,0
2017-02-16,7.448,7.584,7.5376,6.4888,6.6496,UP,1
2017-02-17,7.491,7.41,7.5286,6.5189,6.6549,DOWN,0
2017-02-21,7.476,7.452,7.5118,6.5454,6.6602,DOWN,0
2017-02-22,7.448,7.46,7.4906,6.5721,6.6654,DOWN,0
2017-02-23,7.446,7.444,7.4618,6.5983,6.6706,DOWN,0
2017-02-24,7.43,7.386,7.4582,6.627,6.675,UP,1
2017-02-27,7.488,7.424,7.4576,6.6546,6.68,DOWN,0
2017-02-28,7.47,7.454,7.4564,6.6851,6.6851,DOWN,0
2017-03-01,7.462,7.354,7.4592,6.7145,6.6901,DOWN,0
2017-03-02,7.348,7.43,7.4396,6.7424,6.6942,DOWN,0
2017-03-03,7.256,7.318,7.4048,6.7683,6.6977,UP,1
2017-03-06,7.268,7.232,7.3608,6.795,6.7013,UP,1
2017-03-07,7.286,7.254,7.324,6.8225,6.7044,UP,1
2017-03-08,7.448,7.3,7.3212,6.857,6.7079,DOWN,0
2017-03-09,7.334,7.408,7.3184,6.887,6.7109,UP,1
2017-03-10,7.392,7.396,7.3456,6.9145,6.7137,DOWN,0
2017-03-13,7.386,7.372,7.3692,6.9409,6.7163,DOWN,0
2017-03-14,7.332,7.394,7.3784,6.9663,6.7184,UP,1
2017-03-15,7.374,7.316,7.3636,6.9933,6.7213,UP,1
2017-03-16,7.458,7.412,7.3884,7.022,6.7244,DOWN,0
2017-03-17,7.426,7.544,7.3952,7.0488,6.727,DOWN,0
2017-03-20,7.396,7.432,7.3972,7.0734,6.7293,DOWN,0
2017-03-21,7.222,7.416,7.3752,7.0938,6.7308,UP,1
2017-03-22,7.298,7.19,7.36,7.1145,6.7327,DOWN,0
2017-03-23,7.276,7.298,7.3236,7.1322,6.7346,DOWN,0
2017-03-24,7.26,7.304,7.2904,7.1489,6.7361,UP,1
2017-03-27,7.268,7.19,7.2648,7.1669,6.738,UP,1
2017-03-28,7.312,7.28,7.2828,7.184,6.7409,UP,1
2017-03-29,7.662,7.498,7.3556,7.2104,6.7452,DOWN,0
2017-03-30,7.57,7.652,7.4144,7.2344,6.7493,UP,1
2017-03-31,7.67,7.554,7.4964,7.2584,6.7536,DOWN,0
2017-04-03,7.652,7.71,7.5732,7.2822,6.7585,DOWN,0
2017-04-04,7.53,7.634,7.6168,7.304,6.7628,DOWN,0
2017-04-05,7.488,7.568,7.582,7.3231,6.7667,DOWN,0
2017-04-06,7.446,7.49,7.5572,7.3408,6.7702,UP,1
2017-04-07,7.484,7.436,7.52,7.3602,6.7743,DOWN,0
2017-04-10,7.444,7.506,7.4784,7.378,6.7772,UP,1
2017-04-11,7.524,7.426,7.4772,7.3972,6.7829,DOWN,0
2017-04-12,7.494,7.526,7.4784,7.4141,6.7904,DOWN,0
2017-04-13,7.464,7.486,7.482,7.4309,6.7976,UP,1
2017-04-17,7.614,7.522,7.508,7.4505,6.8045,UP,1
2017-04-18,7.704,7.61,7.56,7.4537,6.8115,DOWN,0
2017-04-19,7.686,7.726,7.5924,7.4561,6.8182,UP,1
2017-04-20,7.702,7.704,7.634,7.4591,6.8252,UP,1
2017-04-21,7.906,7.83,7.7224,7.4675,6.833,UP,1
2017-04-24,7.982,8.04,7.796,7.4752,6.8408,UP,1
2017-04-25,8.054,8.036,7.866,7.4856,6.8476,DOWN,0
2017-04-26,7.98,8.04,7.9248,7.494,6.8539,UP,1
2017-04-27,8.084,8.032,8.0012,7.5046,6.8605,DOWN,0
2017-04-28,7.8,7.814,7.98,7.5088,6.8657,UP,1
2017-05-01,7.83,7.86,7.9496,7.5164,6.8708,UP,1
2017-05-02,7.876,7.872,7.914,7.5241,6.8761,DOWN,0
2017-05-03,7.844,7.896,7.8868,7.5315,6.8812,UP,1
2017-05-04,7.888,7.858,7.8476,7.5403,6.8867,UP,1
2017-05-05,8.016,7.908,7.8908,7.5517,6.8919,DOWN,0
2017-05-08,7.956,8.022,7.916,7.5622,6.8969,DOWN,0
2017-05-09,7.812,8.067,7.9032,7.5687,6.9002,UP,1
2017-05-10,7.85,7.8,7.9044,7.5763,6.9029,DOWN,0
2017-05-11,7.806,7.832,7.888,7.5832,6.9055,UP,1
2017-05-12,7.824,7.806,7.8496,7.5927,6.9079,UP,1
2017-05-15,8.09,8.02,7.8764,7.6094,6.9112,UP,1
2017-05-16,8.194,8.162,7.9528,7.6279,6.9175,DOWN,0
2017-05-17,7.91,8.146,7.9648,7.6404,6.9222,UP,1
2017-05-18,7.934,7.868,7.9904,7.6501,6.9279,UP,1
2017-05-19,8.008,7.976,8.0272,7.6636,6.9337,UP,1
2017-05-22,8.098,8.006,8.0288,7.6777,6.9404,DOWN,0
2017-05-23,8.014,8.118,7.9928,7.6902,6.947,DOWN,0
2017-05-24,7.96,8.046,8.0028,7.7028,6.9535,DOWN,0
2017-05-25,7.93,7.988,8.002,7.7139,6.9599,DOWN,0
2017-05-26,7.898,7.924,7.98,7.7227,6.9665,DOWN,0
2017-05-30,7.83,7.874,7.9264,7.7308,6.9728,UP,1
2017-05-31,7.868,7.844,7.8972,7.7402,6.9795,DOWN,0
2017-06-01,7.842,7.962,7.8736,7.7526,6.9858,DOWN,0
2017-06-02,7.81,7.91,7.8496,7.7629,6.99,UP,1
2017-06-05,7.874,7.78,7.8448,7.7748,6.9949,DOWN,0
2017-06-06,7.818,7.83,7.8424,7.786,6.9989,UP,1
2017-06-07,7.84,7.8,7.8368,7.7974,7.0032,UP,1
2017-06-08,7.904,7.816,7.8492,7.8093,7.0078,DOWN,0
2017-06-09,7.464,7.922,7.78,7.8053,7.0094,UP,1
2017-06-12,7.486,7.376,7.7024,7.8036,7.0114,UP,1
2017-06-13,7.588,7.532,7.6564,7.802,7.0137,DOWN,0
2017-06-14,7.57,7.622,7.6024,7.8004,7.0159,DOWN,0
2017-06-15,7.528,7.484,7.5272,7.8003,7.0179,UP,1
2017-06-16,7.566,7.52,7.5476,7.8019,7.0193,UP,1
2017-06-19,7.6,7.608,7.5704,7.805,7.0212,DOWN,0
2017-06-20,7.494,7.604,7.5516,7.8052,7.022,UP,1
2017-06-21,7.546,7.52,7.5468,7.8072,7.0229,UP,1
2017-06-22,7.558,7.562,7.5528,7.8079,7.0239,UP,1
2017-06-23,7.658,7.57,7.5712,7.8112,7.0252,DOWN,0
2017-06-26,7.566,7.658,7.5644,7.8132,7.0267,DOWN,0
2017-06-27,7.44,7.526,7.5536,7.8097,7.0281,UP,1
2017-06-28,7.546,7.498,7.5536,7.8066,7.0299,UP,1
2017-06-29,7.548,7.562,7.5516,7.8038,7.0322,DOWN,0
2017-06-30,7.488,7.554,7.5176,7.7995,7.0343,DOWN,0
2017-07-03,7.426,7.534,7.4896,7.7899,7.0358,UP,1
2017-07-05,7.726,7.54,7.5468,7.7848,7.0389,DOWN,0
2017-07-06,7.596,7.664,7.5568,7.7756,7.0411,UP,1
2017-07-07,7.698,7.654,7.5868,7.77,7.0442,UP,1
2017-07-10,7.7,7.706,7.6292,7.7623,7.0468,UP,1
2017-07-11,7.776,7.702,7.6992,7.7618,7.0492,UP,1
2017-07-12,7.9,7.822,7.734,7.7632,7.0524,UP,1
2017-07-13,8.014,7.92,7.8176,7.766,7.0564,UP,1
2017-07-14,8.024,7.798,7.8828,7.7696,7.0604,UP,1
2017-07-17,8.046,8.038,7.952,7.7728,7.0643,UP,1
2017-07-18,8.094,8.018,8.0156,7.7743,7.0689,UP,1
2017-07-19,8.22,8.124,8.0796,7.7796,7.073,DOWN,0
2017-07-20,8.142,8.1,8.1052,7.7862,7.0768,DOWN,0
2017-07-21,8.074,8.13,8.1152,7.7907,7.0804,UP,1
2017-07-24,8.11,8.09,8.128,7.7968,7.0843,UP,1
2017-07-25,8.142,8.124,8.1376,7.8031,7.0893,DOWN,0
2017-07-26,8.116,8.152,8.1168,7.8036,7.0949,DOWN,0
2017-07-27,7.684,7.91,8.0252,7.7934,7.0983,DOWN,0
2017-07-28,7.494,7.656,7.9092,7.7851,7.1017,DOWN,0
2017-07-31,7.382,7.52,7.7636,7.7741,7.108,DOWN,0
2017-08-01,7.36,7.428,7.6072,7.7611,7.1136,DOWN,0
2017-08-02,7.274,7.4,7.4388,7.7446,7.1189,UP,1
2017-08-03,7.28,7.274,7.358,7.73,7.1244,UP,1
2017-08-04,7.368,7.276,7.3328,7.7181,7.1302,DOWN,0
2017-08-07,7.366,7.364,7.3296,7.7068,7.136,DOWN,0
2017-08-08,7.304,7.334,7.3184,7.695,7.1411,UP,1
2017-08-09,7.34,7.25,7.3316,7.6852,7.146,DOWN,0
2017-08-10,7.222,7.284,7.32,7.6722,7.1509,UP,1
2017-08-11,7.296,7.184,7.3056,7.6613,7.1567,UP,1
2017-08-14,7.41,7.358,7.3144,7.6533,7.1636,DOWN,0
2017-08-15,7.362,7.44,7.326,7.6431,7.1705,UP,1
2017-08-16,7.438,7.362,7.3456,7.6355,7.1759,DOWN,0
2017-08-17,7.304,7.41,7.362,7.6248,7.1804,UP,1
2017-08-18,7.33,7.314,7.3688,7.6133,7.1853,UP,1
2017-08-21,7.386,7.32,7.364,7.6117,7.1911,UP,1
2017-08-22,7.504,7.406,7.3924,7.6121,7.1978,DOWN,0
2017-08-23,7.42,7.452,7.3888,7.6087,7.204,UP,1
2017-08-24,7.446,7.434,7.4172,7.6062,7.2098,DOWN,0
2017-08-25,7.436,7.496,7.4384,7.6044,7.2157,UP,1
2017-08-28,7.452,7.442,7.4516,7.6021,7.2212,UP,1
2017-08-29,7.472,7.4,7.4452,7.5996,7.2271,UP,1
2017-08-30,7.568,7.478,7.4748,7.601,7.2331,UP,1
2017-08-31,7.64,7.59,7.5136,7.6029,7.2397,UP,1
2017-09-01,7.66,7.682,7.5584,7.605,7.2458,DOWN,0
2017-09-05,7.348,7.58,7.5376,7.5988,7.25,UP,1
2017-09-06,7.48,7.37,7.5392,7.597,7.2558,DOWN,0
2017-09-07,7.47,7.5,7.5196,7.5976,7.2622,UP,1
2017-09-08,7.512,7.518,7.494,7.597,7.2691,UP,1
2017-09-11,7.648,7.566,7.4916,7.599,7.2761,UP,1
2017-09-12,7.696,7.678,7.5612,7.6031,7.2838,DOWN,0
2017-09-13,7.588,7.66,7.5828,7.6064,7.2912,UP,1
2017-09-14,7.61,7.562,7.6108,7.604,7.299,UP,1
2017-09-15,7.732,7.594,7.6548,7.6068,7.3074,DOWN,0
2017-09-18,7.718,7.76,7.6688,7.6072,7.3159,DOWN,0
2017-09-19,7.708,7.772,7.6712,7.6073,7.3254,DOWN,0
2017-09-20,7.648,7.702,7.6832,7.6048,7.334,UP,1
2017-09-21,7.664,7.654,7.694,7.6,7.3421,UP,1
2017-09-22,7.668,7.632,7.6812,7.5931,7.3505,DOWN,0
2017-09-25,7.51,7.66,7.6396,7.5828,7.3573,DOWN,0
2017-09-26,7.492,7.548,7.5964,7.5718,7.3642,UP,1
2017-09-27,7.54,7.52,7.5748,7.5607,7.3712,DOWN,0
2017-09-28,7.182,7.518,7.4784,7.5399,7.3772,DOWN,0
2017-09-29,7.168,7.172,7.3784,7.5204,7.3825,UP,1
2017-10-02,7.27,7.182,7.3304,7.5044,7.3891,UP,1
2017-10-03,7.346,7.298,7.3012,7.4891,7.3959,UP,1
2017-10-04,7.374,7.35,7.268,7.4737,7.403,UP,1
2017-10-05,7.658,7.388,7.3632,7.4646,7.4115,UP,1
2017-10-06,7.806,7.636,7.4908,7.467,7.4208,DOWN,0
2017-10-09,7.754,7.798,7.5876,7.4722,7.43,DOWN,0
2017-10-10,7.69,7.764,7.6564,7.4784,7.4399,UP,1
2017-10-11,7.736,7.684,7.7288,7.4859,7.4494,DOWN,0
2017-10-12,7.702,7.714,7.7376,7.4944,7.4578,UP,1
2017-10-13,7.816,7.75,7.7396,7.5052,7.4666,DOWN,0
2017-10-16,7.788,7.824,7.7464,7.5136,7.4752,UP,1
2017-10-17,7.852,7.82,7.7788,7.5233,7.4843,UP,1
2017-10-18,8.058,7.998,7.8432,7.5384,7.4945,DOWN,0
2017-10-19,8.044,8.008,7.9116,7.5524,7.5043,UP,1
2017-10-20,8.064,8.068,7.9612,7.5693,7.5138,DOWN,0
2017-10-23,8.034,8.06,8.0104,7.584,7.523,DOWN,0
2017-10-24,8.0,8.032,8.04,7.5958,7.5316,DOWN,0
2017-10-25,7.94,8.0,8.0164,7.6074,7.5394,UP,1
2017-10-26,8.02,7.956,8.0116,7.619,7.5474,DOWN,0
2017-10-27,7.748,7.454,7.9484,7.6279,7.5543,UP,1
2017-10-30,7.9,7.744,7.9216,7.6393,7.5615,DOWN,0
2017-10-31,7.882,7.928,7.898,7.6492,7.5692,DOWN,0
2017-11-01,7.754,7.884,7.8608,7.6542,7.5761,DOWN,0
2017-11-02,7.722,7.692,7.8012,7.6603,7.5824,UP,1
2017-11-03,7.802,7.702,7.812,7.6674,7.589,UP,1
2017-11-06,7.85,7.778,7.802,7.6757,7.5961,DOWN,0
2017-11-07,7.818,7.89,7.7892,7.683,7.6025,UP,1
2017-11-08,7.982,7.828,7.8348,7.6932,7.6096,DOWN,0
2017-11-09,7.898,7.934,7.87,7.6998,7.6166,UP,1
2017-11-10,7.988,7.898,7.9072,7.7068,7.6237,UP,1
2017-11-13,8.07,7.968,7.9512,7.715,7.6313,DOWN,0
2017-11-14,8.004,7.99,7.9884,7.7281,7.638,DOWN,0
2017-11-15,7.98,7.926,7.988,7.7381,7.6448,UP,1
2017-11-16,8.052,8.02,8.0188,7.7497,7.6519,UP,1
2017-11-17,8.062,8.052,8.0336,7.7607,7.6545,UP,1
2017-11-20,8.154,8.082,8.0504,7.7708,7.6574,UP,1
2017-11-21,8.264,8.2,8.1024,7.7822,7.661,UP,1
2017-11-22,8.354,8.3,8.1772,7.7975,7.6653,UP,1
2017-11-24,8.382,8.368,8.2432,7.813,7.6693,DOWN,0
2017-11-27,8.366,8.382,8.304,7.8256,7.6734,UP,1
2017-11-28,8.432,8.416,8.3596,7.8399,7.6778,DOWN,0
2017-11-29,8.288,8.422,8.3644,7.8515,7.6814,UP,1
2017-11-30,8.412,8.354,8.376,7.8668,7.6855,UP,1
2017-12-01,8.438,8.396,8.3872,7.8823,7.6905,DOWN,0
2017-12-04,8.308,8.484,8.3756,7.8951,7.6946,DOWN,0
2017-12-05,8.22,8.252,8.3332,7.9093,7.6983,UP,1
2017-12-06,8.258,8.19,8.3272,7.9246,7.7023,UP,1
2017-12-07,8.284,8.276,8.3016,7.9395,7.7065,UP,1
2017-12-08,8.39,8.324,8.292,7.9636,7.7113,UP,1
2017-12-11,8.444,8.388,8.3192,7.9892,7.7161,DOWN,0
2017-12-12,8.436,8.306,8.3624,8.0125,7.7209,UP,1
2017-12-13,8.53,8.468,8.4168,8.0362,7.7263,UP,1
2017-12-14,8.542,8.56,8.4684,8.0595,7.7323,UP,1
2017-12-15,8.728,8.568,8.536,8.0809,7.7396,UP,1
2017-12-18,8.854,8.778,8.618,8.1019,7.7475,UP,1
2017-12-19,9.018,8.85,8.7344,8.1272,7.7562,DOWN,0
2017-12-20,8.974,9.1,8.8232,8.1528,7.7638,DOWN,0
2017-12-21,8.798,9.0,8.8744,8.1741,7.7712,DOWN,0
2017-12-22,8.784,8.81,8.8856,8.1957,7.7781,UP,1
2017-12-26,8.832,8.722,8.8812,8.216,7.7853,DOWN,0
2017-12-27,8.812,8.84,8.84,8.2365,7.7927,DOWN,0
2017-12-28,8.802,8.818,8.8056,8.2555,7.7999,DOWN,0
2017-12-29,8.738,8.822,8.7936,8.2691,7.8063,UP,1
2018-01-02,8.87,8.752,8.8108,8.2856,7.8135,UP,1
2018-01-03,9.006,8.86,8.8456,8.3045,7.8216,DOWN,0
2018-01-04,8.8,9.022,8.8432,8.3198,7.8294,UP,1
2018-01-05,8.82,8.864,8.8468,8.3362,7.8371,UP,1
2018-01-08,9.0,8.858,8.8992,8.3574,7.8457,DOWN,0
2018-01-09,8.864,8.938,8.898,8.3743,7.8537,DOWN,0
2018-01-10,8.82,8.812,8.8608,8.3957,7.8615,UP,1
2018-01-11,8.852,8.818,8.8712,8.4148,7.8692,UP,1
2018-01-12,8.988,8.888,8.9048,8.4369,7.8758,DOWN,0
2018-01-16,8.868,9.006,8.8784,8.4592,7.8823,UP,1
2018-01-17,9.018,8.954,8.9092,8.4851,7.889,UP,1
2018-01-18,9.142,8.976,8.9736,8.5119,7.8965,UP,1
2018-01-19,9.202,9.18,9.0436,8.5389,7.9048,DOWN,0
2018-01-22,9.17,9.16,9.08,8.566,7.9132,DOWN,0
2018-01-23,9.15,8.858,9.1364,8.5893,7.9218,DOWN,0
2018-01-24,9.05,9.19,9.1428,8.6124,7.9296,UP,1
2018-01-25,9.082,9.11,9.1308,8.6342,7.9378,UP,1
2018-01-26,9.172,9.022,9.1248,8.6563,7.946,UP,1
2018-01-29,9.192,9.152,9.1292,8.68,7.9545,DOWN,0
2018-01-30,9.148,9.13,9.1288,8.7034,7.9629,UP,1
2018-01-31,9.208,9.078,9.1604,8.7265,7.9709,DOWN,0
2018-02-01,9.174,9.15,9.1788,8.7488,7.9782,DOWN,0
2018-02-02,8.988,9.142,9.142,8.7654,7.9848,DOWN,0
2018-02-05,8.766,8.854,9.0568,8.7755,7.9901,UP,1
2018-02-06,9.308,9.054,9.0888,8.7946,7.9971,DOWN,0
2018-02-07,9.102,9.336,9.0676,8.809,8.0027,DOWN,0
2018-02-08,8.9,9.1,9.0128,8.8196,8.0069,UP,1
2018-02-09,9.308,9.046,9.0768,8.8372,8.0136,DOWN,0
2018-02-12,9.296,9.374,9.1828,8.8573,8.0196,UP,1
2018-02-13,9.624,9.286,9.246,8.8816,8.0287,UP,1
2018-02-14,9.676,9.586,9.3608,8.9063,8.038,UP,1
2018-02-15,9.856,9.7,9.552,8.9373,8.0479,DOWN,0
2018-02-16,9.79,9.806,9.6484,8.9687,8.0576,UP,1
2018-02-20,9.812,9.686,9.7516,8.9998,8.0672,UP,1
2018-02-21,9.822,9.88,9.7912,9.0305,8.0763,UP,1
2018-02-22,9.84,9.85,9.824,9.0595,8.0857,UP,1
2018-02-23,9.974,9.93,9.8476,9.0901,8.0965,UP,1
2018-02-26,10.064,9.998,9.9024,9.1227,8.1076,DOWN,0
2018-02-27,9.99,10.084,9.938,9.1519,8.1185,UP,1
2018-02-28,10.094,9.964,9.9924,9.1829,8.1298,DOWN,0
2018-03-01,9.902,10.144,10.0048,9.2064,8.1389,UP,1
2018-03-02,10.092,9.878,10.0284,9.2312,8.1484,UP,1
2018-03-05,10.13,10.046,10.0416,9.2534,8.1595,UP,1
2018-03-06,10.37,10.178,10.1176,9.2813,8.1717,UP,1
2018-03-07,10.494,10.266,10.1976,9.3152,8.1841,UP,1
2018-03-08,10.818,10.57,10.3808,9.3559,8.1977,UP,1
2018-03-09,10.888,10.894,10.54,9.397,8.2121,UP,1
2018-03-12,10.936,10.888,10.7012,9.4395,8.2269,DOWN,0
2018-03-13,10.85,10.938,10.7972,9.4805,8.2415,UP,1
2018-03-14,10.908,10.846,10.88,9.5239,8.2566,DOWN,0
2018-03-15,10.836,10.924,10.8836,9.5632,8.2716,DOWN,0
2018-03-16,10.8,10.818,10.866,9.5991,8.2863,DOWN,0
2018-03-19,10.67,10.536,10.8128,9.6365,8.3004,UP,1
2018-03-20,10.756,10.644,10.794,9.6752,8.3151,UP,1
2018-03-21,10.914,10.826,10.7952,9.7135,8.3303,DOWN,0
2018-03-22,10.722,10.792,10.7724,9.7506,8.3449,DOWN,0
2018-03-23,10.59,10.716,10.7304,9.786,8.3586,UP,1
2018-03-26,10.916,10.772,10.7796,9.8273,8.3737,DOWN,0
