ticker,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-01-18,38.82,38.39,41.5937,37.812,36.3524,DOWN,0
2019-01-22,37.59,38.45,41.5576,37.906,36.4039,DOWN,0
2019-01-23,37.18,38.48,41.5279,37.841,36.4445,UP,1
2019-01-24,39.22,37.71,41.5085,38.177,36.4844,UP,1
2019-01-25,40.315,39.505,41.4882,38.625,36.5694,DOWN,0
2019-01-28,40.125,39.1,41.4676,38.886,36.6753,DOWN,0
2019-01-29,39.745,40.51,41.4437,39.317,36.7616,UP,1
2019-01-30,40.245,40.02,41.4266,39.93,36.8463,DOWN,0
2019-01-31,40.185,40.175,41.4119,40.123,36.8965,UP,1
2019-02-01,40.935,40.27,41.3939,40.247,36.9591,UP,1
2019-02-04,41.29,40.87,41.3804,40.48,37.0461,UP,1
2019-02-05,41.62,41.135,41.3756,40.855,37.1485,UP,1
2019-02-06,44.655,44.25,41.3847,41.737,37.3116,DOWN,0
2019-02-07,44.035,43.82,41.3939,42.507,37.449,DOWN,0
2019-02-08,43.705,43.365,41.4063,43.061,37.5657,UP,1
2019-02-11,44.48,43.875,41.4212,43.699,37.7182,UP,1
2019-02-12,45.755,45.095,41.4378,44.526,37.8744,DOWN,0
2019-02-13,45.595,45.665,41.4541,44.714,38.0421,DOWN,0
2019-02-14,45.3,45.325,41.4714,44.967,38.1981,UP,1
2019-02-15,45.55,45.675,41.4866,45.336,38.3315,DOWN,0
2019-02-19,45.345,45.31,41.5014,45.509,38.4936,DOWN,0
2019-02-20,44.825,45.135,41.5103,45.323,38.6561,DOWN,0
2019-02-21,44.5,44.83,41.514,45.104,38.8435,UP,1
2019-02-22,44.52,44.855,41.5147,44.948,39.0149,UP,1
2019-02-25,44.905,45.13,41.5126,44.819,39.191,DOWN,0
2019-02-26,44.53,44.63,41.5056,44.656,39.3458,DOWN,0
2019-02-27,43.535,44.22,41.4904,44.398,39.4922,DOWN,0
2019-02-28,43.435,43.17,41.4752,44.185,39.6445,UP,1
2019-03-01,44.32,43.945,41.4632,44.145,39.8188,DOWN,0
2019-03-04,44.285,44.67,41.4512,44.021,39.9831,DOWN,0
2019-03-05,43.635,44.205,41.4356,43.842,40.1697,DOWN,0
2019-03-06,43.24,43.695,41.4184,43.783,40.3474,DOWN,0
2019-03-07,42.225,42.97,41.3975,43.541,40.512,UP,1
2019-03-08,42.525,41.725,41.3756,43.182,40.7052,UP,1
2019-03-11,43.4,42.795,41.3568,43.005,40.8694,DOWN,0
2019-03-12,43.15,43.555,41.3373,42.908,41.0175,DOWN,0
2019-03-13,42.53,43.385,41.3128,42.766,41.1517,DOWN,0
2019-03-14,42.0,42.515,41.2833,42.721,41.2725,UP,1
2019-03-15,43.05,42.345,41.2605,42.826,41.42,DOWN,0
2019-03-18,42.665,42.975,41.23,42.679,41.6101,UP,1
2019-03-19,43.05,42.85,41.2018,42.659,41.781,DOWN,0
2019-03-20,42.14,43.13,41.1599,42.581,41.9135,UP,1
2019-03-21,43.69,42.11,41.1248,42.919,42.0577,DOWN,0
2019-03-22,42.71,43.355,41.083,42.851,42.1534,DOWN,0
2019-03-25,41.91,42.44,41.0343,42.7,42.2254,UP,1
2019-03-26,42.125,42.33,40.9894,42.515,42.2966,DOWN,0
2019-03-27,40.685,42.15,40.9374,42.224,42.3679,DOWN,0
2019-03-28,40.575,40.775,40.8843,41.601,42.4293,UP,1
2019-03-29,41.48,41.035,40.835,41.355,42.5081,UP,1
2019-04-01,43.73,42.07,40.7984,41.719,42.6212,UP,1
2019-04-02,43.86,43.715,40.7613,42.066,42.722,UP,1
2019-04-03,45.15,44.765,40.7321,42.959,42.8732,UP,1
2019-04-04,45.635,45.12,40.7062,43.971,43.0423,UP,1
2019-04-05,46.46,45.785,40.6875,44.967,43.1871,UP,1
2019-04-08,47.03,46.45,40.6696,45.627,43.3214,DOWN,0
2019-04-09,46.45,46.83,40.6551,46.145,43.4479,UP,1
2019-04-10,47.125,46.435,40.6484,46.54,43.5955,DOWN,0
2019-04-11,46.985,47.045,40.6502,46.81,43.7303,UP,1
2019-04-12,47.68,47.69,40.6558,47.054,43.8802,UP,1
2019-04-15,47.8,47.665,40.669,47.208,44.0175,UP,1
2019-04-16,48.885,48.07,40.6873,47.695,44.1694,UP,1
2019-04-17,49.635,50.14,40.7081,48.197,44.3297,DOWN,0
2019-04-18,49.355,49.865,40.7262,48.671,44.4237,DOWN,0
2019-04-22,48.8,49.225,40.745,48.895,44.519,UP,1
2019-04-23,49.08,48.86,40.7601,49.151,44.6265,UP,1
2019-04-24,49.42,48.735,40.7736,49.258,44.7253,DOWN,0
2019-04-25,48.74,48.755,40.7839,49.079,44.785,UP,1
2019-04-26,49.205,48.0,40.7934,49.049,44.8572,UP,1
2019-04-29,49.36,49.125,40.8102,49.161,44.9384,UP,1
2019-04-30,49.945,49.9,40.8242,49.334,45.0263,DOWN,0
2019-05-01,49.48,50.335,40.8365,49.346,45.109,UP,1
2019-05-02,50.06,49.48,40.8516,49.61,45.2137,UP,1
2019-05-03,50.375,50.335,40.8658,49.844,45.3312,DOWN,0
2019-05-06,48.49,48.365,40.8689,49.67,45.4106,DOWN,0
2019-05-07,47.075,47.875,40.8672,49.096,45.454,DOWN,0
2019-05-08,45.77,44.975,40.8602,48.354,45.4788,DOWN,0
2019-05-09,44.69,44.785,40.8481,47.28,45.5019,DOWN,0
2019-05-10,44.62,44.68,40.8381,46.129,45.5256,DOWN,0
2019-05-13,41.805,42.865,40.8148,44.792,45.4753,UP,1
2019-05-14,42.33,42.105,40.7897,43.843,45.4362,UP,1
2019-05-15,42.9,41.855,40.766,43.269,45.4215,DOWN,0
2019-05-16,42.54,42.41,40.7456,42.839,45.4075,DOWN,0
2019-05-17,41.63,41.85,40.7202,42.241,45.3956,DOWN,0
2019-05-20,39.77,40.24,40.6851,41.834,45.3405,UP,1
2019-05-21,40.975,40.375,40.6534,41.563,45.292,DOWN,0
2019-05-22,40.915,40.495,40.6203,41.166,45.2473,DOWN,0
2019-05-23,40.795,40.25,40.5853,40.817,45.2126,DOWN,0
2019-05-24,40.21,41.07,40.5432,40.533,45.1768,DOWN,0
2019-05-28,39.555,40.27,40.4965,40.49,45.1069,UP,1
2019-05-29,40.275,39.285,40.4527,40.35,45.0591,UP,1
2019-05-30,40.67,40.32,40.4375,40.301,45.0115,DOWN,0
2019-05-31,40.015,39.94,40.42,40.145,44.969,DOWN,0
2019-06-03,39.875,40.195,40.4092,40.078,44.8927,UP,1
2019-06-04,42.13,40.47,40.414,40.593,44.8811,DOWN,0
2019-06-05,41.165,42.49,40.4154,40.771,44.8662,UP,1
2019-06-06,41.565,41.29,40.4157,40.95,44.855,UP,1
2019-06-07,41.835,41.87,40.4186,41.314,44.878,UP,1
2019-06-10,42.875,42.375,40.4204,41.914,44.924,DOWN,0
2019-06-11,42.67,43.62,40.4202,42.022,44.9478,DOWN,0
2019-06-12,41.905,42.435,40.4156,42.17,44.9113,UP,1
2019-06-13,42.05,42.115,40.4084,42.267,44.8751,DOWN,0
2019-06-14,41.595,40.705,40.3954,42.219,44.804,DOWN,0
2019-06-17,40.615,41.355,40.3797,41.767,44.7036,UP,1
2019-06-18,42.5,41.2,40.3752,41.733,44.6244,DOWN,0
2019-06-19,42.375,42.875,40.3732,41.827,44.5313,UP,1
2019-06-20,42.79,43.5,40.3721,41.975,44.4581,DOWN,0
2019-06-21,42.55,42.635,40.3696,42.166,44.3666,UP,1
2019-06-24,42.565,42.555,40.3696,42.556,44.2782,DOWN,0
2019-06-25,41.97,43.42,40.3697,42.45,44.164,UP,1
2019-06-26,43.585,42.875,40.38,42.692,44.0797,DOWN,0
2019-06-27,43.57,43.995,40.3878,42.848,43.9734,DOWN,0
2019-06-28,43.35,44.0,40.3964,43.008,43.8477,UP,1
2019-07-01,45.7,45.13,40.4163,43.635,43.7746,DOWN,0
2019-07-02,44.87,45.7,40.4312,44.215,43.696,UP,1
2019-07-03,44.885,44.735,40.4466,44.475,43.6121,DOWN,0
2019-07-05,44.615,44.315,40.4675,44.684,43.516,DOWN,0
2019-07-08,43.965,44.15,40.4863,44.807,43.4205,UP,1
2019-07-09,44.61,43.58,40.506,44.589,43.3286,UP,1
2019-07-10,44.68,45.005,40.5209,44.551,43.235,UP,1
2019-07-11,44.865,44.625,40.5384,44.547,43.1334,UP,1
2019-07-12,45.855,45.155,40.5619,44.795,43.0609,UP,1
2019-07-15,46.3,46.05,40.5965,45.262,42.9857,DOWN,0
2019-07-16,45.375,45.75,40.6264,45.415,42.8857,UP,1
2019-07-17,45.38,45.395,40.6567,45.555,42.8235,UP,1
2019-07-18,46.45,45.57,40.6917,45.872,42.811,DOWN,0
2019-07-19,46.155,46.88,40.7296,45.932,42.8187,UP,1
2019-07-22,46.78,46.49,40.7694,46.028,42.8605,UP,1
2019-07-23,47.785,47.1,40.8205,46.51,42.9238,UP,1
2019-07-24,49.92,48.725,40.8915,47.418,43.0861,DOWN,0
2019-07-25,49.025,49.33,40.9634,47.933,43.22,UP,1
2019-07-26,49.055,49.32,41.0395,48.513,43.3431,UP,1
2019-07-29,49.19,49.19,41.117,48.995,43.4761,DOWN,0
2019-07-30,48.495,48.415,41.1933,49.137,43.6134,DOWN,0
2019-07-31,47.21,48.4,41.2601,48.595,43.7622,DOWN,0
2019-08-01,45.8,47.225,41.3185,47.95,43.8587,DOWN,0
2019-08-02,44.03,45.58,41.3681,46.945,43.921,DOWN,0
2019-08-05,41.81,42.895,41.4043,45.469,43.9413,UP,1
2019-08-06,42.53,42.665,41.4443,44.276,43.9877,UP,1
2019-08-07,44.21,43.0,41.4965,43.676,44.0808,UP,1
2019-08-08,45.4,44.36,41.5559,43.596,44.1833,DOWN,0
2019-08-09,43.925,44.89,41.6084,43.575,44.2484,DOWN,0
2019-08-12,43.65,43.48,41.6586,43.943,44.3211,UP,1
2019-08-13,45.19,43.41,41.7313,44.475,44.4274,DOWN,0
2019-08-14,43.455,43.545,41.7923,44.324,44.4539,DOWN,0
2019-08-15,43.42,43.81,41.8535,43.928,44.499,UP,1
2019-08-16,44.19,43.985,41.9187,43.981,44.5515,UP,1
2019-08-19,45.025,45.105,41.9817,44.256,44.6153,DOWN,0
2019-08-20,44.445,44.81,42.0395,44.107,44.6467,UP,1
2019-08-21,44.51,44.88,42.0861,44.318,44.6835,UP,1
2019-08-22,44.79,44.3,42.1357,44.592,44.7412,DOWN,0
2019-08-23,42.29,44.345,42.1739,44.212,44.746,UP,1
2019-08-26,42.365,43.125,42.2106,43.68,44.7614,DOWN,0
2019-08-27,42.175,42.7,42.2457,43.226,44.7926,UP,1
2019-08-28,42.44,41.985,42.2718,42.812,44.7914,UP,1
2019-08-29,43.285,43.255,42.3079,42.511,44.8096,DOWN,0
2019-08-30,43.165,43.67,42.3496,42.686,44.8171,DOWN,0
2019-09-03,42.445,42.625,42.3847,42.702,44.815,UP,1
2019-09-04,43.26,43.195,42.4209,42.919,44.8289,UP,1
2019-09-05,44.415,43.915,42.4546,43.314,44.8778,UP,1
2019-09-06,45.26,44.58,42.4919,43.709,44.9113,UP,1
2019-09-09,45.935,45.545,42.5369,44.263,44.9586,UP,1
2019-09-10,46.285,45.61,42.5858,45.031,45.0173,UP,1
2019-09-11,47.71,46.455,42.6418,45.921,45.0575,UP,1
2019-09-12,47.735,48.215,42.6947,46.585,45.1148,DOWN,0
2019-09-13,47.5,47.96,42.7428,47.033,45.1671,DOWN,0
2019-09-16,47.225,46.905,42.7947,47.291,45.2193,DOWN,0
2019-09-17,46.88,46.845,42.8394,47.41,45.2776,DOWN,0
2019-09-18,46.785,46.865,42.8872,47.225,45.3211,DOWN,0
2019-09-19,46.245,46.84,42.931,46.927,45.3524,DOWN,0
2019-09-20,45.225,46.22,42.9627,46.472,45.3596,UP,1
2019-09-23,45.96,45.145,43.0063,46.219,45.3617,DOWN,0
2019-09-24,45.32,46.14,43.0494,45.907,45.3421,UP,1
2019-09-25,46.505,45.095,43.1063,45.851,45.3647,DOWN,0
2019-09-26,46.185,46.565,43.1574,45.839,45.3808,DOWN,0
2019-09-27,45.645,46.125,43.2052,45.923,45.3647,UP,1
2019-09-30,46.455,45.76,43.2535,46.022,45.3707,UP,1
2019-10-01,46.46,47.435,43.3047,46.25,45.3643,DOWN,0
2019-10-02,45.27,45.95,43.352,46.003,45.314,UP,1
2019-10-03,45.85,45.325,43.4032,45.936,45.2326,UP,1
2019-10-04,46.87,46.26,43.4572,46.181,45.1895,DOWN,0
2019-10-07,46.17,46.75,43.5165,46.124,45.1318,DOWN,0
2019-10-08,44.645,45.595,43.568,45.761,45.0409,UP,1
2019-10-09,45.595,45.31,43.626,45.826,44.9829,UP,1
2019-10-10,46.205,45.77,43.6927,45.897,44.9628,UP,1
2019-10-11,47.76,47.075,43.7555,46.075,45.002,UP,1
2019-10-14,47.84,47.49,43.816,46.409,45.0782,UP,1
2019-10-15,48.405,48.105,43.8789,47.161,45.2101,DOWN,0
2019-10-16,48.04,48.3,43.9393,47.65,45.3203,DOWN,0
2019-10-17,47.845,48.565,44.0002,47.978,45.393,DOWN,0
2019-10-18,47.5025,47.785,44.0719,47.9265,45.4351,UP,1
2019-10-21,48.89,48.205,44.1438,48.1365,45.5344,DOWN,0
2019-10-22,48.185,48.665,44.2072,48.0925,45.6251,DOWN,0
2019-10-23,46.495,46.95,44.2572,47.7835,45.6512,UP,1
2019-10-24,47.085,46.31,44.303,47.6315,45.7238,DOWN,0
2019-10-25,46.95,47.015,44.3462,47.521,45.7944,UP,1
2019-10-28,47.795,47.825,44.3924,47.302,45.8665,DOWN,0
2019-10-29,47.405,48.085,44.4438,47.146,45.9141,UP,1
2019-10-30,47.7,48.655,44.4948,47.387,45.9792,DOWN,0
2019-10-31,47.145,47.545,44.5428,47.399,46.0319,UP,1
2019-11-01,48.495,47.79,44.5949,47.708,46.106,UP,1
2019-11-04,49.89,49.38,44.6503,48.127,46.258,UP,1
2019-11-05,50.01,49.88,44.7124,48.648,46.4109,DOWN,0
2019-11-06,47.81,48.75,44.7655,48.67,46.5236,DOWN,0
2019-11-07,47.68,48.05,44.8078,48.777,46.6284,UP,1
2019-11-08,48.105,47.105,44.8468,48.699,46.7248,DOWN,0
2019-11-11,47.285,47.64,44.8826,48.178,46.8072,DOWN,0
2019-11-12,46.84,47.425,44.918,47.544,46.8951,UP,1
2019-11-13,47.045,46.34,44.952,47.391,46.9708,DOWN,0
2019-11-14,46.81,46.765,44.9852,47.217,47.0187,UP,1
2019-11-15,47.3,47.53,45.017,47.056,47.0595,DOWN,0
2019-11-18,46.215,47.03,45.0416,46.842,47.0651,UP,1
2019-11-19,46.32,46.57,45.0651,46.738,47.0658,DOWN,0
2019-11-20,45.575,45.865,45.0697,46.444,47.0231,DOWN,0
2019-11-21,45.5,45.62,45.077,46.182,46.9784,UP,1
2019-11-22,45.83,45.575,45.0877,45.888,46.945,UP,1
2019-11-25,46.81,46.155,45.0993,46.007,46.9367,UP,1
2019-11-26,47.685,46.685,45.109,46.28,46.9528,UP,1
2019-11-27,47.8,47.985,45.12,46.725,46.9731,DOWN,0
2019-11-29,47.27,47.485,45.1298,47.079,46.9936,DOWN,0
2019-12-02,47.105,47.575,45.1376,47.334,47.0312,DOWN,0
2019-12-03,45.935,45.88,45.1406,47.159,47.0307,UP,1
2019-12-04,48.27,47.82,45.1578,47.276,47.0897,UP,1
2019-12-05,48.355,48.32,45.1771,47.387,47.1267,UP,1
2019-12-06,49.38,49.005,45.2014,47.809,47.1906,UP,1
2019-12-09,49.51,49.385,45.2244,48.29,47.2679,DOWN,0
2019-12-10,49.23,49.645,45.2479,48.949,47.3234,UP,1
2019-12-11,49.675,49.385,45.2786,49.23,47.3877,UP,1
2019-12-12,51.58,49.67,45.3193,49.875,47.5139,DOWN,0
2019-12-13,51.045,51.465,45.3529,50.208,47.6178,UP,1
2019-12-16,51.63,51.505,45.3897,50.632,47.713,DOWN,0
2019-12-17,51.235,51.75,45.4277,51.033,47.8143,DOWN,0
2019-12-18,50.95,51.22,45.4662,51.288,47.9404,UP,1
2019-12-19,51.185,51.12,45.511,51.209,48.0522,UP,1
2019-12-20,52.335,52.05,45.5601,51.467,48.1748,UP,1
2019-12-23,52.49,52.47,45.6055,51.639,48.2694,UP,1
2019-12-24,52.525,52.405,45.6524,51.897,48.3631,UP,1
2019-12-26,52.965,52.625,45.7046,52.3,48.4543,DOWN,0
2019-12-27,52.74,53.03,45.7583,52.611,48.5483,DOWN,0
2019-12-30,52.495,52.76,45.8055,52.643,48.6413,DOWN,0
2019-12-31,52.36,52.52,45.854,52.617,48.7384,UP,1
2020-01-02,53.8,53.015,45.9077,52.872,48.8366,DOWN,0
2020-01-03,52.62,52.7,45.9601,52.803,48.9253,DOWN,0
2020-01-06,51.865,51.83,46.001,52.628,49.0327,UP,1
2020-01-07,55.345,53.95,46.0642,53.198,49.1979,DOWN,0
2020-01-08,54.645,55.3,46.1278,53.655,49.3518,UP,1
2020-01-09,55.16,55.195,46.193,53.927,49.4991,UP,1
2020-01-10,55.415,55.3,46.2667,54.486,49.6593,UP,1
2020-01-13,55.605,55.625,46.3418,55.234,49.8174,DOWN,0
2020-01-14,55.06,55.315,46.4097,55.177,49.9757,DOWN,0
2020-01-15,53.79,54.63,46.46,55.006,50.0816,UP,1
2020-01-16,54.41,54.175,46.5128,54.856,50.172,UP,1
2020-01-17,54.705,54.54,46.5605,54.714,50.2659,DOWN,0
2020-01-21,54.62,54.5,46.6055,54.517,50.4021,UP,1
2020-01-22,54.67,54.885,46.6465,54.439,50.5419,UP,1
2020-01-23,55.13,54.87,46.687,54.707,50.6824,DOWN,0
2020-01-24,53.61,55.66,46.7228,54.547,50.8089,DOWN,0
2020-01-27,51.49,51.4375,46.7446,53.904,50.9019,UP,1
2020-01-28,52.1,52.075,46.7702,53.4,51.003,DOWN,0
2020-01-29,51.23,52.165,46.788,52.712,51.0914,DOWN,0
2020-01-30,50.78,50.78,46.8029,51.842,51.161,DOWN,0
2020-01-31,48.74,50.3,46.8021,50.868,51.2115,UP,1
2020-02-03,48.775,49.17,46.7978,50.325,51.2606,UP,1
2020-02-04,50.855,50.355,46.8053,50.076,51.3662,UP,1
2020-02-05,54.255,53.995,46.8326,50.681,51.5413,DOWN,0
2020-02-06,54.24,54.27,46.8584,51.373,51.7095,DOWN,0
2020-02-07,53.105,53.83,46.8768,52.246,51.8354,UP,1
2020-02-10,54.075,52.61,46.9035,53.306,51.9632,UP,1
2020-02-11,54.43,54.5,46.9296,54.021,52.0958,UP,1
2020-02-12,54.85,54.75,46.9571,54.14,52.2474,UP,1
2020-02-13,55.185,54.51,46.9833,54.329,52.409,DOWN,0
2020-02-14,54.68,55.375,47.0093,54.644,52.5839,DOWN,0
2020-02-18,53.48,54.11,47.0264,54.525,52.6881,UP,1
2020-02-19,54.91,54.02,47.0491,54.621,52.8192,DOWN,0
2020-02-20,54.065,54.385,47.0769,54.464,52.9129,DOWN,0
2020-02-21,52.54,53.585,47.1043,53.935,52.9735,DOWN,0
2020-02-24,50.065,50.5,47.1257,53.012,52.9902,DOWN,0
2020-02-25,48.59,50.46,47.1452,52.034,52.9685,DOWN,0
2020-02-26,47.385,49.2,47.1591,50.529,52.8846,DOWN,0
2020-02-27,44.94,46.06,47.1747,48.704,52.7625,UP,1
2020-02-28,45.355,43.395,47.1899,47.267,52.637,UP,1
2020-03-02,47.61,45.8,47.2134,46.776,52.5645,DOWN,0
2020-03-03,44.705,47.1325,47.2242,45.999,52.4396,UP,1
2020-03-04,46.63,45.405,47.2492,45.848,52.3485,DOWN,0
2020-03-05,44.34,45.015,47.2721,45.728,52.1886,DOWN,0
2020-03-06,43.48,42.695,47.2846,45.353,52.0084,DOWN,0
2020-03-09,38.98,40.19,47.2749,43.627,51.7375,UP,1
2020-03-10,40.74,40.49,47.2747,42.834,51.493,DOWN,0
2020-03-11,36.7,39.475,47.2571,40.848,51.1722,DOWN,0
2020-03-12,31.16,34.88,47.2151,38.212,50.7455,UP,1
2020-03-13,34.985,33.375,47.1887,36.513,50.398,DOWN,0
2020-03-16,27.885,30.725,47.1248,34.294,49.8797,UP,1
2020-03-17,31.25,29.25,47.0809,32.396,49.4523,DOWN,0
2020-03-18,28.975,28.16,47.0264,30.851,48.9945,UP,1
2020-03-19,30.28,27.785,46.9672,30.675,48.4932,DOWN,0
2020-03-20,29.82,31.06,46.9105,29.642,47.9967,UP,1
2020-03-23,32.755,32.13,46.8664,30.616,47.5486,UP,1
2020-03-24,37.86,34.945,46.8465,31.938,47.1975,DOWN,0
2020-03-25,37.465,37.875,46.8195,33.636,46.8347,DOWN,0
2020-03-26,37.26,37.725,46.7924,35.032,46.4787,DOWN,0
2020-03-27,34.1,35.72,46.7534,35.888,46.0849,UP,1
2020-03-30,34.495,34.7,46.7156,36.236,45.6866,DOWN,0
2020-03-31,33.9,34.055,46.6772,35.444,45.2705,DOWN,0
2020-04-01,31.395,32.55,46.6311,34.23,44.806,UP,1
2020-04-02,32.49,30.88,46.581,33.276,44.3624,DOWN,0
2020-04-03,32.02,32.175,46.5292,32.86,43.9002,UP,1
2020-04-06,36.99,33.94,46.5002,33.359,43.5678,DOWN,0
2020-04-07,36.67,38.3,46.4708,33.913,43.2714,UP,1
2020-04-08,39.76,37.69,46.4568,35.586,43.0246,DOWN,0
2020-04-09,39.225,39.75,46.4431,36.933,42.7845,UP,1
2020-04-13,39.78,39.065,46.4241,38.485,42.5645,UP,1
2020-04-14,40.97,40.805,46.4111,39.281,42.4091,DOWN,0
2020-04-15,39.285,39.74,46.3907,39.804,42.2193,DOWN,0
2020-04-16,38.78,39.465,46.3561,39.608,41.9778,UP,1
2020-04-17,40.17,40.295,46.3326,39.797,41.6961,DOWN,0
2020-04-20,38.855,39.48,46.3025,39.612,41.3884,DOWN,0
2020-04-21,37.425,38.245,46.2665,38.903,41.0748,UP,1
2020-04-22,39.515,39.005,46.2443,38.949,40.7836,DOWN,0
2020-04-23,39.4,39.5,46.2182,39.073,40.483,UP,1
2020-04-24,41.005,39.615,46.1999,39.24,40.2061,UP,1
2020-04-27,42.355,41.3,46.1873,39.94,39.9495,UP,1
2020-04-28,43.675,43.81,46.1764,41.19,39.7294,UP,1
2020-04-29,46.135,45.025,46.1756,42.514,39.5825,DOWN,0
2020-04-30,43.865,45.74,46.168,43.407,39.3616,DOWN,0
2020-05-01,40.76,42.735,46.1449,43.358,39.0955,UP,1
2020-05-04,41.01,40.855,46.1177,43.089,38.8649,UP,1
2020-05-05,41.735,41.825,46.0956,42.701,38.6983,UP,1
2020-05-06,41.88,42.5,46.0711,41.85,38.5641,UP,1
2020-05-07,42.75,42.73,46.046,41.627,38.4714,UP,1
2020-05-08,44.85,42.42,46.0206,42.445,38.4696,DOWN,0
2020-05-11,44.15,44.0,45.9962,43.073,38.4455,DOWN,0
2020-05-12,42.995,44.045,45.9659,43.325,38.3532,DOWN,0
2020-05-13,41.975,43.555,45.9299,43.344,38.2986,UP,1
2020-05-14,42.9,41.3934,45.9019,43.374,38.224,DOWN,0
2020-05-15,41.775,41.31,45.8747,42.759,38.1727,UP,1
2020-05-18,44.51,42.905,45.8683,42.831,38.1933,DOWN,0
2020-05-19,44.07,44.23,45.8685,43.046,38.2951,UP,1
2020-05-20,45.65,44.77,45.8877,43.781,38.3933,DOWN,0
2020-05-21,43.815,45.235,45.8941,43.964,38.5356,UP,1
2020-05-22,43.905,43.46,45.8926,44.39,38.7905,UP,1
2020-05-26,46.925,45.73,45.9002,44.873,39.0293,UP,1
2020-05-27,48.375,47.685,45.9224,45.734,39.4391,DOWN,0
2020-05-28,47.715,48.27,45.9428,46.147,39.7684,UP,1
2020-05-29,48.01,47.825,45.9569,46.986,40.1491,DOWN,0
2020-06-01,47.87,47.49,45.9789,47.779,40.5009,UP,1
2020-06-02,48.42,48.125,46.0039,48.078,40.8729,UP,1
2020-06-03,54.395,51.525,46.055,49.282,41.3057,DOWN,0
2020-06-04,53.425,54.045,46.097,50.424,41.617,UP,1
2020-06-05,55.0,54.58,46.1497,51.822,41.9677,DOWN,0
2020-06-08,54.235,55.535,46.1984,53.095,42.3072,DOWN,0
2020-06-09,52.865,53.48,46.2387,53.984,42.6825,DOWN,0
2020-06-10,52.175,53.25,46.2882,53.54,43.0361,DOWN,0
2020-06-11,48.725,50.75,46.32,52.6,43.3326,UP,1
2020-06-12,49.815,50.73,46.3582,51.563,43.701,UP,1
2020-06-15,50.625,48.31,46.3991,50.841,44.0637,UP,1
2020-06-16,51.89,52.49,46.4421,50.646,44.4611,UP,1
2020-06-17,52.295,52.415,46.4878,50.67,44.7672,DOWN,0
2020-06-18,52.145,51.945,46.5363,51.354,45.0767,DOWN,0
2020-06-19,51.725,53.445,46.5786,51.736,45.316,UP,1
2020-06-22,51.855,51.88,46.6158,51.982,45.5686,UP,1
2020-06-23,52.04,52.51,46.6497,52.012,45.8138,DOWN,0
2020-06-24,50.54,51.525,46.6727,51.661,46.0052,UP,1
2020-06-25,50.99,49.985,46.6962,51.43,46.2393,DOWN,0
2020-06-26,50.025,50.85,46.7078,51.09,46.4642,UP,1
2020-06-29,51.285,50.42,46.7256,50.976,46.6865,UP,1
2020-06-30,52.655,51.43,46.7513,51.099,46.9625,DOWN,0
2020-07-01,51.56,52.5648,46.773,51.303,47.2452,UP,1
2020-07-02,52.305,52.7,46.8001,51.566,47.501,UP,1
2020-07-06,53.875,53.37,46.8356,52.336,47.7905,DOWN,0
2020-07-07,52.495,53.645,46.8668,52.578,48.0203,DOWN,0
2020-07-08,51.99,52.48,46.9007,52.445,48.213,UP,1
2020-07-09,53.775,51.91,46.9397,52.888,48.415,DOWN,0
2020-07-10,53.305,54.3,46.9797,53.088,48.5584,DOWN,0
2020-07-13,52.285,54.36,47.0086,52.77,48.7268,UP,1
2020-07-14,53.785,51.94,47.0466,53.028,48.9873,UP,1
2020-07-15,53.94,54.185,47.088,53.418,49.2459,DOWN,0
2020-07-16,52.82,53.07,47.1199,53.227,49.4676,UP,1
2020-07-17,52.835,53.235,47.1517,53.133,49.6867,UP,1
2020-07-20,53.84,53.05,47.1946,53.444,49.9085,DOWN,0
2020-07-21,53.345,53.87,47.2321,53.356,50.0784,DOWN,0
2020-07-22,52.245,53.57,47.2589,53.017,50.2403,DOWN,0
2020-07-23,50.765,52.195,47.2819,52.606,50.3957,DOWN,0
2020-07-24,50.105,50.3318,47.3092,52.06,50.5583,UP,1
2020-07-27,51.545,50.905,47.339,51.601,50.7312,DOWN,0
2020-07-28,50.26,51.28,47.3592,50.984,50.9009,UP,1
2020-07-29,51.345,50.5,47.3772,50.804,51.0376,DOWN,0
2020-07-30,51.125,50.26,47.3936,50.876,51.1787,DOWN,0
2020-07-31,50.865,51.095,47.4059,51.028,51.283,UP,1
2020-08-03,52.435,51.255,47.4279,51.206,51.4554,UP,1
2020-08-04,53.66,52.11,47.4569,51.886,51.6505,DOWN,0
2020-08-05,49.25,50.0372,47.4657,51.467,51.697,UP,1
2020-08-06,49.595,49.005,47.4692,51.161,51.7214,DOWN,0
2020-08-07,49.485,49.59,47.4757,50.885,51.7568,UP,1
2020-08-10,50.13,49.3,47.4939,50.424,51.7992,UP,1
2020-08-11,50.32,50.3,47.51,49.756,51.8482,UP,1
2020-08-12,51.045,50.93,47.5305,50.115,51.9007,DOWN,0
2020-08-13,50.29,51.145,47.543,50.254,51.8186,DOWN,0
2020-08-14,50.1,50.195,47.5565,50.377,51.7521,UP,1
2020-08-17,51.68,50.3,47.5764,50.687,51.6857,UP,1
2020-08-18,53.675,51.955,47.609,51.358,51.6745,UP,1
