ticker,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-05-25,3.0854,3.0762,2.9229,3.0973,3.0539,DOWN,0
2007-05-29,3.0407,3.0867,2.9242,3.0812,3.0552,UP,1
2007-05-30,3.0459,3.0235,2.9253,3.0665,3.0557,DOWN,0
2007-05-31,3.0407,3.0525,2.9264,3.0546,3.0559,UP,1
2007-06-01,3.0709,3.0446,2.9278,3.0567,3.0563,DOWN,0
2007-06-04,3.0644,3.0591,2.9289,3.0525,3.0568,DOWN,0
2007-06-05,3.0486,3.0499,2.9296,3.0541,3.0573,DOWN,0
2007-06-06,3.0196,3.0301,2.9303,3.0488,3.057,DOWN,0
2007-06-07,2.9959,3.0091,2.9308,3.0399,3.0561,UP,1
2007-06-08,3.0433,2.9959,2.9318,3.0343,3.0564,DOWN,0
2007-06-11,3.0367,3.0328,2.9328,3.0288,3.0564,DOWN,0
2007-06-12,3.0012,3.0288,2.9341,3.0193,3.0559,UP,1
2007-06-13,3.0301,3.0104,2.9354,3.0214,3.0558,DOWN,0
2007-06-14,3.0262,3.0393,2.9368,3.0275,3.0551,UP,1
2007-06-15,3.0459,3.0723,2.9382,3.028,3.0552,DOWN,0
2007-06-18,3.0367,3.0565,2.9395,3.028,3.0552,DOWN,0
2007-06-19,3.0301,3.0235,2.9406,3.0338,3.0551,DOWN,0
2007-06-20,3.0064,3.0393,2.9416,3.0291,3.0544,UP,1
2007-06-21,3.0183,2.9946,2.9427,3.0275,3.0549,DOWN,0
2007-06-22,3.0038,3.0051,2.9438,3.0191,3.0539,DOWN,0
2007-06-25,2.9077,2.9709,2.9446,2.9933,3.0507,UP,1
2007-06-26,2.9314,2.9195,2.9457,2.9735,3.0471,UP,1
2007-06-27,2.9643,2.9116,2.9469,2.9651,3.0449,UP,1
2007-06-28,2.9972,2.9722,2.9483,2.9609,3.0441,UP,1
2007-06-29,2.9985,3.0104,2.9494,2.9598,3.0436,UP,1
2007-07-02,3.0472,3.0183,2.9507,2.9877,3.0435,UP,1
2007-07-03,3.0788,3.0578,2.9523,3.0172,3.0442,DOWN,0
2007-07-05,3.0683,3.0762,2.9539,3.038,3.0453,UP,1
2007-07-06,3.0788,3.0591,2.9556,3.0544,3.0444,DOWN,0
2007-07-09,3.0696,3.0736,2.9572,3.0686,3.0435,DOWN,0
2007-07-10,3.0222,3.0472,2.9586,3.0636,3.0419,UP,1
2007-07-11,3.0551,3.0156,2.9601,3.0588,3.0423,UP,1
2007-07-12,3.1012,3.0736,2.9619,3.0654,3.0435,DOWN,0
2007-07-13,3.0933,3.1026,2.9636,3.0683,3.0441,DOWN,0
2007-07-16,3.0683,3.0841,2.9649,3.068,3.0445,UP,1
2007-07-17,3.0867,3.0815,2.9662,3.081,3.0452,DOWN,0
2007-07-18,3.067,3.0709,2.9675,3.0833,3.0457,UP,1
2007-07-19,3.0947,3.0775,2.9691,3.082,3.0466,DOWN,0
2007-07-20,3.0736,3.0881,2.9706,3.0781,3.047,UP,1
2007-07-23,3.0841,3.0657,2.9722,3.0812,3.0475,DOWN,0
2007-07-24,3.0604,3.0617,2.9732,3.076,3.0471,UP,1
2007-07-25,3.1197,3.0644,2.9744,3.0865,3.0482,UP,1
2007-07-26,3.2066,3.0525,2.9761,3.1089,3.0519,DOWN,0
2007-07-27,3.1421,3.1881,2.9774,3.1226,3.0533,UP,1
2007-07-30,3.146,3.1355,2.9787,3.1349,3.0547,DOWN,0
2007-07-31,3.1342,3.1526,2.98,3.1497,3.0558,UP,1
2007-08-01,3.1974,3.1223,2.9815,3.1652,3.0573,UP,1
2007-08-02,3.2777,3.1974,2.9833,3.1795,3.0605,DOWN,0
2007-08-03,3.1407,3.2777,2.9843,3.1792,3.0613,UP,1
2007-08-06,3.3198,3.1592,2.9861,3.214,3.0665,UP,1
2007-08-07,3.4686,3.3014,2.9888,3.2809,3.0741,UP,1
2007-08-08,3.6504,3.4937,2.9923,3.3715,3.0863,UP,1
2007-08-09,3.811,3.5753,2.9966,3.4781,3.1016,DOWN,0
2007-08-10,3.3738,3.7544,2.9989,3.5247,3.1083,UP,1
2007-08-13,3.412,3.4212,3.0016,3.5432,3.1151,DOWN,0
2007-08-14,3.3554,3.4081,3.0043,3.5205,3.1209,DOWN,0
2007-08-15,3.3528,3.3475,3.007,3.461,3.127,UP,1
2007-08-16,3.412,3.3475,3.0098,3.3812,3.1349,UP,1
2007-08-17,3.4226,3.5503,3.0126,3.3909,3.1434,DOWN,0
2007-08-20,3.4054,3.4239,3.0154,3.3896,3.1506,UP,1
2007-08-21,3.4278,3.383,3.0187,3.4041,3.1585,UP,1
2007-08-22,3.524,3.4449,3.0223,3.4384,3.1689,DOWN,0
2007-08-23,3.4397,3.5292,3.0254,3.4439,3.1771,UP,1
2007-08-24,3.4476,3.4252,3.0286,3.4489,3.1855,DOWN,0
2007-08-27,3.4028,3.4357,3.0312,3.4484,3.1927,DOWN,0
2007-08-28,3.3304,3.383,3.0333,3.4289,3.1986,UP,1
2007-08-29,3.47,3.3514,3.0363,3.4181,3.2073,DOWN,0
2007-08-30,3.4384,3.4305,3.0391,3.4178,3.216,UP,1
2007-08-31,3.4976,3.4752,3.0421,3.4278,3.2256,UP,1
2007-09-04,3.5542,3.4831,3.0451,3.4581,3.2366,DOWN,0
2007-09-05,3.4634,3.5226,3.0476,3.4847,3.2477,UP,1
2007-09-06,3.4923,3.47,3.0503,3.4892,3.2589,DOWN,0
2007-09-07,3.3751,3.4436,3.0523,3.4765,3.2671,DOWN,0
2007-09-10,3.3475,3.387,3.0542,3.4465,3.2741,UP,1
2007-09-11,3.412,3.3804,3.0566,3.4181,3.2824,DOWN,0
2007-09-12,3.3633,3.4081,3.0589,3.3981,3.2887,DOWN,0
2007-09-13,3.3449,3.3778,3.0611,3.3686,3.2941,UP,1
2007-09-14,3.3725,3.3093,3.0637,3.368,3.3001,DOWN,0
2007-09-17,3.3172,3.358,3.066,3.362,3.3049,UP,1
2007-09-18,3.4081,3.333,3.0685,3.3612,3.3117,UP,1
2007-09-19,3.5345,3.4344,3.0717,3.3954,3.3219,DOWN,0
2007-09-20,3.5134,3.5253,3.075,3.4291,3.3311,DOWN,0
2007-09-21,3.5108,3.5463,3.0779,3.4568,3.3393,DOWN,0
2007-09-24,3.5002,3.4844,3.0805,3.4934,3.3474,DOWN,0
2007-09-25,3.4805,3.491,3.0832,3.5079,3.3557,UP,1
2007-09-26,3.5529,3.491,3.0865,3.5116,3.365,UP,1
2007-09-27,3.5845,3.5727,3.0899,3.5258,3.3753,DOWN,0
2007-09-28,3.5147,3.57,3.0931,3.5266,3.3837,DOWN,0
2007-10-01,3.5055,3.5042,3.0963,3.5276,3.3924,UP,1
2007-10-02,3.6635,3.5266,3.1002,3.5642,3.404,DOWN,0
2007-10-03,3.5648,3.6319,3.1033,3.5666,3.414,UP,1
2007-10-04,3.6438,3.5872,3.1069,3.5785,3.4245,UP,1
2007-10-05,3.7623,3.6965,3.1113,3.628,3.4356,DOWN,0
2007-10-08,3.7294,3.7426,3.1155,3.6728,3.4474,UP,1
2007-10-09,3.7649,3.7399,3.1197,3.693,3.4598,UP,1
2007-10-10,3.7794,3.7505,3.1241,3.736,3.4727,DOWN,0
2007-10-11,3.7004,3.79,3.1281,3.7473,3.4827,UP,1
2007-10-12,3.7715,3.6978,3.1322,3.7491,3.4926,DOWN,0
2007-10-15,3.6214,3.7597,3.1354,3.7275,3.5022,UP,1
2007-10-16,3.653,3.6359,3.1388,3.7052,3.5089,DOWN,0
2007-10-17,3.6491,3.6925,3.1425,3.6791,3.5125,DOWN,0
2007-10-18,3.6451,3.6425,3.1459,3.668,3.5124,DOWN,0
2007-10-19,3.5648,3.6398,3.149,3.6267,3.5075,UP,1
2007-10-22,3.6346,3.5556,3.1529,3.6293,3.5127,UP,1
2007-10-23,3.6701,3.6675,3.1569,3.6327,3.5178,UP,1
2007-10-24,3.7847,3.7478,3.1616,3.6599,3.5264,UP,1
2007-10-25,3.9243,3.8058,3.1671,3.7157,3.5379,UP,1
2007-10-26,4.0204,3.9111,3.173,3.8068,3.55,DOWN,0
2007-10-29,3.9295,4.0428,3.1784,3.8658,3.5602,UP,1
2007-10-30,3.9533,3.9295,3.1839,3.9224,3.5711,UP,1
2007-10-31,3.9993,3.9401,3.1899,3.9654,3.5826,DOWN,0
2007-11-01,3.8426,3.9309,3.1951,3.949,3.5889,UP,1
2007-11-02,3.8795,3.9335,3.2007,3.9209,3.5977,DOWN,0
2007-11-05,3.8532,3.8584,3.2061,3.9056,3.6058,UP,1
2007-11-06,4.0612,3.9045,3.2125,3.9272,3.619,DOWN,0
2007-11-07,3.9019,4.0336,3.218,3.9077,3.6304,UP,1
2007-11-08,3.9506,3.9295,3.2239,3.9293,3.64,DOWN,0
2007-11-09,3.8426,3.8993,3.2291,3.9219,3.6481,DOWN,0
2007-11-12,3.8163,3.8321,3.234,3.9145,3.6545,UP,1
2007-11-13,3.8532,3.89,3.239,3.8729,3.6605,DOWN,0
2007-11-14,3.8163,3.8532,3.2437,3.8558,3.6675,DOWN,0
2007-11-15,3.6846,3.7965,3.2477,3.8026,3.6714,DOWN,0
2007-11-16,3.6754,3.6899,3.2517,3.7692,3.6774,DOWN,0
2007-11-19,3.5529,3.6425,3.2551,3.7165,3.6815,UP,1
2007-11-20,3.6319,3.5371,3.2588,3.6722,3.6859,DOWN,0
2007-11-21,3.6082,3.624,3.2623,3.6306,3.6908,UP,1
2007-11-23,3.707,3.6319,3.2661,3.6351,3.698,DOWN,0
2007-11-26,3.6082,3.6978,3.2694,3.6217,3.7028,UP,1
2007-11-27,3.7965,3.6214,3.2737,3.6704,3.7123,UP,1
2007-11-28,3.8229,3.7965,3.278,3.7086,3.7206,DOWN,0
2007-11-29,3.786,3.7939,3.2821,3.7441,3.7257,UP,1
2007-11-30,3.8769,3.8532,3.2868,3.7781,3.7329,DOWN,0
2007-12-03,3.815,3.8624,3.2908,3.8195,3.739,UP,1
2007-12-04,3.84,3.7557,3.2948,3.8281,3.7458,UP,1
2007-12-05,3.8729,3.8966,3.2989,3.8382,3.7537,UP,1
2007-12-06,3.9506,3.8874,3.3033,3.8711,3.7616,DOWN,0
2007-12-07,3.9414,3.9704,3.3075,3.884,3.7688,UP,1
2007-12-10,3.948,3.944,3.3118,3.9106,3.7774,DOWN,0
2007-12-11,3.7669,3.9704,3.3157,3.896,3.7827,UP,1
2007-12-12,3.8696,3.8459,3.3199,3.8953,3.7868,UP,1
2007-12-13,3.9012,3.8598,3.3241,3.8854,3.7935,UP,1
2007-12-14,3.9151,3.8519,3.3285,3.8802,3.7989,DOWN,0
2007-12-17,3.8835,3.8973,3.3329,3.8673,3.8013,UP,1
2007-12-18,3.9427,3.9249,3.3374,3.9024,3.8056,DOWN,0
2007-12-19,3.9131,3.9289,3.342,3.9111,3.8086,UP,1
2007-12-20,3.9506,3.9111,3.3465,3.921,3.812,UP,1
2007-12-21,4.0119,4.0474,3.3515,3.9403,3.8182,UP,1
2007-12-24,4.0632,4.0178,3.3566,3.9763,3.8241,DOWN,0
2007-12-26,4.0573,4.0593,3.3619,3.9992,3.8328,DOWN,0
2007-12-27,3.9901,4.0691,3.3668,4.0146,3.8395,DOWN,0
2007-12-28,3.9506,4.0257,3.3715,4.0146,3.8456,DOWN,0
2007-12-31,3.7926,3.9131,3.3756,3.9708,3.8485,DOWN,0
2008-01-02,3.7294,3.7965,3.3791,3.904,3.8518,UP,1
2008-01-03,3.8854,3.763,3.3834,3.8696,3.8568,DOWN,0
2008-01-04,3.761,3.842,3.387,3.8238,3.8586,UP,1
2008-01-07,3.8281,3.7926,3.3909,3.7993,3.8595,DOWN,0
2008-01-08,3.7017,3.842,3.3943,3.7811,3.8551,UP,1
2008-01-09,3.7965,3.682,3.3981,3.7946,3.8506,DOWN,0
2008-01-10,3.7373,3.7333,3.4016,3.7649,3.8467,DOWN,0
2008-01-11,3.6859,3.7136,3.4049,3.7499,3.8414,DOWN,0
2008-01-14,3.6346,3.6741,3.4079,3.7112,3.8341,DOWN,0
2008-01-15,3.5872,3.5832,3.4107,3.6883,3.829,DOWN,0
2008-01-16,3.5773,3.5595,3.4134,3.6444,3.8229,DOWN,0
2008-01-17,3.5358,3.5852,3.4158,3.6041,3.8166,DOWN,0
2008-01-18,3.4686,3.4884,3.4179,3.5607,3.8047,DOWN,0
2008-01-22,3.3422,3.358,3.4194,3.5022,3.7935,UP,1
2008-01-23,3.3936,3.1625,3.4212,3.4635,3.7824,DOWN,0
2008-01-24,3.2731,3.3896,3.4224,3.4027,3.771,UP,1
2008-01-25,3.2909,3.3047,3.4239,3.3537,3.7605,UP,1
2008-01-28,3.5556,3.2849,3.4264,3.3711,3.7545,DOWN,0
2008-01-29,3.4884,3.5793,3.4285,3.4003,3.748,DOWN,0
2008-01-30,3.4746,3.4884,3.4303,3.4165,3.7438,UP,1
2008-01-31,3.4943,3.3916,3.4324,3.4607,3.7402,UP,1
2008-02-01,3.678,3.5141,3.4356,3.5382,3.7427,DOWN,0
2008-02-04,3.5951,3.6622,3.4385,3.5461,3.7419,DOWN,0
2008-02-05,3.5911,3.5911,3.4411,3.5666,3.7416,DOWN,0
2008-02-06,3.5891,3.6168,3.4439,3.5895,3.7392,UP,1
2008-02-07,3.6267,3.5812,3.4469,3.616,3.7396,UP,1
2008-02-08,3.6405,3.6267,3.4495,3.6085,3.7365,UP,1
2008-02-11,3.6425,3.6365,3.4522,3.618,3.7329,UP,1
2008-02-12,3.6899,3.6464,3.4551,3.6377,3.7309,UP,1
2008-02-13,3.7748,3.7531,3.4588,3.6749,3.7289,DOWN,0
2008-02-14,3.7531,3.8104,3.4624,3.7001,3.7277,DOWN,0
2008-02-15,3.6859,3.7254,3.4655,3.7092,3.7246,DOWN,0
2008-02-19,3.6602,3.7373,3.4685,3.7128,3.7203,UP,1
2008-02-20,3.7195,3.7017,3.4719,3.7187,3.7157,DOWN,0
2008-02-21,3.6109,3.7491,3.4747,3.6859,3.7091,UP,1
2008-02-22,3.6227,3.5872,3.4776,3.6599,3.7026,UP,1
2008-02-25,3.6622,3.524,3.4806,3.6551,3.7005,DOWN,0
2008-02-26,3.6583,3.6444,3.4836,3.6547,3.6963,UP,1
2008-02-27,3.757,3.6346,3.487,3.6622,3.6934,DOWN,0
2008-02-28,3.6227,3.7215,3.4898,3.6646,3.6875,DOWN,0
2008-02-29,3.4864,3.5733,3.4921,3.6373,3.6796,UP,1
2008-03-03,3.4943,3.4805,3.4942,3.6038,3.6706,DOWN,0
2008-03-04,3.4746,3.4351,3.4962,3.567,3.6619,DOWN,0
2008-03-05,3.441,3.5002,3.498,3.5038,3.6517,DOWN,0
2008-03-06,3.358,3.4133,3.4992,3.4509,3.6386,UP,1
2008-03-07,3.3699,3.3007,3.5005,3.4276,3.6247,DOWN,0
2008-03-10,3.2691,3.3817,3.5013,3.3825,3.609,UP,1
2008-03-11,3.4528,3.3857,3.5033,3.3782,3.5982,UP,1
2008-03-12,3.4548,3.4825,3.5051,3.3809,3.5883,UP,1
2008-03-13,3.5279,3.4074,3.5076,3.4149,3.583,DOWN,0
2008-03-14,3.4074,3.5496,3.5094,3.4224,3.5766,DOWN,0
2008-03-17,3.3916,3.3402,3.5111,3.4469,3.5667,UP,1
2008-03-18,3.5457,3.4489,3.5135,3.4655,3.5624,DOWN,0
2008-03-19,3.4291,3.5694,3.5153,3.4603,3.5544,UP,1
2008-03-20,3.6247,3.4884,3.5182,3.4797,3.5529,UP,1
2008-03-24,3.6385,3.6286,3.5213,3.5259,3.5497,DOWN,0
2008-03-25,3.6365,3.6543,3.5245,3.5749,3.5477,UP,1
2008-03-26,3.6444,3.6089,3.5275,3.5947,3.5469,DOWN,0
2008-03-27,3.5931,3.6622,3.5303,3.6275,3.546,DOWN,0
2008-03-28,3.5378,3.5911,3.533,3.6101,3.545,DOWN,0
2008-03-31,3.4943,3.5733,3.5353,3.5812,3.5434,DOWN,0
2008-04-01,3.4588,3.4923,3.5375,3.5457,3.5418,UP,1
2008-04-02,3.6286,3.4351,3.5404,3.5425,3.545,DOWN,0
2008-04-03,3.5457,3.5872,3.5429,3.533,3.5491,UP,1
2008-04-04,3.5951,3.5338,3.5457,3.5445,3.5531,DOWN,0
2008-04-07,3.5437,3.6109,3.5484,3.5544,3.5586,DOWN,0
2008-04-08,3.5417,3.5121,3.551,3.571,3.5636,DOWN,0
2008-04-09,3.522,3.5536,3.5536,3.5496,3.5629,UP,1
2008-04-10,3.5437,3.516,3.5568,3.5492,3.564,DOWN,0
2008-04-11,3.4094,3.5062,3.5592,3.5121,3.5627,UP,1
2008-04-14,3.4449,3.3975,3.5616,3.4923,3.5617,DOWN,0
2008-04-15,3.356,3.4706,3.5634,3.4552,3.5553,UP,1
2008-04-16,3.4726,3.358,3.5658,3.4453,3.5528,DOWN,0
2008-04-17,3.4212,3.4489,3.5676,3.4208,3.5494,UP,1
2008-04-18,3.5595,3.4765,3.57,3.4509,3.5488,DOWN,0
2008-04-21,3.4548,3.5259,3.572,3.4528,3.5454,DOWN,0
2008-04-22,3.3679,3.4173,3.5734,3.4552,3.54,UP,1
2008-04-23,3.4667,3.5536,3.5754,3.454,3.5364,DOWN,0
2008-04-24,3.4272,3.4765,3.5774,3.4552,3.5312,DOWN,0
2008-04-25,3.3323,3.4726,3.5788,3.4098,3.5223,DOWN,0
2008-04-28,3.2652,3.3402,3.5796,3.3719,3.5126,DOWN,0
2008-04-29,3.1822,3.2672,3.5801,3.3347,3.5025,DOWN,0
2008-04-30,3.1467,3.204,3.5805,3.2707,3.4922,UP,1
2008-05-01,3.2454,3.1585,3.5813,3.2344,3.4827,DOWN,0
2008-05-02,3.1822,3.2593,3.5818,3.2043,3.4742,UP,1
2008-05-05,3.1842,3.1783,3.5823,3.1881,3.4654,UP,1
2008-05-06,3.1881,3.1526,3.5829,3.1893,3.4559,UP,1
2008-05-07,3.198,3.2,3.5834,3.1996,3.4467,DOWN,0
2008-05-08,3.196,3.2237,3.5841,3.1897,3.4355,DOWN,0
2008-05-09,3.1862,3.1743,3.5844,3.1905,3.4268,UP,1
2008-05-12,3.3541,3.202,3.5852,3.2245,3.4241,DOWN,0
2008-05-13,3.3165,3.362,3.5861,3.2502,3.4206,DOWN,0
2008-05-14,3.2928,3.3086,3.5868,3.2691,3.4169,UP,1
2008-05-15,3.3205,3.277,3.5877,3.294,3.4145,DOWN,0
2008-05-16,3.3106,3.364,3.5883,3.3189,3.4136,DOWN,0
2008-05-19,3.2454,3.2988,3.5881,3.2972,3.4111,DOWN,0
2008-05-20,3.198,3.2217,3.5884,3.2735,3.4097,DOWN,0
2008-05-21,3.1881,3.198,3.5877,3.2525,3.4044,UP,1
2008-05-22,3.2316,3.1881,3.5866,3.2348,3.3999,DOWN,0
2008-05-23,3.1506,3.1862,3.5841,3.2028,3.3924,UP,1
2008-05-27,3.1546,3.1368,3.5808,3.1846,3.3873,DOWN,0
2008-05-28,3.1427,3.1565,3.5796,3.1735,3.3823,UP,1
2008-05-29,3.2119,3.1486,3.5786,3.1783,3.3756,DOWN,0
2008-05-30,3.1427,3.2237,3.5776,3.1605,3.3699,DOWN,0
2008-06-02,3.0756,3.1447,3.5762,3.1455,3.3589,DOWN,0
2008-06-03,3.0756,3.0914,3.5745,3.1297,3.3477,UP,1
2008-06-04,3.1249,3.0578,3.573,3.1261,3.3374,UP,1
2008-06-05,3.196,3.1249,3.572,3.123,3.3285,DOWN,0
2008-06-06,3.123,3.1625,3.5704,3.119,3.3191,DOWN,0
2008-06-09,3.0598,3.1249,3.5681,3.1159,3.3095,UP,1
2008-06-10,3.0894,3.0044,3.5664,3.1186,3.3014,DOWN,0
2008-06-11,2.9728,3.0756,3.564,3.0882,3.2917,UP,1
2008-06-12,2.9788,2.9847,3.5619,3.0447,3.2787,UP,1
2008-06-13,3.0281,2.9886,3.5604,3.0258,3.2683,DOWN,0
2008-06-16,3.0005,3.0242,3.558,3.0139,3.2565,UP,1
2008-06-17,3.0202,2.9985,3.5559,3.0001,3.246,UP,1
2008-06-18,3.0795,2.9827,3.5538,3.0214,3.2367,UP,1
2008-06-19,3.1546,3.0756,3.5518,3.0566,3.2294,DOWN,0
2008-06-20,3.0617,3.1348,3.5498,3.0633,3.2198,DOWN,0
2008-06-23,3.042,3.0795,3.5476,3.0716,3.2124,DOWN,0
2008-06-24,2.9847,3.0242,3.5456,3.0645,3.2032,UP,1
2008-06-25,3.0183,2.9827,3.544,3.0522,3.1964,DOWN,0
2008-06-26,2.957,2.9768,3.5417,3.0127,3.1861,DOWN,0
2008-06-27,2.9235,2.961,3.5395,2.9851,3.1762,UP,1
2008-06-30,2.9274,2.9136,3.5374,2.9622,3.1635,DOWN,0
2008-07-01,2.9274,2.8958,3.5352,2.9507,3.153,UP,1
2008-07-02,2.9373,2.961,3.5333,2.9345,3.1444,UP,1
2008-07-03,2.9393,2.9412,3.5309,2.931,3.1338,DOWN,0
2008-07-07,2.8385,2.9551,3.5275,2.914,3.1221,UP,1
2008-07-08,2.9689,2.8286,3.5247,2.9223,3.1148,DOWN,0
2008-07-09,2.8247,2.963,3.5213,2.9017,3.106,UP,1
2008-07-10,2.8385,2.8306,3.518,2.882,3.0991,DOWN,0
2008-07-11,2.7773,2.8128,3.5145,2.8496,3.0917,DOWN,0
2008-07-14,2.7417,2.801,3.5104,2.8302,3.0816,DOWN,0
2008-07-15,2.643,2.7121,3.5057,2.765,3.0709,UP,1
2008-07-16,2.6726,2.6568,3.5015,2.7346,3.0606,UP,1
2008-07-17,2.7121,2.7022,3.4975,2.7093,3.0511,UP,1
2008-07-18,2.7279,2.7279,3.4929,2.6995,3.0417,UP,1
2008-07-21,2.7556,2.7319,3.4888,2.7022,3.0329,UP,1
2008-07-22,2.8168,2.7259,3.4847,2.737,3.0255,UP,1
2008-07-23,3.1111,2.8128,3.4814,2.8247,3.0206,UP,1
2008-07-24,3.3877,3.1309,3.4797,2.9598,3.0221,DOWN,0
2008-07-25,3.3205,3.3798,3.4775,3.0783,3.0226,DOWN,0
2008-07-28,3.2988,3.3264,3.4751,3.187,3.0222,UP,1
2008-07-29,3.362,3.3244,3.4734,3.296,3.0232,UP,1
2008-07-30,3.4212,3.3896,3.4717,3.358,3.0267,DOWN,0
2008-07-31,3.3738,3.3422,3.4704,3.3553,3.0302,UP,1
2008-08-01,3.4035,3.3995,3.4692,3.3719,3.0345,DOWN,0
2008-08-04,3.3205,3.4114,3.4675,3.3762,3.0363,UP,1
2008-08-05,3.3521,3.3501,3.4661,3.3742,3.0404,DOWN,0
2008-08-06,3.3007,3.3521,3.4647,3.3501,3.0433,DOWN,0
2008-08-07,3.2652,3.279,3.4629,3.3284,3.0457,UP,1
2008-08-08,3.3857,3.2751,3.4615,3.3248,3.0492,UP,1
2008-08-11,3.4509,3.3857,3.4598,3.3509,3.0554,DOWN,0
2008-08-12,3.3699,3.4469,3.457,3.3545,3.0613,UP,1
2008-08-13,3.4193,3.3679,3.454,3.3782,3.0681,UP,1
2008-08-14,3.4726,3.4074,3.4517,3.4197,3.0751,UP,1
2008-08-15,3.4825,3.4923,3.4494,3.439,3.0808,DOWN,0
2008-08-18,3.4331,3.4884,3.4466,3.4355,3.087,UP,1
2008-08-19,3.441,3.4153,3.4445,3.4497,3.0946,DOWN,0
2008-08-20,3.4291,3.4647,3.4423,3.4517,3.1014,UP,1
2008-08-21,3.437,3.3916,3.4402,3.4445,3.1107,UP,1
2008-08-22,3.5042,3.4627,3.4374,3.4489,3.1212,DOWN,0
2008-08-25,3.4133,3.4983,3.435,3.4449,3.1289,UP,1
2008-08-26,3.4212,3.4035,3.4323,3.441,3.1373,UP,1
2008-08-27,3.4805,3.4212,3.4305,3.4513,3.1465,UP,1
2008-08-28,3.5654,3.4864,3.4293,3.4769,3.1563,DOWN,0
2008-08-29,3.5101,3.5654,3.4276,3.4781,3.1634,DOWN,0
2008-09-02,3.4864,3.5595,3.4259,3.4927,3.1719,DOWN,0
2008-09-03,3.4686,3.4765,3.4248,3.5022,3.1804,DOWN,0
2008-09-04,3.3778,3.4588,3.4233,3.4817,3.1883,DOWN,0
2008-09-05,3.362,3.3738,3.4224,3.441,3.1951,UP,1
2008-09-08,3.5081,3.4686,3.4218,3.4406,3.2062,DOWN,0
2008-09-09,3.4647,3.522,3.421,3.4362,3.217,UP,1
2008-09-10,3.4726,3.5062,3.4199,3.437,3.2279,UP,1
2008-09-11,3.4746,3.4627,3.4192,3.4564,3.2388,UP,1
2008-09-12,3.518,3.4351,3.4178,3.4876,3.2504,DOWN,0
2008-09-15,3.4627,3.358,3.416,3.4785,3.2609,UP,1
2008-09-16,3.5951,3.281,3.4151,3.5046,3.276,DOWN,0
2008-09-17,3.5062,3.5891,3.4132,3.5113,3.2868,UP,1
2008-09-18,3.9862,3.5516,3.4141,3.6136,3.31,DOWN,0
2008-09-19,3.7037,4.2015,3.4134,3.6508,3.3273,UP,1
2008-09-22,3.8163,3.6622,3.4131,3.7215,3.3481,DOWN,0
2008-09-23,3.763,3.8242,3.4122,3.7551,3.3685,DOWN,0
2008-09-24,3.678,3.763,3.4108,3.7894,3.3892,UP,1
2008-09-25,3.7077,3.6899,3.4096,3.7337,3.4099,UP,1
2008-09-26,3.7314,3.678,3.4095,3.7393,3.4303,DOWN,0
2008-09-29,3.7037,3.6879,3.4086,3.7167,3.4498,UP,1
2008-09-30,3.7491,3.763,3.4079,3.714,3.4697,UP,1
2008-10-01,3.757,3.7175,3.4071,3.7298,3.4885,DOWN,0
2008-10-02,3.6523,3.7768,3.4059,3.7187,3.4993,DOWN,0
2008-10-03,3.4983,3.6523,3.4037,3.6721,3.5016,DOWN,0
2008-10-06,3.2909,3.4449,3.4006,3.5895,3.501,DOWN,0
2008-10-07,3.1467,3.3185,3.3966,3.469,3.4979,UP,1
2008-10-08,3.1605,3.0756,3.3923,3.3497,3.4939,DOWN,0
2008-10-09,2.6943,3.1486,3.3855,3.1581,3.4793,UP,1
2008-10-10,3.042,2.0227,3.3804,3.0669,3.4727,UP,1
2008-10-13,3.119,3.1289,3.376,3.0325,3.467,DOWN,0
2008-10-14,2.9452,3.2,3.371,2.9922,3.4595,DOWN,0
2008-10-15,2.5165,2.9768,3.3646,2.8634,3.4428,UP,1
2008-10-16,3.0005,2.5363,3.361,2.9246,3.4368,DOWN,0
2008-10-17,2.8681,2.88,3.3559,2.8899,3.4289,UP,1
2008-10-20,3.1131,2.9768,3.3527,2.8887,3.4234,DOWN,0
2008-10-21,3.0696,3.0795,3.3489,2.9136,3.4158,DOWN,0
2008-10-22,3.0163,2.9788,3.3454,3.0135,3.4087,DOWN,0
2008-10-23,2.6943,3.0973,3.3399,2.9523,3.3942,UP,1
2008-10-24,2.8405,2.4316,3.3354,2.9468,3.3816,UP,1
2008-10-27,2.9393,2.799,3.3317,2.912,3.3707,UP,1
2008-10-28,3.0973,2.9768,3.329,2.9175,3.364,UP,1
2008-10-29,3.1723,3.1546,3.327,2.9487,3.3586,UP,1
2008-10-30,3.2375,3.2652,3.3253,3.0574,3.3548,UP,1
2008-10-31,3.4706,3.2296,3.3249,3.1834,3.3555,DOWN,0
2008-11-03,3.4035,3.4588,3.3246,3.2762,3.3534,DOWN,0
2008-11-04,3.3185,3.4588,3.3245,3.3205,3.3515,DOWN,0
2008-11-05,3.1941,3.2869,3.3235,3.3248,3.347,DOWN,0
2008-11-06,3.1506,3.1684,3.3229,3.3075,3.3404,UP,1
2008-11-07,3.2454,3.1822,3.3226,3.2624,3.334,UP,1
2008-11-10,3.2988,3.3126,3.3214,3.2415,3.3298,DOWN,0
