ticker,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-01-23,10.5125,10.69,10.6171,10.6305,10.5399,DOWN,0
2006-01-24,10.47,10.57,10.6191,10.6275,10.5409,DOWN,0
2006-01-25,10.3125,10.475,10.6195,10.559,10.5386,DOWN,0
2006-01-26,10.2,10.3925,10.6188,10.437,10.5337,UP,1
2006-01-27,10.415,10.375,10.6196,10.382,10.5367,DOWN,0
2006-01-30,10.41,10.455,10.6211,10.3615,10.5407,UP,1
2006-01-31,10.4475,10.5,10.6234,10.357,10.542,DOWN,0
2006-02-01,10.3725,10.4418,10.6246,10.369,10.5368,DOWN,0
2006-02-02,10.155,10.367,10.6242,10.36,10.524,DOWN,0
2006-02-03,10.085,10.0375,10.6236,10.294,10.5109,UP,1
2006-02-06,10.2275,10.1975,10.6228,10.2575,10.501,UP,1
2006-02-07,10.32,10.25,10.6224,10.232,10.4918,UP,1
2006-02-08,10.4575,10.425,10.6225,10.249,10.484,UP,1
2006-02-09,10.55,10.4875,10.6241,10.328,10.4795,DOWN,0
2006-02-10,10.465,10.5625,10.6251,10.404,10.4729,DOWN,0
2006-02-13,10.415,10.4875,10.6263,10.4415,10.4693,DOWN,0
2006-02-14,10.3675,10.445,10.6271,10.451,10.4637,UP,1
2006-02-15,10.3975,10.375,10.628,10.439,10.4593,UP,1
2006-02-16,10.44,10.392,10.6292,10.417,10.4589,UP,1
2006-02-17,10.49,10.4825,10.6307,10.422,10.4608,DOWN,0
2006-02-21,10.43,10.525,10.6324,10.425,10.4619,UP,1
2006-02-22,10.495,10.4575,10.6344,10.4505,10.4641,DOWN,0
2006-02-23,10.4475,10.505,10.6358,10.4605,10.4617,DOWN,0
2006-02-24,10.445,10.4475,10.6371,10.4615,10.4605,UP,1
2006-02-27,10.565,10.5075,10.6384,10.4765,10.4574,DOWN,0
2006-02-28,10.4825,10.5525,10.6399,10.487,10.4521,DOWN,0
2006-03-01,10.4025,10.4825,10.6419,10.4685,10.4474,DOWN,0
2006-03-02,10.335,10.4,10.6433,10.446,10.4394,DOWN,0
2006-03-03,10.13,10.14,10.6436,10.383,10.4282,DOWN,0
2006-03-06,9.915,10.12,10.643,10.253,10.4142,UP,1
2006-03-07,9.9175,9.925,10.6422,10.14,10.4038,DOWN,0
2006-03-08,9.9,9.875,10.6412,10.0395,10.395,DOWN,0
2006-03-09,9.755,9.935,10.6395,9.9235,10.3848,UP,1
2006-03-10,9.805,9.8125,10.6379,9.8585,10.3752,UP,1
2006-03-13,10.03,9.855,10.6377,9.8815,10.3679,UP,1
2006-03-14,10.0975,10.08,10.6378,9.9175,10.3612,UP,1
2006-03-15,10.1725,10.0975,10.6376,9.972,10.3569,UP,1
2006-03-16,10.315,10.2475,10.6384,10.084,10.3529,DOWN,0
2006-03-17,10.155,10.315,10.638,10.154,10.3457,UP,1
2006-03-20,10.175,10.3225,10.6381,10.183,10.3383,DOWN,0
2006-03-21,10.005,10.175,10.6372,10.1645,10.3273,UP,1
2006-03-22,10.165,10.025,10.6371,10.163,10.3204,DOWN,0
2006-03-23,10.125,10.165,10.6368,10.125,10.313,UP,1
2006-03-24,10.175,10.175,10.6363,10.129,10.3079,DOWN,0
2006-03-27,10.1175,10.1275,10.6359,10.1175,10.3026,DOWN,0
2006-03-28,10.105,10.135,10.6352,10.1375,10.2962,UP,1
2006-03-29,10.13,10.105,10.6345,10.1305,10.2891,DOWN,0
2006-03-30,10.065,10.13,10.6332,10.1185,10.2773,DOWN,0
2006-03-31,10.035,10.1475,10.6325,10.0905,10.2618,UP,1
2006-04-03,10.0575,10.035,10.6316,10.0785,10.2492,UP,1
2006-04-04,10.1625,10.04,10.6306,10.09,10.2422,DOWN,0
2006-04-05,10.1625,10.24,10.6298,10.0965,10.236,DOWN,0
2006-04-06,10.0325,10.1175,10.6287,10.09,10.2304,DOWN,0
2006-04-07,10.03,10.02,10.6269,10.089,10.227,DOWN,0
2006-04-10,10.005,9.99,10.6247,10.0785,10.2188,DOWN,0
2006-04-11,9.84,10.035,10.6221,10.014,10.2074,DOWN,0
2006-04-12,9.815,9.825,10.619,9.9445,10.1948,DOWN,0
2006-04-13,9.735,9.79,10.6147,9.885,10.182,DOWN,0
2006-04-17,9.6425,9.7425,10.6099,9.8075,10.1718,UP,1
2006-04-18,9.785,9.6125,10.6062,9.7635,10.1658,UP,1
2006-04-19,9.82,9.725,10.602,9.7595,10.1576,UP,1
2006-04-20,9.9525,9.84,10.598,9.787,10.1503,DOWN,0
2006-04-21,9.835,10.0125,10.5945,9.807,10.1378,DOWN,0
2006-04-24,9.8225,9.82,10.5902,9.843,10.1233,DOWN,0
2006-04-25,9.7125,9.8,10.5846,9.8285,10.1082,DOWN,0
2006-04-26,9.6275,9.7375,10.5779,9.79,10.0925,UP,1
2006-04-27,9.8525,9.6025,10.5724,9.77,10.0822,UP,1
2006-04-28,9.9,9.8625,10.5669,9.783,10.0722,DOWN,0
2006-05-01,9.775,9.8825,10.5609,9.7735,10.0589,UP,1
2006-05-02,9.9675,9.8875,10.5565,9.8245,10.0485,DOWN,0
2006-05-03,9.845,9.9875,10.5513,9.868,10.0368,DOWN,0
2006-05-04,9.825,9.85,10.5462,9.8625,10.0234,UP,1
2006-05-05,9.9875,9.8875,10.5413,9.88,10.0142,DOWN,0
2006-05-08,9.965,10.0025,10.5377,9.918,10.0046,DOWN,0
2006-05-09,9.8725,9.95,10.533,9.899,9.9907,UP,1
2006-05-10,9.89,9.875,10.5289,9.908,9.9789,DOWN,0
2006-05-11,9.8425,9.895,10.5247,9.9115,9.9677,DOWN,0
2006-05-12,9.7825,9.84,10.5202,9.8705,9.9566,DOWN,0
2006-05-15,9.7575,9.7,10.515,9.829,9.9492,DOWN,0
2006-05-16,9.6825,9.7775,10.5096,9.791,9.9445,DOWN,0
2006-05-17,9.5075,9.62,10.504,9.7145,9.9363,UP,1
2006-05-18,9.515,9.5375,10.4974,9.649,9.9286,UP,1
2006-05-19,9.5825,9.565,10.491,9.609,9.9252,UP,1
2006-05-22,9.6225,9.525,10.4855,9.582,9.9215,DOWN,0
2006-05-23,9.595,9.67,10.4809,9.5645,9.9128,UP,1
2006-05-24,9.6175,9.57,10.4772,9.5865,9.9032,UP,1
2006-05-25,9.7525,9.675,10.4737,9.634,9.8948,UP,1
2006-05-26,9.8275,9.8075,10.471,9.683,9.8851,DOWN,0
2006-05-30,9.7675,9.815,10.468,9.712,9.8773,UP,1
2006-05-31,9.9575,9.9,10.4657,9.7845,9.873,UP,1
2006-06-01,10.0625,9.9125,10.4638,9.8735,9.8741,UP,1
2006-06-02,10.2,10.115,10.4633,9.963,9.8748,UP,1
2006-06-05,10.225,10.2,10.4635,10.0425,9.8768,UP,1
2006-06-06,10.28,10.2175,10.4638,10.145,9.8789,DOWN,0
2006-06-07,10.1875,10.15,10.4636,10.191,9.8803,UP,1
2006-06-08,10.315,10.1875,10.4621,10.2415,9.8845,UP,1
2006-06-09,10.45,10.315,10.4601,10.2915,9.8909,DOWN,0
2006-06-12,10.45,10.485,10.4589,10.3365,9.8986,DOWN,0
2006-06-13,10.3575,10.4475,10.4566,10.352,9.9051,DOWN,0
2006-06-14,10.2175,10.35,10.4538,10.358,9.9083,UP,1
2006-06-15,10.285,10.2625,10.4508,10.352,9.9107,UP,1
2006-06-16,10.3125,10.25,10.4485,10.3245,9.9137,DOWN,0
2006-06-19,10.225,10.3675,10.4457,10.2795,9.9176,UP,1
2006-06-20,10.2325,10.1875,10.4418,10.2545,9.9216,DOWN,0
2006-06-21,10.205,10.22,10.4377,10.252,9.9256,DOWN,0
2006-06-22,10.15,10.1675,10.4323,10.225,9.9318,DOWN,0
2006-06-23,10.125,10.1,10.4266,10.1875,9.938,UP,1
2006-06-26,10.16,10.1475,10.4216,10.1745,9.9465,DOWN,0
2006-06-27,10.1,10.19,10.4148,10.148,9.9557,UP,1
2006-06-28,10.1025,10.1375,10.4086,10.1275,9.962,UP,1
2006-06-29,10.2775,10.175,10.4031,10.153,9.9712,UP,1
2006-06-30,10.345,10.275,10.3977,10.197,9.979,DOWN,0
2006-07-03,10.33,10.345,10.3921,10.231,9.9889,DOWN,0
2006-07-05,10.31,10.2775,10.3862,10.273,9.9987,DOWN,0
2006-07-06,10.2,10.3,10.3799,10.2925,10.0084,UP,1
2006-07-07,10.31,10.175,10.3746,10.299,10.0221,UP,1
2006-07-10,10.4075,10.3275,10.3704,10.3115,10.0332,UP,1
2006-07-11,10.41,10.4125,10.3667,10.3275,10.0434,UP,1
2006-07-12,10.415,10.4375,10.3622,10.3485,10.0562,DOWN,0
2006-07-13,10.3725,10.3625,10.3578,10.383,10.0643,UP,1
2006-07-14,10.4025,10.3525,10.3532,10.4015,10.0754,UP,1
2006-07-17,10.4125,10.405,10.3467,10.4025,10.0872,DOWN,0
2006-07-18,10.3875,10.425,10.3391,10.398,10.0952,UP,1
2006-07-19,10.5,10.4375,10.3321,10.415,10.1059,UP,1
2006-07-20,10.6225,10.49,10.3254,10.465,10.1209,UP,1
2006-07-21,10.725,10.68,10.3204,10.5295,10.1376,UP,1
2006-07-24,10.7575,10.75,10.3168,10.5985,10.1559,UP,1
2006-07-25,10.805,10.7975,10.314,10.682,10.1763,DOWN,0
2006-07-26,10.8,10.8225,10.3108,10.742,10.1972,DOWN,0
2006-07-27,10.8,10.825,10.3084,10.7775,10.2195,DOWN,0
2006-07-28,10.75,10.82,10.3054,10.7825,10.2444,UP,1
2006-07-31,10.785,10.7125,10.3032,10.788,10.2698,UP,1
2006-08-01,10.85,10.775,10.3022,10.797,10.2951,DOWN,0
2006-08-02,10.81,10.855,10.301,10.799,10.3189,UP,1
2006-08-03,10.8775,10.8875,10.2997,10.8145,10.3445,UP,1
2006-08-04,10.9875,10.9625,10.3003,10.862,10.3719,DOWN,0
2006-08-07,10.805,11.0,10.3,10.866,10.393,UP,1
2006-08-08,10.885,10.95,10.3015,10.873,10.4141,UP,1
2006-08-09,10.9125,10.95,10.303,10.8935,10.437,DOWN,0
2006-08-10,10.8425,10.8975,10.3028,10.8865,10.4547,UP,1
2006-08-11,10.91,10.8375,10.3035,10.871,10.4717,UP,1
2006-08-14,10.9625,10.975,10.305,10.9025,10.4869,UP,1
2006-08-15,11.0375,11.0125,10.3076,10.933,10.5032,DOWN,0
2006-08-16,10.93,11.075,10.3085,10.9365,10.5162,DOWN,0
2006-08-17,10.7725,10.93,10.3086,10.9225,10.5279,UP,1
2006-08-18,10.9025,10.825,10.3103,10.921,10.5396,UP,1
2006-08-21,10.95,10.92,10.3122,10.9185,10.5496,UP,1
2006-08-22,11.0,10.985,10.3149,10.911,10.5606,DOWN,0
2006-08-23,10.84,11.0,10.3165,10.893,10.5703,UP,1
2006-08-24,10.975,10.8775,10.3196,10.9335,10.5854,UP,1
2006-08-25,11.015,10.94,10.3232,10.956,10.6,UP,1
2006-08-28,11.05,11.02,10.3264,10.976,10.6148,UP,1
2006-08-29,11.1125,11.0375,10.3298,10.9985,10.6325,DOWN,0
2006-08-30,10.9225,11.015,10.3322,11.015,10.6463,UP,1
2006-08-31,11.1125,10.95,10.3364,11.0425,10.6645,DOWN,0
2006-09-01,11.1,11.1625,10.3409,11.0595,10.6835,DOWN,0
2006-09-05,11.075,11.145,10.3443,11.0645,10.7025,DOWN,0
2006-09-06,10.9675,11.0125,10.346,11.0355,10.7186,UP,1
2006-09-07,11.0,10.9675,10.3471,11.051,10.7366,UP,1
2006-09-08,11.0625,11.05,10.3487,11.041,10.7558,UP,1
2006-09-11,11.105,11.0625,10.3506,11.042,10.7724,DOWN,0
2006-09-12,11.1,11.125,10.3522,11.047,10.7875,DOWN,0
2006-09-13,11.0975,11.11,10.3534,11.073,10.8028,DOWN,0
2006-09-14,11.0675,11.1225,10.3549,11.0865,10.818,UP,1
2006-09-15,11.1375,11.1225,10.3566,11.1015,10.8367,DOWN,0
2006-09-18,10.9925,11.17,10.3586,11.079,10.8504,UP,1
2006-09-19,11.0575,11.035,10.3606,11.0705,10.8634,UP,1
2006-09-20,11.105,11.0775,10.3631,11.072,10.8773,UP,1
2006-09-21,11.135,11.095,10.3664,11.0855,10.8917,DOWN,0
2006-09-22,11.115,11.085,10.3701,11.081,10.9065,UP,1
2006-09-25,11.245,11.1675,10.3744,11.1315,10.9234,DOWN,0
2006-09-26,11.2375,11.265,10.3787,11.1675,10.9399,UP,1
2006-09-27,11.4225,11.27,10.3829,11.231,10.9606,DOWN,0
2006-09-28,11.34,11.4125,10.3871,11.272,10.9774,DOWN,0
2006-09-29,11.25,11.28,10.3898,11.299,10.9899,UP,1
2006-10-02,11.365,11.2825,10.3928,11.323,11.0027,UP,1
2006-10-03,11.4975,11.39,10.3972,11.375,11.0175,UP,1
2006-10-04,11.7075,11.5,10.402,11.432,11.0356,DOWN,0
2006-10-05,11.5925,11.72,10.4065,11.4825,11.0514,DOWN,0
2006-10-06,11.58,11.5975,10.4114,11.5485,11.067,UP,1
2006-10-09,11.595,11.58,10.4171,11.5945,11.0839,UP,1
2006-10-10,11.625,11.605,10.4236,11.62,11.1007,UP,1
2006-10-11,11.645,11.5875,10.4305,11.6075,11.1166,DOWN,0
2006-10-12,11.6425,11.6,10.4372,11.6175,11.1333,DOWN,0
2006-10-13,11.6075,11.6225,10.4433,11.623,11.1479,UP,1
2006-10-16,11.615,11.64,10.4492,11.627,11.1604,UP,1
2006-10-17,11.62,11.58,10.4554,11.626,11.1768,UP,1
2006-10-18,11.8175,11.68,10.4619,11.6605,11.1954,UP,1
2006-10-19,11.8675,11.775,10.4687,11.7055,11.2145,UP,1
2006-10-20,11.975,11.925,10.4758,11.779,11.2372,UP,1
2006-10-23,12.02,11.9375,10.4831,11.86,11.2594,UP,1
2006-10-24,12.0425,12.035,10.4908,11.9445,11.281,UP,1
2006-10-25,12.4425,12.2625,10.5005,12.0695,11.309,DOWN,0
2006-10-26,12.44,12.425,10.5106,12.184,11.3393,UP,1
2006-10-27,12.48,12.4375,10.5211,12.285,11.3734,UP,1
2006-10-30,12.6925,12.7475,10.5324,12.4195,11.4092,UP,1
2006-10-31,12.75,12.7125,10.5437,12.561,11.4452,UP,1
2006-11-01,12.8975,12.8,10.5549,12.652,11.4832,DOWN,0
2006-11-02,12.85,12.91,10.5651,12.734,11.5234,DOWN,0
2006-11-03,12.745,12.81,10.5754,12.787,11.5588,UP,1
2006-11-06,12.7575,12.72,10.5866,12.8,11.5936,DOWN,0
2006-11-07,12.7325,12.7125,10.598,12.7965,11.6273,UP,1
2006-11-08,13.03,12.69,10.6116,12.823,11.6656,UP,1
2006-11-09,13.13,12.995,10.6262,12.879,11.7098,UP,1
2006-11-10,13.2475,13.2175,10.6404,12.9795,11.7525,UP,1
2006-11-13,13.3275,13.235,10.655,13.0935,11.797,DOWN,0
2006-11-14,13.3,13.225,10.6692,13.207,11.8415,DOWN,0
2006-11-15,13.1325,13.1025,10.683,13.2275,11.8848,DOWN,0
2006-11-16,13.1025,13.0775,10.6978,13.222,11.9269,UP,1
2006-11-17,13.17,13.0875,10.7132,13.2065,11.969,UP,1
2006-11-20,13.1825,13.1175,10.728,13.1775,12.0105,DOWN,0
2006-11-21,13.13,13.1,10.742,13.1435,12.0511,UP,1
2006-11-22,13.205,13.1025,10.7557,13.158,12.0933,DOWN,0
2006-11-24,13.2025,13.1425,10.769,13.178,12.136,DOWN,0
2006-11-27,13.1225,13.17,10.7823,13.1685,12.1757,DOWN,0
2006-11-28,13.0625,13.0625,10.7955,13.1445,12.2171,UP,1
2006-11-29,13.2725,13.1,10.8101,13.173,12.2614,UP,1
2006-11-30,13.325,13.25,10.8247,13.197,12.3058,DOWN,0
2006-12-01,13.29,13.4075,10.8389,13.2145,12.3489,UP,1
2006-12-04,13.4875,13.325,10.8539,13.2875,12.3963,DOWN,0
2006-12-05,13.475,13.4775,10.8692,13.37,12.4409,DOWN,0
2006-12-06,13.4375,13.4475,10.8839,13.403,12.485,DOWN,0
2006-12-07,13.3925,13.48,10.8986,13.4165,12.5244,DOWN,0
2006-12-08,13.335,13.3625,10.913,13.4255,12.5643,UP,1
2006-12-11,13.4,13.34,10.9272,13.408,12.6072,UP,1
2006-12-12,13.5525,13.445,10.9426,13.4235,12.651,DOWN,0
2006-12-13,13.5475,13.6225,10.9583,13.4455,12.692,UP,1
2006-12-14,13.695,13.5475,10.9751,13.506,12.7318,UP,1
2006-12-15,13.735,13.705,10.9931,13.586,12.7746,DOWN,0
2006-12-18,13.575,13.8025,11.0114,13.621,12.8145,UP,1
2006-12-19,13.68,13.5775,11.0302,13.6465,12.8562,UP,1
2006-12-20,13.775,13.75,11.0496,13.692,12.8992,DOWN,0
2006-12-21,13.625,13.77,11.0689,13.678,12.9388,UP,1
2006-12-22,13.665,13.65,11.0882,13.664,12.9793,UP,1
2006-12-26,13.725,13.6375,11.1067,13.694,13.0216,DOWN,0
2006-12-27,13.705,13.75,11.1248,13.699,13.0634,DOWN,0
2006-12-28,13.65,13.7375,11.1421,13.674,13.104,DOWN,0
2006-12-29,13.605,13.6275,11.1586,13.67,13.1398,UP,1
2007-01-03,13.775,13.605,11.1767,13.692,13.1779,DOWN,0
