ticker,D US Equity,D US Equity,D US Equity,D US Equity,D US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-04-11,64.88,65.4,77.1327,66.062,71.7444,DOWN,0
2018-04-12,64.07,65.05,77.0598,65.408,71.5194,DOWN,0
2018-04-13,63.94,64.07,76.99,64.952,71.2694,UP,1
2018-04-16,64.73,64.08,76.9284,64.624,71.046,UP,1
2018-04-17,65.69,64.93,76.8716,64.662,70.8462,UP,1
2018-04-18,66.07,65.88,76.8188,64.9,70.6738,DOWN,0
2018-04-19,66.06,65.78,76.7686,65.298,70.5128,DOWN,0
2018-04-20,65.33,66.18,76.7162,65.576,70.3442,DOWN,0
2018-04-23,64.89,65.25,76.6621,65.608,70.1758,DOWN,0
2018-04-24,64.78,64.99,76.607,65.426,69.9838,UP,1
2018-04-25,64.8,64.65,76.553,65.172,69.7746,UP,1
2018-04-26,65.0,64.76,76.4979,64.96,69.5732,UP,1
2018-04-27,66.35,65.03,76.4467,65.164,69.4134,UP,1
2018-04-30,66.56,66.53,76.399,65.498,69.2362,DOWN,0
2018-05-01,66.27,66.56,76.3476,65.796,69.0456,DOWN,0
2018-05-02,66.19,66.36,76.2954,66.074,68.8744,DOWN,0
2018-05-03,65.53,66.1,76.2388,66.18,68.7142,UP,1
2018-05-04,65.57,65.78,76.1817,66.024,68.554,DOWN,0
2018-05-07,65.08,65.59,76.1224,65.728,68.3452,DOWN,0
2018-05-08,63.14,65.01,76.0502,65.102,68.0882,DOWN,0
2018-05-09,62.67,63.3,75.9797,64.398,67.8564,UP,1
2018-05-10,64.06,62.97,75.9161,64.104,67.6562,UP,1
2018-05-11,64.7,64.07,75.8543,63.93,67.5032,DOWN,0
2018-05-14,64.23,64.81,75.7899,63.76,67.3378,UP,1
2018-05-15,64.52,64.11,75.7275,64.036,67.1542,DOWN,0
2018-05-16,63.77,64.37,75.6605,64.256,66.9712,DOWN,0
2018-05-17,63.68,63.89,75.5924,64.18,66.787,DOWN,0
2018-05-18,63.29,63.83,75.5195,63.898,66.5962,UP,1
2018-05-21,63.72,63.4,75.4461,63.796,66.4132,UP,1
2018-05-22,63.82,63.72,75.3748,63.656,66.2302,UP,1
2018-05-23,63.91,63.83,75.3048,63.684,66.0484,UP,1
2018-05-24,64.0,63.9,75.235,63.748,65.858,UP,1
2018-05-25,64.17,64.16,75.1666,63.924,65.7166,UP,1
2018-05-29,64.34,64.1,75.0992,64.048,65.5912,UP,1
2018-05-30,64.52,64.49,75.0349,64.188,65.4986,DOWN,0
2018-05-31,64.19,63.41,74.9674,64.244,65.4134,DOWN,0
2018-06-01,63.36,64.12,74.8947,64.116,65.3278,DOWN,0
2018-06-04,62.64,63.5,74.8167,63.81,65.2232,UP,1
2018-06-05,62.77,62.6,74.74,63.496,65.1326,DOWN,0
2018-06-06,61.75,62.85,74.6553,62.942,65.0056,UP,1
2018-06-07,62.39,61.79,74.5735,62.582,64.869,UP,1
2018-06-08,62.6,62.51,74.4917,62.43,64.7652,UP,1
2018-06-11,63.21,62.8,74.4116,62.544,64.6808,UP,1
2018-06-12,64.89,63.13,74.3388,62.968,64.6368,DOWN,0
2018-06-13,64.31,64.81,74.26,63.48,64.5764,UP,1
2018-06-14,65.52,64.44,74.1869,64.106,64.5478,UP,1
2018-06-15,66.31,65.41,74.1172,64.848,64.5272,DOWN,0
2018-06-18,66.0,66.49,74.0531,65.406,64.5228,UP,1
2018-06-19,66.94,66.04,73.994,65.816,64.5342,DOWN,0
2018-06-20,66.43,67.0,73.9345,66.24,64.5528,UP,1
2018-06-21,66.6,66.42,73.8765,66.456,64.5872,UP,1
2018-06-22,66.94,66.79,73.8213,66.582,64.6446,UP,1
2018-06-25,67.88,67.08,73.7694,66.958,64.7234,DOWN,0
2018-06-26,67.54,67.7,73.7109,67.078,64.7796,UP,1
2018-06-27,68.03,67.44,73.6515,67.398,64.8264,UP,1
2018-06-28,68.47,68.16,73.6029,67.772,64.8744,DOWN,0
2018-06-29,68.18,68.39,73.5535,68.02,64.9168,UP,1
2018-07-02,68.45,68.23,73.4999,68.134,64.9792,UP,1
2018-07-03,69.31,68.4,73.4489,68.488,65.0676,UP,1
2018-07-05,69.74,69.49,73.4049,68.83,65.1668,UP,1
2018-07-06,70.02,69.72,73.3633,69.14,65.2712,DOWN,0
2018-07-09,68.08,70.03,73.3156,69.12,65.3328,UP,1
2018-07-10,69.08,67.89,73.2745,69.246,65.3874,UP,1
2018-07-11,69.56,69.11,73.2371,69.296,65.4474,UP,1
2018-07-12,70.06,69.71,73.1973,69.36,65.5232,DOWN,0
2018-07-13,69.99,70.18,73.1562,69.354,65.5992,DOWN,0
2018-07-16,69.88,69.99,73.1217,69.714,65.6862,UP,1
2018-07-17,70.38,70.0,73.0885,69.974,65.7824,DOWN,0
2018-07-18,69.95,70.15,73.0536,70.052,65.8798,UP,1
2018-07-19,72.0,71.94,73.0299,70.44,66.057,DOWN,0
2018-07-20,71.27,71.71,73.0065,70.696,66.229,DOWN,0
2018-07-23,70.99,71.4,72.9771,70.918,66.3676,DOWN,0
2018-07-24,70.91,70.58,72.9476,71.024,66.4918,UP,1
2018-07-25,71.03,70.93,72.9187,71.24,66.6278,UP,1
2018-07-26,71.5,71.46,72.893,71.14,66.7674,DOWN,0
2018-07-27,71.26,71.55,72.8606,71.138,66.9172,DOWN,0
2018-07-30,71.19,71.18,72.8265,71.178,67.0674,UP,1
2018-07-31,71.71,71.36,72.7919,71.338,67.2358,DOWN,0
2018-08-01,70.32,70.96,72.7504,71.196,67.3678,UP,1
2018-08-02,71.14,70.22,72.7109,71.124,67.5142,UP,1
2018-08-03,72.12,71.11,72.6767,71.296,67.6784,DOWN,0
2018-08-06,71.75,72.06,72.6411,71.408,67.8334,DOWN,0
2018-08-07,71.07,71.48,72.5967,71.28,67.9714,DOWN,0
2018-08-08,70.72,71.01,72.5503,71.36,68.099,UP,1
2018-08-09,71.03,70.72,72.5035,71.338,68.2292,DOWN,0
2018-08-10,70.69,71.37,72.4552,71.052,68.3592,DOWN,0
2018-08-13,69.82,70.6,72.4059,70.666,68.4884,DOWN,0
2018-08-14,69.66,69.89,72.3522,70.384,68.6288,UP,1
2018-08-15,70.25,69.85,72.3009,70.29,68.7784,UP,1
2018-08-16,71.13,70.26,72.2491,70.31,68.966,UP,1
2018-08-17,71.75,71.27,72.2022,70.522,69.1532,UP,1
2018-08-20,71.78,71.92,72.1586,70.914,69.3368,DOWN,0
2018-08-21,71.62,71.8,72.1125,71.306,69.505,DOWN,0
2018-08-22,71.29,71.61,72.0656,71.514,69.633,DOWN,0
2018-08-23,71.07,71.14,72.0182,71.502,69.7682,UP,1
2018-08-24,71.64,71.27,71.9694,71.48,69.8906,DOWN,0
2018-08-27,71.25,71.68,71.9213,71.374,69.9894,DOWN,0
2018-08-28,70.85,71.25,71.8693,71.22,70.0864,UP,1
2018-08-29,71.16,71.12,71.8211,71.194,70.1708,DOWN,0
2018-08-30,70.98,71.25,71.7667,71.176,70.2618,DOWN,0
2018-08-31,70.77,70.85,71.7064,71.002,70.3452,UP,1
2018-09-04,71.23,70.77,71.6514,70.998,70.431,UP,1
2018-09-05,72.45,71.22,71.6038,71.318,70.5224,DOWN,0
2018-09-06,72.25,71.34,71.5585,71.536,70.6166,DOWN,0
2018-09-07,71.46,71.72,71.51,71.632,70.6852,UP,1
2018-09-10,72.28,71.75,71.4646,71.934,70.7614,DOWN,0
2018-09-11,71.6,72.24,71.4118,72.008,70.8298,DOWN,0
2018-09-12,71.57,71.54,71.3586,71.832,70.8922,UP,1
2018-09-13,72.18,71.65,71.3047,71.818,70.9496,DOWN,0
2018-09-14,71.86,71.96,71.2443,71.898,70.992,UP,1
2018-09-17,71.99,71.81,71.1842,71.84,71.0314,DOWN,0
2018-09-18,71.92,72.12,71.1232,71.904,71.1082,DOWN,0
2018-09-19,70.62,72.45,71.0585,71.714,71.139,DOWN,0
2018-09-20,70.32,70.45,70.9923,71.342,71.1542,UP,1
2018-09-21,70.85,70.45,70.931,71.14,71.17,DOWN,0
2018-09-24,70.08,70.71,70.8637,70.758,71.1718,DOWN,0
2018-09-25,69.55,70.2,70.793,70.284,71.1652,DOWN,0
2018-09-26,68.82,69.76,70.7178,69.924,71.134,UP,1
2018-09-27,69.14,68.84,70.6427,69.688,71.1178,UP,1
2018-09-28,70.28,69.19,70.577,69.574,71.0834,DOWN,0
2018-10-01,70.1,70.12,70.507,69.578,71.06,UP,1
2018-10-02,70.88,70.35,70.4394,69.844,71.0578,DOWN,0
2018-10-03,70.29,70.85,70.3664,70.138,71.0454,UP,1
2018-10-04,70.69,70.17,70.3061,70.448,71.0386,UP,1
2018-10-05,71.85,70.71,70.2586,70.762,71.0456,UP,1
2018-10-08,72.99,72.05,70.2206,71.34,71.0802,UP,1
2018-10-09,73.36,73.42,70.1842,71.836,71.1236,DOWN,0
2018-10-10,73.21,73.42,70.148,72.42,71.1536,DOWN,0
2018-10-11,71.78,73.49,70.1053,72.638,71.1828,DOWN,0
2018-10-12,71.37,71.65,70.0588,72.542,71.1874,UP,1
2018-10-15,71.61,71.31,70.0115,72.266,71.1772,UP,1
2018-10-16,72.3,71.52,69.9677,72.054,71.1882,DOWN,0
2018-10-17,72.3,72.14,69.9278,71.872,71.2128,DOWN,0
2018-10-18,72.23,72.32,69.903,71.962,71.243,UP,1
2018-10-19,73.5,72.17,69.8864,72.388,71.2924,DOWN,0
2018-10-22,73.27,73.78,69.8685,72.72,71.344,DOWN,0
2018-10-23,72.91,73.46,69.843,72.842,71.4058,UP,1
2018-10-24,74.19,73.21,69.8279,73.22,71.4964,DOWN,0
2018-10-25,72.73,74.06,69.8105,73.32,71.546,DOWN,0
2018-10-26,71.67,73.09,69.7878,72.954,71.5568,UP,1
2018-10-29,72.2,71.85,69.7691,72.74,71.5658,UP,1
2018-10-30,72.84,72.52,69.7569,72.726,71.587,DOWN,0
2018-10-31,71.42,72.39,69.7365,72.172,71.583,DOWN,0
2018-11-01,70.33,71.81,69.7137,71.692,71.5638,DOWN,0
2018-11-02,69.89,70.4,69.6882,71.336,71.5402,UP,1
2018-11-05,70.23,70.0,69.6649,70.942,71.512,UP,1
2018-11-06,70.67,70.35,69.6397,70.508,71.5004,UP,1
2018-11-07,71.18,70.89,69.6178,70.46,71.507,UP,1
2018-11-08,71.22,71.28,69.5905,70.638,71.5082,UP,1
2018-11-09,72.25,71.26,69.5742,71.11,71.5336,UP,1
2018-11-12,73.43,72.34,69.5659,71.75,71.5868,UP,1
2018-11-13,74.02,73.42,69.5594,72.42,71.6426,DOWN,0
2018-11-14,73.65,73.72,69.5455,72.914,71.6666,DOWN,0
2018-11-15,73.45,73.19,69.5332,73.36,71.6906,UP,1
2018-11-16,73.61,74.11,69.5229,73.632,71.7336,UP,1
2018-11-19,74.42,73.51,69.5215,73.83,71.7764,UP,1
2018-11-20,74.66,74.72,69.5243,73.958,71.8376,DOWN,0
2018-11-21,73.35,74.5,69.5222,73.898,71.8732,DOWN,0
2018-11-23,73.1,73.36,69.5212,73.828,71.8916,UP,1
2018-11-26,73.99,73.06,69.5192,73.904,71.9342,UP,1
2018-11-27,74.11,73.83,69.5135,73.842,71.9766,DOWN,0
2018-11-28,73.32,73.9,69.5047,73.574,72.0046,UP,1
2018-11-29,73.75,73.95,69.5018,73.654,72.0672,UP,1
2018-11-30,74.5,73.79,69.4972,73.934,72.1508,UP,1
2018-12-03,75.13,74.12,69.4938,74.162,72.2364,UP,1
2018-12-04,75.32,75.37,69.4967,74.404,72.3412,DOWN,0
2018-12-06,74.78,74.75,69.5029,74.696,72.4458,UP,1
2018-12-07,75.61,74.97,69.513,75.068,72.5816,UP,1
2018-12-10,76.27,75.75,69.5168,75.422,72.7242,DOWN,0
2018-12-11,76.25,76.19,69.5181,75.646,72.8436,DOWN,0
2018-12-12,75.26,76.39,69.5231,75.634,72.9468,UP,1
2018-12-13,76.05,75.43,69.533,75.888,73.0502,UP,1
2018-12-14,76.92,76.14,69.5558,76.15,73.1828,DOWN,0
2018-12-17,74.0,76.99,69.5633,75.696,73.249,DOWN,0
2018-12-18,73.59,74.6,69.5628,75.164,73.2838,UP,1
2018-12-19,74.11,74.24,69.5687,74.934,73.3062,UP,1
2018-12-20,74.82,74.46,69.5784,74.688,73.3354,UP,1
2018-12-21,74.89,75.55,69.5887,74.282,73.369,DOWN,0
2018-12-24,71.12,74.9,69.5799,73.706,73.3558,UP,1
2018-12-26,72.3,71.3,69.5766,73.448,73.3744,UP,1
2018-12-27,73.25,72.3,69.5778,73.276,73.4072,UP,1
2018-12-28,73.26,73.4,69.5765,72.964,73.4264,DOWN,0
2018-12-31,71.46,73.32,69.5776,72.278,73.4096,DOWN,0
2019-01-02,71.18,71.4,69.5805,72.29,73.3886,DOWN,0
2019-01-03,70.84,71.14,69.5889,71.998,73.3354,UP,1
2019-01-04,72.21,70.67,69.6077,71.79,73.3142,DOWN,0
2019-01-07,71.51,71.89,69.6271,71.44,73.2862,UP,1
2019-01-08,72.34,71.51,69.6494,71.616,73.2492,DOWN,0
2019-01-09,72.22,72.26,69.674,71.824,73.239,DOWN,0
2019-01-10,71.9,72.34,69.693,72.036,73.2436,DOWN,0
2019-01-11,69.85,71.18,69.6962,71.564,73.1966,DOWN,0
2019-01-14,67.97,69.36,69.6971,70.856,73.0992,UP,1
2019-01-15,68.88,67.52,69.7043,70.164,73.0484,UP,1
2019-01-16,68.97,68.69,69.7137,69.514,73.0212,DOWN,0
2019-01-17,68.94,68.76,69.7218,68.922,73.0022,DOWN,0
2019-01-18,68.77,69.14,69.7309,68.706,72.973,DOWN,0
2019-01-22,68.59,68.69,69.7371,68.83,72.9314,UP,1
2019-01-23,69.43,68.6,69.7532,68.94,72.8964,DOWN,0
2019-01-24,69.13,69.57,69.767,68.972,72.8546,UP,1
2019-01-25,69.16,68.82,69.7852,69.016,72.7928,DOWN,0
2019-01-28,68.37,68.98,69.8027,68.936,72.6916,UP,1
2019-01-29,68.69,68.8,69.8258,68.956,72.585,UP,1
2019-01-30,69.44,68.5,69.8533,68.958,72.5008,UP,1
2019-01-31,70.24,69.44,69.8809,69.18,72.4366,UP,1
2019-02-01,70.97,70.42,69.9073,69.542,72.3838,UP,1
2019-02-04,71.45,70.86,69.9342,70.158,72.3244,UP,1
2019-02-05,71.93,71.31,69.9635,70.806,72.2698,DOWN,0
2019-02-06,71.79,71.78,69.9958,71.276,72.2386,UP,1
2019-02-07,72.67,71.81,70.0347,71.762,72.23,UP,1
2019-02-08,73.05,72.61,70.0761,72.178,72.2112,DOWN,0
2019-02-11,72.81,72.87,70.1161,72.45,72.1852,UP,1
2019-02-12,73.2,72.95,70.1571,72.704,72.1828,UP,1
2019-02-13,73.25,72.99,70.1916,72.996,72.1728,DOWN,0
2019-02-14,72.9,73.26,70.2233,73.042,72.1408,UP,1
2019-02-15,73.26,73.24,70.2583,73.084,72.1034,UP,1
2019-02-19,73.54,73.27,70.295,73.23,72.0678,DOWN,0
2019-02-20,73.54,73.5,70.3351,73.298,72.043,UP,1
2019-02-21,74.34,73.35,70.3789,73.516,72.0176,UP,1
2019-02-22,75.05,74.54,70.4288,73.946,71.9932,UP,1
2019-02-25,75.12,75.11,70.4887,74.318,71.9706,DOWN,0
2019-02-26,73.89,75.0,70.5448,74.388,71.9432,UP,1
2019-02-27,74.33,73.74,70.5961,74.546,71.9088,DOWN,0
2019-02-28,74.09,73.53,70.6431,74.496,71.8522,UP,1
2019-03-01,74.79,74.13,70.6959,74.444,71.868,UP,1
2019-03-04,75.27,74.92,70.7496,74.474,71.9016,UP,1
2019-03-05,75.45,75.27,70.808,74.786,71.9284,UP,1
2019-03-06,75.83,75.56,70.8688,75.086,71.9486,UP,1
2019-03-07,76.12,76.11,70.9329,75.492,71.9732,DOWN,0
2019-03-08,75.73,76.23,70.993,75.68,72.0654,UP,1
2019-03-11,76.32,75.62,71.0555,75.89,72.1458,UP,1
2019-03-12,76.33,76.5,71.1176,76.066,72.2074,DOWN,0
2019-03-13,76.3,76.35,71.1791,76.16,72.2682,UP,1
2019-03-14,76.64,76.6,71.2414,76.264,72.3718,UP,1
2019-03-15,77.04,76.44,71.3049,76.526,72.489,DOWN,0
2019-03-18,76.61,77.1,71.3654,76.584,72.6044,DOWN,0
2019-03-19,75.19,76.67,71.4204,76.356,72.664,DOWN,0
2019-03-20,74.94,75.45,71.4783,76.084,72.7326,UP,1
2019-03-21,75.11,75.11,71.5406,75.778,72.788,UP,1
2019-03-22,75.52,75.19,71.6044,75.474,72.854,UP,1
2019-03-25,75.94,75.72,71.6753,75.34,72.9348,UP,1
2019-03-26,76.88,76.05,71.7478,75.678,73.0754,DOWN,0
2019-03-27,76.84,76.72,71.819,76.058,73.2528,DOWN,0
2019-03-28,75.67,76.81,71.8813,76.17,73.3886,UP,1
2019-03-29,76.66,75.51,71.9401,76.398,73.5424,UP,1
2019-04-01,76.69,76.57,72.002,76.548,73.6974,UP,1
2019-04-02,76.97,76.8,72.0593,76.566,73.8614,DOWN,0
2019-04-03,76.96,76.85,72.1125,76.59,74.0288,DOWN,0
2019-04-04,76.9,77.1,72.167,76.836,74.1782,UP,1
2019-04-05,77.47,76.91,72.2197,76.998,74.345,DOWN,0
2019-04-08,76.67,77.27,72.2709,76.994,74.4952,DOWN,0
2019-04-09,76.39,76.6,72.3198,76.878,74.6556,DOWN,0
2019-04-10,75.83,76.5,72.3643,76.652,74.7984,UP,1
2019-04-11,76.3,75.88,72.4064,76.532,74.9356,UP,1
2019-04-12,76.44,76.15,72.4509,76.326,75.0596,UP,1
2019-04-15,76.67,76.55,72.4941,76.326,75.1736,DOWN,0
2019-04-16,75.12,76.48,72.5273,76.072,75.247,UP,1
2019-04-17,75.27,75.22,72.5628,75.96,75.3138,DOWN,0
2019-04-18,74.92,75.27,72.5951,75.684,75.3764,DOWN,0
2019-04-22,74.7,74.82,72.6221,75.336,75.417,UP,1
2019-04-23,75.45,74.75,72.6506,75.092,75.465,UP,1
2019-04-24,76.29,75.54,72.682,75.326,75.5346,UP,1
2019-04-25,76.55,75.95,72.7243,75.582,75.6016,UP,1
2019-04-26,76.79,76.81,72.7629,75.956,75.6724,DOWN,0
2019-04-29,76.17,76.51,72.7959,76.25,75.7378,UP,1
2019-04-30,77.87,76.29,72.835,76.734,75.83,DOWN,0
2019-05-01,77.14,77.5,72.8707,76.904,75.902,DOWN,0
2019-05-02,76.98,77.28,72.9062,76.99,75.9708,DOWN,0
2019-05-03,76.79,75.76,72.9383,76.99,76.0198,DOWN,0
2019-05-06,75.49,76.79,72.966,76.854,76.0286,DOWN,0
2019-05-07,75.04,75.39,72.9812,76.288,76.027,DOWN,0
2019-05-08,73.81,75.0,72.9939,75.622,76.0254,DOWN,0
2019-05-09,73.31,73.75,73.0055,74.888,76.005,UP,1
2019-05-10,74.56,73.26,73.0237,74.442,76.0144,UP,1
2019-05-13,75.6,74.31,73.0466,74.464,76.0306,DOWN,0
2019-05-14,74.59,75.48,73.062,74.374,76.017,DOWN,0
2019-05-15,74.29,74.79,73.0772,74.47,75.9938,UP,1
2019-05-16,75.32,74.23,73.0978,74.872,75.9836,UP,1
2019-05-17,75.6,74.72,73.1173,75.08,75.9732,UP,1
2019-05-20,76.05,75.79,73.1459,75.17,75.9796,UP,1
2019-05-21,76.73,76.13,73.1739,75.598,75.9878,UP,1
2019-05-22,77.33,76.73,73.1999,76.206,76.0078,UP,1
2019-05-23,78.05,77.43,73.2314,76.752,76.0428,DOWN,0
2019-05-24,77.72,78.15,73.2647,77.176,76.0644,DOWN,0
2019-05-28,76.25,77.91,73.2923,77.216,76.0486,DOWN,0
2019-05-29,75.22,76.52,73.3133,76.914,76.0208,DOWN,0
2019-05-30,74.31,75.17,73.3314,76.31,76.0032,UP,1
2019-05-31,75.18,74.46,73.3582,75.736,76.008,UP,1
2019-06-03,75.96,75.32,73.3897,75.384,76.025,UP,1
2019-06-04,75.97,75.88,73.4183,75.328,76.034,UP,1
2019-06-05,77.61,76.23,73.4507,75.806,76.0674,DOWN,0
2019-06-06,76.35,76.61,73.4737,76.214,76.0568,DOWN,0
2019-06-07,75.79,76.94,73.4937,76.336,76.0358,DOWN,0
2019-06-10,75.42,75.67,73.5127,76.228,76.0308,DOWN,0
2019-06-11,73.91,75.34,73.5258,75.816,75.9758,UP,1
2019-06-12,75.08,74.2,73.5459,75.31,75.9436,UP,1
2019-06-13,76.07,75.39,73.568,75.254,75.9256,UP,1
2019-06-14,76.66,76.15,73.5951,75.428,75.9196,DOWN,0
2019-06-17,76.42,76.85,73.6229,75.628,75.91,UP,1
2019-06-18,76.43,76.92,73.6493,76.132,75.8892,UP,1
2019-06-19,77.17,76.2,73.6802,76.55,75.8992,UP,1
2019-06-20,77.41,77.5,73.7134,76.818,75.9196,UP,1
2019-06-21,78.35,77.66,73.749,77.156,75.97,UP,1
2019-06-24,79.22,78.45,73.7829,77.716,76.0284,DOWN,0
2019-06-25,78.7,79.16,73.8151,78.17,76.0736,DOWN,0
2019-06-26,76.46,78.54,73.8401,78.028,76.0694,UP,1
2019-06-27,76.72,76.52,73.8623,77.89,76.1014,UP,1
2019-06-28,77.32,76.73,73.8909,77.684,76.1424,DOWN,0
2019-07-01,77.05,77.18,73.9183,77.25,76.185,UP,1
2019-07-02,77.38,77.38,73.9443,76.986,76.2386,UP,1
2019-07-03,78.11,77.71,73.9756,77.316,76.2918,DOWN,0
2019-07-05,77.9,77.68,74.0051,77.552,76.324,UP,1
2019-07-08,78.16,78.11,74.0363,77.72,76.3562,UP,1
2019-07-09,78.22,78.26,74.0743,77.954,76.3848,DOWN,0
2019-07-10,78.13,78.26,74.1134,78.104,76.424,DOWN,0
2019-07-11,77.91,78.04,74.1487,78.064,76.4248,DOWN,0
2019-07-12,77.5,78.03,74.1858,77.984,76.432,UP,1
2019-07-15,78.09,77.5,74.2285,77.97,76.4542,DOWN,0
2019-07-16,77.48,77.94,74.2718,77.822,76.468,DOWN,0
2019-07-17,77.37,77.8,74.3129,77.67,76.5056,UP,1
2019-07-18,77.42,77.29,74.3486,77.572,76.5532,DOWN,0
2019-07-19,76.85,77.19,74.3824,77.442,76.614,DOWN,0
2019-07-22,76.26,76.88,74.4093,77.076,76.673,DOWN,0
2019-07-23,75.43,76.1,74.435,76.666,76.6904,DOWN,0
2019-07-24,75.18,75.66,74.4574,76.228,76.682,DOWN,0
2019-07-25,74.86,75.15,74.4725,75.716,76.6874,UP,1
2019-07-26,75.15,74.73,74.4833,75.376,76.7046,DOWN,0
2019-07-29,75.05,75.47,74.4917,75.134,76.6992,DOWN,0
2019-07-30,75.03,74.9,74.5008,75.054,76.6878,DOWN,0
2019-07-31,74.29,74.55,74.5134,74.876,76.6526,UP,1
2019-08-01,75.91,74.61,74.5361,75.086,76.6362,UP,1
2019-08-02,76.02,76.35,74.5581,75.26,76.61,DOWN,0
2019-08-05,74.67,76.24,74.57,75.184,76.5424,UP,1
2019-08-06,75.22,74.96,74.5846,75.222,76.4924,DOWN,0
2019-08-07,74.43,75.01,74.5956,75.25,76.456,UP,1
2019-08-08,75.33,74.39,74.6047,75.134,76.4582,DOWN,0
2019-08-09,74.84,75.37,74.6126,74.898,76.4688,DOWN,0
2019-08-12,74.37,74.94,74.6199,74.838,76.4526,UP,1
2019-08-13,75.38,74.3,74.6258,74.87,76.441,DOWN,0
2019-08-14,75.33,75.57,74.6388,75.05,76.4282,UP,1
2019-08-15,77.05,75.25,74.6657,75.394,76.417,DOWN,0
2019-08-16,76.86,77.32,74.689,75.798,76.4272,UP,1
2019-08-19,77.79,76.8,74.7138,76.482,76.4672,DOWN,0
2019-08-20,76.91,77.65,74.7412,76.788,76.497,UP,1
2019-08-21,76.99,77.03,74.7745,77.12,76.5586,DOWN,0
2019-08-22,76.52,77.13,74.8077,77.014,76.5874,DOWN,0
2019-08-23,75.94,76.84,74.8362,76.83,76.5848,UP,1
2019-08-26,76.82,76.26,74.867,76.636,76.588,UP,1
2019-08-27,77.15,77.19,74.8968,76.684,76.6026,DOWN,0
2019-08-28,76.89,77.29,74.9252,76.664,76.6118,UP,1
2019-08-29,77.76,77.42,74.9527,76.912,76.6236,DOWN,0
2019-08-30,77.63,77.68,74.9737,77.25,76.628,UP,1
2019-09-03,78.8,77.62,74.9976,77.646,76.637,UP,1
2019-09-04,79.15,79.09,75.0251,78.046,76.6356,DOWN,0
2019-09-05,77.43,77.91,75.045,78.154,76.6102,DOWN,0
2019-09-06,76.37,77.65,75.0588,77.876,76.6084,UP,1
2019-09-09,76.67,76.37,75.0701,77.684,76.6074,UP,1
2019-09-10,77.01,76.42,75.0818,77.326,76.6012,UP,1
2019-09-11,78.43,77.0,75.1072,77.182,76.6288,UP,1
2019-09-12,78.54,78.78,75.1344,77.404,76.652,DOWN,0
2019-09-13,78.52,78.17,75.1571,77.834,76.6602,DOWN,0
2019-09-16,78.49,78.54,75.179,78.198,76.672,UP,1
2019-09-17,79.03,78.89,75.2075,78.602,76.6894,UP,1
2019-09-18,80.06,79.39,75.2391,78.928,76.7262,UP,1
2019-09-19,80.92,80.35,75.2712,79.404,76.782,DOWN,0
2019-09-20,80.84,81.24,75.2997,79.868,76.8406,UP,1
2019-09-23,80.85,80.73,75.3274,80.34,76.9076,DOWN,0
2019-09-24,80.84,80.88,75.3577,80.702,76.9626,DOWN,0
2019-09-25,80.39,80.84,75.3816,80.768,77.0208,UP,1
2019-09-26,80.76,80.7,75.404,80.736,77.0886,UP,1
2019-09-27,80.99,80.97,75.4277,80.766,77.16,UP,1
2019-09-30,81.04,81.03,75.4566,80.804,77.2438,UP,1
2019-10-01,81.22,80.86,75.4825,80.88,77.343,DOWN,0
2019-10-02,79.97,80.99,75.4977,80.796,77.4338,DOWN,0
2019-10-03,79.62,80.01,75.5258,80.568,77.5226,UP,1
2019-10-04,81.7,79.79,75.5664,80.71,77.6594,DOWN,0
2019-10-07,81.18,81.51,75.6017,80.738,77.78,DOWN,0
2019-10-08,80.72,81.06,75.6312,80.638,77.8934,UP,1
2019-10-09,81.34,80.94,75.6635,80.912,78.0196,UP,1
2019-10-10,81.78,81.13,75.7168,81.344,78.1694,UP,1
2019-10-11,81.9,81.98,75.7648,81.384,78.2892,DOWN,0
2019-10-14,81.24,82.09,75.8047,81.396,78.3936,UP,1
2019-10-15,81.38,81.3,75.8453,81.528,78.5278,UP,1
2019-10-16,81.8,81.29,75.897,81.62,78.6594,UP,1
2019-10-17,82.38,81.86,75.953,81.74,78.8184,DOWN,0
2019-10-18,82.16,82.06,76.0096,81.792,78.955,UP,1
2019-10-21,82.42,82.27,76.0607,82.028,79.1066,UP,1
2019-10-22,82.82,82.58,76.1172,82.316,79.2756,DOWN,0
2019-10-23,82.72,82.82,76.1691,82.5,79.4224,DOWN,0
2019-10-24,82.72,82.71,76.2216,82.568,79.5702,DOWN,0
2019-10-25,81.89,82.94,76.2715,82.514,79.667,DOWN,0
2019-10-28,81.33,81.52,76.3289,82.296,79.7564,UP,1
2019-10-29,81.74,81.11,76.3978,82.08,79.8354,UP,1
2019-10-30,81.81,81.8,76.4625,81.898,79.9334,UP,1
2019-10-31,82.55,82.03,76.5304,81.864,80.0446,UP,1
2019-11-01,83.27,83.25,76.602,82.14,80.1796,DOWN,0
2019-11-04,83.05,83.04,76.6734,82.484,80.3218,DOWN,0
2019-11-05,81.35,82.76,76.7372,82.406,80.4124,DOWN,0
2019-11-06,80.94,81.36,76.7947,82.232,80.4882,DOWN,0
2019-11-07,80.31,80.62,76.8507,81.784,80.5566,DOWN,0
2019-11-08,80.28,80.3,76.9063,81.186,80.607,DOWN,0
2019-11-11,79.62,80.08,76.9625,80.5,80.6468,UP,1
