ticker,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-11-30,17.69,17.44,18.422,20.1344,21.2358,DOWN,0
2021-12-01,16.28,17.94,17.784,20.0648,21.2272,UP,1
2021-12-02,17.42,16.49,17.376,20.0028,21.2258,DOWN,0
2021-12-03,16.62,17.27,17.15,19.9172,21.2155,UP,1
2021-12-06,17.93,16.95,17.188,19.848,21.2029,DOWN,0
2021-12-07,17.89,18.32,17.228,19.7764,21.1891,UP,1
2021-12-08,18.23,17.96,17.618,19.7124,21.1711,DOWN,0
2021-12-09,18.14,18.04,17.762,19.655,21.1575,DOWN,0
2021-12-10,18.01,18.07,18.04,19.6048,21.1429,DOWN,0
2021-12-13,17.12,17.55,17.878,19.5142,21.1226,DOWN,0
2021-12-14,16.91,16.815,17.682,19.4246,21.0999,UP,1
2021-12-15,16.99,16.95,17.434,19.335,21.074,DOWN,0
2021-12-16,16.52,17.25,17.11,19.2546,21.0504,UP,1
2021-12-17,16.95,16.66,16.898,19.1902,21.0329,UP,1
2021-12-20,17.3,16.5,16.934,19.1348,21.0121,UP,1
2021-12-21,18.12,17.45,17.176,19.0946,20.9947,UP,1
2021-12-22,18.26,18.18,17.43,19.054,20.9772,DOWN,0
2021-12-23,18.26,18.59,17.778,19.027,20.9578,DOWN,0
2021-12-27,18.17,17.66,18.022,18.9976,20.9318,UP,1
2021-12-28,18.54,18.03,18.27,18.9688,20.8986,DOWN,0
2021-12-29,18.05,18.4,18.256,18.933,20.8665,UP,1
2021-12-30,18.07,17.975,18.218,18.9038,20.8311,DOWN,0
2021-12-31,17.96,18.07,18.158,18.8726,20.7974,UP,1
2022-01-03,18.75,18.23,18.274,18.8498,20.7663,UP,1
2022-01-04,19.02,19.215,18.37,18.8472,20.7422,DOWN,0
2022-01-05,18.68,19.13,18.496,18.8362,20.7243,DOWN,0
2022-01-06,18.57,18.89,18.596,18.8198,20.7081,UP,1
2022-01-07,19.28,18.75,18.86,18.8248,20.6906,DOWN,0
2022-01-10,18.79,19.24,18.868,18.8168,20.6699,UP,1
2022-01-11,19.02,18.88,18.868,18.8132,20.6505,DOWN,0
2022-01-12,18.5,19.16,18.832,18.7878,20.6224,UP,1
2022-01-13,19.34,18.73,18.986,18.778,20.5996,DOWN,0
2022-01-14,18.49,19.11,18.828,18.7352,20.5727,DOWN,0
2022-01-18,17.9,18.23,18.65,18.6806,20.5411,DOWN,0
2022-01-19,17.31,17.9,18.308,18.5904,20.5073,DOWN,0
2022-01-20,16.76,17.63,17.96,18.4806,20.4715,DOWN,0
2022-01-21,16.3,16.77,17.352,18.3614,20.4347,UP,1
2022-01-24,16.41,15.85,16.936,18.2582,20.3991,UP,1
2022-01-25,16.46,16.05,16.648,18.1608,20.3668,DOWN,0
2022-01-26,16.24,16.7,16.434,18.0798,20.3352,DOWN,0
2022-01-27,15.78,16.425,16.238,17.989,20.3023,DOWN,0
2022-01-28,15.64,15.67,16.106,17.905,20.2698,UP,1
2022-01-31,16.47,15.55,16.118,17.8372,20.242,UP,1
2022-02-01,16.83,16.56,16.192,17.786,20.2184,UP,1
2022-02-02,16.96,16.88,16.336,17.7396,20.2014,DOWN,0
2022-02-03,16.57,16.65,16.494,17.6784,20.1792,DOWN,0
2022-02-04,16.45,16.54,16.656,17.618,20.1611,UP,1
2022-02-07,17.28,16.69,16.818,17.5744,20.1419,UP,1
2022-02-08,18.26,17.4,17.104,17.5846,20.123,UP,1
2022-02-09,18.76,18.45,17.464,17.605,20.108,DOWN,0
2022-02-10,18.71,18.42,17.892,17.6254,20.0931,DOWN,0
2022-02-11,17.61,18.59,18.124,17.652,20.0746,DOWN,0
2022-02-14,17.43,17.85,18.154,17.6522,20.0532,UP,1
2022-02-15,18.84,18.315,18.27,17.6966,20.0376,DOWN,0
2022-02-16,18.82,18.565,18.282,17.7144,20.0246,DOWN,0
2022-02-17,18.22,18.535,18.184,17.721,20.0079,DOWN,0
2022-02-18,17.87,18.22,18.236,17.7138,19.9898,DOWN,0
2022-02-22,17.43,17.44,18.236,17.6996,19.9669,DOWN,0
2022-02-23,16.64,17.62,17.796,17.6722,19.9401,UP,1
2022-02-24,16.96,15.66,17.424,17.669,19.9171,UP,1
2022-02-25,17.46,17.16,17.272,17.68,19.9006,DOWN,0
2022-02-28,17.25,17.04,17.148,17.6852,19.8808,DOWN,0
2022-03-01,16.29,16.97,16.92,17.6806,19.8502,UP,1
2022-03-02,16.37,16.5,16.866,17.669,19.8153,DOWN,0
2022-03-03,15.71,16.63,16.616,17.6372,19.7761,DOWN,0
2022-03-04,14.59,15.27,16.042,17.5666,19.7342,DOWN,0
2022-03-07,12.84,14.32,15.16,17.4582,19.6854,UP,1
2022-03-08,13.51,13.035,14.604,17.3632,19.6401,UP,1
2022-03-09,14.3,14.44,14.19,17.2858,19.5966,DOWN,0
2022-03-10,14.2,13.82,13.888,17.199,19.5516,DOWN,0
2022-03-11,14.02,14.4,13.774,17.1184,19.5022,UP,1
2022-03-14,14.25,14.04,14.056,17.042,19.4513,UP,1
2022-03-15,15.57,14.91,14.468,16.9942,19.4079,UP,1
2022-03-16,16.47,15.845,14.902,16.9486,19.3669,UP,1
2022-03-17,16.55,16.06,15.372,16.8992,19.3206,UP,1
2022-03-18,16.75,16.35,15.918,16.8606,19.2797,DOWN,0
2022-03-21,16.09,16.5,16.286,16.811,19.2386,UP,1
2022-03-22,16.56,16.2,16.484,16.7566,19.2002,DOWN,0
2022-03-23,16.21,16.31,16.432,16.705,19.1601,UP,1
2022-03-24,16.72,16.31,16.466,16.659,19.1245,UP,1
2022-03-25,17.01,16.75,16.518,16.6292,19.0922,UP,1
2022-03-28,17.3,17.27,16.76,16.5884,19.0611,UP,1
2022-03-29,18.16,17.885,17.08,16.5818,19.0369,DOWN,0
2022-03-30,18.05,17.92,17.448,16.5848,19.0132,UP,1
2022-03-31,18.25,18.16,17.754,16.6036,18.9903,DOWN,0
2022-04-01,18.24,18.3,18.0,16.6332,18.9704,DOWN,0
2022-04-04,18.23,18.16,18.186,16.6718,18.9501,DOWN,0
2022-04-05,17.84,18.35,18.122,16.7004,18.927,DOWN,0
2022-04-06,17.38,17.26,17.988,16.7188,18.9034,DOWN,0
2022-04-07,16.95,17.14,17.728,16.733,18.8771,DOWN,0
2022-04-08,16.59,16.87,17.398,16.7492,18.8483,UP,1
2022-04-11,16.97,16.5,17.146,16.7758,18.8221,UP,1
2022-04-12,17.13,17.13,17.004,16.789,18.8008,UP,1
2022-04-13,18.95,17.88,17.318,16.8314,18.7901,UP,1
2022-04-14,19.0,18.99,17.728,16.8722,18.7791,DOWN,0
2022-04-18,18.54,18.86,18.118,16.9116,18.7642,UP,1
2022-04-19,19.59,18.86,18.642,16.9744,18.7548,DOWN,0
2022-04-20,19.48,19.66,19.112,17.0184,18.7471,UP,1
2022-04-21,20.22,21.255,19.366,17.0576,18.7467,DOWN,0
2022-04-22,20.18,20.6,19.602,17.086,18.7458,DOWN,0
2022-04-25,19.98,19.975,19.89,17.1114,18.7413,DOWN,0
2022-04-26,18.77,19.84,19.726,17.1346,18.7309,UP,1
2022-04-27,18.97,18.675,19.624,17.1654,18.7257,UP,1
2022-04-28,19.43,19.13,19.466,17.1772,18.7197,DOWN,0
2022-04-29,18.77,19.15,19.184,17.1762,18.7113,DOWN,0
2022-05-02,18.56,18.75,18.9,17.183,18.7051,UP,1
2022-05-03,19.13,18.68,18.972,17.2082,18.7059,UP,1
2022-05-04,19.62,18.83,19.102,17.252,18.7012,DOWN,0
2022-05-05,18.54,19.25,18.924,17.29,18.6869,DOWN,0
2022-05-06,17.84,18.45,18.738,17.3076,18.6703,DOWN,0
2022-05-09,16.32,17.36,18.29,17.2848,18.6459,UP,1
2022-05-10,16.57,16.81,17.778,17.2712,18.6184,DOWN,0
2022-05-11,15.97,16.55,17.048,17.2648,18.5909,DOWN,0
2022-05-12,15.49,15.71,16.438,17.2472,18.5602,UP,1
2022-05-13,16.58,15.84,16.186,17.2646,18.5373,DOWN,0
2022-05-16,16.55,16.5,16.232,17.3038,18.5181,UP,1
2022-05-17,17.82,17.16,16.482,17.4034,18.5069,DOWN,0
2022-05-18,16.89,17.45,16.666,17.471,18.4916,DOWN,0
2022-05-19,16.75,16.63,16.918,17.52,18.4781,DOWN,0
2022-05-20,16.26,17.06,16.854,17.5612,18.4549,UP,1
2022-05-23,16.75,16.43,16.894,17.6158,18.4335,DOWN,0
2022-05-24,15.5,16.53,16.43,17.6408,18.4082,UP,1
2022-05-25,16.13,15.44,16.278,17.652,18.3842,UP,1
2022-05-26,17.24,16.37,16.376,17.6674,18.3642,UP,1
2022-05-27,18.13,17.45,16.75,17.699,18.3527,DOWN,0
2022-05-31,17.87,17.7,16.974,17.7214,18.3429,DOWN,0
2022-06-01,17.29,18.07,17.332,17.7454,18.3305,UP,1
2022-06-02,17.46,17.27,17.598,17.7634,18.3211,DOWN,0
2022-06-03,16.22,17.0,17.394,17.7636,18.3065,UP,1
2022-06-06,16.3,16.53,17.028,17.7552,18.2944,UP,1
2022-06-07,16.69,16.1,16.792,17.7488,18.2853,DOWN,0
2022-06-08,16.15,16.39,16.564,17.7258,18.2705,DOWN,0
2022-06-09,15.47,16.08,16.166,17.672,18.2487,DOWN,0
2022-06-10,14.71,15.09,15.864,17.6052,18.2215,DOWN,0
2022-06-13,13.32,14.12,15.268,17.5066,18.1886,DOWN,0
2022-06-14,12.95,13.6,14.52,17.4008,18.1523,UP,1
2022-06-15,13.31,13.07,13.952,17.3024,18.1213,DOWN,0
2022-06-16,12.16,12.9,13.29,17.1888,18.0824,UP,1
2022-06-17,12.94,12.2,12.936,17.1,18.0489,UP,1
2022-06-21,13.04,13.215,12.88,17.0218,18.0153,UP,1
2022-06-22,13.1,12.82,12.91,16.952,17.9839,DOWN,0
2022-06-23,12.98,13.02,12.844,16.8722,17.9512,UP,1
2022-06-24,13.9,12.97,13.192,16.8076,17.925,DOWN,0
2022-06-27,13.56,13.955,13.316,16.6998,17.8918,DOWN,0
2022-06-28,13.5,13.799,13.408,16.5898,17.8646,DOWN,0
2022-06-29,13.03,13.23,13.394,16.4796,17.8332,DOWN,0
2022-06-30,12.68,12.6,13.334,16.3414,17.8005,UP,1
2022-07-01,13.13,12.78,13.18,16.2144,17.7693,UP,1
2022-07-05,13.88,12.81,13.244,16.0876,17.7392,UP,1
2022-07-06,13.89,13.75,13.322,15.9618,17.71,UP,1
2022-07-07,14.1,13.94,13.536,15.8442,17.6789,DOWN,0
2022-07-08,13.97,13.96,13.794,15.7482,17.6499,DOWN,0
2022-07-11,13.43,13.82,13.854,15.6374,17.6145,UP,1
2022-07-12,14.77,13.63,14.032,15.5442,17.5838,DOWN,0
2022-07-13,14.31,14.04,14.116,15.455,17.5484,DOWN,0
2022-07-14,14.25,14.18,14.146,15.3688,17.5123,UP,1
2022-07-15,14.47,14.485,14.246,15.2756,17.4775,UP,1
2022-07-18,14.54,14.83,14.468,15.174,17.4452,UP,1
2022-07-19,15.16,14.9,14.546,15.1064,17.4184,UP,1
2022-07-20,15.21,15.14,14.726,15.0538,17.3862,DOWN,0
2022-07-21,14.08,14.67,14.692,15.009,17.3496,DOWN,0
2022-07-22,13.68,14.105,14.534,14.9512,17.3107,UP,1
2022-07-25,13.75,13.62,14.376,14.9068,17.2767,DOWN,0
2022-07-26,13.43,13.52,14.03,14.8656,17.243,UP,1
2022-07-27,13.97,13.705,13.782,14.8134,17.2125,DOWN,0
2022-07-28,13.76,13.69,13.718,14.7576,17.1807,DOWN,0
2022-07-29,13.71,13.59,13.724,14.6754,17.1478,UP,1
2022-08-01,14.28,13.67,13.83,14.6232,17.1211,DOWN,0
2022-08-02,14.06,14.05,13.956,14.5694,17.0932,UP,1
2022-08-03,14.63,14.2,14.088,14.5368,17.0665,UP,1
2022-08-04,14.86,14.53,14.308,14.499,17.0416,DOWN,0
2022-08-05,14.74,14.62,14.514,14.4838,17.0176,UP,1
2022-08-08,15.02,14.87,14.662,14.4616,16.9951,DOWN,0
2022-08-09,14.62,14.87,14.774,14.4092,16.9688,UP,1
2022-08-10,15.07,15.11,14.862,14.348,16.9484,DOWN,0
2022-08-11,14.99,15.4,14.888,14.2904,16.9272,UP,1
2022-08-12,15.25,15.16,14.99,14.2496,16.9065,UP,1
2022-08-15,15.33,15.27,15.052,14.207,16.888,UP,1
2022-08-16,15.5,15.3,15.228,14.1926,16.8695,DOWN,0
2022-08-17,14.96,15.23,15.206,14.1658,16.8483,DOWN,0
2022-08-18,14.84,14.98,15.176,14.1288,16.8237,DOWN,0
2022-08-19,14.17,14.5,14.96,14.0892,16.7954,DOWN,0
2022-08-22,13.71,13.78,14.636,14.054,16.7608,UP,1
2022-08-23,13.82,13.78,14.3,14.0362,16.7267,UP,1
2022-08-24,13.99,13.84,14.106,14.0496,16.6876,UP,1
2022-08-25,14.42,14.17,14.022,14.079,16.6484,DOWN,0
2022-08-26,13.74,14.41,13.936,14.0876,16.6058,DOWN,0
2022-08-29,13.51,13.51,13.896,14.1146,16.5655,DOWN,0
2022-08-30,13.33,13.61,13.798,14.1224,16.5255,DOWN,0
2022-08-31,12.99,13.49,13.598,14.1214,16.489,DOWN,0
2022-09-01,12.93,12.87,13.3,14.118,16.4521,UP,1
2022-09-02,12.99,13.145,13.15,14.1182,16.4178,UP,1
2022-09-06,13.22,13.19,13.092,14.1046,16.3846,UP,1
2022-09-07,13.89,13.27,13.204,14.1112,16.3571,UP,1
2022-09-08,13.96,13.665,13.398,14.1204,16.3305,UP,1
2022-09-09,14.19,14.1,13.65,14.1436,16.3033,UP,1
2022-09-12,14.47,14.35,13.946,14.1794,16.2783,DOWN,0
2022-09-13,13.68,13.93,14.038,14.1904,16.2494,UP,1
2022-09-14,14.03,13.62,14.066,14.1934,16.2308,UP,1
2022-09-15,14.27,13.905,14.128,14.201,16.2135,DOWN,0
2022-09-16,13.75,13.94,14.04,14.194,16.1938,UP,1
2022-09-19,14.21,13.6,13.988,14.1988,16.1834,DOWN,0
2022-09-20,13.97,14.2,14.046,14.2096,16.1662,DOWN,0
2022-09-21,13.23,13.85,13.886,14.1788,16.1492,DOWN,0
2022-09-22,12.71,13.3,13.574,14.1468,16.1231,DOWN,0
2022-09-23,12.21,12.48,13.266,14.106,16.0947,DOWN,0
2022-09-26,11.86,12.18,12.796,14.0538,16.0629,UP,1
2022-09-27,12.27,12.19,12.456,14.0084,16.0335,UP,1
2022-09-28,12.75,12.24,12.36,13.9602,16.0072,DOWN,0
2022-09-29,12.25,12.53,12.268,13.901,15.9829,DOWN,0
2022-09-30,12.04,12.13,12.234,13.8602,15.9585,DOWN,0
2022-10-03,11.92,12.02,12.246,13.825,15.9332,UP,1
2022-10-04,12.95,12.31,12.382,13.809,15.9153,DOWN,0
2022-10-05,12.87,12.63,12.406,13.7978,15.8949,DOWN,0
2022-10-06,12.73,12.77,12.502,13.773,15.8721,DOWN,0
2022-10-07,12.18,12.5,12.53,13.7414,15.8424,DOWN,0
2022-10-10,12.05,12.2,12.556,13.7082,15.8113,UP,1
2022-10-11,12.26,12.74,12.418,13.6678,15.7813,UP,1
2022-10-12,12.7,12.21,12.384,13.6406,15.754,UP,1
2022-10-13,13.05,12.495,12.448,13.609,15.7265,UP,1
2022-10-14,13.11,13.35,12.634,13.574,15.7018,UP,1
2022-10-17,13.2,13.53,12.864,13.5432,15.6775,UP,1
2022-10-18,13.7,13.57,13.152,13.5168,15.6562,UP,1
2022-10-19,13.99,13.98,13.41,13.5042,15.6324,DOWN,0
2022-10-20,13.46,13.95,13.492,13.472,15.6046,UP,1
2022-10-21,13.71,13.36,13.612,13.4464,15.5797,UP,1
2022-10-24,14.1,13.75,13.792,13.4234,15.5574,UP,1
2022-10-25,14.29,14.05,13.91,13.4026,15.5324,DOWN,0
2022-10-26,14.0,14.14,13.912,13.3726,15.5085,DOWN,0
2022-10-27,13.97,14.18,14.014,13.3528,15.4832,UP,1
2022-10-28,14.0,14.0,14.072,13.336,15.4607,UP,1
2022-10-31,14.18,14.03,14.088,13.3362,15.4349,DOWN,0
2022-11-01,14.11,14.44,14.052,13.3442,15.413,DOWN,0
2022-11-02,13.58,14.0,13.968,13.3394,15.3914,UP,1
2022-11-03,13.73,13.36,13.92,13.3342,15.3735,UP,1
2022-11-04,14.11,14.06,13.942,13.328,15.3603,UP,1
2022-11-07,14.32,14.32,13.97,13.3396,15.3504,DOWN,0
2022-11-08,14.25,14.29,13.998,13.3544,15.3396,DOWN,0
2022-11-09,13.98,14.12,14.078,13.3674,15.3272,UP,1
2022-11-10,14.93,14.46,14.318,13.4062,15.3206,DOWN,0
2022-11-11,14.88,15.0,14.472,13.4452,15.3161,DOWN,0
2022-11-14,14.68,14.79,14.544,13.479,15.3113,DOWN,0
2022-11-15,14.61,15.02,14.616,13.5068,15.302,DOWN,0
2022-11-16,14.09,14.452,14.638,13.5108,15.2883,DOWN,0
2022-11-17,13.95,13.82,14.442,13.5106,15.2733,UP,1
2022-11-18,14.05,14.26,14.276,13.5078,15.2607,DOWN,0
2022-11-21,13.85,14.02,14.11,13.4954,15.2477,UP,1
2022-11-22,13.98,13.85,13.984,13.5014,15.2312,UP,1
2022-11-23,14.42,13.98,14.05,13.5092,15.212,UP,1
2022-11-25,14.5,14.4,14.16,13.5138,15.1907,DOWN,0
2022-11-28,13.83,14.34,14.116,13.5154,15.1663,UP,1
2022-11-29,14.14,13.89,14.174,13.514,15.1489,UP,1
2022-11-30,14.43,14.12,14.264,13.5232,15.1339,X,X
