ticker,DG US Equity,DG US Equity,DG US Equity,DG US Equity,DG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-09-11,63.77,63.54,63.458,59.2254,58.2943,UP,1
2014-09-12,63.93,64.05,63.642,59.3416,58.3215,DOWN,0
2014-09-15,63.47,63.93,63.658,59.4466,58.3449,UP,1
2014-09-16,63.86,63.44,63.746,59.569,58.3775,DOWN,0
2014-09-17,63.6,63.8,63.726,59.6938,58.4108,DOWN,0
2014-09-18,63.0,63.67,63.572,59.8032,58.4443,UP,1
2014-09-19,63.1,63.33,63.406,59.918,58.4774,DOWN,0
2014-09-22,61.97,62.82,63.106,60.0216,58.5054,DOWN,0
2014-09-23,61.97,61.87,62.728,60.1282,58.5162,UP,1
2014-09-24,62.28,61.86,62.464,60.255,58.5266,DOWN,0
2014-09-25,61.2,62.09,62.104,60.3676,58.5272,UP,1
2014-09-26,61.49,61.44,61.782,60.5092,58.531,DOWN,0
2014-09-29,61.33,61.18,61.654,60.6268,58.5311,DOWN,0
2014-09-30,61.11,61.12,61.482,60.7424,58.5343,DOWN,0
2014-10-01,60.28,61.23,61.082,60.8456,58.5333,UP,1
2014-10-02,61.06,59.89,61.054,60.9504,58.5412,UP,1
2014-10-03,62.41,61.55,61.238,61.0778,58.5581,DOWN,0
2014-10-06,61.83,62.55,61.338,61.2022,58.5671,DOWN,0
2014-10-07,61.05,61.6,61.326,61.312,58.5745,UP,1
2014-10-08,61.61,61.2,61.592,61.4222,58.5822,DOWN,0
2014-10-09,60.63,61.5,61.506,61.4972,58.5774,DOWN,0
2014-10-10,59.94,60.8,61.012,61.5914,58.5697,DOWN,0
2014-10-13,58.47,59.91,60.34,61.6454,58.5574,UP,1
2014-10-14,58.51,58.74,59.832,61.6974,58.5494,UP,1
2014-10-15,58.68,57.66,59.246,61.7152,58.5393,UP,1
2014-10-16,58.77,57.98,58.874,61.7394,58.5316,UP,1
2014-10-17,59.95,59.45,58.876,61.7848,58.5253,UP,1
2014-10-20,61.52,60.02,59.486,61.8542,58.528,UP,1
2014-10-21,62.19,61.8,60.222,61.949,58.5409,DOWN,0
2014-10-22,61.16,62.29,60.718,62.0284,58.5473,UP,1
2014-10-23,62.26,61.69,61.416,62.1334,58.5601,DOWN,0
2014-10-24,62.25,62.11,61.876,62.2208,58.5636,DOWN,0
2014-10-27,62.11,62.39,61.994,62.3138,58.5598,UP,1
2014-10-28,62.67,62.39,62.09,62.2844,58.5697,DOWN,0
2014-10-29,61.97,62.57,62.252,62.252,58.5716,UP,1
2014-10-30,62.45,61.9,62.29,62.2258,58.5779,UP,1
2014-10-31,62.67,63.11,62.374,62.207,58.5884,UP,1
2014-11-03,63.1,62.88,62.572,62.1954,58.6034,UP,1
2014-11-04,64.0,62.85,62.838,62.1974,58.6301,DOWN,0
2014-11-05,63.32,64.25,63.108,62.1934,58.6569,UP,1
2014-11-06,64.01,63.52,63.42,62.1996,58.689,UP,1
2014-11-07,64.41,63.88,63.768,62.2038,58.7243,UP,1
2014-11-10,64.46,64.27,64.04,62.2132,58.7591,UP,1
2014-11-11,65.54,64.5,64.348,62.2368,58.8004,DOWN,0
2014-11-12,64.9,65.43,64.664,62.2452,58.8418,DOWN,0
2014-11-13,64.84,65.3,64.83,62.2524,58.8835,DOWN,0
2014-11-14,64.65,65.02,64.878,62.2852,58.9252,UP,1
2014-11-17,65.3,64.65,65.046,62.3234,58.9741,UP,1
2014-11-18,66.17,65.16,65.172,62.3784,59.026,DOWN,0
2014-11-19,66.1,64.79,65.412,62.4264,59.0758,UP,1
2014-11-20,66.55,66.41,65.754,62.482,59.1224,UP,1
2014-11-21,67.45,67.35,66.314,62.5524,59.1741,DOWN,0
2014-11-24,66.75,67.74,66.604,62.618,59.2246,DOWN,0
2014-11-25,65.38,66.99,66.446,62.6484,59.268,UP,1
2014-11-26,65.91,65.69,66.408,62.6946,59.3162,UP,1
2014-11-28,66.74,66.55,66.446,62.7694,59.3703,DOWN,0
2014-12-01,66.32,66.96,66.22,62.8338,59.4156,UP,1
2014-12-02,67.27,66.98,66.324,62.9398,59.4619,DOWN,0
2014-12-03,66.69,67.52,66.586,63.0342,59.5081,UP,1
2014-12-04,67.79,65.51,66.962,63.1444,59.5616,UP,1
2014-12-05,68.21,67.99,67.256,63.2846,59.6152,UP,1
2014-12-08,68.51,68.21,67.694,63.425,59.6676,UP,1
2014-12-09,69.2,67.89,68.08,63.5824,59.7235,DOWN,0
2014-12-10,68.89,69.34,68.52,63.738,59.7685,UP,1
2014-12-11,69.15,69.25,68.792,63.9154,59.8154,UP,1
2014-12-12,69.8,68.93,69.11,64.0902,59.8649,UP,1
2014-12-15,70.25,70.26,69.458,64.247,59.917,DOWN,0
2014-12-16,67.83,69.78,69.184,64.367,59.957,UP,1
2014-12-17,71.02,68.26,69.61,64.5664,60.0136,UP,1
2014-12-18,71.29,71.75,70.038,64.76,60.073,DOWN,0
2014-12-19,68.56,71.3,69.79,64.9186,60.1188,UP,1
2014-12-22,68.66,68.55,69.472,65.093,60.1651,UP,1
2014-12-23,69.55,69.06,69.816,65.3146,60.2159,UP,1
2014-12-24,69.86,69.7,69.584,65.5416,60.2687,DOWN,0
2014-12-26,69.4,69.88,69.206,65.756,60.3274,UP,1
2014-12-29,70.84,69.52,69.662,65.9974,60.3957,UP,1
2014-12-30,71.1,70.8,70.15,66.2204,60.4626,DOWN,0
2014-12-31,70.7,71.21,70.38,66.404,60.5265,UP,1
2015-01-02,70.78,71.0,70.564,66.5758,60.5912,DOWN,0
2015-01-05,70.32,70.5,70.748,66.759,60.6549,DOWN,0
2015-01-06,69.43,70.48,70.466,66.9024,60.7119,UP,1
2015-01-07,70.27,70.02,70.3,67.0628,60.7818,DOWN,0
2015-01-08,69.51,70.0,70.062,67.2108,60.8533,DOWN,0
2015-01-09,68.12,69.65,69.53,67.3198,60.916,DOWN,0
2015-01-12,67.11,67.77,68.888,67.4226,60.9732,UP,1
2015-01-13,67.8,67.79,68.562,67.5296,61.0352,DOWN,0
2015-01-14,67.65,67.04,68.038,67.6292,61.096,DOWN,0
2015-01-15,65.87,66.1,67.31,67.6846,61.1433,UP,1
2015-01-16,67.63,65.71,67.212,67.7572,61.1953,DOWN,0
2015-01-20,67.34,67.75,67.258,67.8376,61.2455,DOWN,0
2015-01-21,67.21,67.24,67.14,67.9016,61.2981,UP,1
2015-01-22,69.77,67.12,67.564,68.0088,61.3701,DOWN,0
2015-01-23,69.5,70.1,68.29,68.1096,61.4403,DOWN,0
2015-01-26,68.84,68.6,68.532,68.1756,61.5027,DOWN,0
2015-01-27,67.65,68.04,68.594,68.2306,61.5637,DOWN,0
2015-01-28,67.12,68.36,68.576,68.2762,61.6256,UP,1
2015-01-29,67.9,67.67,68.202,68.3412,61.6891,DOWN,0
2015-01-30,67.06,67.4,67.714,68.3764,61.7496,DOWN,0
2015-02-02,67.01,67.14,67.348,68.3932,61.8102,UP,1
2015-02-03,68.51,67.49,67.52,68.4414,61.8756,UP,1
2015-02-04,68.81,68.54,67.858,68.4866,61.9442,DOWN,0
2015-02-05,68.49,68.87,67.976,68.5074,62.0112,DOWN,0
2015-02-06,68.17,68.85,68.198,68.5358,62.0754,DOWN,0
2015-02-09,67.63,67.79,68.322,68.5808,62.137,UP,1
2015-02-10,67.82,67.88,68.184,68.619,62.1945,DOWN,0
2015-02-11,67.71,67.8,67.964,68.6384,62.2517,DOWN,0
2015-02-12,67.59,67.87,67.784,68.6638,62.3096,UP,1
2015-02-13,68.82,67.77,67.914,68.6948,62.3715,UP,1
2015-02-17,69.56,69.54,68.3,68.7522,62.436,UP,1
2015-02-18,70.32,69.63,68.8,68.8028,62.5026,UP,1
2015-02-19,70.7,70.33,69.398,68.8526,62.5717,UP,1
2015-02-20,71.69,70.71,70.218,68.9162,62.6455,DOWN,0
2015-02-23,71.47,72.27,70.748,68.9616,62.7191,UP,1
2015-02-24,71.93,71.32,71.222,69.0224,62.7951,UP,1
2015-02-25,72.48,72.2,71.654,69.089,62.8738,DOWN,0
2015-02-26,72.19,72.32,71.952,69.1368,62.9497,UP,1
2015-02-27,72.62,72.07,72.138,69.1842,63.0308,UP,1
2015-03-02,73.09,72.63,72.462,69.2894,63.1151,DOWN,0
2015-03-03,71.65,72.83,72.406,69.302,63.197,UP,1
2015-03-04,71.95,71.57,72.3,69.3152,63.2786,DOWN,0
2015-03-05,71.71,72.2,72.204,69.3782,63.3572,DOWN,0
2015-03-06,71.32,71.42,71.944,69.4314,63.4402,UP,1
2015-03-09,71.75,71.29,71.676,69.4754,63.5254,DOWN,0
2015-03-10,71.03,71.28,71.552,69.4988,63.6035,UP,1
2015-03-11,71.45,71.06,71.452,69.5398,63.682,UP,1
2015-03-12,74.28,74.0,71.966,69.6086,63.7719,UP,1
2015-03-13,74.3,74.4,72.562,69.6726,63.8704,UP,1
2015-03-16,75.4,74.54,73.292,69.7666,63.9799,DOWN,0
2015-03-17,74.72,74.94,74.03,69.8454,64.0846,UP,1
2015-03-18,75.39,74.94,74.818,69.9468,64.1901,DOWN,0
2015-03-19,74.91,75.4,74.944,70.0564,64.2826,UP,1
2015-03-20,75.78,75.33,75.24,70.1666,64.3784,DOWN,0
2015-03-23,75.45,75.79,75.25,70.2854,64.4672,UP,1
2015-03-24,75.51,75.25,75.408,70.4332,64.5548,DOWN,0
2015-03-25,74.17,75.36,75.164,70.5744,64.6144,UP,1
2015-03-26,74.78,73.81,75.138,70.714,64.6826,UP,1
2015-03-27,74.99,74.77,74.98,70.8608,64.7551,DOWN,0
2015-03-30,74.92,75.58,74.874,71.0418,64.8288,UP,1
2015-03-31,75.38,74.91,74.848,71.1968,64.9022,DOWN,0
2015-04-01,75.2,75.09,75.054,71.354,64.9705,UP,1
2015-04-02,75.56,75.48,75.21,71.521,65.0406,DOWN,0
2015-04-06,75.32,75.1,75.276,71.632,65.1101,DOWN,0
2015-04-07,73.94,75.28,75.08,71.7208,65.1722,UP,1
2015-04-08,76.08,74.32,75.22,71.8656,65.2385,DOWN,0
2015-04-09,75.67,76.39,75.314,72.026,65.3085,UP,1
2015-04-10,76.07,75.92,75.416,72.205,65.3804,DOWN,0
2015-04-13,75.16,75.99,75.384,72.3502,65.4488,UP,1
2015-04-14,75.29,75.05,75.654,72.5148,65.5169,DOWN,0
2015-04-15,74.51,75.32,75.34,72.6648,65.6035,UP,1
2015-04-16,75.44,74.58,75.294,72.8034,65.6939,DOWN,0
2015-04-17,74.42,75.0,74.964,72.9156,65.7774,UP,1
2015-04-20,75.28,74.62,74.988,73.0514,65.8632,UP,1
2015-04-21,76.01,75.7,75.132,73.2082,65.9522,DOWN,0
2015-04-22,75.83,76.34,75.396,73.3722,66.0426,UP,1
2015-04-23,76.25,75.55,75.558,73.5408,66.1371,UP,1
2015-04-24,76.61,76.66,75.996,73.7188,66.2325,DOWN,0
2015-04-27,76.2,76.99,76.18,73.891,66.3267,DOWN,0
2015-04-28,75.33,75.97,76.044,74.0212,66.4194,DOWN,0
2015-04-29,73.85,75.25,75.648,74.107,66.5054,DOWN,0
2015-04-30,72.71,73.7,74.94,74.1548,66.5893,UP,1
2015-05-01,73.47,73.07,74.312,74.2102,66.6788,UP,1
2015-05-04,73.9,73.53,73.852,74.2544,66.7762,DOWN,0
2015-05-05,73.32,73.91,73.45,74.2914,66.8656,UP,1
2015-05-06,73.52,73.3,73.384,74.3232,66.9565,UP,1
2015-05-07,74.24,73.4,73.69,74.3584,67.0521,UP,1
2015-05-08,74.85,74.84,73.966,74.4116,67.1473,DOWN,0
2015-05-11,74.84,74.87,74.154,74.456,67.2413,DOWN,0
2015-05-12,74.8,74.54,74.45,74.4902,67.3372,DOWN,0
2015-05-13,73.74,74.75,74.494,74.532,67.4281,DOWN,0
2015-05-14,73.46,73.98,74.338,74.5622,67.5149,UP,1
2015-05-15,74.71,73.61,74.31,74.6222,67.6041,DOWN,0
2015-05-18,74.49,74.86,74.24,74.6856,67.7004,DOWN,0
2015-05-19,73.83,74.96,74.046,74.7272,67.7907,DOWN,0
2015-05-20,72.88,74.09,73.874,74.7642,67.8755,UP,1
2015-05-21,73.29,72.15,73.84,74.801,67.953,UP,1
2015-05-22,73.56,73.41,73.61,74.7866,68.033,DOWN,0
2015-05-26,72.95,74.43,73.302,74.7596,68.1094,DOWN,0
2015-05-27,72.94,73.01,73.124,74.7104,68.1838,UP,1
2015-05-28,73.11,73.03,73.17,74.6782,68.2621,DOWN,0
2015-05-29,72.59,73.0,73.03,74.6222,68.3391,UP,1
2015-06-01,72.81,72.74,72.88,74.5802,68.4181,UP,1
2015-06-02,74.98,76.37,73.286,74.5642,68.5036,UP,1
2015-06-03,76.0,75.28,73.898,74.5752,68.5963,DOWN,0
2015-06-04,75.55,75.53,74.386,74.576,68.6534,DOWN,0
2015-06-05,75.5,75.52,74.968,74.6026,68.7129,DOWN,0
2015-06-08,75.34,75.63,75.474,74.6138,68.7708,UP,1
2015-06-09,75.92,76.46,75.662,74.6324,68.8324,UP,1
2015-06-10,77.21,76.46,75.904,74.6782,68.9,UP,1
2015-06-11,77.93,77.33,76.38,74.7292,68.9702,DOWN,0
2015-06-12,77.81,77.71,76.842,74.7814,69.0416,DOWN,0
2015-06-15,77.29,77.24,77.232,74.816,69.1096,UP,1
2015-06-16,77.76,77.08,77.6,74.8648,69.1774,UP,1
2015-06-17,77.8,77.95,77.718,74.942,69.2464,UP,1
2015-06-18,78.32,77.87,77.796,74.9868,69.3162,UP,1
2015-06-19,78.42,78.37,77.918,75.0418,69.3859,UP,1
2015-06-22,78.62,78.85,78.184,75.0928,69.4566,DOWN,0
2015-06-23,78.41,78.82,78.314,75.1578,69.5336,DOWN,0
2015-06-24,78.38,78.5,78.43,75.2196,69.6086,UP,1
2015-06-25,78.71,78.4,78.508,75.3036,69.685,UP,1
2015-06-26,79.55,78.92,78.734,75.3858,69.7643,DOWN,0
2015-06-29,77.88,79.03,78.586,75.455,69.8348,DOWN,0
2015-06-30,77.74,78.46,78.452,75.5042,69.9039,UP,1
2015-07-01,78.68,78.15,78.512,75.5576,69.9799,UP,1
2015-07-02,78.86,78.92,78.542,75.6182,70.0549,DOWN,0
2015-07-06,78.79,78.38,78.39,75.669,70.1309,UP,1
2015-07-07,79.35,79.0,78.684,75.7238,70.2126,DOWN,0
2015-07-08,78.41,78.91,78.818,75.768,70.2892,DOWN,0
2015-07-09,78.19,79.12,78.72,75.8252,70.3703,UP,1
2015-07-10,79.47,79.1,78.842,75.9376,70.4578,UP,1
2015-07-13,80.18,79.96,79.12,76.087,70.5473,DOWN,0
2015-07-14,79.56,80.21,79.162,76.2088,70.6391,DOWN,0
2015-07-15,79.46,79.53,79.372,76.32,70.7289,UP,1
2015-07-16,80.28,79.88,79.79,76.4592,70.8237,UP,1
2015-07-17,80.44,80.05,79.984,76.5976,70.9203,UP,1
2015-07-20,81.18,80.56,80.184,76.7364,71.0248,DOWN,0
2015-07-21,80.17,81.13,80.306,76.8428,71.1204,UP,1
2015-07-22,80.41,80.01,80.496,76.9542,71.2104,DOWN,0
2015-07-23,79.82,80.63,80.404,77.0546,71.3003,DOWN,0
2015-07-24,79.41,79.89,80.198,77.168,71.3921,DOWN,0
2015-07-27,78.89,79.29,79.74,77.2766,71.4785,DOWN,0
2015-07-28,78.7,79.31,79.446,77.3564,71.5689,UP,1
2015-07-29,79.07,78.89,79.178,77.448,71.6645,UP,1
2015-07-30,80.11,79.01,79.236,77.5736,71.7727,UP,1
2015-07-31,80.37,80.48,79.428,77.7234,71.882,DOWN,0
2015-08-03,79.93,80.37,79.636,77.8562,71.9883,UP,1
2015-08-04,80.01,79.92,79.898,77.9852,72.0945,UP,1
2015-08-05,80.68,80.6,80.22,78.1398,72.1981,DOWN,0
2015-08-06,79.24,80.75,80.046,78.2658,72.2867,DOWN,0
2015-08-07,78.37,79.24,79.646,78.371,72.3676,UP,1
2015-08-10,78.76,78.92,79.412,78.4944,72.4556,DOWN,0
2015-08-11,78.71,78.45,79.152,78.6124,72.5379,DOWN,0
2015-08-12,78.24,78.29,78.664,78.6776,72.6178,UP,1
2015-08-13,79.19,78.25,78.654,78.7414,72.7032,UP,1
2015-08-14,79.23,79.44,78.826,78.815,72.786,UP,1
2015-08-17,79.4,78.91,78.954,78.893,72.8732,UP,1
2015-08-18,80.09,79.55,79.23,78.988,72.9614,UP,1
2015-08-19,80.48,80.01,79.678,79.0792,73.0504,DOWN,0
2015-08-20,80.22,79.67,79.884,79.1394,73.136,DOWN,0
2015-08-21,76.97,79.72,79.432,79.1202,73.2009,DOWN,0
2015-08-24,74.67,70.78,78.486,79.0574,73.2576,DOWN,0
2015-08-25,73.73,76.06,77.214,78.9862,73.3062,UP,1
2015-08-26,76.71,75.41,76.46,78.9652,73.3677,DOWN,0
2015-08-27,74.27,75.0,75.27,78.8946,73.4168,UP,1
2015-08-28,74.84,74.48,74.844,78.825,73.4633,DOWN,0
2015-08-31,74.49,74.7,74.808,78.7464,73.5112,DOWN,0
2015-09-01,71.82,73.05,74.426,78.6104,73.5461,UP,1
2015-09-02,72.25,72.59,73.534,78.4872,73.5841,DOWN,0
2015-09-03,72.16,72.4,73.112,78.3628,73.6184,UP,1
2015-09-04,72.56,71.66,72.656,78.2398,73.6504,UP,1
2015-09-08,73.05,73.52,72.368,78.1098,73.6851,DOWN,0
2015-09-09,71.98,73.5,72.4,77.9918,73.7123,DOWN,0
2015-09-10,69.9,71.34,71.93,77.835,73.7245,UP,1
2015-09-11,70.36,69.93,71.57,77.6686,73.7426,DOWN,0
2015-09-14,69.1,70.0,70.878,77.4734,73.7612,UP,1
2015-09-15,70.06,69.02,70.28,77.2988,73.7819,UP,1
2015-09-16,71.01,69.97,70.086,77.132,73.8033,UP,1
2015-09-17,71.39,71.23,70.384,76.9916,73.8286,DOWN,0
2015-09-18,70.22,70.45,70.356,76.8322,73.8434,UP,1
2015-09-21,70.85,70.5,70.706,76.6598,73.8642,UP,1
2015-09-22,71.19,70.23,70.932,76.48,73.8812,UP,1
2015-09-23,71.75,71.16,71.08,76.3238,73.8989,UP,1
2015-09-24,72.34,71.16,71.27,76.1814,73.918,DOWN,0
2015-09-25,71.8,73.04,71.586,76.0118,73.931,DOWN,0
2015-09-28,70.46,71.82,71.508,75.8122,73.9389,DOWN,0
2015-09-29,70.33,70.39,71.336,75.5952,73.9448,UP,1
2015-09-30,72.44,71.17,71.474,75.4406,73.958,DOWN,0
2015-10-01,71.44,72.44,71.294,75.2612,73.9639,DOWN,0
2015-10-02,71.32,70.88,71.198,75.0912,73.9814,DOWN,0
2015-10-05,71.15,71.78,71.336,74.926,73.982,DOWN,0
2015-10-06,68.72,70.79,71.014,74.7226,73.9692,DOWN,0
2015-10-07,67.45,68.97,70.016,74.4976,73.9636,DOWN,0
2015-10-08,66.2,67.53,68.968,74.2402,73.9513,UP,1
2015-10-09,67.23,66.19,68.15,73.9826,73.9397,UP,1
2015-10-12,68.52,67.23,67.624,73.7456,73.933,DOWN,0
2015-10-13,67.97,68.46,67.474,73.5064,73.9259,DOWN,0
2015-10-14,65.11,67.79,67.006,73.2084,73.8972,UP,1
2015-10-15,66.39,65.35,67.044,72.9226,73.8737,UP,1
2015-10-16,67.15,66.85,67.028,72.6808,73.8559,DOWN,0
2015-10-19,67.08,67.04,66.74,72.455,73.8374,DOWN,0
2015-10-20,67.03,66.69,66.552,72.2204,73.821,UP,1
2015-10-21,67.55,67.59,67.04,71.9972,73.8116,DOWN,0
2015-10-22,66.95,67.82,67.152,71.7714,73.795,DOWN,0
2015-10-23,65.75,67.55,66.872,71.5026,73.7762,UP,1
2015-10-26,65.96,65.94,66.648,71.2372,73.7654,DOWN,0
2015-10-27,65.34,65.9,66.31,70.956,73.7565,UP,1
2015-10-28,67.48,65.56,66.296,70.7038,73.7549,DOWN,0
2015-10-29,67.29,67.01,66.364,70.44,73.7531,UP,1
2015-10-30,67.77,67.11,66.768,70.191,73.7626,UP,1
2015-11-02,68.74,67.8,67.324,70.0264,73.7682,DOWN,0
2015-11-03,68.54,68.74,67.964,69.9038,73.7742,DOWN,0
2015-11-04,67.78,68.69,68.024,69.7848,73.777,UP,1
2015-11-05,68.23,67.91,68.212,69.6152,73.7693,DOWN,0
2015-11-06,67.82,68.06,68.222,69.4862,73.7609,DOWN,0
2015-11-09,66.97,67.66,67.868,69.3288,73.7516,DOWN,0
2015-11-10,66.04,66.3,67.368,69.1598,73.7435,DOWN,0
2015-11-11,62.65,65.74,66.342,68.9764,73.7212,UP,1
2015-11-12,63.35,62.93,65.366,68.7984,73.6984,DOWN,0
2015-11-13,60.02,61.69,63.806,68.5556,73.6632,UP,1
2015-11-16,61.04,60.33,62.62,68.3252,73.6334,UP,1
2015-11-17,62.77,61.77,61.966,68.1196,73.6047,UP,1
2015-11-18,63.15,62.59,62.066,67.943,73.5764,DOWN,0
2015-11-19,62.61,63.36,61.918,67.7972,73.547,UP,1
2015-11-20,64.06,63.75,62.726,67.6712,73.5264,UP,1
2015-11-23,64.31,64.03,63.38,67.5754,73.5098,UP,1
2015-11-24,65.6,63.53,63.946,67.4862,73.4987,DOWN,0
2015-11-25,65.17,65.5,64.35,67.3694,73.486,DOWN,0
2015-11-27,65.01,65.07,64.83,67.2418,73.4731,UP,1
2015-11-30,65.41,65.0,65.1,67.1456,73.4561,UP,1
2015-12-01,65.72,65.53,65.382,67.043,73.4369,DOWN,0
2015-12-02,65.35,65.8,65.332,66.9262,73.412,UP,1
2015-12-03,68.12,66.8,65.922,66.8536,73.3991,UP,1
2015-12-04,69.12,68.19,66.744,66.7892,73.3863,UP,1
2015-12-07,69.6,68.77,67.582,66.7452,73.3769,UP,1
2015-12-08,71.21,69.35,68.68,66.7602,73.3733,DOWN,0
2015-12-09,71.0,70.58,69.81,66.7736,73.3659,UP,1
2015-12-10,71.14,71.22,70.414,66.7476,73.3607,DOWN,0
2015-12-11,70.35,70.54,70.66,66.7258,73.3493,UP,1
2015-12-14,71.01,70.31,70.942,66.7196,73.3389,DOWN,0
2015-12-15,70.96,71.5,70.892,66.7158,73.3355,UP,1
2015-12-16,71.83,70.96,71.058,66.778,73.3349,DOWN,0
2015-12-17,71.54,71.89,71.138,66.8598,73.334,DOWN,0
2015-12-18,71.54,71.15,71.376,66.9666,73.3351,UP,1
2015-12-21,71.56,71.11,71.486,67.0532,73.3342,UP,1
2015-12-22,72.06,71.5,71.706,67.124,73.3393,UP,1
2015-12-23,72.12,72.45,71.764,67.207,73.3427,UP,1
2015-12-24,72.22,72.18,71.9,67.3492,73.3324,DOWN,0
2015-12-28,71.99,71.81,71.99,67.4612,73.3208,UP,1
2015-12-29,72.69,72.28,72.216,67.572,73.3073,DOWN,0
2015-12-30,72.1,72.65,72.224,67.6724,73.2942,DOWN,0
2015-12-31,71.87,72.04,72.174,67.7692,73.2766,UP,1
2016-01-04,72.41,70.93,72.212,67.8664,73.2641,UP,1
2016-01-05,72.83,72.5,72.38,67.984,73.2493,DOWN,0
2016-01-06,72.71,72.03,72.384,68.1232,73.2356,DOWN,0
2016-01-07,71.84,72.45,72.332,68.2408,73.2173,DOWN,0
2016-01-08,71.46,72.01,72.25,68.3632,73.2037,DOWN,0
2016-01-11,69.64,71.35,71.696,68.4064,73.178,UP,1
2016-01-12,70.73,70.0,71.276,68.4752,73.1567,DOWN,0
2016-01-13,68.48,70.82,70.43,68.4894,73.1245,DOWN,0
2016-01-14,68.39,69.07,69.74,68.4824,73.0896,UP,1
2016-01-15,68.88,67.17,69.224,68.4892,73.058,UP,1
2016-01-19,70.34,69.54,69.364,68.5404,73.0319,DOWN,0
2016-01-20,70.23,69.54,69.264,68.5804,73.0064,UP,1
2016-01-21,70.81,70.42,69.73,68.6402,72.9908,UP,1
2016-01-22,71.86,71.38,70.424,68.738,72.9697,UP,1
2016-01-25,72.18,72.0,71.084,68.8608,72.9522,UP,1
2016-01-26,73.69,72.54,71.754,69.0816,72.9403,UP,1
2016-01-27,74.04,73.53,72.516,69.2954,72.9347,DOWN,0
2016-01-28,73.4,74.25,73.034,69.563,72.9253,UP,1
2016-01-29,75.06,73.69,73.674,69.8434,72.928,UP,1
2016-02-01,76.35,74.86,74.508,70.115,72.9326,DOWN,0
2016-02-02,76.34,76.26,75.038,70.3788,72.9422,DOWN,0
2016-02-03,75.1,76.4,75.25,70.6286,72.9413,DOWN,0
2016-02-04,72.86,74.35,75.142,70.8046,72.9255,DOWN,0
2016-02-05,71.66,72.85,74.462,70.9516,72.9047,DOWN,0
2016-02-08,69.71,71.26,73.134,71.0338,72.872,DOWN,0
2016-02-09,69.52,68.86,71.77,71.1208,72.8365,UP,1
2016-02-10,69.67,69.78,70.684,71.214,72.8039,DOWN,0
2016-02-11,68.75,68.9,69.862,71.2808,72.771,UP,1
2016-02-12,70.46,68.81,69.622,71.3756,72.754,UP,1
2016-02-16,73.04,72.87,70.288,71.5294,72.7557,UP,1
2016-02-17,74.27,73.67,71.238,71.6524,72.7597,DOWN,0
2016-02-18,72.6,72.58,71.824,71.722,72.7532,DOWN,0
2016-02-19,72.0,72.2,72.474,71.77,72.7466,UP,1
2016-02-22,72.78,72.34,72.938,71.8014,72.7429,UP,1
2016-02-23,74.11,73.39,73.152,71.8636,72.7422,UP,1
2016-02-24,75.08,73.88,73.314,71.9424,72.7434,UP,1
2016-02-25,76.27,75.57,74.048,72.0608,72.7505,DOWN,0
2016-02-26,76.02,76.14,74.852,72.161,72.7566,DOWN,0
2016-02-29,74.25,75.64,75.146,72.2268,72.7592,UP,1
2016-03-01,75.55,74.54,75.434,72.3012,72.7696,DOWN,0
2016-03-02,74.79,75.09,75.376,72.3662,72.77,UP,1
2016-03-03,75.02,74.27,75.126,72.4358,72.7727,DOWN,0
2016-03-04,74.88,74.83,74.898,72.5022,72.7779,DOWN,0
2016-03-07,74.58,74.12,74.964,72.5526,72.7864,DOWN,0
2016-03-08,74.24,74.16,74.702,72.595,72.7912,UP,1
2016-03-09,75.21,74.68,74.786,72.6548,72.7994,UP,1
2016-03-10,83.23,79.73,76.428,72.8796,72.8508,UP,1
2016-03-11,85.01,83.96,78.454,73.126,72.9112,UP,1
2016-03-14,85.81,85.15,80.7,73.4002,72.9747,DOWN,0
2016-03-15,85.04,85.37,82.86,73.6636,73.0369,DOWN,0
2016-03-16,84.67,85.03,84.752,73.9088,73.0962,DOWN,0
2016-03-17,84.14,84.61,84.934,74.135,73.142,DOWN,0
2016-03-18,84.04,84.25,84.74,74.3616,73.1822,UP,1
2016-03-21,84.62,84.01,84.502,74.6172,73.2276,DOWN,0
2016-03-22,83.9,84.55,84.274,74.866,73.2696,UP,1
2016-03-23,84.51,83.93,84.242,75.1634,73.3154,DOWN,0
2016-03-24,83.95,84.2,84.204,75.4278,73.3556,UP,1
2016-03-28,86.08,84.18,84.612,75.7798,73.3999,UP,1
2016-03-29,86.18,85.76,84.924,76.1356,73.4412,DOWN,0
2016-03-30,86.14,86.0,85.372,76.4808,73.4828,DOWN,0
2016-03-31,85.6,86.13,85.59,76.786,73.5244,UP,1
2016-04-01,87.31,85.55,86.262,77.1276,73.5721,DOWN,0
2016-04-04,86.17,87.21,86.28,77.4348,73.614,DOWN,0
2016-04-05,84.66,85.75,85.976,77.6908,73.6457,DOWN,0
2016-04-06,84.6,84.27,85.668,77.9392,73.6766,DOWN,0
2016-04-07,83.72,84.06,85.292,78.1398,73.7021,DOWN,0
2016-04-08,82.31,83.95,84.292,78.3052,73.7216,DOWN,0
2016-04-11,82.27,82.44,83.512,78.4826,73.741,UP,1
2016-04-12,83.35,82.63,83.25,78.6484,73.7642,DOWN,0
2016-04-13,83.29,83.46,82.988,78.7872,73.7829,DOWN,0
