ticker,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-08-09,22.555,22.795,25.0078,22.31,25.6685,UP,1
2012-08-10,22.785,22.625,25.0186,22.476,25.5753,UP,1
2012-08-13,23.055,22.87,25.0303,22.739,25.5149,UP,1
2012-08-14,23.215,23.25,25.0387,22.851,25.4402,UP,1
2012-08-15,24.05,23.375,25.0527,23.132,25.3971,UP,1
2012-08-16,24.2,24.07,25.0678,23.461,25.3464,DOWN,0
2012-08-17,24.11,24.305,25.0853,23.726,25.2942,DOWN,0
2012-08-20,24.025,24.125,25.1025,23.92,25.2388,UP,1
2012-08-21,24.045,24.16,25.1192,24.086,25.1914,UP,1
2012-08-22,24.06,24.025,25.129,24.088,25.1422,DOWN,0
2012-08-23,23.95,24.07,25.1382,24.038,25.1085,UP,1
2012-08-24,24.35,23.845,25.1491,24.086,25.0722,UP,1
2012-08-27,24.57,24.5,25.1645,24.195,25.0382,UP,1
2012-08-28,24.68,24.47,25.1791,24.322,24.99,DOWN,0
2012-08-29,24.585,24.72,25.1912,24.427,24.9305,UP,1
2012-08-30,24.855,24.725,25.2064,24.608,24.8712,DOWN,0
2012-08-31,24.805,25.01,25.2203,24.699,24.8266,DOWN,0
2012-09-04,24.755,24.725,25.2366,24.736,24.7753,UP,1
2012-09-05,24.9,24.785,25.256,24.78,24.7403,UP,1
2012-09-06,25.42,25.13,25.278,24.947,24.7092,UP,1
2012-09-07,25.585,25.485,25.3018,25.093,24.6934,DOWN,0
2012-09-10,25.415,25.59,25.3231,25.215,24.6808,DOWN,0
2012-09-11,25.365,25.5,25.3468,25.337,24.6549,UP,1
2012-09-12,25.585,25.495,25.3727,25.474,24.6387,UP,1
2012-09-13,25.86,25.585,25.3973,25.562,24.6365,DOWN,0
2012-09-14,25.23,25.925,25.418,25.491,24.6171,DOWN,0
2012-09-17,24.83,24.975,25.4334,25.374,24.594,DOWN,0
2012-09-18,24.625,24.78,25.4476,25.226,24.5626,UP,1
2012-09-19,25.0555,24.67,25.4631,25.1201,24.5404,UP,1
2012-09-20,25.595,24.905,25.4806,25.0671,24.5307,DOWN,0
2012-09-21,25.535,25.745,25.4989,25.1281,24.5146,UP,1
2012-09-24,25.58,25.45,25.5171,25.2781,24.4901,DOWN,0
2012-09-25,25.2625,25.655,25.5363,25.4056,24.4663,DOWN,0
2012-09-26,25.05,25.27,25.5516,25.4045,24.43,UP,1
2012-09-27,25.5175,25.165,25.5692,25.389,24.4074,DOWN,0
2012-09-28,25.355,25.28,25.587,25.353,24.3725,DOWN,0
2012-10-01,25.0725,25.465,25.6046,25.2515,24.3543,DOWN,0
2012-10-02,24.65,25.22,25.6193,25.129,24.3413,UP,1
2012-10-03,24.745,24.825,25.6344,25.068,24.3314,DOWN,0
2012-10-04,24.55,24.945,25.6481,24.8745,24.3183,DOWN,0
2012-10-05,24.37,24.735,25.6573,24.6775,24.2817,UP,1
2012-10-08,24.38,24.33,25.6661,24.539,24.2946,DOWN,0
2012-10-09,23.675,24.34,25.6719,24.344,24.2993,DOWN,0
2012-10-10,23.475,23.87,25.6757,24.09,24.316,UP,1
2012-10-11,23.58,23.6,25.6788,23.896,24.3498,UP,1
2012-10-12,23.59,23.76,25.6823,23.74,24.39,UP,1
2012-10-15,23.835,23.735,25.6853,23.631,24.4276,UP,1
2012-10-16,24.48,24.015,25.6927,23.792,24.4824,DOWN,0
2012-10-17,24.195,24.395,25.7004,23.936,24.5132,DOWN,0
2012-10-18,23.705,24.215,25.7035,23.961,24.5344,DOWN,0
2012-10-19,22.8425,23.465,25.7019,23.8115,24.5401,DOWN,0
2012-10-22,22.65,22.865,25.6983,23.5745,24.5374,DOWN,0
2012-10-23,22.4858,22.48,25.6943,23.1756,24.526,UP,1
2012-10-24,22.6307,22.65,25.6904,22.8628,24.5143,UP,1
2012-10-25,23.125,23.04,25.6882,22.7468,24.4958,DOWN,0
2012-10-26,22.935,23.025,25.6839,22.7653,24.4705,UP,1
2012-10-31,22.95,22.933,25.6802,22.8253,24.4473,UP,1
2012-11-01,23.3098,22.87,25.6775,22.9901,24.433,UP,1
2012-11-02,25.42,25.26,25.6845,23.548,24.4605,UP,1
2012-11-05,25.505,25.4,25.692,24.024,24.4894,UP,1
2012-11-06,25.8551,25.545,25.7009,24.608,24.5275,UP,1
2012-11-07,25.9048,25.62,25.712,25.1989,24.5586,DOWN,0
2012-11-08,25.43,25.82,25.7201,25.623,24.5758,UP,1
2012-11-09,25.48,25.47,25.728,25.635,24.5918,DOWN,0
2012-11-12,25.34,25.48,25.7339,25.602,24.6069,DOWN,0
2012-11-13,25.155,25.21,25.74,25.462,24.6129,DOWN,0
2012-11-14,24.42,25.0,25.7409,25.165,24.6052,DOWN,0
2012-11-15,24.215,24.5,25.7422,24.922,24.5944,UP,1
2012-11-16,24.38,24.415,25.7435,24.702,24.584,UP,1
2012-11-19,24.87,24.485,25.7487,24.608,24.573,UP,1
2012-11-20,25.03,24.79,25.7531,24.583,24.5619,UP,1
2012-11-21,25.255,24.975,25.7586,24.75,24.5587,UP,1
2012-11-23,25.595,25.275,25.7656,25.026,24.5633,DOWN,0
2012-11-26,25.445,25.425,25.771,25.239,24.5605,DOWN,0
2012-11-27,25.1051,25.44,25.7735,25.286,24.5454,UP,1
2012-11-28,25.685,25.095,25.7799,25.417,24.5545,UP,1
2012-11-29,25.9,25.89,25.7863,25.546,24.5759,UP,1
2012-11-30,25.935,25.71,25.7931,25.614,24.6021,DOWN,0
2012-12-03,25.8946,26.07,25.8014,25.7039,24.6189,DOWN,0
2012-12-04,25.56,25.825,25.8079,25.7949,24.6182,DOWN,0
2012-12-05,25.395,26.0,25.8138,25.7369,24.6154,UP,1
2012-12-06,26.85,25.75,25.8274,25.9269,24.6408,DOWN,0
2012-12-07,26.82,26.715,25.8406,26.1039,24.672,DOWN,0
2012-12-10,26.48,26.76,25.8519,26.221,24.7006,UP,1
2012-12-11,26.595,26.665,25.8641,26.428,24.7221,UP,1
2012-12-12,26.7992,26.735,25.8775,26.7088,24.751,DOWN,0
2012-12-13,26.59,26.75,25.8882,26.6568,24.7814,UP,1
2012-12-14,26.68,26.6,25.9002,26.6288,24.822,UP,1
2012-12-17,27.29,26.755,25.9149,26.7908,24.8729,DOWN,0
2012-12-18,27.17,27.335,25.9285,26.9058,24.9253,DOWN,0
2012-12-19,27.135,27.2,25.9416,26.973,24.9806,DOWN,0
2012-12-20,27.105,27.265,25.9563,27.076,25.0351,DOWN,0
2012-12-21,26.8,26.525,25.9666,27.1,25.0976,UP,1
2012-12-24,26.845,26.685,25.9749,27.011,25.165,DOWN,0
2012-12-26,26.565,26.81,25.9781,26.89,25.2247,UP,1
2012-12-27,26.62,26.545,25.9834,26.787,25.2853,DOWN,0
2012-12-28,26.32,26.49,25.9842,26.63,25.335,UP,1
2012-12-31,26.815,26.205,25.9865,26.633,25.3817,UP,1
2013-01-02,27.5,27.295,25.9914,26.764,25.4478,UP,1
2013-01-03,27.685,27.535,25.9968,26.988,25.5274,UP,1
2013-01-04,27.845,27.765,26.0021,27.233,25.6274,UP,1
2013-01-07,27.8602,27.7,26.0071,27.541,25.7316,DOWN,0
2013-01-08,27.81,27.79,26.0116,27.74,25.8381,DOWN,0
2013-01-09,27.315,27.945,26.0102,27.703,25.9318,DOWN,0
2013-01-10,27.27,27.38,26.0082,27.62,26.0147,UP,1
2013-01-11,27.505,27.555,26.0059,27.552,26.1061,DOWN,0
2013-01-14,27.335,27.545,26.0019,27.447,26.1938,DOWN,0
2013-01-15,27.24,27.315,25.9981,27.333,26.2724,DOWN,0
2013-01-16,27.175,27.045,25.9946,27.305,26.3075,UP,1
2013-01-17,27.25,27.395,25.9911,27.301,26.3424,UP,1
2013-01-18,27.405,27.26,25.9865,27.281,26.3734,UP,1
2013-01-22,27.495,27.535,25.9817,27.313,26.4052,DOWN,0
2013-01-23,27.23,27.44,25.9754,27.311,26.4412,UP,1
2013-01-24,27.285,27.3675,25.9664,27.333,26.4773,UP,1
2013-01-25,28.405,28.34,25.9649,27.564,26.5386,DOWN,0
2013-01-28,28.01,28.42,25.963,27.685,26.5957,DOWN,0
2013-01-29,27.8,27.81,25.9537,27.746,26.6633,UP,1
2013-01-30,28.0,27.88,25.9422,27.9,26.739,UP,1
2013-01-31,28.06,27.94,25.9283,28.055,26.8126,UP,1
2013-02-01,28.43,28.285,25.9213,28.06,26.8838,DOWN,0
2013-02-04,28.045,28.175,25.9149,28.067,26.9441,UP,1
2013-02-05,28.1,28.12,25.9046,28.127,27.001,DOWN,0
2013-02-06,28.025,27.95,25.8977,28.132,27.0496,DOWN,0
2013-02-07,27.93,28.025,25.8894,28.106,27.0993,UP,1
2013-02-08,28.185,27.92,25.884,28.057,27.1609,DOWN,0
2013-02-11,28.07,28.26,25.8792,28.062,27.2086,UP,1
2013-02-12,28.13,28.0,25.8711,28.068,27.2532,DOWN,0
2013-02-13,27.915,28.23,25.859,28.046,27.2928,DOWN,0
2013-02-14,27.775,27.765,25.8543,28.015,27.3304,DOWN,0
2013-02-15,27.17,27.805,25.8467,27.812,27.3626,UP,1
2013-02-19,27.225,27.18,25.8387,27.643,27.3992,DOWN,0
2013-02-20,26.655,27.3,25.8272,27.348,27.3953,UP,1
2013-02-21,26.675,26.535,25.8189,27.1,27.3924,UP,1
2013-02-22,27.085,26.85,25.8155,26.962,27.4045,DOWN,0
2013-02-25,26.605,27.2,25.8098,26.849,27.4047,UP,1
2013-02-26,26.64,26.715,25.8075,26.732,27.4015,UP,1
2013-02-27,27.285,26.625,25.8087,26.858,27.4154,UP,1
2013-02-28,27.425,27.325,25.8087,27.008,27.4303,UP,1
2013-03-01,27.435,27.315,25.8083,27.078,27.4332,UP,1
2013-03-04,27.85,27.385,25.8134,27.327,27.4468,UP,1
2013-03-05,28.255,28.0,25.8213,27.65,27.4692,UP,1
2013-03-06,28.55,28.38,25.8315,27.903,27.4981,UP,1
2013-03-07,29.125,28.55,25.848,28.243,27.5446,UP,1
2013-03-08,29.335,29.335,25.8658,28.623,27.5944,DOWN,0
2013-03-11,29.305,29.2,25.8781,28.914,27.6492,DOWN,0
2013-03-12,29.14,29.225,25.8904,29.091,27.6996,UP,1
2013-03-13,29.2925,29.165,25.8986,29.2395,27.7591,DOWN,0
2013-03-14,28.84,29.26,25.9059,29.1825,27.7996,DOWN,0
2013-03-15,28.83,28.68,25.9137,29.0815,27.8262,DOWN,0
2013-03-18,28.465,28.53,25.917,28.9135,27.8418,DOWN,0
2013-03-19,28.415,28.255,25.9223,28.7685,27.8532,UP,1
2013-03-20,28.715,28.61,25.9286,28.653,27.8702,DOWN,0
2013-03-21,28.525,28.65,25.9409,28.59,27.8845,UP,1
2013-03-22,28.69,28.65,25.9496,28.562,27.912,DOWN,0
2013-03-25,28.345,28.765,25.9603,28.538,27.9335,UP,1
2013-03-26,28.525,28.495,25.9692,28.56,27.9539,DOWN,0
2013-03-27,28.455,28.43,25.9779,28.508,27.9763,UP,1
2013-03-28,28.475,28.465,25.9863,28.498,28.001,DOWN,0
2013-04-01,28.435,28.565,25.9964,28.447,28.0262,UP,1
2013-04-02,29.13,28.595,26.0095,28.604,28.0638,DOWN,0
2013-04-03,28.85,29.2,26.0255,28.669,28.0927,UP,1
2013-04-04,29.055,28.805,26.04,28.789,28.1239,DOWN,0
2013-04-05,28.9,28.605,26.0531,28.874,28.1573,UP,1
2013-04-08,29.06,28.915,26.063,28.999,28.1928,DOWN,0
2013-04-09,28.705,28.98,26.0687,28.914,28.1988,UP,1
2013-04-10,28.9,28.82,26.0741,28.924,28.2166,UP,1
2013-04-11,29.2875,28.975,26.0854,28.9705,28.2464,UP,1
2013-04-12,29.545,29.355,26.0965,29.0995,28.2773,DOWN,0
2013-04-15,28.855,29.33,26.1075,29.0585,28.2932,UP,1
2013-04-16,29.28,28.97,26.1191,29.1735,28.3102,DOWN,0
2013-04-17,29.085,29.015,26.1326,29.2105,28.331,DOWN,0
2013-04-18,28.86,29.18,26.1467,29.125,28.3462,UP,1
2013-04-19,29.2025,28.79,26.1594,29.0565,28.3697,UP,1
2013-04-22,29.32,29.21,26.174,29.1495,28.3975,UP,1
2013-04-23,29.695,29.42,26.1927,29.2325,28.4277,UP,1
2013-04-24,29.915,29.845,26.2112,29.3985,28.4646,UP,1
2013-04-25,30.25,30.0,26.2326,29.6765,28.507,DOWN,0
2013-04-26,30.0,29.65,26.2516,29.836,28.5487,UP,1
2013-04-29,30.29,30.175,26.2722,30.03,28.599,UP,1
2013-04-30,30.42,30.315,26.2939,30.175,28.664,DOWN,0
2013-05-01,30.07,30.275,26.3125,30.206,28.7209,UP,1
2013-05-02,30.19,30.22,26.3295,30.194,28.7916,UP,1
2013-05-03,30.935,30.425,26.3519,30.381,28.8768,UP,1
2013-05-06,31.24,31.0,26.3738,30.571,28.9599,DOWN,0
2013-05-07,31.095,31.265,26.396,30.706,29.0497,UP,1
2013-05-08,31.205,31.17,26.4165,30.933,29.141,DOWN,0
2013-05-09,31.18,31.33,26.4425,31.131,29.2189,UP,1
2013-05-10,31.5485,31.285,26.4737,31.2537,29.3014,DOWN,0
2013-05-13,31.41,31.6,26.5046,31.2877,29.3809,UP,1
2013-05-14,31.76,31.46,26.5374,31.4207,29.4591,UP,1
2013-05-15,32.035,31.6592,26.5665,31.5867,29.5347,DOWN,0
2013-05-16,31.775,32.0,26.6067,31.7057,29.5992,UP,1
2013-05-17,32.065,31.885,26.6499,31.809,29.658,DOWN,0
2013-05-20,31.915,32.015,26.6962,31.91,29.7096,UP,1
2013-05-21,32.125,32.02,26.7474,31.983,29.766,DOWN,0
2013-05-22,32.075,32.075,26.7999,31.991,29.8247,DOWN,0
2013-05-23,31.76,31.845,26.8489,31.988,29.8741,DOWN,0
2013-05-24,31.68,31.54,26.8986,31.911,29.9309,UP,1
2013-05-28,32.13,32.105,26.946,31.954,29.9969,DOWN,0
2013-05-29,31.815,31.895,26.9918,31.892,30.0639,DOWN,0
2013-05-30,31.735,31.935,27.0377,31.824,30.1303,DOWN,0
2013-05-31,31.57,31.605,27.0817,31.786,30.1874,UP,1
2013-06-03,31.73,31.63,27.125,31.796,30.2515,DOWN,0
2013-06-04,31.665,31.305,27.1673,31.703,30.311,DOWN,0
2013-06-05,31.17,31.52,27.2029,31.574,30.3675,UP,1
2013-06-06,31.51,31.175,27.2394,31.529,30.4272,UP,1
2013-06-07,32.52,31.705,27.2815,31.719,30.5085,UP,1
2013-06-10,33.055,32.83,27.3266,31.984,30.6001,DOWN,0
2013-06-11,32.71,32.735,27.37,32.193,30.6856,DOWN,0
2013-06-12,32.225,32.91,27.4108,32.404,30.7475,UP,1
2013-06-13,32.985,32.27,27.456,32.699,30.8302,DOWN,0
2013-06-14,32.8,32.975,27.4982,32.755,30.9051,UP,1
2013-06-17,33.015,33.095,27.5404,32.747,30.9874,UP,1
2013-06-18,33.5475,33.0,27.5848,32.9145,31.0771,DOWN,0
2013-06-19,33.205,33.51,27.6279,33.1105,31.1671,DOWN,0
2013-06-20,32.61,32.9101,27.6666,33.0355,31.2413,DOWN,0
2013-06-21,32.345,32.855,27.7043,32.9445,31.3025,DOWN,0
2013-06-24,32.005,32.0,27.7406,32.7425,31.3517,UP,1
2013-06-25,32.37,32.265,27.7779,32.507,31.422,UP,1
2013-06-26,32.9,32.685,27.8153,32.446,31.4944,DOWN,0
2013-06-27,32.845,33.1349,27.8516,32.493,31.5696,DOWN,0
2013-06-28,32.755,32.755,27.8883,32.575,31.6475,UP,1
2013-07-01,33.12,33.045,27.9271,32.798,31.7258,UP,1
2013-07-02,33.395,33.12,27.9662,33.003,31.8073,UP,1
2013-07-03,33.65,33.215,28.0051,33.153,31.8864,UP,1
2013-07-05,33.86,33.935,28.0483,33.356,31.9653,UP,1
2013-07-08,34.145,33.97,28.0948,33.634,32.0432,DOWN,0
2013-07-09,34.065,34.45,28.142,33.823,32.1245,DOWN,0
2013-07-10,34.05,33.935,28.187,33.954,32.1997,UP,1
2013-07-11,34.67,34.34,28.2324,34.158,32.2847,UP,1
2013-07-12,34.86,34.62,28.279,34.358,32.3805,DOWN,0
2013-07-15,34.83,34.845,28.3253,34.495,32.4733,DOWN,0
2013-07-16,34.76,34.82,28.3728,34.634,32.5498,DOWN,0
2013-07-17,34.1,34.87,28.418,34.644,32.607,UP,1
2013-07-18,34.24,34.225,28.4616,34.558,32.6699,UP,1
2013-07-19,34.395,34.285,28.5068,34.465,32.7337,UP,1
2013-07-22,34.51,34.54,28.554,34.401,32.8003,DOWN,0
2013-07-23,33.83,34.62,28.5999,34.215,32.8459,DOWN,0
2013-07-24,33.305,34.06,28.6427,34.056,32.8838,UP,1
2013-07-25,34.085,33.47,28.6904,34.025,32.9303,UP,1
2013-07-26,36.68,36.2999,28.7519,34.482,33.0232,DOWN,0
2013-07-29,36.225,36.375,28.8112,34.825,33.1122,DOWN,0
2013-07-30,35.965,36.45,28.8726,35.252,33.1902,DOWN,0
2013-07-31,35.6445,36.07,28.9335,35.7199,33.2648,UP,1
2013-08-01,36.74,36.135,28.9993,36.2509,33.3571,UP,1
2013-08-02,37.115,36.75,29.0669,36.3379,33.4579,DOWN,0
2013-08-05,36.985,37.11,29.1326,36.4899,33.5624,DOWN,0
2013-08-06,36.4,36.83,29.1922,36.5769,33.6568,DOWN,0
2013-08-07,36.095,36.18,29.2517,36.667,33.7361,UP,1
2013-08-08,36.47,36.385,29.3156,36.613,33.8292,DOWN,0
2013-08-09,36.4,36.295,29.3833,36.47,33.9225,UP,1
2013-08-12,36.465,36.14,29.4524,36.366,34.0204,DOWN,0
2013-08-13,36.32,36.545,29.5216,36.35,34.1122,DOWN,0
2013-08-14,35.925,36.29,29.5881,36.316,34.1974,DOWN,0
2013-08-15,35.37,35.655,29.6493,36.096,34.2814,DOWN,0
2013-08-16,35.355,35.49,29.7114,35.887,34.3583,DOWN,0
2013-08-19,35.145,35.29,29.7724,35.623,34.4108,UP,1
2013-08-20,35.33,35.18,29.8325,35.425,34.4563,UP,1
2013-08-21,35.3565,35.21,29.8821,35.3113,34.5093,UP,1
2013-08-22,35.95,35.54,29.9344,35.4273,34.5838,UP,1
2013-08-23,35.985,36.0325,29.985,35.5533,34.6438,DOWN,0
2013-08-26,35.94,36.035,30.0352,35.7123,34.7066,DOWN,0
2013-08-27,35.08,35.45,30.0834,35.6623,34.7479,UP,1
2013-08-28,35.48,35.045,30.1334,35.687,34.7865,UP,1
2013-08-29,35.59,35.365,30.1847,35.615,34.8342,DOWN,0
2013-08-30,35.26,35.69,30.2352,35.47,34.8872,UP,1
2013-09-03,35.8,35.85,30.2921,35.442,34.9563,UP,1
2013-09-04,36.07,35.71,30.3514,35.64,35.0376,DOWN,0
2013-09-05,36.025,36.125,30.4096,35.749,35.1107,DOWN,0
2013-09-06,35.785,36.185,30.4642,35.788,35.1684,UP,1
2013-09-09,36.22,35.84,30.5201,35.98,35.2359,UP,1
2013-09-10,37.1075,36.49,30.5794,36.2415,35.323,UP,1
2013-09-11,37.695,37.165,30.6399,36.5665,35.4145,UP,1
2013-09-12,37.835,37.75,30.7019,36.9285,35.5033,DOWN,0
2013-09-13,37.785,37.795,30.7653,37.3285,35.586,DOWN,0
2013-09-16,37.62,38.285,30.8249,37.6085,35.6612,UP,1
2013-09-17,38.02,37.63,30.8855,37.791,35.7387,UP,1
2013-09-18,38.665,37.94,30.9492,37.985,35.8307,DOWN,0
2013-09-19,38.175,38.76,31.0106,38.053,35.9132,DOWN,0
2013-09-20,38.06,38.13,31.0731,38.108,35.981,DOWN,0
2013-09-23,37.68,38.055,31.1345,38.12,36.0374,UP,1
2013-09-24,38.275,37.765,31.1916,38.171,36.1063,DOWN,0
2013-09-25,38.17,38.42,31.2484,38.072,36.1745,UP,1
2013-09-26,38.59,38.32,31.3089,38.155,36.2643,UP,1
2013-09-27,38.665,38.455,31.3693,38.276,36.3528,DOWN,0
2013-09-30,38.485,38.25,31.4277,38.437,36.4346,UP,1
2013-10-01,38.58,38.49,31.4877,38.498,36.516,UP,1
2013-10-02,38.595,38.295,31.5472,38.583,36.6113,DOWN,0
2013-10-03,38.435,38.48,31.603,38.552,36.7139,UP,1
2013-10-04,38.7,38.4,31.6606,38.559,36.8062,DOWN,0
2013-10-07,38.4305,38.3,31.7171,38.5481,36.8412,DOWN,0
2013-10-08,37.765,38.555,31.7704,38.3851,36.872,DOWN,0
2013-10-09,37.63,37.695,31.8245,38.1921,36.9053,UP,1
2013-10-10,38.56,38.145,31.8831,38.2171,36.9636,UP,1
2013-10-11,38.91,38.61,31.9448,38.2591,37.007,UP,1
2013-10-14,39.05,38.7675,32.007,38.383,37.0457,DOWN,0
2013-10-15,38.355,38.915,32.0672,38.501,37.0731,UP,1
2013-10-16,39.02,38.6,32.1282,38.779,37.1255,UP,1
2013-10-17,39.3675,38.835,32.1875,38.9405,37.1909,UP,1
2013-10-18,39.655,39.635,32.2474,39.0895,37.2546,UP,1
2013-10-21,39.73,39.555,32.3068,39.2255,37.3212,UP,1
2013-10-22,40.45,39.95,32.3697,39.6445,37.4009,DOWN,0
2013-10-23,40.025,40.225,32.4308,39.8455,37.475,DOWN,0
2013-10-24,39.525,39.68,32.4919,39.877,37.547,UP,1
2013-10-25,39.98,39.735,32.5554,39.942,37.6392,DOWN,0
2013-10-28,39.355,40.1,32.6147,39.867,37.7192,UP,1
2013-10-29,39.81,39.605,32.677,39.739,37.8125,UP,1
2013-10-30,40.415,40.315,32.7429,39.817,37.9142,UP,1
2013-10-31,40.525,39.345,32.8097,40.017,38.0176,DOWN,0
2013-11-01,40.185,40.77,32.8743,40.058,38.1023,DOWN,0
2013-11-04,40.185,40.375,32.9382,40.224,38.1863,UP,1
2013-11-05,40.995,40.18,33.0057,40.461,38.2874,DOWN,0
2013-11-06,40.565,41.195,33.0724,40.491,38.3971,DOWN,0
2013-11-07,39.535,40.65,33.1337,40.293,38.4782,UP,1
2013-11-08,40.6,39.755,33.1946,40.376,38.5784,DOWN,0
2013-11-11,40.495,40.6,33.2571,40.438,38.6831,DOWN,0
2013-11-12,40.3075,40.38,33.3196,40.3005,38.7733,UP,1
2013-11-13,40.7305,39.62,33.3833,40.3336,38.8665,DOWN,0
2013-11-14,40.57,40.765,33.4458,40.5406,38.9574,UP,1
2013-11-15,40.595,40.625,33.5066,40.5396,39.0536,DOWN,0
2013-11-18,40.27,40.51,33.5678,40.4946,39.1346,DOWN,0
2013-11-19,39.96,40.005,33.6271,40.4251,39.1916,DOWN,0
2013-11-20,39.845,40.065,33.6862,40.248,39.2346,UP,1
2013-11-21,40.765,39.9,33.7503,40.287,39.2932,DOWN,0
2013-11-22,40.675,40.85,33.8128,40.303,39.351,DOWN,0
2013-11-25,40.355,40.685,33.8742,40.32,39.4057,UP,1
2013-11-26,40.755,40.43,33.9373,40.479,39.4604,UP,1
2013-11-27,40.81,40.695,34.0018,40.672,39.5033,DOWN,0
2013-11-29,40.73,40.925,34.0666,40.665,39.5544,DOWN,0
2013-12-02,40.535,40.745,34.1334,40.637,39.6039,DOWN,0
2013-12-03,40.275,40.37,34.1987,40.621,39.6558,DOWN,0
2013-12-04,39.75,40.195,34.2641,40.42,39.6853,UP,1
2013-12-05,39.86,39.78,34.3301,40.23,39.7191,UP,1
2013-12-06,39.97,40.2975,34.3945,40.078,39.7467,DOWN,0
2013-12-09,39.865,40.13,34.4608,39.944,39.7707,DOWN,0
2013-12-10,38.69,39.495,34.521,39.627,39.7748,DOWN,0
2013-12-11,38.2,38.8,34.5756,39.317,39.7672,UP,1
2013-12-12,38.24,38.14,34.6297,38.993,39.7601,DOWN,0
2013-12-13,38.175,38.415,34.6834,38.634,39.7549,UP,1
2013-12-16,38.23,38.015,34.7353,38.307,39.7455,DOWN,0
2013-12-17,38.045,38.29,34.7842,38.178,39.7378,UP,1
2013-12-18,38.84,38.065,34.8357,38.306,39.7593,DOWN,0
2013-12-19,38.575,39.12,34.8829,38.373,39.7782,UP,1
2013-12-20,38.83,38.76,34.9304,38.504,39.7836,UP,1
2013-12-23,39.16,38.985,34.9797,38.69,39.7886,UP,1
2013-12-24,39.285,39.05,35.0304,38.938,39.7933,UP,1
2013-12-26,39.44,39.365,35.0812,39.058,39.815,DOWN,0
2013-12-27,39.285,39.645,35.1334,39.2,39.8203,DOWN,0
2013-12-30,39.275,39.395,35.1856,39.289,39.8185,DOWN,0
2013-12-31,39.195,39.215,35.2393,39.296,39.8093,DOWN,0
2014-01-02,38.585,39.035,35.2901,39.156,39.7864,DOWN,0
2014-01-03,38.475,38.65,35.3389,38.963,39.7469,DOWN,0
2014-01-06,38.085,38.45,35.3867,38.723,39.7081,UP,1
2014-01-07,38.605,38.325,35.4363,38.589,39.6897,UP,1
2014-01-08,39.015,38.64,35.4896,38.553,39.6704,DOWN,0
2014-01-09,38.8,39.035,35.541,38.596,39.6593,UP,1
2014-01-10,38.835,38.78,35.5929,38.668,39.6398,DOWN,0
2014-01-13,37.56,38.69,35.6383,38.563,39.5827,UP,1
2014-01-14,37.73,37.56,35.6848,38.388,39.5268,UP,1
2014-01-15,38.095,37.77,35.7296,38.204,39.485,DOWN,0
2014-01-16,37.645,37.91,35.7736,37.973,39.4342,DOWN,0
2014-01-17,37.45,37.5,35.8156,37.696,39.3633,DOWN,0
2014-01-21,36.825,37.525,35.8552,37.549,39.2885,DOWN,0
2014-01-22,36.8,36.975,35.8939,37.363,39.2338,DOWN,0
2014-01-23,36.695,36.74,35.9339,37.083,39.1557,UP,1
2014-01-24,37.49,37.365,35.9768,37.052,39.0956,DOWN,0
2014-01-27,37.105,37.615,36.0159,36.983,39.0315,DOWN,0
2014-01-28,36.945,37.285,36.0529,37.007,38.9558,DOWN,0
2014-01-29,35.78,36.75,36.0875,36.803,38.86,UP,1
2014-01-30,35.955,36.14,36.1209,36.655,38.7672,DOWN,0
2014-01-31,35.56,35.445,36.1533,36.269,38.673,DOWN,0
2014-02-03,34.485,35.5,36.1814,35.745,38.5635,UP,1
2014-02-04,35.325,35.0,36.212,35.421,38.4731,DOWN,0
2014-02-05,35.245,35.045,36.2416,35.314,38.3627,UP,1
2014-02-06,36.18,35.33,36.2741,35.359,38.2728,UP,1
2014-02-07,37.0175,36.805,36.3096,35.6505,38.206,UP,1
2014-02-10,37.4,37.155,36.3453,36.2335,38.1389,DOWN,0
2014-02-11,37.25,37.435,36.3816,36.6185,38.0677,DOWN,0
2014-02-12,36.955,37.245,36.4149,36.9605,37.9922,UP,1
2014-02-13,37.345,36.78,36.4495,37.1935,37.9284,UP,1
2014-02-14,37.515,37.175,36.4867,37.293,37.8732,DOWN,0
2014-02-18,36.985,37.495,36.5207,37.21,37.8179,DOWN,0
2014-02-19,36.66,36.92,36.5493,37.092,37.7539,UP,1
2014-02-20,36.775,36.7,36.577,37.056,37.69,DOWN,0
2014-02-21,36.28,36.89,36.6029,36.843,37.6183,DOWN,0
2014-02-24,36.28,36.33,36.6283,36.596,37.5701,DOWN,0
2014-02-25,35.275,36.25,36.6488,36.254,37.5116,UP,1
2014-02-26,35.89,35.4,36.6705,36.1,37.4646,UP,1
2014-02-27,36.095,35.81,36.6939,35.964,37.423,DOWN,0
2014-02-28,35.48,35.77,36.7125,35.804,37.368,DOWN,0
2014-03-03,35.235,35.005,36.7285,35.595,37.3118,UP,1
2014-03-04,35.83,35.715,36.7488,35.706,37.2516,DOWN,0
2014-03-05,35.65,35.995,36.7667,35.658,37.1931,UP,1
2014-03-06,36.345,35.915,36.7889,35.708,37.1434,UP,1
2014-03-07,36.535,36.495,36.8109,35.919,37.0909,UP,1
