ticker,MA US Equity,MA US Equity,MA US Equity,MA US Equity,MA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-07-15,30.755,30.657,30.6098,28.393,25.4663,DOWN,0
2011-07-18,30.755,30.664,30.6116,28.4591,25.5081,UP,1
2011-07-19,31.139,30.935,30.7612,28.5334,25.5514,DOWN,0
2011-07-20,30.827,31.249,30.8088,28.5924,25.5942,UP,1
2011-07-21,31.052,30.994,30.9056,28.6512,25.6365,UP,1
2011-07-22,31.414,31.071,31.0374,28.7232,25.6819,UP,1
2011-07-25,31.635,31.027,31.2134,28.7917,25.7297,DOWN,0
2011-07-26,31.276,31.636,31.2408,28.8573,25.7748,DOWN,0
2011-07-27,30.309,31.138,31.1372,28.9051,25.8149,UP,1
2011-07-28,30.69,30.393,31.0648,28.9548,25.8573,DOWN,0
2011-07-29,30.325,30.205,30.847,28.9986,25.8935,UP,1
2011-08-01,30.412,30.824,30.6024,29.0388,25.9292,DOWN,0
2011-08-02,29.849,30.292,30.317,29.0806,25.9616,UP,1
2011-08-03,33.847,31.221,31.0246,29.2136,26.0131,DOWN,0
2011-08-04,32.26,33.383,31.3386,29.3186,26.0559,UP,1
2011-08-05,32.654,32.877,31.8044,29.4228,26.0989,DOWN,0
2011-08-08,29.196,31.487,31.5612,29.4425,26.1233,UP,1
2011-08-09,32.281,29.992,32.0476,29.5176,26.1633,DOWN,0
2011-08-10,30.371,31.401,31.3524,29.5509,26.1926,UP,1
2011-08-11,32.739,30.923,31.4482,29.6444,26.2346,UP,1
2011-08-12,32.807,32.9,31.4788,29.735,26.2757,UP,1
2011-08-15,33.5,33.102,32.3396,29.8509,26.3235,DOWN,0
2011-08-16,33.5,33.382,32.5834,29.9771,26.3709,DOWN,0
2011-08-17,32.622,33.712,33.0336,30.0811,26.4145,DOWN,0
2011-08-18,30.491,31.754,32.584,30.1509,26.444,DOWN,0
2011-08-19,30.016,30.129,32.0258,30.2079,26.4682,UP,1
2011-08-22,30.6,30.794,31.4458,30.2858,26.4937,UP,1
2011-08-23,32.239,30.873,31.1936,30.3957,26.5268,UP,1
2011-08-24,32.52,32.231,31.1732,30.4979,26.563,DOWN,0
2011-08-25,32.286,32.61,31.5322,30.6027,26.5987,UP,1
2011-08-26,32.533,32.083,32.0356,30.72,26.6345,UP,1
2011-08-29,32.737,32.947,32.463,30.8425,26.6722,UP,1
2011-08-30,32.973,32.533,32.6098,30.9621,26.7155,DOWN,0
2011-08-31,32.971,33.294,32.7,31.0735,26.7589,UP,1
2011-09-01,33.006,33.013,32.844,31.1913,26.8074,DOWN,0
2011-09-02,32.068,32.265,32.751,31.2864,26.8504,UP,1
2011-09-06,32.3,31.308,32.6636,31.384,26.8907,UP,1
2011-09-07,33.91,32.814,32.851,31.517,26.9383,DOWN,0
2011-09-08,33.791,33.725,33.015,31.6364,26.9855,DOWN,0
2011-09-09,32.202,33.618,32.8542,31.661,27.0287,UP,1
2011-09-12,32.204,31.995,32.8814,31.7024,27.0708,UP,1
2011-09-13,32.886,32.236,32.9986,31.7312,27.1177,UP,1
2011-09-14,33.723,33.003,32.9612,31.7737,27.1685,UP,1
2011-09-15,34.794,33.875,33.1618,31.8438,27.224,DOWN,0
2011-09-16,34.695,34.983,33.6604,31.8997,27.2734,UP,1
2011-09-19,34.798,34.155,34.1792,31.965,27.3228,UP,1
2011-09-20,35.378,34.83,34.6776,32.0577,27.3751,DOWN,0
2011-09-21,34.097,35.456,34.7524,32.1318,27.419,DOWN,0
2011-09-22,33.096,33.204,34.4128,32.1819,27.4611,UP,1
2011-09-23,33.703,33.008,34.2144,32.2446,27.5043,DOWN,0
2011-09-26,33.44,33.984,33.9428,32.2983,27.5459,UP,1
2011-09-27,33.811,33.908,33.6294,32.3595,27.5876,DOWN,0
2011-09-28,32.982,33.806,33.4064,32.3963,27.6228,DOWN,0
2011-09-29,32.837,33.638,33.3546,32.4365,27.6599,DOWN,0
2011-09-30,31.716,32.402,32.9572,32.4498,27.6939,DOWN,0
2011-10-03,31.088,31.45,32.4868,32.4433,27.7376,DOWN,0
2011-10-04,30.766,30.797,31.8778,32.4259,27.7808,UP,1
2011-10-05,31.333,30.803,31.548,32.427,27.8257,UP,1
2011-10-06,31.626,31.251,31.3058,32.4534,27.8739,DOWN,0
2011-10-07,31.146,31.753,31.1918,32.4625,27.921,UP,1
2011-10-10,32.581,31.553,31.4904,32.5076,27.9747,UP,1
2011-10-11,32.951,32.312,31.9274,32.5584,28.0271,DOWN,0
2011-10-12,32.799,33.441,32.2206,32.6174,28.0789,UP,1
2011-10-13,33.599,32.71,32.6152,32.6124,28.1341,UP,1
2011-10-14,34.158,33.83,33.2176,32.6504,28.1931,DOWN,0
2011-10-17,33.512,34.084,33.4038,32.6676,28.2486,UP,1
2011-10-18,33.989,33.561,33.6114,32.7634,28.3081,DOWN,0
2011-10-19,32.377,34.0,33.527,32.7653,28.3581,UP,1
2011-10-20,32.568,32.647,33.3208,32.8093,28.4058,UP,1
2011-10-21,33.34,32.973,33.1572,32.8213,28.457,UP,1
2011-10-24,34.069,33.28,33.2686,32.8465,28.5118,DOWN,0
2011-10-25,32.751,33.813,33.021,32.8316,28.5604,UP,1
2011-10-26,32.906,33.26,33.1268,32.8197,28.6103,UP,1
2011-10-27,34.915,33.601,33.5962,32.8655,28.6684,UP,1
2011-10-28,35.458,34.658,34.0198,32.9649,28.729,DOWN,0
2011-10-31,34.724,35.115,34.1508,33.059,28.7841,DOWN,0
2011-11-01,33.43,33.674,34.2866,33.1156,28.8325,UP,1
2011-11-02,35.766,36.105,34.8586,33.1862,28.8936,UP,1
2011-11-03,36.659,35.535,35.2074,33.269,28.9593,DOWN,0
2011-11-04,36.009,36.484,35.3176,33.3434,29.0226,UP,1
2011-11-07,36.591,36.197,35.691,33.4246,29.0861,UP,1
2011-11-08,36.807,36.812,36.3664,33.506,29.1493,DOWN,0
2011-11-09,35.744,36.169,36.362,33.5614,29.208,UP,1
2011-11-10,36.011,36.221,36.2324,33.6222,29.2685,UP,1
2011-11-11,37.015,36.256,36.4336,33.7024,29.3361,DOWN,0
2011-11-14,36.727,36.627,36.4608,33.7956,29.4015,UP,1
2011-11-15,37.133,36.743,36.526,33.8922,29.4681,DOWN,0
2011-11-16,36.1,36.852,36.5972,33.936,29.5289,DOWN,0
2011-11-17,35.939,36.193,36.5828,33.979,29.5859,UP,1
2011-11-18,36.042,36.158,36.3882,34.0558,29.6425,DOWN,0
2011-11-21,35.18,35.501,36.0788,34.1153,29.6934,UP,1
2011-11-22,35.455,35.205,35.7432,34.1667,29.7459,DOWN,0
2011-11-23,34.705,35.334,35.4642,34.1863,29.7951,DOWN,0
2011-11-25,34.62,34.53,35.2004,34.1828,29.8422,UP,1
2011-11-28,35.925,35.593,35.177,34.2074,29.8951,DOWN,0
2011-11-29,35.768,36.005,35.2946,34.2268,29.9464,UP,1
2011-11-30,37.455,36.802,35.6946,34.2684,30.0056,UP,1
2011-12-01,38.096,37.241,36.3728,34.3484,30.0689,DOWN,0
2011-12-02,37.838,38.37,37.0164,34.4432,30.1322,DOWN,0
2011-12-05,37.284,38.299,37.2882,34.5148,30.1933,DOWN,0
2011-12-06,37.13,37.205,37.5606,34.5886,30.2552,UP,1
2011-12-07,37.435,37.116,37.5566,34.6611,30.3203,DOWN,0
2011-12-08,36.931,37.331,37.3236,34.7401,30.3829,UP,1
2011-12-09,37.742,37.345,37.3044,34.8382,30.4483,DOWN,0
2011-12-12,37.128,37.398,37.2732,34.9464,30.5136,DOWN,0
2011-12-13,36.894,37.464,37.226,35.0625,30.5779,DOWN,0
2011-12-14,36.112,36.605,36.9614,35.1695,30.6354,DOWN,0
2011-12-15,35.921,36.794,36.7594,35.2612,30.6892,UP,1
2011-12-16,36.216,36.013,36.4542,35.353,30.7454,DOWN,0
2011-12-19,35.874,36.27,36.2034,35.4476,30.8011,UP,1
2011-12-20,37.391,36.331,36.3028,35.5438,30.8635,UP,1
2011-12-21,37.418,37.314,36.564,35.6331,30.9266,DOWN,0
2011-12-22,37.125,37.469,36.8048,35.7196,30.9905,UP,1
2011-12-23,37.815,37.331,37.1246,35.804,31.0554,DOWN,0
2011-12-27,37.475,37.879,37.4448,35.8703,31.1183,DOWN,0
2011-12-28,37.378,37.69,37.4422,35.9476,31.1829,UP,1
2011-12-29,37.827,37.399,37.524,36.0244,31.2499,DOWN,0
2011-12-30,37.282,37.799,37.5554,36.1225,31.3144,DOWN,0
2012-01-03,36.837,37.837,37.3598,36.2079,31.3777,DOWN,0
2012-01-04,35.625,36.497,36.9898,36.2536,31.4319,DOWN,0
2012-01-05,35.241,35.38,36.5624,36.277,31.4847,DOWN,0
2012-01-06,34.292,35.336,35.8554,36.3078,31.5327,UP,1
2012-01-09,34.582,34.487,35.3154,36.3413,31.5795,UP,1
2012-01-10,34.883,34.875,34.9246,36.3407,31.6301,DOWN,0
2012-01-11,34.147,33.998,34.629,36.3145,31.6746,UP,1
2012-01-12,34.33,34.15,34.4468,36.3066,31.7204,DOWN,0
2012-01-13,33.908,34.159,34.37,36.3162,31.7631,UP,1
2012-01-17,34.597,34.107,34.373,36.2928,31.8102,UP,1
2012-01-18,35.238,34.599,34.444,36.2644,31.8597,UP,1
2012-01-19,35.29,35.549,34.6726,36.25,31.9055,DOWN,0
2012-01-20,34.066,34.997,34.6198,36.1995,31.9443,DOWN,0
2012-01-23,33.906,33.995,34.6194,36.1415,31.9811,UP,1
2012-01-24,34.268,33.846,34.5536,36.1119,32.0199,UP,1
2012-01-25,34.877,34.216,34.4814,36.0893,32.0627,DOWN,0
2012-01-26,34.783,34.901,34.38,36.0446,32.1034,UP,1
2012-01-27,34.879,34.775,34.5426,36.0077,32.1463,UP,1
2012-01-30,35.197,34.697,34.8008,35.9689,32.1874,UP,1
2012-01-31,35.557,35.537,35.0586,35.9581,32.2307,UP,1
2012-02-01,35.762,35.824,35.2356,35.9545,32.2757,UP,1
2012-02-02,38.157,36.716,35.9104,35.9968,32.334,UP,1
2012-02-03,39.032,38.205,36.741,36.0739,32.3956,UP,1
2012-02-06,39.131,39.3,37.5278,36.1474,32.4563,UP,1
2012-02-07,39.291,39.199,38.2746,36.2391,32.5161,UP,1
2012-02-08,39.491,39.302,39.0204,36.3365,32.5778,UP,1
2012-02-09,39.64,39.997,39.317,36.4108,32.6379,DOWN,0
2012-02-10,39.614,39.4,39.4334,36.4878,32.6982,UP,1
2012-02-13,39.665,39.952,39.5402,36.532,32.7592,DOWN,0
2012-02-14,39.555,39.647,39.593,36.5611,32.819,DOWN,0
2012-02-15,39.296,39.88,39.554,36.5903,32.8779,UP,1
2012-02-16,39.315,39.41,39.489,36.6309,32.9333,UP,1
2012-02-17,39.6,39.472,39.4862,36.6803,32.9901,UP,1
2012-02-21,39.955,39.545,39.5442,36.7307,33.0526,UP,1
2012-02-22,40.683,39.798,39.7698,36.8058,33.1189,DOWN,0
2012-02-23,40.61,40.679,40.0326,36.8631,33.1826,UP,1
2012-02-24,41.561,40.832,40.4818,36.9518,33.2498,UP,1
2012-02-27,42.14,41.233,40.9898,37.0567,33.3214,UP,1
2012-02-28,42.397,42.147,41.4782,37.1824,33.3924,DOWN,0
2012-02-29,42.0,42.413,41.7416,37.304,33.4624,UP,1
2012-03-01,42.043,42.249,42.0282,37.4205,33.533,DOWN,0
2012-03-02,41.278,41.65,41.9716,37.5286,33.5984,UP,1
2012-03-05,41.762,41.452,41.896,37.616,33.6665,DOWN,0
2012-03-06,40.834,41.097,41.5834,37.6843,33.7287,UP,1
2012-03-07,41.174,41.131,41.4182,37.7653,33.7957,UP,1
2012-03-08,41.726,41.446,41.3548,37.8435,33.8684,UP,1
2012-03-09,41.952,41.817,41.4896,37.9331,33.9431,UP,1
2012-03-12,41.986,41.807,41.5344,38.0252,34.0158,UP,1
2012-03-13,42.322,42.2,41.832,38.1151,34.0864,DOWN,0
2012-03-14,42.142,42.242,42.0256,38.2123,34.1544,DOWN,0
2012-03-15,41.955,42.142,42.0714,38.3147,34.2207,UP,1
2012-03-16,42.017,41.869,42.0844,38.4425,34.2905,UP,1
2012-03-19,42.509,41.977,42.189,38.5879,34.3616,DOWN,0
2012-03-20,41.898,42.318,42.1042,38.74,34.4326,DOWN,0
2012-03-21,41.794,42.005,42.0346,38.8843,34.5056,DOWN,0
2012-03-22,41.684,41.745,41.9804,39.0203,34.5769,UP,1
2012-03-23,42.401,41.622,42.0572,39.1854,34.6539,UP,1
2012-03-26,43.568,42.729,42.269,39.3701,34.7359,DOWN,0
2012-03-27,43.066,43.551,42.5026,39.5533,34.8177,DOWN,0
2012-03-28,42.752,43.38,42.6942,39.7164,34.8978,UP,1
2012-03-29,42.822,42.462,42.9218,39.8681,34.9748,DOWN,0
2012-03-30,42.054,42.863,42.8524,40.0033,35.0499,UP,1
2012-04-02,43.205,42.184,42.7798,40.1861,35.1325,UP,1
2012-04-03,43.802,43.171,42.927,40.384,35.2185,DOWN,0
2012-04-04,43.094,43.439,42.9954,40.5606,35.299,UP,1
2012-04-05,43.985,43.048,43.228,40.7427,35.3819,DOWN,0
2012-04-09,43.929,43.294,43.603,40.9256,35.466,DOWN,0
2012-04-10,42.473,43.929,43.4566,41.0775,35.5418,UP,1
2012-04-11,43.004,42.957,43.297,41.2337,35.6197,UP,1
2012-04-12,43.398,43.051,43.3578,41.3905,35.7004,UP,1
2012-04-13,44.046,43.363,43.37,41.5562,35.7815,DOWN,0
2012-04-16,43.266,44.087,43.2374,41.6583,35.843,UP,1
2012-04-17,43.843,43.482,43.5114,41.7546,35.9115,DOWN,0
2012-04-18,43.67,43.731,43.6446,41.8453,35.9727,UP,1
2012-04-19,43.682,43.718,43.7014,41.9332,36.0331,UP,1
2012-04-20,44.044,44.001,43.701,42.0242,36.0969,DOWN,0
2012-04-23,43.026,43.601,43.653,42.0919,36.1525,UP,1
2012-04-24,43.03,43.024,43.4904,42.1603,36.21,UP,1
2012-04-25,44.506,43.468,43.6576,42.2571,36.2788,UP,1
2012-04-26,45.398,44.449,44.0008,42.3739,36.3538,UP,1
2012-04-27,45.758,45.811,44.3436,42.5032,36.4297,DOWN,0
2012-04-30,45.227,45.94,44.7838,42.6214,36.503,UP,1
2012-05-01,45.59,45.585,45.2958,42.7412,36.5771,DOWN,0
2012-05-02,45.145,44.669,45.4236,42.845,36.6491,DOWN,0
2012-05-03,44.243,45.3,45.1926,42.9162,36.7146,DOWN,0
2012-05-04,43.969,43.7,44.8348,42.9834,36.7803,DOWN,0
2012-05-07,43.612,43.465,44.5118,43.0244,36.8431,DOWN,0
2012-05-08,43.164,43.401,44.0266,43.0449,36.9019,DOWN,0
2012-05-09,42.283,42.582,43.4542,43.0426,36.9551,UP,1
2012-05-10,42.298,42.58,43.0652,43.0486,37.0102,DOWN,0
2012-05-11,42.24,42.0,42.7194,43.0525,37.0699,DOWN,0
2012-05-14,41.444,41.817,42.2858,43.0558,37.1236,UP,1
2012-05-15,41.447,41.472,41.9424,43.0495,37.1792,DOWN,0
2012-05-16,40.937,41.888,41.6732,43.0516,37.2319,DOWN,0
2012-05-17,39.858,41.38,41.1852,43.0253,37.2819,DOWN,0
2012-05-18,39.456,40.202,40.6284,42.9799,37.31,UP,1
2012-05-21,41.058,39.6,40.5512,42.962,37.3539,UP,1
2012-05-22,41.344,41.021,40.5306,42.9492,37.3974,UP,1
2012-05-23,41.709,41.115,40.685,42.9369,37.46,UP,1
2012-05-24,41.983,42.006,41.11,42.9337,37.5085,DOWN,0
2012-05-25,41.396,41.655,41.498,42.9225,37.5636,UP,1
2012-05-29,41.605,41.733,41.6074,42.9143,37.6079,DOWN,0
2012-05-30,41.158,41.09,41.5702,42.8873,37.6497,DOWN,0
2012-05-31,40.651,41.23,41.3586,42.8623,37.6854,DOWN,0
2012-06-01,39.178,39.861,40.7976,42.81,37.7138,UP,1
2012-06-04,40.026,39.17,40.5236,42.7769,37.7508,UP,1
2012-06-05,40.82,40.103,40.3666,42.7452,37.8025,UP,1
2012-06-06,41.998,41.457,40.5346,42.7138,37.8624,DOWN,0
2012-06-07,41.571,42.451,40.7186,42.6839,37.9173,UP,1
2012-06-08,41.655,41.245,41.214,42.662,37.9643,DOWN,0
2012-06-11,41.384,42.05,41.4856,42.6332,38.0087,UP,1
2012-06-12,41.775,41.4,41.6766,42.6277,38.0561,DOWN,0
2012-06-13,40.975,41.508,41.472,42.5831,38.0983,UP,1
2012-06-14,41.905,40.964,41.5388,42.5451,38.1442,UP,1
2012-06-15,42.669,42.275,41.7416,42.5366,38.1926,DOWN,0
2012-06-18,42.562,42.493,41.9772,42.5082,38.2406,UP,1
2012-06-19,42.757,42.899,42.1736,42.4847,38.2893,UP,1
2012-06-20,42.881,42.783,42.5548,42.4929,38.3434,DOWN,0
2012-06-21,42.117,42.88,42.5972,42.4751,38.3925,UP,1
2012-06-22,43.508,42.158,42.765,42.4773,38.4405,DOWN,0
2012-06-25,42.852,43.285,42.823,42.4535,38.4858,UP,1
2012-06-26,43.222,42.975,42.916,42.4526,38.5409,DOWN,0
2012-06-27,43.192,43.318,42.9782,42.4396,38.5958,DOWN,0
2012-06-28,42.13,42.929,42.9808,42.4088,38.642,UP,1
2012-06-29,43.011,42.746,42.8814,42.3953,38.6885,UP,1
2012-07-02,43.99,43.507,43.109,42.3943,38.7345,UP,1
2012-07-03,44.177,43.955,43.3,42.4173,38.7819,UP,1
2012-07-05,44.405,44.044,43.5426,42.4448,38.8299,DOWN,0
2012-07-06,44.163,44.103,43.9492,42.4379,38.8738,DOWN,0
2012-07-09,43.127,43.433,43.9724,42.3925,38.919,DOWN,0
2012-07-10,42.025,43.18,43.5794,42.3178,38.9636,DOWN,0
2012-07-11,41.989,41.895,43.1418,42.2531,39.0051,UP,1
2012-07-12,42.425,41.605,42.7458,42.1898,39.05,UP,1
2012-07-13,42.96,42.522,42.5052,42.1461,39.0957,UP,1
2012-07-16,43.689,43.977,42.6176,42.135,39.1493,DOWN,0
2012-07-17,43.568,43.832,42.9262,42.127,39.2029,UP,1
2012-07-18,43.682,43.336,43.2648,42.1284,39.2628,DOWN,0
2012-07-19,42.794,43.824,43.3386,42.121,39.3213,DOWN,0
2012-07-20,42.315,42.49,43.2096,42.1216,39.379,DOWN,0
2012-07-23,41.598,41.627,42.7914,42.1076,39.4304,DOWN,0
2012-07-24,40.989,41.728,42.2756,42.0826,39.4772,UP,1
2012-07-25,41.233,41.3,41.7858,42.0784,39.5276,UP,1
2012-07-26,42.377,41.882,41.7024,42.097,39.5766,UP,1
2012-07-27,43.675,42.381,41.9744,42.1517,39.6302,UP,1
2012-07-30,44.115,43.62,42.4778,42.2369,39.6868,DOWN,0
2012-07-31,43.657,44.302,43.0114,42.3209,39.7371,DOWN,0
2012-08-01,42.72,42.409,43.3088,42.3541,39.7799,DOWN,0
2012-08-02,42.343,42.577,43.302,42.3741,39.824,UP,1
2012-08-03,42.413,42.843,43.0496,42.3882,39.8662,DOWN,0
2012-08-06,41.985,42.42,42.6236,42.3882,39.9142,DOWN,0
2012-08-07,41.64,42.129,42.2202,42.3931,39.9596,UP,1
2012-08-08,42.445,41.597,42.1652,42.4099,40.0051,UP,1
2012-08-09,42.594,42.405,42.2154,42.4386,40.0477,UP,1
2012-08-10,42.603,42.336,42.2534,42.4777,40.097,DOWN,0
2012-08-13,42.563,42.457,42.369,42.5454,40.1453,UP,1
2012-08-14,42.808,42.705,42.6026,42.601,40.1847,DOWN,0
2012-08-15,42.709,42.808,42.6554,42.6388,40.221,UP,1
2012-08-16,42.852,42.724,42.707,42.6559,40.2616,DOWN,0
2012-08-17,42.681,42.795,42.7226,42.6781,40.3079,UP,1
2012-08-20,42.72,42.71,42.754,42.6994,40.3426,DOWN,0
2012-08-21,42.331,42.703,42.6586,42.7183,40.371,DOWN,0
2012-08-22,42.12,42.11,42.5408,42.7252,40.4016,DOWN,0
2012-08-23,41.833,42.093,42.337,42.7424,40.4278,UP,1
2012-08-24,42.245,41.86,42.2498,42.7492,40.4549,UP,1
2012-08-27,42.342,42.249,42.1742,42.7426,40.4879,UP,1
2012-08-28,42.46,42.262,42.2,42.7406,40.5202,UP,1
2012-08-29,42.582,42.498,42.2924,42.7371,40.548,DOWN,0
2012-08-30,42.095,42.253,42.3448,42.7214,40.5749,UP,1
2012-08-31,42.29,42.23,42.3538,42.7248,40.6006,UP,1
2012-09-04,42.438,41.754,42.373,42.7034,40.6323,DOWN,0
2012-09-05,42.21,42.394,42.323,42.6906,40.6637,UP,1
2012-09-06,43.26,42.5,42.4586,42.6914,40.6998,UP,1
2012-09-07,43.62,43.289,42.7636,42.6999,40.742,UP,1
2012-09-10,43.749,43.662,43.0554,42.7323,40.7834,UP,1
2012-09-11,44.287,43.8,43.4252,42.7578,40.8314,UP,1
2012-09-12,44.641,44.599,43.9114,42.7708,40.8815,UP,1
2012-09-13,45.526,44.64,44.3646,42.7978,40.9295,DOWN,0
2012-09-14,45.418,45.506,44.7242,42.8181,40.9777,DOWN,0
2012-09-17,45.35,45.432,45.0444,42.8418,41.0172,DOWN,0
2012-09-18,45.298,45.3,45.2466,42.8852,41.0532,DOWN,0
2012-09-19,45.189,45.286,45.3562,42.9485,41.09,UP,1
2012-09-20,45.418,44.753,45.3346,43.0171,41.1306,UP,1
2012-09-21,45.952,45.931,45.4414,43.0876,41.1747,DOWN,0
2012-09-24,45.529,45.75,45.4772,43.139,41.2152,DOWN,0
2012-09-25,45.152,45.76,45.448,43.1683,41.2563,DOWN,0
2012-09-26,44.584,45.132,45.327,43.1886,41.2905,UP,1
2012-09-27,45.217,44.76,45.2868,43.2193,41.331,DOWN,0
2012-09-28,45.148,45.113,45.126,43.2664,41.3722,UP,1
2012-10-01,45.689,45.318,45.158,43.3339,41.4201,UP,1
2012-10-02,45.765,45.696,45.2806,43.4172,41.4693,UP,1
2012-10-03,47.376,45.9,45.839,43.5449,41.5251,UP,1
2012-10-04,47.488,47.275,46.2932,43.67,41.5832,UP,1
2012-10-05,47.527,47.8,46.769,43.773,41.6339,DOWN,0
2012-10-08,47.193,47.424,47.0698,43.8434,41.6828,DOWN,0
2012-10-09,46.488,47.226,47.2144,43.8909,41.7296,DOWN,0
2012-10-10,46.209,46.499,46.981,43.9419,41.7716,UP,1
2012-10-11,47.257,46.718,46.9348,44.0326,41.8205,UP,1
2012-10-12,47.336,47.27,46.8966,44.1325,41.8703,UP,1
2012-10-15,47.582,47.234,46.9744,44.2359,41.919,UP,1
2012-10-16,47.901,47.928,47.257,44.3542,41.9721,UP,1
2012-10-17,48.3,48.599,47.6752,44.4874,42.0294,DOWN,0
2012-10-18,47.583,48.247,47.7404,44.5902,42.0892,DOWN,0
2012-10-19,47.006,47.463,47.6744,44.6784,42.1481,DOWN,0
2012-10-22,46.693,47.298,47.4966,44.7602,42.2101,DOWN,0
2012-10-23,45.986,46.255,47.1136,44.8287,42.2671,DOWN,0
2012-10-24,45.454,46.475,46.5444,44.8816,42.3199,DOWN,0
2012-10-25,44.936,45.65,46.015,44.9261,42.3739,UP,1
2012-10-26,45.298,44.936,45.6734,44.975,42.4287,UP,1
2012-10-31,46.093,45.252,45.5534,45.0433,42.4896,UP,1
2012-11-01,46.869,46.341,45.73,45.1263,42.551,UP,1
2012-11-02,46.945,47.154,46.0282,45.2185,42.6095,DOWN,0
2012-11-05,46.565,46.726,46.354,45.3074,42.6659,UP,1
2012-11-06,47.178,46.856,46.73,45.4143,42.7315,DOWN,0
2012-11-07,46.47,47.0,46.8054,45.4988,42.7943,DOWN,0
2012-11-08,46.18,46.432,46.6676,45.5756,42.8539,UP,1
2012-11-09,46.466,45.852,46.5718,45.6557,42.9118,UP,1
2012-11-12,47.0,46.568,46.6588,45.7441,42.9729,UP,1
2012-11-13,47.122,46.71,46.6476,45.8446,43.0341,DOWN,0
2012-11-14,46.331,47.267,46.6198,45.9254,43.0898,DOWN,0
2012-11-15,45.716,46.293,46.527,45.991,43.1406,UP,1
2012-11-16,46.459,45.846,46.5256,46.076,43.194,UP,1
2012-11-19,47.868,46.94,46.6992,46.1681,43.2426,DOWN,0
2012-11-20,47.757,47.905,46.8262,46.2509,43.2862,UP,1
2012-11-21,47.943,47.842,47.1486,46.3348,43.3303,UP,1
2012-11-23,48.124,48.085,47.6302,46.4115,43.3745,DOWN,0
2012-11-26,48.003,48.018,47.939,46.4787,43.417,DOWN,0
2012-11-27,47.849,48.009,47.9352,46.5252,43.4581,UP,1
2012-11-28,48.151,47.573,48.014,46.5799,43.5007,UP,1
2012-11-29,48.621,48.42,48.1496,46.6453,43.5455,UP,1
2012-11-30,48.868,48.578,48.2984,46.7167,43.5921,DOWN,0
2012-12-03,48.665,49.1,48.4308,46.7862,43.6389,DOWN,0
2012-12-04,48.342,48.763,48.5294,46.8447,43.6841,DOWN,0
2012-12-05,47.8,48.3,48.4592,46.8816,43.7251,UP,1
2012-12-06,48.088,47.575,48.3526,46.9328,43.7657,DOWN,0
2012-12-07,47.609,48.165,48.1008,46.982,43.8004,UP,1
2012-12-10,47.96,48.036,47.9598,47.0495,43.8371,UP,1
2012-12-11,48.152,48.0,47.9218,47.1082,43.8701,UP,1
2012-12-12,48.344,48.2,48.0306,47.1721,43.9011,UP,1
2012-12-13,48.443,48.591,48.1016,47.2272,43.9313,DOWN,0
2012-12-14,48.23,48.122,48.2258,47.2765,43.9625,UP,1
2012-12-17,48.932,48.342,48.4202,47.3076,43.9969,UP,1
2012-12-18,49.288,49.0,48.6474,47.3436,44.037,DOWN,0
2012-12-19,48.939,49.48,48.7664,47.3718,44.0728,UP,1
2012-12-20,49.853,49.223,49.0484,47.425,44.1179,DOWN,0
2012-12-21,49.357,49.3,49.2738,47.4824,44.1589,UP,1
2012-12-24,49.502,49.286,49.3878,47.5483,44.1977,DOWN,0
2012-12-26,48.62,49.453,49.2542,47.5755,44.2311,UP,1
2012-12-27,48.787,48.601,49.2238,47.6046,44.2651,DOWN,0
2012-12-28,48.308,48.5,48.9148,47.6191,44.295,UP,1
2012-12-31,49.128,48.337,48.869,47.6436,44.3299,UP,1
2013-01-02,51.027,50.63,49.174,47.6982,44.3753,UP,1
2013-01-03,51.1,51.046,49.67,47.7685,44.4207,DOWN,0
2013-01-04,51.098,51.115,50.1322,47.8503,44.4637,UP,1
2013-01-07,51.953,51.301,50.8612,47.9555,44.5139,DOWN,0
2013-01-08,51.782,52.003,51.392,48.0715,44.5639,UP,1
2013-01-09,53.239,52.52,51.8344,48.2272,44.6217,DOWN,0
2013-01-10,52.765,53.247,52.1674,48.3837,44.6735,UP,1
2013-01-11,52.868,52.751,52.5214,48.5351,44.72,DOWN,0
2013-01-14,52.351,52.955,52.601,48.6603,44.7664,DOWN,0
2013-01-15,52.28,52.224,52.7006,48.7685,44.814,DOWN,0
2013-01-16,52.129,51.643,52.4786,48.8722,44.8606,UP,1
2013-01-17,52.335,52.467,52.3926,48.9876,44.912,DOWN,0
2013-01-18,52.1,51.956,52.239,49.086,44.9565,DOWN,0
2013-01-22,51.976,52.479,52.164,49.1962,44.9973,DOWN,0
2013-01-23,51.756,51.961,52.0592,49.3077,45.0406,UP,1
2013-01-24,52.226,51.793,52.0786,49.4229,45.0818,DOWN,0
2013-01-25,51.942,52.28,52.0,49.5217,45.1219,DOWN,0
2013-01-28,51.412,52.094,51.8624,49.6075,45.1666,UP,1
2013-01-29,51.848,51.412,51.8368,49.7179,45.2108,DOWN,0
2013-01-30,51.6,51.664,51.8056,49.8355,45.2518,UP,1
2013-01-31,51.84,53.2,51.7284,49.9432,45.2908,UP,1
2013-02-01,51.871,52.081,51.7142,50.0232,45.3338,DOWN,0
2013-02-04,51.422,51.629,51.7162,50.0965,45.3717,UP,1
