ticker,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-06-24,78.45,78.41,78.286,78.6158,84.0006,DOWN,0
2019-06-25,65.7,70.47,75.776,78.3142,83.8604,UP,1
2019-06-26,68.0,67.24,73.854,78.0536,83.7295,UP,1
2019-06-27,70.0,68.16,72.186,77.8494,83.6104,UP,1
2019-06-28,72.72,70.58,70.974,77.7442,83.5081,UP,1
2019-07-01,73.4,73.5,69.964,77.6608,83.4089,UP,1
2019-07-02,74.23,73.2,71.67,77.5824,83.2984,UP,1
2019-07-03,74.96,74.35,73.062,77.5084,83.1948,DOWN,0
2019-07-05,72.99,74.65,73.66,77.3948,83.0829,DOWN,0
2019-07-08,71.22,72.52,73.36,77.2324,82.976,UP,1
2019-07-09,71.24,71.18,72.928,77.0632,82.8771,UP,1
2019-07-10,71.65,71.58,72.412,76.8902,82.7719,DOWN,0
2019-07-11,71.24,72.3,71.668,76.7272,82.6668,DOWN,0
2019-07-12,70.28,70.3,71.126,76.555,82.5511,DOWN,0
2019-07-15,70.27,70.31,70.936,76.391,82.4336,DOWN,0
2019-07-16,69.16,70.15,70.52,76.2,82.3085,DOWN,0
2019-07-17,68.32,69.33,69.854,75.9812,82.1794,DOWN,0
2019-07-18,68.25,68.57,69.256,75.7872,82.0477,UP,1
2019-07-19,68.54,68.14,68.908,75.5982,81.9154,DOWN,0
2019-07-22,68.0,68.5,68.454,75.4,81.7843,DOWN,0
2019-07-23,67.73,68.0,68.168,75.2056,81.6429,DOWN,0
2019-07-24,67.46,67.77,67.996,75.0174,81.511,DOWN,0
2019-07-25,66.66,67.46,67.678,74.7818,81.3724,UP,1
2019-07-26,67.76,67.64,67.522,74.5614,81.2371,DOWN,0
2019-07-29,67.18,67.87,67.358,74.315,81.1002,DOWN,0
2019-07-30,67.18,66.92,67.248,74.0694,80.9707,DOWN,0
2019-07-31,66.62,66.91,67.08,73.8054,80.8503,DOWN,0
2019-08-01,65.8,66.93,66.908,73.5038,80.7258,DOWN,0
2019-08-02,65.35,65.5,66.426,73.179,80.6067,DOWN,0
2019-08-05,65.23,64.98,66.036,72.8606,80.4733,DOWN,0
2019-08-06,64.77,65.27,65.554,72.5548,80.3358,DOWN,0
2019-08-07,64.46,64.38,65.122,72.2834,80.2086,UP,1
2019-08-08,65.45,64.79,65.052,72.0312,80.096,UP,1
2019-08-09,65.58,65.37,65.098,71.7906,80.0025,DOWN,0
2019-08-12,64.53,65.24,64.958,71.547,79.9104,UP,1
2019-08-13,65.01,64.86,65.006,71.3332,79.8384,DOWN,0
2019-08-14,63.5,64.5,64.814,71.0682,79.7472,DOWN,0
2019-08-15,62.98,64.12,64.32,70.7866,79.6582,UP,1
2019-08-16,64.43,63.51,64.09,70.5338,79.5735,UP,1
2019-08-19,66.56,65.04,64.496,70.3164,79.4984,DOWN,0
2019-08-20,66.41,67.38,64.776,70.1056,79.4412,UP,1
2019-08-21,67.54,67.34,65.584,69.893,79.3778,DOWN,0
2019-08-22,67.52,67.87,66.492,69.672,79.3176,DOWN,0
2019-08-23,65.97,67.28,66.8,69.4124,79.2346,UP,1
2019-08-26,66.46,66.43,66.78,69.1678,79.1486,DOWN,0
2019-08-27,65.67,66.67,66.632,68.9082,79.0421,UP,1
2019-08-28,66.07,65.57,66.338,68.6646,78.9338,UP,1
2019-08-29,66.22,66.73,66.078,68.4368,78.821,DOWN,0
2019-08-30,65.74,66.4,66.032,68.1848,78.7012,DOWN,0
2019-09-03,65.4,65.78,65.82,67.9172,78.5871,UP,1
2019-09-04,66.38,65.67,65.962,67.6758,78.4775,UP,1
2019-09-05,67.03,66.64,66.154,67.7024,78.3619,UP,1
2019-09-06,67.62,67.26,66.434,67.6948,78.2424,DOWN,0
2019-09-09,66.7,67.96,66.626,67.6288,78.1285,UP,1
2019-09-10,68.18,66.07,67.182,67.538,78.0289,UP,1
2019-09-11,69.49,68.38,67.804,67.4598,77.9456,UP,1
2019-09-12,70.83,70.76,68.564,67.3918,77.8716,DOWN,0
2019-09-13,70.51,71.15,69.142,67.3028,77.793,UP,1
2019-09-16,70.58,70.37,69.918,67.2546,77.7075,UP,1
2019-09-17,71.6,70.51,70.602,67.2622,77.6208,DOWN,0
2019-09-18,71.27,71.68,70.958,67.2628,77.5276,UP,1
2019-09-19,71.67,71.4,71.126,67.2632,77.4146,UP,1
2019-09-20,72.39,72.0,71.502,67.2862,77.3082,UP,1
2019-09-23,72.93,72.33,71.972,67.3392,77.2201,UP,1
2019-09-24,72.95,73.83,72.242,67.3928,77.1332,DOWN,0
2019-09-25,72.09,72.88,72.406,67.4514,77.0589,UP,1
2019-09-26,74.03,72.95,72.878,67.5656,76.991,UP,1
2019-09-27,74.85,74.21,73.37,67.6976,76.9244,UP,1
2019-09-30,75.72,74.95,73.928,67.8412,76.86,DOWN,0
2019-10-01,73.23,75.89,73.984,67.9458,76.7876,DOWN,0
2019-10-02,72.13,72.89,73.992,68.0338,76.7202,UP,1
2019-10-03,73.85,72.06,73.956,68.1616,76.6648,UP,1
2019-10-04,74.66,74.22,73.918,68.3216,76.6202,DOWN,0
2019-10-07,74.33,74.72,73.64,68.453,76.5742,DOWN,0
2019-10-08,73.53,73.88,73.7,68.58,76.515,DOWN,0
2019-10-09,73.3,74.07,73.934,68.7024,76.4569,UP,1
2019-10-10,74.45,73.22,74.054,68.859,76.4084,DOWN,0
2019-10-11,73.63,73.97,73.848,69.0156,76.3313,UP,1
2019-10-14,73.76,73.65,73.734,69.1838,76.2506,UP,1
2019-10-15,74.5,74.2,73.928,69.3692,76.1675,UP,1
2019-10-16,74.75,74.38,74.218,69.5688,76.0803,UP,1
2019-10-17,75.14,74.99,74.356,69.7824,76.0098,UP,1
2019-10-18,76.46,75.24,74.922,70.0026,75.9607,UP,1
2019-10-21,77.3,76.88,75.63,70.237,75.9018,UP,1
2019-10-22,77.87,78.05,76.304,70.5038,75.8393,DOWN,0
2019-10-23,77.75,77.79,76.904,70.7586,75.7741,DOWN,0
2019-10-24,76.8,77.84,77.236,71.0246,75.7191,DOWN,0
2019-10-25,76.53,76.39,77.25,71.2956,75.6607,UP,1
2019-10-28,78.33,76.67,77.456,71.5736,75.6108,UP,1
2019-10-29,78.47,78.11,77.576,71.8118,75.5794,UP,1
2019-10-30,79.66,78.51,77.958,72.0768,75.5502,DOWN,0
2019-10-31,79.55,79.71,78.508,72.317,75.5202,UP,1
2019-11-01,81.75,80.03,79.552,72.6016,75.4929,UP,1
2019-11-04,82.99,82.95,80.484,72.942,75.4604,DOWN,0
2019-11-05,81.84,83.17,81.158,73.2496,75.4263,UP,1
2019-11-06,82.08,81.77,81.642,73.5778,75.3944,DOWN,0
2019-11-07,82.01,82.21,82.134,73.8966,75.3751,UP,1
2019-11-08,85.21,82.1,82.826,74.2764,75.3984,UP,1
2019-11-11,85.66,84.95,83.36,74.6748,75.441,UP,1
2019-11-12,86.44,85.6,84.28,75.0956,75.4859,UP,1
2019-11-13,86.66,85.74,85.196,75.5012,75.5239,UP,1
2019-11-14,87.63,86.48,86.32,75.9132,75.5606,UP,1
2019-11-15,88.63,88.1,87.004,76.3334,75.6012,UP,1
2019-11-18,88.73,88.34,87.618,76.774,75.6522,UP,1
2019-11-19,89.02,89.26,88.134,77.1908,75.6989,DOWN,0
2019-11-20,87.2,88.72,88.242,77.545,75.7395,DOWN,0
2019-11-21,86.52,86.79,88.02,77.8588,75.7762,DOWN,0
2019-11-22,86.05,86.64,87.504,78.1696,75.8081,UP,1
2019-11-25,87.76,86.85,87.31,78.5132,75.8481,DOWN,0
2019-11-26,87.72,88.15,87.05,78.8356,75.887,UP,1
2019-11-27,88.33,87.86,87.276,79.1768,75.9247,DOWN,0
2019-11-29,87.73,88.0,87.518,79.498,75.9608,DOWN,0
2019-12-02,87.03,87.84,87.714,79.7908,75.9917,DOWN,0
2019-12-03,85.95,85.96,87.352,80.0512,76.0188,UP,1
2019-12-04,87.2,86.18,87.248,80.3362,76.0549,DOWN,0
2019-12-05,86.72,87.25,86.926,80.6288,76.0947,UP,1
2019-12-06,86.98,87.21,86.776,80.8878,76.1295,DOWN,0
2019-12-09,86.44,87.22,86.658,81.1196,76.1603,UP,1
2019-12-10,86.56,86.92,86.78,81.3364,76.1905,UP,1
2019-12-11,86.7,86.7,86.68,81.6058,76.227,UP,1
2019-12-12,88.73,86.76,87.082,81.9378,76.2744,DOWN,0
2019-12-13,87.84,88.78,87.254,82.2176,76.3131,UP,1
2019-12-16,89.43,88.38,87.852,82.513,76.363,UP,1
2019-12-17,90.08,90.0,88.556,82.828,76.4188,DOWN,0
2019-12-18,89.33,90.05,89.082,83.144,76.475,DOWN,0
2019-12-19,88.77,89.68,89.09,83.4534,76.5277,UP,1
2019-12-20,89.29,90.4,89.38,83.7502,76.5862,UP,1
2019-12-23,90.25,89.53,89.544,84.0826,76.6471,DOWN,0
2019-12-24,89.85,90.4,89.498,84.4044,76.7026,DOWN,0
2019-12-26,89.83,90.2,89.598,84.711,76.7571,DOWN,0
2019-12-27,89.2,89.98,89.684,85.0,76.8034,DOWN,0
2019-12-30,88.52,89.22,89.53,85.2676,76.8393,UP,1
2019-12-31,88.54,88.21,89.188,85.5092,76.8787,UP,1
2020-01-02,89.55,89.08,89.128,85.7542,76.9224,DOWN,0
2020-01-03,88.7,88.17,88.902,85.9708,76.9637,UP,1
2020-01-06,89.4,88.22,88.942,86.2038,77.0045,DOWN,0
2020-01-07,88.89,88.93,89.016,86.4456,77.0502,UP,1
2020-01-08,89.52,89.15,89.212,86.7054,77.1002,UP,1
2020-01-09,90.21,90.01,89.344,86.943,77.1475,DOWN,0
2020-01-10,89.06,90.23,89.416,87.1548,77.1933,DOWN,0
2020-01-13,88.52,89.5,89.24,87.332,77.2361,DOWN,0
2020-01-14,88.2,87.1,89.102,87.505,77.2742,UP,1
2020-01-15,89.26,88.18,89.05,87.6552,77.3166,DOWN,0
2020-01-16,89.26,89.31,88.86,87.7806,77.3475,DOWN,0
2020-01-17,88.0,89.13,88.648,87.9038,77.3721,DOWN,0
2020-01-21,87.99,87.68,88.542,88.022,77.398,DOWN,0
2020-01-22,87.21,88.03,88.344,88.126,77.4168,DOWN,0
2020-01-23,85.27,87.05,87.546,88.1272,77.4233,DOWN,0
2020-01-24,83.54,85.43,86.402,88.0848,77.4275,UP,1
2020-01-27,84.02,85.05,85.606,88.0364,77.4329,DOWN,0
2020-01-28,83.77,84.99,84.762,87.9786,77.4429,DOWN,0
2020-01-29,83.2,83.8,83.96,87.89,77.455,DOWN,0
2020-01-30,81.78,82.58,83.262,87.753,77.4587,DOWN,0
2020-01-31,81.02,81.54,82.758,87.5988,77.4628,UP,1
2020-02-03,82.3,81.31,82.414,87.4644,77.4844,UP,1
2020-02-04,84.36,83.59,82.532,87.4076,77.5183,UP,1
2020-02-05,86.63,85.06,83.218,87.4098,77.5607,UP,1
2020-02-06,87.18,87.89,84.298,87.4324,77.6033,UP,1
2020-02-07,92.29,89.74,86.552,87.523,77.6714,UP,1
2020-02-10,94.75,92.36,89.042,87.6636,77.7485,UP,1
2020-02-11,96.0,95.26,91.37,87.817,77.83,UP,1
2020-02-12,97.79,95.98,93.602,88.0182,77.9174,DOWN,0
2020-02-13,95.35,96.85,95.236,88.1846,77.9972,DOWN,0
2020-02-14,94.05,95.23,95.588,88.3466,78.073,DOWN,0
2020-02-18,93.61,93.67,95.36,88.4748,78.1487,UP,1
2020-02-19,94.14,93.77,94.988,88.6232,78.2259,UP,1
2020-02-20,94.23,93.93,94.276,88.7682,78.3007,UP,1
2020-02-21,94.96,93.96,94.198,88.9386,78.3858,DOWN,0
2020-02-24,93.14,92.17,94.016,89.0702,78.4615,DOWN,0
2020-02-25,89.18,93.32,93.13,89.1198,78.5179,DOWN,0
2020-02-26,88.41,88.62,91.984,89.1134,78.5727,DOWN,0
2020-02-27,85.42,86.19,90.222,89.065,78.6154,UP,1
2020-02-28,85.71,82.79,88.372,88.9906,78.6518,UP,1
2020-03-02,88.69,86.0,87.482,88.9628,78.7013,DOWN,0
2020-03-03,87.57,89.44,87.16,88.9276,78.7417,UP,1
2020-03-04,91.75,89.27,87.828,88.9872,78.8031,DOWN,0
2020-03-05,90.61,90.06,88.866,89.0136,78.8571,DOWN,0
2020-03-06,88.82,88.73,89.488,88.985,78.8968,DOWN,0
2020-03-09,85.27,84.0,88.804,88.8934,78.9152,UP,1
2020-03-10,87.53,88.19,88.796,88.8474,78.9471,DOWN,0
2020-03-11,84.85,85.8,87.416,88.7604,78.971,DOWN,0
2020-03-12,78.61,78.85,85.016,88.5622,78.9739,UP,1
2020-03-13,85.37,83.36,84.326,88.4988,79.0105,DOWN,0
2020-03-16,74.27,79.0,82.126,88.1932,78.9938,DOWN,0
2020-03-17,73.02,75.71,79.224,87.8796,78.9753,DOWN,0
2020-03-18,71.03,70.0,76.46,87.5122,78.952,UP,1
2020-03-19,71.06,69.1,74.95,87.1556,78.9235,DOWN,0
2020-03-20,68.82,73.0,71.64,86.7416,78.8823,DOWN,0
2020-03-23,64.5,67.38,69.686,86.2274,78.8195,UP,1
2020-03-24,67.49,68.16,68.58,85.796,78.7698,UP,1
2020-03-25,67.91,67.92,67.956,85.3838,78.7246,UP,1
2020-03-26,73.83,68.82,68.51,85.0964,78.7029,DOWN,0
2020-03-27,72.67,71.63,69.28,84.7646,78.6734,UP,1
2020-03-30,75.24,73.52,71.428,84.4842,78.6548,UP,1
2020-03-31,76.19,75.4,73.168,84.248,78.6423,DOWN,0
2020-04-01,73.42,72.12,74.27,83.9566,78.6162,UP,1
2020-04-02,75.13,72.78,74.53,83.715,78.6006,DOWN,0
2020-04-03,73.37,74.65,74.67,83.477,78.5794,UP,1
2020-04-06,75.73,75.74,74.768,83.3208,78.5663,DOWN,0
2020-04-07,75.39,78.38,74.608,83.1482,78.5494,UP,1
2020-04-08,78.56,76.44,75.636,83.044,78.5499,UP,1
2020-04-09,79.75,78.56,76.56,82.975,78.6202,UP,1
2020-04-13,80.3,80.66,77.946,82.9454,78.6817,UP,1
2020-04-14,82.13,80.62,79.226,82.9676,78.7423,DOWN,0
2020-04-15,81.82,80.51,80.512,82.958,78.7878,UP,1
2020-04-16,81.86,82.73,81.172,82.908,78.8301,UP,1
2020-04-17,83.45,84.0,81.912,82.8444,78.8762,UP,1
2020-04-20,83.99,83.54,82.65,82.7806,78.9214,DOWN,0
2020-04-21,80.36,82.51,82.296,82.542,78.9582,UP,1
2020-04-22,81.47,81.23,82.226,82.2764,79.0095,UP,1
2020-04-23,82.04,82.18,82.262,81.9972,79.0635,UP,1
2020-04-24,83.59,82.87,82.29,81.7132,79.1232,UP,1
2020-04-27,84.69,84.03,82.43,81.5,79.1904,DOWN,0
2020-04-28,82.76,85.7,82.91,81.2742,79.2528,UP,1
2020-04-29,83.76,83.72,83.368,81.0772,79.3203,DOWN,0
2020-04-30,82.2,82.97,83.4,80.8384,79.3855,UP,1
2020-05-01,82.84,81.95,83.25,80.6106,79.4581,DOWN,0
2020-05-04,81.86,82.22,82.684,80.3486,79.5261,UP,1
2020-05-05,85.37,82.95,83.206,80.1932,79.6103,UP,1
2020-05-06,85.42,86.28,83.538,80.118,79.6974,DOWN,0
2020-05-07,84.22,86.52,83.942,80.0342,79.7798,DOWN,0
2020-05-08,83.96,84.42,84.166,80.005,79.8623,UP,1
2020-05-11,87.9,85.08,85.374,80.0488,79.9685,UP,1
2020-05-12,90.46,90.0,86.392,80.0842,80.082,DOWN,0
2020-05-13,88.87,90.74,87.082,80.1102,80.1905,UP,1
2020-05-14,89.94,87.62,88.226,80.074,80.3043,UP,1
2020-05-15,90.71,90.01,89.576,80.076,80.4247,UP,1
2020-05-18,91.47,92.0,90.29,80.129,80.5531,DOWN,0
2020-05-19,91.2,91.26,90.438,80.2476,80.6823,DOWN,0
2020-05-20,91.19,92.13,90.902,80.3208,80.8121,UP,1
2020-05-21,93.02,91.28,91.518,80.4842,80.9534,DOWN,0
2020-05-22,92.1,92.87,91.796,80.754,81.0916,DOWN,0
2020-05-26,90.71,93.45,91.644,80.8608,81.2179,DOWN,0
2020-05-27,89.98,90.54,91.4,81.175,81.3399,UP,1
2020-05-28,90.03,90.87,91.168,81.5152,81.4674,UP,1
2020-05-29,92.67,91.0,91.098,81.948,81.6057,DOWN,0
2020-06-01,90.7,92.05,90.818,82.3408,81.7417,UP,1
2020-06-02,91.04,90.97,90.884,82.7852,81.882,DOWN,0
2020-06-03,90.89,91.47,91.066,83.313,82.0143,UP,1
2020-06-04,93.04,90.28,91.668,83.824,82.1467,UP,1
2020-06-05,93.85,93.5,91.904,84.3428,82.2839,UP,1
2020-06-08,94.59,92.91,92.682,84.758,82.4191,UP,1
2020-06-09,96.17,94.95,93.708,85.228,82.5624,UP,1
2020-06-10,96.9,96.99,94.91,85.6612,82.717,DOWN,0
2020-06-11,92.26,95.69,94.754,85.9826,82.846,UP,1
2020-06-12,92.46,93.74,94.476,86.3634,82.98,UP,1
2020-06-15,93.08,91.27,94.174,86.7224,83.115,UP,1
2020-06-16,96.06,94.86,94.152,87.1762,83.2642,DOWN,0
2020-06-17,95.74,96.85,93.92,87.5764,83.4142,UP,1
2020-06-18,96.23,95.56,94.714,87.9932,83.5684,UP,1
2020-06-19,96.71,97.72,95.564,88.3562,83.72,UP,1
2020-06-22,97.27,96.64,96.402,88.7066,83.8712,UP,1
2020-06-23,97.31,98.42,96.652,89.0468,84.0197,DOWN,0
2020-06-24,95.14,96.46,96.532,89.307,84.1619,UP,1
2020-06-25,96.99,95.18,96.684,89.6104,84.3059,DOWN,0
2020-06-26,96.13,96.89,96.568,89.8958,84.4391,UP,1
2020-06-29,96.44,96.5,96.402,90.1556,84.5672,UP,1
2020-06-30,98.18,95.97,96.576,90.4394,84.7055,UP,1
2020-07-01,99.14,98.5,97.376,90.815,84.8483,DOWN,0
2020-07-02,98.88,99.45,97.754,91.1632,84.9847,UP,1
2020-07-06,99.01,99.64,98.33,91.5026,85.1234,UP,1
2020-07-07,99.35,98.68,98.912,91.8178,85.2618,DOWN,0
2020-07-08,99.28,99.75,99.132,92.1096,85.3963,DOWN,0
2020-07-09,97.94,99.08,98.892,92.4132,85.5213,DOWN,0
2020-07-10,96.83,98.06,98.482,92.6746,85.6407,UP,1
2020-07-13,97.86,97.36,98.252,92.9878,85.7696,UP,1
2020-07-14,98.87,96.97,98.156,93.3084,85.8938,UP,1
2020-07-15,100.48,100.0,98.396,93.6808,86.0219,DOWN,0
2020-07-16,99.92,99.69,98.792,93.9718,86.1429,UP,1
2020-07-17,100.83,100.29,99.592,94.28,86.2809,DOWN,0
2020-07-20,99.54,100.76,99.928,94.5864,86.418,DOWN,0
2020-07-21,97.4,99.81,99.634,94.8552,86.5357,UP,1
2020-07-22,97.7,97.8,99.078,95.0512,86.6509,UP,1
2020-07-23,98.03,98.24,98.7,95.2026,86.7694,DOWN,0
2020-07-24,97.11,98.05,97.956,95.3674,86.8873,UP,1
2020-07-27,97.16,96.35,97.48,95.5118,87.0066,DOWN,0
2020-07-28,96.71,97.0,97.342,95.6318,87.1179,UP,1
2020-07-29,97.01,96.87,97.204,95.7426,87.2348,DOWN,0
2020-07-30,96.04,96.31,96.806,95.8394,87.3462,DOWN,0
2020-07-31,94.91,95.54,96.366,95.9138,87.4483,UP,1
2020-08-03,95.94,95.19,96.122,95.9722,87.5542,DOWN,0
2020-08-04,94.29,95.92,95.638,96.016,87.65,DOWN,0
2020-08-05,93.25,94.47,94.886,96.0668,87.7339,DOWN,0
2020-08-06,92.57,93.32,94.192,96.1186,87.8103,UP,1
2020-08-07,92.92,92.69,93.794,96.1764,87.8855,DOWN,0
2020-08-10,92.38,92.63,93.082,96.1706,87.9587,UP,1
2020-08-11,92.67,92.31,92.758,96.21,88.038,UP,1
2020-08-12,95.51,93.45,93.21,96.2994,88.1329,DOWN,0
2020-08-13,94.68,95.14,93.632,96.3752,88.2147,UP,1
2020-08-14,95.07,95.38,94.062,96.4158,88.2977,UP,1
2020-08-17,96.35,95.29,94.856,96.4658,88.3811,DOWN,0
2020-08-18,95.65,96.62,95.452,96.487,88.4616,UP,1
2020-08-19,96.1,97.11,95.57,96.4856,88.5334,DOWN,0
2020-08-20,95.2,95.49,95.674,96.4516,88.5944,DOWN,0
2020-08-21,94.86,95.2,95.632,96.5036,88.6595,DOWN,0
2020-08-24,94.51,94.9,95.264,96.5446,88.7217,DOWN,0
2020-08-25,94.06,94.21,94.946,96.5642,88.7819,UP,1
2020-08-26,94.35,93.5,94.596,96.53,88.8276,DOWN,0
2020-08-27,94.3,94.33,94.416,96.5012,88.8708,DOWN,0
2020-08-28,94.17,94.52,94.278,96.46,88.9095,UP,1
2020-08-31,95.77,94.12,94.53,96.4412,88.955,DOWN,0
2020-09-01,92.24,95.52,94.166,96.3406,88.9781,UP,1
2020-09-02,93.95,92.07,94.086,96.2734,89.0047,DOWN,0
2020-09-03,91.87,93.88,93.6,96.208,89.0204,DOWN,0
2020-09-04,91.87,92.08,93.14,96.1056,89.0346,DOWN,0
2020-09-08,90.22,91.52,92.03,95.9874,89.0497,UP,1
2020-09-09,91.63,90.86,91.908,95.8912,89.0753,DOWN,0
2020-09-10,89.65,91.07,91.048,95.7206,89.0933,UP,1
2020-09-11,89.7,89.81,90.614,95.5318,89.103,UP,1
2020-09-14,90.49,90.05,90.338,95.364,89.1168,UP,1
2020-09-15,90.91,91.4,90.476,95.202,89.1297,DOWN,0
2020-09-16,89.78,91.02,90.106,95.0106,89.14,DOWN,0
2020-09-17,89.63,89.3,90.102,94.8176,89.153,UP,1
2020-09-18,90.11,89.49,90.184,94.661,89.1738,DOWN,0
2020-09-21,89.09,89.14,89.904,94.5062,89.1832,DOWN,0
2020-09-22,88.6,88.9,89.442,94.321,89.1926,DOWN,0
2020-09-23,87.14,89.0,88.914,94.0864,89.1934,DOWN,0
2020-09-24,85.91,87.0,88.17,93.795,89.1908,UP,1
2020-09-25,86.23,86.0,87.394,93.5212,89.1891,UP,1
2020-09-28,87.28,87.29,87.032,93.2502,89.192,DOWN,0
2020-09-29,86.89,87.11,86.69,92.9972,89.1828,UP,1
2020-09-30,87.59,87.0,86.78,92.801,89.1816,DOWN,0
2020-10-01,87.14,88.17,87.026,92.5898,89.1701,DOWN,0
2020-10-02,86.12,86.5,87.004,92.3516,89.1503,UP,1
2020-10-05,87.93,86.49,87.134,92.168,89.1433,DOWN,0
2020-10-06,85.89,87.97,86.934,91.9426,89.1289,UP,1
2020-10-07,87.07,86.16,86.83,91.7498,89.1178,UP,1
2020-10-08,87.34,87.27,86.87,91.5564,89.1033,UP,1
2020-10-09,87.7,87.41,87.186,91.3896,89.0925,UP,1
2020-10-12,88.32,88.17,87.264,91.2578,89.085,DOWN,0
2020-10-13,87.83,88.01,87.652,91.0956,89.0781,DOWN,0
2020-10-14,86.07,86.83,87.452,90.9312,89.0659,DOWN,0
2020-10-15,85.23,85.41,87.03,90.7708,89.0493,UP,1
2020-10-16,86.27,85.89,86.744,90.6448,89.0329,DOWN,0
2020-10-19,84.31,86.59,85.942,90.4726,89.011,DOWN,0
2020-10-20,84.25,84.19,85.226,90.31,88.9852,DOWN,0
2020-10-21,82.89,83.58,84.59,90.1144,88.9552,UP,1
2020-10-22,84.31,83.02,84.406,89.8904,88.9292,UP,1
2020-10-23,84.34,84.64,84.02,89.6836,88.8998,DOWN,0
2020-10-26,83.92,84.09,83.942,89.4606,88.8741,DOWN,0
2020-10-27,82.71,84.0,83.634,89.1878,88.8451,DOWN,0
2020-10-28,80.49,81.35,83.154,88.8846,88.8065,UP,1
2020-10-29,80.67,80.5,82.426,88.576,88.7636,UP,1
2020-10-30,85.1,83.195,82.578,88.374,88.7428,UP,1
2020-11-02,88.25,86.03,83.444,88.2418,88.744,DOWN,0
2020-11-03,87.96,89.14,84.494,88.1108,88.7439,UP,1
2020-11-04,94.5,93.135,87.296,88.1196,88.7803,DOWN,0
2020-11-05,93.69,95.36,89.9,88.1064,88.8224,DOWN,0
2020-11-06,92.85,92.975,91.45,88.0774,88.869,UP,1
2020-11-09,95.12,95.74,92.824,88.0964,88.9245,UP,1
2020-11-10,98.87,96.01,95.006,88.1584,89.0,DOWN,0
2020-11-11,98.15,99.15,95.736,88.2766,89.0747,DOWN,0
2020-11-12,97.6,97.5,96.518,88.3496,89.1538,UP,1
2020-11-13,99.04,97.41,97.756,88.493,89.2439,DOWN,0
2020-11-16,98.36,99.96,98.404,88.6228,89.3242,UP,1
2020-11-17,99.21,99.37,98.472,88.8026,89.3985,DOWN,0
2020-11-18,98.72,100.0,98.586,88.9444,89.4589,UP,1
2020-11-19,99.67,98.76,99.0,89.1448,89.5214,UP,1
2020-11-20,100.84,99.95,99.36,89.3676,89.5641,UP,1
2020-11-23,102.18,101.94,100.124,89.6014,89.6013,UP,1
2020-11-24,103.96,102.88,101.074,89.8624,89.6411,UP,1
2020-11-25,104.2,103.82,102.17,90.1508,89.6731,UP,1
2020-11-27,104.89,104.98,103.214,90.456,89.7208,DOWN,0
2020-11-30,104.58,105.12,103.962,90.7454,89.7735,DOWN,0
2020-12-01,104.04,105.05,104.334,91.0444,89.8256,UP,1
2020-12-02,104.99,104.0,104.54,91.3722,89.8799,DOWN,0
2020-12-03,104.74,105.0,104.648,91.7242,89.9324,UP,1
2020-12-04,107.28,105.02,105.126,92.1516,89.994,DOWN,0
2020-12-07,105.84,107.04,105.378,92.5438,90.0575,UP,1
2020-12-08,107.69,105.7,106.108,92.952,90.1501,UP,1
2020-12-09,108.67,107.9,106.844,93.3876,90.2514,DOWN,0
2020-12-10,107.49,109.06,107.394,93.7856,90.3617,DOWN,0
2020-12-11,106.34,107.01,107.206,94.1696,90.4649,DOWN,0
2020-12-14,104.2,107.43,106.878,94.5312,90.5424,DOWN,0
2020-12-15,102.82,105.44,105.904,94.829,90.6187,UP,1
2020-12-16,104.64,102.5,105.098,95.204,90.6831,UP,1
2020-12-17,104.89,104.86,104.578,95.5604,90.7545,DOWN,0
2020-12-18,104.45,105.03,104.2,95.9026,90.8327,DOWN,0
2020-12-21,103.71,102.76,104.102,96.2228,90.9249,DOWN,0
2020-12-22,102.8,103.41,104.098,96.5124,91.0012,UP,1
2020-12-23,103.28,103.06,103.826,96.8214,91.0934,DOWN,0
2020-12-24,103.26,103.11,103.5,97.1652,91.2166,UP,1
2020-12-28,103.45,103.65,103.3,97.5296,91.307,UP,1
2020-12-29,104.7,103.95,103.498,97.8982,91.4592,UP,1
2020-12-30,105.27,105.11,103.992,98.3174,91.6204,UP,1
2020-12-31,107.15,105.26,104.766,98.7754,91.801,DOWN,0
2021-01-04,105.41,107.18,105.196,99.2258,91.9728,UP,1
2021-01-05,106.5,105.41,105.806,99.6696,92.1612,DOWN,0
2021-01-06,105.58,104.75,105.982,100.0944,92.3666,UP,1
2021-01-07,106.71,106.11,106.27,100.5502,92.5627,UP,1
2021-01-08,107.27,106.84,106.294,101.0414,92.7595,UP,1
2021-01-11,109.02,107.065,107.016,101.612,92.9354,UP,1
2021-01-12,109.78,109.22,107.672,102.1942,93.121,UP,1
2021-01-13,112.45,109.8,109.046,102.7412,93.307,DOWN,0
2021-01-14,111.63,110.7,110.03,103.2088,93.4842,DOWN,0
2021-01-15,110.52,111.2,110.68,103.66,93.6697,UP,1
2021-01-19,112.18,111.25,111.312,104.0136,93.855,UP,1
2021-01-20,112.62,112.91,111.88,104.3922,94.0512,DOWN,0
2021-01-21,111.26,112.63,111.642,104.7604,94.2289,DOWN,0
2021-01-22,110.86,110.65,111.488,105.0752,94.4062,DOWN,0
