ticker,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-03-17,1.0645,1.1193,1.0883,1.0601,1.0651,UP,1
2000-03-20,1.1193,1.118,1.0889,1.0722,1.0678,DOWN,0
2000-03-21,1.059,1.059,1.0891,1.0722,1.0701,UP,1
2000-03-24,1.1193,1.1193,1.0897,1.0842,1.0727,DOWN,0
2000-03-27,1.1193,1.1193,1.0904,1.0963,1.0758,DOWN,0
2000-03-28,1.059,1.059,1.0911,1.0952,1.0752,UP,1
2000-03-29,1.1193,1.1193,1.0921,1.0952,1.0779,DOWN,0
2000-03-30,1.048,1.048,1.0927,1.093,1.0791,DOWN,0
2000-04-03,1.048,1.048,1.0933,1.0787,1.0781,UP,1
2000-04-04,1.0535,1.0535,1.0939,1.0656,1.0801,DOWN,0
2000-04-05,0.9547,1.0974,1.0939,1.0447,1.0787,DOWN,0
2000-04-06,0.8834,0.9931,1.0936,0.9975,1.0764,UP,1
2000-04-07,0.9547,1.0535,1.0936,0.9789,1.0745,DOWN,0
2000-04-10,0.9328,1.0316,1.0936,0.9558,1.0714,UP,1
2000-04-11,0.9547,0.9328,1.0937,0.9361,1.0681,DOWN,0
2000-04-12,0.9108,0.9053,1.0936,0.9273,1.0646,UP,1
2000-04-13,0.9547,0.9218,1.0937,0.9416,1.0615,DOWN,0
2000-04-14,0.9547,0.9547,1.0933,0.9416,1.0585,DOWN,0
2000-04-17,0.9108,0.9053,1.0927,0.9372,1.0546,DOWN,0
2000-04-18,0.8999,0.9053,1.0924,0.9262,1.0504,UP,1
2000-04-19,0.9438,0.9108,1.0917,0.9328,1.0469,DOWN,0
2000-04-20,0.9438,0.9328,1.0915,0.9306,1.0449,DOWN,0
2000-04-24,0.9218,0.9218,1.0905,0.924,1.0425,UP,1
2000-04-25,0.9328,0.9218,1.0899,0.9284,1.0401,DOWN,0
2000-04-26,0.9328,0.9218,1.0893,0.935,1.0364,DOWN,0
2000-04-27,0.8999,0.8999,1.0883,0.9262,1.032,UP,1
2000-04-28,0.9657,0.9657,1.0881,0.9306,1.0292,DOWN,0
2000-05-01,0.9218,0.9602,1.0874,0.9306,1.0253,UP,1
2000-05-02,0.9438,0.9438,1.0872,0.9328,1.0222,UP,1
2000-05-03,0.9657,0.9657,1.087,0.9394,1.0198,DOWN,0
2000-05-04,0.9657,0.9547,1.0866,0.9525,1.0172,DOWN,0
2000-05-05,0.9657,0.9602,1.0863,0.9525,1.0154,DOWN,0
2000-05-08,0.9328,0.9328,1.0857,0.9547,1.0121,DOWN,0
2000-05-09,0.8834,0.9328,1.0851,0.9427,1.0081,DOWN,0
2000-05-10,0.8834,0.9438,1.0843,0.9262,1.004,DOWN,0
2000-05-11,0.8834,0.8834,1.0837,0.9097,0.9997,DOWN,0
2000-05-12,0.8834,0.9108,1.0831,0.8933,0.9959,DOWN,0
2000-05-15,0.8779,0.9218,1.0822,0.8823,0.9916,UP,1
2000-05-16,0.8834,0.9218,1.0813,0.8823,0.9878,UP,1
2000-05-17,0.8999,0.8999,1.0808,0.8856,0.9843,UP,1
2000-05-18,0.9218,0.9218,1.0798,0.8933,0.9812,DOWN,0
2000-05-19,0.9218,0.9218,1.0791,0.901,0.9779,DOWN,0
2000-05-22,0.8779,0.8889,1.0782,0.901,0.9736,UP,1
2000-05-23,0.9328,0.9218,1.0778,0.9108,0.9712,DOWN,0
2000-05-24,0.8889,0.8889,1.0769,0.9086,0.9678,DOWN,0
2000-05-25,0.8779,0.8779,1.0761,0.8999,0.9642,DOWN,0
2000-05-26,0.8587,0.8779,1.0751,0.8872,0.9602,UP,1
2000-05-30,0.8779,0.845,1.0744,0.8872,0.9565,DOWN,0
2000-05-31,0.7791,0.8889,1.0733,0.8565,0.9509,UP,1
2000-06-01,0.834,0.8121,1.0725,0.8455,0.9464,DOWN,0
2000-06-02,0.834,0.856,1.0714,0.8368,0.9418,DOWN,0
2000-06-05,0.834,0.845,1.0703,0.8318,0.9361,DOWN,0
2000-06-06,0.834,0.834,1.0692,0.823,0.9316,UP,1
2000-06-07,0.8505,0.856,1.068,0.8373,0.9263,UP,1
2000-06-08,0.8779,0.8889,1.0673,0.8461,0.9214,DOWN,0
2000-06-12,0.8669,0.8669,1.0665,0.8527,0.9176,DOWN,0
2000-06-13,0.8669,0.8669,1.0657,0.8593,0.9125,DOWN,0
2000-06-14,0.7901,0.8669,1.0642,0.8505,0.9074,DOWN,0
2000-06-15,0.7901,0.7901,1.0629,0.8384,0.9022,UP,1
2000-06-16,0.8121,0.8121,1.0618,0.8252,0.8974,UP,1
2000-06-19,0.856,0.834,1.0606,0.823,0.8954,DOWN,0
2000-06-20,0.834,0.8011,1.0593,0.8165,0.8944,DOWN,0
2000-06-21,0.823,0.8011,1.0578,0.823,0.8918,DOWN,0
2000-06-22,0.823,0.823,1.0562,0.8296,0.8896,UP,1
2000-06-23,0.8669,0.8669,1.0549,0.8406,0.8878,DOWN,0
2000-06-29,0.845,0.856,1.0535,0.8384,0.8865,UP,1
2000-06-30,0.856,0.845,1.0522,0.8428,0.8846,UP,1
2000-07-03,0.8779,0.8779,1.0508,0.8538,0.883,DOWN,0
2000-07-05,0.823,0.834,1.0493,0.8538,0.8813,DOWN,0
2000-07-07,0.823,0.823,1.0477,0.845,0.8797,DOWN,0
2000-07-10,0.8176,0.8121,1.0461,0.8395,0.8772,DOWN,0
2000-07-12,0.8066,0.8121,1.0442,0.8296,0.8745,DOWN,0
2000-07-13,0.7956,0.7956,1.0421,0.8132,0.8719,UP,1
2000-07-17,0.823,0.834,1.0401,0.8132,0.8697,DOWN,0
2000-07-18,0.8176,0.823,1.0376,0.8121,0.8674,DOWN,0
2000-07-19,0.8121,0.8121,1.0355,0.811,0.8657,DOWN,0
2000-07-20,0.7682,0.834,1.0327,0.8033,0.8617,DOWN,0
2000-07-21,0.7682,0.8011,1.03,0.7978,0.8587,UP,1
2000-07-24,0.823,0.7791,1.0277,0.7978,0.8562,DOWN,0
2000-07-25,0.8121,0.8121,1.0253,0.7967,0.8532,UP,1
2000-07-26,0.834,0.845,1.0231,0.8011,0.8505,UP,1
2000-07-27,0.856,0.834,1.021,0.8187,0.8483,UP,1
2000-07-28,0.8779,0.8669,1.0188,0.8406,0.8472,DOWN,0
2000-07-31,0.856,0.8779,1.017,0.8472,0.8467,DOWN,0
2000-08-01,0.8395,0.856,1.0146,0.8527,0.8458,UP,1
2000-08-02,0.8779,0.856,1.013,0.8615,0.8457,DOWN,0
2000-08-03,0.8779,0.8779,1.0114,0.8658,0.8456,UP,1
2000-08-04,0.9438,0.9108,1.01,0.879,0.8469,DOWN,0
2000-08-07,0.9438,0.9657,1.0084,0.8966,0.8481,UP,1
2000-08-08,0.9547,0.9328,1.0069,0.9196,0.8492,UP,1
2000-08-09,0.9657,0.9657,1.0055,0.9372,0.8501,DOWN,0
2000-08-10,0.9657,0.9328,1.0037,0.9547,0.851,DOWN,0
2000-08-14,0.9602,0.9328,1.0024,0.958,0.8526,DOWN,0
2000-08-16,0.9602,0.9602,1.0009,0.9613,0.8532,DOWN,0
2000-08-17,0.9218,0.9602,0.999,0.9547,0.8538,DOWN,0
2000-08-18,0.8779,0.9108,0.9972,0.9372,0.8538,UP,1
2000-08-21,0.9108,0.8779,0.9962,0.9262,0.8549,DOWN,0
2000-08-22,0.8779,0.9053,0.9948,0.9097,0.8549,DOWN,0
2000-08-23,0.8779,0.8779,0.9933,0.8933,0.8568,UP,1
2000-08-25,0.9163,0.9163,0.9917,0.8922,0.8585,DOWN,0
2000-08-28,0.9163,0.9163,0.9898,0.8999,0.8601,DOWN,0
2000-08-29,0.8779,0.9218,0.9886,0.8933,0.861,DOWN,0
2000-08-30,0.834,0.9163,0.9872,0.8845,0.861,DOWN,0
2000-08-31,0.8121,0.8395,0.9856,0.8713,0.8602,DOWN,0
2000-09-01,0.7791,0.8121,0.9833,0.8439,0.8583,UP,1
2000-09-05,0.834,0.7956,0.9813,0.8274,0.8576,DOWN,0
2000-09-06,0.8011,0.8258,0.9789,0.8121,0.8563,UP,1
2000-09-07,0.8669,0.8669,0.9768,0.8187,0.8578,DOWN,0
2000-09-08,0.8066,0.856,0.9743,0.8176,0.8582,DOWN,0
2000-09-11,0.7901,0.7901,0.9726,0.8198,0.8577,DOWN,0
2000-09-12,0.7901,0.845,0.9715,0.811,0.8564,UP,1
2000-09-13,0.845,0.845,0.9704,0.8198,0.8566,DOWN,0
2000-09-14,0.7901,0.834,0.969,0.8044,0.856,UP,1
2000-09-15,0.834,0.8285,0.9675,0.8099,0.8562,DOWN,0
2000-09-18,0.8121,0.8779,0.9663,0.8143,0.8551,UP,1
2000-09-20,0.834,0.823,0.9653,0.823,0.8549,UP,1
2000-09-21,0.856,0.8889,0.9645,0.8252,0.8549,DOWN,0
2000-09-25,0.834,0.834,0.9632,0.834,0.854,UP,1
2000-09-27,0.8999,0.8779,0.9623,0.8472,0.8555,UP,1
2000-09-28,0.9108,0.8779,0.9616,0.8669,0.8573,DOWN,0
2000-09-29,0.8889,0.9108,0.9616,0.8779,0.8587,DOWN,0
2000-10-02,0.8669,0.8889,0.9606,0.8801,0.8599,UP,1
2000-10-03,0.8683,0.9108,0.9596,0.887,0.8614,DOWN,0
2000-10-04,0.8669,0.8669,0.9585,0.8804,0.8622,DOWN,0
2000-10-05,0.8038,0.8779,0.9568,0.859,0.862,UP,1
2000-10-06,0.8669,0.834,0.9555,0.8546,0.8631,DOWN,0
2000-10-09,0.8203,0.845,0.9539,0.8453,0.8641,DOWN,0
2000-10-10,0.7901,0.7984,0.9522,0.8296,0.8646,DOWN,0
2000-10-11,0.7846,0.8011,0.9505,0.8132,0.8638,DOWN,0
2000-10-12,0.7462,0.749,0.9486,0.8016,0.8625,UP,1
2000-10-13,0.7929,0.834,0.9481,0.7868,0.8616,DOWN,0
2000-10-16,0.7901,0.7901,0.9469,0.7808,0.8603,DOWN,0
2000-10-17,0.7901,0.7901,0.9456,0.7808,0.8586,DOWN,0
2000-10-18,0.7462,0.7901,0.9441,0.7731,0.8564,UP,1
2000-10-19,0.8203,0.8285,0.9425,0.7879,0.856,UP,1
2000-10-20,0.8669,0.8203,0.9412,0.8027,0.8558,DOWN,0
2000-10-23,0.7901,0.8724,0.9396,0.8027,0.854,UP,1
2000-10-24,0.823,0.8285,0.9382,0.8093,0.8516,DOWN,0
2000-10-25,0.8121,0.8285,0.9367,0.8225,0.849,UP,1
2000-10-26,0.8285,0.8011,0.9353,0.8241,0.8464,DOWN,0
2000-10-27,0.8038,0.8285,0.9338,0.8115,0.8432,UP,1
2000-10-30,0.8285,0.8258,0.9323,0.8192,0.8405,UP,1
2000-10-31,0.834,0.856,0.931,0.8214,0.8379,DOWN,0
2000-11-01,0.7929,0.834,0.9297,0.8176,0.8346,UP,1
2000-11-03,0.8011,0.8011,0.929,0.8121,0.8322,UP,1
2000-11-06,0.8669,0.7984,0.928,0.8247,0.832,UP,1
2000-11-07,0.8779,0.8669,0.9272,0.8346,0.8313,DOWN,0
2000-11-08,0.8779,0.8779,0.9262,0.8433,0.8313,DOWN,0
2000-11-09,0.8669,0.8669,0.926,0.8582,0.8311,DOWN,0
2000-11-10,0.8615,0.8779,0.9249,0.8702,0.83,DOWN,0
2000-11-13,0.8615,0.8779,0.924,0.8691,0.8289,UP,1
2000-11-14,0.8999,0.8779,0.9236,0.8735,0.8293,DOWN,0
2000-11-15,0.8669,0.8999,0.9232,0.8713,0.83,UP,1
2000-11-16,0.8944,0.8999,0.9227,0.8768,0.8316,UP,1
2000-11-17,0.9108,0.8999,0.9224,0.8867,0.8343,DOWN,0
2000-11-20,0.8999,0.9108,0.9215,0.8944,0.8356,DOWN,0
2000-11-21,0.8999,0.8999,0.9211,0.8944,0.8376,DOWN,0
2000-11-22,0.8999,0.8999,0.9206,0.901,0.8382,DOWN,0
2000-11-27,0.8944,0.8999,0.9196,0.901,0.84,UP,1
2000-11-28,0.9108,0.9163,0.9194,0.901,0.8424,DOWN,0
2000-11-29,0.8669,0.8669,0.9186,0.8944,0.8439,UP,1
2000-11-30,0.8999,0.834,0.9181,0.8944,0.845,DOWN,0
2000-12-01,0.8999,0.8779,0.9174,0.8944,0.8472,DOWN,0
2000-12-04,0.856,0.8779,0.9162,0.8867,0.8477,UP,1
2000-12-06,0.8779,0.8779,0.915,0.8801,0.849,UP,1
2000-12-07,0.9053,0.9053,0.9141,0.8878,0.8504,DOWN,0
2000-12-08,0.8999,0.856,0.9131,0.8878,0.8513,DOWN,0
2000-12-11,0.8889,0.8779,0.912,0.8856,0.8524,UP,1
2000-12-12,0.8999,0.8999,0.9109,0.8944,0.8524,UP,1
2000-12-13,0.9108,0.9108,0.91,0.901,0.8524,DOWN,0
2000-12-15,0.9108,0.8889,0.9089,0.9021,0.8528,DOWN,0
2000-12-18,0.9108,0.9108,0.9083,0.9043,0.8537,DOWN,0
2000-12-19,0.8889,0.8889,0.9075,0.9043,0.8541,DOWN,0
2000-12-20,0.8779,0.8779,0.9066,0.8999,0.8543,DOWN,0
2000-12-21,0.834,0.8669,0.9052,0.8845,0.8549,UP,1
2000-12-22,0.845,0.834,0.9038,0.8713,0.8545,DOWN,0
2000-12-29,0.834,0.834,0.9025,0.856,0.8548,UP,1
2001-01-02,0.8889,0.8779,0.9013,0.856,0.8567,UP,1
2001-01-03,0.9053,0.8944,0.9003,0.8615,0.8591,UP,1
2001-01-04,0.9163,0.8669,0.8995,0.8779,0.8626,DOWN,0
2001-01-05,0.9108,0.8999,0.8986,0.8911,0.8649,DOWN,0
2001-01-08,0.8999,0.8889,0.8978,0.9043,0.8671,UP,1
2001-01-09,0.9108,0.9053,0.8969,0.9086,0.8695,UP,1
2001-01-10,0.9218,0.9273,0.896,0.9119,0.873,DOWN,0
2001-01-11,0.9108,0.9273,0.8952,0.9108,0.8748,DOWN,0
2001-01-12,0.8669,0.8121,0.894,0.9021,0.8748,DOWN,0
2001-01-16,0.8532,0.8368,0.8929,0.8927,0.8761,DOWN,0
2001-01-17,0.845,0.8395,0.8917,0.8796,0.8765,UP,1
2001-01-18,0.9328,0.834,0.891,0.8818,0.879,DOWN,0
2001-01-19,0.9218,0.8669,0.8902,0.884,0.8808,DOWN,0
2001-01-22,0.8669,0.8999,0.8891,0.884,0.8821,DOWN,0
2001-01-23,0.834,0.8505,0.8879,0.8801,0.8822,UP,1
2001-01-24,0.845,0.834,0.8866,0.8801,0.8824,UP,1
2001-01-25,0.856,0.8505,0.8857,0.8647,0.8837,DOWN,0
2001-01-26,0.8505,0.845,0.8846,0.8505,0.8847,DOWN,0
2001-01-29,0.834,0.8505,0.8835,0.8439,0.884,UP,1
2001-01-30,0.8505,0.856,0.8824,0.8472,0.8835,UP,1
2001-01-31,0.8669,0.8669,0.8815,0.8516,0.8832,DOWN,0
2001-02-01,0.8395,0.8395,0.8804,0.8483,0.8827,UP,1
2001-02-02,0.845,0.856,0.8793,0.8472,0.8824,DOWN,0
2001-02-05,0.8395,0.856,0.8782,0.8483,0.8819,UP,1
2001-02-06,0.845,0.845,0.8768,0.8472,0.8808,UP,1
2001-02-09,0.8669,0.856,0.8759,0.8472,0.8808,UP,1
2001-02-12,0.8779,0.8724,0.8747,0.8549,0.8805,DOWN,0
2001-02-13,0.8669,0.8834,0.8734,0.8593,0.8796,UP,1
2001-02-14,0.8999,0.8999,0.8726,0.8713,0.8796,DOWN,0
2001-02-15,0.8999,0.8999,0.8715,0.8823,0.8796,DOWN,0
2001-02-16,0.8669,0.8999,0.8706,0.8823,0.879,UP,1
2001-02-20,0.8999,0.8999,0.8699,0.8867,0.8791,DOWN,0
2001-02-21,0.8889,0.8834,0.869,0.8911,0.8786,DOWN,0
2001-02-22,0.8779,0.8779,0.8686,0.8867,0.8788,DOWN,0
2001-02-23,0.8669,0.8779,0.8686,0.8801,0.8782,UP,1
2001-02-26,0.8834,0.856,0.8682,0.8834,0.8779,UP,1
2001-02-27,0.9108,0.8889,0.8681,0.8856,0.879,DOWN,0
2001-02-28,0.8999,0.8999,0.8678,0.8878,0.8794,DOWN,0
2001-03-01,0.8779,0.8834,0.8677,0.8878,0.8788,DOWN,0
2001-03-02,0.8615,0.8779,0.8672,0.8867,0.8781,DOWN,0
2001-03-05,0.834,0.845,0.8666,0.8768,0.877,UP,1
2001-03-06,0.8395,0.8505,0.8662,0.8626,0.8758,UP,1
2001-03-07,0.8505,0.8368,0.866,0.8527,0.8746,UP,1
2001-03-08,0.9438,0.8505,0.866,0.8658,0.8752,DOWN,0
2001-03-09,0.8999,0.9108,0.8658,0.8735,0.875,DOWN,0
2001-03-12,0.8944,0.8368,0.8656,0.8856,0.8751,DOWN,0
2001-03-13,0.856,0.856,0.8652,0.8889,0.8747,UP,1
2001-03-14,0.8834,0.8422,0.865,0.8955,0.8757,DOWN,0
2001-03-15,0.8779,0.8889,0.8649,0.8823,0.8763,UP,1
2001-03-16,0.8944,0.8752,0.8645,0.8812,0.8775,DOWN,0
2001-03-19,0.845,0.8779,0.8641,0.8713,0.8767,DOWN,0
2001-03-20,0.845,0.8779,0.8637,0.8691,0.8754,UP,1
2001-03-21,0.8669,0.845,0.8632,0.8658,0.8745,UP,1
2001-03-22,0.8779,0.845,0.8627,0.8658,0.8738,DOWN,0
2001-03-23,0.8779,0.8779,0.8623,0.8626,0.8734,UP,1
2001-03-26,0.8999,0.8944,0.8621,0.8735,0.8731,DOWN,0
2001-03-27,0.8944,0.8779,0.8622,0.8834,0.8726,DOWN,0
2001-03-28,0.8944,0.8944,0.8622,0.8889,0.8723,DOWN,0
2001-03-29,0.8779,0.8944,0.8622,0.8889,0.8725,DOWN,0
2001-03-30,0.8779,0.8669,0.8622,0.8889,0.873,DOWN,0
2001-04-04,0.856,0.856,0.8621,0.8801,0.8732,UP,1
2001-04-05,0.8779,0.845,0.862,0.8768,0.8721,DOWN,0
2001-04-06,0.8669,0.834,0.8619,0.8713,0.871,DOWN,0
2001-04-09,0.8516,0.856,0.8615,0.8661,0.8707,DOWN,0
2001-04-10,0.8252,0.856,0.861,0.8555,0.8705,DOWN,0
2001-04-11,0.8209,0.8121,0.8608,0.8485,0.87,UP,1
2001-04-12,0.8691,0.8288,0.8604,0.8467,0.8703,UP,1
2001-04-16,0.877,0.8775,0.8604,0.8488,0.8708,UP,1
2001-04-17,0.8867,0.8709,0.8604,0.8558,0.8719,DOWN,0
2001-04-18,0.8779,0.8428,0.8605,0.8663,0.8724,DOWN,0
2001-04-19,0.8691,0.8779,0.8605,0.876,0.8725,DOWN,0
2001-04-20,0.8419,0.8419,0.8608,0.8705,0.8725,UP,1
2001-04-23,0.856,0.8779,0.8609,0.8663,0.8727,DOWN,0
2001-04-24,0.834,0.8726,0.8609,0.8558,0.8726,DOWN,0
2001-04-25,0.755,0.8296,0.8605,0.8312,0.8708,UP,1
2001-04-26,0.7901,0.7682,0.8603,0.8154,0.8693,UP,1
2001-04-27,0.834,0.7945,0.8602,0.8138,0.8684,UP,1
2001-04-30,0.8604,0.845,0.8601,0.8147,0.8683,UP,1
2001-05-01,0.8726,0.8209,0.8601,0.8224,0.8677,UP,1
2001-05-02,0.8955,0.87,0.8603,0.8505,0.8677,DOWN,0
2001-05-03,0.8955,0.8779,0.8608,0.8716,0.8682,DOWN,0
2001-05-04,0.8691,0.87,0.8612,0.8786,0.8676,UP,1
2001-05-08,0.87,0.8709,0.8615,0.8805,0.8672,UP,1
2001-05-09,0.892,0.8867,0.8617,0.8844,0.8675,UP,1
2001-05-10,0.8999,0.8252,0.862,0.8853,0.8682,UP,1
2001-05-11,0.913,0.9209,0.8625,0.8888,0.8688,DOWN,0
2001-05-14,0.9043,0.9021,0.8629,0.8958,0.8686,UP,1
2001-05-15,0.9086,0.9043,0.8631,0.9036,0.8688,DOWN,0
2001-05-16,0.8999,0.8999,0.8633,0.9051,0.8692,UP,1
2001-05-17,0.9209,0.9095,0.8637,0.9093,0.8704,DOWN,0
2001-05-18,0.9043,0.9139,0.8638,0.9076,0.8718,UP,1
2001-05-21,0.9051,0.8999,0.8642,0.9078,0.8732,UP,1
2001-05-22,0.9394,0.9086,0.8648,0.9139,0.8749,UP,1
2001-05-23,0.9411,0.985,0.8654,0.9222,0.8749,UP,1
2001-05-29,0.9578,0.9481,0.8662,0.9295,0.876,DOWN,0
2001-05-30,0.9306,0.956,0.8668,0.9348,0.8768,UP,1
2001-05-31,0.9877,0.935,0.8677,0.9513,0.8794,DOWN,0
2001-06-01,0.9657,0.9525,0.8684,0.9566,0.881,UP,1
2001-06-04,1.1852,0.9481,0.8703,1.0054,0.8872,DOWN,0
2001-06-05,1.1237,1.1413,0.872,1.0386,0.8918,DOWN,0
2001-06-06,1.0535,1.0316,0.8735,1.0632,0.8959,DOWN,0
2001-06-07,1.0316,1.0316,0.8745,1.0719,0.8997,DOWN,0
2001-06-08,1.0316,1.0316,0.8756,1.0851,0.903,UP,1
2001-06-11,1.0447,1.0517,0.8767,1.057,0.9063,DOWN,0
2001-06-13,1.0316,1.0403,0.8775,1.0386,0.9094,DOWN,0
2001-06-15,0.9657,0.9657,0.878,1.021,0.9107,DOWN,0
2001-06-18,0.9657,0.9657,0.8785,1.0078,0.9121,DOWN,0
2001-06-19,0.8472,0.9218,0.8786,0.971,0.9112,UP,1
2001-06-20,0.856,0.8472,0.8785,0.9332,0.9107,UP,1
2001-06-21,0.8779,0.9218,0.8785,0.9025,0.9107,UP,1
2001-06-22,0.9517,0.9218,0.8785,0.8997,0.9127,UP,1
2001-06-25,0.9543,0.9657,0.8786,0.8974,0.9142,DOWN,0
2001-06-26,0.9051,0.9438,0.8783,0.909,0.9149,DOWN,0
2001-06-27,0.856,0.9051,0.8778,0.909,0.915,UP,1
2001-06-28,0.8999,0.834,0.8774,0.9134,0.9165,DOWN,0
2001-06-29,0.856,0.8428,0.8769,0.8942,0.9172,UP,1
2001-07-02,0.942,0.9016,0.8768,0.8918,0.9187,DOWN,0
2001-07-03,0.8586,0.9657,0.8765,0.8825,0.9183,UP,1
2001-07-05,0.8779,0.8779,0.8765,0.8869,0.9181,UP,1
2001-07-06,0.8867,0.9473,0.8764,0.8842,0.9183,UP,1
2001-07-09,0.9438,0.8955,0.8767,0.9018,0.9198,DOWN,0
2001-07-10,0.913,0.9525,0.8769,0.896,0.9212,DOWN,0
2001-07-11,0.9095,0.9117,0.8768,0.9062,0.9223,UP,1
2001-07-13,0.9438,0.9288,0.877,0.9194,0.9245,DOWN,0
2001-07-16,0.9218,0.9306,0.8772,0.9264,0.9278,UP,1
2001-07-17,0.9455,0.9231,0.8778,0.9267,0.9309,UP,1
2001-07-18,0.9525,0.9218,0.8785,0.9346,0.9333,UP,1
2001-07-19,0.9868,0.9438,0.8795,0.9501,0.9358,DOWN,0
2001-07-20,0.9833,0.9833,0.8802,0.958,0.9381,DOWN,0
2001-07-23,0.9833,0.9657,0.8812,0.9703,0.9398,UP,1
2001-07-24,1.0535,0.9539,0.8821,0.9919,0.943,DOWN,0
2001-07-25,1.0421,0.9657,0.8833,1.0098,0.9464,DOWN,0
2001-07-27,0.9877,0.9569,0.8843,1.01,0.9488,UP,1
2001-07-30,1.0149,1.014,0.8854,1.0163,0.9512,DOWN,0
2001-07-31,1.014,1.014,0.8862,1.0224,0.9535,DOWN,0
2001-08-01,0.9481,0.9481,0.887,1.0013,0.9542,UP,1
2001-08-02,1.0798,1.0798,0.8882,1.0089,0.9577,DOWN,0
2001-08-03,0.9833,0.9833,0.8891,1.008,0.9592,DOWN,0
2001-08-06,0.9481,0.9481,0.8897,0.9947,0.9602,UP,1
2001-08-07,0.9525,1.0711,0.8902,0.9824,0.9608,UP,1
2001-08-08,0.9569,0.9525,0.8908,0.9841,0.9619,DOWN,0
2001-08-09,0.9569,1.0008,0.8911,0.9596,0.9629,DOWN,0
2001-08-10,0.9569,1.0096,0.8913,0.9543,0.9633,UP,1
2001-08-13,1.0535,0.9569,0.8921,0.9754,0.9655,UP,1
2001-08-14,1.115,1.115,0.8933,1.0078,0.9687,DOWN,0
2001-08-15,1.0105,1.115,0.8941,1.0186,0.9703,UP,1
2001-08-16,1.0553,1.0544,0.895,1.0382,0.9716,UP,1
2001-08-17,1.1395,1.0623,0.8967,1.0747,0.9751,DOWN,0
2001-08-21,1.0553,1.0553,0.8976,1.0751,0.9725,DOWN,0
2001-08-22,0.9745,0.9692,0.8984,1.047,0.9695,DOWN,0
2001-08-23,0.9745,0.9745,0.8993,1.0398,0.9679,UP,1
2001-08-27,1.1185,0.9745,0.901,1.0524,0.9697,DOWN,0
2001-08-28,1.1185,1.1185,0.9028,1.0482,0.9714,DOWN,0
2001-08-29,1.0263,1.0245,0.904,1.0424,0.971,UP,1
2001-08-30,1.0509,1.0096,0.9053,1.0577,0.9714,UP,1
2001-09-04,1.0974,1.0974,0.9069,1.0823,0.974,DOWN,0
2001-09-05,1.0096,1.0096,0.9082,1.0605,0.9749,DOWN,0
2001-09-07,0.9789,1.0096,0.909,1.0326,0.9776,UP,1
2001-09-10,1.0948,0.91,0.9101,1.0463,0.9823,DOWN,0
2001-09-17,0.9262,1.0956,0.9108,1.0214,0.9833,UP,1
2001-09-18,1.0711,1.0711,0.912,1.0161,0.9857,DOWN,0
2001-09-19,0.9657,0.9657,0.9128,1.0073,0.9859,DOWN,0
2001-09-20,0.8779,0.8867,0.913,0.9871,0.9854,DOWN,0
2001-09-21,0.8779,0.8955,0.9134,0.9438,0.9858,UP,1
2001-09-24,0.8999,0.8937,0.9138,0.9385,0.9858,UP,1
2001-09-25,1.0535,1.0544,0.9149,0.935,0.9898,DOWN,0
2001-09-26,0.9666,1.0535,0.9157,0.9352,0.9903,DOWN,0
2001-09-27,0.9218,0.9218,0.9163,0.9439,0.9915,UP,1
2001-09-28,1.0517,0.9262,0.9173,0.9787,0.995,UP,1
2001-10-01,1.0948,1.0517,0.9183,1.0177,0.9992,DOWN,0
2001-10-02,0.9657,0.9675,0.9188,1.0001,0.9996,UP,1
2001-10-03,0.9877,1.0096,0.9194,1.0043,1.0011,UP,1
2001-10-04,1.0272,0.9877,0.9202,1.0254,1.0034,DOWN,0
2001-10-05,0.9043,0.9394,0.9204,0.9959,1.0026,UP,1
2001-10-08,0.9086,0.9043,0.9205,0.9587,1.0024,UP,1
2001-10-09,0.913,0.9438,0.9207,0.9481,1.0017,UP,1
2001-10-10,0.924,0.9679,0.9208,0.9354,1.0012,UP,1
2001-10-11,0.9657,0.924,0.9211,0.9231,1.0007,UP,1
2001-10-12,1.0061,1.0078,0.9217,0.9435,1.0012,UP,1
2001-10-15,1.0105,0.9956,0.9222,0.9639,1.0017,DOWN,0
2001-10-16,1.0096,1.0307,0.9228,0.9832,1.0009,DOWN,0
2001-10-18,0.9771,1.0298,0.9232,0.9938,0.9996,UP,1
2001-10-22,1.0096,1.0096,0.9237,1.0026,1.0,DOWN,0
2001-10-23,0.9789,1.0316,0.9242,0.9971,0.9993,DOWN,0
2001-10-24,0.949,0.9657,0.9245,0.9848,0.998,UP,1
2001-10-25,1.0228,1.0184,0.9251,0.9875,0.9995,UP,1
2001-10-26,1.039,1.039,0.926,0.9999,0.9987,DOWN,0
2001-10-29,0.9877,1.0403,0.9265,0.9955,0.9988,UP,1
2001-10-30,1.0078,1.0078,0.9271,1.0013,0.9999,UP,1
2001-10-31,1.0746,1.0517,0.9279,1.0264,1.0024,DOWN,0
2001-11-01,0.9999,1.093,0.9285,1.0218,1.0032,UP,1
2001-11-02,1.0008,0.9999,0.929,1.0142,1.0041,UP,1
2001-11-08,1.0078,1.0026,0.9295,1.0182,1.0051,DOWN,0
