ticker,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-03-13,6.258,6.125,7.0904,6.1656,6.9492,DOWN,0
2000-03-14,6.258,6.234,7.0852,6.1922,6.9416,UP,1
2000-03-15,6.43,6.211,7.081,6.2875,6.9358,UP,1
2000-03-16,6.516,6.328,7.0744,6.3641,6.9334,DOWN,0
2000-03-17,6.453,6.625,7.0667,6.3828,6.9302,UP,1
2000-03-20,6.625,6.484,7.0587,6.4563,6.9255,UP,1
2000-03-21,6.75,6.625,7.05,6.5547,6.9072,DOWN,0
2000-03-22,6.617,6.719,7.0417,6.5922,6.8889,UP,1
2000-03-23,6.828,6.563,7.0356,6.6547,6.8745,UP,1
2000-03-24,7.18,6.82,7.0301,6.8,6.8686,DOWN,0
2000-03-27,6.968,7.102,7.0213,6.8687,6.8537,DOWN,0
2000-03-28,6.922,6.875,7.0125,6.903,6.8381,UP,1
2000-03-29,6.961,6.93,7.0039,6.9718,6.8298,UP,1
2000-03-30,7.156,6.953,6.997,7.0374,6.8242,UP,1
2000-03-31,7.453,7.156,6.9923,7.0921,6.8208,UP,1
2000-04-03,7.758,7.422,6.9893,7.25,6.83,DOWN,0
2000-04-04,7.594,7.75,6.9861,7.3844,6.8439,DOWN,0
2000-04-05,7.5,7.492,6.9833,7.4922,6.8559,UP,1
2000-04-06,7.711,7.492,6.9819,7.6031,6.8725,UP,1
2000-04-07,7.719,7.695,6.9814,7.6563,6.8914,UP,1
2000-04-10,7.984,7.828,6.9835,7.7016,6.9195,UP,1
2000-04-11,8.18,7.875,6.985,7.8188,6.9506,UP,1
2000-04-12,8.484,8.125,6.987,8.0156,6.9842,DOWN,0
2000-04-13,8.297,8.523,6.9894,8.1328,7.0105,DOWN,0
2000-04-14,7.992,8.219,6.9913,8.1875,7.0319,DOWN,0
2000-04-17,7.969,7.922,6.9927,8.1844,7.0494,UP,1
2000-04-18,8.109,7.875,6.9941,8.1703,7.0716,DOWN,0
2000-04-19,8.086,7.938,6.9966,8.0906,7.0933,UP,1
2000-04-20,8.391,7.93,7.0004,8.1094,7.1262,UP,1
2000-04-24,8.68,8.438,7.0059,8.2469,7.1551,DOWN,0
2000-04-25,8.531,8.672,7.0123,8.3594,7.1858,DOWN,0
2000-04-26,8.414,8.563,7.0177,8.4203,7.2119,DOWN,0
2000-04-27,8.383,8.469,7.0247,8.4797,7.2311,DOWN,0
2000-04-28,8.336,8.5,7.0283,8.4688,7.2445,DOWN,0
2000-05-01,8.07,8.258,7.0304,8.3469,7.2487,DOWN,0
2000-05-02,7.875,8.125,7.032,8.2156,7.2616,DOWN,0
2000-05-03,7.656,7.813,7.0312,8.0641,7.2676,UP,1
2000-05-04,7.805,8.055,7.0316,7.9484,7.2806,UP,1
2000-05-05,7.883,7.93,7.032,7.8578,7.3067,UP,1
2000-05-08,8.25,7.883,7.0343,7.8938,7.3436,UP,1
2000-05-09,8.484,8.156,7.0355,8.0156,7.3847,UP,1
2000-05-10,8.547,8.531,7.0384,8.1938,7.4278,UP,1
2000-05-11,8.648,8.633,7.0416,8.3625,7.4642,UP,1
2000-05-12,8.922,8.758,7.0473,8.5703,7.5114,UP,1
2000-05-15,9.328,9.0,7.0559,8.7859,7.5619,UP,1
2000-05-16,9.453,9.688,7.0645,8.9797,7.6197,DOWN,0
2000-05-17,9.328,9.359,7.0753,9.1359,7.6837,UP,1
2000-05-18,9.688,9.344,7.089,9.3438,7.7584,DOWN,0
2000-05-19,9.547,9.609,7.0974,9.4688,7.8267,DOWN,0
2000-05-22,9.539,9.609,7.1064,9.5109,7.8903,DOWN,0
2000-05-23,9.43,9.5,7.1158,9.5063,7.9537,UP,1
2000-05-24,9.734,9.563,7.1284,9.5875,8.0233,DOWN,0
2000-05-25,9.57,9.75,7.1403,9.5641,8.0861,DOWN,0
2000-05-26,9.484,9.5,7.15,9.5516,8.1455,UP,1
2000-05-30,9.492,9.578,7.1581,9.5422,8.2062,DOWN,0
2000-05-31,9.32,9.508,7.1652,9.5203,8.2601,UP,1
2000-06-01,9.5,9.305,7.173,9.4734,8.3151,DOWN,0
2000-06-02,9.359,9.469,7.1802,9.4313,8.37,UP,1
2000-06-05,9.367,9.359,7.1879,9.4078,8.4208,DOWN,0
2000-06-06,9.172,9.344,7.1947,9.3438,8.4606,UP,1
2000-06-07,9.203,9.172,7.2012,9.3203,8.5053,UP,1
2000-06-08,9.25,9.242,7.2089,9.2703,8.5519,UP,1
2000-06-09,9.617,9.266,7.2179,9.3219,8.605,UP,1
2000-06-12,9.987,9.617,7.2292,9.4459,8.6616,UP,1
2000-06-13,10.094,10.0,7.241,9.6303,8.7144,UP,1
2000-06-14,10.25,10.094,7.2547,9.8396,8.7643,DOWN,0
2000-06-15,10.25,10.258,7.268,10.0396,8.8174,DOWN,0
2000-06-16,10.094,10.234,7.279,10.135,8.8693,DOWN,0
2000-06-19,10.0,10.195,7.2897,10.1375,8.9151,UP,1
2000-06-20,10.023,10.031,7.2999,10.1234,8.9612,UP,1
2000-06-21,10.133,9.984,7.3106,10.1,9.0041,DOWN,0
2000-06-22,10.047,10.102,7.3211,10.0594,9.0415,DOWN,0
2000-06-23,9.984,10.063,7.3323,10.0375,9.0715,DOWN,0
2000-06-26,9.969,10.0,7.3446,10.0313,9.1049,UP,1
2000-06-27,10.023,10.063,7.3568,10.0313,9.1455,UP,1
2000-06-28,10.313,10.047,7.3698,10.0674,9.1924,UP,1
2000-06-29,10.75,10.375,7.385,10.208,9.2452,DOWN,0
2000-06-30,10.719,10.75,7.4,10.3549,9.2979,UP,1
2000-07-03,11.008,10.68,7.417,10.5627,9.3502,UP,1
2000-07-05,11.125,11.039,7.4364,10.783,9.3991,UP,1
2000-07-06,11.469,10.906,7.4574,11.0141,9.4579,DOWN,0
2000-07-07,11.219,11.375,7.476,11.1078,9.514,DOWN,0
2000-07-10,10.922,11.125,7.4925,11.1484,9.5648,UP,1
2000-07-11,10.961,10.922,7.5108,11.1391,9.6173,UP,1
2000-07-12,11.156,10.961,7.5294,11.1453,9.679,DOWN,0
2000-07-13,10.719,11.031,7.5454,10.9953,9.7359,DOWN,0
2000-07-14,10.563,10.719,7.5604,10.8641,9.794,UP,1
2000-07-17,10.867,10.563,7.5843,10.8531,9.8552,DOWN,0
2000-07-18,10.406,10.375,7.6077,10.7422,9.9057,UP,1
2000-07-19,10.492,10.563,7.6338,10.6094,9.9505,UP,1
2000-07-20,10.609,10.5,7.66,10.5875,9.993,UP,1
2000-07-21,10.625,10.734,7.6862,10.6,10.0346,DOWN,0
2000-07-24,10.289,10.563,7.7109,10.4844,10.0674,DOWN,0
2000-07-25,9.844,10.289,7.7337,10.3719,10.0859,DOWN,0
2000-07-26,9.773,9.844,7.7555,10.2281,10.0948,UP,1
2000-07-27,10.234,9.797,7.781,10.1531,10.1104,DOWN,0
2000-07-28,10.148,10.227,7.8066,10.0578,10.1268,UP,1
2000-07-31,10.227,10.195,7.8312,10.0453,10.1376,UP,1
2000-08-01,10.75,10.164,7.858,10.2266,10.1616,DOWN,0
2000-08-02,10.453,10.313,7.8826,10.3625,10.1799,UP,1
2000-08-03,10.617,10.344,7.9082,10.4391,10.2037,UP,1
2000-08-04,10.961,10.688,7.9342,10.6016,10.2282,UP,1
2000-08-07,10.992,11.031,7.959,10.7547,10.2566,DOWN,0
2000-08-08,10.875,11.063,7.983,10.7797,10.2845,UP,1
2000-08-09,10.984,10.875,8.0074,10.8859,10.3143,UP,1
2000-08-10,11.047,10.969,8.032,10.9719,10.3488,UP,1
2000-08-11,11.531,10.984,8.0589,11.0859,10.3895,UP,1
2000-08-14,11.688,11.563,8.0861,11.225,10.436,DOWN,0
2000-08-15,11.633,11.578,8.1119,11.3766,10.4813,DOWN,0
2000-08-16,11.523,11.672,8.1369,11.4844,10.5284,UP,1
2000-08-17,11.602,11.461,8.1604,11.5953,10.5763,DOWN,0
2000-08-18,11.422,11.609,8.1844,11.5734,10.6198,UP,1
2000-08-21,11.477,11.422,8.2093,11.5313,10.657,UP,1
2000-08-22,11.688,11.469,8.2349,11.5422,10.691,DOWN,0
2000-08-23,11.422,11.672,8.2576,11.5219,10.7175,DOWN,0
2000-08-24,11.406,11.453,8.2814,11.4828,10.7406,DOWN,0
2000-08-25,11.219,11.383,8.3042,11.4422,10.76,UP,1
2000-08-28,11.25,11.25,8.3275,11.3969,10.7831,UP,1
2000-08-29,11.344,11.313,8.351,11.3281,10.81,DOWN,0
2000-08-30,11.328,11.344,8.3735,11.3094,10.8361,UP,1
2000-08-31,11.815,11.313,8.3982,11.3911,10.8698,DOWN,0
2000-09-01,11.742,11.875,8.4216,11.4958,10.9037,UP,1
2000-09-05,11.797,11.75,8.4441,11.6052,10.9399,DOWN,0
2000-09-06,11.563,11.625,8.4671,11.6489,10.9718,DOWN,0
2000-09-07,11.477,11.563,8.4901,11.6786,11.0008,DOWN,0
2000-09-08,11.313,11.297,8.5118,11.5781,11.0208,UP,1
2000-09-11,11.688,11.313,8.5372,11.5672,11.0396,DOWN,0
2000-09-12,11.43,11.813,8.5619,11.4938,11.0538,UP,1
2000-09-13,11.438,11.32,8.5877,11.4688,11.0624,UP,1
2000-09-14,11.813,11.68,8.6143,11.5359,11.0761,DOWN,0
2000-09-15,11.586,11.797,8.6392,11.5906,11.0785,DOWN,0
2000-09-18,11.398,11.578,8.6621,11.5328,11.0821,UP,1
2000-09-19,11.789,11.586,8.6873,11.6047,11.0994,DOWN,0
2000-09-20,11.539,11.711,8.7112,11.625,11.111,UP,1
2000-09-21,11.805,11.703,8.7374,11.6234,11.124,UP,1
2000-09-22,12.227,11.805,8.7657,11.7516,11.1541,DOWN,0
2000-09-25,12.164,12.25,8.795,11.9047,11.1861,UP,1
2000-09-26,12.18,12.0,8.824,11.9828,11.2124,UP,1
2000-09-27,12.25,12.234,8.8539,12.125,11.2493,UP,1
2000-09-28,12.43,12.313,8.8835,12.25,11.288,DOWN,0
2000-09-29,12.344,12.445,8.9122,12.2734,11.3227,UP,1
2000-10-02,13.242,12.375,8.9462,12.4891,11.375,DOWN,0
2000-10-03,13.164,13.125,8.9803,12.6859,11.4325,DOWN,0
2000-10-04,12.82,12.984,9.0134,12.8,11.4921,UP,1
2000-10-05,13.102,12.758,9.0479,12.9344,11.5586,DOWN,0
2000-10-06,12.867,13.109,9.0808,13.0391,11.6113,UP,1
2000-10-09,12.875,12.867,9.1133,12.9656,11.6658,UP,1
2000-10-10,13.234,12.953,9.1471,12.9797,11.726,DOWN,0
2000-10-11,13.188,13.078,9.1808,13.0531,11.7747,DOWN,0
2000-10-12,12.688,13.219,9.2116,12.9703,11.8194,UP,1
2000-10-13,12.984,12.703,9.2433,12.9938,11.8668,UP,1
2000-10-16,13.617,13.172,9.2782,13.1422,11.9199,DOWN,0
2000-10-17,13.352,14.0,9.3114,13.1656,11.9671,DOWN,0
2000-10-18,13.102,13.258,9.3437,13.1484,12.0116,DOWN,0
2000-10-19,13.07,13.102,9.376,13.225,12.0533,UP,1
2000-10-20,13.164,13.016,9.4075,13.2609,12.0957,DOWN,0
2000-10-23,13.07,13.086,9.4346,13.1516,12.1265,UP,1
2000-10-24,13.328,13.078,9.4635,13.1469,12.1593,DOWN,0
2000-10-25,13.063,13.125,9.4911,13.1391,12.1879,UP,1
2000-10-26,13.43,13.188,9.5209,13.2109,12.226,UP,1
2000-10-27,13.711,13.656,9.5509,13.3203,12.2682,UP,1
2000-10-30,14.5,13.938,9.5849,13.6063,12.3297,DOWN,0
2000-10-31,13.672,14.328,9.6164,13.675,12.3736,DOWN,0
2000-11-01,13.266,13.68,9.6455,13.7156,12.4052,DOWN,0
2000-11-02,13.031,13.453,9.6725,13.6359,12.4374,UP,1
2000-11-03,13.266,13.141,9.7024,13.5469,12.4746,UP,1
2000-11-06,13.633,13.375,9.736,13.3734,12.5229,DOWN,0
2000-11-07,13.594,13.633,9.7695,13.3578,12.5697,UP,1
2000-11-08,13.813,13.75,9.8042,13.4672,12.6191,UP,1
2000-11-09,14.203,13.719,9.8413,13.7016,12.6766,DOWN,0
2000-11-10,14.125,14.125,9.8791,13.8734,12.7228,DOWN,0
2000-11-13,13.742,14.188,9.9146,13.8953,12.7628,UP,1
2000-11-14,14.164,13.836,9.9514,14.0094,12.8102,UP,1
2000-11-15,14.367,14.375,9.9883,14.1203,12.8663,UP,1
2000-11-16,14.406,14.438,10.0258,14.1609,12.9248,UP,1
2000-11-17,14.43,14.375,10.0625,14.2219,12.9872,DOWN,0
2000-11-20,14.375,14.25,10.0993,14.3484,13.0409,UP,1
2000-11-21,14.406,14.375,10.1364,14.3969,13.1005,DOWN,0
2000-11-22,14.086,14.297,10.1731,14.3406,13.1534,UP,1
2000-11-24,14.383,14.172,10.2088,14.3359,13.2048,UP,1
2000-11-27,14.406,14.305,10.2458,14.3313,13.2613,UP,1
2000-11-28,14.547,14.609,10.283,14.3656,13.3242,UP,1
2000-11-29,14.781,14.438,10.3198,14.4406,13.3841,DOWN,0
2000-11-30,14.664,14.82,10.3548,14.5563,13.4466,DOWN,0
2000-12-01,14.5,14.648,10.388,14.5797,13.5005,UP,1
2000-12-04,14.609,14.547,10.4249,14.6203,13.5481,UP,1
2000-12-05,14.797,14.734,10.4621,14.6703,13.6008,DOWN,0
2000-12-06,14.719,14.766,10.5,14.6578,13.6516,DOWN,0
2000-12-07,14.594,14.781,10.54,14.6438,13.6984,UP,1
2000-12-08,14.906,14.813,10.5825,14.725,13.748,UP,1
2000-12-11,15.055,14.906,10.6257,14.8141,13.8022,DOWN,0
2000-12-12,14.789,14.906,10.6676,14.8125,13.8331,DOWN,0
2000-12-13,14.766,15.117,10.7073,14.8219,13.8652,DOWN,0
2000-12-14,14.414,14.563,10.7466,14.7859,13.897,UP,1
2000-12-15,14.688,14.688,10.786,14.7422,13.9288,UP,1
2000-12-18,15.109,14.656,10.8287,14.7531,13.9736,DOWN,0
2000-12-19,14.633,14.813,10.8713,14.7219,14.0088,UP,1
2000-12-20,14.734,14.313,10.9152,14.7156,14.0388,UP,1
2000-12-21,15.086,14.969,10.96,14.85,14.0767,DOWN,0
2000-12-22,14.938,15.141,11.0028,14.9,14.1217,UP,1
2000-12-26,15.313,14.938,11.0481,14.9406,14.1683,DOWN,0
2000-12-27,15.219,15.281,11.0929,15.0578,14.2003,UP,1
2000-12-28,15.625,15.25,11.1389,15.2359,14.2458,DOWN,0
2000-12-29,15.344,15.813,11.183,15.2875,14.2906,DOWN,0
2001-01-02,14.734,15.375,11.2244,15.2469,14.3239,DOWN,0
2001-01-03,14.297,14.984,11.2628,15.0438,14.3466,DOWN,0
2001-01-04,13.297,14.313,11.2955,14.6594,14.3511,UP,1
2001-01-05,13.484,13.547,11.3299,14.2313,14.3542,DOWN,0
2001-01-08,13.438,13.438,11.3629,13.85,14.3617,UP,1
2001-01-09,13.578,13.594,11.3949,13.6188,14.3647,UP,1
2001-01-10,14.125,13.578,11.4307,13.5844,14.373,DOWN,0
2001-01-11,13.844,13.875,11.4653,13.6938,14.3598,DOWN,0
2001-01-12,13.547,13.734,11.4982,13.7063,14.3573,DOWN,0
2001-01-16,13.422,13.547,11.5296,13.7031,14.3605,DOWN,0
2001-01-17,13.172,13.469,11.5582,13.6219,14.3633,DOWN,0
2001-01-18,13.063,13.172,11.5847,13.4094,14.3592,DOWN,0
2001-01-19,12.891,13.063,11.6112,13.2188,14.3444,UP,1
2001-01-22,13.828,13.25,11.6428,13.275,14.3491,UP,1
2001-01-23,14.625,13.828,11.6774,13.5156,14.3653,UP,1
2001-01-24,14.922,14.469,11.7134,13.8656,14.3797,UP,1
2001-01-25,15.125,14.922,11.7491,14.2781,14.3997,DOWN,0
2001-01-26,14.953,15.0,11.783,14.6906,14.4239,DOWN,0
2001-01-29,14.69,14.953,11.814,14.863,14.4344,DOWN,0
2001-01-30,14.27,14.458,11.8439,14.792,14.4325,DOWN,0
2001-01-31,14.103,14.188,11.8744,14.6281,14.4264,UP,1
2001-02-01,14.185,14.2,11.9055,14.4401,14.4215,UP,1
2001-02-02,15.275,14.975,11.9413,14.5045,14.4395,UP,1
2001-02-05,15.603,15.248,11.9789,14.687,14.4634,DOWN,0
2001-02-06,15.225,15.713,12.0131,14.878,14.4862,UP,1
2001-02-07,15.468,15.475,12.047,15.151,14.5079,DOWN,0
2001-02-08,15.225,15.488,12.0805,15.359,14.5243,DOWN,0
2001-02-09,14.638,14.85,12.1116,15.2315,14.5261,UP,1
2001-02-12,14.78,14.838,12.1436,15.067,14.5261,DOWN,0
2001-02-13,14.648,15.188,12.1751,14.9515,14.5257,DOWN,0
2001-02-14,14.25,14.975,12.206,14.708,14.5207,DOWN,0
2001-02-15,14.063,14.563,12.237,14.4755,14.5098,UP,1
2001-02-16,14.228,14.063,12.2698,14.3935,14.4984,DOWN,0
2001-02-20,14.15,14.588,12.3016,14.2675,14.487,DOWN,0
2001-02-21,14.12,14.375,12.3327,14.162,14.4776,DOWN,0
2001-02-22,13.765,14.225,12.3603,14.065,14.4547,DOWN,0
2001-02-23,13.583,13.775,12.3858,13.969,14.4253,UP,1
2001-02-26,14.048,13.82,12.4133,13.933,14.4105,UP,1
2001-02-27,14.353,14.325,12.4418,13.9735,14.4022,UP,1
2001-02-28,14.808,14.5,12.4713,14.111,14.4101,DOWN,0
2001-03-01,14.748,15.0,12.4984,14.3075,14.4113,UP,1
2001-03-02,15.198,14.838,12.5271,14.6305,14.413,DOWN,0
2001-03-05,15.0,15.198,12.5554,14.821,14.4204,UP,1
2001-03-06,15.128,15.05,12.5826,14.976,14.4282,DOWN,0
2001-03-07,15.125,15.125,12.6105,15.0395,14.429,UP,1
2001-03-08,15.375,15.113,12.6397,15.165,14.4378,DOWN,0
2001-03-09,15.248,15.438,12.6688,15.175,14.4365,DOWN,0
2001-03-12,14.915,15.05,12.6947,15.158,14.4304,DOWN,0
2001-03-13,14.725,14.938,12.7205,15.0775,14.4124,DOWN,0
2001-03-14,14.525,14.625,12.7457,14.9575,14.396,DOWN,0
2001-03-15,14.478,14.525,12.7706,14.778,14.3909,DOWN,0
2001-03-16,13.955,14.463,12.7938,14.5195,14.384,UP,1
2001-03-19,14.188,14.038,12.8172,14.374,14.4019,DOWN,0
2001-03-20,14.188,14.175,12.8414,14.2665,14.4159,DOWN,0
2001-03-21,13.575,13.938,12.8624,14.0765,14.4187,DOWN,0
2001-03-22,13.175,13.625,12.8824,13.816,14.4106,UP,1
2001-03-23,13.625,13.37,12.9045,13.75,14.4006,UP,1
2001-03-26,14.025,13.688,12.9284,13.7175,14.4042,UP,1
2001-03-27,14.085,14.088,12.9507,13.697,14.415,DOWN,0
2001-03-28,14.025,14.063,12.9709,13.787,14.4271,UP,1
2001-03-29,14.448,14.125,12.9927,14.0415,14.4526,UP,1
2001-03-30,14.815,14.625,13.0155,14.2795,14.4876,DOWN,0
2001-04-02,14.625,14.815,13.0374,14.3995,14.5223,DOWN,0
2001-04-03,14.558,14.75,13.0597,14.494,14.5369,UP,1
2001-04-04,14.965,14.575,13.0845,14.682,14.5437,UP,1
2001-04-05,15.0,15.223,13.1094,14.7925,14.5453,DOWN,0
2001-04-06,14.735,15.0,13.1324,14.7765,14.5375,UP,1
2001-04-09,14.945,14.875,13.1569,14.8405,14.5373,DOWN,0
2001-04-10,14.788,14.375,13.1809,14.8865,14.5392,DOWN,0
2001-04-11,14.455,14.628,13.2034,14.7845,14.5429,UP,1
2001-04-12,14.608,14.455,13.2263,14.706,14.5531,DOWN,0
2001-04-16,14.558,14.798,13.2475,14.6705,14.5605,UP,1
2001-04-17,14.76,14.525,13.2676,14.6335,14.5502,UP,1
2001-04-18,15.17,14.763,13.2898,14.71,14.5416,DOWN,0
2001-04-19,15.1,15.17,13.3103,14.839,14.5391,DOWN,0
2001-04-20,15.053,15.05,13.3299,14.928,14.5308,DOWN,0
2001-04-23,14.935,15.183,13.3472,15.0035,14.525,UP,1
2001-04-24,15.19,15.008,13.3671,15.0895,14.536,UP,1
2001-04-25,15.75,15.19,13.3912,15.2055,14.5554,UP,1
2001-04-26,16.218,15.9,13.4175,15.429,14.5868,UP,1
2001-04-27,16.305,16.563,13.4433,15.6795,14.6279,UP,1
2001-04-30,16.37,16.375,13.4715,15.9665,14.674,UP,1
2001-05-01,16.54,16.138,13.5014,16.2365,14.7203,DOWN,0
2001-05-02,15.8,16.25,13.5261,16.2465,14.7533,DOWN,0
2001-05-03,15.4,15.803,13.551,16.083,14.7789,DOWN,0
2001-05-04,15.288,15.228,13.575,15.8795,14.8093,DOWN,0
2001-05-07,15.2,15.25,13.598,15.6455,14.8417,DOWN,0
2001-05-08,14.778,15.15,13.6187,15.293,14.8563,UP,1
2001-05-09,14.8,14.713,13.6413,15.093,14.8652,DOWN,0
2001-05-10,14.355,14.8,13.6638,14.884,14.8562,UP,1
2001-05-11,14.613,14.65,13.688,14.749,14.8535,UP,1
2001-05-14,14.788,14.763,13.7108,14.6665,14.8453,UP,1
2001-05-15,14.82,14.788,13.7342,14.675,14.8417,UP,1
2001-05-16,15.193,14.625,13.759,14.7535,14.843,DOWN,0
2001-05-17,14.593,14.825,13.7782,14.801,14.8323,DOWN,0
2001-05-18,14.18,14.4,13.7968,14.7145,14.8085,DOWN,0
2001-05-21,13.87,13.99,13.8131,14.531,14.7809,DOWN,0
2001-05-22,13.575,13.875,13.8262,14.282,14.7541,DOWN,0
2001-05-23,13.258,13.125,13.8375,13.895,14.7248,UP,1
2001-05-24,13.825,13.275,13.8523,13.7415,14.7108,DOWN,0
2001-05-25,13.613,13.525,13.8654,13.628,14.6935,DOWN,0
2001-05-29,13.45,13.788,13.8774,13.544,14.6834,UP,1
2001-05-30,13.805,13.513,13.8888,13.59,14.6757,UP,1
2001-05-31,14.375,14.125,13.9022,13.8135,14.6795,DOWN,0
2001-06-01,14.175,14.313,13.9149,13.8835,14.6915,UP,1
2001-06-04,14.19,14.175,13.9283,13.999,14.7118,UP,1
2001-06-05,14.28,14.188,13.9417,14.165,14.7249,UP,1
2001-06-06,14.6,14.313,13.9575,14.324,14.7364,DOWN,0
2001-06-07,14.445,14.6,13.9724,14.338,14.7436,UP,1
2001-06-08,14.558,14.448,13.9867,14.4145,14.7542,DOWN,0
2001-06-11,14.178,14.55,14.0005,14.412,14.7488,UP,1
2001-06-12,14.2,14.178,14.0145,14.396,14.7365,UP,1
2001-06-13,14.4,14.325,14.0304,14.356,14.732,UP,1
2001-06-14,14.545,14.518,14.0469,14.376,14.7318,DOWN,0
2001-06-15,14.285,14.325,14.0616,14.3215,14.7182,UP,1
2001-06-18,14.6,14.3,14.0779,14.406,14.7102,DOWN,0
2001-06-19,14.508,14.85,14.0914,14.4675,14.7056,UP,1
2001-06-20,14.7,14.533,14.1062,14.5275,14.7007,UP,1
2001-06-21,15.14,14.85,14.1229,14.6465,14.7078,UP,1
2001-06-22,15.293,14.925,14.1415,14.848,14.7245,UP,1
2001-06-25,15.573,15.425,14.162,15.0425,14.7438,DOWN,0
2001-06-26,15.438,15.353,14.1827,15.2285,14.7614,UP,1
2001-06-27,15.725,15.4,14.2028,15.4335,14.7807,DOWN,0
2001-06-28,15.638,15.655,14.2239,15.533,14.7901,DOWN,0
2001-06-29,15.438,15.638,14.2439,15.562,14.7968,UP,1
2001-07-02,15.615,15.495,14.2629,15.5705,14.8081,DOWN,0
2001-07-03,15.57,15.613,14.2828,15.597,14.8208,DOWN,0
2001-07-05,15.478,15.25,14.3032,15.5475,14.8265,UP,1
2001-07-06,15.48,15.48,14.3217,15.516,14.8211,UP,1
2001-07-09,15.875,15.65,14.3433,15.6035,14.8143,DOWN,0
2001-07-10,15.725,15.725,14.3629,15.6255,14.8027,UP,1
2001-07-11,15.87,15.748,14.3812,15.6855,14.7927,UP,1
2001-07-12,16.267,15.775,14.4017,15.8435,14.7872,UP,1
2001-07-13,16.448,16.25,14.423,16.037,14.8002,DOWN,0
2001-07-16,16.175,16.435,14.4426,16.097,14.8157,UP,1
2001-07-17,16.495,16.27,14.463,16.251,14.8398,UP,1
2001-07-18,16.59,16.5,14.4842,16.395,14.8676,UP,1
2001-07-19,16.658,16.738,14.5013,16.473,14.9052,DOWN,0
2001-07-20,16.455,16.583,14.5177,16.4745,14.9383,DOWN,0
2001-07-23,16.438,16.625,14.5358,16.527,14.98,DOWN,0
2001-07-24,16.253,16.375,14.5516,16.4785,15.0128,DOWN,0
2001-07-25,16.115,16.0,14.5678,16.3835,15.0393,UP,1
2001-07-26,16.253,16.115,14.5847,16.3025,15.068,DOWN,0
2001-07-27,16.25,16.375,14.5998,16.2615,15.0891,UP,1
2001-07-30,16.638,16.31,14.617,16.3015,15.13,UP,1
2001-07-31,16.855,16.7,14.6379,16.422,15.1835,DOWN,0
2001-08-01,16.25,16.875,14.6542,16.449,15.2311,DOWN,0
2001-08-02,15.988,16.45,14.666,16.396,15.2794,UP,1
2001-08-03,16.073,16.188,14.6796,16.3605,15.3357,DOWN,0
2001-08-06,15.88,16.0,14.6935,16.209,15.3768,UP,1
2001-08-07,16.095,15.975,14.7087,16.057,15.4264,DOWN,0
2001-08-08,15.918,16.095,14.7224,15.9905,15.4758,DOWN,0
2001-08-09,15.91,15.855,14.7366,15.975,15.5179,UP,1
2001-08-10,16.095,15.888,14.7505,15.9795,15.5523,UP,1
2001-08-13,16.317,16.218,14.7667,16.067,15.5951,UP,1
2001-08-14,16.375,16.343,14.7815,16.123,15.6388,DOWN,0
2001-08-15,16.35,16.325,14.7947,16.2095,15.6802,UP,1
2001-08-16,16.6,16.35,14.8052,16.3475,15.7202,DOWN,0
2001-08-17,16.405,16.45,14.8188,16.4095,15.7594,UP,1
2001-08-20,16.523,16.405,14.8351,16.4505,15.7987,UP,1
2001-08-21,16.685,16.585,14.8534,16.5125,15.8489,UP,1
2001-08-22,16.845,16.625,14.8713,16.6115,15.9018,UP,1
2001-08-23,17.188,16.935,14.889,16.729,15.9575,DOWN,0
2001-08-24,17.028,17.313,14.9062,16.8535,16.0072,UP,1
2001-08-27,17.125,17.028,14.9228,16.974,16.064,UP,1
2001-08-28,17.233,17.245,14.9379,17.0835,16.1166,UP,1
2001-08-29,17.313,17.363,14.9539,17.177,16.1727,DOWN,0
2001-08-30,17.183,17.368,14.9711,17.176,16.2224,DOWN,0
2001-08-31,17.015,17.183,14.9853,17.1735,16.2599,DOWN,0
2001-09-04,16.998,17.015,14.9985,17.148,16.294,UP,1
2001-09-05,17.075,16.975,15.0118,17.1165,16.324,DOWN,0
2001-09-06,16.715,17.078,15.0232,16.997,16.3496,DOWN,0
2001-09-07,16.325,16.5,15.033,16.8255,16.3616,UP,1
2001-09-10,16.6,16.35,15.044,16.7425,16.3808,DOWN,0
2001-09-17,16.128,16.5,15.0542,16.5685,16.3946,DOWN,0
2001-09-18,15.625,16.138,15.0604,16.2785,16.3948,DOWN,0
2001-09-19,15.438,15.863,15.0655,16.023,16.3922,DOWN,0
2001-09-20,15.353,15.438,15.0696,15.8285,16.3897,DOWN,0
2001-09-21,14.988,14.9,15.0706,15.506,16.3798,UP,1
2001-09-24,15.403,15.498,15.0743,15.361,16.3704,UP,1
2001-09-25,15.748,15.5,15.0805,15.3855,16.3708,UP,1
2001-09-26,16.4,15.873,15.0895,15.578,16.3814,UP,1
2001-09-27,16.498,16.623,15.098,15.807,16.386,UP,1
2001-09-28,16.625,16.575,15.1075,16.1345,16.3896,UP,1
2001-10-01,16.725,16.63,15.1182,16.399,16.4006,UP,1
2001-10-02,16.815,16.725,15.1277,16.6125,16.407,DOWN,0
2001-10-03,16.815,16.878,15.1365,16.6955,16.4115,UP,1
