ticker,HII US Equity,HII US Equity,HII US Equity,HII US Equity,HII US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-01-26,247.76,241.77,240.214,236.7274,215.8767,DOWN,0
2018-01-29,247.7,247.17,241.978,236.9308,216.0969,DOWN,0
2018-01-30,244.79,246.94,243.928,237.1154,216.306,DOWN,0
2018-01-31,237.54,246.2,243.808,237.1498,216.4898,UP,1
2018-02-01,241.47,237.63,243.852,237.3218,216.7007,UP,1
2018-02-02,243.77,243.7,243.054,237.5102,216.9193,DOWN,0
2018-02-05,228.61,241.67,239.236,237.3496,217.0621,DOWN,0
2018-02-06,227.67,223.09,235.812,237.2216,217.2023,UP,1
2018-02-07,234.82,227.67,235.268,237.229,217.3578,DOWN,0
2018-02-08,225.37,234.65,232.048,237.0354,217.4596,UP,1
2018-02-09,230.31,227.62,229.356,236.8194,217.5958,UP,1
2018-02-12,234.93,231.33,230.62,236.7244,217.7595,UP,1
2018-02-13,237.46,233.37,232.578,236.6402,217.9423,UP,1
2018-02-14,241.4,236.67,233.894,236.7484,218.1516,UP,1
2018-02-15,255.39,244.06,239.898,237.17,218.4253,UP,1
2018-02-16,265.7,258.53,246.976,237.8282,218.7485,UP,1
2018-02-20,266.11,265.33,253.212,238.4774,219.138,UP,1
2018-02-21,270.88,266.55,259.896,239.1778,219.5149,DOWN,0
2018-02-22,262.83,271.31,264.182,239.6942,219.8525,UP,1
2018-02-23,265.02,263.66,266.108,240.3126,220.1977,UP,1
2018-02-26,266.17,267.14,266.202,240.9652,220.5462,DOWN,0
2018-02-27,262.76,266.66,265.532,241.5186,220.8821,DOWN,0
2018-02-28,262.01,263.88,263.758,242.0812,221.2217,DOWN,0
2018-03-01,260.31,262.96,263.254,242.5108,221.5367,UP,1
2018-03-02,260.85,258.8,262.42,242.9558,221.8596,DOWN,0
2018-03-05,260.08,260.13,261.202,243.3974,222.2043,DOWN,0
2018-03-06,258.62,260.35,260.374,243.8094,222.5457,UP,1
2018-03-07,259.55,255.93,259.882,244.2928,222.866,UP,1
2018-03-08,260.95,261.17,260.01,244.763,223.1911,UP,1
2018-03-09,264.03,262.0,260.646,245.3076,223.5311,DOWN,0
2018-03-12,258.16,264.02,260.262,245.719,223.8456,UP,1
2018-03-13,258.67,260.01,260.272,246.1034,224.1518,DOWN,0
2018-03-14,255.51,259.34,259.464,246.4996,224.4477,DOWN,0
2018-03-15,253.87,256.22,258.048,247.0168,224.7467,UP,1
2018-03-16,254.09,253.16,256.06,247.5108,225.0381,DOWN,0
2018-03-19,254.0,254.0,255.228,247.9376,225.3366,UP,1
2018-03-20,256.52,254.1,254.798,248.393,225.6503,DOWN,0
2018-03-21,255.67,257.2,254.83,248.7856,225.9727,DOWN,0
2018-03-22,249.15,253.38,253.886,248.9846,226.2743,UP,1
2018-03-23,253.98,249.65,253.864,249.3176,226.5948,UP,1
2018-03-26,262.24,259.01,255.512,249.777,226.9435,DOWN,0
2018-03-27,254.78,263.79,255.164,249.924,227.25,DOWN,0
2018-03-28,253.18,255.89,254.666,250.2846,227.5421,UP,1
2018-03-29,257.76,255.65,256.388,250.695,227.8475,DOWN,0
2018-04-02,253.41,257.88,256.274,251.0256,228.1307,UP,1
2018-04-03,259.13,253.79,255.652,251.3658,228.4486,UP,1
2018-04-04,259.91,254.8,256.678,251.7864,228.8182,UP,1
2018-04-05,260.99,261.18,258.24,252.3054,229.1874,DOWN,0
2018-04-06,256.31,258.36,257.95,252.6688,229.5376,UP,1
2018-04-09,257.14,257.9,258.696,252.9866,229.8904,DOWN,0
2018-04-10,254.8,260.0,257.83,253.1274,230.2367,DOWN,0
2018-04-11,254.52,253.85,256.752,253.2638,230.5751,UP,1
2018-04-12,257.21,255.73,255.996,253.5122,230.9297,DOWN,0
2018-04-13,256.67,258.58,256.068,253.8948,231.2782,UP,1
2018-04-16,258.7,258.32,256.38,254.2394,231.6349,UP,1
2018-04-17,260.99,259.85,257.618,254.5838,232.0137,UP,1
2018-04-18,263.8,262.7,259.474,255.2876,232.4019,UP,1
2018-04-19,265.59,263.87,261.15,256.046,232.7722,DOWN,0
2018-04-20,263.56,265.91,262.528,256.6208,233.1251,UP,1
2018-04-23,264.97,263.91,263.782,257.4128,233.4931,DOWN,0
2018-04-24,255.78,266.55,262.74,257.9222,233.8075,DOWN,0
2018-04-25,252.5,255.78,260.48,258.2736,234.1036,DOWN,0
2018-04-26,251.5,252.85,257.662,258.5544,234.3867,DOWN,0
2018-04-27,245.77,251.62,254.104,258.6418,234.6185,DOWN,0
2018-04-30,243.21,245.41,249.752,258.3982,234.8426,DOWN,0
2018-05-01,234.72,242.67,245.54,257.7786,235.0255,DOWN,0
2018-05-02,231.76,233.77,241.392,257.0916,235.1929,DOWN,0
2018-05-03,207.33,228.39,232.558,255.8206,235.2426,UP,1
2018-05-04,210.66,206.91,225.536,254.7772,235.3035,UP,1
2018-05-07,215.84,210.43,220.062,253.7936,235.3867,UP,1
2018-05-08,221.81,215.77,217.48,252.9064,235.489,DOWN,0
2018-05-09,221.54,224.01,215.436,252.082,235.5884,UP,1
2018-05-10,222.4,221.49,218.45,251.2898,235.6823,DOWN,0
2018-05-11,220.17,222.51,220.352,250.487,235.7657,DOWN,0
2018-05-14,218.45,220.0,220.874,249.639,235.8438,DOWN,0
2018-05-15,218.32,218.13,220.176,248.8038,235.9071,UP,1
2018-05-16,220.59,218.58,219.986,248.0432,235.9795,UP,1
2018-05-17,220.88,220.02,219.682,247.2698,236.051,UP,1
2018-05-18,221.67,220.94,219.982,246.4842,236.1183,UP,1
2018-05-21,222.75,223.31,220.842,245.6586,236.1624,DOWN,0
2018-05-22,220.74,223.65,221.326,244.9102,236.1963,UP,1
2018-05-23,222.46,218.64,221.7,244.186,236.2409,UP,1
2018-05-24,227.49,222.3,223.022,243.6256,236.3084,DOWN,0
2018-05-25,224.73,226.41,223.634,243.0428,236.3582,DOWN,0
2018-05-29,219.44,222.26,222.972,242.3498,236.39,UP,1
2018-05-30,222.69,220.56,223.362,241.7236,236.4377,DOWN,0
2018-05-31,221.07,223.06,223.084,241.0146,236.4679,UP,1
2018-06-01,223.26,222.02,222.238,240.3664,236.5126,UP,1
2018-06-04,224.28,224.33,222.148,239.869,236.5799,DOWN,0
2018-06-05,222.71,224.8,222.802,239.2436,236.6512,UP,1
2018-06-06,225.18,222.71,223.3,238.5024,236.751,DOWN,0
2018-06-07,222.55,225.59,223.596,237.8578,236.8442,UP,1
2018-06-08,226.35,222.13,224.214,237.3212,236.9373,DOWN,0
2018-06-11,225.81,226.0,224.52,236.6822,237.0321,DOWN,0
2018-06-12,221.79,224.89,224.336,236.0498,237.0942,DOWN,0
2018-06-13,220.66,221.94,223.432,235.2804,237.1528,DOWN,0
2018-06-14,219.95,222.0,222.912,234.4812,237.222,UP,1
2018-06-15,220.52,220.35,221.746,233.6718,237.2806,UP,1
2018-06-18,221.75,218.16,220.934,232.9806,237.3366,DOWN,0
2018-06-19,214.53,219.94,219.482,232.1284,237.3394,DOWN,0
2018-06-20,213.91,215.89,218.132,231.3106,237.3338,DOWN,0
2018-06-21,211.69,212.85,216.48,230.454,237.3256,UP,1
2018-06-22,212.96,213.52,214.968,229.569,237.3324,UP,1
2018-06-25,214.02,211.03,213.422,228.716,237.3528,UP,1
2018-06-26,214.09,214.2,213.334,227.8238,237.3711,DOWN,0
2018-06-27,212.66,214.64,213.084,226.8572,237.3755,UP,1
2018-06-28,215.8,212.66,213.906,225.8972,237.3867,UP,1
2018-06-29,216.79,215.85,214.672,224.9212,237.4185,UP,1
2018-07-02,217.34,215.09,215.336,223.9968,237.4545,DOWN,0
2018-07-03,216.78,218.66,215.874,223.033,237.4763,UP,1
2018-07-05,217.56,218.09,216.854,222.2686,237.4863,UP,1
2018-07-06,217.64,217.46,217.222,221.5714,237.4891,UP,1
2018-07-09,222.89,218.9,218.442,220.9992,237.513,UP,1
2018-07-10,223.5,223.36,219.674,220.5538,237.5346,DOWN,0
2018-07-11,221.89,221.19,220.696,220.1274,237.5422,UP,1
2018-07-12,222.88,223.67,221.76,219.8906,237.5542,UP,1
2018-07-13,224.98,222.7,223.228,219.755,237.568,UP,1
2018-07-16,226.95,225.55,224.04,220.1474,237.5855,UP,1
2018-07-17,227.6,226.41,224.86,220.4862,237.6082,UP,1
2018-07-18,228.64,227.86,226.21,220.7422,237.6192,DOWN,0
2018-07-19,227.39,227.99,227.112,220.8538,237.6065,DOWN,0
2018-07-20,227.33,226.64,227.582,220.9696,237.5831,DOWN,0
2018-07-23,226.78,227.53,227.548,221.0572,237.5463,UP,1
2018-07-24,226.98,228.13,227.424,221.1934,237.5104,UP,1
2018-07-25,227.35,225.85,227.166,221.3714,237.468,UP,1
2018-07-26,231.18,227.14,227.924,221.6286,237.4442,UP,1
2018-07-27,231.73,231.76,228.804,221.8514,237.4285,DOWN,0
2018-07-30,227.99,231.72,229.046,221.9936,237.3988,UP,1
2018-07-31,233.05,229.38,230.26,222.2212,237.3868,DOWN,0
2018-08-01,229.49,233.33,230.688,222.356,237.3623,UP,1
2018-08-02,240.76,230.65,232.604,222.7564,237.3864,DOWN,0
2018-08-03,235.96,242.27,233.45,223.0264,237.3901,DOWN,0
2018-08-06,233.56,236.18,234.564,223.1478,237.3834,UP,1
2018-08-07,233.7,233.29,234.694,223.3272,237.3779,UP,1
2018-08-08,234.82,234.21,235.76,223.6348,237.3749,UP,1
2018-08-09,236.65,235.0,234.938,223.914,237.3852,UP,1
2018-08-10,237.85,235.96,235.316,224.2496,237.3948,UP,1
2018-08-13,240.54,237.85,236.712,224.5952,237.4275,UP,1
2018-08-14,243.3,241.29,238.632,224.9756,237.4849,DOWN,0
2018-08-15,240.73,241.91,239.814,225.336,237.5213,UP,1
2018-08-16,244.43,243.45,241.37,225.721,237.5827,UP,1
2018-08-17,247.27,244.9,243.254,226.2154,237.6549,UP,1
2018-08-20,248.61,248.09,244.868,226.6606,237.7296,UP,1
2018-08-21,253.48,248.0,246.904,227.214,237.8242,DOWN,0
2018-08-22,250.91,252.35,248.94,227.7964,237.9034,DOWN,0
2018-08-23,247.05,250.66,249.464,228.3242,237.9576,UP,1
2018-08-24,247.61,247.17,249.532,228.8774,238.0289,UP,1
2018-08-27,250.62,249.14,249.934,229.4794,238.0222,DOWN,0
2018-08-28,248.38,250.38,248.914,230.012,238.0513,DOWN,0
2018-08-29,246.85,247.66,248.102,230.6584,238.0823,DOWN,0
2018-08-30,240.98,245.8,246.888,231.1998,238.0913,UP,1
2018-08-31,244.47,240.86,246.26,231.8554,238.126,DOWN,0
2018-09-04,243.34,243.83,244.804,232.463,238.1649,UP,1
2018-09-05,244.57,242.44,244.042,233.074,238.2086,UP,1
2018-09-06,248.13,244.72,244.298,233.7548,238.2849,DOWN,0
2018-09-07,245.7,247.5,245.242,234.4156,238.3417,UP,1
2018-09-10,247.82,246.8,245.912,235.056,238.3976,DOWN,0
2018-09-11,243.76,247.66,245.996,235.5954,238.446,UP,1
2018-09-12,245.81,246.0,246.244,236.1648,238.5028,UP,1
2018-09-13,248.94,246.09,246.406,236.808,238.5723,UP,1
2018-09-14,252.9,249.52,247.846,237.5148,238.6312,UP,1
2018-09-17,257.49,252.45,249.78,238.3118,238.7203,UP,1
2018-09-18,258.0,257.5,252.628,239.014,238.8019,DOWN,0
2018-09-19,252.03,257.2,253.872,239.5846,238.8821,DOWN,0
2018-09-20,250.05,253.02,254.094,240.1478,238.9608,UP,1
2018-09-21,255.71,250.43,254.656,240.8044,239.0754,DOWN,0
2018-09-24,253.97,254.86,253.952,241.3842,239.177,UP,1
2018-09-25,255.81,254.67,253.514,241.9614,239.2768,DOWN,0
2018-09-26,255.24,256.67,254.156,242.5142,239.3679,UP,1
2018-09-27,255.99,255.92,255.344,243.0612,239.4774,UP,1
2018-09-28,256.08,256.01,255.418,243.635,239.5901,UP,1
2018-10-01,257.38,257.84,256.1,244.236,239.7015,DOWN,0
2018-10-02,256.06,258.05,256.15,244.8216,239.8124,UP,1
2018-10-03,258.79,257.63,256.86,245.4578,239.9122,DOWN,0
2018-10-04,258.53,258.79,257.368,246.0814,240.0119,UP,1
2018-10-05,261.28,259.86,258.408,246.6834,240.1283,DOWN,0
2018-10-08,261.14,261.04,259.16,247.2716,240.2439,DOWN,0
2018-10-09,258.8,261.02,259.708,247.8878,240.361,DOWN,0
2018-10-10,247.91,258.4,257.532,248.185,240.4133,DOWN,0
2018-10-11,233.08,242.45,252.442,248.2568,240.3947,DOWN,0
2018-10-12,226.25,236.13,245.436,247.9666,240.338,UP,1
2018-10-15,234.01,228.21,240.01,247.9276,240.3108,UP,1
2018-10-16,235.29,235.01,235.308,247.9622,240.3088,DOWN,0
2018-10-17,233.12,235.02,232.35,247.9506,240.3343,UP,1
2018-10-18,233.21,231.47,232.376,247.9184,240.3534,UP,1
2018-10-19,234.42,234.73,234.01,247.8738,240.3622,UP,1
2018-10-22,236.2,235.47,234.448,247.8408,240.3745,DOWN,0
2018-10-23,232.84,232.56,233.958,247.6868,240.3585,DOWN,0
2018-10-24,221.79,233.35,231.692,247.2566,240.2714,DOWN,0
2018-10-25,219.04,222.89,228.858,246.8228,240.18,DOWN,0
2018-10-26,216.86,217.27,225.346,246.2714,240.0679,DOWN,0
2018-10-29,208.59,219.62,219.824,245.4978,239.8737,UP,1
2018-10-30,214.16,207.71,216.088,244.8088,239.7688,UP,1
2018-10-31,218.48,216.89,215.426,244.1088,239.675,UP,1
2018-11-01,223.98,218.54,216.414,243.5702,239.6105,DOWN,0
2018-11-02,220.49,224.87,217.14,243.039,239.5023,UP,1
2018-11-05,226.27,221.28,220.676,242.6122,239.4393,UP,1
2018-11-06,228.0,225.88,223.444,242.1598,239.4041,UP,1
2018-11-07,234.08,229.77,226.564,241.8738,239.3838,DOWN,0
2018-11-08,220.06,239.0,225.78,241.338,239.2778,UP,1
2018-11-09,223.65,216.92,226.412,240.9914,239.1573,DOWN,0
2018-11-12,214.13,222.5,223.984,240.3846,238.9894,DOWN,0
2018-11-13,213.18,212.75,221.02,239.7814,238.8314,UP,1
2018-11-14,213.45,215.17,216.894,239.159,238.7109,UP,1
2018-11-15,215.08,211.4,215.898,238.498,238.579,UP,1
2018-11-16,216.42,213.74,214.452,237.9124,238.4422,DOWN,0
2018-11-19,211.83,216.93,213.992,237.1926,238.3583,DOWN,0
2018-11-20,209.71,208.37,213.298,236.5116,238.2685,UP,1
2018-11-21,210.4,211.0,212.688,235.8034,238.1464,UP,1
2018-11-23,211.53,209.64,211.978,235.0552,238.0772,UP,1
2018-11-26,212.87,213.65,211.268,234.2546,237.99,DOWN,0
2018-11-27,204.08,211.89,209.718,233.1864,237.8358,UP,1
2018-11-28,213.96,204.87,210.568,232.3056,237.7183,UP,1
2018-11-29,214.85,212.86,211.458,231.562,237.5855,UP,1
2018-11-30,215.5,214.93,212.252,230.871,237.3861,DOWN,0
2018-12-03,213.93,218.49,212.464,230.0354,237.1272,DOWN,0
2018-12-04,203.62,213.7,212.372,229.0284,236.8148,DOWN,0
2018-12-06,202.89,199.7,210.158,227.97,236.4748,DOWN,0
2018-12-07,198.49,202.6,206.886,226.835,236.1531,UP,1
2018-12-10,199.56,201.0,203.698,225.7064,235.8258,UP,1
2018-12-11,200.61,202.66,201.034,224.597,235.498,UP,1
2018-12-12,202.64,202.79,200.838,223.5022,235.1974,DOWN,0
2018-12-13,199.69,202.68,200.198,222.3748,234.8858,DOWN,0
2018-12-14,198.3,197.37,200.16,221.165,234.5758,DOWN,0
2018-12-17,197.36,197.77,199.72,219.9416,234.2583,DOWN,0
2018-12-18,197.09,198.5,199.016,218.6578,233.9434,DOWN,0
2018-12-19,188.75,196.04,196.238,217.21,233.594,DOWN,0
2018-12-20,185.22,187.43,193.344,215.7384,233.2224,DOWN,0
2018-12-21,179.56,183.88,189.596,214.3714,232.8154,DOWN,0
2018-12-24,177.03,177.67,185.53,213.2504,232.3804,UP,1
2018-12-26,183.76,177.87,182.864,212.4006,232.0084,UP,1
2018-12-27,187.57,179.89,182.628,211.4718,231.6529,UP,1
2018-12-28,188.17,188.75,183.218,210.5294,231.3162,UP,1
2018-12-31,190.31,188.87,185.368,209.6732,230.9984,UP,1
2019-01-02,192.56,187.62,188.474,208.8602,230.6908,DOWN,0
2019-01-03,188.84,191.48,189.49,207.9486,230.365,UP,1
2019-01-04,195.52,191.91,191.08,207.135,230.06,UP,1
2019-01-07,195.99,194.93,192.644,206.398,229.7616,DOWN,0
2019-01-08,194.67,198.28,193.516,205.8556,229.4892,DOWN,0
2019-01-09,192.3,195.0,193.464,205.3208,229.1808,UP,1
2019-01-10,192.53,192.0,194.202,204.8342,228.8322,UP,1
2019-01-11,194.52,192.0,194.002,204.5528,228.5309,UP,1
2019-01-14,196.03,193.3,194.01,204.1902,228.2452,UP,1
2019-01-15,197.49,195.72,194.574,203.7704,227.9438,DOWN,0
2019-01-16,195.57,196.87,195.228,203.2022,227.6546,UP,1
2019-01-17,197.12,194.02,196.146,202.7348,227.3446,UP,1
2019-01-18,200.29,198.0,197.3,202.2152,227.0465,DOWN,0
2019-01-22,196.5,199.56,197.394,201.5852,226.724,UP,1
2019-01-23,196.61,194.33,197.218,200.8358,226.4255,UP,1
2019-01-24,199.05,197.28,197.914,200.4156,226.1351,UP,1
2019-01-25,202.08,201.21,198.906,199.9842,225.8715,UP,1
2019-01-28,204.58,200.16,199.764,199.7932,225.6218,UP,1
2019-01-29,206.45,205.05,201.754,199.6586,225.368,UP,1
2019-01-30,208.79,207.94,204.19,199.5654,225.1286,DOWN,0
2019-01-31,206.45,207.68,205.67,199.3928,224.8673,DOWN,0
2019-02-01,206.37,207.69,206.528,199.1918,224.5942,UP,1
2019-02-04,211.33,206.37,207.878,199.1818,224.3319,UP,1
2019-02-05,211.81,211.24,208.95,199.2238,224.063,DOWN,0
2019-02-06,211.07,211.37,209.406,199.2372,223.8005,DOWN,0
2019-02-07,210.24,209.97,210.164,199.2114,223.5269,DOWN,0
2019-02-08,209.26,209.38,210.742,199.1392,223.2943,UP,1
2019-02-11,210.55,210.32,210.586,199.2686,223.0845,UP,1
2019-02-12,214.27,212.15,211.078,199.2748,222.8984,UP,1
2019-02-13,215.99,214.54,212.062,199.2976,222.7495,DOWN,0
2019-02-14,214.48,206.75,212.91,199.2772,222.6058,UP,1
2019-02-15,219.7,216.53,214.998,199.3926,222.5307,DOWN,0
2019-02-19,218.0,218.64,216.488,199.6802,222.4619,UP,1
2019-02-20,220.83,218.64,217.8,200.039,222.5294,DOWN,0
2019-02-21,217.04,220.13,218.01,200.41,222.5613,UP,1
2019-02-22,217.11,217.12,218.536,200.761,222.5677,DOWN,0
2019-02-25,213.6,218.66,217.316,201.0208,222.5266,DOWN,0
2019-02-26,212.03,213.34,216.122,201.2086,222.4791,DOWN,0
2019-02-27,210.24,211.67,214.004,201.4196,222.4183,DOWN,0
2019-02-28,209.41,210.18,212.478,201.6418,222.3645,UP,1
2019-03-01,210.0,210.39,211.056,201.8946,222.3222,DOWN,0
2019-03-04,206.37,211.97,209.61,202.0802,222.2625,UP,1
2019-03-05,206.45,206.95,208.494,202.4342,222.1918,DOWN,0
2019-03-06,204.57,206.84,207.36,202.8212,222.1102,DOWN,0
2019-03-07,201.46,203.54,205.77,203.2592,222.0092,DOWN,0
2019-03-08,200.12,199.66,203.794,203.721,221.896,UP,1
2019-03-11,200.52,197.28,202.624,204.0562,221.7949,UP,1
2019-03-12,203.69,200.94,202.072,204.3786,221.7011,UP,1
2019-03-13,207.83,204.54,202.724,204.7718,221.6028,DOWN,0
2019-03-14,207.3,207.97,203.892,205.1116,221.5157,DOWN,0
2019-03-15,204.41,207.27,204.75,205.3486,221.4405,UP,1
2019-03-18,207.41,204.75,206.128,205.72,221.3641,DOWN,0
2019-03-19,205.0,208.19,206.39,205.9096,221.2838,DOWN,0
2019-03-20,204.75,205.17,205.774,206.0848,221.1912,UP,1
2019-03-21,207.81,204.0,205.876,206.3476,221.1089,DOWN,0
2019-03-22,203.13,206.48,205.62,206.5642,221.011,UP,1
2019-03-25,203.37,203.41,204.812,206.781,220.9019,DOWN,0
2019-03-26,203.25,204.7,204.462,206.9556,220.8054,DOWN,0
2019-03-27,202.97,198.2,204.106,207.0944,220.6885,UP,1
2019-03-28,205.11,203.3,203.566,207.2468,220.585,UP,1
2019-03-29,207.2,206.69,204.38,207.4794,220.5121,UP,1
2019-04-01,212.44,208.74,206.194,207.7858,220.471,DOWN,0
2019-04-02,210.82,212.78,207.708,207.9964,220.4253,DOWN,0
2019-04-03,208.62,211.9,208.838,208.2388,220.3658,UP,1
2019-04-04,209.49,208.94,209.714,208.4964,220.3045,UP,1
2019-04-05,212.8,209.74,210.834,208.7714,220.2959,UP,1
2019-04-08,214.23,211.21,211.192,209.0144,220.2975,DOWN,0
2019-04-09,212.88,212.95,211.604,209.1804,220.3034,DOWN,0
2019-04-10,212.23,212.64,212.326,209.296,220.2998,UP,1
2019-04-11,217.53,212.29,213.934,209.4708,220.3173,UP,1
2019-04-12,219.28,219.07,215.23,209.7274,220.3433,DOWN,0
2019-04-15,219.17,219.09,216.218,209.9834,220.3758,UP,1
2019-04-16,221.05,220.18,217.852,210.1778,220.4021,DOWN,0
2019-04-17,219.95,221.5,219.396,210.3406,220.4179,UP,1
2019-04-18,220.9,221.04,220.07,210.5372,220.4357,DOWN,0
2019-04-22,219.09,220.35,220.032,210.7142,220.4472,UP,1
2019-04-23,225.67,220.55,221.332,211.0424,220.4878,DOWN,0
2019-04-24,225.34,226.0,222.19,211.3382,220.5263,DOWN,0
2019-04-25,223.32,225.69,222.864,211.5192,220.5284,DOWN,0
2019-04-26,221.54,223.27,222.992,211.6302,220.5186,DOWN,0
2019-04-29,220.94,221.83,223.362,211.7594,220.5139,UP,1
2019-04-30,222.58,221.22,222.744,211.817,220.5124,UP,1
2019-05-01,223.14,223.6,222.304,211.9198,220.5032,DOWN,0
2019-05-02,207.63,215.59,219.166,211.6558,220.4066,UP,1
2019-05-03,212.03,207.63,217.264,211.5556,220.3287,DOWN,0
2019-05-06,210.64,210.23,215.204,211.4262,220.2387,DOWN,0
2019-05-07,208.55,208.74,212.398,211.3252,220.1445,DOWN,0
2019-05-08,206.92,207.92,209.154,211.223,220.0425,UP,1
2019-05-09,207.38,205.72,209.104,211.1658,219.9455,UP,1
2019-05-10,208.54,207.02,208.406,211.1484,219.8533,DOWN,0
2019-05-13,205.28,205.15,207.334,211.054,219.7429,UP,1
2019-05-14,205.74,205.64,206.772,211.0414,219.6157,DOWN,0
2019-05-15,205.01,203.94,206.39,211.0126,219.4821,UP,1
2019-05-16,208.73,206.4,206.66,211.0958,219.3858,DOWN,0
2019-05-17,207.0,207.13,206.352,211.2066,219.2556,UP,1
2019-05-20,209.95,206.48,207.286,211.4032,219.1579,UP,1
2019-05-21,211.98,211.31,208.534,211.6324,219.014,DOWN,0
2019-05-22,210.02,211.43,209.536,211.759,218.8843,DOWN,0
2019-05-23,204.32,207.49,208.654,211.6888,218.7381,UP,1
2019-05-24,205.54,205.34,208.362,211.6536,218.5973,DOWN,0
2019-05-28,204.59,205.5,207.29,211.6572,218.4461,DOWN,0
2019-05-29,204.39,204.51,205.772,211.5968,218.2848,UP,1
2019-05-30,204.86,204.86,204.74,211.594,218.1199,UP,1
2019-05-31,205.12,204.34,204.9,211.6014,217.9428,UP,1
2019-06-03,207.83,205.12,205.358,211.6018,217.7654,UP,1
2019-06-04,211.1,209.05,206.66,211.7612,217.6173,UP,1
2019-06-05,215.81,212.38,208.944,212.01,217.4742,DOWN,0
2019-06-06,214.67,216.55,210.906,212.2384,217.3111,UP,1
2019-06-07,218.2,215.85,213.522,212.543,217.1591,DOWN,0
2019-06-10,214.73,219.74,214.902,212.7354,216.9653,DOWN,0
2019-06-11,209.27,215.15,214.536,212.7768,216.7571,UP,1
2019-06-12,210.94,209.0,213.562,212.7468,216.5766,UP,1
2019-06-13,214.92,212.0,213.612,212.8288,216.4131,DOWN,0
2019-06-14,214.79,215.14,212.93,212.9522,216.234,UP,1
2019-06-17,216.0,215.19,213.184,213.0824,216.0721,UP,1
2019-06-18,219.16,216.97,215.162,213.2096,215.9336,UP,1
2019-06-19,221.78,219.16,217.33,213.3606,215.8376,UP,1
2019-06-20,224.76,223.41,219.298,213.5982,215.7391,DOWN,0
2019-06-21,222.9,224.73,220.92,213.8116,215.6369,DOWN,0
2019-06-24,222.65,222.83,222.25,213.914,215.5273,UP,1
2019-06-25,223.48,222.65,223.114,213.998,215.4041,DOWN,0
2019-06-26,223.3,223.56,223.418,214.0806,215.2921,UP,1
2019-06-27,223.94,223.87,223.254,214.1384,215.1727,UP,1
2019-06-28,224.74,224.39,223.622,214.2342,215.0776,DOWN,0
2019-07-01,224.44,226.41,223.98,214.305,214.9707,UP,1
2019-07-02,229.29,225.13,225.142,214.509,214.8725,UP,1
2019-07-03,232.73,229.53,227.028,214.6502,214.7716,DOWN,0
2019-07-05,230.53,231.89,228.346,214.754,214.6368,DOWN,0
2019-07-08,228.83,228.68,229.164,214.8642,214.491,UP,1
2019-07-09,231.24,227.69,230.524,215.0582,214.387,DOWN,0
2019-07-10,230.39,232.0,230.744,215.2472,214.2887,UP,1
2019-07-11,232.71,230.28,230.74,215.4498,214.1737,UP,1
2019-07-12,234.67,233.38,231.568,215.6804,214.0772,UP,1
2019-07-15,234.85,234.73,232.772,216.2248,213.9724,UP,1
2019-07-16,236.15,235.29,233.754,216.7072,213.877,DOWN,0
2019-07-17,231.35,235.15,233.946,217.1214,213.7538,DOWN,0
2019-07-18,229.87,230.21,233.378,217.5478,213.6227,UP,1
2019-07-19,230.02,231.22,232.448,218.0098,213.4859,DOWN,0
2019-07-22,228.84,229.66,231.246,218.439,213.3498,UP,1
2019-07-23,230.3,231.28,230.076,218.8742,213.2074,UP,1
2019-07-24,233.67,229.44,230.54,219.442,213.0831,DOWN,0
2019-07-25,233.37,233.67,231.24,219.9946,212.9435,UP,1
2019-07-26,233.97,233.48,232.03,220.5738,212.8077,DOWN,0
2019-07-29,233.85,234.1,233.032,221.0762,212.6829,DOWN,0
2019-07-30,233.14,231.89,233.6,221.599,212.6091,DOWN,0
2019-07-31,228.3,233.13,232.526,221.966,212.5852,DOWN,0
2019-08-01,215.01,210.01,228.854,222.0266,212.529,DOWN,0
2019-08-02,206.19,214.81,223.298,221.95,212.3899,DOWN,0
2019-08-05,201.76,203.53,216.88,221.8988,212.2222,UP,1
2019-08-06,206.1,203.01,211.472,221.91,212.0871,UP,1
2019-08-07,207.37,203.29,207.286,221.9656,211.9579,UP,1
2019-08-08,212.12,208.3,206.708,222.1202,211.8464,DOWN,0
2019-08-09,209.36,211.84,207.342,222.2102,211.7122,DOWN,0
2019-08-12,203.91,208.0,207.772,222.186,211.5676,DOWN,0
2019-08-13,203.74,204.49,207.3,222.1042,211.4773,DOWN,0
2019-08-14,200.81,201.3,205.988,221.8984,211.3862,UP,1
2019-08-15,203.95,201.3,204.354,221.6612,211.3216,UP,1
2019-08-16,206.82,205.3,203.846,221.5042,211.3128,UP,1
2019-08-19,208.24,209.37,204.712,221.305,211.2832,DOWN,0
2019-08-20,207.51,207.68,205.466,221.1606,211.2283,UP,1
2019-08-21,209.43,209.57,207.19,221.1638,211.1556,DOWN,0
2019-08-22,208.54,210.03,208.108,221.1158,211.0958,DOWN,0
2019-08-23,204.27,207.91,207.598,220.9028,210.9858,UP,1
2019-08-26,204.62,206.23,206.874,220.6994,210.8689,DOWN,0
2019-08-27,202.61,205.41,205.894,220.4316,210.7116,UP,1
2019-08-28,203.81,201.59,204.77,220.1246,210.6303,UP,1
