ticker,WTW US Equity,WTW US Equity,WTW US Equity,WTW US Equity,WTW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-01,143.1,143.17,141.362,143.4752,151.89,UP,1
2018-11-02,152.39,148.35,144.038,143.5918,151.8825,UP,1
2018-11-05,154.44,153.03,146.854,143.741,151.8817,UP,1
2018-11-06,154.7,154.69,149.558,143.8804,151.8659,UP,1
2018-11-07,158.3,155.55,152.586,144.0882,151.8623,UP,1
2018-11-08,160.35,157.51,156.036,144.3272,151.8632,DOWN,0
2018-11-09,159.93,159.13,157.544,144.5918,151.8431,DOWN,0
2018-11-12,158.51,159.46,158.358,144.8166,151.8271,UP,1
2018-11-13,159.97,158.34,159.412,145.0622,151.8253,DOWN,0
2018-11-14,159.79,160.61,159.71,145.3032,151.8219,UP,1
2018-11-15,160.48,158.88,159.736,145.5214,151.8047,DOWN,0
2018-11-16,158.86,159.09,159.522,145.7304,151.7907,UP,1
2018-11-19,160.26,158.5,159.872,145.972,151.8045,DOWN,0
2018-11-20,156.35,159.5,159.148,146.1326,151.7942,UP,1
2018-11-21,156.73,156.72,158.536,146.3432,151.791,DOWN,0
2018-11-23,155.98,156.12,157.636,146.5312,151.8091,UP,1
2018-11-26,157.33,157.53,157.33,146.7388,151.835,DOWN,0
2018-11-27,157.03,157.29,156.684,146.9522,151.8494,UP,1
2018-11-28,159.49,157.12,157.312,147.2202,151.8703,DOWN,0
2018-11-29,158.49,158.75,157.664,147.423,151.8665,UP,1
2018-11-30,159.45,158.66,158.358,147.642,151.8657,UP,1
2018-12-03,161.14,160.44,159.12,147.8952,151.8752,DOWN,0
2018-12-04,157.31,161.06,159.176,148.1406,151.8635,DOWN,0
2018-12-06,156.1,155.51,158.498,148.4058,151.8562,UP,1
2018-12-07,156.5,156.24,158.1,148.7166,151.856,DOWN,0
2018-12-10,154.61,155.85,157.132,148.993,151.8293,UP,1
2018-12-11,154.9,156.34,155.884,149.2722,151.7977,UP,1
2018-12-12,155.76,156.72,155.574,149.5524,151.7715,UP,1
2018-12-13,156.45,155.96,155.644,149.8234,151.7642,DOWN,0
2018-12-14,153.76,155.63,155.096,150.0416,151.7581,DOWN,0
2018-12-17,151.28,153.89,154.43,150.2138,151.7399,UP,1
2018-12-18,151.93,152.21,153.836,150.4174,151.7149,DOWN,0
2018-12-19,151.33,156.21,152.95,150.588,151.6844,DOWN,0
2018-12-20,149.34,151.63,151.528,150.723,151.6369,DOWN,0
2018-12-21,147.07,148.98,150.19,150.8756,151.5744,DOWN,0
2018-12-24,146.61,147.19,149.256,151.0864,151.4867,UP,1
2018-12-26,148.86,147.2,148.642,151.3176,151.4162,UP,1
2018-12-27,150.85,147.22,148.546,151.575,151.3585,UP,1
2018-12-28,150.93,150.71,148.864,151.7922,151.3055,UP,1
2018-12-31,151.86,151.4,149.822,152.0328,151.2534,DOWN,0
2019-01-02,149.68,149.75,150.436,152.2518,151.1878,DOWN,0
2019-01-03,146.54,149.03,149.972,152.383,151.1246,UP,1
2019-01-04,150.5,148.58,149.902,152.595,151.0794,UP,1
2019-01-07,151.61,150.15,150.038,152.8702,151.0467,UP,1
2019-01-08,152.58,153.43,150.182,153.225,151.0363,DOWN,0
2019-01-09,151.66,152.82,150.578,153.496,151.0371,UP,1
2019-01-10,153.35,151.28,151.94,153.7828,151.0331,UP,1
2019-01-11,153.99,152.63,152.638,154.0554,151.0462,DOWN,0
2019-01-14,153.57,153.42,153.03,154.3032,151.0576,UP,1
2019-01-15,154.63,153.16,153.44,154.5326,151.0698,UP,1
2019-01-16,156.92,154.99,154.492,154.809,151.1094,UP,1
2019-01-17,156.96,156.5,155.214,154.9004,151.1531,UP,1
2019-01-18,158.66,158.37,156.148,154.9848,151.2017,UP,1
2019-01-22,158.73,158.26,157.18,155.0654,151.2528,DOWN,0
2019-01-23,158.18,158.81,157.89,155.063,151.313,DOWN,0
2019-01-24,157.79,157.71,158.064,155.0118,151.3719,UP,1
2019-01-25,158.69,159.12,158.41,154.987,151.4303,DOWN,0
2019-01-28,158.25,157.92,158.328,154.9818,151.4864,UP,1
2019-01-29,158.87,158.19,158.356,154.9598,151.5413,UP,1
2019-01-30,161.04,159.03,158.928,154.9848,151.5961,UP,1
2019-01-31,162.79,160.45,159.928,155.031,151.6494,UP,1
2019-02-01,166.11,163.0,161.412,155.176,151.7153,DOWN,0
2019-02-04,165.36,166.44,162.834,155.278,151.7788,UP,1
2019-02-05,166.51,165.64,164.362,155.4812,151.8479,DOWN,0
2019-02-06,166.36,165.87,165.426,155.6738,151.9226,DOWN,0
2019-02-07,162.77,163.21,165.422,155.8096,151.9812,UP,1
2019-02-08,167.82,161.95,165.764,156.0194,152.0721,UP,1
2019-02-11,170.02,166.73,166.696,156.2792,152.1755,UP,1
2019-02-12,171.24,170.79,167.642,156.5142,152.2819,DOWN,0
2019-02-13,170.97,172.0,168.564,156.7638,152.383,DOWN,0
2019-02-14,168.5,169.44,169.71,156.9448,152.483,UP,1
2019-02-15,169.56,170.32,170.058,157.1132,152.588,UP,1
2019-02-19,170.72,169.27,170.198,157.3814,152.7087,UP,1
2019-02-20,171.08,170.29,170.166,157.681,152.8268,DOWN,0
2019-02-21,170.39,171.38,170.05,157.9588,152.9342,UP,1
2019-02-22,171.09,170.83,170.568,158.2884,153.033,UP,1
2019-02-25,171.45,171.47,170.946,158.6194,153.1236,DOWN,0
2019-02-26,170.38,170.71,170.878,158.9118,153.2144,UP,1
2019-02-27,170.54,169.0,170.77,159.1936,153.289,UP,1
2019-02-28,172.02,169.63,171.096,159.5588,153.3723,UP,1
2019-03-01,172.56,172.29,171.39,159.9844,153.463,UP,1
2019-03-04,173.05,172.47,171.71,160.4068,153.5585,UP,1
2019-03-05,182.04,185.14,174.042,161.021,153.7025,DOWN,0
2019-03-06,170.88,171.99,174.11,161.4518,153.7862,DOWN,0
2019-03-07,170.2,170.23,173.746,161.9144,153.8656,DOWN,0
2019-03-08,169.22,169.09,173.078,162.3666,153.9336,UP,1
2019-03-11,170.41,169.58,172.55,162.7976,154.0063,UP,1
2019-03-12,170.72,171.01,170.286,163.195,154.0762,UP,1
2019-03-13,171.79,171.48,170.468,163.6122,154.1524,UP,1
2019-03-14,172.25,172.03,170.878,164.02,154.2373,UP,1
2019-03-15,173.65,172.02,171.764,164.4994,154.3518,UP,1
2019-03-18,174.08,173.71,172.498,165.0502,154.4577,DOWN,0
2019-03-19,172.9,175.04,172.934,165.4982,154.5665,DOWN,0
2019-03-20,172.43,173.12,173.062,165.9146,154.67,UP,1
2019-03-21,174.32,171.9,173.476,166.3494,154.778,UP,1
2019-03-22,174.61,173.03,173.668,166.8084,154.8853,UP,1
2019-03-25,175.79,174.95,174.01,167.2572,154.9897,UP,1
2019-03-26,177.54,176.65,174.938,167.7282,155.098,DOWN,0
2019-03-27,176.81,177.88,175.814,168.193,155.1914,DOWN,0
2019-03-28,175.02,176.52,175.954,168.6008,155.2789,UP,1
2019-03-29,175.65,176.18,176.162,168.9754,155.3708,UP,1
2019-04-01,176.11,176.11,176.226,169.3584,155.4664,UP,1
2019-04-02,177.2,176.78,176.158,169.7292,155.5722,UP,1
2019-04-03,177.82,178.42,176.36,170.111,155.6869,UP,1
2019-04-04,178.51,178.12,177.058,170.5176,155.8045,DOWN,0
2019-04-05,178.08,178.52,177.544,170.9234,155.9251,UP,1
2019-04-08,178.45,178.24,178.012,171.3186,156.0501,DOWN,0
2019-04-09,178.03,178.02,178.178,171.7142,156.1783,UP,1
2019-04-10,179.04,178.37,178.422,172.1176,156.3027,UP,1
2019-04-11,179.77,179.2,178.674,172.4922,156.4337,UP,1
2019-04-12,180.72,180.84,179.202,172.8508,156.5752,UP,1
2019-04-15,180.74,180.47,179.66,173.1434,156.7272,UP,1
2019-04-16,181.21,181.42,180.296,173.4604,156.8766,DOWN,0
2019-04-17,176.9,182.0,179.868,173.6682,157.0031,UP,1
2019-04-18,177.37,178.53,179.388,173.8884,157.1293,DOWN,0
2019-04-22,177.26,177.31,178.696,174.1782,157.2541,UP,1
2019-04-23,180.0,177.57,178.548,174.4218,157.3848,DOWN,0
2019-04-24,179.56,179.7,178.218,174.6126,157.5029,UP,1
2019-04-25,180.17,178.26,178.872,174.7912,157.6103,UP,1
2019-04-26,181.55,180.71,179.708,175.0028,157.7284,DOWN,0
2019-04-29,181.52,181.6,180.56,175.2632,157.8515,UP,1
2019-04-30,184.34,181.32,181.428,175.5588,157.9847,DOWN,0
2019-05-01,175.37,177.05,180.59,175.6518,158.0714,UP,1
2019-05-02,178.5,175.15,180.256,175.8002,158.1761,UP,1
2019-05-03,179.77,179.34,179.9,175.9878,158.2886,DOWN,0
2019-05-06,178.63,177.49,179.322,176.1386,158.3878,DOWN,0
2019-05-07,174.41,177.18,177.336,176.1978,158.4657,UP,1
2019-05-08,175.51,174.44,177.364,176.3004,158.5451,DOWN,0
2019-05-09,175.0,174.0,176.664,176.3896,158.6172,UP,1
2019-05-10,176.65,174.52,176.04,176.4822,158.6931,DOWN,0
2019-05-13,173.7,174.33,175.054,176.505,158.7464,UP,1
2019-05-14,175.38,173.46,175.248,176.5516,158.8122,UP,1
2019-05-15,175.54,174.45,175.254,176.4216,158.8868,UP,1
2019-05-16,178.06,175.66,175.866,176.5652,158.9793,DOWN,0
2019-05-17,176.0,176.77,175.736,176.6812,159.0622,UP,1
2019-05-20,176.37,175.65,176.27,176.8242,159.1483,UP,1
2019-05-21,178.31,176.97,176.856,176.9822,159.3112,UP,1
2019-05-22,180.02,177.99,177.752,177.1682,159.4672,DOWN,0
2019-05-23,177.83,178.66,177.706,177.289,159.6094,DOWN,0
2019-05-24,177.73,178.8,178.052,177.3986,159.7422,DOWN,0
2019-05-28,176.71,177.66,178.12,177.4598,159.8682,DOWN,0
2019-05-29,175.69,175.95,177.596,177.492,159.9886,UP,1
2019-05-30,177.69,176.42,177.13,177.5878,160.1284,DOWN,0
2019-05-31,175.5,176.13,176.664,177.6492,160.2661,UP,1
2019-06-03,178.06,175.79,176.73,177.724,160.4208,UP,1
2019-06-04,179.22,178.87,177.232,177.8162,160.5759,UP,1
2019-06-05,182.85,179.48,178.664,177.9574,160.7444,UP,1
2019-06-06,183.47,183.55,179.82,178.076,160.9173,UP,1
2019-06-07,186.88,183.97,182.096,178.2774,161.1115,UP,1
2019-06-10,188.31,187.39,184.146,178.5432,161.3109,DOWN,0
2019-06-11,188.31,188.89,185.964,178.7964,161.514,DOWN,0
2019-06-12,188.11,187.96,187.016,179.0364,161.7217,UP,1
2019-06-13,188.71,188.58,188.064,179.2666,161.9304,UP,1
2019-06-14,190.33,189.0,188.754,179.5168,162.1434,DOWN,0
2019-06-17,188.28,190.05,188.748,179.7122,162.3452,DOWN,0
2019-06-18,188.11,189.07,188.708,179.9128,162.5438,UP,1
2019-06-19,189.73,188.37,189.032,180.1384,162.7589,UP,1
2019-06-20,191.62,191.06,189.614,180.4102,162.9807,UP,1
2019-06-21,191.83,191.75,189.914,180.666,163.2014,DOWN,0
2019-06-24,191.77,191.38,190.612,180.906,163.4215,UP,1
2019-06-25,192.31,192.05,191.452,181.1378,163.6352,DOWN,0
2019-06-26,186.85,192.23,190.876,181.26,163.8274,UP,1
2019-06-27,188.95,186.29,190.342,181.4148,164.0313,UP,1
2019-06-28,191.54,189.89,190.284,181.7076,164.2474,UP,1
2019-07-01,193.94,193.81,190.718,182.039,164.4861,UP,1
2019-07-02,195.15,194.0,191.286,182.3968,164.7289,UP,1
2019-07-03,195.74,195.48,193.064,182.7116,164.9729,UP,1
2019-07-05,195.84,195.17,194.442,183.0372,165.2203,DOWN,0
2019-07-08,194.67,194.5,195.068,183.3272,165.4632,UP,1
2019-07-09,195.25,193.68,195.33,183.6012,165.6977,UP,1
2019-07-10,195.61,195.58,195.422,183.883,165.9332,UP,1
2019-07-11,196.3,197.18,195.534,184.1222,166.1723,UP,1
2019-07-12,196.42,196.52,195.65,184.5432,166.4292,UP,1
2019-07-15,197.67,197.01,196.25,184.9266,166.7034,DOWN,0
2019-07-16,197.49,196.98,196.698,185.281,166.986,DOWN,0
2019-07-17,195.03,197.15,196.582,185.609,167.2572,UP,1
2019-07-18,197.7,195.58,196.862,186.0748,167.541,DOWN,0
2019-07-19,195.88,198.25,196.754,186.4822,167.8117,DOWN,0
2019-07-22,195.64,196.07,196.348,186.895,168.0754,UP,1
2019-07-23,196.64,196.52,196.178,187.2948,168.3443,UP,1
2019-07-24,197.18,196.06,196.608,187.7644,168.6169,DOWN,0
2019-07-25,196.65,197.31,196.398,188.1898,168.8914,UP,1
2019-07-26,199.18,196.99,197.058,188.6626,169.1733,UP,1
2019-07-29,199.36,198.63,197.802,189.0886,169.4571,DOWN,0
2019-07-30,197.49,199.09,197.972,189.5184,169.7474,DOWN,0
2019-07-31,195.22,199.48,197.58,189.8954,170.0431,UP,1
2019-08-01,196.04,195.9,197.458,190.25,170.3368,DOWN,0
2019-08-02,195.38,196.2,196.698,190.5572,170.6238,DOWN,0
2019-08-05,188.71,194.08,194.568,190.7748,170.867,UP,1
2019-08-06,194.15,188.71,193.9,191.1032,171.1386,DOWN,0
2019-08-07,193.35,190.93,193.526,191.436,171.4117,UP,1
2019-08-08,198.22,194.26,193.962,191.8866,171.7029,DOWN,0
2019-08-09,197.22,198.0,194.33,192.2772,171.9895,DOWN,0
2019-08-12,192.93,196.73,195.174,192.6258,172.2649,UP,1
2019-08-13,195.0,192.94,195.344,192.9646,172.5657,DOWN,0
2019-08-14,190.34,193.04,194.742,193.187,172.8269,UP,1
2019-08-15,190.46,190.26,193.19,193.3392,173.0841,UP,1
2019-08-16,194.55,192.13,192.656,193.5608,173.3551,UP,1
2019-08-19,197.46,197.14,193.562,193.7724,173.6365,DOWN,0
2019-08-20,193.37,196.87,193.236,193.8736,173.8875,UP,1
2019-08-21,193.75,194.76,193.918,193.9824,174.1408,UP,1
2019-08-22,194.3,195.0,194.686,194.1062,174.3503,DOWN,0
2019-08-23,189.21,193.42,193.618,194.1162,174.5242,UP,1
2019-08-26,192.0,190.74,192.526,194.1496,174.7107,DOWN,0
2019-08-27,191.26,193.09,192.104,194.2092,174.8755,UP,1
2019-08-28,192.31,190.74,191.816,194.2932,175.0353,UP,1
2019-08-29,195.5,194.18,192.056,194.4086,175.2131,UP,1
2019-08-30,197.97,196.66,193.808,194.5356,175.4104,DOWN,0
2019-09-03,195.66,197.3,194.54,194.6122,175.5889,UP,1
2019-09-04,196.52,194.28,195.592,194.7072,175.7725,UP,1
2019-09-05,197.69,199.06,196.668,194.8148,175.9586,UP,1
2019-09-06,197.75,198.23,197.118,195.0328,176.153,DOWN,0
2019-09-09,195.53,198.35,196.63,195.1644,176.3294,DOWN,0
2019-09-10,189.69,195.63,195.436,195.1274,176.4961,UP,1
2019-09-11,191.74,191.42,194.48,195.0834,176.6711,UP,1
2019-09-12,194.69,192.48,193.88,195.0742,176.8647,UP,1
2019-09-13,194.7,195.15,193.27,195.0534,177.0515,UP,1
2019-09-16,195.01,192.98,193.166,195.0368,177.2414,UP,1
2019-09-17,198.64,194.87,194.956,195.1162,177.4372,UP,1
2019-09-18,198.69,198.38,196.346,195.185,177.6382,DOWN,0
2019-09-19,198.2,198.15,197.048,195.2368,177.8319,DOWN,0
2019-09-20,196.37,197.63,197.382,195.2382,178.0081,UP,1
2019-09-23,197.4,195.42,197.86,195.2578,178.2085,DOWN,0
2019-09-24,197.3,198.14,197.592,195.2504,178.4145,DOWN,0
2019-09-25,196.8,196.8,197.214,195.2366,178.616,UP,1
2019-09-26,198.02,196.41,197.178,195.2964,178.8331,DOWN,0
2019-09-27,192.7,197.82,196.444,195.1964,179.0221,UP,1
2019-09-30,192.97,193.99,195.558,195.1382,179.2081,DOWN,0
2019-10-01,187.93,194.34,193.684,194.984,179.3655,DOWN,0
2019-10-02,184.21,187.37,191.166,194.7354,179.5178,UP,1
2019-10-03,184.99,184.47,188.56,194.4916,179.6863,UP,1
2019-10-04,188.65,185.05,187.75,194.3316,179.8699,DOWN,0
2019-10-07,187.59,187.82,186.674,194.0998,180.0512,DOWN,0
2019-10-08,184.36,186.09,185.96,193.7998,180.2263,UP,1
2019-10-09,186.2,185.83,186.358,193.574,180.422,UP,1
2019-10-10,187.69,186.81,186.898,193.4234,180.6274,UP,1
2019-10-11,188.1,189.78,186.788,193.2646,180.8236,DOWN,0
2019-10-14,187.64,188.08,186.798,193.1098,181.0075,UP,1
2019-10-15,188.0,187.9,187.526,193.0956,181.1929,UP,1
2019-10-16,188.59,187.46,188.004,192.9844,181.3765,DOWN,0
2019-10-17,187.89,188.77,188.044,192.8752,181.5676,DOWN,0
2019-10-18,187.77,187.89,187.978,192.6662,181.7737,UP,1
2019-10-21,190.05,189.21,188.46,192.5228,181.9715,DOWN,0
2019-10-22,188.78,190.04,188.616,192.4398,182.1573,DOWN,0
2019-10-23,184.77,188.26,187.852,192.2352,182.3183,UP,1
2019-10-24,187.34,185.35,187.742,192.1752,182.4967,DOWN,0
2019-10-25,184.98,187.23,187.184,192.0656,182.6548,DOWN,0
2019-10-28,183.38,185.88,185.85,191.8422,182.8018,UP,1
2019-10-29,185.65,182.65,185.224,191.606,182.9622,UP,1
2019-10-30,190.24,185.79,186.318,191.5434,183.1402,DOWN,0
2019-10-31,186.9,185.72,186.23,191.4064,183.2901,UP,1
2019-11-01,188.99,187.34,187.032,191.3002,183.4503,DOWN,0
2019-11-04,186.83,189.88,187.722,191.2526,183.5911,DOWN,0
2019-11-05,185.01,186.59,187.594,191.1128,183.7225,UP,1
2019-11-06,186.67,185.52,186.88,191.021,183.865,DOWN,0
2019-11-07,184.99,187.06,186.498,190.8746,184.001,UP,1
2019-11-08,185.1,185.04,185.72,190.6666,184.133,UP,1
2019-11-11,186.58,183.99,185.67,190.4388,184.2747,UP,1
2019-11-12,187.22,186.89,186.112,190.27,184.4164,UP,1
2019-11-13,187.62,186.82,186.302,190.092,184.5493,UP,1
2019-11-14,189.75,187.03,187.254,189.9332,184.6841,DOWN,0
2019-11-15,188.95,190.7,188.024,189.7572,184.7983,DOWN,0
2019-11-18,187.85,188.98,188.278,189.6036,184.9108,UP,1
2019-11-19,190.2,188.42,188.874,189.6138,185.0292,DOWN,0
2019-11-20,190.15,189.07,189.38,189.582,185.1482,DOWN,0
2019-11-21,189.93,190.04,189.416,189.4868,185.284,DOWN,0
2019-11-22,189.76,190.28,189.578,189.388,185.3937,UP,1
2019-11-25,193.13,190.35,190.634,189.3504,185.5092,UP,1
2019-11-26,194.82,189.15,191.558,189.274,185.6271,UP,1
2019-11-27,196.35,195.55,192.798,189.2272,185.754,UP,1
2019-11-29,196.44,195.49,194.1,189.192,185.8937,DOWN,0
2019-12-02,195.22,196.8,195.192,189.169,186.022,DOWN,0
2019-12-03,192.52,194.16,195.07,189.0714,186.131,UP,1
2019-12-04,193.28,192.32,194.762,188.991,186.242,UP,1
2019-12-05,193.92,193.23,194.276,188.9334,186.3597,UP,1
2019-12-06,195.39,195.18,194.066,188.8808,186.4812,DOWN,0
2019-12-09,194.79,195.3,193.98,188.9226,186.5979,DOWN,0
2019-12-10,194.59,195.63,194.394,188.955,186.7189,DOWN,0
2019-12-11,194.41,194.71,194.62,189.0846,186.8383,UP,1
2019-12-12,198.42,194.27,195.52,189.3688,186.9703,UP,1
2019-12-13,200.04,197.71,196.45,189.6698,187.1077,UP,1
2019-12-16,201.17,200.89,197.726,189.9202,187.2483,UP,1
2019-12-17,201.23,201.72,199.054,190.193,187.3442,UP,1
2019-12-18,201.71,201.02,200.514,190.54,187.4984,UP,1
2019-12-19,203.85,202.01,201.6,190.893,187.6666,UP,1
2019-12-20,205.64,204.7,202.72,191.252,187.8487,DOWN,0
2019-12-23,201.58,205.64,202.802,191.5216,188.0046,UP,1
2019-12-24,201.99,201.44,202.954,191.8086,188.1609,UP,1
2019-12-26,202.02,202.22,203.016,192.089,188.3121,DOWN,0
2019-12-27,201.76,201.6,202.598,192.3524,188.4596,DOWN,0
2019-12-30,201.58,201.49,201.786,192.6262,188.5993,UP,1
2019-12-31,201.94,200.92,201.858,192.9096,188.7386,UP,1
2020-01-02,204.28,202.87,202.316,193.1942,188.8955,UP,1
2020-01-03,204.33,202.03,202.778,193.5052,189.055,UP,1
2020-01-06,204.58,204.03,203.342,193.9014,189.2063,DOWN,0
2020-01-07,204.16,204.65,203.858,194.2378,189.354,UP,1
2020-01-08,204.39,204.85,204.348,194.626,189.497,UP,1
2020-01-09,205.0,204.46,204.492,195.0584,189.6343,DOWN,0
2020-01-10,205.0,205.75,204.626,195.4454,189.7753,DOWN,0
2020-01-13,205.0,205.25,204.71,195.7406,189.9252,DOWN,0
2020-01-14,204.0,204.87,204.678,196.0826,190.0669,UP,1
2020-01-15,204.07,203.52,204.614,196.3842,190.2067,UP,1
2020-01-16,204.19,205.0,204.452,196.7314,190.3417,UP,1
2020-01-17,204.99,205.49,204.45,197.131,190.4775,UP,1
2020-01-21,205.03,204.86,204.456,197.4982,190.6101,DOWN,0
2020-01-22,203.75,204.62,204.406,197.8734,190.7385,UP,1
2020-01-23,206.66,203.12,204.924,198.3046,190.8795,UP,1
2020-01-24,209.01,207.48,205.888,198.7532,191.0344,DOWN,0
2020-01-27,207.43,207.02,206.376,199.1574,191.1764,UP,1
2020-01-28,213.0,208.34,207.97,199.665,191.3425,DOWN,0
2020-01-29,212.66,213.0,209.752,200.1232,191.5022,UP,1
2020-01-30,214.75,211.28,211.37,200.6392,191.6723,DOWN,0
2020-01-31,211.29,214.09,211.826,201.108,191.8227,UP,1
2020-02-03,215.11,212.83,213.362,201.6062,192.0137,UP,1
2020-02-04,218.57,217.25,214.476,202.1746,192.2197,UP,1
2020-02-05,220.06,220.0,215.956,202.7772,192.4337,DOWN,0
2020-02-06,208.9,208.8,214.786,203.16,192.5782,UP,1
2020-02-07,210.25,209.02,214.578,203.5024,192.7317,UP,1
2020-02-10,214.71,208.58,214.498,203.9002,192.9044,DOWN,0
2020-02-11,212.98,215.4,213.38,204.2328,193.0615,DOWN,0
2020-02-12,212.72,213.23,211.912,204.5584,193.2175,UP,1
2020-02-13,212.8,212.72,212.692,204.91,193.3598,UP,1
2020-02-14,213.67,211.61,213.376,205.333,193.5513,DOWN,0
2020-02-18,212.69,214.02,212.972,205.7212,193.7223,DOWN,0
2020-02-19,211.76,213.39,212.728,206.078,193.8822,DOWN,0
2020-02-20,209.5,211.46,212.084,206.3602,194.0366,DOWN,0
2020-02-21,208.44,208.5,211.212,206.6332,194.2067,DOWN,0
2020-02-24,205.54,206.36,209.586,206.8522,194.3569,DOWN,0
2020-02-25,202.64,206.14,207.576,207.0168,194.4951,UP,1
2020-02-26,204.44,204.54,206.112,207.1372,194.634,DOWN,0
2020-02-27,194.53,202.95,203.118,207.027,194.7382,DOWN,0
2020-02-28,189.25,189.92,199.28,206.7886,194.8075,UP,1
2020-03-02,199.54,189.71,198.08,206.7548,194.9275,DOWN,0
2020-03-03,197.16,197.94,196.984,206.6638,195.023,UP,1
2020-03-04,206.55,200.2,197.406,206.7178,195.1758,DOWN,0
2020-03-05,201.77,201.35,198.854,206.6404,195.3028,DOWN,0
2020-03-06,199.71,194.95,200.946,206.603,195.4098,DOWN,0
2020-03-09,184.74,200.91,197.986,206.258,195.4334,UP,1
2020-03-10,187.67,187.95,196.088,205.971,195.4826,UP,1
2020-03-11,188.25,182.22,192.428,205.7008,195.5352,DOWN,0
2020-03-12,172.8,177.58,186.634,205.1252,195.5156,UP,1
2020-03-13,180.04,177.72,182.7,204.6872,195.5374,DOWN,0
2020-03-16,164.01,167.23,178.554,203.8818,195.469,UP,1
2020-03-17,173.12,168.01,175.644,203.2576,195.4571,DOWN,0
2020-03-18,157.15,165.04,169.424,202.309,195.3525,DOWN,0
2020-03-19,152.59,156.97,165.382,201.2776,195.2194,UP,1
2020-03-20,152.63,149.27,159.9,200.2424,195.0683,DOWN,0
2020-03-23,147.56,152.18,156.61,199.0936,194.8887,UP,1
2020-03-24,169.85,153.45,155.956,198.3906,194.8036,DOWN,0
2020-03-25,163.76,169.22,157.278,197.5658,194.6808,UP,1
2020-03-26,165.5,163.98,159.86,196.7958,194.5668,UP,1
2020-03-27,167.21,159.91,162.776,196.0586,194.4623,UP,1
2020-03-30,172.95,168.83,167.854,195.4338,194.3835,DOWN,0
2020-03-31,169.85,169.73,167.854,194.731,194.2811,DOWN,0
2020-04-01,156.19,162.13,166.34,193.7542,194.1206,UP,1
2020-04-02,158.41,153.29,164.922,192.8474,193.9721,DOWN,0
2020-04-03,157.09,157.5,162.898,191.856,193.8089,UP,1
2020-04-06,175.36,164.14,163.38,191.183,193.7276,UP,1
2020-04-07,178.69,180.04,165.148,190.6082,193.6619,UP,1
2020-04-08,190.05,179.63,171.92,190.1492,193.6533,UP,1
2020-04-09,196.02,191.07,179.442,189.8164,193.6719,DOWN,0
2020-04-13,189.7,193.88,185.964,189.3154,193.6861,UP,1
2020-04-14,197.0,192.12,190.292,189.0296,193.7264,DOWN,0
2020-04-15,185.65,190.83,191.684,188.4404,193.6969,UP,1
2020-04-16,189.19,186.44,191.512,187.8528,193.6732,UP,1
2020-04-17,195.39,192.45,191.386,187.3594,193.6744,DOWN,0
2020-04-20,188.89,192.83,191.224,186.9592,193.6401,DOWN,0
2020-04-21,182.5,182.85,188.324,186.4042,193.5734,UP,1
2020-04-22,185.86,184.87,188.366,185.8272,193.5294,DOWN,0
2020-04-23,177.0,184.9,185.928,185.1076,193.4381,UP,1
2020-04-24,177.22,177.28,182.294,184.3976,193.3462,DOWN,0
2020-04-27,175.99,179.06,179.714,183.6614,193.2446,DOWN,0
2020-04-28,174.93,178.27,178.2,182.8866,193.1372,UP,1
2020-04-29,175.26,176.8,176.08,182.138,193.0251,UP,1
2020-04-30,178.29,174.57,176.338,181.4686,192.9291,UP,1
2020-05-01,183.34,174.15,177.562,180.9454,192.8707,UP,1
2020-05-04,183.54,181.01,179.072,180.4474,192.7999,UP,1
2020-05-05,189.86,184.02,182.058,180.1338,192.7698,DOWN,0
2020-05-06,183.64,190.13,183.734,179.7538,192.7098,UP,1
2020-05-07,193.15,186.15,186.706,179.528,192.6923,UP,1
2020-05-08,197.35,195.29,189.508,179.5844,192.6932,UP,1
2020-05-11,200.0,196.04,192.8,179.7994,192.7099,UP,1
2020-05-12,200.79,199.91,194.986,179.8244,192.718,DOWN,0
2020-05-13,197.17,199.58,197.692,179.8246,192.707,UP,1
2020-05-14,201.66,195.83,199.394,179.7268,192.7279,DOWN,0
2020-05-15,200.48,201.03,200.02,179.701,192.7542,UP,1
2020-05-18,204.74,205.76,200.968,179.8016,192.7977,DOWN,0
2020-05-19,202.99,203.62,201.408,180.1666,192.8357,DOWN,0
2020-05-20,202.63,203.76,202.5,180.4658,192.9053,DOWN,0
2020-05-21,200.16,201.58,202.2,180.704,192.9354,DOWN,0
2020-05-22,198.51,200.89,201.806,181.2182,192.9612,UP,1
2020-05-26,201.65,203.68,201.188,181.6504,192.9783,UP,1
2020-05-27,204.56,204.48,201.502,182.4614,193.015,UP,1
2020-05-28,205.65,207.77,202.106,183.112,193.0786,DOWN,0
2020-05-29,202.9,204.69,202.654,184.027,193.1181,DOWN,0
2020-06-01,202.46,202.82,203.444,185.0244,193.1787,DOWN,0
2020-06-02,201.13,202.18,203.34,185.9944,193.2321,UP,1
2020-06-03,204.89,201.24,203.406,187.141,193.2838,DOWN,0
2020-06-04,204.05,203.35,203.086,187.825,193.3167,UP,1
2020-06-05,206.81,208.13,203.868,188.686,193.3839,DOWN,0
2020-06-08,204.02,205.12,204.18,189.4564,193.4353,DOWN,0
2020-06-09,201.01,202.46,204.156,190.1324,193.4688,DOWN,0
