ticker,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-06-01,138.25,138.3,137.196,126.4573,112.8869,UP,1
2017-06-02,138.69,139.27,137.824,126.8935,113.0087,DOWN,0
2017-06-05,137.93,138.12,138.206,127.2895,113.126,DOWN,0
2017-06-06,136.99,137.91,138.008,127.6635,113.2374,DOWN,0
2017-06-07,135.9,137.61,137.552,128.0255,113.3509,DOWN,0
2017-06-08,134.27,135.95,136.756,128.3399,113.4548,UP,1
2017-06-09,134.3,134.26,135.878,128.6303,113.5615,DOWN,0
2017-06-12,132.42,132.28,134.776,128.9003,113.6572,DOWN,0
2017-06-13,132.05,133.46,133.788,129.1339,113.7468,UP,1
2017-06-14,132.91,133.06,133.19,129.4011,113.8421,DOWN,0
2017-06-15,132.22,132.41,132.78,129.6567,113.9321,UP,1
2017-06-16,133.05,132.06,132.53,129.9361,114.0275,DOWN,0
2017-06-19,132.96,133.0,132.638,130.1939,114.1215,DOWN,0
2017-06-20,131.56,132.96,132.54,130.4017,114.2084,DOWN,0
2017-06-21,131.08,131.56,132.174,130.5835,114.2845,UP,1
2017-06-22,131.24,131.32,131.978,130.7275,114.3526,UP,1
2017-06-23,131.91,131.33,131.75,130.9043,114.4198,UP,1
2017-06-26,132.8,132.68,131.718,131.0843,114.4971,UP,1
2017-06-27,135.74,135.05,132.554,131.2997,114.6242,DOWN,0
2017-06-28,134.35,135.71,133.208,131.4837,114.7384,UP,1
2017-06-29,134.52,133.73,133.864,131.6727,114.866,UP,1
2017-06-30,134.9,134.61,134.462,131.8851,114.9969,DOWN,0
2017-07-03,134.28,135.05,134.758,132.0951,115.1238,UP,1
2017-07-05,134.41,134.05,134.492,132.3141,115.2541,DOWN,0
2017-07-06,134.36,134.05,134.494,132.5209,115.3742,UP,1
2017-07-07,136.68,134.42,134.926,132.7815,115.5116,DOWN,0
2017-07-10,134.49,137.17,134.844,132.9647,115.6314,DOWN,0
2017-07-11,133.6,134.26,134.708,133.1069,115.7359,UP,1
2017-07-12,136.25,134.65,135.076,133.2869,115.8577,DOWN,0
2017-07-13,135.91,136.41,135.386,133.4255,115.9802,UP,1
2017-07-14,136.49,137.06,135.348,133.5985,116.1032,DOWN,0
2017-07-17,136.0,136.03,135.65,133.7547,116.2175,UP,1
2017-07-18,137.49,136.0,136.428,133.9121,116.347,UP,1
2017-07-19,138.46,138.96,136.87,134.0529,116.4785,DOWN,0
2017-07-20,135.81,138.16,136.85,134.1741,116.5986,UP,1
2017-07-21,136.6,136.0,136.872,134.3223,116.7231,DOWN,0
2017-07-24,136.18,136.35,136.908,134.4915,116.8588,DOWN,0
2017-07-25,135.45,136.37,136.5,134.6499,116.9882,UP,1
2017-07-26,135.57,135.9,135.922,134.7531,117.1202,UP,1
2017-07-27,136.0,135.81,135.96,134.8577,117.251,UP,1
2017-07-28,137.64,135.62,136.168,134.9289,117.3968,DOWN,0
2017-07-31,137.55,138.33,136.442,135.0399,117.5321,DOWN,0
2017-08-01,137.43,135.1,136.838,135.1325,117.6633,UP,1
2017-08-02,138.0,137.81,137.324,135.2159,117.7938,UP,1
2017-08-03,138.36,138.35,137.796,135.2969,117.9315,UP,1
2017-08-04,139.96,138.8,138.26,135.4148,118.0745,DOWN,0
2017-08-07,139.52,139.37,138.654,135.4942,118.2119,DOWN,0
2017-08-08,138.22,138.83,138.812,135.5382,118.3453,UP,1
2017-08-09,139.03,138.37,139.018,135.5592,118.473,DOWN,0
2017-08-10,139.02,138.4,139.15,135.576,118.5921,DOWN,0
2017-08-11,138.27,139.08,138.812,135.5764,118.7078,UP,1
2017-08-14,140.49,139.67,139.006,135.6124,118.834,UP,1
2017-08-15,141.3,139.92,139.622,135.6798,118.9672,UP,1
2017-08-16,143.72,141.59,140.56,135.8144,119.1172,DOWN,0
2017-08-17,142.21,143.51,141.198,135.9406,119.2619,UP,1
2017-08-18,142.9,142.02,142.124,136.1132,119.4219,UP,1
2017-08-21,144.06,142.81,142.838,136.3084,119.6051,UP,1
2017-08-22,145.59,144.38,143.696,136.5718,119.7933,UP,1
2017-08-23,146.23,144.95,144.198,136.8554,119.9945,UP,1
2017-08-24,148.08,146.83,145.372,137.1588,120.197,UP,1
2017-08-25,152.1,151.82,147.212,137.5564,120.4127,UP,1
2017-08-28,152.36,151.87,148.872,137.9426,120.6567,DOWN,0
2017-08-29,152.0,152.13,150.154,138.3234,120.9167,UP,1
2017-08-30,153.04,151.11,151.516,138.753,121.1868,UP,1
2017-08-31,153.55,153.07,152.61,139.2024,121.47,DOWN,0
2017-09-01,150.9,154.42,152.37,139.5956,121.7392,UP,1
2017-09-05,151.16,151.97,152.13,139.9806,121.9988,DOWN,0
2017-09-06,150.5,151.84,151.83,140.3346,122.2482,UP,1
2017-09-07,150.65,150.41,151.352,140.6328,122.4977,DOWN,0
2017-09-08,149.45,150.04,150.532,140.9348,122.7368,UP,1
2017-09-11,150.13,149.85,150.378,141.247,122.9776,DOWN,0
2017-09-12,149.74,149.64,150.094,141.5438,123.2238,DOWN,0
2017-09-13,149.15,149.24,149.824,141.8412,123.4642,DOWN,0
2017-09-14,148.77,148.02,149.448,142.1284,123.7099,UP,1
2017-09-15,149.99,148.93,149.556,142.441,123.9608,UP,1
2017-09-18,150.53,150.33,149.636,142.718,124.2187,DOWN,0
2017-09-19,145.42,150.59,148.772,142.9366,124.4653,UP,1
2017-09-20,146.08,146.2,148.158,143.1862,124.7123,DOWN,0
2017-09-21,145.01,145.27,147.406,143.3614,124.9471,DOWN,0
2017-09-22,142.62,144.75,145.932,143.4956,125.1711,DOWN,0
2017-09-25,141.46,142.11,144.118,143.595,125.3765,UP,1
2017-09-26,142.41,141.55,143.516,143.7232,125.5921,UP,1
2017-09-27,142.98,143.88,142.896,143.833,125.8143,UP,1
2017-09-28,143.76,142.16,142.646,143.939,126.0343,UP,1
2017-09-29,144.05,143.59,142.932,144.1038,126.2386,DOWN,0
2017-10-02,142.87,143.82,143.214,144.2292,126.4462,UP,1
2017-10-03,143.77,142.31,143.486,144.381,126.6552,UP,1
2017-10-04,147.21,144.0,144.332,144.6162,126.8824,DOWN,0
2017-10-05,146.87,147.51,144.954,144.8422,127.0931,UP,1
2017-10-06,147.32,146.4,145.608,145.0686,127.31,UP,1
2017-10-09,147.73,147.36,146.58,145.2704,127.5258,UP,1
2017-10-10,148.42,148.48,147.51,145.4878,127.7448,UP,1
2017-10-11,151.35,148.92,148.338,145.7662,127.9773,UP,1
2017-10-12,152.22,151.41,149.408,146.0506,128.2118,DOWN,0
2017-10-13,150.94,152.5,150.132,146.3022,128.446,DOWN,0
2017-10-16,149.11,150.29,150.408,146.4852,128.6718,DOWN,0
2017-10-17,148.46,149.22,150.416,146.664,128.8978,DOWN,0
2017-10-18,147.4,148.17,149.626,146.8476,129.1071,UP,1
2017-10-19,148.0,147.24,148.782,147.027,129.3187,DOWN,0
2017-10-20,147.89,148.37,148.172,147.2044,129.5368,UP,1
2017-10-23,147.99,148.41,147.948,147.3988,129.7591,UP,1
2017-10-24,148.23,147.46,147.902,147.5536,129.9853,DOWN,0
2017-10-25,146.48,148.16,147.718,147.6572,130.2047,UP,1
2017-10-26,146.55,147.24,147.428,147.7138,130.4139,UP,1
2017-10-27,146.72,146.26,147.194,147.804,130.6219,UP,1
2017-10-30,150.17,146.98,147.63,147.9494,130.8449,UP,1
2017-10-31,157.18,150.19,149.42,148.2118,131.0989,DOWN,0
2017-11-01,152.58,157.25,150.64,148.3516,131.3265,UP,1
2017-11-02,156.1,153.31,152.55,148.549,131.5782,DOWN,0
2017-11-03,154.53,155.09,154.112,148.678,131.8232,UP,1
2017-11-06,164.42,158.52,156.962,148.9244,132.1211,UP,1
2017-11-07,165.65,163.99,158.656,149.1902,132.4288,UP,1
2017-11-08,169.5,165.0,162.04,149.5402,132.7588,UP,1
2017-11-09,169.51,169.11,164.722,149.8696,133.0818,DOWN,0
2017-11-10,168.95,167.81,167.606,150.1776,133.4064,DOWN,0
2017-11-13,165.2,169.72,167.762,150.4636,133.7109,UP,1
2017-11-14,165.53,164.97,167.738,150.751,134.0123,DOWN,0
2017-11-15,165.3,164.61,166.898,151.047,134.3195,DOWN,0
2017-11-16,164.67,166.13,165.93,151.3274,134.6209,UP,1
2017-11-17,165.21,164.25,165.182,151.6426,134.9185,UP,1
2017-11-20,165.68,164.8,165.278,151.9536,135.2249,UP,1
2017-11-21,167.83,166.21,165.738,152.3154,135.5401,DOWN,0
2017-11-22,166.98,167.75,166.074,152.672,135.8407,UP,1
2017-11-24,169.72,167.8,167.084,153.091,136.1511,UP,1
2017-11-27,172.35,171.0,168.512,153.5382,136.4781,DOWN,0
2017-11-28,172.09,172.6,169.794,153.9694,136.7904,DOWN,0
2017-11-29,169.76,171.66,170.18,154.4562,137.0956,DOWN,0
2017-11-30,169.75,170.52,170.734,154.9296,137.4028,DOWN,0
2017-12-01,169.16,169.8,170.622,155.4126,137.704,DOWN,0
2017-12-04,162.2,169.15,168.592,155.8042,137.9726,UP,1
2017-12-05,163.87,161.73,166.948,156.2524,138.2384,UP,1
2017-12-06,166.4,163.91,166.276,156.7322,138.5121,UP,1
2017-12-07,166.68,166.09,165.662,157.2062,138.7896,DOWN,0
2017-12-08,165.19,167.0,164.868,157.6348,139.0597,UP,1
2017-12-11,166.61,165.5,165.75,158.086,139.3288,DOWN,0
2017-12-12,165.67,167.54,166.11,158.542,139.5783,DOWN,0
2017-12-13,165.43,166.4,165.916,158.9752,139.8287,UP,1
2017-12-14,165.8,165.12,165.74,159.347,140.0813,DOWN,0
2017-12-15,163.68,166.74,165.438,159.6832,140.3248,DOWN,0
2017-12-18,161.79,163.81,164.474,159.9726,140.5579,DOWN,0
2017-12-19,157.99,161.78,162.938,160.1778,140.7708,DOWN,0
2017-12-20,157.98,158.53,161.448,160.369,140.9874,DOWN,0
2017-12-21,157.84,158.73,159.856,160.4988,141.1937,UP,1
2017-12-22,160.22,157.25,159.164,160.6588,141.4058,DOWN,0
2017-12-26,159.82,159.52,158.77,160.8364,141.6167,UP,1
2017-12-27,161.26,160.71,159.424,161.0794,141.8424,UP,1
2017-12-28,163.0,161.08,160.428,161.3702,142.0739,UP,1
2017-12-29,163.36,163.56,161.532,161.6894,142.31,DOWN,0
2018-01-02,160.63,163.08,161.614,161.942,142.5349,UP,1
2018-01-03,162.64,159.77,162.178,162.237,142.7628,DOWN,0
2018-01-04,161.75,162.83,162.276,162.5122,142.9862,UP,1
2018-01-05,162.87,162.53,162.25,162.805,143.2161,UP,1
2018-01-08,162.89,163.24,162.156,163.1332,143.4399,UP,1
2018-01-09,163.55,162.92,162.74,163.4732,143.6662,DOWN,0
2018-01-10,160.89,163.03,162.39,163.7566,143.8817,DOWN,0
2018-01-11,157.5,161.39,161.54,163.9032,144.0764,DOWN,0
2018-01-12,155.94,157.01,160.154,163.8784,144.2572,UP,1
2018-01-16,159.85,157.48,159.546,164.0238,144.4619,UP,1
2018-01-17,161.47,159.72,159.13,164.1312,144.6674,UP,1
2018-01-18,161.65,160.89,159.282,164.2736,144.8779,UP,1
2018-01-19,165.79,161.8,160.94,164.301,145.1096,UP,1
2018-01-22,167.65,165.55,163.282,164.341,145.3525,UP,1
2018-01-23,168.25,168.16,164.962,164.316,145.5934,UP,1
2018-01-24,168.95,168.25,166.458,164.3048,145.8323,UP,1
2018-01-25,170.29,168.89,168.186,164.3316,146.0738,UP,1
2018-01-26,172.28,171.15,169.484,164.4732,146.315,DOWN,0
2018-01-29,169.52,171.83,169.858,164.553,146.5472,UP,1
2018-01-30,169.71,169.03,170.15,164.6412,146.7768,UP,1
2018-01-31,174.5,170.27,171.26,164.8378,147.0244,UP,1
2018-02-01,174.73,174.41,172.148,165.0282,147.2723,DOWN,0
2018-02-02,173.21,173.27,172.334,165.1788,147.513,DOWN,0
2018-02-05,168.27,173.25,172.084,165.1876,147.733,DOWN,0
2018-02-06,166.0,166.84,171.342,165.168,147.9441,UP,1
2018-02-07,166.51,165.15,169.744,165.1038,148.1593,DOWN,0
2018-02-08,159.85,166.59,166.768,164.8538,148.3385,DOWN,0
2018-02-09,159.73,160.6,164.072,164.6066,148.5189,DOWN,0
2018-02-12,159.63,160.25,162.344,164.404,148.6904,UP,1
2018-02-13,161.42,159.1,161.428,164.2374,148.865,UP,1
2018-02-14,162.56,159.58,160.638,164.1054,149.0416,UP,1
2018-02-15,167.1,162.89,162.088,164.2034,149.2322,UP,1
2018-02-16,169.12,166.75,163.966,164.3084,149.4386,UP,1
2018-02-20,169.72,168.07,165.984,164.3748,149.6462,DOWN,0
2018-02-21,169.5,169.43,167.6,164.4312,149.8456,UP,1
2018-02-22,171.12,170.43,169.312,164.5498,150.0441,UP,1
2018-02-23,172.93,172.08,170.478,164.6762,150.26,DOWN,0
2018-02-26,172.73,172.92,171.2,164.8174,150.4777,DOWN,0
2018-02-27,163.2,161.82,169.896,164.7728,150.6551,DOWN,0
2018-02-28,157.27,163.88,167.45,164.6022,150.8038,DOWN,0
2018-03-01,154.96,157.57,164.218,164.4278,150.9266,DOWN,0
2018-03-02,152.91,153.51,160.214,164.2502,151.0373,UP,1
2018-03-05,156.68,152.14,157.004,164.224,151.1503,DOWN,0
2018-03-06,156.5,157.33,155.664,164.1944,151.2728,UP,1
2018-03-07,158.77,156.01,155.964,164.213,151.4026,UP,1
2018-03-08,164.21,158.83,157.814,164.2928,151.5545,UP,1
2018-03-09,166.49,164.46,160.53,164.4262,151.7154,UP,1
2018-03-12,168.91,166.92,162.976,164.5792,151.8897,UP,1
2018-03-13,170.34,169.78,165.744,164.726,152.0636,DOWN,0
2018-03-14,170.23,170.25,168.036,164.8634,152.2347,DOWN,0
2018-03-15,169.8,170.75,169.154,165.0468,152.3938,DOWN,0
2018-03-16,168.69,169.66,169.594,165.1678,152.5463,UP,1
2018-03-19,168.96,168.7,169.604,165.312,152.6999,UP,1
2018-03-20,169.33,169.03,169.402,165.4412,152.8531,DOWN,0
2018-03-21,167.09,169.93,168.774,165.5252,152.9989,UP,1
2018-03-22,169.41,166.18,168.696,165.6424,153.161,DOWN,0
2018-03-23,168.87,169.39,168.732,165.802,153.3258,UP,1
2018-03-26,173.43,170.45,169.626,166.1206,153.5216,DOWN,0
2018-03-27,170.1,173.3,169.78,166.4038,153.7006,UP,1
2018-03-28,170.46,170.55,170.454,166.616,153.8908,UP,1
2018-03-29,170.92,170.83,170.756,166.805,154.0852,DOWN,0
2018-04-02,169.12,171.15,170.806,166.9544,154.2662,DOWN,0
2018-04-03,168.67,169.97,169.854,167.012,154.4485,UP,1
2018-04-04,170.34,167.45,169.902,167.0658,154.6349,UP,1
2018-04-05,171.69,170.89,170.148,167.1346,154.8286,DOWN,0
2018-04-06,169.73,171.16,169.91,167.1502,155.0194,UP,1
2018-04-09,171.58,170.1,170.402,167.176,155.2219,DOWN,0
2018-04-10,163.07,172.84,169.282,166.9918,155.3811,UP,1
2018-04-11,164.39,161.91,168.092,166.8892,155.5435,UP,1
2018-04-12,164.45,165.35,166.644,166.784,155.7017,UP,1
2018-04-13,164.54,165.15,165.606,166.5848,155.8457,UP,1
2018-04-16,166.15,165.11,164.52,166.4132,156.0047,UP,1
2018-04-17,167.77,166.52,165.46,166.3044,156.171,UP,1
2018-04-18,167.84,167.26,166.15,166.2958,156.3357,DOWN,0
2018-04-19,165.61,167.0,166.382,166.288,156.4923,UP,1
2018-04-20,165.69,166.06,166.612,166.2716,156.6487,UP,1
2018-04-23,165.82,165.57,166.546,166.391,156.806,DOWN,0
2018-04-24,164.93,166.85,165.978,166.495,156.9473,DOWN,0
2018-04-25,164.49,163.95,165.308,166.5922,157.0973,UP,1
2018-04-26,165.22,165.51,165.23,166.6682,157.2554,DOWN,0
2018-04-27,158.95,161.91,163.882,166.596,157.3689,UP,1
2018-04-30,160.23,158.65,162.764,166.4586,157.4905,DOWN,0
2018-05-01,157.5,161.84,161.278,166.2262,157.5955,DOWN,0
2018-05-02,155.85,155.8,159.55,165.9488,157.6948,UP,1
2018-05-03,156.16,155.87,157.738,165.682,157.7881,UP,1
2018-05-04,159.14,156.24,157.776,165.4424,157.8915,DOWN,0
2018-05-07,157.6,158.99,157.25,165.1358,158.0005,DOWN,0
2018-05-08,157.4,156.7,157.23,164.8292,158.1045,UP,1
2018-05-09,158.94,157.32,157.848,164.744,158.2183,UP,1
2018-05-10,161.95,159.57,159.006,164.8376,158.3508,DOWN,0
2018-05-11,160.1,162.14,159.198,164.9404,158.4734,DOWN,0
2018-05-14,157.99,160.28,159.276,165.042,158.5834,DOWN,0
2018-05-15,157.67,156.91,159.33,165.0618,158.6835,UP,1
2018-05-16,157.75,157.76,159.092,165.0868,158.7845,DOWN,0
2018-05-17,157.51,158.1,158.204,165.0616,158.8849,UP,1
2018-05-18,157.69,157.54,157.722,164.9312,158.9834,UP,1
2018-05-21,159.77,157.88,158.078,164.7968,159.0904,DOWN,0
2018-05-22,157.29,159.79,158.002,164.5644,159.1771,UP,1
2018-05-23,157.95,156.68,158.042,164.3166,159.2692,DOWN,0
2018-05-24,156.8,158.22,157.9,164.048,159.3621,UP,1
2018-05-25,157.91,157.58,157.944,163.8102,159.4565,UP,1
2018-05-29,158.7,157.31,157.73,163.6104,159.5549,UP,1
2018-05-30,158.97,158.93,158.066,163.4106,159.6584,DOWN,0
2018-05-31,158.07,158.66,158.09,163.1854,159.7463,UP,1
2018-06-01,158.48,158.51,158.426,163.0132,159.8322,UP,1
2018-06-04,159.9,158.92,158.824,162.823,159.9131,DOWN,0
2018-06-05,159.67,160.0,159.018,162.639,160.0004,DOWN,0
2018-06-06,157.84,159.65,158.792,162.3272,160.0751,DOWN,0
2018-06-07,157.56,158.16,158.69,162.0764,160.1426,DOWN,0
2018-06-08,157.32,157.48,158.458,161.8136,160.2013,UP,1
2018-06-11,158.09,157.71,158.096,161.557,160.2606,UP,1
2018-06-12,160.75,157.87,158.312,161.3896,160.3239,DOWN,0
2018-06-13,156.37,160.5,158.018,161.1436,160.3453,UP,1
2018-06-14,157.0,157.0,157.906,160.8768,160.3685,DOWN,0
2018-06-15,156.17,156.93,157.676,160.5664,160.3893,UP,1
2018-06-18,157.85,156.18,157.628,160.3288,160.4134,UP,1
2018-06-19,158.45,157.21,157.168,160.0662,160.4379,UP,1
2018-06-20,158.8,158.95,157.654,159.9808,160.4774,UP,1
2018-06-21,160.57,158.8,158.368,159.9044,160.5244,UP,1
2018-06-22,162.06,160.92,159.546,159.8566,160.5822,UP,1
2018-06-25,162.52,161.83,160.48,159.8162,160.6416,UP,1
2018-06-26,164.19,163.25,161.628,159.777,160.7153,UP,1
2018-06-27,164.25,164.61,162.718,159.7066,160.7859,UP,1
2018-06-28,164.93,164.6,163.59,159.6484,160.8618,UP,1
2018-06-29,165.12,164.43,164.202,159.6386,160.9417,DOWN,0
2018-07-02,164.69,164.68,164.636,159.6186,161.0213,DOWN,0
2018-07-03,162.72,165.37,164.342,159.5566,161.0849,UP,1
2018-07-05,166.03,163.73,164.698,159.5786,161.1624,DOWN,0
2018-07-06,165.46,166.61,164.804,159.598,161.2626,DOWN,0
2018-07-09,163.05,165.63,164.39,159.5546,161.3475,UP,1
2018-07-10,165.49,161.24,164.55,159.6854,161.4499,DOWN,0
2018-07-11,164.74,164.65,164.954,159.7756,161.5605,UP,1
2018-07-12,165.32,164.7,164.812,159.932,161.6798,DOWN,0
2018-07-13,164.61,165.31,164.642,160.1072,161.7908,DOWN,0
2018-07-16,163.13,164.6,164.658,160.2466,161.8915,UP,1
2018-07-17,163.69,163.39,164.298,160.3376,161.9912,DOWN,0
2018-07-18,162.44,163.94,163.838,160.4344,162.0831,UP,1
2018-07-19,162.63,162.67,163.3,160.539,162.1819,DOWN,0
2018-07-20,162.26,162.46,162.83,160.6054,162.2744,DOWN,0
2018-07-23,161.51,161.8,162.506,160.5966,162.3459,DOWN,0
2018-07-24,160.32,161.5,161.832,160.601,162.4131,UP,1
2018-07-25,160.68,160.56,161.48,160.6548,162.4799,UP,1
2018-07-26,161.43,161.34,161.24,160.73,162.5484,DOWN,0
2018-07-27,160.07,161.75,160.802,160.7764,162.6067,DOWN,0
2018-07-30,158.21,159.97,160.142,160.7904,162.641,UP,1
2018-07-31,158.25,158.25,159.728,160.8016,162.6711,UP,1
2018-08-01,161.57,157.02,159.906,160.8376,162.7243,DOWN,0
2018-08-02,157.2,161.78,159.06,160.8358,162.7647,UP,1
2018-08-03,158.49,157.62,158.744,160.8466,162.8149,UP,1
2018-08-06,158.87,158.68,158.876,160.888,162.8722,DOWN,0
2018-08-07,158.06,159.05,158.838,160.891,162.9225,DOWN,0
2018-08-08,157.22,158.17,157.968,160.8614,162.9692,DOWN,0
2018-08-09,156.95,157.14,157.918,160.821,163.014,DOWN,0
2018-08-10,156.1,156.68,157.44,160.7816,163.0533,DOWN,0
2018-08-13,155.2,155.56,156.706,160.716,163.0969,DOWN,0
2018-08-14,154.8,155.69,156.054,160.614,163.1382,UP,1
2018-08-15,155.05,154.83,155.62,160.5216,163.1798,UP,1
2018-08-16,155.7,155.29,155.37,160.4788,163.2075,UP,1
2018-08-17,157.82,155.84,155.714,160.484,163.2107,UP,1
2018-08-20,157.9,158.16,156.254,160.4956,163.2373,DOWN,0
2018-08-21,156.61,158.08,156.616,160.466,163.2398,DOWN,0
2018-08-22,154.1,156.2,156.426,160.333,163.2377,UP,1
2018-08-23,154.19,154.0,156.124,160.2894,163.1865,UP,1
2018-08-24,156.03,154.59,155.766,160.27,163.1384,UP,1
2018-08-27,156.81,156.45,155.548,160.2828,163.075,DOWN,0
2018-08-28,156.64,156.91,155.554,160.2586,163.0106,UP,1
2018-08-29,157.53,156.57,156.24,160.2402,162.9535,DOWN,0
2018-08-30,154.26,157.48,156.254,160.1494,162.8988,UP,1
2018-08-31,155.23,154.32,156.094,160.0426,162.8473,UP,1
2018-09-04,155.92,154.77,155.916,159.9198,162.8004,UP,1
2018-09-05,156.73,155.92,155.934,159.804,162.7607,UP,1
2018-09-06,158.06,155.86,156.04,159.6814,162.725,UP,1
2018-09-07,158.18,157.7,156.824,159.56,162.6875,UP,1
2018-09-10,159.1,158.8,157.598,159.4434,162.6438,DOWN,0
2018-09-11,158.26,158.6,158.066,159.3062,162.6002,UP,1
2018-09-12,158.5,158.84,158.42,159.1824,162.5441,UP,1
2018-09-13,161.03,158.93,159.014,159.1486,162.4875,DOWN,0
2018-09-14,159.66,161.03,159.31,159.0212,162.4254,DOWN,0
2018-09-17,159.58,159.92,159.406,158.9036,162.3745,UP,1
2018-09-18,160.8,159.6,159.914,158.8586,162.3297,DOWN,0
2018-09-19,160.51,161.25,160.316,158.759,162.2865,UP,1
2018-09-20,160.82,160.75,160.274,158.6806,162.2796,DOWN,0
2018-09-21,160.53,160.47,160.448,158.5848,162.2629,DOWN,0
2018-09-24,159.44,159.92,160.42,158.4814,162.2281,DOWN,0
2018-09-25,158.77,159.0,160.014,158.3942,162.1885,DOWN,0
2018-09-26,158.51,158.76,159.614,158.2906,162.1551,DOWN,0
2018-09-27,158.5,158.19,159.15,158.2118,162.1146,UP,1
2018-09-28,160.63,158.54,159.17,158.1718,162.0894,DOWN,0
2018-10-01,157.39,158.4,158.76,158.0744,162.0492,DOWN,0
2018-10-02,156.42,157.64,158.29,157.9726,162.0023,DOWN,0
2018-10-03,154.61,156.57,157.51,157.8584,161.9569,DOWN,0
2018-10-04,153.24,154.39,156.458,157.7096,161.9142,DOWN,0
2018-10-05,152.82,153.63,154.896,157.5374,161.8883,UP,1
2018-10-08,154.9,152.29,154.398,157.434,161.8729,UP,1
2018-10-09,155.84,155.08,154.282,157.3866,161.8629,DOWN,0
2018-10-10,153.0,155.19,153.96,157.2816,161.8268,DOWN,0
2018-10-11,146.65,153.05,152.642,156.9832,161.761,UP,1
2018-10-12,147.61,147.85,151.6,156.7914,161.6927,UP,1
2018-10-15,149.13,147.19,150.446,156.6042,161.6234,UP,1
2018-10-16,152.88,150.26,149.854,156.4844,161.571,DOWN,0
2018-10-17,152.34,152.56,149.722,156.37,161.5295,UP,1
2018-10-18,153.31,152.4,151.054,156.2918,161.4829,UP,1
2018-10-19,154.38,153.63,152.408,156.2404,161.446,DOWN,0
2018-10-22,153.57,154.42,153.296,156.1898,161.3995,UP,1
2018-10-23,153.97,152.78,153.514,156.1652,161.3549,UP,1
2018-10-24,154.46,153.88,153.938,156.1584,161.3095,UP,1
2018-10-25,156.13,155.08,154.502,156.18,161.2857,DOWN,0
2018-10-26,151.21,154.57,153.868,156.0902,161.2542,UP,1
2018-10-29,154.76,152.06,154.106,156.029,161.2483,UP,1
2018-10-30,162.22,155.53,155.756,156.1154,161.2602,DOWN,0
2018-10-31,162.17,163.48,157.298,156.2266,161.2637,UP,1
2018-11-01,163.83,162.98,158.838,156.4212,161.2746,UP,1
2018-11-02,164.87,164.12,161.57,156.6348,161.27,UP,1
2018-11-05,166.62,165.0,163.942,156.8466,161.2648,DOWN,0
2018-11-06,166.21,169.11,164.74,157.0346,161.2546,UP,1
2018-11-07,170.61,170.0,166.428,157.314,161.2629,UP,1
2018-11-08,171.52,170.0,167.966,157.5938,161.2691,DOWN,0
2018-11-09,171.51,171.25,169.294,157.9388,161.2652,UP,1
2018-11-12,171.9,172.0,170.35,158.2722,161.2771,UP,1
2018-11-13,172.47,172.47,171.602,158.6032,161.2909,DOWN,0
2018-11-14,172.04,173.24,171.888,158.9094,161.2786,DOWN,0
2018-11-15,170.17,171.24,171.618,159.1516,161.2558,UP,1
2018-11-16,172.02,170.16,171.72,159.4284,161.2499,UP,1
2018-11-19,173.14,171.34,171.968,159.7092,161.2742,DOWN,0
2018-11-20,168.77,170.87,171.228,159.9194,161.2881,DOWN,0
2018-11-21,167.61,168.71,170.342,160.1016,161.2936,DOWN,0
2018-11-23,165.64,167.49,169.436,160.1938,161.3225,UP,1
2018-11-26,166.05,166.0,168.242,160.3216,161.3541,DOWN,0
2018-11-27,165.2,166.0,166.654,160.434,161.382,UP,1
2018-11-28,168.36,165.23,166.572,160.5852,161.4167,UP,1
2018-11-29,168.55,168.43,166.76,160.746,161.4466,UP,1
2018-11-30,170.81,169.01,167.794,160.9458,161.4652,DOWN,0
2018-12-03,169.96,171.81,168.576,161.1344,161.4694,DOWN,0
2018-12-04,169.83,170.29,169.502,161.3422,161.4699,UP,1
2018-12-06,171.51,169.31,170.132,161.597,161.48,DOWN,0
2018-12-07,168.17,171.89,170.056,161.7902,161.4652,UP,1
2018-12-10,168.87,167.73,169.668,161.9976,161.4449,UP,1
2018-12-11,171.29,170.75,169.934,162.2108,161.4377,DOWN,0
2018-12-12,168.97,171.25,169.762,162.4424,161.4666,UP,1
2018-12-13,172.22,169.59,169.904,162.7584,161.5413,UP,1
2018-12-14,172.5,171.18,170.77,163.1162,161.629,DOWN,0
2018-12-17,164.61,172.1,169.918,163.3436,161.6875,UP,1
2018-12-18,165.44,165.74,168.748,163.596,161.7313,DOWN,0
2018-12-19,165.1,164.83,167.974,163.8,161.7743,DOWN,0
2018-12-20,163.4,164.45,166.21,163.9512,161.7975,DOWN,0
2018-12-21,161.79,163.78,164.068,164.127,161.7854,DOWN,0
2018-12-24,158.13,161.17,162.772,164.3566,161.7436,UP,1
2018-12-26,164.27,158.0,162.538,164.6898,161.7204,DOWN,0
2018-12-27,163.19,162.65,162.156,164.971,161.6846,DOWN,0
2018-12-28,162.49,164.54,161.974,165.1632,161.6459,DOWN,0
2018-12-31,161.89,163.0,161.994,165.3542,161.6064,DOWN,0
2019-01-02,160.75,160.1,162.518,165.503,161.5667,UP,1
