ticker,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-05-23,8.485,8.4475,7.6314,8.5455,8.4573,DOWN,0
2007-05-24,8.1925,8.4775,7.6433,8.4895,8.4638,DOWN,0
2007-05-25,8.065,8.1875,7.6548,8.3765,8.4674,DOWN,0
2007-05-29,8.055,8.085,7.6663,8.2645,8.4704,UP,1
2007-05-30,8.16,8.0475,7.6776,8.1915,8.4712,UP,1
2007-05-31,8.21,8.16,7.69,8.1365,8.4687,UP,1
2007-06-01,8.2125,8.2875,7.7025,8.1405,8.4662,DOWN,0
2007-06-04,8.1475,8.195,7.7137,8.157,8.4573,DOWN,0
2007-06-05,8.02,8.1275,7.7245,8.15,8.4453,DOWN,0
2007-06-06,7.845,8.0125,7.7342,8.087,8.429,DOWN,0
2007-06-07,7.78,7.8125,7.7433,8.001,8.4111,UP,1
2007-06-08,7.8375,7.7475,7.7529,7.926,8.3955,DOWN,0
2007-06-11,7.7875,7.835,7.7622,7.854,8.3804,DOWN,0
2007-06-12,7.6675,7.73,7.7709,7.7835,8.3618,UP,1
2007-06-13,7.8175,7.69,7.7804,7.778,8.3465,DOWN,0
2007-06-14,7.7725,7.8,7.7896,7.7765,8.3296,UP,1
2007-06-15,7.795,7.8575,7.7989,7.768,8.3132,UP,1
2007-06-18,7.8575,7.8,7.8085,7.782,8.2982,DOWN,0
2007-06-19,7.8175,7.8475,7.8176,7.812,8.2827,UP,1
2007-06-20,7.8475,7.8475,7.8262,7.818,8.2681,DOWN,0
2007-06-21,7.8425,7.835,7.8343,7.832,8.2559,DOWN,0
2007-06-22,7.8275,7.84,7.8426,7.8385,8.2425,DOWN,0
2007-06-25,7.7425,7.8275,7.8508,7.8155,8.2294,DOWN,0
2007-06-26,7.6925,7.8175,7.859,7.7905,8.2095,UP,1
2007-06-27,7.7425,7.6725,7.8665,7.7695,8.1901,DOWN,0
2007-06-28,7.72,7.7425,7.8735,7.745,8.1725,DOWN,0
2007-06-29,7.7,7.745,7.8799,7.7195,8.1539,DOWN,0
2007-07-02,7.69,7.7125,7.8869,7.709,8.1344,UP,1
2007-07-03,7.705,7.7,7.8931,7.7115,8.1161,UP,1
2007-07-05,7.735,7.7,7.8993,7.71,8.1002,UP,1
2007-07-06,7.7825,7.7425,7.9057,7.7225,8.0854,DOWN,0
2007-07-09,7.7325,7.7525,7.9125,7.729,8.071,DOWN,0
2007-07-10,7.5575,7.715,7.9178,7.7025,8.0536,DOWN,0
2007-07-11,7.5225,7.5575,7.9235,7.666,8.0383,UP,1
2007-07-12,7.9575,7.8675,7.9314,7.7105,8.0303,UP,1
2007-07-13,7.965,7.9575,7.9389,7.747,8.0218,DOWN,0
2007-07-16,7.865,7.9675,7.9457,7.7735,8.0116,DOWN,0
2007-07-17,7.73,7.865,7.9525,7.808,8.0,DOWN,0
2007-07-18,7.69,7.7075,7.9587,7.8415,7.9862,UP,1
2007-07-19,7.775,7.71,7.9658,7.805,7.9755,DOWN,0
2007-07-20,7.7475,7.785,7.9724,7.7615,7.9611,UP,1
2007-07-23,7.765,7.8075,7.9784,7.7415,7.9494,DOWN,0
2007-07-24,7.585,7.6925,7.9826,7.7125,7.9326,DOWN,0
2007-07-25,7.4625,7.585,7.9838,7.667,7.916,DOWN,0
2007-07-26,7.3075,7.4025,7.9847,7.5735,7.8971,UP,1
2007-07-27,7.3125,7.325,7.9853,7.4865,7.8754,UP,1
2007-07-30,7.4425,7.375,7.9857,7.422,7.8548,DOWN,0
2007-07-31,7.2325,7.43,7.9854,7.3515,7.8269,UP,1
2007-08-01,7.265,7.2475,7.9834,7.312,7.7999,UP,1
2007-08-02,7.3175,7.2675,7.982,7.314,7.7757,DOWN,0
2007-08-03,6.895,7.32,7.9782,7.2305,7.7439,UP,1
2007-08-06,6.975,6.95,7.9754,7.137,7.7196,UP,1
2007-08-07,7.2875,6.94,7.9742,7.148,7.704,UP,1
2007-08-08,7.505,7.355,7.9745,7.196,7.693,DOWN,0
2007-08-09,7.1025,7.5975,7.9728,7.153,7.6719,DOWN,0
2007-08-10,7.0875,7.0425,7.9698,7.1915,7.6494,DOWN,0
2007-08-13,7.035,7.135,7.9673,7.2035,7.6259,DOWN,0
2007-08-14,6.795,7.025,7.9641,7.105,7.5988,DOWN,0
2007-08-15,6.5275,6.78,7.9588,6.9095,7.569,UP,1
2007-08-16,6.69,6.52,7.9552,6.827,7.5459,UP,1
2007-08-17,6.8825,6.8664,7.952,6.786,7.5279,DOWN,0
2007-08-20,6.8275,6.8575,7.9494,6.7445,7.5077,UP,1
2007-08-21,6.8475,6.8475,7.9479,6.755,7.4889,DOWN,0
2007-08-22,6.7675,6.75,7.9436,6.803,7.4709,DOWN,0
2007-08-23,6.64,6.7175,7.9384,6.793,7.4474,UP,1
2007-08-24,6.9825,6.6375,7.9342,6.813,7.4316,DOWN,0
2007-08-27,6.6925,6.9275,7.9287,6.786,7.4095,DOWN,0
2007-08-28,6.645,6.6625,7.9227,6.7455,7.3853,UP,1
2007-08-29,6.78,6.675,7.9179,6.748,7.3645,UP,1
2007-08-30,6.825,6.735,7.9128,6.785,7.3441,UP,1
2007-08-31,6.9575,6.8925,7.9086,6.78,7.3264,DOWN,0
2007-09-04,6.835,6.9325,7.9049,6.8085,7.3065,DOWN,0
2007-09-05,6.725,6.78,7.8996,6.8245,7.2862,UP,1
2007-09-06,6.7925,6.8125,7.8949,6.827,7.2682,DOWN,0
2007-09-07,6.63,6.7325,7.89,6.788,7.2459,DOWN,0
2007-09-10,6.5425,6.6775,7.8848,6.705,7.2224,UP,1
2007-09-11,6.7,6.5925,7.8802,6.678,7.2024,DOWN,0
2007-09-12,6.565,6.66,7.8751,6.646,7.1799,UP,1
2007-09-13,6.6275,6.6275,7.8707,6.613,7.1583,UP,1
2007-09-14,6.655,6.56,7.8671,6.618,7.1367,DOWN,0
2007-09-17,6.5425,6.625,7.863,6.618,7.1119,UP,1
2007-09-18,6.93,6.595,7.8601,6.664,7.0959,DOWN,0
2007-09-19,6.815,6.9525,7.8555,6.714,7.081,DOWN,0
2007-09-20,6.6175,6.81,7.8507,6.712,7.0629,UP,1
2007-09-21,6.635,6.4975,7.8453,6.708,7.0365,DOWN,0
2007-09-24,6.495,6.625,7.8391,6.6985,7.0071,DOWN,0
2007-09-25,6.415,6.4625,7.8325,6.5955,6.9781,UP,1
2007-09-26,6.425,6.425,7.8259,6.5175,6.952,DOWN,0
2007-09-27,6.41,6.44,7.8202,6.476,6.9264,DOWN,0
2007-09-28,6.41,6.42,7.8144,6.431,6.8991,UP,1
2007-10-01,6.525,6.4075,7.8091,6.437,6.8746,UP,1
2007-10-02,6.72,6.5025,7.8049,6.498,6.8537,UP,1
2007-10-03,6.7475,6.705,7.8003,6.5625,6.837,DOWN,0
2007-10-04,6.675,6.745,7.7955,6.6155,6.8212,UP,1
2007-10-05,6.8775,6.69,7.7922,6.709,6.8126,DOWN,0
2007-10-08,6.8775,6.905,7.7891,6.7795,6.8039,DOWN,0
2007-10-09,6.775,6.87,7.7855,6.7905,6.7906,UP,1
2007-10-10,6.9225,6.755,7.7828,6.8255,6.7844,UP,1
2007-10-11,7.2125,7.0275,7.7818,6.933,6.7833,UP,1
2007-10-12,7.25,7.275,7.7815,7.0075,6.782,DOWN,0
2007-10-15,7.03,7.2,7.7794,7.038,6.7847,DOWN,0
2007-10-16,6.9125,7.0675,7.7768,7.0655,6.7834,UP,1
2007-10-17,6.92,6.995,7.7747,7.065,6.7761,DOWN,0
2007-10-18,6.795,6.9075,7.7706,6.9815,6.7619,DOWN,0
2007-10-19,6.535,6.7975,7.7643,6.8385,6.7505,UP,1
2007-10-22,6.75,6.525,7.7588,6.7825,6.7438,DOWN,0
2007-10-23,6.56,6.675,7.7521,6.712,6.7343,UP,1
2007-10-24,6.63,6.5175,7.7452,6.654,6.731,DOWN,0
2007-10-25,6.545,6.635,7.7378,6.604,6.7313,UP,1
2007-10-26,6.605,6.66,7.7307,6.618,6.7296,UP,1
2007-10-29,6.675,6.625,7.7224,6.603,6.7255,UP,1
2007-10-30,6.705,6.625,7.7142,6.632,6.723,UP,1
2007-10-31,6.755,6.75,7.7066,6.657,6.7212,DOWN,0
2007-11-01,6.4025,6.695,7.6974,6.6285,6.7139,UP,1
2007-11-02,6.455,6.48,7.6893,6.5985,6.7102,DOWN,0
2007-11-05,6.3475,6.345,7.6809,6.533,6.6975,UP,1
2007-11-06,6.46,6.375,7.6733,6.484,6.6928,DOWN,0
2007-11-07,6.36,6.35,7.6648,6.405,6.6871,UP,1
2007-11-08,6.3775,6.34,7.6569,6.4,6.6791,DOWN,0
2007-11-09,6.26,6.275,7.6482,6.361,6.6678,UP,1
2007-11-12,6.4925,6.265,7.6407,6.39,6.6585,UP,1
2007-11-13,6.78,6.535,7.6342,6.454,6.6574,DOWN,0
2007-11-14,6.55,6.7975,7.6265,6.492,6.6539,DOWN,0
2007-11-15,6.4475,6.5125,7.6179,6.506,6.647,UP,1
2007-11-16,6.5,6.5,7.6096,6.554,6.6444,DOWN,0
2007-11-19,6.2475,6.42,7.6008,6.505,6.6385,UP,1
2007-11-20,6.4375,6.4875,7.5928,6.4365,6.6332,UP,1
2007-11-21,6.505,6.355,7.5848,6.4275,6.632,UP,1
2007-11-23,6.555,6.5775,7.5765,6.449,6.6306,DOWN,0
2007-11-26,6.4675,6.6375,7.5678,6.4425,6.6268,UP,1
2007-11-27,6.475,6.515,7.5592,6.488,6.6255,UP,1
2007-11-28,6.54,6.56,7.5502,6.5085,6.6177,DOWN,0
2007-11-29,6.4575,6.48,7.5392,6.499,6.6105,UP,1
2007-11-30,6.595,6.515,7.5287,6.507,6.6101,UP,1
2007-12-03,6.6125,6.53,7.5182,6.536,6.6096,UP,1
2007-12-04,6.645,6.5525,7.5083,6.57,6.6126,UP,1
2007-12-05,6.6925,6.75,7.4987,6.6005,6.6182,UP,1
2007-12-06,6.86,6.75,7.4902,6.681,6.6269,UP,1
2007-12-07,6.885,6.8725,7.482,6.739,6.6364,DOWN,0
2007-12-10,6.8725,6.925,7.474,6.791,6.6456,DOWN,0
2007-12-11,6.5275,6.8675,7.4655,6.7675,6.6457,DOWN,0
2007-12-12,6.51,6.665,7.457,6.731,6.6415,DOWN,0
2007-12-13,6.37,6.51,7.4481,6.633,6.6339,DOWN,0
2007-12-14,6.2525,6.34,7.439,6.5065,6.6255,UP,1
2007-12-17,6.2875,6.2,7.4307,6.3895,6.6137,DOWN,0
2007-12-18,6.2225,6.335,7.4221,6.3285,6.6006,DOWN,0
2007-12-19,6.17,6.2025,7.413,6.2605,6.5885,UP,1
2007-12-20,6.4025,6.2225,7.4049,6.267,6.5781,UP,1
2007-12-21,6.47,6.4825,7.3967,6.3105,6.5632,UP,1
2007-12-24,6.5075,6.415,7.3881,6.3545,6.5484,DOWN,0
2007-12-26,6.3725,6.4625,7.3803,6.3845,6.5352,DOWN,0
2007-12-27,6.31,6.2875,7.3725,6.4125,6.5232,UP,1
2007-12-28,6.335,6.3475,7.3647,6.399,6.5115,UP,1
2007-12-31,6.3925,6.335,7.3572,6.3835,6.5034,DOWN,0
2008-01-02,6.2525,6.3675,7.3478,6.3325,6.4978,DOWN,0
2008-01-03,6.0675,6.25,7.3365,6.2715,6.4841,DOWN,0
2008-01-04,5.785,6.0075,7.3237,6.1665,6.4686,DOWN,0
2008-01-07,5.6775,5.775,7.3092,6.035,6.4496,DOWN,0
2008-01-08,5.37,5.7075,7.2929,5.8305,6.4261,UP,1
2008-01-09,5.5225,5.375,7.2772,5.6845,6.4044,UP,1
2008-01-10,6.1425,5.575,7.2646,5.6995,6.3938,DOWN,0
2008-01-11,6.09,6.105,7.2519,5.7605,6.3815,UP,1
2008-01-14,6.1425,6.12,7.2399,5.8535,6.3692,DOWN,0
2008-01-15,5.9875,6.0775,7.2269,5.977,6.3609,UP,1
2008-01-16,6.1875,5.9525,7.2149,6.11,6.3556,UP,1
2008-01-17,6.27,6.2,7.2031,6.1355,6.354,DOWN,0
2008-01-18,6.2575,6.2875,7.1914,6.169,6.35,UP,1
2008-01-22,6.6325,6.165,7.1815,6.267,6.3554,UP,1
2008-01-23,6.8625,6.4725,7.1728,6.442,6.3651,UP,1
2008-01-24,7.0075,6.87,7.165,6.606,6.3801,DOWN,0
2008-01-25,6.61,7.06,7.1558,6.674,6.3824,UP,1
2008-01-28,7.035,6.5975,7.1485,6.8295,6.3875,UP,1
2008-01-29,7.1875,7.0375,7.1424,6.9405,6.4003,DOWN,0
2008-01-30,7.055,7.16,7.1343,6.979,6.4124,UP,1
2008-01-31,7.2875,6.95,7.1271,7.035,6.4282,UP,1
2008-02-01,7.4725,7.27,7.1215,7.2075,6.4527,DOWN,0
2008-02-04,7.04,7.4625,7.1135,7.2085,6.4647,DOWN,0
2008-02-05,6.88,6.9725,7.1046,7.147,6.4722,DOWN,0
2008-02-06,6.7725,6.93,7.0954,7.0905,6.4766,UP,1
2008-02-07,6.9875,6.945,7.0877,7.0305,6.487,DOWN,0
2008-02-08,6.8825,7.005,7.0795,6.9125,6.4951,UP,1
2008-02-11,6.9825,6.9025,7.0721,6.901,6.504,UP,1
2008-02-12,7.05,7.0325,7.0652,6.935,6.5158,DOWN,0
2008-02-13,7.0225,7.1225,7.0589,6.985,6.5244,DOWN,0
2008-02-14,6.88,7.0475,7.0515,6.9635,6.5297,DOWN,0
2008-02-15,6.88,6.7275,7.044,6.963,6.5344,DOWN,0
2008-02-19,6.82,6.9475,7.0362,6.9305,6.537,UP,1
2008-02-20,7.0775,6.7325,7.03,6.936,6.5413,DOWN,0
2008-02-21,6.995,7.1075,7.0231,6.9305,6.5435,UP,1
2008-02-22,7.08,7.0275,7.0169,6.9705,6.5477,UP,1
2008-02-25,7.24,7.0875,7.0108,7.0425,6.5619,UP,1
2008-02-26,7.3625,7.225,7.0059,7.151,6.579,DOWN,0
2008-02-27,7.2925,7.3,7.0002,7.194,6.5974,DOWN,0
2008-02-28,7.0875,7.24,6.9942,7.2125,6.6141,DOWN,0
2008-02-29,6.9625,7.0,6.9877,7.189,6.6276,UP,1
2008-03-03,7.055,6.975,6.981,7.152,6.6443,UP,1
2008-03-04,7.1925,6.97,6.9746,7.118,6.6647,UP,1
2008-03-05,7.2525,7.225,6.9677,7.11,6.6817,DOWN,0
2008-03-06,7.1975,7.415,6.9607,7.132,6.6963,DOWN,0
2008-03-07,6.935,7.095,6.9527,7.1265,6.7048,DOWN,0
2008-03-10,6.815,6.915,6.9444,7.0785,6.7137,UP,1
2008-03-11,7.1475,6.845,6.9391,7.0695,6.7304,DOWN,0
2008-03-12,7.1075,7.1475,6.9343,7.0405,6.7459,UP,1
2008-03-13,7.225,7.025,6.9302,7.046,6.7625,DOWN,0
2008-03-14,7.0375,7.27,6.9246,7.0665,6.7782,DOWN,0
2008-03-17,6.865,6.875,6.9179,7.0765,6.7942,UP,1
2008-03-18,7.0725,6.895,6.9122,7.0615,6.8199,DOWN,0
2008-03-19,6.9675,7.0675,6.9063,7.0335,6.8457,UP,1
2008-03-20,7.745,6.955,6.9049,7.1375,6.8932,DOWN,0
2008-03-24,7.6375,7.7025,6.9038,7.2575,6.9355,UP,1
2008-03-25,7.67,7.6425,6.9033,7.4185,6.9661,DOWN,0
2008-03-26,7.5075,7.6225,6.9016,7.5055,6.9944,DOWN,0
2008-03-27,7.48,7.5375,6.9001,7.608,7.0212,DOWN,0
2008-03-28,7.2925,7.46,6.8982,7.5175,7.0473,UP,1
2008-03-31,7.49,7.2725,6.8966,7.488,7.0733,UP,1
2008-04-01,7.7675,7.6025,6.8966,7.5075,7.1033,DOWN,0
2008-04-02,7.7475,7.75,6.8963,7.5555,7.1331,UP,1
2008-04-03,7.785,7.7025,6.896,7.6165,7.1561,UP,1
2008-04-04,7.845,7.79,6.8961,7.727,7.1758,DOWN,0
2008-04-07,7.655,7.875,6.8951,7.76,7.1887,DOWN,0
2008-04-08,7.5775,7.585,6.8938,7.722,7.2081,DOWN,0
2008-04-09,7.4275,7.5725,6.8918,7.658,7.2159,UP,1
2008-04-10,7.8825,7.93,6.8925,7.6775,7.2298,DOWN,0
2008-04-11,7.83,7.9375,6.8932,7.6745,7.2453,UP,1
2008-04-14,7.9875,7.7975,6.8944,7.741,7.2593,UP,1
2008-04-15,7.9925,8.1175,6.8958,7.824,7.2697,UP,1
2008-04-16,8.2475,8.0325,6.8985,7.988,7.2939,DOWN,0
2008-04-17,8.1775,8.2375,6.901,8.047,7.3198,UP,1
2008-04-18,8.35,8.44,6.9042,8.151,7.3514,UP,1
2008-04-21,8.4225,8.3875,6.9076,8.238,7.3801,DOWN,0
2008-04-22,8.2075,8.3825,6.9098,8.281,7.4066,UP,1
2008-04-23,8.3125,8.245,6.9127,8.294,7.4332,UP,1
2008-04-24,8.42,8.3225,6.917,8.3425,7.4606,UP,1
2008-04-25,8.56,8.4225,6.9222,8.3845,7.4913,DOWN,0
2008-04-28,8.5125,8.575,6.9249,8.4025,7.524,UP,1
2008-04-29,8.5625,8.4825,6.9279,8.4735,7.5576,DOWN,0
2008-04-30,8.3725,8.5925,6.9305,8.4855,7.5887,UP,1
2008-05-01,8.5975,8.3525,6.9348,8.521,7.6191,DOWN,0
2008-05-02,8.555,8.6625,6.9391,8.52,7.6503,DOWN,0
2008-05-05,8.4025,8.5525,6.9423,8.498,7.6767,UP,1
2008-05-06,8.475,8.415,6.9459,8.4805,7.7014,DOWN,0
2008-05-07,8.455,8.4975,6.9493,8.497,7.7233,UP,1
2008-05-08,8.6425,8.635,6.9546,8.506,7.7503,UP,1
2008-05-09,8.74,8.585,6.961,8.543,7.7833,UP,1
2008-05-12,8.965,8.75,6.9693,8.6555,7.8234,UP,1
2008-05-13,9.095,8.9575,6.9782,8.7795,7.8642,DOWN,0
2008-05-14,8.9975,9.1,6.986,8.888,7.9003,UP,1
2008-05-15,9.2325,8.965,6.996,9.006,7.9399,DOWN,0
2008-05-16,8.8775,9.1075,7.0041,9.0335,7.9735,DOWN,0
2008-05-19,8.8025,8.8625,7.0115,9.001,8.0108,DOWN,0
2008-05-20,8.73,8.74,7.0207,8.928,8.0491,DOWN,0
2008-05-21,8.53,8.8875,7.0284,8.8345,8.0768,UP,1
2008-05-22,8.865,8.9425,7.0363,8.761,8.1119,DOWN,0
2008-05-23,8.8375,8.825,7.043,8.753,8.1442,UP,1
2008-05-27,8.95,8.8225,7.0522,8.7825,8.1824,UP,1
2008-05-28,9.23,8.9625,7.0629,8.8825,8.2297,DOWN,0
2008-05-29,9.1975,9.25,7.0737,9.016,8.2722,DOWN,0
2008-05-30,9.155,9.195,7.0855,9.074,8.316,DOWN,0
2008-06-02,8.975,9.1125,7.0978,9.1015,8.3406,UP,1
2008-06-03,9.125,8.9825,7.11,9.1365,8.3703,DOWN,0
2008-06-04,8.995,9.11,7.1205,9.0895,8.3968,UP,1
2008-06-05,9.3575,9.055,7.1332,9.1215,8.4338,DOWN,0
2008-06-06,9.1375,9.2575,7.1446,9.118,8.467,DOWN,0
2008-06-09,9.1225,9.12,7.1564,9.1475,8.5036,UP,1
2008-06-10,9.2025,9.05,7.1692,9.163,8.5378,DOWN,0
2008-06-11,9.0425,9.2,7.1795,9.1725,8.5633,UP,1
2008-06-12,9.125,9.1175,7.1917,9.126,8.5909,UP,1
2008-06-13,9.325,9.2,7.2051,9.1635,8.6217,UP,1
2008-06-16,9.4775,9.275,7.2186,9.2345,8.6543,DOWN,0
2008-06-17,9.3075,9.5,7.231,9.2555,8.6874,DOWN,0
2008-06-18,9.1525,9.28,7.2419,9.2775,8.7189,UP,1
2008-06-19,9.485,9.1725,7.2552,9.3495,8.76,DOWN,0
2008-06-20,9.32,9.495,7.2682,9.3485,8.7888,UP,1
2008-06-23,9.41,9.375,7.2813,9.335,8.8204,DOWN,0
2008-06-24,9.2675,9.375,7.2944,9.327,8.846,UP,1
2008-06-25,9.41,9.2825,7.3088,9.3785,8.8743,DOWN,0
2008-06-26,9.1225,9.3,7.3209,9.306,8.8918,DOWN,0
2008-06-27,9.0975,9.08,7.3336,9.2615,8.9102,DOWN,0
2008-06-30,8.88,9.0725,7.3448,9.1555,8.9208,UP,1
2008-07-01,9.155,8.82,7.3573,9.133,8.9355,DOWN,0
2008-07-02,9.0475,9.2275,7.3698,9.0605,8.9523,DOWN,0
2008-07-03,8.9725,9.0825,7.3801,9.0305,8.9655,UP,1
2008-07-07,9.27,8.985,7.3923,9.065,8.9825,UP,1
2008-07-08,9.5,9.19,7.4067,9.189,9.0013,DOWN,0
2008-07-09,9.37,9.55,7.4204,9.232,9.0184,DOWN,0
2008-07-10,9.3475,9.625,7.4347,9.292,9.0341,UP,1
2008-07-11,9.4425,9.23,7.4498,9.386,9.0555,UP,1
2008-07-14,9.5025,9.5425,7.4652,9.4325,9.0736,DOWN,0
2008-07-15,9.285,9.23,7.4796,9.3895,9.0882,UP,1
2008-07-16,9.75,9.34,7.4963,9.4655,9.1152,UP,1
2008-07-17,9.8875,9.765,7.5131,9.5735,9.1434,DOWN,0
2008-07-18,9.73,9.875,7.5281,9.631,9.1689,UP,1
2008-07-21,9.8275,9.7125,7.5435,9.696,9.1926,UP,1
2008-07-22,9.9225,9.6575,7.5598,9.8235,9.2163,DOWN,0
2008-07-23,9.795,9.91,7.5744,9.8325,9.2329,DOWN,0
2008-07-24,9.485,9.735,7.5874,9.752,9.2407,DOWN,0
2008-07-25,9.34,9.5075,7.6002,9.674,9.2475,DOWN,0
2008-07-28,9.07,9.3975,7.611,9.5225,9.2443,UP,1
2008-07-29,9.375,9.025,7.6218,9.413,9.2542,UP,1
2008-07-30,9.6375,9.495,7.6337,9.3815,9.2709,DOWN,0
2008-07-31,9.49,9.565,7.646,9.3825,9.2861,DOWN,0
2008-08-01,9.4375,9.6725,7.6586,9.402,9.3043,UP,1
2008-08-04,9.52,9.4575,7.6716,9.492,9.3174,UP,1
2008-08-05,9.78,9.62,7.6866,9.573,9.3362,DOWN,0
2008-08-06,9.6875,9.74,7.7023,9.583,9.351,DOWN,0
2008-08-07,9.645,9.64,7.7168,9.614,9.3593,UP,1
2008-08-08,9.8925,9.425,7.7335,9.705,9.3732,DOWN,0
2008-08-11,9.85,9.9175,7.7496,9.771,9.3871,DOWN,0
2008-08-12,9.585,9.83,7.7648,9.732,9.3993,DOWN,0
2008-08-13,9.495,9.5425,7.7792,9.6935,9.4067,UP,1
2008-08-14,9.7175,9.41,7.7944,9.708,9.4211,UP,1
2008-08-15,9.83,9.7375,7.81,9.6955,9.4306,DOWN,0
2008-08-18,9.74,9.9,7.825,9.6735,9.4426,DOWN,0
2008-08-19,9.59,9.66,7.8409,9.6745,9.452,DOWN,0
2008-08-20,9.5075,9.6275,7.8562,9.677,9.4581,UP,1
2008-08-21,9.7225,9.49,7.873,9.678,9.4717,UP,1
2008-08-22,9.8825,9.7825,7.8902,9.6885,9.4868,DOWN,0
2008-08-25,9.7625,9.7825,7.9072,9.693,9.4956,UP,1
2008-08-26,9.9225,9.755,7.9249,9.7595,9.5045,DOWN,0
2008-08-27,9.8975,9.93,7.9431,9.8375,9.5163,UP,1
2008-08-28,10.065,9.9625,7.9609,9.906,9.5345,DOWN,0
2008-08-29,10.0525,10.0025,7.9773,9.94,9.5459,UP,1
2008-09-02,10.065,10.075,7.9949,10.0005,9.5608,DOWN,0
2008-09-03,10.0375,10.1025,8.0128,10.0235,9.5733,DOWN,0
2008-09-04,9.9075,10.0875,8.0299,10.0255,9.5861,UP,1
2008-09-05,10.0525,9.82,8.0489,10.023,9.599,UP,1
2008-09-08,10.3275,10.1575,8.0683,10.078,9.6231,DOWN,0
2008-09-09,9.9925,10.3,8.0858,10.0635,9.641,UP,1
2008-09-10,10.2425,10.09,8.1042,10.1045,9.6682,DOWN,0
2008-09-11,10.08,9.92,8.1223,10.139,9.6867,DOWN,0
2008-09-12,9.76,10.0,8.1387,10.0805,9.701,DOWN,0
2008-09-15,9.5325,9.4825,8.1537,9.9215,9.7122,UP,1
2008-09-16,9.855,9.44,8.1707,9.894,9.7239,DOWN,0
2008-09-17,9.355,9.8,8.1845,9.7165,9.721,DOWN,0
2008-09-18,9.355,9.375,8.1982,9.5715,9.7207,UP,1
2008-09-19,9.36,9.73,8.2117,9.4915,9.7209,DOWN,0
2008-09-22,8.95,9.2075,8.223,9.375,9.7111,UP,1
2008-09-23,9.0025,8.9575,8.2337,9.2045,9.7011,DOWN,0
2008-09-24,8.82,9.0425,8.2434,9.0975,9.6918,UP,1
2008-09-25,9.0275,8.855,8.2542,9.032,9.6773,UP,1
2008-09-26,9.225,8.925,8.2677,9.005,9.6641,DOWN,0
2008-09-29,9.05,9.085,8.2804,9.025,9.6505,UP,1
2008-09-30,9.2025,9.29,8.2945,9.065,9.638,DOWN,0
2008-10-01,9.1225,9.2625,8.3089,9.1255,9.622,DOWN,0
2008-10-02,8.5925,9.1175,8.3204,9.0385,9.5979,DOWN,0
2008-10-03,8.43,8.7225,8.3315,8.8795,9.5768,DOWN,0
2008-10-06,8.0875,8.0975,8.341,8.687,9.5518,DOWN,0
2008-10-07,7.595,8.195,8.347,8.3655,9.5223,UP,1
2008-10-08,7.655,7.395,8.3529,8.072,9.4879,DOWN,0
2008-10-09,6.9975,7.4775,8.3554,7.753,9.4351,UP,1
2008-10-10,7.065,6.7,8.3588,7.48,9.3866,UP,1
2008-10-13,7.435,7.305,8.3645,7.3495,9.3465,UP,1
2008-10-14,7.49,7.695,8.3702,7.3285,9.3059,DOWN,0
2008-10-15,6.775,7.37,8.3722,7.1525,9.2458,UP,1
2008-10-16,7.3225,6.83,8.3775,7.2175,9.1985,DOWN,0
2008-10-17,7.2475,7.1225,8.3834,7.254,9.1506,UP,1
2008-10-20,7.4375,7.34,8.3917,7.2545,9.1015,UP,1
2008-10-21,7.5075,7.3575,8.4008,7.258,9.0546,DOWN,0
2008-10-22,7.355,7.3625,8.4107,7.374,9.01,DOWN,0
2008-10-23,7.2675,7.3875,8.4195,7.363,8.9655,DOWN,0
2008-10-24,7.195,6.8775,8.4247,7.3525,8.915,DOWN,0
2008-10-27,6.9925,7.15,8.4292,7.2635,8.8583,UP,1
2008-10-28,7.9175,7.135,8.4381,7.3455,8.8218,UP,1
2008-10-29,8.0525,7.88,8.4484,7.485,8.7911,DOWN,0
2008-10-30,7.905,8.125,8.457,7.6125,8.759,UP,1
2008-10-31,8.1725,7.9925,8.4665,7.808,8.728,DOWN,0
2008-11-03,7.72,8.1875,8.4739,7.9535,8.6848,UP,1
2008-11-04,7.9075,7.7,8.4802,7.9515,8.6477,DOWN,0
2008-11-05,7.4975,7.8,8.4834,7.8405,8.5992,DOWN,0
2008-11-06,7.3625,7.4825,8.4852,7.732,8.5485,DOWN,0
2008-11-07,7.3175,7.41,8.4887,7.561,8.4935,DOWN,0
2008-11-10,7.1475,7.46,8.4893,7.4465,8.4354,DOWN,0
2008-11-11,6.9275,7.0875,8.488,7.2505,8.3727,DOWN,0
2008-11-12,6.5875,6.785,8.4856,7.0685,8.3037,UP,1
2008-11-13,7.0975,6.6425,8.4847,7.0155,8.2475,DOWN,0
2008-11-14,6.5575,7.0,8.4801,6.8635,8.1776,DOWN,0
2008-11-17,6.3475,6.53,8.4767,6.7035,8.098,UP,1
2008-11-18,6.37,6.3125,8.4741,6.592,8.0255,DOWN,0
2008-11-19,5.875,6.445,8.4696,6.4495,7.9382,DOWN,0
2008-11-20,5.525,5.8125,8.4623,6.135,7.8471,UP,1
2008-11-21,5.9125,5.6875,8.4575,6.006,7.7701,UP,1
2008-11-24,6.2675,5.9725,8.4539,5.99,7.7048,UP,1
