ticker,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-05-18,21.1776,21.2504,20.0937,21.3698,22.3238,DOWN,0
2006-05-19,21.0806,21.2601,20.1117,21.3183,22.299,UP,1
2006-05-22,21.1631,21.0321,20.1303,21.2591,22.2783,UP,1
2006-05-23,21.2261,21.1873,20.1491,21.1825,22.255,DOWN,0
2006-05-24,21.1825,21.2261,20.167,21.166,22.2289,UP,1
2006-05-25,21.6871,21.2989,20.1868,21.2679,22.2067,DOWN,0
2006-05-26,21.4687,21.6822,20.2064,21.3455,22.1766,DOWN,0
2006-05-30,20.9787,21.3474,20.2222,21.3086,22.1332,UP,1
2006-05-31,21.1485,21.0515,20.2394,21.2931,22.0968,UP,1
2006-06-01,21.2698,21.2747,20.2574,21.3106,22.0631,DOWN,0
2006-06-02,21.2164,21.2504,20.2757,21.2164,22.0239,DOWN,0
2006-06-05,20.8526,21.1291,20.2918,21.0932,21.984,UP,1
2006-06-06,21.0563,20.9399,20.3089,21.1087,21.9461,DOWN,0
2006-06-07,20.9787,21.0563,20.3266,21.0748,21.91,DOWN,0
2006-06-08,20.6876,20.9787,20.3419,20.9583,21.8606,DOWN,0
2006-06-09,20.2752,20.6488,20.3575,20.7701,21.8008,DOWN,0
2006-06-12,19.9841,20.2801,20.3721,20.5964,21.737,DOWN,0
2006-06-13,19.7706,19.8774,20.3827,20.3393,21.6641,UP,1
2006-06-14,19.8822,19.7221,20.394,20.12,21.5902,UP,1
2006-06-15,20.1976,19.955,20.405,20.022,21.5288,DOWN,0
2006-06-16,20.0375,20.1976,20.4144,19.9744,21.4597,DOWN,0
2006-06-19,19.9307,20.1297,20.4235,19.9637,21.3993,DOWN,0
2006-06-20,19.7706,19.989,20.4319,19.9637,21.3473,UP,1
2006-06-21,19.9793,19.7367,20.4423,19.9831,21.2941,DOWN,0
2006-06-22,19.7658,19.9065,20.4512,19.8968,21.2455,UP,1
2006-06-23,19.8774,19.6785,20.4596,19.8648,21.1905,UP,1
2006-06-26,20.0375,19.9356,20.4694,19.8861,21.1438,DOWN,0
2006-06-27,19.824,19.9793,20.4777,19.8968,21.0861,DOWN,0
2006-06-28,19.79,19.8919,20.4854,19.8589,21.021,UP,1
2006-06-29,20.0472,19.9162,20.4941,19.9152,20.9611,UP,1
2006-06-30,20.3383,20.12,20.5038,20.0074,20.9062,DOWN,0
2006-07-03,20.2801,20.348,20.5101,20.0559,20.8568,DOWN,0
2006-07-05,19.9793,20.1345,20.5151,20.087,20.7963,UP,1
2006-07-06,20.3577,20.3286,20.5227,20.2005,20.7522,UP,1
2006-07-07,20.4984,20.2655,20.5306,20.2907,20.7425,DOWN,0
2006-07-10,20.3237,20.4984,20.5376,20.2878,20.729,DOWN,0
2006-07-11,20.2801,20.3237,20.5449,20.2878,20.7159,DOWN,0
2006-07-12,20.2413,20.2558,20.5526,20.3402,20.6989,DOWN,0
2006-07-13,20.1588,20.2315,20.5598,20.3004,20.6773,UP,1
2006-07-14,20.2267,20.1297,20.5674,20.2461,20.6558,DOWN,0
2006-07-17,20.1248,20.2267,20.5739,20.2063,20.6353,DOWN,0
2006-07-18,19.9841,20.1006,20.5802,20.1471,20.6088,UP,1
2006-07-19,20.6779,20.0181,20.5898,20.2345,20.5944,DOWN,0
2006-07-20,20.3286,20.6051,20.5974,20.2684,20.5721,UP,1
2006-07-21,20.3674,20.3771,20.6048,20.2966,20.5521,UP,1
2006-07-24,21.1097,20.6197,20.6182,20.4935,20.5458,UP,1
2006-07-25,21.2261,21.2747,20.6323,20.7419,20.5436,DOWN,0
2006-07-26,20.8817,21.1049,20.6446,20.7827,20.5321,DOWN,0
2006-07-27,20.8623,21.0127,20.6579,20.8894,20.5171,DOWN,0
2006-07-28,20.8623,20.872,20.6719,20.9884,20.5091,DOWN,0
2006-07-31,20.8623,20.8623,20.6855,20.9389,20.5028,UP,1
2006-08-01,20.8671,20.838,20.699,20.8671,20.4985,UP,1
2006-08-02,20.9593,20.8574,20.7131,20.8826,20.4944,UP,1
2006-08-03,21.0224,20.9108,20.7266,20.9147,20.4903,DOWN,0
2006-08-04,20.7264,21.1049,20.7378,20.8875,20.4812,UP,1
2006-08-07,20.9496,21.0709,20.7502,20.905,20.4665,DOWN,0
2006-08-08,20.5857,20.9496,20.7617,20.8487,20.4488,UP,1
2006-08-09,20.8186,20.7507,20.7748,20.8205,20.4456,UP,1
2006-08-10,20.9836,20.8526,20.7878,20.8128,20.4423,UP,1
2006-08-11,21.0127,20.9302,20.8025,20.87,20.4372,UP,1
2006-08-14,21.0515,21.1631,20.8188,20.8904,20.4339,UP,1
2006-08-15,21.1049,21.2067,20.8352,20.9942,20.4389,UP,1
2006-08-16,21.2164,21.1049,20.8499,21.0738,20.4421,DOWN,0
2006-08-17,21.1437,21.1534,20.8631,21.1058,20.4454,UP,1
2006-08-18,21.1873,21.1631,20.8771,21.1408,20.4554,UP,1
2006-08-21,21.197,21.2019,20.8907,21.1699,20.4738,UP,1
2006-08-22,21.5221,20.7604,20.905,21.2533,20.5046,DOWN,0
2006-08-23,21.3862,21.5221,20.9191,21.2873,20.5369,DOWN,0
2006-08-24,21.2747,21.5075,20.9326,21.3135,20.5648,DOWN,0
2006-08-25,21.2116,21.2019,20.9453,21.3183,20.585,UP,1
2006-08-28,21.7404,21.2164,20.9608,21.427,20.6191,DOWN,0
2006-08-29,21.6434,21.7938,20.9757,21.4513,20.6534,DOWN,0
2006-08-30,21.4639,21.5949,20.9896,21.4668,20.6872,DOWN,0
2006-08-31,21.4251,21.5027,21.0037,21.4969,20.7161,UP,1
2006-09-01,22.0461,21.5852,21.0204,21.6638,20.7617,DOWN,0
2006-09-05,21.9054,22.0655,21.0361,21.6968,20.8023,DOWN,0
2006-09-06,21.7307,21.818,21.0502,21.7142,20.8362,DOWN,0
2006-09-07,21.6919,21.6434,21.064,21.7598,20.8735,UP,1
2006-09-08,21.8083,21.7986,21.0773,21.8365,20.9139,UP,1
2006-09-11,21.9199,21.8132,21.0908,21.8113,20.9513,UP,1
2006-09-12,22.1286,21.8908,21.1053,21.8559,20.9871,UP,1
2006-09-13,22.4003,22.1383,21.121,21.9898,21.0296,DOWN,0
2006-09-14,22.0558,22.3857,21.1351,22.0626,21.0711,UP,1
2006-09-15,22.5167,22.2596,21.15,22.2042,21.1143,DOWN,0
2006-09-18,22.4391,22.3711,21.1647,22.3081,21.1531,DOWN,0
2006-09-19,22.41,22.5118,21.1805,22.3644,21.1948,UP,1
2006-09-20,22.4197,22.4633,21.1962,22.3682,21.2376,DOWN,0
2006-09-21,21.459,22.3566,21.2052,22.2489,21.2619,UP,1
2006-09-22,21.5561,21.0224,21.2154,22.0568,21.2899,UP,1
2006-09-25,21.7695,21.5852,21.2267,21.9228,21.3208,DOWN,0
2006-09-26,21.5706,21.7695,21.2354,21.755,21.3497,UP,1
2006-09-27,21.6337,21.5415,21.2448,21.5978,21.3827,UP,1
2006-09-28,21.8326,21.5997,21.2552,21.6725,21.4058,UP,1
2006-09-29,21.9296,21.9393,21.266,21.7472,21.4378,UP,1
2006-10-02,21.9393,22.017,21.277,21.7812,21.4692,UP,1
2006-10-03,21.9587,21.949,21.2882,21.8588,21.4862,UP,1
2006-10-04,22.3275,21.9636,21.3005,21.9976,21.5082,UP,1
2006-10-05,22.6719,22.342,21.3157,22.1654,21.544,DOWN,0
2006-10-06,22.2935,22.5652,21.3285,22.2382,21.5727,UP,1
2006-10-09,22.3178,22.2401,21.3415,22.3139,21.6018,DOWN,0
2006-10-10,22.2547,22.376,21.3536,22.3731,21.6296,UP,1
2006-10-11,22.3129,22.2207,21.3659,22.3702,21.6585,UP,1
2006-10-12,22.4003,22.3905,21.3789,22.3158,21.6873,DOWN,0
2006-10-13,22.3905,22.5846,21.3892,22.3352,21.7147,DOWN,0
2006-10-16,22.3323,22.3905,21.4002,22.3382,21.7468,UP,1
2006-10-17,22.4197,22.3178,21.4119,22.3711,21.7762,UP,1
2006-10-18,22.4924,22.541,21.4219,22.407,21.8144,UP,1
2006-10-19,22.5604,22.4876,21.4328,22.4391,21.8492,UP,1
2006-10-20,22.6525,22.6234,21.4455,22.4915,21.8826,UP,1
2006-10-23,22.9922,22.604,21.461,22.6234,21.9222,DOWN,0
2006-10-24,22.9922,22.9485,21.4765,22.7379,21.961,DOWN,0
2006-10-25,22.5604,23.0358,21.4898,22.7515,21.9901,DOWN,0
2006-10-26,22.5555,22.5604,21.5032,22.7505,22.0169,UP,1
2006-10-27,22.6719,22.507,21.5163,22.7544,22.0474,UP,1
2006-10-30,22.7156,22.6719,21.5294,22.6991,22.078,UP,1
2006-10-31,22.9,22.6865,21.5446,22.6807,22.1121,DOWN,0
2006-11-01,22.8709,22.9242,21.5594,22.7428,22.139,DOWN,0
2006-11-02,22.4536,23.0455,21.5723,22.7224,22.1604,DOWN,0
2006-11-03,22.0364,22.4536,21.5829,22.5953,22.1756,UP,1
2006-11-06,22.2207,22.0267,21.5946,22.4963,22.1958,UP,1
2006-11-07,22.2499,22.3178,21.6046,22.3663,22.206,DOWN,0
2006-11-08,22.1528,21.7841,21.6113,22.2227,22.2162,DOWN,0
2006-11-09,21.7792,22.2499,21.6158,22.0878,22.2225,UP,1
2006-11-10,21.8957,21.852,21.6183,22.0597,22.2319,DOWN,0
2006-11-13,21.8229,21.8326,21.6212,21.9801,22.2274,UP,1
2006-11-14,22.4827,21.8278,21.6278,22.0267,22.239,UP,1
2006-11-15,22.7884,22.4827,21.6353,22.1538,22.2601,UP,1
2006-11-16,22.9825,22.8612,21.6441,22.3944,22.2859,DOWN,0
2006-11-17,22.7884,22.9776,21.6523,22.573,22.3055,DOWN,0
2006-11-20,22.4391,22.7302,21.659,22.6962,22.3159,DOWN,0
2006-11-21,22.2159,22.4197,21.6649,22.6428,22.3177,UP,1
2006-11-22,22.245,22.211,21.6708,22.5342,22.3146,DOWN,0
2006-11-24,21.9393,22.2499,21.6755,22.3255,22.3122,DOWN,0
2006-11-27,21.8035,21.8714,21.6786,22.1286,22.298,UP,1
2006-11-28,21.9393,21.8132,21.6824,22.0286,22.288,UP,1
2006-11-29,22.0364,22.0461,21.6869,21.9927,22.2805,UP,1
2006-11-30,22.3129,22.2256,21.6919,22.0063,22.2784,DOWN,0
2006-12-01,22.1868,22.4342,21.6951,22.0558,22.2929,UP,1
2006-12-04,22.6671,22.2499,21.7018,22.2285,22.3152,DOWN,0
2006-12-05,22.5798,22.769,21.7069,22.3566,22.3314,DOWN,0
2006-12-06,22.5167,22.5749,21.7084,22.4527,22.3503,DOWN,0
2006-12-07,22.4973,22.5361,21.7092,22.4895,22.3676,DOWN,0
2006-12-08,22.3178,22.5118,21.7095,22.5157,22.3773,UP,1
2006-12-11,22.3566,22.342,21.7079,22.4536,22.3858,UP,1
2006-12-12,22.5943,22.4294,21.7093,22.4565,22.3989,UP,1
2006-12-13,22.9485,23.2881,21.7125,22.5429,22.4187,DOWN,0
2006-12-14,22.3857,22.9291,21.7129,22.5206,22.4199,UP,1
2006-12-15,22.5264,22.4924,21.7151,22.5623,22.4169,DOWN,0
2006-12-18,22.1625,22.507,21.7164,22.5235,22.4143,DOWN,0
2006-12-19,22.017,22.1286,21.7159,22.408,22.4083,UP,1
2006-12-20,22.0218,22.0946,21.715,22.2227,22.4036,DOWN,0
2006-12-21,21.8957,22.0849,21.7128,22.1247,22.3953,DOWN,0
2006-12-22,21.6676,21.8423,21.7102,21.9529,22.3807,DOWN,0
2006-12-26,21.5803,21.6628,21.7061,21.8365,22.3644,UP,1
2006-12-27,21.852,21.7259,21.7029,21.8035,22.3548,DOWN,0
2006-12-28,21.852,21.9248,21.6982,21.7695,22.3435,DOWN,0
2006-12-29,21.8132,21.8132,21.6924,21.753,22.3299,UP,1
2007-01-03,22.3711,21.8714,21.6885,21.8937,22.3261,UP,1
2007-01-04,22.4585,22.4294,21.686,22.0694,22.3222,DOWN,0
2007-01-05,22.1868,22.3711,21.6821,22.1363,22.3061,UP,1
2007-01-08,22.5361,22.4197,21.6789,22.2731,22.297,DOWN,0
2007-01-09,22.4633,22.6089,21.677,22.4032,22.2951,UP,1
2007-01-10,22.5701,22.4633,21.6751,22.4429,22.2954,UP,1
2007-01-11,22.9291,22.6089,21.6758,22.5371,22.3005,UP,1
2007-01-12,22.9825,22.8078,21.675,22.6962,22.3058,UP,1
2007-01-16,23.1232,23.0795,21.6742,22.8136,22.3103,UP,1
2007-01-17,23.4676,23.0698,21.6757,23.0145,22.3222,DOWN,0
2007-01-18,23.3318,23.4822,21.6753,23.1668,22.3398,DOWN,0
2007-01-19,23.293,23.4094,21.6739,23.2396,22.3649,DOWN,0
2007-01-22,23.0601,23.293,21.6728,23.2551,22.3817,UP,1
2007-01-23,23.3221,23.0407,21.672,23.2949,22.4032,UP,1
2007-01-24,25.2094,24.307,21.6833,23.6433,22.4643,UP,1
2007-01-25,25.7237,25.1754,21.7001,24.1216,22.5432,DOWN,0
2007-01-26,25.6315,25.7043,21.715,24.5893,22.6179,DOWN,0
2007-01-29,25.1415,25.5781,21.7297,25.0056,22.6843,UP,1
2007-01-30,25.3937,25.2482,21.7436,25.4199,22.7425,UP,1
2007-01-31,25.4132,25.2094,21.7588,25.4607,22.795,DOWN,0
2007-02-01,25.4083,25.4229,21.7723,25.3976,22.8435,DOWN,0
2007-02-02,25.3889,25.4423,21.784,25.3491,22.8955,UP,1
2007-02-05,25.4714,25.3695,21.7961,25.4151,22.9562,DOWN,0
2007-02-06,25.4277,25.4762,21.8079,25.4219,23.0204,UP,1
2007-02-07,25.4762,25.4568,21.8215,25.4345,23.085,UP,1
2007-02-08,25.5539,25.4762,21.8342,25.4636,23.1573,UP,1
2007-02-09,25.9614,25.6024,21.8512,25.5781,23.2405,UP,1
2007-02-12,25.9662,25.9614,21.8761,25.6771,23.321,UP,1
2007-02-13,26.2476,25.9565,21.9024,25.8411,23.4052,DOWN,0
2007-02-14,26.1991,26.3932,21.9287,25.9857,23.483,UP,1
2007-02-15,26.8395,26.2865,21.9574,26.2428,23.576,DOWN,0
2007-02-16,26.6358,26.7183,21.9844,26.3777,23.6554,UP,1
2007-02-20,26.7134,26.6261,22.0115,26.5271,23.7381,DOWN,0
2007-02-21,26.6115,26.5776,22.0388,26.5999,23.82,DOWN,0
2007-02-22,26.6067,26.6115,22.0653,26.6814,23.9021,UP,1
2007-02-23,26.6891,26.5921,22.0917,26.6513,23.9896,DOWN,0
2007-02-26,26.2088,26.6358,22.1156,26.5659,24.0666,DOWN,0
2007-02-27,25.3743,26.0924,22.1356,26.2981,24.1222,UP,1
2007-02-28,25.5199,25.3743,22.1561,26.0798,24.1736,DOWN,0
2007-03-01,25.4374,25.0832,22.1766,25.8459,24.2347,DOWN,0
2007-03-02,25.0735,25.3889,22.1947,25.5228,24.2856,DOWN,0
2007-03-05,24.7582,24.763,22.2104,25.2327,24.3375,UP,1
2007-03-06,25.452,24.7679,22.2313,25.2482,24.4062,DOWN,0
2007-03-07,25.0832,25.452,22.2509,25.1609,24.4675,UP,1
2007-03-08,25.549,25.3258,22.2732,25.1832,24.5405,UP,1
2007-03-09,25.7576,25.6703,22.2962,25.32,24.6223,DOWN,0
2007-03-12,25.4423,25.646,22.3173,25.4568,24.6996,DOWN,0
2007-03-13,24.797,25.2773,22.3353,25.3258,24.7585,UP,1
2007-03-14,25.1706,24.3652,22.3528,25.3433,24.8248,UP,1
2007-03-15,25.3501,25.2288,22.3722,25.3035,24.8956,DOWN,0
2007-03-16,25.1609,25.418,22.3931,25.1842,24.9514,UP,1
2007-03-19,25.8595,25.2822,22.4166,25.2676,25.0194,DOWN,0
2007-03-20,25.6218,25.811,22.4384,25.4326,25.0881,UP,1
2007-03-21,25.6848,25.6848,22.4607,25.5354,25.1511,UP,1
2007-03-22,25.8498,25.6169,22.4857,25.6354,25.2188,UP,1
2007-03-23,26.1458,25.8498,22.5112,25.8323,25.2903,DOWN,0
2007-03-26,26.1118,26.1555,22.5368,25.8828,25.354,DOWN,0
2007-03-27,25.8595,25.9614,22.5627,25.9303,25.4115,UP,1
2007-03-28,25.9371,25.6654,22.591,25.9808,25.4678,UP,1
2007-03-29,25.942,25.2482,22.6208,25.9992,25.5173,DOWN,0
2007-03-30,25.5927,25.8401,22.6499,25.8886,25.5625,UP,1
2007-04-02,25.8498,25.7673,22.6797,25.8362,25.6136,UP,1
2007-04-03,26.1846,25.9468,22.7097,25.9012,25.6761,DOWN,0
2007-04-04,26.073,26.2282,22.7398,25.9284,25.7311,UP,1
2007-04-05,26.204,26.1166,22.7712,25.9808,25.751,DOWN,0
2007-04-09,26.0778,26.2088,22.8027,26.0778,25.7581,UP,1
2007-04-10,26.1458,26.0148,22.8336,26.137,25.7684,DOWN,0
2007-04-11,26.0148,26.1458,22.8648,26.1031,25.7859,UP,1
2007-04-12,26.0778,25.9808,22.8958,26.104,25.7995,UP,1
2007-04-13,26.3689,26.0778,22.9275,26.137,25.8187,UP,1
2007-04-16,26.529,26.4417,22.961,26.2273,25.8411,UP,1
2007-04-17,26.5921,26.563,22.995,26.3165,25.8651,UP,1
2007-04-18,26.6115,26.4466,23.0278,26.4359,25.8879,DOWN,0
2007-04-19,26.4223,26.4854,23.0583,26.5048,25.9078,UP,1
2007-04-20,26.5679,26.5679,23.0897,26.5446,25.9297,UP,1
2007-04-23,26.6989,26.6552,23.1233,26.5785,25.9526,UP,1
2007-04-24,27.3441,26.6794,23.1582,26.7289,25.9802,DOWN,0
2007-04-25,25.384,26.6794,23.1827,26.4834,25.9686,DOWN,0
2007-04-26,24.6417,26.2476,23.2043,26.1273,25.9365,DOWN,0
2007-04-27,24.4186,24.5981,23.2249,25.6975,25.9008,DOWN,0
2007-04-30,24.2536,24.569,23.245,25.2084,25.8491,UP,1
2007-05-01,24.4089,24.3167,23.2663,24.6214,25.8046,UP,1
2007-05-02,24.8164,24.4428,23.2892,24.5078,25.7666,UP,1
2007-05-03,25.0008,24.8018,23.3136,24.5796,25.7344,DOWN,0
2007-05-04,24.8989,25.1221,23.3382,24.6757,25.7003,UP,1
2007-05-07,24.9231,25.0929,23.3594,24.8096,25.665,UP,1
2007-05-08,24.9862,24.8649,23.3827,24.9251,25.6405,UP,1
2007-05-09,25.19,24.8843,23.4068,24.9998,25.6368,DOWN,0
2007-05-10,24.9183,25.156,23.4258,24.9833,25.6248,DOWN,0
2007-05-11,24.2585,24.5398,23.441,24.8552,25.6012,UP,1
2007-05-14,24.8601,24.2585,23.4609,24.8426,25.5969,DOWN,0
2007-05-15,24.1032,24.7436,23.4771,24.666,25.5838,UP,1
2007-05-16,24.763,23.6714,23.4966,24.5806,25.5701,DOWN,0
2007-05-17,24.6466,24.7388,23.5155,24.5263,25.5613,UP,1
2007-05-18,24.8989,24.6466,23.5357,24.6543,25.5483,UP,1
2007-05-21,25.0735,24.7242,23.5562,24.697,25.5346,DOWN,0
2007-05-22,24.8892,24.9328,23.5756,24.8542,25.5236,DOWN,0
2007-05-23,24.8212,24.9911,23.596,24.8659,25.5241,DOWN,0
2007-05-24,24.5738,24.9862,23.6142,24.8513,25.5121,UP,1
2007-05-25,25.3258,24.7921,23.6379,24.9367,25.5116,UP,1
2007-05-29,25.3937,25.7528,23.6607,25.0008,25.5163,DOWN,0
2007-05-30,25.2919,25.2725,23.6823,25.0813,25.5049,DOWN,0
2007-05-31,24.8504,25.2919,23.7015,25.0871,25.4895,UP,1
2007-06-01,24.9086,24.9134,23.7208,25.1541,25.474,DOWN,0
2007-06-04,24.9037,24.8504,23.7398,25.0697,25.4551,DOWN,0
2007-06-05,24.8601,24.8746,23.758,24.9629,25.4294,DOWN,0
2007-06-06,24.7582,24.9522,23.776,24.8562,25.4023,DOWN,0
2007-06-07,24.7436,24.3215,23.7938,24.8348,25.38,UP,1
2007-06-08,24.8407,24.7194,23.812,24.8212,25.358,DOWN,0
2007-06-11,24.7145,24.7727,23.828,24.7834,25.3335,UP,1
2007-06-12,24.7339,24.6951,23.8447,24.7582,25.3163,UP,1
2007-06-13,24.9086,24.8892,23.8629,24.7883,25.2975,DOWN,0
2007-06-14,24.7921,24.797,23.8808,24.798,25.2696,DOWN,0
2007-06-15,24.4962,24.8164,23.8946,24.7291,25.2381,DOWN,0
2007-06-18,24.4622,24.4574,23.9087,24.6786,25.2033,DOWN,0
2007-06-19,24.3894,24.5107,23.9233,24.6097,25.1695,DOWN,0
2007-06-20,24.1857,24.3943,23.9371,24.4651,25.1303,UP,1
2007-06-21,24.2342,24.1857,23.9481,24.3535,25.0947,DOWN,0
2007-06-22,23.9673,24.1663,23.9584,24.2478,25.0525,UP,1
2007-06-25,24.0644,24.0159,23.97,24.1682,25.0064,DOWN,0
2007-06-26,23.9916,24.2051,23.9815,24.0886,24.9556,UP,1
2007-06-27,24.2633,23.8946,23.9938,24.1042,24.9091,DOWN,0
2007-06-28,24.0886,24.2682,24.0047,24.0751,24.8586,DOWN,0
2007-06-29,24.0013,24.1323,24.014,24.0818,24.8102,UP,1
2007-07-02,24.176,24.1323,24.0229,24.1042,24.7623,UP,1
2007-07-03,24.2973,24.2439,24.0341,24.1653,24.7143,DOWN,0
2007-07-05,24.1711,24.5398,24.0424,24.1469,24.6509,UP,1
2007-07-06,24.2245,24.1711,24.0513,24.174,24.6277,DOWN,0
2007-07-09,24.0207,24.2293,24.0594,24.1779,24.6152,DOWN,0
2007-07-10,23.6277,23.9334,24.0654,24.0683,24.5994,UP,1
2007-07-11,23.7539,23.6277,24.0769,23.9596,24.5894,UP,1
2007-07-12,24.2973,23.7248,24.0906,23.9848,24.5872,UP,1
2007-07-13,24.3361,24.3555,24.1034,24.0071,24.5776,DOWN,0
2007-07-16,24.1566,24.2002,24.1163,24.0343,24.5607,UP,1
2007-07-17,24.3749,24.2099,24.1301,24.1837,24.5502,DOWN,0
2007-07-18,23.8703,24.3749,24.1402,24.207,24.5292,DOWN,0
2007-07-19,23.8364,23.7975,24.1498,24.1148,24.5062,DOWN,0
2007-07-20,23.4482,24.7921,24.1573,23.9373,24.4713,UP,1
2007-07-23,23.7975,23.618,24.1665,23.8655,24.4489,UP,1
2007-07-24,23.8655,23.7248,24.1742,23.7636,24.4411,UP,1
2007-07-25,24.0644,23.8752,24.1812,23.8024,24.4252,DOWN,0
2007-07-26,23.1571,25.9857,24.1855,23.6665,24.4062,DOWN,0
2007-07-27,22.4779,23.0698,24.1863,23.4725,24.3605,UP,1
2007-07-30,22.8563,22.4439,24.1893,23.2842,24.3247,DOWN,0
2007-07-31,22.8563,22.866,24.192,23.0824,24.2839,UP,1
2007-08-01,23.075,23.495,24.1954,22.8845,24.2439,DOWN,0
2007-08-02,22.955,23.37,24.1982,22.8441,24.2052,UP,1
2007-08-03,23.045,23.15,24.2018,22.9575,24.1697,UP,1
2007-08-06,23.835,23.13,24.2088,23.1533,24.1549,DOWN,0
2007-08-07,22.87,23.635,24.2107,23.156,24.1058,DOWN,0
2007-08-08,22.56,23.08,24.2107,23.053,24.0491,DOWN,0
2007-08-09,21.775,22.1,24.2063,22.817,23.9788,UP,1
2007-08-10,22.78,22.025,24.2053,22.764,23.9374,UP,1
2007-08-13,23.35,22.5,24.2071,22.667,23.9062,DOWN,0
2007-08-14,22.835,23.34,24.2084,22.66,23.8648,DOWN,0
2007-08-15,22.315,22.72,24.2072,22.611,23.8139,DOWN,0
2007-08-16,22.2,22.18,24.2049,22.696,23.7628,UP,1
2007-08-17,23.075,23.26,24.2067,22.755,23.7294,DOWN,0
2007-08-20,23.04,23.065,24.2074,22.693,23.6934,DOWN,0
2007-08-21,22.995,22.955,24.208,22.725,23.659,UP,1
2007-08-22,23.48,23.2,24.2131,22.958,23.6339,UP,1
2007-08-23,24.24,23.655,24.2241,23.366,23.6205,DOWN,0
2007-08-24,23.87,24.245,24.2324,23.525,23.6021,UP,1
2007-08-27,24.27,23.91,24.2425,23.771,23.5976,DOWN,0
2007-08-28,23.575,24.04,24.2496,23.887,23.5798,UP,1
2007-08-29,23.635,23.785,24.2589,23.918,23.5647,DOWN,0
2007-08-30,23.585,23.41,24.2673,23.787,23.5527,UP,1
2007-08-31,23.925,23.545,24.2778,23.798,23.5465,DOWN,0
2007-09-04,23.81,24.0,24.2845,23.706,23.5434,DOWN,0
2007-09-05,23.52,23.705,24.2881,23.695,23.5325,UP,1
2007-09-06,23.535,23.815,24.2909,23.675,23.5234,UP,1
2007-09-07,23.55,23.25,24.2947,23.668,23.5091,DOWN,0
2007-09-10,23.225,23.8,24.2986,23.528,23.4918,UP,1
2007-09-11,23.485,23.275,24.305,23.463,23.4815,DOWN,0
2007-09-12,23.005,23.4,24.3088,23.36,23.4581,DOWN,0
2007-09-13,22.93,23.12,24.3137,23.239,23.4308,DOWN,0
2007-09-14,22.325,22.99,24.3163,22.994,23.3938,UP,1
2007-09-17,22.56,21.5,24.3194,22.861,23.3605,UP,1
2007-09-18,23.0,22.58,24.3243,22.764,23.3401,DOWN,0
2007-09-19,22.94,23.105,24.3274,22.751,23.3264,DOWN,0
2007-09-20,22.795,22.8,24.3304,22.724,23.3072,DOWN,0
2007-09-21,22.66,23.065,24.3304,22.791,23.2744,DOWN,0
2007-09-24,22.305,22.54,24.329,22.74,23.2338,UP,1
2007-09-25,22.38,22.335,24.3283,22.616,23.1983,UP,1
2007-09-26,22.62,22.36,24.329,22.552,23.1632,DOWN,0
2007-09-27,22.34,22.56,24.3291,22.461,23.1326,UP,1
2007-09-28,22.665,22.345,24.3306,22.462,23.1092,DOWN,0
2007-10-01,22.46,22.49,24.3299,22.493,23.0894,UP,1
2007-10-02,22.695,22.605,24.3287,22.556,23.0673,DOWN,0
2007-10-03,22.475,22.74,24.3291,22.527,23.0395,DOWN,0
2007-10-04,22.29,22.42,24.3279,22.517,23.0041,UP,1
2007-10-05,22.92,22.325,24.3317,22.568,22.9993,DOWN,0
2007-10-08,22.71,22.95,24.3352,22.618,23.004,DOWN,0
2007-10-09,22.585,22.635,24.338,22.596,22.9985,UP,1
2007-10-10,23.05,22.485,24.3438,22.711,23.0024,DOWN,0
2007-10-11,22.74,23.15,24.3491,22.801,22.9957,DOWN,0
2007-10-12,22.725,22.7,24.3549,22.762,22.9911,DOWN,0
2007-10-15,22.445,22.58,24.3578,22.709,22.9791,DOWN,0
2007-10-16,22.325,22.56,24.3602,22.657,22.9489,UP,1
2007-10-17,22.345,22.25,24.3629,22.516,22.9384,DOWN,0
2007-10-18,22.32,22.35,24.3626,22.432,22.9336,DOWN,0
2007-10-19,22.135,22.045,24.361,22.314,22.9408,DOWN,0
2007-10-22,21.96,22.165,24.3598,22.217,22.9244,UP,1
2007-10-23,22.34,21.96,24.3589,22.22,22.9042,DOWN,0
2007-10-24,22.205,22.435,24.3576,22.192,22.8916,UP,1
2007-10-25,22.32,22.24,24.3563,22.192,22.8917,DOWN,0
2007-10-26,22.27,22.605,24.353,22.219,22.8931,UP,1
2007-10-29,22.315,22.455,24.3497,22.29,22.8779,DOWN,0
2007-10-30,22.31,22.31,24.3456,22.284,22.8633,UP,1
2007-10-31,23.555,22.99,24.3461,22.554,22.8745,DOWN,0
2007-11-01,22.595,23.4,24.3424,22.609,22.8568,DOWN,0
2007-11-02,21.94,22.715,24.3356,22.543,22.8108,DOWN,0
2007-11-05,21.725,21.75,24.3289,22.425,22.7679,UP,1
2007-11-06,21.955,21.645,24.3221,22.354,22.7216,DOWN,0
2007-11-07,21.6,21.715,24.3041,21.963,22.6821,UP,1
2007-11-08,22.345,21.675,24.2872,21.913,22.6563,DOWN,0
2007-11-09,21.86,22.21,24.2683,21.897,22.6218,UP,1
