ticker,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-03-27,79.817,81.5,81.1753,75.9203,69.6066,DOWN,0
2019-03-28,79.463,80.0,80.4153,76.1751,69.6727,UP,1
2019-03-29,80.96,79.733,80.45,76.4523,69.7318,DOWN,0
2019-04-01,80.47,82.0,80.422,76.7064,69.7791,DOWN,0
2019-04-02,80.067,80.333,80.1553,76.9524,69.8202,UP,1
2019-04-03,80.737,80.313,80.3393,77.2138,69.8662,DOWN,0
2019-04-04,79.023,80.617,80.2513,77.4228,69.9082,UP,1
2019-04-05,79.617,79.783,79.9827,77.612,69.9547,UP,1
2019-04-08,79.627,79.163,79.814,77.8064,69.9938,UP,1
2019-04-09,80.257,79.283,79.852,78.0275,70.0405,UP,1
2019-04-10,80.84,80.22,79.8727,78.2658,70.0988,UP,1
2019-04-11,81.977,81.27,80.4633,78.4863,70.1714,DOWN,0
2019-04-12,81.553,82.317,80.8507,78.6852,70.2394,UP,1
2019-04-15,82.74,81.99,81.4733,78.8715,70.3179,DOWN,0
2019-04-16,81.493,82.917,81.7207,79.0337,70.3838,DOWN,0
2019-04-17,79.81,81.937,81.5147,79.1703,70.4404,DOWN,0
2019-04-18,78.487,79.35,80.8167,79.2697,70.4838,UP,1
2019-04-22,79.76,78.147,80.458,79.4019,70.5331,UP,1
2019-04-23,80.363,79.897,79.9827,79.5117,70.5875,UP,1
2019-04-24,81.037,81.0,79.8913,79.6401,70.6407,UP,1
2019-04-25,81.82,81.36,80.2933,79.7801,70.7017,UP,1
2019-04-26,81.947,81.763,80.9853,79.938,70.7602,UP,1
2019-04-29,83.067,81.66,81.6467,80.0983,70.8209,DOWN,0
2019-04-30,82.943,83.2,82.1627,80.2453,70.8718,DOWN,0
2019-05-01,82.13,83.163,82.3813,80.3553,70.9225,UP,1
2019-05-02,82.243,81.973,82.466,80.4892,70.9764,UP,1
2019-05-03,83.59,82.333,82.7947,80.6531,71.0334,DOWN,0
2019-05-06,82.613,82.24,82.704,80.7714,71.0861,DOWN,0
2019-05-07,79.403,82.147,81.996,80.8003,71.1255,UP,1
2019-05-08,79.5,79.403,81.47,80.8199,71.1662,DOWN,0
2019-05-09,79.277,78.387,80.8767,80.7063,71.2099,DOWN,0
2019-05-10,78.317,78.333,79.822,80.6308,71.2535,DOWN,0
2019-05-13,74.833,76.213,78.266,80.491,71.2698,UP,1
2019-05-14,75.617,75.333,77.5087,80.3864,71.2889,DOWN,0
2019-05-15,73.25,75.0,76.2587,80.2891,71.3086,UP,1
2019-05-16,74.943,73.521,75.392,80.2251,71.3572,UP,1
2019-05-17,75.207,73.97,74.77,80.1657,71.4028,DOWN,0
2019-05-20,74.563,74.333,74.716,80.0928,71.442,UP,1
2019-05-21,75.913,75.19,74.7753,80.0052,71.4734,UP,1
2019-05-22,76.0,75.667,75.3253,79.9237,71.5085,DOWN,0
2019-05-23,71.93,74.4,74.7227,79.744,71.5158,UP,1
2019-05-24,72.087,72.52,74.0987,79.5673,71.5222,DOWN,0
2019-05-28,71.493,72.333,73.4847,79.3991,71.5262,UP,1
2019-05-29,71.773,71.227,72.6567,79.2278,71.5299,DOWN,0
2019-05-30,68.1,67.7,71.0767,78.9731,71.516,DOWN,0
2019-05-31,66.713,66.667,70.0333,78.6686,71.4987,DOWN,0
2019-06-03,65.567,66.62,68.7293,78.3147,71.4752,UP,1
2019-06-04,67.237,66.29,67.878,78.0437,71.47,DOWN,0
2019-06-05,66.403,67.86,66.804,77.7595,71.4511,DOWN,0
2019-06-06,65.847,66.49,66.3533,77.4485,71.4252,DOWN,0
2019-06-07,65.18,66.26,66.0467,77.1557,71.3968,UP,1
2019-06-10,66.31,65.643,66.1953,76.8927,71.3745,UP,1
2019-06-11,66.93,67.0,66.134,76.6121,71.3498,UP,1
2019-06-12,67.683,67.097,66.39,76.3563,71.3271,UP,1
2019-06-13,68.49,67.833,66.9187,76.1248,71.2938,DOWN,0
2019-06-14,67.763,68.473,67.4353,75.8653,71.2547,UP,1
2019-06-17,68.333,67.97,67.84,75.6515,71.2143,UP,1
2019-06-18,68.45,69.13,68.144,75.4282,71.1712,UP,1
2019-06-19,69.707,68.917,68.5487,75.2298,71.136,DOWN,0
2019-06-20,68.88,71.0,68.6267,75.0023,71.0951,DOWN,0
2019-06-21,68.163,69.07,68.7067,74.7487,71.0542,DOWN,0
2019-06-24,66.17,68.617,68.274,74.4326,71.0147,UP,1
2019-06-25,66.18,66.177,67.82,74.1251,70.9783,UP,1
2019-06-26,66.527,66.822,67.184,73.8009,70.9316,UP,1
2019-06-27,68.297,66.927,67.0673,73.5369,70.8796,DOWN,0
2019-06-28,67.92,68.533,67.0187,73.2991,70.829,UP,1
2019-07-01,68.543,69.45,67.4933,73.1003,70.778,DOWN,0
2019-07-02,68.253,68.667,67.908,72.8701,70.7257,UP,1
2019-07-03,69.65,69.03,68.5327,72.6559,70.6829,UP,1
2019-07-05,69.807,69.753,68.8347,72.4313,70.6453,UP,1
2019-07-08,69.943,69.527,69.2393,72.1937,70.6049,UP,1
2019-07-09,71.78,69.833,69.8867,71.9904,70.5821,DOWN,0
2019-07-10,71.56,72.4,70.548,71.7603,70.5566,UP,1
2019-07-11,72.553,72.317,71.1287,71.5525,70.5368,DOWN,0
2019-07-12,72.313,72.677,71.63,71.3561,70.514,UP,1
2019-07-15,73.22,72.59,72.2853,71.1757,70.4973,UP,1
2019-07-16,73.29,73.333,72.5873,70.9697,70.4868,UP,1
2019-07-17,74.547,73.48,73.1847,70.8083,70.4832,DOWN,0
2019-07-18,74.103,74.147,73.4947,70.7023,70.4783,DOWN,0
2019-07-19,74.087,74.5,73.8493,70.5941,70.4741,DOWN,0
2019-07-22,73.863,74.333,73.978,70.4858,70.4722,UP,1
2019-07-23,74.65,74.237,74.25,70.4125,70.4766,UP,1
2019-07-24,75.007,74.667,74.342,70.4159,70.4861,DOWN,0
2019-07-25,74.467,75.037,74.4147,70.3929,70.4989,UP,1
2019-07-26,75.677,75.0,74.7327,70.4415,70.5233,DOWN,0
2019-07-29,75.217,75.677,75.0033,70.4469,70.5455,UP,1
2019-07-30,75.927,74.867,75.2587,70.4613,70.5879,DOWN,0
2019-07-31,75.513,75.927,75.36,70.4803,70.6268,DOWN,0
2019-08-01,75.13,75.55,75.4927,70.4647,70.6492,DOWN,0
2019-08-02,73.853,75.0,75.128,70.4217,70.6698,DOWN,0
2019-08-05,71.51,71.667,74.3867,70.4133,70.6857,DOWN,0
2019-08-06,71.37,72.227,73.4753,70.399,70.6991,DOWN,0
2019-08-07,70.66,70.977,72.5047,70.3823,70.7148,UP,1
2019-08-08,71.683,71.393,71.8153,70.3805,70.7507,UP,1
2019-08-09,71.73,71.667,71.3907,70.4531,70.7854,UP,1
2019-08-12,72.1,71.58,71.5087,70.5609,70.8174,UP,1
2019-08-13,74.153,72.0,72.0653,70.7326,70.8786,DOWN,0
2019-08-14,72.19,73.07,72.3713,70.8317,70.9219,DOWN,0
2019-08-15,71.537,72.247,72.342,70.9343,70.9705,DOWN,0
2019-08-16,66.423,71.74,71.2807,70.9459,71.0043,DOWN,0
2019-08-19,66.01,67.23,70.0627,70.9625,71.0383,UP,1
2019-08-20,66.56,66.293,68.544,70.9675,71.066,UP,1
2019-08-21,67.923,66.913,67.6907,70.9873,71.091,UP,1
2019-08-22,68.187,68.333,67.0207,70.9974,71.1249,DOWN,0
2019-08-23,67.19,68.113,67.174,70.9714,71.1562,UP,1
2019-08-26,67.883,67.467,67.5487,70.9738,71.1893,DOWN,0
2019-08-27,67.36,68.337,67.7087,70.9543,71.2105,DOWN,0
2019-08-28,66.067,66.667,67.3373,70.9067,71.2268,UP,1
2019-08-29,66.717,67.033,67.0433,70.8469,71.2552,UP,1
2019-08-30,67.873,67.363,67.18,70.8267,71.299,DOWN,0
2019-09-03,66.377,67.263,66.8787,70.791,71.3362,UP,1
2019-09-04,66.83,66.667,66.7727,70.8042,71.3757,UP,1
2019-09-05,70.683,72.673,67.696,70.8943,71.4418,UP,1
2019-09-06,71.973,70.6,68.7473,71.0032,71.519,DOWN,0
2019-09-09,70.393,71.933,69.2513,71.0451,71.5986,DOWN,0
2019-09-10,68.947,69.79,69.7653,71.0657,71.6671,UP,1
2019-09-11,71.47,68.997,70.6933,71.1242,71.7462,DOWN,0
2019-09-12,69.747,71.757,70.506,71.1541,71.8176,DOWN,0
2019-09-13,69.45,69.7,70.0013,71.1501,71.881,UP,1
2019-09-16,71.933,69.34,70.3093,71.1926,71.963,DOWN,0
2019-09-17,70.897,71.497,70.6993,71.2117,72.0232,DOWN,0
2019-09-18,70.063,70.883,70.418,71.1773,72.0801,DOWN,0
2019-09-19,69.63,69.72,70.3947,71.1387,72.14,DOWN,0
2019-09-20,69.417,69.667,70.388,71.076,72.1883,UP,1
2019-09-23,69.903,69.787,69.982,71.0278,72.2424,DOWN,0
2019-09-24,69.157,70.417,69.634,70.9465,72.2852,UP,1
2019-09-25,70.453,68.803,69.712,70.8898,72.3456,DOWN,0
2019-09-26,69.597,70.587,69.7053,70.7908,72.3949,DOWN,0
2019-09-27,67.467,69.74,69.3153,70.6581,72.4249,UP,1
2019-09-30,67.943,67.367,68.9233,70.5352,72.4487,UP,1
2019-10-01,68.333,68.65,68.7587,70.4246,72.4768,UP,1
2019-10-02,68.47,67.803,68.362,70.301,72.5125,UP,1
2019-10-03,69.487,68.473,68.34,70.1906,72.5655,UP,1
2019-10-04,70.19,69.71,68.8847,70.1051,72.6211,UP,1
2019-10-07,70.937,70.097,69.4833,70.0103,72.6775,DOWN,0
2019-10-08,68.98,70.47,69.6127,69.8855,72.7233,UP,1
2019-10-09,69.803,69.67,69.8793,69.7631,72.7835,DOWN,0
2019-10-10,69.767,69.5,69.9353,69.6481,72.8491,UP,1
2019-10-11,70.14,70.033,69.9253,69.5483,72.897,UP,1
2019-10-14,71.183,70.0,69.9747,69.4949,72.9491,DOWN,0
2019-10-15,70.86,71.3,70.3507,69.4819,72.9966,UP,1
2019-10-16,70.98,70.667,70.586,69.4741,73.0375,UP,1
2019-10-17,71.423,71.293,70.9173,69.4894,73.0893,DOWN,0
2019-10-18,70.87,71.317,71.0633,69.4731,73.1442,DOWN,0
2019-10-21,70.757,70.667,70.978,69.4537,73.1906,UP,1
2019-10-22,71.137,70.977,71.0333,69.4344,73.2341,UP,1
2019-10-23,72.4,71.367,71.3173,69.3993,73.2787,UP,1
2019-10-24,73.857,72.7,71.804,69.4327,73.3261,UP,1
2019-10-25,74.883,73.667,72.6067,69.4996,73.3739,UP,1
2019-10-28,75.983,74.883,73.652,69.6908,73.4272,DOWN,0
2019-10-29,74.863,75.957,74.3973,69.8679,73.4766,UP,1
2019-10-30,75.66,74.813,75.0493,70.0499,73.5213,UP,1
