ticker,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2012-03-08,76.79,74.99,75.192,69.3642,62.2504,UP,1
2012-03-09,77.31,77.34,75.356,69.6756,62.3372,DOWN,0
2012-03-12,77.26,77.57,75.574,70.0036,62.4203,UP,1
2012-03-13,78.68,77.31,76.686,70.3464,62.4953,UP,1
2012-03-14,78.77,78.78,77.762,70.701,62.5696,DOWN,0
2012-03-15,78.19,78.53,78.042,71.064,62.6422,DOWN,0
2012-03-16,77.84,78.51,78.148,71.389,62.7195,DOWN,0
2012-03-19,77.36,77.29,78.168,71.699,62.7974,UP,1
2012-03-20,78.24,77.11,78.08,72.011,62.8835,UP,1
2012-03-21,78.77,78.64,78.08,72.3292,62.976,DOWN,0
2012-03-22,78.37,78.38,78.116,72.6502,63.0686,DOWN,0
2012-03-23,77.09,78.03,77.966,72.972,63.1611,UP,1
2012-03-26,79.03,77.5701,78.3,73.3256,63.2563,DOWN,0
2012-03-27,78.73,79.26,78.398,73.6598,63.3544,DOWN,0
2012-03-28,77.34,78.59,78.112,73.9532,63.4473,DOWN,0
2012-03-29,77.26,76.75,77.89,74.2074,63.5348,UP,1
2012-03-30,77.28,77.76,77.928,74.453,63.6293,UP,1
2012-04-02,78.46,77.42,77.814,74.7254,63.7285,DOWN,0
2012-04-03,75.48,78.03,77.164,74.9502,63.8093,DOWN,0
2012-04-04,74.72,75.33,76.64,75.0852,63.881,UP,1
2012-04-05,75.54,74.31,76.296,75.21,63.9515,DOWN,0
2012-04-09,75.25,74.17,75.89,75.3372,64.0248,DOWN,0
2012-04-10,72.9,75.25,74.778,75.4258,64.0848,UP,1
2012-04-11,73.65,73.61,74.412,75.5286,64.1598,UP,1
2012-04-12,74.85,74.02,74.438,75.6246,64.238,DOWN,0
2012-04-13,74.24,74.71,74.178,75.6974,64.3061,DOWN,0
2012-04-16,73.84,74.51,73.896,75.759,64.3648,UP,1
2012-04-17,75.12,74.28,74.34,75.8096,64.4208,UP,1
2012-04-18,75.33,74.78,74.676,75.8648,64.4675,DOWN,0
2012-04-19,74.83,75.9,74.672,75.9138,64.5078,UP,1
2012-04-20,75.67,75.09,74.958,75.963,64.5481,DOWN,0
2012-04-23,75.12,74.69,75.214,75.9846,64.5893,DOWN,0
2012-04-24,71.87,72.16,74.564,75.9312,64.6145,UP,1
2012-04-25,72.1,72.83,73.918,75.8734,64.644,UP,1
2012-04-26,73.27,72.26,73.606,75.8224,64.6806,UP,1
2012-04-27,73.91,73.57,73.254,75.7982,64.7205,DOWN,0
2012-04-30,73.16,73.79,72.862,75.771,64.7597,UP,1
2012-05-01,73.57,73.08,73.202,75.7418,64.8001,UP,1
2012-05-02,75.1,73.23,73.802,75.7578,64.8479,DOWN,0
2012-05-03,74.25,75.13,73.998,75.757,64.8822,DOWN,0
2012-05-04,72.53,73.76,73.722,75.728,64.9133,DOWN,0
2012-05-07,72.06,72.53,73.502,75.6636,64.9373,DOWN,0
2012-05-08,70.8,71.32,72.948,75.5586,64.9573,DOWN,0
2012-05-09,69.58,69.76,71.844,75.4452,64.9736,DOWN,0
2012-05-10,68.7,70.16,70.734,75.3224,64.9869,DOWN,0
2012-05-11,68.31,68.12,69.89,75.1538,65.0082,DOWN,0
2012-05-14,67.15,67.3999,68.908,74.967,65.022,DOWN,0
2012-05-15,66.74,67.01,68.096,74.7784,65.0329,UP,1
2012-05-16,67.52,67.96,67.684,74.6664,65.044,DOWN,0
2012-05-17,65.26,67.61,66.996,74.5038,65.0652,UP,1
2012-05-18,65.89,65.8,66.512,74.2858,65.085,UP,1
2012-05-21,67.89,66.0,66.66,74.0974,65.134,UP,1
2012-05-22,68.45,68.25,67.002,73.9212,65.1915,UP,1
2012-05-23,69.05,67.75,67.308,73.7286,65.2857,UP,1
2012-05-24,69.27,68.64,68.11,73.5386,65.3666,DOWN,0
2012-05-25,68.91,68.55,68.714,73.353,65.448,UP,1
2012-05-29,70.11,69.69,69.158,73.1984,65.5342,DOWN,0
2012-05-30,68.6,69.37,69.188,73.0232,65.6053,DOWN,0
2012-05-31,67.45,68.28,68.868,72.8074,65.6687,DOWN,0
2012-06-01,63.13,65.95,67.64,72.4946,65.7228,UP,1
2012-06-04,64.06,63.22,66.67,72.2084,65.7881,DOWN,0
2012-06-05,63.95,64.06,65.438,71.9456,65.8747,DOWN,0
2012-06-06,62.84,64.83,64.286,71.6218,65.9591,DOWN,0
2012-06-07,62.07,63.4,63.21,71.2886,66.0334,UP,1
2012-06-08,64.0,61.75,63.384,71.0218,66.0971,DOWN,0
2012-06-11,61.82,64.61,62.936,70.713,66.1432,UP,1
2012-06-12,61.98,62.36,62.542,70.407,66.1959,DOWN,0
2012-06-13,60.15,61.66,62.004,70.0408,66.2228,DOWN,0
2012-06-14,59.93,60.46,61.576,69.7298,66.2431,UP,1
2012-06-15,61.21,60.17,61.018,69.4596,66.2706,DOWN,0
2012-06-18,60.72,61.04,60.798,69.1632,66.2931,UP,1
2012-06-19,61.82,61.15,60.766,68.8946,66.3253,DOWN,0
2012-06-20,61.7,61.94,61.076,68.6706,66.3678,DOWN,0
2012-06-21,59.85,61.82,61.06,68.3946,66.4014,DOWN,0
2012-06-22,59.79,60.38,60.776,68.0934,66.4226,DOWN,0
2012-06-25,57.74,59.05,60.18,67.7634,66.4376,DOWN,0
2012-06-26,57.64,57.93,59.344,67.4394,66.4576,UP,1
2012-06-27,57.65,57.87,58.534,67.09,66.4714,DOWN,0
2012-06-28,56.12,57.33,57.788,66.7058,66.468,UP,1
2012-06-29,58.48,57.08,57.526,66.3788,66.4749,UP,1
2012-07-02,58.57,58.76,57.692,66.0368,66.4704,DOWN,0
2012-07-03,58.35,59.15,57.834,65.7014,66.4647,UP,1
2012-07-05,59.69,58.36,58.242,65.4578,66.4629,DOWN,0
2012-07-06,57.56,59.07,58.53,65.167,66.4539,UP,1
2012-07-09,57.69,58.69,58.372,64.8554,66.4586,DOWN,0
2012-07-10,56.92,58.15,58.042,64.5156,66.4706,DOWN,0
2012-07-11,55.84,56.16,57.54,64.1692,66.466,DOWN,0
2012-07-12,55.3,55.27,56.662,63.8038,66.455,UP,1
2012-07-13,57.18,55.35,56.586,63.4454,66.4465,DOWN,0
2012-07-16,56.33,56.92,56.314,63.087,66.4407,UP,1
2012-07-17,56.43,56.63,56.216,62.765,66.4528,UP,1
2012-07-18,57.99,56.25,56.646,62.4836,66.4836,UP,1
2012-07-19,61.02,58.45,57.79,62.288,66.5358,DOWN,0
2012-07-20,58.84,60.56,58.122,62.0732,66.5664,DOWN,0
2012-07-23,58.0,57.29,58.456,61.8592,66.5901,DOWN,0
2012-07-24,57.02,58.18,58.574,61.6334,66.5913,UP,1
2012-07-25,57.35,57.33,58.446,61.4374,66.5957,UP,1
2012-07-26,59.72,59.77,58.186,61.297,66.5944,UP,1
2012-07-27,62.1,60.29,58.838,61.1886,66.6084,DOWN,0
2012-07-30,60.58,62.1,59.354,61.095,66.6059,DOWN,0
2012-07-31,49.33,49.12,57.816,60.7638,66.5496,UP,1
2012-08-01,49.83,50.63,56.312,60.4026,66.4883,UP,1
2012-08-02,50.29,49.55,54.426,60.0394,66.4373,UP,1
2012-08-03,52.66,51.255,52.538,59.7116,66.3961,UP,1
2012-08-06,54.84,53.01,51.39,59.423,66.3743,UP,1
2012-08-07,55.89,55.82,52.702,59.1626,66.3587,UP,1
2012-08-08,56.38,55.51,54.012,58.888,66.3379,DOWN,0
2012-08-09,55.06,56.29,54.966,58.6172,66.2999,DOWN,0
2012-08-10,54.83,54.89,55.4,58.3648,66.2662,UP,1
2012-08-13,55.94,54.8,55.62,58.221,66.234,DOWN,0
2012-08-14,54.33,55.74,55.308,58.0264,66.1817,UP,1
2012-08-15,55.65,54.43,55.162,57.8604,66.1282,UP,1
2012-08-16,56.83,55.66,55.516,57.7402,66.087,UP,1
2012-08-17,57.48,57.0,56.046,57.6484,66.0599,DOWN,0
2012-08-20,56.11,57.55,56.08,57.4906,66.0192,DOWN,0
2012-08-21,54.83,56.44,56.18,57.3508,65.9651,UP,1
2012-08-22,55.55,54.85,56.16,57.2222,65.9175,DOWN,0
2012-08-23,55.31,55.28,55.856,57.1254,65.8727,UP,1
2012-08-24,55.89,55.26,55.538,57.0446,65.8249,UP,1
2012-08-27,55.92,56.23,55.5,56.9388,65.7917,UP,1
2012-08-28,56.44,55.69,55.822,56.8532,65.7609,DOWN,0
2012-08-29,56.25,56.63,55.962,56.7418,65.7201,UP,1
2012-08-30,57.35,56.1,56.37,56.6548,65.6839,UP,1
2012-08-31,58.13,57.77,56.818,56.6204,65.6526,DOWN,0
2012-09-04,57.47,57.85,57.128,56.574,65.6261,DOWN,0
2012-09-05,57.13,57.48,57.266,56.5618,65.6044,UP,1
2012-09-06,59.95,57.66,58.006,56.608,65.6001,UP,1
2012-09-07,61.7,59.89,58.876,56.689,65.6097,UP,1
2012-09-10,62.6,61.39,59.77,56.8186,65.6233,DOWN,0
2012-09-11,61.48,60.96,60.572,56.8786,65.6372,DOWN,0
2012-09-12,60.9,61.93,61.326,56.9252,65.6504,UP,1
2012-09-13,61.42,60.68,61.62,56.9866,65.6469,UP,1
2012-09-14,62.06,61.79,61.692,57.034,65.6562,UP,1
2012-09-17,62.08,61.98,61.588,57.1244,65.6536,DOWN,0
2012-09-18,60.39,62.08,61.37,57.1784,65.6421,DOWN,0
2012-09-19,59.99,60.69,61.188,57.2398,65.6311,DOWN,0
2012-09-20,59.01,58.85,60.706,57.3032,65.6088,DOWN,0
2012-09-21,56.62,57.88,59.618,57.3296,65.5764,DOWN,0
2012-09-24,55.66,56.69,58.334,57.2992,65.5415,DOWN,0
2012-09-25,54.1,56.01,57.076,57.2546,65.5067,UP,1
2012-09-26,54.19,54.04,55.916,57.2098,65.4654,UP,1
2012-09-27,54.31,54.6,54.976,57.1362,65.4293,UP,1
2012-09-28,56.02,53.93,54.856,57.0362,65.4091,DOWN,0
2012-10-01,54.67,56.26,54.658,56.9528,65.3849,UP,1
2012-10-02,56.07,54.99,55.052,56.9142,65.3712,UP,1
2012-10-03,56.26,56.42,55.466,56.899,65.3646,UP,1
2012-10-04,56.4,56.58,55.884,56.88,65.362,DOWN,0
2012-10-05,56.37,56.85,55.954,56.813,65.3506,DOWN,0
2012-10-08,56.05,56.04,56.23,56.692,65.3315,DOWN,0
2012-10-09,54.98,56.12,56.012,56.58,65.3077,DOWN,0
2012-10-10,53.0,55.14,55.36,56.6534,65.2668,UP,1
2012-10-11,54.43,54.07,54.966,56.7454,65.2302,DOWN,0
2012-10-12,53.71,54.1,54.434,56.8138,65.1945,UP,1
2012-10-15,55.51,54.25,54.326,56.8708,65.1643,UP,1
2012-10-16,56.21,55.77,54.572,56.8982,65.1402,UP,1
2012-10-17,56.43,56.33,55.258,56.909,65.1221,UP,1
2012-10-18,57.37,56.67,55.846,56.9288,65.101,DOWN,0
2012-10-19,56.0,57.45,56.304,56.9476,65.0717,DOWN,0
2012-10-22,54.17,55.77,56.036,56.9344,65.0294,UP,1
2012-10-23,58.15,58.02,56.424,56.9786,65.0058,DOWN,0
2012-10-24,57.44,58.765,56.626,57.0408,64.9814,DOWN,0
2012-10-25,56.81,57.73,56.514,57.064,64.9605,DOWN,0
2012-10-26,55.89,56.96,56.492,57.0452,64.9332,UP,1
2012-10-31,56.05,56.38,56.868,57.0166,64.9033,UP,1
2012-11-01,57.19,56.31,56.676,57.0382,64.8759,DOWN,0
2012-11-02,56.97,57.33,56.582,57.081,64.838,UP,1
2012-11-05,57.6,56.63,56.74,57.122,64.801,UP,1
2012-11-06,57.75,57.69,57.112,57.1708,64.7656,DOWN,0
2012-11-07,56.95,57.23,57.292,57.192,64.7291,DOWN,0
2012-11-08,53.91,57.04,56.636,57.1518,64.6588,DOWN,0
2012-11-09,53.86,53.53,56.014,57.1002,64.5816,UP,1
2012-11-12,54.73,54.64,55.44,57.0698,64.5108,DOWN,0
2012-11-13,54.14,54.45,54.718,57.0056,64.4392,DOWN,0
2012-11-14,53.12,54.63,53.952,56.9054,64.3622,DOWN,0
2012-11-15,52.81,53.02,53.732,56.8122,64.276,UP,1
2012-11-16,54.54,53.03,53.868,56.7604,64.1957,UP,1
2012-11-19,56.59,55.3,54.24,56.6932,64.1249,UP,1
2012-11-20,57.43,56.45,54.898,56.6078,64.0491,UP,1
2012-11-21,58.28,57.58,55.93,56.5214,63.9776,UP,1
2012-11-23,59.66,58.58,57.3,56.485,63.914,DOWN,0
2012-11-26,57.87,59.18,57.966,56.4244,63.8373,DOWN,0
2012-11-27,57.63,58.0,58.174,56.3486,63.7553,UP,1
2012-11-28,60.15,57.59,58.718,56.3104,63.6833,DOWN,0
2012-11-29,59.36,59.23,58.934,56.256,63.6052,DOWN,0
2012-11-30,57.84,59.21,58.57,56.205,63.5153,UP,1
2012-12-03,58.2,58.73,58.636,56.1692,63.4307,DOWN,0
2012-12-04,57.52,58.14,58.614,56.1394,63.3457,DOWN,0
2012-12-05,57.35,57.83,58.054,56.154,63.2573,UP,1
2012-12-06,57.87,57.31,57.756,56.1982,63.1751,DOWN,0
2012-12-07,57.64,58.32,57.716,56.269,63.0919,DOWN,0
2012-12-10,56.32,57.65,57.34,56.3116,63.0036,UP,1
2012-12-11,56.43,56.0,57.122,56.354,62.9093,DOWN,0
2012-12-12,56.43,56.86,56.938,56.3622,62.8112,UP,1
2012-12-13,56.64,56.56,56.692,56.4016,62.7182,UP,1
2012-12-14,57.05,56.51,56.574,56.4212,62.6292,UP,1
2012-12-17,57.89,57.05,56.888,56.4538,62.535,UP,1
2012-12-18,58.92,58.09,57.386,56.5042,62.4471,UP,1
2012-12-19,59.16,59.18,57.932,56.56,62.3621,DOWN,0
2012-12-20,58.42,59.29,58.288,56.6074,62.2886,DOWN,0
2012-12-21,57.57,57.97,58.392,56.6592,62.2095,DOWN,0
2012-12-24,57.52,57.25,58.318,56.7496,62.1131,DOWN,0
2012-12-26,54.13,57.23,57.36,56.7436,61.9972,UP,1
2012-12-27,54.86,54.16,56.5,56.7666,61.8852,DOWN,0
2012-12-28,54.3,54.44,55.676,56.7424,61.7633,UP,1
2012-12-31,55.51,54.04,55.264,56.7284,61.647,DOWN,0
2013-01-02,55.13,56.9,54.786,56.7024,61.5317,DOWN,0
2013-01-03,54.95,55.5,54.95,56.654,61.4173,UP,1
2013-01-04,55.51,55.22,55.08,56.6442,61.308,UP,1
2013-01-07,55.63,55.51,55.346,56.6734,61.195,UP,1
2013-01-08,57.33,55.88,55.71,56.657,61.0878,UP,1
2013-01-09,57.96,57.48,56.276,56.6674,60.9857,DOWN,0
2013-01-10,57.49,57.64,56.784,56.681,60.8877,UP,1
2013-01-11,58.89,57.6,57.46,56.741,60.787,UP,1
2013-01-14,61.01,59.4,58.536,56.8402,60.6984,UP,1
2013-01-15,61.41,60.81,59.352,56.9246,60.6188,DOWN,0
2013-01-16,61.0,60.82,59.96,57.0052,60.5375,UP,1
2013-01-17,61.57,61.13,60.776,57.0846,60.4589,UP,1
2013-01-18,61.8,61.49,61.358,57.1656,60.3756,DOWN,0
2013-01-22,60.68,61.6,61.292,57.2402,60.3016,DOWN,0
2013-01-23,50.75,50.98,59.16,57.177,60.1818,UP,1
2013-01-24,50.9,51.36,57.14,57.1178,60.0586,UP,1
2013-01-25,51.21,51.47,55.068,57.0474,59.9384,UP,1
2013-01-28,51.52,51.39,53.012,56.995,59.8315,UP,1
2013-01-29,52.22,51.77,51.32,56.977,59.7243,DOWN,0
2013-01-30,51.55,52.27,51.48,56.9518,59.6078,DOWN,0
2013-01-31,51.0,51.73,51.5,56.881,59.4916,DOWN,0
2013-02-01,49.87,51.38,51.232,56.7466,59.3718,DOWN,0
2013-02-04,48.67,49.86,50.662,56.5714,59.2395,UP,1
2013-02-05,48.81,48.73,49.98,56.382,59.1069,UP,1
2013-02-06,49.1,48.93,49.49,56.1708,58.9783,DOWN,0
2013-02-07,48.61,49.28,49.012,55.9856,58.843,UP,1
2013-02-08,48.93,48.69,48.824,55.8116,58.712,DOWN,0
2013-02-11,48.93,48.92,48.876,55.5872,58.5973,UP,1
2013-02-12,49.01,48.77,48.916,55.3802,58.4819,DOWN,0
2013-02-13,48.77,48.94,48.85,55.1988,58.3594,DOWN,0
2013-02-14,48.2,48.45,48.768,54.9988,58.2308,UP,1
2013-02-15,48.4,48.36,48.662,54.8164,58.107,UP,1
2013-02-19,49.02,48.85,48.68,54.6498,57.9843,DOWN,0
2013-02-20,48.13,49.02,48.504,54.455,57.8494,DOWN,0
2013-02-21,47.62,48.09,48.274,54.2546,57.7163,DOWN,0
2013-02-22,46.79,47.87,47.992,54.064,57.5876,DOWN,0
2013-02-25,46.77,47.27,47.666,53.8708,57.4611,DOWN,0
2013-02-26,46.5,46.95,47.162,53.6722,57.3396,UP,1
2013-02-27,47.82,48.22,47.1,53.4958,57.2308,UP,1
2013-02-28,48.33,47.93,47.242,53.3214,57.129,DOWN,0
2013-03-01,48.22,48.02,47.528,53.128,57.0285,UP,1
2013-03-04,49.28,48.24,48.03,52.9352,56.9392,UP,1
2013-03-05,50.1,49.59,48.75,52.754,56.856,DOWN,0
2013-03-06,49.93,50.25,49.172,52.5842,56.768,DOWN,0
2013-03-07,48.54,50.1,49.214,52.4036,56.6844,UP,1
2013-03-08,48.93,48.94,49.356,52.2318,56.5996,UP,1
2013-03-11,49.5,49.05,49.4,52.1392,56.5077,DOWN,0
2013-03-12,48.81,49.69,49.142,52.0182,56.4095,UP,1
2013-03-13,49.67,50.04,49.09,51.9256,56.3126,UP,1
2013-03-14,49.99,49.88,49.38,51.8152,56.2162,UP,1
2013-03-15,50.41,50.25,49.676,51.7208,56.1237,DOWN,0
2013-03-18,49.27,49.88,49.63,51.6072,56.0195,DOWN,0
2013-03-19,48.47,49.52,49.562,51.4664,55.9188,UP,1
2013-03-20,49.29,48.8,49.486,51.3396,55.828,UP,1
2013-03-21,49.81,49.1,49.45,51.1892,55.7614,UP,1
2013-03-22,50.27,50.1,49.422,51.0354,55.6925,DOWN,0
2013-03-25,49.72,50.44,49.512,50.88,55.6213,DOWN,0
2013-03-26,49.5,49.83,49.718,50.6922,55.5546,UP,1
2013-03-27,49.61,49.34,49.782,50.4642,55.4923,UP,1
2013-03-28,49.99,49.47,49.818,50.2358,55.4223,DOWN,0
2013-04-01,49.99,49.78,49.762,50.0156,55.3631,UP,1
2013-04-02,50.39,50.13,49.896,49.792,55.3052,UP,1
2013-04-03,50.55,50.5,50.106,49.567,55.2572,DOWN,0
2013-04-04,50.33,50.48,50.25,49.36,55.2092,DOWN,0
2013-04-05,50.1,49.7,50.272,49.347,55.1536,DOWN,0
2013-04-08,50.0,50.15,50.274,49.329,55.1,DOWN,0
2013-04-09,49.93,49.9,50.182,49.3034,55.0406,UP,1
2013-04-10,51.21,50.1,50.314,49.2972,54.9881,UP,1
2013-04-11,52.33,51.3,50.714,49.2994,54.9505,UP,1
2013-04-12,52.37,52.05,51.168,49.3158,54.9134,DOWN,0
2013-04-15,51.44,52.06,51.456,49.3246,54.8819,UP,1
2013-04-16,51.71,51.62,51.812,49.3614,54.8523,DOWN,0
2013-04-17,50.85,51.04,51.74,49.405,54.8183,UP,1
2013-04-18,51.38,50.97,51.55,49.4564,54.7946,DOWN,0
2013-04-19,51.2,50.63,51.316,49.4984,54.7582,DOWN,0
2013-04-22,50.59,51.22,51.146,49.538,54.7183,UP,1
2013-04-23,55.55,55.89,51.914,49.6704,54.7043,UP,1
2013-04-24,56.28,55.22,53.0,49.8174,54.6872,UP,1
2013-04-25,57.53,56.2,54.23,49.9878,54.6871,DOWN,0
2013-04-26,57.42,57.48,55.474,50.1608,54.6857,UP,1
2013-04-29,58.27,57.76,57.01,50.3622,54.6925,UP,1
2013-04-30,58.86,58.33,57.672,50.5714,54.7076,DOWN,0
2013-05-01,58.24,58.8,58.064,50.7558,54.7223,DOWN,0
2013-05-02,58.18,58.2,58.194,50.9568,54.7273,UP,1
2013-05-03,58.25,58.56,58.36,51.1694,54.7369,DOWN,0
2013-05-06,57.33,58.26,58.172,51.3802,54.7414,UP,1
2013-05-07,58.28,56.65,58.056,51.6104,54.7428,UP,1
2013-05-08,58.74,58.12,58.156,51.8552,54.7314,DOWN,0
2013-05-09,58.53,58.84,58.226,52.0694,54.7299,UP,1
2013-05-10,59.5,58.41,58.476,52.2928,54.7374,DOWN,0
2013-05-13,59.18,59.14,58.846,52.512,54.7482,DOWN,0
2013-05-14,59.1,59.2,59.01,52.7084,54.7569,DOWN,0
2013-05-15,58.85,59.07,59.032,52.8834,54.7526,DOWN,0
2013-05-16,58.38,58.88,59.002,53.0524,54.734,UP,1
2013-05-17,59.23,58.51,58.948,53.2662,54.7272,UP,1
2013-05-20,59.53,59.25,59.018,53.4782,54.7782,UP,1
2013-05-21,59.6,58.94,59.118,53.6802,54.8271,DOWN,0
2013-05-22,59.05,59.59,59.158,53.885,54.8709,DOWN,0
2013-05-23,58.59,58.35,59.2,54.0634,54.9005,DOWN,0
2013-05-24,57.76,58.25,58.906,54.2188,54.9151,UP,1
2013-05-28,58.58,58.88,58.716,54.3822,54.9286,DOWN,0
2013-05-29,58.23,58.3,58.442,54.5614,54.9378,UP,1
2013-05-30,58.37,58.16,58.306,54.7594,54.9544,DOWN,0
2013-05-31,58.26,58.3,58.24,54.9388,54.9715,UP,1
2013-06-03,58.54,58.58,58.396,55.1134,54.9845,UP,1
2013-06-04,58.57,58.07,58.394,55.2794,55.0057,DOWN,0
2013-06-05,57.57,58.21,58.262,55.4364,55.0153,DOWN,0
2013-06-06,57.52,57.41,58.092,55.5968,55.0188,UP,1
2013-06-07,58.75,58.0,58.19,55.7796,55.0251,DOWN,0
2013-06-10,58.69,58.8,58.22,55.9536,55.038,DOWN,0
2013-06-11,58.45,57.95,58.196,56.1228,55.0561,DOWN,0
2013-06-12,57.72,58.76,58.226,56.2694,55.067,UP,1
2013-06-13,58.7,57.82,58.462,56.4324,55.0839,DOWN,0
2013-06-14,58.52,58.59,58.416,56.5962,55.0971,DOWN,0
2013-06-17,58.13,58.8,58.304,56.7568,55.1081,UP,1
2013-06-18,58.48,58.08,58.31,56.9264,55.1183,DOWN,0
2013-06-19,58.19,58.5,58.404,57.0916,55.128,DOWN,0
2013-06-20,57.29,57.75,58.122,57.2132,55.1277,DOWN,0
2013-06-21,56.54,57.78,57.726,57.2974,55.1198,DOWN,0
2013-06-24,55.27,55.76,57.154,57.3554,55.1088,DOWN,0
2013-06-25,55.14,55.4,56.486,57.4294,55.0988,UP,1
2013-06-26,55.99,55.79,56.046,57.515,55.079,UP,1
2013-06-27,56.38,56.51,55.864,57.6256,55.0524,UP,1
2013-06-28,57.09,56.27,55.974,57.7398,55.0249,DOWN,0
2013-07-01,57.02,57.35,56.324,57.8562,55.0026,DOWN,0
2013-07-02,56.6,56.96,56.616,57.9764,54.9811,DOWN,0
2013-07-03,56.46,56.1,56.71,57.9946,54.9563,UP,1
2013-07-05,57.45,56.9,56.924,58.018,54.9332,UP,1
2013-07-08,57.75,57.72,57.056,58.0224,54.9116,UP,1
2013-07-09,58.01,58.05,57.254,58.0342,54.8997,UP,1
2013-07-10,58.6,58.81,57.654,58.0408,54.8927,UP,1
2013-07-11,59.05,59.25,58.172,58.0446,54.8929,DOWN,0
2013-07-12,59.0,58.99,58.482,58.0598,54.9048,UP,1
2013-07-15,59.18,58.99,58.768,58.0798,54.9224,DOWN,0
2013-07-16,58.25,59.2,58.816,58.0798,54.9432,DOWN,0
2013-07-17,58.07,58.3,58.71,58.0946,54.9626,UP,1
2013-07-18,58.8,58.39,58.66,58.105,54.985,UP,1
2013-07-19,59.31,59.0,58.722,58.1164,55.0015,DOWN,0
2013-07-22,59.09,59.19,58.704,58.1276,55.0236,UP,1
2013-07-23,59.45,59.08,58.944,58.1266,55.0405,DOWN,0
2013-07-24,59.36,59.5,59.202,58.1302,55.056,UP,1
2013-07-25,59.55,59.26,59.352,58.1392,55.0717,DOWN,0
2013-07-26,59.18,58.29,59.326,58.1458,55.0858,DOWN,0
2013-07-29,57.85,58.8,59.078,58.1352,55.0948,DOWN,0
2013-07-30,53.3,52.6,57.848,58.0166,55.0864,DOWN,0
2013-07-31,53.13,52.585,56.602,57.8886,55.087,UP,1
2013-08-01,53.32,53.62,55.356,57.763,55.0815,UP,1
2013-08-02,53.33,53.12,54.186,57.6486,55.0796,UP,1
2013-08-05,53.8,53.57,53.376,57.5528,55.071,UP,1
2013-08-06,53.94,53.87,53.504,57.4764,55.0597,DOWN,0
2013-08-07,53.81,53.64,53.64,57.381,55.0466,UP,1
2013-08-08,53.87,54.1,53.75,57.2938,55.0291,DOWN,0
2013-08-09,53.37,53.97,53.758,57.1938,55.0159,DOWN,0
2013-08-12,53.06,53.07,53.61,57.0898,55.0104,UP,1
2013-08-13,53.29,53.23,53.48,56.9848,54.9861,DOWN,0
2013-08-14,53.23,53.29,53.364,56.878,54.965,DOWN,0
2013-08-15,52.46,52.8,53.082,56.7758,54.9433,DOWN,0
2013-08-16,51.9,52.33,52.788,56.6634,54.9233,DOWN,0
2013-08-19,51.85,51.8,52.546,56.5254,54.9023,UP,1
2013-08-20,52.06,51.75,52.3,56.3928,54.8767,UP,1
2013-08-21,52.33,52.09,52.12,56.2704,54.8535,UP,1
2013-08-22,52.7,52.59,52.168,56.17,54.829,UP,1
2013-08-23,52.72,52.84,52.332,56.0504,54.8038,DOWN,0
2013-08-26,52.54,52.78,52.47,55.9308,54.7818,DOWN,0
2013-08-27,51.99,52.04,52.456,55.808,54.7722,UP,1
2013-08-28,52.31,51.97,52.452,55.6846,54.7644,UP,1
2013-08-29,52.58,52.27,52.428,55.5724,54.7537,UP,1
2013-08-30,52.81,52.58,52.446,55.4828,54.747,UP,1
2013-09-03,53.16,53.34,52.57,55.4152,54.7472,UP,1
2013-09-04,53.41,53.15,52.854,55.378,54.7502,DOWN,0
2013-09-05,53.4,53.15,53.072,55.3432,54.7445,DOWN,0
2013-09-06,53.08,53.62,53.172,55.285,54.727,UP,1
2013-09-09,53.48,53.18,53.306,55.227,54.7072,UP,1
2013-09-10,53.75,53.75,53.424,55.1602,54.6846,UP,1
2013-09-11,54.18,53.8,53.578,55.1034,54.6572,DOWN,0
2013-09-12,53.9,54.24,53.678,55.0494,54.6373,UP,1
2013-09-13,54.63,53.85,53.988,55.0128,54.6223,UP,1
2013-09-16,54.98,55.19,54.288,54.9634,54.5965,UP,1
2013-09-17,55.28,54.98,54.594,54.914,54.5761,UP,1
2013-09-18,55.39,55.24,54.836,54.8616,54.5638,DOWN,0
2013-09-19,55.38,55.5,55.132,54.7972,54.5497,DOWN,0
2013-09-20,55.04,55.38,55.214,54.717,54.5373,DOWN,0
2013-09-23,54.61,55.0,55.14,54.6292,54.5236,UP,1
2013-09-24,54.73,54.44,55.03,54.5402,54.5079,DOWN,0
2013-09-25,54.22,54.73,54.796,54.4596,54.4908,UP,1
2013-09-26,54.5,54.49,54.62,54.3882,54.4817,DOWN,0
2013-09-27,54.24,54.49,54.46,54.297,54.4708,UP,1
2013-09-30,54.53,53.91,54.444,54.2014,54.4613,DOWN,0
2013-10-01,54.35,54.64,54.368,54.1066,54.4498,DOWN,0
2013-10-02,54.3,54.15,54.384,54.0036,54.4361,UP,1
2013-10-03,54.34,54.4,54.352,53.9032,54.4183,UP,1
2013-10-04,55.03,54.34,54.51,53.8128,54.3989,DOWN,0
2013-10-07,54.39,54.53,54.482,53.717,54.375,DOWN,0
2013-10-08,53.59,54.42,54.33,53.6318,54.3509,UP,1
2013-10-09,53.86,53.49,54.242,53.643,54.3323,UP,1
