ticker,LH US Equity,LH US Equity,LH US Equity,LH US Equity,LH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-01-31,73.77,72.83,76.1183,74.12,74.2086,UP,1
2008-02-01,74.21,73.8,76.1212,74.262,74.271,DOWN,0
2008-02-04,73.9,74.0,76.1228,74.132,74.347,DOWN,0
2008-02-05,72.66,73.49,76.1158,73.676,74.4296,UP,1
2008-02-06,73.41,72.9,76.1148,73.59,74.506,UP,1
2008-02-07,77.76,76.66,76.141,74.388,74.6516,UP,1
2008-02-08,79.11,77.75,76.1741,75.368,74.8008,UP,1
2008-02-11,79.22,79.1,76.1755,76.432,74.9334,UP,1
2008-02-12,79.52,79.55,76.1785,77.804,75.055,UP,1
2008-02-13,80.5,79.76,76.1863,79.222,75.2116,DOWN,0
2008-02-14,79.32,80.2,76.1899,79.534,75.3614,UP,1
2008-02-15,79.76,79.25,76.1942,79.664,75.523,UP,1
2008-02-19,80.41,80.36,76.2069,79.902,75.6784,DOWN,0
2008-02-20,80.27,79.87,76.2175,80.052,75.82,DOWN,0
2008-02-21,79.61,80.27,76.2204,79.874,75.9502,DOWN,0
2008-02-22,79.29,79.81,76.2227,79.868,76.063,DOWN,0
2008-02-25,79.16,79.22,76.2235,79.748,76.1716,UP,1
2008-02-26,79.4,78.93,76.2316,79.546,76.2776,DOWN,0
2008-02-27,78.88,79.03,76.2341,79.268,76.3598,DOWN,0
2008-02-28,78.84,78.77,76.2389,79.114,76.4446,DOWN,0
2008-02-29,77.31,78.99,76.2375,78.718,76.498,DOWN,0
2008-03-03,76.9,77.06,76.231,78.266,76.5356,UP,1
2008-03-04,78.89,76.48,76.2347,78.164,76.6196,UP,1
2008-03-05,79.32,78.91,76.2391,78.252,76.6934,DOWN,0
2008-03-06,78.69,79.28,76.2386,78.222,76.7336,DOWN,0
2008-03-07,77.57,78.22,76.2342,78.274,76.751,DOWN,0
2008-03-10,77.21,77.48,76.2258,78.336,76.7612,UP,1
2008-03-11,77.68,78.62,76.2213,78.094,76.7928,DOWN,0
2008-03-12,76.79,77.47,76.2121,77.588,76.8176,DOWN,0
2008-03-13,76.4,76.2,76.2015,77.13,76.835,DOWN,0
2008-03-14,75.05,76.6,76.1832,76.626,76.8358,DOWN,0
2008-03-17,73.78,74.06,76.1584,75.94,76.8106,UP,1
2008-03-18,75.14,74.64,76.1354,75.432,76.8464,UP,1
2008-03-19,75.36,75.09,76.1149,75.146,76.8542,DOWN,0
2008-03-20,74.46,79.99,76.0901,74.758,76.8238,UP,1
2008-03-24,74.9,74.61,76.0693,74.728,76.7626,DOWN,0
2008-03-25,74.5,75.14,76.0513,74.872,76.6932,DOWN,0
2008-03-26,73.69,73.97,76.0286,74.582,76.596,UP,1
2008-03-27,74.1,73.53,76.0052,74.33,76.521,DOWN,0
2008-03-28,73.0,74.3,75.9808,74.038,76.46,UP,1
2008-03-31,73.68,73.4,75.9543,73.794,76.4074,UP,1
2008-04-01,74.59,72.68,75.9313,73.812,76.4062,UP,1
2008-04-02,75.34,74.54,75.9084,74.142,76.4142,DOWN,0
2008-04-03,74.87,74.96,75.8848,74.296,76.4298,DOWN,0
2008-04-04,73.88,74.73,75.8543,74.472,76.4402,DOWN,0
2008-04-07,73.0,74.26,75.8232,74.336,76.4386,DOWN,0
2008-04-08,73.0,72.64,75.7909,74.018,76.4286,UP,1
2008-04-09,75.04,73.54,75.7726,73.958,76.4384,DOWN,0
2008-04-10,74.74,74.86,75.755,73.932,76.4344,DOWN,0
2008-04-11,74.18,74.01,75.7349,73.992,76.4412,DOWN,0
2008-04-14,73.92,74.31,75.7133,74.176,76.4442,DOWN,0
2008-04-15,73.63,74.24,75.6899,74.302,76.4326,UP,1
2008-04-16,74.0,74.1,75.6686,74.094,76.4346,DOWN,0
2008-04-17,73.53,74.1,75.6409,73.852,76.452,UP,1
2008-04-18,74.75,74.56,75.6165,73.966,76.4788,UP,1
2008-04-21,76.34,74.75,75.5932,74.45,76.4504,DOWN,0
2008-04-22,74.74,76.16,75.5599,74.672,76.363,UP,1
2008-04-23,77.13,74.98,75.5434,75.298,76.3212,DOWN,0
2008-04-24,74.25,76.2,75.5187,75.442,76.2158,UP,1
2008-04-25,74.89,74.355,75.4919,75.47,76.1036,UP,1
2008-04-28,75.46,75.3,75.4645,75.294,76.0264,DOWN,0
2008-04-29,74.94,75.99,75.4338,75.334,75.93,UP,1
2008-04-30,75.62,75.22,75.4057,75.032,75.8342,UP,1
2008-05-01,76.17,75.6,75.3807,75.416,75.7522,DOWN,0
2008-05-02,76.08,76.65,75.3558,75.654,75.6816,DOWN,0
2008-05-05,75.74,75.86,75.3308,75.71,75.6106,UP,1
2008-05-06,76.4,75.91,75.3138,76.002,75.5554,DOWN,0
2008-05-07,75.63,76.55,75.298,76.004,75.48,UP,1
2008-05-08,76.8,75.83,75.2899,76.13,75.4384,UP,1
2008-05-09,77.04,76.31,75.2831,76.322,75.4024,UP,1
2008-05-12,77.73,77.38,75.2895,76.72,75.4108,DOWN,0
2008-05-13,77.13,77.46,75.3044,76.866,75.4154,UP,1
2008-05-14,77.28,77.5,75.318,77.196,75.3832,DOWN,0
2008-05-15,76.08,77.16,75.3291,77.052,75.3184,DOWN,0
2008-05-16,75.93,77.75,75.3424,76.83,75.2632,UP,1
2008-05-19,76.02,75.96,75.3368,76.488,75.2322,UP,1
2008-05-20,76.07,75.81,75.3334,76.276,75.2094,DOWN,0
2008-05-21,75.68,76.06,75.3175,75.956,75.1694,UP,1
2008-05-22,76.33,75.64,75.3088,76.006,75.1602,DOWN,0
2008-05-23,75.46,76.12,75.3034,75.912,75.1414,DOWN,0
2008-05-27,75.28,75.49,75.3074,75.764,75.146,DOWN,0
2008-05-28,74.33,75.28,75.2985,75.416,75.157,DOWN,0
2008-05-29,73.62,74.34,75.2837,75.004,75.1266,UP,1
2008-05-30,73.79,73.64,75.2767,74.496,75.0952,UP,1
2008-06-02,74.76,73.85,75.2749,74.356,75.1012,UP,1
2008-06-03,75.02,75.03,75.2808,74.304,75.1036,DOWN,0
2008-06-04,74.42,75.28,75.2767,74.322,75.102,UP,1
2008-06-05,75.35,75.01,75.2775,74.668,75.1352,DOWN,0
2008-06-06,73.88,74.54,75.2708,74.686,75.1308,UP,1
2008-06-09,74.17,74.02,75.2624,74.568,75.1542,UP,1
2008-06-10,74.45,73.91,75.2584,74.454,75.1696,DOWN,0
2008-06-11,74.0,74.25,75.2491,74.37,75.1578,UP,1
2008-06-12,74.02,74.52,75.2407,74.104,75.1314,DOWN,0
2008-06-13,73.75,73.92,75.2403,74.078,75.109,DOWN,0
2008-06-16,73.6,73.44,75.2329,73.964,75.1034,DOWN,0
2008-06-17,72.24,73.8,75.2056,73.522,75.0882,DOWN,0
2008-06-18,70.57,71.975,75.1701,72.836,75.0396,UP,1
2008-06-19,71.49,70.67,75.1373,72.33,74.9686,DOWN,0
2008-06-20,69.92,71.24,75.0928,71.564,74.8722,DOWN,0
2008-06-23,69.8,70.16,75.0477,70.804,74.7846,DOWN,0
2008-06-24,69.06,69.44,75.0043,70.168,74.6874,UP,1
2008-06-25,70.17,69.17,74.9681,70.088,74.6182,UP,1
2008-06-26,70.24,69.63,74.9285,69.838,74.543,DOWN,0
2008-06-27,69.28,70.06,74.8792,69.71,74.458,UP,1
2008-06-30,69.63,69.34,74.8298,69.676,74.3556,DOWN,0
2008-07-01,68.8,69.39,74.7758,69.624,74.2048,DOWN,0
2008-07-02,67.51,69.4,74.7206,69.092,74.0602,UP,1
2008-07-03,67.72,67.5,74.6613,68.588,73.872,DOWN,0
2008-07-07,67.72,67.66,74.6078,68.276,73.7414,UP,1
2008-07-08,68.49,67.94,74.5606,68.048,73.6134,DOWN,0
2008-07-09,68.43,68.91,74.5147,67.974,73.4728,UP,1
2008-07-10,68.9,68.57,74.4746,68.252,73.352,DOWN,0
2008-07-11,67.4,68.24,74.4295,68.188,73.1876,UP,1
2008-07-14,67.69,68.02,74.3823,68.182,73.018,UP,1
2008-07-15,67.76,67.52,74.3364,68.036,72.8516,UP,1
2008-07-16,67.8,67.97,74.2842,67.91,72.6928,UP,1
2008-07-17,68.92,67.85,74.2379,67.914,72.5432,UP,1
2008-07-18,70.03,68.84,74.1992,68.44,72.4312,UP,1
2008-07-21,70.32,69.95,74.1634,68.966,72.3016,UP,1
2008-07-22,71.93,70.62,74.1383,69.8,72.1994,DOWN,0
2008-07-23,71.65,72.0,74.1087,70.57,72.0778,DOWN,0
2008-07-24,66.87,65.34,74.0537,70.16,71.8726,UP,1
2008-07-25,67.92,66.71,74.0025,69.738,71.6854,DOWN,0
2008-07-28,66.71,68.08,73.9417,69.016,71.498,UP,1
2008-07-29,67.25,66.98,73.8917,68.08,71.3244,UP,1
2008-07-30,67.44,67.39,73.8392,67.238,71.1528,UP,1
2008-07-31,67.58,67.21,73.7912,67.38,70.983,UP,1
2008-08-01,67.83,67.59,73.7483,67.362,70.826,UP,1
2008-08-04,68.84,67.65,73.7111,67.788,70.6762,UP,1
2008-08-05,70.46,69.1,73.6815,68.43,70.5762,DOWN,0
2008-08-06,70.24,72.41,73.6513,68.99,70.4754,UP,1
2008-08-07,70.35,69.78,73.6248,69.544,70.3958,UP,1
2008-08-08,71.68,70.62,73.5959,70.314,70.357,UP,1
2008-08-11,72.4,71.43,73.5784,71.026,70.3292,DOWN,0
2008-08-12,72.4,72.35,73.5929,71.414,70.282,DOWN,0
2008-08-13,72.16,72.49,73.606,71.798,70.2248,UP,1
2008-08-14,72.21,72.42,73.627,72.17,70.1806,UP,1
2008-08-15,73.13,72.29,73.6487,72.46,70.1362,UP,1
2008-08-18,73.24,73.12,73.6712,72.628,70.1234,UP,1
2008-08-19,73.27,73.1,73.6978,72.802,70.1054,DOWN,0
2008-08-20,72.4,73.09,73.7172,72.85,70.0644,UP,1
2008-08-21,72.51,72.3,73.7378,72.91,70.0346,DOWN,0
2008-08-22,72.4,73.0,73.753,72.764,70.0022,DOWN,0
2008-08-25,72.0,72.04,73.7708,72.516,69.9672,UP,1
2008-08-26,72.31,71.85,73.7868,72.324,69.9414,UP,1
2008-08-27,73.07,72.25,73.8062,72.458,69.958,UP,1
2008-08-28,73.56,73.44,73.8302,72.668,70.0178,DOWN,0
2008-08-29,73.15,73.34,73.8506,72.818,70.051,UP,1
2008-09-02,73.81,73.49,73.87,73.18,70.1288,UP,1
2008-09-03,74.33,73.84,73.8932,73.584,70.2194,DOWN,0
2008-09-04,73.06,73.87,73.9099,73.582,70.2994,DOWN,0
2008-09-05,72.99,72.95,73.9194,73.468,70.3558,UP,1
2008-09-08,75.17,74.03,73.9447,73.872,70.4544,DOWN,0
2008-09-09,74.39,75.15,73.974,73.988,70.5566,DOWN,0
2008-09-10,74.0,74.43,73.9961,73.922,70.644,UP,1
2008-09-11,74.38,73.18,74.0156,74.186,70.7556,DOWN,0
2008-09-12,74.08,73.97,74.0277,74.404,70.887,UP,1
2008-09-15,74.19,72.88,74.0357,74.208,71.0164,DOWN,0
2008-09-16,73.0,73.25,74.0335,73.93,71.122,DOWN,0
2008-09-17,71.16,71.6,74.026,73.362,71.1754,UP,1
2008-09-18,73.55,71.42,74.0346,73.196,71.2778,DOWN,0
2008-09-19,73.55,75.99,74.0439,73.09,71.3708,DOWN,0
2008-09-22,71.36,73.06,74.0375,72.524,71.45,DOWN,0
2008-09-23,69.99,71.33,74.0215,71.922,71.496,UP,1
2008-09-24,70.52,69.97,74.0086,71.794,71.5512,UP,1
2008-09-25,70.58,71.18,73.9933,71.2,71.6068,DOWN,0
2008-09-26,69.53,69.89,73.9723,70.396,71.619,DOWN,0
2008-09-29,68.21,69.0,73.9428,69.766,71.5826,UP,1
2008-09-30,69.5,69.01,73.9165,69.668,71.5662,DOWN,0
2008-10-01,69.21,68.73,73.8895,69.406,71.5118,DOWN,0
2008-10-02,67.54,69.01,73.854,68.798,71.4296,DOWN,0
2008-10-03,66.33,68.06,73.8106,68.158,71.4188,DOWN,0
2008-10-06,62.98,65.6,73.752,67.112,71.32,DOWN,0
2008-10-07,61.73,63.36,73.6825,65.558,71.2204,DOWN,0
2008-10-08,60.63,60.96,73.6023,63.842,71.088,DOWN,0
2008-10-09,56.25,60.74,73.5,61.584,70.8642,DOWN,0
2008-10-10,54.34,54.87,73.3882,59.186,70.5994,UP,1
2008-10-13,60.3,55.82,73.3092,58.65,70.4488,DOWN,0
2008-10-14,59.99,62.21,73.2314,58.302,70.2718,DOWN,0
2008-10-15,58.0,59.14,73.1438,57.776,70.0226,UP,1
2008-10-16,59.73,58.17,73.0674,58.472,69.8124,DOWN,0
2008-10-17,59.62,58.71,72.9903,59.528,69.5978,UP,1
2008-10-20,61.3,58.94,72.93,59.728,69.3902,DOWN,0
2008-10-21,61.24,62.5,72.8614,59.978,69.167,DOWN,0
2008-10-22,58.48,59.75,72.7739,60.074,68.8886,UP,1
2008-10-23,59.9,58.16,72.6836,60.108,68.6434,UP,1
2008-10-24,60.15,57.1,72.5945,60.214,68.4022,DOWN,0
2008-10-27,58.04,59.47,72.4919,59.562,68.1004,UP,1
2008-10-28,60.28,59.08,72.4041,59.37,67.8412,DOWN,0
2008-10-29,60.05,59.15,72.3241,59.684,67.5768,UP,1
2008-10-30,60.96,61.12,72.2473,59.896,67.348,UP,1
2008-10-31,61.49,61.33,72.1815,60.164,67.1276,DOWN,0
2008-11-03,61.43,61.49,72.114,60.842,66.9082,UP,1
2008-11-04,63.23,62.2,72.0597,61.432,66.7328,DOWN,0
2008-11-05,62.1,62.6,72.0034,61.842,66.5286,DOWN,0
2008-11-06,62.06,61.75,71.9483,62.062,66.3084,UP,1
2008-11-07,63.66,62.66,71.8991,62.496,66.1104,DOWN,0
2008-11-10,63.5,64.26,71.8438,62.91,65.9174,DOWN,0
2008-11-11,62.62,62.88,71.7822,62.788,65.6936,UP,1
2008-11-12,62.66,62.1,71.7263,62.9,65.4602,UP,1
2008-11-13,64.63,62.95,71.6806,63.414,65.2916,DOWN,0
2008-11-14,64.62,63.68,71.6327,63.606,65.1242,DOWN,0
2008-11-17,63.44,63.99,71.5804,63.594,64.8896,UP,1
2008-11-18,63.6,62.94,71.5351,63.79,64.6738,DOWN,0
2008-11-19,60.36,63.91,71.4698,63.33,64.401,DOWN,0
2008-11-20,58.89,60.0,71.3755,62.182,64.0912,UP,1
2008-11-21,59.71,58.86,71.2785,61.2,63.8038,UP,1
2008-11-24,61.41,60.24,71.1894,60.794,63.5482,UP,1
2008-11-25,61.56,61.78,71.0996,60.386,63.3194,UP,1
2008-11-26,62.51,60.73,71.0097,60.816,63.1464,UP,1
2008-11-28,63.36,62.43,70.9299,61.71,62.9426,DOWN,0
2008-12-01,59.56,62.17,70.8289,61.68,62.6628,DOWN,0
2008-12-02,59.42,60.21,70.7239,61.282,62.424,UP,1
2008-12-03,61.09,59.0,70.628,61.188,62.246,UP,1
2008-12-04,61.64,60.45,70.5382,61.014,62.0684,UP,1
2008-12-05,63.78,60.36,70.4606,61.098,61.9324,DOWN,0
2008-12-08,63.05,64.15,70.3801,61.796,61.8028,DOWN,0
2008-12-09,61.76,62.79,70.2919,62.264,61.6738,UP,1
2008-12-10,62.73,62.39,70.2111,62.592,61.5384,DOWN,0
2008-12-11,62.54,62.31,70.1296,62.772,61.405,DOWN,0
2008-12-12,62.2,61.53,70.0541,62.456,61.2982,DOWN,0
2008-12-15,61.33,62.245,69.9762,62.112,61.1982,UP,1
2008-12-16,63.64,61.79,69.9,62.488,61.2114,UP,1
2008-12-17,63.65,63.14,69.8216,62.672,61.2498,UP,1
2008-12-18,63.78,63.49,69.7471,62.92,61.3128,DOWN,0
2008-12-19,63.1,64.1,69.6747,63.1,61.4498,UP,1
2008-12-22,63.54,63.0,69.6064,63.542,61.6338,DOWN,0
2008-12-23,62.25,63.92,69.5292,63.264,61.6728,DOWN,0
2008-12-24,61.86,62.25,69.4546,62.906,61.7102,UP,1
2008-12-26,62.93,61.84,69.3872,62.736,61.8088,UP,1
2008-12-29,63.51,63.11,69.3295,62.818,61.8844,UP,1
2008-12-30,64.17,63.75,69.2815,62.944,61.9754,UP,1
2008-12-31,64.41,64.38,69.2278,63.376,62.0376,UP,1
2009-01-02,64.93,64.99,69.1757,63.99,62.1114,UP,1
2009-01-05,65.66,64.56,69.1317,64.536,62.255,DOWN,0
2009-01-06,61.4,60.73,69.0642,64.114,62.285,DOWN,0
2009-01-07,60.59,60.3,68.9946,63.398,62.2938,UP,1
2009-01-08,60.72,60.35,68.9298,62.66,62.3474,UP,1
2009-01-09,60.85,60.72,68.8635,61.844,62.3588,DOWN,0
2009-01-12,60.62,61.27,68.8016,60.836,62.3702,UP,1
2009-01-13,61.49,60.61,68.7407,60.854,62.3808,DOWN,0
2009-01-14,59.92,60.65,68.6673,60.72,62.3494,UP,1
2009-01-15,59.93,59.45,68.5903,60.562,62.3194,UP,1
2009-01-16,60.8,60.49,68.5199,60.552,62.2708,DOWN,0
2009-01-20,58.56,60.19,68.4433,60.14,62.2,DOWN,0
2009-01-21,58.41,59.05,68.3704,59.524,62.127,DOWN,0
2009-01-22,58.05,57.84,68.2956,59.15,62.0148,DOWN,0
2009-01-23,57.56,57.75,68.2082,58.676,61.896,UP,1
2009-01-26,59.46,57.72,68.1318,58.408,61.8328,UP,1
2009-01-27,60.4,59.7,68.0629,58.776,61.7876,UP,1
2009-01-28,60.99,61.08,67.9983,59.292,61.7148,DOWN,0
2009-01-29,60.2,60.74,67.9311,59.722,61.6264,DOWN,0
2009-01-30,59.2,60.01,67.8571,60.05,61.5416,UP,1
2009-02-02,59.7,58.33,67.788,60.098,61.4636,UP,1
2009-02-03,60.44,59.78,67.7164,60.106,61.4652,DOWN,0
2009-02-04,59.32,60.47,67.6313,59.772,61.4738,UP,1
2009-02-05,60.17,58.92,67.5585,59.766,61.483,UP,1
2009-02-06,61.75,60.31,67.4816,60.276,61.4898,DOWN,0
2009-02-09,61.52,61.71,67.4179,60.64,61.489,DOWN,0
2009-02-10,60.04,61.48,67.3437,60.56,61.4396,DOWN,0
2009-02-11,59.75,60.44,67.2651,60.646,61.3674,UP,1
2009-02-12,62.42,59.03,67.2025,61.096,61.4246,UP,1
2009-02-13,62.85,62.44,67.1387,61.316,61.4932,DOWN,0
2009-02-17,62.15,61.42,67.0686,61.442,61.5144,DOWN,0
2009-02-18,61.93,62.65,66.9978,61.82,61.5202,UP,1
2009-02-19,62.51,62.82,66.9317,62.372,61.4948,DOWN,0
2009-02-20,62.12,61.96,66.8603,62.312,61.4762,DOWN,0
2009-02-23,60.56,62.55,66.7849,61.854,61.4522,UP,1
2009-02-24,61.15,60.78,66.7067,61.654,61.4206,DOWN,0
2009-02-25,59.57,60.98,66.6193,61.182,61.3612,DOWN,0
2009-02-26,57.14,60.0,66.5164,60.108,61.26,DOWN,0
2009-02-27,55.01,56.16,66.4058,58.686,61.1336,DOWN,0
2009-03-02,54.44,53.3,66.2916,57.462,60.9496,UP,1
2009-03-03,55.05,55.02,66.1864,56.242,60.7776,UP,1
2009-03-04,55.99,55.53,66.0867,55.526,60.6218,DOWN,0
2009-03-05,54.68,55.18,65.98,55.034,60.4534,UP,1
2009-03-06,54.99,54.79,65.8746,55.03,60.2824,DOWN,0
2009-03-09,53.51,54.48,65.7638,54.844,60.1076,UP,1
2009-03-10,55.08,54.25,65.6575,54.85,59.972,DOWN,0
2009-03-11,53.57,55.47,65.5481,54.366,59.7848,UP,1
2009-03-12,55.74,53.43,65.4504,54.578,59.6294,UP,1
2009-03-13,57.14,55.85,65.3644,55.008,59.4888,UP,1
2009-03-16,57.5,57.28,65.2838,55.806,59.3506,UP,1
2009-03-17,58.11,57.42,65.2054,56.412,59.2142,DOWN,0
2009-03-18,57.81,57.59,65.1207,57.26,59.0572,DOWN,0
2009-03-19,56.68,58.13,65.029,57.448,58.9628,UP,1
2009-03-20,56.76,57.06,64.9407,57.372,58.8862,UP,1
2009-03-23,58.08,57.35,64.8543,57.488,58.8334,DOWN,0
2009-03-24,57.69,57.59,64.7734,57.404,58.7702,UP,1
2009-03-25,58.69,57.68,64.696,57.58,58.7316,UP,1
2009-03-26,59.52,58.86,64.6213,58.148,58.6922,DOWN,0
2009-03-27,58.11,59.12,64.5419,58.418,58.656,DOWN,0
2009-03-30,57.99,57.55,64.4617,58.4,58.6172,UP,1
2009-03-31,58.49,58.58,64.3854,58.56,58.571,UP,1
2009-04-01,58.61,58.54,64.3105,58.544,58.572,UP,1
2009-04-02,59.65,59.49,64.2475,58.57,58.5968,DOWN,0
2009-04-03,59.17,60.0,64.1905,58.782,58.6192,UP,1
2009-04-06,59.91,58.96,64.1326,59.166,58.6662,DOWN,0
2009-04-07,59.18,58.99,64.0789,59.304,58.6606,DOWN,0
2009-04-08,59.08,59.28,64.0253,59.398,58.6342,UP,1
2009-04-09,59.7,60.11,63.9785,59.408,58.6084,DOWN,0
2009-04-13,59.6,59.41,63.9257,59.494,58.5964,UP,1
2009-04-14,59.84,59.07,63.8737,59.48,58.6092,UP,1
2009-04-15,60.89,59.71,63.8317,59.822,58.633,UP,1
2009-04-16,61.57,60.88,63.7914,60.32,58.6556,UP,1
2009-04-17,62.43,62.1,63.7596,60.866,58.7178,DOWN,0
2009-04-20,61.76,62.0,63.7308,61.298,58.7496,UP,1
2009-04-21,63.32,62.06,63.7088,61.994,58.781,DOWN,0
2009-04-22,62.77,62.96,63.6841,62.37,58.806,DOWN,0
2009-04-23,61.58,63.06,63.6495,62.372,58.8368,DOWN,0
2009-04-24,61.12,61.65,63.613,62.11,58.8642,UP,1
2009-04-27,62.35,60.89,63.5802,62.228,58.8628,UP,1
2009-04-28,63.08,62.24,63.5586,62.18,58.8674,UP,1
2009-04-29,63.55,63.7,63.5379,62.336,58.8954,UP,1
2009-04-30,64.15,63.88,63.5199,62.85,58.9398,DOWN,0
2009-05-01,62.95,64.03,63.4956,63.216,58.9486,UP,1
2009-05-04,64.0,63.44,63.471,63.546,58.9862,UP,1
2009-05-05,64.64,63.95,63.4441,63.858,59.0678,DOWN,0
2009-05-06,64.42,64.85,63.4146,64.032,59.1332,UP,1
2009-05-07,64.8,64.53,63.3789,64.162,59.2378,UP,1
2009-05-08,65.26,64.65,63.347,64.624,59.4002,DOWN,0
2009-05-11,64.83,64.67,63.3368,64.79,59.5966,DOWN,0
2009-05-12,64.53,64.99,63.3198,64.768,59.7984,DOWN,0
2009-05-13,63.99,63.98,63.3062,64.682,59.9772,DOWN,0
2009-05-14,63.32,64.1,63.2866,64.386,60.1238,DOWN,0
2009-05-15,61.66,63.14,63.2577,63.666,60.2634,UP,1
2009-05-18,62.0,61.97,63.2298,63.1,60.4036,DOWN,0
2009-05-19,61.9,62.4,63.2001,62.574,60.5714,DOWN,0
2009-05-20,61.48,62.19,63.1633,62.072,60.6994,DOWN,0
2009-05-21,60.21,61.27,63.1121,61.45,60.8322,DOWN,0
2009-05-22,59.81,60.21,63.0599,61.08,60.9136,UP,1
2009-05-26,61.0,59.68,63.0132,60.88,60.9908,DOWN,0
2009-05-27,60.65,61.0,62.958,60.63,61.0538,UP,1
2009-05-28,61.18,61.14,62.9019,60.57,61.1152,DOWN,0
2009-05-29,60.96,61.35,62.8447,60.72,61.1782,UP,1
2009-06-01,61.9,61.47,62.7934,61.138,61.2826,DOWN,0
2009-06-02,61.84,61.65,62.7416,61.306,61.3842,DOWN,0
2009-06-03,61.4,61.53,62.6829,61.456,61.4506,UP,1
2009-06-04,61.59,61.39,62.6247,61.538,61.5286,DOWN,0
2009-06-05,61.25,61.73,62.5646,61.596,61.5798,DOWN,0
2009-06-08,60.86,61.25,62.5069,61.388,61.6066,DOWN,0
2009-06-09,60.49,61.19,62.4468,61.118,61.6542,DOWN,0
2009-06-10,60.24,60.85,62.386,60.886,61.6992,UP,1
2009-06-11,61.04,60.56,62.3312,60.776,61.7502,UP,1
2009-06-12,62.36,60.6,62.2814,60.998,61.8252,DOWN,0
2009-06-15,62.2,61.9,62.2271,61.266,61.8762,UP,1
2009-06-16,62.51,62.2,62.1718,61.67,61.943,UP,1
2009-06-17,64.98,62.52,62.131,62.618,62.0444,UP,1
2009-06-18,66.88,65.01,62.0963,63.786,62.1984,DOWN,0
2009-06-19,66.76,66.8,62.0585,64.666,62.352,DOWN,0
2009-06-22,65.71,66.26,62.0217,65.368,62.4722,DOWN,0
2009-06-23,65.45,65.9,61.984,65.956,62.5892,UP,1
2009-06-24,66.2,65.68,61.9392,66.2,62.7164,UP,1
2009-06-25,67.35,65.96,61.904,66.294,62.8456,DOWN,0
2009-06-26,67.03,67.3,61.8691,66.348,62.9548,UP,1
2009-06-29,67.25,67.1,61.8335,66.656,63.0512,UP,1
2009-06-30,67.79,67.01,61.802,67.124,63.1718,DOWN,0
2009-07-01,67.65,68.0,61.7693,67.414,63.2584,DOWN,0
2009-07-02,66.71,67.08,61.7379,67.286,63.3372,UP,1
2009-07-06,67.36,66.18,61.7189,67.352,63.4528,UP,1
2009-07-07,67.75,67.22,61.6899,67.452,63.5854,DOWN,0
2009-07-08,67.58,68.06,61.66,67.41,63.69,DOWN,0
2009-07-09,67.38,68.0,61.6401,67.356,63.776,DOWN,0
2009-07-10,66.26,67.23,61.6215,67.266,63.8302,UP,1
2009-07-13,67.0,66.16,61.6039,67.194,63.8872,DOWN,0
2009-07-14,66.74,66.96,61.5847,66.992,63.963,UP,1
2009-07-15,67.15,67.0,61.5728,66.906,64.026,UP,1
2009-07-16,67.34,67.16,61.5684,66.898,64.08,DOWN,0
2009-07-17,66.97,67.07,61.5558,67.04,64.131,DOWN,0
2009-07-20,66.79,67.13,61.5437,66.998,64.1708,UP,1
2009-07-21,67.81,67.34,61.545,67.212,64.2218,DOWN,0
2009-07-22,67.81,67.39,61.5524,67.344,64.2814,UP,1
2009-07-23,68.36,67.96,61.5793,67.548,64.358,UP,1
2009-07-24,68.59,68.25,61.6136,67.872,64.45,DOWN,0
2009-07-27,68.26,68.54,61.6518,68.166,64.5488,DOWN,0
2009-07-28,66.27,68.31,61.7019,67.858,64.641,UP,1
2009-07-29,67.89,66.82,61.7696,67.874,64.7588,DOWN,0
2009-07-30,67.41,68.67,61.8052,67.684,64.869,DOWN,0
2009-07-31,67.19,67.445,61.8412,67.404,64.9832,UP,1
2009-08-03,67.6,67.73,61.8892,67.272,65.131,UP,1
2009-08-04,67.83,67.41,61.9297,67.584,65.2914,DOWN,0
2009-08-05,66.79,67.6,61.9655,67.364,65.4072,DOWN,0
2009-08-06,66.65,66.78,61.9923,67.212,65.5272,UP,1
2009-08-07,67.29,66.77,62.0226,67.232,65.6494,UP,1
2009-08-10,67.74,67.21,62.0689,67.26,65.785,UP,1
2009-08-11,68.11,67.44,62.1099,67.316,65.9092,UP,1
2009-08-12,68.51,67.75,62.1517,67.66,66.0426,UP,1
2009-08-13,68.75,68.62,62.2053,68.08,66.1896,DOWN,0
2009-08-14,68.36,68.65,62.2457,68.294,66.325,UP,1
2009-08-17,69.09,68.15,62.2909,68.564,66.4818,DOWN,0
2009-08-18,68.46,69.07,62.3284,68.634,66.6338,UP,1
2009-08-19,68.91,67.76,62.3655,68.714,66.8022,UP,1
2009-08-20,69.42,68.96,62.4054,68.848,66.9858,UP,1
2009-08-21,69.84,69.7,62.4385,69.144,67.1618,UP,1
2009-08-24,69.87,70.18,62.4773,69.3,67.312,UP,1
2009-08-25,70.49,70.08,62.5195,69.706,67.4778,UP,1
2009-08-26,70.75,70.56,62.5549,70.074,67.6426,DOWN,0
2009-08-27,70.75,70.8,62.5912,70.34,67.758,DOWN,0
2009-08-28,70.46,71.01,62.6304,70.464,67.8296,DOWN,0
2009-08-31,69.79,70.32,62.666,70.448,67.8902,DOWN,0
