ticker,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-11-19,48.5,46.74,45.95,44.1934,39.3145,DOWN,0
2007-11-20,46.9,47.53,46.25,44.3314,39.392,UP,1
2007-11-21,48.05,46.62,46.8,44.503,39.4759,UP,1
2007-11-23,49.54,49.0,47.856,44.7096,39.5657,UP,1
2007-11-26,50.19,50.2,48.636,44.9248,39.6569,DOWN,0
2007-11-27,48.0,50.24,48.536,45.1074,39.7339,UP,1
2007-11-28,49.02,47.68,48.96,45.288,39.8104,UP,1
2007-11-29,49.15,48.81,49.18,45.4536,39.8885,DOWN,0
2007-11-30,47.68,50.31,48.808,45.5806,39.9606,UP,1
2007-12-03,48.34,47.0,48.438,45.7096,40.0361,DOWN,0
2007-12-04,48.23,48.35,48.484,45.8004,40.1109,DOWN,0
2007-12-05,48.12,48.73,48.304,45.8448,40.1874,DOWN,0
2007-12-06,48.12,48.0,48.098,45.8672,40.2657,DOWN,0
2007-12-07,47.42,48.25,48.046,45.8776,40.3364,UP,1
2007-12-10,48.91,47.45,48.16,45.9416,40.4116,DOWN,0
2007-12-11,47.34,48.97,47.982,45.965,40.4864,UP,1
2007-12-12,47.54,47.35,47.866,45.9904,40.5646,DOWN,0
2007-12-13,46.92,46.6,47.626,46.0184,40.6389,DOWN,0
2007-12-14,45.52,46.63,47.246,46.034,40.7045,DOWN,0
2007-12-17,45.15,44.53,46.494,46.013,40.7743,DOWN,0
2007-12-18,44.95,45.6,46.016,45.984,40.8425,DOWN,0
2007-12-19,44.85,44.79,45.478,45.9556,40.9114,DOWN,0
2007-12-20,44.75,44.78,45.044,45.9184,40.9782,UP,1
2007-12-21,45.55,45.37,45.05,45.9376,41.0447,UP,1
2007-12-24,46.08,45.78,45.236,45.9446,41.1151,DOWN,0
2007-12-26,45.88,45.58,45.422,45.9646,41.1842,DOWN,0
2007-12-27,45.38,45.91,45.528,45.9786,41.2499,DOWN,0
2007-12-28,45.25,45.5,45.628,45.9786,41.3137,DOWN,0
2007-12-31,45.17,44.75,45.552,45.9832,41.3762,DOWN,0
2008-01-02,45.14,45.15,45.364,46.024,41.4338,UP,1
2008-01-03,45.53,45.0,45.294,46.0682,41.494,UP,1
2008-01-04,45.56,45.01,45.33,46.1212,41.5495,DOWN,0
2008-01-07,45.09,45.7,45.298,46.1474,41.5982,DOWN,0
2008-01-08,42.63,45.18,44.79,46.1394,41.6289,DOWN,0
2008-01-09,42.24,42.92,44.21,46.125,41.6556,DOWN,0
2008-01-10,42.24,42.12,43.552,46.0496,41.6868,DOWN,0
2008-01-11,41.75,42.2,42.79,45.98,41.7156,UP,1
2008-01-14,41.77,41.46,42.126,45.905,41.7452,DOWN,0
2008-01-15,41.72,41.02,41.944,45.8426,41.7719,DOWN,0
2008-01-16,41.64,41.31,41.824,45.7772,41.7943,DOWN,0
2008-01-17,40.33,41.75,41.442,45.6968,41.8021,DOWN,0
2008-01-18,39.87,40.72,41.066,45.5806,41.8119,DOWN,0
2008-01-22,38.53,38.21,40.418,45.4714,41.8122,UP,1
2008-01-23,39.94,37.65,40.062,45.3762,41.8209,UP,1
2008-01-24,41.07,40.04,39.948,45.3466,41.8357,DOWN,0
2008-01-25,39.83,41.25,39.848,45.2526,41.8429,UP,1
2008-01-28,39.85,39.89,39.844,45.1416,41.8497,UP,1
2008-01-29,41.07,41.65,40.352,45.057,41.8603,DOWN,0
2008-01-30,40.71,41.32,40.506,44.986,41.8648,UP,1
2008-01-31,41.38,40.7,40.568,44.8878,41.8757,UP,1
2008-02-01,43.25,41.38,41.252,44.7828,41.9016,UP,1
2008-02-04,44.33,43.5,42.148,44.7314,41.933,UP,1
2008-02-05,44.91,44.57,42.916,44.6686,41.9653,DOWN,0
2008-02-06,44.07,45.0,43.588,44.5592,41.9961,UP,1
2008-02-07,44.15,44.2,44.142,44.4384,42.0287,DOWN,0
2008-02-08,40.1,43.2,43.512,44.2804,42.041,DOWN,0
2008-02-11,39.3,39.74,42.506,44.086,42.0471,UP,1
2008-02-12,40.03,38.77,41.53,43.9036,42.0535,UP,1
2008-02-13,41.26,40.48,40.968,43.7752,42.0705,DOWN,0
2008-02-14,39.86,41.01,40.11,43.6056,42.0815,DOWN,0
2008-02-15,39.63,39.75,40.016,43.4336,42.0906,DOWN,0
2008-02-19,39.39,40.03,40.034,43.259,42.1036,DOWN,0
2008-02-20,38.88,39.04,39.804,43.0742,42.1102,DOWN,0
2008-02-21,38.65,38.86,39.282,42.8988,42.1166,DOWN,0
2008-02-22,38.64,39.03,39.038,42.6934,42.1225,UP,1
2008-02-25,39.5,38.6,39.012,42.5366,42.133,UP,1
2008-02-26,39.85,39.33,39.104,42.3828,42.1506,UP,1
2008-02-27,40.0,39.99,39.328,42.2444,42.1678,DOWN,0
2008-02-28,39.56,39.99,39.51,42.1252,42.1793,DOWN,0
2008-02-29,38.86,39.1,39.554,41.9994,42.1851,UP,1
2008-03-03,39.11,38.74,39.476,41.8826,42.1942,DOWN,0
2008-03-04,38.75,38.9,39.256,41.7606,42.2084,UP,1
2008-03-05,39.32,39.13,39.12,41.652,42.2248,DOWN,0
2008-03-06,39.16,39.02,39.04,41.5242,42.2431,DOWN,0
2008-03-07,39.05,38.91,39.078,41.3836,42.2613,DOWN,0
2008-03-10,37.9,39.0,38.836,41.224,42.2728,UP,1
2008-03-11,38.76,38.49,38.838,41.0916,42.2926,DOWN,0
2008-03-12,38.05,38.81,38.584,40.9476,42.3077,UP,1
2008-03-13,38.12,37.68,38.376,40.8066,42.3199,DOWN,0
2008-03-14,37.61,38.45,38.088,40.656,42.3286,DOWN,0
2008-03-17,36.49,36.63,37.806,40.4752,42.3263,UP,1
2008-03-18,37.52,37.09,37.558,40.3144,42.3259,DOWN,0
2008-03-19,37.05,37.83,37.358,40.1536,42.3226,DOWN,0
2008-03-20,35.62,37.1,36.858,40.0134,42.3076,UP,1
2008-03-24,36.68,35.9,36.672,39.9022,42.3,UP,1
2008-03-25,37.78,36.2,36.93,39.813,42.2992,DOWN,0
2008-03-26,37.4,37.67,36.906,39.726,42.2947,UP,1
2008-03-27,37.58,37.6,37.012,39.6422,42.2918,DOWN,0
2008-03-28,37.32,37.68,37.352,39.5542,42.2872,DOWN,0
2008-03-31,37.05,37.12,37.426,39.4624,42.2751,UP,1
2008-04-01,38.3,37.2,37.53,39.4218,42.2688,UP,1
2008-04-02,38.5,38.29,37.75,39.3944,42.2585,UP,1
2008-04-03,38.77,38.32,37.988,39.3992,42.2489,UP,1
2008-04-04,39.63,38.75,38.45,39.393,42.235,DOWN,0
2008-04-07,39.2,39.66,38.88,39.3556,42.2239,UP,1
2008-04-08,39.4,38.97,39.1,39.347,42.2122,DOWN,0
2008-04-09,38.19,39.2,39.038,39.3138,42.1965,UP,1
2008-04-10,38.27,38.01,38.938,39.2578,42.1864,DOWN,0
2008-04-11,36.85,37.95,38.382,39.1806,42.1668,DOWN,0
2008-04-14,35.76,36.85,37.694,39.0682,42.1416,DOWN,0
2008-04-15,34.66,35.91,36.746,38.8964,42.1173,UP,1
2008-04-16,35.0,34.77,36.108,38.7098,42.09,UP,1
2008-04-17,35.83,35.08,35.62,38.5282,42.0609,UP,1
2008-04-18,36.0,36.34,35.45,38.3668,42.0339,UP,1
2008-04-21,36.85,36.07,35.668,38.2208,42.0055,DOWN,0
2008-04-22,36.37,36.74,36.01,38.1462,41.9723,UP,1
2008-04-23,36.72,36.42,36.354,38.0946,41.941,UP,1
2008-04-24,37.55,36.89,36.698,38.045,41.9159,UP,1
2008-04-25,37.97,37.62,37.092,37.9792,41.8909,UP,1
2008-04-28,38.05,37.86,37.332,37.943,41.8657,UP,1
2008-04-29,38.76,38.15,37.81,37.9256,41.8421,DOWN,0
2008-04-30,37.97,38.73,38.06,37.8972,41.8144,DOWN,0
2008-05-01,37.82,37.97,38.114,37.876,41.7851,UP,1
2008-05-02,38.76,38.0,38.272,37.8782,41.7639,UP,1
2008-05-05,39.36,38.76,38.534,37.8926,41.7477,UP,1
2008-05-06,42.39,42.86,39.26,37.9504,41.7484,UP,1
2008-05-07,42.77,42.18,40.22,38.0088,41.7506,UP,1
2008-05-08,43.03,43.11,41.262,38.0694,41.7612,DOWN,0
2008-05-09,42.55,42.79,42.02,38.1292,41.7687,UP,1
2008-05-12,43.74,42.52,42.896,38.2268,41.7849,DOWN,0
2008-05-13,43.06,43.72,43.03,38.3058,41.7982,DOWN,0
2008-05-14,41.83,43.05,42.842,38.3674,41.801,UP,1
2008-05-15,43.05,41.97,42.846,38.442,41.8102,DOWN,0
2008-05-16,42.4,43.09,42.816,38.5068,41.8138,DOWN,0
2008-05-19,41.79,41.93,42.426,38.5616,41.8115,UP,1
2008-05-20,42.61,41.16,42.336,38.6558,41.819,DOWN,0
2008-05-21,42.06,42.82,42.382,38.7218,41.8354,DOWN,0
2008-05-22,42.04,41.87,42.18,38.8016,41.8518,DOWN,0
2008-05-23,41.52,41.51,42.004,38.8696,41.8596,UP,1
2008-05-27,41.7,41.19,41.986,38.9514,41.8758,UP,1
2008-05-28,42.46,42.22,41.956,39.0708,41.8981,UP,1
2008-05-29,42.49,42.38,42.042,39.1702,41.9181,UP,1
2008-05-30,43.6,42.6,42.354,39.3012,41.9438,UP,1
2008-06-02,43.72,43.0,42.794,39.4632,41.9752,DOWN,0
2008-06-03,43.5,43.62,43.154,39.5996,42.0082,DOWN,0
2008-06-04,43.04,43.45,43.27,39.7048,42.0343,DOWN,0
2008-06-05,42.85,43.35,43.342,39.8138,42.0543,DOWN,0
2008-06-06,37.23,42.75,42.068,39.8068,42.0484,UP,1
2008-06-09,38.95,37.88,41.114,39.8394,42.0441,DOWN,0
2008-06-10,38.65,38.49,40.144,39.8714,42.0409,DOWN,0
2008-06-11,36.97,38.58,38.93,39.8448,42.0282,DOWN,0
2008-06-12,36.56,37.19,37.672,39.806,42.0134,UP,1
2008-06-13,36.73,36.45,37.572,39.7652,42.0038,DOWN,0
2008-06-16,36.1,36.8,37.002,39.6946,41.989,UP,1
2008-06-17,36.23,36.5,36.518,39.6352,41.9742,DOWN,0
2008-06-18,36.17,36.13,36.358,39.5706,41.9518,UP,1
2008-06-19,36.3,36.21,36.306,39.5328,41.9292,DOWN,0
2008-06-20,36.04,36.2,36.168,39.4882,41.9041,UP,1
2008-06-23,36.78,36.44,36.304,39.4868,41.8828,DOWN,0
2008-06-24,35.98,36.33,36.254,39.4912,41.8658,DOWN,0
2008-06-25,35.5,35.8,36.12,39.508,41.8451,DOWN,0
2008-06-26,34.74,35.51,35.808,39.5028,41.8188,UP,1
2008-06-27,34.85,35.06,35.57,39.4832,41.7958,DOWN,0
2008-06-30,33.59,35.19,34.932,39.435,41.7677,UP,1
2008-07-01,34.2,33.39,34.576,39.382,41.7415,DOWN,0
2008-07-02,33.2,34.23,34.116,39.3186,41.7132,DOWN,0
2008-07-03,33.06,33.4,33.78,39.2454,41.6785,DOWN,0
2008-07-07,32.25,33.61,33.26,39.1394,41.6354,UP,1
2008-07-08,35.03,32.25,33.548,39.0806,41.6039,DOWN,0
2008-07-09,34.16,35.0,33.54,39.0028,41.5653,DOWN,0
2008-07-10,33.59,34.18,33.618,38.8994,41.5148,DOWN,0
2008-07-11,32.15,33.23,33.436,38.783,41.446,DOWN,0
2008-07-14,31.81,32.47,33.348,38.6628,41.3701,UP,1
2008-07-15,31.98,31.44,32.738,38.5272,41.2955,UP,1
2008-07-16,33.44,32.16,32.594,38.4088,41.2341,UP,1
2008-07-17,34.04,33.86,32.684,38.2418,41.1735,DOWN,0
2008-07-18,33.46,34.1,32.946,38.0556,41.1094,DOWN,0
2008-07-21,33.45,33.53,33.274,37.864,41.0491,UP,1
2008-07-22,34.1,33.35,33.698,37.695,40.9959,UP,1
2008-07-23,35.56,34.12,34.122,37.5314,40.9427,DOWN,0
2008-07-24,34.28,35.98,34.17,37.3558,40.8821,UP,1
2008-07-25,35.38,34.6,34.554,37.2268,40.8276,DOWN,0
2008-07-28,34.65,35.38,34.794,37.0588,40.7678,UP,1
2008-07-29,36.32,34.87,35.238,36.9372,40.7265,UP,1
2008-07-30,36.55,36.68,35.436,36.8324,40.6806,UP,1
2008-07-31,36.81,36.7,35.942,36.7164,40.6402,UP,1
2008-08-01,37.52,36.85,36.37,36.6256,40.6044,UP,1
2008-08-04,37.88,37.45,37.016,36.5424,40.5676,UP,1
2008-08-05,38.57,39.92,37.466,36.4834,40.5357,DOWN,0
2008-08-06,35.99,38.17,37.354,36.3692,40.5002,DOWN,0
2008-08-07,35.25,35.88,37.042,36.225,40.4598,UP,1
2008-08-08,37.06,35.44,36.95,36.1164,40.4306,DOWN,0
2008-08-11,36.38,37.06,36.65,35.972,40.3936,UP,1
2008-08-12,36.66,36.14,36.268,35.8308,40.3617,DOWN,0
2008-08-13,36.25,36.33,36.32,35.6858,40.3282,UP,1
2008-08-14,36.57,36.01,36.584,35.5564,40.281,UP,1
2008-08-15,36.66,36.99,36.504,35.4326,40.2381,DOWN,0
2008-08-18,36.21,36.63,36.47,35.4122,40.1916,DOWN,0
2008-08-19,35.44,35.78,36.226,35.342,40.1446,DOWN,0
2008-08-20,35.29,35.5,36.034,35.2748,40.0965,DOWN,0
2008-08-21,34.97,34.98,35.714,35.2348,40.0496,UP,1
2008-08-22,35.28,35.05,35.438,35.2092,39.9976,DOWN,0
2008-08-25,35.03,35.09,35.202,35.1752,39.9528,UP,1
2008-08-26,35.77,35.03,35.268,35.1686,39.9081,UP,1
2008-08-27,36.28,35.73,35.466,35.1696,39.8768,UP,1
2008-08-28,37.87,36.37,36.046,35.2036,39.8435,DOWN,0
2008-08-29,37.56,37.79,36.502,35.2288,39.8043,DOWN,0
2008-09-02,37.2,37.72,36.936,35.252,39.7638,DOWN,0
2008-09-03,37.1,37.21,37.202,35.2584,39.728,DOWN,0
2008-09-04,35.5,36.75,37.046,35.2488,39.674,DOWN,0
2008-09-05,34.75,35.35,36.422,35.2338,39.6053,UP,1
2008-09-08,35.21,35.57,35.952,35.2432,39.5468,DOWN,0
2008-09-09,34.99,35.29,35.51,35.246,39.4815,DOWN,0
2008-09-10,34.45,34.94,34.98,35.2632,39.4061,DOWN,0
2008-09-11,34.0,34.16,34.68,35.2592,39.3251,UP,1
2008-09-12,34.6,33.72,34.65,35.2872,39.2581,DOWN,0
2008-09-15,34.0,33.72,34.408,35.306,39.183,UP,1
2008-09-16,35.79,33.85,34.568,35.3768,39.1162,DOWN,0
2008-09-17,35.23,35.36,34.724,35.3808,39.054,UP,1
2008-09-18,37.98,35.76,35.52,35.4572,39.0022,UP,1
2008-09-19,38.5,42.01,36.3,35.5554,38.9535,DOWN,0
2008-09-22,36.62,38.42,36.824,35.6448,38.896,DOWN,0
2008-09-23,35.37,36.62,36.74,35.716,38.8323,DOWN,0
2008-09-24,34.17,35.33,36.528,35.7598,38.766,UP,1
2008-09-25,35.01,34.08,35.934,35.7912,38.6965,DOWN,0
2008-09-26,34.86,34.75,35.206,35.8076,38.6341,DOWN,0
2008-09-29,32.79,34.56,34.44,35.7942,38.5604,UP,1
2008-09-30,34.23,33.28,34.212,35.8098,38.4969,DOWN,0
2008-10-01,33.42,33.98,34.062,35.7962,38.4364,DOWN,0
2008-10-02,31.92,33.09,33.444,35.7234,38.3703,DOWN,0
2008-10-03,30.18,32.1,32.508,35.6414,38.2964,DOWN,0
2008-10-06,29.01,30.12,31.752,35.514,38.2172,DOWN,0
2008-10-07,28.66,29.54,30.638,35.3942,38.1368,UP,1
2008-10-08,28.72,27.9,29.698,35.2422,38.0526,DOWN,0
2008-10-09,27.99,29.27,28.912,35.071,37.9622,UP,1
2008-10-10,29.58,27.01,28.792,34.9264,37.8807,UP,1
2008-10-13,31.15,30.38,29.22,34.799,37.8095,DOWN,0
2008-10-14,30.11,31.75,29.51,34.6436,37.7338,DOWN,0
2008-10-15,27.94,29.74,29.354,34.431,37.6477,UP,1
2008-10-16,29.97,28.17,29.75,34.3106,37.5718,DOWN,0
2008-10-17,29.17,29.01,29.668,34.189,37.49,UP,1
2008-10-20,30.5,29.32,29.538,34.0578,37.4147,UP,1
2008-10-21,30.53,30.02,29.622,33.9408,37.3419,DOWN,0
2008-10-22,28.96,29.99,29.826,33.7868,37.2736,DOWN,0
2008-10-23,28.31,29.11,29.494,33.628,37.2039,DOWN,0
2008-10-24,27.59,26.96,29.178,33.4484,37.1307,DOWN,0
2008-10-27,25.62,27.13,28.202,33.2276,37.05,UP,1
2008-10-28,28.05,26.31,27.706,33.0644,36.9814,UP,1
2008-10-29,29.11,28.22,27.736,32.9378,36.9184,UP,1
2008-10-30,29.61,29.82,27.996,32.8242,36.8582,UP,1
2008-10-31,30.14,29.61,28.506,32.7276,36.8072,DOWN,0
2008-11-03,29.84,30.05,29.35,32.6188,36.7571,UP,1
2008-11-04,32.25,30.39,30.19,32.5632,36.7257,DOWN,0
2008-11-05,31.82,33.0,30.732,32.4842,36.6851,DOWN,0
2008-11-06,29.41,31.67,30.692,32.3468,36.6268,DOWN,0
2008-11-07,29.0,29.63,30.464,32.1694,36.5727,DOWN,0
2008-11-10,27.95,29.51,30.086,31.9772,36.5132,DOWN,0
2008-11-11,27.87,27.59,29.21,31.7906,36.4472,DOWN,0
2008-11-12,27.17,27.5,28.28,31.592,36.3795,UP,1
2008-11-13,29.1,27.3,28.218,31.464,36.3181,DOWN,0
2008-11-14,27.23,28.74,27.864,31.3136,36.238,DOWN,0
2008-11-17,27.08,27.09,27.69,31.151,36.1517,DOWN,0
2008-11-18,26.9,27.13,27.496,30.9892,36.0617,DOWN,0
2008-11-19,24.87,26.89,27.036,30.7976,35.9657,DOWN,0
2008-11-20,24.24,25.4,26.064,30.6024,35.8661,UP,1
2008-11-21,27.69,23.88,26.156,30.4642,35.804,UP,1
2008-11-24,30.32,28.05,26.804,30.3906,35.7592,UP,1
2008-11-25,30.59,30.55,27.542,30.2866,35.7119,UP,1
2008-11-26,34.14,30.07,29.396,30.2648,35.6764,UP,1
2008-11-28,35.5,33.86,31.648,30.2152,35.6546,DOWN,0
2008-12-01,31.54,34.58,32.418,30.076,35.6141,UP,1
2008-12-02,33.25,32.0,33.004,30.0086,35.5834,DOWN,0
2008-12-03,32.15,32.79,33.316,29.9442,35.5497,DOWN,0
2008-12-04,30.99,31.98,32.686,29.8806,35.5114,UP,1
2008-12-05,32.06,30.55,31.998,29.8216,35.4786,UP,1
2008-12-08,33.88,32.57,32.466,29.802,35.4504,DOWN,0
2008-12-09,33.32,33.5,32.48,29.8126,35.4178,UP,1
2008-12-10,33.58,33.52,32.766,29.7996,35.3857,DOWN,0
2008-12-11,31.7,33.34,32.908,29.7652,35.3464,UP,1
2008-12-12,31.92,31.01,32.88,29.7652,35.3117,DOWN,0
2008-12-15,30.49,32.26,32.202,29.7714,35.2686,UP,1
2008-12-16,32.8,30.94,32.098,29.8472,35.2388,UP,1
2008-12-17,32.94,32.44,31.97,29.9328,35.2069,DOWN,0
2008-12-18,32.71,32.82,32.172,30.0126,35.1747,DOWN,0
2008-12-19,31.88,33.2,32.164,30.0904,35.1388,DOWN,0
2008-12-22,31.34,32.02,32.334,30.1256,35.106,DOWN,0
2008-12-23,29.84,31.52,31.742,30.0994,35.0614,UP,1
2008-12-24,30.38,29.8,31.23,30.1048,35.0231,UP,1
2008-12-26,30.51,30.57,30.79,30.1562,34.985,DOWN,0
2008-12-29,29.83,30.52,30.38,30.1534,34.9461,UP,1
2008-12-30,31.09,30.15,30.33,30.1918,34.9192,UP,1
2008-12-31,33.57,31.42,31.076,30.2532,34.8994,DOWN,0
2009-01-02,33.45,33.62,31.69,30.3116,34.8814,UP,1
2009-01-05,35.0,33.59,32.588,30.4324,34.8783,UP,1
2009-01-06,35.25,35.23,33.672,30.5712,34.8711,DOWN,0
2009-01-07,34.14,34.62,34.282,30.7022,34.8529,UP,1
2009-01-08,34.67,34.1,34.502,30.8832,34.8393,DOWN,0
2009-01-09,33.04,34.57,34.42,30.983,34.8166,DOWN,0
2009-01-12,32.45,32.89,33.91,31.0498,34.7922,UP,1
2009-01-13,33.52,32.21,33.564,31.128,34.7746,DOWN,0
2009-01-14,32.54,33.01,33.244,31.176,34.7458,DOWN,0
2009-01-15,32.42,32.45,32.794,31.2276,34.7154,UP,1
2009-01-16,32.97,32.68,32.78,31.242,34.6864,DOWN,0
2009-01-20,30.78,32.61,32.446,31.2212,34.6421,UP,1
2009-01-21,32.05,31.13,32.152,31.274,34.6064,UP,1
2009-01-22,32.28,31.35,32.1,31.3396,34.5708,UP,1
2009-01-23,32.95,31.75,32.206,31.4396,34.5446,UP,1
2009-01-26,33.68,32.95,32.348,31.5558,34.5217,UP,1
2009-01-27,34.5,33.9,33.092,31.7024,34.5099,UP,1
2009-01-28,35.08,35.5,33.698,31.822,34.5065,DOWN,0
2009-01-29,34.26,34.93,34.094,31.9626,34.5045,DOWN,0
2009-01-30,34.08,34.69,34.32,32.1026,34.4999,UP,1
2009-02-02,34.52,33.9,34.488,32.255,34.4934,UP,1
2009-02-03,36.78,36.33,34.944,32.4932,34.4973,UP,1
2009-02-04,38.0,36.89,35.528,32.7684,34.503,UP,1
2009-02-05,38.28,37.5,36.332,32.9802,34.5126,UP,1
2009-02-06,39.54,38.27,37.424,33.1646,34.5266,DOWN,0
2009-02-09,39.37,39.5,38.394,33.3402,34.5357,DOWN,0
2009-02-10,38.22,39.65,38.682,33.4218,34.537,UP,1
2009-02-11,38.41,38.54,38.764,33.48,34.5388,UP,1
2009-02-12,39.19,37.79,38.946,33.633,34.5409,UP,1
2009-02-13,39.75,39.35,38.988,33.763,34.5498,DOWN,0
2009-02-17,38.13,38.59,38.74,33.8826,34.5514,DOWN,0
2009-02-18,38.0,38.42,38.696,34.0228,34.5476,DOWN,0
2009-02-19,37.96,38.53,38.606,34.1408,34.5406,DOWN,0
2009-02-20,36.18,35.31,38.004,34.1868,34.5095,DOWN,0
2009-02-23,35.4,36.72,37.134,34.2284,34.4727,UP,1
2009-02-24,36.42,35.9,36.792,34.2852,34.4396,DOWN,0
2009-02-25,35.43,36.24,36.278,34.3598,34.404,DOWN,0
2009-02-26,34.86,35.85,35.658,34.4186,34.3596,UP,1
2009-02-27,35.34,34.66,35.49,34.5156,34.321,DOWN,0
2009-03-02,33.51,34.86,35.112,34.5298,34.2794,DOWN,0
2009-03-03,32.95,34.0,34.418,34.53,34.2289,UP,1
2009-03-04,34.59,33.16,34.25,34.5676,34.1899,DOWN,0
2009-03-05,32.47,33.86,33.772,34.5794,34.1433,DOWN,0
2009-03-06,30.94,32.59,32.892,34.5714,34.0849,DOWN,0
2009-03-09,30.63,30.52,32.316,34.5872,34.0278,UP,1
2009-03-10,30.76,31.3,31.878,34.5948,33.9714,UP,1
2009-03-11,31.31,30.87,31.222,34.6108,33.9203,DOWN,0
2009-03-12,31.08,30.95,30.944,34.6358,33.8672,UP,1
2009-03-13,32.12,31.35,31.18,34.6564,33.8155,UP,1
2009-03-16,32.51,32.47,31.556,34.6352,33.7656,UP,1
2009-03-17,33.3,32.59,32.064,34.6322,33.7141,UP,1
2009-03-18,33.85,33.3,32.572,34.6092,33.6648,UP,1
2009-03-19,34.7,34.32,33.296,34.5982,33.6208,DOWN,0
2009-03-20,33.42,34.99,33.556,34.5838,33.5727,UP,1
2009-03-23,33.8,34.05,33.814,34.5664,33.5274,DOWN,0
2009-03-24,33.06,33.23,33.766,34.5668,33.5066,DOWN,0
2009-03-25,33.0,33.4,33.596,34.5778,33.4768,UP,1
2009-03-26,34.23,33.1,33.502,34.592,33.4548,DOWN,0
2009-03-27,32.99,33.68,33.416,34.601,33.4348,DOWN,0
2009-03-30,32.39,32.19,33.134,34.6004,33.414,UP,1
2009-03-31,32.84,32.64,33.09,34.5978,33.3945,UP,1
2009-04-01,33.33,32.37,33.156,34.6488,33.3807,DOWN,0
2009-04-02,33.2,33.94,32.95,34.6718,33.3655,UP,1
2009-04-03,33.64,33.08,33.08,34.699,33.3529,UP,1
2009-04-06,33.8,33.25,33.362,34.716,33.3404,DOWN,0
2009-04-07,32.22,33.41,33.238,34.6868,33.3213,DOWN,0
2009-04-08,32.02,32.56,32.976,34.6372,33.2975,UP,1
2009-04-09,33.55,32.65,33.046,34.6066,33.2854,DOWN,0
2009-04-13,32.24,32.97,32.766,34.5662,33.2691,UP,1
2009-04-14,32.5,31.82,32.506,34.5346,33.2579,DOWN,0
2009-04-15,32.37,32.22,32.536,34.4916,33.2455,UP,1
2009-04-16,34.0,32.5,32.932,34.436,33.2475,DOWN,0
2009-04-17,33.59,34.11,32.94,34.3478,33.2445,DOWN,0
2009-04-20,32.68,33.01,33.028,34.2358,33.2419,DOWN,0
2009-04-21,32.66,32.45,33.06,34.0982,33.2399,UP,1
2009-04-22,34.62,32.45,33.51,34.0032,33.2517,UP,1
2009-04-23,35.46,34.75,33.802,33.948,33.2539,UP,1
2009-04-24,36.06,35.84,34.296,33.901,33.2634,DOWN,0
2009-04-27,35.82,35.99,34.924,33.8336,33.2745,DOWN,0
2009-04-28,35.0,35.57,35.392,33.7386,33.2888,UP,1
2009-04-29,36.64,35.1,35.796,33.7088,33.3129,DOWN,0
2009-04-30,35.14,36.81,35.732,33.6516,33.3287,UP,1
2009-05-01,35.94,35.22,35.708,33.6112,33.3412,UP,1
2009-05-04,36.83,35.95,35.91,33.6242,33.3552,UP,1
2009-05-05,38.15,37.91,36.54,33.6792,33.3786,UP,1
2009-05-06,38.18,38.69,36.848,33.7144,33.4023,DOWN,0
2009-05-07,36.65,38.08,37.15,33.7388,33.415,UP,1
2009-05-08,37.86,36.65,37.534,33.7988,33.4265,DOWN,0
2009-05-11,36.95,37.25,37.558,33.831,33.4399,DOWN,0
2009-05-12,36.47,36.77,37.222,33.8902,33.4453,DOWN,0
2009-05-13,36.04,35.73,36.794,33.952,33.4523,UP,1
2009-05-14,36.26,36.1,36.716,33.9854,33.452,DOWN,0
2009-05-15,35.66,36.21,36.276,34.0492,33.4475,UP,1
2009-05-18,36.55,35.99,36.196,34.1614,33.4462,DOWN,0
2009-05-19,36.12,36.3,36.126,34.2712,33.4392,DOWN,0
2009-05-20,36.05,36.5,36.128,34.377,33.4301,UP,1
2009-05-21,36.07,35.71,36.09,34.4722,33.4176,DOWN,0
2009-05-22,35.73,36.3,36.104,34.5652,33.4163,UP,1
2009-05-26,36.6,35.57,36.114,34.6548,33.423,UP,1
2009-05-27,37.4,36.47,36.37,34.7526,33.4247,UP,1
2009-05-28,38.47,37.8,36.854,34.856,33.4352,UP,1
2009-05-29,39.22,38.69,37.484,34.9634,33.448,UP,1
2009-06-01,39.91,39.51,38.32,35.0676,33.4663,UP,1
2009-06-02,40.49,39.6,39.098,35.209,33.4859,DOWN,0
2009-06-03,38.99,39.85,39.416,35.3128,33.4975,UP,1
2009-06-04,39.46,38.57,39.614,35.4408,33.5138,UP,1
2009-06-05,40.12,39.69,39.794,35.5832,33.5372,DOWN,0
2009-06-08,39.73,39.56,39.758,35.6932,33.5594,DOWN,0
2009-06-09,39.03,39.73,39.466,35.814,33.5796,UP,1
2009-06-10,39.58,39.3,39.584,35.9578,33.6011,DOWN,0
2009-06-11,38.04,39.51,39.3,36.0618,33.6162,DOWN,0
2009-06-12,37.75,37.66,38.826,36.1502,33.6261,DOWN,0
2009-06-15,36.2,37.43,38.12,36.2102,33.6257,DOWN,0
2009-06-16,35.32,36.3,37.378,36.2438,33.613,UP,1
2009-06-17,35.65,35.01,36.592,36.2808,33.6034,UP,1
2009-06-18,36.02,35.97,36.188,36.3568,33.5975,UP,1
2009-06-19,36.95,36.3,36.028,36.4554,33.5967,DOWN,0
