ticker,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-21,0.654,0.634,1.0443,0.6129,0.7637,DOWN,0
2001-06-22,0.62,0.657,1.036,0.612,0.7628,UP,1
2001-06-25,0.641,0.636,1.0283,0.6218,0.7609,UP,1
2001-06-26,0.663,0.627,1.0209,0.6407,0.7601,UP,1
2001-06-27,0.702,0.691,1.0138,0.6558,0.7594,UP,1
2001-06-28,0.718,0.712,1.0067,0.6686,0.7573,DOWN,0
2001-06-29,0.708,0.716,0.9996,0.6861,0.7554,UP,1
2001-07-02,0.726,0.705,0.992,0.7033,0.7542,DOWN,0
2001-07-03,0.707,0.725,0.9847,0.7121,0.7521,UP,1
2001-07-05,0.764,0.714,0.9778,0.7244,0.7517,DOWN,0
2001-07-06,0.764,0.745,0.9714,0.7335,0.7509,UP,1
2001-07-09,0.791,0.768,0.966,0.7501,0.7513,DOWN,0
2001-07-10,0.781,0.804,0.9599,0.7609,0.7516,DOWN,0
2001-07-11,0.767,0.772,0.9533,0.773,0.7512,UP,1
2001-07-12,0.824,0.785,0.9474,0.7852,0.7508,UP,1
2001-07-13,0.849,0.813,0.9417,0.8023,0.7506,DOWN,0
2001-07-16,0.801,0.847,0.9362,0.8043,0.7499,UP,1
2001-07-17,0.818,0.792,0.9303,0.8117,0.7487,DOWN,0
2001-07-18,0.798,0.804,0.9247,0.8179,0.7477,UP,1
2001-07-19,0.824,0.807,0.9198,0.8179,0.748,UP,1
2001-07-20,0.849,0.827,0.9153,0.8179,0.75,DOWN,0
2001-07-23,0.802,0.851,0.9103,0.8181,0.7514,DOWN,0
2001-07-24,0.603,0.681,0.9049,0.7752,0.7488,DOWN,0
2001-07-25,0.576,0.614,0.8999,0.7307,0.747,UP,1
2001-07-26,0.617,0.584,0.8955,0.6891,0.7458,DOWN,0
2001-07-27,0.613,0.617,0.891,0.6418,0.7439,UP,1
2001-07-30,0.628,0.611,0.8871,0.607,0.7416,DOWN,0
2001-07-31,0.625,0.632,0.884,0.6113,0.7394,DOWN,0
2001-08-01,0.625,0.637,0.88,0.6212,0.7355,DOWN,0
2001-08-02,0.609,0.63,0.877,0.6198,0.7315,DOWN,0
2001-08-03,0.608,0.612,0.8745,0.6188,0.728,DOWN,0
2001-08-06,0.595,0.609,0.8712,0.6123,0.7232,DOWN,0
2001-08-07,0.58,0.595,0.8672,0.6034,0.7177,DOWN,0
2001-08-08,0.556,0.576,0.8623,0.5895,0.7116,DOWN,0
2001-08-09,0.523,0.557,0.8574,0.5722,0.7064,DOWN,0
2001-08-10,0.497,0.529,0.8525,0.5502,0.6996,UP,1
2001-08-13,0.506,0.505,0.847,0.5324,0.6928,UP,1
2001-08-14,0.527,0.516,0.8404,0.5217,0.6864,DOWN,0
2001-08-15,0.504,0.527,0.8341,0.5114,0.6801,DOWN,0
2001-08-16,0.491,0.504,0.8283,0.5049,0.6739,UP,1
2001-08-17,0.5,0.476,0.8216,0.5053,0.6677,UP,1
2001-08-20,0.52,0.509,0.8149,0.5081,0.6624,DOWN,0
2001-08-21,0.495,0.535,0.8074,0.5017,0.6575,UP,1
2001-08-22,0.51,0.508,0.8006,0.5029,0.653,DOWN,0
2001-08-23,0.482,0.507,0.7938,0.5011,0.6485,UP,1
2001-08-24,0.512,0.492,0.7872,0.5035,0.6455,DOWN,0
2001-08-27,0.507,0.504,0.7812,0.5008,0.6431,DOWN,0
2001-08-28,0.499,0.506,0.7759,0.5016,0.6413,DOWN,0
2001-08-29,0.459,0.502,0.7707,0.4915,0.6391,DOWN,0
2001-08-30,0.435,0.453,0.7659,0.4821,0.6353,UP,1
2001-08-31,0.447,0.435,0.7609,0.4692,0.6311,DOWN,0
2001-09-04,0.43,0.447,0.7557,0.4538,0.6273,DOWN,0
2001-09-05,0.383,0.433,0.7506,0.4306,0.6221,UP,1
2001-09-06,0.408,0.392,0.7458,0.4202,0.617,UP,1
2001-09-07,0.426,0.398,0.7415,0.4184,0.6115,UP,1
2001-09-10,0.432,0.42,0.7376,0.4153,0.6058,DOWN,0
2001-09-17,0.375,0.365,0.7332,0.4043,0.5991,DOWN,0
2001-09-18,0.365,0.38,0.7278,0.4007,0.5919,UP,1
2001-09-19,0.366,0.368,0.7226,0.3923,0.5851,UP,1
2001-09-20,0.374,0.356,0.7182,0.382,0.5773,DOWN,0
2001-09-21,0.374,0.348,0.7133,0.3705,0.5695,DOWN,0
2001-09-24,0.373,0.385,0.709,0.3702,0.5611,DOWN,0
2001-09-25,0.355,0.375,0.7046,0.3682,0.5526,DOWN,0
2001-09-26,0.318,0.36,0.6996,0.3586,0.5436,DOWN,0
2001-09-27,0.31,0.324,0.6948,0.3458,0.5333,DOWN,0
2001-09-28,0.299,0.313,0.6904,0.3307,0.5223,UP,1
2001-10-01,0.301,0.296,0.6865,0.3162,0.5123,UP,1
2001-10-02,0.304,0.309,0.6822,0.3061,0.5021,UP,1
2001-10-03,0.338,0.309,0.6776,0.3102,0.4929,UP,1
2001-10-04,0.352,0.355,0.6729,0.3186,0.4834,UP,1
2001-10-05,0.36,0.349,0.6687,0.3309,0.4736,DOWN,0
2001-10-08,0.356,0.354,0.6648,0.342,0.4647,DOWN,0
2001-10-09,0.346,0.356,0.6608,0.3503,0.4596,UP,1
2001-10-10,0.363,0.345,0.6577,0.3553,0.4553,UP,1
2001-10-11,0.392,0.377,0.6551,0.3634,0.4508,UP,1
2001-10-12,0.404,0.388,0.6529,0.3721,0.4467,UP,1
2001-10-15,0.444,0.412,0.6513,0.3897,0.443,UP,1
2001-10-16,0.478,0.462,0.6498,0.4162,0.4401,DOWN,0
2001-10-17,0.446,0.499,0.6478,0.4328,0.4365,DOWN,0
2001-10-18,0.424,0.446,0.6457,0.439,0.4328,DOWN,0
2001-10-19,0.4,0.425,0.6434,0.4384,0.4286,UP,1
2001-10-22,0.439,0.404,0.6417,0.4373,0.4255,UP,1
2001-10-23,0.478,0.463,0.6406,0.4372,0.4234,DOWN,0
2001-10-24,0.382,0.403,0.6381,0.4244,0.42,UP,1
2001-10-25,0.388,0.37,0.6362,0.4174,0.4173,DOWN,0
2001-10-26,0.378,0.382,0.6345,0.4129,0.4149,DOWN,0
2001-10-29,0.353,0.381,0.6325,0.3957,0.4118,DOWN,0
2001-10-30,0.321,0.351,0.63,0.3644,0.4077,UP,1
2001-10-31,0.349,0.34,0.6276,0.3578,0.4046,DOWN,0
2001-11-01,0.348,0.354,0.6251,0.3496,0.4017,DOWN,0
2001-11-02,0.336,0.348,0.6224,0.3411,0.3985,UP,1
2001-11-05,0.35,0.355,0.6196,0.3405,0.3951,UP,1
2001-11-06,0.353,0.354,0.6168,0.3468,0.3922,UP,1
2001-11-07,0.372,0.351,0.6137,0.3513,0.3894,DOWN,0
2001-11-08,0.349,0.383,0.6105,0.3515,0.3868,UP,1
2001-11-09,0.356,0.353,0.6077,0.3556,0.3837,DOWN,0
2001-11-12,0.353,0.358,0.6047,0.3562,0.3806,UP,1
2001-11-13,0.365,0.372,0.601,0.3586,0.3779,UP,1
2001-11-14,0.475,0.382,0.5987,0.3792,0.3782,DOWN,0
2001-11-15,0.453,0.461,0.596,0.4,0.3786,DOWN,0
2001-11-16,0.447,0.461,0.5932,0.4183,0.3786,UP,1
2001-11-19,0.459,0.467,0.5908,0.4397,0.3792,DOWN,0
2001-11-20,0.43,0.454,0.5886,0.4528,0.3801,UP,1
2001-11-21,0.44,0.437,0.5868,0.4459,0.3808,UP,1
2001-11-23,0.454,0.445,0.5854,0.4462,0.3814,UP,1
2001-11-26,0.611,0.492,0.5849,0.4788,0.3849,DOWN,0
2001-11-27,0.574,0.603,0.5838,0.5017,0.3889,UP,1
2001-11-28,0.58,0.562,0.583,0.5316,0.3932,DOWN,0
2001-11-29,0.558,0.595,0.5821,0.5551,0.3971,UP,1
2001-11-30,0.566,0.565,0.5816,0.5775,0.4009,DOWN,0
2001-12-03,0.525,0.551,0.5806,0.5603,0.4039,UP,1
2001-12-04,0.597,0.547,0.5802,0.5648,0.4084,DOWN,0
2001-12-05,0.588,0.62,0.5795,0.5665,0.4131,UP,1
2001-12-06,0.605,0.602,0.5789,0.576,0.4188,DOWN,0
2001-12-07,0.586,0.614,0.5784,0.5799,0.4243,DOWN,0
2001-12-10,0.583,0.578,0.5782,0.5915,0.43,UP,1
2001-12-11,0.612,0.6,0.5783,0.5946,0.4362,DOWN,0
2001-12-12,0.596,0.621,0.5783,0.5961,0.4421,DOWN,0
2001-12-13,0.545,0.577,0.578,0.584,0.4462,UP,1
2001-12-14,0.55,0.555,0.5778,0.5769,0.4501,DOWN,0
2001-12-17,0.541,0.555,0.5776,0.5685,0.4538,UP,1
2001-12-18,0.543,0.553,0.5777,0.5547,0.4575,DOWN,0
2001-12-19,0.536,0.537,0.5778,0.5427,0.4613,DOWN,0
2001-12-20,0.508,0.529,0.5778,0.5353,0.4642,DOWN,0
2001-12-21,0.5,0.516,0.5772,0.5253,0.4663,DOWN,0
2001-12-24,0.492,0.508,0.5767,0.5155,0.4681,UP,1
2001-12-26,0.555,0.549,0.5764,0.5179,0.4703,DOWN,0
2001-12-27,0.53,0.567,0.5761,0.5168,0.4714,UP,1
2001-12-28,0.545,0.546,0.5758,0.5243,0.4733,DOWN,0
2001-12-31,0.541,0.554,0.5758,0.5325,0.4757,UP,1
2002-01-02,0.548,0.547,0.5758,0.5438,0.4786,UP,1
2002-01-03,0.595,0.557,0.5761,0.5518,0.4818,UP,1
2002-01-04,0.613,0.601,0.5765,0.5683,0.4845,UP,1
2002-01-07,0.617,0.604,0.5768,0.5827,0.4892,DOWN,0
2002-01-08,0.593,0.613,0.5772,0.593,0.4932,DOWN,0
2002-01-09,0.577,0.598,0.5775,0.5987,0.4972,DOWN,0
2002-01-10,0.552,0.583,0.5777,0.5901,0.5012,DOWN,0
2002-01-11,0.552,0.552,0.5779,0.5779,0.5058,DOWN,0
2002-01-14,0.505,0.54,0.5779,0.5556,0.5089,UP,1
2002-01-15,0.515,0.517,0.5778,0.54,0.5123,DOWN,0
2002-01-16,0.457,0.5,0.5771,0.516,0.5147,UP,1
2002-01-17,0.487,0.491,0.5769,0.503,0.5175,UP,1
2002-01-18,0.508,0.48,0.5769,0.4943,0.5206,UP,1
2002-01-22,0.63,0.637,0.5775,0.5192,0.5257,DOWN,0
2002-01-23,0.624,0.625,0.5783,0.541,0.5312,UP,1
2002-01-24,0.701,0.638,0.5797,0.5898,0.5381,UP,1
2002-01-25,0.722,0.678,0.5812,0.6368,0.5455,UP,1
2002-01-28,0.775,0.743,0.5828,0.6902,0.5537,DOWN,0
2002-01-29,0.711,0.777,0.5843,0.7064,0.5585,DOWN,0
2002-01-30,0.695,0.699,0.5849,0.7207,0.5633,UP,1
2002-01-31,0.71,0.706,0.5855,0.7225,0.5685,DOWN,0
2002-02-01,0.687,0.704,0.5856,0.7154,0.5731,DOWN,0
2002-02-04,0.627,0.646,0.585,0.6857,0.577,DOWN,0
2002-02-05,0.575,0.599,0.5844,0.6585,0.5797,DOWN,0
2002-02-06,0.563,0.595,0.5835,0.6321,0.5819,DOWN,0
2002-02-07,0.562,0.563,0.5822,0.6026,0.5809,UP,1
2002-02-08,0.626,0.576,0.5814,0.5905,0.582,UP,1
2002-02-11,0.665,0.632,0.5807,0.5982,0.5837,DOWN,0
2002-02-12,0.645,0.652,0.5799,0.6122,0.5854,UP,1
2002-02-13,0.665,0.655,0.5793,0.6325,0.5874,UP,1
2002-02-14,0.694,0.667,0.5788,0.6589,0.5908,DOWN,0
2002-02-15,0.671,0.696,0.5783,0.6678,0.5923,DOWN,0
2002-02-19,0.651,0.648,0.5777,0.6649,0.5935,DOWN,0
2002-02-20,0.648,0.66,0.577,0.6655,0.5944,UP,1
2002-02-21,0.663,0.646,0.5761,0.6652,0.5959,DOWN,0
2002-02-22,0.654,0.653,0.5751,0.6571,0.5973,UP,1
2002-02-25,0.687,0.655,0.5743,0.6603,0.5988,UP,1
2002-02-26,0.72,0.676,0.5735,0.6742,0.6013,DOWN,0
2002-02-27,0.714,0.728,0.5729,0.6873,0.6047,DOWN,0
2002-02-28,0.705,0.714,0.5723,0.6957,0.6078,UP,1
2002-03-01,0.77,0.707,0.5724,0.7189,0.6124,UP,1
2002-03-04,0.824,0.771,0.5729,0.7464,0.618,DOWN,0
2002-03-05,0.799,0.8,0.5732,0.7621,0.6233,UP,1
2002-03-06,0.816,0.741,0.574,0.7827,0.6294,DOWN,0
2002-03-07,0.781,0.821,0.5745,0.7979,0.6351,UP,1
2002-03-08,0.818,0.813,0.575,0.8075,0.6416,UP,1
2002-03-11,0.836,0.802,0.5755,0.8098,0.6472,DOWN,0
2002-03-12,0.815,0.818,0.5759,0.8132,0.6529,DOWN,0
2002-03-13,0.787,0.803,0.5758,0.8073,0.6577,DOWN,0
2002-03-14,0.724,0.75,0.5753,0.7959,0.6614,DOWN,0
2002-03-15,0.702,0.714,0.5749,0.7727,0.6645,UP,1
2002-03-18,0.751,0.708,0.5745,0.7557,0.6676,DOWN,0
2002-03-19,0.733,0.758,0.5739,0.7392,0.67,DOWN,0
2002-03-20,0.725,0.724,0.5732,0.7268,0.6722,UP,1
2002-03-21,0.759,0.731,0.5731,0.7337,0.6755,UP,1
2002-03-22,0.777,0.756,0.5728,0.7487,0.6795,DOWN,0
2002-03-25,0.737,0.774,0.5722,0.746,0.6832,UP,1
2002-03-26,0.742,0.732,0.5717,0.7477,0.687,DOWN,0
2002-03-27,0.713,0.695,0.5712,0.7452,0.6911,UP,1
2002-03-28,0.715,0.72,0.5708,0.7365,0.6951,UP,1
2002-04-01,0.74,0.714,0.5704,0.7292,0.7008,DOWN,0
2002-04-02,0.713,0.732,0.5701,0.7243,0.7053,DOWN,0
2002-04-03,0.684,0.718,0.5698,0.7127,0.7088,DOWN,0
2002-04-04,0.677,0.687,0.5695,0.7056,0.7098,DOWN,0
2002-04-05,0.675,0.684,0.5693,0.6976,0.7108,UP,1
2002-04-08,0.698,0.649,0.5695,0.6891,0.7107,DOWN,0
2002-04-09,0.68,0.704,0.5698,0.6826,0.7099,DOWN,0
2002-04-10,0.674,0.688,0.5702,0.6807,0.7079,DOWN,0
2002-04-11,0.637,0.664,0.5705,0.6727,0.7064,UP,1
2002-04-12,0.666,0.645,0.5707,0.6708,0.7058,UP,1
2002-04-15,0.695,0.671,0.5709,0.6702,0.7055,UP,1
2002-04-16,0.701,0.709,0.5713,0.6743,0.7058,UP,1
2002-04-17,0.741,0.712,0.5718,0.6877,0.7081,DOWN,0
2002-04-18,0.713,0.735,0.5721,0.7029,0.7108,UP,1
2002-04-19,0.726,0.719,0.5722,0.7151,0.7141,DOWN,0
2002-04-22,0.716,0.729,0.5722,0.7193,0.7172,DOWN,0
2002-04-23,0.703,0.718,0.5722,0.7198,0.7187,UP,1
2002-04-24,0.839,0.762,0.5727,0.7395,0.7222,UP,1
2002-04-25,0.841,0.826,0.5734,0.7651,0.7261,UP,1
2002-04-26,0.846,0.843,0.5738,0.7889,0.7297,DOWN,0
2002-04-29,0.809,0.838,0.574,0.8076,0.732,UP,1
2002-04-30,0.835,0.807,0.5743,0.8339,0.7353,DOWN,0
2002-05-01,0.824,0.828,0.5745,0.8309,0.7388,DOWN,0
2002-05-02,0.816,0.822,0.5747,0.8259,0.7422,DOWN,0
2002-05-03,0.803,0.812,0.5746,0.8173,0.7449,UP,1
2002-05-06,0.806,0.797,0.5744,0.8167,0.748,DOWN,0
2002-05-07,0.806,0.806,0.5744,0.8109,0.7504,UP,1
2002-05-08,0.866,0.828,0.5747,0.8192,0.7533,UP,1
2002-05-09,0.887,0.856,0.5751,0.8333,0.7568,DOWN,0
2002-05-10,0.847,0.895,0.5752,0.8422,0.7596,UP,1
2002-05-13,0.866,0.859,0.5753,0.8542,0.7615,UP,1
2002-05-14,0.94,0.902,0.576,0.8812,0.7639,UP,1
2002-05-15,0.997,0.934,0.578,0.9074,0.7678,DOWN,0
2002-05-16,0.98,0.976,0.58,0.9262,0.7711,DOWN,0
2002-05-17,0.958,0.999,0.5817,0.9484,0.7746,UP,1
2002-05-20,0.97,0.94,0.5835,0.9691,0.7777,DOWN,0
2002-05-21,0.938,0.977,0.5851,0.9686,0.7797,DOWN,0
2002-05-22,0.938,0.934,0.5866,0.9567,0.7822,UP,1
2002-05-23,0.972,0.942,0.5884,0.9551,0.7859,UP,1
2002-05-24,0.973,0.97,0.5902,0.9582,0.7909,DOWN,0
2002-05-28,0.953,0.979,0.5919,0.9549,0.7959,DOWN,0
2002-05-29,0.946,0.941,0.5937,0.9564,0.7998,DOWN,0
2002-05-30,0.919,0.935,0.5953,0.9526,0.8035,DOWN,0
2002-05-31,0.912,0.925,0.5971,0.9404,0.8072,DOWN,0
2002-06-03,0.898,0.916,0.599,0.9253,0.81,UP,1
2002-06-04,0.899,0.89,0.601,0.9144,0.8125,UP,1
2002-06-05,0.9,0.899,0.603,0.9052,0.8157,UP,1
2002-06-06,0.909,0.895,0.6049,0.9032,0.8191,UP,1
2002-06-07,0.929,0.895,0.607,0.9067,0.8234,DOWN,0
2002-06-10,0.865,0.895,0.6089,0.9001,0.8264,DOWN,0
2002-06-11,0.857,0.865,0.6107,0.8918,0.8287,DOWN,0
2002-06-12,0.854,0.853,0.6123,0.8827,0.8316,UP,1
2002-06-13,0.871,0.85,0.6142,0.8753,0.8353,DOWN,0
2002-06-14,0.841,0.857,0.6159,0.8577,0.8386,UP,1
2002-06-17,0.921,0.847,0.6181,0.8688,0.8435,UP,1
2002-06-18,0.939,0.907,0.6202,0.8852,0.8483,DOWN,0
2002-06-19,0.915,0.924,0.6223,0.8974,0.853,DOWN,0
2002-06-20,0.878,0.916,0.6241,0.8986,0.8571,DOWN,0
2002-06-21,0.877,0.88,0.6262,0.9057,0.8619,DOWN,0
2002-06-24,0.876,0.871,0.6284,0.8967,0.8661,DOWN,0
2002-06-25,0.767,0.845,0.63,0.8623,0.8676,UP,1
2002-06-26,0.793,0.734,0.6319,0.8378,0.8694,DOWN,0
2002-06-27,0.793,0.806,0.6339,0.8209,0.8704,UP,1
2002-06-28,0.813,0.785,0.6359,0.8081,0.8724,DOWN,0
2002-07-01,0.678,0.809,0.6372,0.7685,0.8714,DOWN,0
2002-07-02,0.666,0.68,0.6384,0.7483,0.8705,UP,1
2002-07-03,0.713,0.669,0.6401,0.7323,0.8706,UP,1
2002-07-05,0.761,0.72,0.642,0.7258,0.8691,DOWN,0
2002-07-08,0.747,0.747,0.6439,0.7127,0.8672,UP,1
2002-07-09,0.78,0.753,0.646,0.7332,0.8659,DOWN,0
2002-07-10,0.748,0.783,0.6478,0.7496,0.8647,UP,1
2002-07-11,0.778,0.733,0.6499,0.7626,0.8635,DOWN,0
2002-07-12,0.772,0.788,0.6519,0.7648,0.8625,UP,1
2002-07-15,0.797,0.774,0.6543,0.7748,0.8621,UP,1
2002-07-16,0.815,0.785,0.6569,0.7817,0.8623,DOWN,0
2002-07-17,0.808,0.842,0.6594,0.7937,0.8624,DOWN,0
2002-07-18,0.778,0.796,0.6618,0.7937,0.8618,DOWN,0
2002-07-19,0.765,0.768,0.6641,0.7923,0.8598,UP,1
2002-07-22,0.775,0.758,0.6663,0.7879,0.8575,DOWN,0
2002-07-23,0.728,0.777,0.6682,0.7705,0.8551,DOWN,0
2002-07-24,0.705,0.618,0.6699,0.7499,0.8519,DOWN,0
2002-07-25,0.625,0.686,0.6712,0.7193,0.8456,UP,1
2002-07-26,0.647,0.636,0.6727,0.6957,0.8386,UP,1
2002-07-29,0.717,0.663,0.6745,0.684,0.8333,UP,1
2002-07-30,0.738,0.71,0.6762,0.6862,0.8289,DOWN,0
2002-07-31,0.723,0.722,0.6778,0.6898,0.824,DOWN,0
2002-08-01,0.708,0.716,0.6792,0.7065,0.8194,DOWN,0
2002-08-02,0.692,0.707,0.6802,0.7156,0.8145,DOWN,0
2002-08-05,0.644,0.683,0.6812,0.701,0.8079,UP,1
2002-08-06,0.687,0.664,0.6825,0.6907,0.8022,DOWN,0
2002-08-07,0.68,0.697,0.6839,0.6821,0.7967,UP,1
2002-08-08,0.695,0.662,0.6852,0.6795,0.7917,UP,1
2002-08-09,0.713,0.681,0.6864,0.6837,0.7876,UP,1
2002-08-12,0.723,0.707,0.6881,0.6996,0.7838,DOWN,0
2002-08-13,0.697,0.715,0.6896,0.7015,0.7798,DOWN,0
2002-08-14,0.696,0.697,0.6912,0.7046,0.7757,UP,1
2002-08-15,0.731,0.703,0.6931,0.7118,0.7724,UP,1
2002-08-16,0.745,0.72,0.6952,0.7182,0.7691,UP,1
2002-08-19,0.775,0.742,0.6974,0.7286,0.766,UP,1
2002-08-20,0.796,0.769,0.6996,0.7485,0.7646,DOWN,0
2002-08-21,0.769,0.798,0.7018,0.7632,0.7629,UP,1
2002-08-22,0.787,0.767,0.704,0.7743,0.7615,DOWN,0
2002-08-23,0.759,0.78,0.706,0.777,0.7593,DOWN,0
2002-08-26,0.746,0.765,0.7079,0.7713,0.7574,DOWN,0
2002-08-27,0.726,0.752,0.7097,0.7573,0.7535,UP,1
2002-08-28,0.729,0.724,0.7116,0.7492,0.7493,UP,1
2002-08-29,0.759,0.722,0.7136,0.7436,0.7461,DOWN,0
2002-08-30,0.747,0.746,0.7156,0.7413,0.7435,DOWN,0
2002-09-03,0.73,0.736,0.7168,0.738,0.7406,UP,1
2002-09-04,0.742,0.733,0.7183,0.7411,0.7379,DOWN,0
2002-09-05,0.713,0.729,0.7196,0.7379,0.7368,UP,1
2002-09-06,0.766,0.728,0.7211,0.7393,0.7363,UP,1
2002-09-09,0.826,0.756,0.7231,0.755,0.7369,UP,1
2002-09-10,0.856,0.827,0.7252,0.7803,0.7378,DOWN,0
2002-09-11,0.855,0.857,0.7272,0.8031,0.7414,DOWN,0
2002-09-12,0.838,0.841,0.7283,0.8281,0.7448,DOWN,0
2002-09-13,0.831,0.835,0.7296,0.8411,0.7472,UP,1
2002-09-16,0.836,0.826,0.7309,0.8431,0.7487,UP,1
2002-09-17,0.868,0.85,0.7324,0.8453,0.7511,UP,1
2002-09-18,0.887,0.861,0.734,0.8515,0.7532,DOWN,0
2002-09-19,0.861,0.87,0.7357,0.8561,0.7555,DOWN,0
2002-09-20,0.793,0.872,0.7367,0.8486,0.7558,UP,1
2002-09-23,0.803,0.78,0.7378,0.842,0.7564,DOWN,0
2002-09-24,0.797,0.794,0.7387,0.8278,0.7564,DOWN,0
2002-09-25,0.787,0.809,0.7397,0.8078,0.7558,UP,1
2002-09-26,0.857,0.796,0.7411,0.8072,0.7568,DOWN,0
2002-09-27,0.851,0.843,0.7423,0.8187,0.7583,DOWN,0
2002-09-30,0.797,0.832,0.7433,0.8175,0.7589,UP,1
2002-10-01,0.847,0.812,0.7448,0.8277,0.7604,UP,1
2002-10-02,0.851,0.84,0.7463,0.8405,0.7628,DOWN,0
2002-10-03,0.838,0.839,0.7478,0.8365,0.7655,DOWN,0
2002-10-04,0.828,0.847,0.7492,0.8319,0.7695,UP,1
2002-10-07,0.832,0.828,0.7507,0.839,0.7732,UP,1
2002-10-08,0.847,0.844,0.7524,0.8389,0.7758,DOWN,0
2002-10-09,0.843,0.835,0.7541,0.8374,0.7779,UP,1
2002-10-10,0.898,0.858,0.7562,0.8495,0.7814,UP,1
2002-10-11,0.923,0.908,0.758,0.8686,0.7857,UP,1
2002-10-14,0.96,0.909,0.7602,0.8942,0.7911,DOWN,0
2002-10-15,0.947,0.992,0.7622,0.9142,0.7972,UP,1
2002-10-16,0.974,0.914,0.7643,0.9405,0.8029,DOWN,0
2002-10-17,0.937,1.005,0.7663,0.9483,0.8081,UP,1
2002-10-18,0.952,0.924,0.7681,0.9541,0.8132,UP,1
2002-10-21,0.963,0.945,0.7698,0.9547,0.8182,UP,1
2002-10-22,0.969,0.951,0.7716,0.9591,0.8231,UP,1
2002-10-23,0.988,0.976,0.7736,0.9617,0.8289,UP,1
2002-10-24,0.993,0.997,0.7756,0.9729,0.8349,DOWN,0
2002-10-25,0.965,0.942,0.7777,0.9755,0.8396,DOWN,0
2002-10-28,0.93,0.964,0.7796,0.9688,0.8433,DOWN,0
2002-10-29,0.929,0.926,0.7817,0.9607,0.8463,UP,1
2002-10-30,0.954,0.943,0.7839,0.954,0.8495,UP,1
2002-10-31,0.968,0.952,0.7865,0.949,0.8535,UP,1
2002-11-01,0.99,0.964,0.789,0.954,0.8575,DOWN,0
2002-11-04,0.939,0.97,0.7911,0.9559,0.8612,DOWN,0
2002-11-05,0.936,0.932,0.7927,0.9574,0.8649,UP,1
2002-11-06,0.967,0.939,0.7944,0.96,0.8698,DOWN,0
2002-11-07,0.956,0.943,0.7957,0.9576,0.8743,UP,1
2002-11-08,0.976,0.952,0.7969,0.9547,0.8787,DOWN,0
2002-11-11,0.95,0.97,0.7978,0.9569,0.8827,UP,1
2002-11-12,0.991,0.951,0.7992,0.9679,0.8879,UP,1
2002-11-13,1.021,0.98,0.8008,0.9786,0.8935,UP,1
2002-11-14,1.061,1.049,0.8026,0.9995,0.9005,UP,1
2002-11-15,1.111,1.057,0.8047,1.0265,0.9074,UP,1
2002-11-18,1.121,1.132,0.8072,1.0607,0.9133,DOWN,0
2002-11-19,1.065,1.094,0.8096,1.0754,0.9174,UP,1
2002-11-20,1.145,1.068,0.8125,1.1003,0.9232,UP,1
2002-11-21,1.17,1.166,0.8156,1.1222,0.9299,UP,1
2002-11-22,1.2,1.16,0.8184,1.14,0.9373,UP,1
2002-11-25,1.213,1.202,0.8212,1.1583,0.9448,DOWN,0
2002-11-26,1.17,1.201,0.8238,1.1794,0.9509,UP,1
2002-11-27,1.204,1.186,0.8265,1.1912,0.9572,DOWN,0
2002-11-29,1.168,1.208,0.8289,1.1907,0.9633,UP,1
2002-12-02,1.206,1.208,0.8315,1.1919,0.9716,DOWN,0
2002-12-03,1.187,1.192,0.8342,1.1868,0.9793,DOWN,0
2002-12-04,1.17,1.174,0.8368,1.1867,0.9867,DOWN,0
2002-12-05,1.129,1.183,0.8392,1.1717,0.9936,UP,1
2002-12-06,1.131,1.085,0.8415,1.1643,0.9991,DOWN,0
2002-12-09,1.084,1.112,0.8435,1.14,1.0037,UP,1
2002-12-10,1.093,1.098,0.8454,1.1212,1.0097,UP,1
2002-12-11,1.107,1.084,0.8474,1.1086,1.0148,UP,1
2002-12-12,1.115,1.124,0.8494,1.1058,1.0201,DOWN,0
2002-12-13,1.109,1.098,0.8511,1.1015,1.0256,UP,1
2002-12-16,1.126,1.112,0.8526,1.1098,1.0315,DOWN,0
2002-12-17,1.123,1.116,0.8542,1.1158,1.0373,DOWN,0
2002-12-18,1.105,1.113,0.8557,1.1155,1.0425,DOWN,0
2002-12-19,1.085,1.082,0.8572,1.1094,1.0473,UP,1
2002-12-20,1.097,1.09,0.8586,1.1069,1.0513,UP,1
2002-12-23,1.112,1.089,0.86,1.1042,1.0551,DOWN,0
2002-12-24,1.094,1.109,0.8614,1.0984,1.0578,DOWN,0
2002-12-26,1.015,1.08,0.8625,1.0804,1.0591,DOWN,0
2002-12-27,0.943,0.999,0.8636,1.0521,1.0585,UP,1
2002-12-30,0.963,0.943,0.8649,1.0253,1.059,DOWN,0
2002-12-31,0.945,0.963,0.8659,0.9918,1.0588,UP,1
2003-01-02,0.979,0.96,0.8671,0.9687,1.0592,UP,1
2003-01-03,1.026,0.98,0.8686,0.9709,1.0603,UP,1
2003-01-06,1.035,1.02,0.87,0.9893,1.0612,UP,1
2003-01-07,1.078,1.041,0.8715,1.0123,1.0629,DOWN,0
2003-01-08,1.051,1.072,0.8731,1.0336,1.0647,UP,1
