ticker,JD US Equity,JD US Equity,JD US Equity,JD US Equity,JD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-11-02,82.32,82.84,81.994,78.6456,57.4934,UP,1
2020-11-03,82.69,79.8,81.93,78.7758,57.7066,UP,1
2020-11-04,89.31,86.7,83.776,78.9826,57.9483,UP,1
2020-11-05,91.59,91.685,85.486,79.2068,58.2024,UP,1
2020-11-06,92.49,92.0,87.68,79.4706,58.4671,DOWN,0
2020-11-09,84.86,92.4,88.188,79.5686,58.7031,DOWN,0
2020-11-10,80.08,82.52,87.666,79.5974,58.909,UP,1
2020-11-11,82.84,79.505,86.372,79.6044,59.1275,UP,1
2020-11-12,86.38,87.03,85.33,79.6678,59.3669,UP,1
2020-11-13,92.08,90.9335,85.248,79.9286,59.6389,DOWN,0
2020-11-16,85.26,88.5,85.328,80.0338,59.8692,UP,1
2020-11-17,86.97,87.38,86.706,80.2488,60.1023,DOWN,0
2020-11-18,86.25,87.125,87.388,80.43,60.3338,DOWN,0
2020-11-19,86.04,85.21,87.32,80.6602,60.5621,UP,1
2020-11-20,87.74,86.19,86.452,80.9314,60.8009,DOWN,0
2020-11-23,87.56,88.54,86.912,81.1508,61.0382,UP,1
2020-11-24,89.82,89.1235,87.482,81.4072,61.2834,DOWN,0
2020-11-25,88.23,87.965,87.878,81.67,61.5163,UP,1
2020-11-27,89.41,89.06,88.552,81.9708,61.7533,DOWN,0
2020-11-30,85.35,88.24,88.074,82.1878,61.9702,UP,1
2020-12-01,85.36,86.255,87.634,82.3924,62.1854,DOWN,0
2020-12-02,84.38,84.49,86.546,82.58,62.3926,UP,1
2020-12-03,86.29,85.16,86.158,82.814,62.6166,DOWN,0
2020-12-04,85.19,87.12,85.314,83.0634,62.8405,DOWN,0
2020-12-07,83.49,85.11,84.942,83.2398,63.0611,DOWN,0
2020-12-08,82.01,84.01,84.272,83.358,63.2769,DOWN,0
2020-12-09,81.82,82.25,83.76,83.4912,63.4864,DOWN,0
2020-12-10,81.71,81.5,82.844,83.5732,63.703,UP,1
2020-12-11,82.61,82.3,82.328,83.654,63.9235,DOWN,0
2020-12-14,79.96,81.51,81.622,83.7312,64.1068,DOWN,0
2020-12-15,79.5,79.94,81.12,83.7932,64.297,UP,1
2020-12-16,81.77,80.5,81.11,83.8948,64.4863,UP,1
2020-12-17,82.71,83.15,81.31,83.9866,64.6767,DOWN,0
2020-12-18,81.53,82.34,81.094,84.0542,64.8736,DOWN,0
2020-12-21,80.64,79.607,81.23,84.0712,65.0772,UP,1
2020-12-22,82.79,81.25,81.888,84.0406,65.2822,UP,1
2020-12-23,85.46,85.04,82.626,84.0976,65.5018,DOWN,0
2020-12-24,84.49,83.39,82.982,84.1654,65.733,DOWN,0
2020-12-28,81.61,82.68,82.998,84.1926,65.9425,UP,1
2020-12-29,86.14,83.09,84.098,84.285,66.197,UP,1
2020-12-30,89.52,87.5,85.444,84.4632,66.4528,DOWN,0
2020-12-31,87.9,88.12,85.932,84.5698,66.7038,DOWN,0
2021-01-04,86.33,87.56,86.3,84.6438,66.9494,UP,1
2021-01-05,95.5,88.15,89.078,84.9276,67.2386,DOWN,0
2021-01-06,88.18,92.53,89.486,85.0644,67.4865,DOWN,0
2021-01-07,87.92,90.54,89.166,85.1946,67.721,UP,1
2021-01-08,91.54,89.0,89.894,85.3652,67.972,DOWN,0
2021-01-11,90.38,90.035,90.704,85.5712,68.2138,DOWN,0
2021-01-12,88.54,90.62,89.312,85.6812,68.4558,UP,1
2021-01-13,90.44,89.155,89.764,85.8596,68.706,DOWN,0
2021-01-14,89.24,91.43,90.028,85.998,68.9497,DOWN,0
2021-01-15,87.77,89.81,89.274,86.0996,69.184,UP,1
2021-01-19,91.15,90.53,89.428,86.1364,69.4394,UP,1
2021-01-20,95.31,93.72,90.782,86.2108,69.7165,DOWN,0
2021-01-21,95.1,95.4,91.714,86.263,69.9842,DOWN,0
2021-01-22,94.91,93.95,92.848,86.464,70.2488,UP,1
2021-01-25,98.38,99.3,94.97,86.83,70.5348,DOWN,0
2021-01-26,96.97,99.02,96.134,87.1126,70.8089,DOWN,0
2021-01-27,90.09,93.4,95.09,87.1868,71.0454,UP,1
2021-01-28,91.41,90.36,94.352,87.1734,71.2832,DOWN,0
2021-01-29,88.69,89.98,93.108,87.242,71.5036,UP,1
2021-02-01,91.27,90.15,91.686,87.328,71.7225,UP,1
2021-02-02,95.42,94.9865,91.376,87.5114,71.9688,UP,1
2021-02-03,95.5,96.84,92.458,87.7006,72.2203,DOWN,0
2021-02-04,94.63,95.595,93.102,87.8384,72.4773,UP,1
2021-02-05,96.64,95.24,94.692,88.02,72.7355,DOWN,0
2021-02-08,94.57,95.68,95.352,88.115,72.9837,UP,1
2021-02-09,97.07,95.04,95.682,88.2918,73.2438,UP,1
2021-02-10,98.77,98.8,96.336,88.479,73.5097,UP,1
2021-02-11,99.0,99.95,97.21,88.752,73.7868,UP,1
2021-02-12,99.31,98.79,97.744,89.031,74.0617,UP,1
2021-02-16,103.43,102.85,99.516,89.412,74.3633,UP,1
2021-02-17,106.88,106.64,101.478,89.8238,74.6908,DOWN,0
2021-02-18,105.43,102.915,102.81,90.2286,75.0067,UP,1
2021-02-19,106.09,106.58,104.228,90.6806,75.3216,DOWN,0
2021-02-22,97.66,102.15,103.898,90.9936,75.5934,UP,1
2021-02-23,99.47,96.54,103.106,91.3466,75.8669,DOWN,0
2021-02-24,96.37,96.44,101.004,91.6398,76.1149,DOWN,0
2021-02-25,93.36,95.31,98.59,91.8548,76.3481,UP,1
2021-02-26,93.87,92.43,96.146,92.133,76.5823,UP,1
2021-03-01,98.02,96.73,96.218,92.5034,76.8333,DOWN,0
2021-03-02,96.38,97.97,95.6,92.7956,77.0704,DOWN,0
2021-03-03,93.62,96.79,95.05,93.0138,77.2843,DOWN,0
2021-03-04,90.77,92.74,94.532,93.1986,77.4605,DOWN,0
2021-03-05,90.62,92.38,93.882,93.3982,77.6423,DOWN,0
2021-03-08,85.36,87.0,91.35,93.4496,77.7975,UP,1
2021-03-09,89.53,87.36,89.98,93.531,77.9823,DOWN,0
2021-03-10,89.33,90.71,89.122,93.6278,78.1795,UP,1
2021-03-11,90.01,94.198,88.97,93.7958,78.3665,DOWN,0
2021-03-12,84.02,86.02,87.65,93.7534,78.5258,UP,1
2021-03-15,85.13,83.59,87.604,93.6656,78.6964,UP,1
2021-03-16,85.76,85.13,86.85,93.6228,78.8535,DOWN,0
2021-03-17,85.37,83.5403,86.058,93.6036,79.0067,DOWN,0
2021-03-18,83.9,83.84,84.836,93.3716,79.1481,UP,1
2021-03-19,84.99,83.78,85.03,93.3078,79.2894,DOWN,0
2021-03-22,84.97,85.3,84.998,93.2488,79.4317,DOWN,0
2021-03-23,83.51,83.47,84.548,93.0882,79.554,DOWN,0
2021-03-24,79.07,82.1,83.288,92.862,79.6535,DOWN,0
2021-03-25,78.71,76.5,82.25,92.6654,79.753,UP,1
2021-03-26,82.07,79.54,81.666,92.498,79.8598,DOWN,0
2021-03-29,81.76,81.25,81.024,92.3484,79.9824,UP,1
2021-03-30,83.0,81.64,80.922,92.253,80.1075,UP,1
2021-03-31,84.33,83.68,81.974,92.1166,80.2316,DOWN,0
2021-04-01,84.31,86.5,83.094,91.8966,80.3482,DOWN,0
2021-04-05,82.49,85.1435,83.178,91.6444,80.4506,UP,1
2021-04-06,83.51,82.65,83.528,91.4164,80.5642,DOWN,0
2021-04-07,81.25,81.79,83.178,91.0738,80.6773,UP,1
2021-04-08,82.14,82.67,82.74,90.7772,80.7925,DOWN,0
2021-04-09,80.41,81.0,81.96,90.5836,80.895,DOWN,0
2021-04-12,78.65,79.5,81.192,90.3284,80.989,UP,1
2021-04-13,78.8,77.81,80.25,90.1306,81.0805,DOWN,0
2021-04-14,78.12,79.58,79.624,89.8676,81.1728,DOWN,0
2021-04-15,77.49,78.16,78.694,89.509,81.2624,DOWN,0
2021-04-16,77.04,77.27,78.02,89.1398,81.3467,DOWN,0
2021-04-19,76.95,77.01,77.68,88.7862,81.4314,DOWN,0
2021-04-20,74.55,76.74,76.83,88.3444,81.4972,UP,1
2021-04-21,75.72,74.0,76.35,87.9674,81.5596,UP,1
2021-04-22,76.11,75.8271,76.074,87.5482,81.6318,UP,1
2021-04-23,76.75,76.73,76.016,87.1078,81.6887,DOWN,0
2021-04-26,76.14,76.13,75.854,86.6506,81.7326,UP,1
2021-04-27,78.46,76.715,76.636,86.2336,81.7968,UP,1
2021-04-28,79.06,78.69,77.304,85.7462,81.8806,DOWN,0
2021-04-29,77.83,79.84,77.648,85.1652,81.9591,DOWN,0
2021-04-30,77.36,76.37,77.77,84.6038,82.0332,DOWN,0
2021-05-03,77.02,77.2,77.946,84.0224,82.1097,DOWN,0
2021-05-04,76.08,76.765,77.47,83.5908,82.1795,DOWN,0
2021-05-05,75.54,76.08,76.766,83.1122,82.2402,UP,1
2021-05-06,76.39,75.39,76.478,82.7126,82.3091,DOWN,0
2021-05-07,75.51,76.76,76.108,82.3556,82.3774,DOWN,0
2021-05-10,71.4,74.345,74.984,81.9062,82.4318,UP,1
2021-05-11,72.78,69.45,74.324,81.4014,82.4913,DOWN,0
2021-05-12,71.25,72.82,73.466,80.8988,82.5337,DOWN,0
2021-05-13,67.03,71.07,71.594,80.367,82.5614,UP,1
2021-05-14,68.15,68.41,70.122,79.9146,82.5892,UP,1
2021-05-17,68.21,68.24,69.484,79.4664,82.6188,UP,1
2021-05-18,69.74,69.9,68.876,79.154,82.6485,UP,1
2021-05-19,70.58,67.5,68.742,78.775,82.6788,UP,1
2021-05-20,73.7,72.44,70.076,78.4624,82.7244,DOWN,0
2021-05-21,72.75,74.8885,70.996,78.1172,82.7606,DOWN,0
2021-05-24,71.66,72.25,71.686,77.87,82.7943,UP,1
2021-05-25,72.81,73.06,72.3,77.6236,82.8481,UP,1
2021-05-26,73.2,73.55,72.824,77.3724,82.9066,DOWN,0
2021-05-27,72.83,73.58,72.65,77.1216,82.9649,UP,1
2021-05-28,73.94,72.61,72.888,76.9224,83.0201,UP,1
2021-06-01,78.33,76.1,74.222,76.7892,83.099,DOWN,0
2021-06-02,76.54,77.89,74.968,76.6206,83.1714,DOWN,0
2021-06-03,75.52,75.42,75.432,76.4608,83.2141,DOWN,0
2021-06-04,75.43,76.0,75.952,76.388,83.2397,DOWN,0
2021-06-07,74.68,75.39,76.1,76.3074,83.2503,DOWN,0
2021-06-08,73.28,75.0128,75.09,76.1316,83.247,DOWN,0
2021-06-09,72.64,73.14,74.31,75.9492,83.2353,DOWN,0
2021-06-10,71.85,73.065,73.576,75.7262,83.2136,DOWN,0
2021-06-11,71.19,71.28,72.728,75.4634,83.1747,UP,1
2021-06-14,71.43,71.2,72.078,75.2058,83.13,DOWN,0
2021-06-15,70.84,71.25,71.59,74.9728,83.0877,UP,1
2021-06-16,71.49,71.0,71.36,74.7324,83.0453,UP,1
2021-06-17,73.5,71.38,71.69,74.5774,83.0196,DOWN,0
2021-06-18,71.62,72.74,71.776,74.367,82.9653,UP,1
2021-06-21,72.62,71.61,72.014,74.2112,82.9123,UP,1
2021-06-22,73.3,72.19,72.506,74.1042,82.8836,DOWN,0
2021-06-23,73.14,73.49,72.836,73.991,82.8493,UP,1
2021-06-24,74.9,73.71,73.116,73.9266,82.8427,UP,1
2021-06-25,78.23,75.925,74.438,73.9414,82.8479,DOWN,0
2021-06-28,77.12,78.08,75.338,73.943,82.8609,UP,1
2021-06-29,79.75,77.34,76.628,73.999,82.8887,UP,1
2021-06-30,79.81,78.89,77.962,74.1042,82.9048,DOWN,0
2021-07-01,77.44,79.3,78.47,74.1386,82.907,DOWN,0
2021-07-02,76.23,77.3,78.07,74.141,82.9127,DOWN,0
2021-07-06,72.39,74.25,77.124,74.0538,82.9028,UP,1
2021-07-07,72.7,73.3,75.714,73.985,82.8938,DOWN,0
2021-07-08,70.89,70.36,73.93,73.8336,82.8726,UP,1
2021-07-09,73.56,71.77,73.154,73.7236,82.8654,DOWN,0
2021-07-12,73.17,73.09,72.542,73.6304,82.8583,UP,1
2021-07-13,76.52,74.155,73.368,73.6136,82.8773,DOWN,0
2021-07-14,75.45,76.25,73.918,73.5822,82.8812,UP,1
2021-07-15,76.86,76.17,75.112,73.5978,82.885,DOWN,0
2021-07-16,75.59,76.87,75.518,73.5988,82.8872,DOWN,0
2021-07-19,74.22,74.0,75.728,73.5554,82.8702,DOWN,0
2021-07-20,73.87,74.16,75.198,73.5226,82.8467,UP,1
2021-07-21,75.3,73.35,75.168,73.6006,82.8427,UP,1
2021-07-22,75.91,76.0,74.978,73.6632,82.8403,DOWN,0
2021-07-23,72.29,72.9475,74.318,73.684,82.8183,DOWN,0
2021-07-26,66.08,69.19,72.69,73.665,82.7581,DOWN,0
2021-07-27,64.77,62.2235,70.87,73.5974,82.6912,UP,1
2021-07-28,70.28,68.23,69.866,73.6388,82.6436,UP,1
2021-07-29,71.93,72.08,69.07,73.6826,82.5817,DOWN,0
2021-07-30,70.88,69.97,68.788,73.6886,82.523,UP,1
2021-08-02,71.49,71.07,69.87,73.6444,82.475,DOWN,0
2021-08-03,70.24,70.66,70.964,73.5942,82.4249,UP,1
2021-08-04,71.4,70.63,71.188,73.589,82.3743,DOWN,0
2021-08-05,70.74,70.89,70.95,73.5476,82.325,DOWN,0
2021-08-06,69.59,71.1,70.692,73.4754,82.2601,UP,1
2021-08-09,71.73,69.93,70.74,73.4534,82.2056,UP,1
2021-08-10,71.76,72.8,71.044,73.4098,82.1579,DOWN,0
2021-08-11,71.07,72.54,70.978,73.2646,82.1065,DOWN,0
2021-08-12,70.53,70.36,70.936,73.1444,82.0521,DOWN,0
2021-08-13,69.86,69.95,70.99,73.0312,81.9863,DOWN,0
2021-08-16,66.67,68.21,69.978,72.856,81.9193,DOWN,0
2021-08-17,64.26,64.15,68.478,72.6476,81.8254,UP,1
2021-08-18,65.53,65.0,67.37,72.4926,81.7454,DOWN,0
2021-08-19,62.19,63.29,65.702,72.2836,81.6448,UP,1
2021-08-20,63.62,63.05,64.454,72.119,81.5494,UP,1
2021-08-23,65.73,65.575,64.266,72.0098,81.4315,UP,1
2021-08-24,75.22,71.4,66.458,72.0856,81.3497,UP,1
2021-08-25,76.14,74.75,68.58,72.1916,81.2679,UP,1
2021-08-26,77.04,76.19,71.55,72.3026,81.2288,DOWN,0
2021-08-27,76.43,77.25,74.112,72.3612,81.2106,UP,1
2021-08-30,76.69,75.1478,76.304,72.4626,81.1798,UP,1
2021-08-31,78.56,78.08,76.972,72.5814,81.1407,UP,1
2021-09-01,80.78,79.48,77.9,72.731,81.0843,DOWN,0
2021-09-02,80.24,80.51,78.54,72.873,81.0591,DOWN,0
2021-09-03,79.855,79.3,79.225,72.9721,81.0236,UP,1
2021-09-07,83.24,81.09,80.535,73.0723,81.0085,DOWN,0
2021-09-08,81.73,82.29,81.169,73.1645,80.987,DOWN,0
2021-09-09,80.26,78.755,81.065,73.1747,80.9496,UP,1
2021-09-10,80.64,82.2,81.145,73.1913,80.915,DOWN,0
2021-09-13,80.17,79.5235,81.208,73.2459,80.8667,DOWN,0
2021-09-14,77.9,80.0,80.14,73.2793,80.8151,DOWN,0
2021-09-15,76.63,75.7941,79.12,73.3641,80.7512,UP,1
2021-09-16,77.17,75.33,78.502,73.4535,80.7103,UP,1
2021-09-17,77.69,79.0401,77.912,73.5895,80.6719,DOWN,0
2021-09-20,74.15,74.56,76.708,73.6013,80.6208,DOWN,0
2021-09-21,73.5,74.4557,75.828,73.6079,80.5568,UP,1
2021-09-22,75.92,74.525,75.686,73.5959,80.5105,UP,1
2021-09-23,76.13,75.95,75.478,73.6095,80.4737,DOWN,0
2021-09-24,73.98,74.67,74.736,73.5519,80.4335,UP,1
2021-09-27,76.43,74.52,75.192,73.5687,80.4066,DOWN,0
2021-09-28,75.42,76.31,75.576,73.5927,80.3751,DOWN,0
2021-09-29,71.62,75.1,74.716,73.5477,80.3202,UP,1
2021-09-30,72.24,72.085,73.938,73.4865,80.2816,DOWN,0
2021-10-01,70.02,72.09,73.146,73.3687,80.2342,DOWN,0
2021-10-04,69.41,70.02,71.742,73.3111,80.1724,UP,1
2021-10-05,71.62,70.46,70.982,73.4219,80.1169,UP,1
2021-10-06,71.87,69.91,71.032,73.5639,80.0686,UP,1
2021-10-07,76.3,74.96,71.844,73.6843,80.0469,UP,1
2021-10-08,78.61,76.84,73.562,73.8179,80.026,DOWN,0
2021-10-11,78.0,80.04,75.28,73.9603,79.9887,UP,1
2021-10-12,78.41,77.9,76.638,74.0987,79.9583,UP,1
2021-10-13,80.57,79.6028,78.378,74.3053,79.9531,UP,1
2021-10-14,81.03,80.815,79.324,74.4979,79.9276,UP,1
2021-10-15,81.42,80.39,79.886,74.7115,79.8871,UP,1
2021-10-18,82.42,81.55,80.77,74.9681,79.8597,UP,1
2021-10-19,84.91,83.55,82.07,75.2317,79.8526,UP,1
2021-10-20,85.53,85.98,83.062,75.5071,79.8027,DOWN,0
2021-10-21,83.97,84.11,83.65,75.7651,79.7817,DOWN,0
2021-10-22,83.07,84.16,83.98,76.0159,79.7574,UP,1
2021-10-25,84.25,83.68,84.346,76.3037,79.721,DOWN,0
2021-10-26,81.48,84.05,83.66,76.5999,79.6765,DOWN,0
2021-10-27,80.86,79.89,82.726,76.9319,79.6381,UP,1
2021-10-28,80.92,79.43,82.116,77.2397,79.5905,DOWN,0
2021-10-29,78.28,79.73,81.158,77.5615,79.5357,UP,1
2021-11-01,82.5,78.66,80.808,77.9391,79.5093,DOWN,0
2021-11-02,80.7,80.95,80.652,78.2385,79.4571,UP,1
2021-11-03,81.36,81.51,80.752,78.3613,79.3873,DOWN,0
2021-11-04,80.3,82.63,80.628,78.4445,79.3133,DOWN,0
2021-11-05,77.57,79.9,80.486,78.4551,79.2266,DOWN,0
2021-11-08,77.47,79.04,79.48,78.4759,79.1221,DOWN,0
2021-11-09,77.19,77.04,78.778,78.4859,79.0232,UP,1
2021-11-10,77.74,78.8,78.054,78.4695,78.9614,UP,1
2021-11-11,84.2,81.55,78.834,78.5379,78.9254,UP,1
2021-11-12,85.95,84.09,80.51,78.6521,78.9117,DOWN,0
2021-11-15,84.62,86.14,81.94,78.7474,78.8784,UP,1
2021-11-16,85.73,85.95,83.648,78.7972,78.83,DOWN,0
2021-11-17,83.15,85.0,84.73,78.8256,78.7682,UP,1
2021-11-18,88.1,87.985,85.51,78.9824,78.7356,UP,1
2021-11-19,91.55,89.86,86.63,79.2006,78.7101,DOWN,0
2021-11-22,87.71,89.33,87.248,79.3514,78.6758,UP,1
2021-11-23,89.46,90.21,87.994,79.5826,78.6378,DOWN,0
2021-11-24,89.36,90.0,89.236,79.8372,78.5907,DOWN,0
2021-11-26,88.67,86.87,89.35,80.0672,78.5391,DOWN,0
2021-11-29,87.91,88.3,88.622,80.2716,78.4821,DOWN,0
2021-11-30,84.11,87.17,87.902,80.4708,78.3855,UP,1
2021-12-01,85.18,86.88,87.046,80.7044,78.277,DOWN,0
2021-12-02,84.46,86.5,86.066,80.8752,78.1721,DOWN,0
2021-12-03,77.95,79.86,83.922,80.9116,78.0314,DOWN,0
2021-12-06,75.19,76.52,81.378,80.9358,77.9191,UP,1
2021-12-07,78.09,78.81,80.174,80.969,77.8122,UP,1
2021-12-08,78.29,78.29,78.796,81.0264,77.7218,UP,1
2021-12-09,79.57,78.54,77.818,81.1854,77.6528,UP,1
2021-12-10,79.71,79.82,78.17,81.3348,77.582,DOWN,0
2021-12-13,78.05,78.54,78.742,81.4954,77.4822,DOWN,0
2021-12-14,77.65,76.23,78.654,81.6602,77.3885,DOWN,0
2021-12-15,73.66,75.89,77.728,81.701,77.2887,DOWN,0
2021-12-16,72.68,73.5,76.35,81.7172,77.1983,DOWN,0
2021-12-17,71.04,70.02,74.616,81.612,77.1004,DOWN,0
2021-12-20,68.19,69.545,72.644,81.4036,77.0145,UP,1
2021-12-21,73.41,70.07,71.796,81.3118,76.9339,UP,1
2021-12-22,73.75,71.1165,71.814,81.2186,76.856,DOWN,0
2021-12-23,68.65,67.87,71.008,80.9802,76.7492,DOWN,0
2021-12-27,67.71,67.7035,70.342,80.7138,76.6677,DOWN,0
2021-12-28,65.87,67.3,69.878,80.4028,76.5714,DOWN,0
2021-12-29,65.63,66.5,68.322,80.067,76.4707,UP,1
2021-12-30,70.4,65.87,67.652,79.7768,76.3959,DOWN,0
2021-12-31,70.07,69.57,67.936,79.4676,76.3267,DOWN,0
2022-01-03,68.33,68.9,68.06,79.1548,76.2434,DOWN,0
2022-01-04,64.2,67.7,67.726,78.7774,76.1396,DOWN,0
2022-01-05,63.02,63.57,67.204,78.3528,76.0371,UP,1
2022-01-06,66.78,65.25,66.48,78.0588,75.9757,UP,1
2022-01-07,68.24,68.39,66.114,77.8064,75.9233,UP,1
2022-01-10,69.6,69.69,66.368,77.58,75.861,UP,1
2022-01-11,76.76,71.0,68.88,77.5496,75.836,DOWN,0
2022-01-12,76.4,78.17,71.556,77.4276,75.803,DOWN,0
2022-01-13,71.44,74.47,72.488,77.2424,75.7385,UP,1
2022-01-14,73.72,73.9,73.584,77.0896,75.6856,DOWN,0
2022-01-18,73.4,71.12,74.344,76.9516,75.6401,DOWN,0
2022-01-19,72.3,73.18,73.452,76.8462,75.5841,UP,1
2022-01-20,77.0,77.25,73.572,76.8368,75.5628,DOWN,0
2022-01-21,73.46,77.6018,73.976,76.7622,75.5194,DOWN,0
2022-01-24,71.74,72.52,73.58,76.6422,75.4761,UP,1
2022-01-25,72.15,70.28,73.33,76.4012,75.4436,DOWN,0
2022-01-26,71.11,72.9,73.092,76.1044,75.4051,DOWN,0
2022-01-27,66.68,70.75,71.028,75.7456,75.3479,UP,1
2022-01-28,69.34,67.6,70.204,75.4178,75.3072,UP,1
2022-01-31,74.88,71.84,70.832,75.2524,75.2964,UP,1
2022-02-01,75.08,74.26,71.418,74.992,75.287,DOWN,0
2022-02-02,73.21,75.58,71.838,74.6252,75.2803,DOWN,0
2022-02-03,71.85,72.08,72.872,74.308,75.261,UP,1
2022-02-04,73.77,71.94,73.758,73.9942,75.2493,DOWN,0
2022-02-07,73.15,74.09,73.412,73.67,75.2313,UP,1
2022-02-08,75.36,73.12,73.468,73.4038,75.2274,UP,1
2022-02-09,78.29,76.83,74.484,73.2114,75.2265,DOWN,0
2022-02-10,76.4,75.955,75.394,73.0572,75.2132,DOWN,0
2022-02-11,73.98,75.97,75.436,72.8332,75.194,UP,1
2022-02-14,74.45,73.94,75.696,72.633,75.1794,UP,1
2022-02-15,76.13,75.35,75.85,72.5966,75.175,DOWN,0
2022-02-16,75.3,75.59,75.252,72.5988,75.1711,DOWN,0
2022-02-17,74.55,74.93,74.882,72.528,75.1661,DOWN,0
2022-02-18,71.86,72.26,74.458,72.3994,75.1435,DOWN,0
2022-02-22,70.98,70.36,73.764,72.2276,75.1208,DOWN,0
2022-02-23,70.54,72.44,72.646,72.0442,75.1165,UP,1
2022-02-24,70.91,67.05,71.768,71.9014,75.1072,UP,1
2022-02-25,72.5,71.28,71.358,71.7984,75.1134,DOWN,0
2022-02-28,71.63,70.92,71.312,71.7578,75.1364,UP,1
2022-03-01,73.3,72.42,71.776,71.7702,75.1622,DOWN,0
2022-03-02,71.79,72.69,72.026,71.7852,75.1801,DOWN,0
2022-03-03,67.83,73.12,71.41,71.778,75.1705,DOWN,0
2022-03-04,63.59,66.28,69.628,71.5816,75.1356,DOWN,0
2022-03-07,60.52,63.2,67.406,71.317,75.0697,DOWN,0
2022-03-08,58.69,60.0,64.484,71.1178,74.9994,UP,1
2022-03-09,62.4,61.48,62.606,71.0116,74.9531,DOWN,0
2022-03-10,52.52,53.01,59.544,70.7446,74.8516,DOWN,0
2022-03-11,47.99,53.901,56.424,70.3918,74.7256,DOWN,0
2022-03-14,42.94,43.0035,52.908,69.8426,74.5761,UP,1
2022-03-15,45.98,41.64,50.366,69.3608,74.4363,UP,1
2022-03-16,64.08,56.96,50.702,69.2758,74.3651,DOWN,0
2022-03-17,61.94,62.0,52.586,69.2306,74.2921,UP,1
2022-03-18,65.13,61.17,56.014,69.2728,74.2401,DOWN,0
2022-03-21,61.44,62.48,59.714,69.166,74.1702,UP,1
2022-03-22,64.73,65.15,63.464,69.0958,74.1204,DOWN,0
2022-03-23,64.29,62.01,63.506,68.9896,74.0755,DOWN,0
2022-03-24,61.52,61.35,63.422,68.6848,74.0199,DOWN,0
2022-03-25,59.92,59.61,62.38,68.3552,73.9602,DOWN,0
2022-03-28,59.77,58.14,62.046,68.1218,73.9031,UP,1
2022-03-29,62.73,62.18,61.646,67.902,73.8596,DOWN,0
2022-03-30,61.49,61.2,61.086,67.6638,73.8129,DOWN,0
2022-03-31,57.87,59.95,60.356,67.3752,73.7448,UP,1
2022-04-01,59.09,61.25,60.19,67.017,73.6727,UP,1
2022-04-04,63.31,62.27,60.898,66.814,73.6312,DOWN,0
2022-04-05,60.92,62.32,60.536,66.5976,73.5727,DOWN,0
2022-04-06,59.07,59.5,60.052,66.336,73.5015,DOWN,0
2022-04-07,57.1,57.85,59.898,66.0558,73.4213,DOWN,0
2022-04-08,56.54,56.75,59.388,65.853,73.3295,UP,1
2022-04-11,56.83,55.78,58.092,65.6028,73.2225,DOWN,0
2022-04-12,56.48,57.48,57.204,65.2348,73.1193,UP,1
2022-04-13,58.28,57.74,57.046,64.8988,73.012,DOWN,0
2022-04-14,56.56,57.34,56.938,64.5658,72.8957,UP,1
2022-04-18,57.5,55.44,57.13,64.2788,72.796,DOWN,0
2022-04-19,56.89,56.35,57.142,63.9412,72.6993,DOWN,0
2022-04-20,53.75,56.6,56.596,63.5532,72.6061,DOWN,0
2022-04-21,50.7,52.89,55.08,63.06,72.4961,UP,1
2022-04-22,52.04,52.88,54.176,62.535,72.4019,UP,1
2022-04-25,53.72,50.83,53.42,62.0814,72.3027,DOWN,0
2022-04-26,53.21,54.13,52.684,61.666,72.2029,UP,1
2022-04-27,57.42,55.49,53.418,61.3254,72.1074,UP,1
2022-04-28,57.81,57.82,54.84,60.959,72.0192,UP,1
2022-04-29,61.66,65.08,56.764,60.6862,71.9432,UP,1
2022-05-02,63.37,61.64,58.694,60.4626,71.8821,DOWN,0
2022-05-03,62.17,62.8,60.486,60.2688,71.8218,UP,1
2022-05-04,63.18,60.23,61.638,60.1128,71.7684,DOWN,0
2022-05-05,59.39,60.58,61.954,59.8898,71.6888,DOWN,0
2022-05-06,55.61,58.11,60.744,59.5838,71.5873,DOWN,0
2022-05-09,51.04,53.7,58.278,59.1546,71.4811,UP,1
2022-05-10,51.65,53.695,56.174,58.755,71.4089,DOWN,0
2022-05-11,49.83,52.32,53.504,58.2856,71.3342,DOWN,0
2022-05-12,48.67,48.83,51.36,57.8232,71.2262,UP,1
2022-05-13,51.55,49.96,50.548,57.4976,71.1243,DOWN,0
2022-05-16,51.53,51.69,50.646,57.2564,71.0275,UP,1
2022-05-17,53.67,55.66,51.05,57.1194,70.9384,DOWN,0
2022-05-18,51.2,52.43,51.324,56.9696,70.8432,UP,1
2022-05-19,52.78,51.09,52.146,56.7772,70.7501,DOWN,0
2022-05-20,52.17,54.25,52.27,56.7702,70.6573,UP,1
2022-05-23,53.33,53.84,52.63,56.877,70.576,DOWN,0
2022-05-24,49.58,51.06,51.812,57.0098,70.4652,UP,1
2022-05-25,50.19,50.22,51.61,57.094,70.3574,UP,1
2022-05-26,52.72,50.77,51.598,56.8668,70.2656,UP,1
2022-05-27,53.68,53.46,51.9,56.7016,70.1814,UP,1
2022-05-31,56.12,56.87,52.458,56.5214,70.1127,DOWN,0
2022-06-01,55.79,56.83,53.7,56.4084,70.0583,UP,1
