ticker,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-01,26.4176,26.4176,25.7417,26.3908,25.4396,UP,1
2001-06-04,26.7698,26.4035,25.7347,26.4965,25.4749,UP,1
2001-06-05,27.0939,26.7628,25.7299,26.6092,25.5194,UP,1
2001-06-06,27.1714,27.0939,25.7269,26.774,25.5514,UP,1
2001-06-07,27.1925,27.1432,25.7239,26.929,25.5845,DOWN,0
2001-06-08,26.9812,27.1573,25.7203,27.0417,25.6251,UP,1
2001-06-11,26.9952,26.9107,25.7184,27.0868,25.6599,UP,1
2001-06-12,27.1995,26.9952,25.7203,27.108,25.699,DOWN,0
2001-06-13,27.1009,27.2629,25.722,27.0939,25.724,DOWN,0
2001-06-14,27.0093,27.1221,25.723,27.0572,25.7612,DOWN,0
2001-06-15,26.9741,26.9037,25.7257,27.0558,25.7958,UP,1
2001-06-18,27.6997,26.953,25.7332,27.1967,25.8371,UP,1
2001-06-19,27.7772,27.897,25.7418,27.3123,25.889,UP,1
2001-06-20,27.9322,27.8265,25.7531,27.4785,25.946,UP,1
2001-06-21,28.0026,27.9674,25.7625,27.6772,26.007,DOWN,0
2001-06-22,27.8195,28.0026,25.7713,27.8462,26.0706,DOWN,0
2001-06-25,27.7068,27.8265,25.7773,27.8477,26.1347,UP,1
2001-06-26,27.8124,27.8265,25.7793,27.8547,26.204,DOWN,0
2001-06-27,27.6574,27.7702,25.7803,27.7998,26.264,UP,1
2001-06-28,27.7561,27.6504,25.7823,27.7504,26.3228,DOWN,0
2001-06-29,27.5025,27.7561,25.7835,27.687,26.3762,UP,1
2001-07-02,27.8617,27.4038,25.7876,27.718,26.4384,UP,1
2001-07-03,27.9815,27.9322,25.7915,27.7518,26.5038,DOWN,0
2001-07-05,27.9111,27.9674,25.7983,27.8026,26.5675,DOWN,0
2001-07-06,27.8195,27.9674,25.8042,27.8153,26.6286,DOWN,0
2001-07-09,27.5588,27.897,25.8088,27.8265,26.6781,DOWN,0
2001-07-10,27.5447,27.58,25.8142,27.7631,26.714,DOWN,0
2001-07-11,27.4672,27.5377,25.8175,27.6603,26.746,DOWN,0
2001-07-12,27.4602,27.4954,25.8232,27.5701,26.7749,DOWN,0
2001-07-13,27.3898,27.4743,25.8293,27.4842,26.8014,DOWN,0
2001-07-16,27.1995,27.3898,25.8316,27.4123,26.8274,DOWN,0
2001-07-17,27.1573,27.1221,25.8344,27.3348,26.8558,UP,1
2001-07-18,27.1995,26.8755,25.8396,27.2813,26.8869,UP,1
2001-07-19,27.3757,27.2629,25.8515,27.2644,26.9238,DOWN,0
2001-07-20,27.3334,27.4038,25.8638,27.2531,26.9628,DOWN,0
2001-07-23,27.1925,27.3334,25.8778,27.2517,26.9986,DOWN,0
2001-07-24,26.9178,27.2277,25.8933,27.2038,27.0303,UP,1
2001-07-25,26.9459,26.9178,25.9049,27.153,27.062,UP,1
2001-07-26,27.1361,26.9107,25.9167,27.1051,27.0961,UP,1
2001-07-27,27.4038,27.3052,25.9315,27.1192,27.129,DOWN,0
2001-07-30,27.1221,27.4461,25.9458,27.1051,27.1553,UP,1
2001-07-31,27.2207,26.9812,25.9608,27.1657,27.1864,UP,1
2001-08-01,27.3123,27.2982,25.9763,27.239,27.2221,UP,1
2001-08-02,27.3404,27.0516,25.9911,27.2799,27.2518,DOWN,0
2001-08-03,27.3193,27.3404,26.0044,27.2629,27.2744,UP,1
2001-08-06,27.5306,27.4391,26.0185,27.3447,27.2962,UP,1
2001-08-07,27.6856,27.6152,26.0343,27.4377,27.3251,UP,1
2001-08-08,27.8336,27.6856,26.0522,27.5419,27.3511,UP,1
2001-08-09,27.9322,27.8617,26.0701,27.6603,27.3828,UP,1
2001-08-10,28.1788,27.9322,26.0908,27.8322,27.4181,DOWN,0
2001-08-13,28.1788,28.1788,26.1141,27.9618,27.4533,UP,1
2001-08-14,28.5169,28.1788,26.1381,28.128,27.4882,UP,1
2001-08-15,28.5662,28.5239,26.1605,28.2746,27.5177,DOWN,0
2001-08-16,28.3197,28.5451,26.181,28.3521,27.5406,UP,1
2001-08-17,28.6578,28.3197,26.2017,28.4479,27.57,UP,1
2001-08-20,28.6719,28.531,26.2206,28.5465,27.6038,UP,1
2001-08-21,28.841,28.7423,26.2416,28.6113,27.6407,UP,1
2001-08-22,28.8832,28.8832,26.2634,28.6747,27.6744,UP,1
2001-08-23,29.3059,28.8832,26.287,28.872,27.7185,DOWN,0
2001-08-24,28.8621,29.3059,26.3085,28.9128,27.7555,UP,1
2001-08-27,29.1298,29.003,26.3307,29.0044,27.7986,DOWN,0
2001-08-28,29.0946,29.1509,26.3529,29.0551,27.8265,DOWN,0
2001-08-29,28.9537,28.9889,26.3743,29.0692,27.8501,DOWN,0
2001-08-30,28.4394,28.9466,26.3928,28.8959,27.8602,DOWN,0
2001-08-31,28.2562,28.5803,26.4104,28.7747,27.8653,DOWN,0
2001-09-04,28.1788,28.0942,26.4269,28.5845,27.8725,DOWN,0
2001-09-05,28.0379,28.3197,26.4427,28.3732,27.8791,DOWN,0
2001-09-06,27.8124,28.052,26.4574,28.1449,27.8791,DOWN,0
2001-09-07,27.0305,27.8124,26.4664,27.8632,27.8665,DOWN,0
2001-09-10,26.7698,26.9459,26.4743,27.5659,27.8468,UP,1
2001-09-17,27.6011,28.7071,26.4864,27.4503,27.8488,UP,1
2001-09-18,27.7561,28.0731,26.4992,27.394,27.8467,DOWN,0
2001-09-19,27.5236,28.0026,26.5105,27.3362,27.8375,DOWN,0
2001-09-20,27.2982,27.5236,26.5197,27.3898,27.8253,DOWN,0
2001-09-21,26.7346,26.9812,26.5253,27.3827,27.8036,UP,1
2001-09-24,26.8403,27.0516,26.5294,27.2305,27.7892,UP,1
2001-09-25,27.1573,27.0023,26.5353,27.1108,27.7814,UP,1
2001-09-26,27.4038,27.2982,26.5418,27.0868,27.7802,UP,1
2001-09-27,27.742,27.6152,26.5477,27.1756,27.7858,UP,1
2001-09-28,27.9674,27.897,26.5539,27.4222,27.7974,DOWN,0
2001-10-01,27.5447,28.1435,26.5578,27.5631,27.8043,DOWN,0
2001-10-02,27.2136,27.5447,26.5607,27.5743,27.8054,DOWN,0
2001-10-03,26.488,27.1221,26.5595,27.3912,27.7912,UP,1
2001-10-04,26.953,26.5585,26.5613,27.2334,27.7827,DOWN,0
2001-10-05,26.9107,26.8121,26.5618,27.022,27.7743,DOWN,0
2001-10-08,26.6641,26.805,26.5617,26.8459,27.7637,UP,1
2001-10-09,27.0727,26.7346,26.5625,26.8177,27.7668,UP,1
2001-10-10,27.0868,27.0164,26.5617,26.9375,27.7696,UP,1
2001-10-11,27.6434,26.9107,26.5634,27.0756,27.7797,DOWN,0
2001-10-12,27.277,27.7913,26.5638,27.1488,27.7772,UP,1
2001-10-15,27.6645,27.432,26.5678,27.3489,27.7881,DOWN,0
2001-10-16,27.5095,27.5447,26.5715,27.4362,27.7938,DOWN,0
2001-10-17,27.1925,27.0868,26.5736,27.4574,27.7914,DOWN,0
2001-10-18,26.8684,27.1784,26.5737,27.3024,27.782,UP,1
2001-10-19,27.6856,26.9812,26.5749,27.3841,27.7893,DOWN,0
2001-10-22,27.2982,27.6856,26.5765,27.3109,27.7847,UP,1
2001-10-23,27.6504,27.6504,26.582,27.339,27.784,DOWN,0
2001-10-24,27.3334,27.6504,26.5855,27.3672,27.774,UP,1
2001-10-25,27.5236,27.5095,26.5903,27.4982,27.7658,UP,1
2001-10-26,27.58,27.6715,26.5968,27.4771,27.7538,UP,1
2001-10-29,27.6081,27.6856,26.6034,27.5391,27.7424,DOWN,0
2001-10-30,27.4672,27.6504,26.6102,27.5025,27.7214,UP,1
2001-10-31,27.6152,27.5447,26.6188,27.5588,27.7024,UP,1
2001-11-01,27.8265,27.7561,26.6305,27.6194,27.6925,DOWN,0
2001-11-02,27.8265,27.7913,26.6433,27.6687,27.6759,DOWN,0
2001-11-05,27.742,27.7561,26.6561,27.6955,27.6573,UP,1
2001-11-06,28.3197,27.8829,26.6728,27.866,27.6469,UP,1
2001-11-07,28.4676,28.4605,26.6877,28.0365,27.6386,UP,1
2001-11-08,28.5662,28.6367,26.7033,28.1844,27.6238,DOWN,0
2001-11-09,28.369,28.531,26.717,28.2929,27.6139,DOWN,0
2001-11-12,28.2351,28.3901,26.7303,28.3915,27.596,UP,1
2001-11-13,28.4112,28.2351,26.7447,28.4098,27.5824,DOWN,0
2001-11-14,28.1858,28.5169,26.7581,28.3535,27.567,UP,1
2001-11-15,28.5873,28.1858,26.7736,28.3577,27.57,DOWN,0
2001-11-16,27.8406,27.8265,26.7849,28.252,27.5616,UP,1
2001-11-19,28.0026,28.1083,26.7968,28.2055,27.5581,UP,1
2001-11-20,28.066,28.0308,26.8089,28.1365,27.5587,UP,1
2001-11-21,28.1224,28.066,26.8218,28.1238,27.5649,DOWN,0
2001-11-23,28.1083,28.1435,26.833,28.028,27.5864,DOWN,0
2001-11-26,27.8054,28.1435,26.8435,28.021,27.6072,DOWN,0
2001-11-27,27.7209,27.9322,26.8542,27.9646,27.6095,UP,1
2001-11-28,27.8265,27.5447,26.8652,27.9167,27.611,DOWN,0
2001-11-29,27.6152,27.8265,26.8756,27.8153,27.6128,UP,1
2001-11-30,27.6856,27.6152,26.8869,27.7307,27.6205,DOWN,0
2001-12-03,27.4743,27.6856,26.8972,27.6645,27.6353,UP,1
2001-12-04,27.6856,27.4461,26.9086,27.6574,27.6522,UP,1
2001-12-05,28.1013,27.7209,26.9219,27.7124,27.6711,UP,1
2001-12-06,28.531,28.1013,26.9377,27.8956,27.6937,DOWN,0
2001-12-07,28.4817,28.538,26.9533,28.0548,27.7085,DOWN,0
2001-12-10,28.1717,28.4817,26.9676,28.1943,27.7125,UP,1
2001-12-11,28.3619,28.0379,26.9843,28.3295,27.7289,DOWN,0
2001-12-12,28.2633,28.1858,27.0038,28.3619,27.7499,DOWN,0
2001-12-13,28.1717,28.2633,27.0209,28.2901,27.7835,UP,1
2001-12-14,28.4958,28.1647,27.0349,28.2929,27.8144,DOWN,0
2001-12-17,28.4324,28.4958,27.0466,28.345,27.8448,UP,1
2001-12-18,28.7494,28.531,27.0571,28.4225,27.8865,UP,1
2001-12-19,28.8832,28.7423,27.0679,28.5465,27.9228,DOWN,0
2001-12-20,28.8762,29.01,27.0765,28.6874,27.9585,UP,1
2001-12-21,28.9184,28.8762,27.0845,28.7719,27.984,UP,1
2001-12-24,28.9325,29.0593,27.0935,28.872,28.0172,DOWN,0
2001-12-26,28.9044,28.8832,27.1041,28.903,28.0419,UP,1
2001-12-27,28.9748,28.9044,27.1151,28.9213,28.0713,UP,1
2001-12-28,29.3411,28.9184,27.1292,29.0143,28.1142,DOWN,0
2001-12-31,29.3059,29.3764,27.144,29.0917,28.163,UP,1
2002-01-02,29.5525,29.4116,27.159,29.2157,28.2003,UP,1
2002-01-03,29.5877,29.4116,27.1766,29.3524,28.2461,DOWN,0
2002-01-04,29.5525,29.8695,27.1956,29.4679,28.2841,UP,1
2002-01-07,29.799,29.6581,27.2164,29.5595,28.3335,DOWN,0
2002-01-08,29.5736,29.799,27.2338,29.6131,28.3745,DOWN,0
2002-01-09,29.5313,29.8695,27.2512,29.6088,28.4135,UP,1
2002-01-10,29.5877,29.7004,27.2721,29.6088,28.4531,DOWN,0
2002-01-11,29.5877,29.5877,27.295,29.6159,28.4955,UP,1
2002-01-14,29.8695,29.5877,27.32,29.63,28.5406,DOWN,0
2002-01-15,29.8695,29.9399,27.3415,29.6891,28.5814,DOWN,0
2002-01-16,29.7075,29.8695,27.3623,29.7244,28.619,UP,1
2002-01-17,29.7849,29.7286,27.3865,29.7638,28.6599,DOWN,0
2002-01-18,29.637,29.8413,27.4084,29.7737,28.6863,UP,1
2002-01-22,29.7145,29.6511,27.4308,29.7427,28.7112,DOWN,0
2002-01-23,29.6934,29.7215,27.45,29.7075,28.7337,UP,1
2002-01-24,29.8554,29.6934,27.4735,29.737,28.7635,DOWN,0
2002-01-25,29.7004,29.9399,27.4958,29.7201,28.7928,UP,1
2002-01-28,29.7075,29.7497,27.5162,29.7342,28.8187,DOWN,0
2002-01-29,29.6581,29.7638,27.5385,29.723,28.8481,UP,1
2002-01-30,29.8343,29.6652,27.5623,29.7511,28.8731,UP,1
2002-01-31,30.0526,29.6934,27.5878,29.7906,28.9173,DOWN,0
2002-02-01,29.9329,30.1301,27.6143,29.8371,28.9559,DOWN,0
2002-02-04,29.7286,30.0033,27.6404,29.8413,28.9892,DOWN,0
2002-02-05,29.5877,29.6229,27.6666,29.8272,29.0185,UP,1
2002-02-06,29.8061,29.7004,27.6924,29.8216,29.0524,DOWN,0
2002-02-07,29.5736,29.8061,27.7161,29.7258,29.0878,DOWN,0
2002-02-08,29.5102,29.7286,27.7395,29.6412,29.1236,UP,1
2002-02-11,29.7075,29.5172,27.7643,29.637,29.1612,UP,1
2002-02-12,29.799,29.7286,27.7897,29.6793,29.2049,UP,1
2002-02-13,29.8695,29.792,27.8155,29.692,29.2486,UP,1
2002-02-14,30.0456,29.8695,27.8419,29.7864,29.3,DOWN,0
2002-02-15,29.8695,30.1513,27.8658,29.8582,29.3437,UP,1
2002-02-19,30.2499,30.0104,27.8883,29.9667,29.3866,UP,1
2002-02-20,30.4331,30.2851,27.9111,30.0935,29.4247,DOWN,0
2002-02-21,29.954,30.4683,27.9308,30.1104,29.4541,UP,1
2002-02-22,30.102,30.0245,27.951,30.1217,29.4927,UP,1
2002-02-25,30.264,30.2217,27.9728,30.2006,29.5308,DOWN,0
2002-02-26,29.8695,30.2569,27.9935,30.1245,29.5629,DOWN,0
2002-02-27,29.4327,29.7286,28.0124,29.9244,29.5881,UP,1
2002-02-28,29.4468,29.4327,28.032,29.823,29.6071,UP,1
2002-03-01,29.5806,29.4468,28.053,29.7187,29.6301,UP,1
2002-03-04,29.7286,29.4538,28.0746,29.6116,29.6497,UP,1
2002-03-05,30.7148,29.7638,28.1015,29.7807,29.6863,UP,1
2002-03-06,31.0812,30.7853,28.1301,30.1104,29.7304,DOWN,0
2002-03-07,31.053,31.1375,28.1583,30.4316,29.7731,DOWN,0
2002-03-08,30.9755,31.1234,28.1843,30.7106,29.814,DOWN,0
2002-03-11,30.8628,30.9966,28.2096,30.9375,29.8531,DOWN,0
2002-03-12,30.8557,30.891,28.2356,30.9656,29.8908,UP,1
2002-03-13,30.9966,30.8205,28.2629,30.9487,29.9239,UP,1
2002-03-14,31.363,31.1375,28.2905,31.0107,29.965,UP,1
2002-03-15,31.6307,31.2221,28.3176,31.1418,30.0066,DOWN,0
2002-03-18,31.4827,31.6659,28.3429,31.2657,30.0445,UP,1
2002-03-19,31.532,31.3559,28.3693,31.401,30.0841,DOWN,0
2002-03-20,31.3207,31.4193,28.3933,31.4658,30.1145,UP,1
2002-03-21,31.4193,31.1727,28.4186,31.4771,30.1514,DOWN,0
2002-03-22,31.3489,31.4123,28.4433,31.4207,30.1878,DOWN,0
2002-03-25,31.1727,31.3489,28.4671,31.3587,30.2195,DOWN,0
2002-03-26,31.1727,31.1727,28.4891,31.2869,30.2512,DOWN,0
2002-03-27,31.0812,31.3348,28.509,31.239,30.2754,UP,1
2002-03-28,31.1093,31.2432,28.5287,31.177,30.3002,UP,1
2002-04-01,31.3489,31.1727,28.5495,31.177,30.333,UP,1
2002-04-02,31.6588,31.4193,28.5729,31.2742,30.3705,DOWN,0
2002-04-03,31.4545,31.6588,28.5952,31.3306,30.4069,DOWN,0
2002-04-04,31.2502,31.4616,28.6154,31.3644,30.4376,UP,1
2002-04-05,31.3348,31.3559,28.6366,31.4095,30.4704,UP,1
2002-04-08,31.5813,31.1023,28.6595,31.4559,30.5049,UP,1
2002-04-09,31.9688,31.5813,28.6844,31.5179,30.5503,UP,1
2002-04-10,32.3844,32.1238,28.7078,31.7039,30.6038,DOWN,0
2002-04-11,32.159,32.3703,28.7298,31.8857,30.6538,UP,1
2002-04-12,33.1805,32.3844,28.756,32.2548,30.7208,DOWN,0
2002-04-15,32.8494,33.0114,28.7802,32.5084,30.7767,DOWN,0
2002-04-16,32.314,32.9903,28.8027,32.5775,30.8243,DOWN,0
2002-04-17,31.8984,32.314,28.8237,32.4802,30.8677,UP,1
2002-04-18,32.1942,31.9829,28.8456,32.4873,30.9198,DOWN,0
2002-04-19,31.9477,32.3563,28.867,32.2407,30.9627,DOWN,0
2002-04-22,31.4193,32.0181,28.8853,31.9547,30.9996,DOWN,0
2002-04-23,30.6303,31.525,28.901,31.618,31.022,UP,1
2002-04-24,30.9614,30.9121,28.9165,31.4306,31.0471,DOWN,0
2002-04-25,30.9614,30.9825,28.9314,31.184,31.0703,DOWN,0
2002-04-26,30.8416,30.9755,28.946,30.9628,31.0898,DOWN,0
2002-04-29,30.6444,30.9614,28.9602,30.8078,31.1017,UP,1
2002-04-30,31.0671,30.7501,28.9777,30.8952,31.1257,UP,1
2002-05-01,31.7011,31.0812,28.9985,31.0431,31.1547,DOWN,0
2002-05-02,31.5602,31.4898,29.0189,31.1629,31.1773,UP,1
2002-05-03,31.6166,31.4545,29.0397,31.3179,31.2105,DOWN,0
2002-05-06,31.525,31.6659,29.0604,31.494,31.239,DOWN,0
2002-05-07,31.5109,31.532,29.082,31.5828,31.2639,DOWN,0
2002-05-08,31.2362,31.5602,29.1024,31.4898,31.2912,DOWN,0
2002-05-09,31.0671,31.2432,29.1217,31.3911,31.3239,DOWN,0
2002-05-10,30.6021,31.1375,29.1378,31.1882,31.347,UP,1
2002-05-13,30.6444,30.743,29.1544,31.0121,31.3683,DOWN,0
2002-05-14,30.4683,30.6796,29.1708,30.8036,31.3831,DOWN,0
2002-05-15,30.4542,30.5387,29.1884,30.6472,31.3779,UP,1
2002-05-16,30.4824,30.4894,29.2061,30.5303,31.3659,UP,1
2002-05-17,30.7219,30.5528,29.224,30.5542,31.3593,DOWN,0
2002-05-20,30.5528,30.7289,29.2398,30.5359,31.3508,DOWN,0
2002-05-21,30.3063,30.5528,29.2557,30.5035,31.3397,UP,1
2002-05-22,30.3133,30.3063,29.2712,30.4753,31.3289,UP,1
2002-05-23,30.9051,30.3133,29.2891,30.5599,31.327,UP,1
2002-05-24,31.0248,31.06,29.3076,30.6204,31.3203,UP,1
2002-05-28,31.0671,31.1023,29.3263,30.7233,31.309,UP,1
2002-05-29,31.8631,31.1375,29.348,31.0347,31.3166,DOWN,0
2002-05-30,31.0953,31.1727,29.365,31.1911,31.3079,UP,1
2002-05-31,31.3136,31.3489,29.3824,31.2728,31.3077,UP,1
2002-06-03,31.7011,31.6659,29.4013,31.408,31.3134,UP,1
2002-06-04,31.7363,31.7011,29.419,31.5419,31.3211,DOWN,0
2002-06-05,31.5532,31.7363,29.4359,31.4799,31.3287,DOWN,0
2002-06-06,31.5461,31.5954,29.4511,31.5701,31.3362,DOWN,0
2002-06-07,31.4193,31.4757,29.4653,31.5912,31.3429,UP,1
2002-06-10,31.6307,31.4898,29.4819,31.5771,31.3534,UP,1
2002-06-11,31.6941,31.687,29.4971,31.5687,31.3603,DOWN,0
2002-06-12,31.5673,31.842,29.5115,31.5715,31.3584,DOWN,0
2002-06-13,31.525,31.5673,29.525,31.5673,31.3599,DOWN,0
2002-06-14,31.4404,31.525,29.5377,31.5715,31.3637,UP,1
2002-06-17,31.4545,31.4898,29.5485,31.5363,31.3661,UP,1
2002-06-18,31.4898,31.525,29.5616,31.4954,31.3642,UP,1
2002-06-19,31.7011,31.5673,29.5745,31.5222,31.3589,DOWN,0
2002-06-20,31.6659,31.6307,29.5873,31.5503,31.3445,UP,1
2002-06-21,32.0674,31.9477,29.6029,31.6757,31.3427,DOWN,0
2002-06-24,31.9124,32.0533,29.6203,31.7673,31.3173,UP,1
2002-06-25,32.4056,32.0886,29.641,31.9505,31.3084,DOWN,0
2002-06-26,32.1097,32.4056,29.6607,32.0322,31.3043,UP,1
2002-06-27,32.159,32.4619,29.6813,32.1308,31.3096,UP,1
2002-06-28,32.5465,32.159,29.705,32.2266,31.3166,DOWN,0
2002-07-01,31.9618,32.5465,29.7296,32.2365,31.3169,DOWN,0
2002-07-02,31.7997,32.1026,29.7548,32.1153,31.3245,DOWN,0
2002-07-03,31.5602,31.9547,29.7746,32.0054,31.3431,UP,1
2002-07-05,31.9688,31.6307,29.7956,31.9674,31.3632,DOWN,0
2002-07-08,31.7927,32.1097,29.817,31.8166,31.3799,DOWN,0
2002-07-09,31.7786,32.0745,29.8394,31.78,31.3986,DOWN,0
2002-07-10,31.0319,31.9336,29.8609,31.6264,31.4064,DOWN,0
2002-07-11,30.2922,31.0671,29.8781,31.3728,31.3909,DOWN,0
2002-07-12,30.0245,30.6444,29.8924,30.984,31.3573,DOWN,0
2002-07-15,29.9047,30.1865,29.905,30.6064,31.3242,UP,1
2002-07-16,30.3978,29.5877,29.9182,30.3302,31.2998,DOWN,0
2002-07-17,30.116,30.4612,29.929,30.147,31.2717,DOWN,0
2002-07-18,29.4468,30.1865,29.9385,29.978,31.2304,DOWN,0
2002-07-19,28.8832,29.4538,29.9468,29.7497,31.1833,DOWN,0
2002-07-22,28.1083,29.3764,29.9549,29.3904,31.1241,DOWN,0
2002-07-23,27.1221,28.1154,29.9558,28.7353,31.0545,DOWN,0
2002-07-24,26.5233,23.4236,29.9538,28.0167,30.9721,UP,1
2002-07-25,27.3052,26.5233,29.957,27.5884,30.9089,UP,1
2002-07-26,28.3197,27.897,29.9633,27.4757,30.8662,UP,1
2002-07-29,29.2566,28.4958,29.9741,27.7054,30.8416,UP,1
2002-07-30,30.1513,29.3059,29.9867,28.3112,30.8302,UP,1
2002-07-31,30.6796,30.1513,30.0037,29.1425,30.8328,DOWN,0
2002-08-01,28.9466,30.2147,30.0101,29.4708,30.8056,DOWN,0
2002-08-02,27.9604,28.8903,30.0123,29.3989,30.7585,DOWN,0
2002-08-05,27.0164,28.0308,30.0115,28.9509,30.6807,UP,1
2002-08-06,27.7913,27.1714,30.0161,28.4789,30.6161,UP,1
2002-08-07,28.0379,27.897,30.0178,27.9505,30.5555,DOWN,0
2002-08-08,27.2629,27.9322,30.0177,27.6138,30.4635,DOWN,0
2002-08-09,26.9812,27.2629,30.0143,27.4179,30.3812,DOWN,0
2002-08-12,26.96,26.9812,30.0125,27.4067,30.2941,UP,1
2002-08-13,27.1221,27.0868,30.0104,27.2728,30.2026,UP,1
2002-08-14,27.3334,27.2982,30.0092,27.1319,30.1145,UP,1
2002-08-15,27.6152,27.4743,30.0092,27.2024,30.0357,UP,1
2002-08-16,28.369,27.7209,30.0138,27.4799,29.9722,DOWN,0
2002-08-19,28.1083,28.531,30.0162,27.7096,29.906,DOWN,0
2002-08-20,27.9956,28.1013,30.0171,27.8843,29.8333,UP,1
2002-08-21,28.0379,27.9956,30.0181,28.0252,29.7601,DOWN,0
2002-08-22,27.6927,28.0731,30.0179,28.0407,29.6827,UP,1
2002-08-23,28.0026,27.58,30.0163,27.9674,29.6122,UP,1
2002-08-26,28.3971,28.1788,30.0159,28.0252,29.5513,DOWN,0
2002-08-27,28.3971,28.5169,30.0151,28.1055,29.4902,UP,1
2002-08-28,28.686,28.3197,30.0167,28.2351,29.4341,DOWN,0
2002-08-29,28.531,28.5662,30.0182,28.4028,29.3707,UP,1
2002-08-30,29.1087,28.6367,30.0216,28.624,29.3196,DOWN,0
2002-09-03,28.7423,29.0241,30.0244,28.693,29.2531,UP,1
2002-09-04,28.8339,28.8691,30.0257,28.7804,29.1915,DOWN,0
2002-09-05,28.6719,28.8339,30.0298,28.7776,29.1168,UP,1
2002-09-06,28.8057,28.7776,30.0338,28.8325,29.0507,UP,1
2002-09-09,28.9537,28.6719,30.0383,28.8015,28.9866,DOWN,0
2002-09-10,28.855,29.1298,30.0419,28.8241,28.9128,DOWN,0
2002-09-11,28.7916,28.8832,30.0454,28.8156,28.8494,DOWN,0
2002-09-12,28.6648,28.8128,30.0496,28.8142,28.7867,UP,1
2002-09-13,28.8832,28.6719,30.0555,28.8297,28.7332,UP,1
2002-09-16,28.9184,28.8832,30.0609,28.8226,28.6722,DOWN,0
2002-09-17,28.8832,28.9537,30.0673,28.8283,28.614,DOWN,0
2002-09-18,28.8621,29.0241,30.0731,28.8424,28.5556,DOWN,0
2002-09-19,28.4958,28.855,30.0783,28.8086,28.5049,UP,1
2002-09-20,28.848,28.4958,30.0841,28.8015,28.476,DOWN,0
2002-09-23,28.6085,28.8128,30.0866,28.7395,28.4477,DOWN,0
2002-09-24,28.4394,28.6085,30.0861,28.6508,28.4184,DOWN,0
2002-09-25,28.2703,28.6014,30.0851,28.5324,28.3759,UP,1
2002-09-26,28.538,28.4465,30.0869,28.5409,28.3443,DOWN,0
2002-09-27,28.1788,28.6719,30.086,28.407,28.3189,DOWN,0
2002-09-30,27.7913,28.1788,30.0836,28.2436,28.2971,DOWN,0
2002-10-01,27.6222,27.8336,30.0809,28.0801,28.2874,DOWN,0
2002-10-02,27.1221,27.7631,30.074,27.8505,28.2874,DOWN,0
2002-10-03,26.7839,27.0516,30.0658,27.4996,28.2926,DOWN,0
2002-10-04,26.0653,26.805,30.0524,27.077,28.2678,DOWN,0
2002-10-07,25.3891,26.0653,30.0349,26.5965,28.2092,DOWN,0
2002-10-08,25.3679,25.7131,30.0173,26.1457,28.1314,DOWN,0
2002-10-09,25.0509,25.2623,29.998,25.7314,28.0294,UP,1
2002-10-10,25.8188,24.8678,29.9824,25.5384,27.9322,UP,1
2002-10-11,26.0301,25.9949,29.9681,25.5314,27.8739,DOWN,0
2002-10-14,25.2552,26.0019,29.9495,25.5046,27.8198,UP,1
2002-10-15,25.9245,25.6074,29.9324,25.6159,27.7979,DOWN,0
2002-10-16,25.8258,26.0653,29.915,25.7709,27.7586,UP,1
2002-10-17,26.1428,26.0653,29.8979,25.8357,27.7207,DOWN,0
2002-10-18,26.0653,26.3471,29.8803,25.8427,27.6968,UP,1
2002-10-21,26.0865,26.5796,29.863,26.009,27.6789,DOWN,0
2002-10-22,25.5018,26.0865,29.8415,25.9245,27.6497,DOWN,0
2002-10-23,25.2129,25.5722,29.8197,25.8019,27.6115,UP,1
2002-10-24,25.9667,25.1848,29.8019,25.7667,27.5842,UP,1
2002-10-25,26.5233,26.0301,29.7866,25.8582,27.5623,DOWN,0
2002-10-28,26.3542,26.7698,29.7704,25.9118,27.5221,DOWN,0
2002-10-29,25.8188,26.1781,29.7501,25.9752,27.4763,UP,1
2002-10-30,25.9949,25.9245,29.7308,26.1316,27.4362,DOWN,0
2002-10-31,25.8892,25.9949,29.7117,26.1161,27.3933,DOWN,0
2002-11-01,25.4384,25.1848,29.6899,25.8991,27.3482,UP,1
2002-11-04,26.0442,25.4384,29.672,25.8371,27.309,UP,1
2002-11-05,26.171,26.0442,29.6543,25.9075,27.2645,UP,1
2002-11-06,26.3753,26.2767,29.6377,25.9836,27.2241,DOWN,0
2002-11-07,25.5934,25.9245,29.6164,25.9245,27.1622,DOWN,0
2002-11-08,25.1425,25.7836,29.5936,25.8653,27.0944,DOWN,0
2002-11-11,24.7973,25.2482,29.569,25.6159,27.0082,DOWN,0
2002-11-12,24.7762,24.903,29.5446,25.3369,26.9289,DOWN,0
2002-11-13,24.2408,24.7621,29.5166,24.91,26.837,UP,1
2002-11-14,24.6353,24.0928,29.4896,24.7184,26.7563,UP,1
2002-11-15,24.7973,24.6564,29.4639,24.6494,26.6761,UP,1
2002-11-18,24.8748,24.8466,29.4396,24.6649,26.5945,UP,1
2002-11-19,24.9946,24.8678,29.4166,24.7085,26.5173,UP,1
2002-11-20,25.3186,25.1707,29.3942,24.9241,26.4479,UP,1
2002-11-21,25.3961,25.6427,29.3733,25.0763,26.3825,UP,1
