ticker,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-01-19,16.4782,16.8208,17.8478,16.7477,17.4948,UP,1
2005-01-20,16.5639,16.5011,17.8457,16.6666,17.4443,DOWN,0
2005-01-21,16.444,16.5296,17.8442,16.6175,17.3905,DOWN,0
2005-01-24,16.1014,16.444,17.8417,16.4908,17.3321,DOWN,0
2005-01-25,15.9872,16.1014,17.8375,16.3149,17.2662,DOWN,0
2005-01-26,15.9872,15.9872,17.8336,16.2167,17.199,UP,1
2005-01-27,16.1128,15.9929,17.8312,16.1265,17.1329,UP,1
2005-01-28,16.187,16.1185,17.8301,16.0751,17.0674,DOWN,0
2005-01-31,16.1014,16.187,17.8297,16.0751,16.9935,UP,1
2005-02-01,16.1185,16.1071,17.8271,16.1014,16.9639,UP,1
2005-02-02,16.1927,16.2156,17.8249,16.1425,16.9356,UP,1
2005-02-03,16.2213,16.1356,17.8235,16.1642,16.9094,UP,1
2005-02-04,16.3526,16.1128,17.8218,16.1973,16.8937,DOWN,0
2005-02-07,16.3469,16.3298,17.8197,16.2464,16.878,UP,1
2005-02-08,16.3869,16.6724,17.8178,16.3001,16.8632,DOWN,0
2005-02-09,16.1471,16.3869,17.8152,16.2909,16.8422,DOWN,0
2005-02-10,16.1071,16.1014,17.8124,16.2681,16.8202,UP,1
2005-02-11,16.3298,16.1756,17.811,16.2635,16.8027,DOWN,0
2005-02-14,16.0785,16.3983,17.8056,16.2099,16.7778,DOWN,0
2005-02-15,15.8673,16.0157,17.7983,16.106,16.7454,DOWN,0
2005-02-16,15.7588,15.8159,17.7903,16.0283,16.7089,DOWN,0
2005-02-17,15.6446,15.8616,17.7824,15.9358,16.6748,DOWN,0
2005-02-18,15.5818,15.6161,17.7747,15.7862,16.6404,DOWN,0
2005-02-22,15.519,15.5875,17.7665,15.6743,16.6045,UP,1
2005-02-23,15.5533,15.5475,17.7588,15.6115,16.5713,DOWN,0
2005-02-24,15.4904,15.5875,17.7521,15.5578,16.5394,UP,1
2005-02-25,15.5019,15.559,17.7455,15.5293,16.5019,DOWN,0
2005-02-28,15.4448,15.5019,17.7394,15.5019,16.4643,DOWN,0
2005-03-01,15.4276,15.4276,17.7337,15.4836,16.4283,UP,1
2005-03-02,17.3861,17.957,17.7392,15.8502,16.4349,UP,1
2005-03-03,17.4146,17.466,17.7452,16.235,16.441,UP,1
2005-03-04,17.7858,17.4717,17.7528,16.6918,16.4555,UP,1
2005-03-07,17.8714,17.8143,17.7605,17.1771,16.4706,UP,1
2005-03-08,17.8942,17.9285,17.7684,17.6704,16.4798,DOWN,0
2005-03-09,17.5288,17.78,17.774,17.699,16.4858,UP,1
2005-03-10,17.5745,17.5859,17.7797,17.7309,16.4894,DOWN,0
2005-03-11,17.5574,17.5745,17.7843,17.6853,16.4911,UP,1
2005-03-14,17.78,17.5631,17.7895,17.667,16.4966,DOWN,0
2005-03-15,17.7001,17.7858,17.7943,17.6282,16.5024,DOWN,0
2005-03-16,17.5174,17.7001,17.7976,17.6259,16.5124,UP,1
2005-03-17,17.5916,17.5174,17.801,17.6293,16.5335,DOWN,0
2005-03-18,17.3689,17.5745,17.8021,17.5916,16.5461,DOWN,0
2005-03-21,17.2205,17.329,17.8027,17.4797,16.5547,DOWN,0
2005-03-22,17.1406,17.1862,17.8028,17.3678,16.5588,DOWN,0
2005-03-23,17.0206,17.1291,17.8013,17.2685,16.5626,DOWN,0
2005-03-24,16.9921,17.0435,17.7981,17.1485,16.5728,UP,1
2005-03-28,17.0606,16.9921,17.7947,17.0869,16.5746,DOWN,0
2005-03-29,16.444,16.5582,17.7883,16.9316,16.5697,DOWN,0
2005-03-30,16.3583,16.5582,17.7821,16.7751,16.5622,UP,1
2005-03-31,16.4668,16.3583,17.7759,16.6644,16.5542,DOWN,0
2005-04-01,16.2498,16.5239,17.7681,16.5159,16.5496,DOWN,0
2005-04-04,15.9758,16.187,17.7577,16.2989,16.5378,UP,1
2005-04-05,15.9929,16.0043,17.7476,16.2087,16.5288,UP,1
2005-04-06,16.2384,16.0728,17.7374,16.1847,16.5316,UP,1
2005-04-07,16.3583,16.2384,17.7281,16.1631,16.539,DOWN,0
2005-04-08,16.3355,16.3469,17.7187,16.1802,16.5459,UP,1
2005-04-11,16.4497,16.3983,17.7104,16.275,16.5527,UP,1
2005-04-12,16.5525,16.5353,17.7013,16.3869,16.56,DOWN,0
2005-04-13,16.2213,16.5582,17.6908,16.3834,16.5624,DOWN,0
2005-04-14,15.9815,16.1585,17.6804,16.3081,16.5596,DOWN,0
2005-04-15,15.9073,15.9815,17.6681,16.2224,16.5539,DOWN,0
2005-04-18,15.656,15.9073,17.6559,16.0637,16.5426,UP,1
2005-04-19,15.7017,15.7588,17.6441,15.8936,16.5296,DOWN,0
2005-04-20,15.5875,15.6161,17.6303,15.7668,16.5144,UP,1
2005-04-21,15.9758,15.8159,17.6172,15.7657,16.5062,DOWN,0
2005-04-22,15.8444,15.9758,17.6052,15.7531,16.5002,UP,1
2005-04-25,16.1699,15.8502,17.595,15.8559,16.5014,DOWN,0
2005-04-26,15.8844,16.2042,17.5845,15.8924,16.4925,UP,1
2005-04-27,16.0671,15.8901,17.5754,15.9883,16.4923,UP,1
2005-04-28,16.9578,16.5582,17.5695,16.1847,16.5141,DOWN,0
2005-04-29,16.9578,17.1291,17.5633,16.4074,16.5381,DOWN,0
2005-05-02,16.7409,16.9578,17.556,16.5216,16.56,DOWN,0
2005-05-03,16.5867,16.7066,17.548,16.6621,16.5801,UP,1
2005-05-04,16.6609,16.5924,17.5397,16.7808,16.6029,UP,1
2005-05-05,16.6952,16.5867,17.5316,16.7283,16.6258,DOWN,0
2005-05-06,16.6381,16.6666,17.5238,16.6644,16.6487,UP,1
2005-05-09,16.7009,16.6438,17.5136,16.6564,16.6727,DOWN,0
2005-05-10,16.6666,16.7009,17.5021,16.6724,16.6971,DOWN,0
2005-05-11,16.6381,16.7866,17.4904,16.6678,16.7213,DOWN,0
2005-05-12,16.4211,16.6381,17.4799,16.613,16.702,DOWN,0
2005-05-13,16.3298,16.3755,17.4692,16.5513,16.6804,UP,1
2005-05-16,16.4725,16.4154,17.4594,16.5056,16.6541,DOWN,0
2005-05-17,16.4211,16.4154,17.4483,16.4565,16.6251,UP,1
2005-05-18,16.5467,16.5011,17.4396,16.4383,16.5981,UP,1
2005-05-19,16.7466,16.758,17.4324,16.5034,16.5825,DOWN,0
2005-05-20,16.7066,16.7295,17.4271,16.5787,16.5651,DOWN,0
2005-05-23,16.6267,16.7866,17.4224,16.6096,16.5465,DOWN,0
2005-05-24,16.5296,16.5582,17.4179,16.6312,16.5215,DOWN,0
2005-05-25,16.3412,16.5467,17.4109,16.5901,16.4943,UP,1
2005-05-26,16.5353,16.3755,17.4044,16.5479,16.4747,DOWN,0
2005-05-27,16.4383,16.5582,17.3979,16.4942,16.4516,DOWN,0
2005-05-31,16.3869,16.4725,17.391,16.4463,16.432,DOWN,0
2005-06-01,16.2042,16.3298,17.3826,16.3812,16.4117,UP,1
2005-06-02,16.2727,16.2613,17.3762,16.3675,16.3943,UP,1
2005-06-03,16.3355,16.2441,17.3694,16.3275,16.3806,DOWN,0
2005-06-06,16.1985,16.4154,17.3622,16.2795,16.3647,DOWN,0
2005-06-07,16.0671,16.2727,17.3546,16.2156,16.3448,UP,1
2005-06-08,16.09,16.05,17.3469,16.1927,16.3378,DOWN,0
2005-06-09,15.873,16.09,17.3381,16.1128,16.3281,DOWN,0
2005-06-10,15.8559,15.873,17.3292,16.0169,16.3158,UP,1
2005-06-13,16.0443,15.8444,17.3209,15.9861,16.3117,DOWN,0
2005-06-14,15.9872,15.9758,17.3124,15.9701,16.312,UP,1
2005-06-15,16.01,15.9929,17.304,15.9541,16.3123,DOWN,0
2005-06-16,15.9929,16.0157,17.2959,15.9781,16.3074,UP,1
2005-06-17,16.0614,16.0215,17.2879,16.0192,16.3015,UP,1
2005-06-20,16.1927,16.0728,17.2794,16.0489,16.2986,UP,1
2005-06-21,16.2555,16.1927,17.2722,16.1025,16.2947,UP,1
2005-06-22,16.3355,16.3012,17.2646,16.1676,16.2904,UP,1
2005-06-23,16.6438,16.3298,17.2585,16.2978,16.2988,UP,1
2005-06-24,16.7009,16.6153,17.2527,16.4257,16.3132,UP,1
2005-06-27,16.9464,16.6438,17.2467,16.5764,16.334,UP,1
2005-06-28,17.2148,16.9293,17.2405,16.7683,16.3652,DOWN,0
2005-06-29,17.1748,17.1577,17.2321,16.9361,16.3946,UP,1
2005-06-30,17.7115,17.2433,17.2249,17.1497,16.4371,DOWN,0
2005-07-01,17.6259,17.7001,17.2181,17.3347,16.4701,DOWN,0
2005-07-05,17.5574,17.6259,17.2113,17.4569,16.5044,UP,1
2005-07-06,17.683,17.5574,17.2053,17.5505,16.5346,DOWN,0
2005-07-07,17.6088,17.5973,17.1977,17.6373,16.5691,UP,1
2005-07-08,18.0141,17.6716,17.1924,17.6978,16.6081,UP,1
2005-07-11,18.0827,17.957,17.1872,17.7892,16.6306,DOWN,0
2005-07-12,17.8086,18.0427,17.1807,17.8394,16.6476,UP,1
2005-07-13,17.82,17.7572,17.1747,17.8668,16.6692,DOWN,0
2005-07-14,17.683,17.7915,17.1681,17.8817,16.6911,DOWN,0
2005-07-15,17.6487,17.6259,17.1609,17.8086,16.7108,DOWN,0
2005-07-18,17.603,17.6716,17.1523,17.7127,16.729,UP,1
2005-07-19,17.8714,17.603,17.1453,17.7252,16.7537,UP,1
2005-07-20,18.0769,17.8428,17.1389,17.7766,16.7812,UP,1
2005-07-21,18.4252,18.0998,17.1316,17.9251,16.8164,UP,1
2005-07-22,18.4481,18.4309,17.1248,18.0849,16.8526,DOWN,0
2005-07-25,18.1969,18.4138,17.1173,18.2037,16.8881,DOWN,0
2005-07-26,17.9856,18.214,17.1102,18.2265,16.9212,DOWN,0
2005-07-27,17.7001,18.0084,17.1016,18.1512,16.9457,UP,1
2005-07-28,19.8983,18.2425,17.1035,18.4458,17.0153,DOWN,0
2005-07-29,19.5786,19.9783,17.1046,18.6719,17.0759,DOWN,0
2005-08-01,19.5443,19.5843,17.1064,18.9414,17.1319,DOWN,0
2005-08-02,19.3845,19.4416,17.1069,19.2212,17.1854,UP,1
2005-08-03,19.5957,19.3845,17.1067,19.6003,17.2448,DOWN,0
2005-08-04,19.5329,19.453,17.1063,19.5272,17.3049,DOWN,0
2005-08-05,19.3673,19.4987,17.106,19.485,17.3654,DOWN,0
2005-08-08,19.1504,19.3331,17.105,19.4062,17.4177,DOWN,0
2005-08-09,19.0019,19.0704,17.1038,19.3297,17.469,DOWN,0
2005-08-10,18.9848,18.9962,17.1014,19.2075,17.5209,UP,1
2005-08-11,19.2417,18.9848,17.0989,19.1492,17.5817,DOWN,0
2005-08-12,19.2417,19.2132,17.0951,19.1241,17.6411,DOWN,0
2005-08-15,19.0761,19.2417,17.0958,19.1093,17.6959,DOWN,0
2005-08-16,19.0704,19.0819,17.0968,19.123,17.7533,UP,1
2005-08-17,19.1732,18.9562,17.0995,19.1606,17.8154,UP,1
2005-08-18,19.3673,19.1275,17.1034,19.1858,17.881,UP,1
2005-08-19,19.7556,19.3845,17.1084,19.2885,17.9586,DOWN,0
2005-08-22,19.6414,19.7271,17.1121,19.4016,18.0344,DOWN,0
2005-08-23,19.5558,19.7271,17.1152,19.4987,18.1046,UP,1
2005-08-24,19.6528,19.6014,17.118,19.5946,18.1779,UP,1
2005-08-25,20.0468,19.6414,17.1226,19.7305,18.2586,DOWN,0
2005-08-26,19.9554,20.1039,17.1272,19.7704,18.3379,DOWN,0
2005-08-29,19.7784,19.8698,17.1297,19.7979,18.4122,DOWN,0
2005-08-30,19.5158,19.7556,17.1306,19.7899,18.4787,UP,1
2005-08-31,19.6928,19.6071,17.1319,19.7979,18.5474,UP,1
2005-09-01,19.944,19.6871,17.1343,19.7773,18.6196,UP,1
2005-09-02,19.9612,19.8983,17.1352,19.7784,18.6859,UP,1
2005-09-06,20.0297,19.944,17.1473,19.8287,18.7525,DOWN,0
2005-09-07,20.0297,19.9726,17.1594,19.9315,18.8142,DOWN,0
2005-09-08,20.0068,20.0125,17.1718,19.9943,18.87,UP,1
2005-09-09,20.0125,20.0125,17.1862,20.008,18.9268,UP,1
2005-09-12,20.3437,20.0354,17.2022,20.0845,18.9794,UP,1
2005-09-13,20.8176,20.3437,17.2207,20.2421,19.0433,DOWN,0
2005-09-14,20.7263,20.8176,17.2383,20.3814,19.1066,UP,1
2005-09-15,20.8519,20.6121,17.2566,20.5504,19.17,UP,1
2005-09-16,21.0688,20.8404,17.2759,20.7617,19.2392,DOWN,0
2005-09-19,20.8462,21.0688,17.2935,20.8621,19.2959,DOWN,0
2005-09-20,20.8233,20.8005,17.3102,20.8633,19.3507,UP,1
2005-09-21,21.0574,20.909,17.3275,20.9295,19.4156,DOWN,0
2005-09-22,20.9661,21.0574,17.3456,20.9524,19.4786,UP,1
2005-09-23,21.2972,20.9718,17.3656,20.998,19.5509,DOWN,0
2005-09-26,20.9889,21.3258,17.384,21.0266,19.6177,DOWN,0
2005-09-27,20.7662,20.9946,17.4017,21.0152,19.6809,UP,1
2005-09-28,20.7776,20.7662,17.4202,20.9592,19.739,UP,1
2005-09-29,20.9832,20.6692,17.4382,20.9626,19.7972,DOWN,0
2005-09-30,20.9546,20.9832,17.4564,20.8941,19.8478,DOWN,0
2005-10-03,20.8233,20.869,17.4744,20.861,19.8953,UP,1
2005-10-04,20.8918,20.8233,17.4936,20.8861,19.9492,DOWN,0
2005-10-05,20.5036,20.8918,17.5105,20.8313,19.9995,DOWN,0
2005-10-06,20.4636,20.4979,17.5275,20.7274,20.0548,DOWN,0
2005-10-07,20.201,20.4465,17.5429,20.5767,20.0608,UP,1
2005-10-10,20.4179,20.201,17.5579,20.4956,20.0776,DOWN,0
2005-10-11,20.3209,20.3266,17.5733,20.3814,20.0932,DOWN,0
2005-10-12,19.8698,20.2638,17.5857,20.2546,20.1029,UP,1
2005-10-13,20.0525,19.7556,17.5986,20.1724,20.112,UP,1
2005-10-14,20.3152,20.1553,17.6127,20.1952,20.1276,DOWN,0
2005-10-17,20.3037,20.3837,17.6271,20.1724,20.1464,UP,1
2005-10-18,20.5435,20.3608,17.6447,20.2169,20.1742,UP,1
2005-10-19,20.8747,20.555,17.6664,20.4179,20.2117,UP,1
2005-10-20,20.9546,20.7548,17.6875,20.5984,20.2511,UP,1
2005-10-21,21.2573,20.9546,17.7099,20.7868,20.2914,UP,1
2005-10-24,21.5142,21.3429,17.7328,21.0289,20.3369,DOWN,0
2005-10-25,21.3886,21.5142,17.7555,21.1979,20.3831,DOWN,0
2005-10-26,21.0745,21.3829,17.7785,21.2378,20.4232,UP,1
2005-10-27,21.9253,21.0803,17.8033,21.432,20.4782,UP,1
2005-10-28,22.245,21.8568,17.8311,21.6295,20.5358,UP,1
2005-10-31,22.2679,22.1879,17.8587,21.7803,20.586,UP,1
2005-11-01,22.8388,22.325,17.8886,22.0703,20.65,UP,1
2005-11-02,23.8095,22.8103,17.9252,22.6173,20.735,UP,1
2005-11-03,24.0208,23.7524,17.9625,23.0364,20.8224,UP,1
2005-11-04,24.2092,24.1635,18.0013,23.4292,20.9057,UP,1
2005-11-07,24.4775,24.2092,18.0432,23.8712,20.9961,DOWN,0
2005-11-08,24.4718,24.2834,18.0857,24.1978,21.09,UP,1
2005-11-09,25.5338,24.4718,18.1334,24.5426,21.2103,DOWN,0
2005-11-10,25.0771,25.4653,18.1782,24.7539,21.318,DOWN,0
2005-11-11,24.7231,25.1798,18.2209,24.8567,21.4136,UP,1
2005-11-14,25.117,24.8087,18.266,24.9846,21.5167,DOWN,0
2005-11-15,24.9229,25.0713,18.31,25.0748,21.6146,UP,1
2005-11-16,24.9914,24.9229,18.354,24.9663,21.7138,UP,1
2005-11-17,25.0713,25.0085,18.3982,24.9651,21.8151,UP,1
2005-11-18,25.294,25.0942,18.4429,25.0793,21.9207,DOWN,0
2005-11-21,25.1056,25.3511,18.4867,25.0771,22.016,DOWN,0
2005-11-22,25.0085,25.1056,18.5298,25.0942,22.0998,DOWN,0
2005-11-23,24.9514,25.0485,18.5739,25.0862,22.1843,DOWN,0
2005-11-25,24.8258,24.7801,18.6175,25.0371,22.2638,DOWN,0
2005-11-28,24.2263,24.7002,18.6569,24.8235,22.3269,DOWN,0
2005-11-29,24.1978,24.1521,18.6975,24.642,22.3939,DOWN,0
2005-11-30,23.5526,24.3234,18.736,24.3508,22.4485,UP,1
2005-12-01,23.6953,23.6382,18.7756,24.0996,22.5013,UP,1
2005-12-02,24.2377,23.5811,18.8186,23.9819,22.5667,DOWN,0
2005-12-05,24.0779,24.1806,18.8611,23.9522,22.6223,UP,1
2005-12-06,24.312,24.0664,18.9051,23.9751,22.6888,UP,1
2005-12-07,24.6831,24.3062,18.9507,24.2012,22.7671,UP,1
2005-12-08,24.9058,24.6374,18.9978,24.4433,22.8497,UP,1
2005-12-09,24.9629,24.8943,19.0451,24.5883,22.9293,UP,1
2005-12-12,25.1513,25.0485,19.0936,24.803,23.0132,DOWN,0
2005-12-13,25.1227,25.1513,19.1421,24.9651,23.0992,UP,1
2005-12-14,25.1798,25.0371,19.1811,25.0645,23.185,UP,1
2005-12-15,25.2141,25.157,19.2201,25.1262,23.2792,DOWN,0
2005-12-16,25.1227,25.2369,19.2567,25.1581,23.3724,DOWN,0
2005-12-19,24.7231,25.1227,19.291,25.0725,23.4628,DOWN,0
2005-12-20,24.6031,24.626,19.3245,24.9686,23.5465,UP,1
2005-12-21,24.7231,24.5346,19.3605,24.8772,23.6346,DOWN,0
2005-12-22,24.6602,24.7173,19.3959,24.7664,23.7304,DOWN,0
2005-12-23,24.6431,24.6831,19.4314,24.6705,23.8222,DOWN,0
2005-12-27,24.3633,24.6374,19.4643,24.5986,23.9031,DOWN,0
2005-12-28,24.2777,24.3519,19.4972,24.5335,23.9826,DOWN,0
2005-12-29,24.2092,24.2206,19.5306,24.4307,24.0559,DOWN,0
2005-12-30,24.1064,24.2092,19.5632,24.3199,24.1206,DOWN,0
2006-01-03,24.0093,23.9808,19.5964,24.1932,24.1817,UP,1
2006-01-04,24.1521,23.9237,19.6311,24.1509,24.2396,UP,1
2006-01-05,24.1692,24.1863,19.6662,24.1292,24.2927,DOWN,0
2006-01-06,24.0607,24.192,19.7014,24.0996,24.3461,DOWN,0
2006-01-09,24.0036,24.095,19.7365,24.079,24.4047,DOWN,0
2006-01-10,23.9465,23.9351,19.7709,24.0664,24.4451,UP,1
2006-01-11,23.9522,23.8323,19.8084,24.0265,24.4792,DOWN,0
2006-01-12,23.7981,23.8666,19.8456,23.9522,24.5099,UP,1
2006-01-13,23.8095,23.838,19.8824,23.902,24.5293,DOWN,0
2006-01-17,23.6325,23.5526,19.9193,23.8278,24.5257,UP,1
2006-01-18,23.8323,23.5868,19.9586,23.8049,24.522,DOWN,0
2006-01-19,23.8152,23.7867,19.9977,23.7775,24.5141,DOWN,0
2006-01-20,23.5469,23.7239,20.0342,23.7273,24.4955,DOWN,0
2006-01-23,23.3584,23.4669,20.0692,23.6371,24.4732,UP,1
2006-01-24,23.5183,23.3013,20.1051,23.6142,24.4329,UP,1
2006-01-25,23.7181,23.524,20.1415,23.5914,24.4057,UP,1
2006-01-26,23.8723,23.6953,20.1781,23.6028,24.3887,DOWN,0
2006-01-27,23.7867,23.8723,20.2159,23.6508,24.3621,UP,1
2006-01-30,23.8038,23.7867,20.255,23.7398,24.3397,DOWN,0
2006-01-31,23.7981,23.6953,20.2945,23.7958,24.3158,UP,1
2006-02-01,24.1863,23.8112,20.3371,23.8894,24.2981,UP,1
2006-02-02,24.3405,24.1989,20.3803,23.9831,24.2791,UP,1
2006-02-03,24.3862,24.3234,20.4243,24.103,24.2647,DOWN,0
2006-02-06,24.3234,24.3805,20.466,24.2069,24.251,DOWN,0
2006-02-07,24.2092,24.3519,20.5079,24.2891,24.2361,DOWN,0
2006-02-08,23.838,24.1806,20.5462,24.2195,24.2164,UP,1
2006-02-09,23.8837,23.8266,20.5862,24.1281,24.2095,UP,1
2006-02-10,23.9922,23.9237,20.6258,24.0493,24.2054,DOWN,0
2006-02-13,23.8152,24.055,20.6601,23.9477,24.2107,UP,1
2006-02-14,24.5403,23.838,20.698,24.0139,24.2276,UP,1
2006-02-15,25.0371,24.5403,20.7395,24.2537,24.2435,UP,1
2006-02-16,25.1227,25.0371,20.7822,24.5015,24.2644,DOWN,0
2006-02-17,25.0257,25.1227,20.824,24.7082,24.2787,DOWN,0
2006-02-21,24.7516,24.9229,20.8643,24.8955,24.2801,UP,1
2006-02-22,25.5681,24.7059,20.9089,25.101,24.2933,DOWN,0
2006-02-23,25.4882,25.5224,20.9529,25.1912,24.3038,DOWN,0
2006-02-24,25.4082,25.4311,20.9966,25.2483,24.309,DOWN,0
2006-02-27,25.2769,25.2312,21.0398,25.2986,24.3121,DOWN,0
2006-02-28,24.9514,25.3226,21.0824,25.3386,24.3075,DOWN,0
2006-03-01,24.8087,24.7516,21.1248,25.1867,24.2994,UP,1
2006-03-02,25.0428,24.8144,21.1677,25.0976,24.2978,DOWN,0
2006-03-03,23.8609,25.0428,21.2049,24.7881,24.2805,UP,1
2006-03-06,24.135,23.8609,21.2428,24.5598,24.2712,UP,1
2006-03-07,24.1749,24.0379,21.28,24.4044,24.2602,DOWN,0
2006-03-08,23.9637,24.1749,21.3162,24.2354,24.2463,DOWN,0
2006-03-09,23.7524,23.9123,21.3519,23.9774,24.2285,UP,1
2006-03-10,23.9237,23.7181,21.3888,23.9899,24.2197,UP,1
2006-03-13,23.9408,23.9066,21.4268,23.9511,24.2129,DOWN,0
2006-03-14,23.8095,23.9066,21.4632,23.878,24.205,UP,1
2006-03-15,23.9123,23.8152,21.5006,23.8677,24.2011,DOWN,0
2006-03-16,23.8152,23.8837,21.5377,23.8803,24.1972,UP,1
2006-03-17,23.9294,23.8723,21.5763,23.8814,24.1927,DOWN,0
2006-03-20,23.6325,23.9294,21.6131,23.8198,24.182,UP,1
2006-03-21,23.7581,23.524,21.6503,23.8095,24.1759,DOWN,0
2006-03-22,23.5297,23.7581,21.6869,23.733,24.1665,DOWN,0
2006-03-23,23.5012,23.4098,21.7241,23.6702,24.1576,DOWN,0
2006-03-24,23.4955,23.4783,21.7611,23.5834,24.1484,DOWN,0
2006-03-27,23.0558,23.4498,21.797,23.4681,24.1336,DOWN,0
2006-03-28,22.8388,23.0558,21.8319,23.2842,24.1142,UP,1
2006-03-29,22.8845,22.9587,21.8661,23.1552,24.0992,DOWN,0
2006-03-30,22.8503,22.8046,21.9005,23.025,24.0796,UP,1
2006-03-31,23.2614,22.8388,21.9367,22.9782,24.0685,DOWN,0
2006-04-03,23.1814,23.1814,21.9727,23.0033,24.0612,DOWN,0
2006-04-04,23.0672,23.21,22.0077,23.049,24.0554,UP,1
2006-04-05,23.2499,22.9587,22.043,23.122,24.05,DOWN,0
2006-04-06,23.1358,23.13,22.0774,23.1791,24.0383,DOWN,0
2006-04-07,22.953,23.1072,22.1105,23.1175,24.02,DOWN,0
2006-04-10,22.7817,22.953,22.1411,23.0375,23.9999,DOWN,0
2006-04-11,22.5191,22.6961,22.1702,22.9279,23.9742,DOWN,0
2006-04-12,22.5191,22.5191,22.1981,22.7817,23.9486,UP,1
2006-04-13,22.6105,22.462,22.2251,22.6767,23.9171,DOWN,0
2006-04-17,22.6047,22.5362,22.2522,22.607,23.8824,UP,1
2006-04-18,22.8674,22.6047,22.278,22.6242,23.852,UP,1
2006-04-19,22.8959,22.856,22.3044,22.6995,23.8234,DOWN,0
2006-04-20,22.8274,22.9188,22.3307,22.7612,23.7958,UP,1
2006-04-21,22.8388,22.8274,22.3565,22.8069,23.7758,DOWN,0
2006-04-24,22.7247,22.7247,22.3821,22.8309,23.7526,DOWN,0
2006-04-25,22.5191,22.7817,22.4046,22.7612,23.7232,DOWN,0
2006-04-26,22.4848,22.4335,22.4266,22.679,23.6966,DOWN,0
2006-04-27,22.3764,22.4563,22.4494,22.5888,23.6533,DOWN,0
2006-04-28,22.325,22.3478,22.472,22.486,23.599,DOWN,0
2006-05-01,22.148,22.3821,22.4943,22.3706,23.5395,DOWN,0
2006-05-02,20.8119,21.4114,22.5101,22.0292,23.4553,DOWN,0
2006-05-03,20.7605,20.8119,22.5259,21.6843,23.3754,UP,1
2006-05-04,21.1259,20.7833,22.5422,21.4343,23.2866,DOWN,0
2006-05-05,21.0403,21.1145,22.557,21.1773,23.1976,DOWN,0
2006-05-08,20.869,20.9889,22.5692,20.9215,23.1069,UP,1
2006-05-09,21.0917,20.869,22.5824,20.9775,23.0232,UP,1
2006-05-10,21.4914,21.0917,22.5989,21.1236,22.954,UP,1
2006-05-11,22.0338,21.9538,22.6191,21.3052,22.8985,UP,1
2006-05-12,22.0909,22.0338,22.6411,21.5153,22.8394,UP,1
2006-05-15,22.1194,22.0909,22.6522,21.7654,22.8046,DOWN,0
2006-05-16,21.8568,22.1765,22.6636,21.9184,22.759,DOWN,0
2006-05-17,21.5941,21.8796,22.6738,21.939,22.7074,UP,1
2006-05-18,21.9253,21.6684,22.6865,21.9173,22.6666,DOWN,0
2006-05-19,21.8967,21.9253,22.698,21.8785,22.6295,DOWN,0
2006-05-22,21.5998,21.8967,22.7084,21.7746,22.5831,DOWN,0
2006-05-23,21.2972,21.5998,22.718,21.6626,22.5302,DOWN,0
2006-05-24,21.0232,21.3201,22.7274,21.5485,22.4745,DOWN,0
2006-05-25,21.0117,21.0232,22.7374,21.3657,22.4164,UP,1
2006-05-26,21.3715,21.046,22.7494,21.2607,22.3676,DOWN,0
2006-05-30,21.3258,21.4114,22.7598,21.2059,22.3155,DOWN,0
2006-05-31,21.0917,21.2972,22.769,21.1648,22.2647,UP,1
2006-06-01,21.3029,21.0803,22.7802,21.2207,22.2156,DOWN,0
2006-06-02,20.9832,21.5827,22.7897,21.215,22.1646,DOWN,0
2006-06-05,20.4122,20.9261,22.7959,21.0232,22.1029,DOWN,0
2006-06-06,20.4008,20.3665,22.8011,20.8382,22.041,UP,1
2006-06-07,20.5435,20.4579,22.805,20.7285,21.9907,DOWN,0
2006-06-08,20.4122,20.555,22.8089,20.5504,21.9422,UP,1
2006-06-09,20.4579,20.4179,22.8134,20.4453,21.8937,DOWN,0
2006-06-12,20.0696,20.4579,22.8155,20.3768,21.838,DOWN,0
2006-06-13,19.9041,20.0696,22.8148,20.2775,21.7709,DOWN,0
2006-06-14,19.807,19.944,22.814,20.1302,21.7034,UP,1
2006-06-15,20.555,19.8926,22.8179,20.1587,21.6532,DOWN,0
2006-06-16,20.4522,20.555,22.8226,20.1576,21.5972,UP,1
2006-06-19,20.5378,20.4408,22.8268,20.2512,21.5453,UP,1
2006-06-20,20.6178,20.5835,22.8302,20.3939,21.4985,UP,1
2006-06-21,21.223,20.5949,22.8365,20.6771,21.4674,DOWN,0
2006-06-22,20.909,21.1374,22.8409,20.7479,21.4352,UP,1
2006-06-23,21.1088,20.869,22.8463,20.8793,21.407,UP,1
2006-06-26,21.2002,21.0745,22.8523,21.0117,21.3788,DOWN,0
2006-06-27,21.1145,21.0974,22.8578,21.1111,21.349,UP,1
2006-06-28,21.1716,21.1374,22.8619,21.1008,21.315,UP,1
2006-06-29,21.2915,21.2687,22.8643,21.1773,21.2829,UP,1
2006-06-30,21.3429,21.2915,22.8674,21.2241,21.2533,UP,1
2006-07-03,21.4742,21.3829,22.8705,21.279,21.226,DOWN,0
2006-07-05,21.2002,21.3829,22.8711,21.2961,21.1955,DOWN,0
