ticker,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-04-02,120.57,119.93,109.7841,118.036,110.2644,DOWN,0
2019-04-03,119.2,120.99,109.7197,118.856,110.6116,UP,1
2019-04-04,119.65,119.15,109.6552,119.602,111.0152,UP,1
2019-04-05,120.21,119.46,109.6004,119.964,111.4186,UP,1
2019-04-08,120.69,119.53,109.5377,120.064,111.817,DOWN,0
2019-04-09,119.7,119.76,109.4869,119.89,112.158,UP,1
2019-04-10,119.76,119.87,109.4278,120.002,112.514,UP,1
2019-04-11,120.49,119.37,109.3881,120.17,112.9038,UP,1
2019-04-12,122.15,121.39,109.3601,120.558,113.3138,DOWN,0
2019-04-15,122.11,121.91,109.329,120.842,113.6678,UP,1
2019-04-16,122.58,122.17,109.3066,121.418,114.0354,DOWN,0
2019-04-17,122.1,123.02,109.2718,121.886,114.3716,UP,1
2019-04-18,122.8,122.64,109.2497,122.348,114.8022,UP,1
2019-04-22,123.27,122.14,109.2235,122.572,115.2304,DOWN,0
2019-04-23,123.12,123.23,109.1919,122.774,115.6234,UP,1
2019-04-24,124.61,123.56,109.1628,123.18,116.0034,DOWN,0
2019-04-25,121.75,124.17,109.125,123.11,116.3032,UP,1
2019-04-26,122.92,121.88,109.1029,123.134,116.6438,UP,1
2019-04-29,123.06,123.26,109.0824,123.092,116.8512,UP,1
2019-04-30,126.11,125.0,109.0765,123.69,117.1106,DOWN,0
2019-05-01,123.76,126.98,109.0645,123.52,117.3226,UP,1
2019-05-02,129.2,128.5,109.0959,125.01,117.6212,DOWN,0
2019-05-03,128.5,129.73,109.1202,126.126,117.9314,DOWN,0
2019-05-06,128.47,126.26,109.1404,127.208,118.2472,UP,1
2019-05-07,129.78,126.86,109.1646,127.942,118.6146,DOWN,0
2019-05-08,128.55,129.29,109.188,128.9,118.9206,DOWN,0
2019-05-09,128.41,127.28,109.2118,128.742,119.2466,UP,1
2019-05-10,128.94,128.2,109.2436,128.83,119.5962,DOWN,0
2019-05-13,127.73,126.64,109.2798,128.682,119.8902,UP,1
2019-05-14,129.17,128.0,109.3417,128.56,120.1712,UP,1
2019-05-15,129.83,128.12,109.3989,128.816,120.5042,UP,1
2019-05-16,130.52,129.73,109.4654,129.238,120.8228,DOWN,0
2019-05-17,129.95,129.3,109.5551,129.44,121.14,UP,1
2019-05-20,129.99,129.39,109.638,129.892,121.4692,UP,1
2019-05-21,131.56,130.3,109.7224,130.37,121.8202,DOWN,0
2019-05-22,127.94,130.72,109.7896,129.992,122.1492,DOWN,0
2019-05-23,125.03,126.71,109.8408,128.894,122.4524,UP,1
2019-05-24,126.25,125.54,109.893,128.154,122.7528,DOWN,0
2019-05-28,125.82,125.89,109.9523,127.32,123.0174,DOWN,0
2019-05-29,125.76,125.43,110.0165,126.16,123.2532,UP,1
2019-05-30,127.09,126.24,110.0994,125.99,123.4896,DOWN,0
2019-05-31,124.91,125.55,110.1723,125.966,123.6808,UP,1
2019-06-03,128.32,125.29,110.2571,126.38,123.8974,UP,1
2019-06-04,131.87,129.32,110.3673,127.59,124.2658,UP,1
2019-06-05,133.39,132.42,110.4851,129.116,124.6338,UP,1
2019-06-06,135.06,133.98,110.6087,130.71,125.0452,DOWN,0
2019-06-07,134.38,135.56,110.7304,132.604,125.4308,UP,1
2019-06-10,135.56,135.1,110.8494,134.052,125.8236,DOWN,0
2019-06-11,130.97,136.05,110.942,133.872,126.075,DOWN,0
2019-06-12,130.79,130.97,111.0405,133.352,126.287,UP,1
2019-06-13,132.22,131.04,111.1435,132.784,126.52,UP,1
2019-06-14,132.59,132.11,111.2386,132.426,126.7878,UP,1
2019-06-17,133.52,132.98,111.3452,132.018,127.0652,DOWN,0
2019-06-18,132.4,134.58,111.4403,132.304,127.309,DOWN,0
2019-06-19,131.55,132.93,111.5373,132.456,127.5262,UP,1
2019-06-20,133.71,132.7,111.6519,132.754,127.8064,UP,1
2019-06-21,134.92,133.81,111.7731,133.22,128.1096,DOWN,0
2019-06-24,134.44,135.12,111.8953,133.404,128.3886,DOWN,0
2019-06-25,134.39,134.44,112.0161,133.802,128.6334,DOWN,0
2019-06-26,134.3,134.41,112.1335,134.352,128.8772,UP,1
2019-06-27,135.41,135.41,112.2746,134.692,129.1338,UP,1
2019-06-28,137.31,135.48,112.4157,135.17,129.438,UP,1
2019-07-01,137.51,138.7,112.5589,135.784,129.7322,DOWN,0
2019-07-02,137.06,138.06,112.6957,136.318,130.008,UP,1
2019-07-03,139.95,137.54,112.8395,137.448,130.3446,DOWN,0
2019-07-05,139.76,139.61,112.9835,138.318,130.6476,DOWN,0
2019-07-08,138.06,138.79,113.1094,138.468,130.9738,DOWN,0
2019-07-09,137.93,137.97,113.227,138.552,131.274,DOWN,0
2019-07-10,136.92,138.42,113.3364,138.524,131.5512,DOWN,0
2019-07-11,136.81,136.47,113.4427,137.896,131.7652,DOWN,0
2019-07-12,135.79,136.64,113.5489,137.102,132.0058,DOWN,0
2019-07-15,134.77,136.2,113.6585,136.444,132.1172,UP,1
2019-07-16,137.63,135.18,113.7822,136.384,132.2998,DOWN,0
2019-07-17,137.59,137.89,113.905,136.518,132.4822,DOWN,0
2019-07-18,136.42,137.43,114.0311,136.44,132.615,DOWN,0
2019-07-19,136.01,136.86,114.1498,136.484,132.7642,DOWN,0
2019-07-22,134.55,135.89,114.2607,136.44,132.887,UP,1
2019-07-23,135.72,135.0,114.3751,136.058,133.0226,UP,1
2019-07-24,137.54,135.45,114.5053,136.048,133.2188,DOWN,0
2019-07-25,134.5,139.62,114.6246,135.664,133.3254,UP,1
2019-07-26,136.8,135.2,114.7552,135.822,133.4648,DOWN,0
2019-07-29,136.05,136.8,114.8897,136.122,133.5754,UP,1
2019-07-30,140.32,137.25,115.0651,137.042,133.7828,DOWN,0
2019-07-31,138.35,139.8,115.255,137.204,133.95,DOWN,0
2019-08-01,136.75,138.38,115.4338,137.654,134.0538,UP,1
2019-08-02,137.71,135.56,115.6259,137.836,134.2492,DOWN,0
2019-08-05,137.58,136.1,115.8093,138.142,134.5002,UP,1
2019-08-06,138.12,138.07,116.0187,137.702,134.7376,DOWN,0
2019-08-07,137.99,136.92,116.238,137.63,134.981,UP,1
2019-08-08,139.34,138.33,116.4705,138.148,135.2526,UP,1
2019-08-09,140.0,139.35,116.7161,138.606,135.5108,DOWN,0
2019-08-12,139.38,139.6,116.9513,138.966,135.8002,UP,1
2019-08-13,140.69,139.16,117.1963,139.48,136.0476,DOWN,0
2019-08-14,139.14,139.1,117.4374,139.71,136.193,DOWN,0
2019-08-15,138.86,139.23,117.6899,139.614,136.3024,UP,1
2019-08-16,141.73,139.55,117.9775,139.96,136.4358,UP,1
2019-08-19,142.36,142.5,118.1947,140.556,136.5954,DOWN,0
2019-08-20,141.95,142.29,118.3987,140.808,136.7232,UP,1
2019-08-21,143.28,143.25,118.6014,141.636,136.9694,UP,1
2019-08-22,143.36,143.34,118.8096,142.536,137.2208,DOWN,0
2019-08-23,139.73,143.17,119.0053,142.136,137.371,DOWN,0
2019-08-26,138.83,140.38,119.1789,141.43,137.4958,UP,1
2019-08-27,139.82,139.96,119.332,141.004,137.6218,DOWN,0
2019-08-28,139.82,139.48,119.4912,140.312,137.7702,UP,1
2019-08-29,140.56,141.53,119.6652,139.752,137.9504,UP,1
2019-08-30,141.25,141.53,119.8529,140.056,138.1012,UP,1
2019-09-03,143.87,140.47,120.0477,141.064,138.2802,DOWN,0
2019-09-04,143.13,144.98,120.2339,141.726,138.454,DOWN,0
2019-09-05,142.86,144.6,120.4124,142.334,138.6234,UP,1
2019-09-06,145.01,142.66,120.6048,143.224,138.8376,DOWN,0
2019-09-09,142.06,144.84,120.7956,143.386,138.9706,UP,1
2019-09-10,142.14,141.84,120.9925,143.04,139.0672,UP,1
2019-09-11,145.26,141.94,121.1998,143.466,139.2222,DOWN,0
2019-09-12,144.91,146.0,121.4087,143.876,139.3792,UP,1
2019-09-13,147.58,145.43,121.6168,144.39,139.5318,DOWN,0
2019-09-16,145.63,147.01,121.8189,145.104,139.6492,UP,1
2019-09-17,148.11,145.39,122.0197,146.298,139.8502,UP,1
2019-09-18,148.65,147.4,122.2283,146.976,140.0646,UP,1
2019-09-19,150.3,149.43,122.4513,148.054,140.3322,DOWN,0
2019-09-20,149.8,150.76,122.67,148.498,140.592,DOWN,0
2019-09-23,149.78,149.27,122.9161,149.328,140.8718,DOWN,0
2019-09-24,149.66,149.64,123.1474,149.638,141.1696,UP,1
2019-09-25,150.88,149.57,123.395,150.084,141.4346,UP,1
2019-09-26,151.62,150.75,123.6454,150.348,141.7152,DOWN,0
2019-09-27,149.04,152.0,123.8923,150.196,141.9676,UP,1
2019-09-30,151.24,149.68,124.1454,150.488,142.2722,DOWN,0
2019-10-01,149.06,151.34,124.397,150.368,142.5624,DOWN,0
2019-10-02,145.49,148.31,124.6262,149.29,142.7578,DOWN,0
2019-10-03,145.3,145.49,124.8608,148.026,142.913,UP,1
2019-10-04,147.07,145.16,125.1026,147.632,143.1644,UP,1
2019-10-07,147.63,146.97,125.3611,146.91,143.381,DOWN,0
2019-10-08,147.35,146.5,125.6224,146.568,143.607,UP,1
2019-10-09,148.26,148.83,125.8972,147.122,143.7658,UP,1
2019-10-10,148.5,148.45,126.1848,147.762,143.9688,DOWN,0
2019-10-11,147.44,149.7,126.4384,147.836,144.1826,DOWN,0
2019-10-14,146.67,147.52,126.6807,147.644,144.3618,UP,1
2019-10-15,146.99,148.9,126.9303,147.572,144.55,UP,1
2019-10-16,147.21,147.18,127.1724,147.362,144.7318,UP,1
2019-10-17,147.73,147.65,127.4231,147.208,144.9266,DOWN,0
2019-10-18,146.04,147.06,127.6703,146.928,145.0606,UP,1
2019-10-21,146.63,147.0,127.8958,146.92,145.1932,DOWN,0
2019-10-22,145.75,145.69,128.1068,146.672,145.3206,DOWN,0
2019-10-23,144.49,146.41,128.3136,146.128,145.3966,UP,1
2019-10-24,145.4,144.95,128.5235,145.662,145.5218,UP,1
2019-10-25,147.08,145.5,128.7437,145.87,145.6862,DOWN,0
2019-10-28,145.71,147.63,128.9642,145.686,145.7658,DOWN,0
2019-10-29,144.27,147.63,129.1754,145.39,145.804,UP,1
2019-10-30,144.64,143.64,129.3966,145.42,145.8578,DOWN,0
2019-10-31,142.87,145.2,129.6098,144.914,145.8496,UP,1
2019-11-01,143.65,143.71,129.8221,144.228,145.8554,DOWN,0
2019-11-04,142.0,144.23,130.0141,143.486,145.9008,DOWN,0
2019-11-05,141.03,142.7,130.21,142.838,145.9448,DOWN,0
2019-11-06,138.12,133.5,130.4033,141.534,145.9108,DOWN,0
2019-11-07,137.41,139.37,130.5901,140.442,145.8626,DOWN,0
2019-11-08,136.44,137.0,130.7685,139.0,145.7802,UP,1
2019-11-11,136.53,135.54,130.9379,137.906,145.6858,DOWN,0
2019-11-12,136.51,136.76,131.1106,137.002,145.5386,UP,1
2019-11-13,138.56,135.91,131.2984,137.09,145.4472,UP,1
2019-11-14,141.59,138.62,131.4981,137.926,145.4218,DOWN,0
2019-11-15,140.52,141.99,131.6787,138.742,145.332,DOWN,0
2019-11-18,140.4,140.41,131.8597,139.516,145.2988,UP,1
2019-11-19,141.15,140.94,132.039,140.444,145.279,DOWN,0
2019-11-20,140.75,140.76,132.2364,140.882,145.1888,DOWN,0
2019-11-21,140.63,140.0,132.4302,140.69,145.1032,DOWN,0
2019-11-22,138.47,141.56,132.6052,140.28,144.921,UP,1
2019-11-25,140.29,139.3,132.7786,140.258,144.8142,UP,1
2019-11-26,142.02,140.5,132.9549,140.432,144.6924,UP,1
2019-11-27,143.76,142.02,133.1443,141.034,144.5946,DOWN,0
2019-11-29,141.87,143.42,133.2902,141.282,144.426,DOWN,0
2019-12-02,141.58,142.3,133.4324,141.904,144.2616,UP,1
2019-12-03,141.97,140.49,133.5764,142.24,144.1054,DOWN,0
2019-12-04,141.41,141.87,133.7121,142.118,143.9404,UP,1
2019-12-05,143.94,141.81,133.8669,142.154,143.8016,DOWN,0
2019-12-06,143.5,144.69,134.021,142.48,143.6392,DOWN,0
2019-12-09,142.46,143.43,134.1762,142.656,143.5076,DOWN,0
2019-12-10,140.06,142.2,134.3103,142.274,143.284,UP,1
2019-12-11,142.4,140.21,134.4617,142.472,143.1508,UP,1
2019-12-12,142.49,142.4,134.6169,142.182,143.0908,UP,1
2019-12-13,143.0,141.91,134.7667,142.082,143.0448,DOWN,0
2019-12-16,142.35,143.86,134.9029,142.06,142.9504,UP,1
2019-12-17,143.03,143.47,135.0521,142.654,142.8584,UP,1
2019-12-18,143.43,143.12,135.1963,142.86,142.78,DOWN,0
2019-12-19,141.71,143.39,135.3344,142.704,142.649,UP,1
2019-12-20,141.77,141.86,135.4756,142.458,142.5144,DOWN,0
2019-12-23,140.36,142.2,135.6074,142.06,142.3728,UP,1
2019-12-24,142.65,140.9,135.7632,141.984,142.2924,UP,1
2019-12-26,143.65,142.76,135.9321,142.028,142.2256,UP,1
2019-12-27,143.89,143.85,136.0954,142.464,142.1592,DOWN,0
2019-12-30,142.53,143.86,136.2451,142.616,142.0552,UP,1
2019-12-31,143.99,142.77,136.3952,143.342,142.0142,DOWN,0
2020-01-02,142.72,145.0,136.5324,143.356,141.936,DOWN,0
2020-01-03,142.1,141.36,136.6662,143.046,141.863,DOWN,0
2020-01-06,141.85,142.19,136.788,142.638,141.8102,DOWN,0
2020-01-07,140.25,141.5,136.922,142.182,141.7072,UP,1
2020-01-08,141.37,140.32,137.0539,141.658,141.593,UP,1
2020-01-09,142.3,141.76,137.1929,141.574,141.5248,UP,1
2020-01-10,143.16,142.13,137.3332,141.786,141.5026,DOWN,0
2020-01-13,142.22,142.91,137.4647,141.86,141.4542,DOWN,0
2020-01-14,139.4,141.72,137.5697,141.69,141.3848,UP,1
2020-01-15,139.66,139.14,137.6671,141.348,141.305,UP,1
2020-01-16,139.87,140.14,137.7636,140.862,141.2624,UP,1
2020-01-17,141.11,139.98,137.8731,140.452,141.264,UP,1
2020-01-21,141.78,140.5,137.9838,140.364,141.3372,DOWN,0
2020-01-22,141.7,142.27,138.0912,140.824,141.423,UP,1
2020-01-23,142.56,141.19,138.2006,141.404,141.5454,DOWN,0
2020-01-24,140.52,142.65,138.3047,141.534,141.6252,DOWN,0
2020-01-27,138.88,139.19,138.4003,141.088,141.6726,UP,1
2020-01-28,141.3,139.6,138.5043,140.992,141.7274,DOWN,0
2020-01-29,139.34,141.34,138.5903,140.52,141.6824,UP,1
2020-01-30,142.39,138.78,138.6917,140.486,141.7198,DOWN,0
2020-01-31,141.63,141.59,138.7869,140.708,141.7444,UP,1
2020-02-03,144.55,142.39,138.8992,141.842,141.8124,DOWN,0
2020-02-04,144.54,145.77,139.0079,142.49,141.8882,UP,1
2020-02-05,148.41,145.93,139.1336,144.304,142.0438,DOWN,0
2020-02-06,147.03,148.17,139.2531,145.232,142.215,UP,1
2020-02-07,147.72,146.77,139.3687,146.45,142.3636,DOWN,0
2020-02-10,147.12,147.06,139.4955,146.964,142.4656,DOWN,0
2020-02-11,144.2,147.03,139.6019,146.896,142.4744,UP,1
2020-02-12,145.16,143.51,139.7124,146.246,142.5402,DOWN,0
2020-02-13,145.08,145.45,139.8073,145.856,142.6102,UP,1
2020-02-14,146.97,145.17,139.9233,145.706,142.7102,DOWN,0
2020-02-18,137.17,142.74,139.9632,143.716,142.6254,DOWN,0
2020-02-19,135.4,136.45,139.9977,141.956,142.4546,UP,1
2020-02-20,135.79,135.39,140.0343,140.082,142.3004,DOWN,0
2020-02-21,133.95,135.42,140.0551,137.856,142.1302,DOWN,0
2020-02-24,130.22,130.0,140.0635,134.506,141.9334,DOWN,0
2020-02-25,124.84,129.78,140.0456,132.04,141.5822,DOWN,0
2020-02-26,121.02,125.74,140.006,129.164,141.1528,DOWN,0
2020-02-27,118.72,119.48,139.961,125.75,140.6672,UP,1
2020-02-28,120.26,115.95,139.9164,123.012,140.2254,UP,1
2020-03-02,125.84,120.68,139.8965,122.136,139.8816,UP,1
2020-03-03,128.08,128.22,139.8843,122.784,139.5746,UP,1
2020-03-04,134.73,129.92,139.9082,125.526,139.435,DOWN,0
2020-03-05,129.75,131.52,139.907,127.732,139.1946,DOWN,0
2020-03-06,127.44,126.39,139.8864,129.168,138.9362,DOWN,0
2020-03-09,118.74,120.94,139.8404,127.748,138.458,UP,1
2020-03-10,123.0,121.36,139.8302,126.732,138.045,DOWN,0
2020-03-11,117.61,119.82,139.787,123.308,137.5194,DOWN,0
2020-03-12,107.12,111.1,139.6935,118.782,136.8112,UP,1
2020-03-13,109.77,112.92,139.6136,115.248,136.1268,DOWN,0
2020-03-16,95.0,100.49,139.4531,110.5,135.1724,DOWN,0
2020-03-17,92.99,97.46,139.2935,104.498,134.1902,DOWN,0
2020-03-18,76.61,88.5,139.035,96.298,132.8854,UP,1
2020-03-19,90.22,77.02,138.8267,92.918,131.8848,DOWN,0
2020-03-20,84.65,90.56,138.583,87.894,130.7504,DOWN,0
2020-03-23,82.02,84.2,138.3178,85.298,129.5448,UP,1
2020-03-24,85.44,85.01,138.0731,83.788,128.3904,UP,1
2020-03-25,95.74,84.98,137.874,87.614,127.4608,UP,1
2020-03-26,102.22,96.24,137.7303,90.014,126.7172,DOWN,0
2020-03-27,99.21,98.68,137.5724,92.926,125.9082,UP,1
2020-03-30,101.86,99.18,137.4206,96.894,125.148,UP,1
2020-03-31,108.07,100.61,137.298,101.42,124.4872,DOWN,0
2020-04-01,107.12,104.2,137.166,103.696,123.794,UP,1
2020-04-02,107.3,107.83,137.0405,104.712,123.106,DOWN,0
2020-04-03,99.21,106.94,136.8788,104.712,122.239,UP,1
2020-04-06,103.17,101.98,136.7261,104.974,121.492,UP,1
2020-04-07,107.92,107.82,136.5911,104.944,120.8728,UP,1
2020-04-08,112.97,108.16,136.4837,106.114,120.3062,UP,1
2020-04-09,113.1,115.29,136.3773,107.274,119.7814,DOWN,0
2020-04-13,109.43,113.88,136.2529,109.318,119.1222,UP,1
2020-04-14,112.47,111.15,136.1382,111.178,118.539,DOWN,0
2020-04-15,110.18,108.8,136.0026,111.63,117.8516,DOWN,0
2020-04-16,106.23,109.66,135.8462,110.282,117.0854,UP,1
2020-04-17,112.03,109.24,135.721,110.068,116.3578,DOWN,0
2020-04-20,108.0,110.29,135.5613,109.782,115.5772,DOWN,0
2020-04-21,106.0,105.36,135.3925,108.488,114.7428,DOWN,0
2020-04-22,104.9,107.98,135.2267,107.432,113.8984,DOWN,0
2020-04-23,101.2,105.25,135.043,106.426,113.0384,UP,1
2020-04-24,102.03,103.15,134.8686,104.426,112.1758,UP,1
2020-04-27,108.28,103.65,134.7259,104.482,111.4398,UP,1
2020-04-28,110.77,110.75,134.6008,105.436,110.7158,UP,1
2020-04-29,116.65,113.31,134.5102,107.786,110.3054,DOWN,0
2020-04-30,112.97,115.18,134.3869,110.14,109.8568,DOWN,0
2020-05-01,110.68,110.9,134.2524,111.87,109.3546,UP,1
2020-05-04,111.73,108.86,134.1289,112.56,108.9102,DOWN,0
2020-05-05,108.04,112.62,133.9891,112.014,108.4666,DOWN,0
2020-05-06,100.31,110.82,133.8179,108.746,107.976,UP,1
2020-05-07,102.18,101.0,133.6502,106.588,107.5992,DOWN,0
2020-05-08,101.11,104.0,133.468,104.674,107.247,DOWN,0
2020-05-11,97.11,99.86,133.2811,101.75,106.784,UP,1
2020-05-12,98.73,97.62,133.0907,99.888,106.2418,DOWN,0
2020-05-13,93.05,97.79,132.8757,98.436,105.5412,UP,1
2020-05-14,96.86,91.57,132.6584,97.372,104.7838,DOWN,0
2020-05-15,96.07,96.92,132.447,96.364,104.1102,UP,1
2020-05-18,101.24,99.55,132.2695,97.19,103.5862,DOWN,0
2020-05-19,99.06,101.27,132.0762,97.256,103.1926,UP,1
2020-05-20,101.47,99.35,131.8957,98.94,102.762,DOWN,0
2020-05-21,100.63,100.81,131.7082,99.694,102.4224,DOWN,0
2020-05-22,99.84,101.75,131.5175,100.448,102.2768,UP,1
2020-05-26,104.73,103.5,131.3444,101.146,102.176,UP,1
2020-05-27,111.51,108.85,131.202,103.636,102.5062,DOWN,0
2020-05-28,110.37,112.7,131.0569,105.416,102.8538,DOWN,0
2020-05-29,108.32,109.61,130.8951,106.954,103.488,DOWN,0
2020-06-01,107.34,108.07,130.7361,108.454,103.8304,UP,1
2020-06-02,110.59,107.81,130.5947,109.626,104.3492,UP,1
2020-06-03,118.33,112.14,130.4777,110.99,105.0754,UP,1
2020-06-04,120.64,117.56,130.3691,113.044,105.7794,UP,1
2020-06-05,124.13,125.27,130.28,116.206,106.3472,DOWN,0
2020-06-08,124.06,125.04,130.1839,119.55,106.784,DOWN,0
2020-06-09,118.03,121.5,130.0573,121.038,107.1604,DOWN,0
2020-06-10,116.07,116.58,129.939,120.586,107.4446,DOWN,0
2020-06-11,109.09,111.81,129.7903,118.276,107.465,UP,1
2020-06-12,112.09,113.4,129.6516,115.868,107.5644,UP,1
2020-06-15,113.23,108.43,129.5187,113.702,107.683,UP,1
2020-06-16,123.15,125.28,129.4316,114.726,108.1618,DOWN,0
2020-06-17,118.99,123.0,129.3203,115.31,108.4782,UP,1
2020-06-18,121.03,117.97,129.2061,117.698,108.7404,DOWN,0
2020-06-19,120.05,123.5,129.0907,119.29,108.882,DOWN,0
2020-06-22,119.71,118.76,128.975,120.586,109.0142,DOWN,0
2020-06-23,119.64,121.45,128.8481,119.884,109.2184,DOWN,0
2020-06-24,118.06,117.88,128.7281,119.698,109.3302,DOWN,0
2020-06-25,116.91,116.96,128.602,118.874,109.4648,DOWN,0
2020-06-26,112.8,115.98,128.4397,117.424,109.5962,UP,1
2020-06-29,116.02,114.77,128.2952,116.686,109.676,DOWN,0
2020-06-30,115.85,115.92,128.1366,115.928,109.833,UP,1
2020-07-01,115.96,116.36,127.9882,115.508,110.0322,UP,1
2020-07-02,120.82,118.58,127.8518,116.29,110.3506,UP,1
2020-07-06,123.73,123.0,127.7272,118.476,110.8012,DOWN,0
