ticker,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-07-26,6.73,6.7,6.536,7.3396,,DOWN,0
2001-07-27,6.44,6.6002,6.544,7.2806,,UP,1
2001-07-30,6.5,6.28,6.55,7.2312,,DOWN,0
2001-07-31,6.5,6.59,6.57,7.1962,,DOWN,0
2001-08-01,6.41,6.42,6.516,7.1558,,DOWN,0
2001-08-02,6.35,6.3,6.44,7.1048,,DOWN,0
2001-08-03,6.25,6.36,6.402,7.0468,,DOWN,0
2001-08-06,5.85,6.3,6.272,6.9802,,UP,1
2001-08-07,6.01,6.0,6.174,6.9248,,DOWN,0
2001-08-08,5.58,5.9,6.008,6.8614,,DOWN,0
2001-08-09,5.53,5.685,5.844,6.7982,,UP,1
2001-08-10,5.61,5.54,5.716,6.7304,,DOWN,0
2001-08-13,5.0,5.25,5.546,6.6562,,UP,1
2001-08-14,5.62,5.3,5.468,6.5886,,DOWN,0
2001-08-15,5.5,5.35,5.452,6.5136,,DOWN,0
2001-08-16,5.5,5.69,5.446,6.4452,,DOWN,0
2001-08-17,5.34,5.5,5.392,6.377,,DOWN,0
2001-08-20,5.15,5.34,5.422,6.3096,,DOWN,0
2001-08-21,5.07,5.15,5.312,6.26,,UP,1
2001-08-22,5.15,5.34,5.242,6.2242,,DOWN,0
2001-08-23,5.08,5.265,5.158,6.1842,,UP,1
2001-08-24,5.43,5.2,5.176,6.1612,,UP,1
2001-08-27,5.56,5.75,5.258,6.1364,,DOWN,0
2001-08-28,5.5,5.61,5.344,6.1124,,UP,1
2001-08-29,5.71,5.51,5.456,6.0974,,UP,1
2001-08-30,5.92,5.51,5.624,6.0906,,DOWN,0
2001-08-31,5.72,5.93,5.682,6.068,,DOWN,0
2001-09-04,4.5,5.2,5.47,6.028,,DOWN,0
2001-09-05,4.3,4.4,5.23,5.98,,UP,1
2001-09-06,4.4,4.26,4.968,5.9348,,DOWN,0
2001-09-07,4.3,4.45,4.644,5.886,,DOWN,0
2001-09-10,4.21,4.2,4.342,5.8392,,DOWN,0
2001-09-17,4.17,3.96,4.276,5.8006,,DOWN,0
2001-09-18,4.04,4.01,4.224,5.7548,,DOWN,0
2001-09-19,3.95,4.15,4.134,5.705,,UP,1
2001-09-20,4.05,3.81,4.084,5.655,,UP,1
2001-09-21,4.23,3.98,4.088,5.6096,,UP,1
2001-09-24,5.0,4.24,4.254,5.5752,,UP,1
2001-09-25,5.6,5.07,4.566,5.5584,,DOWN,0
2001-09-26,5.31,5.8,4.838,5.5346,,DOWN,0
2001-09-27,5.0,5.68,5.028,5.5046,,DOWN,0
2001-09-28,5.0,5.04,5.182,5.4746,,DOWN,0
2001-10-01,4.15,4.99,5.012,5.432,,UP,1
2001-10-02,4.2,4.2,4.732,5.394,,UP,1
2001-10-03,4.5,4.28,4.57,5.361,,UP,1
2001-10-04,4.7486,4.645,4.5197,5.3324,,DOWN,0
2001-10-05,4.48,4.75,4.4157,5.294,,DOWN,0
2001-10-08,4.32,4.36,4.4497,5.251,,UP,1
2001-10-09,4.55,4.25,4.5197,5.214,,DOWN,0
2001-10-10,4.5,4.35,4.5197,5.1704,,UP,1
2001-10-11,4.7,4.5,4.51,5.1298,,DOWN,0
2001-10-12,4.61,4.61,4.536,5.0932,,DOWN,0
2001-10-15,4.46,4.7,4.564,5.0524,,DOWN,0
2001-10-16,4.35,4.69,4.524,5.0094,,DOWN,0
2001-10-17,4.25,4.27,4.474,4.9662,,UP,1
2001-10-18,4.3,4.35,4.394,4.9252,,DOWN,0
2001-10-19,4.0,4.35,4.272,4.8802,,UP,1
2001-10-22,4.02,3.99,4.184,4.8436,,DOWN,0
2001-10-23,3.85,4.02,4.084,4.8004,,DOWN,0
2001-10-24,3.85,3.94,4.004,4.7658,,DOWN,0
2001-10-25,3.6495,3.8,3.8739,4.7282,,UP,1
2001-10-26,3.9985,3.605,3.8736,4.6959,,UP,1
2001-10-29,4.27,4.1,3.9236,4.6813,,UP,1
2001-10-30,4.34,4.4,4.0216,4.6557,,UP,1
2001-10-31,4.8,4.56,4.2116,4.6417,,UP,1
2001-11-01,4.86,4.8,4.4537,4.6289,,DOWN,0
2001-11-02,4.8,4.845,4.614,4.6181,,DOWN,0
2001-11-05,4.8,4.8,4.72,4.6111,,DOWN,0
2001-11-06,4.5,4.8,4.752,4.5997,,DOWN,0
2001-11-07,4.1,4.5,4.612,4.5787,,UP,1
2001-11-08,4.3,4.2,4.5,4.5631,,DOWN,0
2001-11-09,4.21,4.31,4.382,4.5387,,UP,1
2001-11-12,4.3,4.37,4.282,4.5135,,DOWN,0
2001-11-13,4.07,4.47,4.196,4.4849,,UP,1
2001-11-14,4.2,4.11,4.216,4.4547,,DOWN,0
2001-11-15,4.1204,4.14,4.1801,4.4187,,UP,1
2001-11-16,4.1996,4.15,4.178,4.3883,,UP,1
2001-11-19,4.75,4.3,4.268,4.3933,,UP,1
2001-11-20,5.15,5.0,4.484,4.4103,,DOWN,0
2001-11-21,4.85,5.06,4.614,4.4193,,UP,1
2001-11-23,5.09,4.82,4.8079,4.4351,,DOWN,0
2001-11-26,5.0,5.15,4.968,4.4509,,DOWN,0
2001-11-27,5.0,5.05,5.018,4.4675,,DOWN,0
2001-11-28,4.55,5.03,4.898,4.4777,,DOWN,0
2001-11-29,4.53,4.5,4.834,4.4893,,UP,1
2001-11-30,4.95,4.56,4.806,4.5073,,DOWN,0
2001-12-03,4.5,4.71,4.706,4.5127,,UP,1
2001-12-04,4.87,4.65,4.68,4.5101,,UP,1
2001-12-05,5.0,4.9009,4.77,4.4981,,DOWN,0
2001-12-06,4.88,5.1,4.84,4.4895,,UP,1
2001-12-07,5.25,4.99,4.9,4.4945,,DOWN,0
2001-12-10,5.12,5.27,5.024,4.4969,,DOWN,0
2001-12-11,5.02,5.12,5.054,4.5143,,UP,1
2001-12-12,5.25,5.01,5.104,4.5353,,DOWN,0
2001-12-13,5.11,5.1,5.15,4.5475,,UP,1
2001-12-14,5.22,5.05,5.144,4.557,,UP,1
2001-12-17,5.5,5.25,5.22,4.5774,,UP,1
2001-12-18,5.61,5.49,5.338,4.6032,,UP,1
2001-12-19,5.75,5.64,5.438,4.6272,,DOWN,0
2001-12-20,5.26,5.82,5.468,4.6424,,UP,1
2001-12-21,5.74,5.325,5.572,4.6632,6.1084,UP,1
2001-12-24,5.75,5.7,5.622,4.686,6.1022,DOWN,0
2001-12-26,5.41,5.75,5.582,4.705,6.088,UP,1
2001-12-27,5.69,5.64,5.57,4.7318,6.0727,DOWN,0
2001-12-28,5.59,5.62,5.636,4.7586,6.0581,UP,1
2001-12-31,5.7,5.62,5.628,4.7866,6.0479,DOWN,0
2002-01-02,5.69,5.735,5.616,4.8204,6.0379,DOWN,0
2002-01-03,5.5,5.4,5.634,4.85,6.0291,UP,1
2002-01-04,5.55,5.5,5.606,4.884,6.0238,UP,1
2002-01-07,6.1199,5.99,5.712,4.9294,6.0191,UP,1
2002-01-08,6.12,6.105,5.796,4.9788,6.014,UP,1
2002-01-09,6.27,6.27,5.912,5.0242,6.0101,UP,1
2002-01-10,6.6,6.23,6.132,5.0708,6.0081,UP,1
2002-01-11,6.91,6.85,6.404,5.1222,6.0076,DOWN,0
2002-01-14,6.9,7.15,6.56,5.1642,6.0087,DOWN,0
2002-01-15,6.75,7.2,6.686,5.202,6.0079,DOWN,0
2002-01-16,6.6775,6.79,6.7675,5.2395,6.0085,UP,1
2002-01-17,6.79,6.82,6.8055,5.2793,6.0115,DOWN,0
2002-01-18,6.4,6.83,6.7035,5.3173,6.0163,DOWN,0
2002-01-22,6.4,6.84,6.6035,5.3633,6.0233,UP,1
2002-01-23,6.5981,6.35,6.5731,5.4093,6.0288,DOWN,0
2002-01-24,6.4,6.5,6.5176,5.4531,6.0349,DOWN,0
2002-01-25,6.4,6.45,6.4396,5.4951,6.0425,UP,1
2002-01-28,6.43,6.55,6.4456,5.5423,6.0467,UP,1
2002-01-29,6.4797,6.5,6.4616,5.5879,6.0466,DOWN,0
2002-01-30,6.39,6.9,6.4199,5.6333,6.045,UP,1
2002-01-31,6.6,6.6,6.4599,5.6813,6.046,DOWN,0
2002-02-01,6.34,6.35,6.4479,5.7131,6.0451,UP,1
2002-02-04,6.48,6.34,6.4579,5.7397,6.0446,DOWN,0
2002-02-05,6.19,6.5,6.4,5.7665,6.0453,DOWN,0
2002-02-06,6.12,6.15,6.346,5.7871,6.0454,DOWN,0
2002-02-07,5.29,6.12,6.084,5.7929,6.0377,DOWN,0
2002-02-08,4.93,5.225,5.802,5.7915,6.0284,UP,1
2002-02-11,4.95,5.06,5.496,5.7995,6.0184,DOWN,0
2002-02-12,4.82,5.0,5.222,5.8053,6.0077,UP,1
2002-02-13,5.03,4.7609,5.004,5.8069,5.9986,UP,1
2002-02-14,5.09,5.0,4.964,5.8187,5.9903,DOWN,0
2002-02-15,5.01,5.09,4.98,5.8215,5.9821,DOWN,0
2002-02-19,4.8,4.93,4.95,5.8175,5.9649,UP,1
2002-02-20,4.86,4.99,4.958,5.8171,5.949,DOWN,0
2002-02-21,4.7,4.975,4.892,5.8061,5.9321,UP,1
2002-02-22,4.8,5.06,4.834,5.7997,5.9148,UP,1
2002-02-25,4.85,4.701,4.802,5.7963,5.8986,UP,1
2002-02-26,4.89,4.7,4.82,5.7891,5.877,DOWN,0
2002-02-27,4.8116,4.9,4.8103,5.7831,5.8492,DOWN,0
2002-02-28,4.8,4.9777,4.8303,5.7747,5.8214,DOWN,0
2002-03-01,4.77,4.801,4.8243,5.7601,5.7952,DOWN,0
2002-03-04,4.75,4.75,4.8043,5.7429,5.7694,DOWN,0
2002-03-05,4.5891,4.5,4.7441,5.7197,5.7427,UP,1
2002-03-06,4.87,4.74,4.7558,5.7119,5.7229,UP,1
2002-03-07,5.0,4.9,4.7958,5.6971,5.7074,UP,1
2002-03-08,5.03,4.985,4.8478,5.6827,5.6856,UP,1
2002-03-11,5.2,5.015,4.9378,5.6785,5.6668,DOWN,0
2002-03-12,5.2,5.15,5.06,5.6687,5.6515,DOWN,0
2002-03-13,5.0,5.1298,5.086,5.6569,5.6344,DOWN,0
2002-03-14,4.85,5.085,5.056,5.6399,5.6141,UP,1
2002-03-15,4.95,4.8203,5.04,5.6251,5.5931,UP,1
2002-03-18,4.99,4.95,4.998,5.6149,5.5722,UP,1
2002-03-19,5.0,5.0,4.958,5.6039,5.5533,DOWN,0
2002-03-20,4.95,5.05,4.948,5.5805,5.5343,UP,1
2002-03-21,5.1492,5.0,5.0078,5.5611,5.5166,UP,1
2002-03-22,5.23,5.0,5.0638,5.5403,5.4977,DOWN,0
2002-03-25,5.0,5.3,5.0658,5.5083,5.4792,DOWN,0
2002-03-26,4.97,5.0,5.0598,5.4695,5.459,DOWN,0
2002-03-27,4.92,4.91,5.0538,5.4299,5.4374,UP,1
2002-03-28,5.25,5.05,5.074,5.3999,5.419,DOWN,0
2002-04-01,5.24,5.3,5.076,5.3712,5.4015,DOWN,0
2002-04-02,5.12,5.28,5.1,5.3378,5.3845,DOWN,0
2002-04-03,5.0,5.1,5.106,5.3098,5.3717,DOWN,0
2002-04-04,4.89,5.005,5.1,5.2796,5.3615,UP,1
2002-04-05,4.92,4.89,5.034,5.246,5.3507,DOWN,0
2002-04-08,4.9,4.99,4.966,5.216,5.3423,DOWN,0
2002-04-09,4.75,4.98,4.892,5.183,5.332,UP,1
2002-04-10,4.95,4.89,4.882,5.1534,5.3233,DOWN,0
2002-04-11,4.92,4.87,4.888,5.1222,5.3156,UP,1
2002-04-12,5.03,4.95,4.91,5.095,5.3094,UP,1
2002-04-15,5.05,5.09,4.94,5.064,5.3004,DOWN,0
2002-04-16,5.049,5.05,4.9998,5.0382,5.2932,DOWN,0
2002-04-17,5.01,5.01,5.0118,5.0088,5.2847,DOWN,0
2002-04-18,5.01,5.0,5.0298,4.9852,5.2765,UP,1
2002-04-19,5.3,5.0,5.0838,4.9688,5.2693,UP,1
2002-04-22,5.72,5.93,5.2178,4.9774,5.2651,UP,1
2002-04-23,6.2,5.93,5.448,5.0028,5.2656,DOWN,0
2002-04-24,6.15,6.22,5.676,5.0268,5.2647,DOWN,0
2002-04-25,6.01,6.19,5.876,5.0506,5.2626,DOWN,0
2002-04-26,6.0,6.0,6.016,5.07,5.2598,DOWN,0
2002-04-29,5.75,5.97,6.022,5.0832,5.2561,DOWN,0
2002-04-30,5.5,5.5,5.882,5.093,5.25,UP,1
2002-05-01,5.55,5.535,5.762,5.108,5.2455,UP,1
2002-05-02,5.6,5.55,5.68,5.1228,5.241,DOWN,0
2002-05-03,5.6,5.65,5.6,5.1408,5.2365,UP,1
2002-05-06,5.61,5.55,5.572,5.157,5.2321,DOWN,0
2002-05-07,5.41,5.745,5.554,5.1682,5.2277,UP,1
2002-05-08,5.49,5.49,5.542,5.1802,5.2247,DOWN,0
2002-05-09,5.4,5.54,5.502,5.1919,5.2209,UP,1
2002-05-10,5.48,5.41,5.478,5.2055,5.2174,DOWN,0
2002-05-13,5.48,5.31,5.452,5.2197,5.2128,DOWN,0
2002-05-14,5.3,5.55,5.43,5.2307,5.207,DOWN,0
2002-05-15,4.97,5.24,5.326,5.2384,5.1998,DOWN,0
2002-05-16,4.95,4.865,5.236,5.24,5.1912,UP,1
2002-05-17,5.05,4.92,5.15,5.241,5.1828,DOWN,0
2002-05-20,5.0,5.0,5.054,5.2404,5.1756,DOWN,0
2002-05-21,4.9926,5.05,4.9925,5.2362,5.168,DOWN,0
2002-05-22,4.99,5.05,4.9965,5.232,5.1605,DOWN,0
2002-05-23,4.95,4.96,4.9965,5.231,5.1532,DOWN,0
2002-05-24,4.94,4.965,4.9745,5.2328,5.1461,UP,1
2002-05-28,4.99,4.91,4.9725,5.2336,5.1398,DOWN,0
2002-05-29,4.62,4.92,4.898,5.2262,5.1337,DOWN,0
2002-05-30,4.62,4.75,4.824,5.2186,5.1267,DOWN,0
2002-05-31,4.46,4.65,4.726,5.2088,5.1211,DOWN,0
2002-06-03,4.18,4.45,4.574,5.1894,5.1144,DOWN,0
2002-06-04,3.969,4.15,4.3698,5.1642,5.1062,DOWN,0
2002-06-05,3.81,4.055,4.2078,5.1404,5.1002,UP,1
2002-06-06,4.05,3.78,4.0938,5.122,5.0924,UP,1
2002-06-07,4.1195,4.15,4.0257,5.106,5.0855,DOWN,0
2002-06-10,4.1,4.0,4.0097,5.083,5.0785,DOWN,0
2002-06-11,4.1,4.11,4.0359,5.0602,5.0723,DOWN,0
2002-06-12,3.91,3.99,4.0559,5.036,5.0661,UP,1
2002-06-13,4.1,3.9483,4.0659,5.018,5.0612,DOWN,0
2002-06-14,3.61,4.001,3.964,4.9924,5.0535,UP,1
2002-06-17,3.88,3.7,3.92,4.9716,5.0475,UP,1
2002-06-18,3.96,3.85,3.892,4.9528,5.0402,DOWN,0
2002-06-19,3.85,3.95,3.88,4.9348,5.0316,DOWN,0
2002-06-20,3.8,3.86,3.82,4.9118,5.0231,DOWN,0
2002-06-21,3.62,3.73,3.822,4.8858,5.0127,UP,1
2002-06-24,4.4,3.85,3.926,4.8732,5.0051,DOWN,0
2002-06-25,4.2324,4.32,3.9805,4.8569,4.9976,DOWN,0
2002-06-26,4.2,4.1506,4.0505,4.8399,4.9961,DOWN,0
2002-06-27,4.05,3.99,4.1005,4.8207,4.9949,UP,1
2002-06-28,5.21,3.95,4.4185,4.8247,4.9989,DOWN,0
2002-07-01,5.09,5.04,4.5565,4.8205,5.0029,DOWN,0
2002-07-02,4.57,5.01,4.624,4.7975,5.0047,DOWN,0
2002-07-03,4.52,4.41,4.688,4.7639,5.0064,DOWN,0
2002-07-05,4.44,4.53,4.766,4.7297,5.0084,DOWN,0
2002-07-08,4.43,4.5,4.61,4.6981,5.0108,DOWN,0
2002-07-09,4.25,4.38,4.442,4.6631,5.0118,DOWN,0
2002-07-10,4.24,4.39,4.376,4.6329,5.0119,UP,1
2002-07-11,4.25,4.11,4.322,4.6079,5.0081,DOWN,0
2002-07-12,4.16,4.25,4.266,4.5801,5.0009,UP,1
2002-07-15,4.35,4.16,4.25,4.5551,4.9961,UP,1
2002-07-16,4.41,4.05,4.282,4.5313,4.9932,DOWN,0
2002-07-17,4.25,4.251,4.284,4.5041,4.9894,DOWN,0
2002-07-18,4.23,4.3,4.28,4.4805,4.9898,DOWN,0
2002-07-19,4.08,4.2,4.264,4.4523,4.9892,UP,1
2002-07-22,4.15,3.91,4.224,4.4273,4.9875,DOWN,0
2002-07-23,3.99,4.15,4.14,4.3975,4.9837,UP,1
2002-07-24,4.15,3.9,4.12,4.3709,4.982,DOWN,0
2002-07-25,4.11,4.15,4.096,4.3471,4.981,DOWN,0
2002-07-26,4.09,4.1,4.098,4.3295,4.9787,UP,1
2002-07-29,4.15,4.08,4.098,4.3135,4.9769,DOWN,0
2002-07-30,4.15,3.9,4.13,4.2955,4.9742,DOWN,0
2002-07-31,3.97,4.14,4.094,4.2749,4.971,UP,1
2002-08-01,3.979,4.042,4.0678,4.2546,4.9686,DOWN,0
2002-08-02,3.75,4.03,3.9998,4.2298,4.9656,UP,1
2002-08-05,3.9,3.8005,3.9498,4.2088,4.9638,UP,1
2002-08-06,4.12,3.85,3.9438,4.1924,4.9629,DOWN,0
2002-08-07,4.099,4.13,3.9696,4.1746,4.9634,UP,1
2002-08-08,4.15,4.1,4.0038,4.1652,4.9641,DOWN,0
2002-08-09,4.0,4.07,4.0538,4.1528,4.9648,UP,1
2002-08-12,4.2,4.05,4.1138,4.1476,4.9666,DOWN,0
2002-08-13,3.9,4.1,4.0698,4.142,4.9678,DOWN,0
2002-08-14,3.19,3.9,3.888,4.1264,4.9638,DOWN,0
2002-08-15,3.0448,3.1,3.667,4.1111,4.9577,UP,1
2002-08-16,3.36,3.01,3.539,4.0973,4.9528,UP,1
2002-08-19,3.44,3.5,3.387,4.0837,4.946,DOWN,0
2002-08-20,3.44,3.44,3.295,4.0705,4.9389,UP,1
2002-08-21,3.49,3.28,3.355,4.0583,4.9323,DOWN,0
2002-08-22,3.39,3.4986,3.424,4.0479,4.9253,DOWN,0
2002-08-23,3.35,3.43,3.422,4.0329,4.9195,DOWN,0
2002-08-26,3.35,3.3456,3.404,4.0277,4.9158,DOWN,0
2002-08-27,3.35,3.45,3.386,4.0171,4.911,DOWN,0
2002-08-28,3.22,3.29,3.332,4.0023,4.9061,DOWN,0
2002-08-29,3.2,3.22,3.294,3.9893,4.9006,DOWN,0
2002-08-30,3.14,3.25,3.252,3.9761,4.8959,DOWN,0
2002-09-03,2.9,3.0,3.162,3.9617,4.8894,UP,1
2002-09-04,3.1,2.91,3.112,3.9357,4.8843,DOWN,0
2002-09-05,2.97,2.99,3.062,3.9105,4.8782,UP,1
2002-09-06,3.08,2.95,3.038,3.8881,4.8698,DOWN,0
2002-09-09,3.08,3.1,3.026,3.8687,4.8595,UP,1
2002-09-10,3.1,3.08,3.066,3.8265,4.8507,DOWN,0
2002-09-11,3.1,3.111,3.066,3.7867,4.8408,DOWN,0
2002-09-12,2.99,3.03,3.07,3.7551,4.8307,UP,1
2002-09-13,3.54,3.0,3.162,3.7355,4.8234,UP,1
2002-09-16,3.7,3.5,3.286,3.7207,4.8192,DOWN,0
2002-09-17,3.61,3.73,3.388,3.7043,4.8146,UP,1
2002-09-18,3.64,3.7,3.496,3.6921,4.808,DOWN,0
2002-09-19,3.15,3.65,3.528,3.6703,4.8013,UP,1
2002-09-20,3.46,3.31,3.512,3.6545,4.7942,DOWN,0
2002-09-23,3.35,3.2,3.442,3.6383,4.786,DOWN,0
2002-09-24,3.07,3.14,3.334,3.6127,4.7769,UP,1
2002-09-25,3.42,3.0,3.29,3.5929,4.7678,UP,1
2002-09-26,3.55,3.3,3.37,3.5789,4.7599,DOWN,0
2002-09-27,3.02,3.55,3.282,3.5547,4.7499,UP,1
2002-09-30,3.22,3.04,3.256,3.5375,4.7398,DOWN,0
2002-10-01,3.1,3.0,3.262,3.5165,4.7297,DOWN,0
2002-10-02,2.95,3.04,3.168,3.4957,4.7184,UP,1
2002-10-03,3.16,2.911,3.09,3.4759,4.7067,DOWN,0
2002-10-04,3.1002,3.01,3.106,3.4557,4.6941,DOWN,0
2002-10-07,2.821,3.1,3.0262,3.4303,4.6795,DOWN,0
2002-10-08,2.64,2.75,2.9342,3.4001,4.6664,UP,1
2002-10-09,3.36,2.7,3.0162,3.3843,4.6545,DOWN,0
2002-10-10,3.1,3.25,3.0042,3.3669,4.6412,DOWN,0
2002-10-11,2.96,3.0,2.9762,3.3465,4.629,UP,1
2002-10-14,3.0,2.95,3.012,3.3315,4.6155,DOWN,0
2002-10-15,3.0,2.83,3.084,3.3135,4.6026,DOWN,0
2002-10-16,2.95,2.91,3.002,3.2901,4.5888,UP,1
2002-10-17,3.06,2.95,2.994,3.2693,4.5757,UP,1
2002-10-18,3.1,2.89,3.022,3.2483,4.5637,DOWN,0
2002-10-21,3.01,2.95,3.024,3.2285,4.551,DOWN,0
2002-10-22,2.91,2.98,3.006,3.2027,4.5349,DOWN,0
2002-10-23,2.769,2.919,2.9698,3.1801,4.5182,UP,1
2002-10-24,2.81,2.86,2.9198,3.1725,4.5009,UP,1
2002-10-25,3.0,2.97,2.8998,3.1716,4.4829,DOWN,0
2002-10-28,2.82,3.0,2.8618,3.1608,4.4624,UP,1
2002-10-29,3.0,2.82,2.8798,3.152,4.4429,DOWN,0
2002-10-30,3.0,3.0,2.926,3.1432,4.4242,DOWN,0
2002-10-31,2.851,2.91,2.9342,3.1304,4.405,UP,1
2002-11-01,3.27,2.86,2.9882,3.128,4.3874,DOWN,0
2002-11-04,3.019,3.28,3.028,3.1214,4.3705,DOWN,0
2002-11-05,2.899,3.05,3.0078,3.1124,4.353,UP,1
2002-11-06,2.96,2.95,2.9998,3.1046,4.3348,DOWN,0
2002-11-07,2.92,3.15,3.0136,3.0986,4.3174,DOWN,0
2002-11-08,2.761,2.98,2.9118,3.0898,4.2992,DOWN,0
2002-11-11,2.65,2.75,2.838,3.08,4.2803,UP,1
2002-11-12,2.95,2.76,2.8482,3.081,4.2627,DOWN,0
2002-11-13,2.9,2.78,2.8362,3.077,4.2452,UP,1
2002-11-14,3.0,2.95,2.8522,3.0776,4.2272,DOWN,0
2002-11-15,2.981,3.01,2.8962,3.0756,4.2104,DOWN,0
2002-11-18,2.81,3.08,2.9282,3.0702,4.1921,UP,1
2002-11-19,3.05,2.75,2.9482,3.0692,4.1764,UP,1
2002-11-20,3.26,3.0,3.0202,3.0724,4.1621,DOWN,0
2002-11-21,3.12,3.1,3.0442,3.075,4.1512,DOWN,0
2002-11-22,2.95,3.09,3.038,3.0632,4.1413,UP,1
2002-11-25,3.0,3.15,3.076,3.0492,4.1316,UP,1
2002-11-26,3.05,3.0,3.076,3.038,4.1227,UP,1
2002-11-27,3.29,3.05,3.082,3.031,4.114,DOWN,0
2002-11-29,3.24,3.29,3.106,3.0328,4.1048,UP,1
2002-12-02,3.45,3.24,3.206,3.0326,4.097,DOWN,0
2002-12-03,3.312,3.35,3.2684,3.0319,4.0895,UP,1
2002-12-04,3.422,3.3,3.3428,3.0389,4.0824,DOWN,0
2002-12-05,3.21,3.36,3.3268,3.0347,4.0749,DOWN,0
2002-12-06,3.15,3.21,3.3088,3.0267,4.0667,DOWN,0
2002-12-09,3.06,3.13,3.2308,3.0275,4.0577,DOWN,0
2002-12-10,3.04,3.02,3.1764,3.0239,4.0485,UP,1
2002-12-11,3.23,2.95,3.138,3.0265,4.0405,UP,1
2002-12-12,3.36,3.43,3.168,3.0347,4.0333,DOWN,0
2002-12-13,3.1,3.36,3.158,3.0335,4.025,UP,1
2002-12-16,3.159,3.11,3.1778,3.0347,4.017,UP,1
2002-12-17,3.181,3.17,3.206,3.0419,4.01,DOWN,0
2002-12-18,3.17,3.17,3.194,3.0525,4.0015,UP,1
2002-12-19,3.3,3.18,3.182,3.0513,3.993,DOWN,0
2002-12-20,3.15,3.4,3.192,3.0523,3.9836,UP,1
2002-12-23,3.31,3.0,3.2222,3.0593,3.9741,UP,1
2002-12-24,3.389,3.28,3.2638,3.0671,3.9651,DOWN,0
2002-12-26,3.34,3.28,3.2978,3.0739,3.9568,DOWN,0
2002-12-27,3.12,3.35,3.2618,3.0773,3.9481,DOWN,0
2002-12-30,3.06,3.12,3.2438,3.0773,3.9387,UP,1
2002-12-31,3.1,3.07,3.2018,3.0773,3.9292,UP,1
2003-01-02,3.27,3.11,3.178,3.0825,3.9206,DOWN,0
2003-01-03,3.25,3.27,3.16,3.0893,3.9121,UP,1
2003-01-06,3.28,3.19,3.192,3.0995,3.9027,DOWN,0
2003-01-07,3.16,3.23,3.212,3.1065,3.8924,DOWN,0
2003-01-08,3.12,3.2,3.216,3.1089,3.883,UP,1
2003-01-09,3.2,3.13,3.202,3.1165,3.8741,UP,1
2003-01-10,3.25,3.2,3.202,3.1215,3.8658,UP,1
2003-01-13,3.54,3.3,3.254,3.1323,3.8572,UP,1
2003-01-14,3.63,3.5,3.348,3.1479,3.8492,DOWN,0
2003-01-15,3.53,3.62,3.43,3.1531,3.8412,UP,1
2003-01-16,3.63,3.65,3.516,3.1653,3.8344,DOWN,0
2003-01-17,3.63,3.56,3.592,3.1799,3.8281,DOWN,0
2003-01-21,3.14,3.62,3.512,3.1835,3.8192,DOWN,0
2003-01-22,3.099,3.25,3.4058,3.1871,3.8102,UP,1
2003-01-23,3.43,3.23,3.3858,3.2005,3.8036,DOWN,0
2003-01-24,3.25,3.4,3.3098,3.2125,3.7951,DOWN,0
2003-01-27,3.05,3.25,3.1938,3.2145,3.7857,UP,1
2003-01-28,3.2,3.05,3.2058,3.2205,3.7766,UP,1
2003-01-29,3.31,3.15,3.248,3.2267,3.7679,DOWN,0
2003-01-30,3.06,3.31,3.174,3.2282,3.7579,UP,1
2003-01-31,3.3,3.05,3.184,3.238,3.7494,DOWN,0
2003-02-03,3.26,3.25,3.226,3.2422,3.7406,DOWN,0
2003-02-04,3.19,3.27,3.224,3.2408,3.7301,DOWN,0
2003-02-05,3.11,3.19,3.184,3.2406,3.717,DOWN,0
2003-02-06,3.05,3.08,3.182,3.2426,3.7013,DOWN,0
2003-02-07,3.03,3.04,3.128,3.2432,3.6857,UP,1
2003-02-10,3.08,3.0,3.092,3.2438,3.671,UP,1
2003-02-11,3.16,3.0,3.086,3.2412,3.6568,DOWN,0
2003-02-12,3.0,3.13,3.064,3.2364,3.6431,UP,1
2003-02-13,3.08,3.02,3.07,3.229,3.631,UP,1
2003-02-14,3.22,3.18,3.108,3.2272,3.6193,DOWN,0
2003-02-18,3.2,3.11,3.132,3.2228,3.6073,DOWN,0
2003-02-19,3.1,3.09,3.12,3.2206,3.5948,UP,1
2003-02-20,3.18,3.2,3.156,3.2212,3.5827,UP,1
2003-02-21,3.19,3.15,3.178,3.2238,3.5716,DOWN,0
2003-02-24,3.0,2.93,3.134,3.223,3.5591,DOWN,0
2003-02-25,2.99,3.0,3.092,3.2182,3.5471,DOWN,0
2003-02-26,2.84,2.85,3.04,3.2078,3.5339,UP,1
2003-02-27,3.03,3.14,3.01,3.2064,3.5216,DOWN,0
2003-02-28,2.87,3.02,2.946,3.2006,3.5095,DOWN,0
2003-03-03,2.78,2.88,2.902,3.1926,3.4985,DOWN,0
2003-03-04,2.75,2.75,2.854,3.1842,3.4875,UP,1
2003-03-05,2.798,2.8,2.8456,3.1741,3.4763,DOWN,0
2003-03-06,2.75,2.73,2.7896,3.1661,3.465,DOWN,0
2003-03-07,2.6,2.77,2.7356,3.1519,3.4531,DOWN,0
2003-03-10,2.41,2.57,2.6616,3.1323,3.4402,DOWN,0
