ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-10-09,99.58,98.98,98.84,90.8624,93.057,UP,1
2007-10-10,99.99,99.57,99.196,91.0896,93.1304,UP,1
2007-10-11,100.78,100.25,99.692,91.3452,93.2073,UP,1
2007-10-12,101.09,100.76,99.99,91.578,93.283,DOWN,0
2007-10-15,98.7,101.0,100.028,91.8484,93.3457,DOWN,0
2007-10-16,98.46,98.71,99.804,92.0784,93.4085,DOWN,0
2007-10-17,98.05,99.29,99.416,92.3088,93.4694,UP,1
2007-10-18,98.35,97.64,98.93,92.466,93.5299,DOWN,0
2007-10-19,95.88,97.87,97.888,92.6492,93.5798,UP,1
2007-10-22,97.03,94.79,97.554,92.8564,93.6365,UP,1
2007-10-23,97.22,97.96,97.306,93.0492,93.6915,DOWN,0
2007-10-24,95.41,96.55,96.778,93.267,93.7392,UP,1
2007-10-25,95.61,95.81,96.23,93.4936,93.7825,UP,1
2007-10-26,97.99,97.0,96.652,93.7614,93.8336,DOWN,0
2007-10-29,96.28,98.09,96.502,93.884,93.8766,DOWN,0
2007-10-30,95.43,95.77,96.144,94.0262,93.9107,UP,1
2007-10-31,96.72,95.83,96.406,94.1756,93.9544,UP,1
2007-11-01,98.04,97.01,96.892,94.3398,94.0043,DOWN,0
2007-11-02,97.07,98.92,96.708,94.5176,94.0469,DOWN,0
2007-11-05,95.48,96.0,96.548,94.6134,94.0834,UP,1
2007-11-06,96.02,95.4,96.666,94.7354,94.1227,DOWN,0
2007-11-07,92.87,94.3,95.896,94.8686,94.1437,UP,1
2007-11-08,94.61,93.32,95.21,94.964,94.1789,DOWN,0
2007-11-09,93.35,93.55,94.466,95.0612,94.2059,UP,1
2007-11-12,94.64,93.0,94.298,95.1584,94.2383,UP,1
2007-11-13,97.07,95.83,94.508,95.2992,94.2788,UP,1
2007-11-14,99.39,97.83,95.812,95.52,94.3301,DOWN,0
2007-11-15,97.33,98.88,96.356,95.7174,94.3667,UP,1
2007-11-16,97.73,99.62,97.232,95.9434,94.4037,DOWN,0
2007-11-19,95.22,97.31,97.348,96.1226,94.4305,UP,1
2007-11-20,95.25,95.56,96.984,96.2764,94.4581,DOWN,0
2007-11-21,92.08,93.36,95.522,96.3554,94.4666,UP,1
2007-11-23,93.87,92.87,94.83,96.4114,94.4753,DOWN,0
2007-11-26,89.46,92.02,93.176,96.3658,94.4659,UP,1
2007-11-27,91.76,90.76,92.484,96.3858,94.4695,UP,1
2007-11-28,94.38,92.64,92.31,96.3694,94.4827,DOWN,0
2007-11-29,93.3,93.51,92.554,96.336,94.4865,UP,1
2007-11-30,94.14,94.61,92.608,96.3468,94.498,DOWN,0
2007-12-03,93.27,94.5,93.37,96.3136,94.5018,UP,1
2007-12-04,93.76,92.53,93.77,96.3442,94.5051,UP,1
2007-12-05,97.0,94.82,94.294,96.444,94.5269,UP,1
2007-12-06,98.07,96.97,95.248,96.5188,94.5538,DOWN,0
2007-12-07,96.51,96.12,95.722,96.513,94.5741,UP,1
2007-12-10,97.14,96.59,96.496,96.5042,94.598,DOWN,0
2007-12-11,93.42,97.1,96.428,96.37,94.614,UP,1
2007-12-12,94.81,95.71,95.99,96.2846,94.6334,UP,1
2007-12-13,95.07,93.97,95.39,96.2218,94.6568,DOWN,0
2007-12-14,93.76,95.06,94.84,96.131,94.6761,DOWN,0
2007-12-17,92.45,93.17,93.902,95.988,94.6919,UP,1
2007-12-18,93.11,93.73,93.84,95.88,94.7087,DOWN,0
2007-12-19,92.81,93.86,93.44,95.7446,94.725,DOWN,0
2007-12-20,91.89,93.56,92.804,95.5826,94.733,UP,1
2007-12-21,93.59,93.16,92.77,95.4388,94.7494,UP,1
2007-12-24,95.31,94.02,93.342,95.3232,94.7751,DOWN,0
2007-12-26,95.23,95.13,93.766,95.2538,94.8117,DOWN,0
2007-12-27,92.7,94.98,93.744,95.1386,94.8319,UP,1
2007-12-28,92.86,93.66,93.938,95.0348,94.8504,UP,1
2007-12-31,93.04,92.6,93.828,94.9286,94.8724,DOWN,0
2008-01-02,91.05,93.01,92.976,94.832,94.8787,UP,1
2008-01-03,91.3,91.44,92.19,94.7174,94.8841,DOWN,0
2008-01-04,90.45,90.62,91.74,94.582,94.8807,UP,1
2008-01-07,90.68,90.83,91.304,94.4874,94.8789,DOWN,0
2008-01-08,87.36,91.12,90.168,94.3224,94.8595,UP,1
2008-01-09,88.82,87.22,89.722,94.139,94.8484,UP,1
2008-01-10,91.16,88.09,89.694,94.0366,94.8512,UP,1
2008-01-11,91.36,90.15,89.876,93.9552,94.8581,DOWN,0
2008-01-14,91.21,91.73,89.982,93.845,94.8636,DOWN,0
2008-01-15,89.25,90.01,90.36,93.6692,94.8586,DOWN,0
2008-01-16,87.14,88.99,90.024,93.4706,94.8432,DOWN,0
2008-01-17,84.3,87.58,88.652,93.247,94.8077,DOWN,0
2008-01-18,80.0,84.9,86.38,92.9266,94.7496,UP,1
2008-01-22,80.3,75.98,84.198,92.6752,94.6928,UP,1
2008-01-23,80.59,78.1,82.466,92.3948,94.6374,UP,1
2008-01-24,81.06,81.05,81.25,92.149,94.5845,DOWN,0
2008-01-25,79.38,82.03,80.266,91.8438,94.5247,UP,1
2008-01-28,82.76,79.65,80.818,91.5576,94.4786,UP,1
2008-01-29,84.13,83.45,81.584,91.2524,94.4389,DOWN,0
2008-01-30,82.1,83.93,81.886,90.9478,94.3844,UP,1
2008-01-31,84.07,82.09,82.488,90.6746,94.3386,UP,1
2008-02-01,85.29,84.0,83.67,90.476,94.2952,DOWN,0
2008-02-04,84.09,84.95,83.936,90.2528,94.2474,DOWN,0
2008-02-05,78.18,82.34,82.746,89.9748,94.1672,DOWN,0
2008-02-06,77.4,79.23,81.806,89.6454,94.0848,DOWN,0
2008-02-07,71.39,73.06,79.27,89.284,93.9713,UP,1
2008-02-08,71.87,71.14,76.586,88.8862,93.852,DOWN,0
2008-02-11,67.36,71.9,73.24,88.3458,93.7117,UP,1
2008-02-12,69.03,67.68,71.41,87.8604,93.5796,UP,1
2008-02-13,71.32,69.71,70.194,87.404,93.4612,DOWN,0
2008-02-14,70.62,70.83,70.04,86.951,93.3382,UP,1
2008-02-15,71.61,70.27,69.988,86.508,93.2123,DOWN,0
2008-02-19,70.84,72.3,70.684,85.9848,93.0682,UP,1
2008-02-20,71.74,69.91,71.226,85.4582,92.9239,UP,1
2008-02-21,72.35,72.13,71.432,84.975,92.7794,UP,1
2008-02-22,73.49,72.91,72.006,84.502,92.6417,UP,1
2008-02-25,74.76,73.74,72.636,84.1288,92.5075,UP,1
2008-02-26,75.47,74.35,73.562,83.742,92.3773,UP,1
2008-02-27,77.48,74.86,74.71,83.3902,92.2533,DOWN,0
2008-02-28,75.16,75.81,75.272,83.0182,92.1202,DOWN,0
2008-02-29,72.97,74.18,75.168,82.6286,91.9778,DOWN,0
2008-03-03,71.87,72.74,74.59,82.2038,91.8276,DOWN,0
2008-03-04,71.55,71.06,73.806,81.7786,91.6738,DOWN,0
2008-03-05,71.28,71.87,72.566,81.3664,91.5156,DOWN,0
2008-03-06,68.81,70.71,71.296,80.8708,91.3438,UP,1
2008-03-07,69.22,68.0,70.546,80.349,91.1763,DOWN,0
2008-03-10,67.82,69.42,69.736,79.8008,91.0087,UP,1
2008-03-11,72.74,70.0,69.974,79.4016,90.8708,DOWN,0
2008-03-12,70.79,72.84,69.876,78.9602,90.7229,UP,1
2008-03-13,70.83,70.22,70.28,78.516,90.5694,DOWN,0
2008-03-14,68.68,71.46,70.172,78.0686,90.4042,UP,1
2008-03-17,68.79,67.0,70.366,77.6184,90.238,UP,1
2008-03-18,72.65,69.96,70.348,77.2624,90.0931,DOWN,0
2008-03-19,71.47,73.15,70.484,76.8782,89.9467,UP,1
2008-03-20,76.1,71.79,71.538,76.653,89.8244,UP,1
2008-03-24,78.09,76.26,73.42,76.4384,89.7175,DOWN,0
2008-03-25,77.18,77.96,75.098,76.1588,89.616,DOWN,0
2008-03-26,76.22,76.2,75.812,75.856,89.5016,DOWN,0
2008-03-27,75.83,76.26,76.684,75.5484,89.3833,DOWN,0
2008-03-28,75.45,76.15,76.554,75.2724,89.2688,UP,1
2008-03-31,78.25,75.28,76.586,75.0946,89.156,UP,1
2008-04-01,80.87,78.49,77.324,75.026,89.0565,DOWN,0
2008-04-02,80.32,81.0,78.144,75.0324,88.9496,UP,1
2008-04-03,81.27,80.19,79.232,75.0518,88.8452,UP,1
2008-04-04,81.49,83.86,80.44,75.0698,88.7386,UP,1
2008-04-07,82.21,81.93,81.232,75.0928,88.6479,DOWN,0
2008-04-08,81.14,81.79,81.286,75.128,88.556,DOWN,0
2008-04-09,79.74,81.34,81.17,75.0676,88.4685,DOWN,0
2008-04-10,79.56,79.59,80.828,74.9762,88.3811,DOWN,0
2008-04-11,77.98,78.94,80.126,74.8938,88.2867,DOWN,0
2008-04-14,76.09,78.1,78.902,74.7342,88.1749,UP,1
2008-04-15,76.34,76.44,77.942,74.5552,88.0671,UP,1
2008-04-16,77.27,77.14,77.448,74.4188,87.9673,DOWN,0
2008-04-17,77.04,76.84,76.944,74.396,87.8595,UP,1
2008-04-18,78.08,79.0,76.964,74.4096,87.7564,DOWN,0
2008-04-21,77.33,77.8,77.212,74.5284,87.655,DOWN,0
2008-04-22,76.17,76.84,77.178,74.6144,87.5465,DOWN,0
2008-04-23,74.87,76.16,76.698,74.7646,87.434,UP,1
2008-04-24,75.81,75.14,76.452,74.9002,87.3394,UP,1
2008-04-25,76.14,76.29,76.064,74.9966,87.2402,DOWN,0
2008-04-28,75.75,75.83,75.748,75.0992,87.1362,DOWN,0
2008-04-29,75.61,75.8,75.636,75.1792,87.029,UP,1
2008-04-30,75.71,76.22,75.804,75.2766,86.922,UP,1
2008-05-01,77.28,74.02,76.098,75.3874,86.8273,UP,1
2008-05-02,77.67,78.49,76.404,75.4938,86.7367,DOWN,0
2008-05-05,76.88,76.97,76.63,75.5616,86.6383,DOWN,0
2008-05-06,76.45,76.4,76.798,75.5954,86.5474,DOWN,0
2008-05-07,74.04,76.13,76.464,75.5668,86.4366,DOWN,0
2008-05-08,72.68,74.19,75.544,75.4708,86.3292,DOWN,0
2008-05-09,72.48,72.25,74.506,75.4172,86.2232,UP,1
2008-05-12,75.23,72.54,74.176,75.4624,86.1413,DOWN,0
2008-05-13,73.86,75.58,73.658,75.5022,86.0618,UP,1
2008-05-14,74.97,74.35,73.844,75.5706,85.9891,UP,1
2008-05-15,76.46,74.87,74.6,75.6742,85.9282,DOWN,0
2008-05-16,75.3,76.74,75.164,75.804,85.8647,UP,1
2008-05-19,76.38,75.25,75.394,75.9472,85.7993,DOWN,0
2008-05-20,75.46,75.99,75.714,76.1,85.7507,DOWN,0
2008-05-21,73.84,75.74,75.488,76.122,85.6851,UP,1
2008-05-22,74.88,73.41,75.172,76.2038,85.6269,DOWN,0
2008-05-23,74.2,74.67,74.952,76.2712,85.5455,UP,1
2008-05-27,74.92,74.0,74.66,76.396,85.4864,DOWN,0
2008-05-28,74.21,75.26,74.41,76.5044,85.4242,UP,1
2008-05-29,75.86,74.44,74.814,76.5686,85.3655,DOWN,0
2008-05-30,74.7,76.78,74.778,76.6332,85.3164,DOWN,0
2008-06-02,73.35,74.71,74.608,76.5782,85.2618,UP,1
2008-06-03,74.23,73.47,74.47,76.501,85.2099,UP,1
2008-06-04,74.48,74.11,74.524,76.447,85.1316,UP,1
2008-06-05,74.95,74.61,74.342,76.4216,85.0647,DOWN,0
2008-06-06,71.63,73.79,73.728,76.3376,84.9766,DOWN,0
2008-06-09,70.55,71.81,73.168,76.2396,84.8802,UP,1
2008-06-10,71.11,70.12,72.544,76.0968,84.7949,DOWN,0
2008-06-11,68.13,70.84,71.274,75.842,84.6821,UP,1
2008-06-12,69.34,68.36,70.152,75.6224,84.5792,UP,1
2008-06-13,71.06,69.75,70.038,75.4182,84.5035,DOWN,0
2008-06-16,70.56,70.38,70.04,75.1996,84.4071,DOWN,0
2008-06-17,69.38,70.82,69.694,74.943,84.3115,DOWN,0
2008-06-18,69.08,69.01,69.884,74.7018,84.208,UP,1
2008-06-19,70.16,69.0,70.048,74.5102,84.1087,DOWN,0
2008-06-20,67.73,69.9,69.382,74.2736,84.0056,DOWN,0
2008-06-23,66.02,67.94,68.474,74.0344,83.8984,UP,1
2008-06-24,67.07,65.78,68.012,73.854,83.8016,UP,1
2008-06-25,68.17,67.19,67.83,73.6906,83.7111,DOWN,0
2008-06-26,65.04,67.27,66.806,73.446,83.5985,DOWN,0
2008-06-27,63.76,65.08,66.012,73.1804,83.4767,DOWN,0
2008-06-30,59.74,63.74,64.756,72.8136,83.32,UP,1
2008-07-01,61.86,59.06,63.714,72.5042,83.1706,DOWN,0
2008-07-02,61.66,61.86,62.412,72.214,83.0251,DOWN,0
2008-07-03,60.96,62.06,61.596,71.9358,82.8539,DOWN,0
2008-07-07,59.31,61.1,60.706,71.6058,82.6756,UP,1
2008-07-08,63.27,59.24,61.412,71.3484,82.524,DOWN,0
2008-07-09,60.31,63.47,61.102,71.0396,82.3509,DOWN,0
2008-07-10,58.97,60.19,60.564,70.7068,82.1846,DOWN,0
2008-07-11,57.59,58.4,59.89,70.3444,82.0125,DOWN,0
2008-07-14,57.32,58.41,59.492,69.9452,81.8274,DOWN,0
2008-07-15,56.07,56.78,58.052,69.5132,81.6238,UP,1
2008-07-16,60.09,56.57,58.008,69.1774,81.4363,UP,1
2008-07-17,61.87,62.77,58.588,68.8858,81.245,DOWN,0
2008-07-18,61.67,61.8,59.404,68.6384,81.058,DOWN,0
2008-07-21,61.56,61.54,60.252,68.416,80.8747,UP,1
2008-07-22,66.62,61.03,62.362,68.2988,80.7163,UP,1
2008-07-23,68.72,66.84,64.088,68.1686,80.5619,DOWN,0
2008-07-24,65.11,68.6,64.736,67.9936,80.3949,DOWN,0
2008-07-25,64.38,65.7,65.278,67.7818,80.2189,DOWN,0
2008-07-28,61.78,63.7,65.322,67.4882,80.0279,UP,1
2008-07-29,66.35,61.82,65.268,67.3092,79.8557,UP,1
2008-07-30,66.68,66.71,64.86,67.1152,79.6837,UP,1
2008-07-31,68.97,65.36,65.632,66.9854,79.535,UP,1
2008-08-01,69.3,69.0,66.616,66.8946,79.3892,UP,1
2008-08-04,69.64,69.06,68.188,66.7898,79.2472,UP,1
2008-08-05,73.37,70.99,69.592,66.7732,79.1223,DOWN,0
2008-08-06,73.08,73.36,70.872,66.7364,79.0083,DOWN,0
2008-08-07,72.89,72.52,71.656,66.71,78.8876,UP,1
2008-08-08,75.45,73.09,72.886,66.7018,78.7787,UP,1
2008-08-11,75.46,74.83,74.05,66.717,78.679,DOWN,0
2008-08-12,73.04,74.39,73.984,66.7108,78.5661,DOWN,0
2008-08-13,71.37,72.26,73.642,66.6536,78.433,UP,1
2008-08-14,72.13,70.81,73.49,66.6066,78.3123,UP,1
2008-08-15,73.75,72.24,73.15,66.5826,78.2039,DOWN,0
2008-08-18,72.06,74.21,72.47,66.5912,78.0806,DOWN,0
2008-08-19,69.69,71.02,71.8,66.574,77.9388,UP,1
2008-08-20,70.78,69.25,71.682,66.5674,77.8074,UP,1
2008-08-21,70.88,69.96,71.432,66.6224,77.6844,UP,1
2008-08-22,72.09,71.54,71.1,66.6774,77.5647,DOWN,0
2008-08-25,69.92,71.35,70.672,66.6546,77.45,UP,1
2008-08-26,70.42,69.66,70.818,66.6518,77.329,UP,1
2008-08-27,71.83,70.24,71.028,66.7008,77.2214,UP,1
2008-08-28,74.53,72.0,71.758,66.8098,77.1209,DOWN,0
2008-08-29,73.71,74.06,72.082,66.8808,77.0041,UP,1
2008-09-02,77.44,75.52,73.586,67.075,76.8943,UP,1
2008-09-03,79.5,77.79,75.402,67.3446,76.8052,DOWN,0
2008-09-04,76.96,79.31,76.428,67.5424,76.7013,UP,1
2008-09-05,78.74,76.19,77.27,67.7538,76.6189,UP,1
2008-09-08,84.92,84.44,79.512,68.1514,76.5673,DOWN,0
2008-09-09,79.8,84.4,79.984,68.4722,76.5059,DOWN,0
2008-09-10,79.78,80.13,80.04,68.873,76.4354,UP,1
2008-09-11,82.26,79.02,81.1,69.281,76.3994,DOWN,0
2008-09-12,80.59,81.78,81.47,69.6596,76.3436,DOWN,0
2008-09-15,72.54,76.8,78.994,69.8912,76.2344,UP,1
2008-09-16,79.18,70.24,78.87,70.2886,76.1638,DOWN,0
2008-09-17,73.96,75.12,77.706,70.5024,76.0629,UP,1
2008-09-18,83.99,75.32,78.052,70.976,76.0165,UP,1
2008-09-19,86.25,88.22,79.184,71.5216,75.9789,DOWN,0
2008-09-22,77.76,85.0,80.228,71.925,75.8827,DOWN,0
2008-09-23,74.72,79.51,79.336,72.273,75.766,DOWN,0
2008-09-24,73.38,76.99,79.22,72.6192,75.6503,UP,1
2008-09-25,74.07,75.37,77.236,72.8988,75.535,DOWN,0
2008-09-26,73.52,74.0,74.69,73.1318,75.4355,DOWN,0
2008-09-29,64.75,74.52,72.088,73.1934,75.2852,UP,1
2008-09-30,72.0,66.57,71.544,73.4022,75.1698,DOWN,0
2008-10-01,64.8,70.35,69.828,73.3658,75.025,DOWN,0
2008-10-02,57.65,65.49,66.544,73.1444,74.851,DOWN,0
2008-10-03,55.87,62.0,63.014,72.9596,74.6648,DOWN,0
2008-10-06,52.2,56.0,60.504,72.716,74.4618,DOWN,0
2008-10-07,46.51,52.47,55.406,72.4106,74.2349,DOWN,0
2008-10-08,43.29,45.94,51.104,71.9494,73.9834,DOWN,0
2008-10-09,33.27,44.31,46.228,71.2812,73.6732,UP,1
2008-10-10,36.13,31.42,42.28,70.6244,73.3777,UP,1
2008-10-13,49.95,40.84,41.83,70.2374,73.1639,UP,1
2008-10-14,54.1,52.99,43.348,69.9266,72.9701,DOWN,0
2008-10-15,46.03,52.67,43.896,69.3798,72.7351,DOWN,0
2008-10-16,41.25,47.06,45.492,68.7432,72.4861,UP,1
2008-10-17,41.78,39.01,46.622,68.121,72.2385,DOWN,0
2008-10-20,41.15,38.96,44.862,67.435,71.992,DOWN,0
2008-10-21,37.96,40.23,41.634,66.685,71.7284,DOWN,0
2008-10-22,33.75,36.97,39.178,65.8992,71.4603,DOWN,0
2008-10-23,32.45,33.36,37.418,65.1208,71.1785,UP,1
2008-10-24,34.46,29.1,35.954,64.3674,70.895,DOWN,0
2008-10-27,32.25,33.97,34.174,63.5374,70.5994,UP,1
2008-10-28,36.5,34.46,33.882,62.8262,70.3259,DOWN,0
2008-10-29,35.25,35.61,34.182,62.1374,70.0559,DOWN,0
2008-10-30,28.87,36.2,33.466,61.2992,69.7645,UP,1
2008-10-31,30.0,29.66,32.574,60.4816,69.493,UP,1
2008-11-03,34.5,30.64,33.024,59.7298,69.2655,UP,1
2008-11-04,41.03,36.35,33.93,59.152,69.0692,DOWN,0
2008-11-05,39.01,40.27,34.682,58.5238,68.8613,DOWN,0
2008-11-06,32.53,37.85,35.414,57.7378,68.6186,UP,1
2008-11-07,34.82,33.03,36.378,56.9436,68.3958,DOWN,0
2008-11-10,30.95,35.52,35.668,56.0884,68.1368,DOWN,0
2008-11-11,27.61,28.37,32.984,55.0918,67.8542,DOWN,0
2008-11-12,26.54,26.28,30.49,54.0326,67.5764,DOWN,0
2008-11-13,25.14,26.98,29.012,52.9962,67.2817,UP,1
2008-11-14,25.24,23.16,27.096,51.9262,66.9815,DOWN,0
2008-11-17,20.89,24.86,25.084,50.6456,66.6655,DOWN,0
2008-11-18,19.91,21.07,23.544,49.4478,66.3741,DOWN,0
2008-11-19,17.01,19.17,21.638,48.1924,66.0722,DOWN,0
2008-11-20,13.73,16.1,19.356,46.8218,65.7839,UP,1
2008-11-21,16.3,15.22,17.568,45.536,65.506,UP,1
2008-11-24,18.95,17.33,17.18,44.4642,65.264,UP,1
2008-11-25,19.99,19.49,17.196,43.2804,65.0188,UP,1
2008-11-26,20.22,19.25,17.838,42.2056,64.7633,UP,1
2008-11-28,21.7,20.2,19.432,40.9598,64.5187,DOWN,0
2008-12-01,17.15,20.89,19.602,39.5778,64.2464,UP,1
2008-12-02,19.11,17.89,19.634,38.4048,63.9877,UP,1
2008-12-03,20.54,18.05,19.744,37.3212,63.7317,UP,1
2008-12-04,21.17,19.44,19.934,36.277,63.4758,UP,1
2008-12-05,28.52,22.43,21.298,35.366,63.251,DOWN,0
2008-12-08,28.14,30.87,23.496,34.4584,63.0179,UP,1
2008-12-09,28.64,27.62,25.402,33.7362,62.7837,DOWN,0
2008-12-10,28.29,29.76,26.952,32.862,62.5378,DOWN,0
2008-12-11,27.28,27.72,28.174,32.1116,62.2984,DOWN,0
2008-12-12,26.8,26.2,27.83,31.4946,62.0675,DOWN,0
2008-12-15,24.61,26.86,27.124,30.8694,61.8312,UP,1
2008-12-16,29.8,25.56,27.356,30.4214,61.6225,DOWN,0
2008-12-17,29.18,29.21,27.534,30.0748,61.412,UP,1
2008-12-18,30.74,29.88,28.226,29.8238,61.2216,DOWN,0
2008-12-19,29.23,29.62,28.712,29.743,61.0217,DOWN,0
2008-12-22,26.35,28.32,29.06,29.5474,60.8143,UP,1
2008-12-23,26.93,26.9,28.486,29.087,60.5853,DOWN,0
2008-12-24,26.85,26.97,28.02,28.542,60.3656,DOWN,0
2008-12-26,26.78,27.05,27.228,28.157,60.1453,UP,1
2008-12-29,27.13,26.85,26.808,27.8746,59.9376,UP,1
2008-12-30,29.25,27.46,27.388,27.624,59.7399,UP,1
2008-12-31,30.26,29.18,28.054,27.4062,59.5279,UP,1
2009-01-02,30.77,30.29,28.838,27.2624,59.3244,DOWN,0
2009-01-05,30.57,30.37,29.596,27.1988,59.0968,UP,1
2009-01-06,35.11,31.06,31.192,27.252,58.8819,DOWN,0
2009-01-07,32.06,34.2,31.754,27.204,58.6563,UP,1
2009-01-08,32.88,31.72,32.278,27.2166,58.4396,DOWN,0
2009-01-09,31.88,32.67,32.5,27.1242,58.2198,DOWN,0
2009-01-12,27.75,31.67,31.936,26.9742,57.9813,UP,1
2009-01-13,29.06,27.58,30.726,26.978,57.7354,DOWN,0
2009-01-14,26.59,27.98,29.632,26.9098,57.464,DOWN,0
2009-01-15,26.5,26.5,28.356,26.7498,57.1949,UP,1
2009-01-16,26.66,27.43,27.312,26.4624,56.9218,DOWN,0
2009-01-20,21.92,26.06,26.146,26.1206,56.624,UP,1
2009-01-21,25.56,23.04,25.446,25.9812,56.3407,DOWN,0
2009-01-22,23.85,23.93,24.898,25.7618,56.0543,UP,1
2009-01-23,25.47,22.18,24.692,25.6522,55.7829,DOWN,0
2009-01-26,25.02,25.91,24.364,25.6004,55.5102,UP,1
2009-01-27,27.13,25.58,25.406,25.6122,55.256,UP,1
2009-01-28,33.74,28.8,27.042,25.7842,55.0442,DOWN,0
2009-01-29,28.62,31.82,27.996,25.8518,54.8056,DOWN,0
2009-01-30,25.75,28.65,28.052,25.949,54.548,UP,1
2009-02-02,26.46,24.96,28.34,26.08,54.2951,UP,1
2009-02-03,26.61,26.96,28.236,26.272,54.0378,DOWN,0
2009-02-04,26.34,27.07,26.756,26.5242,53.7828,UP,1
2009-02-05,27.93,25.95,26.618,26.7568,53.5416,UP,1
2009-02-06,30.05,27.77,27.478,26.9788,53.3175,UP,1
2009-02-09,30.3,30.96,28.246,27.185,53.09,DOWN,0
2009-02-10,25.3,29.68,27.984,27.2866,52.8358,UP,1
2009-02-11,25.9,25.6,27.896,27.3706,52.5865,UP,1
2009-02-12,26.76,25.25,27.662,27.5628,52.3423,DOWN,0
2009-02-13,26.66,26.01,26.984,27.7138,52.097,DOWN,0
2009-02-17,22.59,24.81,25.442,27.7548,51.8236,UP,1
2009-02-18,22.61,23.32,24.904,27.7836,51.5483,DOWN,0
2009-02-19,19.02,23.14,23.528,27.5936,51.259,DOWN,0
2009-02-20,18.51,18.09,21.878,27.401,50.9693,DOWN,0
2009-02-23,17.17,19.18,19.98,27.1716,50.6849,UP,1
2009-02-24,20.4,17.46,19.542,27.0138,50.4235,DOWN,0
2009-02-25,19.86,20.07,18.992,26.8654,50.1604,DOWN,0
2009-02-26,18.87,20.9,18.962,26.7068,49.8786,DOWN,0
2009-02-27,16.41,17.36,18.542,26.5428,49.5914,DOWN,0
2009-03-02,14.76,15.79,18.06,26.242,49.2903,DOWN,0
2009-03-03,12.9,15.19,16.56,25.9164,48.9725,UP,1
2009-03-04,13.82,13.58,15.352,25.578,48.6651,DOWN,0
2009-03-05,11.29,13.0,13.836,25.2192,48.3397,UP,1
2009-03-06,11.38,11.37,12.83,24.9198,48.0193,UP,1
2009-03-09,11.61,11.0,12.2,24.6134,47.7081,UP,1
2009-03-10,14.0,12.49,12.42,24.3564,47.4037,UP,1
2009-03-11,14.16,14.5,12.488,24.104,47.1035,UP,1
2009-03-12,17.95,13.71,13.82,23.9204,46.8187,UP,1
2009-03-13,18.76,18.08,15.296,23.7106,46.5414,UP,1
2009-03-16,19.1,19.17,16.794,23.4874,46.2576,UP,1
2009-03-17,20.94,19.31,18.182,23.2908,45.9888,UP,1
2009-03-18,24.92,20.5,20.334,23.1778,45.7467,DOWN,0
2009-03-19,18.76,25.07,20.496,22.8508,45.4693,DOWN,0
2009-03-20,16.69,19.08,20.082,22.5434,45.1804,UP,1
2009-03-23,21.11,18.1,20.484,22.308,44.9112,DOWN,0
2009-03-24,20.85,20.39,20.466,22.0874,44.6573,UP,1
2009-03-25,21.33,21.28,19.748,21.959,44.4112,UP,1
2009-03-26,21.77,20.94,20.35,21.8132,44.1645,UP,1
2009-03-27,22.18,20.82,21.448,21.725,43.9347,DOWN,0
2009-03-30,18.0,20.67,20.826,21.555,43.678,UP,1
2009-03-31,19.02,18.75,20.46,21.4022,43.4178,UP,1
2009-04-01,20.5,18.66,20.294,21.3738,43.1675,UP,1
2009-04-02,22.62,22.0,20.464,21.315,42.9337,UP,1
2009-04-03,23.84,22.31,20.796,21.3148,42.7075,DOWN,0
2009-04-06,22.81,22.47,21.758,21.2616,42.4708,DOWN,0
2009-04-07,22.1,21.82,22.374,21.2032,42.2426,UP,1
2009-04-08,23.81,24.77,23.036,21.1368,42.0316,UP,1
2009-04-09,27.5,24.97,24.012,21.012,41.8337,UP,1
2009-04-13,28.97,26.72,25.038,21.019,41.6377,DOWN,0
2009-04-14,26.18,28.63,25.712,21.0276,41.4434,UP,1
2009-04-15,27.66,25.87,26.824,21.0516,41.2629,DOWN,0
2009-04-16,27.2,28.0,27.502,21.0634,41.1002,UP,1
2009-04-17,27.52,27.31,27.506,21.087,40.9285,DOWN,0
2009-04-20,23.38,26.51,26.388,20.996,40.7371,UP,1
2009-04-21,25.79,22.17,26.31,20.9108,40.5613,DOWN,0
2009-04-22,24.32,24.44,25.642,20.7912,40.3863,UP,1
2009-04-23,25.58,24.86,25.318,20.7968,40.1979,UP,1
2009-04-24,28.33,26.64,25.48,20.8454,40.038,DOWN,0
2009-04-27,26.63,27.29,26.13,20.8428,39.8763,DOWN,0
2009-04-28,25.9,25.84,26.152,20.8276,39.7178,UP,1
2009-04-29,28.15,26.32,26.918,20.9388,39.572,UP,1
2009-04-30,28.88,28.71,27.578,21.0642,39.436,DOWN,0
2009-05-01,28.18,28.15,27.548,21.2474,39.2765,UP,1
2009-05-04,30.78,28.85,28.378,21.4928,39.121,UP,1
2009-05-05,31.0,29.81,29.398,21.7694,38.9677,UP,1
2009-05-06,35.57,31.83,30.882,22.0728,38.8377,UP,1
2009-05-07,42.87,37.88,33.68,22.533,38.719,UP,1
2009-05-08,46.0,43.51,37.244,23.0756,38.6054,DOWN,0
2009-05-11,40.33,44.3,39.154,23.554,38.4815,DOWN,0
