ticker,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-04-17,121.85,123.69,124.481,122.4615,95.698,UP,1
2015-04-20,123.025,122.5,124.017,122.798,95.9415,UP,1
2015-04-21,123.1,124.32,123.841,123.1652,96.1811,UP,1
2015-04-22,127.895,123.91,124.24,123.6783,96.4479,DOWN,0
2015-04-23,124.07,125.22,123.988,124.0189,96.7013,DOWN,0
2015-04-24,119.5,123.73,123.518,124.2501,96.9277,UP,1
2015-04-27,120.15,120.0,122.943,124.4591,97.1627,DOWN,0
2015-04-28,117.45,120.38,121.813,124.6051,97.3839,DOWN,0
2015-04-29,117.03,116.02,119.64,124.7283,97.5989,DOWN,0
2015-04-30,116.88,116.69,118.202,124.8659,97.8162,UP,1
2015-05-01,122.8,117.92,118.862,125.1039,98.0619,DOWN,0
2015-05-04,121.16,122.83,119.064,125.2859,98.3082,DOWN,0
2015-05-05,116.785,120.1,118.931,125.3646,98.5172,DOWN,0
2015-05-06,116.775,117.84,118.88,125.4365,98.7239,UP,1
2015-05-07,122.48,120.0,120.0,125.6325,98.9594,UP,1
2015-05-08,123.33,123.2,120.106,125.5141,99.2079,DOWN,0
2015-05-11,122.81,123.57,120.436,125.4179,99.4594,UP,1
2015-05-12,122.95,122.02,121.669,125.2965,99.7245,UP,1
2015-05-13,123.13,123.63,122.94,125.1947,99.9876,UP,1
2015-05-14,126.94,124.14,123.832,125.1455,100.2729,UP,1
2015-05-15,127.87,127.79,124.74,125.0915,100.5597,UP,1
2015-05-18,130.18,127.95,126.214,125.1373,100.8637,DOWN,0
2015-05-19,129.47,130.86,127.518,125.1843,101.1589,DOWN,0
2015-05-20,129.11,129.94,128.714,125.2641,101.4477,UP,1
2015-05-21,129.59,129.51,129.244,125.3627,101.7451,UP,1
2015-05-22,132.64,129.82,130.198,125.4931,102.0568,DOWN,0
2015-05-26,131.3,134.36,130.422,125.6191,102.3652,UP,1
2015-05-27,141.49,132.09,132.826,125.8516,102.7205,UP,1
2015-05-28,142.38,145.01,135.48,126.1172,103.0783,UP,1
2015-05-29,148.07,144.12,139.176,126.4698,103.4629,DOWN,0
2015-06-01,146.62,148.24,141.972,126.7614,103.8361,DOWN,0
2015-06-02,144.16,146.41,144.544,126.9788,104.1877,DOWN,0
2015-06-03,143.06,146.0,144.858,127.1512,104.5291,DOWN,0
2015-06-04,141.2,142.49,144.622,127.3128,104.8582,UP,1
2015-06-05,143.81,140.97,143.77,127.7004,105.1992,DOWN,0
2015-06-08,138.63,143.57,142.172,127.9788,105.5104,UP,1
2015-06-09,140.21,138.95,141.382,128.2188,105.8301,UP,1
2015-06-10,142.86,139.93,141.342,128.465,106.1634,DOWN,0
2015-06-11,141.99,142.18,141.5,128.7652,106.4945,DOWN,0
2015-06-12,140.47,141.29,140.832,129.062,106.8171,UP,1
2015-06-15,143.12,139.16,141.73,129.424,107.1519,DOWN,0
2015-06-16,141.99,142.7,142.086,129.7473,107.48,DOWN,0
2015-06-17,140.685,141.5,141.651,130.048,107.773,UP,1
2015-06-18,143.0,140.73,141.853,130.3722,108.0629,DOWN,0
2015-06-19,142.89,143.01,142.337,130.6856,108.3504,UP,1
2015-06-22,143.275,144.16,142.368,131.0147,108.6363,DOWN,0
2015-06-23,141.64,143.96,142.298,131.3406,108.9051,DOWN,0
2015-06-24,139.97,142.06,142.155,131.6604,109.164,DOWN,0
2015-06-25,139.23,140.13,141.401,131.927,109.4182,DOWN,0
2015-06-26,135.15,138.85,139.853,132.1234,109.6489,DOWN,0
2015-06-29,132.01,132.85,137.6,132.3266,109.8636,UP,1
2015-06-30,132.93,133.8,135.858,132.5247,110.089,UP,1
2015-07-01,135.5,134.41,134.964,132.7727,110.333,UP,1
2015-07-02,137.64,135.6,134.646,132.9676,110.5816,DOWN,0
2015-07-06,134.2,136.16,134.456,133.1702,110.8139,DOWN,0
2015-07-07,132.84,133.95,134.622,133.437,111.0305,DOWN,0
2015-07-08,128.05,130.1,133.646,133.595,111.2252,DOWN,0
2015-07-09,124.68,130.18,131.482,133.7396,111.4127,UP,1
2015-07-10,129.84,126.61,129.922,133.9958,111.6241,DOWN,0
2015-07-13,129.18,131.38,128.918,134.2418,111.8249,UP,1
2015-07-14,132.3,129.35,128.81,134.4318,112.0541,DOWN,0
2015-07-15,131.72,131.67,129.544,134.643,112.2752,UP,1
2015-07-16,134.7,133.63,131.548,135.0013,112.5132,DOWN,0
2015-07-17,133.66,134.96,132.312,135.339,112.7465,UP,1
2015-07-20,134.64,134.55,133.404,135.5822,112.992,DOWN,0
2015-07-21,134.51,135.1,133.846,135.8058,113.2485,DOWN,0
2015-07-22,129.59,127.04,133.42,135.9414,113.4791,UP,1
2015-07-23,131.97,131.18,132.874,136.1218,113.7245,DOWN,0
2015-07-24,128.48,133.51,131.838,136.2288,113.9618,DOWN,0
2015-07-27,124.65,127.35,129.84,136.183,114.1685,UP,1
2015-07-28,128.42,125.58,128.622,136.194,114.4076,UP,1
2015-07-29,128.58,128.37,128.42,136.162,114.6937,DOWN,0
2015-07-30,127.65,125.74,127.556,136.1256,114.9868,DOWN,0
2015-07-31,125.14,128.34,126.888,136.0462,115.2524,UP,1
2015-08-03,125.8,126.42,127.118,135.9704,115.5186,DOWN,0
2015-08-04,123.47,125.55,126.128,135.787,115.758,UP,1
2015-08-05,124.75,123.0,125.362,135.656,115.996,DOWN,0
2015-08-06,123.27,125.04,124.486,135.2916,116.2224,DOWN,0
2015-08-07,122.55,121.02,123.968,134.895,116.4232,UP,1
2015-08-10,127.28,123.49,124.264,134.4792,116.6553,DOWN,0
2015-08-11,124.21,125.64,124.412,134.031,116.8695,UP,1
2015-08-12,125.73,121.59,124.608,133.6624,117.0889,DOWN,0
2015-08-13,124.19,125.62,124.792,133.285,117.302,DOWN,0
2015-08-14,121.96,124.0,124.674,132.9002,117.4908,UP,1
2015-08-17,125.52,121.32,124.322,132.5344,117.6939,DOWN,0
2015-08-18,122.24,125.77,123.928,132.2066,117.8932,DOWN,0
2015-08-19,121.45,121.58,123.072,131.8314,118.0692,DOWN,0
2015-08-20,115.03,120.08,121.24,131.2748,118.2127,DOWN,0
2015-08-21,111.45,112.75,119.138,130.664,118.3431,DOWN,0
2015-08-24,109.94,101.09,116.022,130.0534,118.4593,DOWN,0
2015-08-25,108.51,114.13,113.276,129.3612,118.5636,UP,1
2015-08-26,116.2,112.6,112.226,128.8454,118.7194,UP,1
2015-08-27,126.26,120.5,114.472,128.5569,118.9212,UP,1
2015-08-28,127.62,125.53,117.706,128.2493,119.1285,DOWN,0
2015-08-31,125.97,126.64,120.912,127.9109,119.3231,DOWN,0
2015-09-01,119.37,121.52,123.084,127.4328,119.4827,UP,1
2015-09-02,124.04,122.15,124.652,127.0808,119.6578,DOWN,0
2015-09-03,123.77,125.4,124.154,126.7568,119.8341,DOWN,0
2015-09-04,121.15,121.24,122.86,126.3952,119.9828,UP,1
2015-09-08,129.16,125.4,123.498,126.2754,120.1823,DOWN,0
2015-09-09,127.17,130.18,125.058,126.1786,120.3685,UP,1
2015-09-10,128.72,128.54,125.994,126.0944,120.5611,UP,1
2015-09-11,131.08,128.16,127.456,126.006,120.7608,UP,1
2015-09-14,131.19,132.5,129.464,125.877,120.961,UP,1
2015-09-15,134.38,132.13,130.508,125.8806,121.164,DOWN,0
2015-09-16,131.49,133.89,131.372,125.8536,121.3545,DOWN,0
2015-09-17,130.61,131.51,131.75,125.9048,121.5528,DOWN,0
2015-09-18,127.59,128.54,131.052,125.963,121.7297,DOWN,0
2015-09-21,127.26,128.37,130.266,125.9114,121.8903,DOWN,0
2015-09-22,124.7,124.99,128.33,125.8218,121.9985,UP,1
2015-09-23,125.54,124.82,127.14,125.6866,122.1063,DOWN,0
2015-09-24,124.1,124.1,125.838,125.5342,122.2232,UP,1
2015-09-25,126.74,125.96,125.668,125.375,122.3437,DOWN,0
2015-09-28,120.85,125.96,124.386,125.1188,122.4517,DOWN,0
2015-09-29,119.67,121.91,123.38,124.8194,122.5473,UP,1
2015-09-30,125.01,121.79,123.274,124.6294,122.6763,DOWN,0
2015-10-01,122.14,123.11,122.882,124.4804,122.796,UP,1
2015-10-02,123.33,119.99,122.2,124.3076,122.926,DOWN,0
2015-10-05,121.22,123.96,122.274,124.1624,123.0371,DOWN,0
2015-10-06,117.11,120.76,121.762,124.0116,123.1144,UP,1
2015-10-07,118.64,118.65,120.488,123.816,123.2069,DOWN,0
2015-10-08,116.69,117.52,119.398,123.5782,123.2833,UP,1
2015-10-09,116.91,116.56,118.114,123.3634,123.3639,UP,1
2015-10-12,117.68,117.59,117.406,123.2142,123.4487,DOWN,0
2015-10-13,113.42,116.34,116.668,122.9666,123.5127,UP,1
2015-10-14,117.46,113.0,116.432,122.8464,123.5936,UP,1
2015-10-15,121.87,118.0,117.468,122.7888,123.6987,DOWN,0
2015-10-16,121.07,121.9,118.3,122.7448,123.8011,DOWN,0
2015-10-19,118.96,121.0,118.556,122.673,123.8954,UP,1
2015-10-20,119.89,118.47,119.85,122.5252,124.0024,UP,1
2015-10-21,120.5,121.76,120.458,122.451,124.1237,UP,1
2015-10-22,125.34,121.62,121.152,122.4432,124.2561,UP,1
2015-10-23,129.58,127.47,122.854,122.551,124.3851,DOWN,0
2015-10-26,123.61,128.06,123.784,122.584,124.4787,DOWN,0
2015-10-27,121.49,123.09,124.104,122.5034,124.5703,UP,1
2015-10-28,127.09,124.79,125.422,122.6004,124.6929,DOWN,0
2015-10-29,120.09,121.0,124.372,122.5732,124.7764,UP,1
2015-10-30,123.13,120.85,123.082,122.7352,124.8854,UP,1
2015-11-02,123.8,123.66,123.12,122.9822,124.9853,DOWN,0
2015-11-03,122.14,121.48,123.25,123.2262,125.0717,UP,1
2015-11-04,124.11,122.5,122.654,123.5382,125.1653,DOWN,0
2015-11-05,121.06,124.91,122.848,123.6354,125.2446,UP,1
2015-11-06,129.67,123.25,124.156,123.7036,125.3581,DOWN,0
2015-11-09,126.5,128.37,124.696,123.6812,125.4569,DOWN,0
2015-11-10,119.86,123.11,124.24,123.559,125.5323,UP,1
2015-11-11,119.95,120.21,123.408,123.5706,125.607,DOWN,0
2015-11-12,119.85,120.21,123.166,123.4868,125.6736,DOWN,0
2015-11-13,117.54,119.0,120.74,123.3622,125.7469,UP,1
2015-11-16,121.47,117.47,119.734,123.3686,125.8422,UP,1
2015-11-17,122.06,121.46,120.174,123.2266,125.9365,UP,1
2015-11-18,125.92,121.92,121.368,123.2016,126.0421,DOWN,0
2015-11-19,125.21,126.1,122.44,123.1314,126.1371,UP,1
2015-11-20,126.4,126.21,124.212,123.0378,126.2454,DOWN,0
2015-11-23,124.41,126.75,124.8,122.9022,126.3563,UP,1
2015-11-24,128.34,123.41,126.056,122.7814,126.4628,UP,1
2015-11-25,128.39,129.0,126.55,122.7194,126.565,UP,1
2015-11-27,130.04,128.63,127.516,122.708,126.6667,UP,1
2015-11-30,130.45,129.43,128.326,122.7652,126.7682,UP,1
2015-12-01,132.89,131.17,130.022,122.8778,126.8783,DOWN,0
2015-12-02,132.21,133.07,130.796,123.028,126.9894,UP,1
2015-12-03,144.78,144.86,134.074,123.4128,127.1588,UP,1
2015-12-04,147.56,144.8,137.578,123.882,127.3363,UP,1
2015-12-07,148.83,146.69,141.254,124.3238,127.5162,DOWN,0
2015-12-08,147.78,146.84,144.232,124.8624,127.6892,DOWN,0
2015-12-09,145.65,147.14,146.92,125.382,127.854,UP,1
2015-12-10,147.33,146.11,147.43,125.8284,127.9444,DOWN,0
2015-12-11,144.42,144.62,146.802,126.274,128.0284,DOWN,0
2015-12-14,142.51,144.14,145.538,126.6576,128.0959,UP,1
2015-12-15,143.27,142.68,144.636,127.0986,128.1711,UP,1
2015-12-16,143.88,143.17,144.282,127.634,128.2435,DOWN,0
2015-12-17,140.48,144.93,142.912,128.0708,128.2931,DOWN,0
2015-12-18,140.2,140.23,142.068,128.541,128.3546,UP,1
2015-12-21,145.8,143.1,142.726,129.1188,128.448,DOWN,0
2015-12-22,145.1,147.23,143.092,129.6672,128.5479,UP,1
2015-12-23,146.51,146.02,143.618,130.329,128.6572,DOWN,0
2015-12-24,146.32,146.41,144.786,130.9062,128.7582,UP,1
2015-12-28,146.35,145.9,146.016,131.3958,128.8649,UP,1
2015-12-29,147.94,147.0,146.444,131.9332,128.9553,DOWN,0
2015-12-30,147.37,147.51,146.898,132.5014,129.0466,DOWN,0
2015-12-31,145.15,146.58,146.626,133.0066,129.1202,DOWN,0
2016-01-04,142.28,142.07,145.818,133.4422,129.1714,DOWN,0
2016-01-05,137.52,143.14,144.052,133.6858,129.1925,DOWN,0
2016-01-06,133.29,134.57,141.122,133.76,129.1868,DOWN,0
2016-01-07,129.05,131.31,137.458,133.8688,129.1664,DOWN,0
2016-01-08,128.2,130.03,134.068,134.003,129.1853,DOWN,0
2016-01-11,128.04,129.5,131.22,134.022,129.2019,UP,1
2016-01-12,129.92,129.86,129.7,134.2186,129.2105,DOWN,0
2016-01-13,123.31,127.75,127.704,134.2222,129.1743,UP,1
2016-01-14,125.19,124.19,126.932,134.25,129.1653,DOWN,0
2016-01-15,119.97,120.21,125.286,134.2066,129.137,UP,1
2016-01-19,120.07,122.76,123.692,134.1258,129.1123,UP,1
2016-01-20,123.83,117.83,122.474,134.1812,129.1023,UP,1
2016-01-21,124.53,124.8,122.718,134.0784,129.0967,DOWN,0
2016-01-22,124.51,126.48,122.582,134.0386,129.0853,DOWN,0
2016-01-25,124.49,124.43,123.486,134.1312,129.0717,DOWN,0
2016-01-26,124.39,125.0,124.35,134.22,129.0595,DOWN,0
2016-01-27,122.35,123.65,124.054,134.27,129.0445,UP,1
2016-01-28,126.37,122.94,124.422,134.4466,129.0565,UP,1
2016-01-29,133.71,129.44,126.262,134.6914,129.0955,UP,1
2016-02-01,137.68,133.34,128.9,135.0038,129.1573,DOWN,0
2016-02-02,133.24,135.01,130.67,135.1502,129.2142,DOWN,0
2016-02-03,131.36,137.25,132.472,135.2732,129.2559,UP,1
2016-02-04,136.12,131.4,134.422,135.4676,129.321,DOWN,0
2016-02-05,128.36,137.0,133.352,135.5466,129.3233,DOWN,0
2016-02-08,121.86,126.99,130.188,135.417,129.3123,DOWN,0
2016-02-09,119.71,119.83,127.482,135.2434,129.3133,DOWN,0
2016-02-10,119.2,122.49,125.05,135.0266,129.3086,DOWN,0
2016-02-11,116.31,116.5,121.088,134.7438,129.3029,UP,1
2016-02-12,121.66,117.76,119.748,134.5192,129.326,UP,1
2016-02-16,126.24,123.27,120.624,134.3998,129.3728,UP,1
2016-02-17,130.68,127.0,122.818,134.1178,129.4122,DOWN,0
2016-02-18,127.07,131.76,124.392,133.708,129.4418,UP,1
2016-02-19,128.67,127.05,126.864,133.3048,129.5012,UP,1
2016-02-22,130.64,130.0,128.66,132.962,129.5705,DOWN,0
2016-02-23,128.16,130.16,129.044,132.6122,129.5989,UP,1
2016-02-24,130.34,126.51,128.976,132.2724,129.634,UP,1
2016-02-25,132.47,130.78,130.056,132.0334,129.6823,UP,1
2016-02-26,133.11,134.2,130.944,131.8454,129.7331,UP,1
2016-02-29,133.97,133.34,131.61,131.6594,129.7873,UP,1
2016-03-01,138.43,135.37,133.664,131.5504,129.8447,DOWN,0
2016-03-02,136.97,137.85,134.99,131.4802,129.8902,UP,1
2016-03-03,137.33,137.75,135.962,131.4228,129.926,UP,1
2016-03-04,146.06,146.0,138.552,131.428,130.0089,DOWN,0
2016-03-07,143.51,144.76,140.46,131.3962,130.0809,DOWN,0
2016-03-08,139.63,142.29,140.7,131.2586,130.1311,UP,1
2016-03-09,141.96,140.75,141.698,131.1714,130.1777,UP,1
2016-03-10,144.42,143.46,143.116,131.1328,130.2433,UP,1
2016-03-11,148.82,145.99,143.668,131.1504,130.28,DOWN,0
2016-03-14,148.14,147.11,144.594,131.1658,130.3088,UP,1
2016-03-15,148.47,148.5,146.362,131.2322,130.3108,UP,1
2016-03-16,148.63,147.46,147.696,131.3592,130.3208,UP,1
2016-03-17,151.55,147.37,149.122,131.6398,130.3578,UP,1
2016-03-18,152.49,151.94,149.856,132.0238,130.4049,UP,1
2016-03-21,152.89,152.59,150.806,132.5006,130.4634,UP,1
2016-03-22,154.76,152.4,152.064,133.0318,130.5181,DOWN,0
2016-03-23,152.99,154.82,152.936,133.5308,130.5899,UP,1
2016-03-24,153.0,151.76,153.226,133.9924,130.6539,UP,1
2016-03-28,153.1,153.28,153.348,134.5882,130.7051,UP,1
2016-03-29,154.13,153.27,153.596,135.167,130.7658,UP,1
2016-03-30,156.93,155.0,154.03,135.9062,130.8481,DOWN,0
2016-03-31,154.5,157.02,154.332,136.5948,130.905,UP,1
2016-04-01,157.8,154.04,155.292,137.2742,130.984,DOWN,0
2016-04-04,156.01,158.0,155.874,137.9038,131.0607,DOWN,0
2016-04-05,155.03,154.45,156.054,138.5142,131.1208,UP,1
2016-04-06,157.54,154.7,156.176,139.1752,131.1941,DOWN,0
2016-04-07,154.97,157.48,156.27,139.7868,131.2525,UP,1
2016-04-08,156.15,156.28,155.94,140.4628,131.3251,DOWN,0
2016-04-11,155.61,157.43,155.86,141.0476,131.4033,DOWN,0
2016-04-12,155.43,156.01,155.94,141.482,131.4843,UP,1
2016-04-13,159.48,156.47,156.328,141.918,131.6059,DOWN,0
2016-04-14,158.82,157.29,157.098,142.4296,131.74,DOWN,0
2016-04-15,155.49,158.13,156.966,142.9122,131.8528,UP,1
2016-04-18,155.9,155.35,157.024,143.3078,131.9548,DOWN,0
2016-04-19,151.07,156.45,156.152,143.762,132.0219,UP,1
2016-04-20,153.23,151.46,154.902,144.3894,132.1171,DOWN,0
2016-04-21,151.35,152.9,153.408,145.0222,132.2096,DOWN,0
2016-04-22,150.33,150.4,152.376,145.6448,132.321,DOWN,0
2016-04-25,149.1,150.25,151.016,146.3006,132.4431,UP,1
2016-04-26,150.76,151.49,150.954,146.8826,132.5477,UP,1
2016-04-27,151.53,147.21,150.614,147.3884,132.6595,DOWN,0
2016-04-28,147.99,150.39,149.942,147.7346,132.7379,DOWN,0
2016-04-29,145.75,146.31,149.026,148.1082,132.8081,UP,1
2016-05-02,146.08,146.16,148.422,148.4564,132.865,DOWN,0
2016-05-03,143.2,145.1,146.91,148.7076,132.9127,DOWN,0
2016-05-04,142.07,142.51,145.018,148.9858,132.9498,UP,1
2016-05-05,142.58,143.82,143.936,149.2306,132.9902,DOWN,0
2016-05-06,141.89,141.76,143.164,149.419,133.0517,UP,1
2016-05-09,142.4,142.0,142.428,149.6048,133.1038,UP,1
2016-05-10,144.61,142.5,142.71,149.8176,133.1845,DOWN,0
2016-05-11,143.85,144.09,143.066,149.926,133.2805,DOWN,0
2016-05-12,141.04,144.07,142.758,150.0074,133.3436,DOWN,0
2016-05-13,140.05,140.94,142.39,150.0618,133.4009,UP,1
2016-05-16,142.65,140.87,142.44,149.9936,133.4759,DOWN,0
2016-05-17,141.17,142.51,141.752,149.9468,133.5561,UP,1
2016-05-18,143.88,140.53,141.758,150.0318,133.6465,DOWN,0
2016-05-19,142.74,143.03,142.098,150.0474,133.7428,UP,1
2016-05-20,146.73,144.13,143.434,150.0936,133.8527,UP,1
2016-05-23,148.1,148.19,144.524,150.0792,133.9769,UP,1
2016-05-24,151.42,148.6,146.574,150.1448,134.1212,UP,1
2016-05-25,153.57,151.84,148.512,150.2468,134.2527,DOWN,0
2016-05-26,153.02,153.77,150.568,150.3346,134.3967,UP,1
2016-05-27,153.3,153.0,151.882,150.3696,134.5346,UP,1
2016-05-31,154.36,154.0,153.134,150.407,134.6854,UP,1
2016-06-01,154.77,153.41,153.804,150.4446,134.8495,UP,1
2016-06-02,154.91,155.21,154.072,150.4476,134.9964,UP,1
2016-06-03,162.56,165.77,155.98,150.639,135.198,UP,1
2016-06-06,162.84,163.4,157.888,150.8358,135.405,UP,1
2016-06-07,164.84,163.34,159.984,151.0706,135.654,DOWN,0
2016-06-08,163.7,164.09,161.77,151.262,135.9153,UP,1
2016-06-09,164.14,162.14,163.616,151.4062,136.1863,DOWN,0
2016-06-10,160.82,162.17,163.268,151.5326,136.4478,DOWN,0
2016-06-13,160.01,160.14,162.702,151.5768,136.6669,DOWN,0
2016-06-14,158.99,159.27,161.532,151.6364,136.8305,DOWN,0
2016-06-15,158.4,158.82,160.472,151.7038,136.9844,UP,1
2016-06-16,158.63,157.05,159.37,151.7256,137.1477,DOWN,0
2016-06-17,156.0,158.97,158.406,151.7462,137.3309,UP,1
2016-06-20,156.93,158.4,157.79,151.7618,137.4953,DOWN,0
2016-06-21,155.81,157.61,157.154,151.7658,137.6555,DOWN,0
2016-06-22,155.14,155.73,156.502,151.76,137.8255,UP,1
2016-06-23,158.62,157.35,156.5,151.7428,137.9728,DOWN,0
2016-06-24,148.72,152.0,155.044,151.5408,138.0805,DOWN,0
2016-06-27,143.63,146.5,152.384,151.3036,138.1551,UP,1
2016-06-28,149.77,146.7,151.176,151.181,138.2485,UP,1
2016-06-29,155.0,152.01,151.148,151.2596,138.3676,UP,1
2016-06-30,155.4,155.0,150.504,151.303,138.4727,DOWN,0
2016-07-01,154.22,154.47,151.604,151.3604,138.5863,DOWN,0
2016-07-05,150.76,151.58,153.03,151.369,138.6871,DOWN,0
2016-07-06,150.63,149.36,153.202,151.3996,138.8023,UP,1
2016-07-07,150.99,150.14,152.4,151.4042,138.9209,UP,1
2016-07-08,155.14,152.65,152.348,151.4764,139.0731,UP,1
2016-07-11,157.36,157.1,152.976,151.6638,139.2322,UP,1
2016-07-12,158.59,158.58,154.542,151.9206,139.4047,DOWN,0
2016-07-13,157.41,158.91,155.898,152.1472,139.558,UP,1
2016-07-14,160.79,159.55,157.858,152.499,139.7577,UP,1
2016-07-15,161.16,161.11,159.062,152.8808,139.9652,UP,1
2016-07-18,162.33,162.42,160.056,153.2758,140.1518,DOWN,0
2016-07-19,160.53,161.47,160.444,153.6486,140.3437,UP,1
2016-07-20,162.67,161.6,161.496,154.054,140.5404,DOWN,0
