ticker,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-08-08,67.45,67.05,66.8364,58.9275,62.8649,DOWN,0
2016-08-16,65.4,65.4,66.5864,59.0415,62.8559,UP,1
2016-08-17,65.45,65.45,66.4064,59.1835,62.8545,UP,1
2016-08-18,65.55,65.28,66.2764,59.3375,62.857,DOWN,0
2016-08-19,65.37,65.37,65.844,59.4859,62.8585,UP,1
2016-08-22,66.8,66.8,65.714,59.6731,62.8555,UP,1
2016-08-24,66.81,66.81,65.996,59.8871,62.8518,DOWN,0
2016-08-25,65.41,65.41,65.988,60.0991,62.8363,DOWN,0
2016-08-29,64.49,64.5,65.776,60.2411,62.8075,DOWN,0
2016-09-01,63.6,63.55,65.422,60.3821,62.7661,UP,1
2016-09-07,64.59,64.59,64.98,60.5379,62.7278,DOWN,0
2016-09-08,64.25,64.21,64.468,60.6829,62.6921,DOWN,0
2016-09-09,63.25,63.25,64.036,60.8069,62.6611,UP,1
2016-09-12,65.37,63.77,64.212,60.9763,62.6405,DOWN,0
2016-09-15,64.78,64.78,64.448,61.1469,62.6207,UP,1
2016-09-19,66.84,66.84,64.898,61.3203,62.5972,DOWN,0
2016-09-21,66.5,66.5,65.348,61.4643,62.5692,DOWN,0
2016-09-23,66.38,67.63,65.974,61.6079,62.5458,DOWN,0
2016-09-26,65.62,65.62,66.024,61.7433,62.5171,DOWN,0
2016-09-27,65.62,65.62,66.192,61.885,62.5047,UP,1
2016-09-28,67.3,66.0,66.284,62.066,62.5037,DOWN,0
2016-10-03,64.11,64.11,65.806,62.1712,62.473,DOWN,0
2016-10-04,63.65,64.11,65.26,62.3402,62.444,UP,1
2016-10-05,63.71,63.71,64.878,62.536,62.4178,DOWN,0
2016-10-10,62.45,62.45,64.244,62.7154,62.3793,DOWN,0
2016-10-11,62.2,62.04,63.224,62.8204,62.3538,DOWN,0
2016-10-13,60.55,60.55,62.512,62.8894,62.3151,UP,1
2016-10-14,60.9,60.9,61.962,63.0074,62.2884,DOWN,0
2016-10-21,59.7,59.6,61.16,63.12,62.2551,DOWN,0
2016-10-25,58.15,58.15,60.3,63.1478,62.2116,DOWN,0
2016-10-26,57.6,57.73,59.38,63.1328,62.1684,DOWN,0
2016-10-27,56.65,56.65,58.6,63.072,62.1289,DOWN,0
2016-11-01,55.3,55.3,57.48,62.994,62.0794,DOWN,0
2016-11-02,55.3,55.3,56.6,62.921,62.0237,DOWN,0
2016-11-04,54.0,54.06,55.77,62.827,61.9611,UP,1
2016-11-07,54.1,54.1,55.07,62.735,61.9031,UP,1
2016-11-08,54.45,54.45,54.63,62.643,61.8486,DOWN,0
2016-11-14,54.0,54.0,54.37,62.544,61.7928,DOWN,0
2016-11-17,54.0,54.0,54.11,62.453,61.7318,DOWN,0
2016-11-21,54.0,54.0,54.11,62.3374,61.6756,DOWN,0
2016-11-22,52.08,52.08,53.706,62.19,61.6155,DOWN,0
2016-11-23,51.09,52.08,53.034,62.0102,61.5367,UP,1
2016-11-28,52.1,52.1,52.654,61.8622,61.4617,UP,1
2016-11-29,52.26,52.26,52.306,61.6834,61.3856,DOWN,0
2016-12-01,51.275,50.6,51.761,61.4807,61.3029,DOWN,0
2016-12-05,50.82,50.82,51.509,61.1601,61.2203,DOWN,0
2016-12-07,49.89,49.89,51.269,60.8249,61.1335,UP,1
2016-12-09,54.41,53.35,51.731,60.5861,61.0715,DOWN,0
2016-12-13,53.87,53.91,52.053,60.3395,61.0129,DOWN,0
2016-12-15,53.86,53.86,52.57,60.0661,60.9454,DOWN,0
2016-12-19,52.6401,52.7,52.934,59.7699,60.8676,UP,1
2016-12-20,52.82,52.82,53.52,59.5183,60.7872,DOWN,0
2016-12-23,52.8,52.93,53.198,59.2653,60.7145,UP,1
2016-12-30,53.87,53.87,53.198,59.0317,60.6448,UP,1
2017-01-05,57.55,57.16,53.936,58.8753,60.5981,DOWN,0
2017-01-06,55.69,55.69,54.546,58.6531,60.5448,UP,1
2017-01-10,55.7,55.7,55.122,58.4309,60.511,DOWN,0
2017-01-11,54.9,54.9,55.542,58.2207,60.4762,UP,1
2017-01-13,56.31,56.31,56.03,58.0571,60.4327,DOWN,0
2017-01-18,55.28,55.28,55.576,57.8907,60.3797,UP,1
2017-01-19,55.95,54.3,55.628,57.7179,60.33,DOWN,0
2017-01-20,52.1,52.1,54.908,57.4749,60.2582,UP,1
2017-01-24,52.5,52.5,54.428,57.2599,60.185,UP,1
2017-01-25,52.87,53.27,53.74,57.0099,60.1172,DOWN,0
2017-01-30,52.1,52.1,53.104,56.7563,60.0594,DOWN,0
2017-01-31,52.1,51.95,52.334,56.4615,60.0084,UP,1
2017-02-07,54.99,55.99,52.912,56.2313,59.9638,UP,1
2017-02-09,56.65,58.01,53.742,56.0367,59.9231,UP,1
2017-02-13,57.3,57.3,54.628,55.8703,59.8941,DOWN,0
2017-02-14,57.1,57.1,55.628,55.6999,59.8661,UP,1
2017-02-15,57.12,57.12,56.632,55.4963,59.8439,DOWN,0
2017-02-16,55.734,55.734,56.7808,55.3288,59.8108,UP,1
2017-02-17,56.3,56.3,56.7108,55.1818,59.7687,UP,1
2017-02-22,57.1666,57.1666,56.6841,55.0509,59.7403,UP,1
2017-02-24,58.15,58.15,56.8941,54.9649,59.7041,DOWN,0
2017-03-03,57.73,58.25,57.0161,54.8755,59.6767,DOWN,0
2017-03-06,57.6,57.6,57.3893,54.8165,59.6427,DOWN,0
2017-03-07,57.2,57.2,57.5693,54.7425,59.6164,DOWN,0
2017-03-09,57.2,57.2,57.576,54.6925,59.5784,DOWN,0
2017-03-10,57.2,57.2,57.386,54.6735,59.529,UP,1
2017-03-14,60.69,59.75,57.978,54.7353,59.497,DOWN,0
2017-03-20,60.5,60.5,58.558,54.8123,59.4547,DOWN,0
2017-03-21,59.89,60.5,59.096,54.9041,59.4204,UP,1
2017-03-27,61.89,62.22,60.034,55.0359,59.3899,DOWN,0
2017-03-29,60.7,60.7,60.734,55.1699,59.3519,UP,1
2017-03-30,61.5052,61.5052,60.897,55.318,59.3211,DOWN,0
2017-04-03,60.75,60.67,60.947,55.444,59.2951,DOWN,0
2017-04-06,59.27,59.27,60.823,55.5494,59.264,DOWN,0
2017-04-12,58.6,58.6,60.165,55.6414,59.2248,UP,1
2017-04-13,58.7,59.9,59.765,55.7354,59.1848,DOWN,0
2017-04-17,58.2,58.2,59.104,55.8578,59.1475,UP,1
2017-04-19,59.8518,58.32,58.9244,56.0331,59.1171,DOWN,0
2017-04-21,57.785,57.785,58.6274,56.1468,59.0673,UP,1
2017-04-24,58.96,58.96,58.6994,56.2808,59.0239,UP,1
2017-04-27,61.15,59.84,59.1894,56.4783,58.9996,DOWN,0
2017-04-28,59.3,59.3,59.4094,56.6479,58.9519,UP,1
2017-05-02,60.7,60.7,59.579,56.8641,58.9104,DOWN,0
2017-05-05,60.3,60.3,60.082,56.9819,58.8736,DOWN,0
2017-05-09,60.15,60.15,60.32,57.1075,58.8489,UP,1
2017-05-10,60.2,61.0,60.13,57.2343,58.8171,UP,1
2017-05-12,66.64,64.6,61.598,57.5143,58.8281,UP,1
2017-05-17,67.17,67.17,62.892,57.8013,58.8489,DOWN,0
2017-05-18,66.65,66.2,64.162,58.0783,58.8749,UP,1
2017-05-24,67.6,67.6,65.652,58.3529,58.8954,DOWN,0
2017-05-26,66.17,66.17,66.846,58.5253,58.9113,UP,1
2017-05-31,66.84,66.84,66.886,58.7483,58.941,UP,1
2017-06-01,67.89,67.89,67.03,58.9921,58.9724,UP,1
2017-06-02,68.63,68.3,67.426,59.2667,59.0077,DOWN,0
2017-06-05,68.2,70.1,67.546,59.5045,59.0429,DOWN,0
2017-06-08,68.05,68.05,67.922,59.7599,59.0682,DOWN,0
2017-06-09,67.33,67.33,68.02,59.9875,59.0952,DOWN,0
2017-06-13,66.3,66.3,67.702,60.2715,59.1041,UP,1
2017-06-15,66.7,67.0875,67.316,60.5555,59.1121,UP,1
2017-06-30,66.9168,66.9168,67.0594,60.8364,59.1269,DOWN,0
2017-07-05,66.3,66.3,66.7094,61.1204,59.1596,UP,1
2017-07-07,66.75,66.75,66.5934,61.4134,59.1984,DOWN,0
2017-07-12,66.16,66.16,66.5654,61.6368,59.2444,DOWN,0
2017-07-13,63.95,63.95,66.0154,61.7828,59.2814,UP,1
2017-07-14,65.85,65.25,65.802,61.9538,59.3161,DOWN,0
2017-07-17,65.19,66.25,65.58,62.1156,59.3381,UP,1
2017-07-19,66.75,66.75,65.58,62.3082,59.3686,UP,1
2017-07-20,67.1,66.95,65.768,62.5355,59.4101,DOWN,0
2017-07-21,66.1,66.1,66.198,62.7315,59.4466,DOWN,0
2017-07-24,65.9,66.8,66.208,62.9062,59.4846,UP,1
2017-07-26,67.3,67.3,66.63,63.0892,59.5328,DOWN,0
2017-07-27,58.53,57.1,64.986,63.1052,59.538,UP,1
2017-07-28,59.5275,59.1,63.4715,63.1437,59.5441,UP,1
2017-07-31,60.25,60.25,62.3015,63.2047,59.5626,DOWN,0
2017-08-02,60.2,60.2,61.1615,63.2647,59.5756,DOWN,0
2017-08-03,59.1,59.1,59.5215,63.3027,59.5866,UP,1
2017-08-07,59.6,59.25,59.7355,63.2809,59.6004,DOWN,0
2017-08-09,58.1,58.1,59.45,63.2329,59.6029,DOWN,0
2017-08-10,56.95,56.8635,58.79,63.1741,59.5944,UP,1
2017-08-11,57.53,57.53,58.256,63.0869,59.5968,DOWN,0
2017-08-16,56.65,56.65,57.766,63.0059,59.5965,UP,1
2017-08-18,56.8,57.5,57.206,62.9118,59.5997,DOWN,0
2017-08-21,56.2,56.2,56.826,62.8208,59.6042,UP,1
2017-08-23,56.7,56.7,56.776,62.7694,59.6031,UP,1
2017-09-01,60.0,58.75,57.27,62.7974,59.6211,UP,1
2017-09-07,61.89,62.5,58.318,62.8612,59.6501,UP,1
2017-09-08,63.7,63.7,59.698,62.9712,59.6895,UP,1
2017-09-12,64.2,64.2,61.298,63.0582,59.7295,DOWN,0
2017-09-18,62.85,62.85,62.528,63.1595,59.7611,UP,1
2017-09-21,64.0,64.3375,63.328,63.2603,59.7843,UP,1
2017-09-25,65.9,65.9,64.13,63.3553,59.8185,DOWN,0
2017-09-26,64.82,65.6,64.354,63.4657,59.8473,UP,1
2017-10-02,67.0,67.0,64.914,63.5917,59.8901,DOWN,0
2017-10-04,66.78,67.0,65.7,63.7213,59.9373,UP,1
2017-10-06,67.0,67.0,66.3,63.8583,59.9782,DOWN,0
2017-10-10,66.95,66.95,66.51,63.9933,60.017,UP,1
2017-10-13,67.55,67.55,67.056,64.0115,60.0558,UP,1
2017-10-16,67.7,67.7,67.196,64.0221,60.0958,UP,1
2017-10-17,68.5232,68.5232,67.5446,64.0595,60.1467,DOWN,0
2017-10-19,68.2,68.2,67.7846,64.0715,60.1984,DOWN,0
2017-10-31,66.495,66.495,67.6936,64.078,60.2411,UP,1
2017-11-01,68.2,68.2,67.8236,64.1052,60.2949,DOWN,0
2017-11-06,67.95,66.65,67.8736,64.1064,60.3541,DOWN,0
2017-11-17,66.05,66.05,67.379,64.0548,60.4103,UP,1
2017-11-28,66.2973,66.2973,66.9985,64.0168,60.4549,DOWN,0
2017-12-01,65.35,65.35,66.7695,63.9628,60.4989,DOWN,0
2017-12-11,64.0,64.0,65.9295,63.8962,60.5349,UP,1
2017-12-12,65.0,65.0,65.3395,63.8702,60.5749,DOWN,0
2017-12-19,64.56,66.6,65.0415,63.8274,60.6124,UP,1
2018-01-02,68.59,68.59,65.5,63.8609,60.6709,UP,1
2018-01-04,69.5306,69.5306,66.3361,63.9255,60.7373,UP,1
2018-01-05,69.87,69.87,67.5101,63.9879,60.7958,DOWN,0
2018-01-10,68.58,68.58,68.2261,64.0363,60.8422,UP,1
2018-01-12,69.55,69.55,69.2241,64.1483,60.8939,UP,1
2018-01-16,70.7,70.7,69.6461,64.2453,60.9532,DOWN,0
2018-01-17,68.25,68.4,69.39,64.3065,61.0018,UP,1
2018-01-19,69.1,69.1,69.236,64.3535,61.056,UP,1
2018-01-25,70.7,70.7,69.66,64.4255,61.1153,UP,1
2018-01-26,73.0,71.89,70.35,64.5635,61.2043,DOWN,0
2018-01-31,68.6,68.6,69.93,64.6175,61.2777,DOWN,0
2018-02-05,67.8,67.8,69.84,64.6275,61.3493,UP,1
2018-02-14,68.91,68.91,69.802,64.8351,61.4091,DOWN,0
2018-02-15,66.15,66.15,68.892,64.9675,61.4543,UP,1
2018-02-21,66.8,66.8,67.652,65.0985,61.5133,DOWN,0
2018-02-26,66.4,66.4,67.212,65.2225,61.575,DOWN,0
2018-02-28,65.6,66.05,66.772,65.3525,61.6192,DOWN,0
2018-03-01,62.82,64.55,65.554,65.4169,61.6415,UP,1
2018-03-09,65.55,65.9875,65.434,65.5659,61.6708,DOWN,0
2018-03-13,65.05,65.05,65.084,65.7279,61.7001,UP,1
2018-03-14,65.7,65.7,64.944,65.8913,61.7338,UP,1
2018-03-21,69.98,69.35,65.82,66.1579,61.7902,DOWN,0
2018-03-26,67.05,67.05,66.666,66.3629,61.832,UP,1
2018-04-03,68.75,70.38,67.306,66.6139,61.8805,UP,1
2018-04-04,69.5,69.5,68.196,66.8699,61.9332,DOWN,0
2018-04-06,69.35,70.0,68.926,67.0569,61.9872,UP,1
2018-04-10,71.5,71.5,69.23,67.2491,62.0458,UP,1
2018-04-11,72.32,72.32,70.284,67.4215,62.1102,DOWN,0
2018-04-12,71.0,71.0,70.734,67.5575,62.1648,DOWN,0
2018-04-17,69.8,69.8,70.794,67.6965,62.2163,DOWN,0
2018-04-30,69.55,69.55,70.834,67.8075,62.258,UP,1
2018-05-01,69.65,69.65,70.464,67.8825,62.2992,UP,1
2018-05-07,70.2625,70.0,70.0525,67.9914,62.3163,DOWN,0
2018-05-08,70.05,70.05,69.8625,68.0524,62.3333,UP,1
2018-05-11,71.5,70.75,70.2025,68.1468,62.359,DOWN,0
2018-05-15,70.55,70.55,70.4025,68.2178,62.3808,UP,1
2018-05-18,71.45,71.45,70.7625,68.3078,62.4004,UP,1
2018-05-22,72.7,72.7,71.25,68.4108,62.4266,DOWN,0
2018-06-04,71.4,71.405,71.52,68.4848,62.4566,DOWN,0
2018-06-07,71.2,71.2,71.46,68.5383,62.4854,UP,1
2018-06-13,72.7,72.7,71.89,68.6283,62.5211,DOWN,0
2018-06-15,71.0,71.0,71.8,68.7184,62.5493,UP,1
2018-06-18,71.0375,71.0375,71.4675,68.7752,62.5704,DOWN,0
2018-06-19,70.1375,69.91,71.215,68.8189,62.5871,UP,1
2018-06-20,70.8375,70.8375,71.1425,68.9147,62.6142,DOWN,0
2018-06-21,69.05,69.05,70.4125,68.9697,62.637,DOWN,0
2018-06-27,68.05,68.05,69.8225,69.0237,62.6593,DOWN,0
2018-06-28,67.7,67.7,69.155,69.0977,62.6748,UP,1
2018-07-03,68.35,68.75,68.7975,69.1647,62.6953,DOWN,0
2018-07-05,68.15,68.15,68.26,69.2365,62.7198,DOWN,0
2018-07-06,67.9,67.9,68.03,69.2227,62.7325,UP,1
2018-07-23,73.2565,73.2565,69.0713,69.2972,62.7748,DOWN,0
2018-07-25,71.78,72.25,69.8873,69.3354,62.7995,UP,1
2018-07-26,75.45,75.45,71.3073,69.4728,62.8443,DOWN,0
2018-07-30,74.7,74.7,72.6173,69.5758,62.8859,UP,1
2018-07-31,76.6875,76.4375,74.3748,69.6956,62.9412,DOWN,0
2018-08-02,75.3,75.3,74.7835,69.8366,62.9896,UP,1
2018-08-07,77.95,77.95,76.0175,70.0136,63.0429,DOWN,0
2018-08-09,77.5,77.5,76.4275,70.1496,63.1098,DOWN,0
2018-08-21,77.45,77.45,76.9775,70.2386,63.1788,UP,1
2018-08-22,77.6,77.6,77.16,70.4186,63.2483,DOWN,0
2018-08-28,75.3,75.35,77.16,70.5686,63.3125,DOWN,0
2018-09-06,73.9,73.95,76.35,70.6684,63.371,DOWN,0
2018-09-11,73.7,75.45,75.59,70.8194,63.4368,DOWN,0
2018-09-17,73.12,73.288,74.724,70.9458,63.4979,DOWN,0
2018-09-18,72.98,73.385,73.8,71.0774,63.5643,DOWN,0
2018-09-19,72.8,72.9,73.3,71.2214,63.6375,UP,1
2018-09-20,73.15,73.15,73.15,71.428,63.7153,UP,1
2018-09-24,74.0875,74.0875,73.2275,71.5987,63.8025,UP,1
2018-09-25,75.46,75.35,73.6955,71.8069,63.9033,UP,1
2018-09-26,76.15,76.15,74.3295,72.0159,64.0075,UP,1
2018-09-27,78.0,78.0,75.3695,72.1763,64.1275,UP,1
2018-09-28,78.425,78.425,76.4245,72.4038,64.2491,DOWN,0
2018-10-02,78.0,78.0,77.207,72.5888,64.3669,UP,1
2018-10-03,78.25,78.25,77.765,72.7638,64.4881,DOWN,0
2018-10-04,77.45,77.45,78.025,72.9258,64.6054,DOWN,0
2018-10-05,76.5,77.7,77.725,73.0258,64.7179,DOWN,0
2018-10-09,74.9686,74.9686,77.0337,73.0788,64.8323,DOWN,0
2018-10-10,74.65,74.65,76.3637,73.1518,64.9501,DOWN,0
2018-10-11,73.8,73.8,75.4737,73.2318,65.0586,DOWN,0
2018-10-12,72.7375,72.7375,74.5312,73.2956,65.161,UP,1
2018-10-15,73.3375,73.3375,73.8987,73.3693,65.2713,UP,1
2018-10-17,76.3144,76.3144,74.1679,73.4903,65.3988,DOWN,0
2018-10-18,76.05,76.05,74.4479,73.6103,65.5296,UP,1
2018-10-19,76.62,77.1875,75.0119,73.7127,65.6407,UP,1
2018-10-22,78.1,78.0945,76.0844,73.8637,65.7618,UP,1
2018-10-23,78.3,78.3,77.0769,74.0007,65.884,DOWN,0
2018-10-24,76.0,76.0,77.014,74.0667,66.0008,DOWN,0
2018-10-26,74.3,74.3,76.664,74.1247,66.1082,UP,1
2018-11-02,75.35,75.35,76.41,74.2077,66.221,UP,1
2018-11-08,79.25,79.8,76.64,74.3387,66.3479,UP,1
2018-11-09,79.4,79.95,76.86,74.5067,66.4571,UP,1
2018-11-12,79.75,79.75,77.61,74.681,66.5774,UP,1
2018-11-14,82.6,82.6,79.27,74.9302,66.7119,DOWN,0
2018-11-15,81.2029,81.2029,80.4406,75.1375,66.8434,DOWN,0
2018-11-19,80.25,79.525,80.6406,75.3615,66.9631,DOWN,0
2018-11-28,77.9375,77.9375,80.3481,75.5593,67.0764,UP,1
2018-12-04,78.4,78.4,80.0781,75.7733,67.1887,DOWN,0
2018-12-19,76.75,76.75,78.9081,75.9413,67.3119,DOWN,0
2018-12-20,74.75,75.35,77.6175,76.0733,67.4232,DOWN,0
2018-12-21,74.05,73.45,76.3775,76.1963,67.5291,DOWN,0
2018-12-24,73.55,73.55,75.5,76.2022,67.6363,DOWN,0
2018-12-26,73.55,73.875,74.53,76.2376,67.7436,DOWN,0
2018-12-27,73.35,73.35,73.85,76.1956,67.8354,UP,1
2018-12-28,73.4,73.4,73.58,76.1696,67.9191,UP,1
2019-01-04,78.2,78.2,74.41,76.1998,68.0236,DOWN,0
2019-01-07,76.675,76.675,75.035,76.2273,68.1215,DOWN,0
2019-01-10,75.425,75.425,75.41,76.1768,68.213,DOWN,0
2019-01-15,70.8506,70.8825,74.9101,76.0438,68.2886,UP,1
2019-01-22,71.2,71.2,74.4701,75.9188,68.3631,UP,1
2019-01-24,72.475,72.475,73.3251,75.8163,68.4396,DOWN,0
2019-01-28,69.4,69.4,71.8701,75.6983,68.4959,UP,1
2019-01-29,70.975,70.975,70.9801,75.6398,68.5621,UP,1
2019-01-30,71.325,71.325,71.075,75.5923,68.6307,UP,1
2019-02-04,71.95,71.99,71.225,75.5689,68.7045,UP,1
2019-02-07,74.45,74.45,71.62,75.5983,68.7907,DOWN,0
2019-02-12,74.075,74.075,72.555,75.6238,68.8751,UP,1
2019-02-14,79.7,77.2,74.3,75.7548,68.9702,DOWN,0
2019-02-19,78.45,78.45,75.725,75.8421,69.0599,UP,1
2019-02-20,79.74,80.0061,77.283,75.9277,69.1592,UP,1
2019-02-22,81.35,81.35,78.663,76.0317,69.2565,UP,1
2019-02-25,81.45,81.45,80.138,76.1007,69.3602,UP,1
2019-02-26,82.35,82.35,80.668,76.1792,69.4644,DOWN,0
2019-02-28,81.9152,81.9152,81.361,76.2575,69.5703,DOWN,0
2019-03-04,81.1,81.1,81.633,76.3145,69.6794,UP,1
2019-03-05,83.4775,82.0,82.0585,76.435,69.8038,DOWN,0
2019-03-06,82.15,82.15,82.1985,76.548,69.9211,DOWN,0
2019-03-08,81.24,81.24,81.9765,76.6735,70.0363,UP,1
2019-03-11,81.7,81.7,81.9335,76.8145,70.1455,UP,1
2019-03-18,84.0,84.0,82.5135,77.0185,70.2766,UP,1
2019-03-19,84.47,84.47,82.712,77.2531,70.4041,UP,1
2019-03-25,85.0,85.0,83.282,77.4864,70.5234,DOWN,0
2019-03-27,84.015,84.015,83.837,77.6404,70.6469,DOWN,0
2019-04-01,80.4,80.4,83.577,77.7274,70.7454,UP,1
2019-04-02,80.6,81.5,82.897,77.807,70.8469,DOWN,0
2019-04-03,80.3,80.3,82.063,77.851,70.9477,DOWN,0
2019-04-04,79.65,79.65,80.993,77.878,71.0449,DOWN,0
2019-04-05,79.35,79.35,80.06,77.945,71.1085,UP,1
2019-04-09,79.6,79.6,79.9,78.051,71.1706,UP,1
2019-04-10,79.9876,79.9876,79.7775,78.1437,71.2373,DOWN,0
2019-04-18,76.6,76.6,79.0375,78.0907,71.2823,DOWN,0
2019-04-24,75.76,75.76,78.2595,78.0179,71.3303,UP,1
2019-04-25,76.265,76.265,77.6425,77.9482,71.3774,DOWN,0
2019-04-30,74.775,74.775,76.6775,77.7917,71.4118,UP,1
2019-05-07,75.0579,75.0,75.6916,77.6688,71.444,DOWN,0
2019-05-17,74.0,74.0,75.1716,77.5438,71.473,UP,1
2019-05-23,76.0375,76.0375,75.2271,77.5058,71.5129,DOWN,0
2019-05-31,72.75,73.3449,74.5241,77.3928,71.54,UP,1
2019-06-12,78.05,78.275,75.1791,77.4188,71.5988,UP,1
2019-06-13,79.0,79.11,75.9675,77.5038,71.6603,UP,1
2019-06-14,79.07,79.07,76.9815,77.6042,71.721,UP,1
2019-06-17,79.2,78.675,77.614,77.7172,71.7855,UP,1
2019-06-18,80.1,80.1,79.084,77.8482,71.8523,UP,1
2019-06-21,81.4,81.4,79.754,78.0092,71.9285,UP,1
2019-06-25,83.05,83.05,80.564,78.2022,72.024,DOWN,0
2019-06-26,81.8,80.09,81.11,78.2742,72.1037,DOWN,0
2019-06-27,80.45,81.85,81.36,78.3497,72.18,UP,1
2019-06-28,82.76,82.76,81.892,78.4964,72.2601,UP,1
2019-07-01,82.8,82.8,82.172,78.7354,72.3386,UP,1
2019-07-02,83.0,83.0,82.162,78.9714,72.4231,DOWN,0
2019-07-03,82.86,82.86,82.374,79.1791,72.5079,DOWN,0
2019-07-12,78.6984,78.6984,82.0237,79.3651,72.5649,UP,1
2019-07-15,79.025,79.025,81.2767,79.5261,72.6673,UP,1
2019-07-17,80.95,80.95,80.9067,79.7186,72.7745,UP,1
2019-07-18,81.0,79.75,80.5067,79.8996,72.8782,DOWN,0
2019-07-19,80.7,80.66,80.0747,80.0246,72.9807,DOWN,0
2019-07-23,80.625,80.625,80.46,80.1556,73.0883,UP,1
2019-07-25,84.8,84.1,81.615,80.2576,73.2143,UP,1
2019-07-30,86.1,86.1,82.645,80.4106,73.3543,UP,1
2019-07-31,87.35,87.35,83.915,80.5628,73.5063,DOWN,0
2019-08-05,86.15,86.15,85.005,80.6588,73.6494,DOWN,0
2019-08-06,85.85,85.85,86.05,80.7468,73.7954,UP,1
2019-08-09,87.75,87.79,86.64,80.8548,73.9502,UP,1
2019-08-13,90.59,90.55,87.538,81.0283,74.1221,DOWN,0
2019-08-14,87.987,87.987,87.6654,81.166,74.2786,DOWN,0
2019-08-16,87.7375,87.65,87.9829,81.2512,74.4173,UP,1
2019-08-20,89.36,89.36,88.6849,81.3954,74.5546,DOWN,0
2019-08-21,88.84,88.84,88.9029,81.5474,74.6803,DOWN,0
2019-08-26,88.7,90.0,88.5249,81.6874,74.8028,UP,1
2019-08-28,89.66,89.66,88.8595,81.8006,74.9369,UP,1
2019-08-30,89.95,89.8125,89.302,81.9102,75.0666,DOWN,0
2019-09-10,85.7,85.7,88.57,81.9242,75.1656,DOWN,0
2019-09-12,85.1555,85.2601,87.8331,81.947,75.2673,UP,1
2019-09-16,85.61,85.1375,87.2151,82.0512,75.3603,UP,1
2019-09-23,90.21,90.21,87.3251,82.2434,75.4775,UP,1
2019-09-24,90.41,90.41,87.4171,82.4456,75.5945,UP,1
2019-09-26,90.65,91.67,88.4071,82.6656,75.713,DOWN,0
2019-10-02,84.05,85.26,88.186,82.7596,75.7955,UP,1
2019-10-03,85.251,85.251,88.1142,82.8726,75.8833,DOWN,0
2019-10-10,85.25,85.25,87.1222,82.9779,75.9669,UP,1
2019-10-16,87.15,87.15,86.4702,83.1889,76.0617,UP,1
2019-10-17,87.2,88.075,85.7802,83.4177,76.1652,UP,1
2019-10-18,88.4,87.525,86.6502,83.6604,76.2662,UP,1
2019-10-24,91.9,91.9,87.98,84.0029,76.3859,UP,1
2019-10-25,94.8092,94.8092,89.8918,84.3979,76.5297,UP,1
2019-10-28,95.8,97.85,91.6218,84.8339,76.6773,DOWN,0
2019-10-30,95.7,95.7,93.3218,85.2272,76.829,DOWN,0
2019-11-04,94.8,94.84,94.6018,85.6682,76.983,DOWN,0
2019-11-06,94.1,94.1,95.0418,85.9892,77.1285,DOWN,0
2019-11-07,93.85,94.1,94.85,86.2862,77.275,UP,1
2019-11-08,94.65,91.95,94.62,86.5978,77.4053,DOWN,0
2019-11-12,92.75,92.75,94.03,86.8688,77.5213,UP,1
2019-11-13,95.9,95.9,94.25,87.1848,77.6515,DOWN,0
2019-11-20,94.2625,94.2625,94.2825,87.442,77.7799,UP,1
2019-11-21,95.75,94.2,94.6625,87.696,77.9109,UP,1
2019-11-22,95.85,95.85,94.9025,87.977,78.0367,UP,1
2019-11-25,96.2,97.775,95.5925,88.292,78.1764,UP,1
2019-11-26,96.3,96.35,95.6725,88.5628,78.3124,UP,1
2019-11-29,97.0,97.0,96.22,88.8468,78.4439,DOWN,0
2019-12-03,94.74,94.74,96.018,89.0816,78.5526,UP,1
2019-12-04,96.1,96.06,96.068,89.3464,78.6901,DOWN,0
2019-12-11,95.79,96.4363,95.986,89.6883,78.8301,UP,1
2019-12-12,96.47,95.3875,96.02,90.0372,78.9679,DOWN,0
2019-12-13,95.6,95.6,95.74,90.3302,79.1151,UP,1
2019-12-18,97.25,98.0853,96.242,90.6552,79.2674,UP,1
2019-12-20,102.46,100.65,97.514,91.0904,79.4477,DOWN,0
2019-12-24,99.15,99.15,98.186,91.4609,79.6154,UP,1
2019-12-30,101.05,101.05,99.102,91.7859,79.8066,DOWN,0
2019-12-31,101.0,101.0,100.182,92.0839,79.9838,DOWN,0
2020-01-02,100.0,100.0,100.732,92.3369,80.1586,UP,1
2020-01-03,101.5,101.3,100.54,92.6439,80.3376,DOWN,0
2020-01-06,99.7,100.0,100.65,92.9209,80.4862,UP,1
2020-01-09,100.9621,100.9621,100.6324,93.1851,80.6557,DOWN,0
2020-01-14,100.225,99.09,100.4774,93.3778,80.8131,UP,1
2020-01-21,101.14,101.14,100.7054,93.6409,80.9713,DOWN,0
2020-01-22,100.35,100.39,100.4754,93.8931,81.1263,DOWN,0
2020-01-24,98.91,99.4,100.3174,94.0841,81.2633,DOWN,0
2020-01-28,98.6,98.64,99.845,94.2793,81.3947,DOWN,0
