ticker,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2014-04-09,67.2649,66.4329,61.8813,66.6999,65.5426,DOWN,0
2014-04-10,65.4537,67.1609,61.9411,66.2302,65.6097,DOWN,0
2014-04-11,64.3878,65.2024,61.9937,65.809,65.652,UP,1
2014-04-14,64.9337,64.9944,62.048,65.6669,65.7265,UP,1
2014-04-15,65.367,65.1157,62.1103,65.4814,65.8402,UP,1
2014-04-16,66.5629,65.9477,62.1761,65.341,65.9665,DOWN,0
2014-04-17,66.5109,66.329,62.242,65.5525,66.0924,UP,1
2014-04-21,66.5456,66.4069,62.3074,65.984,66.183,UP,1
2014-04-22,66.6496,66.5456,62.3706,66.3272,66.2764,UP,1
2014-04-23,66.6669,66.6583,62.4386,66.5872,66.3705,DOWN,0
2014-04-24,65.7137,66.7882,62.4989,66.4173,66.4335,DOWN,0
2014-04-25,65.5144,65.6183,62.5565,66.218,66.499,DOWN,0
2014-04-28,65.2544,65.9477,62.6129,65.9598,66.5534,UP,1
2014-04-29,65.9996,65.5923,62.6738,65.8298,66.6094,UP,1
2014-04-30,66.7276,66.0603,62.7365,65.8419,66.6825,DOWN,0
2014-05-01,66.4849,66.5023,62.8021,65.9962,66.7529,DOWN,0
2014-05-02,66.0083,66.4243,62.8622,66.095,66.8064,DOWN,0
2014-05-05,65.9736,65.705,62.9187,66.2388,66.8659,DOWN,0
2014-05-06,65.861,66.1036,62.9729,66.2111,66.9297,DOWN,0
2014-05-07,63.5125,66.0083,63.0164,65.5681,66.9404,DOWN,0
2014-05-08,63.2872,63.4345,63.06,64.9285,66.9026,DOWN,0
2014-05-09,63.2006,63.2266,63.1006,64.367,66.8451,UP,1
2014-05-12,63.7032,63.4432,63.1434,63.9129,66.7815,DOWN,0
2014-05-13,63.1312,63.7552,63.1841,63.3669,66.712,UP,1
2014-05-14,63.3565,63.1659,63.2254,63.3357,66.6258,DOWN,0
2014-05-15,62.6459,63.1746,63.2548,63.2075,66.531,UP,1
2014-05-16,62.7673,62.3946,63.282,63.1208,66.4331,UP,1
2014-05-19,63.5472,62.5159,63.31,63.0896,66.3544,UP,1
2014-05-20,63.7898,63.3652,63.3376,63.2214,66.19,UP,1
2014-05-21,64.5264,64.0152,63.3727,63.4553,66.0742,UP,1
2014-05-22,65.6703,64.3965,63.4157,64.0602,65.9967,DOWN,0
2014-05-23,65.6357,65.2544,63.4613,64.6339,65.9204,UP,1
2014-05-27,66.0863,65.965,63.5059,65.1417,65.8731,UP,1
2014-05-28,66.2856,66.0863,63.5527,65.6409,65.8161,UP,1
2014-05-29,66.7189,66.5283,63.6047,66.0794,65.7794,DOWN,0
2014-05-30,66.3463,66.6409,63.65,66.2146,65.7556,UP,1
2014-06-02,66.5803,66.4069,63.6991,66.4035,65.7156,DOWN,0
2014-06-03,66.1383,66.2943,63.7481,66.4139,65.6709,UP,1
2014-06-04,66.8142,66.1123,63.7986,66.5196,65.6469,UP,1
2014-06-05,67.8108,66.9009,63.8561,66.738,65.6469,UP,1
2014-06-06,67.9841,67.7502,63.9125,67.0656,65.68,DOWN,0
2014-06-09,67.6462,67.9061,63.9669,67.2787,65.6958,UP,1
2014-06-10,67.8022,67.3602,64.0167,67.6115,65.7268,DOWN,0
2014-06-11,67.5855,67.4035,64.0662,67.7658,65.7516,DOWN,0
2014-06-12,66.6929,67.4815,64.1112,67.5422,65.7454,UP,1
2014-06-13,66.9442,66.7276,64.1558,67.3342,65.7265,DOWN,0
2014-06-16,66.3463,66.8316,64.2003,67.0742,65.6974,DOWN,0
2014-06-17,65.6877,66.3636,64.2396,66.6513,65.6813,DOWN,0
2014-06-18,64.9944,65.861,64.2759,66.1331,65.6683,DOWN,0
2014-06-19,64.8904,65.1591,64.3111,65.7726,65.6402,DOWN,0
2014-06-20,64.7778,64.8124,64.3432,65.3393,65.5904,DOWN,0
2014-06-23,61.6147,63.6252,64.3594,64.393,65.5137,DOWN,0
2014-06-24,61.476,61.5194,64.3731,63.5507,65.4554,DOWN,0
2014-06-25,61.1987,61.502,64.3817,62.7915,65.3807,UP,1
2014-06-26,61.528,60.9387,64.3891,62.119,65.3039,DOWN,0
2014-06-27,61.372,61.3547,64.3912,61.4379,65.2001,UP,1
2014-06-30,61.6927,61.3287,64.3954,61.4535,65.1038,DOWN,0
2014-07-01,61.528,61.7187,64.399,61.4639,65.0034,DOWN,0
2014-07-02,61.1467,61.3807,64.3998,61.4535,64.8934,UP,1
2014-07-03,61.8573,61.3634,64.4033,61.5194,64.7972,DOWN,0
2014-07-07,61.32,61.6494,64.4011,61.509,64.7093,DOWN,0
2014-07-08,60.5228,61.3114,64.3925,61.275,64.6095,UP,1
2014-07-09,60.7221,60.8521,64.3869,61.1138,64.5188,DOWN,0
2014-07-10,59.9162,60.0375,64.3783,60.8677,64.3971,UP,1
2014-07-11,60.0202,60.0028,64.369,60.5003,64.263,DOWN,0
2014-07-14,59.6475,59.3962,64.3575,60.1657,64.1262,UP,1
2014-07-15,59.8902,60.8521,64.3465,60.0392,64.0039,UP,1
2014-07-16,60.0028,60.3235,64.3367,59.8954,63.8845,DOWN,0
2014-07-17,59.2749,59.6909,64.3223,59.7671,63.7527,UP,1
2014-07-18,59.9162,59.3356,64.3127,59.7463,63.6808,DOWN,0
2014-07-21,59.3962,59.8642,64.2995,59.6961,63.603,UP,1
2014-07-22,59.6215,59.7515,64.2906,59.6423,63.5314,DOWN,0
2014-07-23,59.6215,59.6129,64.2762,59.5661,63.4498,DOWN,0
2014-07-24,59.3442,59.7948,64.2643,59.5799,63.374,DOWN,0
2014-07-25,59.1709,59.2576,64.2542,59.4309,63.2903,UP,1
2014-07-28,59.3096,59.3096,64.2457,59.4135,63.2236,DOWN,0
2014-07-29,58.9629,59.4222,64.2299,59.2818,63.1475,DOWN,0
2014-07-30,58.079,58.9629,64.2073,58.9733,63.0382,DOWN,0
2014-07-31,56.5191,58.0183,64.1771,58.4083,62.8927,UP,1
2014-08-01,56.7444,56.2852,64.1499,57.923,62.7371,UP,1
2014-08-04,56.8398,56.7618,64.1196,57.4291,62.5605,DOWN,0
2014-08-05,56.1638,56.6145,64.0824,56.8692,62.3711,DOWN,0
2014-08-06,56.1552,56.0685,64.0451,56.4845,62.1724,DOWN,0
2014-08-07,55.6179,56.2592,64.0061,56.3042,61.9591,UP,1
2014-08-08,56.3025,55.9038,63.9647,56.2158,61.7507,DOWN,0
2014-08-11,56.2418,56.4845,63.9247,56.0962,61.5487,DOWN,0
2014-08-12,56.1465,56.1985,63.8831,56.0928,61.34,DOWN,0
2014-08-13,56.0598,56.4238,63.8413,56.0737,61.1384,UP,1
2014-08-14,57.1951,56.3198,63.8087,56.3891,60.946,UP,1
2014-08-15,57.2297,57.7497,63.7774,56.5746,60.7344,UP,1
2014-08-18,57.5504,57.5504,63.7488,56.8363,60.5257,DOWN,0
2014-08-19,57.4897,57.533,63.7209,57.1049,60.3226,UP,1
2014-08-20,57.559,57.4897,63.6932,57.4048,60.1177,DOWN,0
2014-08-21,57.1431,57.689,63.6633,57.3944,59.9089,DOWN,0
2014-08-22,56.6405,57.0651,63.6309,57.2765,59.7078,UP,1
2014-08-25,56.7878,56.9784,63.5983,57.124,59.5047,DOWN,0
2014-08-26,56.6751,56.9524,63.569,56.9611,59.3113,UP,1
2014-08-27,56.9524,56.7878,63.5357,56.8398,59.1366,UP,1
2014-08-28,57.3164,56.8484,63.5059,56.8744,58.983,DOWN,0
2014-08-29,57.3164,57.3251,63.4781,57.0096,58.8315,DOWN,0
2014-09-02,57.1691,57.4291,63.4453,57.0859,58.6794,DOWN,0
2014-09-03,56.9351,57.2991,63.41,57.1379,58.5858,DOWN,0
2014-09-04,56.7098,56.9784,63.3682,57.0893,58.4905,UP,1
2014-09-05,56.8484,56.6231,63.3324,56.9958,58.4034,UP,1
2014-09-08,57.2991,56.8571,63.3004,56.9923,58.3189,DOWN,0
2014-09-09,55.4706,56.9698,63.2629,56.6526,58.2008,DOWN,0
2014-09-10,55.0373,55.4706,63.2228,56.273,58.0677,UP,1
2014-09-11,55.1066,54.8119,63.1824,55.9524,57.9393,DOWN,0
2014-09-12,54.1013,55.1672,63.1392,55.403,57.7984,UP,1
2014-09-15,54.9246,54.084,63.0991,54.9281,57.6597,DOWN,0
2014-09-16,54.7859,54.9246,63.0568,54.7911,57.5291,DOWN,0
2014-09-17,53.1221,55.0286,63.0067,54.4081,57.381,DOWN,0
2014-09-18,52.7495,53.1914,62.955,53.9367,57.2216,DOWN,0
2014-09-19,52.5328,52.8881,62.9039,53.623,57.0739,DOWN,0
2014-09-22,52.3422,52.6628,62.8496,53.1065,56.9204,DOWN,0
2014-09-23,52.0215,52.3508,62.7928,52.5536,56.7678,DOWN,0
2014-09-24,51.5709,51.9955,62.7283,52.2434,56.6015,DOWN,0
2014-09-25,50.453,51.3802,62.6562,51.7841,56.4105,DOWN,0
2014-09-26,50.453,50.375,62.5833,51.3681,56.234,DOWN,0
2014-09-29,49.7857,50.1497,62.5107,50.8568,56.0314,DOWN,0
2014-09-30,49.5604,49.7164,62.4403,50.3646,55.8347,DOWN,0
2014-10-01,48.7978,49.1271,62.3667,49.81,55.6182,UP,1
2014-10-02,49.3351,48.6158,62.2978,49.5864,55.4125,UP,1
2014-10-03,49.3697,49.6124,62.2282,49.3697,55.213,UP,1
2014-10-06,49.3871,49.5864,62.16,49.29,55.0173,DOWN,0
2014-10-07,47.6452,48.9278,62.0818,48.907,54.784,DOWN,0
2014-10-08,47.5499,47.7232,62.0031,48.6574,54.5558,DOWN,0
2014-10-09,46.354,47.5932,61.9166,48.0612,54.3213,DOWN,0
2014-10-10,45.7127,46.2327,61.8225,47.3298,54.1052,DOWN,0
2014-10-13,44.7161,45.7387,61.7194,46.3956,53.8646,UP,1
2014-10-14,45.7734,44.6122,61.6213,46.0212,53.6433,UP,1
2014-10-15,47.0646,45.6781,61.5306,45.9242,53.4613,UP,1
2014-10-16,48.6505,46.8653,61.4469,46.3835,53.3112,UP,1
2014-10-17,48.9538,49.0924,61.3687,47.0317,53.1779,UP,1
2014-10-20,49.2224,48.8238,61.293,47.9329,53.0363,UP,1
2014-10-21,51.0943,49.6124,61.2288,48.9971,52.9333,DOWN,0
2014-10-22,50.6523,51.6489,61.1601,49.7146,52.8235,DOWN,0
2014-10-23,50.4183,51.2589,61.0897,50.0682,52.7106,DOWN,0
2014-10-24,50.3663,50.375,61.0193,50.3507,52.5741,DOWN,0
2014-10-27,49.2138,49.8897,60.9438,50.349,52.4137,UP,1
2014-10-28,50.0717,49.4911,60.8785,50.1445,52.2642,DOWN,0
2014-10-29,49.803,50.0024,60.8066,49.9746,52.1104,UP,1
2014-10-30,50.3663,48.0872,60.7302,49.9642,51.9666,DOWN,0
2014-10-31,49.6991,50.7476,60.6506,49.8308,51.8177,DOWN,0
2014-11-03,48.7545,49.8117,60.5672,49.7389,51.66,DOWN,0
2014-11-04,48.3385,48.8758,60.4805,49.3923,51.491,UP,1
2014-11-05,49.0664,48.5725,60.3968,49.245,51.3388,UP,1
2014-11-06,49.6037,49.1704,60.3236,49.0924,51.1918,DOWN,0
2014-11-07,49.3957,49.6037,60.2602,49.0318,51.0334,DOWN,0
2014-11-10,49.2138,49.3351,60.1956,49.1236,50.8714,UP,1
2014-11-11,49.2398,49.2224,60.1313,49.3039,50.7128,DOWN,0
2014-11-12,49.1878,49.1184,60.0667,49.3281,50.5578,DOWN,0
2014-11-13,48.8671,49.3091,59.9997,49.1808,50.401,UP,1
2014-11-14,49.0664,48.8671,59.939,49.115,50.2454,DOWN,0
2014-11-17,48.8065,49.0578,59.8846,49.0335,50.0755,UP,1
2014-11-18,49.2138,48.9018,59.8295,49.0283,49.9504,DOWN,0
2014-11-19,48.8498,49.2224,59.7726,48.9607,49.8266,DOWN,0
2014-11-20,48.5032,48.5725,59.7051,48.8879,49.6945,UP,1
2014-11-21,48.9624,49.3004,59.64,48.8671,49.5918,UP,1
2014-11-24,49.1618,48.9624,59.576,48.9382,49.4765,DOWN,0
2014-11-25,48.7111,49.2224,59.5067,48.8377,49.355,DOWN,0
2014-11-26,48.2605,48.5205,59.4368,48.7198,49.2578,DOWN,0
2014-11-28,47.1426,48.0439,59.3599,48.4477,49.1456,DOWN,0
2014-12-01,46.5793,47.0473,59.2768,47.9711,49.0266,UP,1
2014-12-02,46.8566,46.4493,59.1957,47.51,48.9169,UP,1
2014-12-03,47.6972,46.7873,59.1193,47.3073,48.8304,UP,1
2014-12-04,47.8792,47.5586,59.0421,47.231,48.7565,UP,1
2014-12-05,49.3611,48.0179,58.9739,47.6747,48.7347,DOWN,0
2014-12-08,48.7111,49.3004,58.9041,48.1011,48.6999,UP,1
2014-12-09,48.8238,48.4512,58.8333,48.4945,48.6806,DOWN,0
2014-12-10,47.8012,48.5811,58.7464,48.5153,48.6454,UP,1
2014-12-11,48.3732,47.6712,58.6579,48.6141,48.637,DOWN,0
2014-12-12,47.6626,48.0439,58.5618,48.2744,48.6035,DOWN,0
2014-12-15,47.6539,48.2345,58.4671,48.0629,48.5692,DOWN,0
2014-12-16,47.0559,47.4979,58.364,47.7094,48.5226,UP,1
2014-12-17,48.5292,47.2726,58.2697,47.8549,48.5402,UP,1
2014-12-18,48.9624,50.011,58.1762,47.9728,48.5685,UP,1
2014-12-19,49.3611,49.2571,58.0856,48.3125,48.6286,DOWN,0
2014-12-22,48.9711,49.2051,57.9704,48.5759,48.6938,UP,1
2014-12-23,50.193,49.0491,57.8698,49.2034,48.8033,DOWN,0
2014-12-24,50.037,50.115,57.7723,49.5049,48.8886,DOWN,0
2014-12-26,49.881,50.2277,57.6744,49.6887,48.9449,UP,1
2014-12-29,49.9417,49.6731,57.5819,49.8048,48.9708,DOWN,0
2014-12-30,49.8724,49.8117,57.4856,49.985,48.9891,DOWN,0
2014-12-31,49.4217,49.9244,57.3899,49.8308,48.9931,DOWN,0
2015-01-02,49.3697,49.4651,57.2991,49.6973,48.9586,DOWN,0
2015-01-05,48.2865,48.9971,57.1976,49.3784,48.9113,UP,1
2015-01-06,48.5985,48.3905,57.0987,49.1098,48.8749,UP,1
2015-01-07,48.9624,48.9191,57.0035,48.9278,48.8468,UP,1
2015-01-08,50.1757,49.3004,56.9153,49.0786,48.8661,DOWN,0
2015-01-09,49.8637,50.4183,56.833,49.1774,48.8619,UP,1
2015-01-12,51.3022,50.687,56.7552,49.7805,48.8919,UP,1
2015-01-13,51.5016,51.5362,56.6814,50.3611,48.9146,DOWN,0
2015-01-14,51.0596,50.7476,56.605,50.7806,48.9418,DOWN,0
2015-01-15,50.375,51.2416,56.5219,50.8204,48.9742,UP,1
2015-01-16,50.5136,50.3663,56.435,50.9504,49.0177,DOWN,0
2015-01-20,50.1757,50.4443,56.3469,50.7251,49.0399,UP,1
2015-01-21,50.5916,50.0024,56.2673,50.5431,49.0597,UP,1
2015-01-22,51.4669,50.609,56.1965,50.6246,49.1011,DOWN,0
2015-01-23,50.193,51.5102,56.1159,50.5882,49.1207,UP,1
2015-01-26,50.4617,50.1063,56.0319,50.5778,49.1451,UP,1
2015-01-27,50.6003,49.7337,55.9577,50.6627,49.1734,DOWN,0
2015-01-28,49.5257,50.9816,55.8834,50.4495,49.1865,DOWN,0
2015-01-29,49.4824,49.6644,55.8061,50.0526,49.1949,UP,1
2015-01-30,49.829,49.0231,55.7284,49.9798,49.2153,UP,1
2015-02-02,50.115,50.193,55.6462,49.9105,49.2333,UP,1
2015-02-03,51.5276,50.2537,55.5713,50.096,49.2869,DOWN,0
2015-02-04,51.0249,51.3889,55.4936,50.3958,49.3373,UP,1
2015-02-05,53.7807,49.4824,55.4293,51.2555,49.4337,DOWN,0
2015-02-06,53.4861,53.5987,55.3634,51.9869,49.5202,DOWN,0
2015-02-09,53.4341,53.2001,55.302,52.6507,49.6146,DOWN,0
2015-02-10,53.3474,53.3734,55.2412,53.0146,49.7164,UP,1
2015-02-11,53.642,53.1828,55.1831,53.5381,49.8464,UP,1
2015-02-12,54.8033,53.7894,55.1271,53.7426,50.0109,UP,1
2015-02-13,55.1846,54.8033,55.0694,54.0823,50.1774,UP,1
2015-02-17,55.8345,54.8639,55.0162,54.5624,50.3402,DOWN,0
2015-02-18,55.4879,55.7219,54.9636,54.9905,50.4923,DOWN,0
2015-02-19,55.2279,55.0459,54.9098,55.3076,50.6097,UP,1
2015-02-20,55.4706,55.1759,54.8579,55.4411,50.7449,DOWN,0
2015-02-23,55.2366,55.3059,54.8165,55.4515,50.8731,UP,1
2015-02-24,55.3232,55.2972,54.7767,55.3492,51.0236,UP,1
2015-02-25,55.6872,55.4446,54.7391,55.3891,51.1698,DOWN,0
2015-02-26,55.1326,55.5312,54.6963,55.37,51.3192,DOWN,0
2015-02-27,54.9506,55.1326,54.6554,55.266,51.4652,UP,1
2015-03-02,55.9732,55.0286,54.6184,55.4134,51.6435,DOWN,0
2015-03-03,55.4619,55.6872,54.5825,55.4411,51.7822,DOWN,0
2015-03-04,54.8206,55.0633,54.5428,55.2678,51.8993,DOWN,0
2015-03-05,54.0147,54.8379,54.4951,55.0442,51.9924,DOWN,0
2015-03-06,53.0441,53.59,54.4414,54.6629,52.0739,UP,1
2015-03-09,53.1308,53.0874,54.3844,54.0944,52.1326,DOWN,0
2015-03-10,51.9435,52.6021,54.3158,53.3907,52.1707,UP,1
2015-03-11,52.1862,51.9435,54.2485,52.8638,52.2168,UP,1
2015-03-12,52.5328,52.3942,54.1808,52.5675,52.2687,DOWN,0
2015-03-13,52.2122,52.2555,54.1104,52.4011,52.3155,DOWN,0
2015-03-16,52.0735,52.1688,54.0372,52.1896,52.3685,DOWN,0
2015-03-17,51.4322,51.7182,53.9626,52.0874,52.4098,DOWN,0
2015-03-18,51.3022,51.1549,53.8862,51.9106,52.4701,DOWN,0
2015-03-19,51.0856,51.0769,53.8109,51.6212,52.5198,UP,1
2015-03-20,51.6749,51.3542,53.7352,51.5137,52.5741,UP,1
2015-03-23,51.8309,51.7355,53.6553,51.4652,52.6072,DOWN,0
2015-03-24,51.1549,51.7269,53.5712,51.4097,52.633,DOWN,0
2015-03-25,50.2277,51.1723,53.4841,51.1948,52.6115,UP,1
2015-03-26,50.401,50.1757,53.3971,51.0579,52.5895,DOWN,0
2015-03-27,49.4131,49.933,53.3062,50.6055,52.5566,UP,1
2015-03-30,50.089,49.6037,53.2232,50.2571,52.5508,DOWN,0
2015-03-31,49.6124,49.9157,53.1366,49.9486,52.5328,DOWN,0
2015-04-01,49.4131,49.6644,53.0519,49.7857,52.5176,DOWN,0
2015-04-02,49.1444,49.1964,52.9692,49.5344,52.4886,UP,1
2015-04-06,49.5431,48.9971,52.8919,49.5604,52.4501,UP,1
2015-04-07,49.6211,49.5777,52.8156,49.4668,52.4387,UP,1
2015-04-08,49.6644,49.8377,52.74,49.4772,52.4227,UP,1
2015-04-09,49.7077,49.7424,52.6805,49.5361,52.4049,UP,1
2015-04-10,50.5916,49.881,52.6261,49.8256,52.4262,UP,1
2015-04-13,50.8776,50.453,52.5744,50.0925,52.4541,DOWN,0
2015-04-14,50.713,50.5136,52.5204,50.3109,52.4718,UP,1
2015-04-15,51.7095,50.8863,52.4721,50.7199,52.5037,DOWN,0
2015-04-16,51.2849,51.5622,52.42,51.0353,52.4988,DOWN,0
2015-04-17,50.2797,50.7476,52.3638,50.9729,52.4839,UP,1
2015-04-20,50.349,50.3837,52.3098,50.8672,52.4153,DOWN,0
2015-04-21,50.219,50.349,52.2516,50.7684,52.35,UP,1
2015-04-22,50.3577,50.2277,52.1968,50.498,52.2884,UP,1
2015-04-23,50.7823,50.3923,52.1481,50.3975,52.2371,DOWN,0
2015-04-24,50.7563,50.8256,52.0983,50.4928,52.1794,UP,1
2015-04-27,50.9989,50.9556,52.0537,50.6228,52.1033,UP,1
2015-04-28,51.2156,51.0423,52.0096,50.8222,52.0239,UP,1
2015-04-29,51.9349,50.9729,51.9711,51.1376,51.946,DOWN,0
2015-04-30,51.3976,51.7615,51.9286,51.2606,51.8641,UP,1
2015-05-01,52.1948,51.6402,51.8896,51.5484,51.8035,UP,1
2015-05-04,52.3162,52.1948,51.8548,51.8118,51.7404,DOWN,0
2015-05-05,51.4236,52.4808,51.8123,51.8534,51.6641,UP,1
2015-05-06,51.5622,51.7095,51.7732,51.7789,51.5889,DOWN,0
2015-05-07,51.5189,51.3889,51.7326,51.8031,51.5055,UP,1
2015-05-08,52.8188,51.9955,51.6986,51.9279,51.4593,DOWN,0
2015-05-11,52.5848,51.4582,51.6648,51.9817,51.412,DOWN,0
2015-05-12,50.063,52.0562,51.6193,51.7095,51.2938,UP,1
2015-05-13,51.0163,50.0717,51.5778,51.6004,51.2048,DOWN,0
2015-05-14,50.5136,51.2936,51.5356,51.3993,51.1187,UP,1
2015-05-15,50.5743,50.401,51.4981,50.9504,51.0499,DOWN,0
2015-05-18,49.9937,50.5223,51.4654,50.4322,50.9889,DOWN,0
2015-05-19,49.6904,49.8724,51.4302,50.3577,50.9201,DOWN,0
2015-05-20,49.6124,49.829,51.394,50.0769,50.8735,UP,1
2015-05-21,50.0804,49.5691,51.3636,49.9902,50.8313,UP,1
2015-05-22,50.4876,50.063,51.3353,49.9729,50.7904,DOWN,0
2015-05-26,50.0197,50.2103,51.3073,49.9781,50.7466,UP,1
2015-05-27,50.219,50.037,51.2769,50.0838,50.7095,DOWN,0
2015-05-28,50.193,50.037,51.2466,50.1999,50.6847,DOWN,0
2015-05-29,49.5431,50.115,51.2136,50.0925,50.6495,DOWN,0
2015-06-01,49.0491,49.6557,51.1785,49.8048,50.6088,DOWN,0
2015-06-02,48.9018,48.9624,51.1371,49.5812,50.5533,UP,1
2015-06-03,49.8637,49.0664,51.1002,49.5101,50.514,DOWN,0
2015-06-04,48.9365,49.4737,51.0572,49.2588,50.4696,DOWN,0
2015-06-05,48.5898,48.8585,51.0127,49.0682,50.4369,DOWN,0
2015-06-08,48.1652,48.4512,50.9657,48.8914,50.3922,DOWN,0
2015-06-09,47.7752,48.2345,50.9189,48.6661,50.3594,UP,1
2015-06-10,48.1392,48.2172,50.8764,48.3212,50.3204,DOWN,0
2015-06-11,48.1132,48.2432,50.833,48.1565,50.2904,DOWN,0
2015-06-12,47.7146,48.0005,50.7882,47.9815,50.2564,DOWN,0
2015-06-15,47.5759,47.4632,50.7413,47.8636,50.2251,UP,1
2015-06-16,47.9832,47.4979,50.6946,47.9052,50.1939,UP,1
2015-06-17,48.2085,48.1045,50.6491,47.9191,50.1656,UP,1
2015-06-18,48.3645,48.3992,50.6051,47.9693,50.1396,DOWN,0
2015-06-19,47.6106,48.2172,50.5585,47.9485,50.0977,UP,1
2015-06-22,47.8532,47.8185,50.5142,48.004,50.0429,DOWN,0
2015-06-23,47.6712,47.8705,50.4683,47.9416,49.9788,DOWN,0
2015-06-24,46.3973,47.6279,50.4138,47.5794,49.8925,DOWN,0
2015-06-25,46.1114,46.5793,50.367,47.1287,49.7805,UP,1
2015-06-26,46.3453,46.1287,50.3235,46.8757,49.6817,DOWN,0
2015-06-29,44.8635,45.9467,50.2723,46.2777,49.5734,UP,1
2015-06-30,45.5394,45.2448,50.2295,45.8514,49.4772,DOWN,0
2015-07-01,44.8808,45.7041,50.1793,45.5481,49.3704,DOWN,0
2015-07-02,44.5948,45.0281,50.1283,45.2448,49.2552,DOWN,0
2015-07-06,43.5896,43.9449,50.0807,44.6936,49.1113,DOWN,0
2015-07-07,43.3209,43.5896,50.0335,44.3851,48.9626,DOWN,0
2015-07-08,42.2204,42.9396,49.982,43.7213,48.787,DOWN,0
2015-07-09,42.177,42.775,49.9311,43.1805,48.6063,UP,1
2015-07-10,42.9136,42.6277,49.8856,42.8443,48.4259,UP,1
2015-07-13,43.4856,43.1476,49.8452,42.8235,48.2676,UP,1
2015-07-14,44.1095,43.3729,49.8134,42.9812,48.1059,DOWN,0
2015-07-15,43.5896,43.8409,49.7791,43.2551,47.9314,DOWN,0
2015-07-16,43.5636,43.6849,49.748,43.5324,47.7742,DOWN,0
2015-07-17,43.113,43.3729,49.7158,43.5722,47.6052,DOWN,0
2015-07-20,42.8616,43.035,49.6861,43.4475,47.432,DOWN,0
2015-07-21,42.4543,42.8963,49.6517,43.1164,47.2248,DOWN,0
2015-07-22,42.3157,42.3937,49.6164,42.8616,47.0194,UP,1
2015-07-23,42.3417,42.5497,49.5812,42.6173,46.8649,DOWN,0
2015-07-24,41.4404,42.2204,49.5502,42.2828,46.6734,DOWN,0
2015-07-27,40.9205,41.0938,49.517,41.8945,46.4816,UP,1
2015-07-28,41.8044,41.0678,49.4943,41.7645,46.3062,DOWN,0
2015-07-29,41.6571,41.9864,49.474,41.6328,46.1394,UP,1
2015-07-30,41.9171,41.6917,49.46,41.5479,45.984,UP,1
2015-07-31,42.0644,42.1164,49.4415,41.6727,45.833,DOWN,0
2015-08-03,41.995,42.073,49.4161,41.8876,45.6713,UP,1
2015-08-04,42.1944,41.9604,49.3838,41.9656,45.5054,DOWN,0
2015-08-05,42.0297,42.4543,49.3492,42.0401,45.3456,UP,1
2015-08-06,42.5237,41.9084,49.3157,42.1614,45.1917,DOWN,0
2015-08-07,41.0505,42.3677,49.2655,41.9587,45.0089,UP,1
2015-08-10,42.6537,41.3538,49.2255,42.0904,44.8711,DOWN,0
2015-08-11,41.8651,42.1424,49.1827,42.0245,44.7274,DOWN,0
2015-08-12,41.0678,41.3538,49.1362,41.8321,44.5707,DOWN,0
2015-08-13,40.2792,40.9031,49.0916,41.3832,44.379,UP,1
2015-08-14,40.2965,40.3052,49.0427,41.2324,44.2062,UP,1
2015-08-17,41.3538,40.8078,49.0004,40.9725,44.0615,DOWN,0
2015-08-18,41.1285,41.2411,48.9543,40.8251,43.9208,DOWN,0
2015-08-19,40.6952,40.8338,48.9092,40.7506,43.7792,DOWN,0
2015-08-20,39.7766,40.4352,48.8643,40.6501,43.6119,DOWN,0
2015-08-21,38.6847,39.4386,48.8161,40.3277,43.4234,DOWN,0
2015-08-24,37.3848,37.0468,48.7577,39.5339,43.2168,DOWN,0
2015-08-25,34.889,38.4074,48.6841,38.286,42.963,UP,1
2015-08-26,34.8977,35.4869,48.6116,37.1265,42.7013,UP,1
2015-08-27,36.6655,35.5216,48.5489,36.5043,42.4705,UP,1
2015-08-28,36.7435,36.1109,48.4864,36.1161,42.238,DOWN,0
2015-08-31,36.6655,36.6742,48.4238,35.9722,42.0191,DOWN,0
2015-09-01,35.1316,35.7556,48.3551,36.0208,41.7647,UP,1
2015-09-02,36.1456,35.6689,48.2905,36.2703,41.5342,UP,1
2015-09-03,36.6655,36.3795,48.2298,36.2703,41.3396,DOWN,0
2015-09-04,35.9462,36.1629,48.1635,36.1109,41.1363,UP,1
2015-09-08,36.6828,36.5788,48.1026,36.1144,40.943,DOWN,0
2015-09-09,35.8162,36.9775,48.0392,36.2513,40.7621,DOWN,0
2015-09-10,35.8162,35.7036,47.9734,36.1854,40.5676,UP,1
2015-09-11,36.0502,35.6863,47.9079,36.0624,40.391,DOWN,0
2015-09-14,34.9237,35.9636,47.839,35.8578,40.1976,DOWN,0
2015-09-15,34.889,35.1056,47.7721,35.4991,40.0236,DOWN,0
2015-09-16,34.7677,34.9497,47.7102,35.2894,39.8525,DOWN,0
2015-09-17,33.6151,34.8283,47.6454,34.8491,39.6804,DOWN,0
2015-09-18,32.7225,33.5891,47.5747,34.1836,39.4913,DOWN,0
2015-09-21,32.4972,32.8612,47.4987,33.6983,39.283,DOWN,0
2015-09-22,32.1072,32.0206,47.4199,33.1419,39.0554,DOWN,0
2015-09-23,31.5006,32.4192,47.3306,32.4885,38.8032,DOWN,0
