ticker,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-05-12,10.0741,10.237,9.0408,10.0652,9.8731,DOWN,0
2005-05-13,9.8341,10.0444,9.0493,10.029,9.8657,UP,1
2005-05-16,9.9733,9.8193,9.0587,10.0154,9.8587,UP,1
2005-05-17,10.1452,9.9111,9.0689,10.0539,9.8566,UP,1
2005-05-18,10.1837,10.2044,9.0788,10.0421,9.8583,DOWN,0
2005-05-19,10.1659,10.2281,9.0891,10.0604,9.8625,UP,1
2005-05-20,10.2548,10.1659,9.1002,10.1446,9.8685,UP,1
2005-05-23,10.2904,10.2548,9.1122,10.208,9.873,DOWN,0
2005-05-24,10.1541,10.2459,9.1234,10.2098,9.8714,DOWN,0
2005-05-25,10.0563,10.1867,9.1337,10.1843,9.8665,UP,1
2005-05-26,10.1363,10.0741,9.1446,10.1784,9.8657,UP,1
2005-05-27,10.2311,10.1511,9.1562,10.1736,9.8659,UP,1
2005-05-31,10.5067,10.2756,9.1694,10.2169,9.875,DOWN,0
2005-06-01,10.4533,10.5096,9.1817,10.2767,9.8849,DOWN,0
2005-06-02,10.3852,10.3941,9.1936,10.3425,9.8939,DOWN,0
2005-06-03,10.3733,10.3881,9.2052,10.3899,9.9038,UP,1
2005-06-06,10.3911,10.3319,9.2169,10.4219,9.9153,UP,1
2005-06-07,10.5185,10.4889,9.229,10.4243,9.9287,DOWN,0
2005-06-08,10.3585,10.637,9.2409,10.4053,9.9388,UP,1
2005-06-09,10.4207,10.4326,9.2534,10.4124,9.95,DOWN,0
2005-06-10,10.3911,10.4859,9.2655,10.416,9.9619,UP,1
2005-06-13,10.5304,10.4237,9.2783,10.4439,9.9786,UP,1
2005-06-14,10.6193,10.5837,9.2914,10.464,9.9956,DOWN,0
2005-06-15,10.6193,10.6044,9.3048,10.5161,10.0119,UP,1
2005-06-16,10.6607,10.6163,9.3183,10.5641,10.0288,UP,1
2005-06-17,10.8504,10.72,9.3328,10.656,10.0487,DOWN,0
2005-06-20,10.8356,10.8504,9.3469,10.717,10.0709,DOWN,0
2005-06-21,10.7793,10.8711,9.3604,10.749,10.0907,DOWN,0
2005-06-22,10.7467,10.8237,9.3732,10.7745,10.1064,DOWN,0
2005-06-23,10.4978,10.7467,9.3853,10.7419,10.1201,UP,1
2005-06-24,10.5511,10.5215,9.3973,10.6821,10.1374,UP,1
2005-06-27,10.6311,10.5481,9.4094,10.6412,10.1566,UP,1
2005-06-28,10.7081,10.6667,9.4214,10.627,10.1791,DOWN,0
2005-06-29,10.637,10.7319,9.433,10.605,10.1974,DOWN,0
2005-06-30,10.5719,10.7022,9.4436,10.6199,10.2191,UP,1
2005-07-01,10.6607,10.6015,9.4541,10.6418,10.2424,UP,1
2005-07-05,10.8267,10.6904,9.4652,10.6809,10.2702,DOWN,0
2005-07-06,10.6459,10.8148,9.4761,10.6684,10.2926,DOWN,0
2005-07-07,10.6222,10.6252,9.4863,10.6655,10.315,DOWN,0
2005-07-08,10.6163,10.5926,9.4974,10.6744,10.3343,UP,1
2005-07-11,10.6667,10.6252,9.5093,10.6756,10.3559,UP,1
2005-07-12,10.7378,10.6667,9.5217,10.6578,10.3781,DOWN,0
2005-07-13,10.6548,10.7407,9.5343,10.6596,10.3992,DOWN,0
2005-07-14,10.6489,10.7289,9.5472,10.6649,10.4167,UP,1
2005-07-15,10.7467,10.6519,9.5604,10.691,10.4325,DOWN,0
2005-07-18,10.6578,10.7763,9.5721,10.6892,10.4455,UP,1
2005-07-19,10.7081,10.6696,9.5834,10.6833,10.4593,DOWN,0
2005-07-20,10.7022,10.6785,9.5945,10.6927,10.4725,DOWN,0
2005-07-21,10.5363,10.7467,9.6056,10.6702,10.4842,UP,1
2005-07-22,10.5689,10.5867,9.6167,10.6347,10.4907,DOWN,0
2005-07-25,10.5067,10.6133,9.6276,10.6044,10.4994,UP,1
2005-07-26,10.9333,10.6222,9.641,10.6495,10.5214,UP,1
2005-07-27,11.0844,10.9333,9.655,10.7259,10.5436,UP,1
2005-07-28,11.1674,11.1289,9.6692,10.8521,10.564,DOWN,0
2005-07-29,11.0904,11.2415,9.6836,10.9564,10.5822,UP,1
2005-08-01,11.0963,11.1348,9.699,11.0744,10.6008,UP,1
2005-08-02,11.2978,11.1852,9.7152,11.1473,10.6216,UP,1
2005-08-03,11.3363,11.2622,9.7324,11.1976,10.6425,DOWN,0
2005-08-04,11.1052,11.3067,9.7493,11.1852,10.6616,DOWN,0
2005-08-05,10.9333,11.1407,9.7651,11.1538,10.6791,DOWN,0
2005-08-08,10.8415,10.9985,9.7799,11.1028,10.6932,UP,1
2005-08-09,10.8444,10.9007,9.7949,11.0121,10.7055,DOWN,0
2005-08-10,10.8178,10.8889,9.8096,10.9084,10.7117,UP,1
2005-08-11,10.8474,10.8356,9.823,10.8569,10.7196,DOWN,0
2005-08-12,10.8444,10.8622,9.8363,10.8391,10.7288,UP,1
2005-08-15,10.8593,10.8444,9.8484,10.8427,10.7385,DOWN,0
2005-08-16,10.7556,10.8652,9.86,10.8249,10.7458,UP,1
2005-08-17,10.8207,10.7407,9.8717,10.8255,10.7518,UP,1
2005-08-18,10.9244,10.7911,9.8836,10.8409,10.7631,DOWN,0
2005-08-19,10.8444,10.8504,9.8951,10.8409,10.7716,UP,1
2005-08-22,10.8741,10.8711,9.9058,10.8439,10.7813,DOWN,0
2005-08-23,10.8148,10.8889,9.9163,10.8557,10.787,DOWN,0
2005-08-24,10.7437,10.8148,9.9266,10.8403,10.7895,UP,1
2005-08-25,10.7467,10.7822,9.9365,10.8047,10.792,DOWN,0
2005-08-26,10.64,10.7822,9.9456,10.7639,10.7916,DOWN,0
2005-08-29,10.5748,10.64,9.9541,10.704,10.7861,DOWN,0
2005-08-30,10.483,10.5007,9.9621,10.6376,10.779,UP,1
2005-08-31,10.5156,10.4681,9.9705,10.592,10.7737,UP,1
2005-09-01,10.7644,10.5067,9.9799,10.5956,10.7741,DOWN,0
2005-09-02,10.6459,10.7437,9.9887,10.5967,10.7771,UP,1
2005-09-06,10.7496,10.6667,9.9982,10.6317,10.781,UP,1
2005-09-07,10.7763,10.8237,10.0083,10.6904,10.7839,DOWN,0
2005-09-08,10.6756,10.72,10.0171,10.7224,10.7833,UP,1
2005-09-09,10.96,10.7052,10.0273,10.7615,10.7897,UP,1
2005-09-12,11.0578,10.96,10.0382,10.8439,10.7995,DOWN,0
2005-09-13,10.9926,11.0281,10.0483,10.8924,10.8061,DOWN,0
2005-09-14,10.7704,10.9926,10.0578,10.8913,10.805,UP,1
2005-09-15,10.8622,10.8,10.0673,10.9286,10.8093,UP,1
2005-09-16,11.2593,10.8622,10.078,10.9884,10.822,DOWN,0
2005-09-19,11.1881,11.2919,10.0887,11.0145,10.8335,UP,1
2005-09-20,11.2741,11.2089,10.0997,11.0708,10.8456,DOWN,0
2005-09-21,11.1704,11.2741,10.111,11.1508,10.8543,UP,1
2005-09-22,11.3185,11.1259,10.1234,11.2421,10.8676,UP,1
2005-09-23,11.6385,11.2652,10.1371,11.3179,10.8873,DOWN,0
2005-09-26,11.3985,11.5941,10.1497,11.36,10.9004,DOWN,0
2005-09-27,11.3333,11.437,10.1623,11.3719,10.9139,UP,1
2005-09-28,11.4637,11.3778,10.1748,11.4305,10.929,UP,1
2005-09-29,11.7126,11.4785,10.1883,11.5093,10.9492,DOWN,0
2005-09-30,11.6978,11.683,10.2016,11.5212,10.9724,DOWN,0
2005-10-03,11.5852,11.677,10.2142,11.5585,10.9928,DOWN,0
2005-10-04,11.4993,11.6148,10.2263,11.5917,11.0126,DOWN,0
2005-10-05,11.3481,11.4993,10.2375,11.5686,11.0209,DOWN,0
2005-10-06,11.2415,11.3659,10.248,11.4744,11.0241,UP,1
2005-10-07,11.3244,11.3096,10.2589,11.3997,11.0272,DOWN,0
2005-10-10,11.2356,11.2652,10.2694,11.3298,11.0301,DOWN,0
2005-10-11,11.203,11.2207,10.2796,11.2705,11.0322,DOWN,0
2005-10-12,10.9985,11.1763,10.2883,11.2006,11.0263,DOWN,0
2005-10-13,10.9985,11.0015,10.2969,11.152,11.0195,UP,1
2005-10-14,11.1881,11.043,10.3065,11.1247,11.0212,DOWN,0
2005-10-17,11.1348,11.1615,10.3156,11.1046,11.0252,DOWN,0
2005-10-18,11.0074,11.1763,10.3244,11.0655,11.0285,UP,1
2005-10-19,11.3452,11.0104,10.3351,11.1348,11.0385,DOWN,0
2005-10-20,11.123,11.2889,10.3448,11.1597,11.0446,UP,1
2005-10-21,11.1556,11.1319,10.3544,11.1532,11.0508,UP,1
2005-10-24,11.5556,11.1141,10.3662,11.2373,11.065,UP,1
2005-10-25,12.2963,11.9111,10.3816,11.4951,11.0937,UP,1
2005-10-26,12.4681,12.3081,10.3978,11.7197,11.128,DOWN,0
2005-10-27,12.3259,12.48,10.413,11.9603,11.1581,UP,1
2005-10-28,12.7378,12.3704,10.4301,12.2767,11.1944,UP,1
2005-10-31,12.9481,12.7941,10.4476,12.5553,11.2364,UP,1
2005-11-01,13.2089,12.9156,10.4663,12.7378,11.2831,UP,1
2005-11-02,13.4133,13.1763,10.4865,12.9268,11.3351,DOWN,0
2005-11-03,13.3837,13.4222,10.5072,13.1384,11.3879,DOWN,0
2005-11-04,13.3837,13.3867,10.5279,13.2676,11.4407,UP,1
2005-11-07,13.4933,13.3719,10.5488,13.3766,11.4977,DOWN,0
2005-11-08,13.3896,13.4696,10.5693,13.4127,11.554,UP,1
2005-11-09,13.4756,13.3896,10.5903,13.4252,11.6139,UP,1
2005-11-10,13.6919,13.5111,10.6121,13.4868,11.6774,UP,1
2005-11-11,13.8044,13.7481,10.6352,13.571,11.7382,UP,1
2005-11-14,13.8163,13.8341,10.6572,13.6356,11.8016,DOWN,0
2005-11-15,13.7393,13.8222,10.6783,13.7055,11.8614,UP,1
2005-11-16,13.7807,13.7393,10.7002,13.7665,11.9215,DOWN,0
2005-11-17,13.7393,13.6859,10.7223,13.776,11.9828,UP,1
2005-11-18,13.7689,13.7896,10.7444,13.7689,12.0389,UP,1
2005-11-21,13.7837,13.7956,10.7666,13.7624,12.0935,UP,1
2005-11-22,14.0089,13.7096,10.7894,13.8163,12.1538,UP,1
2005-11-23,14.0889,13.997,10.8126,13.8779,12.2201,DOWN,0
2005-11-25,14.0622,14.0741,10.8355,13.9425,12.2841,DOWN,0
2005-11-28,13.9467,14.0919,10.8576,13.9781,12.3379,UP,1
2005-11-29,13.997,14.0207,10.8768,14.0207,12.3941,DOWN,0
2005-11-30,13.8133,14.003,10.8944,13.9816,12.4449,UP,1
2005-12-01,14.1333,13.8874,10.9129,13.9905,12.5041,DOWN,0
2005-12-02,14.0178,14.1126,10.9321,13.9816,12.5581,DOWN,0
2005-12-05,14.0178,14.0207,10.951,13.9959,12.6057,UP,1
2005-12-06,14.1452,14.077,10.9715,14.0255,12.6606,DOWN,0
2005-12-07,13.9052,14.163,10.9902,14.0439,12.7121,UP,1
2005-12-08,14.0948,13.9259,11.01,14.0361,12.7647,UP,1
2005-12-09,14.163,14.1037,11.0298,14.0652,12.8137,UP,1
2005-12-12,14.2104,14.2222,11.0501,14.1037,12.8639,UP,1
2005-12-13,14.3467,14.1985,11.07,14.144,12.9192,DOWN,0
2005-12-14,14.2637,14.3496,11.0899,14.2157,12.9745,UP,1
2005-12-15,14.4237,14.4267,11.111,14.2815,13.036,DOWN,0
2005-12-16,14.1333,14.4444,11.13,14.2756,13.0938,DOWN,0
2005-12-19,13.5437,14.1926,11.1465,14.1422,13.1382,UP,1
2005-12-20,13.9556,13.5793,11.1658,14.064,13.1926,UP,1
2005-12-21,13.9822,14.0,11.1859,14.0077,13.2482,UP,1
2005-12-22,14.0741,13.9941,11.2065,13.9378,13.3097,UP,1
2005-12-23,14.2044,14.1007,11.2272,13.952,13.3738,DOWN,0
2005-12-27,14.1304,14.2222,11.2467,14.0693,13.4327,UP,1
2005-12-28,14.2281,14.16,11.2663,14.1239,13.4945,UP,1
2005-12-29,14.3319,14.3704,11.2871,14.1938,13.561,DOWN,0
2005-12-30,14.1096,14.2726,11.3066,14.2009,13.6163,UP,1
2006-01-03,14.3881,14.4148,11.3282,14.2376,13.6816,UP,1
2006-01-04,14.7319,14.4,11.3521,14.3579,13.7531,DOWN,0
2006-01-05,14.6756,14.8444,11.3758,14.4474,13.8155,UP,1
2006-01-06,14.803,14.7496,11.4004,14.5416,13.8657,UP,1
2006-01-09,14.9452,14.9333,11.4261,14.7087,13.9152,UP,1
2006-01-10,15.0222,14.8711,11.4519,14.8356,13.9691,UP,1
2006-01-11,15.2,15.0519,11.4787,14.9292,14.0184,DOWN,0
2006-01-12,15.0222,15.2,11.5045,14.9985,14.0599,UP,1
2006-01-13,15.0667,14.9985,11.5308,15.0513,14.097,DOWN,0
2006-01-17,14.9393,15.0815,11.557,15.0501,14.1275,DOWN,0
2006-01-18,14.8504,14.9422,11.5825,15.0157,14.1569,DOWN,0
2006-01-19,14.8444,14.9096,11.6076,14.9446,14.1861,DOWN,0
2006-01-20,14.5156,14.8504,11.6312,14.8433,14.2065,DOWN,0
2006-01-23,14.4385,14.5452,11.6541,14.7176,14.2275,UP,1
2006-01-24,14.48,14.4329,11.6778,14.6258,14.2476,DOWN,0
2006-01-25,14.4444,14.4889,11.7011,14.5446,14.2626,UP,1
2006-01-26,14.5867,14.6963,11.7242,14.493,14.2783,DOWN,0
2006-01-27,14.5096,14.6459,11.7477,14.4919,14.2921,UP,1
2006-01-30,14.6341,14.4948,11.7725,14.531,14.31,UP,1
2006-01-31,14.637,14.5896,11.7973,14.5624,14.3272,DOWN,0
2006-02-01,14.6163,14.6302,11.8225,14.5967,14.3447,DOWN,0
2006-02-02,14.56,14.6098,11.8467,14.5914,14.3605,DOWN,0
2006-02-03,14.3733,14.5333,11.8711,14.5641,14.3723,DOWN,0
2006-02-06,14.3289,14.4,11.8952,14.5031,14.3787,UP,1
2006-02-07,14.4267,14.5185,11.9202,14.461,14.3855,DOWN,0
2006-02-08,14.2815,14.397,11.944,14.3941,14.3899,DOWN,0
2006-02-09,14.2133,14.2815,11.9675,14.3247,14.3952,UP,1
2006-02-10,14.4563,14.2163,11.9916,14.3413,14.4044,UP,1
2006-02-13,15.3985,15.1081,12.0206,14.5553,14.4361,UP,1
2006-02-14,16.1719,15.6889,12.0533,14.9043,14.4769,UP,1
2006-02-15,16.6341,16.32,12.0885,15.3748,14.5292,DOWN,0
2006-02-16,16.5333,16.6341,12.1223,15.8388,14.5795,UP,1
2006-02-17,16.5748,16.5333,12.1554,16.2625,14.6281,DOWN,0
2006-02-21,16.4415,16.6222,12.1876,16.4711,14.6788,UP,1
2006-02-22,16.7348,16.4474,12.2212,16.5837,14.7316,UP,1
2006-02-23,17.1259,16.7644,12.2566,16.6821,14.7909,DOWN,0
2006-02-24,16.8296,17.2148,12.291,16.7413,14.8433,UP,1
2006-02-27,17.3541,16.9778,12.3265,16.8972,14.9034,DOWN,0
2006-02-28,17.1526,17.3541,12.3619,17.0394,14.9612,UP,1
2006-03-01,17.2267,17.2415,12.3989,17.1378,15.0172,UP,1
2006-03-02,17.2948,17.2504,12.4355,17.1716,15.0805,UP,1
2006-03-03,17.4489,17.3067,12.472,17.2954,15.1586,UP,1
2006-03-06,17.5556,17.4815,12.5089,17.3357,15.2306,UP,1
2006-03-07,17.6119,17.4222,12.5461,17.4276,15.3032,DOWN,0
2006-03-08,17.4756,17.6148,12.5822,17.4773,15.3712,DOWN,0
2006-03-09,17.2326,17.4756,12.6169,17.4649,15.4318,UP,1
2006-03-10,17.2741,17.2444,12.6525,17.4299,15.4946,UP,1
2006-03-13,17.4607,17.3926,12.6895,17.411,15.5593,UP,1
2006-03-14,17.6356,17.4542,12.727,17.4157,15.6254,UP,1
2006-03-15,17.7393,17.7096,12.7646,17.4684,15.698,DOWN,0
2006-03-16,17.5674,17.6533,12.7999,17.5354,15.7615,DOWN,0
2006-03-17,17.523,17.5704,12.8352,17.5852,15.8174,DOWN,0
2006-03-20,17.4667,17.4993,12.8706,17.5864,15.8732,DOWN,0
2006-03-21,17.3067,17.4874,12.9053,17.5206,15.9233,DOWN,0
2006-03-22,17.1111,17.2741,12.9389,17.395,15.9666,DOWN,0
2006-03-23,17.0074,17.1407,12.9713,17.283,16.0063,DOWN,0
2006-03-24,16.9867,17.0667,13.0045,17.1757,16.042,DOWN,0
2006-03-27,16.9096,16.957,13.0369,17.0643,16.0798,DOWN,0
2006-03-28,16.7644,16.9096,13.0688,16.9559,16.1137,UP,1
2006-03-29,16.9452,16.7496,13.1009,16.9227,16.1538,UP,1
2006-03-30,17.0133,16.9481,13.1328,16.9239,16.1971,UP,1
2006-03-31,17.203,17.0726,13.1657,16.9671,16.2443,UP,1
2006-04-03,17.6444,17.203,13.2007,17.1141,16.3068,UP,1
2006-04-04,17.6533,17.6296,13.2347,17.2919,16.3711,UP,1
2006-04-05,17.8844,17.6844,13.2699,17.4797,16.4392,DOWN,0
2006-04-06,17.7867,17.8889,13.305,17.6344,16.5061,DOWN,0
2006-04-07,17.7067,17.8533,13.3398,17.7351,16.5685,UP,1
2006-04-10,17.7289,17.8667,13.3759,17.752,16.6329,DOWN,0
2006-04-11,17.6,17.8311,13.4112,17.7413,16.6922,UP,1
2006-04-12,17.6089,17.5556,13.4461,17.6862,16.7516,DOWN,0
2006-04-13,17.5733,17.5733,13.4804,17.6436,16.8108,DOWN,0
2006-04-17,17.5556,17.5067,13.515,17.6133,16.8707,UP,1
2006-04-18,17.8267,17.5333,13.5512,17.6329,16.9397,UP,1
2006-04-19,18.1156,17.8222,13.5885,17.736,17.0155,UP,1
2006-04-20,18.1333,18.0711,13.6251,17.8409,17.0896,DOWN,0
2006-04-21,18.0756,18.1778,13.6622,17.9413,17.1655,DOWN,0
2006-04-24,17.9067,18.0711,13.6986,18.0116,17.2393,DOWN,0
2006-04-25,16.6844,17.8,13.729,17.7831,17.2839,DOWN,0
2006-04-26,16.5778,16.2889,13.7585,17.4756,17.3075,DOWN,0
2006-04-27,16.4,16.4,13.7868,17.1289,17.3121,UP,1
2006-04-28,16.6311,16.3244,13.8167,16.84,17.312,UP,1
2006-05-01,16.6978,16.52,13.847,16.5982,17.3153,DOWN,0
2006-05-02,16.6978,16.6978,13.8767,16.6009,17.3177,DOWN,0
2006-05-03,16.4356,16.64,13.9056,16.5724,17.3176,DOWN,0
2006-05-04,16.4044,16.4444,13.9341,16.5733,17.311,DOWN,0
2006-05-05,16.3867,16.4311,13.9625,16.5244,17.2962,DOWN,0
2006-05-08,16.3556,16.3022,13.9916,16.456,17.2868,DOWN,0
2006-05-09,15.9644,16.36,14.0186,16.3093,17.259,DOWN,0
2006-05-10,15.6667,15.92,14.0444,16.1556,17.2292,DOWN,0
2006-05-11,15.3956,15.6667,14.0667,15.9538,17.1926,DOWN,0
2006-05-12,15.16,15.2844,14.0871,15.7084,17.1499,UP,1
2006-05-15,15.6667,15.8222,14.1096,15.5707,17.1143,UP,1
2006-05-16,15.7289,15.2667,14.1328,15.5236,17.0777,DOWN,0
2006-05-17,15.5111,15.3067,14.1548,15.4924,17.0357,DOWN,0
2006-05-18,15.4622,15.5822,14.1757,15.5058,16.9955,UP,1
2006-05-19,15.4889,15.5956,14.1964,15.5716,16.9606,DOWN,0
2006-05-22,15.4356,15.4133,14.2181,15.5253,16.9238,DOWN,0
2006-05-23,15.0889,15.5111,14.2388,15.3973,16.8764,UP,1
2006-05-24,15.1911,15.1378,14.2606,15.3333,16.8275,UP,1
2006-05-25,15.3111,15.2667,14.2829,15.3031,16.7789,UP,1
2006-05-26,15.4444,15.4889,14.3061,15.2942,16.7365,DOWN,0
2006-05-30,15.1778,15.4089,14.3277,15.2427,16.6896,UP,1
2006-05-31,15.2756,15.1822,14.3499,15.28,16.6457,UP,1
2006-06-01,15.4,15.2756,14.3726,15.3218,16.6076,DOWN,0
2006-06-02,15.3333,15.4622,14.3955,15.3262,16.5721,DOWN,0
2006-06-05,15.0444,15.2889,14.4166,15.2462,16.5328,DOWN,0
2006-06-06,14.7911,15.1556,14.4359,15.1689,16.4889,UP,1
2006-06-07,14.8044,14.76,14.4557,15.0747,16.4468,DOWN,0
2006-06-08,14.3733,14.76,14.4732,14.8693,16.399,UP,1
2006-06-09,14.4978,14.3556,14.4916,14.7022,16.35,DOWN,0
2006-06-12,14.16,14.5556,14.5087,14.5253,16.2929,DOWN,0
2006-06-13,13.7378,14.12,14.5237,14.3147,16.2236,UP,1
2006-06-14,13.7556,13.6756,14.5392,14.1049,16.1459,UP,1
2006-06-15,14.4267,13.8222,14.5585,14.1156,16.0813,DOWN,0
2006-06-16,14.3111,14.4756,14.5776,14.0782,16.0099,DOWN,0
2006-06-19,14.0889,14.3333,14.5955,14.064,15.9359,UP,1
2006-06-20,14.1556,14.0533,14.6125,14.1476,15.8649,UP,1
2006-06-21,14.3556,14.1867,14.631,14.2676,15.7974,DOWN,0
2006-06-22,14.32,14.32,14.6489,14.2462,15.7318,DOWN,0
2006-06-23,14.2,14.3244,14.666,14.224,15.6636,UP,1
2006-06-26,14.5689,14.2044,14.6854,14.32,15.6036,DOWN,0
2006-06-27,14.4889,14.5956,14.7031,14.3867,15.5422,UP,1
2006-06-28,14.7378,14.5333,14.7215,14.4631,15.4804,UP,1
2006-06-29,15.12,14.7822,14.7421,14.6231,15.4205,UP,1
2006-06-30,15.1689,15.1289,14.7641,14.8169,15.3612,UP,1
2006-07-03,15.1778,15.2489,14.7857,14.9387,15.3033,DOWN,0
2006-07-05,15.0756,15.1778,14.8048,15.056,15.2467,UP,1
2006-07-06,15.1378,15.0756,14.8245,15.136,15.2157,DOWN,0
2006-07-07,15.0,15.1378,14.8432,15.112,15.1842,UP,1
2006-07-10,15.2133,15.0533,14.8634,15.1209,15.1604,UP,1
2006-07-11,15.2267,15.1778,14.8829,15.1307,15.1324,DOWN,0
2006-07-12,14.9333,15.3333,14.8994,15.1022,15.0971,DOWN,0
2006-07-13,14.6267,14.9333,14.9155,15.0,15.0556,DOWN,0
2006-07-14,14.4267,14.64,14.931,14.8853,15.0155,UP,1
2006-07-17,14.4489,14.3911,14.9459,14.7324,14.9764,UP,1
2006-07-18,14.6578,14.4711,14.9606,14.6187,14.9418,UP,1
2006-07-19,15.0178,14.72,14.9772,14.6356,14.915,DOWN,0
2006-07-20,14.8622,15.0933,14.9936,14.6827,14.893,DOWN,0
2006-07-21,14.6222,14.84,15.0092,14.7218,14.8721,UP,1
2006-07-24,14.9644,14.6667,15.0273,14.8249,14.8635,DOWN,0
2006-07-25,14.8844,15.0756,15.0455,14.8702,14.858,UP,1
2006-07-26,16.0489,15.5467,15.0692,15.0764,14.8656,DOWN,0
2006-07-27,15.4044,16.0444,15.09,15.1849,14.8591,UP,1
2006-07-28,15.7244,15.5022,15.1126,15.4053,14.8634,UP,1
2006-07-31,16.0,15.7244,15.1376,15.6124,14.8741,DOWN,0
2006-08-01,15.7511,15.9778,15.1614,15.7858,14.8794,UP,1
2006-08-02,15.8756,15.8222,15.1848,15.7511,14.8882,DOWN,0
2006-08-03,15.8444,15.7867,15.2084,15.8391,14.9033,DOWN,0
2006-08-04,15.7467,15.9556,15.2321,15.8436,14.9144,UP,1
2006-08-07,15.8311,15.7644,15.2545,15.8098,14.9248,DOWN,0
2006-08-08,15.4667,15.8667,15.2762,15.7529,14.9252,DOWN,0
2006-08-09,15.4044,15.6267,15.2975,15.6587,14.9298,DOWN,0
2006-08-10,15.3911,15.3733,15.3166,15.568,14.9321,DOWN,0
2006-08-11,15.2978,15.3911,15.3316,15.4782,14.93,UP,1
2006-08-14,15.4444,15.4444,15.3465,15.4009,14.9323,UP,1
2006-08-15,15.5333,15.6444,15.3626,15.4142,14.942,UP,1
2006-08-16,15.76,15.6311,15.3777,15.4853,14.9614,DOWN,0
2006-08-17,15.5378,15.6622,15.3906,15.5147,14.9761,DOWN,0
2006-08-18,15.5111,15.5733,15.4021,15.5573,14.9988,DOWN,0
2006-08-21,15.4489,15.5111,15.4123,15.5582,15.0179,DOWN,0
2006-08-22,15.2444,15.4089,15.4216,15.5004,15.0396,DOWN,0
2006-08-23,15.2444,15.2933,15.4309,15.3973,15.0697,DOWN,0
2006-08-24,15.1556,15.28,15.4392,15.3209,15.0977,DOWN,0
2006-08-25,14.8667,15.1244,15.4466,15.192,15.1065,UP,1
2006-08-28,15.2089,14.8756,15.4553,15.144,15.1244,DOWN,0
2006-08-29,15.2089,15.2578,15.4629,15.1369,15.1468,UP,1
2006-08-30,15.3333,15.32,15.4705,15.1547,15.1704,UP,1
2006-08-31,15.5556,15.4,15.4792,15.2347,15.1944,UP,1
2006-09-01,15.5867,15.6,15.4884,15.3787,15.2197,UP,1
2006-09-05,15.6089,15.6311,15.4976,15.4587,15.2479,DOWN,0
2006-09-06,15.1333,15.5111,15.5046,15.4436,15.2592,DOWN,0
2006-09-07,15.08,15.1422,15.5111,15.3929,15.271,UP,1
2006-09-08,15.16,15.2356,15.518,15.3138,15.2795,UP,1
2006-09-11,15.1956,15.12,15.5239,15.2356,15.281,DOWN,0
2006-09-12,15.1244,15.2444,15.5291,15.1387,15.2801,UP,1
2006-09-13,15.4667,15.0667,15.5361,15.2053,15.2859,UP,1
2006-09-14,15.5111,15.4667,15.5439,15.2916,15.2946,UP,1
2006-09-15,15.64,15.5778,15.5522,15.3876,15.3046,DOWN,0
2006-09-18,15.4178,15.5733,15.5602,15.432,15.313,UP,1
2006-09-19,15.5644,15.4578,15.5673,15.52,15.32,UP,1
2006-09-20,15.7911,15.6756,15.5762,15.5849,15.3313,DOWN,0
2006-09-21,15.5511,15.7778,15.5839,15.5929,15.3436,DOWN,0
2006-09-22,15.4,15.5822,15.5901,15.5449,15.3591,UP,1
2006-09-25,15.6578,15.3111,15.5989,15.5929,15.3837,UP,1
2006-09-26,15.8578,15.6311,15.6077,15.6516,15.4119,UP,1
2006-09-27,15.9378,15.7778,15.6166,15.6809,15.4375,UP,1
2006-09-28,16.0667,15.9644,15.6259,15.784,15.4585,DOWN,0
2006-09-29,15.7289,16.0222,15.6328,15.8498,15.4758,UP,1
2006-10-02,15.88,15.8311,15.6409,15.8942,15.501,DOWN,0
2006-10-03,15.8444,15.8533,15.648,15.8916,15.5186,UP,1
2006-10-04,16.2311,15.8444,15.6585,15.9502,15.5455,UP,1
2006-10-05,16.2444,16.2844,15.672,15.9858,15.5494,UP,1
2006-10-06,16.3911,16.2444,15.6841,16.1182,15.5692,DOWN,0
2006-10-09,16.2578,16.3156,15.6955,16.1938,15.5798,DOWN,0
2006-10-10,16.1956,16.3156,15.7061,16.264,15.5837,UP,1
2006-10-11,16.3067,16.1333,15.7166,16.2791,15.5948,UP,1
2006-10-12,16.4133,16.3511,15.7281,16.3129,15.6056,UP,1
2006-10-13,16.48,16.3556,15.7393,16.3307,15.6183,DOWN,0
2006-10-16,16.3111,16.4444,15.7492,16.3413,15.6296,DOWN,0
2006-10-17,16.2267,16.3022,15.7598,16.3476,15.6375,DOWN,0
2006-10-18,16.0667,16.2444,15.7682,16.2996,15.6495,DOWN,0
2006-10-19,15.9911,16.0178,15.7745,16.2151,15.6612,DOWN,0
2006-10-20,15.92,15.9867,15.7807,16.1031,15.6718,UP,1
2006-10-23,16.1156,15.8533,15.7873,16.064,15.6882,UP,1
2006-10-24,16.1867,16.12,15.7935,16.056,15.703,DOWN,0
2006-10-25,15.8,16.4533,15.7974,16.0027,15.7084,UP,1
2006-10-26,16.7556,15.9867,15.8051,16.1556,15.7283,DOWN,0
2006-10-27,16.1511,16.7556,15.8108,16.2018,15.7405,UP,1
