ticker,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-06-03,14.78,14.98,10.7001,14.964,13.2998,UP,1
2005-06-06,14.95,14.1,10.739,14.966,13.358,UP,1
2005-06-07,15.95,15.38,10.7813,15.154,13.4484,DOWN,0
2005-06-08,15.4,15.98,10.8206,15.226,13.5376,UP,1
2005-06-09,15.47,15.6,10.8612,15.31,13.6236,UP,1
2005-06-10,15.65,15.42,10.9018,15.484,13.6816,DOWN,0
2005-06-13,15.65,15.65,10.9428,15.624,13.7366,DOWN,0
2005-06-14,14.31,15.52,10.9769,15.296,13.7628,UP,1
2005-06-15,14.46,14.31,11.0118,15.108,13.7942,DOWN,0
2005-06-16,14.4,14.46,11.0465,14.894,13.8218,DOWN,0
2005-06-17,13.36,14.35,11.0741,14.436,13.82,UP,1
2005-06-20,13.73,13.36,11.1027,14.052,13.819,UP,1
2005-06-21,13.93,13.75,11.1323,13.976,13.8196,UP,1
2005-06-22,14.12,13.91,11.1622,13.908,13.8306,DOWN,0
2005-06-23,13.84,14.12,11.1902,13.796,13.8422,DOWN,0
2005-06-24,13.25,13.77,11.2148,13.774,13.8538,DOWN,0
2005-06-27,13.2,13.34,11.2381,13.668,13.878,UP,1
2005-06-28,13.25,13.08,11.2621,13.532,13.898,UP,1
2005-06-29,13.56,13.51,11.2867,13.42,13.9156,DOWN,0
2005-06-30,13.42,13.7,11.312,13.336,13.9354,UP,1
2005-07-01,13.76,13.44,11.3376,13.438,13.9526,DOWN,0
2005-07-05,13.71,13.74,11.3617,13.54,13.9828,UP,1
2005-07-06,13.94,13.74,11.387,13.678,14.0084,DOWN,0
2005-07-07,13.9,13.74,11.4117,13.746,14.036,UP,1
2005-07-08,14.27,13.98,11.4392,13.916,14.0666,UP,1
2005-07-11,14.56,14.36,11.4684,14.076,14.104,DOWN,0
2005-07-12,14.55,14.52,11.4986,14.244,14.1412,UP,1
2005-07-13,14.6,14.4,11.53,14.376,14.1768,DOWN,0
2005-07-14,14.5,14.55,11.56,14.496,14.2074,DOWN,0
2005-07-15,14.28,14.38,11.5876,14.498,14.2306,DOWN,0
2005-07-18,14.21,14.28,11.6147,14.428,14.2584,UP,1
2005-07-19,14.7,14.38,11.6426,14.458,14.288,DOWN,0
2005-07-20,14.52,14.5,11.6683,14.442,14.3096,DOWN,0
2005-07-21,14.02,14.42,11.692,14.346,14.3256,UP,1
2005-07-22,14.14,13.86,11.7151,14.318,14.343,DOWN,0
2005-07-25,14.09,14.21,11.738,14.294,14.3588,UP,1
2005-07-26,14.67,14.15,11.7642,14.288,14.379,DOWN,0
2005-07-27,14.51,14.77,11.7893,14.286,14.3894,UP,1
2005-07-28,14.99,14.4,11.8178,14.48,14.4042,DOWN,0
2005-07-29,14.99,14.99,11.8472,14.65,14.4124,UP,1
2005-08-01,15.04,14.97,11.8772,14.84,14.4262,UP,1
2005-08-02,15.08,15.0,11.9076,14.922,14.443,DOWN,0
2005-08-03,14.98,14.9,11.9365,15.016,14.4538,DOWN,0
2005-08-04,14.98,14.8,11.966,15.014,14.462,DOWN,0
2005-08-05,14.9,14.9,11.9957,14.996,14.4682,DOWN,0
2005-08-08,14.66,14.91,12.0289,14.92,14.4654,DOWN,0
2005-08-09,14.54,14.67,12.0608,14.812,14.4574,UP,1
2005-08-10,14.6,14.57,12.0924,14.736,14.4492,UP,1
2005-08-11,14.89,14.64,12.1267,14.718,14.4462,DOWN,0
2005-08-12,14.6,14.56,12.1586,14.658,14.4372,UP,1
2005-08-15,14.65,14.63,12.1907,14.656,14.4346,DOWN,0
2005-08-16,14.26,14.66,12.2203,14.6,14.4208,UP,1
2005-08-17,14.42,14.22,12.2501,14.564,14.3902,DOWN,0
2005-08-18,14.08,14.32,12.2776,14.402,14.3638,UP,1
2005-08-19,14.14,14.07,12.3053,14.31,14.3372,UP,1
2005-08-22,14.23,14.25,12.333,14.226,14.3088,UP,1
2005-08-23,14.39,14.3,12.3612,14.252,14.2836,DOWN,0
2005-08-24,14.33,14.39,12.3889,14.234,14.284,DOWN,0
2005-08-25,14.25,14.32,12.4157,14.268,14.2798,DOWN,0
2005-08-26,13.75,14.0,12.4402,14.19,14.2668,UP,1
2005-08-29,13.9,13.75,12.4649,14.124,14.2776,DOWN,0
2005-08-30,13.55,13.78,12.4877,13.956,14.274,UP,1
2005-08-31,13.85,13.43,12.5107,13.86,14.2724,DOWN,0
2005-09-01,13.59,13.89,12.5326,13.728,14.2618,DOWN,0
2005-09-02,13.59,13.59,12.5536,13.696,14.2568,DOWN,0
2005-09-06,13.56,13.59,12.5753,13.628,14.263,UP,1
2005-09-07,14.38,13.62,12.6021,13.794,14.2866,DOWN,0
2005-09-08,13.82,14.36,12.6248,13.788,14.298,DOWN,0
2005-09-09,13.69,13.81,12.6472,13.808,14.3006,UP,1
2005-09-12,13.75,13.71,12.6684,13.84,14.3072,UP,1
2005-09-13,14.04,13.7,12.6908,13.936,14.3128,DOWN,0
2005-09-14,13.53,14.0,12.7115,13.766,14.3092,DOWN,0
2005-09-15,13.14,13.63,12.7283,13.63,14.2932,DOWN,0
2005-09-16,13.04,13.14,12.7416,13.5,14.276,DOWN,0
2005-09-19,12.89,13.07,12.753,13.328,14.2484,UP,1
2005-09-20,12.9,12.97,12.7642,13.1,14.2152,UP,1
2005-09-21,13.0,12.85,12.775,12.994,14.1842,DOWN,0
2005-09-22,12.77,12.98,12.7869,12.92,14.1476,DOWN,0
2005-09-23,12.63,12.78,12.7981,12.838,14.1102,UP,1
2005-09-26,12.74,12.73,12.8105,12.808,14.0794,DOWN,0
2005-09-27,12.37,12.8,12.821,12.702,14.0426,DOWN,0
2005-09-28,12.29,12.4,12.8314,12.56,13.9944,UP,1
2005-09-29,12.65,12.26,12.8431,12.536,13.957,UP,1
2005-09-30,12.93,12.62,12.855,12.596,13.9352,DOWN,0
2005-10-03,12.89,12.98,12.8668,12.626,13.9102,DOWN,0
2005-10-04,12.8,13.25,12.8783,12.712,13.8844,DOWN,0
2005-10-05,12.55,12.8,12.8898,12.764,13.842,DOWN,0
2005-10-06,12.31,12.48,12.8996,12.696,13.798,DOWN,0
2005-10-07,12.19,12.31,12.9076,12.548,13.742,DOWN,0
2005-10-10,12.17,12.25,12.916,12.404,13.6856,UP,1
2005-10-11,12.32,12.23,12.9248,12.308,13.6312,DOWN,0
2005-10-12,11.75,12.32,12.9306,12.148,13.5646,UP,1
2005-10-13,11.9,11.75,12.9367,12.066,13.503,UP,1
2005-10-14,11.96,11.9,12.9429,12.02,13.4426,DOWN,0
2005-10-17,11.84,11.84,12.9479,11.954,13.3814,UP,1
2005-10-18,11.89,11.85,12.9537,11.868,13.326,DOWN,0
2005-10-19,11.72,11.9,12.9599,11.862,13.2696,DOWN,0
2005-10-20,11.62,11.75,12.9669,11.806,13.21,DOWN,0
2005-10-21,11.35,11.62,12.9729,11.684,13.1392,UP,1
2005-10-24,11.57,11.4,12.9803,11.63,13.0786,UP,1
2005-10-25,11.72,11.57,12.9883,11.596,13.02,UP,1
2005-10-26,11.81,11.68,12.9976,11.614,12.971,DOWN,0
2005-10-27,11.35,11.75,13.0046,11.56,12.9096,UP,1
2005-10-28,11.82,11.36,13.0132,11.654,12.8644,UP,1
2005-10-31,12.1,11.85,13.0214,11.76,12.8236,DOWN,0
2005-11-01,11.83,11.85,13.0258,11.782,12.7756,UP,1
2005-11-02,12.14,11.71,13.0341,11.848,12.7306,UP,1
2005-11-03,12.65,12.2,13.0463,12.108,12.697,UP,1
2005-11-04,12.93,12.64,13.0594,12.33,12.6706,DOWN,0
2005-11-07,12.51,12.76,13.0714,12.412,12.6458,DOWN,0
2005-11-08,12.37,12.48,13.0817,12.52,12.6152,UP,1
2005-11-09,12.42,12.38,13.0931,12.576,12.5926,DOWN,0
2005-11-10,12.21,12.41,13.1015,12.488,12.5598,UP,1
2005-11-11,12.44,12.2,13.1113,12.39,12.5368,DOWN,0
2005-11-14,12.24,12.39,13.1187,12.336,12.5098,DOWN,0
2005-11-15,12.12,12.24,13.1227,12.286,12.481,UP,1
2005-11-16,12.68,12.1,13.1281,12.338,12.447,UP,1
2005-11-17,13.76,12.76,13.1393,12.648,12.4458,UP,1
2005-11-18,13.87,13.79,13.1508,12.934,12.4494,DOWN,0
2005-11-21,13.55,13.67,13.1618,13.196,12.4454,UP,1
2005-11-22,14.85,13.7,13.1795,13.742,12.4616,DOWN,0
2005-11-23,14.8,14.8,13.1974,14.166,12.487,DOWN,0
2005-11-25,14.75,14.78,13.2153,14.364,12.5192,DOWN,0
2005-11-28,14.5,14.75,13.2318,14.49,12.5484,UP,1
2005-11-29,14.79,14.85,13.2497,14.738,12.5864,UP,1
2005-11-30,14.92,14.82,13.2681,14.752,12.6268,UP,1
2005-12-01,14.97,14.98,13.2864,14.786,12.6662,UP,1
2005-12-02,14.99,14.99,13.305,14.834,12.7106,DOWN,0
2005-12-05,14.97,14.84,13.3235,14.928,12.7574,DOWN,0
2005-12-06,14.96,15.0,13.3431,14.962,12.8018,DOWN,0
2005-12-07,14.94,14.96,13.3635,14.966,12.8532,UP,1
2005-12-08,15.13,15.02,13.3843,14.998,12.91,UP,1
2005-12-09,15.27,15.17,13.4036,15.054,12.9624,UP,1
2005-12-12,15.31,15.29,13.4239,15.122,13.01,DOWN,0
2005-12-13,15.31,15.26,13.4431,15.192,13.0584,DOWN,0
2005-12-14,15.25,15.3,13.4602,15.254,13.1074,DOWN,0
2005-12-15,14.96,15.21,13.4754,15.22,13.1556,UP,1
2005-12-16,15.31,15.0,13.492,15.228,13.2156,DOWN,0
2005-12-19,15.13,15.29,13.5077,15.192,13.2744,UP,1
2005-12-20,15.56,15.2,13.5261,15.242,13.3422,UP,1
2005-12-21,18.45,17.35,13.5587,15.882,13.4648,UP,1
2005-12-22,18.93,18.38,13.5937,16.676,13.6084,DOWN,0
2005-12-23,18.85,18.68,13.6288,17.384,13.7474,DOWN,0
2005-12-27,18.3,18.65,13.6613,18.018,13.8742,UP,1
2005-12-28,18.38,18.3,13.6945,18.582,14.005,UP,1
2005-12-29,18.44,18.38,13.7288,18.58,14.136,UP,1
2005-12-30,18.61,18.48,13.7641,18.516,14.2738,UP,1
2006-01-03,19.02,18.64,13.8012,18.55,14.4218,UP,1
2006-01-04,19.66,19.01,13.8393,18.822,14.588,DOWN,0
2006-01-05,19.47,19.66,13.8771,19.04,14.746,UP,1
2006-01-06,19.9,19.7,13.916,19.332,14.9096,UP,1
2006-01-09,21.14,20.0,13.9615,19.838,15.0962,UP,1
2006-01-10,21.33,20.94,14.011,20.3,15.2958,UP,1
2006-01-11,21.73,21.54,14.065,20.714,15.494,DOWN,0
2006-01-12,21.58,21.7,14.117,21.136,15.6836,DOWN,0
2006-01-13,21.55,21.59,14.161,21.466,15.878,DOWN,0
2006-01-17,21.11,21.55,14.2021,21.46,16.0574,DOWN,0
2006-01-18,21.0,21.1,14.2421,21.394,16.2244,UP,1
2006-01-19,21.7,21.75,14.2861,21.388,16.3998,DOWN,0
2006-01-20,20.64,21.7,14.3242,21.2,16.5624,UP,1
2006-01-23,20.93,20.73,14.3616,21.076,16.7336,DOWN,0
2006-01-24,20.83,20.949,14.3969,21.02,16.9018,DOWN,0
2006-01-25,20.62,20.87,14.4305,20.944,17.07,UP,1
2006-01-26,21.47,20.8,14.47,20.898,17.2506,UP,1
2006-01-27,21.74,22.47,14.5124,21.118,17.4406,UP,1
2006-01-30,21.99,21.51,14.559,21.33,17.638,DOWN,0
2006-01-31,21.86,21.98,14.6083,21.536,17.8216,DOWN,0
2006-02-01,21.72,21.835,14.6557,21.756,17.9808,UP,1
2006-02-02,22.17,21.698,14.7031,21.896,18.1468,UP,1
2006-02-03,22.71,22.19,14.7545,22.09,18.33,UP,1
2006-02-06,22.88,22.83,14.8044,22.268,18.4906,DOWN,0
2006-02-07,21.97,22.88,14.8533,22.29,18.634,UP,1
2006-02-08,22.84,22.39,14.9042,22.514,18.7958,UP,1
2006-02-09,23.09,22.85,14.957,22.698,18.9676,DOWN,0
2006-02-10,23.07,23.13,15.0087,22.77,19.1332,UP,1
2006-02-13,23.5,23.3,15.0627,22.894,19.3048,UP,1
2006-02-14,23.78,23.4,15.1182,23.256,19.481,UP,1
2006-02-15,24.0,23.85,15.1741,23.488,19.6612,DOWN,0
2006-02-16,23.97,24.05,15.2291,23.664,19.8412,UP,1
2006-02-17,24.18,24.13,15.2844,23.886,20.0256,DOWN,0
2006-02-21,23.67,24.5,15.3386,23.92,20.2002,DOWN,0
2006-02-22,23.11,24.25,15.3881,23.786,20.3598,DOWN,0
2006-02-23,22.14,22.9,15.4316,23.414,20.4972,UP,1
2006-02-24,22.35,22.3,15.4772,23.09,20.638,UP,1
2006-02-27,22.57,22.64,15.5237,22.768,20.7832,DOWN,0
2006-02-28,22.25,22.57,15.5685,22.484,20.9232,UP,1
2006-03-01,23.19,22.55,15.6161,22.5,21.0878,DOWN,0
2006-03-02,22.96,23.45,15.661,22.664,21.2408,DOWN,0
2006-03-03,22.51,22.72,15.7023,22.696,21.3884,DOWN,0
2006-03-06,22.37,22.52,15.7412,22.656,21.5246,DOWN,0
2006-03-07,20.69,21.38,15.7729,22.344,21.5694,DOWN,0
2006-03-08,19.74,19.55,15.8004,21.654,21.5856,DOWN,0
2006-03-09,19.25,19.719,15.8245,20.912,21.5936,DOWN,0
2006-03-10,18.8,18.75,15.8456,20.17,21.6036,UP,1
2006-03-13,19.03,19.05,15.8678,19.502,21.6166,UP,1
2006-03-14,19.59,18.77,15.8918,19.282,21.6396,UP,1
2006-03-15,20.17,19.7,15.9179,19.368,21.6708,DOWN,0
2006-03-16,19.46,20.41,15.9402,19.41,21.6796,DOWN,0
2006-03-17,19.42,19.46,15.9621,19.534,21.6748,UP,1
2006-03-20,19.74,19.48,15.9855,19.676,21.6802,DOWN,0
2006-03-21,18.99,19.54,16.0066,19.556,21.662,UP,1
2006-03-22,19.11,18.7,16.0274,19.344,21.6214,DOWN,0
2006-03-23,18.87,19.19,16.042,19.226,21.5722,UP,1
2006-03-24,19.19,19.46,16.0609,19.18,21.5214,DOWN,0
2006-03-27,19.0,19.18,16.0786,19.032,21.4698,DOWN,0
2006-03-28,18.67,18.93,16.0937,18.968,21.4122,UP,1
2006-03-29,19.35,18.95,16.1122,19.016,21.377,UP,1
2006-03-30,19.78,19.58,16.1395,19.198,21.3526,DOWN,0
2006-03-31,19.43,19.83,16.1644,19.246,21.3072,UP,1
2006-04-03,19.83,19.65,16.1915,19.412,21.291,UP,1
2006-04-04,20.5,19.8,16.2272,19.778,21.2824,UP,1
2006-04-05,20.94,20.5,16.2633,20.096,21.2846,UP,1
2006-04-06,21.2,21.0,16.2996,20.38,21.2962,DOWN,0
2006-04-07,20.48,21.25,16.3314,20.59,21.2764,DOWN,0
2006-04-10,19.85,20.48,16.3615,20.594,21.2386,UP,1
2006-04-11,20.03,19.93,16.3954,20.5,21.1994,DOWN,0
2006-04-12,19.88,19.96,16.4288,20.288,21.1598,DOWN,0
2006-04-13,19.75,19.94,16.4613,19.998,21.1204,UP,1
2006-04-17,20.04,19.76,16.4937,19.91,21.0778,UP,1
2006-04-18,20.37,20.07,16.5284,20.014,21.031,DOWN,0
2006-04-19,19.75,19.87,16.5584,19.958,20.9684,DOWN,0
2006-04-20,19.37,19.87,16.5867,19.856,20.9164,DOWN,0
2006-04-21,19.23,19.37,16.6131,19.752,20.8442,DOWN,0
2006-04-24,18.96,19.05,16.6384,19.536,20.7616,UP,1
2006-04-25,19.38,18.97,16.664,19.338,20.6878,DOWN,0
2006-04-26,19.11,19.44,16.6867,19.21,20.6,UP,1
2006-04-27,19.75,19.12,16.7127,19.286,20.5194,UP,1
2006-04-28,21.04,21.3,16.7449,19.648,20.4602,UP,1
2006-05-01,21.28,21.4,16.7788,20.112,20.4064,UP,1
2006-05-02,21.47,21.77,16.8148,20.53,20.3522,UP,1
2006-05-03,21.54,21.47,16.8514,21.016,20.3096,UP,1
2006-05-04,21.79,21.88,16.8869,21.424,20.2832,DOWN,0
2006-05-05,21.4,21.77,16.9213,21.496,20.2684,UP,1
2006-05-08,21.62,21.43,16.9593,21.564,20.2538,DOWN,0
2006-05-09,21.36,21.54,16.9954,21.542,20.2296,DOWN,0
2006-05-10,20.92,21.36,17.0295,21.418,20.203,DOWN,0
2006-05-11,20.13,20.92,17.0568,21.086,20.1418,DOWN,0
2006-05-12,19.88,20.14,17.0837,20.782,20.0802,DOWN,0
2006-05-15,19.65,19.88,17.107,20.388,20.023,DOWN,0
2006-05-16,19.03,19.64,17.1272,19.922,19.9562,UP,1
2006-05-17,19.22,19.0,17.1481,19.582,19.9268,UP,1
2006-05-18,19.27,19.26,17.169,19.41,19.9174,UP,1
2006-05-19,21.7,20.66,17.2026,19.774,19.9664,DOWN,0
2006-05-22,20.9,21.45,17.2322,20.024,20.0084,DOWN,0
2006-05-23,20.34,20.87,17.2594,20.286,20.0346,DOWN,0
2006-05-24,20.0,20.34,17.2861,20.442,20.0428,UP,1
2006-05-25,20.47,20.25,17.3158,20.682,20.0488,UP,1
2006-05-26,20.55,20.52,17.3455,20.452,20.0706,DOWN,0
2006-05-30,20.05,20.56,17.3713,20.282,20.0832,UP,1
2006-05-31,20.35,20.05,17.4001,20.284,20.0954,UP,1
2006-06-01,20.36,20.3,17.4286,20.356,20.1228,UP,1
2006-06-02,20.74,20.56,17.461,20.41,20.1554,DOWN,0
2006-06-05,19.59,20.76,17.4869,20.218,20.1698,DOWN,0
2006-06-06,19.54,19.54,17.5142,20.116,20.1768,DOWN,0
2006-06-07,18.86,19.6,17.5378,19.818,20.174,UP,1
2006-06-08,19.66,18.9,17.5649,19.678,20.1938,UP,1
2006-06-09,19.84,20.07,17.5922,19.498,20.2036,DOWN,0
2006-06-12,19.12,19.77,17.6161,19.404,20.1904,DOWN,0
2006-06-13,17.7,18.65,17.6334,19.036,20.1558,DOWN,0
2006-06-14,17.43,17.51,17.6518,18.75,20.1078,UP,1
2006-06-15,18.16,17.54,17.6731,18.45,20.061,DOWN,0
2006-06-16,17.72,18.17,17.6939,18.026,19.9966,UP,1
2006-06-19,18.0,17.81,17.7147,17.802,19.9326,DOWN,0
2006-06-20,17.7,17.87,17.7352,17.802,19.877,UP,1
2006-06-21,18.23,17.68,17.7584,17.962,19.8446,DOWN,0
2006-06-22,17.97,18.13,17.7805,17.924,19.8034,UP,1
2006-06-23,18.36,17.93,17.8004,18.052,19.773,DOWN,0
2006-06-26,18.08,18.48,17.8217,18.068,19.7396,UP,1
2006-06-27,18.44,18.02,17.8454,18.216,19.7076,UP,1
2006-06-28,18.45,18.5,17.8689,18.26,19.6692,UP,1
2006-06-29,19.13,18.55,17.8944,18.492,19.6568,UP,1
2006-06-30,19.81,19.29,17.9258,18.782,19.6656,UP,1
2006-07-03,19.96,19.89,17.9599,19.158,19.6802,DOWN,0
2006-07-05,19.52,19.74,17.9923,19.374,19.6914,UP,1
2006-07-06,19.88,19.45,18.0272,19.66,19.7014,DOWN,0
2006-07-07,19.7,19.8,18.0612,19.774,19.7132,DOWN,0
2006-07-10,19.03,19.7,18.0914,19.618,19.6988,UP,1
2006-07-11,19.25,18.96,18.1238,19.476,19.663,DOWN,0
2006-07-12,18.81,19.15,18.1547,19.334,19.6136,DOWN,0
2006-07-13,18.47,18.65,18.1833,19.052,19.5536,DOWN,0
2006-07-14,18.35,18.51,18.2132,18.782,19.4898,UP,1
2006-07-17,18.53,18.28,18.2444,18.682,19.4246,UP,1
2006-07-18,18.72,19.07,18.2748,18.576,19.371,UP,1
2006-07-19,19.19,18.63,18.3061,18.652,19.3224,DOWN,0
2006-07-20,18.8,19.5,18.3356,18.718,19.2712,DOWN,0
2006-07-21,17.52,18.0,18.3592,18.552,19.2032,UP,1
2006-07-24,17.76,17.54,18.3853,18.398,19.1558,DOWN,0
2006-07-25,17.51,17.54,18.4113,18.156,19.1084,DOWN,0
2006-07-26,16.85,17.45,18.4346,17.688,19.0524,DOWN,0
2006-07-27,16.7,17.01,18.4572,17.268,19.0058,UP,1
2006-07-28,17.85,17.45,18.4849,17.334,18.9784,DOWN,0
2006-07-31,17.54,17.84,18.5138,17.29,18.9438,DOWN,0
2006-08-01,17.28,17.47,18.5407,17.244,18.8554,DOWN,0
2006-08-02,17.15,17.31,18.5667,17.304,18.7804,DOWN,0
2006-08-03,17.15,17.0,18.5932,17.394,18.7166,DOWN,0
2006-08-04,16.96,17.38,18.6186,17.216,18.6558,UP,1
2006-08-07,17.01,16.95,18.645,17.11,18.5866,DOWN,0
2006-08-08,16.63,17.0,18.6701,16.98,18.5082,DOWN,0
2006-08-09,16.28,16.64,18.6947,16.806,18.4328,DOWN,0
2006-08-10,16.25,16.17,18.7181,16.626,18.3508,DOWN,0
2006-08-11,16.08,16.16,18.7399,16.45,18.2652,DOWN,0
2006-08-14,16.08,16.2,18.7613,16.264,18.172,UP,1
2006-08-15,17.05,16.47,18.7898,16.348,18.1212,UP,1
2006-08-16,18.15,17.2,18.8214,16.722,18.0934,DOWN,0
2006-08-17,17.79,18.16,18.8499,17.03,18.072,UP,1
2006-08-18,18.06,17.84,18.881,17.426,18.04,DOWN,0
2006-08-21,17.96,17.99,18.9101,17.802,18.0024,UP,1
2006-08-22,18.11,17.89,18.9374,18.014,17.9822,DOWN,0
2006-08-23,17.73,18.07,18.9614,17.93,17.9828,DOWN,0
2006-08-24,17.24,17.67,18.9851,17.82,17.979,DOWN,0
2006-08-25,17.2,17.14,19.0092,17.648,17.9598,UP,1
2006-08-28,17.5,17.3,19.0346,17.556,17.9554,UP,1
2006-08-29,17.82,17.5,19.0627,17.498,17.9518,UP,1
2006-08-30,18.06,17.81,19.0908,17.564,17.959,UP,1
2006-08-31,18.3,18.12,19.1211,17.776,17.9604,UP,1
2006-09-01,18.94,18.5,19.1552,18.124,17.9798,DOWN,0
2006-09-05,18.33,18.69,19.1834,18.29,17.9792,DOWN,0
2006-09-06,16.96,17.75,19.1994,18.118,17.9568,DOWN,0
2006-09-07,16.43,16.86,19.2122,17.792,17.9166,DOWN,0
2006-09-08,16.37,16.51,19.2263,17.406,17.875,UP,1
2006-09-11,16.45,16.38,19.2343,16.908,17.8214,UP,1
2006-09-12,17.0,16.44,19.2453,16.642,17.7652,DOWN,0
2006-09-13,16.88,16.97,19.256,16.626,17.7036,DOWN,0
2006-09-14,16.8,16.63,19.2675,16.7,17.6492,DOWN,0
2006-09-15,16.05,16.97,19.2738,16.636,17.5726,UP,1
2006-09-18,16.5,16.05,19.2817,16.646,17.5086,UP,1
2006-09-19,17.13,16.99,19.2925,16.672,17.4706,UP,1
2006-09-20,17.25,17.33,19.3038,16.746,17.4306,UP,1
2006-09-21,17.56,17.29,19.3167,16.898,17.4056,DOWN,0
2006-09-22,17.15,17.45,19.3277,17.118,17.3792,DOWN,0
2006-09-25,17.01,17.14,19.338,17.22,17.3524,DOWN,0
2006-09-26,16.97,16.95,19.3472,17.188,17.3212,UP,1
2006-09-27,18.07,17.14,19.3612,17.352,17.3082,DOWN,0
2006-09-28,17.95,18.06,19.3744,17.43,17.2834,UP,1
2006-09-29,18.1,17.9,19.3884,17.62,17.2694,DOWN,0
2006-10-02,17.74,18.0,19.4008,17.766,17.2738,DOWN,0
2006-10-03,17.35,17.47,19.4128,17.842,17.2656,UP,1
2006-10-04,17.51,17.24,19.4238,17.73,17.2656,DOWN,0
2006-10-05,17.31,17.45,19.4347,17.602,17.2748,DOWN,0
2006-10-06,17.12,17.08,19.4425,17.406,17.2832,DOWN,0
2006-10-09,17.03,17.14,19.4354,17.264,17.2668,UP,1
2006-10-10,17.05,16.97,19.426,17.204,17.257,DOWN,0
2006-10-11,17.0,16.86,19.4167,17.102,17.2514,DOWN,0
2006-10-12,16.93,17.04,19.4099,17.026,17.247,UP,1
2006-10-13,17.71,17.17,19.4065,17.144,17.2582,UP,1
2006-10-16,18.24,17.7,19.4055,17.386,17.2838,DOWN,0
2006-10-17,17.87,18.1,19.4018,17.55,17.301,DOWN,0
2006-10-18,17.6,17.99,19.3947,17.67,17.3204,UP,1
2006-10-19,17.84,17.49,19.3856,17.852,17.3516,DOWN,0
2006-10-20,17.61,18.01,19.3763,17.832,17.3788,DOWN,0
2006-10-23,17.17,17.48,19.3627,17.618,17.4006,DOWN,0
2006-10-24,17.04,17.19,19.3422,17.452,17.4198,UP,1
2006-10-25,18.19,17.25,19.3265,17.57,17.4426,UP,1
2006-10-26,18.33,18.35,19.3095,17.668,17.4462,DOWN,0
2006-10-27,18.09,18.15,19.292,17.764,17.4522,DOWN,0
2006-10-30,17.95,17.91,19.274,17.92,17.45,UP,1
2006-10-31,18.28,18.14,19.2599,18.168,17.4564,DOWN,0
2006-11-01,17.9,18.43,19.2444,18.11,17.4522,UP,1
2006-11-02,18.0,17.88,19.2259,18.044,17.4576,UP,1
2006-11-03,18.94,19.0,19.2174,18.214,17.4916,DOWN,0
2006-11-06,18.87,19.0,19.2071,18.398,17.525,DOWN,0
2006-11-07,18.85,18.87,19.1972,18.512,17.552,UP,1
2006-11-08,19.4,18.75,19.1911,18.812,17.5836,UP,1
2006-11-09,19.64,19.64,19.1819,19.14,17.6152,DOWN,0
2006-11-10,19.58,19.59,19.1711,19.268,17.6408,DOWN,0
2006-11-13,19.4,19.5,19.1582,19.374,17.65,UP,1
2006-11-14,20.28,19.53,19.1503,19.66,17.689,UP,1
2006-11-15,20.43,20.39,19.1438,19.866,17.7584,UP,1
2006-11-16,20.65,20.43,19.1362,20.068,17.8428,DOWN,0
2006-11-17,20.45,20.51,19.1249,20.242,17.9244,UP,1
2006-11-20,20.79,20.36,19.1145,20.52,18.0112,UP,1
2006-11-21,20.8,20.71,19.1086,20.624,18.0872,UP,1
2006-11-22,21.41,20.69,19.1015,20.82,18.1778,DOWN,0
2006-11-24,21.34,21.23,19.0927,20.958,18.2686,DOWN,0
2006-11-27,20.24,21.33,19.0786,20.916,18.3524,UP,1
2006-11-28,20.73,20.27,19.0647,20.904,18.437,UP,1
2006-11-29,20.83,20.88,19.05,20.91,18.511,DOWN,0
2006-11-30,20.52,20.84,19.0326,20.732,18.5764,UP,1
2006-12-01,21.06,20.61,19.018,20.676,18.6464,UP,1
2006-12-04,21.3,20.98,19.0036,20.888,18.7294,UP,1
2006-12-05,21.64,21.41,18.9935,21.07,18.822,DOWN,0
2006-12-06,21.1,21.64,18.9834,21.124,18.9046,UP,1
2006-12-07,21.11,21.21,18.9783,21.242,18.9654,DOWN,0
2006-12-08,21.1,20.99,18.972,21.25,19.0284,DOWN,0
2006-12-11,21.04,21.14,18.9644,21.198,19.0872,DOWN,0
2006-12-12,20.61,21.1,18.9562,20.992,19.1446,DOWN,0
2006-12-13,20.6,20.62,18.9432,20.892,19.2096,DOWN,0
2006-12-14,20.58,20.64,18.9313,20.786,19.271,DOWN,0
2006-12-15,20.42,20.61,18.9209,20.65,19.3332,UP,1
2006-12-18,20.9,20.5,18.9135,20.622,19.4088,UP,1
2006-12-19,21.07,20.8,18.9154,20.714,19.4896,DOWN,0
2006-12-20,20.92,21.1,18.9213,20.778,19.567,DOWN,0
2006-12-21,20.69,21.0,18.9285,20.8,19.6408,DOWN,0
2006-12-22,20.52,20.64,18.9371,20.82,19.7126,UP,1
2006-12-26,20.61,20.39,18.945,20.762,19.7706,UP,1
2006-12-27,20.94,20.78,18.9518,20.736,19.8246,DOWN,0
2006-12-28,20.75,20.84,18.9547,20.702,19.8822,DOWN,0
2006-12-29,20.46,20.71,18.9597,20.656,19.9394,DOWN,0
2007-01-03,20.44,20.55,18.9648,20.64,19.9914,UP,1
