ticker,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-12-09,134.34,136.37,134.778,129.5657,112.9678,UP,1
2019-12-10,135.75,134.16,135.3,129.8159,113.1702,DOWN,0
2019-12-11,135.66,135.74,135.366,130.1067,113.3738,UP,1
2019-12-12,136.8,135.88,135.842,130.4463,113.5883,UP,1
2019-12-13,137.77,136.75,136.064,130.8081,113.803,UP,1
2019-12-16,140.69,139.07,137.334,131.1739,114.0352,DOWN,0
2019-12-17,139.36,140.14,138.056,131.4987,114.2628,UP,1
2019-12-18,140.62,139.36,139.048,131.8514,114.4998,UP,1
2019-12-19,142.25,140.76,140.138,132.2604,114.7524,UP,1
2019-12-20,143.92,143.38,141.368,132.688,115.0105,DOWN,0
2019-12-23,142.87,144.0,141.804,133.0572,115.2513,UP,1
2019-12-24,142.97,143.07,142.526,133.45,115.4862,UP,1
2019-12-26,144.63,143.06,143.328,133.8754,115.7245,DOWN,0
2019-12-27,143.96,144.78,143.67,134.2812,115.9612,DOWN,0
2019-12-30,142.78,143.87,143.442,134.6574,116.186,UP,1
2019-12-31,142.84,142.21,143.436,135.036,116.4151,UP,1
2020-01-02,143.88,144.49,143.618,135.4324,116.6467,DOWN,0
2020-01-03,142.15,141.99,143.122,135.8272,116.8716,DOWN,0
2020-01-06,141.08,141.0,142.546,136.188,117.0841,DOWN,0
2020-01-07,140.92,141.19,142.174,136.5174,117.3094,DOWN,0
2020-01-08,140.71,141.01,141.748,136.8344,117.5346,UP,1
2020-01-09,141.97,141.28,141.366,137.154,117.766,UP,1
2020-01-10,142.36,142.42,141.408,137.4776,118.0068,UP,1
2020-01-13,143.35,142.76,141.862,137.797,118.248,UP,1
2020-01-14,143.96,143.35,142.47,138.118,118.4859,UP,1
2020-01-15,144.6,143.89,143.248,138.386,118.7158,DOWN,0
2020-01-16,144.2,145.48,143.694,138.634,118.9405,DOWN,0
2020-01-17,136.85,140.89,142.592,138.6548,119.1222,DOWN,0
2020-01-21,136.08,136.14,141.138,138.7172,119.2998,UP,1
2020-01-22,136.58,137.18,139.662,138.7902,119.4788,UP,1
2020-01-23,138.73,136.58,138.488,138.8944,119.6625,DOWN,0
2020-01-24,137.92,139.04,137.232,138.9706,119.8422,DOWN,0
2020-01-27,133.87,135.48,136.636,138.9716,119.9913,UP,1
2020-01-28,135.46,134.66,136.512,138.9712,120.1351,DOWN,0
2020-01-29,134.86,135.9,136.168,139.012,120.2744,DOWN,0
2020-01-30,133.83,133.24,135.188,138.9576,120.4029,DOWN,0
2020-01-31,130.45,133.39,133.694,138.8138,120.5167,UP,1
2020-02-03,132.89,130.74,133.498,138.7156,120.6552,UP,1
2020-02-04,136.15,134.47,133.636,138.6846,120.809,DOWN,0
2020-02-05,136.04,137.22,133.872,138.6536,120.9646,DOWN,0
2020-02-06,134.64,134.51,134.034,138.6176,121.1073,DOWN,0
2020-02-07,132.66,134.41,134.476,138.5104,121.2387,UP,1
2020-02-10,133.99,132.71,134.696,138.4504,121.3824,UP,1
2020-02-11,135.97,134.31,134.66,138.4408,121.5358,UP,1
2020-02-12,136.59,136.0,134.77,138.4716,121.6944,UP,1
2020-02-13,137.28,135.3,135.298,138.5356,121.8528,UP,1
2020-02-14,138.29,137.94,136.424,138.6386,122.0075,DOWN,0
2020-02-18,134.87,137.47,136.6,138.6294,122.1432,UP,1
2020-02-19,136.63,135.27,136.732,138.6736,122.2809,UP,1
2020-02-20,138.24,136.53,137.062,138.7052,122.4269,DOWN,0
2020-02-21,133.91,137.37,136.388,138.6966,122.5626,DOWN,0
2020-02-24,129.54,131.39,134.638,138.5724,122.6821,DOWN,0
2020-02-25,125.15,130.34,132.694,138.3622,122.7809,DOWN,0
2020-02-26,124.84,125.79,130.336,138.123,122.8723,DOWN,0
2020-02-27,116.08,121.74,125.904,137.6892,122.9425,DOWN,0
2020-02-28,114.22,113.29,121.966,137.1598,122.9973,UP,1
2020-03-02,119.98,115.36,120.054,136.7722,123.0767,DOWN,0
2020-03-03,115.61,118.15,118.146,136.272,123.1256,UP,1
2020-03-04,119.19,117.81,117.016,135.8108,123.1998,DOWN,0
2020-03-05,113.81,115.99,116.562,135.2086,123.2472,DOWN,0
2020-03-06,111.58,108.96,116.034,134.5828,123.2735,DOWN,0
2020-03-09,98.21,102.15,111.68,133.6876,123.2341,UP,1
2020-03-10,104.09,102.18,109.376,132.8768,123.2431,DOWN,0
2020-03-11,102.87,100.37,106.112,132.055,123.2415,DOWN,0
2020-03-12,91.47,96.01,101.644,131.0288,123.1839,UP,1
2020-03-13,101.3,96.52,99.588,130.198,123.1756,DOWN,0
2020-03-16,86.97,88.06,97.34,129.0598,123.0979,UP,1
2020-03-17,87.28,88.68,93.978,127.9624,123.0421,DOWN,0
2020-03-18,84.39,80.99,90.282,126.8286,122.9672,UP,1
2020-03-19,88.27,84.06,89.642,125.7756,122.8962,DOWN,0
2020-03-20,79.56,89.66,85.294,124.5526,122.7781,UP,1
2020-03-23,85.6,78.38,85.02,123.4252,122.685,UP,1
2020-03-24,93.83,90.24,86.33,122.4546,122.6298,DOWN,0
2020-03-25,91.91,92.66,87.834,121.4258,122.5575,UP,1
2020-03-26,101.06,91.5,90.392,120.5678,122.5335,DOWN,0
2020-03-27,93.75,95.86,93.23,119.5508,122.4754,UP,1
2020-03-30,96.91,92.01,95.492,118.605,122.4294,DOWN,0
2020-03-31,93.27,96.44,95.38,117.7334,122.3746,DOWN,0
2020-04-01,88.83,89.32,94.764,116.7884,122.2977,DOWN,0
2020-04-02,87.97,86.63,92.146,115.8162,122.2169,DOWN,0
2020-04-03,86.89,87.44,90.774,114.7794,122.1262,UP,1
2020-04-06,95.84,92.64,90.56,113.9378,122.0649,UP,1
2020-04-07,98.63,101.52,91.632,113.233,122.0151,UP,1
2020-04-08,102.27,99.53,94.32,112.5692,121.9887,UP,1
2020-04-09,106.26,104.2,97.978,111.9972,121.9827,DOWN,0
2020-04-13,103.88,105.91,101.376,111.3982,121.959,UP,1
2020-04-14,106.75,104.66,103.558,110.9242,121.9408,DOWN,0
2020-04-15,103.68,102.43,104.568,110.34,121.9042,UP,1
2020-04-16,104.25,103.83,104.964,109.702,121.8628,UP,1
2020-04-17,108.82,106.14,105.476,109.1576,121.8432,DOWN,0
2020-04-20,105.6,106.47,105.82,108.5768,121.8035,DOWN,0
2020-04-21,98.845,102.7,104.239,107.9005,121.7288,UP,1
2020-04-22,101.74,100.9,103.851,107.2555,121.6855,DOWN,0
2020-04-23,100.86,102.51,103.173,106.5533,121.626,UP,1
2020-04-24,104.77,103.05,102.363,105.9169,121.5876,UP,1
2020-04-27,106.28,104.77,102.499,105.2969,121.5511,UP,1
2020-04-28,107.12,108.62,104.154,104.6735,121.5056,UP,1
2020-04-29,111.29,109.17,106.064,104.2019,121.4825,DOWN,0
2020-04-30,110.8,110.93,108.052,103.6853,121.4647,DOWN,0
2020-05-01,106.82,108.22,108.462,103.0569,121.4314,UP,1
2020-05-04,108.19,106.22,108.844,102.5425,121.4103,UP,1
2020-05-05,109.99,107.83,109.418,102.1515,121.3977,DOWN,0
2020-05-06,106.77,110.61,108.514,101.7839,121.37,DOWN,0
2020-05-07,106.67,106.47,107.688,101.4205,121.335,UP,1
2020-05-08,108.54,108.05,108.032,101.2697,121.3097,DOWN,0
2020-05-11,104.97,106.97,107.388,101.0847,121.2635,DOWN,0
2020-05-12,101.98,105.38,105.786,100.7247,121.2012,DOWN,0
2020-05-13,98.01,100.99,104.034,100.3727,121.1267,UP,1
2020-05-14,99.7,95.27,102.64,99.9829,121.0573,DOWN,0
2020-05-15,97.81,98.01,100.494,99.6629,120.9556,UP,1
2020-05-18,106.51,102.48,100.802,99.5615,120.8955,DOWN,0
2020-05-19,105.99,106.36,101.604,99.7171,120.8438,UP,1
2020-05-20,109.23,105.83,103.848,99.8199,120.8523,DOWN,0
2020-05-21,107.21,108.44,105.35,99.9067,120.8466,DOWN,0
2020-05-22,105.74,106.23,106.936,100.1921,120.8321,UP,1
2020-05-26,108.01,108.56,107.236,100.3263,120.8086,UP,1
2020-05-27,110.34,109.61,108.106,100.7937,120.7867,DOWN,0
2020-05-28,109.65,110.0,108.19,101.2411,120.7731,UP,1
2020-05-29,110.91,110.42,108.93,101.7715,120.7609,UP,1
2020-06-01,111.91,110.26,110.164,102.2443,120.7704,UP,1
2020-06-02,113.27,111.97,111.216,102.9185,120.7932,UP,1
2020-06-03,115.09,113.51,112.166,103.5083,120.8102,UP,1
2020-06-04,116.75,114.4,113.586,103.9667,120.8224,UP,1
2020-06-05,125.34,119.34,116.472,104.6353,120.8804,UP,1
2020-06-08,128.29,126.4,119.748,105.1799,120.9425,DOWN,0
2020-06-09,124.41,126.57,121.976,105.7931,120.9819,DOWN,0
2020-06-10,121.71,124.11,123.3,106.2891,121.0293,DOWN,0
2020-06-11,110.54,120.24,122.058,106.6345,121.0182,UP,1
2020-06-12,114.1,113.9,119.81,107.1399,121.0258,DOWN,0
2020-06-15,113.9,111.0,116.932,107.6585,121.0366,UP,1
2020-06-16,119.37,118.04,115.924,108.3081,121.06,DOWN,0
2020-06-17,117.18,119.99,115.018,108.7349,121.0684,UP,1
2020-06-18,117.24,116.54,116.358,109.1071,121.0745,DOWN,0
2020-06-19,116.95,117.86,116.928,109.4007,121.0689,DOWN,0
2020-06-22,116.19,115.99,117.386,109.5993,121.0575,DOWN,0
2020-06-23,115.95,117.99,116.702,109.8407,121.0453,DOWN,0
2020-06-24,111.49,114.79,115.564,109.9355,121.0152,UP,1
2020-06-25,112.44,111.7,114.604,110.1107,121.0199,DOWN,0
2020-06-26,108.49,112.8,112.912,110.1955,120.9983,UP,1
2020-06-29,114.0,112.65,112.474,110.2991,120.9967,UP,1
2020-06-30,116.18,113.6,112.52,110.5107,121.0191,DOWN,0
2020-07-01,115.53,116.03,113.328,110.8444,121.0317,UP,1
2020-07-02,117.11,116.78,114.262,111.1518,121.0483,UP,1
2020-07-06,117.55,119.75,116.074,111.4856,121.0341,DOWN,0
2020-07-07,114.06,116.87,116.086,111.6714,120.9954,DOWN,0
2020-07-08,113.38,114.22,115.526,111.8134,120.957,DOWN,0
2020-07-09,112.51,113.62,114.922,111.9212,120.9229,UP,1
2020-07-10,113.84,111.81,114.268,111.9722,120.8988,DOWN,0
2020-07-13,112.58,115.11,113.274,112.0078,120.8541,UP,1
2020-07-14,114.4,111.26,113.342,112.1594,120.8091,UP,1
2020-07-15,117.7,115.74,114.206,112.3496,120.7886,DOWN,0
2020-07-16,116.7,117.12,115.044,112.4838,120.7559,UP,1
2020-07-17,118.51,117.16,115.978,112.7186,120.7429,DOWN,0
2020-07-20,118.18,117.74,117.098,112.9488,120.7347,DOWN,0
2020-07-21,117.0,117.67,117.618,113.118,120.7213,UP,1
2020-07-22,119.08,117.8,117.894,113.4002,120.7047,DOWN,0
2020-07-23,118.79,119.28,118.312,113.7364,120.683,DOWN,0
2020-07-24,114.56,118.02,117.522,114.0674,120.6409,UP,1
2020-07-27,116.3,115.28,117.146,114.3994,120.6134,DOWN,0
2020-07-28,113.85,115.54,116.516,114.7202,120.5699,UP,1
2020-07-29,115.64,113.76,115.828,114.9028,120.5261,UP,1
2020-07-30,115.69,113.47,115.208,115.0968,120.4879,UP,1
2020-07-31,116.25,115.32,115.546,115.2372,120.4523,UP,1
2020-08-03,117.46,116.68,115.778,115.4422,120.4213,UP,1
2020-08-04,119.52,116.96,116.912,115.7178,120.399,DOWN,0
2020-08-05,116.75,121.93,117.134,115.8926,120.3632,DOWN,0
2020-08-06,114.79,115.9,116.954,115.9816,120.3169,DOWN,0
2020-08-07,114.77,113.74,116.658,116.084,120.2787,DOWN,0
2020-08-10,113.0,114.23,115.766,116.1258,120.2285,UP,1
2020-08-11,117.21,114.41,115.304,116.2318,120.1923,DOWN,0
2020-08-12,116.61,118.5,115.276,116.2986,120.151,DOWN,0
2020-08-13,114.58,115.87,115.234,116.2884,120.094,DOWN,0
2020-08-14,113.52,113.59,114.984,116.2238,120.0307,UP,1
2020-08-17,113.62,114.01,115.108,115.9894,119.9619,DOWN,0
2020-08-18,110.98,113.68,113.862,115.6432,119.8772,UP,1
2020-08-19,111.99,110.87,112.938,115.3948,119.7812,UP,1
2020-08-20,112.32,111.31,112.486,115.207,119.6838,DOWN,0
2020-08-21,111.15,112.0,112.012,115.2192,119.5605,UP,1
2020-08-24,112.29,111.69,111.746,115.183,119.4571,DOWN,0
2020-08-25,112.15,112.52,111.98,115.148,119.3532,DOWN,0
2020-08-26,111.17,111.98,111.816,114.984,119.2415,UP,1
2020-08-27,114.84,112.52,112.32,114.9372,119.1451,UP,1
2020-08-28,115.34,115.09,113.158,114.8992,119.0527,DOWN,0
2020-08-31,113.65,115.01,113.43,114.8332,118.9436,DOWN,0
2020-09-01,112.59,112.74,113.518,114.7612,118.8424,UP,1
2020-09-02,117.53,113.93,114.79,114.7928,118.7473,DOWN,0
2020-09-03,112.17,117.01,114.256,114.8064,118.62,UP,1
2020-09-04,114.25,113.74,114.038,114.8426,118.5022,DOWN,0
2020-09-08,111.72,112.14,113.652,114.9072,118.3723,DOWN,0
2020-09-09,110.55,112.47,113.244,114.8382,118.2371,DOWN,0
2020-09-10,110.08,111.0,111.754,114.7162,118.1053,UP,1
2020-09-11,111.32,109.25,111.584,114.632,117.9718,UP,1
2020-09-14,113.15,112.36,111.364,114.5528,117.8526,UP,1
2020-09-15,114.18,113.32,111.856,114.4854,117.7413,DOWN,0
2020-09-16,113.91,115.11,112.528,114.4824,117.6356,UP,1
2020-09-17,114.23,112.07,113.358,114.4994,117.5363,DOWN,0
2020-09-18,112.82,115.0,113.658,114.5056,117.4347,DOWN,0
2020-09-21,108.81,110.89,112.79,114.405,117.3021,UP,1
2020-09-22,110.17,108.33,111.988,114.3568,117.1809,DOWN,0
2020-09-23,109.21,111.01,111.048,114.253,117.0436,UP,1
2020-09-24,110.43,108.63,110.288,114.1076,116.9241,UP,1
2020-09-25,112.74,110.25,110.272,114.0284,116.809,UP,1
2020-09-28,116.5,114.44,111.81,113.9882,116.7132,UP,1
2020-09-29,118.11,116.99,113.398,113.9868,116.6198,UP,1
2020-09-30,119.53,118.53,115.462,114.0374,116.5286,UP,1
2020-10-01,123.5,120.445,118.076,114.1258,116.4426,DOWN,0
2020-10-02,123.49,120.64,120.226,114.2198,116.3633,UP,1
2020-10-05,125.88,124.35,122.102,114.4462,116.2896,DOWN,0
2020-10-06,123.07,126.13,123.094,114.5816,116.1937,UP,1
2020-10-07,125.93,124.68,124.374,114.8232,116.1037,UP,1
2020-10-08,126.2,126.73,124.914,115.0344,116.0204,DOWN,0
2020-10-09,125.99,127.25,125.414,115.2404,115.9355,UP,1
2020-10-12,130.01,127.86,126.24,115.5156,115.8624,DOWN,0
2020-10-13,129.93,130.53,127.612,115.765,115.7922,DOWN,0
2020-10-14,129.52,130.38,128.33,115.965,115.7259,UP,1
2020-10-15,129.8,127.58,129.05,116.226,115.6607,UP,1
2020-10-16,130.62,130.75,129.976,116.5426,115.5944,DOWN,0
2020-10-19,128.86,130.21,129.746,116.8244,115.528,UP,1
2020-10-20,129.32,130.72,129.624,117.1508,115.4692,DOWN,0
2020-10-21,128.84,129.75,129.488,117.3834,115.4088,UP,1
2020-10-22,129.44,128.52,129.416,117.64,115.3524,UP,1
2020-10-23,130.0,130.3037,129.292,117.9484,115.2926,DOWN,0
2020-10-26,125.67,128.27,128.654,118.1914,115.2091,DOWN,0
2020-10-27,123.28,125.35,127.446,118.3846,115.1088,DOWN,0
2020-10-28,118.73,120.33,125.424,118.5396,114.9826,UP,1
2020-10-29,120.95,117.28,123.726,118.7188,114.8644,UP,1
2020-10-30,122.6,119.94,122.246,118.9244,114.7564,UP,1
2020-11-02,126.45,125.17,122.402,119.2304,114.7044,UP,1
2020-11-03,130.72,130.05,123.89,119.599,114.6776,UP,1
2020-11-04,133.85,132.15,126.914,120.033,114.6639,UP,1
2020-11-05,138.18,135.22,130.36,120.5732,114.6612,DOWN,0
2020-11-06,138.05,138.3,133.45,121.0374,114.6618,UP,1
2020-11-09,143.95,141.09,136.95,121.6096,114.7122,DOWN,0
2020-11-10,137.53,141.33,138.312,122.0872,114.7226,UP,1
2020-11-11,138.7,138.32,139.282,122.6094,114.7418,DOWN,0
2020-11-12,135.56,138.46,138.758,122.97,114.7504,UP,1
2020-11-13,137.59,136.99,138.666,123.4784,114.7861,UP,1
2020-11-16,139.08,139.31,137.692,123.975,114.8171,DOWN,0
2020-11-17,136.78,137.61,137.542,124.4762,114.8202,DOWN,0
2020-11-18,135.73,137.1,136.948,124.9798,114.8187,DOWN,0
2020-11-19,132.78,134.74,136.392,125.4338,114.8094,DOWN,0
2020-11-20,131.95,132.45,135.264,125.8464,114.8058,DOWN,0
2020-11-23,131.22,132.26,133.692,126.2078,114.792,UP,1
2020-11-24,136.82,131.855,133.7,126.6606,114.7962,DOWN,0
2020-11-25,131.94,136.24,132.942,127.0212,114.773,UP,1
2020-11-27,132.23,132.11,132.832,127.3812,114.7477,DOWN,0
2020-11-30,130.49,131.5,132.54,127.7346,114.7087,UP,1
2020-12-01,132.02,131.93,132.7,128.1988,114.6945,DOWN,0
2020-12-02,131.21,131.97,131.578,128.6196,114.6674,UP,1
2020-12-03,131.25,130.81,131.44,129.0604,114.6324,UP,1
2020-12-04,133.5,131.55,131.694,129.5218,114.6304,DOWN,0
2020-12-07,132.94,133.25,132.184,129.9258,114.6474,DOWN,0
2020-12-08,132.94,133.6,132.368,130.2546,114.6863,DOWN,0
2020-12-09,131.95,133.0,132.516,130.5314,114.7219,DOWN,0
2020-12-10,131.71,131.5,132.608,130.775,114.8,DOWN,0
2020-12-11,130.7,130.72,132.048,130.919,114.8824,UP,1
2020-12-14,131.73,131.57,131.806,131.0838,114.9412,UP,1
2020-12-15,132.83,132.19,131.784,131.2228,115.0273,DOWN,0
2020-12-16,132.26,132.71,131.846,131.4066,115.0926,UP,1
2020-12-17,135.24,128.9069,132.552,131.5928,115.1998,DOWN,0
2020-12-18,134.37,135.85,133.286,131.7562,115.3137,DOWN,0
2020-12-21,130.99,131.75,133.138,131.8562,115.4776,DOWN,0
2020-12-22,130.75,131.35,132.722,131.871,115.6109,DOWN,0
2020-12-23,129.85,131.41,132.24,131.8694,115.7458,DOWN,0
2020-12-24,129.23,130.46,131.038,131.8636,115.9346,UP,1
2020-12-28,131.06,130.75,130.376,131.8888,116.0834,DOWN,0
2020-12-29,129.47,132.01,130.072,131.8658,116.2959,UP,1
2020-12-30,130.0,129.33,129.922,131.8886,116.5095,UP,1
2020-12-31,131.79,129.82,130.31,131.938,116.7465,DOWN,0
2021-01-04,127.16,131.75,129.896,131.9044,116.941,UP,1
2021-01-05,127.84,126.19,129.252,131.8724,117.1824,UP,1
2021-01-06,128.9,127.22,129.138,131.8504,117.3989,UP,1
2021-01-07,131.97,129.12,129.532,131.9764,117.5896,UP,1
2021-01-08,134.59,132.19,130.092,132.2026,117.803,DOWN,0
2021-01-11,133.65,133.01,131.39,132.501,117.9659,UP,1
2021-01-12,134.42,133.28,132.706,132.7704,118.1693,UP,1
2021-01-13,134.95,134.38,133.916,133.0174,118.3595,DOWN,0
2021-01-14,134.8,135.18,134.482,133.1844,118.5671,DOWN,0
2021-01-15,133.66,134.21,134.296,133.2432,118.7913,DOWN,0
2021-01-19,132.97,133.45,134.16,133.2256,119.0163,UP,1
2021-01-20,136.15,133.85,134.506,133.185,119.2626,UP,1
2021-01-21,137.67,135.83,135.05,133.1774,119.4717,DOWN,0
2021-01-22,135.32,136.49,135.154,133.0048,119.6552,DOWN,0
2021-01-25,135.23,135.82,135.468,132.9588,119.82,DOWN,0
2021-01-26,134.24,136.14,135.722,132.8696,119.9599,DOWN,0
2021-01-27,133.02,132.96,135.096,132.8188,120.1056,UP,1
2021-01-28,134.5,133.63,134.462,132.757,120.2443,DOWN,0
2021-01-29,131.66,133.26,133.73,132.6086,120.3842,UP,1
2021-02-01,138.16,133.47,134.316,132.6362,120.5538,UP,1
2021-02-02,141.44,138.74,135.756,132.7504,120.7169,DOWN,0
2021-02-03,140.99,140.53,137.35,132.9146,120.8938,UP,1
2021-02-04,149.98,145.71,140.446,133.2752,121.1495,UP,1
2021-02-05,150.97,151.2729,144.308,133.6702,121.3957,DOWN,0
2021-02-08,150.39,152.08,146.754,133.9416,121.6433,UP,1
2021-02-09,151.56,150.39,148.778,134.334,121.8773,UP,1
2021-02-10,157.34,155.26,152.048,134.8362,122.1326,DOWN,0
2021-02-11,156.91,156.98,153.434,135.3646,122.3815,DOWN,0
2021-02-12,155.4,157.02,154.32,135.8322,122.6021,UP,1
2021-02-16,155.93,154.78,155.428,136.3266,122.8277,UP,1
2021-02-17,157.86,155.61,156.688,136.8588,123.0829,DOWN,0
2021-02-18,156.65,156.8,156.55,137.3218,123.3252,UP,1
2021-02-19,160.75,157.25,157.318,137.878,123.579,DOWN,0
2021-02-22,159.32,158.6,158.102,138.4056,123.8418,DOWN,0
2021-02-23,157.18,158.46,158.352,138.9102,124.0943,UP,1
2021-02-24,162.1,154.63,159.2,139.518,124.3621,DOWN,0
2021-02-25,156.89,160.97,159.248,140.0418,124.6217,DOWN,0
2021-02-26,156.89,158.36,158.476,140.545,124.8963,UP,1
2021-03-01,160.57,160.1,158.726,141.0998,125.2091,DOWN,0
2021-03-02,157.1,160.0,158.71,141.5966,125.4961,DOWN,0
2021-03-03,155.66,156.49,157.422,142.005,125.7853,DOWN,0
2021-03-04,151.44,154.88,156.332,142.3464,126.01,UP,1
2021-03-05,154.48,153.82,155.85,142.8162,126.2524,UP,1
2021-03-08,155.14,154.07,154.764,143.304,126.482,DOWN,0
2021-03-09,154.47,155.87,154.238,143.7964,126.7183,UP,1
2021-03-10,156.44,155.67,154.394,144.3406,126.9718,UP,1
2021-03-11,159.99,157.11,156.104,144.9192,127.2317,UP,1
2021-03-12,160.06,161.02,157.22,145.531,127.4803,UP,1
2021-03-15,161.27,159.69,158.446,146.1564,127.7384,DOWN,0
2021-03-16,160.97,162.13,159.746,146.74,127.9887,DOWN,0
2021-03-17,160.4,160.15,160.538,147.4048,128.2311,DOWN,0
2021-03-18,157.1,157.3,159.96,147.99,128.4503,UP,1
2021-03-19,158.03,156.27,159.554,148.5726,128.665,UP,1
2021-03-22,159.3,158.2,159.16,149.1192,128.8777,DOWN,0
2021-03-23,156.06,158.85,158.178,149.5486,129.0313,UP,1
2021-03-24,156.41,156.74,157.38,150.0038,129.1719,UP,1
2021-03-25,159.62,156.015,157.884,150.5078,129.348,UP,1
2021-03-26,167.9,158.75,159.858,151.1668,129.5789,DOWN,0
2021-03-29,165.06,167.74,161.01,151.772,129.8515,DOWN,0
2021-03-30,164.82,163.97,162.762,152.3952,130.1051,UP,1
2021-03-31,165.75,165.77,164.63,153.0508,130.3644,UP,1
2021-04-01,169.44,167.63,166.594,153.7166,130.6147,UP,1
2021-04-05,171.53,170.4,167.32,154.3938,130.8865,DOWN,0
2021-04-06,171.52,170.79,168.612,155.1178,131.1579,DOWN,0
2021-04-07,170.32,171.29,169.712,155.8196,131.4247,UP,1
2021-04-08,174.59,176.33,171.48,156.6266,131.7167,UP,1
2021-04-09,175.44,173.8,172.68,157.475,132.0142,DOWN,0
2021-04-12,174.25,175.44,173.224,158.27,132.328,UP,1
2021-04-13,175.89,174.05,174.098,159.1546,132.6452,UP,1
2021-04-14,178.13,176.99,175.66,159.954,132.9934,UP,1
2021-04-15,180.82,178.78,176.906,160.7416,133.3275,UP,1
2021-04-16,184.01,184.58,178.62,161.602,133.6667,DOWN,0
2021-04-19,182.2,183.1,180.21,162.2464,134.0,DOWN,0
2021-04-20,180.74,181.31,181.18,162.8418,134.3182,UP,1
2021-04-21,181.83,181.38,181.92,163.4706,134.6396,DOWN,0
2021-04-22,180.87,182.67,181.93,164.0568,134.9736,UP,1
2021-04-23,182.61,181.91,181.65,164.5622,135.3198,UP,1
2021-04-26,183.11,182.76,181.832,165.0862,135.6728,UP,1
2021-04-27,183.49,183.01,182.382,165.648,136.021,DOWN,0
2021-04-28,182.03,183.43,182.422,166.17,136.3683,UP,1
2021-04-29,182.5,183.22,182.748,166.6628,136.7088,DOWN,0
2021-04-30,178.33,181.46,181.892,167.0964,137.0119,UP,1
2021-05-03,179.2,180.26,181.11,167.4654,137.3244,DOWN,0
2021-05-04,176.3,178.56,179.672,167.805,137.6134,DOWN,0
2021-05-05,171.4,174.645,177.546,168.0894,137.8795,UP,1
2021-05-06,172.6,171.06,175.566,168.2994,138.1575,UP,1
2021-05-07,174.87,172.67,174.874,168.659,138.4364,DOWN,0
2021-05-10,171.42,174.87,173.318,168.9496,138.6996,DOWN,0
2021-05-11,167.64,168.6,171.586,169.091,138.965,DOWN,0
2021-05-12,163.48,164.63,170.002,169.2186,139.2009,UP,1
2021-05-13,168.53,164.95,169.188,169.476,139.4743,UP,1
2021-05-14,169.45,169.88,168.104,169.8362,139.7433,DOWN,0
2021-05-17,169.14,167.89,167.648,170.1294,140.0106,DOWN,0
2021-05-18,167.87,169.56,167.694,170.384,140.2687,UP,1
2021-05-19,168.03,164.92,168.604,170.6552,140.5215,UP,1
2021-05-20,168.06,168.03,168.51,170.8876,140.7642,UP,1
2021-05-21,168.07,168.52,168.234,171.0492,141.0208,UP,1
2021-05-24,168.56,169.23,168.118,171.2192,141.2897,DOWN,0
2021-05-25,166.73,169.59,167.89,171.3284,141.5495,DOWN,0
2021-05-26,166.08,166.8,167.5,171.4306,141.8149,UP,1
2021-05-27,167.18,166.93,167.324,171.5662,142.0647,DOWN,0
2021-05-28,165.42,167.31,166.794,171.7326,142.3088,DOWN,0
2021-06-01,163.87,165.9572,165.856,171.8494,142.5552,UP,1
2021-06-02,164.96,164.59,165.502,171.9626,142.8124,UP,1
2021-06-03,165.28,163.04,165.342,172.147,143.0707,UP,1
2021-06-04,167.49,165.76,165.404,172.3686,143.3533,DOWN,0
2021-06-07,165.76,167.07,165.472,172.4914,143.6221,UP,1
2021-06-08,166.48,166.5,165.994,172.463,143.8929,DOWN,0
2021-06-09,165.81,167.0,166.164,172.478,144.1662,UP,1
2021-06-10,167.41,166.17,166.59,172.5298,144.4418,UP,1
2021-06-11,168.66,168.49,166.824,172.588,144.7243,UP,1
2021-06-14,169.3,168.68,167.532,172.5852,145.015,UP,1
2021-06-15,170.93,169.61,168.422,172.5732,145.2954,UP,1
2021-06-16,171.73,170.92,169.606,172.5774,145.5774,DOWN,0
2021-06-17,169.24,170.93,169.972,172.5558,145.8553,DOWN,0
2021-06-18,165.78,168.19,169.396,172.3796,146.1213,UP,1
2021-06-21,169.73,166.9,169.482,172.2654,146.3823,UP,1
2021-06-22,171.14,169.25,169.524,172.2032,146.6772,DOWN,0
2021-06-23,169.1,170.86,168.998,172.0674,146.9514,UP,1
2021-06-24,170.29,170.0,169.208,171.9106,147.2443,UP,1
2021-06-25,171.77,170.0,170.406,171.7296,147.5504,UP,1
2021-06-28,173.79,172.24,171.218,171.5252,147.8689,UP,1
2021-06-29,176.33,173.31,172.256,171.4078,148.194,DOWN,0
2021-06-30,174.65,176.09,173.366,171.286,148.5015,UP,1
2021-07-01,175.8,174.86,174.468,171.1654,148.8096,UP,1
2021-07-02,176.89,176.52,175.492,171.0858,149.1245,DOWN,0
2021-07-06,175.97,176.65,175.928,170.953,149.4332,UP,1
2021-07-07,178.83,176.65,176.428,170.8674,149.7632,DOWN,0
2021-07-08,176.83,176.77,176.864,170.7342,150.1033,UP,1
2021-07-09,177.98,176.28,177.3,170.6532,150.4424,DOWN,0
2021-07-12,176.33,177.63,177.188,170.5298,150.778,DOWN,0
