ticker,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2010-03-12,18.9275,18.935,18.6475,17.2272,14.2413,DOWN,0
2010-03-15,18.9,18.8525,18.78,17.2351,14.2886,UP,1
2010-03-16,19.1725,18.87,18.9305,17.2497,14.337,UP,1
2010-03-17,19.185,19.2225,19.008,17.2593,14.3832,UP,1
2010-03-18,19.2275,19.1725,19.0825,17.2714,14.4302,DOWN,0
2010-03-19,19.005,19.23,19.098,17.2796,14.4762,UP,1
2010-03-22,19.3775,18.6825,19.1935,17.297,14.524,DOWN,0
2010-03-23,19.275,19.415,19.214,17.3117,14.5714,DOWN,0
2010-03-24,19.04,19.1475,19.185,17.3243,14.6182,DOWN,0
2010-03-25,18.9925,19.17,19.138,17.3627,14.6637,DOWN,0
2010-03-26,18.7375,19.05,19.0845,17.3949,14.7075,DOWN,0
2010-03-29,18.6925,18.8025,18.9475,17.4228,14.7489,UP,1
2010-03-30,18.8525,18.8,18.863,17.4567,14.7912,DOWN,0
2010-03-31,18.6125,18.8225,18.7775,17.4815,14.8335,UP,1
2010-04-01,18.885,18.78,18.756,17.5164,14.8779,UP,1
2010-04-05,19.2125,18.9775,18.851,17.5663,14.9234,UP,1
2010-04-06,19.7075,19.1025,19.054,17.6377,14.9717,DOWN,0
2010-04-07,19.295,19.7,19.1425,17.7029,15.0183,UP,1
2010-04-08,19.4875,19.1775,19.3175,17.7656,15.0691,UP,1
2010-04-09,19.9425,19.64,19.529,17.8375,15.1216,UP,1
2010-04-12,20.1275,19.9975,19.712,17.9192,15.1731,DOWN,0
2010-04-13,20.1075,20.09,19.792,18.0036,15.224,UP,1
2010-04-14,20.9675,20.4825,20.1265,18.0971,15.2802,DOWN,0
2010-04-15,20.9325,20.9975,20.4155,18.1904,15.3362,DOWN,0
2010-04-16,20.87,20.91,20.601,18.2798,15.3928,DOWN,0
2010-04-19,20.6625,20.7575,20.708,18.3809,15.4475,UP,1
2010-04-20,21.12,20.895,20.9105,18.4929,15.5054,UP,1
2010-04-21,21.27,21.21,20.971,18.6077,15.5654,UP,1
2010-04-22,22.175,21.2125,21.2195,18.7279,15.6318,DOWN,0
2010-04-23,22.04,22.1225,21.4535,18.845,15.6964,UP,1
2010-04-26,22.1225,22.1625,21.7455,18.9576,15.761,DOWN,0
2010-04-27,21.4525,22.2975,21.812,19.0612,15.8217,UP,1
2010-04-28,21.5375,21.6125,21.8655,19.161,15.8816,UP,1
2010-04-29,22.035,21.7075,21.8375,19.2678,15.9441,DOWN,0
2010-04-30,21.4,22.1,21.7095,19.3535,16.0014,UP,1
2010-05-03,21.93,21.52,21.671,19.4475,16.061,DOWN,0
2010-05-04,21.6475,22.25,21.71,19.5353,16.1182,DOWN,0
2010-05-05,21.305,21.375,21.6635,19.6202,16.1725,DOWN,0
2010-05-06,20.225,21.2425,21.3015,19.6775,16.2214,DOWN,0
2010-05-07,19.38,20.2425,20.8975,19.725,16.2652,UP,1
2010-05-10,21.3725,20.6175,20.786,19.8127,16.3169,UP,1
2010-05-11,21.55,20.99,20.7665,19.8892,16.3682,UP,1
2010-05-12,22.1,21.71,20.9255,19.972,16.423,DOWN,0
2010-05-13,21.67,22.1,21.2145,20.0526,16.4769,DOWN,0
2010-05-14,21.18,21.505,21.5745,20.1217,16.5288,UP,1
2010-05-17,21.31,21.38,21.562,20.1865,16.5807,DOWN,0
2010-05-18,21.04,21.75,21.46,20.2426,16.6318,DOWN,0
2010-05-19,20.4,20.7125,21.12,20.2822,16.6779,DOWN,0
2010-05-20,19.7575,19.72,20.7375,20.3014,16.7199,UP,1
2010-05-21,20.81,18.485,20.6635,20.3405,16.7675,DOWN,0
2010-05-24,20.5475,20.5825,20.511,20.3729,16.8136,DOWN,0
2010-05-25,20.5325,20.005,20.4095,20.4055,16.8578,UP,1
2010-05-26,20.9375,20.69,20.517,20.4408,16.9053,UP,1
2010-05-27,21.75,21.4175,20.9155,20.4921,16.958,DOWN,0
2010-05-28,21.6325,21.5675,21.08,20.5402,17.006,DOWN,0
2010-06-01,21.2225,21.0775,21.215,20.5846,17.0522,UP,1
2010-06-02,22.11,21.4825,21.5305,20.6392,17.1038,UP,1
2010-06-03,23.8,22.35,22.103,20.7297,17.1666,DOWN,0
2010-06-04,22.41,23.125,22.235,20.7971,17.2233,DOWN,0
2010-06-07,21.975,22.52,22.3035,20.8568,17.2769,UP,1
2010-06-08,22.0,22.275,22.459,20.922,17.3292,UP,1
2010-06-09,22.255,22.29,22.488,20.9933,17.3734,UP,1
2010-06-10,23.105,22.84,22.349,21.0783,17.4229,UP,1
2010-06-11,24.16,22.6225,22.699,21.1893,17.4783,DOWN,0
2010-06-14,23.375,24.2375,22.979,21.2791,17.5291,UP,1
2010-06-15,23.7525,23.5775,23.3295,21.3699,17.582,DOWN,0
2010-06-16,23.585,23.555,23.5955,21.4475,17.6346,UP,1
2010-06-17,24.275,23.7425,23.8295,21.5471,17.6912,DOWN,0
2010-06-18,23.93,24.22,23.7835,21.6359,17.7469,DOWN,0
2010-06-21,23.8525,24.35,23.879,21.7141,17.8017,DOWN,0
2010-06-22,22.975,23.725,23.7235,21.771,17.8512,UP,1
2010-06-23,23.235,23.1875,23.6535,21.8336,17.9013,DOWN,0
2010-06-24,22.76,23.3775,23.3505,21.8694,17.9471,UP,1
2010-06-25,22.905,22.9525,23.1455,21.9089,17.9922,DOWN,0
2010-06-28,22.82,22.9725,22.939,21.9479,18.0358,DOWN,0
2010-06-29,21.3525,22.4275,22.6145,21.9617,18.0702,UP,1
2010-06-30,21.455,21.265,22.2585,21.9684,18.1056,UP,1
2010-07-01,21.7675,21.415,22.06,21.9783,18.1435,UP,1
2010-07-02,21.7775,21.83,21.8345,21.9704,18.1807,UP,1
2010-07-06,22.0275,22.205,21.676,21.9701,18.2177,UP,1
2010-07-07,22.845,22.0025,21.9745,21.9846,18.2592,UP,1
2010-07-08,22.8925,23.2225,22.262,22.0134,18.3023,UP,1
2010-07-09,22.945,22.855,22.4975,22.0415,18.346,UP,1
2010-07-12,22.9625,22.8575,22.7345,22.0601,18.3889,UP,1
2010-07-13,23.4125,23.2175,23.0115,22.1003,18.4358,UP,1
2010-07-14,23.9325,23.74,23.229,22.1404,18.4866,UP,1
2010-07-15,23.9975,23.975,23.45,22.1874,18.5348,DOWN,0
2010-07-16,23.0125,23.8225,23.4635,22.2215,18.5784,UP,1
2010-07-19,23.1575,23.0075,23.5025,22.2802,18.623,UP,1
2010-07-20,23.28,22.6425,23.476,22.3582,18.6712,DOWN,0
2010-07-21,23.04,23.425,23.2975,22.3915,18.7183,UP,1
2010-07-22,23.9825,23.4325,23.2945,22.4402,18.7677,UP,1
2010-07-23,24.9425,23.93,23.6805,22.497,18.8192,UP,1
2010-07-26,25.0175,25.0,24.0525,22.564,18.8712,DOWN,0
2010-07-27,24.7,25.1525,24.3365,22.6344,18.9193,DOWN,0
2010-07-28,24.5275,24.635,24.634,22.6987,18.9657,DOWN,0
2010-07-29,24.4475,24.87,24.727,22.7669,19.0111,UP,1
2010-07-30,24.7375,24.2125,24.686,22.8536,19.0584,UP,1
2010-08-02,25.4775,25.275,24.778,22.968,19.1076,DOWN,0
2010-08-03,25.2525,25.4475,24.8885,23.0569,19.1552,UP,1
2010-08-04,25.89,25.3,25.161,23.1637,19.2067,DOWN,0
2010-08-05,25.6725,25.865,25.406,23.2665,19.2565,DOWN,0
2010-08-06,25.5825,25.355,25.575,23.3594,19.3067,UP,1
2010-08-09,26.015,25.59,25.6825,23.4447,19.3574,DOWN,0
2010-08-10,25.4125,25.49,25.7145,23.5203,19.4061,DOWN,0
2010-08-11,24.4775,24.78,25.432,23.5854,19.4496,DOWN,0
2010-08-12,24.2375,23.925,25.145,23.628,19.494,UP,1
2010-08-13,24.31,24.245,24.8905,23.6382,19.5414,DOWN,0
2010-08-16,24.1575,24.2225,24.519,23.6731,19.5898,UP,1
2010-08-17,24.8325,24.5975,24.403,23.7303,19.6393,DOWN,0
2010-08-18,24.8325,24.875,24.474,23.7869,19.6926,DOWN,0
2010-08-19,24.1025,24.86,24.447,23.8239,19.7408,UP,1
2010-08-20,28.1875,26.0625,25.2225,23.9255,19.8085,DOWN,0
2010-08-23,28.07,27.68,26.005,24.0037,19.8754,UP,1
2010-08-24,28.3225,27.11,26.703,24.1027,19.9412,DOWN,0
2010-08-25,28.0475,27.955,27.346,24.1886,20.0052,DOWN,0
2010-08-26,27.46,28.0675,28.0175,24.2661,20.0632,UP,1
2010-08-27,27.87,27.6325,27.954,24.338,20.1229,DOWN,0
2010-08-30,27.2925,27.5425,27.7985,24.4052,20.18,UP,1
2010-08-31,27.47,27.1325,27.628,24.4776,20.2387,UP,1
2010-09-01,29.1,27.9725,27.8385,24.6001,20.3015,UP,1
2010-09-02,29.78,28.9925,28.3025,24.731,20.3669,UP,1
2010-09-03,29.9075,29.94,28.71,24.8739,20.4344,UP,1
2010-09-07,29.9125,29.755,29.234,25.0141,20.5044,UP,1
2010-09-08,29.9475,30.1075,29.7295,25.1566,20.576,DOWN,0
2010-09-09,29.4125,30.49,29.792,25.3178,20.6448,DOWN,0
2010-09-10,29.355,29.6275,29.707,25.4758,20.711,UP,1
2010-09-13,29.6475,29.7175,29.655,25.6334,20.7774,DOWN,0
2010-09-14,29.445,29.1875,29.5615,25.7868,20.8433,DOWN,0
2010-09-15,29.2025,29.3725,29.4125,25.9303,20.9102,UP,1
2010-09-16,29.23,29.09,29.376,26.058,20.978,DOWN,0
2010-09-17,29.185,29.495,29.342,26.1838,21.0435,UP,1
2010-09-20,30.785,29.4575,29.5695,26.3406,21.1166,DOWN,0
2010-09-21,30.3475,30.695,29.75,26.4883,21.1874,DOWN,0
2010-09-22,29.6725,30.3375,29.844,26.6135,21.2534,DOWN,0
2010-09-23,29.3725,29.475,29.8725,26.7223,21.3179,UP,1
2010-09-24,29.835,29.925,30.0025,26.8391,21.3869,DOWN,0
2010-09-27,29.26,29.8275,29.6975,26.964,21.4535,DOWN,0
2010-09-28,28.6925,29.47,29.3665,27.0747,21.5161,DOWN,0
2010-09-29,28.395,28.7325,29.111,27.177,21.579,DOWN,0
2010-09-30,27.95,28.68,28.8265,27.2752,21.6376,UP,1
2010-10-01,28.0,28.2725,28.4595,27.3556,21.6962,UP,1
2010-10-04,28.02,27.9225,28.2115,27.4171,21.7541,UP,1
2010-10-05,28.4775,28.5,28.1685,27.4863,21.8154,DOWN,0
2010-10-06,26.2375,28.53,27.737,27.5171,21.8617,DOWN,0
2010-10-07,26.23,26.705,27.393,27.5511,21.9057,UP,1
2010-10-08,26.4675,26.2225,27.0865,27.5915,21.949,DOWN,0
2010-10-11,24.9775,26.4525,26.478,27.5963,21.9831,UP,1
2010-10-12,26.3675,24.9525,26.056,27.6141,22.0241,UP,1
2010-10-13,26.8275,26.72,26.174,27.6456,22.0662,UP,1
2010-10-14,26.84,26.8825,26.296,27.6646,22.1071,UP,1
2010-10-15,27.095,27.1,26.4215,27.6931,22.1501,DOWN,0
2010-10-18,26.4075,27.23,26.7075,27.7096,22.1899,DOWN,0
2010-10-19,25.9075,25.2725,26.6155,27.7074,22.2259,UP,1
2010-10-20,26.1075,26.1275,26.4715,27.7213,22.2633,UP,1
2010-10-21,26.325,26.2025,26.3685,27.7583,22.302,UP,1
2010-10-22,26.985,26.3675,26.3465,27.8132,22.3444,UP,1
2010-10-25,28.1375,27.4075,26.6925,27.8898,22.3924,DOWN,0
2010-10-26,27.965,27.9167,27.104,27.9659,22.4401,UP,1
2010-10-27,28.765,28.6075,27.6355,28.0446,22.4986,DOWN,0
2010-10-28,28.75,28.88,28.1205,28.1229,22.5567,UP,1
2010-10-29,29.0175,28.7125,28.527,28.2212,22.6153,DOWN,0
2010-11-01,28.4375,29.085,28.587,28.2262,22.6717,UP,1
2010-11-02,28.8575,28.5675,28.7655,28.242,22.7291,UP,1
2010-11-03,29.1125,28.9475,28.835,28.2578,22.789,DOWN,0
2010-11-04,28.5075,29.5,28.7865,28.267,22.8479,DOWN,0
2010-11-05,28.2925,28.7,28.6415,28.2837,22.9087,UP,1
2010-11-08,28.625,28.475,28.679,28.2988,22.9717,UP,1
2010-11-09,28.6925,28.545,28.646,28.3268,23.0334,UP,1
2010-11-10,29.47,28.695,28.7175,28.3668,23.099,DOWN,0
2010-11-11,29.1825,28.8275,28.8525,28.3684,23.1647,DOWN,0
2010-11-12,28.7525,28.895,28.9445,28.3479,23.229,DOWN,0
2010-11-15,28.4075,28.825,28.901,28.3179,23.2896,DOWN,0
2010-11-16,27.755,28.1275,28.7135,28.2747,23.347,DOWN,0
2010-11-17,27.5375,27.8025,28.327,28.2265,23.4027,UP,1
2010-11-18,28.9425,28.2875,28.279,28.2171,23.4694,UP,1
2010-11-19,34.185,31.6,29.3655,28.3137,23.5627,UP,1
2010-11-22,34.9575,33.825,30.6755,28.4199,23.6598,UP,1
2010-11-23,35.625,34.315,32.2495,28.5435,23.7571,UP,1
2010-11-24,36.2925,35.4525,34.0005,28.6853,23.8577,UP,1
2010-11-26,36.4575,35.575,35.5035,28.8299,23.9575,DOWN,0
2010-11-29,35.9525,36.0,35.857,28.9652,24.0559,DOWN,0
2010-11-30,34.805,35.5375,35.8265,29.0456,24.1472,UP,1
2010-12-01,36.01,35.5175,35.9035,29.1589,24.2438,DOWN,0
2010-12-02,35.755,36.055,35.796,29.2805,24.337,DOWN,0
2010-12-03,35.7025,35.475,35.645,29.4071,24.4294,UP,1
2010-12-06,36.3075,35.9975,35.716,29.5366,24.5246,UP,1
2010-12-07,36.31,37.25,36.017,29.6776,24.6208,UP,1
2010-12-08,37.645,37.2725,36.344,29.8566,24.7223,DOWN,0
2010-12-09,37.1225,37.815,36.6175,30.0312,24.8229,UP,1
2010-12-10,37.1525,37.1525,36.9075,30.2152,24.9237,DOWN,0
2010-12-13,35.97,37.4725,36.84,30.3746,25.0149,DOWN,0
2010-12-14,34.08,36.0025,36.394,30.4958,25.0955,DOWN,0
2010-12-15,33.93,33.9175,35.651,30.6049,25.177,UP,1
2010-12-16,34.3825,34.12,35.103,30.7678,25.2603,DOWN,0
2010-12-17,34.125,34.5,34.4975,30.9257,25.3405,DOWN,0
2010-12-20,33.5525,34.195,34.014,31.0674,25.4171,UP,1
2010-12-21,34.7575,33.8475,34.1495,31.263,25.4988,DOWN,0
2010-12-22,33.8825,34.565,34.14,31.4133,25.5742,DOWN,0
2010-12-23,33.86,33.8025,34.0355,31.5539,25.6492,DOWN,0
2010-12-27,33.5025,33.81,33.911,31.6872,25.7221,DOWN,0
2010-12-28,33.33,33.6925,33.8665,31.8119,25.7943,DOWN,0
2010-12-29,33.2375,33.3625,33.5625,31.9485,25.8646,DOWN,0
2010-12-30,33.06,33.1325,33.398,32.0915,25.934,DOWN,0
2010-12-31,33.0,32.92,33.226,32.2293,26.0028,UP,1
2011-01-03,34.15,33.2825,33.3555,32.3859,26.0786,DOWN,0
2011-01-04,33.9225,34.6125,33.474,32.5246,26.1513,UP,1
2011-01-05,35.55,34.0888,33.9365,32.6728,26.2327,UP,1
2011-01-06,35.835,36.04,34.4915,32.8303,26.3166,DOWN,0
2011-01-07,35.555,35.835,35.0025,32.966,26.3994,UP,1
2011-01-10,35.66,35.2525,35.3045,33.1043,26.4841,DOWN,0
2011-01-11,35.28,35.9675,35.576,33.2295,26.567,UP,1
2011-01-12,35.41,35.7325,35.548,33.369,26.6498,UP,1
2011-01-13,35.9625,35.4975,35.5735,33.5111,26.7365,UP,1
2011-01-14,36.6175,35.75,35.786,33.6612,26.8252,DOWN,0
2011-01-18,36.0825,36.2825,35.8705,33.8127,26.9095,DOWN,0
2011-01-19,35.21,36.165,35.8565,33.951,26.9871,DOWN,0
2011-01-20,32.9475,33.3025,35.364,34.0375,27.0553,UP,1
2011-01-21,33.06,33.21,34.7835,34.1248,27.1232,DOWN,0
2011-01-24,31.9575,32.06,33.8515,34.1745,27.1833,DOWN,0
2011-01-25,30.9925,31.4125,32.8335,34.2108,27.2376,UP,1
2011-01-26,32.0725,31.85,32.206,34.2772,27.2974,DOWN,0
2011-01-27,32.06,32.435,32.0285,34.3502,27.3529,UP,1
2011-01-28,32.9025,32.56,31.997,34.4531,27.4127,DOWN,0
2011-01-31,32.285,32.96,32.0625,34.5481,27.4698,UP,1
2011-02-01,32.91,32.505,32.446,34.6274,27.531,UP,1
2011-02-02,33.77,32.89,32.7855,34.6192,27.5943,DOWN,0
2011-02-03,33.5425,33.7575,33.082,34.5909,27.6556,UP,1
2011-02-04,34.4875,33.8225,33.399,34.5681,27.7172,DOWN,0
2011-02-07,34.225,34.52,33.787,34.5268,27.7781,DOWN,0
2011-02-08,34.075,34.25,34.02,34.4791,27.8379,DOWN,0
2011-02-09,33.6125,33.8825,33.9885,34.4323,27.8987,UP,1
2011-02-10,34.49,33.29,34.178,34.426,27.9635,UP,1
2011-02-11,35.3775,34.3725,34.356,34.4133,28.0302,UP,1
2011-02-14,35.555,35.21,34.622,34.4093,28.1009,UP,1
2011-02-15,35.6225,36.2725,34.9315,34.4077,28.1694,UP,1
2011-02-16,35.6875,35.6875,35.3465,34.3953,28.2396,DOWN,0
2011-02-17,35.235,35.515,35.4955,34.3738,28.3093,UP,1
2011-02-18,35.77,35.375,35.574,34.3363,28.387,DOWN,0
2011-02-22,34.1875,35.205,35.3005,34.2776,28.461,DOWN,0
2011-02-23,33.3425,34.1625,34.8445,34.2014,28.5209,UP,1
2011-02-24,33.58,33.665,34.423,34.1536,28.581,UP,1
2011-02-25,34.7075,36.375,34.3175,34.1662,28.6441,DOWN,0
2011-02-28,33.0675,34.2125,33.777,34.1489,28.701,DOWN,0
2011-03-01,32.0125,33.165,33.342,34.1015,28.7552,DOWN,0
2011-03-02,32.0025,32.125,33.074,34.0591,28.8087,UP,1
2011-03-03,32.5175,32.485,32.8615,34.0384,28.8661,DOWN,0
2011-03-04,32.4925,32.91,32.4185,33.9931,28.9265,DOWN,0
2011-03-07,32.005,32.245,32.206,33.9556,28.9878,DOWN,0
2011-03-08,31.83,31.86,32.1695,33.915,29.0429,UP,1
2011-03-09,31.9275,31.645,32.1545,33.8835,29.0998,DOWN,0
2011-03-10,31.8,31.4275,32.011,33.8529,29.1561,UP,1
2011-03-11,31.9675,31.25,31.906,33.8275,29.2112,DOWN,0
2011-03-14,31.235,31.405,31.752,33.791,29.2587,UP,1
2011-03-15,31.3875,30.14,31.6635,33.7587,29.3074,DOWN,0
2011-03-16,31.04,31.3475,31.486,33.6965,29.3565,DOWN,0
2011-03-17,30.5825,31.4725,31.2425,33.6297,29.3989,DOWN,0
2011-03-18,30.0025,31.0375,30.8495,33.5188,29.4299,UP,1
2011-03-21,31.105,30.195,30.8235,33.4242,29.4734,DOWN,0
2011-03-22,30.3725,30.965,30.6205,33.3205,29.5154,UP,1
2011-03-23,30.53,30.2275,30.5185,33.2179,29.558,UP,1
2011-03-24,32.3125,31.425,30.8645,33.1586,29.6083,DOWN,0
2011-03-25,31.8625,32.3375,31.2365,33.0876,29.6521,UP,1
2011-03-28,31.9975,31.9825,31.415,33.0083,29.6913,DOWN,0
2011-03-29,31.85,31.7725,31.7105,32.9129,29.7337,UP,1
2011-03-30,33.6225,31.9775,32.329,32.8637,29.783,DOWN,0
2011-03-31,33.395,33.1175,32.5455,32.8274,29.8321,UP,1
2011-04-01,33.53,33.74,32.879,32.8391,29.8783,DOWN,0
2011-04-04,33.5275,33.65,33.185,32.8484,29.9263,DOWN,0
2011-04-05,33.4025,33.2825,33.4955,32.8773,29.9741,DOWN,0
2011-04-06,32.8575,33.55,33.3425,32.9146,30.0235,UP,1
2011-04-07,33.49,33.3425,33.3615,32.943,30.0748,UP,1
2011-04-08,33.6625,33.63,33.388,32.975,30.1293,DOWN,0
2011-04-11,33.655,33.645,33.4135,32.9901,30.183,DOWN,0
2011-04-12,33.205,33.2,33.374,33.0085,30.2349,UP,1
2011-04-13,33.595,33.5525,33.5215,33.0222,30.2962,DOWN,0
2011-04-14,33.255,33.28,33.4745,33.0119,30.3552,UP,1
2011-04-15,33.4325,33.3275,33.4285,33.0097,30.4135,DOWN,0
2011-04-18,33.0475,33.12,33.307,32.9809,30.4698,DOWN,0
2011-04-19,32.6325,32.93,33.1925,32.949,30.5229,UP,1
2011-04-20,35.52,33.7,33.5775,32.9779,30.5862,DOWN,0
2011-04-21,34.9675,35.2275,33.92,33.005,30.6466,DOWN,0
2011-04-25,34.7025,34.97,34.174,33.0093,30.7054,DOWN,0
2011-04-26,34.4025,34.7725,34.445,32.9898,30.7626,UP,1
2011-04-27,34.755,34.3275,34.8695,32.9738,30.8193,DOWN,0
2011-04-28,34.4625,34.525,34.658,32.9506,30.872,UP,1
2011-04-29,34.65,34.3725,34.5945,32.9298,30.9252,DOWN,0
2011-05-02,34.0475,34.905,34.4635,32.9061,30.9804,DOWN,0
2011-05-03,33.415,34.0023,34.266,32.859,31.0317,DOWN,0
2011-05-04,32.9175,33.31,33.8985,32.8336,31.0799,DOWN,0
2011-05-05,32.7425,32.4925,33.5545,32.8216,31.1284,UP,1
2011-05-06,33.08,33.4025,33.2405,32.8116,31.1739,UP,1
2011-05-09,33.1775,33.1475,33.0665,32.781,31.215,UP,1
2011-05-10,33.8425,33.39,33.152,32.7965,31.2592,DOWN,0
2011-05-11,33.595,33.89,33.2875,32.8281,31.3036,UP,1
2011-05-12,33.8725,33.625,33.5135,32.8655,31.3504,DOWN,0
2011-05-13,33.7275,33.94,33.643,32.8897,31.3968,DOWN,0
2011-05-16,32.24,33.225,33.4555,32.8847,31.4343,UP,1
2011-05-17,32.52,32.165,33.191,32.895,31.4695,UP,1
2011-05-18,33.5625,32.5475,33.1845,32.9296,31.511,UP,1
2011-05-19,33.9525,33.97,33.2005,32.9701,31.5514,UP,1
2011-05-20,36.6525,36.31,33.7855,33.0672,31.6063,DOWN,0
2011-05-23,36.325,36.0525,34.6025,33.1543,31.66,UP,1
2011-05-24,37.65,36.9475,35.6285,33.2826,31.7181,UP,1
2011-05-25,37.7325,37.135,36.4625,33.4095,31.7797,UP,1
2011-05-26,38.39,37.2475,37.35,33.5565,31.8493,DOWN,0
2011-05-27,37.825,38.2475,37.5845,33.7014,31.9172,UP,1
2011-05-31,38.065,38.0075,37.9325,33.8626,31.986,DOWN,0
2011-06-01,36.445,37.6975,37.6915,33.9694,32.0475,UP,1
2011-06-02,37.06,36.4,37.557,34.1032,32.1086,DOWN,0
2011-06-03,36.2475,36.12,37.1285,34.2175,32.1657,DOWN,0
2011-06-06,35.7075,36.12,36.705,34.2854,32.2237,DOWN,0
2011-06-07,35.51,35.825,36.194,34.3584,32.2603,DOWN,0
2011-06-08,35.07,35.4325,35.919,34.4198,32.2953,UP,1
2011-06-09,35.455,35.4425,35.598,34.4919,32.331,DOWN,0
2011-06-10,35.075,35.49,35.3635,34.521,32.3661,DOWN,0
2011-06-13,34.275,35.1475,35.077,34.5386,32.4002,UP,1
2011-06-14,35.155,34.885,35.006,34.5711,32.4366,DOWN,0
2011-06-15,34.865,34.7475,34.965,34.5979,32.4745,DOWN,0
2011-06-16,34.32,34.8375,34.738,34.6162,32.5087,UP,1
2011-06-17,34.8825,34.86,34.6995,34.6567,32.5376,DOWN,0
2011-06-20,34.8625,34.845,34.817,34.6841,32.563,UP,1
2011-06-21,35.98,35.0275,34.982,34.7305,32.5934,DOWN,0
2011-06-22,35.5375,35.7975,35.1165,34.7682,32.6215,UP,1
2011-06-23,36.12,35.0025,35.4765,34.8264,32.6524,DOWN,0
2011-06-24,35.76,36.0425,35.652,34.8697,32.6841,UP,1
2011-06-27,36.2725,35.5675,35.934,34.9301,32.7187,UP,1
2011-06-28,36.8425,36.3425,36.1065,34.9983,32.7547,DOWN,0
2011-06-29,36.5625,36.9275,36.3115,35.0686,32.7903,UP,1
2011-06-30,37.245,36.7875,36.5365,35.1608,32.8305,UP,1
2011-07-01,37.3475,37.3275,36.854,35.1974,32.8711,UP,1
2011-07-05,38.4875,37.4025,37.297,35.2678,32.9176,UP,1
2011-07-06,39.0725,38.4325,37.743,35.3552,32.959,UP,1
2011-07-07,39.5325,39.3725,38.337,35.4578,33.0049,DOWN,0
2011-07-08,39.1675,38.6125,38.7215,35.546,33.0524,DOWN,0
2011-07-11,38.1075,38.6525,38.8735,35.619,33.0961,DOWN,0
2011-07-12,37.725,38.275,38.721,35.6804,33.1355,UP,1
2011-07-13,38.22,38.11,38.5505,35.7639,33.1804,DOWN,0
2011-07-14,37.62,38.205,38.168,35.848,33.225,UP,1
2011-07-15,38.6,38.075,38.0545,35.9616,33.276,DOWN,0
2011-07-18,38.1575,38.44,38.0645,36.0699,33.327,UP,1
2011-07-19,39.83,38.4175,38.4855,36.2049,33.3862,DOWN,0
2011-07-20,38.71,40.0175,38.5835,36.3156,33.4396,DOWN,0
2011-07-21,36.7725,38.4725,38.414,36.3742,33.4811,UP,1
2011-07-22,37.6025,36.9825,38.2145,36.4543,33.5379,DOWN,0
2011-07-25,37.4075,37.1775,38.0645,36.525,33.5938,UP,1
2011-07-26,37.9375,37.5,37.686,36.6092,33.6512,DOWN,0
2011-07-27,36.3475,37.7925,37.2135,36.6914,33.708,UP,1
2011-07-28,36.525,36.575,37.164,36.7715,33.7588,DOWN,0
2011-07-29,36.1775,36.1675,36.879,36.8238,33.8056,UP,1
2011-08-01,36.415,37.1425,36.6805,36.873,33.8534,DOWN,0
2011-08-02,35.815,36.1425,36.256,36.8563,33.897,UP,1
2011-08-03,35.995,36.2775,36.1855,36.8497,33.945,DOWN,0
2011-08-04,33.8575,35.6275,35.652,36.7738,33.9847,UP,1
2011-08-05,33.9225,34.82,35.201,36.6976,34.0238,DOWN,0
2011-08-08,31.2325,33.0725,34.1645,36.5545,34.0483,UP,1
2011-08-09,33.1275,31.7625,33.627,36.4605,34.0791,DOWN,0
2011-08-10,32.0575,32.4,32.8395,36.3404,34.0987,UP,1
2011-08-11,33.6375,32.4075,32.7955,36.2842,34.127,DOWN,0
2011-08-12,33.52,33.975,32.715,36.2134,34.1508,UP,1
2011-08-15,34.3425,34.105,33.337,36.1753,34.1788,DOWN,0
2011-08-16,33.2925,34.495,33.37,36.127,34.2001,DOWN,0
2011-08-17,31.5775,33.2325,33.274,36.0484,34.2158,DOWN,0
2011-08-18,28.515,30.715,32.2495,35.9173,34.2141,DOWN,0
2011-08-19,27.75,29.43,31.0955,35.7632,34.2073,DOWN,0
2011-08-22,27.715,28.565,29.77,35.616,34.2033,UP,1
2011-08-23,29.665,28.1125,29.0445,35.5238,34.2102,DOWN,0
2011-08-24,29.105,29.38,28.55,35.4028,34.2126,DOWN,0
2011-08-25,28.1175,28.91,28.4705,35.2678,34.2097,UP,1
2011-08-26,29.375,27.87,28.7955,35.1689,34.2093,UP,1
2011-08-29,31.645,29.705,29.5815,35.1042,34.2216,DOWN,0
2011-08-30,30.865,31.315,29.8215,35.0242,34.2321,UP,1
2011-08-31,32.1875,31.445,30.438,34.9484,34.251,DOWN,0
2011-09-01,31.75,32.18,31.1645,34.8727,34.271,DOWN,0
2011-09-02,30.9025,31.0025,31.47,34.7683,34.2878,DOWN,0
2011-09-06,30.2325,29.8875,31.1875,34.6578,34.2943,UP,1
2011-09-07,31.365,31.0875,31.2875,34.5596,34.2802,DOWN,0
2011-09-08,31.2225,31.12,31.0945,34.4472,34.2615,DOWN,0
2011-09-09,30.8075,30.8375,30.906,34.3321,34.2374,UP,1
2011-09-12,30.935,30.3225,30.9125,34.2059,34.2106,UP,1
2011-09-13,31.645,30.9425,31.195,34.0919,34.1866,UP,1
2011-09-14,32.59,31.735,31.44,33.9739,34.1698,UP,1
