ticker,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-09-06,51.57,51.78,50.618,53.1554,48.5766,UP,1
2019-09-09,52.14,51.95,50.834,53.079,48.6235,UP,1
2019-09-10,53.52,52.14,51.734,53.0068,48.6774,UP,1
2019-09-11,54.74,53.71,52.7,52.9528,48.7347,DOWN,0
2019-09-12,54.25,55.0,53.244,52.9092,48.7899,UP,1
2019-09-13,54.45,54.77,53.82,52.861,48.8424,DOWN,0
2019-09-16,53.45,54.07,54.082,52.7996,48.8938,DOWN,0
2019-09-17,52.74,53.21,53.926,52.7356,48.9365,UP,1
2019-09-18,52.86,52.55,53.55,52.6788,48.9837,UP,1
2019-09-19,53.06,53.02,53.312,52.6402,49.03,DOWN,0
2019-09-20,52.75,53.33,52.972,52.597,49.0692,UP,1
2019-09-23,53.19,52.57,52.92,52.5382,49.124,UP,1
2019-09-24,53.34,53.49,53.04,52.4778,49.178,UP,1
2019-09-25,53.93,53.24,53.254,52.4254,49.2347,UP,1
2019-09-26,54.3,54.09,53.502,52.4022,49.292,UP,1
2019-09-27,54.48,54.64,53.848,52.4002,49.3557,UP,1
2019-09-30,54.7,54.85,54.15,52.4212,49.4186,DOWN,0
2019-10-01,54.4,55.09,54.362,52.4604,49.4856,UP,1
2019-10-02,54.44,53.85,54.464,52.4808,49.5557,UP,1
2019-10-03,54.92,54.28,54.588,52.4826,49.6322,UP,1
2019-10-04,56.12,55.03,54.916,52.4896,49.7148,UP,1
2019-10-07,56.23,55.83,55.222,52.5036,49.7997,DOWN,0
2019-10-08,55.24,55.42,55.39,52.5114,49.8867,UP,1
2019-10-09,55.73,55.79,55.648,52.5066,49.9797,DOWN,0
2019-10-10,55.68,55.56,55.8,52.5214,50.0783,UP,1
2019-10-11,56.62,56.26,55.9,52.5952,50.1745,DOWN,0
2019-10-14,56.1,56.68,55.874,52.684,50.2655,UP,1
2019-10-15,57.01,56.36,56.228,52.8144,50.3624,UP,1
2019-10-16,57.24,56.93,56.53,52.9296,50.4587,UP,1
2019-10-17,58.45,57.64,57.084,53.0592,50.5585,UP,1
2019-10-18,58.92,58.33,57.544,53.1768,50.6648,DOWN,0
2019-10-21,58.24,58.67,57.972,53.3044,50.7566,UP,1
2019-10-22,58.47,58.61,58.264,53.4558,50.8449,DOWN,0
2019-10-23,58.38,58.32,58.492,53.5906,50.9321,UP,1
2019-10-24,60.77,59.4,58.956,53.809,51.0252,DOWN,0
2019-10-25,60.36,60.63,59.244,54.0216,51.1141,UP,1
2019-10-28,60.67,61.4,59.73,54.2246,51.2031,UP,1
2019-10-29,60.73,60.52,60.182,54.4156,51.2932,UP,1
2019-10-30,60.87,60.67,60.68,54.6146,51.3874,DOWN,0
2019-10-31,60.05,60.77,60.536,54.774,51.4805,UP,1
2019-11-01,61.4,60.62,60.744,54.9574,51.5763,UP,1
2019-11-04,61.96,61.88,61.002,55.2054,51.6708,UP,1
2019-11-05,62.0,62.17,61.256,55.4408,51.7719,DOWN,0
2019-11-06,61.82,62.15,61.446,55.6884,51.8752,DOWN,0
2019-11-07,61.56,62.1,61.748,55.9252,51.973,UP,1
2019-11-08,62.06,61.41,61.88,56.1486,52.0736,DOWN,0
2019-11-11,61.67,61.43,61.822,56.3608,52.1697,UP,1
2019-11-12,62.38,61.91,61.898,56.628,52.2663,UP,1
2019-11-13,62.68,62.15,62.07,56.8834,52.362,UP,1
2019-11-14,63.15,62.44,62.388,57.1158,52.4513,DOWN,0
2019-11-15,63.06,63.66,62.588,57.3456,52.5421,UP,1
2019-11-18,63.57,62.79,62.968,57.5742,52.6313,DOWN,0
2019-11-19,62.24,63.24,62.94,57.7486,52.7159,DOWN,0
2019-11-20,61.95,62.21,62.794,57.8928,52.8017,UP,1
2019-11-21,62.56,62.38,62.676,58.059,52.8907,UP,1
2019-11-22,62.95,62.81,62.654,58.229,52.9817,UP,1
2019-11-25,63.77,63.15,62.694,58.4354,53.0748,UP,1
2019-11-26,64.8,64.02,63.206,58.6766,53.1634,DOWN,0
2019-11-27,64.38,64.67,63.692,58.907,53.2481,DOWN,0
2019-11-29,63.26,64.19,63.832,59.111,53.3292,DOWN,0
2019-12-02,62.43,63.27,63.728,59.3046,53.4043,DOWN,0
2019-12-03,62.23,61.69,63.42,59.4854,53.4752,UP,1
2019-12-04,63.16,62.52,63.092,59.6818,53.5518,UP,1
2019-12-05,63.9,63.35,62.996,59.8812,53.6314,UP,1
2019-12-06,64.6,64.76,63.264,60.0872,53.7111,DOWN,0
2019-12-09,64.1,64.38,63.598,60.2796,53.7897,DOWN,0
2019-12-10,64.0,64.28,63.952,60.4656,53.8695,UP,1
2019-12-11,65.16,64.14,64.352,60.6808,53.9544,UP,1
2019-12-12,65.52,64.68,64.676,60.9024,54.0464,DOWN,0
2019-12-13,65.09,65.22,64.774,61.1058,54.134,UP,1
2019-12-16,65.46,65.6,65.046,61.2926,54.221,UP,1
2019-12-17,65.98,65.25,65.442,61.4876,54.3159,DOWN,0
2019-12-18,65.74,66.1,65.558,61.6976,54.4105,DOWN,0
2019-12-19,65.26,65.47,65.506,61.8882,54.5066,UP,1
2019-12-20,65.3,65.64,65.548,62.0806,54.6021,DOWN,0
2019-12-23,64.47,65.36,65.35,62.2376,54.6934,UP,1
2019-12-24,65.31,64.57,65.216,62.4218,54.7883,UP,1
2019-12-26,65.49,65.26,65.166,62.5914,54.8844,UP,1
2019-12-27,65.59,65.69,65.232,62.7584,54.9837,DOWN,0
2019-12-30,65.38,65.57,65.248,62.897,55.0809,DOWN,0
2019-12-31,65.34,65.28,65.422,63.0254,55.1754,UP,1
2020-01-02,65.81,65.5,65.522,63.1768,55.2738,DOWN,0
2020-01-03,65.39,64.87,65.502,63.3152,55.373,UP,1
2020-01-06,65.89,65.27,65.562,63.4654,55.4705,DOWN,0
2020-01-07,65.56,65.52,65.598,63.5612,55.5733,UP,1
2020-01-08,66.79,65.84,65.888,63.6898,55.6797,DOWN,0
2020-01-09,66.63,67.19,66.052,63.809,55.7838,UP,1
2020-01-10,66.96,66.73,66.366,63.9336,55.8883,UP,1
2020-01-13,68.1,67.18,66.808,64.0782,55.995,DOWN,0
2020-01-14,68.02,68.27,67.3,64.2376,56.0971,UP,1
2020-01-15,69.07,68.02,67.756,64.391,56.203,UP,1
2020-01-16,69.6,69.66,68.35,64.5438,56.3132,DOWN,0
2020-01-17,69.41,70.0,68.84,64.692,56.4192,UP,1
2020-01-21,69.9,69.23,69.2,64.8536,56.5241,UP,1
2020-01-22,69.98,70.0,69.592,65.022,56.6227,UP,1
2020-01-23,70.56,69.73,69.89,65.192,56.723,DOWN,0
2020-01-24,69.51,70.48,69.872,65.3488,56.8236,DOWN,0
2020-01-27,67.46,68.23,69.482,65.4504,56.9125,UP,1
2020-01-28,67.89,68.0,69.08,65.5546,57.0064,DOWN,0
2020-01-29,67.26,68.26,68.536,65.6368,57.0971,UP,1
2020-01-30,71.01,66.74,68.626,65.7958,57.2051,DOWN,0
2020-01-31,68.71,70.28,68.466,65.8986,57.3018,UP,1
2020-02-03,68.98,68.95,68.77,66.0334,57.404,UP,1
2020-02-04,71.24,70.22,69.44,66.2192,57.5154,UP,1
2020-02-05,72.06,71.86,70.4,66.4092,57.634,DOWN,0
2020-02-06,71.54,72.5,70.506,66.581,57.7449,DOWN,0
2020-02-07,70.75,71.03,70.914,66.7206,57.8494,UP,1
2020-02-10,71.73,70.53,71.464,66.8592,57.9478,UP,1
2020-02-11,72.37,72.39,71.69,67.019,58.0479,UP,1
2020-02-12,72.48,72.67,71.774,67.2034,58.1473,UP,1
2020-02-13,72.64,72.1,71.994,67.4076,58.2466,UP,1
2020-02-14,72.99,72.57,72.442,67.6228,58.3477,DOWN,0
2020-02-18,72.61,72.66,72.618,67.8118,58.4416,DOWN,0
2020-02-19,72.33,72.76,72.61,67.9804,58.5254,UP,1
2020-02-20,72.99,72.1,72.712,68.1482,58.6145,DOWN,0
2020-02-21,71.03,72.53,72.39,68.2868,58.6975,DOWN,0
2020-02-24,69.34,68.62,71.66,68.3936,58.7733,DOWN,0
2020-02-25,67.11,69.66,70.56,68.4326,58.8387,DOWN,0
2020-02-26,64.83,67.52,69.06,68.4188,58.8921,DOWN,0
2020-02-27,62.3,63.38,66.922,68.363,58.9418,DOWN,0
2020-02-28,61.75,60.14,65.066,68.2888,58.9855,UP,1
2020-03-02,63.67,62.27,63.932,68.2426,59.038,DOWN,0
2020-03-03,62.82,63.36,63.074,68.1842,59.0861,UP,1
2020-03-04,67.18,64.58,63.544,68.2226,59.158,DOWN,0
2020-03-05,63.87,65.04,63.858,68.194,59.2158,DOWN,0
2020-03-06,60.42,61.51,63.592,68.113,59.2511,DOWN,0
2020-03-09,56.17,56.16,62.092,67.9302,59.2683,UP,1
2020-03-10,59.36,58.03,61.4,67.8076,59.3029,DOWN,0
2020-03-11,54.94,57.44,58.952,67.5946,59.3128,DOWN,0
2020-03-12,47.65,51.41,55.708,67.24,59.2959,UP,1
2020-03-13,48.6,50.17,53.344,66.9052,59.2876,DOWN,0
2020-03-16,40.9,43.96,50.29,66.407,59.2398,UP,1
2020-03-17,41.7,41.67,46.758,65.9332,59.208,DOWN,0
2020-03-18,36.5,38.47,43.07,65.3454,59.1449,UP,1
2020-03-19,37.72,35.9,41.084,64.7886,59.0775,DOWN,0
2020-03-20,36.6,38.86,38.684,64.1848,58.9998,DOWN,0
2020-03-23,34.83,36.04,37.47,63.5488,58.9135,UP,1
2020-03-24,40.37,36.99,37.204,63.017,58.8554,UP,1
2020-03-25,42.41,40.43,38.386,62.5032,58.804,UP,1
2020-03-26,44.45,43.07,39.732,62.0318,58.765,DOWN,0
2020-03-27,43.44,42.56,41.1,61.5192,58.7227,UP,1
2020-03-30,44.51,43.22,43.036,61.0174,58.6793,DOWN,0
2020-03-31,43.25,44.06,43.612,60.4942,58.6255,DOWN,0
2020-04-01,39.38,41.05,43.006,59.8838,58.5554,DOWN,0
2020-04-02,38.46,38.66,41.808,59.2534,58.4744,DOWN,0
2020-04-03,35.42,38.36,40.204,58.5506,58.3785,UP,1
2020-04-06,40.62,37.53,39.426,57.9728,58.3032,UP,1
2020-04-07,43.65,42.86,39.506,57.4966,58.2463,UP,1
2020-04-08,47.29,44.21,41.088,57.0846,58.2058,UP,1
2020-04-09,50.83,48.27,43.562,56.756,58.1843,DOWN,0
2020-04-13,46.86,50.07,45.85,56.273,58.1424,DOWN,0
2020-04-14,46.15,48.17,46.956,55.8218,58.0934,DOWN,0
2020-04-15,43.33,44.19,46.892,55.3088,58.0244,UP,1
2020-04-16,43.79,42.71,46.192,54.7598,57.9561,UP,1
2020-04-17,46.6,47.05,45.346,54.2506,57.907,DOWN,0
2020-04-20,43.92,45.0,44.758,53.6982,57.8423,DOWN,0
2020-04-21,42.25,42.5,43.978,53.1282,57.7709,UP,1
2020-04-22,43.08,43.34,43.928,52.5552,57.7066,UP,1
2020-04-23,43.8,43.6,43.93,51.9838,57.6471,DOWN,0
2020-04-24,43.72,43.59,43.354,51.4086,57.5908,UP,1
2020-04-27,46.82,44.26,43.934,50.8922,57.5503,UP,1
2020-04-28,49.66,48.29,45.416,50.4256,57.518,UP,1
2020-04-29,51.53,51.45,47.106,50.004,57.4938,DOWN,0
2020-04-30,48.2,50.51,47.986,49.5214,57.4521,UP,1
2020-05-01,51.5,52.1,49.542,49.0916,57.4323,DOWN,0
2020-05-04,51.11,50.38,50.4,48.6932,57.4149,UP,1
2020-05-05,53.07,51.67,51.082,48.3678,57.412,DOWN,0
2020-05-06,51.94,53.38,51.164,48.0644,57.4095,UP,1
2020-05-07,53.83,52.59,52.29,47.8444,57.4116,UP,1
2020-05-08,56.09,54.83,53.208,47.7202,57.4179,DOWN,0
2020-05-11,54.2,55.1,53.826,47.5692,57.41,DOWN,0
2020-05-12,51.84,54.23,53.58,47.3326,57.3916,DOWN,0
2020-05-13,49.63,51.5,53.118,47.0688,57.3655,UP,1
2020-05-14,51.64,48.59,52.68,46.758,57.3438,UP,1
2020-05-15,53.56,51.01,52.174,46.5518,57.3369,UP,1
2020-05-18,60.42,56.86,53.418,46.5518,57.3744,DOWN,0
2020-05-19,59.59,59.95,54.968,46.6202,57.414,UP,1
2020-05-20,60.53,60.52,57.148,46.6436,57.4642,DOWN,0
2020-05-21,60.33,60.39,58.886,46.7514,57.5085,UP,1
2020-05-22,60.54,60.47,60.282,47.0092,57.5513,UP,1
2020-05-26,62.61,63.18,60.72,47.2894,57.5992,UP,1
2020-05-27,64.22,64.06,61.646,47.7558,57.661,DOWN,0
2020-05-28,61.13,64.8,61.766,48.1444,57.7121,DOWN,0
2020-05-29,60.96,61.13,61.892,48.6336,57.7587,UP,1
2020-06-01,61.38,60.99,62.06,49.1068,57.8164,DOWN,0
2020-06-02,61.03,61.25,61.744,49.5954,57.8729,UP,1
2020-06-03,63.12,61.93,61.524,50.1612,57.9359,UP,1
2020-06-04,63.72,62.48,62.042,50.6282,57.9986,UP,1
2020-06-05,65.28,66.17,62.906,51.0856,58.0704,DOWN,0
2020-06-08,64.76,65.25,63.582,51.4918,58.1338,DOWN,0
2020-06-09,63.33,63.41,64.042,51.8896,58.1893,DOWN,0
2020-06-10,62.31,63.07,63.88,52.2456,58.253,DOWN,0
2020-06-11,57.62,59.75,62.66,52.533,58.29,UP,1
2020-06-12,58.4,60.54,61.284,52.9134,58.3348,UP,1
2020-06-15,61.34,56.38,60.6,53.371,58.3929,UP,1
2020-06-16,63.56,63.83,60.646,53.9338,58.4562,DOWN,0
2020-06-17,62.68,63.65,60.72,54.375,58.5143,DOWN,0
2020-06-18,62.55,62.01,61.706,54.753,58.582,DOWN,0
2020-06-19,61.33,63.83,62.292,55.0338,58.6391,UP,1
2020-06-22,62.03,60.91,62.43,55.2578,58.6916,UP,1
2020-06-23,62.67,63.06,62.252,55.574,58.7471,DOWN,0
2020-06-24,59.3,61.7,61.576,55.837,58.7829,UP,1
2020-06-25,61.65,58.9,61.396,56.2034,58.8235,DOWN,0
2020-06-26,60.6,60.52,61.25,56.5396,58.8528,UP,1
2020-06-29,62.88,61.48,61.42,56.8652,58.896,UP,1
2020-06-30,63.93,62.83,61.672,57.2654,58.9434,DOWN,0
2020-07-01,62.39,64.3,62.29,57.6682,58.9881,UP,1
2020-07-02,62.69,63.61,62.498,58.0604,59.0378,UP,1
2020-07-06,64.84,64.45,63.346,58.4812,59.0977,DOWN,0
2020-07-07,63.73,64.04,63.516,58.8814,59.1511,UP,1
2020-07-08,65.12,63.94,63.754,59.2474,59.2129,DOWN,0
2020-07-09,64.15,64.96,64.106,59.5372,59.2677,UP,1
2020-07-10,64.83,64.56,64.534,59.8032,59.3252,DOWN,0
2020-07-13,64.3,65.24,64.426,60.1252,59.377,UP,1
2020-07-14,66.71,64.18,65.022,60.4294,59.4391,UP,1
2020-07-15,68.38,67.99,65.674,60.7748,59.5086,UP,1
2020-07-16,69.07,68.2,66.658,61.0948,59.5804,UP,1
2020-07-17,69.17,69.07,67.526,61.4394,59.6543,DOWN,0
2020-07-20,69.02,68.98,68.47,61.7432,59.7272,UP,1
2020-07-21,69.15,69.3,68.958,62.0044,59.7983,UP,1
2020-07-22,70.52,68.71,69.386,62.3308,59.8703,UP,1
2020-07-23,71.0,70.71,69.772,62.714,59.9442,DOWN,0
2020-07-24,71.0,71.0,70.138,63.1414,60.023,UP,1
2020-07-27,74.26,71.19,71.186,63.5938,60.1156,DOWN,0
2020-07-28,72.29,73.69,71.814,63.9684,60.1987,UP,1
2020-07-29,75.95,72.59,72.9,64.279,60.2953,UP,1
2020-07-30,76.99,74.09,74.098,64.627,60.3998,DOWN,0
2020-07-31,76.5,76.22,75.198,64.9464,60.4972,UP,1
2020-08-03,78.43,77.0,76.032,65.3084,60.6032,DOWN,0
2020-08-04,77.58,77.88,77.09,65.6492,60.6988,UP,1
2020-08-05,78.44,78.58,77.588,65.9658,60.7964,DOWN,0
2020-08-06,78.43,78.48,77.876,66.25,60.8974,UP,1
2020-08-07,79.81,78.36,78.538,66.6236,61.0041,UP,1
2020-08-10,81.02,79.6,79.056,67.0248,61.1173,UP,1
2020-08-11,81.09,81.89,79.758,67.419,61.2189,UP,1
2020-08-12,83.01,81.86,80.672,67.8586,61.3321,UP,1
2020-08-13,83.33,82.53,81.652,68.2628,61.4454,DOWN,0
2020-08-14,83.06,82.8,82.302,68.6496,61.5571,UP,1
2020-08-17,85.63,83.36,83.224,69.0566,61.6809,DOWN,0
2020-08-18,83.95,85.8,83.796,69.4404,61.8004,DOWN,0
2020-08-19,83.68,84.15,83.93,69.8474,61.9118,DOWN,0
2020-08-20,83.14,82.88,83.892,70.264,62.0177,UP,1
2020-08-21,85.21,83.14,84.322,70.8158,62.1337,UP,1
2020-08-24,85.42,85.78,84.28,71.3562,62.2517,UP,1
2020-08-25,85.52,85.81,84.594,71.8398,62.3715,UP,1
2020-08-26,85.67,85.35,84.992,72.282,62.4896,DOWN,0
2020-08-27,84.86,85.85,85.336,72.7256,62.6055,UP,1
2020-08-28,85.41,85.0,85.376,73.1828,62.7207,DOWN,0
2020-08-31,84.08,85.31,85.108,73.6378,62.8277,UP,1
2020-09-01,85.74,84.06,85.152,74.112,62.9406,UP,1
2020-09-02,86.41,85.82,85.3,74.5868,63.0574,DOWN,0
2020-09-03,82.98,86.0,84.924,75.0604,63.1544,DOWN,0
2020-09-04,82.56,84.4,84.354,75.4786,63.256,DOWN,0
2020-09-08,81.4,81.51,83.818,75.8946,63.3533,UP,1
2020-09-09,82.55,81.99,83.18,76.288,63.4532,DOWN,0
2020-09-10,81.95,84.38,82.288,76.6484,63.5482,UP,1
2020-09-11,82.61,82.57,82.214,77.0528,63.6424,UP,1
2020-09-14,83.77,83.5,82.456,77.4744,63.7373,UP,1
2020-09-15,84.08,84.3,82.992,77.8592,63.8358,UP,1
2020-09-16,85.21,84.94,83.524,78.2888,63.9455,DOWN,0
2020-09-17,84.77,84.25,84.088,78.6818,64.0572,DOWN,0
2020-09-18,84.32,84.66,84.43,79.0852,64.1677,DOWN,0
2020-09-21,82.34,82.81,84.144,79.4354,64.2636,UP,1
2020-09-22,84.5,82.76,84.228,79.8394,64.3666,DOWN,0
2020-09-23,82.39,84.16,83.664,80.153,64.4555,DOWN,0
2020-09-24,82.06,81.95,83.122,80.4266,64.5453,UP,1
2020-09-25,83.14,81.48,82.886,80.708,64.641,UP,1
2020-09-28,85.82,84.58,83.582,81.041,64.7443,DOWN,0
2020-09-29,85.25,86.17,83.732,81.3656,64.843,UP,1
2020-09-30,86.52,85.52,84.558,81.713,64.9501,UP,1
2020-10-01,87.67,87.42,85.68,82.056,65.0612,DOWN,0
2020-10-02,87.52,86.09,86.556,82.3864,65.1689,UP,1
2020-10-05,88.81,88.31,87.154,82.7426,65.2842,DOWN,0
2020-10-06,87.18,89.0,87.54,83.001,65.3938,UP,1
2020-10-07,87.6,88.43,87.756,83.3072,65.5053,UP,1
2020-10-08,89.33,87.95,88.088,83.5748,65.6296,DOWN,0
2020-10-09,88.69,90.0,88.322,83.8088,65.7465,UP,1
2020-10-12,89.13,89.51,88.386,84.0614,65.8647,DOWN,0
2020-10-13,88.28,88.85,88.606,84.2584,65.9782,UP,1
2020-10-14,88.5,89.17,88.786,84.4768,66.0938,UP,1
2020-10-15,89.81,87.42,88.882,84.7042,66.2161,UP,1
2020-10-16,90.26,90.06,89.196,84.9408,66.3384,DOWN,0
2020-10-19,86.92,90.25,88.754,85.083,66.4461,UP,1
2020-10-20,87.63,87.62,88.624,85.2152,66.5548,DOWN,0
2020-10-21,85.91,87.46,88.106,85.3116,66.6565,DOWN,0
2020-10-22,85.27,86.53,87.198,85.3568,66.7489,UP,1
2020-10-23,85.47,86.03,86.24,85.3996,66.8431,DOWN,0
2020-10-26,82.08,84.11,85.272,85.38,66.9187,DOWN,0
2020-10-27,81.81,82.51,84.108,85.3036,66.9872,DOWN,0
2020-10-28,81.41,79.65,83.208,85.2528,67.0542,UP,1
2020-10-29,81.88,81.0,82.53,85.2168,67.1182,DOWN,0
2020-10-30,80.87,81.77,81.61,85.1714,67.1746,UP,1
2020-11-02,84.58,81.93,82.11,85.1588,67.2504,UP,1
2020-11-03,84.94,85.78,82.736,85.1492,67.3257,UP,1
2020-11-04,87.79,84.89,84.012,85.1946,67.4147,UP,1
2020-11-05,89.13,89.05,85.462,85.2638,67.5076,DOWN,0
2020-11-06,88.14,88.9,86.916,85.3294,67.6007,DOWN,0
2020-11-09,80.06,91.41,86.012,85.2224,67.6637,DOWN,0
2020-11-10,79.7,80.58,84.964,85.1348,67.7228,UP,1
2020-11-11,83.05,81.11,84.016,85.081,67.8017,DOWN,0
2020-11-12,82.33,83.0,82.656,84.9994,67.8583,UP,1
2020-11-13,83.8,82.96,81.788,85.0158,67.9338,DOWN,0
2020-11-16,82.61,84.21,82.298,85.0168,68.0019,UP,1
2020-11-17,83.39,82.37,83.036,85.0566,68.0627,DOWN,0
2020-11-18,83.32,84.11,83.09,85.072,68.119,UP,1
2020-11-19,85.11,83.43,83.646,85.1352,68.1868,DOWN,0
2020-11-20,84.46,84.79,83.778,85.1722,68.2553,UP,1
2020-11-23,86.11,84.73,84.478,85.219,68.3273,DOWN,0
2020-11-24,84.68,86.64,84.736,85.231,68.3888,UP,1
2020-11-25,84.86,84.5,85.044,85.224,68.4507,UP,1
2020-11-27,85.01,84.97,85.024,85.2288,68.5126,DOWN,0
2020-11-30,83.5,84.54,84.832,85.2124,68.5651,DOWN,0
2020-12-01,82.89,83.9,84.188,85.2234,68.6165,DOWN,0
2020-12-02,80.18,82.3,83.288,85.137,68.6558,UP,1
2020-12-03,81.78,80.47,82.672,85.1248,68.6997,DOWN,0
2020-12-04,80.98,81.75,81.866,85.1032,68.7495,UP,1
2020-12-07,83.07,81.04,81.78,85.1018,68.8181,DOWN,0
2020-12-08,82.93,82.65,81.788,85.044,68.8972,UP,1
2020-12-09,84.52,84.21,82.656,85.0294,68.9957,DOWN,0
2020-12-10,83.94,83.69,83.088,84.9778,69.1039,DOWN,0
2020-12-11,83.23,83.44,83.538,84.889,69.2113,DOWN,0
2020-12-14,83.07,83.87,83.538,84.8,69.3083,UP,1
2020-12-15,85.43,83.56,84.038,84.7324,69.4213,UP,1
2020-12-16,86.26,85.95,84.386,84.714,69.5167,UP,1
2020-12-17,88.89,86.75,85.376,84.7398,69.6418,UP,1
2020-12-18,89.63,89.45,86.656,84.7458,69.7878,DOWN,0
2020-12-21,88.67,88.03,87.776,84.7454,69.9504,DOWN,0
2020-12-22,87.78,88.72,88.246,84.7184,70.0925,DOWN,0
2020-12-23,87.77,87.86,88.548,84.7082,70.2566,UP,1
2020-12-24,89.07,88.04,88.584,84.7196,70.4637,DOWN,0
2020-12-28,86.4,89.66,87.938,84.6514,70.6527,DOWN,0
2020-12-29,85.19,86.67,87.242,84.55,70.8742,UP,1
2020-12-30,85.81,85.44,86.848,84.5278,71.0947,DOWN,0
2020-12-31,85.72,86.08,86.438,84.4896,71.3408,DOWN,0
2021-01-04,84.8,86.09,85.584,84.4674,71.5762,DOWN,0
2021-01-05,84.73,84.53,85.25,84.4566,71.8168,UP,1
2021-01-06,86.05,85.08,85.422,84.4682,72.0729,UP,1
2021-01-07,88.53,86.6,85.966,84.5972,72.3137,DOWN,0
2021-01-08,86.68,88.76,86.158,84.6946,72.5351,UP,1
2021-01-11,87.54,85.65,86.706,84.8172,72.7505,UP,1
2021-01-12,89.43,87.49,87.646,84.9682,72.9805,DOWN,0
2021-01-13,87.85,89.65,88.006,85.1078,73.1972,UP,1
2021-01-14,89.3,89.93,88.16,85.2022,73.4274,DOWN,0
2021-01-15,88.32,88.59,88.488,85.2698,73.6721,UP,1
2021-01-19,88.52,88.97,88.684,85.2844,73.9224,UP,1
2021-01-20,91.85,88.77,89.168,85.3388,74.2046,UP,1
2021-01-21,92.15,92.01,90.028,85.419,74.4622,UP,1
2021-01-22,92.57,91.73,90.682,85.6692,74.7068,DOWN,0
2021-01-25,91.44,91.92,91.306,85.904,74.9276,DOWN,0
2021-01-26,87.73,92.05,91.148,85.9976,75.1121,DOWN,0
2021-01-27,84.37,86.11,89.652,86.0384,75.2996,UP,1
2021-01-28,87.37,85.4,88.696,86.1098,75.5057,DOWN,0
2021-01-29,86.25,86.5,87.432,86.1826,75.7204,UP,1
2021-02-01,88.32,88.04,86.808,86.2812,75.943,UP,1
2021-02-02,88.96,88.76,87.054,86.394,76.1548,DOWN,0
2021-02-03,87.29,88.06,87.638,86.4376,76.3716,UP,1
2021-02-04,88.71,87.68,87.906,86.5226,76.6039,DOWN,0
2021-02-05,88.53,88.92,88.362,86.571,76.8312,UP,1
2021-02-08,91.57,88.95,89.012,86.7088,77.07,UP,1
2021-02-09,91.77,91.0,89.574,86.847,77.3103,DOWN,0
2021-02-10,90.12,92.26,90.14,86.9492,77.5268,UP,1
2021-02-11,90.42,90.57,90.482,87.0876,77.7306,DOWN,0
2021-02-12,89.84,89.8,90.744,87.2266,77.9221,DOWN,0
2021-02-16,86.0,89.79,89.63,87.343,78.1112,DOWN,0
2021-02-17,85.74,86.09,88.424,87.4222,78.2823,UP,1
2021-02-18,85.83,85.76,87.566,87.5192,78.4559,UP,1
2021-02-19,87.55,86.32,86.992,87.6088,78.6283,DOWN,0
2021-02-22,86.94,86.57,86.412,87.689,78.8033,UP,1
2021-02-23,87.54,86.31,86.72,87.7494,78.9719,DOWN,0
2021-02-24,87.25,86.89,87.022,87.8156,79.1277,DOWN,0
2021-02-25,83.48,86.66,86.552,87.8206,79.2741,DOWN,0
2021-02-26,83.14,83.83,85.67,87.822,79.4306,UP,1
2021-03-01,86.21,83.99,85.524,87.8376,79.6135,DOWN,0
2021-03-02,85.22,86.44,85.06,87.8168,79.7814,DOWN,0
2021-03-03,83.42,84.91,84.294,87.7074,79.9307,DOWN,0
2021-03-04,82.41,83.15,84.08,87.563,80.0406,UP,1
2021-03-05,85.76,83.18,84.604,87.5048,80.1715,UP,1
2021-03-08,86.96,86.0,84.754,87.4884,80.3036,UP,1
2021-03-09,87.5,87.28,85.21,87.483,80.4395,UP,1
2021-03-10,89.89,88.0,86.504,87.4994,80.5862,DOWN,0
2021-03-11,89.45,90.72,87.912,87.5604,80.7204,UP,1
2021-03-12,89.54,89.1,88.668,87.6474,80.847,UP,1
2021-03-15,90.59,89.26,89.394,87.743,80.9943,DOWN,0
2021-03-16,89.49,90.67,89.792,87.8184,81.137,UP,1
2021-03-17,91.35,89.87,90.084,87.9494,81.2868,UP,1
2021-03-18,91.64,91.1,90.522,88.0876,81.4399,DOWN,0
2021-03-19,91.5,91.84,90.914,88.1966,81.5818,DOWN,0
2021-03-22,90.71,91.5,90.938,88.2402,81.7167,DOWN,0
2021-03-23,87.52,89.78,90.544,88.257,81.8279,UP,1
2021-03-24,88.37,88.2,89.948,88.2736,81.946,UP,1
2021-03-25,90.73,88.28,89.766,88.2996,82.083,UP,1
2021-03-26,93.99,91.0,90.264,88.4224,82.2414,UP,1
2021-03-29,94.06,94.0,90.934,88.5176,82.4236,UP,1
2021-03-30,96.0,93.66,92.63,88.6712,82.6116,DOWN,0
2021-03-31,95.82,96.08,94.12,88.8172,82.784,UP,1
2021-04-01,97.15,96.22,95.404,88.9232,82.9519,UP,1
2021-04-05,97.78,98.26,96.162,89.0358,83.1274,UP,1
2021-04-06,98.55,97.9,97.06,89.1554,83.3074,DOWN,0
2021-04-07,98.36,98.68,97.532,89.2938,83.4926,UP,1
2021-04-08,98.44,98.4,98.056,89.508,83.6746,UP,1
2021-04-09,100.69,99.0,98.764,89.8344,83.8647,UP,1
