ticker,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-03-22,68.89,69.85,61.943,70.384,73.8278,DOWN,0
2018-03-23,67.88,69.72,62.0101,69.762,73.7708,UP,1
2018-03-26,70.28,68.67,62.0883,69.75,73.6964,DOWN,0
2018-03-27,68.51,70.79,62.1464,69.14,73.5306,UP,1
2018-03-28,69.18,68.74,62.2029,68.948,73.415,UP,1
2018-03-29,69.43,69.23,62.2632,69.056,73.2672,DOWN,0
2018-04-02,68.98,69.03,62.3188,69.276,73.0888,UP,1
2018-04-03,69.53,69.39,62.3891,69.126,72.9174,UP,1
2018-04-04,71.86,68.88,62.4854,69.796,72.783,UP,1
2018-04-05,72.44,71.96,62.589,70.448,72.6694,DOWN,0
2018-04-06,72.29,71.77,62.6959,71.02,72.5774,DOWN,0
2018-04-09,71.48,72.45,62.8007,71.52,72.481,UP,1
2018-04-10,72.79,72.86,62.9115,72.172,72.3978,UP,1
2018-04-11,72.82,72.48,63.0218,72.364,72.3182,DOWN,0
2018-04-12,72.43,73.13,63.1266,72.362,72.2648,DOWN,0
2018-04-13,71.52,72.78,63.2238,72.208,72.1908,UP,1
2018-04-16,72.0,71.94,63.3235,72.312,72.1314,UP,1
2018-04-17,72.45,72.81,63.4253,72.244,72.1214,UP,1
2018-04-18,72.53,72.73,63.5265,72.186,72.1566,DOWN,0
2018-04-19,70.98,72.31,63.6182,71.896,72.122,DOWN,0
2018-04-20,70.32,71.13,63.709,71.656,72.0634,UP,1
2018-04-23,70.95,70.749,63.8065,71.446,72.0602,DOWN,0
2018-04-24,70.53,70.97,63.9038,71.062,72.0218,UP,1
2018-04-25,71.14,70.25,64.0086,70.784,72.007,UP,1
2018-04-26,71.88,71.32,64.116,70.964,71.967,UP,1
2018-04-27,72.85,71.51,64.2259,71.47,71.917,DOWN,0
2018-04-30,72.6,72.8,64.3223,71.8,71.8482,DOWN,0
2018-05-01,71.07,71.87,64.4115,71.908,71.7556,UP,1
2018-05-02,71.45,70.61,64.5001,71.97,71.7274,DOWN,0
2018-05-03,71.15,71.43,64.5872,71.824,71.6912,DOWN,0
2018-05-04,71.05,70.65,64.672,71.464,71.6116,DOWN,0
2018-05-07,69.33,70.92,64.7457,70.81,71.49,UP,1
2018-05-08,69.42,69.31,64.8186,70.48,71.3404,UP,1
2018-05-09,69.93,68.68,64.898,70.176,71.2276,UP,1
2018-05-10,70.24,69.75,64.9737,69.994,71.1242,UP,1
2018-05-11,70.25,69.94,65.0502,69.834,71.0466,UP,1
2018-05-14,72.9,70.64,65.1344,70.548,71.0016,UP,1
2018-05-15,73.08,72.33,65.2193,71.28,70.9604,UP,1
2018-05-16,75.23,73.98,65.3121,72.34,71.0292,UP,1
2018-05-17,75.83,75.18,65.4069,73.458,71.1172,UP,1
2018-05-18,75.94,76.19,65.5026,74.596,71.241,UP,1
2018-05-21,76.87,76.63,65.6018,75.39,71.3686,DOWN,0
2018-05-22,75.47,77.0,65.6912,75.868,71.4646,DOWN,0
2018-05-23,71.17,71.47,65.7577,75.056,71.4646,DOWN,0
2018-05-24,70.94,71.25,65.8187,74.078,71.4704,UP,1
2018-05-25,71.21,71.18,65.8854,73.132,71.482,UP,1
2018-05-29,71.7,71.0,65.9657,72.098,71.4962,UP,1
2018-05-30,73.47,72.0,66.0548,71.698,71.5588,DOWN,0
2018-05-31,72.89,73.15,66.1403,72.042,71.5854,DOWN,0
2018-06-01,72.8,72.93,66.2325,72.414,71.6386,UP,1
2018-06-04,76.35,73.25,66.3327,73.442,71.7878,UP,1
2018-06-05,78.5,76.32,66.4446,74.802,72.0002,DOWN,0
2018-06-06,77.9,78.6,66.5559,75.688,72.1526,UP,1
2018-06-07,78.35,78.7,66.6648,76.78,72.3494,DOWN,0
2018-06-08,78.02,78.19,66.7722,77.824,72.5262,UP,1
2018-06-11,79.06,78.27,66.8852,78.366,72.7188,UP,1
2018-06-12,79.07,79.48,67.0095,78.48,72.9206,DOWN,0
2018-06-13,78.02,79.43,67.1246,78.504,73.0904,DOWN,0
2018-06-14,77.22,78.225,67.2385,78.278,73.1976,UP,1
2018-06-15,77.25,77.28,67.352,78.124,73.2938,DOWN,0
2018-06-18,77.12,76.33,67.466,77.736,73.3904,DOWN,0
2018-06-19,76.57,76.63,67.5762,77.236,73.4922,DOWN,0
2018-06-20,75.39,77.16,67.672,76.71,73.5442,UP,1
2018-06-21,76.14,75.39,67.766,76.494,73.6106,DOWN,0
2018-06-22,76.04,76.73,67.8561,76.252,73.6828,UP,1
2018-06-25,76.84,76.12,67.9482,76.196,73.7892,DOWN,0
2018-06-26,76.33,76.65,68.0435,76.148,73.8758,UP,1
2018-06-27,76.87,76.36,68.1414,76.444,73.9642,DOWN,0
2018-06-28,75.6,76.74,68.2299,76.336,74.0256,UP,1
2018-06-29,76.12,76.33,68.313,76.352,74.1284,DOWN,0
2018-07-02,75.77,75.75,68.3945,76.138,74.2374,UP,1
2018-07-03,76.63,75.98,68.4778,76.198,74.351,DOWN,0
2018-07-05,76.55,76.73,68.5651,76.134,74.4714,UP,1
2018-07-06,76.79,76.2,68.6523,76.372,74.5844,UP,1
2018-07-09,77.76,77.15,68.7448,76.7,74.702,UP,1
2018-07-10,78.3,78.03,68.8447,77.206,74.811,DOWN,0
2018-07-11,77.58,77.89,68.9376,77.396,74.9106,DOWN,0
2018-07-12,76.5,78.18,69.0274,77.386,75.0192,UP,1
2018-07-13,77.72,76.96,69.123,77.572,75.1446,DOWN,0
2018-07-16,77.21,77.5,69.2147,77.462,75.2658,UP,1
2018-07-17,77.27,77.03,69.3065,77.256,75.3902,DOWN,0
2018-07-18,76.85,77.42,69.3957,77.11,75.5406,UP,1
2018-07-19,78.46,77.09,69.4936,77.502,75.7214,DOWN,0
2018-07-20,77.76,78.28,69.5895,77.51,75.878,UP,1
2018-07-23,78.69,77.95,69.6896,77.806,76.047,UP,1
2018-07-24,79.36,78.95,69.7945,78.224,76.2292,UP,1
2018-07-25,79.99,79.6,69.9089,78.852,76.371,DOWN,0
2018-07-26,79.86,79.96,70.0269,79.132,76.5066,UP,1
2018-07-27,80.13,80.45,70.1396,79.606,76.6046,UP,1
2018-07-30,81.21,80.19,70.2499,80.11,76.7122,DOWN,0
2018-07-31,80.68,81.02,70.3523,80.374,76.807,DOWN,0
2018-08-01,78.95,80.6,70.4428,80.166,76.8486,UP,1
2018-08-02,80.76,78.93,70.5459,80.346,76.9544,UP,1
2018-08-03,81.45,81.04,70.6523,80.61,77.16,UP,1
2018-08-06,81.61,81.19,70.7602,80.69,77.3734,UP,1
2018-08-07,82.24,81.96,70.8692,81.002,77.594,UP,1
2018-08-08,82.39,82.24,70.9724,81.69,77.8078,UP,1
2018-08-09,82.62,82.51,71.0726,82.062,77.9908,UP,1
2018-08-10,82.71,82.3,71.1715,82.314,78.1872,DOWN,0
2018-08-13,82.06,82.99,71.2722,82.404,78.3724,UP,1
2018-08-14,82.68,82.1,71.3755,82.492,78.499,DOWN,0
2018-08-15,80.69,82.01,71.4777,82.152,78.5428,UP,1
2018-08-16,82.07,82.09,71.5903,82.042,78.6262,UP,1
2018-08-17,83.04,82.45,71.7103,82.108,78.72,UP,1
2018-08-20,83.32,83.2,71.8326,82.36,78.826,DOWN,0
2018-08-21,83.27,83.3815,71.95,82.478,78.9102,UP,1
2018-08-22,85.94,88.05,72.0829,83.528,79.0476,UP,1
2018-08-23,86.71,86.25,72.22,84.456,79.2214,UP,1
2018-08-24,87.31,86.44,72.3671,85.31,79.4232,DOWN,0
2018-08-27,86.6,87.38,72.5082,85.966,79.6102,UP,1
2018-08-28,86.7,86.96,72.6422,86.652,79.8018,UP,1
2018-08-29,87.63,86.92,72.7734,86.99,80.023,DOWN,0
2018-08-30,87.31,87.01,72.9079,87.11,80.2614,UP,1
2018-08-31,87.5,86.8,73.045,87.148,80.4886,UP,1
2018-09-04,88.95,87.41,73.2189,87.618,80.7468,DOWN,0
2018-09-05,88.6,88.93,73.3864,87.998,80.982,UP,1
2018-09-06,88.88,89.2,73.5401,88.248,81.233,DOWN,0
2018-09-07,88.74,88.98,73.6944,88.534,81.4704,UP,1
2018-09-10,89.26,89.4,73.8545,88.886,81.7436,DOWN,0
2018-09-11,88.8,89.39,74.011,88.856,81.9972,DOWN,0
2018-09-12,88.65,88.94,74.1749,88.866,82.2548,DOWN,0
2018-09-13,88.08,88.63,74.3361,88.706,82.4838,DOWN,0
2018-09-14,87.94,88.12,74.4927,88.546,82.7116,DOWN,0
2018-09-17,87.28,88.18,74.6207,88.15,82.9214,UP,1
2018-09-18,87.68,86.96,74.7596,87.926,83.1198,DOWN,0
2018-09-19,87.16,87.68,74.8978,87.628,83.297,UP,1
2018-09-20,87.38,87.37,75.0219,87.488,83.493,DOWN,0
2018-09-21,87.31,87.53,75.1475,87.362,83.7092,DOWN,0
2018-09-24,87.24,87.21,75.2801,87.354,83.8996,UP,1
2018-09-25,87.31,87.42,75.4112,87.28,84.1016,UP,1
2018-09-26,87.89,87.45,75.5438,87.426,84.314,DOWN,0
2018-09-27,87.51,87.84,75.6725,87.452,84.5272,UP,1
2018-09-28,88.21,87.66,75.8085,87.632,84.7222,UP,1
2018-10-01,88.47,88.33,75.9375,87.878,84.9364,DOWN,0
2018-10-02,86.62,88.36,76.0609,87.74,85.095,DOWN,0
2018-10-03,85.97,86.73,76.1777,87.356,85.2272,DOWN,0
2018-10-04,84.84,85.84,76.2815,86.822,85.3242,DOWN,0
2018-10-05,84.52,84.85,76.3838,86.084,85.4174,UP,1
2018-10-08,85.4,84.39,76.4884,85.47,85.5228,UP,1
2018-10-09,85.66,85.49,76.5906,85.278,85.6118,DOWN,0
2018-10-10,85.2,85.67,76.6896,85.124,85.7022,DOWN,0
2018-10-11,82.8,85.42,76.7745,84.716,85.7792,UP,1
2018-10-12,84.61,84.09,76.8719,84.734,85.8562,DOWN,0
2018-10-15,84.6,84.56,76.9708,84.574,85.9192,UP,1
2018-10-16,85.81,85.14,77.0736,84.604,86.0032,DOWN,0
2018-10-17,84.42,85.56,77.1575,84.448,86.0468,DOWN,0
2018-10-18,83.36,83.59,77.2385,84.56,86.0662,DOWN,0
2018-10-19,82.02,83.73,77.3193,84.042,86.0542,UP,1
2018-10-22,83.23,82.5,77.4027,83.768,86.0646,DOWN,0
2018-10-23,82.67,81.28,77.4802,83.14,86.0768,DOWN,0
2018-10-24,82.27,82.59,77.5458,82.71,86.0686,UP,1
2018-10-25,83.83,83.18,77.6113,82.804,86.1314,DOWN,0
2018-10-26,81.94,83.72,77.651,82.788,86.1288,UP,1
2018-10-29,84.1,82.78,77.6875,82.962,86.15,UP,1
2018-10-30,85.77,84.8,77.7416,83.582,86.199,DOWN,0
2018-10-31,83.63,86.47,77.7756,83.854,86.2062,UP,1
2018-11-01,84.23,83.51,77.8073,83.934,86.172,UP,1
2018-11-02,84.41,84.76,77.8388,84.428,86.126,UP,1
2018-11-05,85.35,84.56,77.8727,84.678,86.0868,UP,1
2018-11-06,85.59,85.44,77.91,84.642,86.0666,UP,1
2018-11-07,86.76,87.51,77.9594,85.268,86.0678,UP,1
2018-11-08,87.6,87.0,78.0159,85.942,86.0672,DOWN,0
2018-11-09,86.94,87.44,78.0658,86.448,86.0598,DOWN,0
2018-11-12,85.47,87.17,78.1092,86.472,86.0192,DOWN,0
2018-11-13,84.32,85.62,78.1553,86.218,85.9266,DOWN,0
2018-11-14,83.13,84.52,78.1948,85.492,85.8172,DOWN,0
2018-11-15,80.76,82.85,78.2238,84.124,85.6548,DOWN,0
2018-11-16,79.68,79.45,78.2574,82.672,85.4736,DOWN,0
2018-11-19,77.79,79.93,78.2925,81.136,85.2442,DOWN,0
2018-11-20,69.03,67.99,78.2741,78.078,84.8488,UP,1
2018-11-21,69.26,70.0,78.2542,75.304,84.461,DOWN,0
2018-11-23,67.35,69.19,78.2354,72.622,84.0464,UP,1
2018-11-26,69.25,68.07,78.2194,70.536,83.6726,UP,1
2018-11-27,71.38,69.09,78.2169,69.254,83.3546,UP,1
2018-11-28,71.88,71.39,78.2069,69.824,83.0386,DOWN,0
2018-11-29,71.17,71.45,78.186,70.206,82.7188,DOWN,0
2018-11-30,70.96,70.94,78.1606,70.928,82.3904,UP,1
2018-12-03,72.34,72.43,78.1438,71.546,82.091,DOWN,0
2018-12-04,69.31,72.06,78.126,71.132,81.7324,UP,1
2018-12-06,69.54,68.7,78.1089,70.664,81.377,DOWN,0
2018-12-07,67.81,69.17,78.0728,69.992,80.9754,UP,1
2018-12-10,68.32,67.76,78.0374,69.464,80.5916,DOWN,0
2018-12-11,66.78,68.74,77.9868,68.352,80.163,UP,1
2018-12-12,67.79,67.85,77.9479,68.048,79.7494,DOWN,0
2018-12-13,66.68,67.42,77.9042,67.476,79.3506,UP,1
2018-12-14,67.17,66.2,77.8694,67.348,78.9746,DOWN,0
2018-12-17,64.32,66.7,77.8153,66.548,78.5642,UP,1
2018-12-18,65.31,64.72,77.7661,66.254,78.18,DOWN,0
2018-12-19,62.83,65.84,77.7213,65.262,77.7286,DOWN,0
2018-12-20,61.7,62.65,77.6727,64.266,77.2494,DOWN,0
2018-12-21,61.13,61.77,77.6296,63.058,76.768,UP,1
2018-12-24,61.55,60.71,77.5849,62.504,76.343,UP,1
2018-12-26,65.11,62.4,77.5571,62.464,75.953,DOWN,0
2018-12-27,64.71,64.37,77.5248,62.84,75.5552,UP,1
2018-12-28,64.96,65.18,77.4963,63.492,75.1382,UP,1
2018-12-31,66.09,65.33,77.4736,64.484,74.7716,UP,1
2019-01-02,66.44,65.06,77.4509,65.462,74.4332,DOWN,0
2019-01-03,65.53,66.13,77.4268,65.546,74.1034,UP,1
2019-01-04,66.43,66.24,77.4012,65.89,73.7674,UP,1
2019-01-07,69.68,66.81,77.3989,66.834,73.5076,DOWN,0
2019-01-08,69.61,70.18,77.4025,67.538,73.2544,UP,1
2019-01-09,70.29,69.38,77.4145,68.308,72.9836,DOWN,0
2019-01-10,68.29,67.95,77.4046,68.86,72.7106,UP,1
2019-01-11,69.61,68.3,77.4101,69.496,72.4208,DOWN,0
2019-01-14,68.84,69.15,77.4084,69.328,72.0822,DOWN,0
2019-01-15,68.21,68.76,77.4023,69.048,71.7738,DOWN,0
2019-01-16,67.85,68.06,77.3966,68.56,71.4462,UP,1
2019-01-17,69.37,67.51,77.3958,68.776,71.1454,UP,1
2019-01-18,70.68,69.97,77.3899,68.99,70.852,DOWN,0
2019-01-22,70.28,70.38,77.3791,69.278,70.5458,UP,1
2019-01-23,70.32,70.84,77.3693,69.7,70.217,UP,1
2019-01-24,70.61,70.55,77.3649,70.252,69.8772,UP,1
2019-01-25,72.39,71.05,77.3629,70.856,69.5862,DOWN,0
2019-01-28,72.12,72.02,77.3594,71.144,69.3192,DOWN,0
2019-01-29,71.7,72.12,77.3558,71.428,69.0668,UP,1
2019-01-30,72.33,72.3,77.3598,71.83,68.8508,UP,1
2019-01-31,73.0,72.31,77.3648,72.308,68.6956,DOWN,0
2019-02-01,71.17,73.095,77.3584,72.064,68.5254,UP,1
2019-02-04,72.44,71.21,77.358,72.128,68.4184,UP,1
2019-02-05,72.77,72.71,77.3669,72.342,68.4932,DOWN,0
2019-02-06,72.51,72.63,77.3779,72.378,68.5582,DOWN,0
2019-02-07,71.86,72.04,77.3824,72.15,68.6484,DOWN,0
2019-02-08,70.88,71.7,77.3842,72.092,68.681,DOWN,0
2019-02-11,70.15,70.78,77.3792,71.634,68.6564,UP,1
2019-02-12,70.41,70.7,77.3719,71.162,68.627,UP,1
2019-02-13,72.57,70.61,77.3705,71.174,68.655,DOWN,0
2019-02-14,72.18,71.73,77.3684,71.238,68.6794,UP,1
2019-02-15,72.84,72.56,77.3772,71.63,68.6894,UP,1
2019-02-19,73.3,72.93,77.3865,72.26,68.7692,DOWN,0
2019-02-20,72.71,73.43,77.3943,72.72,68.8326,DOWN,0
2019-02-21,72.03,72.76,77.3992,72.612,68.917,UP,1
2019-02-22,72.25,72.21,77.4138,72.626,68.9956,UP,1
2019-02-25,73.1,72.83,77.4322,72.678,69.122,DOWN,0
2019-02-26,72.29,72.92,77.444,72.476,69.212,UP,1
2019-02-27,73.02,72.31,77.4579,72.538,69.3388,DOWN,0
2019-02-28,72.64,73.12,77.4698,72.66,69.4482,UP,1
2019-03-01,72.94,73.59,77.47,72.798,69.6206,DOWN,0
2019-03-04,72.67,73.45,77.468,72.712,69.7678,UP,1
2019-03-05,76.0,76.49,77.4718,73.454,70.0312,UP,1
2019-03-06,76.9,76.82,77.4772,74.23,70.3352,DOWN,0
2019-03-07,76.17,76.33,77.4783,74.936,70.636,DOWN,0
2019-03-08,75.81,75.88,77.473,75.51,70.9212,UP,1
2019-03-11,76.27,75.82,77.477,76.23,71.1444,DOWN,0
2019-03-12,76.18,76.44,77.5021,76.266,71.3738,UP,1
2019-03-13,77.12,76.26,77.533,76.31,71.617,DOWN,0
2019-03-14,76.49,76.66,77.5594,76.374,71.825,UP,1
2019-03-15,76.66,76.73,77.5842,76.544,72.0294,UP,1
2019-03-18,77.88,76.92,77.6062,76.866,72.2764,UP,1
2019-03-19,78.46,78.33,77.6341,77.322,72.517,DOWN,0
2019-03-20,77.54,78.43,77.6578,77.406,72.6742,UP,1
2019-03-21,79.49,78.2,77.6735,78.006,72.8718,DOWN,0
2019-03-22,78.32,79.15,77.6726,78.338,73.0324,UP,1
2019-03-25,78.53,78.31,77.6757,78.468,73.2372,UP,1
2019-03-26,79.63,79.16,77.6821,78.702,73.4376,UP,1
2019-03-27,79.82,79.68,77.6911,79.158,73.6572,UP,1
2019-03-28,80.32,80.09,77.6974,79.324,73.8994,DOWN,0
2019-03-29,80.26,80.74,77.7034,79.712,74.1476,DOWN,0
2019-04-01,79.97,80.61,77.7131,80.0,74.3596,DOWN,0
2019-04-02,79.46,79.6,77.7243,79.966,74.5352,DOWN,0
2019-04-03,79.31,79.74,77.7346,79.864,74.7158,UP,1
2019-04-04,81.38,79.18,77.7559,80.076,74.937,DOWN,0
2019-04-05,80.94,81.06,77.7778,80.212,75.1436,UP,1
2019-04-08,81.93,80.91,77.8105,80.604,75.3344,DOWN,0
2019-04-09,80.66,81.18,77.8331,80.844,75.5052,UP,1
2019-04-10,80.75,80.93,77.8566,81.132,75.6862,DOWN,0
2019-04-11,80.45,80.7,77.8747,80.946,75.8486,UP,1
2019-04-12,80.73,81.0,77.8967,80.904,76.0032,UP,1
2019-04-15,81.98,80.84,77.9222,80.914,76.2194,DOWN,0
2019-04-16,81.97,82.39,77.9541,81.176,76.41,UP,1
2019-04-17,82.68,82.4,77.9869,81.562,76.6082,UP,1
2019-04-18,83.26,82.76,78.0243,82.124,76.8232,DOWN,0
2019-04-22,82.02,83.16,78.0513,82.382,77.0264,UP,1
2019-04-23,82.16,81.64,78.0793,82.418,77.252,UP,1
2019-04-24,82.88,81.67,78.1098,82.6,77.5066,DOWN,0
2019-04-25,81.74,82.79,78.1297,82.412,77.7332,DOWN,0
2019-04-26,77.12,77.12,78.1238,81.184,77.8242,UP,1
2019-04-29,77.8,78.42,78.1249,80.34,77.9366,DOWN,0
2019-04-30,77.42,78.06,78.1295,79.392,78.0282,DOWN,0
2019-05-01,75.67,77.8,78.1192,77.95,78.0756,UP,1
2019-05-02,76.42,76.08,78.1153,76.886,78.1498,DOWN,0
2019-05-03,75.94,75.97,78.1086,76.65,78.228,UP,1
2019-05-06,75.98,75.0,78.1043,76.286,78.3026,DOWN,0
2019-05-07,75.04,75.45,78.0872,75.81,78.3414,UP,1
2019-05-08,75.41,75.12,78.0754,75.758,78.4038,DOWN,0
2019-05-09,75.11,74.95,78.0575,75.496,78.4456,DOWN,0
2019-05-10,74.64,74.66,78.0339,75.236,78.4856,DOWN,0
2019-05-13,71.68,73.29,77.9924,74.376,78.4604,DOWN,0
2019-05-14,71.26,70.97,77.9494,73.62,78.4322,DOWN,0
2019-05-15,70.81,70.94,77.9028,72.7,78.3284,DOWN,0
2019-05-16,70.78,71.49,77.8506,71.834,78.206,UP,1
2019-05-17,70.89,70.14,77.8017,71.084,78.1004,UP,1
2019-05-20,72.08,71.42,77.7673,71.164,78.0258,DOWN,0
2019-05-21,71.96,71.26,77.7233,71.304,77.9396,UP,1
2019-05-22,77.56,77.01,77.7039,72.654,77.9672,UP,1
2019-05-23,79.4,77.81,77.6928,74.378,78.0128,UP,1
2019-05-24,81.57,79.6,77.6895,76.514,78.1144,DOWN,0
2019-05-28,80.77,81.78,77.6814,78.252,78.1966,DOWN,0
2019-05-29,79.64,80.03,77.6665,79.788,78.2318,UP,1
2019-05-30,80.39,80.01,77.6549,80.354,78.2704,UP,1
2019-05-31,80.45,79.79,77.6468,80.564,78.3286,UP,1
2019-06-03,82.95,80.6,77.6482,80.84,78.3978,UP,1
2019-06-04,85.85,83.35,77.674,81.856,78.5484,DOWN,0
2019-06-05,85.49,86.38,77.6911,83.026,78.6876,UP,1
2019-06-06,85.7,85.48,77.7044,84.088,78.809,UP,1
2019-06-07,86.85,86.26,77.722,85.368,78.9496,UP,1
2019-06-10,87.55,87.34,77.7434,86.288,79.0942,UP,1
2019-06-11,87.85,88.0,77.753,86.688,79.246,UP,1
2019-06-12,88.26,87.91,77.7607,87.242,79.4118,UP,1
2019-06-13,88.3,88.46,77.7657,87.762,79.5886,DOWN,0
2019-06-14,87.79,88.33,77.7716,87.95,79.7582,DOWN,0
2019-06-17,87.14,87.46,77.7738,87.868,79.8734,DOWN,0
2019-06-18,86.47,87.51,77.768,87.592,79.984,DOWN,0
2019-06-19,86.16,86.54,77.7623,87.172,80.0686,UP,1
2019-06-20,86.21,86.66,77.7558,86.754,80.1796,UP,1
2019-06-21,87.6,86.36,77.7491,86.716,80.3166,DOWN,0
2019-06-24,86.72,87.46,77.7397,86.632,80.442,DOWN,0
2019-06-25,85.7,87.14,77.7238,86.478,80.5414,DOWN,0
2019-06-26,85.59,86.06,77.708,86.364,80.6136,UP,1
2019-06-27,85.87,85.61,77.6911,86.296,80.6916,UP,1
2019-06-28,86.61,85.8,77.6801,86.098,80.7702,UP,1
2019-07-01,86.94,87.55,77.6716,86.142,80.8438,UP,1
2019-07-02,87.04,86.91,77.6664,86.41,80.9442,UP,1
2019-07-03,87.9,87.5,77.6662,86.872,81.059,UP,1
2019-07-05,88.64,87.75,77.673,87.426,81.1742,UP,1
2019-07-08,88.91,88.55,77.6791,87.886,81.3176,DOWN,0
2019-07-09,87.8,88.47,77.6823,88.058,81.5312,DOWN,0
2019-07-10,85.85,87.85,77.6747,87.82,81.6922,UP,1
2019-07-11,86.47,86.4,77.6705,87.534,81.8732,UP,1
2019-07-12,87.53,87.05,77.6719,87.312,82.1104,DOWN,0
2019-07-15,86.8,87.55,77.6694,86.89,82.318,UP,1
2019-07-16,88.31,87.42,77.6715,86.992,82.5654,DOWN,0
2019-07-17,87.86,88.05,77.6732,87.394,82.803,UP,1
2019-07-18,88.5,87.51,77.6747,87.8,83.0722,DOWN,0
2019-07-19,88.01,88.84,77.6724,87.896,83.3242,DOWN,0
2019-07-22,87.22,88.25,77.6754,87.98,83.5664,UP,1
2019-07-23,88.54,87.75,77.6882,88.026,83.8444,UP,1
2019-07-24,89.09,88.02,77.7095,88.272,84.1926,DOWN,0
2019-07-25,87.97,88.82,77.7267,88.166,84.5268,DOWN,0
2019-07-26,87.06,87.84,77.735,87.976,84.8518,UP,1
2019-07-29,87.23,87.16,77.7429,87.978,85.1808,DOWN,0
2019-07-30,86.88,87.27,77.7513,87.646,85.5006,DOWN,0
2019-07-31,86.4,86.83,77.7693,87.108,85.787,DOWN,0
2019-08-01,82.62,86.19,77.7593,86.038,86.0002,DOWN,0
2019-08-02,81.52,82.53,77.7439,84.93,86.0794,DOWN,0
2019-08-05,80.79,81.3,77.7188,83.642,86.1072,UP,1
2019-08-06,82.77,81.16,77.7106,82.82,86.1312,UP,1
2019-08-07,83.01,81.94,77.7088,82.142,86.176,UP,1
2019-08-08,83.8,83.73,77.7177,82.378,86.2592,DOWN,0
2019-08-09,82.41,83.5,77.7136,82.556,86.2996,DOWN,0
2019-08-12,82.03,81.32,77.7104,82.804,86.3312,UP,1
2019-08-13,84.24,81.6,77.7203,83.098,86.357,DOWN,0
2019-08-14,81.89,81.86,77.7106,82.874,86.2778,UP,1
2019-08-15,82.56,83.36,77.7137,82.626,86.2192,UP,1
2019-08-16,84.21,83.3,77.7142,82.986,86.1894,UP,1
2019-08-19,86.58,86.5,77.7183,83.896,86.184,DOWN,0
2019-08-20,85.53,86.23,77.7278,84.154,86.1436,UP,1
2019-08-21,103.0,99.87,77.8216,88.376,86.4466,UP,1
2019-08-22,106.32,105.39,77.9312,93.128,86.8078,DOWN,0
2019-08-23,103.49,104.77,78.0219,96.984,87.1116,UP,1
2019-08-26,104.77,104.91,78.1178,100.622,87.4512,DOWN,0
2019-08-27,104.7,105.01,78.2075,104.456,87.8024,UP,1
2019-08-28,106.4,104.67,78.3015,105.136,88.201,UP,1
2019-08-29,107.93,107.99,78.4064,105.458,88.6364,DOWN,0
2019-08-30,107.04,108.5,78.5143,106.168,89.053,DOWN,0
2019-09-03,106.71,106.77,78.6262,106.556,89.4352,UP,1
2019-09-04,107.36,107.0,78.7474,107.088,89.848,UP,1
2019-09-05,108.54,109.24,78.8863,107.516,90.3048,UP,1
2019-09-06,109.85,108.95,79.0371,107.9,90.79,DOWN,0
2019-09-09,107.95,109.6,79.1879,108.082,91.2316,UP,1
2019-09-10,108.83,107.41,79.3869,108.506,91.676,UP,1
2019-09-11,108.97,108.7,79.5855,108.828,92.1166,DOWN,0
2019-09-12,108.94,109.43,79.7934,108.908,92.5546,DOWN,0
2019-09-13,107.99,109.07,79.9871,108.536,92.9564,DOWN,0
2019-09-16,106.96,107.25,80.165,108.338,93.3228,UP,1
2019-09-17,107.28,106.63,80.342,108.028,93.6902,DOWN,0
2019-09-18,106.97,107.12,80.521,107.628,94.0736,UP,1
2019-09-19,107.87,108.55,80.7056,107.414,94.514,DOWN,0
2019-09-20,106.67,108.31,80.8772,107.15,94.918,UP,1
2019-09-23,108.78,107.42,81.0746,107.514,95.343,DOWN,0
2019-09-24,107.45,110.2,81.2641,107.548,95.756,DOWN,0
2019-09-25,106.8,107.07,81.4591,107.514,96.1258,DOWN,0
2019-09-26,106.29,106.9,81.6489,107.198,96.4944,DOWN,0
2019-09-27,106.12,105.95,81.8456,107.088,96.8468,UP,1
2019-09-30,106.91,106.67,82.0412,106.714,97.2248,DOWN,0
2019-10-01,105.94,107.33,82.2375,106.412,97.5992,DOWN,0
2019-10-02,105.16,104.9,82.4275,106.084,97.9316,UP,1
2019-10-03,106.62,105.23,82.639,106.15,98.2822,UP,1
2019-10-04,109.1,106.77,82.8579,106.746,98.7048,DOWN,0
2019-10-07,107.95,108.66,83.0835,106.954,99.1226,UP,1
2019-10-08,108.52,107.93,83.3176,107.47,99.5484,UP,1
2019-10-09,110.36,109.92,83.5638,108.51,100.018,UP,1
2019-10-10,110.57,109.56,83.8089,109.3,100.5014,UP,1
2019-10-11,111.83,111.85,84.0425,109.846,101.0856,DOWN,0
2019-10-14,111.15,111.85,84.2747,110.486,101.6782,UP,1
2019-10-15,111.89,111.56,84.5093,111.16,102.3002,UP,1
2019-10-16,112.19,111.79,84.7398,111.526,102.8886,UP,1
2019-10-17,113.23,112.41,84.9738,112.058,103.493,DOWN,0
2019-10-18,112.81,112.86,85.2102,112.254,104.0732,UP,1
2019-10-21,113.68,113.32,85.4464,112.76,104.6986,DOWN,0
2019-10-22,113.19,113.95,85.664,113.02,105.3218,DOWN,0
