ticker,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-07-17,133.78,131.56,132.57,125.2018,112.0996,DOWN,0
2018-07-18,133.27,133.79,133.274,125.5082,112.3263,UP,1
2018-07-19,134.48,133.31,133.47,125.8598,112.5582,DOWN,0
2018-07-20,133.75,134.48,133.508,126.0484,112.7803,UP,1
2018-07-23,136.44,133.5,134.344,126.2154,113.0151,DOWN,0
2018-07-24,131.96,137.06,133.98,126.2602,113.2257,UP,1
2018-07-25,133.63,131.74,134.052,126.421,113.4429,UP,1
2018-07-26,133.93,132.71,133.942,126.5998,113.6637,DOWN,0
2018-07-27,130.57,134.01,133.306,126.7404,113.8669,DOWN,0
2018-07-30,129.29,131.04,131.876,126.8136,114.0602,UP,1
2018-07-31,130.21,129.31,131.526,126.8896,114.2583,UP,1
2018-08-01,131.53,130.38,131.106,127.0056,114.4611,DOWN,0
2018-08-02,128.11,123.0,129.942,127.0992,114.6459,DOWN,0
2018-08-03,125.14,127.96,128.856,127.1162,114.8169,UP,1
2018-08-06,127.97,125.3,128.592,127.1992,115.004,UP,1
2018-08-07,131.22,128.75,128.794,127.3744,115.2074,DOWN,0
2018-08-08,131.05,130.67,128.698,127.5538,115.4056,DOWN,0
2018-08-09,130.15,131.4,129.106,127.6696,115.6016,UP,1
2018-08-10,130.27,128.83,130.132,127.8114,115.799,DOWN,0
2018-08-13,128.3,130.47,130.198,127.8974,115.987,UP,1
2018-08-14,131.91,128.15,130.336,128.0184,116.1949,UP,1
2018-08-15,132.16,131.33,130.558,128.1206,116.4009,UP,1
2018-08-16,132.77,132.99,131.082,128.2284,116.6092,UP,1
2018-08-17,134.99,132.8,132.026,128.4454,116.8284,UP,1
2018-08-20,136.4,135.3,133.646,128.6764,117.0573,UP,1
2018-08-21,137.42,136.98,134.748,128.906,117.2487,UP,1
2018-08-22,139.25,137.35,136.166,129.1394,117.4466,UP,1
2018-08-23,139.81,139.07,137.574,129.421,117.6459,UP,1
2018-08-24,141.0,140.17,138.776,129.7312,117.8472,UP,1
2018-08-27,142.15,141.9,139.926,130.0916,118.043,UP,1
2018-08-28,142.62,142.48,140.966,130.4154,118.2444,UP,1
2018-08-29,142.77,142.28,141.67,130.8046,118.4443,UP,1
2018-08-30,144.0,142.88,142.508,131.2418,118.6524,DOWN,0
2018-08-31,142.93,144.0,142.894,131.7014,118.854,DOWN,0
2018-09-04,142.8,141.44,143.024,132.1442,119.0549,DOWN,0
2018-09-05,137.17,142.65,141.934,132.4784,119.2227,DOWN,0
2018-09-06,135.69,137.26,140.518,132.7448,119.3826,UP,1
2018-09-07,137.73,135.36,139.264,133.0736,119.5531,DOWN,0
2018-09-10,137.32,138.35,138.142,133.3596,119.71,UP,1
2018-09-11,137.98,137.02,137.178,133.6326,119.8708,UP,1
2018-09-12,139.71,138.19,137.686,133.941,120.0354,UP,1
2018-09-13,139.94,140.22,138.536,134.2908,120.2052,UP,1
2018-09-14,140.33,140.67,139.056,134.6212,120.368,DOWN,0
2018-09-17,139.28,140.22,139.448,134.8416,120.5534,UP,1
2018-09-18,140.26,139.68,139.904,135.0372,120.7475,DOWN,0
2018-09-19,139.06,140.53,139.774,135.2314,120.9478,DOWN,0
2018-09-20,138.72,139.79,139.53,135.4108,121.156,DOWN,0
2018-09-21,138.12,139.25,139.088,135.5032,121.3609,DOWN,0
2018-09-24,136.72,137.6,138.576,135.5664,121.5559,UP,1
2018-09-25,137.88,137.28,138.1,135.6788,121.7449,DOWN,0
2018-09-26,137.81,138.29,137.85,135.7594,121.9244,DOWN,0
2018-09-27,137.42,137.96,137.59,135.8424,122.089,UP,1
2018-09-28,137.7,137.22,137.506,135.9068,122.2547,UP,1
2018-10-01,138.03,138.31,137.768,135.9924,122.4145,DOWN,0
2018-10-02,136.72,138.35,137.536,135.998,122.5727,UP,1
2018-10-03,137.44,137.12,137.462,136.1076,122.7264,DOWN,0
2018-10-04,132.98,136.72,136.574,136.0946,122.8478,DOWN,0
2018-10-05,132.62,133.0,135.558,136.0684,122.9707,DOWN,0
2018-10-08,129.21,131.79,133.794,136.0412,123.0766,DOWN,0
2018-10-09,128.94,128.98,132.238,136.0342,123.1767,DOWN,0
2018-10-10,122.12,128.0,129.174,135.8724,123.2443,DOWN,0
2018-10-11,118.0,121.43,126.178,135.6018,123.2964,UP,1
2018-10-12,119.75,121.3,123.604,135.4346,123.3565,DOWN,0
2018-10-15,118.37,119.75,121.436,135.2992,123.4099,UP,1
2018-10-16,123.49,119.25,120.346,135.2096,123.4902,DOWN,0
2018-10-17,123.1,123.6,120.542,135.0472,123.5637,DOWN,0
2018-10-18,121.39,122.26,121.22,134.854,123.6218,DOWN,0
2018-10-19,120.64,122.29,121.398,134.6638,123.6748,UP,1
2018-10-22,120.66,121.11,121.856,134.4716,123.7271,DOWN,0
2018-10-23,119.62,118.3,121.082,134.298,123.7717,DOWN,0
2018-10-24,114.71,119.27,119.404,133.954,123.7897,UP,1
2018-10-25,117.95,115.72,118.716,133.6698,123.8312,DOWN,0
2018-10-26,115.62,115.5,117.712,133.3268,123.8573,DOWN,0
2018-10-29,112.49,117.6,116.078,132.8768,123.8654,UP,1
2018-10-30,113.25,112.65,114.804,132.4138,123.8807,UP,1
2018-10-31,119.47,114.69,115.756,132.0548,123.9168,UP,1
2018-11-01,127.6,122.97,117.686,131.8218,123.9892,DOWN,0
2018-11-02,126.3,128.42,119.822,131.5516,124.0542,DOWN,0
2018-11-05,124.18,126.94,122.16,131.2152,124.1109,UP,1
2018-11-06,125.0,124.39,124.51,130.8722,124.1621,UP,1
2018-11-07,129.21,126.2,126.458,130.604,124.2305,UP,1
2018-11-08,130.67,128.44,127.072,130.362,124.3029,DOWN,0
2018-11-09,130.07,129.84,127.826,130.0834,124.3581,DOWN,0
2018-11-12,127.01,129.06,128.392,129.765,124.4044,UP,1
2018-11-13,128.25,127.37,129.042,129.474,124.4587,DOWN,0
2018-11-14,126.02,129.59,128.404,129.251,124.5014,UP,1
2018-11-15,126.16,125.43,127.502,129.0604,124.5537,DOWN,0
2018-11-16,125.32,124.93,126.552,128.8122,124.6115,DOWN,0
2018-11-19,121.1,124.8,125.37,128.4878,124.6704,DOWN,0
2018-11-20,118.01,117.72,123.322,128.0884,124.7018,UP,1
2018-11-21,120.52,118.96,122.222,127.7046,124.7498,DOWN,0
2018-11-23,120.37,119.27,121.064,127.3132,124.8207,UP,1
2018-11-26,124.41,121.66,120.882,126.9948,124.9184,DOWN,0
2018-11-27,124.08,123.39,121.478,126.6908,124.9886,UP,1
2018-11-28,126.34,124.9,123.144,126.4124,125.068,UP,1
2018-11-29,126.7,125.7,124.38,126.1652,125.1479,UP,1
2018-11-30,130.25,126.45,126.356,125.9958,125.238,UP,1
2018-12-03,134.43,133.04,128.36,125.922,125.3354,DOWN,0
2018-12-04,130.31,133.76,129.606,125.7938,125.4177,DOWN,0
2018-12-06,127.91,127.71,129.92,125.5944,125.492,DOWN,0
2018-12-07,122.85,127.89,129.15,125.2952,125.533,DOWN,0
2018-12-10,122.25,122.57,127.55,124.9918,125.561,UP,1
2018-12-11,123.41,124.68,125.346,124.706,125.5966,UP,1
2018-12-12,124.07,125.31,124.098,124.4268,125.6439,DOWN,0
2018-12-13,123.8,124.94,123.276,124.1684,125.6973,DOWN,0
2018-12-14,119.25,122.07,122.556,123.8046,125.7298,DOWN,0
2018-12-17,114.25,118.6,120.956,123.43,125.7212,UP,1
2018-12-18,117.44,115.52,119.762,123.1264,125.7269,DOWN,0
2018-12-19,114.86,117.5,117.92,122.8394,125.7244,DOWN,0
2018-12-20,109.34,113.52,115.028,122.4474,125.6878,DOWN,0
2018-12-21,107.49,110.0,112.676,122.1548,125.6314,DOWN,0
2018-12-24,106.28,106.37,111.082,121.9204,125.5502,UP,1
2018-12-26,112.72,108.0,110.138,121.7798,125.4893,UP,1
2018-12-27,115.04,109.96,110.174,121.7132,125.4555,DOWN,0
2018-12-28,114.04,115.54,111.114,121.5242,125.4166,UP,1
2018-12-31,116.01,114.98,112.818,121.3824,125.3879,DOWN,0
2019-01-02,114.32,113.79,114.426,121.241,125.3641,DOWN,0
2019-01-03,112.29,112.56,114.34,121.074,125.3301,UP,1
2019-01-04,117.34,114.0,114.8,121.0076,125.321,UP,1
2019-01-07,123.34,120.0,116.66,121.082,125.3337,UP,1
2019-01-08,125.37,124.6,118.532,121.2952,125.3768,UP,1
2019-01-09,128.51,126.53,121.37,121.5064,125.4562,UP,1
2019-01-10,129.53,127.79,124.818,121.7846,125.5177,UP,1
2019-01-11,130.48,128.95,127.446,122.1444,125.6036,DOWN,0
2019-01-14,129.87,128.5,128.752,122.4768,125.6953,UP,1
2019-01-15,133.25,130.1,130.328,122.7524,125.7889,UP,1
2019-01-16,135.17,134.5,131.66,122.9038,125.9038,UP,1
2019-01-17,136.22,135.34,132.998,123.1022,126.0212,UP,1
2019-01-18,138.59,137.72,134.62,123.3904,126.1481,DOWN,0
2019-01-22,136.46,137.59,135.938,123.6196,126.2619,DOWN,0
2019-01-23,135.35,137.15,136.358,123.7424,126.3836,UP,1
2019-01-24,135.87,135.46,136.498,123.8464,126.5102,UP,1
2019-01-25,140.8,137.37,137.414,124.061,126.6561,DOWN,0
2019-01-28,139.34,139.25,137.564,124.3076,126.7896,DOWN,0
2019-01-29,138.81,139.27,138.034,124.5188,126.9139,UP,1
2019-01-30,141.1,139.61,139.184,124.8204,127.056,UP,1
2019-01-31,141.48,140.75,140.306,125.1268,127.1909,UP,1
2019-02-01,144.13,141.63,140.972,125.503,127.3204,UP,1
2019-02-04,144.47,144.29,141.998,125.9704,127.4529,UP,1
2019-02-05,145.25,144.29,143.286,126.5152,127.5832,UP,1
2019-02-06,146.31,145.07,144.328,127.031,127.7242,DOWN,0
2019-02-07,144.4,144.56,144.912,127.5116,127.8669,UP,1
2019-02-08,146.41,143.19,145.368,127.9516,128.0287,UP,1
2019-02-11,149.21,147.37,146.316,128.4542,128.2106,DOWN,0
2019-02-12,148.19,150.0,146.904,128.8912,128.3772,UP,1
2019-02-13,149.58,148.19,147.558,129.3488,128.5512,UP,1
2019-02-14,154.09,150.55,149.496,129.8256,128.7499,UP,1
2019-02-15,154.69,154.08,151.152,130.2308,128.9484,UP,1
2019-02-19,155.76,154.44,152.462,130.7398,129.1545,UP,1
2019-02-20,155.89,155.76,154.002,131.2994,129.3592,UP,1
2019-02-21,156.0,155.37,155.286,131.9624,129.5547,UP,1
2019-02-22,158.61,156.45,156.19,132.6896,129.758,UP,1
2019-02-25,159.48,159.75,157.148,133.411,129.9709,UP,1
2019-02-26,159.68,158.93,157.932,134.1232,130.1477,UP,1
2019-02-27,159.87,159.5,158.728,134.8446,130.3066,UP,1
2019-02-28,161.78,159.56,159.884,135.6952,130.4669,UP,1
2019-03-01,163.55,162.69,160.872,136.6812,130.6567,DOWN,0
2019-03-04,162.5,164.14,161.476,137.5824,130.8442,DOWN,0
2019-03-05,161.68,162.5,161.876,138.5188,131.0349,DOWN,0
2019-03-06,160.69,161.0,162.04,139.5458,131.2102,DOWN,0
2019-03-07,159.42,160.0,161.568,140.5844,131.3753,UP,1
2019-03-08,161.08,158.01,161.074,141.6804,131.552,UP,1
2019-03-11,163.57,161.85,161.288,142.6974,131.7527,UP,1
2019-03-12,165.55,164.13,162.062,143.7076,131.959,UP,1
2019-03-13,166.48,166.54,163.22,144.7564,132.1723,UP,1
2019-03-14,168.0,166.5,164.936,145.7962,132.4,UP,1
2019-03-15,169.47,168.97,166.614,146.8992,132.637,DOWN,0
2019-03-18,169.05,169.23,167.71,148.0344,132.8604,UP,1
2019-03-19,169.82,169.92,168.564,149.084,133.0936,DOWN,0
2019-03-20,168.36,169.55,168.94,149.9844,133.3154,UP,1
2019-03-21,173.13,167.74,169.966,150.9396,133.5518,DOWN,0
2019-03-22,164.26,172.08,168.924,151.6546,133.7378,UP,1
2019-03-25,167.12,163.97,168.538,152.4064,133.9365,UP,1
2019-03-26,170.16,168.21,168.606,153.2,134.1666,DOWN,0
2019-03-27,164.95,169.99,167.924,153.9016,134.3671,UP,1
2019-03-28,168.0,165.5,166.898,154.5966,134.5774,UP,1
2019-03-29,169.13,169.48,167.872,155.2758,134.7852,UP,1
2019-04-01,171.12,170.47,168.672,155.9738,135.0121,DOWN,0
2019-04-02,170.96,171.31,168.832,156.6212,135.2395,UP,1
2019-04-03,175.02,172.0,170.846,157.3924,135.4939,DOWN,0
2019-04-04,169.29,174.84,171.104,158.0712,135.7082,DOWN,0
2019-04-05,168.35,170.0,170.948,158.7208,135.9334,UP,1
2019-04-08,169.27,168.38,170.578,159.2902,136.1691,DOWN,0
2019-04-09,168.92,167.91,170.17,159.8818,136.4139,UP,1
2019-04-10,171.2,169.9,169.406,160.5296,136.6666,UP,1
2019-04-11,172.51,172.0,170.05,161.1578,136.9269,UP,1
2019-04-12,173.56,172.85,171.092,161.7994,137.1828,DOWN,0
2019-04-15,172.28,174.06,171.694,162.3624,137.4378,UP,1
2019-04-16,174.0,173.41,172.71,162.953,137.6927,DOWN,0
2019-04-17,169.77,174.61,172.424,163.4434,137.9199,UP,1
2019-04-18,171.42,170.37,172.206,163.9456,138.1555,UP,1
2019-04-22,172.73,170.71,172.04,164.5122,138.4069,UP,1
2019-04-23,177.19,173.0,173.022,165.1278,138.6738,DOWN,0
2019-04-24,176.58,177.14,173.538,165.6752,138.9154,DOWN,0
2019-04-25,176.15,176.6,174.814,166.2344,139.1438,UP,1
2019-04-26,176.59,176.03,175.848,166.7746,139.38,UP,1
2019-04-29,177.26,176.8,176.754,167.238,139.6175,UP,1
2019-04-30,179.36,177.67,177.188,167.7314,139.8468,DOWN,0
2019-05-01,178.02,180.0,177.476,168.1766,140.0691,DOWN,0
2019-05-02,175.08,177.57,177.262,168.5604,140.2832,UP,1
2019-05-03,177.31,176.0,177.406,168.9866,140.5009,DOWN,0
2019-05-06,176.79,174.18,177.312,169.3502,140.7185,DOWN,0
2019-05-07,170.29,174.92,175.498,169.5664,140.8975,UP,1
2019-05-08,170.42,170.27,173.978,169.7812,141.0809,DOWN,0
2019-05-09,169.79,171.17,172.92,169.9796,141.2476,UP,1
2019-05-10,171.14,169.35,171.686,170.1668,141.4435,DOWN,0
2019-05-13,163.97,166.58,169.122,170.1752,141.5952,UP,1
2019-05-14,168.3,164.88,168.724,170.2912,141.7671,UP,1
2019-05-15,171.04,166.69,168.848,170.4784,141.9694,UP,1
2019-05-16,171.88,171.04,169.266,170.7022,142.1824,DOWN,0
2019-05-17,169.52,170.35,168.942,170.9042,142.3789,DOWN,0
2019-05-20,166.49,167.91,169.446,171.0124,142.5537,UP,1
2019-05-21,170.15,168.52,169.816,171.144,142.7639,UP,1
2019-05-22,171.23,169.77,169.854,171.2576,142.9944,DOWN,0
2019-05-23,166.41,168.53,168.76,171.2562,143.1866,UP,1
2019-05-24,167.31,167.0,168.318,171.2424,143.367,DOWN,0
2019-05-28,166.95,168.25,168.41,171.192,143.5465,DOWN,0
2019-05-29,166.77,165.22,167.734,171.1464,143.7296,UP,1
2019-05-30,173.04,167.32,168.096,171.2108,143.9435,DOWN,0
2019-05-31,172.59,170.62,169.332,171.2954,144.1649,DOWN,0
2019-06-03,162.87,172.6,168.444,171.0902,144.3197,UP,1
2019-06-04,168.18,165.19,168.69,171.1686,144.4998,UP,1
2019-06-05,170.16,170.0,169.368,171.2294,144.6868,UP,1
2019-06-06,172.82,170.29,169.324,171.2826,144.8759,UP,1
2019-06-07,176.75,174.0,170.156,171.5186,145.0777,UP,1
2019-06-10,177.11,178.38,173.004,171.7008,145.2761,UP,1
2019-06-11,177.45,179.08,174.858,171.8672,145.4671,UP,1
2019-06-12,177.89,178.0,176.404,172.0026,145.6575,DOWN,0
2019-06-13,176.7,178.47,177.18,172.1174,145.836,DOWN,0
2019-06-14,174.5,176.29,176.73,172.107,145.9978,DOWN,0
2019-06-17,172.6,175.55,175.828,172.1732,146.1477,UP,1
2019-06-18,173.48,174.41,175.034,172.2758,146.3012,UP,1
2019-06-19,173.53,174.08,174.162,172.361,146.4489,UP,1
2019-06-20,175.0,175.48,173.822,172.4826,146.6092,DOWN,0
2019-06-21,174.08,174.72,173.738,172.5402,146.7656,DOWN,0
2019-06-24,171.81,174.97,173.58,172.5262,146.9388,DOWN,0
2019-06-25,170.49,172.41,172.982,172.4648,147.1128,UP,1
2019-06-26,170.99,171.18,172.474,172.439,147.2791,UP,1
2019-06-27,172.93,171.46,172.06,172.4176,147.4572,UP,1
2019-06-28,173.1,173.19,171.864,172.4842,147.6328,UP,1
2019-07-01,176.71,175.91,172.844,172.59,147.8178,UP,1
2019-07-02,177.13,176.46,174.172,172.678,148.0037,UP,1
2019-07-03,177.39,176.97,175.452,172.682,148.189,UP,1
2019-07-05,180.11,176.9,176.888,172.7526,148.3932,UP,1
2019-07-08,184.67,180.11,179.202,172.923,148.6152,UP,1
2019-07-09,187.01,184.45,181.262,173.1314,148.855,UP,1
2019-07-10,188.11,188.14,183.458,173.3484,149.1019,UP,1
2019-07-11,191.05,188.46,186.19,173.5822,149.3666,UP,1
2019-07-12,193.63,191.05,188.894,173.8944,149.6511,UP,1
2019-07-15,196.02,194.38,191.164,174.3132,149.9418,DOWN,0
2019-07-16,195.9,196.37,192.942,174.685,150.2323,UP,1
2019-07-17,198.51,196.21,195.022,175.1194,150.5377,DOWN,0
2019-07-18,195.28,197.69,195.868,175.6192,150.8256,DOWN,0
2019-07-19,192.87,196.65,195.716,176.0682,151.0998,UP,1
2019-07-22,193.9,193.67,195.292,176.5504,151.3857,UP,1
2019-07-23,195.46,194.94,195.204,177.0368,151.6758,UP,1
2019-07-24,196.91,196.0,194.884,177.6956,151.9955,UP,1
2019-07-25,197.46,197.38,195.32,178.2788,152.3197,UP,1
2019-07-26,200.82,198.46,196.91,178.8744,152.6777,DOWN,0
2019-07-29,198.89,200.6,197.908,179.4146,153.0275,DOWN,0
2019-07-30,197.48,196.41,198.312,179.9738,153.4043,DOWN,0
2019-07-31,193.79,197.39,197.688,180.5198,153.7832,DOWN,0
2019-08-01,193.74,194.09,196.944,180.9916,154.1532,DOWN,0
2019-08-02,187.83,191.71,194.346,181.3236,154.5005,DOWN,0
2019-08-05,176.38,181.12,189.844,181.523,154.7649,UP,1
2019-08-06,179.91,179.59,186.33,181.775,155.049,DOWN,0
2019-08-07,179.7,177.77,183.512,182.03,155.3405,UP,1
2019-08-08,189.98,182.0,182.76,182.4942,155.6872,DOWN,0
2019-08-09,186.5,188.05,182.494,182.7634,156.0164,DOWN,0
2019-08-12,186.44,185.0,184.506,183.0404,156.3505,UP,1
2019-08-13,189.61,185.71,186.446,183.5752,156.725,DOWN,0
2019-08-14,182.34,185.65,186.974,183.8584,157.047,UP,1
2019-08-15,184.48,183.52,185.874,184.1448,157.3913,UP,1
2019-08-16,188.02,185.5,186.178,184.4488,157.7689,UP,1
2019-08-19,190.64,191.0,187.018,184.7266,158.1559,UP,1
2019-08-20,193.27,190.72,187.75,185.0498,158.5249,UP,1
2019-08-21,196.97,195.11,190.676,185.4402,158.8717,DOWN,0
2019-08-22,195.5,197.32,192.88,185.7924,159.2177,DOWN,0
2019-08-23,188.24,194.11,192.924,186.0232,159.538,UP,1
2019-08-26,188.97,190.36,192.59,186.3126,159.8579,DOWN,0
2019-08-27,188.9,190.34,191.716,186.6386,160.1563,UP,1
2019-08-28,189.75,188.18,190.272,186.964,160.4517,UP,1
2019-08-29,191.98,192.77,189.568,187.333,160.7613,DOWN,0
2019-08-30,191.33,193.57,190.186,187.6596,161.0829,DOWN,0
2019-09-03,188.27,190.33,190.046,187.9434,161.383,UP,1
2019-09-04,191.44,189.87,190.554,188.336,161.7101,UP,1
2019-09-05,194.82,193.59,191.568,188.8226,162.0534,DOWN,0
2019-09-06,192.89,194.94,191.75,189.2606,162.3912,UP,1
2019-09-09,193.48,194.31,192.18,189.6716,162.7531,DOWN,0
2019-09-10,176.13,191.0,189.752,189.7322,163.0437,UP,1
2019-09-11,183.73,176.75,188.21,189.8726,163.3598,UP,1
2019-09-12,184.17,185.1,186.08,190.0134,163.6788,DOWN,0
2019-09-13,178.92,184.52,183.286,190.044,163.9513,UP,1
2019-09-16,180.95,177.72,180.78,190.0608,164.2357,UP,1
2019-09-17,183.26,180.98,182.206,190.0326,164.5203,UP,1
2019-09-18,184.56,183.34,182.372,189.9836,164.8096,UP,1
2019-09-19,185.24,185.19,182.586,189.9262,165.0845,UP,1
2019-09-20,185.79,187.0,183.96,189.821,165.3413,DOWN,0
2019-09-23,184.76,185.39,184.722,189.6436,165.6136,DOWN,0
2019-09-24,181.78,186.2,184.426,189.3588,165.8829,UP,1
2019-09-25,183.83,182.0,184.28,189.1174,166.1878,DOWN,0
2019-09-26,183.64,183.12,183.96,188.82,166.4948,DOWN,0
2019-09-27,180.36,184.91,182.874,188.5216,166.7795,UP,1
2019-09-30,182.32,180.54,182.386,188.3106,167.0708,DOWN,0
2019-10-01,181.44,183.07,182.318,188.0614,167.359,DOWN,0
2019-10-02,180.02,179.69,181.556,187.7526,167.6628,UP,1
2019-10-03,184.3,179.64,181.688,187.5004,168.0131,UP,1
2019-10-04,188.91,185.25,183.398,187.3294,168.3704,UP,1
2019-10-07,190.03,187.72,184.94,187.1136,168.7463,DOWN,0
2019-10-08,184.51,187.98,185.554,186.826,169.1221,UP,1
2019-10-09,185.83,186.11,186.716,186.593,169.5138,DOWN,0
2019-10-10,184.44,185.29,186.744,186.406,169.9046,UP,1
2019-10-11,189.02,186.23,186.766,186.3116,170.2861,DOWN,0
2019-10-14,188.2,188.98,186.4,186.319,170.6519,UP,1
2019-10-15,189.95,188.63,187.488,186.5904,171.0315,DOWN,0
2019-10-16,188.45,188.9,188.012,186.7612,171.3937,UP,1
2019-10-17,189.2,189.52,188.964,186.9512,171.7681,DOWN,0
2019-10-18,186.96,188.97,188.552,186.8908,172.1414,DOWN,0
2019-10-21,185.98,188.13,188.108,186.8804,172.4846,DOWN,0
2019-10-22,170.0,185.73,184.118,186.5516,172.7179,UP,1
2019-10-23,171.85,169.98,180.798,186.1964,172.9503,UP,1
2019-10-24,177.52,172.84,178.462,186.1,173.1954,DOWN,0
2019-10-25,176.15,177.22,176.3,185.9334,173.4285,UP,1
2019-10-28,178.57,176.62,174.818,185.7444,173.6689,DOWN,0
2019-10-29,176.62,178.14,176.142,185.464,173.9027,UP,1
2019-10-30,177.25,177.94,177.222,185.1436,174.1227,DOWN,0
2019-10-31,175.96,178.0,176.91,184.7234,174.3266,UP,1
2019-11-01,177.42,177.02,177.164,184.3618,174.5326,DOWN,0
2019-11-04,177.28,178.73,176.906,184.1426,174.7261,UP,1
2019-11-05,177.81,177.64,177.144,183.9194,174.9328,UP,1
2019-11-06,178.41,176.81,177.376,183.7096,175.1481,UP,1
2019-11-07,190.29,191.09,180.242,183.7204,175.4202,DOWN,0
2019-11-08,189.23,190.08,182.604,183.6654,175.6624,UP,1
2019-11-11,194.28,187.75,186.004,183.7244,175.9371,UP,1
2019-11-12,199.66,194.79,190.374,183.9522,176.2413,UP,1
2019-11-13,200.84,199.0,194.86,184.1402,176.54,UP,1
2019-11-14,207.67,200.0,198.336,184.3972,176.871,DOWN,0
2019-11-15,205.69,208.05,201.628,184.6532,177.1788,UP,1
2019-11-18,208.18,205.75,204.408,184.9472,177.4973,UP,1
2019-11-19,209.7,208.82,206.416,185.6186,177.8196,DOWN,0
2019-11-20,208.27,208.77,207.902,186.1094,178.1294,DOWN,0
2019-11-21,205.51,207.39,207.47,186.5362,178.4349,DOWN,0
2019-11-22,205.15,205.87,207.362,187.0608,178.7286,UP,1
2019-11-25,212.74,206.55,208.274,187.6966,179.0463,DOWN,0
2019-11-26,212.3,212.17,208.794,188.2774,179.3668,UP,1
2019-11-27,213.03,213.17,209.746,188.8468,179.6841,DOWN,0
2019-11-29,211.85,212.25,211.014,189.379,179.9729,DOWN,0
2019-12-02,205.05,211.08,210.994,189.7642,180.2247,UP,1
2019-12-03,205.1,201.5,209.466,190.171,180.4714,UP,1
2019-12-04,207.01,205.99,208.408,190.6756,180.727,DOWN,0
2019-12-05,206.5,207.56,207.102,191.129,180.9795,UP,1
2019-12-06,209.91,208.42,206.714,191.6544,181.236,DOWN,0
2019-12-09,208.81,209.49,207.466,192.2234,181.4826,DOWN,0
2019-12-10,208.53,208.2,208.152,192.7476,181.7269,DOWN,0
2019-12-11,207.84,209.82,208.318,193.2756,181.9667,DOWN,0
2019-12-12,206.74,206.68,208.366,193.81,182.1915,UP,1
2019-12-13,210.02,206.89,208.388,194.3244,182.4239,UP,1
2019-12-16,212.2,211.2,209.066,194.7902,182.6724,DOWN,0
2019-12-17,209.22,212.2,209.204,195.174,182.9101,UP,1
2019-12-18,209.32,210.13,209.5,195.6702,183.1532,UP,1
2019-12-19,211.17,209.0,210.386,196.177,183.412,UP,1
2019-12-20,211.9,212.85,210.762,196.7262,183.6661,DOWN,0
2019-12-23,211.3,212.99,210.582,197.1718,183.9047,UP,1
2019-12-24,211.66,211.28,211.07,197.641,184.1353,UP,1
2019-12-26,215.86,212.4,212.378,198.1592,184.3822,DOWN,0
2019-12-27,214.39,216.93,213.022,198.678,184.6141,DOWN,0
2019-12-30,210.51,214.0,212.744,199.1042,184.8193,UP,1
2019-12-31,212.16,209.65,212.916,199.6082,185.0349,UP,1
2020-01-02,216.31,214.12,213.846,200.2148,185.2673,UP,1
2020-01-03,217.4,213.7,214.154,201.1628,185.5125,DOWN,0
2020-01-06,214.2,214.39,214.116,202.0098,185.7179,UP,1
2020-01-07,215.61,214.1,215.136,202.7716,185.9746,UP,1
2020-01-08,221.38,215.39,216.98,203.6762,186.2459,UP,1
2020-01-09,223.29,222.98,218.376,204.5706,186.5116,DOWN,0
2020-01-10,223.08,223.82,219.512,205.4998,186.8022,UP,1
2020-01-13,228.56,225.04,222.384,206.526,187.105,DOWN,0
2020-01-14,227.17,228.33,224.696,207.5502,187.3952,UP,1
2020-01-15,228.71,228.15,226.162,208.576,187.6832,UP,1
2020-01-16,233.71,230.45,228.246,209.7046,187.9969,DOWN,0
2020-01-17,232.43,233.83,230.116,210.797,188.284,DOWN,0
2020-01-21,231.81,230.98,230.766,211.865,188.5966,UP,1
2020-01-22,232.51,232.82,231.834,212.7094,188.9174,DOWN,0
2020-01-23,230.3,232.09,232.152,213.5308,189.2225,DOWN,0
2020-01-24,227.57,231.67,230.924,214.1966,189.5158,DOWN,0
2020-01-27,226.84,221.69,229.806,214.7402,189.794,UP,1
2020-01-28,233.33,228.58,230.11,215.39,190.0981,UP,1
2020-01-29,233.43,234.04,230.294,215.9052,190.3974,DOWN,0
2020-01-30,231.92,231.07,230.618,216.4298,190.6956,DOWN,0
2020-01-31,228.14,231.0,230.732,216.829,190.9663,UP,1
2020-02-03,234.25,228.893,232.214,217.32,191.2887,UP,1
2020-02-04,238.6,234.75,233.268,217.9266,191.6246,DOWN,0
2020-02-05,232.1,242.09,233.002,218.4584,191.9215,UP,1
2020-02-06,234.78,233.82,233.574,219.051,192.2094,DOWN,0
2020-02-07,233.02,233.45,234.55,219.4566,192.4916,UP,1
2020-02-10,235.33,232.16,234.766,219.9172,192.7875,DOWN,0
2020-02-11,231.47,236.81,233.34,220.286,193.0619,UP,1
2020-02-12,232.35,232.57,233.39,220.696,193.3374,UP,1
2020-02-13,232.95,231.23,233.024,221.254,193.6053,UP,1
2020-02-14,236.75,233.75,233.77,221.887,193.899,UP,1
2020-02-18,237.0,236.25,234.104,222.4868,194.2086,UP,1
2020-02-19,240.0,237.0,235.81,223.1568,194.522,DOWN,0
