ticker,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-11-18,311.06,314.3,319.166,321.6662,293.4785,DOWN,0
2011-11-21,305.58,306.43,314.876,321.6228,293.7686,UP,1
2011-11-22,308.38,304.19,311.06,321.5622,294.0742,DOWN,0
2011-11-23,300.45,306.67,307.816,321.253,294.3139,UP,1
2011-11-25,300.75,300.0,305.244,320.945,294.5345,UP,1
2011-11-28,309.55,309.5,304.942,320.7748,294.7386,UP,1
2011-11-29,312.97,310.02,306.42,320.3114,294.9387,UP,1
2011-11-30,321.56,320.21,309.056,320.0788,295.2186,UP,1
2011-12-01,323.04,318.5,313.574,319.8746,295.5138,UP,1
2011-12-02,330.49,324.98,319.522,319.9656,295.8385,UP,1
2011-12-05,336.21,334.15,324.854,320.2798,296.2188,DOWN,0
2011-12-06,331.43,334.0,328.546,320.3196,296.6165,UP,1
2011-12-07,336.75,330.15,331.584,320.6424,297.0793,DOWN,0
2011-12-08,334.74,334.91,333.924,320.956,297.5265,UP,1
2011-12-09,338.6,335.68,335.546,321.4652,297.9777,UP,1
2011-12-12,340.22,335.38,336.348,322.2106,298.4538,DOWN,0
2011-12-13,329.51,340.0,335.964,322.9468,298.8956,DOWN,0
2011-12-14,321.11,327.7,332.836,323.3472,299.287,DOWN,0
2011-12-15,318.52,324.48,329.592,323.7018,299.6454,DOWN,0
2011-12-16,318.4,319.7,325.552,324.09,299.9624,DOWN,0
2011-12-19,317.77,320.68,321.062,324.5536,300.2884,UP,1
2011-12-20,331.72,322.2,321.504,325.031,300.6987,UP,1
2011-12-21,334.06,331.6,324.094,325.5132,301.1119,DOWN,0
2011-12-22,331.25,334.98,326.64,325.8582,301.5021,UP,1
2011-12-23,335.32,332.68,330.024,326.2184,301.9149,UP,1
2011-12-27,339.0,335.0,334.27,326.5824,302.3336,UP,1
2011-12-28,340.14,338.64,335.954,326.9894,302.7443,UP,1
2011-12-29,340.77,340.0,337.296,327.4078,303.1571,DOWN,0
2011-12-30,337.74,340.98,338.594,327.9572,303.5875,UP,1
2012-01-03,341.27,343.7,339.784,328.6244,304.0598,UP,1
2012-01-04,348.75,346.0,341.734,328.9296,304.566,UP,1
2012-01-05,350.48,346.88,343.802,329.0894,305.099,DOWN,0
2012-01-06,348.95,348.88,345.438,329.3848,305.6088,DOWN,0
2012-01-09,339.74,349.0,345.838,329.5226,306.0526,UP,1
2012-01-10,341.12,343.82,345.808,329.4746,306.4745,UP,1
2012-01-11,347.6,340.0,345.578,329.5986,306.9227,UP,1
2012-01-12,347.62,347.61,345.006,329.8286,307.3302,UP,1
2012-01-13,354.62,350.26,346.14,330.3574,307.7423,DOWN,0
2012-01-17,353.38,356.84,348.868,330.8326,308.1474,UP,1
2012-01-18,356.82,354.2,352.008,331.219,308.5615,UP,1
2012-01-19,358.09,356.71,354.106,331.6014,308.9824,DOWN,0
2012-01-20,356.39,356.6,355.86,331.946,309.3742,UP,1
2012-01-23,360.46,356.84,357.028,332.3578,309.7977,UP,1
2012-01-24,360.6,358.4,358.472,332.913,310.2272,UP,1
2012-01-25,363.14,359.89,359.736,333.6582,310.6967,UP,1
2012-01-26,365.81,364.12,361.28,334.334,311.1837,UP,1
2012-01-27,366.76,364.05,363.354,335.1286,311.646,UP,1
2012-01-30,367.69,364.9,364.8,335.9332,312.0779,DOWN,0
2012-01-31,367.29,368.39,366.138,336.9456,312.4998,UP,1
2012-02-01,370.41,368.0,367.592,338.0816,312.9262,DOWN,0
2012-02-02,362.82,366.19,366.994,339.1168,313.3235,UP,1
2012-02-03,372.19,367.18,368.08,340.449,313.7852,DOWN,0
2012-02-06,371.63,370.0,368.868,341.714,314.2028,UP,1
2012-02-07,374.02,371.02,370.214,343.1854,314.6864,DOWN,0
2012-02-08,374.02,374.03,370.936,344.6508,315.1932,UP,1
2012-02-09,376.49,375.5,373.67,345.9896,315.751,DOWN,0
2012-02-10,376.45,372.93,374.522,347.2592,316.3182,UP,1
2012-02-13,377.45,378.7,375.686,348.377,316.8773,UP,1
2012-02-14,378.94,377.23,376.67,349.495,317.438,DOWN,0
2012-02-15,375.73,380.49,377.012,350.3998,317.9813,UP,1
2012-02-16,382.04,375.25,378.122,351.3164,318.5894,UP,1
2012-02-17,384.7,381.47,379.772,352.3818,319.2103,DOWN,0
2012-02-21,383.58,382.8,380.998,353.3184,319.7993,UP,1
2012-02-22,384.95,383.0,382.2,354.3226,320.3836,UP,1
2012-02-23,386.8,383.65,384.414,355.2866,320.9855,UP,1
2012-02-24,387.42,387.76,385.49,356.2306,321.5734,UP,1
2012-02-27,388.89,385.94,386.328,357.4182,322.1463,UP,1
2012-02-28,391.96,389.6,388.004,358.8352,322.7267,DOWN,0
2012-02-29,390.22,390.9,389.058,360.2692,323.2758,UP,1
2012-03-01,394.1,391.85,390.518,361.7832,323.8829,UP,1
2012-03-02,394.39,393.5,391.912,363.3156,324.4823,DOWN,0
2012-03-05,392.98,394.29,392.73,364.5408,325.0534,DOWN,0
2012-03-06,387.3,388.4,391.798,365.6056,325.5843,UP,1
2012-03-07,392.1,389.48,392.174,366.8226,326.1454,UP,1
2012-03-08,398.18,393.0,392.99,368.0798,326.7196,DOWN,0
2012-03-09,398.12,399.1,393.736,369.2622,327.3074,DOWN,0
2012-03-12,397.52,398.98,394.644,370.4098,327.8744,UP,1
2012-03-13,400.05,400.07,397.194,371.5954,328.4203,DOWN,0
2012-03-14,400.0,400.88,398.774,372.8406,328.9556,UP,1
2012-03-15,407.08,400.75,400.554,374.1568,329.5456,UP,1
2012-03-16,410.91,409.77,403.112,375.4,330.1724,UP,1
2012-03-19,413.92,410.29,406.392,376.6688,330.813,DOWN,0
2012-03-20,412.87,411.0,408.956,377.9472,331.4448,UP,1
2012-03-21,416.11,413.25,412.178,379.4746,332.1217,UP,1
2012-03-22,418.13,414.45,414.388,381.0148,332.8058,DOWN,0
2012-03-23,415.51,416.71,415.308,382.373,333.4978,UP,1
2012-03-26,424.7,417.49,417.464,383.9146,334.232,DOWN,0
2012-03-27,421.37,424.82,419.164,385.2496,334.9795,DOWN,0
2012-03-28,420.09,422.24,419.96,386.5838,335.7254,UP,1
2012-03-29,420.62,419.11,420.458,387.8598,336.4447,DOWN,0
2012-03-30,418.0,424.84,420.956,389.058,337.1482,UP,1
2012-04-02,418.4,417.0,419.696,390.2982,337.8811,UP,1
2012-04-03,422.26,417.58,419.874,391.5342,338.6476,DOWN,0
2012-04-04,417.04,419.23,419.264,392.663,339.3525,UP,1
2012-04-05,424.98,415.09,420.136,393.8998,340.0512,UP,1
2012-04-09,426.31,420.5,421.798,395.1098,340.7604,DOWN,0
2012-04-10,416.62,425.08,421.442,396.107,341.3896,UP,1
2012-04-11,422.66,421.4,421.522,397.2064,342.0367,UP,1
2012-04-12,433.22,423.97,424.758,398.525,342.6955,UP,1
2012-04-13,440.4,433.8,427.842,399.9248,343.3739,DOWN,0
2012-04-16,432.12,439.47,429.004,401.3108,344.0122,UP,1
2012-04-17,432.43,434.95,432.166,402.5156,344.6334,UP,1
2012-04-18,438.11,432.25,435.256,403.8452,345.2453,DOWN,0
2012-04-19,430.78,439.23,434.768,404.9804,345.792,DOWN,0
2012-04-20,419.26,429.48,430.54,405.8852,346.2636,DOWN,0
2012-04-23,417.24,413.9,427.564,406.7002,346.7073,DOWN,0
2012-04-24,402.86,411.96,421.65,407.2284,347.0951,UP,1
2012-04-25,412.99,405.5,416.626,407.9392,347.5566,UP,1
2012-04-26,414.74,412.18,413.418,408.6552,348.0318,UP,1
2012-04-27,419.41,415.0,413.448,409.5288,348.5029,DOWN,0
2012-04-30,414.15,418.47,412.83,410.171,348.9505,UP,1
2012-05-01,419.89,415.41,416.236,410.8748,349.427,UP,1
2012-05-02,422.8,417.92,418.198,411.6592,349.901,DOWN,0
2012-05-03,414.74,423.3,418.198,412.255,350.3062,DOWN,0
2012-05-04,407.88,412.76,415.892,412.6766,350.6955,DOWN,0
2012-05-07,407.06,405.64,414.474,413.0694,351.0897,DOWN,0
2012-05-08,403.43,405.25,411.182,413.3602,351.4292,DOWN,0
2012-05-09,401.78,396.0,406.978,413.5566,351.7658,UP,1
2012-05-10,407.51,404.25,405.532,413.9024,352.1464,UP,1
2012-05-11,408.25,404.33,405.606,414.1854,352.5739,DOWN,0
2012-05-14,399.92,405.8,404.178,414.296,352.9527,UP,1
2012-05-15,403.03,400.02,404.098,414.497,353.345,UP,1
2012-05-16,404.53,405.1,404.648,414.8416,353.7299,DOWN,0
2012-05-17,394.5,406.24,402.046,414.8896,354.0991,DOWN,0
2012-05-18,392.13,394.42,398.822,414.7686,354.4319,UP,1
2012-05-21,393.33,391.5,397.504,414.6728,354.8415,UP,1
2012-05-22,395.56,401.35,396.01,414.6336,355.2617,UP,1
2012-05-23,405.95,394.91,396.294,414.7516,355.833,DOWN,0
2012-05-24,401.61,408.04,397.716,414.7838,356.3282,DOWN,0
2012-05-25,400.42,401.9,399.374,414.6506,356.8315,UP,1
2012-05-29,417.73,403.58,404.254,414.787,357.3388,DOWN,0
2012-05-30,412.6,413.95,407.662,414.7606,357.8133,UP,1
2012-05-31,413.07,412.44,409.086,414.7646,358.2802,DOWN,0
2012-06-01,397.14,404.87,408.192,414.3852,358.6865,DOWN,0
2012-06-04,397.09,396.16,407.526,413.9644,359.1247,UP,1
2012-06-05,401.84,394.1,404.348,413.691,359.7114,UP,1
2012-06-06,411.21,405.65,404.07,413.4212,360.3706,DOWN,0
2012-06-07,404.06,414.99,402.268,413.075,361.0249,UP,1
2012-06-08,407.34,401.33,404.308,412.82,361.5888,DOWN,0
2012-06-11,398.35,410.3,404.56,412.3746,362.0983,UP,1
2012-06-12,400.19,399.42,404.23,412.0184,362.653,DOWN,0
2012-06-13,395.8,397.27,401.148,411.5664,363.1376,UP,1
2012-06-14,398.25,397.6,399.986,411.0862,363.6026,UP,1
2012-06-15,402.45,399.7,399.008,410.7944,364.0588,UP,1
2012-06-18,414.46,401.08,402.23,410.584,364.5643,UP,1
2012-06-19,416.54,416.86,405.5,410.3886,365.1011,UP,1
2012-06-20,417.5,416.25,409.84,410.4062,365.6611,DOWN,0
2012-06-21,410.06,417.75,412.202,410.1542,366.1593,UP,1
2012-06-22,415.48,412.5,414.808,409.7994,366.6932,DOWN,0
2012-06-25,411.85,412.01,414.286,409.2284,367.1958,UP,1
2012-06-26,415.41,412.82,414.06,408.8942,367.747,DOWN,0
2012-06-27,391.78,414.99,408.916,408.0812,368.1671,DOWN,0
2012-06-28,376.95,387.97,402.294,406.858,368.4948,UP,1
2012-06-29,379.95,382.01,395.188,405.8414,368.815,UP,1
2012-07-02,383.46,386.03,389.51,405.1254,369.1516,DOWN,0
2012-07-03,380.37,381.9,382.502,404.388,369.4631,UP,1
2012-07-05,382.86,379.0,380.718,403.988,369.6967,UP,1
2012-07-06,383.49,378.69,382.026,403.398,369.9482,UP,1
2012-07-09,386.7,382.14,383.376,402.8372,370.2155,DOWN,0
2012-07-10,379.89,388.59,382.662,402.0468,370.4852,UP,1
2012-07-11,380.47,380.58,382.682,401.3732,370.7851,UP,1
2012-07-12,383.53,378.02,382.816,400.646,371.0555,UP,1
2012-07-13,392.37,383.34,384.592,400.0374,371.4143,UP,1
2012-07-16,394.34,390.44,386.12,399.6294,371.7907,UP,1
2012-07-17,398.91,400.0,389.924,399.45,372.2196,DOWN,0
2012-07-18,398.06,396.56,393.442,399.27,372.6951,UP,1
2012-07-19,403.86,397.24,397.508,399.2786,373.2509,DOWN,0
2012-07-20,316.98,328.45,382.43,397.5826,373.3304,DOWN,0
2012-07-23,306.01,308.11,364.764,395.5526,373.3565,DOWN,0
2012-07-24,294.31,302.44,343.844,393.2738,373.3331,UP,1
2012-07-25,296.48,297.54,323.528,391.205,373.3425,DOWN,0
2012-07-26,289.86,300.0,300.728,388.9416,373.2526,UP,1
2012-07-27,296.08,290.75,296.548,386.7726,373.1832,DOWN,0
2012-07-30,291.13,296.28,293.572,384.7052,373.0689,UP,1
2012-07-31,292.33,291.63,293.176,382.7092,372.944,DOWN,0
2012-08-01,280.67,292.87,290.014,380.456,372.7433,UP,1
2012-08-02,283.77,278.24,288.796,378.2202,372.5632,UP,1
2012-08-03,297.65,288.74,289.11,376.0542,372.4522,DOWN,0
2012-08-06,291.81,299.5,289.246,373.8582,372.3599,UP,1
2012-08-07,304.41,294.46,291.662,371.938,372.3424,DOWN,0
2012-08-08,298.05,301.5,295.138,369.5444,372.1652,DOWN,0
2012-08-09,297.2,298.76,297.824,367.2364,371.9388,DOWN,0
2012-08-10,295.39,296.29,297.372,364.8828,371.7448,DOWN,0
2012-08-13,292.77,297.35,297.564,362.7954,371.5444,UP,1
2012-08-14,296.83,292.94,296.048,360.7902,371.311,UP,1
2012-08-15,297.98,296.51,296.034,358.713,371.0939,UP,1
2012-08-16,299.79,298.84,296.552,356.4846,370.9122,DOWN,0
2012-08-17,299.1,301.5,297.294,354.3854,370.7668,DOWN,0
2012-08-20,299.0,297.58,298.54,352.2186,370.6137,DOWN,0
2012-08-21,296.97,299.51,298.568,350.191,370.4111,UP,1
2012-08-22,297.0,296.83,298.372,348.1272,370.2012,DOWN,0
2012-08-23,291.99,297.3,296.812,346.051,369.9654,UP,1
2012-08-24,295.0,293.17,295.992,343.986,369.741,DOWN,0
2012-08-27,292.95,294.39,294.782,341.796,369.5416,UP,1
2012-08-28,294.07,291.94,294.202,339.3882,369.3825,DOWN,0
2012-08-29,293.24,294.89,293.45,336.9222,369.1886,DOWN,0
2012-08-30,290.03,292.74,293.058,334.3728,369.0036,DOWN,0
2012-08-31,288.64,291.75,291.786,331.9444,368.8095,DOWN,0
2012-09-04,285.99,289.73,290.394,329.3546,368.6561,UP,1
2012-09-05,288.57,287.49,289.294,326.889,368.5309,UP,1
2012-09-06,302.33,290.77,291.112,324.6274,368.4873,UP,1
2012-09-07,326.35,303.25,298.376,323.3188,368.5911,UP,1
2012-09-10,332.81,326.61,307.21,322.436,368.7133,DOWN,0
2012-09-11,332.51,333.56,316.514,321.4872,368.8736,UP,1
2012-09-12,337.89,333.8,326.378,320.5758,369.0593,UP,1
2012-09-13,340.8,334.33,334.072,319.7844,369.2155,DOWN,0
2012-09-14,336.45,341.82,336.092,318.8562,369.3329,UP,1
2012-09-17,346.82,338.0,338.894,318.1228,369.4592,DOWN,0
2012-09-18,341.54,346.06,340.7,317.2196,369.5517,UP,1
2012-09-19,343.25,343.81,341.772,316.4868,369.6155,DOWN,0
2012-09-20,338.89,342.48,341.39,315.6552,369.6289,DOWN,0
2012-09-21,336.4,342.37,341.38,314.7126,369.6538,DOWN,0
2012-09-24,333.02,336.9,338.62,313.5256,369.6351,DOWN,0
2012-09-25,323.47,335.71,335.006,312.1082,369.5788,DOWN,0
2012-09-26,318.81,321.69,330.118,310.5062,369.4798,UP,1
2012-09-27,320.31,319.25,326.402,308.9512,369.3803,DOWN,0
2012-09-28,317.54,319.46,322.63,307.2248,369.3204,DOWN,0
2012-10-01,316.13,319.58,319.252,307.2078,369.2955,DOWN,0
2012-10-02,302.96,319.87,315.15,307.1468,369.2177,DOWN,0
2012-10-03,300.67,302.38,311.522,307.274,369.1291,DOWN,0
2012-10-04,294.01,302.4,306.262,307.2246,369.0103,DOWN,0
2012-10-05,280.93,294.83,298.94,307.046,368.7563,UP,1
2012-10-08,286.56,281.62,293.026,306.8556,368.5188,UP,1
2012-10-09,286.74,284.94,289.782,306.7678,368.2963,DOWN,0
2012-10-10,286.62,288.43,286.972,306.6536,368.0528,DOWN,0
2012-10-11,286.36,283.15,285.442,306.7674,367.7896,UP,1
2012-10-12,290.47,285.72,287.35,306.9014,367.5412,UP,1
2012-10-15,295.14,289.0,289.066,306.8512,367.3131,DOWN,0
2012-10-16,291.9,295.14,290.098,306.853,367.0839,DOWN,0
2012-10-17,290.0,288.3,290.774,306.5648,366.8275,DOWN,0
2012-10-18,285.93,293.57,290.688,306.3224,366.5134,DOWN,0
2012-10-19,243.0,251.95,281.194,305.2384,365.976,DOWN,0
2012-10-22,237.5,244.2,269.666,304.0806,365.4188,DOWN,0
2012-10-23,236.24,234.45,258.534,302.95,364.9013,UP,1
2012-10-24,242.82,238.01,249.098,301.8698,364.4098,UP,1
2012-10-25,248.01,245.1,241.514,300.8704,363.9118,UP,1
2012-10-26,251.52,249.48,243.218,299.905,363.4313,UP,1
2012-10-31,254.53,253.5,246.624,299.0136,362.9309,UP,1
2012-11-01,263.25,251.56,252.026,298.2986,362.4802,DOWN,0
2012-11-02,262.32,264.22,255.926,297.6056,362.0077,UP,1
2012-11-05,265.2,262.64,259.364,296.9696,361.5433,UP,1
2012-11-06,279.69,271.25,264.998,296.7236,361.1598,DOWN,0
2012-11-07,272.86,275.97,268.664,296.2808,360.7218,DOWN,0
2012-11-08,261.36,273.53,268.286,295.649,360.2256,DOWN,0
2012-11-09,259.52,260.0,267.726,294.958,359.7075,UP,1
2012-11-12,263.56,260.85,267.398,294.3644,359.1962,DOWN,0
2012-11-13,262.13,262.07,263.886,293.8064,358.6731,DOWN,0
2012-11-14,256.54,263.89,260.622,293.1644,358.1173,UP,1
2012-11-15,260.3,255.56,260.41,292.6506,357.5824,UP,1
2012-11-16,262.76,259.15,261.058,292.1344,357.0441,UP,1
2012-11-19,270.26,266.31,262.398,291.493,356.5813,DOWN,0
2012-11-20,268.46,270.18,263.664,290.3352,356.0627,UP,1
2012-11-21,275.46,272.3,267.448,289.1882,355.5818,DOWN,0
2012-11-23,274.34,277.18,270.256,288.0248,355.0834,DOWN,0
2012-11-26,270.67,273.72,271.838,286.6804,354.5667,DOWN,0
2012-11-27,261.59,270.13,270.104,285.0962,353.9922,UP,1
2012-11-28,266.51,260.31,269.714,283.6974,353.4425,UP,1
2012-11-29,266.8,267.6,267.982,282.097,352.8892,DOWN,0
2012-11-30,263.78,264.08,265.87,280.5418,352.3134,DOWN,0
2012-12-03,263.75,265.05,264.486,278.9518,351.7535,UP,1
2012-12-04,271.51,261.84,266.47,277.6042,351.2009,DOWN,0
2012-12-05,264.97,271.2,266.162,276.1756,350.6022,UP,1
2012-12-06,266.51,264.75,266.104,274.8454,350.0169,UP,1
2012-12-07,268.61,268.2,267.07,273.7482,349.4352,UP,1
2012-12-10,272.92,271.1,268.904,272.8304,348.8658,UP,1
2012-12-11,274.05,273.63,269.412,271.9052,348.2989,UP,1
2012-12-12,275.51,275.56,271.52,271.0646,347.732,UP,1
2012-12-13,277.65,275.84,273.748,270.295,347.1605,DOWN,0
2012-12-14,277.25,275.91,275.476,269.7808,346.5956,UP,1
2012-12-17,286.68,278.4,278.228,269.501,346.0585,UP,1
2012-12-18,293.46,287.95,282.11,269.49,345.5539,DOWN,0
2012-12-19,288.89,293.94,284.786,269.6492,345.0334,DOWN,0
2012-12-20,288.79,287.01,287.014,269.6938,344.5409,UP,1
2012-12-21,292.52,285.64,290.068,269.8094,344.043,UP,1
2012-12-24,294.08,292.03,291.548,269.9586,343.5225,DOWN,0
2012-12-26,289.03,294.08,290.662,270.012,342.977,UP,1
2012-12-27,295.32,289.63,291.948,270.109,342.466,DOWN,0
2012-12-28,290.53,293.02,292.296,270.0168,341.9184,UP,1
2012-12-31,297.46,289.51,293.284,270.128,341.4057,UP,1
2013-01-02,301.06,304.26,294.68,270.3492,340.8756,DOWN,0
2013-01-03,300.95,297.0,297.064,270.6496,340.3258,DOWN,0
2013-01-04,300.18,301.44,298.036,271.7932,339.7571,DOWN,0
2013-01-07,299.59,299.96,299.848,273.035,339.1907,DOWN,0
2013-01-08,297.76,300.35,299.908,274.2654,338.599,DOWN,0
2013-01-09,294.03,298.45,298.502,275.2896,337.9785,UP,1
2013-01-10,298.41,296.0,297.994,276.2976,337.393,UP,1
2013-01-11,300.0,298.96,297.958,277.2672,336.7695,DOWN,0
2013-01-14,295.97,299.97,297.234,278.096,336.1425,UP,1
2013-01-15,297.32,292.2,297.146,278.7774,335.5286,DOWN,0
2013-01-16,280.94,267.14,294.528,279.1498,334.8302,UP,1
2013-01-17,290.33,281.68,292.912,279.6524,334.1919,UP,1
2013-01-18,295.02,290.48,291.916,279.959,333.575,DOWN,0
2013-01-22,294.23,294.59,291.568,280.3864,332.9348,DOWN,0
2013-01-23,293.74,292.79,290.852,281.034,332.3183,UP,1
2013-01-24,299.62,293.49,294.588,281.836,331.6915,UP,1
2013-01-25,303.48,299.98,297.218,282.6344,331.0774,UP,1
2013-01-28,311.69,309.5,300.552,283.6256,330.5527,DOWN,0
2013-01-29,310.01,312.6,303.708,284.695,329.9895,DOWN,0
2013-01-30,308.36,311.06,306.632,285.6562,329.3652,DOWN,0
2013-01-31,307.01,307.78,308.11,286.5412,328.6982,UP,1
2013-02-01,312.71,308.5,309.956,287.3902,328.1012,DOWN,0
2013-02-04,310.19,311.07,309.656,288.2248,327.49,DOWN,0
2013-02-05,305.01,309.47,308.656,288.8158,326.8245,UP,1
2013-02-06,322.46,305.0,311.476,289.7782,326.2829,DOWN,0
2013-02-07,318.45,321.46,313.764,290.7338,325.7788,UP,1
2013-02-08,320.72,316.77,315.366,291.9164,325.2962,UP,1
2013-02-11,323.56,320.97,318.04,293.0574,324.8997,DOWN,0
2013-02-12,322.51,322.39,321.54,294.1716,324.4473,DOWN,0
2013-02-13,317.01,321.63,320.45,295.2362,323.9587,UP,1
2013-02-14,317.72,316.28,320.304,296.3156,323.4502,DOWN,0
2013-02-15,314.19,319.03,318.998,297.1692,322.9504,DOWN,0
2013-02-19,313.05,314.4,316.896,298.1308,322.4162,DOWN,0
2013-02-20,309.49,312.81,314.292,298.9904,321.8497,DOWN,0
2013-02-21,308.13,307.17,312.516,299.7808,321.3166,UP,1
2013-02-22,315.51,310.77,312.074,300.6326,320.8548,DOWN,0
2013-02-25,311.21,316.51,311.478,301.3758,320.3755,UP,1
2013-02-26,311.81,312.72,311.23,302.1018,319.9174,UP,1
2013-02-27,316.21,312.48,312.574,302.873,319.4896,UP,1
2013-02-28,316.79,315.29,314.306,303.6638,319.036,UP,1
2013-03-01,319.74,316.75,315.152,304.325,318.5934,UP,1
2013-03-04,321.76,318.68,317.262,304.891,318.2026,UP,1
2013-03-05,329.24,323.3,320.748,305.698,317.8337,DOWN,0
2013-03-06,329.0,331.38,323.306,306.5022,317.456,DOWN,0
2013-03-07,327.5,331.38,325.448,307.2018,317.121,DOWN,0
2013-03-08,321.84,328.27,325.868,307.757,316.7696,UP,1
2013-03-11,322.42,320.08,326.0,308.4248,316.415,DOWN,0
2013-03-12,318.45,322.42,323.842,308.8874,316.0295,UP,1
2013-03-13,322.38,319.41,322.518,309.5244,315.6116,UP,1
2013-03-14,322.66,321.61,321.55,310.0284,315.2169,DOWN,0
2013-03-15,321.35,320.95,321.452,310.4342,314.8215,DOWN,0
2013-03-18,320.15,317.36,320.998,310.8182,314.3336,DOWN,0
2013-03-19,317.23,320.1,320.754,311.1592,313.8568,UP,1
2013-03-20,322.42,319.75,320.762,311.6158,313.4035,DOWN,0
2013-03-21,319.42,321.99,320.114,312.049,313.0149,DOWN,0
2013-03-22,318.23,320.28,319.49,312.533,312.6206,DOWN,0
2013-03-25,316.77,318.7,318.814,312.9002,312.1953,UP,1
2013-03-26,318.5,318.64,319.068,313.2702,311.7317,UP,1
2013-03-27,320.59,318.49,318.702,313.7626,311.3144,UP,1
2013-03-28,325.87,320.17,319.992,314.3336,310.907,DOWN,0
2013-04-01,321.06,327.42,320.558,315.136,310.5206,UP,1
2013-04-02,323.09,321.91,321.822,315.7912,310.1351,UP,1
2013-04-03,323.79,327.05,322.88,316.3666,309.775,DOWN,0
2013-04-04,323.16,323.63,323.394,316.9452,309.3996,UP,1
2013-04-05,328.0,318.11,323.82,317.6304,309.0273,UP,1
2013-04-08,337.5,327.01,327.108,318.388,308.6425,DOWN,0
2013-04-09,332.67,337.18,329.024,318.9718,308.2232,UP,1
2013-04-10,343.55,334.18,332.976,319.609,307.8534,DOWN,0
2013-04-11,331.33,340.0,334.61,320.0354,307.4598,UP,1
2013-04-12,341.91,329.77,337.392,320.7064,307.0919,DOWN,0
2013-04-15,337.17,349.0,337.326,321.3096,306.7185,UP,1
2013-04-16,342.17,341.03,339.226,321.8988,306.3523,DOWN,0
2013-04-17,339.94,339.59,338.504,322.4938,306.0931,DOWN,0
2013-04-18,328.36,341.5,337.91,322.9608,305.8502,UP,1
2013-04-19,366.25,344.91,342.778,323.8366,305.7817,DOWN,0
2013-04-22,362.83,367.0,347.91,324.7242,305.6785,DOWN,0
2013-04-23,361.27,363.63,351.73,325.5352,305.583,UP,1
2013-04-24,362.79,358.71,356.3,326.3198,305.4827,UP,1
2013-04-25,362.85,363.3,363.198,327.1266,305.3795,DOWN,0
2013-04-26,361.73,362.01,362.294,328.021,305.2546,UP,1
2013-04-29,363.59,362.18,362.446,328.9384,305.1731,DOWN,0
2013-04-30,363.19,365.49,362.83,329.9184,305.0867,DOWN,0
2013-05-01,362.18,360.95,362.708,330.901,304.98,UP,1
2013-05-02,365.2,361.68,363.178,332.0152,304.8441,UP,1
2013-05-03,367.35,368.25,364.302,333.1996,304.7092,UP,1
2013-05-06,373.98,367.45,366.38,334.369,304.5845,DOWN,0
2013-05-07,361.09,372.57,365.96,335.3666,304.3997,UP,1
2013-05-08,366.33,361.81,366.79,336.457,304.212,UP,1
2013-05-09,367.45,363.95,367.24,337.4818,304.4644,UP,1
2013-05-10,370.01,366.93,367.772,338.5462,304.7844,DOWN,0
2013-05-13,367.51,369.88,366.478,339.5016,305.1504,UP,1
2013-05-14,375.65,368.0,369.39,340.5794,305.5462,DOWN,0
2013-05-15,374.97,375.27,371.118,341.494,305.9718,DOWN,0
2013-05-16,372.08,374.93,372.044,342.3556,306.3518,UP,1
2013-05-17,375.16,371.92,373.074,343.3088,306.7719,UP,1
2013-05-20,376.87,374.8,374.946,344.4094,307.1946,UP,1
2013-05-21,377.43,376.51,375.302,345.5096,307.6784,DOWN,0
2013-05-22,371.05,377.33,374.518,346.5616,308.1148,DOWN,0
2013-05-23,368.45,367.53,373.792,347.483,308.4688,DOWN,0
2013-05-24,368.27,366.64,372.414,348.3952,308.8511,UP,1
2013-05-28,370.61,371.58,371.162,349.3804,309.1821,DOWN,0
2013-05-29,369.79,368.99,369.634,350.3732,309.5408,UP,1
2013-05-30,369.85,370.93,369.394,351.4256,309.9041,DOWN,0
2013-05-31,361.0,366.21,367.904,352.1972,310.2321,DOWN,0
2013-06-03,358.84,361.01,366.018,352.9856,310.5625,DOWN,0
2013-06-04,358.42,356.05,363.58,353.7894,310.8704,DOWN,0
2013-06-05,353.03,358.64,360.228,354.5146,311.1457,UP,1
2013-06-06,359.03,354.42,358.064,355.3252,311.4419,UP,1
2013-06-07,365.8,361.0,359.024,356.2294,311.7754,DOWN,0
2013-06-10,364.57,366.45,360.17,357.0034,312.1032,UP,1
2013-06-11,364.75,361.46,361.436,357.8772,312.4421,DOWN,0
2013-06-12,364.19,368.61,363.668,358.6992,312.7781,UP,1
2013-06-13,371.43,369.5,366.148,359.652,313.1753,DOWN,0
2013-06-14,368.12,369.44,366.612,360.5512,313.5409,DOWN,0
2013-06-17,367.68,370.5,367.234,361.3448,313.9145,UP,1
2013-06-18,372.66,369.02,368.816,362.048,314.3075,DOWN,0
2013-06-19,366.87,371.79,369.352,362.732,314.6756,DOWN,0
2013-06-20,360.86,363.62,367.238,363.0782,315.0298,UP,1
2013-06-21,361.64,363.26,365.942,363.6844,315.3948,DOWN,0
2013-06-24,358.16,357.72,364.038,364.0094,315.7556,UP,1
2013-06-25,358.96,361.06,361.298,364.4452,316.1076,UP,1
