ticker,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-12-26,52.3,51.33,52.142,52.216,73.4664,DOWN,0
2008-12-29,51.03,51.91,51.532,52.1574,73.3991,UP,1
2008-12-30,52.48,51.76,51.752,52.0728,73.3587,UP,1
2008-12-31,53.19,52.26,52.124,51.9076,73.3053,UP,1
2009-01-02,57.56,53.62,53.312,51.8838,73.2905,UP,1
2009-01-05,59.27,57.42,54.706,51.9926,73.2979,UP,1
2009-01-06,62.89,60.62,57.078,52.1904,73.2892,DOWN,0
2009-01-07,58.09,61.35,58.2,52.2922,73.238,UP,1
2009-01-08,59.29,58.1,59.42,52.4446,73.1905,DOWN,0
2009-01-09,57.99,59.46,59.506,52.4662,73.1395,DOWN,0
2009-01-12,55.62,57.6,58.776,52.3864,73.0842,UP,1
2009-01-13,56.36,56.06,57.47,52.2606,73.0336,DOWN,0
2009-01-14,52.73,55.82,56.398,52.0668,72.9507,DOWN,0
2009-01-15,52.61,52.48,55.062,51.8616,72.8599,UP,1
2009-01-16,53.71,53.91,54.206,51.5994,72.7754,DOWN,0
2009-01-20,48.79,52.64,52.84,51.3018,72.6493,UP,1
2009-01-21,53.24,49.73,52.216,51.1718,72.5549,DOWN,0
2009-01-22,50.69,51.87,51.808,50.9294,72.4447,UP,1
2009-01-23,51.91,49.73,51.668,50.7306,72.3472,UP,1
2009-01-26,53.2,52.35,51.566,50.6156,72.2424,UP,1
2009-01-27,53.36,53.22,52.48,50.638,72.1482,UP,1
2009-01-28,57.42,54.41,53.316,50.694,72.0825,DOWN,0
2009-01-29,56.16,56.57,54.41,50.759,72.0138,DOWN,0
2009-01-30,53.35,55.85,54.698,50.833,71.9123,UP,1
2009-02-02,54.86,53.56,55.03,50.981,71.8175,DOWN,0
2009-02-03,53.8,54.84,55.118,51.2342,71.6906,UP,1
2009-02-04,54.76,54.82,54.586,51.5934,71.554,UP,1
2009-02-05,57.6,53.69,54.874,52.0426,71.4442,UP,1
2009-02-06,60.71,57.95,56.346,52.443,71.3414,UP,1
2009-02-09,60.84,60.42,57.542,52.8412,71.2129,DOWN,0
2009-02-10,58.61,60.98,58.504,53.1164,71.0571,DOWN,0
2009-02-11,58.1,58.71,59.172,53.3702,70.8825,DOWN,0
2009-02-12,52.88,54.1,58.228,53.6002,70.6963,DOWN,0
2009-02-13,51.26,52.98,56.338,53.7886,70.5005,DOWN,0
2009-02-17,48.58,49.85,53.886,53.8372,70.2874,DOWN,0
2009-02-18,46.56,48.72,51.476,53.8384,70.071,DOWN,0
2009-02-19,45.62,46.73,48.98,53.7788,69.8558,DOWN,0
2009-02-20,44.86,45.0,47.376,53.633,69.6384,DOWN,0
2009-02-23,43.01,44.9,45.726,53.4864,69.4155,UP,1
2009-02-24,45.47,43.67,45.104,53.3926,69.1996,DOWN,0
2009-02-25,44.61,44.99,44.714,53.2942,68.9807,UP,1
2009-02-26,45.53,44.79,44.696,53.1988,68.7624,UP,1
2009-02-27,46.41,44.53,45.006,53.1328,68.5529,DOWN,0
2009-03-02,42.9,45.05,44.984,52.9486,68.326,DOWN,0
2009-03-03,42.87,42.94,44.464,52.7072,68.0904,UP,1
2009-03-04,45.11,43.49,44.564,52.532,67.8704,DOWN,0
2009-03-05,43.12,43.61,44.082,52.3128,67.6408,DOWN,0
2009-03-06,42.95,43.24,43.39,52.1442,67.4067,DOWN,0
2009-03-09,42.26,42.34,43.262,51.9628,67.1744,UP,1
2009-03-10,46.39,44.62,43.966,51.8582,66.9688,UP,1
2009-03-11,47.86,46.95,44.516,51.7694,66.7762,UP,1
2009-03-12,50.98,48.06,46.088,51.7684,66.5861,UP,1
2009-03-13,51.61,50.47,47.82,51.751,66.3845,DOWN,0
2009-03-16,50.0,51.58,49.368,51.6872,66.1654,UP,1
2009-03-17,52.75,50.0,50.64,51.591,65.9517,UP,1
2009-03-18,54.31,52.62,51.93,51.4918,65.753,DOWN,0
2009-03-19,51.74,54.94,52.082,51.2688,65.5279,DOWN,0
2009-03-20,49.51,51.78,51.662,51.0972,65.2873,UP,1
2009-03-23,53.22,50.2,52.306,50.9758,65.0552,UP,1
2009-03-24,54.02,51.87,52.56,50.8964,64.8371,UP,1
2009-03-25,56.27,52.9,52.952,50.9094,64.6421,UP,1
2009-03-26,57.68,55.0,54.14,50.9358,64.4648,DOWN,0
2009-03-27,57.15,56.14,55.668,51.0242,64.2856,DOWN,0
2009-03-30,55.67,56.32,56.158,51.0854,64.0951,UP,1
2009-03-31,56.15,56.01,56.584,51.1342,63.8984,UP,1
2009-04-01,57.62,55.77,56.854,51.3108,63.7101,UP,1
2009-04-02,61.82,58.2,57.682,51.4824,63.5344,UP,1
2009-04-03,63.63,62.32,58.978,51.7412,63.3629,DOWN,0
2009-04-06,61.61,62.85,60.166,51.9352,63.1672,DOWN,0
2009-04-07,59.22,60.35,60.78,52.0556,62.9807,UP,1
2009-04-08,62.14,60.2,61.684,52.2312,62.8171,UP,1
2009-04-09,63.79,63.0,62.078,52.3586,62.6782,DOWN,0
2009-04-13,63.35,63.03,62.022,52.5024,62.5299,DOWN,0
2009-04-14,61.94,62.67,62.088,52.6742,62.3956,DOWN,0
2009-04-15,60.58,61.06,62.36,52.7886,62.2452,UP,1
2009-04-16,63.9,62.0,62.712,52.9906,62.1186,UP,1
2009-04-17,65.48,63.9,63.05,53.205,62.0161,DOWN,0
2009-04-20,61.12,63.91,62.604,53.2754,61.8966,UP,1
2009-04-21,62.45,60.72,62.706,53.3102,61.7847,DOWN,0
2009-04-22,62.26,62.0,63.042,53.3386,61.6784,UP,1
2009-04-23,66.35,62.32,63.532,53.4934,61.5897,UP,1
2009-04-24,68.72,67.65,64.18,53.7058,61.5207,DOWN,0
2009-04-27,68.52,68.35,65.66,54.0186,61.4498,DOWN,0
2009-04-28,68.21,66.73,66.812,54.3576,61.3631,UP,1
2009-04-29,70.39,69.43,68.438,54.7938,61.2931,DOWN,0
2009-04-30,70.23,71.8,69.214,55.2672,61.2076,UP,1
2009-05-01,71.36,69.54,69.742,55.782,61.109,UP,1
2009-05-04,75.38,71.98,71.114,56.3924,61.0189,DOWN,0
2009-05-05,74.15,75.31,72.302,57.0152,60.9266,DOWN,0
2009-05-06,70.05,72.72,72.234,57.5068,60.8199,DOWN,0
2009-05-07,66.17,70.25,71.422,57.938,60.6995,UP,1
2009-05-08,68.58,67.88,70.866,58.399,60.5791,DOWN,0
2009-05-11,67.6,66.93,69.31,58.8228,60.4533,DOWN,0
2009-05-12,66.34,67.6,67.748,59.2916,60.3158,DOWN,0
2009-05-13,64.8,65.25,66.698,59.7302,60.2129,UP,1
2009-05-14,65.64,65.05,66.592,60.1408,60.1117,DOWN,0
2009-05-15,64.03,64.95,65.682,60.559,60.0113,UP,1
2009-05-18,68.36,65.25,65.834,61.0672,59.9463,UP,1
2009-05-19,69.0,67.61,66.366,61.602,59.89,UP,1
2009-05-20,70.08,68.86,67.422,62.0758,59.8588,DOWN,0
2009-05-21,68.19,69.53,67.932,62.4824,59.8247,UP,1
2009-05-22,70.02,71.74,69.13,62.8632,59.7812,UP,1
2009-05-26,71.71,68.89,69.8,63.2652,59.7576,UP,1
2009-05-27,71.93,71.53,70.386,63.7038,59.7227,UP,1
2009-05-28,73.98,72.27,71.166,64.1284,59.6845,UP,1
2009-05-29,74.4,73.42,72.408,64.5302,59.669,UP,1
2009-06-01,76.49,73.72,73.702,65.0252,59.6681,UP,1
2009-06-02,77.71,74.53,74.902,65.5892,59.6636,DOWN,0
2009-06-03,75.56,76.99,75.628,66.036,59.6477,UP,1
2009-06-04,75.91,76.57,76.014,66.4738,59.6393,DOWN,0
2009-06-05,75.91,76.94,76.316,66.8666,59.6353,DOWN,0
2009-06-08,71.76,71.73,75.37,67.1482,59.6139,UP,1
2009-06-09,72.5,71.65,74.328,67.4552,59.5999,DOWN,0
2009-06-10,72.11,71.91,73.638,67.784,59.5762,UP,1
2009-06-11,73.09,72.64,73.074,68.1228,59.5563,DOWN,0
2009-06-12,71.6,71.92,72.212,68.4024,59.527,DOWN,0
2009-06-15,69.92,70.54,71.844,68.5644,59.4814,DOWN,0
2009-06-16,68.79,70.27,71.102,68.6676,59.424,UP,1
2009-06-17,69.19,68.45,70.518,68.8192,59.3675,UP,1
2009-06-18,70.45,69.54,69.99,69.0438,59.315,UP,1
2009-06-19,72.1,71.46,70.09,69.243,59.2747,DOWN,0
2009-06-22,69.08,71.72,69.922,69.3488,59.2326,DOWN,0
2009-06-23,68.1,69.24,69.784,69.4438,59.1857,UP,1
2009-06-24,68.93,69.25,69.732,69.5836,59.1428,UP,1
2009-06-25,69.8,69.1,69.602,69.768,59.1214,UP,1
2009-06-26,70.7,69.81,69.322,69.904,59.1115,DOWN,0
2009-06-29,69.08,70.29,69.322,69.976,59.0765,UP,1
2009-06-30,72.74,69.7,70.25,70.2084,59.0555,DOWN,0
2009-07-01,72.71,73.01,71.006,70.4136,59.0578,DOWN,0
2009-07-02,71.43,71.86,71.332,70.597,59.0406,DOWN,0
2009-07-06,71.02,71.0,71.396,70.6904,59.0325,DOWN,0
2009-07-07,68.65,70.6,71.31,70.689,58.9925,DOWN,0
2009-07-08,67.19,68.6,70.2,70.6624,58.9054,UP,1
2009-07-09,67.24,67.32,69.106,70.643,58.8419,UP,1
2009-07-10,67.53,66.96,68.326,70.5858,58.7972,UP,1
2009-07-13,68.75,67.73,67.872,70.5562,58.7685,UP,1
2009-07-14,70.55,68.73,68.252,70.54,58.7394,UP,1
2009-07-15,73.28,71.7,69.47,70.498,58.7384,UP,1
2009-07-16,74.32,72.84,70.886,70.5014,58.7814,DOWN,0
2009-07-17,74.16,74.63,72.212,70.5836,58.8049,UP,1
2009-07-20,76.43,74.44,73.748,70.7888,58.8491,UP,1
2009-07-21,76.63,76.89,74.964,70.9498,58.9058,UP,1
2009-07-22,77.59,76.47,75.826,71.1496,58.9839,UP,1
2009-07-23,79.29,80.0,76.82,71.4086,59.0929,DOWN,0
2009-07-24,79.27,78.8,77.842,71.698,59.2181,UP,1
2009-07-27,79.34,79.03,78.424,71.972,59.3301,DOWN,0
2009-07-28,78.27,78.55,78.752,72.2568,59.4464,UP,1
2009-07-29,79.56,78.3,79.146,72.4808,59.5713,UP,1
2009-07-30,80.92,80.98,79.472,72.7192,59.6674,UP,1
2009-07-31,81.73,81.01,79.964,72.9522,59.7824,UP,1
2009-08-03,82.89,81.01,80.674,73.2462,59.9285,DOWN,0
2009-08-04,81.42,82.62,81.304,73.4742,60.0658,UP,1
2009-08-05,82.27,81.45,81.846,73.6854,60.1936,DOWN,0
2009-08-06,81.49,81.82,81.96,73.8766,60.2938,UP,1
2009-08-07,82.55,82.5,82.124,74.048,60.4128,DOWN,0
2009-08-10,81.73,81.65,81.892,74.1946,60.5523,DOWN,0
2009-08-11,80.96,81.99,81.8,74.284,60.6921,UP,1
2009-08-12,81.53,81.31,81.652,74.3604,60.8347,UP,1
2009-08-13,81.77,82.0,81.708,74.4846,60.9852,DOWN,0
2009-08-14,80.42,81.8,81.282,74.5748,61.1028,DOWN,0
2009-08-17,78.65,78.98,80.666,74.6296,61.198,UP,1
2009-08-18,80.87,79.7,80.648,74.8118,61.2891,UP,1
2009-08-19,81.39,79.83,80.62,74.9896,61.3839,UP,1
2009-08-20,84.17,81.31,81.1,75.2308,61.4904,UP,1
2009-08-21,86.98,84.89,82.412,75.5086,61.5912,DOWN,0
2009-08-24,86.73,86.73,84.028,75.8112,61.7065,DOWN,0
2009-08-25,86.29,87.64,85.112,76.1386,61.8393,DOWN,0
2009-08-26,84.95,86.55,85.824,76.4618,61.95,DOWN,0
2009-08-27,84.82,85.0,85.954,76.7744,62.0648,DOWN,0
2009-08-28,84.72,86.1,85.502,77.0598,62.1937,DOWN,0
2009-08-31,84.37,84.04,85.03,77.3052,62.3543,DOWN,0
2009-09-01,82.03,83.5,84.178,77.5642,62.4914,DOWN,0
2009-09-02,81.99,81.62,83.586,77.842,62.6368,UP,1
2009-09-03,83.14,81.88,83.25,78.1262,62.8042,UP,1
2009-09-04,83.91,82.99,83.088,78.4084,62.9865,UP,1
2009-09-08,84.03,84.43,83.02,78.675,63.2009,UP,1
2009-09-09,86.79,83.73,83.972,79.0292,63.4509,UP,1
2009-09-10,87.52,86.39,85.078,79.3248,63.7128,UP,1
2009-09-11,89.31,87.45,86.312,79.6568,63.9559,DOWN,0
2009-09-14,88.98,88.49,87.326,80.0078,64.1961,UP,1
2009-09-15,90.51,90.81,88.622,80.3976,64.4244,UP,1
2009-09-16,94.43,91.28,90.15,80.9132,64.6695,DOWN,0
2009-09-17,93.8,93.75,91.406,81.4454,64.9316,DOWN,0
2009-09-18,91.72,94.14,91.888,81.935,65.181,UP,1
2009-09-21,92.71,91.6,92.634,82.4386,65.4138,DOWN,0
2009-09-22,92.38,93.33,93.008,82.9112,65.6432,DOWN,0
2009-09-23,91.77,92.4,92.476,83.3356,65.8591,DOWN,0
2009-09-24,90.41,91.65,91.798,83.6782,66.0504,DOWN,0
2009-09-25,89.51,89.99,91.356,83.982,66.2462,UP,1
2009-09-28,91.27,90.0,91.068,84.3242,66.4518,DOWN,0
2009-09-29,91.2,90.92,90.832,84.6196,66.6601,UP,1
2009-09-30,92.0,90.91,90.878,84.927,66.8686,DOWN,0
2009-10-01,89.38,91.98,90.672,85.1628,67.067,DOWN,0
2009-10-02,88.21,88.78,90.412,85.3412,67.2475,UP,1
2009-10-05,89.8,88.31,90.118,85.5518,67.4218,UP,1
2009-10-06,92.89,90.29,90.456,85.8228,67.6169,UP,1
2009-10-07,95.12,92.9,91.08,86.1598,67.8221,UP,1
2009-10-08,95.41,95.17,92.286,86.4768,68.0422,UP,1
2009-10-09,95.63,94.91,93.77,86.771,68.2637,DOWN,0
2009-10-12,94.98,96.84,94.806,87.036,68.4805,UP,1
2009-10-13,96.16,95.16,95.46,87.3014,68.6998,UP,1
2009-10-14,97.85,96.98,96.006,87.63,68.9339,DOWN,0
2009-10-15,97.84,96.83,96.492,87.9414,69.1607,UP,1
2009-10-16,98.71,97.31,97.108,88.2858,69.3883,DOWN,0
2009-10-19,98.39,98.38,97.79,88.6026,69.5925,DOWN,0
2009-10-20,98.19,99.05,98.196,88.9318,69.7871,DOWN,0
2009-10-21,97.75,98.05,98.176,89.2676,69.9614,DOWN,0
2009-10-22,94.15,95.7,97.438,89.52,70.1417,DOWN,0
2009-10-23,92.29,94.0,96.154,89.7304,70.3067,DOWN,0
2009-10-26,91.65,91.94,94.806,89.955,70.475,DOWN,0
2009-10-27,90.62,91.62,93.292,90.1944,70.65,DOWN,0
2009-10-28,87.87,89.41,91.316,90.3344,70.8075,DOWN,0
2009-10-29,87.87,88.98,90.06,90.464,70.9832,DOWN,0
2009-10-30,85.32,87.71,88.666,90.487,71.1468,UP,1
2009-11-02,86.63,85.39,87.662,90.48,71.3114,UP,1
2009-11-03,88.9,86.22,87.318,90.5234,71.5119,UP,1
2009-11-04,90.21,90.25,87.786,90.6018,71.6968,UP,1
2009-11-05,92.02,91.25,88.616,90.7432,71.9034,UP,1
2009-11-06,94.29,90.89,90.41,90.9326,72.1153,UP,1
2009-11-09,95.75,95.48,92.234,91.1532,72.3281,DOWN,0
2009-11-10,95.53,95.0,93.56,91.3764,72.5389,UP,1
2009-11-11,95.7,95.88,94.658,91.6498,72.7303,DOWN,0
2009-11-12,94.38,96.06,95.13,91.8976,72.9214,UP,1
2009-11-13,95.1,94.55,95.292,92.1368,73.1302,UP,1
2009-11-16,97.18,95.59,95.578,92.4022,73.3418,DOWN,0
2009-11-17,96.59,95.91,95.79,92.6534,73.5557,DOWN,0
2009-11-18,96.4,96.25,95.93,92.8456,73.7639,DOWN,0
2009-11-19,95.34,96.11,96.122,93.002,73.9526,DOWN,0
2009-11-20,94.95,94.97,96.092,93.1148,74.1238,UP,1
2009-11-23,96.66,95.79,95.988,93.2684,74.3029,UP,1
2009-11-24,96.7,96.18,96.01,93.3922,74.4934,UP,1
2009-11-25,97.48,96.82,96.226,93.4532,74.6903,DOWN,0
2009-11-27,97.28,94.79,96.614,93.5228,74.9123,DOWN,0
2009-11-30,96.19,96.9,96.862,93.6122,75.1369,UP,1
2009-12-01,99.73,97.88,97.476,93.7526,75.3927,DOWN,0
2009-12-02,98.63,99.73,97.862,93.8776,75.653,UP,1
2009-12-03,100.65,99.2,98.496,94.0552,75.9282,UP,1
2009-12-04,100.85,101.19,99.21,94.264,76.2081,UP,1
2009-12-07,101.06,100.1,100.184,94.495,76.4984,UP,1
2009-12-08,102.52,100.49,100.742,94.72,76.7836,UP,1
2009-12-09,103.02,102.38,101.62,94.9564,77.0757,DOWN,0
2009-12-10,101.68,103.47,101.826,95.15,77.3564,DOWN,0
2009-12-11,101.63,102.42,101.982,95.395,77.6325,UP,1
2009-12-14,105.66,101.86,102.902,95.744,77.9463,UP,1
2009-12-15,106.01,105.7,103.6,96.0682,78.262,UP,1
2009-12-16,106.37,106.1,104.27,96.3378,78.5683,DOWN,0
2009-12-17,104.62,106.45,104.858,96.5278,78.8758,UP,1
2009-12-18,106.49,105.87,105.83,96.7494,79.1935,UP,1
2009-12-21,107.31,107.21,106.16,96.983,79.5188,DOWN,0
2009-12-22,107.06,107.32,106.37,97.2246,79.8221,UP,1
2009-12-23,107.76,107.07,106.648,97.4566,80.1216,UP,1
2009-12-24,108.11,107.54,107.346,97.6618,80.4073,DOWN,0
2009-12-28,107.96,108.4,107.64,97.8642,80.689,UP,1
2009-12-29,108.0,107.82,107.778,98.05,80.979,DOWN,0
2009-12-30,106.84,107.31,107.734,98.219,81.2495,DOWN,0
2009-12-31,106.15,106.74,107.412,98.3782,81.5087,UP,1
2010-01-04,109.56,106.52,107.702,98.6144,81.7978,DOWN,0
2010-01-05,108.54,109.59,107.818,98.9022,82.0929,UP,1
2010-01-06,109.53,108.95,108.124,99.247,82.3745,DOWN,0
2010-01-07,107.29,109.25,108.214,99.5598,82.6408,DOWN,0
2010-01-08,106.77,106.8,108.338,99.8828,82.8933,UP,1
2010-01-11,107.65,106.97,107.956,100.2784,83.1432,DOWN,0
2010-01-12,103.29,106.6,106.906,100.5868,83.3739,DOWN,0
2010-01-13,103.08,102.25,105.616,100.942,83.6109,UP,1
2010-01-14,104.12,103.32,104.982,101.2918,83.8508,DOWN,0
2010-01-15,102.11,104.38,104.05,101.556,84.0732,UP,1
2010-01-19,103.93,101.87,103.306,101.8304,84.2838,DOWN,0
2010-01-20,103.45,102.85,103.338,102.059,84.4829,DOWN,0
2010-01-21,103.37,103.19,103.396,102.2406,84.6917,DOWN,0
2010-01-22,99.02,103.2,102.376,102.306,84.8907,UP,1
2010-01-25,100.09,99.76,101.972,102.3972,85.0804,DOWN,0
2010-01-26,99.46,99.4,101.078,102.4724,85.2588,DOWN,0
2010-01-27,99.25,98.9,100.238,102.5698,85.4383,DOWN,0
2010-01-28,97.76,99.17,99.116,102.623,85.6174,DOWN,0
2010-01-29,96.23,98.12,98.558,102.604,85.7956,DOWN,0
2010-02-01,95.85,96.69,97.71,102.5892,85.9554,UP,1
2010-02-02,96.58,95.91,97.134,102.5928,86.1109,DOWN,0
2010-02-03,96.0,96.52,96.484,102.606,86.2853,DOWN,0
2010-02-04,92.72,95.33,95.476,102.5614,86.4366,UP,1
2010-02-05,92.99,92.88,94.828,102.488,86.5903,DOWN,0
2010-02-08,91.76,92.99,94.01,102.3892,86.7173,UP,1
2010-02-09,93.01,92.97,93.296,102.2998,86.8388,DOWN,0
2010-02-10,93.01,92.73,92.698,102.2144,86.9612,UP,1
2010-02-11,95.23,93.23,93.2,102.1952,87.0963,UP,1
2010-02-12,95.89,94.51,93.78,102.1184,87.2238,DOWN,0
2010-02-16,95.76,95.98,94.58,102.061,87.3515,UP,1
2010-02-17,96.18,95.83,95.214,101.9716,87.4756,DOWN,0
2010-02-18,95.03,95.42,95.618,101.8552,87.5738,DOWN,0
2010-02-19,95.01,94.58,95.574,101.7342,87.6781,DOWN,0
2010-02-22,94.51,94.84,95.298,101.574,87.8004,DOWN,0
2010-02-23,93.23,94.1,94.792,101.3782,87.9357,UP,1
2010-02-24,94.83,93.72,94.522,101.2412,88.067,DOWN,0
2010-02-25,94.33,93.82,94.382,101.0952,88.2006,UP,1
2010-02-26,94.47,94.56,94.274,100.8714,88.3413,UP,1
2010-03-01,97.8,94.99,94.932,100.7072,88.5063,UP,1
2010-03-02,98.21,97.86,95.928,100.544,88.6691,DOWN,0
2010-03-03,97.13,98.18,96.388,100.3942,88.8346,UP,1
2010-03-04,98.75,97.08,97.272,100.2394,88.9866,UP,1
2010-03-05,102.74,98.98,98.926,100.148,89.1553,DOWN,0
2010-03-08,102.62,103.08,99.89,100.0592,89.318,DOWN,0
2010-03-09,102.3,102.56,100.708,99.95,89.4885,UP,1
2010-03-10,103.06,102.03,101.894,99.849,89.6537,UP,1
2010-03-11,104.44,102.72,103.032,99.7786,89.8174,DOWN,0
2010-03-12,104.16,104.54,103.316,99.7018,89.9785,DOWN,0
2010-03-15,102.06,103.82,103.204,99.6062,90.1189,DOWN,0
2010-03-16,102.01,102.0,103.146,99.5234,90.257,UP,1
2010-03-17,104.46,102.34,103.426,99.4214,90.3968,DOWN,0
2010-03-18,103.87,104.8,103.312,99.328,90.5276,DOWN,0
2010-03-19,102.69,104.22,103.018,99.1912,90.6633,DOWN,0
2010-03-22,101.95,102.3,102.996,99.0844,90.7935,UP,1
2010-03-23,102.01,101.83,102.996,98.9892,90.924,DOWN,0
2010-03-24,100.09,101.21,102.122,98.838,91.0656,DOWN,0
2010-03-25,98.95,100.92,101.138,98.7512,91.1979,DOWN,0
2010-03-26,96.45,99.29,99.89,98.6186,91.3196,UP,1
2010-03-29,97.09,96.52,98.918,98.478,91.4396,UP,1
2010-03-30,97.97,97.32,98.11,98.3952,91.5714,DOWN,0
2010-03-31,97.34,97.41,97.56,98.2634,91.7085,UP,1
2010-04-01,98.9,98.33,97.55,98.1724,91.8591,UP,1
2010-04-05,101.61,98.68,98.582,98.1372,92.0212,DOWN,0
2010-04-06,101.45,101.49,99.454,98.1858,92.1762,UP,1
2010-04-07,101.63,101.21,100.186,98.2166,92.3238,UP,1
2010-04-08,101.89,101.6,101.096,98.2652,92.4879,UP,1
2010-04-09,102.66,101.89,101.848,98.3334,92.6607,UP,1
2010-04-12,102.98,102.32,102.122,98.4378,92.8309,DOWN,0
2010-04-13,101.21,102.33,102.074,98.5374,92.988,UP,1
2010-04-14,101.35,100.67,102.018,98.6474,93.1412,DOWN,0
2010-04-15,100.46,101.44,101.732,98.725,93.2981,DOWN,0
2010-04-16,99.62,99.78,101.124,98.7974,93.4325,DOWN,0
2010-04-19,97.85,99.02,100.098,98.9,93.5582,UP,1
2010-04-20,99.26,98.13,99.708,99.0254,93.6974,UP,1
2010-04-21,100.62,98.68,99.562,99.2026,93.8454,DOWN,0
2010-04-22,96.08,96.98,98.686,99.264,93.9825,DOWN,0
2010-04-23,95.74,96.52,97.91,99.3186,94.1253,UP,1
2010-04-26,103.21,98.94,98.982,99.4782,94.3051,DOWN,0
2010-04-27,102.34,102.41,99.598,99.6072,94.4792,DOWN,0
2010-04-28,100.1,102.5,99.494,99.694,94.6359,UP,1
2010-04-29,101.35,100.62,100.548,99.7974,94.7899,DOWN,0
2010-04-30,100.65,101.61,101.53,99.9098,94.9268,UP,1
2010-05-03,103.29,100.27,101.546,100.0754,95.0716,DOWN,0
2010-05-04,100.15,102.24,101.108,100.1882,95.2016,DOWN,0
2010-05-05,95.11,99.46,100.11,100.2258,95.295,DOWN,0
2010-05-06,92.45,94.7,98.33,100.1782,95.3741,DOWN,0
2010-05-07,91.45,92.45,96.49,100.1206,95.4434,UP,1
2010-05-10,98.38,95.46,95.508,100.1988,95.5388,UP,1
2010-05-11,98.5,97.68,95.178,100.2128,95.635,UP,1
2010-05-12,99.25,99.21,96.006,100.2336,95.7345,UP,1
2010-05-13,101.68,98.89,97.852,100.3246,95.8516,DOWN,0
2010-05-14,99.65,101.0,99.492,100.3426,95.952,DOWN,0
2010-05-17,98.74,99.84,99.564,100.2626,96.0411,DOWN,0
2010-05-18,96.57,99.0,99.178,100.1416,96.1153,UP,1
2010-05-19,96.84,96.53,98.696,100.0324,96.1851,DOWN,0
2010-05-20,92.27,94.76,96.814,99.8166,96.2393,DOWN,0
2010-05-21,92.17,91.45,95.318,99.5712,96.2888,DOWN,0
2010-05-24,91.51,91.81,93.872,99.3182,96.3389,DOWN,0
2010-05-25,90.84,89.85,92.726,99.0938,96.3804,UP,1
2010-05-26,91.34,91.45,91.626,98.8804,96.4284,UP,1
2010-05-27,93.97,93.47,91.966,98.6706,96.4935,DOWN,0
2010-05-28,92.01,93.52,91.934,98.4334,96.5459,DOWN,0
2010-06-01,88.73,90.92,91.378,98.1542,96.5807,UP,1
2010-06-02,91.46,88.6,91.502,97.9444,96.6359,DOWN,0
2010-06-03,91.17,91.45,91.468,97.7276,96.6985,DOWN,0
2010-06-04,86.89,89.96,90.052,97.4636,96.7286,DOWN,0
2010-06-07,82.81,86.6,88.212,97.1408,96.7357,DOWN,0
2010-06-08,80.88,82.74,86.642,96.8294,96.7192,UP,1
2010-06-09,83.1,83.79,84.97,96.5496,96.6998,UP,1
2010-06-10,84.6,84.0,83.656,96.2822,96.6892,UP,1
2010-06-11,84.65,84.35,83.208,96.0284,96.681,DOWN,0
2010-06-14,82.44,85.11,83.134,95.6992,96.6684,UP,1
2010-06-15,85.05,82.65,83.968,95.368,96.6696,UP,1
2010-06-16,86.06,84.96,84.56,95.0602,96.6763,DOWN,0
2010-06-17,84.45,85.92,84.53,94.7166,96.6767,UP,1
2010-06-18,84.87,84.07,84.574,94.3762,96.6909,UP,1
2010-06-21,85.07,85.42,85.1,94.0244,96.7063,DOWN,0
2010-06-22,83.08,84.99,84.706,93.6264,96.706,UP,1
2010-06-23,83.74,82.96,84.242,93.277,96.7051,DOWN,0
2010-06-24,82.88,83.6,83.928,92.9076,96.6994,UP,1
2010-06-25,84.1,83.03,83.774,92.5804,96.6859,DOWN,0
2010-06-28,83.5,84.25,83.46,92.258,96.6658,DOWN,0
2010-06-29,79.45,82.5,82.734,91.89,96.6165,UP,1
2010-06-30,81.22,79.49,82.23,91.5292,96.5777,DOWN,0
2010-07-01,79.39,80.41,81.532,91.1046,96.5221,DOWN,0
2010-07-02,78.69,79.59,80.45,90.7568,96.4434,DOWN,0
2010-07-06,78.57,80.0,79.464,90.4134,96.3673,UP,1
2010-07-07,79.41,76.87,79.456,89.9374,96.3057,UP,1
2010-07-08,82.49,80.17,79.71,89.5404,96.2546,UP,1
2010-07-09,83.62,82.23,80.556,89.2108,96.2108,DOWN,0
2010-07-12,82.29,83.15,81.276,88.8296,96.1634,UP,1
2010-07-13,84.92,83.17,82.546,88.515,96.136,UP,1
2010-07-14,85.2,85.16,83.704,88.1532,96.1144,UP,1
2010-07-15,86.03,85.04,84.412,87.8708,96.0882,DOWN,0
2010-07-16,82.24,85.34,84.136,87.6134,96.0434,UP,1
2010-07-19,83.05,82.72,84.288,87.4254,95.9987,UP,1
2010-07-20,84.37,81.9,84.178,87.2838,95.9736,UP,1
2010-07-21,84.72,84.64,84.082,87.0106,95.9562,UP,1
2010-07-22,86.51,85.45,84.178,86.7708,95.9397,UP,1
2010-07-23,88.81,86.39,85.492,86.562,95.9193,UP,1
2010-07-26,90.84,88.85,87.05,86.3452,95.8979,DOWN,0
2010-07-27,90.45,91.44,88.266,86.1612,95.8731,DOWN,0
2010-07-28,88.06,90.38,88.934,85.9476,95.8353,UP,1
