ticker,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2000-08-14,147.375,147.0,151.1247,217.3102,331.9114,UP,1
2000-08-15,152.25,144.75,147.9747,214.4752,330.8651,DOWN,0
2000-08-16,150.75,152.625,147.3747,212.2027,329.8639,UP,1
2000-08-17,151.5,150.0,149.1747,209.8327,328.9582,UP,1
2000-08-18,158.625,154.5,152.0997,207.5377,328.0901,DOWN,0
2000-08-21,153.0,160.875,153.2247,205.1827,327.2651,DOWN,0
2000-08-22,148.5,155.25,152.4747,203.1127,326.4289,UP,1
2000-08-23,152.625,149.625,152.8497,200.9452,325.3395,UP,1
2000-08-24,162.75,155.625,155.0997,199.0177,324.3645,DOWN,0
2000-08-25,159.0,162.187,155.1747,197.0677,323.4345,UP,1
2000-08-28,160.125,159.75,156.5997,195.0877,322.5476,UP,1
2000-08-29,165.0,160.125,159.8997,193.0402,321.6739,UP,1
2000-08-30,166.5,163.125,162.6747,190.7902,320.7083,DOWN,0
2000-08-31,163.125,170.625,162.7497,188.6527,319.4614,DOWN,0
2000-09-01,155.625,162.375,162.0747,186.3278,317.9333,UP,1
2000-09-05,173.625,157.125,164.7747,184.7828,316.6451,DOWN,0
2000-09-06,165.0,175.5,164.7747,183.5228,315.4339,DOWN,0
2000-09-07,155.625,165.375,162.5997,181.8353,314.2095,DOWN,0
2000-09-08,154.5,156.75,160.8747,180.1028,313.1239,UP,1
2000-09-11,159.0,162.0,161.5497,178.8653,312.0889,UP,1
2000-09-12,165.0,166.5,159.8247,177.6071,311.0052,UP,1
2000-09-13,167.625,163.875,160.3497,176.1596,309.912,DOWN,0
2000-09-14,162.0,171.0,161.6247,174.9447,308.862,DOWN,0
2000-09-15,156.75,166.875,162.0747,173.5122,307.827,DOWN,0
2000-09-18,153.0,156.75,160.8747,172.0647,306.6402,DOWN,0
2000-09-19,150.75,154.125,158.0247,170.6097,305.5377,DOWN,0
2000-09-20,140.625,152.625,152.6247,169.5222,304.4089,DOWN,0
2000-09-21,129.375,136.875,146.0997,167.8347,303.2108,UP,1
2000-09-22,131.25,119.25,140.9997,165.8472,302.0858,DOWN,0
2000-09-25,122.625,133.5,134.9247,163.5672,300.9627,DOWN,0
2000-09-26,111.844,120.75,127.1435,161.0566,299.7707,DOWN,0
2000-09-27,64.5,67.875,111.9185,157.6966,298.3532,UP,1
2000-09-28,71.25,63.375,100.2935,154.3516,297.0782,DOWN,0
2000-09-29,71.25,71.25,88.2936,150.9091,295.7769,DOWN,0
2000-10-02,65.25,72.375,76.8186,147.4066,294.3875,DOWN,0
2000-10-03,59.25,65.25,66.2999,144.8566,292.9757,DOWN,0
2000-10-04,56.25,59.906,64.6499,142.2316,291.5769,DOWN,0
2000-10-05,34.875,42.375,57.3749,139.4941,289.97,DOWN,0
2000-10-06,33.375,33.844,49.7999,137.0641,288.4269,UP,1
2000-10-09,39.0,33.656,44.5499,134.9041,286.9719,UP,1
2000-10-10,40.687,41.25,40.8374,132.8829,285.5441,DOWN,0
2000-10-11,32.625,39.75,36.1124,130.5429,284.151,DOWN,0
2000-10-12,31.125,35.156,35.3624,128.1879,282.7897,UP,1
2000-10-13,37.875,31.312,36.2624,126.0279,281.5766,DOWN,0
2000-10-16,34.5,39.656,35.3624,123.8079,280.3279,DOWN,0
2000-10-17,30.937,36.0,33.4124,121.1266,278.9451,DOWN,0
2000-10-18,29.25,27.937,32.7374,118.3516,277.4713,UP,1
2000-10-19,30.75,31.969,32.6624,115.8916,275.8269,UP,1
2000-10-20,32.531,32.437,31.5937,113.6923,274.2646,UP,1
2000-10-23,33.75,31.969,31.4437,111.4873,272.7159,DOWN,0
2000-10-24,32.437,34.875,31.7437,109.1885,271.2506,DOWN,0
2000-10-25,31.875,32.625,32.2687,106.781,269.8256,DOWN,0
2000-10-26,30.375,31.312,32.1937,104.3735,268.4437,UP,1
2000-10-27,33.75,33.0,32.4374,102.0185,267.0637,DOWN,0
2000-10-30,33.375,32.531,32.3624,99.5136,265.5243,UP,1
2000-10-31,34.5,34.125,32.7749,97.1436,263.9212,UP,1
2000-11-01,37.125,34.5,33.8249,94.9161,262.2337,UP,1
2000-11-02,41.062,39.281,35.9624,92.6848,260.5809,DOWN,0
2000-11-03,28.312,27.375,34.8749,89.9961,258.8175,DOWN,0
2000-11-06,27.0,28.781,33.5999,87.3561,257.1543,DOWN,0
2000-11-07,25.687,27.281,31.8374,84.6673,255.3946,DOWN,0
2000-11-08,19.5,26.062,28.3124,81.7573,253.5046,DOWN,0
2000-11-09,19.312,19.875,23.9625,78.8136,251.6775,UP,1
2000-11-10,20.062,19.5,22.3125,75.9523,249.989,DOWN,0
2000-11-13,18.375,20.25,20.5875,73.2074,248.3409,UP,1
2000-11-14,18.562,19.5,19.1625,70.1061,246.7162,DOWN,0
2000-11-15,16.5,19.031,18.5625,67.1361,245.0119,DOWN,0
2000-11-16,16.5,18.0,18.0,64.3536,243.3075,DOWN,0
2000-11-17,15.562,16.312,17.1,61.5749,241.574,DOWN,0
2000-11-20,14.625,15.0,16.35,58.6874,239.8397,DOWN,0
2000-11-21,13.875,15.0,15.4125,55.6649,238.1672,DOWN,0
2000-11-22,13.687,13.969,14.85,52.5861,236.4825,UP,1
2000-11-24,15.187,14.625,14.5875,49.6499,234.8709,DOWN,0
2000-11-27,15.0,16.875,14.475,46.8149,233.3297,DOWN,0
2000-11-28,13.875,14.812,14.325,44.0324,231.7678,UP,1
2000-11-29,15.375,13.5,14.625,41.3249,230.2547,DOWN,0
2000-11-30,15.0,14.812,14.8875,38.8124,228.7416,DOWN,0
2000-12-01,14.625,15.0,14.775,36.5174,227.1647,DOWN,0
2000-12-04,12.562,13.781,14.2875,34.1437,225.6975,DOWN,0
2000-12-05,12.187,13.031,13.95,31.9349,224.2547,DOWN,0
2000-12-06,10.687,12.75,13.0125,29.9118,222.7519,UP,1
2000-12-07,11.25,11.437,12.2625,28.8468,221.1057,UP,1
2000-12-08,14.625,12.0,12.2625,27.7143,219.4707,DOWN,0
2000-12-11,13.5,15.937,12.45,26.5593,217.9219,DOWN,0
2000-12-12,13.312,13.781,12.675,25.5206,216.3103,DOWN,0
2000-12-13,13.125,13.5,13.1625,24.5981,214.4447,DOWN,0
2000-12-14,12.375,13.406,13.3875,23.7206,212.3616,DOWN,0
2000-12-15,10.875,13.312,12.6375,23.2406,210.166,DOWN,0
2000-12-18,9.375,11.625,11.8125,22.7606,207.5072,DOWN,0
2000-12-19,9.187,10.5,10.9875,22.1643,205.1944,DOWN,0
2000-12-20,7.5,7.969,9.8625,21.5006,202.6051,UP,1
2000-12-21,7.687,7.594,8.925,21.0018,199.8329,DOWN,0
2000-12-22,7.687,7.875,8.2875,20.5331,197.0363,DOWN,0
2000-12-26,6.75,7.687,7.7625,19.9106,194.192,UP,1
2000-12-27,8.437,6.75,7.6125,19.3893,191.386,DOWN,0
2000-12-28,7.875,8.437,7.6875,18.9281,188.7554,DOWN,0
2000-12-29,7.875,7.687,7.725,18.5006,186.1567,UP,1
2001-01-02,8.437,8.25,7.875,18.0543,183.4989,UP,1
2001-01-03,10.875,8.625,8.7,17.6212,181.2226,UP,1
2001-01-04,11.625,11.062,9.3375,17.1787,178.8432,DOWN,0
2001-01-05,10.312,12.0,9.825,16.7362,176.2848,DOWN,0
2001-01-08,9.375,10.125,10.125,16.2862,173.6917,UP,1
2001-01-09,10.875,9.562,10.6125,15.8962,171.0311,UP,1
2001-01-10,12.375,12.375,10.9125,15.4687,168.3329,UP,1
2001-01-11,15.562,12.562,11.7,15.1125,165.8026,UP,1
2001-01-12,17.812,16.5,13.2,14.7787,163.4373,UP,1
2001-01-16,21.0,19.125,15.525,14.4562,161.1086,DOWN,0
2001-01-17,20.062,24.844,17.3625,14.0362,158.8089,DOWN,0
2001-01-18,17.625,19.687,18.4125,13.8225,156.9358,DOWN,0
2001-01-19,16.687,18.0,18.6375,13.6162,154.7617,DOWN,0
2001-01-22,16.312,17.062,18.3375,13.4287,152.6852,DOWN,0
2001-01-23,15.75,16.312,17.2875,13.3537,150.4502,UP,1
2001-01-24,16.125,15.937,16.5,13.29,148.1889,DOWN,0
2001-01-25,15.562,16.312,16.0875,13.2,146.0805,UP,1
2001-01-26,15.75,15.75,15.9,13.1475,144.2074,DOWN,0
2001-01-29,15.75,15.75,15.7875,13.0912,142.4824,UP,1
2001-01-30,17.812,16.5,16.2,13.1175,140.7077,DOWN,0
2001-01-31,15.937,18.375,16.1625,13.1062,139.031,UP,1
2001-02-01,17.062,16.875,16.4625,13.1362,137.5544,DOWN,0
2001-02-02,15.75,17.062,16.4625,13.1587,135.7132,UP,1
2001-02-05,16.5,16.219,16.6125,13.2112,133.8438,UP,1
2001-02-06,17.812,16.5,16.6125,13.2937,131.8966,DOWN,0
2001-02-07,16.125,17.625,16.65,13.3125,130.1247,UP,1
2001-02-08,18.375,17.062,16.9125,13.38,128.2797,DOWN,0
2001-02-09,16.5,18.562,17.0625,13.4325,126.446,UP,1
2001-02-12,16.687,16.312,17.1,13.4587,124.5813,DOWN,0
2001-02-13,15.937,17.062,16.725,13.4775,122.7635,DOWN,0
2001-02-14,15.375,16.312,16.575,13.4925,120.9335,UP,1
2001-02-15,18.0,15.375,16.5,13.6012,119.2385,DOWN,0
2001-02-16,15.75,17.437,16.35,13.6725,117.5768,UP,1
2001-02-20,16.312,16.875,16.275,13.785,115.9202,DOWN,0
2001-02-21,14.437,15.937,15.975,13.8487,114.2693,DOWN,0
2001-02-22,12.187,14.25,15.3375,13.8,112.684,UP,1
2001-02-23,15.375,13.312,14.8125,13.8375,111.1727,UP,1
2001-02-26,17.25,16.687,15.1125,13.9162,109.7121,DOWN,0
2001-02-27,16.5,17.25,15.15,13.9837,108.3096,DOWN,0
2001-02-28,16.125,16.687,15.4875,14.0587,106.8996,DOWN,0
2001-03-01,15.375,15.375,16.125,14.1487,105.4634,DOWN,0
2001-03-02,15.375,15.375,16.125,14.2687,103.9184,UP,1
2001-03-05,15.562,15.75,15.7875,14.3962,102.4756,UP,1
2001-03-06,16.5,15.75,15.7875,14.5762,101.1462,DOWN,0
2001-03-07,15.75,16.5,15.7125,14.7375,99.8825,DOWN,0
2001-03-08,15.562,15.937,15.75,14.895,98.6271,DOWN,0
2001-03-09,14.437,15.0,15.5625,15.0487,97.4843,DOWN,0
2001-03-12,13.312,14.25,15.1125,15.1462,96.4559,UP,1
2001-03-13,14.25,13.312,14.6625,15.2737,95.4397,DOWN,0
2001-03-14,13.125,13.687,14.1375,15.3787,94.4215,UP,1
2001-03-15,13.875,14.625,13.8,15.4875,93.3134,DOWN,0
2001-03-16,12.75,14.25,13.4625,15.525,92.2334,UP,1
2001-03-19,12.937,12.375,13.3875,15.5512,91.04,DOWN,0
2001-03-20,12.75,12.844,13.0875,15.6,89.7087,UP,1
2001-03-21,13.125,12.75,13.0875,15.675,88.3044,DOWN,0
2001-03-22,12.75,13.219,12.8625,15.7125,87.0462,UP,1
2001-03-23,13.875,13.125,13.0875,15.7425,85.7656,DOWN,0
2001-03-26,13.312,13.5,13.1625,15.6975,84.4653,DOWN,0
2001-03-27,12.937,13.5,13.2,15.6,83.1762,DOWN,0
2001-03-28,12.75,12.75,13.125,15.435,81.98,UP,1
2001-03-29,13.312,12.562,13.2375,15.3,80.7416,UP,1
2001-03-30,15.187,13.125,13.5,15.2512,79.5219,UP,1
2001-04-02,18.375,16.5,14.5125,15.285,78.3312,DOWN,0
2001-04-03,15.187,17.25,14.9625,15.2625,77.1116,UP,1
2001-04-04,15.75,15.187,15.5625,15.2625,75.8534,UP,1
2001-04-05,17.062,15.937,16.3125,15.2812,74.5438,DOWN,0
2001-04-06,16.125,16.312,16.5,15.2925,73.2744,UP,1
2001-04-09,17.52,16.44,16.329,15.3279,72.0026,UP,1
2001-04-10,18.0,17.34,16.8915,15.3729,70.8382,UP,1
2001-04-11,18.42,18.24,17.4255,15.385,69.7903,UP,1
2001-04-12,18.6,18.21,17.733,15.4383,68.6833,DOWN,0
2001-04-16,18.36,19.02,18.18,15.4642,67.5695,UP,1
2001-04-17,18.78,18.0,18.432,15.5248,66.559,UP,1
2001-04-18,19.8,18.96,18.792,15.5908,65.5185,UP,1
2001-04-19,22.02,19.62,19.512,15.675,64.4286,UP,1
2001-04-20,22.92,21.66,20.376,15.8109,63.4295,DOWN,0
2001-04-23,19.92,22.44,20.688,15.8418,62.3872,UP,1
2001-04-24,20.64,19.74,21.06,15.9246,61.3635,UP,1
2001-04-25,21.6,20.82,21.42,16.0228,60.354,UP,1
2001-04-26,23.22,22.5,21.66,16.1685,59.4951,UP,1
2001-04-27,25.2,23.58,22.116,16.365,58.5524,UP,1
2001-04-30,29.1,26.28,23.952,16.587,57.5448,UP,1
2001-05-01,39.54,36.3,27.7319,17.0628,56.5593,UP,1
2001-05-02,41.76,44.64,31.7639,17.5717,55.5813,DOWN,0
2001-05-03,34.86,36.54,34.0919,17.9802,54.5931,UP,1
2001-05-04,36.48,33.24,36.3479,18.466,53.583,DOWN,0
2001-05-07,31.8,36.18,36.8879,18.7945,52.5251,DOWN,0
2001-05-08,31.14,35.88,35.2079,19.0723,51.4789,DOWN,0
2001-05-09,28.56,30.0,32.5679,19.3135,50.688,UP,1
2001-05-10,29.04,29.94,31.4039,19.5718,49.8957,DOWN,0
2001-05-11,28.86,29.04,29.8799,19.8415,49.1812,DOWN,0
2001-05-14,25.8,28.68,28.6799,20.05,48.5359,UP,1
2001-05-15,26.4,26.16,27.7319,20.2668,47.9329,UP,1
2001-05-16,29.82,25.02,27.9839,20.5332,47.3732,UP,1
2001-05-17,29.94,30.0,28.1639,20.817,46.7748,DOWN,0
2001-05-18,29.64,29.7,28.3199,21.0985,46.1786,UP,1
2001-05-21,34.86,30.0,30.1319,21.507,45.6235,DOWN,0
2001-05-22,33.24,35.4,31.4999,21.9055,45.0622,DOWN,0
2001-05-23,31.5,33.36,31.8359,22.2505,44.3947,DOWN,0
2001-05-24,30.66,30.06,31.9799,22.6012,43.708,UP,1
2001-05-25,31.2,31.5,32.2919,22.9477,43.0953,DOWN,0
2001-05-29,30.12,31.08,31.3439,23.2951,42.5334,DOWN,0
2001-05-30,29.22,29.91,30.5399,23.6208,41.9595,UP,1
2001-05-31,32.4,28.92,30.7199,24.0138,41.3846,DOWN,0
2001-06-01,31.74,33.12,30.9359,24.3861,40.7821,UP,1
2001-06-04,31.86,30.96,31.0679,24.7683,40.1876,UP,1
2001-06-05,32.7,32.34,31.5839,25.1447,39.5936,UP,1
2001-06-06,42.36,37.02,34.2119,25.7257,39.0123,UP,1
2001-06-07,46.2,40.74,36.9719,26.3909,38.4783,UP,1
2001-06-08,46.26,47.1,39.8759,27.0611,37.9671,DOWN,0
2001-06-11,45.0,44.34,42.5039,27.6949,37.429,DOWN,0
2001-06-12,43.38,42.54,44.6399,28.2587,36.8321,UP,1
2001-06-13,46.68,43.38,45.5039,28.8248,36.2705,UP,1
2001-06-14,47.46,46.2,45.7559,29.4703,35.7072,UP,1
2001-06-15,48.48,46.26,46.1999,30.1249,35.1246,DOWN,0
2001-06-18,47.64,49.44,46.7279,30.7364,34.5303,DOWN,0
2001-06-19,45.84,49.02,47.2199,31.3307,33.9439,DOWN,0
2001-06-20,44.16,43.68,46.7159,31.8635,33.3866,UP,1
2001-06-21,44.64,43.86,46.1519,32.3963,32.7416,UP,1
2001-06-22,46.08,44.64,45.6719,32.9495,32.147,DOWN,0
2001-06-25,45.9,46.62,45.3239,33.4955,31.5984,DOWN,0
2001-06-26,45.36,44.88,45.2279,34.0355,31.0527,UP,1
2001-06-27,46.86,45.06,45.7679,34.5971,30.492,UP,1
2001-06-28,48.48,47.28,46.5359,35.1707,29.9094,UP,1
2001-06-29,54.3,48.84,48.1799,35.8163,29.3428,UP,1
2001-07-02,59.46,53.88,50.8919,36.5471,28.8301,DOWN,0
2001-07-03,56.7,58.8,53.1599,37.2827,28.3298,DOWN,0
2001-07-05,50.28,54.36,53.8439,37.8755,27.8162,DOWN,0
2001-07-06,46.98,47.82,53.5439,38.3831,27.2974,DOWN,0
2001-07-09,46.8,51.78,52.0439,38.8547,26.8283,UP,1
2001-07-10,47.04,47.82,49.5599,39.2915,26.4166,DOWN,0
2001-07-11,46.86,46.74,47.5919,39.6467,25.9946,UP,1
2001-07-12,48.0,49.14,47.1359,39.8159,25.6215,UP,1
2001-07-13,52.2,48.18,48.1799,40.0247,25.3233,UP,1
2001-07-16,52.44,54.6,49.3079,40.3763,25.263,UP,1
2001-07-17,54.06,49.98,50.7119,40.7279,25.1771,DOWN,0
2001-07-18,52.98,52.26,51.9359,41.1515,25.0857,DOWN,0
2001-07-19,50.52,54.18,52.4399,41.5391,25.0121,DOWN,0
2001-07-20,50.28,49.59,52.0559,41.9735,24.9672,UP,1
2001-07-23,50.7,50.16,51.7079,42.4067,24.9395,DOWN,0
2001-07-24,47.58,49.74,50.4119,42.7811,25.003,UP,1
2001-07-25,49.62,48.06,49.7399,43.2575,25.0842,UP,1
2001-07-26,50.28,49.86,49.6919,43.7351,25.1406,DOWN,0
2001-07-27,48.3,49.98,49.2959,44.1047,25.1787,UP,1
2001-07-30,50.94,48.84,49.3439,44.5247,25.2702,UP,1
2001-07-31,53.22,52.2,50.4719,44.9963,25.3807,UP,1
2001-08-01,57.12,61.56,51.9719,45.4415,25.4769,DOWN,0
2001-08-02,53.58,56.04,52.6319,45.8483,25.5723,DOWN,0
2001-08-03,51.96,52.8,53.3639,46.2575,25.6775,UP,1
2001-08-06,52.08,51.54,53.5919,46.6859,25.7916,UP,1
2001-08-07,54.0,51.42,53.7479,47.1419,25.9079,DOWN,0
2001-08-08,50.814,53.4,52.4867,47.5558,25.9993,DOWN,0
2001-08-09,48.6,50.4,51.4907,47.9434,26.0735,DOWN,0
2001-08-10,46.2,47.64,50.3387,48.2194,26.1423,UP,1
2001-08-13,49.74,48.18,49.8707,48.5794,26.2317,DOWN,0
2001-08-14,48.36,49.98,48.7427,48.9094,26.3216,DOWN,0
2001-08-15,45.18,48.6,47.6159,49.159,26.3787,DOWN,0
2001-08-16,42.06,44.22,46.3079,49.153,26.4222,DOWN,0
2001-08-17,39.18,40.14,44.9039,49.0126,26.4456,UP,1
2001-08-20,39.6,39.72,42.8759,48.8794,26.4579,DOWN,0
2001-08-21,38.1,40.56,40.8239,48.7414,26.4431,DOWN,0
2001-08-22,34.8,38.88,38.7479,48.5698,26.4756,DOWN,0
2001-08-23,31.5,34.26,36.6359,48.2662,26.4981,UP,1
2001-08-24,34.74,32.7,35.7479,48.0118,26.5433,DOWN,0
2001-08-27,34.56,35.04,34.7399,47.7334,26.6186,DOWN,0
2001-08-28,34.38,34.68,33.9959,47.4682,26.694,DOWN,0
2001-08-29,33.839,34.26,33.8037,47.2282,26.7628,DOWN,0
2001-08-30,32.76,32.4,34.0557,47.0002,26.8348,UP,1
2001-08-31,33.12,32.94,33.7317,46.7698,26.9075,DOWN,0
2001-09-04,33.0,33.6,33.4197,46.5082,26.99,DOWN,0
2001-09-05,32.4,33.6,33.0237,46.2382,27.0695,DOWN,0
2001-09-06,29.7,31.02,32.1959,45.925,27.1402,UP,1
2001-09-07,30.0,29.16,31.6439,45.5878,27.2171,DOWN,0
2001-09-10,30.0,29.76,31.0199,45.2182,27.2977,DOWN,0
2001-09-17,18.06,18.12,28.0319,44.4934,27.3196,DOWN,0
2001-09-18,14.1,18.06,24.372,43.5862,27.3142,DOWN,0
2001-09-19,12.18,13.56,20.868,42.6958,27.3001,UP,1
2001-09-20,13.74,12.18,17.616,41.965,27.2994,UP,1
2001-09-21,13.86,13.74,14.388,41.3026,27.2918,UP,1
2001-09-24,15.12,15.0,13.8,40.669,27.2924,UP,1
2001-09-25,15.78,15.18,14.136,40.0438,27.2982,UP,1
2001-09-26,18.3,16.08,15.36,39.4726,27.3269,UP,1
2001-09-27,20.28,19.2,16.668,38.9182,27.3673,UP,1
2001-09-28,22.74,21.36,18.444,38.329,27.4276,DOWN,0
2001-10-01,21.48,21.9,19.716,37.7098,27.4787,UP,1
2001-10-02,22.02,20.1,20.964,37.069,27.5157,UP,1
2001-10-03,24.06,26.4,22.116,36.4906,27.5685,DOWN,0
2001-10-04,23.94,25.14,22.848,35.959,27.6217,DOWN,0
2001-10-05,22.86,23.4,22.872,35.4106,27.6703,DOWN,0
2001-10-08,21.06,20.52,22.788,34.8178,27.7138,DOWN,0
2001-10-09,20.52,21.06,22.488,34.2766,27.762,UP,1
2001-10-10,22.74,20.88,22.224,33.739,27.8288,UP,1
2001-10-11,23.7,24.96,22.176,33.2074,27.9014,DOWN,0
2001-10-12,23.22,23.4,22.248,32.7058,27.98,UP,1
2001-10-15,23.52,21.72,22.74,32.1574,28.0591,UP,1
2001-10-16,25.5,23.7,23.736,31.603,28.1482,DOWN,0
2001-10-17,23.4,26.34,23.868,30.9286,28.2314,DOWN,0
2001-10-18,22.2,23.94,23.568,30.301,28.3003,UP,1
2001-10-19,22.8,21.96,23.484,29.7178,28.3749,UP,1
2001-10-22,23.7,23.16,23.52,29.1502,28.454,UP,1
2001-10-23,23.94,23.7,23.208,28.549,28.5315,DOWN,0
2001-10-24,23.82,24.18,23.292,28.0091,28.5962,DOWN,0
2001-10-25,23.58,23.28,23.568,27.5087,28.656,UP,1
2001-10-26,26.04,22.8,24.216,27.1055,28.7347,UP,1
2001-10-29,28.86,25.62,25.2479,26.6879,28.8321,DOWN,0
2001-10-30,27.18,27.66,25.8959,26.2643,28.9136,UP,1
2001-10-31,28.86,27.24,26.9039,25.9379,28.996,DOWN,0
2001-11-01,26.4,29.46,27.4679,25.6247,29.0502,UP,1
2001-11-02,27.0,29.34,27.6599,25.3811,29.0962,DOWN,0
2001-11-05,25.98,27.12,27.0839,25.1087,29.1211,UP,1
2001-11-06,26.58,26.1,26.9639,24.8783,29.1536,UP,1
2001-11-07,27.0,26.28,26.5919,24.7223,29.2005,DOWN,0
2001-11-08,26.64,27.18,26.6399,24.6251,29.2503,UP,1
2001-11-09,27.0,26.7,26.6399,24.4703,29.3037,DOWN,0
2001-11-12,25.68,27.0,26.5799,24.2927,29.3534,UP,1
2001-11-13,26.58,26.58,26.5799,24.1367,29.4056,DOWN,0
2001-11-14,26.58,26.82,26.4959,23.9916,29.4607,UP,1
2001-11-15,27.06,26.22,26.5799,23.8776,29.5173,DOWN,0
2001-11-16,25.5,27.3,26.2799,23.7252,29.566,DOWN,0
2001-11-19,24.48,26.1,26.0399,23.5548,29.5994,DOWN,0
2001-11-20,24.0,24.3,25.5239,23.3868,29.6397,DOWN,0
2001-11-21,24.0,22.8,25.0079,23.2728,29.6744,DOWN,0
2001-11-23,24.0,24.3,24.396,23.1528,29.7156,UP,1
2001-11-26,24.84,24.12,24.264,23.0496,29.7573,DOWN,0
2001-11-27,24.72,24.9,24.312,23.1828,29.7919,DOWN,0
2001-11-28,24.06,24.42,24.324,23.382,29.8315,UP,1
2001-11-29,24.6,24.12,24.444,23.6304,29.8627,UP,1
2001-11-30,25.2,24.78,24.684,23.8596,29.9062,DOWN,0
2001-12-03,24.9,25.38,24.696,24.0804,29.9472,DOWN,0
2001-12-04,24.78,25.38,24.708,24.2736,29.9914,UP,1
2001-12-05,25.5,24.9,24.996,24.468,30.0421,UP,1
2001-12-06,25.56,25.8,25.1879,24.6132,30.0799,UP,1
2001-12-07,27.3,25.56,25.6079,24.7536,30.1376,UP,1
2001-12-10,28.5,26.88,26.3279,24.8688,30.1985,UP,1
2001-12-11,33.42,28.68,28.0559,25.1075,30.2935,UP,1
2001-12-12,34.38,33.42,29.8319,25.3547,30.4044,DOWN,0
2001-12-13,33.48,32.7,31.4159,25.5431,30.4949,DOWN,0
2001-12-14,32.22,32.88,32.3999,25.7087,30.5698,UP,1
2001-12-17,33.42,31.8,33.3839,25.9199,30.6544,UP,1
2001-12-18,37.56,38.82,34.2119,26.2499,30.7616,DOWN,0
2001-12-19,36.12,36.12,34.5599,26.5619,30.8653,DOWN,0
2001-12-20,32.7,34.56,34.4039,26.7611,30.9519,DOWN,0
2001-12-21,32.46,32.64,34.4519,26.9363,31.0364,DOWN,0
2001-12-24,31.56,32.76,34.0799,27.1031,31.1117,UP,1
2001-12-26,32.58,31.92,33.0839,27.2843,31.1959,UP,1
2001-12-27,34.62,33.06,32.7839,27.4667,31.2911,UP,1
2001-12-28,35.22,35.4,33.2879,27.7031,31.3951,DOWN,0
2001-12-31,34.92,34.8,33.7799,27.9575,31.5031,UP,1
2002-01-02,35.1,35.04,34.4879,28.2035,31.6073,UP,1
2002-01-03,35.52,35.22,35.0759,28.4399,31.7193,DOWN,0
2002-01-04,35.28,35.22,35.2079,28.6667,31.8263,DOWN,0
2002-01-07,35.28,35.58,35.2199,28.8959,31.939,DOWN,0
2002-01-08,33.42,34.8,34.9199,29.0927,32.0414,UP,1
2002-01-09,33.72,33.36,34.6439,29.2463,32.1463,UP,1
2002-01-10,34.56,33.24,34.4519,29.3603,32.2534,DOWN,0
2002-01-11,34.26,34.98,34.2479,29.5019,32.361,DOWN,0
2002-01-14,34.26,33.78,34.0439,29.6099,32.4629,UP,1
2002-01-15,35.52,34.14,34.4639,29.7923,32.5739,DOWN,0
2002-01-16,33.78,34.5,34.4759,29.9279,32.6781,UP,1
2002-01-17,33.84,34.32,34.3319,30.0851,32.7836,DOWN,0
2002-01-18,33.12,33.54,34.1039,30.2159,32.8826,UP,1
2002-01-22,34.62,34.02,34.1759,30.3683,32.9798,UP,1
2002-01-23,35.28,34.86,34.1279,30.5411,33.0643,DOWN,0
2002-01-24,34.68,35.34,34.3079,30.6947,33.1618,UP,1
2002-01-25,34.8,34.74,34.4999,30.8771,33.257,UP,1
2002-01-28,37.92,35.58,35.4599,31.1039,33.3613,DOWN,0
2002-01-29,35.881,39.78,35.7121,31.29,33.4601,UP,1
2002-01-30,36.06,37.08,35.8681,31.47,33.5528,UP,1
2002-01-31,37.8,36.84,36.4921,31.716,33.6518,UP,1
2002-02-01,37.92,40.2,37.1161,31.9848,33.7493,DOWN,0
2002-02-04,28.98,35.76,35.3281,32.0844,33.8012,DOWN,0
2002-02-05,24.482,27.42,33.0483,32.094,33.8318,DOWN,0
2002-02-06,24.0,24.9,30.6363,32.094,33.8579,UP,1
2002-02-07,24.24,24.0,27.9243,32.082,33.8801,UP,1
2002-02-08,24.96,24.9,25.3323,32.0868,33.8948,UP,1
2002-02-11,25.2,25.44,24.5763,32.1096,33.9062,DOWN,0
2002-02-12,24.72,24.96,24.624,32.112,33.9302,DOWN,0
2002-02-13,24.0,24.72,24.624,32.088,33.947,DOWN,0
2002-02-14,23.76,24.0,24.528,32.0652,33.9578,DOWN,0
2002-02-15,23.52,23.88,24.24,32.04,33.9593,DOWN,0
2002-02-19,22.02,23.04,23.604,31.9704,33.9434,UP,1
2002-02-20,23.28,22.38,23.316,31.9248,33.9143,UP,1
2002-02-21,24.18,23.58,23.352,31.8624,33.8375,UP,1
2002-02-22,25.62,24.72,23.724,31.8048,33.7568,UP,1
2002-02-25,25.8,26.76,24.18,31.6524,33.7115,UP,1
2002-02-26,26.4,26.34,25.0559,31.4928,33.6611,DOWN,0
2002-02-27,26.4,26.52,25.6799,31.3512,33.6341,DOWN,0
2002-02-28,24.0,26.76,25.6439,31.1868,33.5984,UP,1
2002-03-01,25.38,24.18,25.5959,31.026,33.5825,UP,1
2002-03-04,26.46,25.98,25.7279,30.804,33.5696,UP,1
2002-03-05,27.6,26.46,25.9679,30.6336,33.5633,UP,1
2002-03-06,30.0,27.54,26.6879,30.5796,33.5843,DOWN,0
2002-03-07,28.8,30.6,27.6479,30.5064,33.5963,UP,1
