ticker,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-01-12,45.35,45.47,44.992,41.6192,42.3295,DOWN,0
2017-01-13,44.95,45.49,45.132,41.7642,42.2778,DOWN,0
2017-01-17,44.74,45.08,45.202,41.9092,42.2289,UP,1
2017-01-18,45.67,44.97,45.292,42.0784,42.1841,DOWN,0
2017-01-19,45.62,45.76,45.266,42.2508,42.1424,UP,1
2017-01-20,45.63,45.93,45.322,42.4068,42.0956,UP,1
2017-01-23,46.0,45.47,45.532,42.5442,42.0566,UP,1
2017-01-24,46.84,45.92,45.952,42.7704,42.0226,UP,1
2017-01-25,48.09,47.22,46.436,42.9728,41.9954,UP,1
2017-01-26,49.33,49.22,47.178,43.191,41.9724,DOWN,0
2017-01-27,49.02,49.35,47.856,43.3446,41.9417,DOWN,0
2017-01-30,48.03,48.8,48.262,43.5018,41.9093,DOWN,0
2017-01-31,47.0,47.88,48.294,43.6504,41.8789,UP,1
2017-02-01,48.08,47.3,48.292,43.8154,41.8586,DOWN,0
2017-02-02,47.66,48.17,47.958,43.975,41.8394,UP,1
2017-02-03,47.74,48.13,47.702,44.138,41.8236,DOWN,0
2017-02-06,47.52,47.76,47.6,44.2834,41.8113,UP,1
2017-02-07,47.7,47.58,47.74,44.4378,41.8065,UP,1
2017-02-08,47.86,47.88,47.696,44.5834,41.7993,UP,1
2017-02-09,48.06,47.81,47.776,44.7426,41.7953,DOWN,0
2017-02-10,47.8,48.43,47.788,44.8844,41.7853,UP,1
2017-02-13,47.87,48.02,47.858,45.0456,41.781,DOWN,0
2017-02-14,47.77,47.82,47.872,45.224,41.7754,UP,1
2017-02-15,47.92,47.66,47.884,45.3968,41.7659,DOWN,0
2017-02-16,47.63,47.95,47.798,45.5366,41.7533,UP,1
2017-02-17,47.69,47.62,47.776,45.6654,41.746,UP,1
2017-02-21,48.2,47.74,47.842,45.7762,41.7426,UP,1
2017-02-22,51.64,49.24,48.616,45.9286,41.7563,DOWN,0
2017-02-23,50.68,52.48,49.168,46.0522,41.7635,DOWN,0
2017-02-24,50.02,50.51,49.646,46.1728,41.7791,UP,1
2017-02-27,50.77,49.93,50.262,46.3102,41.7996,DOWN,0
2017-02-28,50.7,50.82,50.762,46.4436,41.8171,UP,1
2017-03-01,51.05,51.12,50.644,46.5618,41.8405,DOWN,0
2017-03-02,50.98,50.79,50.704,46.6988,41.8586,DOWN,0
2017-03-03,50.11,51.0,50.722,46.8398,41.873,DOWN,0
2017-03-06,49.76,49.9,50.52,46.9366,41.8839,DOWN,0
2017-03-07,49.42,49.56,50.264,47.0264,41.8991,UP,1
2017-03-08,49.52,49.59,49.958,47.1492,41.9106,UP,1
2017-03-09,49.92,49.77,49.746,47.2774,41.9265,UP,1
2017-03-10,51.1,50.23,49.944,47.4256,41.943,UP,1
2017-03-13,51.32,51.83,50.256,47.5934,41.9667,DOWN,0
2017-03-14,50.96,51.21,50.564,47.7594,41.9926,UP,1
2017-03-15,51.41,51.05,50.942,47.937,42.0142,UP,1
2017-03-16,51.43,51.35,51.244,48.1098,42.0393,DOWN,0
2017-03-17,51.31,51.71,51.286,48.2406,42.0629,DOWN,0
2017-03-20,51.1,51.36,51.242,48.3716,42.0857,DOWN,0
2017-03-21,50.0,51.3,51.05,48.4866,42.107,UP,1
2017-03-22,50.97,50.11,50.962,48.6182,42.1349,UP,1
2017-03-23,51.11,50.98,50.898,48.736,42.1609,DOWN,0
2017-03-24,50.48,51.34,50.732,48.8306,42.186,UP,1
2017-03-27,51.02,50.15,50.716,48.944,42.213,UP,1
2017-03-28,51.3,51.8,50.976,49.071,42.2469,DOWN,0
2017-03-29,50.86,51.09,50.954,49.1934,42.282,UP,1
2017-03-30,51.24,50.89,50.98,49.3048,42.3221,DOWN,0
2017-03-31,50.73,50.99,51.03,49.407,42.359,DOWN,0
2017-04-03,50.19,50.74,50.864,49.4982,42.3934,DOWN,0
2017-04-04,49.76,50.04,50.556,49.5734,42.4253,UP,1
2017-04-05,49.78,49.93,50.34,49.6322,42.4531,UP,1
2017-04-06,49.91,49.75,50.074,49.6686,42.4804,DOWN,0
2017-04-07,48.31,50.01,49.59,49.6482,42.5007,UP,1
2017-04-10,48.54,48.49,49.26,49.6386,42.5223,DOWN,0
2017-04-11,47.47,48.64,48.802,49.6274,42.5577,UP,1
2017-04-12,47.85,47.55,48.416,49.6444,42.6059,UP,1
2017-04-13,48.03,47.83,48.04,49.6434,42.6539,UP,1
2017-04-17,48.96,48.07,48.17,49.6694,42.7023,DOWN,0
2017-04-18,48.82,48.9,48.226,49.691,42.7472,UP,1
2017-04-19,49.21,48.95,48.574,49.7248,42.7879,UP,1
2017-04-20,50.14,49.53,49.032,49.7736,42.8361,DOWN,0
2017-04-21,50.13,50.35,49.452,49.819,42.8852,UP,1
2017-04-24,50.35,50.84,49.73,49.8648,42.934,UP,1
2017-04-25,51.08,50.57,50.182,49.9304,42.9791,UP,1
2017-04-26,52.76,51.02,50.892,50.0282,43.0271,DOWN,0
2017-04-27,52.68,52.75,51.4,50.1264,43.0678,UP,1
2017-04-28,53.93,53.92,52.16,50.2466,43.1175,UP,1
2017-05-01,54.9,54.0,53.07,50.392,43.1782,UP,1
2017-05-02,55.06,55.01,53.866,50.5394,43.2475,DOWN,0
2017-05-03,54.9,55.02,54.294,50.6734,43.3162,DOWN,0
2017-05-04,54.84,55.17,54.726,50.7374,43.3897,UP,1
2017-05-05,55.49,55.0,55.038,50.8336,43.4612,DOWN,0
2017-05-08,55.1,55.57,55.078,50.9352,43.5311,UP,1
2017-05-09,55.78,55.25,55.222,51.0354,43.6045,DOWN,0
2017-05-10,54.07,54.44,55.056,51.1028,43.6664,DOWN,0
2017-05-11,52.95,53.85,54.678,51.1408,43.7218,DOWN,0
2017-05-12,51.5,52.9,53.88,51.1512,43.7686,DOWN,0
2017-05-15,51.5,51.54,53.16,51.179,43.8113,DOWN,0
2017-05-16,50.31,51.48,52.066,51.19,43.8499,DOWN,0
2017-05-17,48.07,50.03,50.866,51.163,43.8779,UP,1
2017-05-18,49.12,48.0,50.1,51.155,43.9247,UP,1
2017-05-19,49.34,49.23,49.668,51.1434,43.9692,UP,1
2017-05-22,50.51,49.24,49.47,51.1316,44.0134,DOWN,0
2017-05-23,49.58,50.26,49.324,51.0968,44.0458,UP,1
2017-05-24,49.64,49.8,49.638,51.0704,44.0792,UP,1
2017-05-25,50.68,49.83,49.95,51.0558,44.1431,UP,1
2017-05-26,50.84,51.97,50.25,51.044,44.2108,DOWN,0
2017-05-30,50.07,50.78,50.162,51.0192,44.2672,DOWN,0
2017-05-31,49.97,50.25,50.24,50.9966,44.3249,UP,1
2017-06-01,50.93,50.23,50.498,51.0152,44.3877,UP,1
2017-06-02,51.16,51.16,50.594,51.019,44.4553,DOWN,0
2017-06-05,50.31,51.17,50.488,51.003,44.5136,DOWN,0
2017-06-06,49.72,50.0,50.418,50.9878,44.5687,UP,1
2017-06-07,50.79,50.08,50.582,50.9832,44.6316,UP,1
2017-06-08,51.79,50.93,50.754,50.993,44.7021,DOWN,0
2017-06-09,51.13,51.97,50.748,50.9984,44.7694,DOWN,0
2017-06-12,50.42,50.98,50.77,50.982,44.8372,UP,1
2017-06-13,51.84,50.78,51.194,51.0042,44.9155,UP,1
2017-06-14,52.17,51.99,51.47,51.0438,44.9973,UP,1
2017-06-15,52.91,51.61,51.694,51.1068,45.0843,DOWN,0
2017-06-16,52.9,52.71,52.048,51.1692,45.1695,UP,1
2017-06-19,53.63,53.2,52.69,51.2436,45.2582,DOWN,0
2017-06-20,53.1,53.51,52.942,51.3394,45.3385,UP,1
2017-06-21,54.9,53.24,53.488,51.4666,45.4349,UP,1
2017-06-22,55.46,55.01,53.998,51.6264,45.5357,DOWN,0
2017-06-23,54.81,55.57,54.38,51.7656,45.6349,UP,1
2017-06-26,55.31,54.82,54.716,51.9112,45.7394,DOWN,0
2017-06-27,53.86,55.01,54.868,52.0092,45.8362,UP,1
2017-06-28,55.28,54.18,54.944,52.1384,45.9364,DOWN,0
2017-06-29,54.42,55.16,54.736,52.2426,46.032,DOWN,0
2017-06-30,54.29,54.96,54.632,52.3256,46.1237,UP,1
2017-07-03,54.55,54.63,54.48,52.414,46.2152,UP,1
2017-07-05,55.41,54.52,54.79,52.5152,46.3135,DOWN,0
2017-07-06,54.06,55.06,54.546,52.5748,46.4071,UP,1
2017-07-07,54.68,54.2,54.598,52.6132,46.499,DOWN,0
2017-07-10,54.03,54.53,54.546,52.6402,46.5876,DOWN,0
2017-07-11,53.96,53.79,54.428,52.6408,46.6716,UP,1
2017-07-12,54.09,54.32,54.164,52.6246,46.7549,UP,1
2017-07-13,54.24,54.12,54.2,52.6082,46.8425,DOWN,0
2017-07-14,53.47,54.43,53.958,52.5796,46.9214,UP,1
2017-07-17,54.13,53.51,53.978,52.5654,47.0049,UP,1
2017-07-18,54.18,54.22,54.022,52.5392,47.09,UP,1
2017-07-19,54.38,54.27,54.08,52.5248,47.1734,UP,1
2017-07-20,55.05,54.53,54.242,52.5102,47.2597,UP,1
2017-07-21,55.07,54.9,54.562,52.5302,47.3448,UP,1
2017-07-24,55.73,55.3,54.882,52.5858,47.4322,UP,1
2017-07-25,55.75,55.9,55.196,52.6708,47.5177,DOWN,0
2017-07-26,55.65,56.0,55.45,52.7538,47.6037,DOWN,0
2017-07-27,55.11,55.7,55.462,52.8498,47.6868,UP,1
2017-07-28,55.21,54.71,55.49,52.9926,47.7731,DOWN,0
2017-07-31,55.07,55.45,55.358,53.1116,47.8581,UP,1
2017-08-01,56.91,56.49,55.59,53.263,47.9537,DOWN,0
2017-08-02,55.84,56.89,55.628,53.3696,48.0462,UP,1
2017-08-03,56.25,55.77,55.856,53.503,48.1401,UP,1
2017-08-04,56.9,56.47,56.194,53.6482,48.2334,DOWN,0
2017-08-07,56.65,57.15,56.51,53.7676,48.3261,UP,1
2017-08-08,59.42,59.05,57.012,53.9392,48.4295,DOWN,0
2017-08-09,58.36,58.88,57.516,54.105,48.5313,DOWN,0
2017-08-10,57.07,58.04,57.68,54.247,48.6264,DOWN,0
2017-08-11,56.77,54.75,57.654,54.3638,48.7216,UP,1
2017-08-14,57.46,57.14,57.816,54.4898,48.819,DOWN,0
2017-08-15,57.45,57.61,57.422,54.6326,48.9277,UP,1
2017-08-16,57.9,57.8,57.33,54.7962,49.026,DOWN,0
2017-08-17,56.18,57.98,57.152,54.904,49.1126,DOWN,0
2017-08-18,55.78,56.33,56.954,54.9838,49.203,UP,1
2017-08-21,55.86,55.81,56.634,55.0784,49.2948,UP,1
2017-08-22,56.9,56.01,56.524,55.208,49.3933,UP,1
2017-08-23,57.15,56.53,56.374,55.3142,49.494,UP,1
2017-08-24,57.73,57.33,56.684,55.4254,49.5935,DOWN,0
2017-08-25,57.72,57.99,57.072,55.5216,49.6865,UP,1
2017-08-28,57.88,57.98,57.476,55.6212,49.7982,DOWN,0
2017-08-29,57.64,57.43,57.624,55.7014,49.8966,UP,1
2017-08-30,58.22,57.53,57.838,55.8038,49.9956,UP,1
2017-08-31,59.46,58.42,58.184,55.895,50.0862,DOWN,0
2017-09-01,58.54,59.62,58.348,55.9566,50.178,DOWN,0
2017-09-05,56.69,58.51,58.11,55.9942,50.2636,UP,1
2017-09-06,57.12,56.53,58.006,56.0304,50.3501,DOWN,0
2017-09-07,55.86,57.0,57.534,56.0704,50.431,DOWN,0
2017-09-08,55.12,55.84,56.666,56.0672,50.5086,UP,1
2017-09-11,56.65,56.19,56.288,56.1118,50.5906,UP,1
2017-09-12,57.2,56.92,56.39,56.17,50.6767,UP,1
2017-09-13,57.79,56.94,56.524,56.2348,50.7628,DOWN,0
2017-09-14,57.72,57.35,56.896,56.281,50.8509,DOWN,0
2017-09-15,56.74,56.55,57.22,56.3346,50.931,DOWN,0
2017-09-18,56.35,56.7,57.16,56.368,51.0137,DOWN,0
2017-09-19,55.46,56.27,56.812,56.3966,51.0968,DOWN,0
2017-09-20,54.36,55.36,56.126,56.4046,51.1722,UP,1
2017-09-21,54.4,54.54,55.462,56.4108,51.241,DOWN,0
2017-09-22,54.02,54.09,54.918,56.4064,51.3048,DOWN,0
2017-09-25,53.6,53.74,54.368,56.409,51.3595,UP,1
2017-09-26,54.89,54.46,54.254,56.4242,51.4139,DOWN,0
2017-09-27,52.83,54.99,53.948,56.3972,51.4555,UP,1
2017-09-28,53.65,52.52,53.798,56.3826,51.5038,UP,1
2017-09-29,54.05,53.46,53.804,56.3626,51.5546,UP,1
2017-10-02,54.42,53.94,53.968,56.3496,51.6065,UP,1
2017-10-03,54.73,54.46,53.936,56.3296,51.6545,UP,1
2017-10-04,55.98,54.58,54.566,56.3342,51.7137,UP,1
2017-10-05,58.41,58.01,55.518,56.3894,51.7905,UP,1
2017-10-06,58.84,58.25,56.476,56.464,51.8601,UP,1
2017-10-09,58.89,58.75,57.37,56.5376,51.9299,UP,1
2017-10-10,59.16,59.19,58.256,56.6194,52.0088,DOWN,0
2017-10-11,58.8,59.15,58.82,56.6572,52.0852,UP,1
2017-10-12,58.86,58.56,58.91,56.7176,52.1611,DOWN,0
2017-10-13,58.74,59.43,58.89,56.7674,52.2401,UP,1
2017-10-16,58.92,58.83,58.896,56.8078,52.3214,DOWN,0
2017-10-17,58.61,58.69,58.786,56.847,52.4018,DOWN,0
2017-10-18,57.47,58.45,58.52,56.808,52.4752,DOWN,0
2017-10-19,54.17,56.4,57.582,56.7242,52.5222,DOWN,0
2017-10-20,53.73,54.87,56.58,56.6574,52.5681,DOWN,0
2017-10-23,53.72,53.76,55.54,56.5964,52.6155,UP,1
2017-10-24,54.66,53.63,54.75,56.5404,52.6668,UP,1
2017-10-25,54.79,54.67,54.214,56.4872,52.7147,UP,1
2017-10-26,54.92,54.8,54.364,56.4276,52.7605,UP,1
2017-10-27,55.64,54.8,54.746,56.4168,52.812,DOWN,0
2017-10-30,54.8,55.29,54.962,56.3972,52.8612,UP,1
2017-10-31,55.75,54.82,55.18,56.395,52.9163,DOWN,0
2017-11-01,54.2,56.06,55.062,56.341,52.9589,UP,1
2017-11-02,54.91,54.27,55.06,56.2962,53.0054,UP,1
2017-11-03,55.03,54.91,54.938,56.2422,53.0524,UP,1
2017-11-06,55.26,55.0,55.03,56.193,53.0987,UP,1
2017-11-07,55.36,56.55,54.952,56.1426,53.1413,UP,1
2017-11-08,55.56,55.37,55.224,56.101,53.1786,UP,1
2017-11-09,56.89,55.74,55.62,56.0744,53.2164,DOWN,0
2017-11-10,55.23,55.75,55.66,55.9898,53.2475,UP,1
2017-11-13,55.27,54.91,55.662,55.9244,53.2837,DOWN,0
2017-11-14,55.1,55.08,55.61,55.8926,53.3242,DOWN,0
2017-11-15,55.07,55.09,55.512,55.8516,53.3591,DOWN,0
2017-11-16,53.97,53.85,54.928,55.8138,53.3907,UP,1
2017-11-17,54.84,54.12,54.85,55.8082,53.4262,DOWN,0
2017-11-20,54.69,54.78,54.734,55.769,53.462,UP,1
2017-11-21,55.48,54.93,54.81,55.7346,53.5009,DOWN,0
2017-11-22,55.31,55.42,54.858,55.685,53.5382,UP,1
2017-11-24,55.5,55.41,55.164,55.6406,53.5754,UP,1
2017-11-27,55.61,55.55,55.318,55.618,53.6144,DOWN,0
2017-11-28,55.31,55.62,55.442,55.5972,53.6516,DOWN,0
2017-11-29,55.29,55.48,55.404,55.5938,53.6892,DOWN,0
2017-11-30,54.16,54.0,55.174,55.5898,53.7204,UP,1
2017-12-01,54.81,53.94,55.036,55.598,53.7563,UP,1
2017-12-04,55.41,55.68,54.996,55.6258,53.7949,DOWN,0
2017-12-05,54.33,55.53,54.8,55.6404,53.8256,DOWN,0
2017-12-06,54.31,54.49,54.604,55.6288,53.8389,UP,1
2017-12-07,54.34,54.5,54.64,55.659,53.8572,UP,1
2017-12-08,55.03,54.74,54.684,55.6866,53.8823,DOWN,0
2017-12-11,54.72,54.75,54.546,55.7,53.902,DOWN,0
2017-12-12,53.65,54.64,54.41,55.6846,53.9168,DOWN,0
2017-12-13,53.16,53.93,54.18,55.6532,53.9273,DOWN,0
2017-12-14,52.81,53.16,53.874,55.5898,53.9365,UP,1
2017-12-15,54.0,53.14,53.668,55.5016,53.9559,UP,1
2017-12-18,54.98,54.51,53.72,55.4244,53.982,UP,1
2017-12-19,55.59,55.37,54.108,55.3584,54.0129,DOWN,0
2017-12-20,54.82,55.64,54.44,55.2716,54.0394,DOWN,0
2017-12-21,54.14,55.07,54.706,55.1784,54.0605,DOWN,0
2017-12-22,54.03,53.75,54.712,55.0818,54.0751,DOWN,0
2017-12-26,53.73,53.93,54.462,54.9816,54.0872,UP,1
2017-12-27,54.0,53.95,54.144,54.8832,54.1024,DOWN,0
2017-12-28,53.61,54.01,53.902,54.7832,54.1134,DOWN,0
2017-12-29,53.25,53.45,53.724,54.6988,54.1225,UP,1
2018-01-02,54.96,53.76,53.91,54.7146,54.1407,UP,1
2018-01-03,55.37,54.95,54.238,54.7474,54.1621,DOWN,0
2018-01-04,54.68,55.35,54.374,54.7666,54.1855,UP,1
2018-01-05,54.87,55.11,54.626,54.7708,54.205,DOWN,0
2018-01-08,54.66,54.92,54.908,54.7682,54.2227,UP,1
2018-01-09,54.94,54.83,54.904,54.7686,54.245,UP,1
2018-01-10,55.6,55.0,54.95,54.7678,54.2679,UP,1
2018-01-11,56.16,55.84,55.246,54.795,54.2922,UP,1
2018-01-12,57.85,56.38,55.842,54.837,54.3272,DOWN,0
2018-01-16,57.39,58.05,56.388,54.9008,54.3579,UP,1
2018-01-17,59.27,58.535,57.254,54.988,54.4006,DOWN,0
2018-01-18,58.86,59.04,57.906,55.0646,54.444,UP,1
2018-01-19,59.43,58.88,58.56,55.148,54.4923,DOWN,0
2018-01-22,59.37,59.45,58.864,55.2282,54.5403,DOWN,0
2018-01-23,58.33,59.49,59.052,55.2836,54.5824,UP,1
2018-01-24,59.77,58.71,59.152,55.3412,54.6397,DOWN,0
2018-01-25,59.61,60.01,59.302,55.4288,54.695,UP,1
2018-01-26,60.93,60.0,59.602,55.542,54.7623,DOWN,0
2018-01-29,60.57,60.61,59.842,55.6514,54.8259,DOWN,0
2018-01-30,59.96,60.05,60.168,55.7492,54.8856,UP,1
2018-01-31,60.74,60.0,60.362,55.8846,54.9445,DOWN,0
2018-02-01,60.59,60.77,60.558,55.9996,55.0033,DOWN,0
2018-02-02,59.0,60.49,60.172,56.0858,55.0523,DOWN,0
2018-02-05,56.95,59.53,59.448,56.1152,55.0863,UP,1
2018-02-06,58.2,55.99,59.096,56.173,55.1267,DOWN,0
2018-02-07,57.74,57.93,58.496,56.2178,55.1636,DOWN,0
2018-02-08,56.01,57.75,57.58,56.2258,55.1883,UP,1
2018-02-09,56.21,56.57,57.022,56.2438,55.2055,UP,1
2018-02-12,57.45,56.84,57.122,56.287,55.2294,UP,1
2018-02-13,57.5,57.24,56.982,56.3538,55.2472,UP,1
2018-02-14,58.88,56.95,57.21,56.4352,55.2671,UP,1
2018-02-15,59.36,59.28,57.88,56.5142,55.2886,DOWN,0
2018-02-16,59.11,59.01,58.46,56.6098,55.3097,DOWN,0
2018-02-20,58.95,58.69,58.76,56.7026,55.3302,DOWN,0
2018-02-21,58.72,59.19,59.004,56.7902,55.3464,DOWN,0
2018-02-22,57.29,59.53,58.686,56.8354,55.3573,UP,1
2018-02-23,57.9,58.08,58.394,56.899,55.3679,UP,1
2018-02-26,57.95,58.35,58.162,56.985,55.3873,DOWN,0
2018-02-27,56.27,57.94,57.626,57.0472,55.4039,UP,1
2018-02-28,56.9,56.26,57.262,57.129,55.4309,DOWN,0
2018-03-01,56.77,57.0,57.158,57.1844,55.4573,DOWN,0
2018-03-02,56.44,56.13,56.866,57.2136,55.4879,DOWN,0
2018-03-05,55.58,56.28,56.392,57.2134,55.5255,UP,1
2018-03-06,56.0,55.76,56.338,57.237,55.5599,DOWN,0
2018-03-07,55.5,55.4,56.058,57.2642,55.5907,DOWN,0
2018-03-08,55.45,55.8,55.794,57.2926,55.6154,UP,1
2018-03-09,57.15,55.78,55.936,57.361,55.6532,DOWN,0
2018-03-12,56.58,57.2,56.136,57.4126,55.6879,UP,1
2018-03-13,56.65,56.93,56.266,57.4734,55.7178,DOWN,0
2018-03-14,55.95,56.75,56.356,57.5274,55.7433,DOWN,0
2018-03-15,55.34,56.06,56.334,57.535,55.7697,UP,1
2018-03-16,56.12,55.24,56.128,57.55,55.8004,DOWN,0
2018-03-19,55.42,56.12,55.896,57.5648,55.8229,UP,1
2018-03-20,55.72,55.73,55.71,57.5818,55.8457,DOWN,0
2018-03-21,54.17,55.75,55.354,57.572,55.865,DOWN,0
2018-03-22,52.71,54.27,54.828,57.5274,55.8799,DOWN,0
2018-03-23,51.4,52.88,53.884,57.4434,55.883,UP,1
2018-03-26,52.44,52.21,53.288,57.369,55.8862,UP,1
2018-03-27,52.87,52.52,52.718,57.2694,55.8949,DOWN,0
2018-03-28,52.48,52.87,52.38,57.1712,55.9052,UP,1
2018-03-29,52.97,52.7,52.432,57.0452,55.9109,DOWN,0
2018-04-02,51.97,53.0,52.546,56.9074,55.9099,UP,1
2018-04-03,52.39,52.22,52.536,56.7666,55.9073,UP,1
2018-04-04,53.04,51.65,52.57,56.64,55.908,UP,1
2018-04-05,54.39,53.29,52.952,56.5612,55.9118,DOWN,0
2018-04-06,53.21,54.04,53.0,56.43,55.9123,DOWN,0
2018-04-09,53.03,53.4,53.212,56.2984,55.903,DOWN,0
2018-04-10,52.0,53.58,53.134,56.1198,55.8857,UP,1
2018-04-11,52.33,51.99,52.992,55.955,55.8733,UP,1
2018-04-12,53.34,52.69,52.782,55.8226,55.8634,DOWN,0
2018-04-13,52.42,53.55,52.624,55.6562,55.8562,UP,1
2018-04-16,53.44,52.77,52.706,55.5132,55.847,UP,1
2018-04-17,53.88,54.0,53.082,55.4108,55.8443,UP,1
2018-04-18,55.43,56.13,53.702,55.3804,55.85,DOWN,0
2018-04-19,54.96,55.41,54.026,55.3156,55.8521,UP,1
2018-04-20,55.65,54.97,54.672,55.2738,55.8533,UP,1
2018-04-23,56.75,55.78,55.334,55.2886,55.8667,DOWN,0
2018-04-24,56.11,57.18,55.78,55.2866,55.8739,UP,1
2018-04-25,56.38,56.17,55.97,55.2652,55.8856,DOWN,0
2018-04-26,55.05,57.0,55.988,55.2162,55.8911,DOWN,0
2018-04-27,54.75,55.05,55.808,55.1336,55.8944,DOWN,0
2018-04-30,53.47,54.96,55.152,55.0158,55.8905,UP,1
2018-05-01,53.86,53.24,54.702,54.9108,55.8925,DOWN,0
2018-05-02,52.03,54.93,53.832,54.7724,55.882,DOWN,0
2018-05-03,51.1,52.11,53.042,54.62,55.8666,UP,1
2018-05-04,51.51,51.15,52.394,54.5044,55.8522,DOWN,0
2018-05-07,50.31,51.01,51.762,54.3526,55.8285,UP,1
2018-05-08,50.65,50.31,51.12,54.2066,55.8064,UP,1
2018-05-09,51.16,50.86,50.946,54.1044,55.7836,UP,1
2018-05-10,51.4,51.38,51.006,53.9944,55.7618,UP,1
2018-05-11,51.46,51.26,50.996,53.8882,55.7409,DOWN,0
2018-05-14,51.42,51.48,51.218,53.7878,55.7224,UP,1
2018-05-15,51.71,51.32,51.43,53.7104,55.7049,UP,1
2018-05-16,52.5,52.0,51.698,53.6404,55.6921,DOWN,0
2018-05-17,52.49,52.22,51.916,53.5802,55.67,UP,1
2018-05-18,52.97,52.5,52.218,53.5306,55.6556,UP,1
2018-05-21,53.32,53.19,52.598,53.454,55.641,DOWN,0
2018-05-22,53.18,53.31,52.892,53.386,55.6224,DOWN,0
2018-05-23,52.85,52.83,52.962,53.31,55.6034,UP,1
2018-05-24,53.67,52.95,53.198,53.2644,55.5746,UP,1
2018-05-25,54.13,53.58,53.43,53.2402,55.5535,DOWN,0
2018-05-29,52.81,53.68,53.328,53.174,55.5322,DOWN,0
2018-05-30,52.77,53.16,53.246,53.121,55.5122,DOWN,0
2018-05-31,52.34,52.87,53.144,53.0534,55.4866,UP,1
2018-06-01,53.18,52.55,53.046,53.0336,55.4652,DOWN,0
2018-06-04,53.03,53.26,52.826,53.04,55.4409,DOWN,0
2018-06-05,50.8,51.14,52.424,53.028,55.414,UP,1
2018-06-06,51.55,50.73,52.18,53.0102,55.3928,UP,1
2018-06-07,51.95,51.81,52.102,52.9918,55.3733,DOWN,0
2018-06-08,51.75,51.8,51.816,52.9772,55.3475,UP,1
2018-06-11,52.27,51.92,51.664,52.9632,55.3231,UP,1
2018-06-12,52.73,52.48,52.05,52.9784,55.2981,UP,1
2018-06-13,53.44,53.19,52.428,52.9994,55.2767,UP,1
2018-06-14,54.45,54.07,52.928,53.0276,55.2596,UP,1
2018-06-15,54.95,53.83,53.568,53.0388,55.2461,DOWN,0
2018-06-18,54.55,54.42,54.024,53.0656,55.2278,DOWN,0
2018-06-19,53.61,54.0,54.2,53.0772,55.1985,DOWN,0
2018-06-20,52.99,53.44,54.11,53.097,55.1708,DOWN,0
2018-06-21,51.9,53.06,53.6,53.0884,55.1468,UP,1
2018-06-22,51.96,51.97,53.002,53.0608,55.121,DOWN,0
2018-06-25,48.77,50.95,51.846,52.9878,55.0856,UP,1
2018-06-26,49.48,48.73,51.02,52.9086,55.0574,DOWN,0
2018-06-27,48.1,49.73,50.042,52.793,55.0146,DOWN,0
2018-06-28,47.65,48.16,49.192,52.6374,54.9669,DOWN,0
2018-06-29,47.25,47.65,48.25,52.4832,54.9142,DOWN,0
2018-07-02,47.06,46.79,47.908,52.3114,54.8609,DOWN,0
2018-07-03,46.65,47.26,47.342,52.1094,54.8104,DOWN,0
2018-07-05,46.62,46.98,47.046,51.9196,54.7618,UP,1
2018-07-06,47.05,46.45,46.926,51.733,54.7197,UP,1
2018-07-09,47.77,47.42,47.03,51.5874,54.6868,DOWN,0
2018-07-10,47.6,47.71,47.138,51.4444,54.6528,UP,1
2018-07-11,47.61,47.13,47.33,51.3272,54.6207,UP,1
2018-07-12,47.96,47.99,47.598,51.2092,54.5925,DOWN,0
2018-07-13,47.08,47.89,47.604,51.1102,54.5535,UP,1
2018-07-16,47.19,47.31,47.488,51.032,54.5253,UP,1
2018-07-17,47.57,47.15,47.482,50.9532,54.4949,UP,1
2018-07-18,50.14,49.22,47.988,50.9498,54.4753,DOWN,0
2018-07-19,49.85,50.04,48.366,50.9338,54.4525,DOWN,0
2018-07-20,49.54,49.73,48.858,50.9014,54.4265,UP,1
2018-07-23,49.85,49.9,49.39,50.8704,54.3959,DOWN,0
2018-07-24,49.85,50.23,49.846,50.8382,54.3531,UP,1
2018-07-25,50.16,49.61,49.85,50.813,54.3097,DOWN,0
2018-07-26,50.05,50.04,49.89,50.7798,54.2655,DOWN,0
2018-07-27,49.76,50.64,49.934,50.725,54.2185,DOWN,0
2018-07-30,49.76,49.59,49.916,50.6704,54.1733,UP,1
2018-07-31,50.03,49.95,49.952,50.6116,54.1291,DOWN,0
2018-08-01,49.22,50.03,49.764,50.5296,54.0815,UP,1
2018-08-02,49.68,48.75,49.69,50.4596,54.0353,UP,1
2018-08-03,49.81,49.83,49.7,50.3988,53.9913,DOWN,0
2018-08-06,49.75,49.6,49.698,50.3204,53.9527,DOWN,0
2018-08-07,49.61,49.83,49.614,50.23,53.9299,DOWN,0
2018-08-08,48.93,49.76,49.556,50.1524,53.9059,UP,1
2018-08-09,50.95,51.46,49.81,50.116,53.8921,DOWN,0
2018-08-10,50.61,51.36,49.97,50.0814,53.8718,UP,1
2018-08-13,51.16,50.59,50.252,50.041,53.8537,UP,1
2018-08-14,52.02,51.12,50.734,50.0208,53.8392,DOWN,0
