ticker,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-10-17,45.68,45.01,42.6587,45.414,43.5192,UP,1
2006-10-18,46.12,45.9,42.6988,45.588,43.6292,DOWN,0
2006-10-19,46.1,45.87,42.7402,45.664,43.7498,UP,1
2006-10-20,46.44,46.17,42.7861,45.9,43.8588,UP,1
2006-10-23,46.6,46.21,42.8323,46.188,43.9736,UP,1
2006-10-24,48.55,48.75,42.8834,46.762,44.136,UP,1
2006-10-25,48.9,48.75,42.9331,47.318,44.282,UP,1
2006-10-26,49.64,49.0,42.9855,48.026,44.4212,DOWN,0
2006-10-27,49.43,49.25,43.0392,48.624,44.5426,UP,1
2006-10-30,49.72,49.68,43.0938,49.248,44.6796,UP,1
2006-10-31,49.8,49.8,43.1511,49.498,44.8224,DOWN,0
2006-11-01,48.83,49.9,43.2032,49.484,44.9578,UP,1
2006-11-02,49.14,48.84,43.2564,49.384,45.1106,UP,1
2006-11-03,49.45,49.25,43.3132,49.388,45.2648,UP,1
2006-11-06,49.66,49.75,43.3727,49.376,45.4114,UP,1
2006-11-07,50.52,49.99,43.4099,49.52,45.5666,UP,1
2006-11-08,50.88,49.98,43.4588,49.93,45.7182,UP,1
2006-11-09,51.12,50.95,43.5071,50.326,45.879,UP,1
2006-11-10,51.38,51.3,43.5545,50.712,46.0536,DOWN,0
2006-11-13,50.6,51.13,43.5984,50.9,46.2044,UP,1
2006-11-14,51.04,50.65,43.6438,51.004,46.3706,DOWN,0
2006-11-15,50.95,50.95,43.6926,51.018,46.5496,DOWN,0
2006-11-16,50.88,51.0,43.7435,50.97,46.7176,DOWN,0
2006-11-17,50.86,50.7,43.7937,50.866,46.8798,DOWN,0
2006-11-20,50.74,50.86,43.8461,50.894,47.0468,DOWN,0
2006-11-21,50.68,50.76,43.8969,50.822,47.1784,UP,1
2006-11-22,51.07,50.93,43.9456,50.846,47.3254,DOWN,0
2006-11-24,50.47,51.03,43.993,50.764,47.4466,DOWN,0
2006-11-27,49.43,50.45,44.0361,50.478,47.5444,DOWN,0
2006-11-28,49.43,49.43,44.077,50.216,47.6512,UP,1
2006-11-29,49.68,49.42,44.1151,50.016,47.7644,UP,1
2006-11-30,50.04,49.78,44.1526,49.81,47.8672,DOWN,0
2006-12-01,49.39,50.1,44.1841,49.594,47.9708,UP,1
2006-12-04,50.74,49.4,44.2262,49.856,48.1058,DOWN,0
2006-12-05,49.82,50.75,44.2639,49.934,48.2182,UP,1
2006-12-06,50.98,49.95,44.3027,50.194,48.3526,DOWN,0
2006-12-07,50.55,51.05,44.3361,50.296,48.4728,DOWN,0
2006-12-08,50.37,50.3,44.3692,50.492,48.5756,DOWN,0
2006-12-11,50.09,50.25,44.4015,50.362,48.6718,DOWN,0
2006-12-12,49.39,49.97,44.4348,50.276,48.7546,DOWN,0
2006-12-13,49.31,49.75,44.4644,49.942,48.8432,UP,1
2006-12-14,49.75,49.4,44.4985,49.782,48.9382,UP,1
2006-12-15,50.06,49.9,44.5361,49.72,49.0392,DOWN,0
2006-12-18,49.98,49.95,44.5762,49.698,49.1358,DOWN,0
2006-12-19,49.73,49.72,44.616,49.766,49.2176,DOWN,0
2006-12-20,49.5,49.61,44.6539,49.804,49.2976,UP,1
2006-12-21,49.68,49.7,44.6952,49.79,49.3862,DOWN,0
2006-12-22,49.05,49.6,44.7316,49.588,49.4528,DOWN,0
2006-12-26,48.88,49.06,44.7665,49.368,49.5252,UP,1
2006-12-27,48.89,48.85,44.7946,49.2,49.5998,DOWN,0
2006-12-28,48.63,48.5,44.8176,49.026,49.6588,UP,1
2006-12-29,48.97,48.9,44.8414,48.884,49.7158,DOWN,0
2007-01-03,48.88,48.7,44.8639,48.85,49.7714,UP,1
2007-01-04,49.22,48.95,44.8906,48.918,49.827,DOWN,0
2007-01-05,48.67,49.23,44.9166,48.874,49.8684,UP,1
2007-01-08,50.55,48.7,44.9485,49.258,49.9084,UP,1
2007-01-09,51.14,50.53,44.9868,49.692,49.9532,UP,1
2007-01-10,51.9,50.94,45.0292,50.296,49.9984,UP,1
2007-01-11,53.76,52.11,45.0838,51.204,50.085,UP,1
2007-01-12,54.71,53.85,45.1434,52.412,50.1848,UP,1
2007-01-16,55.05,54.45,45.2023,53.312,50.2898,UP,1
2007-01-17,55.32,54.85,45.2635,54.148,50.4196,DOWN,0
2007-01-18,54.95,55.32,45.3225,54.758,50.5358,UP,1
2007-01-19,54.96,54.98,45.3814,54.998,50.646,DOWN,0
2007-01-22,54.88,54.55,45.436,55.032,50.7504,UP,1
2007-01-23,54.97,54.88,45.4907,55.016,50.8394,UP,1
2007-01-24,56.59,56.4,45.5537,55.27,50.9536,DOWN,0
2007-01-25,56.25,56.59,45.618,55.53,51.0562,DOWN,0
2007-01-26,56.07,56.5,45.6809,55.752,51.15,DOWN,0
2007-01-29,56.05,55.82,45.7493,55.986,51.259,UP,1
2007-01-30,56.1,56.25,45.8148,56.212,51.3602,UP,1
2007-01-31,56.69,56.05,45.8823,56.232,51.475,UP,1
2007-02-01,56.73,56.6,45.9536,56.328,51.592,DOWN,0
2007-02-02,56.26,56.06,46.0187,56.366,51.7,UP,1
2007-02-05,56.5,56.23,46.0849,56.456,51.8152,UP,1
2007-02-06,56.53,56.45,46.1501,56.542,51.9322,DOWN,0
2007-02-07,56.24,56.55,46.2144,56.452,52.0356,UP,1
2007-02-08,56.4,56.29,46.2764,56.386,52.1542,DOWN,0
2007-02-09,56.21,56.45,46.3397,56.376,52.2898,UP,1
2007-02-12,56.29,56.3,46.394,56.334,52.427,UP,1
2007-02-13,56.67,56.45,46.4523,56.362,52.5668,UP,1
2007-02-14,57.45,56.74,46.513,56.604,52.715,UP,1
2007-02-15,58.04,57.46,46.5785,56.932,52.888,DOWN,0
2007-02-16,58.0,58.0,46.6386,57.29,53.0332,UP,1
2007-02-20,58.4,58.0,46.7026,57.712,53.2048,DOWN,0
2007-02-21,58.3,58.4,46.7656,58.038,53.3512,DOWN,0
2007-02-22,56.15,57.0,46.8185,57.778,53.4632,DOWN,0
2007-02-23,56.03,56.25,46.8695,57.376,53.5764,UP,1
2007-02-26,56.07,56.13,46.9257,56.99,53.696,DOWN,0
2007-02-27,53.96,55.63,46.9703,56.102,53.7874,UP,1
2007-02-28,54.24,54.0,47.0202,55.29,53.886,UP,1
2007-03-01,55.55,53.47,47.0768,55.17,54.002,DOWN,0
2007-03-02,55.02,55.54,47.1319,54.968,54.1012,DOWN,0
2007-03-05,54.45,54.99,47.1857,54.644,54.1906,UP,1
2007-03-06,54.65,54.85,47.2445,54.782,54.289,DOWN,0
2007-03-07,53.7,54.64,47.3012,54.674,54.373,UP,1
2007-03-08,54.0,53.9,47.3557,54.364,54.4594,UP,1
2007-03-09,54.5,54.25,47.4186,54.26,54.5684,UP,1
2007-03-12,57.17,55.6,47.4969,54.804,54.7342,DOWN,0
2007-03-13,55.78,56.75,47.5688,55.03,54.872,UP,1
2007-03-14,56.11,55.85,47.645,55.512,55.0216,UP,1
2007-03-15,56.13,56.24,47.7147,55.938,55.1648,DOWN,0
2007-03-16,56.1,56.2,47.7863,56.258,55.3092,UP,1
2007-03-19,56.8,56.45,47.8621,56.184,55.4608,UP,1
2007-03-20,57.21,56.75,47.9353,56.47,55.6316,UP,1
2007-03-21,57.65,57.24,48.008,56.778,55.7736,UP,1
2007-03-22,57.75,56.76,48.0836,57.102,55.9058,UP,1
2007-03-23,58.24,57.75,48.1571,57.53,56.0326,DOWN,0
2007-03-26,57.99,58.24,48.2313,57.768,56.1172,UP,1
2007-03-27,58.25,57.85,48.3078,57.976,56.188,DOWN,0
2007-03-28,57.33,58.0,48.3795,57.912,56.2336,DOWN,0
2007-03-29,57.18,57.34,48.4516,57.798,56.2708,UP,1
2007-03-30,58.0,57.25,48.5325,57.75,56.3318,UP,1
2007-04-02,58.2,58.4,48.6107,57.792,56.3966,UP,1
2007-04-03,59.52,58.5,48.6913,58.046,56.4894,UP,1
2007-04-04,59.93,59.65,48.7785,58.566,56.5886,UP,1
2007-04-05,60.18,59.8,48.8697,59.166,56.6604,DOWN,0
2007-04-09,59.95,60.3,48.9611,59.556,56.7344,DOWN,0
2007-04-10,59.75,60.0,49.0473,59.866,56.808,DOWN,0
2007-04-11,59.72,60.0,49.1317,59.906,56.8814,UP,1
2007-04-12,60.09,59.8,49.2189,59.938,56.9612,DOWN,0
2007-04-13,60.04,60.15,49.3067,59.91,57.0282,UP,1
2007-04-16,60.11,60.0,49.3913,59.942,57.0958,DOWN,0
2007-04-17,60.08,60.05,49.4745,60.008,57.1722,DOWN,0
2007-04-18,59.71,60.08,49.5503,60.006,57.2364,UP,1
2007-04-19,59.99,60.1,49.6283,59.986,57.3056,DOWN,0
2007-04-20,59.98,60.07,49.7058,59.974,57.3804,DOWN,0
2007-04-23,59.92,60.11,49.7817,59.936,57.4508,DOWN,0
2007-04-24,58.96,61.99,49.8525,59.712,57.5058,UP,1
2007-04-25,59.91,59.52,49.9314,59.752,57.5782,DOWN,0
2007-04-26,59.85,59.97,50.0126,59.724,57.6418,UP,1
2007-04-27,59.86,59.81,50.0917,59.7,57.69,DOWN,0
2007-04-30,59.43,57.97,50.1734,59.602,57.7178,DOWN,0
2007-05-01,59.41,59.63,50.2588,59.692,57.746,UP,1
2007-05-02,59.86,59.3,50.3494,59.682,57.7752,UP,1
2007-05-03,60.03,60.0,50.441,59.718,57.8098,UP,1
2007-05-04,60.11,60.23,50.5331,59.768,57.889,DOWN,0
2007-05-07,60.1,60.0,50.6206,59.902,57.9704,DOWN,0
2007-05-08,60.1,59.95,50.7092,60.04,58.051,UP,1
2007-05-09,60.29,60.15,50.8013,60.126,58.1776,DOWN,0
2007-05-10,60.0,60.19,50.8883,60.12,58.2928,UP,1
2007-05-11,60.31,60.25,50.992,60.16,58.388,UP,1
2007-05-14,60.51,60.7,51.0916,60.242,58.4978,DOWN,0
2007-05-15,60.47,60.71,51.1938,60.316,58.6182,UP,1
2007-05-16,61.27,60.51,51.2972,60.512,58.7506,DOWN,0
2007-05-17,61.13,61.22,51.3995,60.738,58.8992,UP,1
2007-05-18,61.38,61.22,51.5051,60.952,59.0468,DOWN,0
2007-05-21,61.12,61.37,51.6116,61.074,59.1792,DOWN,0
2007-05-22,60.7,61.06,51.7126,61.12,59.2498,DOWN,0
2007-05-23,60.01,60.7,51.8073,60.868,59.3344,UP,1
2007-05-24,60.12,60.02,51.9036,60.666,59.4146,UP,1
2007-05-25,60.64,60.2,52.0037,60.518,59.5048,DOWN,0
2007-05-29,60.57,60.8,52.1062,60.408,59.5942,DOWN,0
2007-05-30,60.38,60.4,52.2031,60.344,59.6658,DOWN,0
2007-05-31,60.3,60.53,52.3003,60.402,59.7276,DOWN,0
2007-06-01,60.08,60.3,52.3985,60.394,59.7762,DOWN,0
2007-06-04,59.73,60.02,52.4892,60.212,59.8158,DOWN,0
2007-06-05,59.61,59.65,52.5738,60.02,59.8432,UP,1
2007-06-06,61.0,59.61,52.662,60.144,59.9034,DOWN,0
2007-06-07,60.24,60.87,52.7489,60.132,59.9432,UP,1
2007-06-08,60.3,60.0,52.8371,60.176,60.0026,UP,1
2007-06-11,61.24,60.45,52.933,60.478,60.0838,DOWN,0
2007-06-12,60.53,60.86,53.0281,60.662,60.1344,UP,1
2007-06-13,61.01,60.69,53.1245,60.664,60.1906,DOWN,0
2007-06-14,60.9,61.01,53.2173,60.796,60.2182,UP,1
2007-06-15,61.03,61.09,53.3087,60.942,60.2402,DOWN,0
2007-06-18,60.71,61.17,53.3957,60.836,60.2508,DOWN,0
2007-06-19,60.44,60.75,53.4825,60.818,60.2606,DOWN,0
2007-06-20,59.87,60.3,53.5687,60.59,60.263,UP,1
2007-06-21,59.94,59.88,53.6531,60.398,60.2674,DOWN,0
2007-06-22,59.13,59.0,53.7351,60.018,60.2482,UP,1
2007-06-25,59.95,59.19,53.8248,59.866,60.2464,UP,1
2007-06-26,59.96,60.09,53.9122,59.77,60.2434,UP,1
2007-06-27,60.0,59.5,53.9985,59.796,60.2418,UP,1
2007-06-28,60.08,60.01,54.0869,59.824,60.2492,DOWN,0
2007-06-29,59.36,60.04,54.1632,59.87,60.2366,UP,1
2007-07-02,59.99,59.36,54.2446,59.878,60.2368,UP,1
2007-07-03,60.5,60.04,54.325,59.986,60.2484,UP,1
2007-07-05,60.64,60.5,54.4055,60.114,60.282,UP,1
2007-07-06,61.0,60.69,54.4901,60.298,60.3038,DOWN,0
2007-07-09,60.88,60.87,54.5744,60.602,60.3244,DOWN,0
2007-07-10,60.83,60.41,54.654,60.77,60.3438,UP,1
2007-07-11,61.59,60.9,54.7409,60.988,60.387,UP,1
2007-07-12,62.64,61.63,54.8342,61.388,60.4516,DOWN,0
2007-07-13,61.58,62.8,54.921,61.504,60.486,DOWN,0
2007-07-16,61.58,61.58,55.0076,61.644,60.517,UP,1
2007-07-17,61.89,61.55,55.0944,61.856,60.5526,DOWN,0
2007-07-18,61.51,61.4,55.1758,61.84,60.5808,DOWN,0
2007-07-19,61.49,61.65,55.2568,61.61,60.6086,DOWN,0
2007-07-20,61.3,61.39,55.3371,61.554,60.6288,UP,1
2007-07-23,62.21,61.6,55.4237,61.68,60.673,DOWN,0
2007-07-24,59.35,62.66,55.4955,61.172,60.6538,UP,1
2007-07-25,60.16,60.06,55.5712,60.902,60.6468,DOWN,0
2007-07-26,60.16,59.67,55.6463,60.636,60.6406,DOWN,0
2007-07-27,59.08,58.08,55.7135,60.192,60.5968,DOWN,0
2007-07-30,58.98,58.2,55.7809,59.546,60.5538,DOWN,0
2007-07-31,58.26,59.23,55.8459,59.328,60.4914,UP,1
2007-08-01,59.36,58.1,55.9141,59.168,60.4562,UP,1
2007-08-02,60.76,58.75,55.9916,59.288,60.4574,UP,1
2007-08-03,60.77,60.76,56.0697,59.626,60.4726,UP,1
2007-08-06,62.9,61.45,56.1558,60.41,60.5282,UP,1
2007-08-07,63.31,62.3,56.2417,61.42,60.5816,UP,1
2007-08-08,63.52,63.57,56.3288,62.252,60.6406,DOWN,0
2007-08-09,60.02,63.18,56.3967,62.104,60.6334,UP,1
2007-08-10,62.53,59.5,56.4764,62.456,60.678,DOWN,0
2007-08-13,61.73,62.3,56.5423,62.222,60.711,UP,1
2007-08-14,62.02,62.0,56.6079,61.964,60.7568,UP,1
2007-08-15,62.26,61.55,56.671,61.712,60.8098,DOWN,0
2007-08-16,59.13,62.39,56.7195,61.534,60.7724,UP,1
2007-08-17,61.58,60.02,56.7788,61.344,60.7992,DOWN,0
2007-08-20,61.15,61.58,56.8355,61.228,60.8162,UP,1
2007-08-21,61.35,60.93,56.8981,61.094,60.8184,UP,1
2007-08-22,61.45,61.68,56.9597,60.932,60.8368,UP,1
2007-08-23,62.0,61.77,57.0225,61.506,60.8566,UP,1
2007-08-24,62.92,62.41,57.0888,61.774,60.897,DOWN,0
2007-08-27,61.61,62.15,57.1442,61.866,60.9086,DOWN,0
2007-08-28,60.95,61.45,57.1946,61.786,60.9134,UP,1
2007-08-29,61.72,61.32,57.2476,61.84,60.939,DOWN,0
2007-08-30,61.13,61.12,57.2963,61.666,60.9642,UP,1
2007-08-31,61.57,61.79,57.3512,61.396,60.9968,UP,1
2007-09-04,62.51,61.75,57.4085,61.576,61.0644,UP,1
2007-09-05,62.55,62.03,57.4665,61.896,61.1164,UP,1
2007-09-06,63.11,62.9,57.5277,62.174,61.1794,DOWN,0
2007-09-07,62.86,62.47,57.5877,62.52,61.2366,DOWN,0
2007-09-10,62.76,63.28,57.6478,62.758,61.2902,UP,1
2007-09-11,63.62,63.06,57.7125,62.98,61.3754,DOWN,0
2007-09-12,63.54,63.36,57.7748,63.178,61.4464,UP,1
2007-09-13,64.21,63.98,57.8435,63.398,61.5206,UP,1
2007-09-14,65.55,64.21,57.9241,63.936,61.6188,UP,1
2007-09-17,65.89,65.62,58.0064,64.562,61.7166,UP,1
2007-09-18,66.46,65.9,58.0903,65.13,61.8282,UP,1
2007-09-19,67.46,66.9,58.1774,65.914,61.9608,DOWN,0
2007-09-20,67.39,67.31,58.2674,66.55,62.0768,DOWN,0
2007-09-21,67.36,67.59,58.3505,66.912,62.1712,DOWN,0
2007-09-24,66.77,67.14,58.4352,67.088,62.275,UP,1
2007-09-25,67.28,66.93,58.5168,67.252,62.389,UP,1
2007-09-26,68.19,67.72,58.605,67.398,62.515,DOWN,0
2007-09-27,67.95,68.27,58.6929,67.51,62.6438,DOWN,0
2007-09-28,66.92,67.57,58.777,67.422,62.7524,UP,1
2007-10-01,67.43,67.46,58.8672,67.554,62.875,DOWN,0
2007-10-02,67.0,67.76,58.9557,67.498,62.9708,DOWN,0
2007-10-03,66.37,66.73,59.0388,67.134,63.1112,UP,1
2007-10-04,66.85,66.92,59.1227,66.914,63.245,UP,1
2007-10-05,67.51,67.09,59.2104,67.032,63.392,DOWN,0
2007-10-08,67.31,67.69,59.2983,67.008,63.5566,DOWN,0
2007-10-09,66.96,67.46,59.3856,67.0,63.7162,DOWN,0
2007-10-10,66.65,66.08,59.4704,67.056,63.884,DOWN,0
2007-10-11,66.2,67.1,59.5562,66.926,64.0208,UP,1
2007-10-12,66.69,66.4,59.6452,66.762,64.1394,UP,1
2007-10-15,66.79,67.05,59.7347,66.658,64.2598,UP,1
2007-10-16,67.95,66.71,59.8313,66.856,64.3608,UP,1
2007-10-17,68.21,68.6,59.9275,67.168,64.4588,UP,1
2007-10-18,68.54,68.18,60.0258,67.636,64.5592,DOWN,0
2007-10-19,67.39,68.52,60.1167,67.776,64.7066,UP,1
2007-10-22,67.84,67.03,60.2125,67.986,64.8128,UP,1
2007-10-23,73.92,69.0,60.3294,69.18,65.0566,UP,1
2007-10-24,75.43,73.9,60.4508,70.624,65.3248,UP,1
2007-10-25,75.85,75.0,60.5706,72.086,65.5966,DOWN,0
2007-10-26,75.63,75.99,60.6799,73.734,65.9266,UP,1
2007-10-29,75.95,75.74,60.7861,75.356,66.214,DOWN,0
2007-10-30,75.22,75.94,60.887,75.616,66.4954,UP,1
2007-10-31,76.98,75.49,60.9953,75.926,66.808,DOWN,0
2007-11-01,75.65,76.47,61.0988,75.886,67.092,DOWN,0
2007-11-02,75.28,75.89,61.2004,75.816,67.3576,DOWN,0
2007-11-05,75.26,75.56,61.3023,75.678,67.6044,DOWN,0
2007-11-06,74.75,75.64,61.4012,75.584,67.8672,UP,1
2007-11-07,74.97,74.43,61.4931,75.182,68.1476,UP,1
2007-11-08,75.65,75.33,61.5901,75.182,68.4262,DOWN,0
2007-11-09,74.35,74.88,61.6815,74.996,68.6906,DOWN,0
2007-11-12,73.39,74.35,61.7682,74.622,68.927,UP,1
2007-11-13,74.96,73.29,61.8625,74.664,69.176,UP,1
2007-11-14,75.21,75.02,61.9551,74.712,69.4292,DOWN,0
2007-11-15,74.38,74.76,62.0433,74.458,69.6546,UP,1
2007-11-16,76.57,74.93,62.1449,74.902,69.9288,DOWN,0
2007-11-19,76.52,76.24,62.245,75.528,70.204,UP,1
2007-11-20,76.79,76.53,62.3463,75.894,70.4674,DOWN,0
2007-11-21,76.48,76.31,62.4475,76.148,70.7262,UP,1
2007-11-23,77.35,76.88,62.5522,76.742,70.989,DOWN,0
2007-11-26,76.75,77.15,62.6549,76.778,71.213,UP,1
2007-11-27,77.54,76.99,62.7612,76.982,71.446,UP,1
2007-11-28,78.27,78.18,62.8692,77.278,71.6822,DOWN,0
2007-11-29,77.71,78.17,62.9705,77.524,71.8872,UP,1
2007-11-30,78.04,78.48,63.0705,77.662,72.1002,UP,1
2007-12-03,78.93,78.0,63.1751,78.098,72.3316,UP,1
2007-12-04,79.97,78.62,63.283,78.584,72.5956,UP,1
2007-12-05,79.99,79.97,63.3914,78.928,72.8498,DOWN,0
2007-12-06,79.98,79.64,63.5106,79.382,73.0856,DOWN,0
2007-12-07,79.22,80.16,63.6265,79.618,73.311,DOWN,0
2007-12-10,78.82,79.28,63.7403,79.596,73.549,DOWN,0
2007-12-11,77.94,78.58,63.8602,79.19,73.7592,UP,1
2007-12-12,79.62,79.53,63.9871,79.116,74.0116,UP,1
2007-12-13,80.07,79.39,64.1097,79.134,74.2856,DOWN,0
2007-12-14,80.07,80.41,64.2349,79.304,74.55,DOWN,0
2007-12-17,78.05,79.88,64.3529,79.15,74.7608,DOWN,0
2007-12-18,77.29,78.46,64.4661,79.02,74.9604,DOWN,0
2007-12-19,76.71,77.46,64.5812,78.438,75.1554,UP,1
2007-12-20,77.28,76.66,64.6976,77.88,75.368,UP,1
2007-12-21,77.86,78.03,64.8144,77.438,75.6012,UP,1
2007-12-24,78.37,78.22,64.9204,77.502,75.8348,UP,1
2007-12-26,79.63,78.35,65.0396,77.97,76.0916,DOWN,0
2007-12-27,78.95,79.67,65.1538,78.418,76.3116,UP,1
2007-12-28,79.43,79.22,65.2703,78.848,76.536,DOWN,0
2007-12-31,79.07,78.99,65.3852,79.09,76.7466,DOWN,0
2008-01-02,76.75,78.61,65.4849,78.766,76.9338,UP,1
2008-01-03,77.79,77.29,65.5878,78.398,77.1328,DOWN,0
2008-01-04,77.51,77.59,65.6871,78.11,77.2046,UP,1
2008-01-07,78.28,77.83,65.7898,77.88,77.2616,UP,1
2008-01-08,79.71,79.0,65.8971,78.008,77.3388,UP,1
2008-01-09,80.11,79.74,66.0077,78.68,77.4284,DOWN,0
2008-01-10,80.03,79.68,66.1166,79.128,77.51,DOWN,0
2008-01-11,78.7,79.55,66.2235,79.366,77.5796,UP,1
2008-01-14,80.43,79.48,66.3397,79.796,77.6486,UP,1
2008-01-15,80.77,79.29,66.4536,80.008,77.751,DOWN,0
2008-01-16,77.46,80.4,66.5499,79.478,77.7946,DOWN,0
2008-01-17,76.4,77.53,66.6343,78.752,77.8174,DOWN,0
2008-01-18,73.23,76.77,66.7008,77.658,77.787,DOWN,0
2008-01-22,58.58,62.25,66.6928,73.288,77.4592,DOWN,0
2008-01-23,55.27,56.6,66.6694,68.188,77.0516,UP,1
2008-01-24,56.04,55.37,66.6508,63.904,76.6854,UP,1
2008-01-25,57.07,56.93,66.6376,60.038,76.359,DOWN,0
2008-01-28,56.55,57.09,66.6199,56.702,75.9908,UP,1
2008-01-29,58.16,56.95,66.6105,56.618,75.6498,UP,1
2008-01-30,58.23,58.56,66.6011,57.21,75.3268,DOWN,0
2008-01-31,57.3,58.03,66.5872,57.462,74.9414,UP,1
2008-02-01,60.62,57.57,66.5917,58.172,74.6234,DOWN,0
2008-02-04,60.06,60.64,66.5921,58.874,74.2888,DOWN,0
2008-02-05,59.28,59.32,66.5886,59.098,73.9448,UP,1
2008-02-06,59.38,59.57,66.5859,59.328,73.5854,UP,1
2008-02-07,60.57,59.27,66.5939,59.982,73.2618,DOWN,0
2008-02-08,60.16,60.45,66.5952,59.89,72.9142,UP,1
2008-02-11,60.75,60.26,66.5997,60.028,72.5638,UP,1
2008-02-12,62.08,61.19,66.6108,60.588,72.2512,DOWN,0
2008-02-13,61.34,62.46,66.6203,60.98,71.9172,DOWN,0
2008-02-14,60.25,61.41,66.6245,60.916,71.5436,UP,1
2008-02-15,60.37,60.13,66.6271,60.958,71.1516,DOWN,0
2008-02-19,59.71,61.17,66.6255,60.75,70.746,UP,1
2008-02-20,61.05,59.31,66.6302,60.544,70.3674,DOWN,0
2008-02-21,59.42,61.24,66.6268,60.16,69.9714,UP,1
2008-02-22,60.07,59.55,66.6266,60.124,69.5964,UP,1
2008-02-25,60.58,59.99,66.6281,60.166,69.2492,UP,1
2008-02-26,60.97,60.41,66.6329,60.418,68.8762,DOWN,0
2008-02-27,60.87,60.63,66.6357,60.382,68.4922,DOWN,0
2008-02-28,60.62,60.7,66.6363,60.622,68.1032,DOWN,0
2008-02-29,59.61,59.83,66.632,60.53,67.7344,UP,1
2008-03-03,60.17,59.5,66.6265,60.448,67.392,UP,1
2008-03-04,60.81,59.97,66.6249,60.416,67.074,UP,1
2008-03-05,60.85,61.0,66.6222,60.412,66.7454,DOWN,0
2008-03-06,60.64,60.62,66.6198,60.416,66.401,DOWN,0
2008-03-07,59.1,60.04,66.6118,60.314,66.0156,DOWN,0
2008-03-10,57.79,58.74,66.6007,59.838,65.5788,UP,1
2008-03-11,59.15,58.96,66.5959,59.506,65.1828,UP,1
2008-03-12,59.22,59.39,66.5888,59.18,64.7786,DOWN,0
2008-03-13,59.13,58.65,66.5816,58.878,64.3798,DOWN,0
2008-03-14,57.55,59.14,66.5674,58.568,63.9958,DOWN,0
2008-03-17,56.88,56.31,66.5503,58.386,63.5776,UP,1
2008-03-18,57.28,57.66,66.5363,58.012,63.173,DOWN,0
2008-03-19,54.14,57.28,66.5084,56.996,62.6902,DOWN,0
2008-03-20,52.59,54.21,66.4733,55.688,62.1478,UP,1
2008-03-24,52.93,52.78,66.4329,54.764,61.6042,UP,1
2008-03-25,53.68,52.73,66.4001,54.124,61.0772,UP,1
2008-03-26,56.19,55.25,66.3796,53.906,60.627,UP,1
2008-03-27,56.41,56.17,66.3554,54.36,60.1466,DOWN,0
2008-03-28,55.72,56.69,66.3314,54.986,59.6456,DOWN,0
2008-03-31,55.7,55.87,66.3048,55.54,59.2104,UP,1
2008-04-01,57.07,56.0,66.2857,56.218,58.8238,UP,1
2008-04-02,57.38,57.3,66.2674,56.456,58.5068,DOWN,0
2008-04-03,56.44,56.92,66.2461,56.462,58.464,DOWN,0
2008-04-04,56.38,56.64,66.2258,56.594,58.4862,DOWN,0
2008-04-07,55.97,56.74,66.2063,56.648,58.4848,UP,1
2008-04-08,56.58,55.68,66.1895,56.55,58.475,UP,1
2008-04-09,56.78,56.5,66.1777,56.43,58.4796,UP,1
2008-04-10,56.97,56.46,66.1628,56.536,58.4558,DOWN,0
2008-04-11,56.63,56.42,66.1462,56.586,58.4238,DOWN,0
2008-04-14,56.32,56.91,66.1278,56.656,58.4042,DOWN,0
2008-04-15,53.7,55.97,66.0959,56.08,58.2658,UP,1
2008-04-16,53.98,53.76,66.069,55.52,58.1442,DOWN,0
2008-04-17,53.94,54.07,66.0387,54.914,58.0374,UP,1
2008-04-18,54.77,54.98,66.0101,54.542,57.9452,DOWN,0
2008-04-21,54.55,54.78,65.9796,54.188,57.8248,UP,1
2008-04-22,57.28,56.03,65.961,54.904,57.7672,UP,1
2008-04-23,57.78,57.91,65.9455,55.664,57.7078,DOWN,0
2008-04-24,57.37,58.13,65.9282,56.35,57.6136,UP,1
2008-04-25,58.47,57.71,65.9126,57.09,57.5562,UP,1
2008-04-28,59.92,58.67,65.899,58.164,57.5496,DOWN,0
2008-04-29,59.12,59.61,65.8867,58.532,57.5246,UP,1
2008-04-30,61.46,59.61,65.8861,59.268,57.5596,UP,1
2008-05-01,62.44,61.85,65.8889,60.282,57.5874,DOWN,0
2008-05-02,62.34,63.0,65.893,61.056,57.6458,UP,1
2008-05-05,62.41,62.01,65.8976,61.554,57.6926,DOWN,0
2008-05-06,62.06,61.99,65.9014,62.142,57.7222,DOWN,0
2008-05-07,62.02,61.95,65.9005,62.254,57.7432,UP,1
2008-05-08,62.85,62.19,65.918,62.336,57.7828,UP,1
2008-05-09,63.41,62.9,65.9342,62.55,57.8386,UP,1
2008-05-12,63.99,63.49,65.9534,62.866,57.9262,UP,1
2008-05-13,64.43,64.41,65.9801,63.34,58.0114,DOWN,0
2008-05-14,64.02,64.42,66.0053,63.74,58.0756,UP,1
2008-05-15,64.59,64.0,66.037,64.088,58.1504,DOWN,0
2008-05-16,64.38,64.75,66.0621,64.282,58.2252,DOWN,0
2008-05-19,64.08,64.46,66.0787,64.3,58.3248,DOWN,0
2008-05-20,63.64,63.68,66.093,64.142,58.4418,DOWN,0
