ticker,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-21,6.86,6.73,5.8954,6.75,6.6555,DOWN,0
2001-06-22,6.615,6.81,5.9019,6.694,6.6558,DOWN,0
2001-06-25,6.57,6.6,5.908,6.685,6.6566,UP,1
2001-06-26,7.425,6.57,5.9188,6.84,6.6743,DOWN,0
2001-06-27,7.0,7.225,5.927,6.894,6.6836,UP,1
2001-06-28,7.105,7.0,5.9363,6.943,6.6953,UP,1
2001-06-29,7.5,7.105,5.9473,7.12,6.7133,DOWN,0
2001-07-02,7.25,7.45,5.9577,7.256,6.7266,DOWN,0
2001-07-03,7.0,7.3,5.9668,7.171,6.7335,UP,1
2001-07-05,7.085,7.05,5.9764,7.188,6.7427,UP,1
2001-07-06,7.23,7.09,5.9865,7.213,6.7532,DOWN,0
2001-07-09,7.15,7.175,5.9961,7.143,6.7617,UP,1
2001-07-10,7.25,7.1,6.0066,7.143,6.7722,DOWN,0
2001-07-11,6.95,7.255,6.0159,7.133,6.7776,UP,1
2001-07-12,7.19,6.95,6.0265,7.154,6.7871,DOWN,0
2001-07-13,7.095,7.19,6.0364,7.127,6.7946,DOWN,0
2001-07-16,7.005,7.095,6.0461,7.098,6.8027,UP,1
2001-07-17,7.025,7.005,6.0561,7.053,6.8108,DOWN,0
2001-07-18,6.96,6.9,6.0657,7.055,6.818,UP,1
2001-07-19,7.13,7.0,6.0786,7.043,6.8296,UP,1
2001-07-20,7.135,7.125,6.091,7.051,6.8425,UP,1
2001-07-23,7.175,7.135,6.1039,7.085,6.8561,DOWN,0
2001-07-24,7.08,7.15,6.1165,7.096,6.8677,UP,1
2001-07-25,7.155,7.125,6.1299,7.135,6.8796,UP,1
2001-07-26,7.35,7.205,6.1441,7.179,6.8958,DOWN,0
2001-07-27,7.26,7.35,6.1592,7.204,6.9107,UP,1
2001-07-30,7.475,7.275,6.1753,7.264,6.9275,DOWN,0
2001-07-31,7.25,7.425,6.1905,7.298,6.9375,DOWN,0
2001-08-01,6.95,7.3,6.2043,7.257,6.9415,UP,1
2001-08-02,7.1,6.95,6.2178,7.207,6.9445,DOWN,0
2001-08-03,7.095,7.085,6.2323,7.174,6.9517,DOWN,0
2001-08-06,6.93,7.05,6.2462,7.065,6.9563,DOWN,0
2001-08-07,6.74,6.93,6.2564,6.963,6.9596,DOWN,0
2001-08-08,6.58,6.705,6.264,6.889,6.9592,DOWN,0
2001-08-09,6.57,6.575,6.2719,6.783,6.9591,DOWN,0
2001-08-10,6.57,6.565,6.2802,6.678,6.96,UP,1
2001-08-13,6.585,6.55,6.2887,6.609,6.9599,UP,1
2001-08-14,6.875,6.59,6.299,6.636,6.965,DOWN,0
2001-08-15,6.85,6.875,6.3089,6.69,6.9672,DOWN,0
2001-08-16,6.775,6.83,6.3186,6.731,6.9683,UP,1
2001-08-17,6.84,6.8,6.3275,6.785,6.9696,UP,1
2001-08-20,6.855,6.85,6.3375,6.839,6.9726,UP,1
2001-08-21,6.995,6.85,6.3486,6.863,6.9795,DOWN,0
2001-08-22,6.885,6.975,6.3585,6.87,6.9812,DOWN,0
2001-08-23,6.75,6.885,6.3675,6.865,6.9772,UP,1
2001-08-24,7.05,6.755,6.3778,6.907,6.9832,DOWN,0
2001-08-27,6.915,7.05,6.3878,6.919,6.9836,UP,1
2001-08-28,7.135,6.915,6.3985,6.947,6.994,DOWN,0
2001-08-29,7.0,7.0,6.4087,6.97,7.001,DOWN,0
2001-08-30,6.725,7.005,6.4178,6.965,7.0009,UP,1
2001-08-31,6.945,6.55,6.4273,6.944,7.0026,DOWN,0
2001-09-04,6.5,6.925,6.4339,6.861,7.0003,UP,1
2001-09-05,6.675,6.545,6.4415,6.769,7.0024,UP,1
2001-09-06,6.695,6.625,6.449,6.708,6.9878,DOWN,0
2001-09-07,6.65,6.69,6.4577,6.693,6.9808,UP,1
2001-09-10,6.69,6.7,6.4667,6.642,6.9725,DOWN,0
2001-09-17,6.45,6.65,6.4741,6.632,6.9515,UP,1
2001-09-18,6.545,6.455,6.4813,6.606,6.9374,DOWN,0
2001-09-19,6.39,6.595,6.4884,6.545,6.9252,DOWN,0
2001-09-20,6.055,6.0,6.4943,6.426,6.9046,DOWN,0
2001-09-21,5.79,6.0,6.5005,6.246,6.8758,DOWN,0
2001-09-24,5.755,5.6,6.5067,6.107,6.8479,UP,1
2001-09-25,5.995,5.805,6.5136,5.997,6.8228,DOWN,0
2001-09-26,5.575,5.995,6.5188,5.834,6.7953,DOWN,0
2001-09-27,5.535,5.575,6.5224,5.73,6.7622,DOWN,0
2001-09-28,5.45,5.5,6.5259,5.662,6.7293,UP,1
2001-10-01,5.725,5.45,6.5319,5.656,6.7037,DOWN,0
2001-10-02,5.665,5.75,6.5371,5.59,6.6765,UP,1
2001-10-03,5.96,5.67,6.5439,5.667,6.6565,DOWN,0
2001-10-04,5.8,5.96,6.55,5.72,6.6299,DOWN,0
2001-10-05,5.75,5.7975,6.5559,5.78,6.6022,UP,1
2001-10-08,5.845,5.7425,6.5622,5.804,6.5756,DOWN,0
2001-10-09,5.535,5.85,6.5669,5.778,6.5447,UP,1
2001-10-10,5.58,5.535,6.5707,5.702,6.5132,UP,1
2001-10-11,5.645,5.63,6.5755,5.671,6.4791,DOWN,0
2001-10-12,5.515,5.695,6.5802,5.624,6.4442,UP,1
2001-10-15,5.52,5.45,6.5833,5.559,6.4051,UP,1
2001-10-16,5.615,5.55,6.5861,5.575,6.3724,DOWN,0
2001-10-17,5.575,5.59,6.5902,5.574,6.3449,UP,1
2001-10-18,5.69,5.625,6.589,5.583,6.3167,UP,1
2001-10-19,5.7,5.725,6.5856,5.62,6.2888,UP,1
2001-10-22,5.72,5.695,6.5848,5.66,6.2646,DOWN,0
2001-10-23,5.665,5.72,6.585,5.67,6.2431,UP,1
2001-10-24,5.85,5.685,6.5861,5.725,6.2285,UP,1
2001-10-25,6.0,5.855,6.5875,5.787,6.2171,DOWN,0
2001-10-26,6.0,6.025,6.5896,5.847,6.2057,UP,1
2001-10-29,6.135,6.125,6.5923,5.93,6.1967,UP,1
2001-10-30,6.175,6.085,6.5913,6.032,6.1827,DOWN,0
2001-10-31,6.1,6.175,6.5898,6.082,6.1677,UP,1
2001-11-01,6.235,6.1,6.588,6.129,6.1569,UP,1
2001-11-02,6.375,6.25,6.5867,6.204,6.1476,DOWN,0
2001-11-05,6.155,6.325,6.5839,6.208,6.1336,UP,1
2001-11-06,6.21,6.15,6.5821,6.215,6.1179,UP,1
2001-11-07,6.245,6.16,6.5804,6.244,6.1051,DOWN,0
2001-11-08,6.165,6.25,6.5781,6.23,6.0934,DOWN,0
2001-11-09,6.065,6.115,6.5748,6.168,6.0737,UP,1
2001-11-12,6.125,6.115,6.5722,6.162,6.0579,UP,1
2001-11-13,6.3,6.35,6.5704,6.18,6.0412,UP,1
2001-11-14,6.345,6.275,6.5698,6.2,6.0281,DOWN,0
2001-11-15,6.25,6.35,6.5676,6.217,6.0186,DOWN,0
2001-11-16,6.175,6.255,6.565,6.239,6.0032,UP,1
2001-11-19,6.3,6.2,6.564,6.274,5.9992,DOWN,0
2001-11-20,6.225,6.3,6.5605,6.259,5.9902,DOWN,0
2001-11-21,6.21,6.23,6.5579,6.232,5.9805,UP,1
2001-11-23,6.4,6.26,6.5564,6.262,5.9755,UP,1
2001-11-26,6.45,6.405,6.5549,6.317,5.9707,UP,1
2001-11-27,6.585,6.5,6.5543,6.374,5.9734,DOWN,0
2001-11-28,6.405,6.495,6.5523,6.41,5.9706,DOWN,0
2001-11-29,6.35,6.355,6.55,6.438,5.9698,DOWN,0
2001-11-30,6.0,6.35,6.5463,6.358,5.9687,UP,1
2001-12-03,6.075,6.025,6.5429,6.283,5.9744,UP,1
2001-12-04,6.175,6.075,6.5407,6.201,5.9828,UP,1
2001-12-05,6.225,6.175,6.5381,6.165,5.9874,UP,1
2001-12-06,6.43,6.25,6.5359,6.181,6.0045,DOWN,0
2001-12-07,6.4,6.43,6.5338,6.261,6.0218,DOWN,0
2001-12-10,6.38,6.375,6.532,6.322,6.0404,UP,1
2001-12-11,6.475,6.4,6.5302,6.382,6.0554,DOWN,0
2001-12-12,6.23,6.125,6.5273,6.383,6.0667,UP,1
2001-12-13,6.24,6.23,6.5244,6.345,6.0723,DOWN,0
2001-12-14,6.155,6.25,6.5204,6.296,6.0794,UP,1
2001-12-17,6.225,6.205,6.5166,6.265,6.0889,UP,1
2001-12-18,6.52,6.325,6.5142,6.274,6.1024,DOWN,0
2001-12-19,6.19,6.485,6.5101,6.266,6.1155,DOWN,0
2001-12-20,6.065,6.275,6.5057,6.231,6.1252,DOWN,0
2001-12-21,5.995,6.115,6.5024,6.199,6.1322,DOWN,0
2001-12-24,5.99,5.99,6.4985,6.152,6.1417,DOWN,0
2001-12-26,5.95,5.99,6.4938,6.038,6.1503,UP,1
2001-12-27,6.045,5.95,6.4896,6.009,6.1589,UP,1
2001-12-28,6.095,6.0,6.4861,6.015,6.1693,UP,1
2001-12-31,6.15,6.1,6.4857,6.046,6.1785,DOWN,0
2002-01-02,6.145,6.155,6.484,6.077,6.1874,DOWN,0
2002-01-03,6.12,6.125,6.4828,6.111,6.1954,UP,1
2002-01-04,6.125,6.12,6.4811,6.127,6.2046,DOWN,0
2002-01-07,6.025,6.1,6.48,6.113,6.2081,UP,1
2002-01-08,6.1,6.025,6.4784,6.103,6.2101,UP,1
2002-01-09,6.3,6.1,6.4787,6.134,6.2161,DOWN,0
2002-01-10,6.13,6.3,6.4794,6.136,6.216,DOWN,0
2002-01-11,6.13,6.175,6.48,6.137,6.2151,UP,1
2002-01-14,6.38,6.13,6.4814,6.208,6.2207,UP,1
2002-01-15,6.5,6.38,6.4827,6.288,6.226,DOWN,0
2002-01-16,6.4,6.525,6.4831,6.308,6.2265,UP,1
2002-01-17,6.51,6.405,6.4843,6.384,6.2336,DOWN,0
2002-01-18,6.505,6.51,6.4862,6.459,6.2395,UP,1
2002-01-22,6.55,6.51,6.4872,6.493,6.2456,DOWN,0
2002-01-23,6.55,6.535,6.4883,6.503,6.2533,DOWN,0
2002-01-24,6.535,6.55,6.491,6.53,6.2627,DOWN,0
2002-01-25,6.5,6.5,6.4909,6.528,6.2702,DOWN,0
2002-01-28,6.5,6.55,6.489,6.527,6.2742,DOWN,0
2002-01-29,6.425,6.45,6.4884,6.502,6.2758,UP,1
2002-01-30,6.6,6.38,6.4884,6.512,6.2828,UP,1
2002-01-31,6.875,6.55,6.4895,6.58,6.2968,DOWN,0
2002-02-01,6.77,6.925,6.4904,6.634,6.3062,DOWN,0
2002-02-04,6.705,6.75,6.4912,6.675,6.3158,DOWN,0
2002-02-05,6.565,6.675,6.4914,6.703,6.3229,DOWN,0
2002-02-06,6.385,6.6,6.4906,6.66,6.3226,DOWN,0
2002-02-07,6.3,6.4,6.4895,6.545,6.3196,UP,1
2002-02-08,6.535,6.3,6.4892,6.498,6.3186,UP,1
2002-02-11,6.595,6.55,6.4892,6.476,6.3224,DOWN,0
2002-02-12,6.505,6.55,6.4885,6.464,6.3255,UP,1
2002-02-13,6.625,6.49,6.4885,6.512,6.338,DOWN,0
2002-02-14,6.525,6.385,6.4876,6.557,6.347,UP,1
2002-02-15,6.72,6.5,6.4876,6.594,6.3579,DOWN,0
2002-02-19,6.63,6.72,6.4871,6.601,6.366,UP,1
2002-02-20,7.16,6.68,6.4895,6.732,6.3806,DOWN,0
2002-02-21,6.73,7.1,6.4896,6.753,6.3872,UP,1
2002-02-22,6.78,6.7,6.4899,6.804,6.3952,DOWN,0
2002-02-25,6.755,6.78,6.4907,6.811,6.4008,UP,1
2002-02-26,6.77,6.8,6.4914,6.839,6.4116,UP,1
2002-02-27,7.015,6.825,6.4935,6.81,6.4271,UP,1
2002-02-28,7.045,7.04,6.496,6.873,6.4449,UP,1
2002-03-01,7.2,7.065,6.4995,6.957,6.4644,UP,1
2002-03-04,7.315,7.2,6.5036,7.069,6.4803,UP,1
2002-03-05,7.455,7.3,6.5084,7.206,6.5056,UP,1
2002-03-06,7.49,7.455,6.513,7.301,6.5341,UP,1
2002-03-07,7.625,7.375,6.5185,7.417,6.5667,DOWN,0
2002-03-08,7.455,7.6,6.5232,7.468,6.596,UP,1
2002-03-11,7.505,7.46,6.5275,7.506,6.6271,DOWN,0
2002-03-12,7.35,7.25,6.5305,7.485,6.6532,UP,1
2002-03-13,7.45,7.4,6.534,7.477,6.6803,UP,1
2002-03-14,7.52,7.4,6.5369,7.456,6.7077,DOWN,0
2002-03-15,7.4,7.3,6.5402,7.445,6.7328,UP,1
2002-03-18,7.445,7.35,6.5439,7.433,6.7593,UP,1
2002-03-19,7.49,7.495,6.5485,7.461,6.7866,DOWN,0
2002-03-20,7.455,7.49,6.5528,7.462,6.8152,DOWN,0
2002-03-21,7.42,7.45,6.557,7.442,6.8416,DOWN,0
2002-03-22,7.395,7.4,6.5613,7.441,6.8635,DOWN,0
2002-03-25,7.025,7.45,6.5635,7.357,6.8814,UP,1
2002-03-26,7.445,7.155,6.5676,7.348,6.9077,UP,1
2002-03-27,7.47,7.47,6.5713,7.351,6.9295,UP,1
2002-03-28,7.495,7.495,6.5752,7.366,6.9494,DOWN,0
2002-04-01,7.4,7.475,6.5783,7.367,6.9694,UP,1
2002-04-02,7.44,7.45,6.582,7.45,6.988,DOWN,0
2002-04-03,7.325,7.44,6.5853,7.426,7.0044,UP,1
2002-04-04,7.375,7.275,6.5882,7.407,7.0209,UP,1
2002-04-05,7.42,7.38,6.5906,7.392,7.0383,UP,1
2002-04-08,7.575,7.42,6.5947,7.427,7.0591,DOWN,0
2002-04-09,7.5,7.525,6.5977,7.439,7.0791,UP,1
2002-04-10,7.75,7.475,6.6034,7.524,7.1041,UP,1
2002-04-11,7.775,7.5,6.609,7.604,7.1311,UP,1
2002-04-12,7.825,7.775,6.6145,7.685,7.1556,DOWN,0
2002-04-15,7.625,7.825,6.6183,7.695,7.1706,UP,1
2002-04-16,7.87,7.65,6.6246,7.769,7.1926,DOWN,0
2002-04-17,7.75,7.745,6.6305,7.769,7.2135,DOWN,0
2002-04-18,7.6,7.75,6.6314,7.734,7.2342,DOWN,0
2002-04-19,7.6,7.6,6.6344,7.689,7.2585,DOWN,0
2002-04-22,7.435,7.65,6.636,7.651,7.2812,UP,1
2002-04-23,7.45,7.435,6.6358,7.567,7.2995,UP,1
2002-04-24,7.475,7.5,6.6369,7.512,7.3171,DOWN,0
2002-04-25,7.475,7.175,6.6393,7.487,7.3365,UP,1
2002-04-26,7.525,7.425,6.6415,7.472,7.3545,DOWN,0
2002-04-29,7.43,7.51,6.6425,7.471,7.3726,UP,1
2002-04-30,7.645,7.38,6.6449,7.51,7.3911,DOWN,0
2002-05-01,7.395,7.52,6.6457,7.494,7.4064,UP,1
2002-05-02,7.495,7.38,6.6484,7.498,7.4131,UP,1
2002-05-03,7.625,7.545,6.6506,7.518,7.431,DOWN,0
2002-05-06,7.465,7.625,6.6524,7.525,7.4447,UP,1
2002-05-07,7.5,7.5,6.6549,7.496,7.4596,DOWN,0
2002-05-08,7.45,7.5,6.657,7.507,7.4732,DOWN,0
2002-05-09,7.34,7.45,6.6589,7.476,7.4797,DOWN,0
2002-05-10,7.04,7.275,6.6585,7.359,7.4796,UP,1
2002-05-13,7.085,7.085,6.6582,7.283,7.4773,UP,1
2002-05-14,7.09,7.085,6.6578,7.201,7.4728,UP,1
2002-05-15,7.12,7.1,6.658,7.135,7.4661,DOWN,0
2002-05-16,7.12,7.125,6.6578,7.091,7.4587,DOWN,0
2002-05-17,7.075,7.15,6.6564,7.098,7.4477,DOWN,0
2002-05-20,7.0,7.055,6.6551,7.081,7.4386,DOWN,0
2002-05-21,6.975,6.95,6.6526,7.058,7.428,DOWN,0
2002-05-22,6.925,6.96,6.651,7.019,7.4195,UP,1
2002-05-23,7.25,6.925,6.6525,7.045,7.4155,DOWN,0
2002-05-24,7.165,7.225,6.6528,7.063,7.4084,DOWN,0
2002-05-28,7.135,7.15,6.653,7.09,7.4031,DOWN,0
2002-05-29,7.095,7.09,6.6538,7.114,7.3961,DOWN,0
2002-05-30,7.07,7.075,6.6555,7.143,7.3877,DOWN,0
2002-05-31,6.85,7.07,6.6568,7.063,7.3756,DOWN,0
2002-06-03,6.515,6.85,6.6566,6.933,7.3575,UP,1
2002-06-04,6.765,6.47,6.6576,6.859,7.3449,DOWN,0
2002-06-05,6.725,6.715,6.6582,6.785,7.3389,DOWN,0
2002-06-06,6.55,6.675,6.6566,6.681,7.321,UP,1
2002-06-07,6.575,6.5,6.6553,6.626,7.3031,UP,1
2002-06-10,6.6,6.56,6.6544,6.643,7.2852,DOWN,0
2002-06-11,6.545,6.55,6.6529,6.599,7.2681,DOWN,0
2002-06-12,6.515,6.545,6.6512,6.557,7.2496,DOWN,0
2002-06-13,6.37,6.515,6.6481,6.521,7.2305,UP,1
2002-06-14,6.38,6.375,6.6456,6.482,7.2106,UP,1
2002-06-17,6.57,6.39,6.6447,6.476,7.1936,DOWN,0
2002-06-18,6.48,6.575,6.6418,6.463,7.1717,UP,1
2002-06-19,6.5,6.485,6.6397,6.46,7.1517,DOWN,0
2002-06-20,6.475,6.48,6.6364,6.481,7.1262,UP,1
2002-06-21,6.5,6.475,6.6339,6.505,7.1007,DOWN,0
2002-06-24,6.495,6.5,6.6328,6.49,7.0741,UP,1
2002-06-25,6.5,6.45,6.6306,6.494,7.0516,UP,1
2002-06-26,6.555,6.5,6.6308,6.505,7.0253,UP,1
2002-06-27,7.205,6.56,6.6335,6.651,7.0144,DOWN,0
2002-06-28,7.125,7.155,6.6356,6.776,7.0049,DOWN,0
2002-07-01,6.64,7.075,6.6356,6.805,6.9857,UP,1
2002-07-02,6.72,6.635,6.6357,6.849,6.9714,DOWN,0
2002-07-03,6.63,6.77,6.6366,6.864,6.955,UP,1
2002-07-05,6.69,6.665,6.6374,6.761,6.9393,DOWN,0
2002-07-08,6.525,6.725,6.638,6.641,6.9203,UP,1
2002-07-09,6.69,6.525,6.6412,6.651,6.9036,UP,1
2002-07-10,6.705,6.65,6.6458,6.648,6.8891,UP,1
2002-07-11,6.745,6.655,6.6507,6.671,6.8711,DOWN,0
2002-07-12,6.4,6.745,6.6528,6.613,6.8512,UP,1
2002-07-15,6.745,6.35,6.6586,6.657,6.8362,DOWN,0
2002-07-16,6.425,6.5,6.663,6.604,6.8122,UP,1
2002-07-17,6.75,6.375,6.6695,6.613,6.7979,DOWN,0
2002-07-18,6.4,6.6,6.6729,6.544,6.7759,DOWN,0
2002-07-19,6.15,6.35,6.6754,6.494,6.7499,UP,1
2002-07-22,6.23,6.125,6.6767,6.391,6.7277,DOWN,0
2002-07-23,6.11,6.225,6.6783,6.328,6.7091,UP,1
2002-07-24,6.43,6.06,6.6817,6.264,6.696,UP,1
2002-07-25,6.48,6.43,6.6848,6.28,6.6838,DOWN,0
2002-07-26,6.375,6.48,6.689,6.325,6.6689,DOWN,0
2002-07-29,6.35,5.9,6.6929,6.349,6.6535,DOWN,0
2002-07-30,6.32,6.35,6.6963,6.391,6.6384,DOWN,0
2002-07-31,6.255,6.32,6.7,6.356,6.6235,DOWN,0
2002-08-01,6.255,6.26,6.7036,6.311,6.6091,DOWN,0
2002-08-02,5.965,6.255,6.7054,6.229,6.5899,UP,1
2002-08-05,6.055,6.0,6.7078,6.17,6.566,UP,1
2002-08-06,6.25,6.105,6.7106,6.156,6.5477,UP,1
2002-08-07,6.32,6.3,6.7137,6.169,6.5314,UP,1
2002-08-08,6.5,6.33,6.7176,6.218,6.5195,UP,1
2002-08-09,6.51,6.5,6.7218,6.327,6.5083,UP,1
2002-08-12,6.53,6.46,6.7252,6.422,6.5019,DOWN,0
2002-08-13,6.23,6.575,6.7264,6.418,6.4962,UP,1
2002-08-14,6.57,6.235,6.7292,6.468,6.4923,DOWN,0
2002-08-15,6.485,6.57,6.7309,6.465,6.4875,UP,1
2002-08-16,6.57,6.435,6.7329,6.477,6.4879,DOWN,0
2002-08-19,6.515,6.52,6.735,6.474,6.4867,DOWN,0
2002-08-20,6.41,6.45,6.7359,6.51,6.4829,UP,1
2002-08-21,6.625,6.36,6.7371,6.521,6.4845,DOWN,0
2002-08-22,6.54,6.345,6.7391,6.532,6.485,DOWN,0
2002-08-23,6.38,6.495,6.7399,6.494,6.4852,UP,1
2002-08-26,6.6,6.33,6.7417,6.511,6.4896,DOWN,0
2002-08-27,6.51,6.61,6.7434,6.531,6.4884,DOWN,0
2002-08-28,6.295,6.46,6.7446,6.465,6.4847,UP,1
2002-08-29,6.775,6.115,6.7478,6.512,6.4902,DOWN,0
2002-08-30,6.445,6.725,6.7485,6.525,6.4896,DOWN,0
2002-09-03,6.3,6.43,6.7483,6.465,6.4856,UP,1
2002-09-04,6.445,6.3,6.7493,6.452,6.4846,DOWN,0
2002-09-05,6.375,6.43,6.7503,6.468,6.4821,UP,1
2002-09-06,6.465,6.39,6.7511,6.406,6.4803,UP,1
2002-09-09,6.635,6.455,6.7532,6.444,6.4689,UP,1
2002-09-10,6.695,6.585,6.7556,6.523,6.4603,UP,1
2002-09-11,6.705,6.65,6.7571,6.575,6.4616,DOWN,0
2002-09-12,6.675,6.655,6.7582,6.635,6.4607,UP,1
2002-09-13,6.755,6.625,6.7591,6.693,6.4632,UP,1
2002-09-16,6.77,6.755,6.7609,6.72,6.4648,DOWN,0
2002-09-17,6.745,6.78,6.7629,6.73,6.4692,DOWN,0
2002-09-18,6.715,6.725,6.7665,6.732,6.4697,DOWN,0
2002-09-19,6.625,6.665,6.7692,6.722,6.4681,UP,1
2002-09-20,6.74,6.7,6.772,6.719,6.468,DOWN,0
2002-09-23,6.66,6.625,6.7742,6.697,6.4732,DOWN,0
2002-09-24,6.58,6.5,6.775,6.664,6.4699,UP,1
2002-09-25,6.905,6.55,6.7775,6.702,6.4795,UP,1
2002-09-26,6.985,6.955,6.7805,6.774,6.4842,DOWN,0
2002-09-27,6.95,6.97,6.7829,6.816,6.4952,UP,1
2002-09-30,7.04,6.9,6.7869,6.892,6.513,DOWN,0
2002-10-01,6.955,7.025,6.7905,6.967,6.5275,DOWN,0
2002-10-02,6.72,6.935,6.7933,6.93,6.5397,UP,1
2002-10-03,6.8,6.67,6.7962,6.893,6.5471,DOWN,0
2002-10-04,6.635,6.8,6.7968,6.83,6.5502,DOWN,0
2002-10-07,6.625,6.585,6.7989,6.747,6.5552,UP,1
2002-10-08,6.655,6.64,6.8019,6.687,6.5613,DOWN,0
2002-10-09,6.6,6.625,6.8049,6.663,6.5669,UP,1
2002-10-10,6.75,6.575,6.8087,6.653,6.5768,UP,1
2002-10-11,6.975,6.765,6.8138,6.721,6.5912,DOWN,0
2002-10-14,6.835,6.925,6.8178,6.763,6.6086,UP,1
2002-10-15,7.12,6.825,6.8229,6.856,6.6299,DOWN,0
2002-10-16,6.825,7.0,6.8263,6.901,6.6414,UP,1
2002-10-17,6.98,6.7,6.8305,6.947,6.6546,UP,1
2002-10-18,7.14,6.96,6.8356,6.98,6.6674,DOWN,0
2002-10-21,6.885,7.09,6.8394,6.99,6.6749,DOWN,0
2002-10-22,6.665,6.87,6.8426,6.899,6.6776,UP,1
2002-10-23,6.85,6.65,6.8463,6.904,6.69,DOWN,0
2002-10-24,6.78,6.875,6.8487,6.864,6.6942,UP,1
2002-10-25,6.99,6.73,6.853,6.834,6.7043,DOWN,0
2002-10-28,6.875,6.94,6.8567,6.832,6.7104,UP,1
2002-10-29,7.005,6.825,6.8599,6.9,6.7202,UP,1
2002-10-30,7.045,6.955,6.8626,6.939,6.7329,UP,1
2002-10-31,7.12,7.0,6.8662,7.007,6.7428,DOWN,0
2002-11-01,7.12,6.875,6.8692,7.033,6.7544,UP,1
2002-11-04,7.18,7.13,6.8726,7.094,6.7704,DOWN,0
2002-11-05,7.075,7.13,6.8752,7.108,6.7799,UP,1
2002-11-06,7.35,7.025,6.8792,7.169,6.7967,DOWN,0
2002-11-07,7.25,7.3,6.8828,7.195,6.8158,DOWN,0
2002-11-08,7.0,7.25,6.8853,7.171,6.8203,DOWN,0
2002-11-11,6.825,7.0,6.8869,7.1,6.8279,UP,1
2002-11-12,6.905,6.835,6.8893,7.066,6.84,UP,1
2002-11-13,7.05,6.895,6.8916,7.006,6.8521,DOWN,0
2002-11-14,7.0,7.055,6.8922,6.956,6.8646,DOWN,0
2002-11-15,6.995,6.985,6.8933,6.955,6.8752,DOWN,0
2002-11-18,6.925,6.95,6.8944,6.975,6.881,DOWN,0
2002-11-19,6.865,6.91,6.8959,6.967,6.8844,UP,1
2002-11-20,7.145,6.915,6.8997,6.986,6.8932,DOWN,0
2002-11-21,7.09,7.16,6.9037,7.004,6.9015,UP,1
2002-11-22,7.11,7.08,6.9066,7.027,6.9086,DOWN,0
2002-11-25,7.1,7.075,6.9091,7.062,6.9152,DOWN,0
2002-11-26,7.015,7.085,6.9116,7.092,6.9206,UP,1
2002-11-27,7.21,7.015,6.9146,7.105,6.9305,DOWN,0
2002-11-29,7.155,7.215,6.9177,7.118,6.9411,UP,1
2002-12-02,7.295,7.16,6.9206,7.155,6.9522,DOWN,0
2002-12-03,7.2,7.245,6.9234,7.175,6.963,DOWN,0
2002-12-04,7.14,7.15,6.9233,7.2,6.9742,DOWN,0
2002-12-05,7.105,7.19,6.9252,7.179,6.9782,UP,1
2002-12-06,7.175,7.105,6.9272,7.183,6.982,DOWN,0
2002-12-09,6.95,7.15,6.9282,7.114,6.982,UP,1
2002-12-10,6.97,7.0,6.9292,7.068,6.9806,DOWN,0
2002-12-11,6.88,6.96,6.9285,7.016,6.9791,UP,1
2002-12-12,6.905,6.88,6.9278,6.976,6.9828,DOWN,0
2002-12-13,6.66,6.825,6.9251,6.873,6.98,UP,1
2002-12-16,6.765,6.7,6.9223,6.836,6.9826,UP,1
2002-12-17,6.8,6.75,6.9191,6.802,6.9861,DOWN,0
2002-12-18,6.55,6.79,6.9144,6.736,6.984,UP,1
2002-12-19,6.63,6.55,6.9094,6.681,6.9846,UP,1
2002-12-20,6.75,6.68,6.9059,6.699,6.9846,DOWN,0
2002-12-23,6.675,6.725,6.9017,6.681,6.9786,UP,1
2002-12-24,6.755,6.625,6.8987,6.672,6.977,UP,1
2002-12-26,6.865,6.8,6.8958,6.735,6.9719,DOWN,0
2002-12-27,6.785,6.815,6.8921,6.766,6.9711,UP,1
2002-12-30,6.945,6.735,6.8899,6.805,6.9704,UP,1
2002-12-31,7.02,6.995,6.8877,6.874,6.968,UP,1
2003-01-02,7.07,7.0,6.8856,6.937,6.9717,UP,1
2003-01-03,7.085,7.065,6.8838,6.981,6.9801,DOWN,0
2003-01-06,7.075,7.035,6.8821,7.039,6.9846,DOWN,0
2003-01-07,6.925,7.05,6.8797,7.035,6.9875,DOWN,0
2003-01-08,6.765,6.925,6.8784,6.984,6.983,UP,1
2003-01-09,6.83,6.8,6.8753,6.936,6.9821,DOWN,0
2003-01-10,6.745,6.815,6.8717,6.868,6.9769,DOWN,0
2003-01-13,6.7,6.795,6.8677,6.793,6.97,UP,1
2003-01-14,6.795,6.725,6.8647,6.767,6.9635,DOWN,0
2003-01-15,6.705,6.8,6.861,6.755,6.9552,DOWN,0
2003-01-16,6.575,6.655,6.8573,6.704,6.9431,DOWN,0
2003-01-17,6.44,6.58,6.8526,6.643,6.9304,DOWN,0
2003-01-21,6.405,6.44,6.8475,6.584,6.9115,DOWN,0
2003-01-22,6.175,6.425,6.8405,6.46,6.89,DOWN,0
2003-01-23,6.075,6.175,6.8334,6.334,6.8715,DOWN,0
2003-01-24,6.005,6.07,6.8247,6.22,6.8551,DOWN,0
