ticker,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-04-13,9.3373,9.3941,7.9935,9.2408,8.2685,DOWN,0
2000-04-14,8.6562,9.3941,7.9818,9.1102,8.2929,DOWN,0
2000-04-17,8.4575,8.5426,7.9708,8.9627,8.311,UP,1
2000-04-18,8.9116,8.4575,7.9631,8.9343,8.3411,DOWN,0
2000-04-19,8.8264,8.7981,7.9553,8.8378,8.3712,UP,1
2000-04-20,8.9116,8.7981,7.9482,8.7527,8.399,DOWN,0
2000-04-24,8.6278,8.9116,7.9393,8.747,8.4246,UP,1
2000-04-25,8.7697,8.7413,7.9315,8.8094,8.4564,DOWN,0
2000-04-26,8.5426,8.7413,7.9236,8.7356,8.483,UP,1
2000-04-27,8.5994,8.6278,7.9161,8.6902,8.504,DOWN,0
2000-04-28,8.4575,8.6278,7.909,8.5994,8.5279,UP,1
2000-05-01,8.571,8.5143,7.9029,8.588,8.5455,DOWN,0
2000-05-02,8.3156,8.4575,7.8955,8.4972,8.5608,UP,1
2000-05-03,8.344,8.2304,7.8886,8.4575,8.5795,UP,1
2000-05-04,8.4007,8.2872,7.8829,8.4178,8.6028,UP,1
2000-05-05,8.5426,8.2872,7.878,8.4348,8.6306,DOWN,0
2000-05-08,8.1737,8.4859,7.8719,8.3553,8.6522,UP,1
2000-05-09,8.2304,8.2304,7.867,8.3383,8.672,DOWN,0
2000-05-10,7.9466,8.3156,7.8596,8.2588,8.6811,UP,1
2000-05-11,8.4007,8.0602,7.8552,8.2588,8.6959,UP,1
2000-05-12,8.5143,8.4575,7.8528,8.2531,8.7129,UP,1
2000-05-15,8.5994,8.4007,7.8514,8.3383,8.7299,UP,1
2000-05-16,8.7413,8.5994,7.8496,8.4405,8.7509,DOWN,0
2000-05-17,8.6278,8.6278,7.8477,8.5767,8.7759,DOWN,0
2000-05-18,8.4575,8.571,7.8474,8.588,8.7947,DOWN,0
2000-05-19,8.1737,8.1737,7.845,8.5199,8.8049,DOWN,0
2000-05-22,8.1737,8.2872,7.8428,8.4348,8.8151,DOWN,0
2000-05-23,8.0602,8.0602,7.8408,8.2986,8.8236,UP,1
2000-05-24,8.4859,8.1453,7.8426,8.2702,8.8401,DOWN,0
2000-05-25,8.4575,8.5994,7.8443,8.2702,8.8457,DOWN,0
2000-05-26,8.3156,8.571,7.845,8.2986,8.8384,UP,1
2000-05-30,8.6278,8.4291,7.8463,8.3894,8.8225,DOWN,0
2000-05-31,8.571,8.5426,7.8474,8.4915,8.8009,DOWN,0
2000-06-01,8.1737,8.7413,7.8457,8.4291,8.7748,UP,1
2000-06-02,8.94,8.4007,7.8497,8.5256,8.7674,DOWN,0
2000-06-05,8.7697,8.94,7.8527,8.6164,8.7509,UP,1
2000-06-06,8.8548,8.6845,7.8557,8.6618,8.7368,DOWN,0
2000-06-07,8.6278,8.7981,7.8574,8.6732,8.7197,UP,1
2000-06-08,8.6562,8.6278,7.8594,8.7697,8.7055,UP,1
2000-06-09,8.8548,8.7129,7.8599,8.7527,8.6959,DOWN,0
2000-06-12,8.4291,8.6845,7.8578,8.6845,8.6743,UP,1
2000-06-13,8.8548,8.344,7.8587,8.6845,8.6545,UP,1
2000-06-14,8.8832,8.7413,7.8595,8.7356,8.6448,UP,1
2000-06-15,8.94,8.8832,7.8611,8.7924,8.6454,DOWN,0
2000-06-16,8.6278,9.0535,7.8615,8.747,8.6317,UP,1
2000-06-19,8.9116,8.5426,7.8638,8.8435,8.6244,DOWN,0
2000-06-20,8.5143,8.8548,7.8629,8.7754,8.6085,DOWN,0
2000-06-21,8.4291,8.7413,7.8618,8.6845,8.5932,DOWN,0
2000-06-22,8.3723,8.4575,7.8629,8.571,8.5795,DOWN,0
2000-06-23,8.3156,8.4007,7.8649,8.5086,8.5597,UP,1
2000-06-26,8.3723,8.3156,7.8667,8.4007,8.5404,UP,1
2000-06-27,8.7413,8.3156,7.8704,8.4461,8.5421,DOWN,0
2000-06-28,8.6562,8.7129,7.8716,8.4915,8.546,UP,1
2000-06-29,9.2522,9.1954,7.8764,8.6675,8.5528,DOWN,0
2000-06-30,9.2025,9.1386,7.8815,8.8449,8.5604,UP,1
2000-07-03,9.2238,9.0535,7.8872,9.0152,8.5666,UP,1
2000-07-05,9.8482,9.3657,7.8956,9.2365,8.591,UP,1
2000-07-06,9.8765,9.7914,7.9041,9.4806,8.6132,UP,1
2000-07-07,10.1603,10.1036,7.9174,9.6623,8.6455,DOWN,0
2000-07-10,9.9049,10.1603,7.9296,9.8027,8.6716,UP,1
2000-07-11,9.9617,9.9049,7.943,9.9503,8.7017,UP,1
2000-07-12,10.5009,10.0752,7.96,10.0809,8.7403,DOWN,0
2000-07-13,10.3874,10.3874,7.9768,10.183,8.7817,UP,1
2000-07-14,10.4441,10.3874,7.9942,10.2398,8.8237,UP,1
2000-07-17,10.4725,10.6428,8.0104,10.3533,8.8652,DOWN,0
2000-07-18,10.2171,10.3874,8.026,10.4044,8.8987,DOWN,0
2000-07-19,10.2171,10.3306,8.043,10.3477,8.9395,UP,1
2000-07-20,10.359,10.3022,8.0605,10.342,8.9821,UP,1
2000-07-21,10.6712,10.4158,8.0798,10.3874,9.0366,DOWN,0
2000-07-24,10.5293,10.6712,8.0982,10.3987,9.0792,UP,1
2000-07-25,10.6996,10.4725,8.1177,10.4952,9.1229,DOWN,0
2000-07-26,10.5861,10.6428,8.1365,10.569,9.1626,UP,1
2000-07-27,10.728,10.6144,8.1567,10.6428,9.2023,DOWN,0
2000-07-28,10.5577,10.6712,8.1766,10.6201,9.2409,UP,1
2000-07-31,10.8982,10.6428,8.1983,10.6939,9.2898,UP,1
2000-08-01,11.1537,10.9266,8.2211,10.7847,9.3494,DOWN,0
2000-08-02,10.8699,11.0685,8.2434,10.8415,9.4033,UP,1
2000-08-03,11.1253,10.728,8.2672,10.9209,9.4646,UP,1
2000-08-04,11.5226,11.1253,8.2942,11.1139,9.5253,UP,1
2000-08-07,12.4024,11.5794,8.326,11.4148,9.6042,UP,1
2000-08-08,12.743,12.4876,8.3588,11.7326,9.6928,DOWN,0
2000-08-09,12.4592,12.8281,8.39,12.0505,9.7694,DOWN,0
2000-08-10,12.4024,12.374,8.4199,12.3059,9.846,UP,1
2000-08-11,12.743,12.4308,8.4501,12.55,9.9374,UP,1
2000-08-14,13.0552,12.7714,8.4805,12.6806,10.0197,DOWN,0
2000-08-15,12.7146,12.9417,8.5068,12.6749,10.0986,DOWN,0
2000-08-16,12.2038,12.2605,8.5299,12.6238,10.1656,DOWN,0
2000-08-17,12.0619,12.3173,8.5515,12.5557,10.2343,DOWN,0
2000-08-18,11.9767,12.147,8.5732,12.4024,10.3007,UP,1
2000-08-21,12.0335,12.0335,8.5943,12.1981,10.3643,DOWN,0
2000-08-22,11.8064,11.92,8.6133,12.0164,10.4318,DOWN,0
2000-08-23,11.3523,11.8064,8.6301,11.8462,10.4818,UP,1
2000-08-24,11.6929,11.4659,8.649,11.7724,10.5379,UP,1
2000-08-25,11.92,11.6929,8.6685,11.761,10.5975,DOWN,0
2000-08-28,11.7497,11.8348,8.6881,11.7043,10.66,UP,1
2000-08-29,11.8632,11.5226,8.7088,11.7156,10.719,UP,1
2000-08-30,12.4308,11.8916,8.7308,11.9313,10.7973,UP,1
2000-08-31,12.5443,12.4308,8.7516,12.1016,10.8797,UP,1
2000-09-01,12.6295,12.6295,8.7747,12.2435,10.9648,DOWN,0
2000-09-05,12.374,12.7146,8.7968,12.3684,11.046,DOWN,0
2000-09-06,12.3457,12.4876,8.8194,12.4649,11.1254,DOWN,0
2000-09-07,12.3457,12.4592,8.8424,12.4478,11.1975,DOWN,0
2000-09-08,12.2605,12.2605,8.8648,12.3911,11.2696,UP,1
2000-09-11,12.8565,12.374,8.8918,12.4365,11.3417,DOWN,0
2000-09-12,12.374,12.8281,8.9152,12.4365,11.4051,DOWN,0
2000-09-13,12.374,12.4592,8.9396,12.4422,11.4681,UP,1
2000-09-14,12.7146,12.7146,8.9661,12.516,11.5255,DOWN,0
2000-09-15,12.1754,12.6011,8.9902,12.4989,11.5714,DOWN,0
2000-09-18,11.7497,12.2605,9.0117,12.2776,11.6032,UP,1
2000-09-19,11.92,11.7497,9.0328,12.1867,11.6435,UP,1
2000-09-20,12.3599,12.1186,9.0563,12.1839,11.6915,UP,1
2000-09-21,12.5301,12.4876,9.0813,12.147,11.7321,UP,1
2000-09-22,12.6579,12.4308,9.109,12.2435,11.7775,UP,1
2000-09-25,12.8281,12.743,9.1378,12.4592,11.8252,DOWN,0
2000-09-26,12.6579,12.6011,9.1658,12.6068,11.8689,UP,1
2000-09-27,12.8849,12.6579,9.1927,12.7118,11.9222,UP,1
2000-09-28,13.2255,12.9417,9.2231,12.8508,11.9824,UP,1
2000-09-29,13.5093,13.1403,9.2553,13.0211,12.0454,UP,1
2000-10-02,13.7079,13.7079,9.2885,13.1971,12.1061,UP,1
2000-10-03,14.1904,13.7363,9.3243,13.5036,12.1794,UP,1
2000-10-04,14.2472,13.8498,9.3598,13.7761,12.2503,DOWN,0
2000-10-05,12.9417,13.9634,9.3881,13.7193,12.2974,UP,1
2000-10-06,13.1971,12.9417,9.4182,13.6569,12.3468,UP,1
2000-10-09,14.2756,13.3106,9.4533,13.7704,12.4212,DOWN,0
2000-10-10,14.0201,14.2472,9.4875,13.7363,12.4836,DOWN,0
2000-10-11,13.8782,13.9918,9.5208,13.6625,12.5381,DOWN,0
2000-10-12,13.5093,13.8782,9.5512,13.7761,12.5909,DOWN,0
2000-10-13,12.97,13.3674,9.5787,13.7307,12.6278,UP,1
2000-10-16,13.3106,12.97,9.6084,13.5377,12.6635,DOWN,0
2000-10-17,13.2822,13.4809,9.6386,13.3901,12.6811,DOWN,0
2000-10-18,13.1119,13.2255,9.6683,13.2368,12.6885,UP,1
2000-10-19,13.5093,12.9984,9.6998,13.2368,12.7095,DOWN,0
2000-10-20,13.3958,13.5944,9.7307,13.322,12.7294,DOWN,0
2000-10-23,13.2539,13.2822,9.7602,13.3106,12.7396,UP,1
2000-10-24,13.566,13.1971,9.791,13.3674,12.7498,DOWN,0
2000-10-25,12.9984,13.4525,9.8197,13.3447,12.7555,UP,1
2000-10-26,13.4241,13.2822,9.8502,13.3276,12.7799,DOWN,0
2000-10-27,13.3674,13.3106,9.8795,13.322,12.806,UP,1
2000-10-30,14.2756,13.3674,9.9133,13.5263,12.852,UP,1
2000-10-31,14.5878,14.162,9.9489,13.7307,12.9031,DOWN,0
2000-11-01,14.531,14.5594,9.9846,14.0372,12.9576,UP,1
2000-11-02,14.9283,14.758,10.0219,14.338,13.0291,UP,1
2000-11-03,15.127,14.8716,10.0605,14.6899,13.0978,UP,1
2000-11-06,15.4392,15.127,10.1006,14.9226,13.1681,UP,1
2000-11-07,15.5243,15.5527,10.1415,15.11,13.2436,UP,1
2000-11-08,15.7514,15.5527,10.1836,15.354,13.3214,DOWN,0
2000-11-09,15.5811,15.5527,10.2248,15.4846,13.3844,DOWN,0
2000-11-10,14.531,15.354,10.2617,15.3654,13.4241,UP,1
2000-11-13,15.0418,14.531,10.3007,15.2859,13.4724,DOWN,0
2000-11-14,14.8432,15.3257,10.3386,15.1497,13.5218,UP,1
2000-11-15,14.8716,14.7864,10.3766,14.9737,13.5723,DOWN,0
2000-11-16,14.5594,14.8148,10.4123,14.7694,13.6166,UP,1
2000-11-17,14.7864,14.7864,10.4484,14.8205,13.6671,DOWN,0
2000-11-20,14.6729,14.8999,10.4848,14.7467,13.7034,UP,1
2000-11-21,15.127,14.5594,10.5238,14.8034,13.7585,DOWN,0
2000-11-22,14.8716,15.0135,10.5605,14.8034,13.8084,UP,1
2000-11-24,14.9567,14.8716,10.5986,14.8829,13.8533,UP,1
2000-11-27,15.354,14.9851,10.6394,14.9964,13.9168,UP,1
2000-11-28,15.4959,15.3257,10.6809,15.161,13.9918,DOWN,0
2000-11-29,15.127,15.5243,10.7188,15.161,14.0559,DOWN,0
2000-11-30,14.3891,14.9851,10.7544,15.0645,14.0965,UP,1
2000-12-01,15.1554,14.5026,10.7917,15.1043,14.149,DOWN,0
2000-12-04,14.8999,15.1554,10.8285,15.0135,14.1938,UP,1
2000-12-05,16.5744,14.8432,10.8743,15.2292,14.2688,DOWN,0
2000-12-06,15.8365,15.8933,10.9173,15.3711,14.3323,UP,1
2000-12-07,16.5176,15.8649,10.9641,15.7968,14.405,UP,1
2000-12-08,17.2272,16.546,11.0148,16.2111,14.485,UP,1
2000-12-11,17.8515,17.2556,11.0679,16.8015,14.5719,DOWN,0
2000-12-12,16.4609,17.511,11.1127,16.7788,14.6269,UP,1
2000-12-13,16.8298,16.4609,11.1585,16.9774,14.6797,DOWN,0
2000-12-14,16.546,16.8582,11.2029,16.9831,14.7257,DOWN,0
2000-12-15,16.1771,16.3757,11.2451,16.7731,14.7904,DOWN,0
2000-12-18,16.1487,16.2906,11.2874,16.4325,14.8494,DOWN,0
2000-12-19,15.8933,16.1771,11.33,16.319,14.8818,DOWN,0
2000-12-20,14.7013,15.95,11.3659,15.8933,14.8954,UP,1
2000-12-21,14.9283,14.8716,11.4022,15.5697,14.9164,UP,1
2000-12-22,15.354,15.0418,11.4406,15.4051,14.9533,UP,1
2000-12-26,16.2338,15.3824,11.4836,15.4221,15.0186,DOWN,0
2000-12-27,16.1203,16.3474,11.5259,15.4676,15.0748,UP,1
2000-12-28,17.0853,16.2338,11.5705,15.9444,15.1508,DOWN,0
2000-12-29,16.4609,17.1136,11.6094,16.2509,15.2178,DOWN,0
2001-01-02,15.95,16.915,11.642,16.3701,15.2666,UP,1
2001-01-03,17.3975,16.1203,11.6807,16.6028,15.3467,UP,1
2001-01-04,17.8232,17.511,11.7225,16.9434,15.438,DOWN,0
2001-01-05,17.2839,17.8232,11.7623,16.9831,15.5124,DOWN,0
2001-01-08,17.1136,17.3975,11.7999,17.1136,15.5947,UP,1
2001-01-09,17.5677,17.0853,11.84,17.4372,15.6776,UP,1
2001-01-10,18.107,17.9083,11.8831,17.5791,15.7724,DOWN,0
2001-01-11,17.9367,18.1354,11.9259,17.6018,15.8456,DOWN,0
2001-01-12,17.738,17.9367,11.968,17.6926,15.9086,DOWN,0
2001-01-16,17.5961,17.9367,12.0084,17.7891,15.9699,UP,1
2001-01-17,18.1637,17.8232,12.05,17.9083,16.0346,UP,1
2001-01-18,18.4192,18.3908,12.0952,17.9707,16.1005,DOWN,0
2001-01-19,17.2556,18.4192,12.137,17.8345,16.1368,DOWN,0
2001-01-22,15.8649,17.3691,12.1697,17.4599,16.1436,UP,1
2001-01-23,16.8298,15.8933,12.2075,17.3066,16.1652,UP,1
2001-01-24,17.3691,17.0569,12.2478,17.1477,16.2009,DOWN,0
2001-01-25,17.142,17.2839,12.2875,16.8923,16.2531,DOWN,0
2001-01-26,16.915,16.915,12.3268,16.8242,16.2906,DOWN,0
2001-01-29,16.5108,17.1647,12.3628,16.9534,16.324,UP,1
2001-01-30,16.7969,16.5108,12.4001,16.9468,16.3625,DOWN,0
2001-01-31,16.7106,16.8015,12.4404,16.8151,16.4055,DOWN,0
2001-02-01,16.3928,16.529,12.4801,16.6652,16.4376,DOWN,0
2001-02-02,16.2111,16.3474,12.5166,16.5245,16.4684,UP,1
2001-02-05,16.4019,16.3247,12.5545,16.5027,16.4939,UP,1
2001-02-06,16.7515,16.4382,12.5937,16.4936,16.5315,DOWN,0
2001-02-07,16.6925,16.7969,12.634,16.4899,16.5662,DOWN,0
2001-02-08,16.2702,16.4609,12.6715,16.4654,16.5845,DOWN,0
2001-02-09,16.1203,16.2111,12.7094,16.4473,16.597,UP,1
2001-02-12,16.5018,15.8933,12.7489,16.4672,16.6245,UP,1
2001-02-13,16.7243,16.5063,12.7902,16.4618,16.6712,DOWN,0
2001-02-14,16.6879,16.6198,12.8308,16.4609,16.7019,UP,1
2001-02-15,17.0285,16.4609,12.8744,16.6126,16.7444,DOWN,0
2001-02-16,16.7106,16.8015,12.9162,16.7306,16.7471,DOWN,0
2001-02-20,16.1884,16.8242,12.9551,16.668,16.7542,DOWN,0
2001-02-21,15.9841,16.302,12.9923,16.5199,16.7435,DOWN,0
2001-02-22,15.5073,15.916,13.029,16.2838,16.7091,DOWN,0
2001-02-23,15.3938,15.2121,13.0648,15.9568,16.66,UP,1
2001-02-26,16.1839,15.5073,13.106,15.8515,16.6544,DOWN,0
2001-02-27,15.9841,16.143,13.1439,15.8106,16.6375,UP,1
2001-02-28,16.1203,15.8933,13.182,15.8379,16.629,DOWN,0
2001-03-01,15.8252,16.4609,13.2181,15.9014,16.622,UP,1
2001-03-02,16.2111,15.8252,13.2554,16.0649,16.6232,UP,1
2001-03-05,16.4382,16.3474,13.2945,16.1158,16.6341,UP,1
2001-03-06,16.6561,16.4382,13.3355,16.2502,16.6732,UP,1
2001-03-07,17.0966,16.747,13.3801,16.4454,16.7166,DOWN,0
2001-03-08,16.8015,17.0285,13.4232,16.6407,16.7455,DOWN,0
2001-03-09,16.3701,16.915,13.4648,16.6725,16.7482,DOWN,0
2001-03-12,15.7797,16.4155,13.5013,16.5408,16.7414,UP,1
2001-03-13,15.9705,16.0068,13.5388,16.4037,16.7191,DOWN,0
2001-03-14,15.6208,15.8933,13.5754,16.1085,16.7023,UP,1
2001-03-15,15.9705,15.6208,13.6121,15.9423,16.7027,DOWN,0
2001-03-16,15.5845,16.4609,13.6471,15.7852,16.6665,UP,1
2001-03-19,16.5018,15.4846,13.6888,15.9296,16.64,UP,1
2001-03-20,17.142,16.747,13.7298,16.1639,16.6372,UP,1
2001-03-21,17.7278,17.2556,13.7746,16.5853,16.6495,DOWN,0
2001-03-22,17.2556,17.8413,13.8166,16.8423,16.6433,UP,1
2001-03-23,17.6052,17.0966,13.8615,17.2465,16.6332,UP,1
2001-03-26,18.1047,17.9367,13.9087,17.5671,16.6366,UP,1
2001-03-27,19.3943,18.2182,13.9614,18.0175,16.6697,UP,1
2001-03-28,19.6622,19.2082,14.0176,18.4044,16.711,DOWN,0
2001-03-29,19.585,19.5941,14.0712,18.8703,16.7395,DOWN,0
2001-03-30,18.1002,18.8222,14.1173,18.9693,16.7331,DOWN,0
2001-04-02,17.855,18.3363,14.1619,18.9193,16.7451,DOWN,0
2001-04-03,17.2192,17.8913,14.2048,18.4843,16.7721,UP,1
2001-04-04,17.469,17.3237,14.2476,18.0457,16.7849,UP,1
2001-04-05,17.9004,17.9367,14.2946,17.7087,16.7956,DOWN,0
2001-04-06,17.1102,17.8232,14.338,17.5108,16.7949,UP,1
2001-04-09,18.0048,17.2238,14.3861,17.5407,16.8167,UP,1
2001-04-10,18.7995,18.1183,14.4385,17.8568,16.8625,DOWN,0
2001-04-11,18.6178,19.2309,14.4898,18.0865,16.8989,DOWN,0
2001-04-12,18.4589,18.5951,14.5384,18.1982,16.9339,UP,1
2001-04-16,18.4907,18.7541,14.5875,18.4743,16.9758,DOWN,0
2001-04-17,18.0275,18.4816,14.6314,18.4789,17.0122,UP,1
2001-04-18,18.8449,18.2773,14.6796,18.488,17.061,UP,1
2001-04-19,19.9756,18.8449,14.7334,18.7595,17.1255,DOWN,0
2001-04-20,19.6259,19.9165,14.7823,18.9929,17.1842,DOWN,0
2001-04-23,19.1037,19.6259,14.8284,19.1155,17.2408,UP,1
2001-04-24,19.4488,19.2172,14.8748,19.3998,17.3074,UP,1
2001-04-25,20.3207,19.526,14.9269,19.6949,17.3838,DOWN,0
2001-04-26,20.0482,20.525,14.9774,19.7095,17.4503,UP,1
2001-04-27,20.3888,20.4115,15.0268,19.862,17.5243,DOWN,0
2001-04-30,19.8757,20.4342,15.0742,20.0164,17.5812,DOWN,0
2001-05-01,19.6713,19.7985,15.1204,20.0609,17.6404,DOWN,0
2001-05-02,19.5215,19.9347,15.1656,19.9011,17.7071,UP,1
2001-05-03,19.526,19.3444,15.2122,19.7967,17.7779,UP,1
2001-05-04,20.298,19.526,15.2626,19.7785,17.8738,DOWN,0
2001-05-07,20.0709,20.2526,15.3111,19.8175,17.9673,DOWN,0
2001-05-08,20.0255,20.298,15.3579,19.8884,18.0441,DOWN,0
2001-05-09,19.6759,20.0255,15.4036,19.9193,18.118,UP,1
2001-05-10,20.3479,19.9347,15.4519,20.0836,18.2025,DOWN,0
2001-05-11,19.6622,20.3661,15.4973,19.9565,18.2793,UP,1
2001-05-14,19.6668,19.5487,15.5419,19.8757,18.3484,DOWN,0
2001-05-15,19.4034,19.685,15.5862,19.7512,18.4077,UP,1
2001-05-16,19.4806,18.9584,15.6291,19.7122,18.4642,UP,1
2001-05-17,19.5033,19.299,15.6708,19.5433,18.5123,UP,1
2001-05-18,19.5714,19.7077,15.7143,19.5251,18.5677,DOWN,0
2001-05-21,18.2546,19.6168,15.75,19.2427,18.6054,DOWN,0
2001-05-22,18.2137,18.3,15.7834,19.0047,18.6541,DOWN,0
2001-05-23,17.4099,18.2091,15.8085,18.5906,18.6829,DOWN,0
2001-05-24,17.0648,17.4826,15.8301,18.1029,18.7117,DOWN,0
2001-05-25,16.5835,17.0058,15.8507,17.5053,18.724,DOWN,0
2001-05-29,16.2883,16.4064,15.8701,17.1121,18.7381,UP,1
2001-05-30,16.6198,16.2929,15.8895,16.7933,18.7404,UP,1
2001-05-31,16.8015,16.7788,15.9083,16.6716,18.7336,UP,1
2001-06-01,17.5008,16.756,15.9322,16.7588,18.7291,DOWN,0
2001-06-04,17.1193,17.4372,15.9568,16.8659,18.7264,UP,1
2001-06-05,17.6461,17.4372,15.9847,17.1375,18.7272,UP,1
2001-06-06,17.6642,17.5961,16.0131,17.3464,18.7184,DOWN,0
2001-06-07,17.4372,17.5507,16.0401,17.4735,18.6792,UP,1
2001-06-08,17.5235,17.3691,16.0687,17.4781,18.6364,DOWN,0
2001-06-11,17.1193,17.5235,16.0976,17.4781,18.5871,DOWN,0
2001-06-12,16.529,17.1193,16.1217,17.2546,18.5557,DOWN,0
2001-06-13,16.4336,16.529,16.1443,17.0085,18.5273,DOWN,0
2001-06-14,16.025,16.4336,16.1657,16.7261,18.5034,UP,1
2001-06-15,16.1112,16.0113,16.1869,16.4436,18.4762,UP,1
2001-06-18,16.1657,16.3247,16.2056,16.2529,18.4416,UP,1
2001-06-19,16.4246,16.4382,16.225,16.232,18.4278,UP,1
2001-06-20,18.5179,17.5961,16.2545,16.6489,18.4381,UP,1
2001-06-21,19.1945,18.8449,16.2886,17.2828,18.446,DOWN,0
2001-06-22,18.5724,19.4125,16.3197,17.775,18.4451,UP,1
2001-06-25,18.6814,18.7086,16.3514,18.2782,18.4495,UP,1
2001-06-26,18.7359,19.2536,16.3837,18.7404,18.4544,UP,1
2001-06-27,19.1446,18.7359,16.4152,18.8658,18.4768,UP,1
2001-06-28,19.9574,19.1627,16.4531,19.0183,18.499,DOWN,0
2001-06-29,18.9357,19.8439,16.4859,19.091,18.4782,UP,1
2001-07-02,19.2536,18.9357,16.5186,19.2054,18.4708,UP,1
2001-07-03,19.8893,19.4806,16.5572,19.4361,18.4865,UP,1
2001-07-05,20.1617,19.8893,16.5992,19.6395,18.5008,DOWN,0
2001-07-06,19.576,20.139,16.6375,19.5633,18.4859,UP,1
2001-07-09,20.0573,19.5442,16.676,19.7876,18.4861,UP,1
2001-07-10,20.298,20.6613,16.7148,19.9965,18.4842,UP,1
2001-07-11,20.4115,20.298,16.7536,20.1009,18.495,UP,1
2001-07-12,21.2834,20.8656,16.7959,20.3252,18.5272,DOWN,0
2001-07-13,21.0926,21.3424,16.8381,20.6286,18.5586,UP,1
2001-07-16,21.7965,21.138,16.8826,20.9764,18.604,DOWN,0
2001-07-17,21.2652,21.5013,16.9228,21.1698,18.6234,UP,1
2001-07-18,21.9827,21.2743,16.9652,21.4841,18.6616,UP,1
2001-07-19,22.5094,22.1144,17.0092,21.7293,18.7113,DOWN,0
2001-07-20,22.0235,22.4776,17.0484,21.9155,18.7582,DOWN,0
2001-07-23,21.2289,22.2733,17.0833,21.8019,18.7759,DOWN,0
2001-07-24,20.7521,21.2062,17.1223,21.6993,18.7977,DOWN,0
2001-07-25,20.4796,20.7521,17.1587,21.3987,18.8139,UP,1
2001-07-26,20.4932,20.4796,17.1898,20.9955,18.8357,DOWN,0
2001-07-27,20.1617,20.7067,17.2205,20.6231,18.8493,UP,1
2001-07-30,20.2072,20.2299,17.2522,20.4188,18.8634,UP,1
2001-07-31,20.8383,20.3207,17.2888,20.436,18.8887,UP,1
2001-08-01,20.8747,20.8656,17.3283,20.515,18.9411,DOWN,0
2001-08-02,20.525,20.8656,17.3644,20.5214,18.9874,DOWN,0
2001-08-03,20.1163,20.5023,17.3986,20.5123,19.0415,DOWN,0
2001-08-06,19.0719,20.0028,17.4284,20.2853,19.0816,DOWN,0
2001-08-07,18.5815,19.0492,17.4537,19.8339,19.1216,DOWN,0
2001-08-08,18.5543,18.5497,17.4795,19.3698,19.1669,UP,1
2001-08-09,18.6178,18.8222,17.5064,18.9884,19.2069,DOWN,0
2001-08-10,18.4407,18.6178,17.5307,18.6533,19.2397,DOWN,0
2001-08-13,18.2273,18.1864,17.5569,18.4843,19.2542,DOWN,0
2001-08-14,17.7778,18.1637,17.5786,18.3236,19.2674,DOWN,0
2001-08-15,17.4871,17.7778,17.5992,18.1102,19.2642,UP,1
2001-08-16,18.4634,17.6188,17.6202,18.0793,19.2802,DOWN,0
2001-08-17,17.9776,18.3908,17.6371,17.9866,19.291,UP,1
2001-08-20,18.0502,18.1864,17.6547,17.9512,19.3015,DOWN,0
2001-08-21,17.8459,18.1183,17.6693,17.9648,19.316,DOWN,0
2001-08-22,17.7278,18.0502,17.6823,18.013,19.34,UP,1
2001-08-23,18.3454,18.1637,17.6968,17.9894,19.3783,UP,1
2001-08-24,19.3444,18.6178,17.7159,18.2627,19.4446,DOWN,0
2001-08-27,18.8948,19.3444,17.7317,18.4317,19.5003,UP,1
2001-08-28,18.8994,18.8903,17.7483,18.6424,19.555,UP,1
2001-08-29,19.299,18.9811,17.7721,18.9566,19.6125,UP,1
2001-08-30,19.685,19.2536,17.7953,19.2245,19.6358,UP,1
2001-08-31,20.2299,19.685,17.8222,19.4016,19.6565,UP,1
2001-09-04,20.4751,20.2299,17.8503,19.7176,19.6946,DOWN,0
2001-09-05,19.9983,20.3207,17.8775,19.9374,19.7209,DOWN,0
2001-09-06,19.2672,19.9347,17.8999,19.9311,19.7315,DOWN,0
2001-09-07,18.1183,19.1173,17.9171,19.6177,19.711,DOWN,0
2001-09-10,17.7641,17.7096,17.9303,19.1246,19.6672,DOWN,0
2001-09-17,16.4881,17.2328,17.9384,18.3272,19.6182,DOWN,0
2001-09-18,16.4246,16.4881,17.9457,17.6125,19.5616,UP,1
2001-09-19,16.4836,16.529,17.9513,17.0557,19.4935,DOWN,0
2001-09-20,15.0532,15.916,17.9491,16.4427,19.3913,DOWN,0
2001-09-21,14.9715,15.0986,17.9483,15.8842,19.2992,UP,1
2001-09-24,16.0613,15.4392,17.9567,15.7988,19.2193,DOWN,0
2001-09-25,15.9568,16.0613,17.9607,15.7053,19.1325,DOWN,0
2001-09-26,15.7162,16.1203,17.9648,15.5518,19.0386,UP,1
2001-09-27,16.2338,15.4846,17.9631,15.7879,18.9376,UP,1
2001-09-28,16.3655,16.1203,17.9657,16.0667,18.8431,DOWN,0
2001-10-01,15.916,16.2565,17.9627,16.0377,18.7255,DOWN,0
2001-10-02,15.8842,16.0295,17.956,16.0231,18.6178,UP,1
2001-10-03,17.0194,15.8842,17.9519,16.2838,18.5186,DOWN,0
2001-10-04,16.7697,17.301,17.9534,16.391,18.4038,DOWN,0
2001-10-05,16.2111,16.5971,17.9503,16.3601,18.2875,DOWN,0
