ticker,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-02-10,277.2248,278.1476,259.1352,278.4552,278.1061,UP,1
2005-02-11,278.609,276.8403,259.374,278.4244,278.1384,UP,1
2005-02-14,279.3011,278.609,259.6151,278.5628,278.1968,UP,1
2005-02-15,279.8394,278.9166,259.8627,278.5013,278.2829,DOWN,0
2005-02-16,278.5321,278.8397,260.0903,278.7013,278.3675,DOWN,0
2005-02-17,277.071,277.84,260.3052,278.6705,278.4783,DOWN,0
2005-02-18,275.9175,277.3017,260.5125,278.1322,278.5044,DOWN,0
2005-02-22,271.8418,273.6874,260.7001,276.6403,278.4014,DOWN,0
2005-02-23,271.2266,270.3038,260.9027,274.9178,278.183,UP,1
2005-02-24,273.3798,269.9193,261.115,273.8873,277.8861,UP,1
2005-02-25,273.9181,273.3798,261.3215,273.2567,277.6154,DOWN,0
2005-02-28,270.6883,272.3801,261.506,272.2109,277.2786,UP,1
2005-03-01,270.8421,271.2266,261.6933,272.011,276.9879,UP,1
2005-03-02,273.7643,269.7655,261.9024,272.5185,276.8111,DOWN,0
2005-03-03,273.3798,274.8409,262.117,272.5185,276.5711,UP,1
2005-03-04,277.7631,275.4561,262.3358,273.2875,276.4096,UP,1
2005-03-07,277.84,277.7631,262.5619,274.7178,276.3004,DOWN,0
2005-03-08,277.3017,277.071,262.786,276.0098,276.1913,DOWN,0
2005-03-09,274.8409,275.9175,262.9817,276.2251,276.0636,UP,1
2005-03-10,277.84,275.6868,263.1874,277.1171,275.9775,DOWN,0
2005-03-11,275.4561,277.071,263.3647,276.6557,275.8637,UP,1
2005-03-14,278.5321,275.3023,263.5543,276.7941,275.8052,DOWN,0
2005-03-15,276.8403,278.9935,263.7365,276.7019,275.7283,DOWN,0
2005-03-16,274.8409,275.3792,263.9142,276.7019,275.5976,DOWN,0
2005-03-17,271.9956,274.1488,264.0806,275.533,275.4776,UP,1
2005-03-18,275.9175,272.3032,264.2644,275.6253,275.4699,UP,1
2005-03-21,276.9172,274.764,264.4571,275.3023,275.4376,DOWN,0
2005-03-22,272.9953,276.8403,264.6212,274.5333,275.3607,DOWN,0
2005-03-23,272.9953,272.9953,264.7681,274.1642,275.2977,UP,1
2005-03-24,274.764,275.9944,264.9319,274.7178,275.3484,UP,1
2005-03-28,276.6096,276.0713,265.1161,274.8563,275.393,DOWN,0
2005-03-29,273.226,275.4561,265.2714,274.118,275.4392,UP,1
2005-03-30,278.3783,273.7643,265.4495,275.1946,275.5438,DOWN,0
2005-03-31,277.3017,277.6093,265.6129,276.0559,275.5591,DOWN,0
2005-04-01,272.7646,278.2245,265.7421,275.656,275.5637,DOWN,0
2005-04-04,270.9959,273.1491,265.8528,274.5333,275.5438,UP,1
2005-04-05,272.9953,270.8421,265.9651,274.4871,275.6007,DOWN,0
2005-04-06,272.9953,273.6105,266.0766,273.4105,275.6376,UP,1
2005-04-07,275.1485,273.6105,266.1892,272.9799,275.6499,DOWN,0
2005-04-08,274.8409,274.5333,266.2784,273.3952,275.6883,UP,1
2005-04-11,275.4561,275.3023,266.3765,274.2872,275.7206,UP,1
2005-04-12,277.5324,274.3026,266.5268,275.1946,275.7729,DOWN,0
2005-04-13,274.0719,277.2248,266.6549,275.4099,275.6976,DOWN,0
2005-04-14,272.9953,276.6865,266.7768,274.9793,275.5776,UP,1
2005-04-15,274.9178,275.4561,266.9056,274.9947,275.5007,UP,1
2005-04-18,276.8403,274.9178,267.059,275.2715,275.4899,DOWN,0
2005-04-19,276.8403,278.7628,267.2255,275.1331,275.4515,DOWN,0
2005-04-20,273.1491,275.6868,267.3674,274.9485,275.3423,UP,1
2005-04-21,277.7631,275.3023,267.525,275.9021,275.2946,DOWN,0
2005-04-22,277.6093,276.8403,267.6942,276.4404,275.2961,UP,1
2005-04-25,279.7625,279.5318,267.8561,277.0248,275.3469,DOWN,0
2005-04-26,278.2245,279.9163,267.9937,277.3017,275.3392,UP,1
2005-04-27,279.9163,277.2248,268.1306,278.6551,275.3515,DOWN,0
2005-04-28,274.3026,277.4555,268.2282,277.963,275.2408,UP,1
2005-04-29,278.3783,275.4561,268.3371,278.1168,275.2377,UP,1
2005-05-02,278.7628,277.4555,268.4586,277.9169,275.2715,DOWN,0
2005-05-03,277.6093,277.2248,268.5689,277.7938,275.3054,UP,1
2005-05-04,278.3783,277.6862,268.6839,277.4862,275.4361,DOWN,0
2005-05-05,275.6868,277.9938,268.8088,277.7631,275.5253,DOWN,0
2005-05-06,275.6868,275.4561,268.923,277.2248,275.5714,UP,1
2005-05-09,278.609,275.6099,269.0657,277.194,275.6653,DOWN,0
2005-05-10,275.533,277.3017,269.201,276.7788,275.7621,UP,1
2005-05-11,278.3014,276.0713,269.3314,276.7634,275.9113,DOWN,0
2005-05-12,275.8406,278.1476,269.4306,276.7941,275.9529,DOWN,0
2005-05-13,274.5333,275.8406,269.5263,276.5634,275.9759,UP,1
2005-05-16,278.6859,275.6868,269.6413,276.5788,275.9944,UP,1
2005-05-17,280.3777,277.6093,269.7643,277.5478,276.0451,UP,1
2005-05-18,283.7613,280.6853,269.9193,278.6397,276.1743,UP,1
2005-05-19,283.9151,283.7613,270.0746,280.2547,276.3558,UP,1
2005-05-20,284.5303,284.1458,270.2584,282.2541,276.4896,UP,1
2005-05-23,285.9145,283.223,270.476,283.6998,276.6988,DOWN,0
2005-05-24,285.0686,284.6841,270.6767,284.638,276.8295,DOWN,0
2005-05-25,283.4537,285.2224,270.8602,284.5764,276.9618,UP,1
2005-05-26,284.0689,284.6841,271.0424,284.6072,277.1464,DOWN,0
2005-05-27,283.6075,283.9151,271.245,284.4226,277.3786,DOWN,0
2005-05-31,280.5315,283.6075,271.4215,283.346,277.4709,UP,1
2005-06-01,283.992,280.5315,271.5995,283.1307,277.6124,DOWN,0
2005-06-02,283.7613,283.992,271.7826,283.1922,277.8277,DOWN,0
2005-06-03,282.2233,282.9923,271.9333,282.8231,278.0122,DOWN,0
2005-06-06,281.5312,281.8388,272.0832,282.4079,278.1476,UP,1
2005-06-07,283.2999,282.7616,272.2444,282.9615,278.2814,DOWN,0
2005-06-08,282.9923,284.3765,272.4093,282.7616,278.4767,DOWN,0
2005-06-09,282.9154,282.6078,272.5693,282.5924,278.5675,DOWN,0
2005-06-10,281.685,282.2233,272.7169,282.4848,278.6551,DOWN,0
2005-06-13,281.0698,281.6081,272.8615,282.3925,278.8212,DOWN,0
2005-06-14,279.9932,280.6853,273.0014,281.7311,279.0012,DOWN,0
2005-06-15,279.3011,280.3008,273.1456,280.9929,279.1273,DOWN,0
2005-06-16,277.6862,278.9166,273.2733,279.9471,279.2211,UP,1
2005-06-17,280.6853,278.4552,273.4125,279.7471,279.3319,DOWN,0
2005-06-20,278.9935,279.3011,273.534,279.3319,279.4149,DOWN,0
2005-06-21,277.9938,278.9166,273.6612,278.932,279.4657,DOWN,0
2005-06-22,274.6871,278.609,273.7527,278.0092,279.4088,DOWN,0
2005-06-23,266.5357,272.9953,273.7912,275.7791,279.258,UP,1
2005-06-24,267.4585,267.2278,273.8266,273.1337,279.1473,DOWN,0
2005-06-27,266.1512,266.9971,273.8546,270.5652,278.972,UP,1
2005-06-28,270.3038,267.9199,273.9085,269.0272,278.8412,DOWN,0
2005-06-29,269.1503,270.5345,273.9538,267.9199,278.6874,DOWN,0
2005-06-30,266.4588,269.1503,273.9969,267.9045,278.5536,UP,1
2005-07-01,267.1509,267.9968,274.0434,267.843,278.3414,DOWN,0
2005-07-05,266.9971,266.305,274.0627,268.0122,278.1291,DOWN,0
2005-07-06,263.9211,265.6898,274.0669,266.7356,277.8123,DOWN,0
2005-07-07,262.8445,262.8445,274.0561,265.4745,277.5047,UP,1
2005-07-08,269.0734,264.3825,274.0969,265.9974,277.2878,UP,1
2005-07-11,269.9962,270.6114,274.1619,266.5664,277.2017,DOWN,0
2005-07-12,269.9193,269.5348,274.2268,267.1509,277.0325,UP,1
2005-07-13,270.5345,269.9193,274.306,268.4736,276.868,UP,1
2005-07-14,273.995,272.1494,274.3952,270.7037,276.7957,DOWN,0
2005-07-15,273.226,271.7649,274.4752,271.5342,276.6926,DOWN,0
2005-07-18,270.6883,272.0725,274.5375,271.6726,276.5927,UP,1
2005-07-19,271.688,271.9187,274.5898,272.0263,276.5127,DOWN,0
2005-07-20,271.4573,271.688,274.6352,272.2109,276.3697,DOWN,0
2005-07-21,269.1503,270.5345,274.6717,271.242,276.242,UP,1
2005-07-22,269.6886,270.9959,274.6982,270.5345,276.0697,DOWN,0
2005-07-25,267.3816,270.6883,274.7298,269.8731,275.9006,DOWN,0
2005-07-26,266.8433,267.843,274.7667,268.9042,275.7468,UP,1
2005-07-27,267.6123,266.9202,274.7974,268.1352,275.5253,UP,1
2005-07-28,268.2275,268.2275,274.8305,267.9506,275.2823,DOWN,0
2005-07-29,265.3053,267.6123,274.8609,267.074,274.9132,DOWN,0
2005-08-01,263.3828,265.8436,274.8913,266.2742,274.5025,DOWN,0
2005-08-02,263.3828,263.3828,274.9182,265.5821,274.0796,DOWN,0
2005-08-03,263.0752,263.4597,274.9305,264.6747,273.6228,DOWN,0
2005-08-04,261.5372,262.6138,274.9528,263.3366,273.1522,DOWN,0
2005-08-05,259.9992,260.3068,274.9755,262.2754,272.6831,DOWN,0
2005-08-08,259.6147,260.3068,274.9905,261.5218,272.194,UP,1
2005-08-09,262.5369,261.2296,275.0362,261.3526,271.7726,DOWN,0
2005-08-10,260.5375,263.7673,275.0739,260.8451,271.3727,UP,1
2005-08-11,265.3822,261.6141,275.1077,261.6141,271.0005,DOWN,0
2005-08-12,263.3828,263.9211,275.1193,262.2908,270.5929,DOWN,0
2005-08-15,263.0752,262.3831,275.1262,262.9829,270.21,DOWN,0
2005-08-16,260.5375,262.3062,275.117,262.583,269.7901,UP,1
2005-08-17,262.2293,260.5375,275.1189,262.9214,269.3687,DOWN,0
2005-08-18,261.3834,261.7679,275.1166,262.1216,268.9365,DOWN,0
2005-08-19,261.0758,262.1524,275.102,261.6602,268.4997,UP,1
2005-08-22,261.2296,261.9986,275.0589,261.2911,268.0906,DOWN,0
2005-08-23,261.2296,261.4603,275.012,261.4295,267.6938,DOWN,0
2005-08-24,257.9229,260.8451,274.9512,260.5682,267.2524,DOWN,0
2005-08-25,257.6153,257.6153,274.8774,259.8146,266.8187,DOWN,0
2005-08-26,256.6925,257.6153,274.8028,258.9379,266.3988,UP,1
2005-08-29,258.3843,255.0776,274.7182,258.3689,265.9528,DOWN,0
2005-08-30,255.6159,257.6153,274.6025,257.2461,265.4852,UP,1
2005-08-31,258.4612,255.3083,274.5068,257.3538,265.0946,DOWN,0
2005-09-01,254.8469,257.077,274.3929,256.8001,264.6978,UP,1
2005-09-02,256.308,256.8463,274.2768,256.7232,264.4932,UP,1
2005-09-06,260.9989,257.2308,274.1657,257.2461,264.364,UP,1
2005-09-07,261.5372,260.6144,274.0788,258.4304,264.2717,DOWN,0
2005-09-08,260.3068,261.5372,273.9927,258.7995,264.0718,UP,1
2005-09-09,261.3065,260.9989,273.9223,260.0915,263.9149,UP,1
2005-09-12,264.767,261.4603,273.8758,261.7833,263.8811,DOWN,0
2005-09-13,263.6135,264.1518,273.8312,262.3062,263.8103,DOWN,0
2005-09-14,261.8448,263.5366,273.7831,262.3677,263.7073,UP,1
2005-09-15,264.3825,261.9986,273.7454,263.1828,263.7165,UP,1
2005-09-16,265.0746,265.4591,273.6858,263.9365,263.7611,DOWN,0
2005-09-19,261.8448,263.7673,273.6132,263.352,263.6166,DOWN,0
2005-09-20,260.2299,262.5369,273.5367,262.6753,263.4212,DOWN,0
2005-09-21,257.9998,257.7691,273.4551,261.9063,263.1828,DOWN,0
2005-09-22,256.0773,256.308,273.3779,260.2453,262.8937,UP,1
2005-09-23,256.8463,256.0773,273.289,258.5996,262.5507,DOWN,0
2005-09-26,255.8466,258.2305,273.1833,257.3999,262.2031,UP,1
2005-09-27,258.6919,257.3846,273.066,257.0923,261.9632,DOWN,0
2005-09-28,257.5384,258.9995,272.9126,257.0001,261.6802,UP,1
2005-09-29,258.7688,256.0773,272.7692,257.5384,261.4264,UP,1
2005-09-30,258.9226,258.7688,272.6262,257.9536,261.2219,DOWN,0
2005-10-03,255.539,258.3843,272.477,257.8921,260.9389,DOWN,0
2005-10-04,252.6168,256.308,272.327,256.6771,260.6436,DOWN,0
2005-10-05,251.3095,252.6168,272.1567,255.4313,260.3329,UP,1
2005-10-06,258.3074,255.1545,272.019,255.339,260.1468,UP,1
2005-10-07,263.1521,260.6913,271.9183,256.1849,260.0453,DOWN,0
2005-10-10,261.3834,263.229,271.8114,257.3538,259.9669,DOWN,0
2005-10-11,259.9223,261.3834,271.7049,258.8149,259.8977,DOWN,0
2005-10-12,259.9223,258.2305,271.5938,260.5375,259.8285,UP,1
2005-10-13,261.6141,259.9223,271.4961,261.1988,259.7992,UP,1
2005-10-14,264.0749,264.5363,271.4092,261.3834,259.85,DOWN,0
2005-10-17,261.5372,263.0752,271.3135,261.4141,259.8807,DOWN,0
2005-10-18,261.4603,261.4603,271.2139,261.7217,259.9177,UP,1
2005-10-19,264.6132,260.922,271.147,262.6599,259.9592,DOWN,0
2005-10-20,260.5375,264.9977,271.0682,262.4446,259.9592,DOWN,0
2005-10-21,259.384,261.0758,270.9724,261.5064,259.8392,UP,1
2005-10-24,262.46,259.6147,270.9005,261.691,259.8208,DOWN,0
2005-10-25,260.7682,261.5372,270.8236,261.5526,259.7746,DOWN,0
2005-10-26,259.1533,261.3065,270.7583,260.4606,259.7469,DOWN,0
2005-10-27,258.2305,258.615,270.6775,259.9992,259.667,UP,1
2005-10-28,261.8448,258.9995,270.6321,260.4913,259.6762,DOWN,0
2005-10-31,260.7682,261.4603,270.5702,260.153,259.67,DOWN,0
2005-11-01,258.3843,260.7682,270.4795,259.6762,259.6131,UP,1
2005-11-02,259.9992,258.3843,270.4168,259.8454,259.5885,UP,1
2005-11-03,261.3065,260.6913,270.3634,260.4606,259.6562,UP,1
2005-11-04,261.6141,261.3065,270.3207,260.4144,259.7362,DOWN,0
2005-11-07,261.6141,262.2293,270.273,260.5836,259.8346,DOWN,0
2005-11-08,259.6147,260.5375,270.1984,260.8297,259.8592,UP,1
2005-11-09,260.8451,260.3068,270.1381,260.9989,259.9638,UP,1
2005-11-10,265.3053,261.2296,270.0954,261.7986,260.1007,UP,1
2005-11-11,266.4588,265.6898,270.0531,262.7676,260.3329,DOWN,0
2005-11-14,264.5363,266.5357,269.9866,263.352,260.4975,DOWN,0
2005-11-15,264.5363,264.6132,269.9143,264.3363,260.5682,UP,1
2005-11-16,265.6129,264.4594,269.8485,265.2899,260.6497,UP,1
2005-11-17,266.5357,265.9205,269.7943,265.536,260.7743,UP,1
2005-11-18,274.9178,271.8418,269.7751,267.2278,261.0465,UP,1
2005-11-21,278.3783,274.9947,269.7739,269.9962,261.3188,DOWN,0
2005-11-22,277.3017,277.2248,269.7597,272.5493,261.5925,DOWN,0
2005-11-23,276.3789,277.2248,269.7539,274.7025,261.8832,UP,1
2005-11-25,278.3783,276.8403,269.7597,277.071,262.1631,DOWN,0
2005-11-28,276.6865,278.3783,269.7501,277.4247,262.3954,DOWN,0
2005-11-29,276.302,277.84,269.7351,277.0095,262.6845,DOWN,0
2005-11-30,274.6871,276.4558,269.7093,276.4865,262.9737,UP,1
2005-12-01,274.9178,275.6868,269.6913,276.1943,263.312,DOWN,0
2005-12-02,272.9953,274.9178,269.6709,275.1177,263.6504,UP,1
2005-12-05,275.0716,272.3801,269.6667,274.7947,264.0149,UP,1
2005-12-06,275.3023,276.0713,269.684,274.5948,264.404,DOWN,0
2005-12-07,273.5336,275.3023,269.6955,274.3641,264.7008,DOWN,0
2005-12-08,271.8418,273.5336,269.6878,273.7489,264.9869,UP,1
2005-12-09,273.226,272.457,269.6844,273.795,265.2761,UP,1
2005-12-12,273.3798,274.2257,269.6978,273.4567,265.5652,DOWN,0
2005-12-13,272.7646,272.9953,269.7074,272.9491,265.9097,UP,1
2005-12-14,275.0716,274.3026,269.714,273.2567,266.3588,UP,1
2005-12-15,276.8403,276.3789,269.7313,274.2564,266.8694,UP,1
2005-12-16,277.3017,277.071,269.729,275.0716,267.2493,DOWN,0
2005-12-19,275.4561,276.8403,269.717,275.4868,267.4954,DOWN,0
2005-12-20,273.3029,274.3026,269.697,275.5945,267.7338,DOWN,0
2005-12-21,271.6111,274.2257,269.6809,274.9024,267.9676,UP,1
2005-12-22,272.3801,270.4576,269.6536,274.0104,268.2167,DOWN,0
2005-12-23,272.3801,273.4567,269.6382,273.026,268.432,DOWN,0
2005-12-27,269.6117,273.5336,269.5936,271.8572,268.5428,UP,1
2005-12-28,269.9962,269.6117,269.5594,271.1958,268.7119,UP,1
2005-12-29,270.6114,269.9962,269.5382,270.9959,268.895,DOWN,0
2005-12-30,269.5348,270.0731,269.5259,270.4268,268.9934,UP,1
2006-01-03,271.9956,269.9193,269.5063,270.3499,269.2226,DOWN,0
2006-01-04,271.6111,271.8418,269.4798,270.7498,269.4671,DOWN,0
2006-01-05,270.919,271.6111,269.4694,270.9344,269.6363,UP,1
2006-01-06,272.7646,272.0725,269.4683,271.365,269.8762,DOWN,0
2006-01-09,272.0725,272.2263,269.4548,271.8725,270.1346,DOWN,0
2006-01-10,270.6114,271.2266,269.4248,271.5957,270.3822,UP,1
2006-01-11,272.457,270.2269,269.421,271.7649,270.5945,DOWN,0
2006-01-12,269.1503,272.6108,269.3748,271.4111,270.7621,UP,1
2006-01-13,269.9193,268.3813,269.3379,270.8421,270.9928,DOWN,0
2006-01-17,268.6889,268.7658,269.3175,270.1654,271.1666,DOWN,0
2006-01-18,267.7661,268.3813,269.3014,269.5963,271.2958,DOWN,0
2006-01-19,266.6895,268.3813,269.2699,268.4428,271.3973,DOWN,0
2006-01-20,256.6156,263.7673,269.188,265.9359,271.2973,DOWN,0
2006-01-23,256.0004,257.846,269.0922,263.1521,271.225,DOWN,0
2006-01-24,253.4627,255.8543,268.9853,260.1068,271.0774,DOWN,0
2006-01-25,251.9247,254.9238,268.8677,256.9385,270.8098,UP,1
2006-01-26,253.9241,253.232,268.7496,254.3855,270.5591,DOWN,0
2006-01-27,253.3858,253.3858,268.6462,253.7395,270.3361,DOWN,0
2006-01-30,253.232,253.0013,268.5474,253.1858,270.11,DOWN,0
2006-01-31,251.8478,253.0013,268.432,252.8628,269.8347,UP,1
2006-02-01,254.8469,251.1557,268.3221,253.4473,269.6009,DOWN,0
2006-02-02,253.0013,254.3086,268.2029,253.2627,269.1626,DOWN,0
2006-02-03,252.6168,252.2323,268.1002,253.1089,268.6474,DOWN,0
2006-02-06,251.8478,252.6168,267.9706,252.8321,268.1383,DOWN,0
2006-02-07,248.4642,251.1557,267.8249,252.1554,267.58,UP,1
2006-02-08,251.7709,248.4642,267.6849,251.5402,267.0478,UP,1
2006-02-09,253.1551,252.0785,267.5596,251.5709,266.5772,UP,1
2006-02-10,255.9235,253.1551,267.4396,252.2323,266.1696,DOWN,0
2006-02-13,255.6928,255.3083,267.3466,253.0013,265.7897,UP,1
2006-02-14,257.3077,255.1545,267.2412,254.77,265.4375,DOWN,0
2006-02-15,257.3077,257.9229,267.134,255.8773,265.1238,DOWN,0
2006-02-16,256.4618,257.1539,267.0282,256.5387,264.7516,UP,1
2006-02-17,258.4612,256.4618,266.9286,257.0462,264.4148,DOWN,0
2006-02-21,256.5387,258.4612,266.8329,257.2154,264.0749,UP,1
2006-02-22,258.6919,257.9998,266.7479,257.4922,263.8119,DOWN,0
2006-02-23,255.7697,255.6928,266.6337,257.1846,263.4628,DOWN,0
2006-02-24,254.8469,255.6928,266.5303,256.8616,263.0921,UP,1
2006-02-27,256.2311,255.4621,266.4199,256.4156,262.7614,DOWN,0
2006-02-28,252.7706,255.3083,266.3046,255.662,262.3154,DOWN,0
2006-03-01,251.9247,253.5396,266.1915,254.3086,261.8171,UP,1
2006-03-02,252.6168,251.9247,266.0612,253.678,261.3234,UP,1
2006-03-03,254.2317,251.8478,265.9305,253.5549,260.8989,UP,1
2006-03-06,254.5393,254.2317,265.7844,253.2166,260.5236,UP,1
2006-03-07,254.9238,254.0779,265.6394,253.6472,260.1899,UP,1
2006-03-08,257.077,254.77,265.5021,254.6777,259.8838,DOWN,0
2006-03-09,255.3083,256.9155,265.3491,255.216,259.5424,UP,1
2006-03-10,258.7688,255.9235,265.2176,256.1234,259.3255,UP,1
2006-03-13,258.9226,258.8457,265.095,257.0001,259.1041,UP,1
2006-03-14,259.7685,259.0917,264.9735,257.969,258.8872,UP,1
2006-03-15,264.6901,259.7685,264.8789,259.4916,258.7903,DOWN,0
2006-03-16,264.3825,264.8593,264.7981,261.3065,258.638,UP,1
2006-03-17,265.3822,265.0746,264.7051,262.6292,258.5135,DOWN,0
2006-03-20,265.3053,265.6129,264.6128,263.9057,258.4012,DOWN,0
2006-03-21,264.0749,265.3822,264.522,264.767,258.2274,UP,1
2006-03-22,265.536,264.3825,264.4421,264.9362,258.0967,DOWN,0
2006-03-23,262.3831,264.9208,264.3375,264.5363,257.9321,DOWN,0
2006-03-24,261.0758,261.691,264.2279,263.675,257.7045,DOWN,0
2006-03-27,259.8454,260.4606,264.1126,262.583,257.5184,DOWN,0
2006-03-28,258.3843,259.2302,263.9961,261.4449,257.2877,UP,1
2006-03-29,260.922,257.9998,263.8953,260.5221,257.1323,UP,1
2006-03-30,266.4588,261.9986,263.8276,261.3372,257.1062,UP,1
2006-03-31,267.4585,267.1509,263.7684,262.6138,257.1216,DOWN,0
2006-04-03,266.7664,267.5354,263.7138,263.998,257.3246,UP,1
2006-04-04,266.8433,268.1506,263.6446,265.6898,257.5414,DOWN,0
2006-04-05,264.6901,266.4588,263.5731,266.4434,257.766,UP,1
2006-04-06,265.3822,263.7673,263.51,266.2281,258.0351,DOWN,0
2006-04-07,261.691,265.6898,263.4451,265.0746,258.1905,DOWN,0
2006-04-10,260.8451,261.9217,263.4166,263.8903,258.3397,UP,1
2006-04-11,261.8448,260.8451,263.3885,262.8906,258.5119,UP,1
2006-04-12,264.9977,263.7673,263.3828,262.9521,258.7749,DOWN,0
2006-04-13,260.6144,262.9214,263.3343,261.9986,258.8903,DOWN,0
2006-04-17,256.0004,259.6147,263.2686,260.8605,258.9503,UP,1
2006-04-18,260.4606,257.7691,263.2386,260.7836,259.1071,UP,1
2006-04-19,260.6144,261.0758,263.2059,260.5375,259.2825,UP,1
2006-04-20,262.3831,259.9223,263.1828,260.0146,259.5608,DOWN,0
2006-04-21,261.2296,263.3828,263.1694,260.1376,259.75,DOWN,0
2006-04-24,260.922,259.9992,263.1598,261.1219,259.9054,UP,1
2006-04-25,261.2296,261.4603,263.1205,261.2757,260.0115,UP,1
2006-04-26,262.46,261.9986,263.0829,261.6448,260.1468,UP,1
2006-04-27,264.767,260.6913,263.0571,262.1216,260.296,UP,1
2006-04-28,265.9974,265.2284,263.0344,263.0752,260.4698,DOWN,0
2006-05-01,264.4594,266.3819,262.9867,263.7827,260.6298,UP,1
2006-05-02,265.1515,264.4594,262.9464,264.567,260.7636,DOWN,0
2006-05-03,264.5363,263.1521,262.9156,264.9823,260.9235,UP,1
2006-05-04,267.6123,265.3053,262.8952,265.5514,261.1019,UP,1
2006-05-05,270.3807,268.6889,262.8898,266.428,261.3941,DOWN,0
2006-05-08,269.1503,269.9193,262.8898,267.3662,261.6802,DOWN,0
2006-05-09,269.1503,268.7658,262.8872,268.166,261.9386,DOWN,0
2006-05-10,266.8433,268.6889,262.8845,268.6274,262.22,DOWN,0
2006-05-11,265.3822,265.3053,262.8772,268.1813,262.4892,DOWN,0
2006-05-12,263.6135,264.3825,262.8572,266.8279,262.7091,UP,1
2006-05-15,265.7667,262.2293,262.8449,266.1512,262.9398,UP,1
2006-05-16,267.5354,267.1509,262.856,265.8282,263.1998,DOWN,0
2006-05-17,264.6901,266.2281,262.8625,265.3976,263.3951,DOWN,0
2006-05-18,262.6138,265.2284,262.8587,264.8439,263.5058,UP,1
2006-05-19,262.6907,263.229,262.8568,264.6593,263.6535,DOWN,0
2006-05-22,261.9986,261.8448,262.8591,263.9057,263.7181,DOWN,0
2006-05-23,261.5372,262.2293,262.8668,262.7061,263.7704,UP,1
2006-05-24,263.4597,259.6147,262.886,262.46,263.8442,UP,1
2006-05-25,264.6901,264.1518,262.8968,262.8752,263.8442,DOWN,0
2006-05-26,263.998,265.0746,262.9141,263.1367,263.8365,DOWN,0
2006-05-30,261.8448,264.0749,262.8964,263.1059,263.7657,UP,1
2006-05-31,263.4597,262.6138,262.8968,263.4904,263.7288,UP,1
2006-06-01,265.6898,263.7673,262.9098,263.9365,263.7611,UP,1
2006-06-02,266.5357,266.3819,262.9398,264.3056,263.7811,DOWN,0
2006-06-05,263.1521,265.6898,262.9444,264.1364,263.7965,UP,1
2006-06-06,265.6898,264.5363,262.966,264.9054,263.8888,DOWN,0
2006-06-07,264.5363,265.6898,262.9833,265.1207,263.9826,UP,1
2006-06-08,265.8436,263.998,263.0063,265.1515,264.1318,DOWN,0
2006-06-09,261.9986,265.4591,263.0102,264.2441,264.1533,DOWN,0
2006-06-12,260.4606,262.7676,263.0229,263.7058,264.0333,DOWN,0
2006-06-13,259.384,259.384,263.0317,262.4446,263.8719,UP,1
2006-06-14,260.6913,259.1533,263.0517,261.6756,263.7504,UP,1
2006-06-15,262.3062,261.3065,263.0713,260.9681,263.6596,DOWN,0
2006-06-16,260.922,260.3837,263.0979,260.7528,263.5843,DOWN,0
2006-06-19,259.3071,261.0758,263.1021,260.5221,263.4628,DOWN,0
2006-06-20,259.1533,259.3071,263.1236,260.476,263.412,DOWN,0
2006-06-21,258.9226,260.153,263.1367,260.1222,263.3735,DOWN,0
2006-06-22,255.6159,255.8466,263.1098,258.7841,263.249,DOWN,0
2006-06-23,255.0007,255.1545,263.0771,257.5999,263.049,UP,1
2006-06-26,255.3852,255.1545,263.0525,256.8155,262.9444,DOWN,0
2006-06-27,252.8475,254.1548,263.0102,255.5543,262.8814,UP,1
2006-06-28,253.232,253.232,262.9525,254.4162,262.7368,UP,1
2006-06-29,255.8466,253.6165,262.9137,254.4624,262.6415,DOWN,0
2006-06-30,253.4627,256.308,262.8718,254.1548,262.463,UP,1
2006-07-03,256.308,254.5393,262.8314,254.3393,262.3646,DOWN,0
2006-07-05,256.1542,255.539,262.7868,255.0007,262.2693,UP,1
2006-07-06,257.6153,256.1542,262.7657,255.8773,262.197,DOWN,0
2006-07-07,256.0773,256.4618,262.7449,255.9235,262.0693,UP,1
2006-07-10,257.2308,256.0773,262.741,256.6771,261.9186,DOWN,0
2006-07-11,255.7697,256.6156,262.7395,256.5694,261.714,DOWN,0
2006-07-12,254.2317,255.3852,262.7264,256.1849,261.5095,DOWN,0
2006-07-13,251.2326,253.8472,262.7034,254.9084,261.2311,DOWN,0
2006-07-14,246.9262,248.3104,262.6445,253.0782,260.8789,UP,1
2006-07-17,248.8487,246.6955,262.6011,251.4017,260.5036,UP,1
2006-07-18,249.6177,248.8487,262.5553,250.1713,260.0884,UP,1
2006-07-19,252.8475,250.5405,262.525,249.8945,259.7623,DOWN,0
