ticker,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-04-15,94.46,96.38,95.632,110.9298,111.2351,DOWN,0
2020-04-16,93.98,94.37,95.498,110.1044,111.1474,UP,1
2020-04-17,97.63,96.37,95.952,109.3914,111.0843,DOWN,0
2020-04-20,93.95,95.64,95.588,108.6222,111.0015,DOWN,0
2020-04-21,90.76,92.23,94.156,107.7566,110.9003,UP,1
2020-04-22,92.97,92.33,93.858,106.8884,110.8153,UP,1
2020-04-23,95.13,94.58,94.088,106.0332,110.7401,UP,1
2020-04-24,96.57,94.76,93.876,105.1932,110.6763,UP,1
2020-04-27,99.07,97.57,94.9,104.438,110.6253,UP,1
2020-04-28,101.62,101.03,97.072,103.6924,110.5812,UP,1
2020-04-29,102.36,104.33,98.95,103.0524,110.5392,DOWN,0
2020-04-30,100.54,100.85,100.032,102.44,110.488,DOWN,0
2020-05-01,97.48,98.92,100.214,101.7926,110.4313,DOWN,0
2020-05-04,94.76,96.38,99.352,101.1162,110.3579,UP,1
2020-05-05,96.74,95.57,98.376,100.512,110.3037,UP,1
2020-05-06,97.99,97.55,97.502,99.9918,110.2535,UP,1
2020-05-07,100.14,99.14,97.422,99.5214,110.2101,UP,1
2020-05-08,102.27,101.94,98.38,99.2032,110.1803,DOWN,0
2020-05-11,101.68,101.59,99.764,98.937,110.1647,DOWN,0
2020-05-12,99.72,102.19,100.36,98.5142,110.137,DOWN,0
2020-05-13,93.66,98.7,99.494,98.0006,110.0868,DOWN,0
2020-05-14,93.57,92.36,98.18,97.385,110.0333,DOWN,0
2020-05-15,92.94,92.78,96.314,96.7908,109.9803,UP,1
2020-05-18,95.88,96.22,95.154,96.3124,109.9473,DOWN,0
2020-05-19,94.25,95.57,94.06,95.8974,109.9094,UP,1
2020-05-20,97.34,95.76,94.796,95.4764,109.8977,DOWN,0
2020-05-21,94.0,93.97,94.882,95.0608,109.8685,UP,1
2020-05-22,94.29,94.37,95.152,94.8788,109.8483,UP,1
2020-05-26,97.64,96.96,95.504,94.5954,109.8408,UP,1
2020-05-27,99.03,99.6,96.46,94.6218,109.8423,UP,1
2020-05-28,99.91,100.64,96.974,94.568,109.8568,DOWN,0
2020-05-29,99.7,98.82,98.114,94.6284,109.868,UP,1
2020-06-01,100.65,100.38,99.386,94.7582,109.9009,DOWN,0
2020-06-02,100.01,101.37,99.86,95.1016,109.9273,UP,1
2020-06-03,105.04,100.89,101.062,95.6304,109.9754,UP,1
2020-06-04,106.09,103.81,102.298,96.0538,110.0231,UP,1
2020-06-05,115.35,109.84,105.428,96.5718,110.1248,UP,1
2020-06-08,115.54,114.94,108.406,96.947,110.2252,DOWN,0
2020-06-09,112.29,113.57,110.862,97.3604,110.3082,DOWN,0
2020-06-10,109.02,111.89,111.658,97.6406,110.3862,DOWN,0
2020-06-11,101.56,105.26,110.752,97.8314,110.4239,UP,1
2020-06-12,102.41,104.9,108.164,98.1878,110.4671,UP,1
2020-06-15,102.65,99.14,105.586,98.5524,110.5089,UP,1
2020-06-16,104.53,106.69,104.034,98.9622,110.5526,DOWN,0
2020-06-17,104.25,105.55,103.08,99.1574,110.5925,DOWN,0
2020-06-18,102.99,103.48,103.366,99.3622,110.6308,DOWN,0
2020-06-19,102.74,104.99,103.432,99.524,110.6607,DOWN,0
2020-06-22,102.7,102.22,103.442,99.6708,110.6811,DOWN,0
2020-06-23,102.66,104.23,103.068,99.8086,110.6996,DOWN,0
2020-06-24,97.83,101.6,101.784,99.8068,110.6991,UP,1
2020-06-25,98.0,97.08,100.786,99.8776,110.6978,DOWN,0
2020-06-26,97.05,97.7,99.648,99.939,110.6834,UP,1
2020-06-29,99.79,98.13,99.066,99.9822,110.6807,UP,1
2020-06-30,102.22,99.39,98.978,100.1476,110.6806,DOWN,0
2020-07-01,101.89,102.28,99.79,100.3702,110.6794,UP,1
2020-07-02,102.39,103.4,100.668,100.5586,110.6835,UP,1
2020-07-06,103.97,104.4,102.052,100.7354,110.6918,DOWN,0
2020-07-07,102.05,103.13,102.504,100.845,110.6914,UP,1
2020-07-08,102.49,102.9,102.558,100.9134,110.696,DOWN,0
2020-07-09,100.53,102.55,102.286,100.8916,110.6929,UP,1
2020-07-10,101.51,100.27,102.11,100.8746,110.6925,UP,1
2020-07-13,101.75,102.02,101.666,100.8988,110.692,UP,1
2020-07-14,104.24,101.55,102.104,101.034,110.6999,UP,1
2020-07-15,106.8,105.95,102.966,101.2748,110.7214,UP,1
2020-07-16,107.41,106.72,104.342,101.4882,110.7402,DOWN,0
2020-07-17,106.85,107.53,105.41,101.6654,110.7689,UP,1
2020-07-20,107.53,107.0,106.566,101.8132,110.8054,UP,1
2020-07-21,109.82,109.08,107.682,101.9642,110.849,UP,1
2020-07-22,111.6,109.35,108.642,102.1626,110.8904,DOWN,0
2020-07-23,102.56,108.7,107.672,102.2194,110.8903,DOWN,0
2020-07-24,101.02,102.75,106.506,102.3666,110.8837,UP,1
2020-07-27,101.39,101.68,105.278,102.523,110.8855,DOWN,0
2020-07-28,98.51,100.8,103.016,102.6344,110.8745,DOWN,0
2020-07-29,98.22,98.67,100.34,102.6812,110.8583,DOWN,0
2020-07-30,97.58,96.96,99.344,102.7478,110.844,UP,1
2020-07-31,99.46,97.78,99.032,102.7902,110.8323,UP,1
2020-08-03,100.45,100.12,98.844,102.9192,110.8175,DOWN,0
2020-08-04,99.41,99.6,99.024,103.0216,110.7939,UP,1
2020-08-05,100.44,99.94,99.468,103.0776,110.7764,DOWN,0
2020-08-06,99.2,99.79,99.792,103.081,110.7472,UP,1
2020-08-07,100.11,99.6,99.922,103.085,110.7215,UP,1
2020-08-10,102.32,100.47,100.296,103.1374,110.7113,UP,1
2020-08-11,104.16,103.24,101.246,103.2076,110.6638,UP,1
2020-08-12,104.17,104.79,101.992,103.2908,110.618,DOWN,0
2020-08-13,102.69,103.93,102.69,103.2438,110.5548,DOWN,0
2020-08-14,101.56,102.43,102.98,103.1532,110.4855,UP,1
2020-08-17,102.26,101.46,102.968,102.8914,110.4142,DOWN,0
2020-08-18,100.59,102.4,102.254,102.5924,110.337,UP,1
2020-08-19,100.71,100.77,101.562,102.3608,110.2496,DOWN,0
2020-08-20,99.34,99.66,100.892,102.1672,110.1556,UP,1
2020-08-21,100.27,99.35,100.634,102.1414,110.0715,UP,1
2020-08-24,102.9,100.45,100.762,102.1512,110.0031,DOWN,0
2020-08-25,102.08,103.32,101.06,102.1398,109.9371,UP,1
2020-08-26,102.46,102.06,101.41,102.0984,109.8712,UP,1
2020-08-27,103.24,102.88,102.19,102.0782,109.8091,UP,1
2020-08-28,104.0,103.33,102.936,102.0984,109.7556,DOWN,0
2020-08-31,103.39,103.77,103.034,102.1114,109.6889,DOWN,0
2020-09-01,102.1,102.97,103.038,102.0994,109.6135,UP,1
2020-09-02,104.8,102.35,103.506,102.1422,109.5419,DOWN,0
2020-09-03,100.42,104.94,102.942,102.194,109.4519,DOWN,0
2020-09-04,99.67,101.42,102.076,102.2274,109.3542,DOWN,0
2020-09-08,98.0,98.95,100.998,102.2464,109.2567,UP,1
2020-09-09,98.69,98.94,100.316,102.2244,109.1576,DOWN,0
2020-09-10,97.01,99.0,98.758,102.1202,109.0474,UP,1
2020-09-11,97.97,97.4,98.268,102.0418,108.9382,UP,1
2020-09-14,99.14,99.16,98.162,101.9768,108.8231,UP,1
2020-09-15,100.92,99.74,98.746,101.9158,108.7199,UP,1
2020-09-16,103.83,101.49,99.774,101.9514,108.6389,UP,1
2020-09-17,103.98,102.48,101.168,101.9812,108.557,DOWN,0
2020-09-18,103.25,104.05,102.224,102.0356,108.4723,DOWN,0
2020-09-21,97.77,101.42,101.95,101.9608,108.3522,UP,1
2020-09-22,98.22,97.66,101.41,101.8902,108.2318,DOWN,0
2020-09-23,95.37,98.99,99.718,101.7128,108.0937,UP,1
2020-09-24,95.63,95.0,98.048,101.4894,107.9514,UP,1
2020-09-25,97.24,95.28,96.846,101.286,107.8172,UP,1
2020-09-28,99.21,98.94,97.134,101.1332,107.6848,DOWN,0
2020-09-29,99.17,99.02,97.324,100.966,107.5583,DOWN,0
2020-09-30,98.91,99.94,98.032,100.7478,107.4378,DOWN,0
2020-10-01,98.5,99.94,98.606,100.4858,107.322,UP,1
2020-10-02,98.82,96.53,98.922,100.411,107.1984,UP,1
2020-10-05,100.8,99.89,99.24,100.4066,107.0844,UP,1
2020-10-06,100.86,101.01,99.578,100.396,106.9703,UP,1
2020-10-07,101.56,101.72,100.108,100.457,106.8571,UP,1
2020-10-08,103.69,102.7,101.146,100.5664,106.7584,UP,1
2020-10-09,103.99,104.67,102.18,100.6946,106.659,UP,1
2020-10-12,107.76,104.68,103.572,100.8606,106.5746,DOWN,0
2020-10-13,105.04,106.72,104.408,100.9524,106.4769,DOWN,0
2020-10-14,104.48,105.0,104.992,101.0538,106.3787,UP,1
2020-10-15,104.82,102.95,105.218,101.1414,106.2801,UP,1
2020-10-16,104.99,105.23,105.418,101.2572,106.1781,DOWN,0
2020-10-19,103.93,105.15,104.652,101.3336,106.0785,UP,1
2020-10-20,105.3,105.08,104.704,101.3932,105.987,DOWN,0
2020-10-21,103.9,105.16,104.588,101.388,105.8958,DOWN,0
2020-10-22,101.97,105.0,104.018,101.344,105.7924,UP,1
2020-10-23,102.88,103.15,103.596,101.3478,105.6925,DOWN,0
2020-10-26,100.84,101.61,102.978,101.3334,105.5795,DOWN,0
2020-10-27,99.26,100.84,101.77,101.2734,105.4526,DOWN,0
2020-10-28,96.36,96.98,100.262,101.1888,105.3108,UP,1
2020-10-29,98.11,95.78,99.49,101.1368,105.1747,UP,1
2020-10-30,98.5,97.11,98.614,101.12,105.0247,UP,1
2020-11-02,101.51,99.89,98.748,101.1448,104.892,UP,1
2020-11-03,104.08,102.81,99.712,101.1684,104.7767,DOWN,0
2020-11-04,101.55,104.27,100.75,101.1578,104.6372,UP,1
2020-11-05,104.13,102.86,101.954,101.1912,104.5088,DOWN,0
2020-11-06,102.83,104.0,102.82,101.183,104.383,UP,1
2020-11-09,111.87,106.25,104.892,101.3404,104.304,UP,1
2020-11-10,115.15,112.58,107.106,101.5756,104.2325,DOWN,0
2020-11-11,112.36,118.34,109.268,101.7808,104.1402,DOWN,0
2020-11-12,110.15,111.62,110.472,101.8878,104.0377,UP,1
2020-11-13,114.0,111.0,112.706,102.1594,103.9611,UP,1
2020-11-16,118.26,116.45,113.984,102.5312,103.8915,DOWN,0
2020-11-17,115.46,116.88,114.046,102.8804,103.7925,DOWN,0
2020-11-18,114.56,115.88,114.486,103.1978,103.6989,DOWN,0
2020-11-19,114.13,113.9,115.282,103.5402,103.6075,DOWN,0
2020-11-20,113.0,113.95,115.082,103.8408,103.5023,UP,1
2020-11-23,114.16,113.82,114.262,104.1412,103.3912,UP,1
2020-11-24,116.79,115.93,114.528,104.4586,103.2857,DOWN,0
2020-11-25,115.21,116.7,114.658,104.6862,103.1689,DOWN,0
2020-11-27,114.28,115.61,114.688,104.8922,103.0562,DOWN,0
2020-11-30,114.04,113.8,114.896,105.108,102.9319,UP,1
2020-12-01,115.0,115.89,115.064,105.4526,102.8351,DOWN,0
2020-12-02,113.54,114.38,114.414,105.759,102.747,UP,1
2020-12-03,113.77,113.98,114.126,106.127,102.6666,UP,1
2020-12-04,114.54,114.29,114.178,106.5052,102.5964,DOWN,0
2020-12-07,112.21,114.72,113.812,106.8046,102.5227,UP,1
2020-12-08,113.12,111.56,113.436,107.0828,102.4683,DOWN,0
2020-12-09,111.36,113.87,113.0,107.3266,102.4068,DOWN,0
2020-12-10,110.65,110.52,112.376,107.5614,102.3691,DOWN,0
2020-12-11,109.58,109.76,111.384,107.783,102.3421,UP,1
2020-12-14,109.69,110.16,110.88,108.0004,102.2862,UP,1
2020-12-15,111.7,109.99,110.596,108.2184,102.248,DOWN,0
2020-12-16,111.2,111.73,110.564,108.4252,102.1823,UP,1
2020-12-17,112.82,112.05,110.998,108.6504,102.1331,UP,1
2020-12-18,113.75,113.62,111.832,108.8516,102.1029,DOWN,0
2020-12-21,112.79,111.75,112.452,109.0276,102.0918,DOWN,0
2020-12-22,112.39,112.6,112.59,109.1202,102.0618,UP,1
2020-12-23,112.76,112.78,112.902,109.2746,102.0517,UP,1
2020-12-24,113.03,113.04,112.944,109.4456,102.0999,UP,1
2020-12-28,114.52,113.49,113.098,109.6396,102.1135,DOWN,0
2020-12-29,113.54,115.19,113.248,109.8106,102.1926,UP,1
2020-12-30,114.94,113.47,113.758,110.0308,102.2543,UP,1
2020-12-31,116.38,115.21,114.482,110.2524,102.3528,DOWN,0
2021-01-04,114.48,116.42,114.772,110.464,102.4544,UP,1
2021-01-05,114.7,114.15,114.808,110.7186,102.6137,UP,1
2021-01-06,117.31,115.81,115.562,111.0072,102.8073,UP,1
2021-01-07,120.4,118.46,116.654,111.3984,102.9847,DOWN,0
2021-01-08,119.98,120.35,117.374,111.8128,103.1373,UP,1
2021-01-11,120.33,118.51,118.544,112.2922,103.2551,DOWN,0
2021-01-12,119.88,120.27,119.58,112.7276,103.3964,DOWN,0
2021-01-13,117.01,119.43,119.52,113.0978,103.5064,DOWN,0
2021-01-14,116.28,117.36,118.696,113.3932,103.6277,DOWN,0
2021-01-15,114.41,115.3,117.582,113.5998,103.7768,UP,1
2021-01-19,114.71,114.93,116.458,113.863,103.9282,DOWN,0
2021-01-20,114.19,115.05,115.32,114.0642,104.079,UP,1
2021-01-21,115.04,114.17,114.926,114.3084,104.1817,DOWN,0
2021-01-22,113.61,114.25,114.392,114.3432,104.286,DOWN,0
2021-01-25,112.09,112.8,113.928,114.282,104.3732,DOWN,0
2021-01-26,111.26,112.77,113.238,114.26,104.4527,UP,1
2021-01-27,112.15,109.95,112.83,114.3,104.5346,DOWN,0
2021-01-28,110.48,113.16,111.918,114.2296,104.5974,DOWN,0
2021-01-29,107.01,109.19,110.598,114.0046,104.6602,UP,1
2021-02-01,110.32,108.09,110.244,113.9018,104.7419,UP,1
2021-02-02,110.89,110.78,110.17,113.8284,104.8082,UP,1
2021-02-03,111.43,110.47,110.026,113.7744,104.8956,UP,1
2021-02-04,111.87,111.56,110.304,113.7518,105.0011,UP,1
2021-02-05,113.79,112.35,111.66,113.7444,105.1052,UP,1
2021-02-08,117.03,114.86,113.002,113.7492,105.2147,DOWN,0
2021-02-09,116.72,116.56,114.168,113.7794,105.3155,UP,1
2021-02-10,117.91,117.68,115.464,113.852,105.4097,UP,1
2021-02-11,119.11,118.13,116.912,113.9534,105.4971,DOWN,0
2021-02-12,118.26,118.44,117.806,114.0186,105.5766,DOWN,0
2021-02-16,109.81,116.94,116.362,113.944,105.623,DOWN,0
2021-02-17,109.3,108.89,114.878,113.8546,105.6821,DOWN,0
2021-02-18,108.31,108.87,112.958,113.73,105.7498,UP,1
2021-02-19,109.06,108.36,110.948,113.667,105.8114,DOWN,0
2021-02-22,108.99,108.42,109.094,113.5844,105.8664,DOWN,0
2021-02-23,108.79,109.02,108.89,113.533,105.9097,UP,1
2021-02-24,109.33,108.62,108.896,113.5066,105.945,DOWN,0
2021-02-25,107.59,108.86,108.752,113.4668,105.9745,UP,1
2021-02-26,108.78,107.6,108.696,113.4486,106.0198,UP,1
2021-03-01,111.7,109.75,109.238,113.4486,106.11,UP,1
2021-03-02,112.79,112.39,110.038,113.4804,106.2061,DOWN,0
2021-03-03,112.15,112.14,110.602,113.467,106.3022,DOWN,0
2021-03-04,110.4,111.57,111.164,113.4,106.3748,UP,1
2021-03-05,113.31,111.62,112.07,113.4104,106.4701,UP,1
2021-03-08,116.49,114.29,113.028,113.4924,106.5659,DOWN,0
2021-03-09,114.44,116.27,113.358,113.526,106.668,UP,1
2021-03-10,115.95,114.37,114.118,113.5844,106.7763,DOWN,0
2021-03-11,115.0,116.33,115.038,113.594,106.8632,UP,1
2021-03-12,117.29,116.29,115.834,113.669,106.9545,UP,1
2021-03-15,118.13,116.52,116.162,113.7328,107.0456,UP,1
2021-03-16,121.33,118.9,117.54,113.8318,107.1537,UP,1
2021-03-17,122.56,121.19,118.862,113.9934,107.2633,DOWN,0
2021-03-18,121.98,121.9,120.258,114.139,107.3731,DOWN,0
2021-03-19,119.92,121.74,120.784,114.1912,107.4475,UP,1
2021-03-22,120.45,119.38,121.248,114.1922,107.5193,DOWN,0
2021-03-23,119.29,119.38,120.84,114.1784,107.539,UP,1
2021-03-24,121.65,120.43,120.658,114.2048,107.5696,UP,1
2021-03-25,123.48,122.04,120.958,114.2768,107.6255,UP,1
2021-03-26,126.75,124.56,122.324,114.4716,107.7142,DOWN,0
2021-03-29,126.28,126.74,123.49,114.6716,107.8378,DOWN,0
2021-03-30,125.29,125.83,124.69,114.8892,107.9522,UP,1
2021-03-31,125.62,124.75,125.484,115.1074,108.067,UP,1
2021-04-01,127.75,125.85,126.338,115.3786,108.1831,UP,1
2021-04-05,130.03,128.95,126.994,115.6784,108.312,UP,1
2021-04-06,131.5,133.63,128.038,116.0362,108.4545,DOWN,0
2021-04-07,131.36,130.75,129.252,116.4216,108.5976,DOWN,0
2021-04-08,130.85,131.23,130.298,116.8134,108.7384,UP,1
2021-04-09,131.69,131.77,131.086,117.2042,108.8835,DOWN,0
2021-04-12,131.61,132.16,131.402,117.6268,109.0524,DOWN,0
2021-04-13,129.34,130.67,130.97,118.0734,109.2091,UP,1
2021-04-14,130.24,129.37,130.746,118.4718,109.3751,UP,1
2021-04-15,130.53,130.1,130.682,118.8646,109.5288,UP,1
2021-04-16,133.01,132.0,130.946,119.2962,109.6827,DOWN,0
2021-04-19,132.34,133.22,131.092,119.7056,109.835,UP,1
2021-04-20,132.45,132.7,131.714,120.0788,109.9853,UP,1
2021-04-21,133.09,132.69,132.284,120.4,110.1309,UP,1
2021-04-22,135.49,134.66,133.276,120.7754,110.2981,UP,1
2021-04-23,138.35,134.78,134.344,121.1842,110.4774,DOWN,0
2021-04-26,136.25,139.26,135.126,121.527,110.656,UP,1
2021-04-27,137.65,136.29,136.166,121.9148,110.8367,DOWN,0
2021-04-28,136.5,137.83,136.848,122.4486,111.0104,UP,1
2021-04-29,137.22,137.27,137.194,123.007,111.1753,DOWN,0
2021-04-30,134.38,136.28,136.4,123.5284,111.3132,UP,1
2021-05-03,136.07,135.81,136.364,124.0686,111.4565,UP,1
2021-05-04,137.41,135.64,136.316,124.637,111.6093,DOWN,0
2021-05-05,136.24,137.72,136.264,125.186,111.7529,UP,1
2021-05-06,140.16,136.65,136.852,125.8026,111.9046,UP,1
2021-05-07,141.25,140.11,138.226,126.4758,112.0529,UP,1
2021-05-10,142.55,141.96,139.522,127.1512,112.2528,DOWN,0
2021-05-11,139.74,141.65,139.988,127.712,112.4464,DOWN,0
2021-05-12,135.39,139.55,139.818,128.164,112.6164,UP,1
2021-05-13,139.21,135.8,139.628,128.7052,112.8199,UP,1
2021-05-14,140.25,139.59,139.428,129.3022,113.0301,DOWN,0
2021-05-17,138.93,139.53,138.704,129.8146,113.2368,DOWN,0
2021-05-18,137.19,138.98,138.194,130.2286,113.4254,UP,1
2021-05-19,137.66,135.53,138.648,130.693,113.6115,DOWN,0
2021-05-20,137.63,138.24,138.332,131.1266,113.8026,DOWN,0
2021-05-21,137.51,138.24,137.784,131.5768,113.9879,UP,1
2021-05-24,138.73,138.0,137.744,132.0056,114.1856,UP,1
2021-05-25,139.24,138.8,138.154,132.4278,114.3812,DOWN,0
2021-05-26,139.07,138.97,138.436,132.7826,114.565,UP,1
2021-05-27,140.18,139.92,138.946,133.135,114.7451,UP,1
2021-05-28,140.48,140.15,139.54,133.505,114.9267,DOWN,0
2021-06-01,139.36,141.66,139.666,133.8938,115.11,DOWN,0
2021-06-02,138.34,139.52,139.486,134.2516,115.2939,DOWN,0
2021-06-03,137.94,137.46,139.26,134.6246,115.4723,UP,1
2021-06-04,138.83,138.94,138.99,134.9682,115.6635,DOWN,0
2021-06-07,138.0,139.19,138.494,135.2586,115.85,UP,1
2021-06-08,139.0,138.17,138.422,135.5036,116.0483,DOWN,0
2021-06-09,138.09,138.87,138.372,135.7398,116.2374,UP,1
2021-06-10,138.66,138.83,138.516,136.0072,116.4162,UP,1
2021-06-11,138.7,139.21,138.49,136.2688,116.5993,DOWN,0
2021-06-14,138.31,138.72,138.552,136.48,116.7785,UP,1
2021-06-15,138.5,138.06,138.452,136.6494,116.9548,UP,1
2021-06-16,139.13,138.73,138.66,136.802,117.1305,DOWN,0
2021-06-17,136.56,138.82,138.24,136.906,117.2963,DOWN,0
2021-06-18,134.65,134.68,137.43,136.982,117.4591,UP,1
2021-06-21,137.77,136.04,137.322,137.1036,117.6239,UP,1
2021-06-22,138.69,138.16,137.36,137.2452,117.8153,DOWN,0
2021-06-23,138.15,139.04,137.164,137.4214,118.0077,UP,1
2021-06-24,138.72,139.26,137.596,137.591,118.2113,UP,1
2021-06-25,138.85,139.25,138.436,137.7574,118.4121,UP,1
2021-06-28,139.33,139.31,138.748,137.8838,118.6237,DOWN,0
2021-06-29,139.19,140.07,138.848,138.0208,118.8298,UP,1
2021-06-30,139.3,138.63,139.078,138.1578,119.0306,UP,1
2021-07-01,140.21,140.18,139.376,138.3002,119.227,DOWN,0
2021-07-02,140.04,140.14,139.614,138.3912,119.4081,DOWN,0
2021-07-06,138.56,139.44,139.46,138.3954,119.581,UP,1
2021-07-07,140.02,137.78,139.626,138.4708,119.7648,DOWN,0
2021-07-08,137.52,138.22,139.27,138.4682,119.9636,UP,1
2021-07-09,138.27,139.49,138.882,138.5036,120.1638,DOWN,0
2021-07-12,138.12,137.96,138.498,138.5216,120.3776,DOWN,0
2021-07-13,134.04,137.62,137.594,138.5148,120.5696,UP,1
2021-07-14,135.87,134.54,136.764,138.5108,120.7628,UP,1
2021-07-15,137.32,135.1,136.724,138.509,120.9533,UP,1
2021-07-16,138.5,138.19,136.77,138.5542,121.15,DOWN,0
2021-07-19,135.91,136.0,136.328,138.4692,121.335,UP,1
2021-07-20,141.35,136.66,137.79,138.4712,121.5492,DOWN,0
2021-07-21,140.47,140.5,138.71,138.4296,121.7575,DOWN,0
2021-07-22,135.97,139.39,138.44,138.3542,121.9333,UP,1
2021-07-23,139.18,137.87,138.576,138.43,122.1249,DOWN,0
2021-07-26,138.05,139.02,139.004,138.4068,122.3074,DOWN,0
2021-07-27,136.7,136.93,138.074,138.3358,122.4724,DOWN,0
2021-07-28,135.59,136.81,137.098,138.269,122.6304,DOWN,0
2021-07-29,135.5,136.63,137.004,138.2352,122.7691,UP,1
2021-07-30,136.6,135.29,136.488,138.214,122.9269,DOWN,0
2021-08-02,135.87,137.05,136.052,138.1788,123.0839,UP,1
2021-08-03,137.81,136.48,136.274,138.1848,123.2488,DOWN,0
2021-08-04,135.47,136.73,136.25,138.1196,123.4012,UP,1
2021-08-05,137.3,136.31,136.61,138.0808,123.5681,UP,1
2021-08-06,137.54,138.24,136.798,138.0502,123.7293,DOWN,0
2021-08-09,136.36,136.93,136.896,137.9738,123.8916,UP,1
2021-08-10,136.48,136.21,136.63,137.8938,124.0641,UP,1
2021-08-11,137.17,136.65,136.97,137.85,124.2356,DOWN,0
2021-08-12,137.1,137.34,136.93,137.8252,124.4169,UP,1
2021-08-13,138.01,136.89,137.024,137.8266,124.6106,UP,1
2021-08-16,139.97,138.09,137.746,137.8494,124.8287,UP,1
2021-08-17,140.09,139.38,138.468,137.8912,125.0386,DOWN,0
2021-08-18,139.96,139.68,139.026,137.9104,125.2459,UP,1
2021-08-19,140.22,138.51,139.65,137.953,125.4394,DOWN,0
2021-08-20,138.58,140.31,139.764,137.9514,125.6119,UP,1
2021-08-23,139.09,139.34,139.588,137.9592,125.7996,UP,1
2021-08-24,140.4,139.55,139.65,138.001,125.981,UP,1
2021-08-25,141.14,140.82,139.886,138.0538,126.1725,DOWN,0
2021-08-26,140.04,141.16,139.85,138.072,126.3134,UP,1
2021-08-27,141.49,140.92,140.432,138.1706,126.4451,UP,1
2021-08-30,143.08,141.94,141.23,138.3392,126.5987,UP,1
2021-08-31,143.99,143.0,141.948,138.4636,126.7679,UP,1
2021-09-01,144.55,144.85,142.63,138.5808,126.9206,UP,1
2021-09-02,147.71,145.13,144.164,138.772,127.0679,UP,1
2021-09-03,148.13,147.28,145.492,138.9602,127.2312,DOWN,0
2021-09-07,143.15,147.78,145.506,139.0462,127.3742,UP,1
2021-09-08,144.85,142.68,145.678,139.1566,127.5278,DOWN,0
2021-09-09,143.28,145.04,145.424,139.2384,127.6792,UP,1
2021-09-10,144.56,147.49,144.794,139.3436,127.8312,DOWN,0
2021-09-13,142.27,145.71,143.622,139.3848,127.9586,DOWN,0
2021-09-14,139.56,142.51,142.904,139.3752,128.0803,UP,1
2021-09-15,141.21,138.63,142.176,139.4282,128.215,DOWN,0
2021-09-16,141.2,141.6,141.76,139.4518,128.3508,DOWN,0
2021-09-17,138.44,141.21,140.536,139.4702,128.468,DOWN,0
2021-09-20,137.26,136.08,139.534,139.45,128.5866,DOWN,0
2021-09-21,135.31,137.93,138.684,139.3938,128.6943,UP,1
2021-09-22,136.37,136.36,137.716,139.4404,128.8034,UP,1
2021-09-23,138.62,137.07,137.2,139.4954,128.9355,DOWN,0
2021-09-24,137.34,138.31,136.98,139.4958,129.0566,DOWN,0
2021-09-27,136.89,137.0,136.906,139.4636,129.1842,DOWN,0
2021-09-28,134.59,136.01,136.762,139.4372,129.3039,UP,1
2021-09-29,135.22,135.01,136.532,139.3146,129.4321,DOWN,0
2021-09-30,132.18,136.08,135.244,139.1488,129.5446,UP,1
2021-10-01,132.47,132.36,134.27,139.0788,129.6484,DOWN,0
2021-10-04,130.26,131.59,132.944,138.9004,129.7437,DOWN,0
2021-10-05,129.69,130.1,131.964,138.7332,129.8281,DOWN,0
2021-10-06,129.32,127.73,130.784,138.5856,129.9059,UP,1
2021-10-07,131.54,130.49,130.656,138.5046,129.9997,DOWN,0
2021-10-08,131.45,131.34,130.452,138.4236,130.095,DOWN,0
2021-10-11,129.1,130.97,130.22,138.2736,130.1767,DOWN,0
2021-10-12,128.36,129.4,129.954,138.1234,130.2533,UP,1
2021-10-13,128.92,128.7,129.874,137.9456,130.3253,UP,1
2021-10-14,132.36,130.09,130.038,137.8834,130.4194,UP,1
2021-10-15,134.1,133.55,130.568,137.8194,130.5152,UP,1
2021-10-18,134.83,132.86,131.714,137.7652,130.6075,DOWN,0
2021-10-19,134.72,135.85,132.986,137.7324,130.7087,UP,1
2021-10-20,136.85,135.25,134.572,137.7398,130.8194,DOWN,0
2021-10-21,131.52,130.34,134.404,137.6268,130.8905,UP,1
2021-10-22,133.52,132.11,134.288,137.5552,130.9561,DOWN,0
2021-10-25,131.11,133.54,133.544,137.4172,131.0117,DOWN,0
2021-10-26,129.49,131.2,132.498,137.2076,131.0575,DOWN,0
2021-10-27,127.39,129.61,130.606,136.9536,131.0951,UP,1
2021-10-28,127.95,128.11,129.892,136.7134,131.1498,UP,1
2021-10-29,128.3,127.46,128.848,136.475,131.2099,UP,1
2021-11-01,129.87,128.83,128.6,136.3008,131.2872,UP,1
2021-11-02,131.2,130.36,128.942,136.143,131.3696,DOWN,0
2021-11-03,129.39,130.51,129.342,135.9228,131.4456,UP,1
2021-11-04,131.08,130.32,129.968,135.7216,131.5258,UP,1
2021-11-05,131.41,131.97,130.59,135.549,131.6148,UP,1
2021-11-08,132.02,132.43,131.02,135.3596,131.7145,UP,1
2021-11-09,132.97,131.61,131.374,135.1574,131.823,DOWN,0
2021-11-10,132.63,132.19,132.022,134.9302,131.9254,DOWN,0
2021-11-11,132.41,132.63,132.288,134.6874,132.0351,UP,1
