ticker,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-03-13,87.49,87.93,88.84,94.0428,93.536,UP,1
2013-03-14,88.368,87.85,88.5316,93.845,93.5232,DOWN,0
2013-03-15,74.14,75.96,85.4016,93.2972,93.4392,DOWN,0
2013-03-18,73.96,73.61,82.2296,92.7366,93.3528,UP,1
2013-03-19,74.91,74.21,79.7736,92.2778,93.2793,UP,1
2013-03-20,77.38,75.44,77.7516,91.899,93.2194,DOWN,0
2013-03-21,76.39,77.28,75.356,91.525,93.1686,UP,1
2013-03-22,77.52,77.43,76.032,91.191,93.1247,DOWN,0
2013-03-25,77.22,77.86,76.684,90.849,93.0739,UP,1
2013-03-26,79.3,77.17,77.562,90.5672,92.9967,UP,1
2013-03-27,80.48,78.99,78.182,90.277,92.9325,UP,1
2013-03-28,81.29,80.46,79.162,90.0108,92.8689,UP,1
2013-04-01,81.69,81.1,79.996,89.7448,92.8161,UP,1
2013-04-02,82.48,82.09,81.048,89.4812,92.7572,DOWN,0
2013-04-03,82.0,82.45,81.588,89.2354,92.709,UP,1
2013-04-04,84.74,84.3,82.44,89.0068,92.6678,DOWN,0
2013-04-05,84.05,83.54,82.992,88.745,92.6088,DOWN,0
2013-04-08,84.04,84.05,83.462,88.4656,92.544,UP,1
2013-04-09,84.53,84.39,83.872,88.1482,92.4828,UP,1
2013-04-10,85.65,84.53,84.602,87.8904,92.4226,UP,1
2013-04-11,88.14,85.7,85.282,87.689,92.388,DOWN,0
2013-04-12,87.69,87.75,86.01,87.486,92.3485,DOWN,0
2013-04-15,85.76,87.5,86.354,87.2448,92.3054,UP,1
2013-04-16,86.645,86.68,86.777,87.0269,92.2678,DOWN,0
2013-04-17,84.469,86.03,86.5408,86.7688,92.2238,DOWN,0
2013-04-18,82.97,85.04,85.5068,86.4378,92.1872,UP,1
2013-04-19,83.7,83.19,84.7088,86.1186,92.1388,UP,1
2013-04-22,84.84,84.0,84.5248,85.8362,92.1027,UP,1
2013-04-23,86.46,85.42,84.4878,85.579,92.067,DOWN,0
2013-04-24,86.22,86.43,84.838,85.3196,92.0261,DOWN,0
2013-04-25,85.64,86.72,85.372,85.0582,91.986,UP,1
2013-04-26,85.99,85.69,85.83,84.7882,91.9491,UP,1
2013-04-29,86.72,85.87,86.206,84.7666,91.9168,UP,1
2013-04-30,87.65,86.98,86.444,84.7604,91.8998,DOWN,0
2013-05-01,86.56,87.09,86.512,84.778,91.8753,UP,1
2013-05-02,89.36,86.36,87.256,84.8218,91.8587,UP,1
2013-05-03,90.18,89.98,88.094,84.872,91.8546,UP,1
2013-05-06,91.12,89.97,88.974,84.9334,91.8534,DOWN,0
2013-05-07,90.41,91.0,89.526,84.9802,91.8457,UP,1
2013-05-08,91.48,90.4,90.51,85.0858,91.8405,DOWN,0
2013-05-09,89.39,90.98,90.516,85.113,91.8498,UP,1
2013-05-10,92.18,89.73,90.916,85.1854,91.8784,UP,1
2013-05-13,92.99,92.22,91.29,85.2696,91.9176,UP,1
2013-05-14,93.51,92.66,91.91,85.344,91.9663,UP,1
2013-05-15,93.61,93.45,92.336,85.3826,92.0025,DOWN,0
2013-05-16,93.09,93.04,93.076,85.4222,92.031,UP,1
2013-05-17,93.97,93.43,93.434,85.5034,92.0633,UP,1
2013-05-20,94.87,93.97,93.81,85.605,92.1133,UP,1
2013-05-21,94.88,94.87,94.084,85.7062,92.169,DOWN,0
2013-05-22,94.06,94.81,94.174,85.8436,92.213,DOWN,0
2013-05-23,93.22,93.04,94.2,85.9582,92.2402,DOWN,0
2013-05-24,92.12,92.79,93.83,86.0333,92.2614,DOWN,0
2013-05-28,92.09,92.92,93.274,86.3923,92.2805,DOWN,0
2013-05-29,91.67,91.75,92.632,86.7465,92.3062,DOWN,0
2013-05-30,91.44,91.74,92.108,87.0771,92.328,DOWN,0
2013-05-31,90.76,91.06,91.616,87.3447,92.355,DOWN,0
2013-06-03,89.74,91.24,91.14,87.6117,92.3832,DOWN,0
2013-06-04,87.11,87.9,90.144,87.8035,92.388,DOWN,0
2013-06-05,86.09,86.72,89.028,87.9809,92.389,UP,1
2013-06-06,86.89,86.27,88.118,88.1327,92.3721,DOWN,0
2013-06-07,85.65,87.16,87.096,88.2361,92.3411,UP,1
2013-06-10,86.59,86.79,86.466,88.3421,92.3195,DOWN,0
2013-06-11,84.13,86.0,85.87,88.3909,92.2802,UP,1
2013-06-12,96.64,95.36,87.98,88.6741,92.3039,UP,1
2013-06-13,97.01,96.36,90.004,88.9743,92.3279,DOWN,0
2013-06-14,96.14,96.08,92.102,89.2023,92.3438,DOWN,0
2013-06-17,96.02,96.12,93.988,89.4417,92.3555,UP,1
2013-06-18,96.6,96.0,96.482,89.6929,92.3642,DOWN,0
2013-06-19,95.04,96.32,96.162,89.9031,92.3678,DOWN,0
2013-06-20,93.4,94.45,95.44,90.0581,92.3666,UP,1
2013-06-21,94.15,93.93,95.042,90.1783,92.3674,UP,1
2013-06-24,97.18,93.28,95.274,90.3681,92.3824,UP,1
2013-06-25,97.89,98.01,95.532,90.6107,92.4072,UP,1
2013-06-26,98.71,98.8,96.266,90.852,92.4245,UP,1
2013-06-27,99.25,98.91,97.436,91.1476,92.413,UP,1
2013-06-28,100.12,98.61,98.63,91.4906,92.4127,DOWN,0
2013-07-01,99.01,100.0,98.996,91.7968,92.411,DOWN,0
2013-07-02,97.48,99.19,98.914,92.0496,92.4039,UP,1
2013-07-03,98.66,97.37,98.904,92.2936,92.3964,UP,1
2013-07-05,100.23,99.49,99.1,92.5738,92.3932,DOWN,0
2013-07-08,100.16,100.15,99.108,92.8642,92.3957,DOWN,0
2013-07-09,99.5,100.25,99.206,93.1344,92.4044,DOWN,0
2013-07-10,99.29,99.6,99.568,93.3858,92.4081,UP,1
2013-07-11,100.73,100.11,99.982,93.6474,92.4192,DOWN,0
2013-07-12,100.57,100.31,100.05,93.9276,92.4325,DOWN,0
2013-07-15,99.46,100.85,99.91,94.1296,92.4376,DOWN,0
2013-07-16,98.94,99.04,99.798,94.3048,92.4468,DOWN,0
2013-07-17,97.13,98.98,99.366,94.425,92.4501,UP,1
2013-07-18,97.8,97.36,98.78,94.5728,92.4558,DOWN,0
2013-07-19,97.39,97.77,98.144,94.691,92.4612,UP,1
2013-07-22,98.67,97.3,97.986,94.8766,92.4705,DOWN,0
2013-07-23,95.9,98.66,97.378,94.951,92.4685,DOWN,0
2013-07-24,94.06,96.24,96.764,94.9724,92.4511,UP,1
2013-07-25,95.31,94.19,96.266,95.0084,92.4329,UP,1
2013-07-26,99.68,94.89,96.724,95.1298,92.4324,DOWN,0
2013-07-29,98.89,99.72,96.768,95.2458,92.436,UP,1
2013-07-30,100.47,98.98,97.682,95.3758,92.4596,UP,1
2013-07-31,100.9,100.53,99.05,95.4964,92.4824,UP,1
2013-08-01,101.65,100.9,100.318,95.6318,92.5124,UP,1
2013-08-02,103.47,101.35,101.076,95.82,92.5537,DOWN,0
2013-08-05,102.38,103.5,101.774,96.0032,92.5891,UP,1
2013-08-06,103.51,102.41,102.382,96.231,92.6166,DOWN,0
2013-08-07,102.17,103.18,102.636,96.4326,92.6458,UP,1
2013-08-08,106.03,102.47,103.512,96.7198,92.6982,DOWN,0
2013-08-09,105.8,105.8,103.978,97.007,92.7533,DOWN,0
2013-08-12,105.28,105.28,104.558,97.2974,92.8046,UP,1
2013-08-13,105.45,105.45,104.946,97.6116,92.8617,DOWN,0
2013-08-14,103.5,104.81,105.212,97.9394,92.9135,DOWN,0
2013-08-15,99.21,102.3,103.848,98.2018,92.9482,DOWN,0
2013-08-16,98.61,99.47,102.41,98.4362,92.9792,UP,1
2013-08-19,99.31,98.12,101.216,98.7094,93.0148,UP,1
2013-08-20,101.47,99.85,100.42,99.007,93.0536,UP,1
2013-08-21,101.52,101.31,100.024,99.3548,93.0989,UP,1
2013-08-22,102.04,102.05,100.59,99.4628,93.1457,UP,1
2013-08-23,103.75,102.81,101.618,99.5976,93.1942,UP,1
2013-08-26,104.18,104.32,102.592,99.7584,93.2498,DOWN,0
2013-08-27,100.31,102.99,102.36,99.8442,93.2964,DOWN,0
2013-08-28,100.1,100.36,102.076,99.9142,93.3552,UP,1
2013-08-29,100.99,99.91,101.866,100.0332,93.4241,DOWN,0
2013-08-30,99.24,102.55,100.964,100.15,93.473,DOWN,0
2013-09-03,98.54,100.62,99.836,100.2378,93.5291,DOWN,0
2013-09-04,97.86,98.54,99.346,100.2514,93.5838,UP,1
2013-09-05,98.0,98.09,98.926,100.2536,93.6358,DOWN,0
2013-09-06,97.24,98.1,98.176,100.2242,93.6769,UP,1
2013-09-09,101.35,99.2,98.598,100.2662,93.7389,UP,1
2013-09-10,103.67,102.04,99.624,100.3372,93.8047,DOWN,0
2013-09-11,102.16,103.43,100.484,100.4002,93.8545,DOWN,0
2013-09-12,100.16,101.53,100.916,100.4538,93.8906,UP,1
2013-09-13,117.53,114.1,104.974,100.8312,94.0121,UP,1
2013-09-16,118.35,118.5,108.374,101.1936,94.1329,DOWN,0
2013-09-17,117.13,116.98,111.066,101.533,94.2528,UP,1
2013-09-18,119.99,117.08,114.632,101.9428,94.3513,DOWN,0
2013-09-19,118.75,120.72,118.35,102.332,94.4406,DOWN,0
2013-09-20,117.63,119.27,118.37,102.67,94.5268,DOWN,0
2013-09-23,117.11,116.14,118.122,103.0008,94.6114,UP,1
2013-09-24,117.15,117.08,118.126,103.3546,94.6895,DOWN,0
2013-09-25,116.78,117.65,117.484,103.7114,94.7712,UP,1
2013-09-26,117.32,117.75,117.198,104.1152,94.8602,UP,1
2013-09-27,119.11,117.11,117.494,104.5414,94.9706,UP,1
2013-09-30,119.46,118.07,117.964,104.9828,95.0909,UP,1
2013-10-01,121.74,119.65,118.882,105.4442,95.2283,DOWN,0
2013-10-02,121.42,121.31,119.81,105.9546,95.3604,UP,1
2013-10-03,124.04,121.86,121.154,106.5542,95.4944,DOWN,0
2013-10-04,123.92,124.16,122.116,107.1264,95.6244,DOWN,0
2013-10-07,123.49,122.79,122.922,107.6026,95.7602,DOWN,0
2013-10-08,119.99,123.17,122.572,108.0246,95.8781,DOWN,0
2013-10-09,118.63,118.77,122.014,108.3878,95.9851,UP,1
2013-10-10,119.81,120.27,121.168,108.766,96.0986,DOWN,0
2013-10-11,118.638,120.0,120.1116,109.1058,96.2132,DOWN,0
2013-10-14,118.22,117.56,119.0576,109.4008,96.3221,DOWN,0
2013-10-15,117.85,118.55,118.6296,109.7102,96.4286,UP,1
2013-10-16,121.584,118.5,119.2204,110.0716,96.5452,UP,1
2013-10-17,123.69,121.08,119.9964,110.502,96.656,UP,1
2013-10-18,126.21,124.69,121.5108,110.9056,96.7771,DOWN,0
2013-10-21,125.99,127.31,123.0648,111.3094,96.9178,UP,1
2013-10-22,126.11,127.05,124.7168,111.726,97.0668,DOWN,0
2013-10-23,125.77,125.33,125.554,112.1324,97.2202,UP,1
2013-10-24,128.28,125.61,126.472,112.628,97.3905,DOWN,0
2013-10-25,127.52,128.85,126.734,113.1942,97.5565,DOWN,0
2013-10-28,127.29,127.55,126.994,113.7678,97.726,UP,1
2013-10-29,128.29,127.59,127.43,114.3474,97.8925,UP,1
2013-10-30,128.56,128.19,127.988,114.8892,98.0623,UP,1
2013-10-31,128.85,128.3,128.102,115.4358,98.2316,DOWN,0
2013-11-01,128.63,128.8,128.324,115.9676,98.3964,UP,1
2013-11-04,130.7,129.31,129.006,116.5066,98.5785,UP,1
2013-11-05,131.5,130.4,129.648,117.053,98.7551,DOWN,0
2013-11-06,131.41,131.84,130.218,117.675,98.9265,DOWN,0
2013-11-07,126.84,131.46,129.816,118.2098,99.0706,UP,1
2013-11-08,127.89,127.06,129.668,118.7478,99.2081,UP,1
2013-11-11,128.27,128.46,129.182,119.3284,99.3567,UP,1
2013-11-12,129.53,128.62,128.788,119.9482,99.5133,UP,1
2013-11-13,130.41,128.54,128.588,120.5992,99.6762,UP,1
2013-11-14,130.44,130.31,129.308,121.248,99.8393,UP,1
2013-11-15,131.242,130.16,129.9784,121.9281,100.0078,DOWN,0
2013-11-18,129.98,132.02,130.3204,122.5007,100.1708,DOWN,0
2013-11-19,127.49,129.96,129.9124,122.9771,100.3107,DOWN,0
2013-11-20,125.8,128.1,128.9904,123.4499,100.4414,UP,1
2013-11-21,127.11,125.8,128.3244,123.9889,100.5821,UP,1
2013-11-22,128.0,127.37,127.676,124.1983,100.7255,UP,1
2013-11-25,129.15,128.16,127.51,124.4143,100.8753,DOWN,0
2013-11-26,128.89,128.89,127.79,124.6495,101.0262,DOWN,0
2013-11-27,128.47,129.0,128.324,124.8191,101.1711,DOWN,0
2013-11-29,126.94,128.66,128.29,124.9829,101.3668,DOWN,0
2013-12-02,126.93,126.74,128.076,125.1689,101.5617,DOWN,0
2013-12-03,125.01,126.39,127.248,125.3269,101.7583,DOWN,0
2013-12-04,123.48,123.73,126.166,125.4535,101.9399,DOWN,0
2013-12-05,118.0,124.85,124.072,125.4779,102.0915,DOWN,0
2013-12-06,93.76,92.27,117.436,125.0067,102.1201,DOWN,0
2013-12-09,90.21,93.13,110.092,124.4287,102.1308,UP,1
2013-12-10,94.39,89.42,103.968,123.9273,102.1717,DOWN,0
2013-12-11,93.21,94.22,97.914,123.3567,102.1976,DOWN,0
2013-12-12,91.24,93.37,92.562,122.7531,102.211,UP,1
2013-12-13,91.96,91.48,92.202,122.1115,102.2269,DOWN,0
2013-12-16,91.18,92.14,92.396,121.4567,102.2339,UP,1
2013-12-17,91.63,91.94,91.844,120.8195,102.2336,UP,1
2013-12-18,93.64,91.5,91.93,120.2925,102.2463,DOWN,0
2013-12-19,93.44,93.02,92.37,119.7887,102.2639,UP,1
2013-12-20,95.19,93.71,93.016,119.2963,102.2909,DOWN,0
2013-12-23,93.36,95.17,93.452,118.7907,102.3086,UP,1
2013-12-24,94.42,93.42,94.01,118.3147,102.3448,UP,1
2013-12-26,94.81,95.05,94.244,117.8539,102.3814,DOWN,0
2013-12-27,93.53,94.69,94.262,117.2928,102.4072,UP,1
2013-12-30,94.37,93.75,94.098,116.7064,102.5083,UP,1
2013-12-31,96.52,94.26,94.73,116.1126,102.6211,DOWN,0
2014-01-02,95.91,96.21,95.028,115.511,102.7261,DOWN,0
2014-01-03,94.92,95.9,95.05,114.8872,102.8138,DOWN,0
2014-01-06,92.91,95.03,94.926,114.23,102.8964,UP,1
2014-01-07,94.46,93.32,94.944,113.5536,102.9811,DOWN,0
2014-01-08,94.17,94.24,94.474,112.8866,103.0659,DOWN,0
2014-01-09,92.29,94.19,93.75,112.1866,103.1308,UP,1
2014-01-10,92.33,92.6,93.232,111.4674,103.1901,DOWN,0
2014-01-13,88.89,91.98,92.428,110.674,103.2281,DOWN,0
2014-01-14,88.76,89.13,91.288,109.8722,103.2634,DOWN,0
2014-01-15,85.89,88.5,89.632,109.0174,103.2805,DOWN,0
2014-01-16,82.75,85.5,87.724,108.0584,103.2842,UP,1
2014-01-17,83.56,81.67,85.97,107.0996,103.2783,DOWN,0
2014-01-21,80.93,83.82,84.378,106.09,103.2627,UP,1
2014-01-22,83.06,81.24,83.238,105.2144,103.2578,UP,1
2014-01-23,84.62,82.8,82.984,104.349,103.2583,DOWN,0
2014-01-24,83.97,84.42,83.228,103.463,103.2499,DOWN,0
2014-01-27,83.11,83.655,83.138,102.5346,103.2247,UP,1
2014-01-28,84.25,82.7,83.802,101.6114,103.2075,DOWN,0
2014-01-29,82.55,83.46,83.7,100.6536,103.1915,UP,1
2014-01-30,85.97,83.04,83.97,99.7482,103.1881,DOWN,0
2014-01-31,85.71,83.87,84.318,98.8628,103.1943,DOWN,0
2014-02-03,83.93,85.75,84.482,97.9916,103.1991,DOWN,0
2014-02-04,83.5,84.07,84.332,97.1456,103.1981,UP,1
2014-02-05,85.82,83.58,84.986,96.3198,103.203,UP,1
2014-02-06,88.34,85.96,85.46,95.5266,103.2124,DOWN,0
2014-02-07,88.31,87.31,85.98,94.7098,103.2229,DOWN,0
2014-02-10,87.72,88.26,86.738,93.8864,103.2333,DOWN,0
2014-02-11,86.45,87.88,87.328,93.046,103.2356,DOWN,0
2014-02-12,86.42,86.29,87.448,92.2356,103.2341,DOWN,0
2014-02-13,86.04,86.07,86.988,91.4178,103.226,DOWN,0
2014-02-14,85.71,85.82,86.468,90.6318,103.2218,UP,1
2014-02-18,87.75,85.87,86.474,89.9172,103.2137,DOWN,0
2014-02-19,87.56,87.76,86.696,89.3084,103.2006,DOWN,0
2014-02-20,86.15,87.6,86.642,89.1562,103.1758,DOWN,0
2014-02-21,85.98,86.15,86.63,89.0716,103.1536,UP,1
2014-02-24,87.44,86.0,86.976,88.9326,103.1334,UP,1
2014-02-25,88.79,87.46,87.184,88.8442,103.1304,UP,1
2014-02-26,90.22,89.0,87.716,88.8238,103.1206,UP,1
2014-02-27,91.62,90.17,88.81,88.817,103.1138,DOWN,0
2014-02-28,89.69,91.83,89.552,88.7872,103.0947,DOWN,0
2014-03-03,88.42,88.94,89.748,88.723,103.0687,UP,1
2014-03-04,89.06,89.36,89.802,88.6314,103.0486,DOWN,0
2014-03-05,88.5,89.62,89.458,88.5326,103.0212,DOWN,0
2014-03-06,87.3,88.74,88.594,88.3748,102.9834,DOWN,0
2014-03-07,87.3,87.95,88.116,88.2536,102.9455,UP,1
2014-03-10,89.64,87.14,88.36,88.158,102.9234,UP,1
2014-03-11,91.5,89.55,88.848,88.0918,102.9148,DOWN,0
2014-03-12,91.39,90.69,89.426,88.049,102.9111,DOWN,0
2014-03-13,89.51,91.38,89.868,87.9518,102.8982,UP,1
2014-03-14,95.26,95.89,91.46,87.9266,102.9162,UP,1
2014-03-17,96.41,95.5,92.814,87.9366,102.941,UP,1
2014-03-18,98.64,96.37,94.242,88.011,102.9804,UP,1
2014-03-19,101.27,98.85,96.218,88.1782,103.0381,UP,1
2014-03-20,104.3,103.03,99.176,88.375,103.124,DOWN,0
2014-03-21,100.84,104.1,100.292,88.5084,103.1978,UP,1
2014-03-24,101.26,100.45,101.262,88.6878,103.2696,DOWN,0
2014-03-25,100.34,101.41,101.602,88.848,103.3431,UP,1
2014-03-26,101.43,102.65,101.634,89.0988,103.4173,DOWN,0
2014-03-27,98.75,101.01,100.524,89.2986,103.4904,DOWN,0
2014-03-28,97.89,98.87,99.934,89.5386,103.4966,DOWN,0
2014-03-31,97.44,98.47,99.17,89.8324,103.4988,UP,1
2014-04-01,98.98,97.59,98.898,90.1408,103.513,UP,1
2014-04-02,100.11,98.9,98.634,90.5244,103.5334,DOWN,0
2014-04-03,99.77,100.26,98.838,90.8586,103.5493,DOWN,0
2014-04-04,96.09,100.09,98.478,91.088,103.5545,DOWN,0
2014-04-07,93.75,95.71,97.74,91.2836,103.5563,UP,1
2014-04-08,95.87,93.43,97.118,91.5388,103.5649,UP,1
2014-04-09,97.08,96.3,96.512,91.7954,103.5644,DOWN,0
2014-04-10,94.85,96.84,95.528,92.0414,103.5492,DOWN,0
2014-04-11,91.05,93.78,94.52,92.143,103.5109,DOWN,0
2014-04-14,90.13,91.85,93.796,92.2314,103.4653,UP,1
2014-04-15,90.42,91.08,92.706,92.3612,103.4168,DOWN,0
2014-04-16,90.22,91.17,91.334,92.4956,103.3728,DOWN,0
2014-04-17,87.79,90.26,89.922,92.535,103.3244,UP,1
2014-04-21,89.59,88.2,89.63,92.56,103.279,DOWN,0
2014-04-22,89.41,90.18,89.486,92.582,103.2249,DOWN,0
2014-04-23,88.22,89.41,89.046,92.592,103.1652,UP,1
2014-04-24,89.63,88.85,88.928,92.6556,103.1159,DOWN,0
2014-04-25,88.11,89.2,88.992,92.6894,103.06,DOWN,0
2014-04-28,86.58,88.42,88.39,92.7002,102.9892,DOWN,0
2014-04-29,86.0,86.57,87.708,92.706,102.9164,UP,1
2014-04-30,87.71,85.95,87.606,92.7052,102.8576,DOWN,0
2014-05-01,85.97,87.6,86.874,92.6734,102.7928,UP,1
2014-05-02,88.12,86.35,86.876,92.7128,102.7477,UP,1
2014-05-05,88.54,88.47,87.268,92.764,102.7014,DOWN,0
2014-05-06,87.55,88.23,87.578,92.7662,102.6522,DOWN,0
2014-05-07,84.79,87.15,86.994,92.6862,102.5828,UP,1
2014-05-08,85.86,84.64,86.972,92.599,102.5326,UP,1
2014-05-09,87.87,85.58,86.922,92.524,102.5017,UP,1
2014-05-12,89.88,88.05,87.19,92.5278,102.4745,DOWN,0
2014-05-13,88.51,89.24,87.382,92.5296,102.4187,DOWN,0
2014-05-14,87.15,88.41,87.854,92.4914,102.36,DOWN,0
2014-05-15,86.76,87.11,88.034,92.4566,102.2914,UP,1
2014-05-16,87.87,86.49,88.034,92.468,102.2263,DOWN,0
2014-05-19,86.67,87.65,87.392,92.4554,102.1514,DOWN,0
2014-05-20,85.33,86.44,86.756,92.3692,102.0607,DOWN,0
2014-05-21,84.82,85.84,86.29,92.2356,101.9729,UP,1
2014-05-22,84.98,84.68,85.934,92.1074,101.8802,UP,1
2014-05-23,85.43,85.2,85.446,92.0258,101.7965,UP,1
2014-05-27,87.22,85.8,85.556,91.865,101.7025,DOWN,0
2014-05-28,85.4,87.0,85.57,91.6448,101.6005,DOWN,0
2014-05-29,85.03,85.7,85.612,91.3726,101.4992,DOWN,0
2014-05-30,84.9,84.9,85.596,91.0452,101.3965,UP,1
2014-06-02,86.8,85.05,85.87,90.6952,101.313,DOWN,0
2014-06-03,86.77,86.8,85.78,90.4138,101.2508,UP,1
2014-06-04,87.03,86.57,86.106,90.1292,101.1929,DOWN,0
2014-06-05,85.93,87.09,86.286,89.841,101.126,UP,1
2014-06-06,86.25,86.01,86.556,89.5374,101.0499,DOWN,0
2014-06-09,85.41,86.27,86.278,89.2706,100.9693,DOWN,0
2014-06-10,85.31,85.12,85.986,89.019,100.8857,UP,1
2014-06-11,97.11,96.17,88.002,89.0124,100.8525,DOWN,0
2014-06-12,95.0,96.54,89.816,88.9328,100.8066,UP,1
2014-06-13,95.11,94.63,91.588,88.8328,100.7806,DOWN,0
2014-06-16,94.5,94.92,93.406,88.7274,100.7526,UP,1
2014-06-17,94.64,94.5,95.272,88.6984,100.7208,UP,1
2014-06-18,94.89,94.34,94.828,88.7212,100.6991,UP,1
2014-06-19,95.03,94.97,94.834,88.7044,100.6815,DOWN,0
2014-06-20,95.0,94.78,94.812,88.6628,100.6672,DOWN,0
2014-06-23,94.67,95.0,94.846,88.6592,100.6506,DOWN,0
2014-06-24,93.88,94.35,94.694,88.7158,100.6338,DOWN,0
2014-06-25,92.61,93.95,94.238,88.7654,100.5901,DOWN,0
2014-06-26,91.33,92.83,93.498,88.7836,100.5284,UP,1
2014-06-27,92.09,91.07,92.916,88.821,100.478,DOWN,0
2014-06-30,91.41,92.16,92.264,88.8934,100.4343,UP,1
2014-07-01,93.41,91.63,92.17,88.9698,100.3137,UP,1
2014-07-02,94.5,93.27,92.548,89.0716,100.1944,UP,1
2014-07-03,96.43,94.84,93.568,89.2358,100.0909,DOWN,0
2014-07-07,96.0,96.09,94.35,89.3632,99.971,DOWN,0
2014-07-08,94.91,95.97,95.05,89.4992,99.8518,DOWN,0
2014-07-09,94.42,94.45,95.252,89.656,99.7357,DOWN,0
2014-07-10,92.69,93.46,94.89,89.7898,99.6136,DOWN,0
2014-07-11,91.64,92.74,93.932,89.8684,99.4861,DOWN,0
2014-07-14,91.5,92.5,93.032,89.979,99.3597,DOWN,0
2014-07-15,90.75,91.68,92.2,90.0316,99.2268,DOWN,0
2014-07-16,89.26,91.02,91.168,90.046,99.0776,UP,1
2014-07-17,89.75,88.88,90.58,90.09,98.929,UP,1
2014-07-18,90.44,89.97,90.34,90.203,98.7725,UP,1
2014-07-21,93.02,90.24,90.644,90.3462,98.6305,DOWN,0
2014-07-22,92.09,93.75,90.912,90.4306,98.4708,UP,1
2014-07-23,92.2,92.06,91.5,90.477,98.3122,UP,1
2014-07-24,93.14,92.04,92.178,90.5696,98.1604,DOWN,0
2014-07-25,92.64,92.7,92.618,90.6794,98.0237,DOWN,0
2014-07-28,92.29,92.77,92.472,90.79,97.892,DOWN,0
2014-07-29,92.25,92.4,92.504,90.8776,97.7542,UP,1
2014-07-30,94.13,92.45,92.89,91.0268,97.6316,DOWN,0
2014-07-31,92.33,93.85,92.728,91.1668,97.5022,UP,1
2014-08-01,93.06,92.33,92.812,91.3316,97.3782,UP,1
2014-08-04,94.6,93.2,93.274,91.524,97.2433,UP,1
2014-08-05,95.32,93.95,93.888,91.7218,97.1015,DOWN,0
2014-08-06,94.61,95.0,93.984,91.8696,96.9435,DOWN,0
2014-08-07,93.92,94.86,94.302,92.04,96.7831,UP,1
2014-08-08,95.0,94.0,94.69,92.2394,96.6276,UP,1
2014-08-11,95.29,95.07,94.828,92.4472,96.4752,DOWN,0
2014-08-12,92.97,95.44,94.358,92.5706,96.2986,DOWN,0
2014-08-13,92.45,92.99,93.926,92.6842,96.1233,UP,1
2014-08-14,93.73,92.5,93.888,92.8182,95.9555,DOWN,0
2014-08-15,93.24,94.37,93.536,92.9644,95.7802,UP,1
2014-08-18,94.53,93.34,93.384,93.13,95.6101,UP,1
2014-08-19,95.64,94.85,93.918,93.3346,95.444,UP,1
2014-08-20,97.49,96.01,94.926,93.5782,95.2883,DOWN,0
2014-08-21,96.0,97.07,95.38,93.556,95.1148,UP,1
2014-08-22,97.21,95.89,96.174,93.6002,94.9434,UP,1
2014-08-25,97.4,97.67,96.748,93.646,94.7733,UP,1
2014-08-26,97.72,97.55,97.164,93.7104,94.6277,UP,1
2014-08-27,98.14,97.75,97.294,93.7804,94.479,DOWN,0
2014-08-28,97.91,97.82,97.676,93.8408,94.3272,DOWN,0
2014-08-29,97.31,98.15,97.696,93.8864,94.1661,UP,1
2014-09-02,98.36,97.46,97.888,93.9536,94.0058,UP,1
2014-09-03,99.16,98.58,98.176,94.0434,93.8494,UP,1
2014-09-04,99.59,99.42,98.466,94.1576,93.6912,DOWN,0
2014-09-05,99.45,99.91,98.774,94.2944,93.5385,DOWN,0
2014-09-08,98.11,99.77,98.934,94.43,93.3916,DOWN,0
2014-09-09,96.99,98.11,98.66,94.528,93.2476,DOWN,0
2014-09-10,96.78,97.43,98.184,94.6354,93.0959,UP,1
2014-09-11,97.48,96.45,97.762,94.7168,92.9433,UP,1
2014-09-12,114.89,114.5,100.85,95.1246,92.872,DOWN,0
2014-09-15,114.41,114.61,104.11,95.4842,92.7996,UP,1
2014-09-16,116.15,114.04,107.942,95.8872,92.738,UP,1
2014-09-17,118.5,116.15,112.286,96.359,92.6958,DOWN,0
2014-09-18,118.4,118.72,116.47,96.8386,92.6532,UP,1
2014-09-19,120.38,119.24,117.568,97.3924,92.63,DOWN,0
2014-09-22,118.92,120.6,118.47,97.938,92.6072,DOWN,0
2014-09-23,116.05,118.03,118.45,98.429,92.5975,UP,1
2014-09-24,120.41,117.05,118.832,99.0222,92.7307,DOWN,0
2014-09-25,118.855,120.2,118.923,99.6141,92.8739,DOWN,0
2014-09-26,118.65,119.33,118.577,100.1921,92.9952,DOWN,0
2014-09-29,118.32,118.49,118.457,100.7497,93.1208,DOWN,0
2014-09-30,118.17,118.02,118.881,101.2527,93.2554,DOWN,0
2014-10-01,115.83,117.81,117.965,101.7275,93.3748,DOWN,0
2014-10-02,115.31,116.0,117.256,102.1897,93.4954,UP,1
2014-10-03,116.2,116.32,116.766,102.6509,93.6183,DOWN,0
2014-10-06,116.0,116.7,116.302,103.1181,93.7301,DOWN,0
2014-10-07,113.42,114.9,115.352,103.5407,93.83,UP,1
2014-10-08,114.87,113.63,115.16,103.9931,93.9284,DOWN,0
