ticker,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-01-09,72.44,72.18,73.524,77.1554,74.7819,UP,1
2019-01-10,72.78,72.3,73.284,77.1362,74.7808,UP,1
2019-01-11,73.1,72.43,72.77,77.1408,74.7873,DOWN,0
2019-01-14,72.7,72.35,72.634,77.1328,74.7936,UP,1
2019-01-15,73.51,72.58,72.906,77.0622,74.7985,UP,1
2019-01-16,74.51,74.42,73.32,77.0352,74.8156,UP,1
2019-01-17,74.85,74.23,73.734,76.994,74.8266,UP,1
2019-01-18,75.63,75.19,74.24,76.9422,74.8428,UP,1
2019-01-22,75.87,75.5,74.874,76.8976,74.8595,UP,1
2019-01-23,76.06,76.14,75.384,76.8478,74.8867,DOWN,0
2019-01-24,75.21,75.97,75.524,76.753,74.9083,UP,1
2019-01-25,75.76,75.89,75.706,76.6866,74.9247,DOWN,0
2019-01-28,75.71,75.4,75.722,76.6428,74.9463,DOWN,0
2019-01-29,75.35,75.59,75.618,76.5716,74.9608,UP,1
2019-01-30,76.22,75.22,75.65,76.52,74.9792,UP,1
2019-01-31,76.76,75.81,75.96,76.4514,74.9971,UP,1
2019-02-01,77.52,77.04,76.312,76.3774,75.0175,DOWN,0
2019-02-04,77.1,77.56,76.59,76.2916,75.0314,UP,1
2019-02-05,77.31,77.17,76.982,76.2394,75.0449,UP,1
2019-02-06,77.39,77.02,77.216,76.2006,75.06,DOWN,0
2019-02-07,75.55,76.34,76.974,76.1332,75.0681,UP,1
2019-02-08,76.16,75.13,76.702,76.049,75.0838,DOWN,0
2019-02-11,75.52,76.13,76.386,75.932,75.0953,UP,1
2019-02-12,76.13,75.96,76.15,75.8214,75.1112,UP,1
2019-02-13,76.68,76.45,76.008,75.7332,75.131,DOWN,0
2019-02-14,75.95,76.55,76.088,75.6178,75.1484,DOWN,0
2019-02-15,75.5,75.47,75.956,75.5052,75.1642,DOWN,0
2019-02-19,74.86,75.29,75.824,75.42,75.1766,DOWN,0
2019-02-20,74.48,74.75,75.494,75.3244,75.1983,UP,1
2019-02-21,74.87,74.74,75.132,75.2508,75.2214,UP,1
2019-02-22,75.18,75.05,74.978,75.1758,75.2445,UP,1
2019-02-25,75.34,75.68,74.946,75.1208,75.2708,DOWN,0
2019-02-26,75.3,75.14,75.034,75.0668,75.288,UP,1
2019-02-27,76.21,75.13,75.38,75.0392,75.3121,UP,1
2019-02-28,77.15,76.27,75.836,75.0402,75.3408,UP,1
2019-03-01,77.19,77.52,76.238,75.0564,75.3681,DOWN,0
2019-03-04,76.18,77.3,76.406,75.0798,75.3895,DOWN,0
2019-03-05,75.38,76.24,76.422,75.0858,75.4051,DOWN,0
2019-03-06,74.89,75.58,76.158,75.1118,75.4175,DOWN,0
2019-03-07,73.65,74.67,75.458,75.1284,75.428,DOWN,0
2019-03-08,72.5,73.0,74.52,75.1648,75.4287,UP,1
2019-03-11,72.55,72.87,73.794,75.1508,75.4327,UP,1
2019-03-12,73.12,72.76,73.342,75.1282,75.442,UP,1
2019-03-13,74.05,73.18,73.174,75.1202,75.4559,DOWN,0
2019-03-14,73.89,73.72,73.222,75.0914,75.471,UP,1
2019-03-15,74.63,73.75,73.648,75.0774,75.4951,DOWN,0
2019-03-18,74.61,74.84,74.06,75.09,75.5098,DOWN,0
2019-03-19,74.25,75.02,74.286,75.0616,75.5266,DOWN,0
2019-03-20,73.2,74.3,74.116,75.058,75.5321,UP,1
2019-03-21,73.39,72.89,74.016,75.0828,75.5365,DOWN,0
2019-03-22,72.76,73.02,73.642,75.0892,75.5314,UP,1
2019-03-25,73.78,72.85,73.476,75.1092,75.5204,UP,1
2019-03-26,73.99,74.33,73.424,75.127,75.5129,DOWN,0
2019-03-27,73.86,73.9,73.556,75.1502,75.5039,UP,1
2019-03-28,74.77,73.97,73.832,75.1754,75.5011,UP,1
2019-03-29,76.14,75.26,74.508,75.208,75.5046,UP,1
2019-04-01,77.0,76.61,75.152,75.251,75.5152,UP,1
2019-04-02,77.37,77.15,75.828,75.2858,75.5295,UP,1
2019-04-03,77.42,77.83,76.54,75.3168,75.5448,DOWN,0
2019-04-04,77.26,77.39,77.038,75.3408,75.559,DOWN,0
2019-04-05,77.26,77.34,77.262,75.3818,75.574,DOWN,0
2019-04-08,77.0,76.96,77.262,75.4066,75.5859,DOWN,0
2019-04-09,76.97,76.82,77.182,75.4318,75.5961,DOWN,0
2019-04-10,76.85,76.97,77.068,75.4618,75.6064,UP,1
2019-04-11,77.06,77.13,77.028,75.4786,75.6202,UP,1
2019-04-12,77.28,77.77,77.032,75.489,75.6337,UP,1
2019-04-15,78.64,77.4,77.36,75.5114,75.6593,UP,1
2019-04-16,79.44,78.77,77.854,75.5582,75.6873,UP,1
2019-04-17,80.16,79.69,78.516,75.6152,75.7203,DOWN,0
2019-04-18,79.86,80.09,79.076,75.6646,75.751,UP,1
2019-04-22,80.5,79.61,79.72,75.7636,75.7905,UP,1
2019-04-23,80.53,80.66,80.098,75.851,75.8297,DOWN,0
2019-04-24,80.47,80.48,80.304,75.95,75.8665,UP,1
2019-04-25,80.82,80.28,80.436,76.0438,75.8977,UP,1
2019-04-26,81.19,81.18,80.702,76.134,75.9315,UP,1
2019-04-29,81.69,81.18,80.94,76.2488,75.9667,DOWN,0
2019-04-30,81.35,81.65,81.104,76.3658,75.9997,DOWN,0
2019-05-01,80.67,81.24,81.144,76.482,76.0295,DOWN,0
2019-05-02,79.72,80.75,80.924,76.5868,76.0522,DOWN,0
2019-05-03,79.69,79.9,80.624,76.6832,76.0726,UP,1
2019-05-06,80.95,78.93,80.476,76.7986,76.0935,DOWN,0
2019-05-07,80.02,80.4,80.21,76.8922,76.1148,UP,1
2019-05-08,80.41,79.88,80.158,76.9944,76.1378,UP,1
2019-05-09,80.8,79.71,80.374,77.0862,76.1588,UP,1
2019-05-10,81.36,80.76,80.708,77.1704,76.1834,DOWN,0
2019-05-13,80.52,80.17,80.622,77.237,76.2021,UP,1
2019-05-14,81.31,80.56,80.88,77.3396,76.2234,DOWN,0
2019-05-15,80.61,80.72,80.92,77.4442,76.2449,UP,1
2019-05-16,81.34,80.99,81.028,77.5732,76.2802,DOWN,0
2019-05-17,81.22,80.72,81.0,77.7246,76.3167,DOWN,0
2019-05-20,81.1,81.25,81.116,77.8966,76.3539,UP,1
2019-05-21,81.81,81.5,81.216,78.0818,76.3985,DOWN,0
2019-05-22,81.12,81.4,81.318,78.2418,76.44,UP,1
2019-05-23,81.25,80.76,81.3,78.3858,76.4834,UP,1
2019-05-24,81.83,81.56,81.422,78.5446,76.5239,UP,1
2019-05-28,82.07,81.8,81.616,78.6934,76.5682,DOWN,0
2019-05-29,82.05,81.58,81.664,78.8422,76.6123,UP,1
2019-05-30,82.61,82.19,81.962,79.0094,76.659,DOWN,0
2019-05-31,82.21,81.88,82.154,79.1896,76.7052,UP,1
2019-06-03,82.52,82.3,82.292,79.3722,76.7503,UP,1
2019-06-04,83.81,83.0,82.64,79.5932,76.8037,UP,1
2019-06-05,84.95,84.17,83.22,79.8166,76.862,UP,1
2019-06-06,85.19,85.1,83.736,80.0406,76.9177,UP,1
2019-06-07,85.38,85.29,84.37,80.271,76.9739,UP,1
2019-06-10,86.08,85.9,85.082,80.4972,77.0386,DOWN,0
2019-06-11,84.94,86.52,85.308,80.6732,77.0963,UP,1
2019-06-12,85.48,84.93,85.414,80.8428,77.1587,DOWN,0
2019-06-13,84.57,85.46,85.29,80.9868,77.2156,UP,1
2019-06-14,84.93,84.69,85.2,81.137,77.2696,DOWN,0
2019-06-17,84.04,85.16,84.792,81.2726,77.3165,UP,1
2019-06-18,84.69,84.35,84.742,81.4212,77.3617,UP,1
2019-06-19,85.48,84.94,84.742,81.5908,77.4104,UP,1
2019-06-20,86.43,85.43,85.114,81.78,77.4614,UP,1
2019-06-21,86.77,86.67,85.482,81.9784,77.5085,DOWN,0
2019-06-24,86.6,86.59,85.994,82.1692,77.558,DOWN,0
2019-06-25,86.53,86.55,86.362,82.3542,77.6037,DOWN,0
2019-06-26,84.52,86.6,86.17,82.4718,77.6371,UP,1
2019-06-27,85.51,85.09,85.986,82.5932,77.6747,UP,1
2019-06-28,85.94,85.51,85.82,82.7088,77.7138,UP,1
2019-07-01,86.16,86.69,85.732,82.8348,77.763,UP,1
2019-07-02,87.38,86.15,85.902,82.9724,77.8131,UP,1
2019-07-03,88.59,87.61,86.716,83.1336,77.8662,UP,1
2019-07-05,89.52,88.82,87.518,83.3146,77.9262,DOWN,0
2019-07-08,89.41,89.35,88.212,83.4864,77.9823,UP,1
2019-07-09,89.6,89.2,88.9,83.6546,78.0424,UP,1
2019-07-10,90.29,89.42,89.482,83.8266,78.1055,UP,1
2019-07-11,91.73,90.6,90.11,84.0342,78.175,DOWN,0
2019-07-12,91.55,91.5,90.516,84.2518,78.2446,UP,1
2019-07-15,91.89,91.79,91.012,84.4952,78.3222,DOWN,0
2019-07-16,91.77,91.96,91.446,84.7368,78.4052,DOWN,0
2019-07-17,90.92,91.57,91.572,84.9362,78.4848,UP,1
2019-07-18,91.54,90.87,91.534,85.1666,78.5681,DOWN,0
2019-07-19,90.77,91.79,91.378,85.3738,78.6457,DOWN,0
2019-07-22,90.71,90.21,91.142,85.572,78.7249,UP,1
2019-07-23,90.9,90.69,90.968,85.7628,78.8051,DOWN,0
2019-07-24,89.25,90.54,90.634,85.9374,78.8718,UP,1
2019-07-25,89.59,89.35,90.244,86.103,78.9397,DOWN,0
2019-07-26,89.59,89.66,90.008,86.2826,79.0107,DOWN,0
2019-07-29,88.18,89.56,89.502,86.4194,79.0714,DOWN,0
2019-07-30,87.87,88.07,88.896,86.5524,79.1401,DOWN,0
2019-07-31,87.86,87.96,88.618,86.6876,79.217,UP,1
2019-08-01,89.2,87.02,88.54,86.8354,79.2965,UP,1
2019-08-02,90.42,89.15,88.706,87.0214,79.3852,DOWN,0
2019-08-05,88.42,89.51,88.754,87.1648,79.4526,UP,1
2019-08-06,90.57,88.77,89.294,87.3396,79.5376,UP,1
2019-08-07,90.85,89.7,89.892,87.5152,79.6242,UP,1
2019-08-08,91.91,91.16,90.434,87.7124,79.7123,UP,1
2019-08-09,92.88,92.25,90.926,87.9178,79.8077,DOWN,0
2019-08-12,90.59,92.39,91.36,88.0854,79.8889,UP,1
2019-08-13,92.01,90.41,91.648,88.2752,79.9798,DOWN,0
2019-08-14,89.27,90.9,91.332,88.3844,80.0556,UP,1
2019-08-15,90.5,89.9,91.05,88.4954,80.1394,UP,1
2019-08-16,91.67,90.93,90.808,88.625,80.2334,UP,1
2019-08-19,92.85,92.55,91.26,88.7744,80.3321,DOWN,0
2019-08-20,92.03,92.8,91.264,88.8934,80.4071,UP,1
2019-08-21,92.72,92.23,91.954,89.049,80.4914,DOWN,0
2019-08-22,92.52,93.0,92.358,89.1898,80.5694,DOWN,0
2019-08-23,91.44,92.5,92.312,89.3272,80.6355,UP,1
2019-08-26,92.51,92.11,92.244,89.4788,80.7076,UP,1
2019-08-27,93.12,92.7,92.462,89.6604,80.7804,UP,1
2019-08-28,93.27,93.0,92.572,89.832,80.847,DOWN,0
2019-08-29,92.78,93.5,92.624,89.978,80.9155,UP,1
2019-08-30,93.48,93.5,93.032,90.119,80.9934,UP,1
2019-09-03,93.77,93.12,93.284,90.259,81.0677,UP,1
2019-09-04,94.26,94.19,93.512,90.4122,81.145,UP,1
2019-09-05,94.73,95.04,93.804,90.5762,81.2177,UP,1
2019-09-06,94.89,95.0,94.226,90.7836,81.2861,DOWN,0
2019-09-09,92.18,95.55,93.966,90.917,81.34,DOWN,0
2019-09-10,90.12,91.88,93.236,91.0006,81.391,DOWN,0
2019-09-11,89.06,90.57,92.196,91.0586,81.4397,UP,1
2019-09-12,90.3,89.25,91.31,91.117,81.4966,UP,1
2019-09-13,90.83,90.27,90.498,91.1618,81.5489,UP,1
2019-09-16,91.88,91.0,90.438,91.209,81.6014,UP,1
2019-09-17,93.25,92.33,91.064,91.2858,81.6594,UP,1
2019-09-18,93.33,94.45,91.918,91.3604,81.7206,UP,1
2019-09-19,93.53,93.07,92.564,91.4252,81.7796,DOWN,0
2019-09-20,92.33,93.86,92.864,91.4372,81.8356,UP,1
2019-09-23,92.5,92.36,92.988,91.4562,81.9025,UP,1
2019-09-24,92.9,92.82,92.918,91.4764,81.9707,UP,1
2019-09-25,93.38,93.14,92.928,91.5086,82.0449,UP,1
2019-09-26,94.17,93.63,93.056,91.5736,82.1211,DOWN,0
2019-09-27,92.4,94.5,93.07,91.5908,82.1926,DOWN,0
2019-09-30,92.27,92.73,93.024,91.6208,82.264,UP,1
2019-10-01,92.33,92.2,92.91,91.6532,82.3377,DOWN,0
2019-10-02,90.43,92.0,92.32,91.6438,82.4043,UP,1
2019-10-03,91.35,90.35,91.756,91.6858,82.4792,UP,1
2019-10-04,94.0,91.76,92.076,91.774,82.5741,UP,1
2019-10-07,94.36,93.65,92.494,91.8694,82.6705,DOWN,0
2019-10-08,92.94,93.96,92.616,91.9646,82.7673,UP,1
2019-10-09,94.13,93.66,93.356,92.0898,82.8738,UP,1
2019-10-10,94.74,93.75,94.034,92.2274,82.9941,DOWN,0
2019-10-11,93.94,95.56,94.022,92.3222,83.0976,DOWN,0
2019-10-14,93.5,94.11,93.85,92.3838,83.1938,DOWN,0
2019-10-15,93.3,93.98,93.922,92.4814,83.2881,UP,1
2019-10-16,93.6,93.66,93.816,92.542,83.3794,UP,1
2019-10-17,94.28,93.93,93.724,92.6106,83.4742,UP,1
2019-10-18,94.4,94.43,93.816,92.6604,83.5763,DOWN,0
2019-10-21,93.33,94.54,93.782,92.6694,83.6646,DOWN,0
2019-10-22,91.87,93.27,93.496,92.695,83.757,UP,1
2019-10-23,92.93,91.76,93.362,92.7134,83.8609,DOWN,0
2019-10-24,92.91,92.82,93.088,92.7862,83.9633,DOWN,0
2019-10-25,91.96,92.83,92.6,92.8154,84.0592,DOWN,0
2019-10-28,91.6,92.39,92.254,92.814,84.1517,DOWN,0
2019-10-29,91.35,91.73,92.15,92.784,84.2449,UP,1
2019-10-30,93.18,91.46,92.2,92.807,84.3433,UP,1
2019-10-31,94.32,93.85,92.482,92.839,84.4423,DOWN,0
2019-11-01,92.93,94.94,92.676,92.8472,84.5327,DOWN,0
2019-11-04,91.17,93.21,92.59,92.8418,84.6104,DOWN,0
2019-11-05,89.41,91.02,92.202,92.7798,84.6781,UP,1
2019-11-06,91.11,89.8,91.788,92.7396,84.7534,DOWN,0
2019-11-07,90.64,91.39,91.052,92.687,84.8305,DOWN,0
2019-11-08,90.47,90.9,90.56,92.6408,84.9041,UP,1
2019-11-11,91.18,90.62,90.562,92.5948,84.9814,UP,1
2019-11-12,91.4,91.25,90.96,92.5474,85.0617,UP,1
2019-11-13,92.67,91.52,91.272,92.5156,85.1439,UP,1
2019-11-14,93.17,92.69,91.778,92.4844,85.226,DOWN,0
2019-11-15,92.96,93.45,92.276,92.4458,85.3032,DOWN,0
2019-11-18,92.82,93.32,92.604,92.4586,85.3818,UP,1
2019-11-19,93.98,92.85,93.12,92.5358,85.4651,UP,1
2019-11-20,94.48,94.02,93.482,92.6442,85.5506,DOWN,0
2019-11-21,93.89,94.6,93.626,92.716,85.6423,DOWN,0
2019-11-22,93.75,93.87,93.784,92.7744,85.7302,UP,1
2019-11-25,94.32,93.97,94.084,92.8232,85.8242,UP,1
2019-11-26,94.47,94.26,94.182,92.8476,85.9159,DOWN,0
2019-11-27,93.43,94.31,93.972,92.8496,85.9997,UP,1
2019-11-29,94.17,93.14,94.028,92.8624,86.0908,DOWN,0
2019-12-02,93.3,94.16,93.938,92.8818,86.1798,UP,1
2019-12-03,93.45,92.99,93.764,92.9008,86.2727,DOWN,0
2019-12-04,93.32,93.36,93.534,92.9092,86.3669,UP,1
2019-12-05,93.65,93.27,93.578,92.9146,86.4608,UP,1
2019-12-06,93.8,94.13,93.504,92.9072,86.5539,DOWN,0
2019-12-09,92.88,93.7,93.42,92.9168,86.6416,DOWN,0
2019-12-10,92.33,92.9,93.196,92.918,86.7268,DOWN,0
2019-12-11,92.31,92.66,92.994,92.9176,86.8073,DOWN,0
2019-12-12,90.72,92.23,92.408,92.9234,86.8751,UP,1
2019-12-13,91.91,90.44,92.03,92.9346,86.9487,UP,1
2019-12-16,92.27,92.43,91.908,92.9,87.0292,UP,1
2019-12-17,92.6,91.92,91.962,92.8648,87.1153,DOWN,0
2019-12-18,91.86,92.99,91.872,92.8432,87.2001,UP,1
2019-12-19,93.49,91.74,92.426,92.8304,87.2993,DOWN,0
2019-12-20,93.03,93.84,92.65,92.7962,87.402,DOWN,0
2019-12-23,92.36,93.23,92.668,92.7646,87.501,DOWN,0
2019-12-24,92.19,92.4,92.586,92.7384,87.5964,UP,1
2019-12-26,92.87,92.46,92.788,92.7298,87.6905,UP,1
2019-12-27,93.0,93.01,92.69,92.7178,87.786,DOWN,0
2019-12-30,92.44,93.08,92.572,92.681,87.8751,UP,1
2019-12-31,92.55,92.4,92.61,92.644,87.9648,UP,1
2020-01-02,92.67,92.84,92.706,92.6308,88.0569,UP,1
2020-01-03,94.67,92.1,93.066,92.6868,88.1642,UP,1
2020-01-06,94.7,94.7,93.406,92.7222,88.2708,DOWN,0
2020-01-07,94.43,94.08,93.804,92.7526,88.3791,DOWN,0
2020-01-08,93.6,94.66,94.014,92.7854,88.4782,UP,1
2020-01-09,94.43,93.62,94.366,92.842,88.5804,DOWN,0
2020-01-10,94.25,94.41,94.282,92.9,88.6824,UP,1
2020-01-13,95.03,94.2,94.348,92.937,88.7837,DOWN,0
2020-01-14,93.77,95.05,94.216,92.926,88.8718,UP,1
2020-01-15,95.77,94.06,94.65,92.9828,88.9657,UP,1
2020-01-16,96.27,96.73,95.018,93.0848,89.0602,UP,1
2020-01-17,96.77,96.05,95.522,93.232,89.1569,DOWN,0
2020-01-21,96.76,96.69,95.868,93.345,89.2544,DOWN,0
2020-01-22,96.43,96.63,96.4,93.4608,89.3503,UP,1
2020-01-23,97.3,96.15,96.706,93.5974,89.4518,DOWN,0
2020-01-24,97.11,97.3,96.874,93.716,89.5525,UP,1
2020-01-27,98.18,96.31,97.156,93.8516,89.6591,UP,1
2020-01-28,98.94,98.14,97.592,93.977,89.7685,DOWN,0
2020-01-29,98.91,99.26,98.088,94.0918,89.8767,UP,1
2020-01-30,100.17,98.58,98.662,94.236,89.9843,DOWN,0
2020-01-31,99.74,99.86,99.188,94.3744,90.0858,UP,1
2020-02-03,100.04,100.15,99.56,94.4956,90.1852,DOWN,0
2020-02-04,92.59,100.76,98.29,94.4578,90.2489,UP,1
2020-02-05,92.88,93.61,97.084,94.4376,90.3108,DOWN,0
2020-02-06,90.11,92.75,95.072,94.3648,90.3587,UP,1
2020-02-07,92.63,93.9,93.65,94.331,90.4195,UP,1
2020-02-10,94.82,92.54,92.606,94.338,90.4895,DOWN,0
2020-02-11,94.76,94.9,93.04,94.3646,90.5573,DOWN,0
2020-02-12,94.39,94.7,93.342,94.369,90.6208,DOWN,0
2020-02-13,94.19,94.61,94.158,94.3868,90.685,UP,1
2020-02-14,96.86,94.5,95.004,94.455,90.766,DOWN,0
2020-02-18,96.2,95.85,95.28,94.5126,90.8484,DOWN,0
2020-02-19,95.42,96.72,95.412,94.548,90.927,DOWN,0
2020-02-20,95.21,95.14,95.576,94.5762,90.9983,DOWN,0
2020-02-21,94.75,95.08,95.688,94.6136,91.072,DOWN,0
2020-02-24,93.85,93.5,95.086,94.644,91.1392,DOWN,0
2020-02-25,91.97,94.03,94.24,94.6372,91.195,UP,1
2020-02-26,93.86,92.15,93.928,94.7,91.2575,DOWN,0
2020-02-27,91.82,93.08,93.25,94.6982,91.314,DOWN,0
2020-02-28,89.22,90.66,92.144,94.6372,91.3536,UP,1
2020-03-02,93.4,89.94,92.054,94.6532,91.4175,UP,1
2020-03-03,94.94,93.62,92.648,94.7148,91.4855,UP,1
2020-03-04,100.17,95.25,93.91,94.8484,91.5803,DOWN,0
2020-03-05,97.91,98.21,95.128,94.946,91.6643,DOWN,0
2020-03-06,94.04,95.13,96.092,94.9796,91.7255,DOWN,0
2020-03-09,88.62,88.93,95.136,94.9082,91.763,UP,1
2020-03-10,90.55,90.82,94.258,94.8618,91.8095,DOWN,0
2020-03-11,86.2,88.24,91.464,94.7258,91.8313,DOWN,0
2020-03-12,75.61,80.43,87.004,94.3892,91.799,UP,1
2020-03-13,83.12,79.77,84.82,94.2006,91.8044,DOWN,0
2020-03-16,74.13,75.03,81.922,93.8298,91.762,UP,1
2020-03-17,76.79,75.81,79.17,93.4722,91.7349,DOWN,0
2020-03-18,70.08,72.72,75.946,92.9798,91.6727,UP,1
2020-03-19,73.68,70.03,75.56,92.5648,91.622,DOWN,0
2020-03-20,72.99,73.77,73.534,92.1526,91.5622,DOWN,0
2020-03-23,66.85,72.24,72.078,91.601,91.4705,UP,1
2020-03-24,73.66,70.3,71.452,91.1892,91.4119,UP,1
2020-03-25,74.52,73.49,72.34,90.779,91.3541,UP,1
2020-03-26,79.82,75.41,73.568,90.5,91.3285,UP,1
2020-03-27,81.25,77.66,75.22,90.2096,91.3074,UP,1
2020-03-30,83.81,82.07,78.612,89.9604,91.3036,DOWN,0
2020-03-31,80.75,82.55,80.03,89.64,91.2827,DOWN,0
2020-04-01,79.31,77.38,80.988,89.291,91.259,UP,1
2020-04-02,81.14,78.995,81.252,88.9852,91.2413,DOWN,0
2020-04-03,80.99,80.85,81.2,88.659,91.2188,UP,1
2020-04-06,84.43,83.54,81.324,88.4054,91.2088,DOWN,0
2020-04-07,82.3,87.17,81.634,88.0878,91.1865,UP,1
2020-04-08,85.34,83.19,82.84,87.8158,91.1802,UP,1
2020-04-09,87.38,86.2,84.088,87.5852,91.1844,DOWN,0
2020-04-13,85.18,86.69,84.926,87.2854,91.1877,UP,1
2020-04-14,87.0,86.71,85.44,87.0306,91.1952,DOWN,0
2020-04-15,86.25,86.02,86.23,86.7548,91.1967,UP,1
2020-04-16,88.1,86.65,86.782,86.665,91.2064,UP,1
2020-04-17,90.4,89.71,87.386,86.6154,91.2215,DOWN,0
2020-04-20,89.4,90.83,88.23,86.6012,91.2256,DOWN,0
2020-04-21,87.53,87.84,88.336,86.4992,91.2156,UP,1
2020-04-22,89.19,88.74,88.924,86.3866,91.2145,DOWN,0
2020-04-23,88.5,89.07,89.004,86.2614,91.209,UP,1
2020-04-24,88.92,89.21,88.708,86.152,91.2022,UP,1
2020-04-27,92.35,90.01,89.298,86.1152,91.2053,DOWN,0
2020-04-28,90.29,93.51,89.85,85.9838,91.199,UP,1
2020-04-29,90.7,91.7,90.152,85.8738,91.193,DOWN,0
2020-04-30,89.45,90.04,90.342,85.7544,91.1814,DOWN,0
2020-05-01,88.67,88.55,90.292,85.6236,91.1702,UP,1
2020-05-04,89.67,88.15,89.756,85.522,91.1608,UP,1
2020-05-05,92.97,89.85,90.292,85.5044,91.1718,DOWN,0
2020-05-06,91.74,93.34,90.5,85.4998,91.177,UP,1
2020-05-07,93.09,92.99,91.228,85.4844,91.1879,UP,1
2020-05-08,93.52,94.66,92.198,85.5184,91.2093,UP,1
2020-05-11,94.1,93.22,93.084,85.616,91.2318,DOWN,0
2020-05-12,92.55,94.66,93.0,85.599,91.2466,UP,1
2020-05-13,93.3,92.17,93.312,85.5662,91.2722,DOWN,0
2020-05-14,93.25,91.77,93.344,85.4278,91.2991,UP,1
2020-05-15,93.47,92.92,93.334,85.339,91.3272,UP,1
2020-05-18,96.0,95.26,93.714,85.3782,91.3612,DOWN,0
2020-05-19,92.96,95.51,93.796,85.465,91.3739,UP,1
2020-05-20,93.45,94.06,93.826,85.523,91.399,DOWN,0
2020-05-21,92.86,93.2,93.748,85.6562,91.4105,UP,1
2020-05-22,93.77,93.16,93.808,86.0194,91.4251,UP,1
2020-05-26,94.23,95.34,93.454,86.2416,91.4367,DOWN,0
2020-05-27,92.83,94.87,93.428,86.6156,91.4364,UP,1
2020-05-28,94.87,93.87,93.712,86.9772,91.4578,UP,1
2020-05-29,97.25,94.92,94.59,87.5206,91.484,UP,1
2020-06-01,97.62,97.4,95.36,87.9994,91.5258,DOWN,0
2020-06-02,96.35,98.04,95.784,88.4666,91.555,UP,1
2020-06-03,97.88,96.63,96.794,89.0872,91.5861,DOWN,0
2020-06-04,95.79,97.21,96.978,89.5298,91.6008,UP,1
2020-06-05,97.81,96.0,97.09,89.9956,91.6297,DOWN,0
2020-06-08,97.48,97.25,97.062,90.3488,91.6535,DOWN,0
2020-06-09,97.44,97.06,97.28,90.6726,91.6781,DOWN,0
2020-06-10,97.31,97.48,97.166,90.9426,91.7074,DOWN,0
2020-06-11,92.04,96.99,96.416,91.1684,91.7051,UP,1
2020-06-12,93.26,93.59,95.506,91.4474,91.7058,UP,1
2020-06-15,93.77,91.34,94.764,91.7,91.7083,UP,1
2020-06-16,94.66,95.75,94.208,91.9734,91.7177,DOWN,0
2020-06-17,94.62,95.17,93.67,92.1772,91.7234,DOWN,0
2020-06-18,94.39,94.43,94.14,92.419,91.7265,UP,1
2020-06-19,94.52,95.73,94.392,92.6026,91.7278,DOWN,0
2020-06-22,94.31,94.17,94.5,92.7412,91.7257,DOWN,0
2020-06-23,93.5,95.03,94.268,92.9076,91.7187,DOWN,0
2020-06-24,90.71,92.92,93.486,92.9818,91.7114,UP,1
2020-06-25,92.83,90.86,93.174,93.1134,91.7249,DOWN,0
2020-06-26,90.4,92.14,92.35,93.1594,91.7316,DOWN,0
2020-06-29,90.4,91.29,91.568,93.1594,91.7321,UP,1
2020-06-30,91.6,90.31,91.188,93.2034,91.736,UP,1
2020-07-01,93.3,91.68,91.706,93.3188,91.7431,DOWN,0
2020-07-02,92.26,94.55,91.592,93.3802,91.7381,UP,1
2020-07-06,92.53,93.5,92.018,93.4608,91.7341,UP,1
2020-07-07,92.57,92.0,92.452,93.5338,91.7293,UP,1
2020-07-08,93.84,92.68,92.9,93.5636,91.7369,DOWN,0
2020-07-09,92.14,94.13,92.668,93.6006,91.7351,UP,1
2020-07-10,92.55,92.24,92.726,93.6376,91.7333,DOWN,0
2020-07-13,91.83,92.73,92.586,93.6852,91.7256,DOWN,0
2020-07-14,91.72,91.84,92.416,93.7462,91.7133,UP,1
2020-07-15,93.24,92.76,92.296,93.8176,91.7175,DOWN,0
2020-07-16,92.37,92.89,92.342,93.8056,91.718,UP,1
2020-07-17,93.83,92.83,92.598,93.8474,91.7255,UP,1
2020-07-20,94.25,93.39,93.082,93.8706,91.7446,UP,1
2020-07-21,95.11,94.29,93.76,93.9024,91.7634,UP,1
2020-07-22,96.06,94.66,94.324,93.9416,91.7737,DOWN,0
2020-07-23,95.85,96.29,95.02,94.0076,91.7812,UP,1
2020-07-24,96.32,95.85,95.518,94.068,91.7981,DOWN,0
2020-07-27,94.54,95.92,95.576,94.0938,91.8001,DOWN,0
2020-07-28,92.92,94.58,95.138,94.0828,91.791,UP,1
2020-07-29,94.3,92.85,94.786,94.0488,91.7928,UP,1
2020-07-30,94.37,93.63,94.49,94.077,91.7972,UP,1
2020-07-31,96.78,94.72,94.582,94.1436,91.8146,DOWN,0
2020-08-03,96.28,97.12,94.93,94.212,91.828,DOWN,0
2020-08-04,95.78,95.71,95.502,94.2522,91.8355,UP,1
2020-08-05,96.16,96.15,95.874,94.2908,91.8443,UP,1
2020-08-06,97.46,95.9,96.492,94.3834,91.8649,UP,1
2020-08-07,100.96,96.92,97.328,94.5052,91.9104,DOWN,0
2020-08-10,99.16,100.96,97.904,94.5434,91.9415,DOWN,0
2020-08-11,98.61,99.87,98.47,94.5632,91.97,UP,1
