ticker,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-08-01,225.0,228.12,227.416,205.6594,190.5559,DOWN,0
2019-08-02,217.74,217.74,224.352,205.9728,190.6858,DOWN,0
2019-08-05,213.18,213.18,221.202,206.2343,190.8092,UP,1
2019-08-06,213.52,213.52,218.538,206.5839,190.9168,UP,1
2019-08-08,215.14,215.14,216.916,206.8521,191.0398,DOWN,0
2019-08-15,208.94,208.94,213.704,207.0537,191.1058,UP,1
2019-08-21,217.0,217.0,213.556,207.2785,191.2161,DOWN,0
2019-08-23,209.0,211.6,212.72,207.3865,191.3036,UP,1
2019-08-26,211.49,211.49,212.314,207.4353,191.3766,UP,1
2019-08-27,214.0,214.0,212.086,207.6569,191.4507,UP,1
2019-08-28,215.0,215.0,213.298,207.8817,191.5346,UP,1
2019-08-29,217.94,218.34,213.486,208.0705,191.597,DOWN,0
2019-09-03,217.0,217.0,215.086,208.3105,191.6918,UP,1
2019-09-04,223.25,223.25,217.438,208.6707,191.7916,UP,1
2019-09-05,234.13,234.13,221.464,209.3637,191.9907,UP,1
2019-09-06,238.63,238.63,226.19,210.1203,192.1933,UP,1
2019-09-09,240.95,240.95,230.792,210.9861,192.4148,DOWN,0
2019-09-10,238.19,238.19,235.03,211.8211,192.5974,UP,1
2019-09-12,247.57,243.05,239.894,212.741,192.8027,UP,1
2019-09-18,248.85,248.85,242.838,213.947,193.002,DOWN,0
2019-09-20,248.0,248.0,244.712,215.0668,193.2022,DOWN,0
2019-09-25,247.35,244.58,245.992,216.2908,193.4056,DOWN,0
2019-09-27,242.5,243.7,246.854,217.4126,193.5567,UP,1
2019-09-30,245.395,245.395,246.419,218.5763,193.7081,UP,1
2019-10-01,245.9153,245.9153,245.8321,219.6948,193.897,DOWN,0
2019-10-02,243.255,243.255,244.8831,220.5704,194.1006,DOWN,0
2019-10-03,242.051,239.53,243.8233,221.4252,194.2854,UP,1
2019-10-04,242.85,242.85,243.8933,222.336,194.4868,UP,1
2019-10-07,247.6395,248.525,244.3422,223.461,194.6934,DOWN,0
2019-10-09,245.115,245.115,244.1821,224.5753,194.939,UP,1
2019-10-10,250.84,251.23,245.6991,225.6999,195.2043,UP,1
2019-10-11,259.3,259.3,249.1489,226.9037,195.5233,UP,1
2019-10-14,260.0,258.0,252.5789,228.0373,195.8712,UP,1
2019-10-15,265.0,265.0,256.051,229.3553,196.2099,DOWN,0
2019-10-16,254.95,261.05,258.018,230.4049,196.5147,DOWN,0
2019-10-17,251.82,255.0,258.214,231.2199,196.8166,UP,1
2019-10-21,262.31,262.31,258.816,232.1621,197.1602,DOWN,0
2019-10-22,254.39,259.4,257.694,233.0019,197.4693,UP,1
2019-10-23,254.6278,257.26,255.6196,233.9388,197.7483,UP,1
2019-10-24,261.7,261.7,256.9696,235.0055,198.0557,UP,1
2019-10-28,268.65,268.66,260.3356,236.2244,198.4005,DOWN,0
2019-10-29,263.5,270.9,260.5736,237.0296,198.7291,DOWN,0
2019-10-30,262.152,260.0,262.126,237.79,198.971,DOWN,0
2019-10-31,260.33,262.0,263.2664,238.4228,199.1833,UP,1
2019-11-01,268.24,266.54,264.5744,239.162,199.4512,UP,1
2019-11-04,270.65,274.0,264.9744,239.9426,199.7242,DOWN,0
2019-11-06,269.25,269.02,266.1244,240.6664,200.003,DOWN,0
2019-11-08,265.51,265.51,266.796,241.398,200.2611,UP,1
2019-11-12,265.95,265.95,267.92,242.1802,200.5244,UP,1
2019-11-13,268.49,268.49,267.97,243.085,200.8019,UP,1
2019-11-14,268.68,268.68,267.576,243.9586,201.0651,UP,1
2019-11-19,269.725,274.05,267.671,244.9983,201.3586,DOWN,0
2019-11-20,267.84,273.85,268.137,246.0915,201.6523,DOWN,0
2019-11-21,265.64,265.64,268.075,247.1339,201.9534,UP,1
2019-11-25,267.8,267.8,267.937,248.1871,202.265,UP,1
2019-11-26,270.56,271.5,268.313,249.4195,202.6273,DOWN,0
2019-11-27,268.95,270.895,268.158,250.4585,202.9945,UP,1
2019-11-29,269.64,269.64,268.518,251.6713,203.3555,UP,1
2019-12-02,271.55,271.55,269.7,252.8725,203.7221,DOWN,0
2019-12-03,260.54,260.54,268.248,253.8033,204.0317,UP,1
2019-12-04,271.85,271.11,268.506,254.9403,204.367,UP,1
2019-12-05,272.35,273.95,269.186,256.0285,204.7092,UP,1
2019-12-06,277.79,277.79,270.816,257.2443,205.1093,DOWN,0
2019-12-09,276.05,278.1,271.716,258.3003,205.5733,UP,1
2019-12-11,281.25,282.4634,275.858,259.2427,206.0617,UP,1
2019-12-12,281.9,279.78,277.868,260.1081,206.5624,UP,1
2019-12-18,291.26,294.87,281.65,261.1143,207.1395,UP,1
2019-12-20,296.19,296.19,285.33,262.2743,207.7078,DOWN,0
2019-12-23,294.54,294.54,289.028,263.2137,208.2542,DOWN,0
2019-12-26,294.075,294.075,291.593,264.1182,208.7704,UP,1
2019-12-27,297.0,297.0,294.613,265.0982,209.2939,DOWN,0
2019-12-30,292.38,296.0,294.837,265.9988,209.8116,UP,1
2020-01-02,300.55,299.79,295.709,267.1598,210.3694,DOWN,0
2020-01-03,298.0,298.0,296.401,268.2119,210.9026,DOWN,0
2020-01-06,292.45,291.27,296.076,269.1426,211.407,UP,1
2020-01-07,302.16,298.5737,297.108,270.3207,211.9615,DOWN,0
2020-01-10,299.5602,296.0,298.544,271.4709,212.514,UP,1
2020-01-13,301.0,299.0,298.634,272.6339,213.0913,UP,1
2020-01-14,304.0,297.1,299.834,273.7611,213.7013,DOWN,0
2020-01-15,300.0,302.0,301.344,274.8588,214.3473,UP,1
2020-01-16,304.03,304.03,301.718,275.9226,214.9955,DOWN,0
2020-01-17,302.11,300.405,302.228,276.7788,215.646,DOWN,0
2020-01-21,298.1,296.44,301.648,277.5408,216.225,DOWN,0
2020-01-22,296.8,300.33,300.208,278.1768,216.8247,DOWN,0
2020-01-23,290.6,292.0,298.328,278.8898,217.4087,UP,1
2020-01-24,298.3,295.85,297.182,279.8194,218.0198,DOWN,0
2020-01-27,284.0,289.33,293.56,280.2532,218.6401,UP,1
2020-01-28,288.65,288.65,291.67,280.9384,219.2559,UP,1
2020-01-29,293.69,293.69,291.048,281.7196,219.9015,DOWN,0
2020-01-31,283.0,283.0,289.528,282.1456,220.5033,UP,1
2020-02-04,296.52,297.1,289.172,282.703,221.1509,UP,1
2020-02-05,304.0,304.0,293.172,283.513,221.8195,UP,1
2020-02-06,311.4,308.215,297.722,284.498,222.5173,DOWN,0
2020-02-07,301.64,303.09,299.312,285.3242,223.1497,UP,1
2020-02-11,313.19,314.62,305.35,286.2232,223.8378,UP,1
2020-02-12,316.325,315.05,309.311,287.1367,224.5667,DOWN,0
2020-02-13,315.45,317.05,311.601,288.0607,225.3083,DOWN,0
2020-02-18,309.5,309.5,311.221,288.9405,226.0085,UP,1
2020-02-19,314.7425,314.7425,313.8415,289.9164,226.7085,DOWN,0
2020-02-21,305.45,305.45,312.2935,290.6556,227.417,DOWN,0
2020-02-24,295.775,295.08,308.1835,291.1975,228.0721,DOWN,0
2020-02-25,288.55,291.287,302.8035,291.574,228.6838,UP,1
2020-02-26,289.5,287.6,298.8035,292.0072,229.2853,DOWN,0
2020-02-27,283.27,279.0,292.509,292.3598,229.8549,DOWN,0
2020-02-28,278.31,266.8,287.081,292.57,230.3782,DOWN,0
2020-03-02,277.0,278.25,283.326,292.6988,230.9089,UP,1
2020-03-03,280.0,291.0,281.616,292.9198,231.4999,UP,1
2020-03-04,297.0,292.02,283.116,293.467,232.1806,DOWN,0
2020-03-05,284.0,288.9,283.262,293.716,232.7931,DOWN,0
2020-03-06,281.65,287.35,283.93,294.1382,233.4063,DOWN,0
2020-03-09,266.1,260.9001,281.75,294.0232,233.9346,DOWN,0
2020-03-10,263.5,267.0,278.45,293.8462,234.4796,UP,1
2020-03-11,269.5,273.99,272.95,293.6804,235.0746,UP,1
2020-03-12,271.0,236.0,270.35,293.5794,235.6924,DOWN,0
2020-03-13,230.05,243.5,260.03,292.5554,236.0771,UP,1
2020-03-16,239.5,249.65,254.71,291.7074,236.4997,DOWN,0
2020-03-17,222.24,244.8,246.458,290.327,236.8407,DOWN,0
2020-03-18,189.5,207.54,230.458,288.1932,237.0202,UP,1
2020-03-19,215.0,210.27,219.258,286.6024,237.3392,UP,1
2020-03-20,220.0,233.0,217.248,285.1209,237.6374,DOWN,0
2020-03-23,219.04,220.5,213.156,283.5617,237.9309,UP,1
2020-03-24,268.5,251.1,222.408,283.0841,238.487,DOWN,0
2020-03-25,268.0,257.17,238.108,282.4331,239.0445,DOWN,0
2020-03-26,265.5268,270.59,248.2134,281.7836,239.5846,DOWN,0
2020-03-27,254.6322,261.81,255.1398,281.0272,240.0228,UP,1
2020-03-30,262.5001,264.16,263.8318,280.234,240.4725,DOWN,0
2020-04-01,250.0,255.16,260.1318,279.2428,240.8378,UP,1
2020-04-02,256.0,249.6555,257.7318,278.3428,241.2378,DOWN,0
2020-04-03,237.5,237.0,252.1265,277.0128,241.5345,UP,1
2020-04-06,265.4648,264.4475,254.293,276.3221,241.9471,UP,1
2020-04-07,270.1,276.3,255.813,275.6435,242.4123,UP,1
2020-04-08,275.76,275.76,260.965,275.1165,242.9099,UP,1
2020-04-09,277.5,280.24,265.265,274.7045,243.3991,DOWN,0
2020-04-13,270.549,275.5,271.8748,274.1795,243.8414,UP,1
2020-04-14,285.0,287.11,275.7818,274.0675,244.3647,DOWN,0
2020-04-15,282.0,281.8,278.1618,273.7415,244.866,UP,1
2020-04-16,286.7,290.4481,280.3498,273.7955,245.3945,UP,1
2020-04-17,301.74,301.74,285.1978,274.0573,245.9772,DOWN,0
2020-04-20,293.0,289.66,289.688,274.0435,246.5375,DOWN,0
2020-04-21,275.54,281.457,287.796,273.8943,247.004,UP,1
2020-04-22,293.5,293.5,290.096,273.8339,247.5365,DOWN,0
2020-04-23,286.5,291.58,290.056,273.4839,248.0532,DOWN,0
2020-04-24,284.54,287.105,286.616,272.9467,248.5782,UP,1
2020-04-27,288.54,294.5,285.724,272.6847,249.1361,UP,1
2020-04-28,291.351,291.67,288.8862,272.2479,249.6876,UP,1
2020-04-29,297.04,298.48,289.5942,271.8622,250.266,DOWN,0
2020-04-30,288.0,294.29,289.8942,271.3132,250.7612,DOWN,0
2020-05-01,282.0,282.2,289.3862,270.7632,251.2595,DOWN,0
2020-05-04,277.51,281.99,287.1802,270.0186,251.6931,UP,1
2020-05-05,294.5,294.5,287.81,269.7996,252.1749,DOWN,0
2020-05-06,289.5,291.7,286.302,269.6741,252.6224,UP,1
2020-05-07,298.6114,295.85,288.4243,269.8753,253.1051,UP,1
2020-05-08,299.74,299.74,291.9723,270.0801,253.6033,DOWN,0
2020-05-11,293.54,302.62,295.1783,270.2855,254.0908,UP,1
2020-05-12,303.14,303.14,296.9063,270.7821,254.5978,DOWN,0
2020-05-13,296.5,296.18,298.3063,271.1721,255.086,UP,1
2020-05-14,302.03,288.41,298.99,271.6127,255.5674,DOWN,0
2020-05-15,295.0,295.0,298.042,271.5727,256.0244,UP,1
2020-05-18,298.54,298.54,299.042,271.8635,256.4718,UP,1
2020-05-19,306.578,306.578,299.7296,272.3621,256.9901,UP,1
2020-05-20,327.2,318.26,305.8696,273.5841,257.6073,DOWN,0
2020-05-21,308.94,308.94,307.2516,274.4929,258.1095,UP,1
2020-05-22,315.7,315.04,311.3916,275.4169,258.663,UP,1
2020-05-26,322.68,323.0,316.2196,276.4505,259.2502,DOWN,0
2020-05-28,322.25,327.0,319.354,278.2945,259.8641,UP,1
2020-05-29,329.46,327.0,319.806,280.0937,260.5074,DOWN,0
2020-06-01,322.89,322.74,322.596,282.1067,261.1335,UP,1
2020-06-02,327.64,329.76,324.984,284.8695,261.7895,UP,1
2020-06-03,345.0,341.5825,329.448,287.4695,262.5066,UP,1
2020-06-04,347.04,349.97,334.406,290.0103,263.2991,UP,1
2020-06-05,358.04,358.83,340.122,292.7903,264.1292,DOWN,0
2020-06-08,349.96,353.12,345.536,294.4195,264.9483,UP,1
2020-06-09,353.7,350.78,350.748,296.1335,265.7847,DOWN,0
2020-06-10,351.0,352.53,351.948,297.8429,266.6037,DOWN,0
2020-06-11,333.04,338.46,349.148,299.4111,267.3189,UP,1
2020-06-12,353.46,343.3,348.232,301.2303,268.0889,DOWN,0
2020-06-15,339.59,342.77,346.158,303.0221,268.7903,UP,1
2020-06-16,343.04,354.91,344.026,304.7629,269.5189,UP,1
2020-06-17,365.01,364.74,346.828,307.3131,270.387,DOWN,0
2020-06-18,358.14,362.92,351.848,309.1666,271.2307,UP,1
2020-06-19,360.04,363.43,353.164,310.9654,272.0578,UP,1
2020-06-22,360.54,364.83,357.354,312.661,272.865,UP,1
2020-06-23,368.45,369.96,362.436,314.48,273.6906,DOWN,0
2020-06-24,359.14,369.41,361.262,316.2518,274.4908,UP,1
2020-06-25,360.29,365.03,361.692,317.7576,275.2799,UP,1
2020-06-26,366.01,368.69,362.886,319.4378,276.0546,DOWN,0
2020-06-29,360.45,363.0,362.868,320.9128,276.7809,UP,1
2020-06-30,365.1,364.3,362.198,322.18,277.5444,UP,1
2020-07-01,366.44,366.09,363.658,323.6488,278.3377,UP,1
2020-07-02,370.84,370.74,365.768,325.5548,279.1501,UP,1
2020-07-06,382.54,387.81,369.074,327.3356,280.0242,UP,1
2020-07-07,385.35,384.77,374.054,329.3126,280.8348,UP,1
2020-07-08,396.46,386.68,380.326,331.551,281.6964,DOWN,0
2020-07-09,388.4736,396.84,384.7327,333.5497,282.4953,UP,1
2020-07-10,396.96,395.92,389.9567,335.6619,283.3237,DOWN,0
2020-07-13,389.567,402.83,391.3621,337.5124,284.1135,UP,1
2020-07-14,397.0,387.16,393.6921,339.6924,284.9332,DOWN,0
2020-07-15,380.22,388.69,390.4441,341.6568,285.6896,UP,1
2020-07-16,387.99,372.07,390.3474,343.8664,286.4954,DOWN,0
2020-07-17,380.55,387.42,387.0654,345.5874,287.2819,UP,1
2020-07-20,391.65,385.93,387.482,347.6304,288.1151,DOWN,0
2020-07-21,383.14,394.05,384.71,349.321,288.9421,UP,1
2020-07-22,390.04,394.63,386.674,351.127,289.8264,DOWN,0
2020-07-23,385.33,392.24,386.142,352.9628,290.6855,DOWN,0
2020-07-24,368.0,372.87,383.632,354.26,291.4498,UP,1
2020-07-27,374.54,380.09,380.21,355.8208,292.2778,UP,1
2020-07-28,381.76,379.07,379.934,357.4154,293.1016,DOWN,0
2020-07-29,366.36,366.85,375.198,358.8426,293.8884,UP,1
2020-07-30,366.46,360.11,371.424,360.201,294.6632,DOWN,0
2020-07-31,346.65,363.89,367.154,361.0024,295.3265,UP,1
2020-08-03,367.81,358.9,365.808,361.8146,296.0905,UP,1
2020-08-04,367.85,366.26,363.026,362.9928,296.8401,UP,1
2020-08-05,371.05,368.77,363.964,364.0998,297.6103,DOWN,0
2020-08-06,370.96,367.81,364.864,365.0654,298.3489,DOWN,0
2020-08-07,350.56,371.03,365.646,365.6316,298.931,UP,1
2020-08-10,359.34,367.0,363.952,366.2292,299.5346,UP,1
2020-08-11,363.04,367.0,362.99,367.0322,300.145,UP,1
2020-08-12,370.99,369.75,362.978,367.8992,300.809,UP,1
2020-08-13,374.69,373.79,363.724,368.493,301.4446,DOWN,0
2020-08-14,369.44,374.0,367.5,368.941,302.0476,UP,1
2020-08-17,382.26,375.39,372.084,369.4254,302.7189,DOWN,0
2020-08-18,374.74,381.66,374.424,369.921,303.3558,UP,1
2020-08-19,374.99,382.01,375.224,370.3468,304.0183,DOWN,0
2020-08-20,370.03,370.93,374.292,370.7274,304.6415,DOWN,0
2020-08-21,366.04,364.24,373.612,371.3874,305.2421,UP,1
2020-08-24,373.19,382.17,371.798,371.782,305.8918,UP,1
2020-08-25,374.64,381.92,371.778,372.483,306.5547,UP,1
2020-08-26,387.96,382.37,374.372,373.3814,307.2803,DOWN,0
2020-08-27,373.94,387.0,375.154,373.56,307.9118,UP,1
2020-08-28,374.04,378.94,376.754,373.878,308.5564,DOWN,0
2020-08-31,371.35,378.31,376.386,374.1042,309.1589,UP,1
2020-09-01,390.46,386.46,379.55,374.7026,309.8147,UP,1
2020-09-02,395.25,398.75,381.008,375.2386,310.491,DOWN,0
2020-09-03,371.24,387.2,380.468,375.4806,311.0222,DOWN,0
2020-09-04,367.0,368.7,379.06,375.6148,311.5824,DOWN,0
2020-09-08,345.04,345.61,373.798,375.1954,312.0485,UP,1
2020-09-09,361.96,359.57,368.098,375.2256,312.5468,UP,1
2020-09-10,365.96,363.42,362.24,375.2428,313.1046,DOWN,0
2020-09-11,358.54,363.5,359.7,375.0848,313.6242,UP,1
2020-09-14,372.56,371.92,360.812,375.1192,314.1785,UP,1
2020-09-15,374.81,376.28,366.766,374.9646,314.7093,DOWN,0
2020-09-16,373.66,373.39,369.106,374.7308,315.2601,DOWN,0
2020-09-17,367.41,353.65,369.396,374.1498,315.7864,UP,1
2020-09-18,370.96,371.09,371.88,373.7995,316.3395,DOWN,0
2020-09-21,365.46,359.89,370.46,373.1695,316.8256,DOWN,0
2020-09-22,363.5,360.57,368.198,372.6482,317.2899,DOWN,0
2020-09-23,358.5,367.67,365.166,371.8782,317.7361,DOWN,0
2020-09-24,354.04,359.18,362.492,371.3546,318.1788,UP,1
2020-09-25,362.46,351.09,360.792,370.844,318.6613,UP,1
2020-09-28,371.96,367.46,362.092,370.6722,319.1787,DOWN,0
2020-09-29,371.08,372.23,363.608,370.2608,319.6907,UP,1
2020-09-30,373.41,370.34,366.59,370.0662,320.2091,UP,1
2020-10-01,382.96,378.3,372.374,369.9246,320.7847,DOWN,0
2020-10-02,370.8,372.425,374.042,369.634,321.3105,UP,1
2020-10-05,376.55,374.61,374.96,369.805,321.8543,DOWN,0
2020-10-06,370.4,372.02,374.824,369.7222,322.3535,UP,1
2020-10-07,377.76,372.24,375.694,369.6422,322.8975,DOWN,0
2020-10-08,375.14,376.82,374.13,369.8178,323.425,UP,1
2020-10-09,391.26,388.64,378.222,370.3138,324.0236,UP,1
2020-10-12,396.08,397.67,382.128,371.3024,324.7013,UP,1
2020-10-13,410.5,399.16,390.148,372.1562,325.3945,DOWN,0
2020-10-14,403.22,403.93,395.24,372.8636,326.0489,DOWN,0
2020-10-15,389.06,382.6,398.024,373.2238,326.6052,UP,1
2020-10-16,390.96,389.24,397.964,373.6238,327.1798,DOWN,0
2020-10-19,381.81,394.47,395.11,374.2488,327.6826,UP,1
2020-10-20,390.11,389.17,391.032,374.8642,328.2236,DOWN,0
2020-10-21,381.47,388.85,386.682,375.2328,328.6747,UP,1
2020-10-22,383.33,383.0,385.536,375.4796,329.1104,DOWN,0
2020-10-23,375.54,377.55,382.452,375.4966,329.5154,DOWN,0
2020-10-26,370.11,376.61,380.112,375.51,329.8955,DOWN,0
2020-10-27,362.99,368.4,374.688,375.1246,330.2255,DOWN,0
2020-10-28,358.81,361.6,370.156,374.806,330.5576,UP,1
2020-10-29,373.0,361.03,368.09,374.7662,330.9199,DOWN,0
2020-10-30,358.54,361.51,364.69,374.5364,331.2226,UP,1
2020-11-02,361.94,366.41,363.056,374.4544,331.57,UP,1
2020-11-03,370.09,370.55,364.476,374.3924,331.9097,UP,1
2020-11-04,386.36,375.84,369.986,374.6268,332.3437,UP,1
2020-11-05,392.2,394.96,373.826,374.7116,332.7997,UP,1
2020-11-06,408.46,404.42,383.81,375.402,333.322,UP,1
2020-11-09,416.42,419.0,394.706,376.2496,333.9041,DOWN,0
2020-11-10,398.2,406.15,400.328,376.7866,334.3749,UP,1
2020-11-11,419.96,411.52,407.048,377.3766,334.9642,DOWN,0
2020-11-12,412.04,421.27,411.016,377.7124,335.5339,UP,1
2020-11-13,422.73,417.45,413.87,378.7422,336.1635,UP,1
2020-11-16,428.66,422.2841,416.318,379.9754,336.8538,DOWN,0
2020-11-17,426.876,425.2267,422.0532,381.6121,337.4967,UP,1
2020-11-18,428.06,426.04,423.6732,382.9341,338.217,DOWN,0
2020-11-19,425.31,419.43,426.3272,384.1211,338.9003,UP,1
2020-11-20,431.41,423.57,428.0632,385.5785,339.5889,DOWN,0
2020-11-23,427.01,430.22,427.7332,386.6675,340.309,UP,1
2020-11-24,430.21,426.55,428.4,387.7755,340.9774,DOWN,0
2020-11-25,427.31,423.06,428.25,388.8485,341.594,UP,1
2020-11-27,441.71,431.55,431.53,390.3345,342.2455,DOWN,0
2020-11-30,432.92,442.5,431.832,391.5737,342.9019,UP,1
2020-12-01,444.0,449.44,435.23,393.1445,343.556,UP,1
2020-12-02,452.16,445.1,439.62,394.9177,344.2351,UP,1
2020-12-03,458.45,459.13,445.848,396.9167,344.9501,DOWN,0
2020-12-04,452.4,455.7,447.986,398.8839,345.6646,UP,1
2020-12-07,469.96,466.26,455.394,401.0339,346.4407,DOWN,0
2020-12-08,461.0,467.07,458.794,402.8147,347.2185,DOWN,0
2020-12-09,448.73,464.85,458.108,404.3677,347.9832,UP,1
2020-12-10,461.76,453.11,458.77,406.1347,348.8493,DOWN,0
2020-12-11,448.04,456.12,457.898,407.4363,349.642,UP,1
2020-12-14,460.11,454.96,455.928,409.2225,350.5262,UP,1
2020-12-15,466.4,463.04,457.008,411.0195,351.4666,DOWN,0
2020-12-16,465.0,465.73,460.262,412.9115,352.4066,UP,1
2020-12-17,482.96,476.53,464.502,415.0155,353.4214,DOWN,0
2020-12-18,482.21,480.85,471.336,417.1569,354.3475,DOWN,0
2020-12-21,475.28,464.4293,474.37,418.8373,355.3039,DOWN,0
2020-12-22,474.04,476.91,475.898,420.3965,356.2658,UP,1
2020-12-23,474.06,478.45,477.71,421.6677,357.3056,UP,1
2020-12-24,475.0,491.8,476.118,423.1033,358.3631,UP,1
2020-12-28,501.42,502.5,479.96,425.3505,359.5227,DOWN,0
2020-12-29,490.46,485.925,482.996,427.3405,360.62,DOWN,0
2020-12-30,480.04,490.08,484.196,429.3051,361.87,UP,1
2020-12-31,501.46,475.0,489.676,431.5321,363.1798,UP,1
2021-01-04,502.46,497.84,495.168,433.9519,364.5809,DOWN,0
2021-01-05,500.04,495.33,494.892,436.2861,366.1336,DOWN,0
2021-01-06,488.8,494.77,494.56,438.5513,367.5026,UP,1
2021-01-07,495.07,500.83,497.566,441.0505,368.8779,UP,1
2021-01-08,499.04,514.84,497.082,443.7715,370.2779,UP,1
2021-01-11,511.2,505.32,498.83,446.8193,371.4914,UP,1
2021-01-12,514.67,509.12,501.756,449.6527,372.7248,UP,1
2021-01-13,518.02,513.23,507.6,452.8423,373.9873,UP,1
2021-01-14,540.08,530.3812,516.602,456.4051,375.4145,DOWN,0
2021-01-15,527.44,533.9,522.282,459.5521,376.7392,UP,1
2021-01-19,544.63,536.0,528.968,462.7175,378.2124,UP,1
2021-01-20,552.92,566.5,536.618,465.9319,379.697,UP,1
2021-01-21,572.5,572.0,547.514,469.2127,381.372,DOWN,0
2021-01-22,569.92,566.35,553.482,472.2827,382.8942,DOWN,0
2021-01-25,566.92,561.07,561.378,475.6571,384.3783,DOWN,0
2021-01-26,552.0,563.13,562.852,478.2979,385.7595,DOWN,0
2021-01-27,539.92,529.8453,560.252,480.8555,387.0716,UP,1
2021-01-28,554.85,554.0,556.722,483.4979,388.4931,DOWN,0
2021-01-29,540.92,539.06,550.922,485.7431,389.7727,UP,1
2021-02-01,555.08,549.33,548.554,488.3072,391.1381,UP,1
2021-02-02,560.9,555.56,550.334,490.964,392.5091,DOWN,0
2021-02-03,543.17,553.66,550.984,493.3212,393.7163,UP,1
2021-02-04,554.92,549.19,550.998,495.7914,395.0259,UP,1
2021-02-05,557.92,554.76,554.398,498.4096,396.4378,UP,1
2021-02-08,567.92,560.27,556.966,501.1638,397.8099,DOWN,0
2021-02-09,567.675,567.01,558.321,503.9711,399.2158,UP,1
2021-02-10,570.82,571.97,563.851,506.5533,400.6472,UP,1
2021-02-11,593.06,576.42,571.479,509.7561,402.1698,UP,1
2021-02-12,603.25,593.3,580.545,512.9411,403.7293,UP,1
2021-02-16,608.92,604.0,588.745,516.0763,405.2887,DOWN,0
2021-02-17,590.92,598.0,593.394,518.7257,406.8033,UP,1
2021-02-18,592.75,599.85,597.78,521.5327,408.357,UP,1
2021-02-19,593.08,589.2,597.784,523.9951,409.9349,UP,1
2021-02-22,594.92,588.2557,596.118,526.6735,411.437,DOWN,0
2021-02-23,574.0,570.0,589.134,529.1789,412.8595,UP,1
2021-02-24,575.18,591.05,585.986,531.4473,414.2423,DOWN,0
2021-02-25,565.89,580.51,580.614,533.8043,415.573,DOWN,0
2021-02-26,563.83,574.65,574.764,535.8787,416.9245,UP,1
2021-03-01,587.0,575.38,573.18,538.2907,418.3438,DOWN,0
2021-03-02,559.63,573.86,570.306,540.1833,419.6594,DOWN,0
2021-03-03,542.08,564.6357,563.686,541.3657,420.8597,DOWN,0
2021-03-04,518.24,536.21,554.156,542.0863,421.9759,UP,1
2021-03-05,530.0,529.62,547.39,543.1807,423.1332,DOWN,0
2021-03-08,514.17,524.56,532.824,543.9833,424.1712,UP,1
2021-03-09,542.92,529.36,529.482,545.3605,425.2498,DOWN,0
2021-03-10,534.83,541.85,528.032,546.5571,426.3792,UP,1
2021-03-11,541.0,548.97,532.584,547.3487,427.5057,UP,1
2021-03-12,541.96,536.63,534.976,548.3787,428.6021,DOWN,0
2021-03-15,535.0,540.66,539.142,549.4779,429.6659,UP,1
2021-03-16,559.92,544.04,542.542,550.6471,430.8182,UP,1
2021-03-17,571.41,550.74,549.858,552.0261,432.0608,DOWN,0
2021-03-18,552.92,549.57,552.242,553.0837,433.1872,DOWN,0
2021-03-19,544.08,546.86,552.666,554.1893,434.1826,UP,1
2021-03-22,580.92,569.01,561.85,555.9063,435.352,DOWN,0
2021-03-23,570.92,571.18,564.05,557.3439,436.4164,UP,1
2021-03-24,574.08,603.55,564.584,558.6015,437.537,UP,1
2021-03-25,585.0,586.0,571.0,560.0081,438.6935,UP,1
2021-03-26,620.55,578.55,586.294,562.0587,440.0412,DOWN,0
2021-03-29,614.92,621.0,593.094,563.5555,441.4506,DOWN,0
2021-03-30,596.01,603.0,598.112,564.9269,442.6634,UP,1
2021-03-31,621.12,621.2,607.52,566.4567,444.071,UP,1
2021-04-01,635.8,621.95,617.68,568.1143,445.5348,UP,1
2021-04-05,649.03,656.0,623.376,569.6449,446.9549,DOWN,0
2021-04-06,612.52,635.37,622.896,570.4969,448.2268,UP,1
2021-04-07,630.42,628.6,629.778,571.7669,449.5787,UP,1
2021-04-08,639.92,636.34,633.538,573.5253,450.9756,DOWN,0
2021-04-09,633.42,635.61,633.062,575.3953,452.3005,DOWN,0
2021-04-12,631.0,648.35,629.456,576.9183,453.6598,DOWN,0
2021-04-13,627.0,633.78,632.352,578.6399,454.9933,UP,1
2021-04-14,636.92,637.23,633.652,580.2767,456.3479,UP,1
2021-04-15,642.92,634.38,634.252,581.9171,457.7602,UP,1
2021-04-16,649.92,639.16,637.552,584.0521,459.1843,DOWN,0
2021-04-19,633.7,639.23,638.092,585.6277,460.5206,DOWN,0
2021-04-20,620.32,627.95,636.756,586.8757,461.768,UP,1
2021-04-21,655.0,641.92,640.372,588.6173,463.1303,DOWN,0
2021-04-22,649.92,665.23,641.772,590.2622,464.4532,UP,1
2021-04-23,663.01,657.71,644.39,592.106,465.7859,UP,1
2021-04-26,671.5,665.52,651.95,593.6748,467.201,DOWN,0
2021-04-27,661.08,670.23,660.102,594.8314,468.5216,UP,1
2021-04-28,673.92,666.16,663.886,596.1314,469.9434,DOWN,0
2021-04-29,664.75,667.11,666.852,597.608,471.2822,DOWN,0
