ticker,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-04-07,62.42,62.26,59.1278,62.396,62.9994,DOWN,0
2005-04-08,61.92,62.17,59.1554,62.256,63.0298,DOWN,0
2005-04-11,61.1,61.93,59.1824,62.014,63.038,UP,1
2005-04-12,61.76,61.15,59.2102,61.866,63.0696,DOWN,0
2005-04-13,60.93,61.76,59.2347,61.626,63.064,DOWN,0
2005-04-14,59.74,60.73,59.248,61.09,63.0236,DOWN,0
2005-04-15,55.25,59.75,59.2368,59.756,62.885,DOWN,0
2005-04-18,54.08,55.2,59.2248,58.352,62.7246,UP,1
2005-04-19,55.07,54.3,59.2208,57.014,62.5514,DOWN,0
2005-04-20,53.59,55.24,59.2105,55.546,62.3472,UP,1
2005-04-21,55.0,54.1,59.2061,54.598,62.1792,DOWN,0
2005-04-22,54.2,54.95,59.2042,54.388,62.0076,UP,1
2005-04-25,54.25,54.25,59.1971,54.422,61.8274,DOWN,0
2005-04-26,52.29,53.75,59.1789,53.866,61.605,UP,1
2005-04-27,54.58,52.29,59.1711,54.064,61.4294,DOWN,0
2005-04-28,54.51,54.25,59.1653,53.966,61.2624,UP,1
2005-04-29,55.29,54.69,59.1618,54.184,61.1194,UP,1
2005-05-02,55.61,55.41,59.1537,54.456,60.9946,DOWN,0
2005-05-03,54.91,55.36,59.1488,54.98,60.8652,UP,1
2005-05-04,56.15,55.4,59.1521,55.294,60.7742,DOWN,0
2005-05-05,55.75,55.71,59.1601,55.542,60.6612,UP,1
2005-05-06,56.34,56.0,59.1727,55.752,60.5428,DOWN,0
2005-05-09,55.8,56.4,59.1851,55.79,60.3948,DOWN,0
2005-05-10,55.55,55.55,59.197,55.918,60.2502,UP,1
2005-05-11,56.03,55.45,59.2111,55.894,60.1064,DOWN,0
2005-05-12,54.49,56.14,59.2205,55.642,59.9234,DOWN,0
2005-05-13,53.84,54.47,59.2247,55.142,59.7352,UP,1
2005-05-16,54.9,53.5,59.2344,54.962,59.539,DOWN,0
2005-05-17,54.85,54.7,59.2454,54.822,59.3274,UP,1
2005-05-18,55.54,54.75,59.2606,54.724,59.1362,DOWN,0
2005-05-19,54.45,55.35,59.2704,54.716,58.9218,DOWN,0
2005-05-20,54.07,54.4,59.2854,54.762,58.7032,UP,1
2005-05-23,54.42,54.18,59.3042,54.666,58.4712,UP,1
2005-05-24,54.56,54.58,59.3226,54.608,58.246,DOWN,0
2005-05-25,54.25,54.47,59.3334,54.35,58.031,UP,1
2005-05-26,54.45,54.28,59.3471,54.35,57.8448,UP,1
2005-05-27,54.77,54.39,59.3664,54.49,57.6622,DOWN,0
2005-05-31,54.39,54.57,59.3839,54.484,57.463,UP,1
2005-06-01,54.79,54.13,59.3971,54.53,57.2816,DOWN,0
2005-06-02,54.52,54.53,59.4107,54.584,57.101,UP,1
2005-06-03,54.57,54.54,59.4193,54.608,56.926,DOWN,0
2005-06-06,54.0,54.45,59.4293,54.454,56.7392,UP,1
2005-06-07,54.2,53.9,59.4348,54.416,56.5788,UP,1
2005-06-08,54.56,54.43,59.4425,54.37,56.4322,DOWN,0
2005-06-09,54.52,54.65,59.4489,54.37,56.2818,DOWN,0
2005-06-10,54.5,54.45,59.4546,54.356,56.1264,UP,1
2005-06-13,54.63,54.45,59.4605,54.482,55.9666,UP,1
2005-06-14,55.16,54.78,59.4673,54.674,55.8236,UP,1
2005-06-15,55.4,55.4,59.476,54.842,55.6816,DOWN,0
2005-06-16,55.03,55.44,59.4841,54.944,55.5396,UP,1
2005-06-17,56.06,55.45,59.4983,55.256,55.4124,UP,1
2005-06-20,56.19,56.0,59.5104,55.568,55.2978,DOWN,0
2005-06-21,56.15,56.28,59.5251,55.766,55.1988,DOWN,0
2005-06-22,56.03,56.4,59.5401,55.892,55.0842,DOWN,0
2005-06-23,55.52,56.13,59.5555,55.99,54.976,DOWN,0
2005-06-24,54.57,55.32,59.5681,55.692,54.8726,DOWN,0
2005-06-27,54.25,54.5,59.571,55.304,54.8526,UP,1
2005-06-28,54.71,54.46,59.5675,55.016,54.8652,UP,1
2005-06-29,55.12,54.69,59.5659,54.834,54.8662,DOWN,0
2005-06-30,54.79,55.42,59.561,54.688,54.8902,UP,1
2005-07-01,55.39,54.89,59.5586,54.852,54.898,DOWN,0
2005-07-05,55.1,54.97,59.5533,55.022,54.916,DOWN,0
2005-07-06,54.25,55.11,59.5457,54.93,54.916,UP,1
2005-07-07,54.37,53.4,59.5369,54.78,54.9576,UP,1
2005-07-08,55.7,54.38,59.5386,54.962,54.98,UP,1
2005-07-11,55.9,55.45,59.543,55.064,55.0078,DOWN,0
2005-07-12,55.03,55.85,59.5421,55.05,55.0026,UP,1
2005-07-13,57.17,55.55,59.5526,55.634,55.0338,UP,1
2005-07-14,57.25,57.8,59.5618,56.21,55.0806,UP,1
2005-07-15,61.56,61.5,59.5868,57.382,55.1888,UP,1
2005-07-18,63.67,62.75,59.6169,58.936,55.3472,DOWN,0
2005-07-19,62.54,63.85,59.6398,60.438,55.4712,UP,1
2005-07-20,62.74,62.46,59.6585,61.552,55.61,DOWN,0
2005-07-21,62.13,62.92,59.6729,62.528,55.7416,UP,1
2005-07-22,62.43,62.3,59.688,62.702,55.8696,DOWN,0
2005-07-25,61.83,62.13,59.6984,62.334,56.0164,UP,1
2005-07-26,61.98,61.91,59.7166,62.222,56.1792,UP,1
2005-07-27,62.46,62.15,59.737,62.166,56.3304,UP,1
2005-07-28,62.52,62.4,59.7629,62.244,56.4838,DOWN,0
2005-07-29,62.32,62.37,59.7879,62.222,56.6194,DOWN,0
2005-08-01,61.84,62.22,59.8134,62.224,56.7672,UP,1
2005-08-02,62.37,62.02,59.8364,62.302,56.9332,DOWN,0
2005-08-03,62.28,62.2,59.8578,62.266,57.0904,DOWN,0
2005-08-04,62.05,62.02,59.8833,62.172,57.2402,DOWN,0
2005-08-05,62.0,61.65,59.905,62.108,57.3952,UP,1
2005-08-08,62.12,62.25,59.9262,62.164,57.5486,DOWN,0
2005-08-09,62.1,62.37,59.949,62.11,57.6952,UP,1
2005-08-10,62.83,62.35,59.9776,62.22,57.864,UP,1
2005-08-11,64.07,62.93,60.0123,62.624,58.0496,DOWN,0
2005-08-12,63.66,64.04,60.0459,62.956,58.2324,UP,1
2005-08-15,64.0,63.77,60.0754,63.332,58.421,DOWN,0
2005-08-16,62.43,63.61,60.0946,63.398,58.5896,UP,1
2005-08-17,62.45,62.3,60.1158,63.322,58.7546,DOWN,0
2005-08-18,62.29,62.45,60.1376,62.966,58.9092,UP,1
2005-08-19,62.32,62.8,60.1598,62.698,59.0652,DOWN,0
2005-08-22,62.17,62.24,60.1733,62.332,59.2186,UP,1
2005-08-23,62.22,62.37,60.1864,62.29,59.3704,DOWN,0
2005-08-24,61.54,62.0,60.1969,62.108,59.498,UP,1
2005-08-25,61.96,61.9,60.2074,62.042,59.6292,UP,1
2005-08-26,62.43,61.98,60.2215,62.064,59.7772,UP,1
2005-08-29,63.25,62.2,60.238,62.28,59.921,DOWN,0
2005-08-30,62.48,63.0,60.2501,62.332,60.0468,UP,1
2005-08-31,64.32,63.1,60.2652,62.888,60.2102,UP,1
2005-09-01,64.5,64.5,60.2814,63.396,60.3796,DOWN,0
2005-09-02,64.22,64.6,60.2982,63.754,60.5536,UP,1
2005-09-06,64.78,64.22,60.3126,64.06,60.7578,DOWN,0
2005-09-07,64.38,64.94,60.3324,64.44,60.9604,UP,1
2005-09-08,64.78,64.3,60.3484,64.532,61.1618,DOWN,0
2005-09-09,64.63,64.7,60.3657,64.558,61.352,UP,1
2005-09-12,65.76,64.75,60.3853,64.866,61.5714,DOWN,0
2005-09-13,65.36,65.8,60.4027,64.982,61.7708,DOWN,0
2005-09-14,64.8,65.45,60.4172,65.066,61.9648,DOWN,0
2005-09-15,64.22,64.9,60.429,64.954,62.1642,UP,1
2005-09-16,64.63,64.8,60.4422,64.954,62.3694,DOWN,0
2005-09-19,63.44,64.4,60.4491,64.49,62.5242,DOWN,0
2005-09-20,62.66,63.64,60.4537,63.95,62.6594,DOWN,0
2005-09-21,61.82,62.52,60.4555,63.354,62.7952,UP,1
2005-09-22,62.0,61.65,60.4592,62.91,62.8918,UP,1
2005-09-23,62.34,61.7,60.4653,62.452,62.9936,DOWN,0
2005-09-26,62.2,62.84,60.4713,62.204,63.0064,DOWN,0
2005-09-27,62.0,62.65,60.4773,62.072,62.973,DOWN,0
2005-09-28,61.79,62.45,60.4771,62.066,62.958,UP,1
2005-09-29,62.59,61.8,60.4754,62.184,62.955,UP,1
2005-09-30,62.92,62.65,60.4733,62.3,62.9708,UP,1
2005-10-03,63.15,63.0,60.4665,62.49,62.9852,DOWN,0
2005-10-04,63.1,63.5,60.462,62.71,63.0106,DOWN,0
2005-10-05,62.16,63.09,60.4458,62.784,63.0142,DOWN,0
2005-10-06,61.28,62.08,60.4213,62.522,62.9906,UP,1
2005-10-07,61.94,61.34,60.4036,62.326,62.979,DOWN,0
2005-10-10,61.68,61.85,60.385,62.032,62.9662,UP,1
2005-10-11,61.69,61.68,60.3668,61.75,62.9632,UP,1
2005-10-12,62.33,61.75,60.3475,61.784,62.9624,DOWN,0
2005-10-13,62.04,62.23,60.3277,61.936,62.9576,UP,1
2005-10-14,63.86,62.28,60.3159,62.32,62.9938,UP,1
2005-10-17,65.02,66.0,60.3079,62.988,63.0542,DOWN,0
2005-10-18,64.6,65.06,60.3054,63.57,63.1038,UP,1
2005-10-19,65.56,65.05,60.3132,64.216,63.173,DOWN,0
2005-10-20,64.29,65.56,60.3193,64.666,63.2022,UP,1
2005-10-21,64.76,64.65,60.3304,64.846,63.216,UP,1
2005-10-24,66.25,64.96,60.3516,65.092,63.2678,DOWN,0
2005-10-25,65.2,65.85,60.3683,65.212,63.2918,DOWN,0
2005-10-26,65.18,65.35,60.3846,65.136,63.3468,DOWN,0
2005-10-27,64.58,65.01,60.3973,65.194,63.3894,UP,1
2005-10-28,66.11,65.15,60.4224,65.464,63.4658,UP,1
2005-10-31,66.98,66.12,60.4438,65.61,63.559,UP,1
2005-11-01,67.65,66.88,60.4674,66.1,63.6686,UP,1
2005-11-02,67.7,67.4,60.4945,66.604,63.7782,DOWN,0
2005-11-03,67.66,67.8,60.5248,67.22,63.9006,DOWN,0
2005-11-04,67.15,67.76,60.5565,67.428,64.0044,DOWN,0
2005-11-07,67.07,68.0,60.5917,67.446,64.0972,DOWN,0
2005-11-08,66.85,66.9,60.6255,67.286,64.1692,UP,1
2005-11-09,67.51,66.52,60.6611,67.248,64.2698,UP,1
2005-11-10,68.24,67.51,60.6988,67.364,64.3482,UP,1
2005-11-11,68.88,68.1,60.7423,67.71,64.4358,DOWN,0
2005-11-14,68.82,69.0,60.7804,68.06,64.5278,DOWN,0
2005-11-15,68.62,68.88,60.8147,68.414,64.6046,UP,1
2005-11-16,69.05,68.82,60.849,68.722,64.698,UP,1
2005-11-17,71.08,70.5,60.8939,69.29,64.824,DOWN,0
2005-11-18,70.95,71.6,60.93,69.704,64.9504,UP,1
2005-11-21,71.26,70.6,60.9673,70.192,65.0604,DOWN,0
2005-11-22,70.76,70.9,61.0041,70.62,65.1684,UP,1
2005-11-23,70.86,71.2,61.0445,70.982,65.2896,DOWN,0
2005-11-25,70.2,71.11,61.0792,70.806,65.4092,DOWN,0
2005-11-28,69.36,70.53,61.109,70.488,65.5038,UP,1
2005-11-29,70.15,69.45,61.1429,70.266,65.638,UP,1
2005-11-30,70.23,70.05,61.1798,70.16,65.7894,UP,1
2005-12-01,71.83,70.43,61.2267,70.354,65.9896,UP,1
2005-12-02,71.92,71.46,61.2771,70.698,66.188,DOWN,0
2005-12-05,71.35,71.72,61.3269,71.096,66.3682,DOWN,0
2005-12-06,70.67,71.32,61.3768,71.2,66.5376,DOWN,0
2005-12-07,70.08,70.7,61.4202,71.17,66.6992,UP,1
2005-12-08,70.09,70.2,61.4593,70.822,66.8652,UP,1
2005-12-09,70.35,70.28,61.4951,70.508,67.0204,UP,1
2005-12-12,70.74,70.75,61.5349,70.386,67.1768,DOWN,0
2005-12-13,70.48,70.73,61.5712,70.348,67.3234,UP,1
2005-12-14,71.2,70.63,61.609,70.572,67.4854,DOWN,0
2005-12-15,70.46,71.43,61.645,70.646,67.6514,UP,1
2005-12-16,70.49,71.0,61.6739,70.674,67.8356,DOWN,0
2005-12-19,70.05,70.49,61.697,70.536,67.9978,UP,1
2005-12-20,70.65,70.15,61.7248,70.57,68.1772,UP,1
2005-12-21,71.08,71.1,61.7543,70.546,68.365,UP,1
2005-12-22,71.61,71.15,61.7874,70.776,68.5506,UP,1
2005-12-23,71.97,71.66,61.8171,71.072,68.7492,DOWN,0
2005-12-27,71.38,72.22,61.8449,71.338,68.8996,UP,1
2005-12-28,71.59,71.15,61.8779,71.526,69.031,UP,1
2005-12-29,71.74,71.34,61.9178,71.658,69.1738,DOWN,0
2005-12-30,71.1,71.5,61.9538,71.556,69.2846,UP,1
2006-01-03,71.8,71.02,61.991,71.522,69.4348,DOWN,0
2006-01-04,71.49,71.68,62.0292,71.544,69.5694,DOWN,0
2006-01-05,71.39,71.49,62.0684,71.504,69.6722,UP,1
2006-01-06,74.57,72.0,62.1246,72.07,69.8596,UP,1
2006-01-09,75.16,73.1,62.1837,72.882,70.0592,DOWN,0
2006-01-10,74.93,75.05,62.2473,73.508,70.2662,DOWN,0
2006-01-11,74.5,75.2,62.3103,74.11,70.434,UP,1
2006-01-12,74.65,74.7,62.3734,74.762,70.5874,UP,1
2006-01-13,75.02,73.8,62.4371,74.852,70.7348,DOWN,0
2006-01-17,75.0,74.92,62.499,74.82,70.8808,DOWN,0
2006-01-18,74.84,74.5,62.5617,74.802,71.0244,DOWN,0
2006-01-19,74.68,74.34,62.6226,74.838,71.175,DOWN,0
2006-01-20,72.62,74.2,62.675,74.432,71.286,UP,1
2006-01-23,73.3,72.96,62.7294,74.088,71.415,UP,1
2006-01-24,74.4,73.55,62.7918,73.968,71.5528,DOWN,0
2006-01-25,74.37,74.65,62.8582,73.874,71.6754,DOWN,0
2006-01-26,73.3,74.33,62.9159,73.598,71.7638,DOWN,0
2006-01-27,71.55,73.2,62.969,73.384,71.8184,UP,1
2006-01-30,71.6,71.56,63.0283,73.044,71.878,DOWN,0
2006-01-31,70.93,71.6,63.1067,72.35,71.9156,UP,1
2006-02-01,71.31,71.24,63.1928,71.738,71.9202,UP,1
2006-02-02,71.95,71.332,63.2772,71.468,71.9402,DOWN,0
2006-02-03,71.12,71.85,63.3649,71.382,71.9374,UP,1
2006-02-06,72.03,71.7,63.45,71.468,71.9628,DOWN,0
2006-02-07,71.18,71.8,63.5349,71.518,71.9692,UP,1
2006-02-08,71.5,71.2,63.6212,71.556,71.9952,UP,1
2006-02-09,71.86,72.0,63.719,71.538,72.0452,UP,1
2006-02-10,72.33,71.97,63.8078,71.78,72.0888,DOWN,0
2006-02-13,71.75,72.33,63.894,71.724,72.1192,DOWN,0
2006-02-14,70.54,71.45,63.9702,71.596,72.0934,UP,1
2006-02-15,71.67,70.75,64.0505,71.63,72.0884,UP,1
2006-02-16,72.19,71.692,64.1369,71.696,72.1052,UP,1
2006-02-17,72.28,72.18,64.2176,71.686,72.1374,DOWN,0
2006-02-21,71.74,71.97,64.2975,71.684,72.1706,UP,1
2006-02-22,73.91,72.05,64.3854,72.358,72.247,DOWN,0
2006-02-23,73.57,73.7,64.4742,72.738,72.3114,UP,1
2006-02-24,73.96,73.5,64.5663,73.092,72.3758,UP,1
2006-02-27,74.25,74.1,64.6574,73.486,72.4512,DOWN,0
2006-02-28,74.04,73.75,64.7551,73.946,72.508,UP,1
2006-03-01,75.4,74.27,64.8629,74.244,72.6068,DOWN,0
2006-03-02,73.47,74.95,64.9558,74.224,72.6664,UP,1
2006-03-03,73.69,73.26,65.05,74.17,72.7392,DOWN,0
2006-03-06,72.67,73.9,65.1356,73.854,72.7796,DOWN,0
2006-03-07,72.5,72.6,65.2259,73.546,72.808,DOWN,0
2006-03-08,71.1,71.8,65.311,72.686,72.7978,UP,1
2006-03-09,71.51,71.1,65.3965,72.294,72.7886,UP,1
2006-03-10,72.3,71.6,65.4852,72.016,72.807,DOWN,0
2006-03-13,71.79,72.2,65.5729,71.84,72.811,UP,1
2006-03-14,74.41,71.7,65.6727,72.222,72.8644,DOWN,0
2006-03-15,74.03,74.3,65.769,72.808,72.923,UP,1
2006-03-16,75.08,73.95,65.8724,73.522,72.9886,DOWN,0
2006-03-17,75.07,75.3,65.9738,74.076,73.0602,UP,1
2006-03-20,75.62,75.07,66.0793,74.842,73.1448,DOWN,0
2006-03-21,74.66,75.55,66.1798,74.892,73.1466,UP,1
2006-03-22,76.0,74.27,66.2898,75.286,73.1634,DOWN,0
2006-03-23,75.25,75.9,66.395,75.32,73.1698,DOWN,0
2006-03-24,75.25,75.16,66.4985,75.356,73.1848,DOWN,0
2006-03-27,74.8,75.06,66.5999,75.192,73.1878,UP,1
2006-03-28,74.92,74.5,66.702,75.244,73.1858,UP,1
2006-03-29,75.63,75.1,66.807,75.17,73.1984,UP,1
2006-03-30,75.76,75.85,66.91,75.272,73.2168,DOWN,0
2006-03-31,75.35,75.62,67.0097,75.292,73.2302,UP,1
2006-04-03,75.68,76.1,67.113,75.468,73.2914,UP,1
2006-04-04,76.51,75.83,67.2152,75.786,73.3556,UP,1
2006-04-05,77.4,76.51,67.3213,76.14,73.4156,DOWN,0
2006-04-06,76.81,77.15,67.4246,76.35,73.4644,DOWN,0
2006-04-07,75.4,76.9,67.5214,76.36,73.5064,DOWN,0
2006-04-10,73.45,75.51,67.6111,75.914,73.5444,DOWN,0
2006-04-11,72.52,72.55,67.7008,75.116,73.5628,UP,1
2006-04-12,72.86,72.46,67.7939,74.208,73.6014,UP,1
2006-04-13,73.7,72.61,67.8888,73.586,73.6492,UP,1
2006-04-17,74.37,74.5,67.9851,73.38,73.6976,UP,1
2006-04-18,78.39,75.02,68.1031,74.368,73.843,UP,1
2006-04-19,79.69,78.08,68.2246,75.802,73.9962,DOWN,0
2006-04-20,79.26,78.15,68.3454,77.082,74.1578,DOWN,0
2006-04-21,78.35,79.5,68.4659,78.012,74.2948,DOWN,0
2006-04-24,77.01,77.85,68.5791,78.54,74.3978,DOWN,0
2006-04-25,76.61,77.11,68.6836,78.184,74.4834,UP,1
2006-04-26,77.69,76.69,68.7926,77.784,74.6022,DOWN,0
2006-04-27,76.88,77.52,68.9018,77.308,74.729,UP,1
2006-04-28,76.92,77.0,69.0006,77.022,74.834,UP,1
2006-05-01,77.9,77.47,69.1038,77.2,74.9482,UP,1
2006-05-02,78.61,77.8,69.1891,77.6,75.0748,UP,1
2006-05-03,78.64,78.21,69.2639,77.79,75.2128,UP,1
2006-05-04,78.7,78.5,69.3447,78.154,75.3086,UP,1
2006-05-05,79.73,78.9,69.4297,78.716,75.4318,DOWN,0
2006-05-08,79.28,79.72,69.5154,78.992,75.5382,DOWN,0
2006-05-09,78.96,79.12,69.5981,79.062,75.6324,DOWN,0
2006-05-10,78.36,79.05,69.6807,79.006,75.7188,DOWN,0
2006-05-11,77.4,78.25,69.7578,78.746,75.7588,DOWN,0
2006-05-12,76.09,77.36,69.826,78.018,75.8112,DOWN,0
2006-05-15,75.19,75.98,69.8893,77.2,75.8412,DOWN,0
2006-05-16,75.17,75.19,69.9536,76.442,75.8912,DOWN,0
2006-05-17,73.62,74.78,70.0125,75.494,75.9136,DOWN,0
2006-05-18,73.36,73.42,70.0674,74.686,75.9588,UP,1
2006-05-19,73.65,73.4,70.1243,74.198,76.0016,DOWN,0
2006-05-22,73.37,73.4,70.1809,73.834,76.023,UP,1
2006-05-23,73.9,73.84,70.2404,73.58,76.0652,DOWN,0
2006-05-24,71.75,73.5,70.2885,73.206,76.012,DOWN,0
2006-05-25,71.4,72.1,70.335,72.814,75.9594,UP,1
2006-05-26,72.15,71.9,70.3816,72.514,75.9008,DOWN,0
2006-05-30,71.51,72.0,70.4188,72.142,75.8296,UP,1
2006-05-31,72.16,71.7,70.4613,71.794,75.7604,UP,1
2006-06-01,73.48,72.06,70.5087,72.14,75.7368,UP,1
2006-06-02,73.6,73.55,70.5646,72.58,75.6888,DOWN,0
2006-06-05,71.99,73.2,70.6123,72.548,75.6236,DOWN,0
2006-06-06,71.89,72.09,70.6603,72.624,75.5564,DOWN,0
2006-06-07,71.0,72.05,70.7037,72.392,75.4804,DOWN,0
2006-06-08,70.65,70.87,70.7461,71.826,75.395,UP,1
2006-06-09,70.8,70.65,70.789,71.266,75.2984,DOWN,0
2006-06-12,69.48,71.02,70.8287,70.764,75.1728,DOWN,0
2006-06-13,69.4,69.0,70.8659,70.266,75.0538,UP,1
2006-06-14,70.1,69.2,70.9042,70.086,74.9422,UP,1
2006-06-15,71.88,70.35,70.9474,70.332,74.8496,DOWN,0
2006-06-16,71.21,71.52,70.991,70.414,74.7258,DOWN,0
2006-06-19,70.63,71.18,71.0226,70.644,74.6022,DOWN,0
2006-06-20,70.29,70.7,71.0515,70.822,74.5,UP,1
2006-06-21,70.67,70.3,71.0838,70.936,74.4444,DOWN,0
2006-06-22,70.5,70.67,71.1124,70.66,74.404,UP,1
2006-06-23,71.25,70.2,71.1467,70.668,74.3718,UP,1
2006-06-26,72.22,71.47,71.1839,70.986,74.3422,UP,1
2006-06-27,72.56,72.17,71.2236,71.44,74.306,UP,1
2006-06-28,72.85,71.68,71.259,71.876,74.1952,UP,1
2006-06-29,74.34,72.96,71.3039,72.644,74.0882,UP,1
2006-06-30,75.23,74.42,71.3561,73.44,74.0076,UP,1
2006-07-03,75.96,75.34,71.4148,74.188,73.9598,DOWN,0
2006-07-05,75.27,75.5,71.468,74.73,73.925,UP,1
2006-07-06,75.66,75.26,71.5291,75.292,73.906,DOWN,0
2006-07-07,75.07,75.41,71.5911,75.438,73.8536,UP,1
2006-07-10,75.8,75.09,71.661,75.552,73.832,DOWN,0
2006-07-11,75.77,75.4,71.7299,75.514,73.809,DOWN,0
2006-07-12,73.95,75.75,71.7879,75.25,73.73,DOWN,0
2006-07-13,72.57,73.51,71.8398,74.632,73.6092,UP,1
2006-07-14,73.0,72.32,71.8948,74.218,73.4964,DOWN,0
2006-07-17,63.0,71.0,71.9008,71.658,73.1824,DOWN,0
2006-07-18,61.0,62.5,71.8929,68.704,72.8078,UP,1
2006-07-19,61.48,61.1,71.8857,66.21,72.4518,DOWN,0
2006-07-20,60.62,61.7,71.873,63.82,72.085,UP,1
2006-07-21,62.6,61.0,71.8705,61.74,71.7698,UP,1
2006-07-24,62.91,62.8,71.8743,61.722,71.48,UP,1
2006-07-25,63.02,63.0,71.883,62.126,71.2186,DOWN,0
2006-07-26,61.85,62.9,71.8825,62.2,70.9518,DOWN,0
2006-07-27,61.65,62.05,71.8824,62.406,70.6814,UP,1
2006-07-28,62.08,61.9,71.8843,62.302,70.4506,UP,1
2006-07-31,62.09,61.7,71.8831,62.138,70.2252,DOWN,0
2006-08-01,61.75,61.98,71.8817,61.884,69.9872,UP,1
2006-08-02,62.38,61.9,71.8743,61.99,69.7674,UP,1
2006-08-03,63.05,62.2,71.8644,62.27,69.5504,UP,1
2006-08-04,63.3,64.2,71.8579,62.514,69.3814,DOWN,0
2006-08-07,62.33,63.15,71.8418,62.562,69.2,DOWN,0
2006-08-08,62.02,62.38,71.8304,62.616,68.9974,DOWN,0
2006-08-09,61.6,62.5,71.8146,62.46,68.7992,DOWN,0
2006-08-10,61.12,61.11,71.789,62.074,68.5784,DOWN,0
2006-08-11,61.09,61.07,71.7684,61.632,68.3306,UP,1
2006-08-14,61.25,61.5,71.7488,61.416,68.0836,UP,1
2006-08-15,63.0,61.5,71.7409,61.612,67.9038,UP,1
2006-08-16,64.08,63.05,71.7307,62.108,67.7476,DOWN,0
2006-08-17,63.9,64.07,71.7153,62.664,67.6056,DOWN,0
2006-08-18,63.47,64.02,71.6944,63.14,67.462,DOWN,0
2006-08-21,63.0,63.22,71.6709,63.49,67.306,DOWN,0
2006-08-22,62.92,62.9,71.6472,63.474,67.1748,UP,1
2006-08-23,63.3,63.1,71.628,63.318,67.0528,UP,1
2006-08-24,63.57,63.55,71.6104,63.252,66.9222,UP,1
2006-08-25,64.08,63.39,71.5966,63.374,66.7662,UP,1
2006-08-28,65.2,64.05,71.5851,63.814,66.646,UP,1
2006-08-29,65.85,65.48,71.5731,64.4,66.5504,UP,1
2006-08-30,66.11,66.0,71.5593,64.962,66.4668,UP,1
2006-08-31,66.8,66.3,71.5492,65.608,66.3894,UP,1
2006-09-01,66.88,67.52,71.5404,66.168,66.317,DOWN,0
2006-09-05,66.75,66.93,71.529,66.478,66.227,DOWN,0
2006-09-06,65.4,66.64,71.5005,66.388,66.0906,DOWN,0
2006-09-07,64.75,64.6,71.4695,66.116,65.9344,UP,1
2006-09-08,64.91,64.85,71.4378,65.738,65.7756,DOWN,0
2006-09-11,64.74,64.8,71.4077,65.31,65.5836,UP,1
2006-09-12,65.59,64.99,71.3813,65.078,65.3908,UP,1
2006-09-13,66.43,65.55,71.3625,65.284,65.2002,UP,1
2006-09-14,66.77,66.4,71.3495,65.688,65.0302,UP,1
2006-09-15,68.49,67.08,71.3412,66.404,64.8868,DOWN,0
2006-09-18,68.21,69.24,71.3311,67.098,64.7496,UP,1
2006-09-19,69.29,70.57,71.3184,67.838,64.6194,UP,1
2006-09-20,69.65,69.29,71.3071,68.482,64.497,DOWN,0
2006-09-21,68.61,69.68,71.2934,68.85,64.3902,DOWN,0
2006-09-22,68.32,68.65,71.2816,68.816,64.3052,UP,1
2006-09-25,68.75,68.4,71.275,68.924,64.2202,DOWN,0
2006-09-26,67.93,68.5,71.2642,68.652,64.3188,UP,1
2006-09-27,68.26,67.53,71.2537,68.374,64.464,DOWN,0
2006-09-28,67.98,68.45,71.2399,68.248,64.594,DOWN,0
2006-09-29,67.02,68.07,71.2226,67.988,64.722,DOWN,0
2006-10-02,66.44,67.25,71.1988,67.526,64.7988,UP,1
2006-10-03,67.0,66.2,71.1815,67.34,64.8806,UP,1
2006-10-04,67.88,66.97,71.1685,67.264,64.9778,UP,1
2006-10-05,68.66,67.8,71.1615,67.4,65.114,DOWN,0
2006-10-06,68.62,68.52,71.1514,67.72,65.2534,DOWN,0
2006-10-09,68.32,68.4,71.1376,68.096,65.3782,UP,1
2006-10-10,68.88,68.25,71.1239,68.472,65.514,UP,1
2006-10-11,68.92,68.07,71.1087,68.68,65.6574,UP,1
2006-10-12,69.69,69.22,71.1003,68.886,65.8036,UP,1
2006-10-13,70.52,69.37,71.0949,69.266,65.953,UP,1
2006-10-16,72.7,69.89,71.0997,70.142,66.141,DOWN,0
2006-10-17,72.36,72.15,71.106,70.838,66.3416,UP,1
2006-10-18,72.89,73.0,71.1115,71.632,66.559,DOWN,0
2006-10-19,72.3,72.8,71.1155,72.154,66.773,DOWN,0
2006-10-20,71.63,72.25,71.1167,72.376,66.9832,UP,1
2006-10-23,72.09,71.5,71.1043,72.254,67.2032,UP,1
2006-10-24,73.1,72.09,71.094,72.402,67.4402,DOWN,0
2006-10-25,72.9,73.22,71.0839,72.404,67.6382,UP,1
2006-10-26,73.33,73.07,71.078,72.61,67.8232,DOWN,0
2006-10-27,72.84,73.1,71.069,72.852,68.002,DOWN,0
2006-10-30,72.67,72.38,71.0572,72.968,68.186,UP,1
2006-10-31,72.78,72.9,71.0461,72.904,68.3816,UP,1
2006-11-01,72.82,72.89,71.036,72.888,68.5796,DOWN,0
2006-11-02,72.3,72.35,71.0241,72.682,68.7596,DOWN,0
2006-11-03,71.27,71.75,71.0173,72.368,68.9136,UP,1
