ticker,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-05-29,20.1333,20.2667,19.7797,19.288,17.5872,DOWN,0
2008-05-30,19.8333,20.28,19.7756,19.48,17.6951,DOWN,0
2008-06-02,19.38,19.82,19.7728,19.6053,17.7743,UP,1
2008-06-03,19.56,19.4667,19.7673,19.72,17.8528,DOWN,0
2008-06-04,19.3533,19.4533,19.7568,19.652,17.9227,UP,1
2008-06-05,20.64,19.4733,19.7532,19.7533,18.0223,DOWN,0
2008-06-06,19.6067,20.52,19.7426,19.708,18.1101,DOWN,0
2008-06-09,19.3267,19.64,19.7292,19.6973,18.2016,UP,1
2008-06-10,19.4933,19.1467,19.718,19.684,18.2851,DOWN,0
2008-06-11,19.0333,19.4933,19.7019,19.62,18.3357,UP,1
2008-06-12,19.2733,19.14,19.6899,19.3467,18.3952,UP,1
2008-06-13,20.2333,19.4867,19.6858,19.472,18.4691,UP,1
2008-06-16,20.6133,19.8067,19.679,19.7293,18.5604,DOWN,0
2008-06-17,19.4,20.6333,19.6686,19.7107,18.6217,DOWN,0
2008-06-18,19.3067,19.2067,19.6558,19.7653,18.6809,UP,1
2008-06-19,19.5,19.3933,19.6403,19.8107,18.7576,DOWN,0
2008-06-20,18.9533,19.3667,19.6245,19.5547,18.8257,DOWN,0
2008-06-23,18.5,18.9667,19.6054,19.132,18.8936,UP,1
2008-06-24,18.5067,18.38,19.5891,18.9533,18.9701,UP,1
2008-06-25,19.4333,18.6933,19.5761,18.9787,19.0616,DOWN,0
2008-06-26,18.1733,19.2733,19.5556,18.7133,19.1195,DOWN,0
2008-06-27,17.9267,18.2267,19.5333,18.508,19.1661,DOWN,0
2008-06-30,17.5933,17.92,19.5076,18.3267,19.2012,UP,1
2008-07-01,17.6867,17.36,19.4829,18.1627,19.2417,DOWN,0
2008-07-02,17.46,18.8867,19.458,17.768,19.2848,DOWN,0
2008-07-03,16.9133,17.58,19.4261,17.516,19.2556,DOWN,0
2008-07-07,16.6533,17.3267,19.3923,17.2613,19.2045,UP,1
2008-07-08,18.5,16.6267,19.3691,17.4427,19.1887,DOWN,0
2008-07-09,17.32,18.5067,19.34,17.3693,19.1437,UP,1
2008-07-10,17.5867,17.2933,19.3147,17.3947,19.1076,DOWN,0
2008-07-11,17.2533,17.2333,19.2952,17.4627,19.0691,DOWN,0
2008-07-14,15.9,17.4867,19.2651,17.312,18.9823,DOWN,0
2008-07-15,15.7867,15.7133,19.2332,16.7693,18.8948,UP,1
2008-07-16,17.6333,15.8467,19.2118,16.832,18.8455,UP,1
2008-07-17,18.8067,17.7733,19.1928,17.076,18.822,DOWN,0
2008-07-18,18.6667,19.3667,19.1706,17.3587,18.8059,DOWN,0
2008-07-21,18.14,18.78,19.146,17.8067,18.7827,UP,1
2008-07-22,19.64,18.06,19.1296,18.5773,18.7905,UP,1
2008-07-23,19.6667,20.5667,19.1115,18.984,18.7897,DOWN,0
2008-07-24,18.4133,18.5333,19.0875,18.9053,18.7747,UP,1
2008-07-25,18.5933,18.5333,19.064,18.8907,18.7565,DOWN,0
2008-07-28,18.0867,18.5467,19.0377,18.88,18.7209,UP,1
2008-07-29,19.6267,18.12,19.0199,18.8773,18.7172,UP,1
2008-07-30,19.6467,19.7467,19.0007,18.8733,18.7167,DOWN,0
2008-07-31,19.2667,19.2533,18.9821,19.044,18.7177,UP,1
2008-08-01,19.3467,19.3,18.9645,19.1947,18.7335,UP,1
2008-08-04,19.36,19.2467,18.9479,19.4493,18.7432,UP,1
2008-08-05,20.0533,19.5,18.935,19.5347,18.7692,UP,1
2008-08-06,20.56,19.9467,18.9294,19.7173,18.8007,DOWN,0
2008-08-07,19.8,20.2,18.9195,19.824,18.8028,UP,1
2008-08-08,20.6667,19.84,18.9135,20.088,18.8135,UP,1
2008-08-11,21.0333,20.48,18.9027,20.4227,18.8375,DOWN,0
2008-08-12,20.58,20.82,18.8907,20.528,18.8615,DOWN,0
2008-08-13,20.3133,20.4933,18.8716,20.4787,18.8765,UP,1
2008-08-14,21.0867,20.32,18.8588,20.736,18.9112,UP,1
2008-08-15,21.2867,21.1933,18.8447,20.86,18.9241,DOWN,0
2008-08-18,20.84,21.2,18.8247,20.8213,18.9488,DOWN,0
2008-08-19,20.4533,20.66,18.81,20.796,18.9713,DOWN,0
2008-08-20,20.14,20.5,18.7964,20.7613,18.9843,DOWN,0
2008-08-21,19.7467,19.8933,18.7843,20.4933,18.9985,UP,1
2008-08-22,20.3133,19.96,18.7732,20.2987,19.0193,DOWN,0
2008-08-25,19.6467,20.0667,18.7629,20.06,19.0076,DOWN,0
2008-08-26,19.5267,19.6333,18.7504,19.8747,18.9859,UP,1
2008-08-27,20.2333,19.5267,18.7437,19.8933,19.0025,UP,1
2008-08-28,20.7933,20.2667,18.7409,20.1027,19.0323,DOWN,0
2008-08-29,20.5533,20.6667,18.7325,20.1507,19.0533,UP,1
2008-09-02,20.8067,20.78,18.727,20.3827,19.0904,UP,1
2008-09-03,20.8933,20.7333,18.7251,20.656,19.1383,DOWN,0
2008-09-04,19.88,20.7267,18.7197,20.5853,19.1657,DOWN,0
2008-09-05,19.8067,19.4867,18.7212,20.388,19.1732,UP,1
2008-09-08,20.7667,20.6733,18.7267,20.4307,19.2251,DOWN,0
2008-09-09,19.7667,20.7133,18.7271,20.2227,19.2619,UP,1
2008-09-10,20.0267,19.9533,18.7264,20.0493,19.3105,UP,1
2008-09-11,20.8933,19.5333,18.7342,20.252,19.3747,DOWN,0
2008-09-12,20.7733,20.7133,18.7366,20.4453,19.4409,DOWN,0
2008-09-15,19.4667,20.1333,18.7263,20.1853,19.492,UP,1
2008-09-16,20.36,19.0,18.7203,20.304,19.5661,DOWN,0
2008-09-17,18.6667,20.0933,18.7054,20.032,19.5695,UP,1
2008-09-18,20.46,19.02,18.6985,19.9453,19.6323,UP,1
2008-09-19,25.5,22.0,18.7179,20.8907,19.7905,DOWN,0
2008-09-22,20.5333,23.2733,18.7087,21.104,19.8561,UP,1
2008-09-23,21.5333,21.0,18.7007,21.3387,19.9688,DOWN,0
2008-09-24,19.8,22.3,18.6848,21.5653,20.0491,DOWN,0
2008-09-25,19.8,20.2133,18.6651,21.4333,20.0924,UP,1
2008-09-26,20.3,19.7267,18.6531,20.3933,20.1223,DOWN,0
2008-09-29,18.0333,19.5667,18.6288,19.8933,20.1096,UP,1
2008-09-30,21.9867,18.5533,18.6247,19.984,20.1865,DOWN,0
2008-10-01,21.3267,21.3133,18.6175,20.2893,20.2203,DOWN,0
2008-10-02,20.4467,21.0667,18.6071,20.4187,20.2359,DOWN,0
2008-10-03,18.4267,20.7867,18.5881,20.044,20.2361,DOWN,0
2008-10-06,18.2067,18.1133,18.5678,20.0787,20.2284,DOWN,0
2008-10-07,16.7467,18.4133,18.5407,19.0307,20.2016,DOWN,0
2008-10-08,16.3267,16.56,18.509,18.0307,20.1356,DOWN,0
2008-10-09,14.52,16.8067,18.4682,16.8453,20.0331,DOWN,0
2008-10-10,14.16,14.2467,18.4253,15.992,19.9309,UP,1
2008-10-13,17.4,16.66,18.4012,15.8307,19.892,DOWN,0
2008-10-14,17.0867,18.1533,18.3753,15.8987,19.8465,DOWN,0
2008-10-15,14.4133,16.9267,18.3385,15.516,19.7337,UP,1
2008-10-16,16.18,14.5067,18.3129,15.848,19.6461,UP,1
2008-10-17,16.4,16.0133,18.2904,16.296,19.5781,DOWN,0
2008-10-20,16.2667,16.5267,18.2725,16.0693,19.4901,DOWN,0
2008-10-21,15.4533,15.9067,18.2501,15.7427,19.3785,DOWN,0
2008-10-22,13.8867,15.1867,18.2232,15.6373,19.2447,DOWN,0
2008-10-23,13.3067,13.8933,18.1928,15.0627,19.1045,DOWN,0
2008-10-24,12.0,12.43,18.1538,14.1827,18.9228,DOWN,0
2008-10-27,11.8333,11.94,18.115,13.296,18.7337,UP,1
2008-10-28,13.1267,12.0067,18.0816,12.8307,18.5795,UP,1
2008-10-29,13.3067,13.0933,18.0541,12.7147,18.4365,UP,1
2008-10-30,14.34,13.66,18.0277,12.9213,18.3205,UP,1
2008-10-31,15.5267,14.4267,18.0112,13.6267,18.2361,UP,1
2008-11-03,15.68,15.5067,17.9964,14.396,18.1435,UP,1
2008-11-04,16.26,15.98,17.9833,15.0227,18.0757,DOWN,0
2008-11-05,13.7667,15.2933,17.9548,15.1147,17.9605,DOWN,0
2008-11-06,12.84,13.7733,17.9319,14.8147,17.8127,UP,1
2008-11-07,13.08,12.9733,17.909,14.3253,17.6584,DOWN,0
2008-11-10,12.04,13.1267,17.8783,13.5973,17.4881,DOWN,0
2008-11-11,11.4067,11.96,17.8426,12.6267,17.3001,DOWN,0
2008-11-12,11.1733,11.3333,17.8068,12.108,17.1057,UP,1
2008-11-13,12.3333,11.2467,17.7749,12.0067,16.9548,DOWN,0
2008-11-14,11.4267,12.02,17.7356,11.676,16.7872,DOWN,0
2008-11-17,10.5467,11.22,17.6944,11.3773,16.5828,DOWN,0
2008-11-18,10.24,10.6667,17.6564,11.144,16.3923,DOWN,0
2008-11-19,9.2667,10.2067,17.6157,10.7627,16.1771,DOWN,0
2008-11-20,8.68,9.1667,17.5711,10.032,15.9328,UP,1
2008-11-21,9.5333,8.8133,17.5323,9.6533,15.708,UP,1
2008-11-24,11.4733,9.6867,17.5021,9.8387,15.5481,UP,1
2008-11-25,12.12,11.6,17.4767,10.2147,15.3833,UP,1
2008-11-26,13.9667,11.94,17.4598,11.1547,15.2893,UP,1
2008-11-28,14.6467,13.7267,17.4476,12.348,15.1731,DOWN,0
2008-12-01,11.28,14.1733,17.4178,12.6973,14.8887,UP,1
2008-12-02,11.4133,11.4467,17.3918,12.6853,14.7063,DOWN,0
2008-12-03,11.3933,10.8133,17.3633,12.54,14.5035,UP,1
2008-12-04,11.8267,11.26,17.3402,12.112,14.344,UP,1
2008-12-05,12.9733,11.5733,17.3225,11.7773,14.2075,DOWN,0
2008-12-08,12.52,13.1333,17.3018,12.0253,14.0519,DOWN,0
2008-12-09,12.3133,12.4,17.2813,12.2053,13.9375,UP,1
2008-12-10,12.6733,12.3333,17.2629,12.4613,13.7512,DOWN,0
2008-12-11,12.12,12.5533,17.2444,12.52,13.5671,UP,1
2008-12-12,12.7667,11.94,17.2334,12.4787,13.4135,DOWN,0
2008-12-15,11.7133,12.76,17.2166,12.3173,13.2792,UP,1
2008-12-16,12.3867,12.28,17.2039,12.332,13.1628,UP,1
2008-12-17,12.7133,12.32,17.1931,12.34,13.0821,DOWN,0
2008-12-18,12.02,12.7067,17.1816,12.32,12.996,DOWN,0
2008-12-19,12.02,12.16,17.1695,12.1707,12.946,DOWN,0
2008-12-22,11.5267,12.06,17.1583,12.1333,12.8933,DOWN,0
2008-12-23,11.44,11.6867,17.1391,11.944,12.7741,UP,1
2008-12-24,11.56,11.3467,17.1195,11.7133,12.6636,DOWN,0
2008-12-26,11.3267,11.5533,17.0985,11.5747,12.6019,DOWN,0
2008-12-29,10.8667,11.2667,17.0803,11.344,12.4956,UP,1
2008-12-30,11.0,10.9733,17.0659,11.2387,12.3876,UP,1
2008-12-31,11.42,10.98,17.0454,11.2347,12.2907,UP,1
2009-01-02,12.0067,11.4933,17.0332,11.324,12.2217,DOWN,0
2009-01-05,11.94,11.9933,17.0158,11.4467,12.1828,UP,1
2009-01-06,12.7933,11.96,17.0016,11.832,12.1725,DOWN,0
2009-01-07,12.2667,12.6533,16.9836,12.0853,12.1779,UP,1
2009-01-08,12.38,12.2733,16.9672,12.2773,12.1888,DOWN,0
2009-01-09,11.88,12.52,16.9506,12.252,12.1639,DOWN,0
2009-01-12,11.0267,11.8533,16.9319,12.0693,12.1183,UP,1
2009-01-13,11.2867,10.94,16.9118,11.768,12.0572,DOWN,0
2009-01-14,10.7867,11.1267,16.8832,11.472,11.9624,UP,1
2009-01-15,10.84,10.5267,16.8559,11.164,11.8656,DOWN,0
2009-01-16,10.8,10.98,16.8272,10.948,11.7564,DOWN,0
2009-01-20,9.6133,10.5333,16.795,10.6653,11.6733,UP,1
2009-01-21,10.78,9.7933,16.7673,10.564,11.6321,UP,1
2009-01-22,11.04,11.36,16.7407,10.6147,11.5913,UP,1
2009-01-23,11.7,10.8467,16.7209,10.7867,11.5845,DOWN,0
2009-01-26,11.3933,11.7533,16.7001,10.9053,11.5843,UP,1
2009-01-27,12.06,11.5,16.6849,11.3947,11.602,UP,1
2009-01-28,13.3,12.38,16.678,11.8987,11.6213,DOWN,0
2009-01-29,13.18,12.7533,16.6696,12.3267,11.6564,DOWN,0
2009-01-30,12.34,13.2867,16.6549,12.4547,11.6923,UP,1
2009-02-02,12.7867,12.1933,16.6409,12.7333,11.7432,UP,1
2009-02-03,13.5,12.8133,16.6292,13.0213,11.8279,DOWN,0
2009-02-04,13.1733,13.5067,16.6167,12.996,11.9177,UP,1
2009-02-05,13.7333,12.98,16.6089,13.1067,12.0017,UP,1
2009-02-06,14.42,13.8133,16.5891,13.5227,12.0607,DOWN,0
2009-02-09,14.0667,14.4133,16.5634,13.7787,12.0996,DOWN,0
2009-02-10,13.1267,13.8,16.5326,13.704,12.0828,UP,1
2009-02-11,13.4,13.2533,16.5017,13.7493,12.0579,DOWN,0
2009-02-12,13.3733,13.02,16.4716,13.6773,12.0997,DOWN,0
2009-02-13,13.0133,13.18,16.4408,13.396,12.1317,DOWN,0
2009-02-17,12.2267,12.3933,16.4007,13.028,12.1484,DOWN,0
2009-02-18,11.8867,12.3933,16.3594,12.78,12.1496,DOWN,0
2009-02-19,10.8,12.16,16.3129,12.26,12.1061,DOWN,0
2009-02-20,10.6067,10.76,16.266,11.7067,12.0679,DOWN,0
2009-02-23,10.1933,10.74,16.2196,11.1427,12.0255,UP,1
2009-02-24,11.34,10.2733,16.1798,10.9653,11.9988,DOWN,0
2009-02-25,11.1067,11.2467,16.1391,10.8093,11.9785,DOWN,0
2009-02-26,10.2333,11.4,16.0917,10.696,11.9279,DOWN,0
2009-02-27,9.3067,9.9867,16.0424,10.436,11.8797,DOWN,0
2009-03-02,9.0067,9.3,15.99,10.1987,11.8121,DOWN,0
2009-03-03,8.6133,9.2333,15.9337,9.6533,11.7301,UP,1
2009-03-04,9.14,8.7467,15.8803,9.26,11.6725,DOWN,0
2009-03-05,8.22,8.8067,15.8231,8.8573,11.5965,DOWN,0
2009-03-06,7.6533,8.3867,15.7653,8.5267,11.5191,UP,1
2009-03-09,8.2333,7.5,15.7136,8.372,11.4549,UP,1
2009-03-10,9.7,8.4867,15.6678,8.5893,11.4177,UP,1
2009-03-11,10.1533,9.8267,15.6248,8.792,11.3943,UP,1
2009-03-12,11.2733,10.0067,15.5862,9.4027,11.4024,DOWN,0
2009-03-13,10.9267,11.38,15.5424,10.0573,11.4009,UP,1
2009-03-16,10.9333,11.0867,15.4964,10.5973,11.3912,UP,1
2009-03-17,11.7733,10.8933,15.4561,11.012,11.3865,UP,1
2009-03-18,13.0,11.6667,15.4242,11.5813,11.4077,DOWN,0
2009-03-19,12.08,13.3333,15.3868,11.7427,11.3935,DOWN,0
2009-03-20,11.6667,12.18,15.3483,11.8907,11.3815,UP,1
2009-03-23,13.4267,12.2467,15.3123,12.3893,11.4024,DOWN,0
2009-03-24,12.3267,12.6667,15.2759,12.5,11.4113,UP,1
2009-03-25,12.78,12.0067,15.2431,12.456,11.4464,UP,1
2009-03-26,13.4733,12.7467,15.213,12.7347,11.4901,DOWN,0
2009-03-27,13.1267,12.5,15.1835,13.0267,11.5369,DOWN,0
2009-03-30,12.0733,12.48,15.1475,12.756,11.5616,UP,1
2009-03-31,13.1333,12.3333,15.112,12.9173,11.6083,DOWN,0
2009-04-01,12.5867,12.6533,15.0719,12.8787,11.6677,DOWN,0
2009-04-02,12.5533,13.06,15.0376,12.6947,11.7032,UP,1
2009-04-03,13.0867,12.58,15.0065,12.6867,11.7441,DOWN,0
2009-04-06,12.5133,12.44,14.9716,12.7747,11.7604,DOWN,0
2009-04-07,11.9333,12.4133,14.9365,12.5347,11.7712,DOWN,0
2009-04-08,10.72,11.7267,14.8976,12.1613,11.7444,UP,1
2009-04-09,12.16,11.8533,14.8659,12.0827,11.7216,UP,1
2009-04-13,13.0067,12.1133,14.8337,12.0667,11.7181,DOWN,0
2009-04-14,12.7067,12.8667,14.8064,12.1053,11.7255,DOWN,0
2009-04-15,10.9933,10.16,14.7717,11.9173,11.6896,DOWN,0
2009-04-16,10.9333,11.0133,14.7384,11.96,11.6383,DOWN,0
2009-04-17,10.8533,10.9333,14.7043,11.6987,11.5919,DOWN,0
2009-04-20,9.86,10.1067,14.6663,11.0693,11.5144,UP,1
2009-04-21,10.7333,9.7667,14.6354,10.6747,11.4407,DOWN,0
2009-04-22,10.3067,10.5067,14.6036,10.5373,11.3655,UP,1
2009-04-23,11.0133,10.3067,14.5662,10.5533,11.3232,DOWN,0
2009-04-24,10.5933,11.02,14.5326,10.5013,11.2671,DOWN,0
2009-04-27,10.0467,10.2,14.4949,10.5387,11.2005,UP,1
2009-04-28,10.32,10.0267,14.4602,10.456,11.1467,UP,1
2009-04-29,10.5733,10.2667,14.4336,10.5093,11.1136,DOWN,0
2009-04-30,10.46,10.5933,14.4069,10.3987,11.0851,UP,1
2009-05-01,10.5267,10.4667,14.3714,10.3853,11.0796,UP,1
2009-05-04,11.6733,10.5467,14.3357,10.7107,11.1009,DOWN,0
2009-05-05,11.5867,11.5867,14.3003,10.964,11.1288,UP,1
2009-05-06,12.04,11.8,14.2698,11.2573,11.1428,DOWN,0
2009-05-07,11.5333,12.1667,14.2293,11.472,11.1513,UP,1
2009-05-08,12.6533,11.6333,14.1942,11.8973,11.1997,DOWN,0
2009-05-11,11.78,12.0533,14.1611,11.9187,11.2492,DOWN,0
2009-05-12,11.1867,11.86,14.124,11.8387,11.2928,DOWN,0
2009-05-13,10.38,11.18,14.0855,11.5067,11.3281,UP,1
2009-05-14,10.56,10.42,14.0402,11.312,11.3565,DOWN,0
2009-05-15,10.32,10.5933,13.9935,10.8453,11.3985,UP,1
2009-05-18,11.1333,10.4467,13.9529,10.716,11.4681,UP,1
2009-05-19,11.1467,10.9,13.9119,10.708,11.5264,DOWN,0
2009-05-20,10.88,11.2867,13.8695,10.808,11.55,DOWN,0
2009-05-21,10.4533,10.7933,13.8215,10.7867,11.556,UP,1
2009-05-22,10.6333,10.5133,13.7718,10.8493,11.5432,UP,1
2009-05-26,10.6667,10.6333,13.7262,10.756,11.538,DOWN,0
2009-05-27,10.2,10.76,13.6738,10.5667,11.5233,UP,1
2009-05-28,10.78,10.4933,13.6226,10.5467,11.5035,DOWN,0
2009-05-29,10.6,10.7667,13.5727,10.576,11.4555,UP,1
2009-06-01,10.6467,10.88,13.5243,10.5787,11.4268,DOWN,0
2009-06-02,10.62,10.6467,13.472,10.5693,11.4059,DOWN,0
2009-06-03,10.2733,10.4867,13.4169,10.584,11.3428,UP,1
2009-06-04,11.0133,11.18,13.3678,10.6307,11.3165,UP,1
2009-06-05,11.36,11.1333,13.3223,10.7827,11.2881,UP,1
2009-06-08,11.4733,11.2133,13.279,10.948,11.2481,DOWN,0
2009-06-09,11.4067,11.6333,13.2373,11.1053,11.2137,DOWN,0
2009-06-10,11.1533,11.5333,13.1915,11.2813,11.1953,UP,1
2009-06-11,11.7867,11.34,13.1522,11.436,11.1684,UP,1
2009-06-12,11.8333,11.7533,13.1137,11.5307,11.1533,DOWN,0
2009-06-15,11.6667,11.7467,13.0709,11.5693,11.1356,DOWN,0
2009-06-16,11.22,11.6933,13.023,11.532,11.0983,DOWN,0
2009-06-17,10.96,11.1533,12.9751,11.4933,11.0672,UP,1
2009-06-18,11.1333,11.1333,12.9267,11.3627,11.0512,UP,1
2009-06-19,11.46,11.3267,12.8795,11.288,11.066,DOWN,0
2009-06-22,10.46,11.3067,12.8324,11.0467,11.032,DOWN,0
2009-06-23,10.2333,10.62,12.7846,10.8493,10.9765,UP,1
2009-06-24,10.5933,10.32,12.7337,10.776,10.9343,UP,1
2009-06-25,11.14,10.54,12.6906,10.7773,10.9372,UP,1
2009-06-26,11.2133,11.1,12.6465,10.728,10.9428,UP,1
2009-06-29,11.4533,11.1533,12.5993,10.9267,10.9548,UP,1
2009-06-30,11.4733,11.38,12.5528,11.1747,10.9871,DOWN,0
2009-07-01,11.4733,11.4667,12.5128,11.3507,11.0019,DOWN,0
2009-07-02,10.9133,11.38,12.4656,11.3053,11.014,DOWN,0
2009-07-06,10.7467,10.9,12.426,11.212,11.0087,DOWN,0
2009-07-07,10.52,10.76,12.3763,11.0253,11.0072,UP,1
2009-07-08,10.72,10.5733,12.3024,10.8747,11.0207,UP,1
2009-07-09,10.9267,10.8733,12.2544,10.7653,11.0328,UP,1
2009-07-10,11.0867,10.9733,12.2021,10.8,11.0431,UP,1
2009-07-13,11.68,11.1933,12.1615,10.9867,11.0675,UP,1
2009-07-14,12.0,11.7067,12.1225,11.2827,11.0969,UP,1
2009-07-15,12.2333,12.0333,12.0822,11.5853,11.1081,UP,1
2009-07-16,12.26,12.1667,12.0533,11.852,11.1216,DOWN,0
2009-07-17,12.0867,12.3,12.0038,12.052,11.1225,UP,1
2009-07-20,12.48,12.1533,11.9596,12.212,11.1415,DOWN,0
2009-07-21,12.0667,12.5333,11.9177,12.2253,11.1297,UP,1
2009-07-22,12.3,12.0333,11.8871,12.2387,11.1401,UP,1
2009-07-23,12.9933,12.5667,11.861,12.3853,11.1763,DOWN,0
2009-07-24,12.9867,12.9133,11.8422,12.5653,11.2284,UP,1
2009-07-27,13.1467,12.9533,11.8263,12.6987,11.2801,DOWN,0
2009-07-28,13.1067,13.0733,11.8192,12.9067,11.3359,DOWN,0
2009-07-29,13.08,13.06,11.8138,13.0627,11.3748,UP,1
2009-07-30,13.2667,13.1733,11.7932,13.1173,11.4172,UP,1
2009-07-31,13.68,13.1267,11.7761,13.256,11.4732,UP,1
2009-08-03,14.46,14.0,11.7764,13.5187,11.5533,UP,1
2009-08-04,14.5867,14.3133,11.7684,13.8147,11.6324,UP,1
2009-08-05,14.76,14.6667,11.7602,14.1507,11.7143,DOWN,0
2009-08-06,14.6133,14.9133,11.7519,14.42,11.8025,UP,1
2009-08-07,15.1467,14.9067,11.7504,14.7133,11.8899,DOWN,0
2009-08-10,14.9,15.0533,11.7555,14.8013,11.9759,DOWN,0
2009-08-11,14.2333,14.8067,11.7601,14.7307,12.0476,UP,1
2009-08-12,14.9933,14.1733,11.7751,14.7773,12.1351,UP,1
2009-08-13,15.1867,15.0733,11.7918,14.892,12.2333,DOWN,0
2009-08-14,14.7333,15.1867,11.7999,14.8093,12.3077,DOWN,0
2009-08-17,14.32,14.3733,11.8049,14.6933,12.3669,UP,1
2009-08-18,14.7933,14.4,11.8072,14.8053,12.4333,DOWN,0
2009-08-19,14.7267,14.52,11.8032,14.752,12.4997,UP,1
2009-08-20,14.8667,14.7733,11.7991,14.688,12.574,UP,1
2009-08-21,15.1133,14.98,11.7934,14.764,12.6405,UP,1
2009-08-24,15.32,15.14,11.8012,14.964,12.7103,UP,1
2009-08-25,15.6533,15.46,11.8152,15.136,12.79,UP,1
2009-08-26,15.7067,15.6,11.8284,15.332,12.8797,DOWN,0
2009-08-27,15.4933,15.7267,11.8456,15.4573,12.9704,DOWN,0
2009-08-28,15.4667,15.7,11.8659,15.528,13.0571,DOWN,0
2009-08-31,15.1667,15.2267,11.8859,15.4973,13.1312,DOWN,0
2009-09-01,14.08,15.0667,11.8946,15.1827,13.2036,DOWN,0
2009-09-02,13.9733,14.0,11.9074,14.836,13.2784,UP,1
2009-09-03,14.4133,14.0533,11.9267,14.62,13.3548,UP,1
2009-09-04,14.58,14.3533,11.9484,14.4427,13.4236,UP,1
2009-09-08,14.92,14.7133,11.9767,14.3933,13.4977,UP,1
2009-09-09,15.5933,14.94,12.0112,14.696,13.5805,DOWN,0
2009-09-10,15.3933,15.3333,12.0405,14.98,13.6589,DOWN,0
2009-09-11,15.1733,15.4,12.059,15.132,13.7329,UP,1
2009-09-14,15.4067,15.0067,12.0755,15.2973,13.8228,DOWN,0
2009-09-15,15.2067,15.4333,12.0817,15.3547,13.912,DOWN,0
2009-09-16,15.2,15.24,12.0844,15.276,14.0056,DOWN,0
2009-09-17,15.1867,15.1333,12.104,15.2347,14.0949,UP,1
2009-09-18,15.44,15.2867,12.1241,15.288,14.1852,DOWN,0
2009-09-21,15.3133,15.2333,12.1437,15.2693,14.2697,UP,1
2009-09-22,16.3533,15.4333,12.1663,15.4987,14.3632,UP,1
2009-09-23,16.8533,16.41,12.1857,15.8293,14.4603,DOWN,0
2009-09-24,15.9467,16.92,12.2029,15.9813,14.5345,DOWN,0
2009-09-25,15.32,15.7867,12.2179,15.9573,14.5957,UP,1
2009-09-28,15.7933,15.38,12.2335,16.0533,14.6699,DOWN,0
2009-09-29,15.7533,15.8667,12.2517,15.9333,14.7353,DOWN,0
2009-09-30,15.52,15.7933,12.2654,15.6667,14.8044,DOWN,0
2009-10-01,14.9667,15.4533,12.2817,15.4707,14.8577,DOWN,0
2009-10-02,14.74,14.6667,12.2935,15.3547,14.8927,UP,1
2009-10-05,15.08,14.88,12.3053,15.212,14.9345,UP,1
2009-10-06,15.28,15.2467,12.3216,15.1173,14.9772,UP,1
2009-10-07,15.38,15.18,12.3384,15.0893,15.0227,UP,1
2009-10-08,15.88,15.48,12.3602,15.272,15.0787,UP,1
2009-10-09,16.0,15.82,12.383,15.524,15.1333,DOWN,0
2009-10-12,15.8467,16.1067,12.4044,15.6773,15.1767,UP,1
2009-10-13,16.0,15.7333,12.4278,15.8213,15.2075,UP,1
2009-10-14,16.7533,16.2333,12.4572,16.096,15.2508,DOWN,0
2009-10-15,16.44,16.8267,12.4844,16.208,15.2844,DOWN,0
2009-10-16,16.4133,16.1133,12.5094,16.2907,15.3204,UP,1
2009-10-19,16.5133,16.4067,12.5319,16.424,15.3477,DOWN,0
2009-10-20,16.4067,16.52,12.5542,16.5053,15.3779,DOWN,0
