ticker,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-01-08,64.27,64.48,65.454,67.6698,79.0467,UP,1
2016-01-11,67.83,68.7,65.762,67.6468,79.0054,DOWN,0
2016-01-12,66.65,68.51,65.804,67.6258,78.9583,DOWN,0
2016-01-13,64.95,66.6,65.598,67.549,78.9022,UP,1
2016-01-14,65.12,65.06,65.764,67.4564,78.8516,DOWN,0
2016-01-15,64.27,63.7,65.764,67.3658,78.7987,DOWN,0
2016-01-19,63.47,64.94,64.892,67.2618,78.7408,DOWN,0
2016-01-20,62.83,62.44,64.128,67.1466,78.6752,UP,1
2016-01-21,64.03,62.99,63.944,67.0278,78.6168,UP,1
2016-01-22,65.82,64.82,64.084,66.9446,78.5621,DOWN,0
2016-01-25,65.58,65.75,64.346,66.8546,78.5007,UP,1
2016-01-26,66.96,65.72,65.044,66.8406,78.4443,UP,1
2016-01-27,67.47,66.94,65.972,66.8878,78.3946,UP,1
2016-01-28,67.51,68.79,66.668,66.909,78.3455,UP,1
2016-01-29,69.58,68.0,67.42,66.9566,78.2972,UP,1
2016-02-01,71.02,69.45,68.508,66.992,78.2632,UP,1
2016-02-02,71.96,70.55,69.508,67.027,78.2328,DOWN,0
2016-02-03,70.2,72.58,70.054,67.1232,78.191,DOWN,0
2016-02-04,70.13,70.2,70.578,67.1774,78.1533,DOWN,0
2016-02-05,69.19,70.13,70.5,67.214,78.1116,DOWN,0
2016-02-08,66.77,68.36,69.65,67.1696,78.0582,DOWN,0
2016-02-09,66.5,65.94,68.558,67.1204,78.002,UP,1
2016-02-10,67.3,66.77,67.978,67.0774,77.9566,DOWN,0
2016-02-11,64.25,66.11,66.802,67.0012,77.8981,UP,1
2016-02-12,66.01,64.5,66.166,66.8982,77.8479,DOWN,0
2016-02-16,65.6,64.06,65.932,66.81,77.8058,UP,1
2016-02-17,67.05,66.2,66.042,66.8034,77.7686,UP,1
2016-02-18,67.52,67.4,66.086,66.8088,77.729,UP,1
2016-02-19,67.62,67.48,66.76,66.8328,77.699,UP,1
2016-02-22,69.95,68.09,67.548,66.8868,77.6763,DOWN,0
2016-02-23,69.84,69.7,68.396,66.936,77.6425,UP,1
2016-02-24,70.14,69.35,69.014,66.9702,77.6087,DOWN,0
2016-02-25,70.0,70.43,69.51,67.0442,77.5706,UP,1
2016-02-26,70.44,70.2,70.074,67.1438,77.5402,DOWN,0
2016-02-29,69.21,70.28,69.926,67.2148,77.4976,UP,1
2016-03-01,70.79,69.67,70.116,67.3214,77.4562,UP,1
2016-03-02,71.3,70.53,70.348,67.4526,77.4135,UP,1
2016-03-03,72.93,71.23,70.934,67.6218,77.3732,UP,1
2016-03-04,73.0,72.96,71.446,67.7296,77.3256,DOWN,0
2016-03-07,72.94,72.51,72.192,67.8512,77.2796,DOWN,0
2016-03-08,71.49,72.25,72.332,67.8902,77.2291,UP,1
2016-03-09,72.26,71.85,72.524,67.957,77.1797,DOWN,0
2016-03-10,72.2,72.6,72.378,68.0402,77.1298,UP,1
2016-03-11,74.95,72.9,72.768,68.1594,77.0948,DOWN,0
2016-03-14,74.72,75.92,73.124,68.285,77.0594,DOWN,0
2016-03-15,73.17,74.08,73.46,68.3958,77.0161,UP,1
2016-03-16,74.49,72.99,73.906,68.5598,76.9766,DOWN,0
2016-03-17,73.72,74.36,74.21,68.7054,76.9374,UP,1
2016-03-18,75.46,73.94,74.312,68.895,76.9093,UP,1
2016-03-21,75.52,75.25,74.472,69.1196,76.8845,UP,1
2016-03-22,77.16,75.12,75.27,69.3774,76.8639,DOWN,0
2016-03-23,76.95,77.27,75.762,69.5598,76.8474,DOWN,0
2016-03-24,76.37,76.19,76.292,69.7542,76.8227,UP,1
2016-03-28,76.44,76.56,76.488,69.984,76.7894,UP,1
2016-03-29,77.56,76.05,76.896,70.2328,76.7591,UP,1
2016-03-30,78.1,78.0,77.084,70.5094,76.7373,DOWN,0
2016-03-31,78.05,77.92,77.304,70.801,76.7084,UP,1
2016-04-01,79.2,77.82,77.87,71.1284,76.6893,DOWN,0
2016-04-04,78.73,79.25,78.328,71.4224,76.6623,DOWN,0
2016-04-05,78.24,78.08,78.464,71.6708,76.6355,UP,1
2016-04-06,79.1,78.2,78.664,71.9412,76.609,DOWN,0
2016-04-07,78.84,78.49,78.822,72.1788,76.5807,UP,1
2016-04-08,79.14,79.45,78.81,72.4122,76.5566,UP,1
2016-04-11,79.57,79.32,78.978,72.6534,76.5376,UP,1
2016-04-12,79.78,79.28,79.286,72.8574,76.4829,UP,1
2016-04-13,80.6,80.5,79.586,73.049,76.4267,UP,1
2016-04-14,80.72,80.79,79.962,73.2242,76.3772,DOWN,0
2016-04-15,80.33,80.72,80.2,73.4268,76.3253,UP,1
2016-04-18,80.88,80.23,80.462,73.6418,76.2753,DOWN,0
2016-04-19,79.78,81.12,80.462,73.8536,76.2217,UP,1
2016-04-20,80.11,79.43,80.364,74.1204,76.1618,UP,1
2016-04-21,80.22,80.39,80.264,74.3948,76.1006,UP,1
2016-04-22,80.91,80.44,80.38,74.667,76.05,DOWN,0
2016-04-25,80.12,80.73,80.228,74.9844,75.9924,UP,1
2016-04-26,81.18,80.62,80.508,75.2878,75.9334,UP,1
2016-04-27,81.78,81.2,80.842,75.6114,75.8683,UP,1
2016-04-28,81.96,81.56,81.19,75.9096,75.8045,DOWN,0
2016-04-29,80.62,81.47,81.132,76.1716,75.737,UP,1
2016-05-02,81.21,80.6,81.35,76.4434,75.6743,DOWN,0
2016-05-03,79.06,79.51,80.926,76.6256,75.6034,UP,1
2016-05-04,79.8,78.67,80.53,76.8248,75.5366,UP,1
2016-05-05,80.61,79.99,80.26,77.0342,75.4782,UP,1
2016-05-06,80.9,80.29,80.316,77.2522,75.4164,UP,1
2016-05-09,80.98,81.0,80.27,77.463,75.3547,DOWN,0
2016-05-10,80.93,81.06,80.644,77.6974,75.2952,DOWN,0
2016-05-11,80.25,80.9,80.734,77.8866,75.2363,DOWN,0
2016-05-12,77.69,80.6,80.15,78.0144,75.1633,UP,1
2016-05-13,77.92,77.86,79.554,78.1142,75.0851,DOWN,0
2016-05-16,77.81,78.02,78.92,78.2104,75.0093,DOWN,0
2016-05-17,77.27,77.87,78.188,78.297,74.9306,DOWN,0
2016-05-18,76.58,77.27,77.454,78.3988,74.8491,UP,1
2016-05-19,76.72,76.07,77.26,78.488,74.7625,UP,1
2016-05-20,77.12,77.24,77.1,78.5864,74.6868,DOWN,0
2016-05-23,76.22,76.79,76.782,78.6118,74.611,UP,1
2016-05-24,77.56,76.2,76.84,78.6686,74.5415,UP,1
2016-05-25,77.73,77.61,77.07,78.7598,74.473,DOWN,0
2016-05-26,77.2,77.75,77.166,78.814,74.4067,UP,1
2016-05-27,77.36,77.29,77.214,78.8868,74.3391,UP,1
2016-05-31,78.02,77.5,77.574,78.938,74.275,UP,1
2016-06-01,78.37,77.65,77.736,78.995,74.2099,UP,1
2016-06-02,78.98,78.18,77.986,79.0314,74.1482,DOWN,0
2016-06-03,78.14,79.0,78.174,79.0552,74.0865,UP,1
2016-06-06,78.67,78.11,78.436,79.1012,74.0307,UP,1
2016-06-07,79.24,78.59,78.68,79.1572,73.9916,UP,1
2016-06-08,80.98,79.27,79.202,79.2256,73.9653,UP,1
2016-06-09,81.03,80.82,79.612,79.2842,73.9489,DOWN,0
2016-06-10,79.55,80.25,79.894,79.3142,73.9311,DOWN,0
2016-06-13,77.95,79.2,79.75,79.2892,73.8861,UP,1
2016-06-14,78.01,77.61,79.504,79.2748,73.8319,DOWN,0
2016-06-15,77.81,78.27,78.87,79.2662,73.7769,DOWN,0
2016-06-16,77.66,77.01,78.196,79.2374,73.7321,DOWN,0
2016-06-17,77.43,77.72,77.772,79.2092,73.6977,UP,1
2016-06-20,78.57,78.13,77.896,79.1978,73.6632,UP,1
2016-06-21,78.75,78.88,78.044,79.1814,73.6249,UP,1
2016-06-22,79.3,78.66,78.342,79.1718,73.5943,UP,1
2016-06-23,79.75,79.85,78.76,79.1548,73.556,DOWN,0
2016-06-24,76.72,77.3,78.618,79.0748,73.5098,DOWN,0
2016-06-27,74.43,76.15,77.79,78.9568,73.4555,UP,1
2016-06-28,75.93,75.02,77.226,78.8578,73.4117,UP,1
2016-06-29,77.05,76.39,76.776,78.8032,73.372,DOWN,0
2016-06-30,77.01,77.17,76.228,78.7412,73.3279,DOWN,0
2016-07-01,76.66,76.92,76.216,78.67,73.2852,DOWN,0
2016-07-05,76.11,76.5,76.552,78.574,73.2356,UP,1
2016-07-06,76.17,75.91,76.6,78.495,73.2041,UP,1
2016-07-07,76.99,76.42,76.588,78.4112,73.1778,UP,1
2016-07-08,78.21,77.57,76.828,78.3398,73.1554,DOWN,0
2016-07-11,78.16,78.56,77.128,78.2638,73.1254,UP,1
2016-07-12,78.4,78.27,77.586,78.2194,73.1079,UP,1
2016-07-13,79.55,79.0,78.262,78.1862,73.1084,DOWN,0
2016-07-14,78.31,79.98,78.526,78.1712,73.1298,UP,1
2016-07-15,78.71,78.58,78.626,78.1494,73.1529,UP,1
2016-07-18,79.55,78.61,78.904,78.1282,73.1639,DOWN,0
2016-07-19,79.36,79.45,79.096,78.0974,73.1752,UP,1
2016-07-20,80.53,79.63,79.292,78.0884,73.1884,UP,1
2016-07-21,80.63,80.37,79.756,78.0824,73.1973,DOWN,0
2016-07-22,80.35,81.02,80.084,78.0844,73.2131,DOWN,0
2016-07-25,79.7,80.23,80.114,78.1246,73.2238,DOWN,0
2016-07-26,79.66,79.48,80.174,78.1594,73.2388,DOWN,0
2016-07-27,77.98,77.54,79.664,78.1628,73.2392,DOWN,0
2016-07-28,77.88,74.88,79.114,78.175,73.2396,DOWN,0
2016-07-29,77.13,76.73,78.47,78.186,73.246,DOWN,0
2016-08-01,75.52,77.0,77.634,78.162,73.2435,DOWN,0
2016-08-02,75.04,75.45,76.71,78.1204,73.2576,UP,1
2016-08-03,75.71,74.25,76.256,78.1102,73.2714,DOWN,0
2016-08-04,75.25,75.64,75.73,78.064,73.2801,UP,1
2016-08-05,75.84,75.6,75.472,78.0262,73.2972,UP,1
2016-08-08,76.25,76.02,75.618,78.0072,73.3225,DOWN,0
2016-08-09,76.14,76.21,75.838,77.9828,73.3728,UP,1
2016-08-10,76.48,75.99,75.992,77.952,73.4103,UP,1
2016-08-11,77.12,76.54,76.366,77.927,73.4505,DOWN,0
2016-08-12,76.64,77.02,76.526,77.8802,73.4897,UP,1
2016-08-15,77.42,76.72,76.76,77.8658,73.5319,DOWN,0
2016-08-16,76.11,77.0,76.754,77.8146,73.5739,DOWN,0
2016-08-17,74.02,75.94,76.262,77.7102,73.6001,UP,1
2016-08-18,74.66,73.75,75.77,77.5838,73.6246,DOWN,0
2016-08-19,74.51,74.18,75.344,77.4534,73.6532,UP,1
2016-08-22,74.79,74.51,74.818,77.3582,73.6838,UP,1
2016-08-23,74.97,75.02,74.59,77.2986,73.7157,DOWN,0
2016-08-24,74.02,74.9,74.59,77.2188,73.7359,UP,1
2016-08-25,75.02,74.16,74.662,77.163,73.7611,DOWN,0
2016-08-26,74.26,74.96,74.612,77.095,73.782,UP,1
2016-08-29,74.96,74.2,74.646,77.0456,73.8185,UP,1
2016-08-30,76.12,74.96,74.876,76.9966,73.8736,DOWN,0
2016-08-31,75.55,75.85,75.182,76.9326,73.9191,DOWN,0
2016-09-01,75.16,75.59,75.21,76.8498,73.9589,UP,1
2016-09-02,76.51,75.56,75.66,76.785,73.9952,DOWN,0
2016-09-06,76.15,76.25,75.898,76.7736,74.0249,UP,1
2016-09-07,78.13,76.43,76.3,76.8476,74.0886,DOWN,0
2016-09-08,77.98,78.0,76.786,76.8886,74.1414,DOWN,0
2016-09-09,75.94,77.46,76.942,76.8664,74.1843,UP,1
2016-09-12,77.05,75.36,77.05,76.8672,74.2246,DOWN,0
2016-09-13,76.16,76.14,77.052,76.8572,74.2606,DOWN,0
2016-09-14,75.13,76.02,76.452,76.8376,74.289,UP,1
2016-09-15,75.39,74.98,75.934,76.822,74.3256,DOWN,0
2016-09-16,75.29,75.25,75.804,76.788,74.3463,UP,1
2016-09-19,75.85,75.42,75.564,76.7408,74.3755,DOWN,0
2016-09-20,74.95,76.0,75.322,76.6766,74.4133,UP,1
2016-09-21,75.44,75.27,75.384,76.6174,74.4543,UP,1
2016-09-22,76.38,76.04,75.582,76.554,74.5041,DOWN,0
2016-09-23,76.12,76.97,75.748,76.5102,74.5484,DOWN,0
2016-09-26,74.91,75.77,75.56,76.4342,74.5861,UP,1
2016-09-27,75.13,74.88,75.596,76.3458,74.6196,UP,1
2016-09-28,75.43,75.3,75.594,76.2672,74.6652,DOWN,0
2016-09-29,75.26,75.39,75.37,76.1618,74.7142,UP,1
2016-09-30,75.63,75.52,75.272,76.0618,74.7641,DOWN,0
2016-10-03,74.55,75.17,75.2,75.9458,74.8095,DOWN,0
2016-10-04,74.5,74.63,75.074,75.8418,74.8583,UP,1
2016-10-05,74.74,74.67,74.936,75.7434,74.9097,DOWN,0
2016-10-06,74.6,74.66,74.804,75.6758,74.9446,DOWN,0
2016-10-07,74.23,74.68,74.524,75.6028,74.9815,UP,1
2016-10-10,75.95,74.55,74.804,75.5792,75.0135,DOWN,0
2016-10-11,75.76,76.25,75.056,75.584,75.0477,UP,1
2016-10-12,76.89,75.87,75.486,75.621,75.092,UP,1
2016-10-13,80.29,76.96,76.624,75.7126,75.1485,UP,1
2016-10-14,80.32,80.49,77.842,75.814,75.2079,UP,1
2016-10-17,80.39,80.27,78.73,75.905,75.2717,UP,1
2016-10-18,82.02,81.11,79.982,76.0204,75.3503,DOWN,0
2016-10-19,81.83,81.79,80.97,76.1342,75.4273,UP,1
2016-10-20,82.01,81.91,81.314,76.2448,75.5074,DOWN,0
2016-10-21,81.74,81.68,81.598,76.3372,75.5947,DOWN,0
2016-10-24,81.72,82.0,81.864,76.4388,75.6819,DOWN,0
2016-10-25,80.96,81.69,81.652,76.5096,75.7476,DOWN,0
2016-10-26,78.93,80.38,81.072,76.566,75.809,UP,1
2016-10-27,79.31,79.08,80.532,76.6718,75.8808,DOWN,0
2016-10-28,77.31,79.33,79.646,76.7248,75.9417,DOWN,0
2016-10-31,76.53,77.42,78.608,76.7652,76.003,DOWN,0
2016-11-01,75.4,76.8,77.496,76.7774,76.0627,DOWN,0
2016-11-02,75.1,75.44,76.73,76.78,76.124,DOWN,0
2016-11-03,73.41,75.46,75.55,76.7678,76.1709,UP,1
2016-11-04,75.33,73.94,75.154,76.774,76.2185,UP,1
2016-11-07,79.62,77.21,75.772,76.8812,76.2887,UP,1
2016-11-08,80.88,79.09,76.868,76.9996,76.3583,DOWN,0
2016-11-09,72.16,68.69,76.28,76.9204,76.3817,DOWN,0
2016-11-10,72.06,72.5,76.01,76.8506,76.4045,DOWN,0
2016-11-11,69.58,71.28,74.86,76.739,76.4045,UP,1
2016-11-14,71.94,69.58,73.324,76.6476,76.4091,UP,1
2016-11-15,74.0,73.11,71.948,76.6046,76.4193,DOWN,0
2016-11-16,73.54,74.12,72.224,76.5128,76.436,UP,1
2016-11-17,74.66,73.44,72.744,76.4464,76.4586,DOWN,0
2016-11-18,72.39,74.68,73.306,76.3754,76.4746,UP,1
2016-11-21,72.94,72.56,73.506,76.2932,76.5055,DOWN,0
2016-11-22,70.09,73.0,72.724,76.1718,76.5234,UP,1
2016-11-23,71.0,69.6,72.216,76.0892,76.5419,UP,1
2016-11-25,71.39,71.24,71.562,76.0092,76.5776,DOWN,0
2016-11-28,70.44,71.23,71.172,75.9122,76.5998,UP,1
2016-11-29,71.52,69.9,70.888,75.8256,76.6294,DOWN,0
2016-11-30,70.89,71.72,71.048,75.7444,76.6486,UP,1
2016-12-01,71.2,70.93,71.088,75.6596,76.667,DOWN,0
2016-12-02,70.31,71.44,70.872,75.5382,76.6804,UP,1
2016-12-05,70.58,70.58,70.9,75.4274,76.6836,UP,1
2016-12-06,71.2,70.57,70.836,75.3532,76.6904,UP,1
2016-12-07,71.96,71.05,71.05,75.2898,76.6995,UP,1
2016-12-08,72.54,72.11,71.318,75.232,76.7122,UP,1
2016-12-09,73.25,72.65,71.906,75.1918,76.7262,UP,1
2016-12-12,73.97,73.58,72.584,75.1586,76.75,DOWN,0
2016-12-13,73.95,73.91,73.134,75.1466,76.7658,DOWN,0
2016-12-14,73.07,73.81,73.356,75.118,76.7747,UP,1
2016-12-15,74.46,72.98,73.74,75.1124,76.7823,DOWN,0
2016-12-16,74.16,74.9,73.922,75.1036,76.7881,DOWN,0
2016-12-19,73.5,73.76,73.828,75.089,76.7909,DOWN,0
2016-12-20,73.35,73.7,73.708,75.037,76.8002,UP,1
2016-12-21,73.52,73.35,73.798,74.9922,76.8065,UP,1
2016-12-22,73.96,73.6,73.698,74.9336,76.8153,UP,1
2016-12-23,74.46,73.9,73.758,74.817,76.8129,DOWN,0
2016-12-27,74.37,74.5,73.932,74.698,76.8111,DOWN,0
2016-12-28,73.56,74.41,73.974,74.5614,76.8131,UP,1
2016-12-29,73.89,73.25,74.048,74.3988,76.8101,UP,1
2016-12-30,74.02,73.85,74.06,74.2426,76.8116,UP,1
2017-01-03,74.46,74.36,74.06,74.0916,76.8066,UP,1
2017-01-04,77.13,75.13,74.612,73.9994,76.8146,DOWN,0
2017-01-05,76.81,76.72,75.262,73.9012,76.8129,DOWN,0
2017-01-06,76.62,76.66,75.808,73.8144,76.8112,UP,1
2017-01-09,78.92,76.04,76.788,73.8142,76.824,DOWN,0
2017-01-10,78.27,78.84,77.55,73.7934,76.8331,UP,1
2017-01-11,79.31,78.64,77.986,73.8334,76.8419,DOWN,0
2017-01-12,79.12,79.14,78.448,73.8852,76.847,UP,1
2017-01-13,79.4,79.24,79.004,73.9652,76.8537,UP,1
2017-01-17,80.93,80.98,79.406,74.0818,76.8624,DOWN,0
2017-01-18,79.73,81.25,79.698,74.2082,76.8674,DOWN,0
2017-01-19,78.62,79.46,79.56,74.274,76.8693,UP,1
2017-01-20,79.71,78.55,79.678,74.2758,76.8723,UP,1
2017-01-23,79.84,79.06,79.766,74.255,76.8773,UP,1
2017-01-24,80.33,79.6,79.646,74.4184,76.8833,UP,1
2017-01-25,80.57,80.42,79.814,74.5886,76.8883,DOWN,0
2017-01-26,80.28,80.51,80.146,74.8026,76.8908,DOWN,0
2017-01-27,79.52,80.58,80.108,74.9542,76.8854,DOWN,0
2017-01-30,79.29,79.49,79.998,75.06,76.8782,UP,1
2017-01-31,80.28,79.7,79.988,75.1948,76.878,UP,1
2017-02-01,81.96,80.84,80.266,75.3408,76.8834,UP,1
2017-02-02,82.29,81.72,80.668,75.5388,76.8959,UP,1
2017-02-03,83.8,82.8,81.524,75.756,76.9144,DOWN,0
2017-02-06,82.67,83.81,82.2,76.0076,76.9266,DOWN,0
2017-02-07,82.59,82.75,82.662,76.2394,76.935,UP,1
2017-02-08,83.0,82.31,82.87,76.4716,76.9494,UP,1
2017-02-09,83.64,82.64,83.14,76.7356,76.9617,DOWN,0
2017-02-10,83.63,83.65,83.106,76.9778,76.971,UP,1
2017-02-13,83.75,83.68,83.322,77.235,76.9799,DOWN,0
2017-02-14,83.71,83.59,83.546,77.4852,76.9954,UP,1
2017-02-15,84.29,83.75,83.804,77.7648,77.0108,DOWN,0
2017-02-16,84.14,84.42,83.904,78.036,77.0362,UP,1
2017-02-17,84.63,83.82,84.104,78.3046,77.0603,UP,1
2017-02-21,85.74,84.96,84.502,78.5802,77.086,UP,1
2017-02-22,85.91,85.35,84.942,78.8476,77.111,UP,1
2017-02-23,86.45,86.0,85.374,79.1116,77.1384,UP,1
2017-02-24,87.07,85.98,85.96,79.3736,77.1691,UP,1
2017-02-27,87.78,86.95,86.59,79.6502,77.2067,DOWN,0
2017-02-28,87.24,86.88,86.89,79.9336,77.2545,UP,1
2017-03-01,88.04,87.95,87.316,80.2052,77.3051,DOWN,0
2017-03-02,87.34,87.72,87.494,80.4688,77.3527,UP,1
2017-03-03,88.53,87.37,87.786,80.7694,77.409,DOWN,0
2017-03-06,87.78,88.28,87.786,81.058,77.465,DOWN,0
2017-03-07,86.63,87.4,87.664,81.3202,77.5146,DOWN,0
2017-03-08,86.48,86.5,87.352,81.5706,77.5614,UP,1
2017-03-09,86.89,86.54,87.262,81.8192,77.6147,DOWN,0
2017-03-10,85.75,87.36,86.706,82.0468,77.6557,DOWN,0
2017-03-13,84.99,85.98,86.148,82.2754,77.692,DOWN,0
2017-03-14,83.68,84.28,85.558,82.4712,77.7244,UP,1
2017-03-15,85.55,84.0,85.372,82.7018,77.7653,DOWN,0
2017-03-16,84.25,85.43,84.844,82.8976,77.7965,UP,1
2017-03-17,84.59,84.45,84.612,83.0468,77.8276,DOWN,0
2017-03-20,83.92,84.56,84.398,83.189,77.8523,DOWN,0
2017-03-21,82.62,83.93,84.186,83.309,77.8747,DOWN,0
2017-03-22,82.54,82.5,83.584,83.3814,77.894,UP,1
2017-03-23,83.17,82.52,83.368,83.4794,77.9137,UP,1
2017-03-24,86.04,83.64,83.658,83.614,77.939,UP,1
2017-03-27,90.49,87.97,84.972,83.8414,77.9863,DOWN,0
2017-03-28,89.63,89.99,86.374,84.046,78.0367,DOWN,0
2017-03-29,89.19,89.38,87.704,84.2112,78.0929,UP,1
2017-03-30,89.25,88.94,88.92,84.4016,78.1491,DOWN,0
2017-03-31,88.99,89.09,89.51,84.609,78.205,UP,1
2017-04-03,89.33,88.97,89.278,84.8014,78.2633,DOWN,0
2017-04-04,87.67,88.92,88.886,84.958,78.3145,UP,1
2017-04-05,88.47,88.22,88.742,85.1208,78.364,UP,1
2017-04-06,88.72,88.47,88.636,85.2838,78.4139,DOWN,0
2017-04-07,87.9,88.63,88.418,85.4362,78.4569,UP,1
2017-04-10,88.25,87.92,88.202,85.6108,78.4994,DOWN,0
2017-04-11,88.0,88.05,88.268,85.785,78.5558,UP,1
2017-04-12,88.2,87.52,88.214,85.9434,78.6246,DOWN,0
2017-04-13,87.72,88.55,88.014,86.0586,78.6836,DOWN,0
2017-04-17,85.65,85.0,87.564,86.1258,78.7266,DOWN,0
2017-04-18,85.21,85.59,86.956,86.154,78.7676,DOWN,0
2017-04-19,84.61,85.3,86.278,86.1928,78.8073,DOWN,0
2017-04-20,84.12,84.26,85.462,86.2234,78.8474,DOWN,0
2017-04-21,83.55,84.06,84.628,86.2344,78.8843,UP,1
2017-04-24,84.26,84.59,84.35,86.2468,78.9206,UP,1
2017-04-25,84.61,84.39,84.23,86.2664,78.9526,DOWN,0
2017-04-26,83.54,84.91,84.016,86.2622,78.9795,DOWN,0
2017-04-27,83.44,83.53,83.88,86.2568,79.0047,UP,1
2017-04-28,84.21,83.6,84.012,86.2552,79.028,DOWN,0
2017-05-01,83.86,84.21,83.932,86.2496,79.0558,UP,1
2017-05-02,84.74,84.26,83.958,86.2518,79.0859,DOWN,0
2017-05-03,82.85,84.5,83.82,86.194,79.1024,UP,1
2017-05-04,83.48,82.58,83.828,86.1454,79.123,UP,1
2017-05-05,83.5,83.6,83.686,86.0864,79.1379,UP,1
2017-05-08,83.86,83.74,83.686,86.0222,79.154,UP,1
2017-05-09,84.13,84.01,83.564,85.9492,79.1729,UP,1
2017-05-10,85.56,84.24,84.106,85.9156,79.2022,DOWN,0
2017-05-11,85.29,85.03,84.468,85.8606,79.2304,DOWN,0
2017-05-12,84.61,85.21,84.69,85.806,79.2635,DOWN,0
2017-05-15,83.82,84.52,84.682,85.7118,79.2932,DOWN,0
2017-05-16,83.49,84.23,84.554,85.626,79.325,DOWN,0
2017-05-17,81.57,83.03,83.756,85.5248,79.3553,DOWN,0
2017-05-18,81.26,81.7,82.95,85.4204,79.3864,UP,1
2017-05-19,82.15,81.55,82.458,85.3256,79.4186,UP,1
2017-05-22,82.32,81.86,82.158,85.257,79.4539,DOWN,0
2017-05-23,81.93,82.33,81.846,85.1958,79.4844,UP,1
2017-05-24,82.43,81.86,82.018,85.1708,79.5153,UP,1
2017-05-25,83.11,82.51,82.388,85.122,79.5501,DOWN,0
2017-05-26,82.7,82.9,82.498,85.091,79.5812,DOWN,0
2017-05-30,81.99,82.32,82.432,85.039,79.6056,DOWN,0
2017-05-31,81.91,81.94,82.428,84.9988,79.6319,UP,1
2017-06-01,83.75,82.03,82.692,85.0214,79.6636,DOWN,0
2017-06-02,83.33,83.64,82.736,85.0372,79.6997,DOWN,0
2017-06-05,82.4,83.03,82.676,85.0218,79.7416,UP,1
2017-06-06,82.48,82.4,82.774,84.9506,79.7807,UP,1
2017-06-07,82.68,83.45,82.928,84.7944,79.8215,UP,1
2017-06-08,82.8,82.81,82.738,84.6578,79.8616,UP,1
2017-06-09,83.57,82.8,82.786,84.5454,79.9046,UP,1
2017-06-12,84.86,83.44,83.278,84.4576,79.9588,DOWN,0
2017-06-13,84.85,84.98,83.752,84.3748,80.0079,UP,1
2017-06-14,85.35,85.14,84.286,84.2952,80.0634,DOWN,0
2017-06-15,84.02,84.86,84.53,84.2222,80.1087,DOWN,0
2017-06-16,83.41,84.13,84.498,84.121,80.1451,UP,1
2017-06-19,84.61,83.62,84.448,84.0388,80.1904,DOWN,0
2017-06-20,83.74,84.16,84.226,83.9556,80.2333,UP,1
2017-06-21,84.05,83.82,83.966,83.8716,80.271,UP,1
2017-06-22,86.14,83.98,84.39,83.8344,80.321,UP,1
2017-06-23,86.24,86.37,84.956,83.7952,80.3615,UP,1
2017-06-26,86.62,86.23,85.358,83.7732,80.4047,DOWN,0
2017-06-27,86.01,86.43,85.812,83.7804,80.4551,UP,1
2017-06-28,86.98,86.86,86.398,83.8158,80.5047,DOWN,0
2017-06-29,86.81,87.25,86.532,83.8598,80.558,UP,1
2017-06-30,87.2,87.23,86.724,83.9214,80.6183,DOWN,0
2017-07-03,87.19,87.48,86.838,83.9942,80.6773,UP,1
2017-07-05,87.24,87.3,87.084,84.0538,80.7371,DOWN,0
2017-07-06,84.83,86.81,86.654,84.0582,80.782,UP,1
2017-07-07,86.14,84.95,86.52,84.1102,80.8379,DOWN,0
2017-07-10,85.88,85.95,86.256,84.159,80.8901,UP,1
2017-07-11,86.4,85.95,86.098,84.2028,80.9402,UP,1
2017-07-12,86.45,86.91,85.94,84.2546,80.9919,UP,1
2017-07-13,86.57,86.39,86.288,84.2912,81.0502,UP,1
2017-07-14,86.64,86.42,86.388,84.367,81.1077,DOWN,0
2017-07-17,86.5,86.44,86.512,84.4274,81.1631,DOWN,0
2017-07-18,85.87,86.92,86.406,84.4748,81.2161,DOWN,0
2017-07-19,85.23,85.96,86.162,84.5022,81.2641,UP,1
2017-07-20,85.76,85.22,86.0,84.5348,81.3202,DOWN,0
2017-07-21,85.73,86.14,85.818,84.5382,81.3763,UP,1
2017-07-24,86.09,85.74,85.736,84.5542,81.4331,DOWN,0
2017-07-25,82.18,82.6,84.998,84.5056,81.471,DOWN,0
2017-07-26,81.63,81.0,84.278,84.4618,81.508,DOWN,0
2017-07-27,79.96,81.02,83.118,84.3912,81.528,UP,1
2017-07-28,80.44,80.11,82.06,84.3686,81.5514,DOWN,0
2017-07-31,80.34,80.33,80.91,84.3502,81.5687,DOWN,0
2017-08-01,79.28,80.46,80.33,84.2928,81.5636,DOWN,0
2017-08-02,78.98,79.395,79.8,84.226,81.5569,DOWN,0
2017-08-03,78.96,78.46,79.6,84.1666,81.5498,DOWN,0
2017-08-04,78.87,79.29,79.286,84.0954,81.534,DOWN,0
2017-08-07,78.49,78.77,78.916,84.003,81.5173,DOWN,0
2017-08-08,78.13,78.0,78.686,83.9116,81.4979,DOWN,0
2017-08-09,77.92,78.23,78.474,83.8302,81.4788,DOWN,0
