ticker,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-07-21,14.73,14.89,12.7159,14.6665,13.4856,UP,1
2005-07-22,14.8375,14.76,12.735,14.758,13.5286,DOWN,0
2005-07-25,14.5875,14.525,12.7539,14.7845,13.5752,UP,1
2005-07-26,14.6,14.35,12.7728,14.729,13.6234,DOWN,0
2005-07-27,14.5675,14.5375,12.7917,14.6645,13.666,UP,1
2005-07-28,14.6625,14.5625,12.8111,14.651,13.7107,DOWN,0
2005-07-29,14.5425,14.6325,12.8312,14.592,13.745,DOWN,0
2005-08-01,14.5225,14.48,12.8534,14.579,13.7794,UP,1
2005-08-02,14.5625,14.46,12.875,14.5715,13.8089,DOWN,0
2005-08-03,14.4725,14.5575,12.8964,14.5525,13.8325,DOWN,0
2005-08-04,14.295,14.4125,12.9176,14.479,13.8562,DOWN,0
2005-08-05,14.145,14.2475,12.9384,14.3995,13.8767,UP,1
2005-08-08,14.235,14.18,12.9594,14.342,13.8939,UP,1
2005-08-09,14.4525,14.2825,12.9809,14.32,13.9154,DOWN,0
2005-08-10,14.3625,14.4925,12.9986,14.298,13.9354,UP,1
2005-08-11,14.5575,14.3625,13.0145,14.3505,13.9565,DOWN,0
2005-08-12,14.555,14.5575,13.0285,14.4325,13.9824,UP,1
2005-08-15,14.6825,14.5825,13.0431,14.522,14.0125,UP,1
2005-08-16,14.9625,15.0,13.0599,14.624,14.0487,DOWN,0
2005-08-17,14.94,14.9625,13.076,14.7395,14.0828,DOWN,0
2005-08-18,14.6925,14.8225,13.0908,14.7665,14.1116,UP,1
2005-08-19,14.85,14.7025,13.1052,14.8255,14.1454,UP,1
2005-08-22,14.9375,14.8875,13.1193,14.8765,14.174,DOWN,0
2005-08-23,14.7525,14.9,13.131,14.8345,14.1944,DOWN,0
2005-08-24,14.715,14.7,13.1424,14.7895,14.2167,UP,1
2005-08-25,15.0775,14.725,13.1553,14.8665,14.248,DOWN,0
2005-08-26,14.895,14.9825,13.1674,14.8755,14.2723,DOWN,0
2005-08-29,14.7725,14.755,13.1777,14.8425,14.2969,DOWN,0
2005-08-30,14.6575,14.775,13.1871,14.8235,14.3195,DOWN,0
2005-08-31,14.615,14.66,13.1964,14.8035,14.3387,DOWN,0
2005-09-01,14.565,14.5825,13.2063,14.701,14.3625,DOWN,0
2005-09-02,14.5575,14.5575,13.2155,14.6335,14.3892,DOWN,0
2005-09-06,14.5275,14.56,13.2246,14.5845,14.424,UP,1
2005-09-07,14.62,14.53,13.2358,14.577,14.4635,DOWN,0
2005-09-08,14.42,14.575,13.2449,14.538,14.4929,DOWN,0
2005-09-09,14.4,14.38,13.2535,14.505,14.5152,UP,1
2005-09-12,14.47,14.3925,13.2619,14.4875,14.5362,DOWN,0
2005-09-13,14.4525,14.4125,13.2699,14.4725,14.5554,DOWN,0
2005-09-14,14.405,14.405,13.2782,14.4295,14.5698,DOWN,0
2005-09-15,14.1375,14.3,13.2863,14.373,14.5697,DOWN,0
2005-09-16,14.105,14.1,13.2932,14.314,14.5667,DOWN,0
2005-09-19,13.865,14.075,13.2995,14.193,14.5571,DOWN,0
2005-09-20,13.6475,13.865,13.3042,14.032,14.5414,UP,1
2005-09-21,13.905,13.7,13.3116,13.932,14.5323,UP,1
2005-09-22,13.94,13.82,13.3201,13.8925,14.5257,UP,1
2005-09-23,14.045,13.9375,13.3283,13.8805,14.5181,UP,1
2005-09-26,14.12,14.09,13.3363,13.9315,14.5129,UP,1
2005-09-27,14.245,14.075,13.3458,14.051,14.5087,DOWN,0
2005-09-28,14.1375,14.2475,13.3543,14.0975,14.4939,DOWN,0
2005-09-29,14.095,14.1,13.3625,14.1285,14.478,UP,1
2005-09-30,14.115,14.025,13.3692,14.1425,14.4657,UP,1
2005-10-03,14.1675,14.14,13.3764,14.152,14.4523,DOWN,0
2005-10-04,14.0,14.1875,13.3822,14.103,14.4405,DOWN,0
2005-10-05,13.775,14.0325,13.3872,14.0305,14.424,UP,1
2005-10-06,13.9,13.775,13.391,13.9915,14.4107,UP,1
2005-10-07,14.075,13.9625,13.3954,13.9835,14.3989,DOWN,0
2005-10-10,13.5675,14.0275,13.3976,13.8635,14.3794,UP,1
2005-10-11,13.86,13.8,13.4007,13.8355,14.3662,UP,1
2005-10-12,13.93,13.86,13.4028,13.8665,14.3535,UP,1
2005-10-13,14.15,13.9325,13.4061,13.9165,14.3471,DOWN,0
2005-10-14,14.1475,14.175,13.4092,13.931,14.3441,UP,1
2005-10-17,14.365,14.725,13.4133,14.0905,14.3485,DOWN,0
2005-10-18,14.26,14.325,13.4182,14.1705,14.349,DOWN,0
2005-10-19,14.16,14.2375,13.424,14.2165,14.3432,DOWN,0
2005-10-20,14.015,14.1875,13.4301,14.1895,14.3362,DOWN,0
2005-10-21,13.75,14.0625,13.4343,14.11,14.3201,UP,1
2005-10-24,14.245,13.7625,13.4413,14.086,14.3139,DOWN,0
2005-10-25,14.24,14.325,13.4482,14.082,14.305,UP,1
2005-10-26,14.375,14.1875,13.4558,14.125,14.2933,DOWN,0
2005-10-27,14.065,14.35,13.4613,14.135,14.2758,UP,1
2005-10-28,14.255,14.03,13.4659,14.236,14.267,UP,1
2005-10-31,14.4975,14.29,13.4711,14.2865,14.26,DOWN,0
2005-11-01,14.475,14.4525,13.476,14.3335,14.2507,UP,1
2005-11-02,14.925,14.475,13.4832,14.4435,14.2542,DOWN,0
2005-11-03,14.71,14.9625,13.4905,14.5725,14.2541,DOWN,0
2005-11-04,14.675,14.6975,13.4988,14.6565,14.246,UP,1
2005-11-07,14.875,14.675,13.5075,14.732,14.2456,UP,1
2005-11-08,14.8975,14.875,13.516,14.8165,14.2481,DOWN,0
2005-11-09,14.6725,14.8825,13.5235,14.766,14.2484,DOWN,0
2005-11-10,14.6125,13.98,13.5302,14.7465,14.2484,UP,1
2005-11-11,14.8325,14.6325,13.5383,14.778,14.2537,UP,1
2005-11-14,14.8375,14.8675,13.5454,14.7705,14.2593,DOWN,0
2005-11-15,14.6825,14.84,13.5509,14.7275,14.2624,DOWN,0
2005-11-16,14.5675,14.6825,13.5561,14.7065,14.2613,UP,1
2005-11-17,14.7275,14.5675,13.5632,14.7295,14.2675,UP,1
2005-11-18,14.9375,14.7275,13.5721,14.7505,14.2782,UP,1
2005-11-21,15.265,15.025,13.5814,14.836,14.2941,DOWN,0
2005-11-22,15.265,15.265,13.5904,14.9525,14.3104,UP,1
2005-11-23,15.375,15.2625,13.602,15.114,14.3298,UP,1
2005-11-25,15.4025,15.375,13.613,15.249,14.3551,DOWN,0
2005-11-28,15.1625,15.4025,13.6225,15.294,14.3762,DOWN,0
2005-11-29,15.07,15.2,13.6319,15.255,14.4003,DOWN,0
2005-11-30,15.0,15.1,13.6405,15.202,14.4274,UP,1
2005-12-01,15.1875,15.0375,13.65,15.1645,14.453,DOWN,0
2005-12-02,14.895,15.1875,13.6585,15.063,14.4721,UP,1
2005-12-05,14.91,14.875,13.6669,15.0125,14.4894,DOWN,0
2005-12-06,14.855,14.91,13.677,14.9695,14.5041,DOWN,0
2005-12-07,14.7575,14.8575,13.6849,14.921,14.5144,UP,1
2005-12-08,14.9425,14.7575,13.6937,14.872,14.5305,UP,1
2005-12-09,15.045,14.95,13.703,14.902,14.5495,UP,1
2005-12-12,15.1525,15.07,13.7128,14.9505,14.5702,UP,1
2005-12-13,15.2725,15.155,13.7216,15.034,14.5923,DOWN,0
2005-12-14,15.1125,15.2875,13.7305,15.105,14.6146,DOWN,0
2005-12-15,15.01,15.05,13.7389,15.1185,14.6393,UP,1
2005-12-16,15.025,15.02,13.7486,15.1145,14.6618,DOWN,0
2005-12-19,14.7125,15.0225,13.7567,15.0265,14.6745,DOWN,0
2005-12-20,14.6925,14.515,13.7654,14.9105,14.697,UP,1
2005-12-21,14.84,14.695,13.7747,14.856,14.7166,DOWN,0
2005-12-22,14.7625,14.8375,13.7837,14.8065,14.7333,UP,1
2005-12-23,14.9875,14.7525,13.7929,14.799,14.75,DOWN,0
2005-12-27,14.8525,15.0,13.8008,14.827,14.7641,UP,1
2005-12-28,15.1375,14.975,13.8104,14.916,14.7796,UP,1
2005-12-29,15.18,15.1775,13.8222,14.984,14.798,DOWN,0
2005-12-30,15.1575,15.1825,13.8345,15.063,14.8179,UP,1
2006-01-03,15.44,15.1825,13.8486,15.1535,14.8464,DOWN,0
2006-01-04,15.2325,15.13,13.8613,15.2295,14.8761,DOWN,0
2006-01-05,14.94,15.09,13.8727,15.19,14.89,DOWN,0
2006-01-06,14.5525,14.375,13.8832,15.0645,14.8962,UP,1
2006-01-09,14.625,14.64,13.8944,14.958,14.9012,DOWN,0
2006-01-10,14.6125,14.575,13.906,14.7925,14.9122,DOWN,0
2006-01-11,14.575,14.625,13.9186,14.661,14.9186,DOWN,0
2006-01-12,14.0,14.1725,13.9277,14.473,14.9086,UP,1
2006-01-13,14.145,14.0,13.9376,14.3915,14.902,DOWN,0
2006-01-17,14.0,14.0875,13.9472,14.2665,14.8835,UP,1
2006-01-18,14.065,14.0,13.9571,14.157,14.8706,UP,1
2006-01-19,14.225,14.12,13.9669,14.087,14.8617,DOWN,0
2006-01-20,13.9,14.1975,13.9744,14.067,14.8421,UP,1
2006-01-23,14.04,13.9025,13.9823,14.046,14.825,UP,1
2006-01-24,14.1125,14.065,13.9911,14.0685,14.8138,DOWN,0
2006-01-25,14.0775,14.055,14.0022,14.071,14.8031,DOWN,0
2006-01-26,13.7225,14.08,14.0131,13.9705,14.7809,UP,1
2006-01-27,13.76,13.725,14.0234,13.9425,14.7593,UP,1
2006-01-30,13.8025,13.7,14.0349,13.895,14.7417,DOWN,0
2006-01-31,13.7825,13.775,14.047,13.829,14.726,UP,1
2006-02-01,13.9975,13.7763,14.0589,13.813,14.7114,DOWN,0
2006-02-02,13.755,13.85,14.0681,13.8195,14.6878,DOWN,0
2006-02-03,13.6925,13.7488,14.0783,13.806,14.6563,UP,1
2006-02-06,13.825,13.7175,14.0873,13.8105,14.6276,UP,1
2006-02-07,13.84,13.8168,14.0982,13.822,14.5969,DOWN,0
2006-02-08,13.5875,13.84,14.1088,13.74,14.5606,DOWN,0
2006-02-09,13.45,13.5785,14.1188,13.679,14.5263,UP,1
2006-02-10,13.5875,13.46,14.1298,13.658,14.4966,DOWN,0
2006-02-13,13.3725,13.555,14.1401,13.5675,14.4641,UP,1
2006-02-14,13.9025,13.595,14.1525,13.58,14.4384,UP,1
2006-02-15,13.9575,13.905,14.1634,13.654,14.4196,DOWN,0
2006-02-16,13.9375,13.963,14.1732,13.7515,14.4002,UP,1
2006-02-17,14.26,13.9375,14.1804,13.886,14.3883,DOWN,0
2006-02-21,14.135,14.205,14.1887,14.0385,14.3758,UP,1
2006-02-22,14.245,14.16,14.1971,14.107,14.3619,UP,1
2006-02-23,14.2975,14.185,14.2046,14.175,14.3469,DOWN,0
2006-02-24,14.0375,14.1875,14.2115,14.195,14.3246,UP,1
2006-02-27,14.1125,14.05,14.2187,14.1655,14.3014,DOWN,0
2006-02-28,13.9425,14.0375,14.2271,14.127,14.278,UP,1
2006-03-01,14.3,13.9925,14.2376,14.138,14.2638,DOWN,0
2006-03-02,13.84,14.25,14.2447,14.0465,14.2401,DOWN,0
2006-03-03,13.745,13.81,14.2512,13.988,14.2208,DOWN,0
2006-03-06,13.7175,13.745,14.2557,13.909,14.2013,UP,1
2006-03-07,13.73,13.7,14.2603,13.8665,14.1791,UP,1
2006-03-08,13.7375,13.6875,14.2636,13.754,14.1586,UP,1
2006-03-09,13.9375,13.7375,14.2668,13.7735,14.1376,UP,1
2006-03-10,14.06,13.9375,14.2715,13.8365,14.1217,DOWN,0
2006-03-13,13.9625,14.07,14.2758,13.8855,14.0982,UP,1
2006-03-14,14.08,13.925,14.2793,13.9555,14.0762,UP,1
2006-03-15,14.255,14.08,14.2837,14.059,14.0582,UP,1
2006-03-16,14.4475,14.2675,14.2891,14.161,14.0383,UP,1
2006-03-17,14.6775,14.575,14.295,14.2845,14.0272,UP,1
2006-03-20,14.85,14.67,14.3029,14.462,14.0254,UP,1
2006-03-21,14.86,14.85,14.3113,14.618,14.0316,UP,1
2006-03-22,15.05,14.75,14.3208,14.777,14.0401,DOWN,0
2006-03-23,14.925,15.05,14.3293,14.8725,14.0463,UP,1
2006-03-24,15.0725,14.9275,14.3384,14.9515,14.0563,UP,1
2006-03-27,15.0825,14.975,14.348,14.998,14.0779,UP,1
2006-03-28,15.1025,15.095,14.356,15.0465,14.0971,UP,1
2006-03-29,15.2025,15.165,14.3633,15.077,14.1211,DOWN,0
2006-03-30,15.0975,15.2,14.3708,15.1115,14.1418,DOWN,0
2006-03-31,15.01,15.0375,14.3783,15.099,14.1575,DOWN,0
2006-04-03,14.9075,15.01,14.3844,15.064,14.1776,UP,1
2006-04-04,14.915,14.9125,14.3913,15.0265,14.1951,UP,1
2006-04-05,15.1,14.8975,14.3991,15.006,14.2149,DOWN,0
2006-04-06,15.0,15.1,14.4059,14.9865,14.2333,DOWN,0
2006-04-07,14.995,15.0625,14.414,14.9835,14.2588,UP,1
2006-04-10,15.02,14.97,14.4229,15.006,14.284,DOWN,0
2006-04-11,14.9525,15.0,14.4338,15.0135,14.307,DOWN,0
2006-04-12,14.88,14.9325,14.4449,14.9695,14.3289,DOWN,0
2006-04-13,14.865,14.85,14.4545,14.9425,14.3463,DOWN,0
2006-04-17,14.7075,14.865,14.4616,14.885,14.3653,UP,1
2006-04-18,14.995,14.7075,14.4695,14.88,14.3914,UP,1
2006-04-19,15.165,15.0,14.4779,14.9225,14.4182,UP,1
2006-04-20,15.275,15.14,14.4858,15.0015,14.4469,DOWN,0
2006-04-21,15.115,15.275,14.4907,15.0515,14.4774,DOWN,0
2006-04-24,14.97,15.1025,14.4943,15.104,14.5078,UP,1
2006-04-25,15.0825,14.97,14.4979,15.1215,14.5377,UP,1
2006-04-26,15.4625,15.145,14.5031,15.181,14.5795,DOWN,0
2006-04-27,15.425,15.375,14.5084,15.211,14.61,DOWN,0
2006-04-28,15.1825,15.25,14.513,15.2245,14.6345,DOWN,0
2006-05-01,15.1,15.1825,14.5164,15.2505,14.6577,UP,1
2006-05-02,15.575,15.1875,14.5223,15.349,14.684,UP,1
2006-05-03,15.8125,15.575,14.5291,15.419,14.7176,UP,1
2006-05-04,16.09,15.78,14.5352,15.552,14.7545,UP,1
2006-05-05,16.1125,16.13,14.5413,15.738,14.7908,UP,1
2006-05-08,16.255,16.0975,14.5489,15.969,14.8351,UP,1
2006-05-09,16.31,16.3225,14.5563,16.116,14.8791,DOWN,0
2006-05-10,16.265,16.3375,14.5647,16.2065,14.9255,DOWN,0
2006-05-11,16.0125,16.265,14.5717,16.191,14.9598,DOWN,0
2006-05-12,15.8275,15.975,14.578,16.134,14.9995,UP,1
2006-05-15,16.7425,16.1125,14.5884,16.2315,15.0595,UP,1
2006-05-16,16.825,16.675,14.5998,16.3345,15.1216,DOWN,0
2006-05-17,16.45,16.7575,14.6095,16.3715,15.176,UP,1
2006-05-18,16.5025,16.4125,14.6192,16.4695,15.2313,UP,1
2006-05-19,16.55,16.5725,14.6296,16.614,15.2836,DOWN,0
2006-05-22,16.48,16.55,14.6405,16.5615,15.332,DOWN,0
2006-05-23,16.245,16.6125,14.651,16.4455,15.3776,DOWN,0
2006-05-24,16.23,16.1825,14.661,16.4015,15.4206,UP,1
2006-05-25,16.455,16.43,14.671,16.392,15.4646,UP,1
2006-05-26,16.74,16.5375,14.6829,16.43,15.5105,DOWN,0
2006-05-30,16.58,16.675,14.693,16.45,15.5485,DOWN,0
2006-05-31,16.445,16.6375,14.7024,16.49,15.5804,DOWN,0
2006-06-01,16.24,16.25,14.7102,16.492,15.608,UP,1
2006-06-02,16.2475,16.28,14.7166,16.4505,15.632,DOWN,0
2006-06-05,15.8225,16.245,14.7211,16.267,15.6499,UP,1
2006-06-06,16.05,16.0875,14.7278,16.161,15.6695,DOWN,0
2006-06-07,15.71,15.9225,14.7321,16.014,15.682,DOWN,0
2006-06-08,15.64,15.64,14.7357,15.894,15.6928,UP,1
2006-06-09,15.765,15.655,14.7407,15.7975,15.704,DOWN,0
2006-06-12,15.51,15.8125,14.7447,15.735,15.7123,DOWN,0
2006-06-13,15.31,15.4875,14.7459,15.587,15.7183,DOWN,0
2006-06-14,15.1875,15.2875,14.7473,15.4825,15.7239,UP,1
2006-06-15,15.6625,15.1875,14.7518,15.487,15.7388,UP,1
2006-06-16,15.675,15.7375,14.7569,15.469,15.7503,DOWN,0
2006-06-19,15.505,15.685,14.7613,15.468,15.7604,UP,1
2006-06-20,15.5125,15.505,14.766,15.5085,15.7708,UP,1
2006-06-21,15.725,15.4875,14.7719,15.616,15.7849,UP,1
2006-06-22,15.7875,15.7275,14.7782,15.641,15.8016,UP,1
2006-06-23,15.9625,15.7375,14.7849,15.6985,15.8232,DOWN,0
2006-06-26,15.85,15.9525,14.792,15.7675,15.8429,DOWN,0
2006-06-27,15.68,15.84,14.7984,15.801,15.8624,DOWN,0
2006-06-28,15.54,15.765,14.8038,15.764,15.8733,UP,1
2006-06-29,15.995,15.5525,14.8115,15.8055,15.8899,UP,1
2006-06-30,16.275,16.1625,14.8209,15.868,15.9099,DOWN,0
2006-07-03,16.05,16.3375,14.8304,15.908,15.9286,DOWN,0
2006-07-05,15.9775,16.0525,14.8398,15.9675,15.9487,UP,1
2006-07-06,16.1275,15.965,14.8511,16.085,15.9696,DOWN,0
2006-07-07,15.99,16.1275,14.8628,16.084,15.9802,UP,1
2006-07-10,16.0025,16.04,14.8733,16.0295,15.9918,DOWN,0
2006-07-11,15.9825,15.975,14.8835,16.016,16.0077,DOWN,0
2006-07-12,15.6525,15.9475,14.8915,15.951,16.0188,DOWN,0
2006-07-13,15.2025,15.59,14.897,15.766,16.0113,DOWN,0
2006-07-14,15.0975,15.145,14.9012,15.5875,15.997,DOWN,0
2006-07-17,14.8825,14.8375,14.9049,15.3635,15.9729,UP,1
2006-07-18,14.93,14.91,14.9091,15.153,15.9492,UP,1
2006-07-19,15.335,14.955,14.9152,15.0895,15.9308,DOWN,0
2006-07-20,14.45,15.2875,14.9166,14.939,15.8937,UP,1
2006-07-21,14.605,14.45,14.9197,14.8405,15.8605,UP,1
2006-07-24,14.8075,14.665,14.9248,14.8255,15.8364,DOWN,0
2006-07-25,14.6375,14.775,14.9285,14.767,15.8126,DOWN,0
2006-07-26,14.6,14.7275,14.9311,14.62,15.7697,UP,1
2006-07-27,14.98,14.825,14.9382,14.726,15.7328,UP,1
2006-07-28,15.0575,14.995,14.9442,14.8165,15.705,DOWN,0
2006-07-31,15.0,14.995,14.9495,14.855,15.6749,DOWN,0
2006-08-01,14.6325,14.625,14.9519,14.854,15.6366,UP,1
2006-08-02,14.765,14.665,14.955,14.887,15.6023,UP,1
2006-08-03,14.9675,14.745,14.958,14.8845,15.5767,DOWN,0
2006-08-04,14.9125,15.0625,14.9613,14.8555,15.5504,DOWN,0
2006-08-07,14.8525,14.915,14.9648,14.826,15.5183,DOWN,0
2006-08-08,14.7275,14.8975,14.9683,14.845,15.478,UP,1
2006-08-09,14.7375,14.8625,14.9733,14.8395,15.4412,DOWN,0
2006-08-10,14.7325,14.7225,14.9757,14.7925,15.4069,DOWN,0
2006-08-11,14.6725,14.7325,14.9779,14.7445,15.3756,DOWN,0
2006-08-14,14.5975,14.585,14.979,14.6935,15.3426,UP,1
2006-08-15,14.955,15.0175,14.9834,14.739,15.3252,UP,1
2006-08-16,15.13,14.975,14.9878,14.8175,15.3068,UP,1
2006-08-17,15.18,15.0625,14.9912,14.907,15.2962,DOWN,0
2006-08-18,14.6625,15.155,14.9922,14.905,15.2767,DOWN,0
2006-08-21,14.245,14.475,14.9888,14.8345,15.2463,DOWN,0
2006-08-22,14.18,14.245,14.9861,14.6795,15.2197,DOWN,0
2006-08-23,13.9825,14.2075,14.9826,14.45,15.1931,DOWN,0
2006-08-24,13.8075,13.975,14.9773,14.1755,15.1655,UP,1
2006-08-25,13.9075,13.8075,14.9724,14.0245,15.1304,DOWN,0
2006-08-28,13.895,13.8825,14.9685,13.9545,15.0948,UP,1
2006-08-29,14.0275,13.9525,14.9655,13.924,15.0653,UP,1
2006-08-30,14.11,14.065,14.9619,13.9495,15.0372,UP,1
2006-08-31,14.1775,14.1025,14.9586,14.0235,15.0063,UP,1
2006-09-01,14.24,14.175,14.9564,14.09,14.9753,DOWN,0
2006-09-05,14.2025,14.2525,14.9546,14.1515,14.9401,DOWN,0
2006-09-06,14.015,14.17,14.951,14.149,14.9034,DOWN,0
2006-09-07,13.7475,14.0125,14.9451,14.0765,14.8648,DOWN,0
2006-09-08,13.68,13.775,14.9372,13.977,14.8276,UP,1
2006-09-11,13.7625,13.5625,14.9296,13.8815,14.7829,UP,1
2006-09-12,14.175,13.7625,14.9236,13.876,14.7409,UP,1
2006-09-13,14.295,14.1625,14.9181,13.932,14.7058,DOWN,0
2006-09-14,14.2175,14.225,14.9134,14.026,14.6706,DOWN,0
2006-09-15,14.075,14.1725,14.9084,14.105,14.6296,DOWN,0
2006-09-18,13.8725,14.05,14.9028,14.127,14.5872,DOWN,0
2006-09-19,13.755,13.7325,14.8956,14.043,14.5423,UP,1
2006-09-20,14.1525,13.82,14.8919,14.0145,14.5057,DOWN,0
2006-09-21,13.6225,13.8975,14.8855,13.8955,14.4651,DOWN,0
2006-09-22,13.44,12.72,14.8784,13.7685,14.4298,UP,1
2006-09-25,13.96,13.75,14.8744,13.786,14.4071,UP,1
2006-09-26,14.2,13.9625,14.8707,13.875,14.3934,UP,1
2006-09-27,14.2325,14.175,14.8666,13.891,14.3795,UP,1
2006-09-28,14.365,14.2125,14.8627,14.0395,14.3601,DOWN,0
2006-09-29,14.2925,14.3625,14.8578,14.21,14.3569,UP,1
2006-10-02,14.565,14.535,14.855,14.331,14.3561,DOWN,0
2006-10-03,14.5,14.485,14.8525,14.391,14.35,UP,1
2006-10-04,14.7475,14.45,14.8511,14.494,14.3522,UP,1
2006-10-05,14.91,14.7125,14.8521,14.603,14.3584,DOWN,0
2006-10-06,14.86,14.8475,14.8529,14.7165,14.356,UP,1
2006-10-09,14.96,14.7675,14.8535,14.7955,14.354,DOWN,0
2006-10-10,14.9475,14.9375,14.8545,14.885,14.353,DOWN,0
2006-10-11,14.8325,14.8275,14.8537,14.902,14.357,UP,1
2006-10-12,15.0675,14.83,14.8548,14.9335,14.363,DOWN,0
2006-10-13,14.9525,15.0475,14.8538,14.952,14.3627,DOWN,0
2006-10-16,14.9375,14.9525,14.8526,14.9475,14.3632,DOWN,0
2006-10-17,14.84,14.9175,14.851,14.926,14.363,DOWN,0
2006-10-18,14.81,14.87,14.8479,14.9215,14.3646,UP,1
2006-10-19,14.95,14.825,14.8465,14.898,14.3689,DOWN,0
2006-10-20,14.8875,14.915,14.8462,14.885,14.372,UP,1
2006-10-23,15.03,14.78,14.8486,14.9035,14.3791,UP,1
2006-10-24,15.1125,14.9325,14.851,14.958,14.3894,UP,1
2006-10-25,15.145,15.1125,14.8537,15.025,14.3932,UP,1
2006-10-26,15.3275,15.1575,14.8575,15.1005,14.3972,DOWN,0
2006-10-27,14.5625,15.0875,14.8603,15.0355,14.3848,DOWN,0
2006-10-30,14.55,14.5225,14.8623,14.9395,14.3826,DOWN,0
2006-10-31,14.375,14.42,14.8642,14.792,14.3852,DOWN,0
2006-11-01,14.2925,14.5,14.8653,14.6215,14.3874,DOWN,0
2006-11-02,14.1425,14.1,14.8649,14.3845,14.3906,DOWN,0
2006-11-03,14.105,14.165,14.8659,14.293,14.3966,UP,1
2006-11-06,14.265,14.195,14.867,14.236,14.4037,UP,1
2006-11-07,14.35,14.225,14.8682,14.231,14.4128,UP,1
2006-11-08,14.4225,14.3,14.87,14.257,14.4207,UP,1
2006-11-09,14.445,14.4225,14.8736,14.3175,14.4274,UP,1
2006-11-10,14.565,14.445,14.8776,14.4095,14.4352,UP,1
2006-11-13,14.66,14.5675,14.8819,14.4885,14.4436,UP,1
2006-11-14,14.9375,14.675,14.8877,14.606,14.4583,UP,1
2006-11-15,15.2,14.9375,14.8937,14.7615,14.482,DOWN,0
2006-11-16,15.175,15.25,14.9008,14.9075,14.5105,DOWN,0
2006-11-17,15.0325,15.1625,14.9075,15.001,14.5376,DOWN,0
2006-11-20,14.805,14.975,14.9124,15.03,14.5585,DOWN,0
2006-11-21,14.7775,14.8075,14.9171,14.998,14.5705,DOWN,0
2006-11-22,14.7525,14.8025,14.9229,14.9085,14.5797,DOWN,0
2006-11-24,14.6725,14.7,14.929,14.808,14.5888,DOWN,0
2006-11-27,14.4425,14.5975,14.9333,14.69,14.5961,DOWN,0
2006-11-28,14.4325,14.4,14.9386,14.6155,14.6073,UP,1
2006-11-29,14.5375,14.49,14.9417,14.5675,14.623,DOWN,0
2006-11-30,14.45,14.5225,14.9442,14.507,14.6289,UP,1
2006-12-01,14.475,14.47,14.9469,14.4675,14.646,UP,1
2006-12-04,14.6,14.4525,14.9486,14.499,14.6692,DOWN,0
2006-12-05,14.6,14.59,14.9509,14.5325,14.682,DOWN,0
2006-12-06,14.465,14.6125,14.952,14.518,14.6873,DOWN,0
2006-12-07,14.3725,14.4325,14.9524,14.5025,14.6901,UP,1
2006-12-08,14.44,14.325,14.9544,14.4955,14.6916,DOWN,0
2006-12-11,14.41,14.4525,14.9559,14.4575,14.6939,DOWN,0
2006-12-12,14.41,14.3775,14.9582,14.4195,14.6908,DOWN,0
2006-12-13,14.4075,14.4875,14.9588,14.408,14.689,UP,1
2006-12-14,14.5625,14.4375,14.9624,14.446,14.6853,DOWN,0
2006-12-15,14.44,14.575,14.9659,14.446,14.6759,DOWN,0
2006-12-18,14.385,14.425,14.9692,14.441,14.6664,DOWN,0
2006-12-19,14.285,14.4,14.972,14.416,14.6529,UP,1
2006-12-20,14.5675,14.2225,14.9761,14.448,14.6453,UP,1
2006-12-21,14.635,14.55,14.9796,14.4625,14.6413,DOWN,0
2006-12-22,14.47,14.595,14.9817,14.4685,14.6294,UP,1
2006-12-26,14.62,14.4375,14.9849,14.5155,14.6227,UP,1
2006-12-27,14.8075,14.75,14.9886,14.62,14.6201,DOWN,0
2006-12-28,14.8075,14.81,14.9913,14.668,14.6195,DOWN,0
2006-12-29,14.755,14.7875,14.9929,14.692,14.6184,UP,1
2007-01-03,14.8925,14.8175,14.994,14.7765,14.6172,DOWN,0
2007-01-04,14.815,14.8925,14.9938,14.8155,14.6158,DOWN,0
2007-01-05,14.65,14.595,14.9927,14.784,14.6082,UP,1
2007-01-08,14.675,14.6225,14.9909,14.7575,14.5994,UP,1
2007-01-09,14.7175,14.6925,14.9898,14.75,14.5909,UP,1
2007-01-10,14.75,14.64,14.9882,14.7215,14.5793,UP,1
2007-01-11,16.32,14.7775,14.9944,15.0225,14.6145,DOWN,0
2007-01-12,16.0525,16.14,14.9991,15.303,14.6445,UP,1
2007-01-16,16.2175,16.0725,15.0042,15.6115,14.6814,UP,1
2007-01-17,16.235,16.1375,15.0099,15.915,14.7202,DOWN,0
2007-01-18,16.185,16.0925,15.0158,16.202,14.7611,UP,1
2007-01-19,16.355,16.0375,15.023,16.209,14.8061,UP,1
2007-01-22,16.6225,16.2925,15.0316,16.323,14.8532,UP,1
2007-01-23,16.705,16.5,15.0396,16.4205,14.9003,UP,1
2007-01-24,17.19,17.36,15.0505,16.6115,14.9557,DOWN,0
2007-01-25,16.9675,17.0875,15.0604,16.768,15.0061,DOWN,0
2007-01-26,16.84,16.725,15.0695,16.865,15.0516,UP,1
2007-01-29,17.0175,16.8675,15.0798,16.944,15.0988,DOWN,0
