ticker,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-05-24,63.48,63.76,64.7601,63.562,62.6134,DOWN,0
2007-05-25,63.19,63.58,64.7583,63.516,62.6666,DOWN,0
2007-05-29,63.05,63.2,64.7569,63.422,62.7174,UP,1
2007-05-30,63.22,63.05,64.7553,63.35,62.7672,UP,1
2007-05-31,63.27,63.0,64.7543,63.242,62.8112,UP,1
2007-06-01,63.41,63.35,64.7518,63.228,62.855,UP,1
2007-06-04,63.6,63.05,64.7477,63.31,62.9098,DOWN,0
2007-06-05,63.31,63.4,64.7412,63.362,62.9658,DOWN,0
2007-06-06,62.9,63.2,64.7346,63.298,63.0188,DOWN,0
2007-06-07,62.0,62.64,64.7225,63.044,63.0582,UP,1
2007-06-08,62.13,62.05,64.7118,62.788,63.1008,UP,1
2007-06-11,62.27,62.89,64.7023,62.522,63.1394,DOWN,0
2007-06-12,61.83,62.25,64.6919,62.226,63.1708,UP,1
2007-06-13,62.18,61.91,64.6778,62.082,63.2124,UP,1
2007-06-14,62.45,62.2,64.6667,62.172,63.2486,UP,1
2007-06-15,62.77,62.59,64.6577,62.3,63.2782,DOWN,0
2007-06-18,62.33,62.85,64.6463,62.312,63.2938,UP,1
2007-06-19,62.42,62.34,64.6354,62.43,63.3096,DOWN,0
2007-06-20,62.04,62.52,64.6223,62.402,63.317,UP,1
2007-06-21,62.11,61.91,64.6093,62.334,63.3214,DOWN,0
2007-06-22,60.73,61.85,64.5914,61.926,63.2976,UP,1
2007-06-25,61.11,61.0,64.5773,61.682,63.2728,UP,1
2007-06-26,61.65,61.36,64.5683,61.528,63.2454,DOWN,0
2007-06-27,61.45,61.15,64.5576,61.41,63.1834,UP,1
2007-06-28,61.5,61.5,64.5449,61.288,63.1248,UP,1
2007-06-29,61.62,61.58,64.5338,61.466,63.0584,UP,1
2007-07-02,61.85,61.94,64.524,61.614,62.993,UP,1
2007-07-03,61.95,62.0,64.5151,61.674,62.937,UP,1
2007-07-05,62.28,62.1,64.5076,61.84,62.8928,DOWN,0
2007-07-06,62.13,62.1,64.4974,61.966,62.8418,UP,1
2007-07-09,62.72,62.36,64.4901,62.186,62.8114,DOWN,0
2007-07-10,62.2,62.72,64.4802,62.256,62.772,UP,1
2007-07-11,62.86,62.2,64.4733,62.438,62.7448,UP,1
2007-07-12,63.36,63.05,64.4703,62.654,62.7208,UP,1
2007-07-13,63.43,63.47,64.4665,62.914,62.6998,UP,1
2007-07-16,63.8,63.37,64.4622,63.13,62.6894,DOWN,0
2007-07-17,62.74,62.88,64.4518,63.238,62.6546,DOWN,0
2007-07-18,62.2,62.51,64.4383,63.106,62.6134,UP,1
2007-07-19,62.39,62.35,64.4255,62.912,62.5872,DOWN,0
2007-07-20,61.79,62.39,64.409,62.584,62.5408,UP,1
2007-07-23,62.0,61.89,64.3915,62.224,62.5308,DOWN,0
2007-07-24,61.47,61.57,64.3697,61.97,62.5148,UP,1
2007-07-25,61.53,61.48,64.3518,61.836,62.4932,DOWN,0
2007-07-26,60.96,61.03,64.3313,61.55,62.476,DOWN,0
2007-07-27,59.77,60.75,64.3058,61.146,62.4104,UP,1
2007-07-30,60.07,59.93,64.2814,60.76,62.357,UP,1
2007-07-31,60.5,61.35,64.2584,60.566,62.2986,UP,1
2007-08-01,60.96,60.51,64.239,60.452,62.2474,UP,1
2007-08-02,61.03,60.8,64.2212,60.466,62.1964,DOWN,0
2007-08-03,60.55,61.5,64.1993,60.622,62.1312,UP,1
2007-08-06,62.3,60.31,64.1804,61.068,62.1076,DOWN,0
2007-08-07,62.08,61.75,64.1501,61.384,62.0854,UP,1
2007-08-08,62.49,61.99,64.1223,61.69,62.0742,DOWN,0
2007-08-09,60.83,62.0,64.0834,61.65,62.0264,UP,1
2007-08-10,61.15,60.7,64.0436,61.77,61.984,UP,1
2007-08-13,61.45,61.32,64.0071,61.6,61.9448,DOWN,0
2007-08-14,61.13,61.51,63.9686,61.41,61.8954,UP,1
2007-08-15,61.3,61.08,63.931,61.172,61.8552,UP,1
2007-08-16,61.63,60.8,63.8983,61.332,61.8298,UP,1
2007-08-17,62.02,62.49,63.8699,61.506,61.8302,DOWN,0
2007-08-20,61.83,61.84,63.8421,61.582,61.8242,DOWN,0
2007-08-21,61.67,61.57,63.8145,61.69,61.8122,UP,1
2007-08-22,62.01,61.7,63.7851,61.832,61.8158,UP,1
2007-08-23,62.11,62.15,63.7566,61.928,61.8144,DOWN,0
2007-08-24,61.88,61.76,63.7239,61.9,61.803,DOWN,0
2007-08-27,61.6,61.66,63.6883,61.854,61.7796,DOWN,0
2007-08-28,61.25,61.6,63.6546,61.77,61.758,UP,1
2007-08-29,61.86,61.35,63.6332,61.74,61.7468,DOWN,0
2007-08-30,61.6,61.35,63.6097,61.638,61.738,UP,1
2007-08-31,61.79,61.98,63.589,61.62,61.7316,UP,1
2007-09-04,61.98,61.63,63.5661,61.696,61.7566,DOWN,0
2007-09-05,61.65,61.85,63.5416,61.776,61.7674,UP,1
2007-09-06,61.66,61.7,63.5173,61.736,61.7676,UP,1
2007-09-07,61.68,61.51,63.4895,61.752,61.7722,UP,1
2007-09-10,61.84,61.85,63.4636,61.762,61.779,UP,1
2007-09-11,62.05,61.98,63.4409,61.776,61.7876,UP,1
2007-09-12,62.51,62.0,63.4196,61.948,61.8008,UP,1
2007-09-13,63.11,62.68,63.4059,62.238,61.824,UP,1
2007-09-14,63.2,62.99,63.3936,62.542,61.8424,DOWN,0
2007-09-17,62.94,63.02,63.3785,62.762,61.8586,UP,1
2007-09-18,63.83,62.97,63.3666,63.118,61.8808,UP,1
2007-09-19,64.49,63.76,63.3595,63.514,61.9266,UP,1
2007-09-20,64.79,64.5,63.3536,63.85,61.9652,UP,1
2007-09-21,65.12,64.9,63.3478,64.234,62.0004,UP,1
2007-09-24,65.2,64.98,63.343,64.686,62.0358,DOWN,0
2007-09-25,64.97,64.8,63.3377,64.914,62.0592,UP,1
2007-09-26,65.39,65.02,63.3343,65.094,62.1122,UP,1
2007-09-27,65.54,65.38,63.3323,65.244,62.179,UP,1
2007-09-28,65.7,65.55,63.3323,65.36,62.2452,UP,1
2007-10-01,66.14,65.66,63.3351,65.548,62.3322,DOWN,0
2007-10-02,66.05,66.16,63.338,65.764,62.4132,UP,1
2007-10-03,66.1,65.87,63.3372,65.906,62.5058,UP,1
2007-10-04,66.11,66.1,63.3363,66.02,62.5974,UP,1
2007-10-05,66.25,66.3,63.3346,66.13,62.7032,DOWN,0
2007-10-08,66.02,66.25,63.3303,66.106,62.8282,UP,1
2007-10-09,66.25,66.1,63.3294,66.146,62.9518,DOWN,0
2007-10-10,65.83,66.27,63.3285,66.092,63.0584,UP,1
2007-10-11,65.95,65.98,63.33,66.06,63.1582,DOWN,0
2007-10-12,65.94,66.17,63.3315,65.998,63.2564,DOWN,0
2007-10-15,65.65,65.95,63.3297,65.924,63.3584,DOWN,0
2007-10-16,65.07,65.77,63.323,65.688,63.4138,DOWN,0
2007-10-17,64.85,65.55,63.3171,65.492,63.4692,UP,1
2007-10-18,64.9,65.24,63.3096,65.282,63.5174,DOWN,0
2007-10-19,64.23,64.58,63.2946,64.94,63.5854,UP,1
2007-10-22,64.34,64.3,63.2832,64.678,63.6492,UP,1
2007-10-23,64.55,64.4,63.2734,64.574,63.7112,DOWN,0
2007-10-24,64.44,64.33,63.2643,64.492,63.7774,DOWN,0
2007-10-25,63.95,64.42,63.2533,64.302,63.8304,UP,1
2007-10-26,64.3,64.18,63.2412,64.316,63.8838,UP,1
2007-10-29,64.98,64.45,63.2329,64.444,63.943,DOWN,0
2007-10-30,64.82,64.8,63.2243,64.498,64.0028,UP,1
2007-10-31,65.17,64.83,63.2158,64.644,64.0728,DOWN,0
2007-11-01,64.66,64.8,63.2005,64.786,64.1258,UP,1
2007-11-02,64.78,64.73,63.1856,64.882,64.1792,DOWN,0
2007-11-05,64.49,64.01,63.1722,64.784,64.2314,UP,1
2007-11-06,64.61,64.49,63.1627,64.742,64.2916,DOWN,0
2007-11-07,63.91,64.1,63.1472,64.49,64.3448,UP,1
2007-11-08,64.59,63.97,63.1368,64.476,64.3994,UP,1
2007-11-09,65.16,63.85,63.1322,64.552,64.4706,UP,1
2007-11-12,66.31,65.0,63.133,64.916,64.561,UP,1
2007-11-13,67.31,66.73,63.1376,65.456,64.6676,DOWN,0
2007-11-14,66.89,67.2,63.1381,66.052,64.7724,DOWN,0
2007-11-15,66.88,66.76,63.1374,66.51,64.8768,UP,1
2007-11-16,67.75,67.2,63.1433,67.028,64.9982,DOWN,0
2007-11-19,67.59,67.46,63.1497,67.284,65.1132,UP,1
2007-11-20,67.64,67.83,63.1579,67.35,65.225,DOWN,0
2007-11-21,67.14,67.0,63.1646,67.4,65.3176,DOWN,0
2007-11-23,66.88,67.4,63.1702,67.4,65.393,UP,1
2007-11-26,67.37,66.75,63.1791,67.324,65.4764,UP,1
2007-11-27,67.73,67.58,63.1904,67.352,65.5722,UP,1
2007-11-28,68.35,67.84,63.2053,67.494,65.6626,UP,1
2007-11-29,68.4,67.99,63.218,67.746,65.7408,DOWN,0
2007-11-30,67.74,68.54,63.2278,67.918,65.7998,DOWN,0
2007-12-03,67.71,67.62,63.2388,67.986,65.8516,UP,1
2007-12-04,67.94,67.44,63.2512,68.028,65.9064,UP,1
2007-12-05,68.21,67.45,63.2672,68.0,65.9712,UP,1
2007-12-06,68.3,68.19,63.2848,67.98,66.0294,DOWN,0
2007-12-07,67.68,68.5,63.3025,67.968,66.0722,UP,1
2007-12-10,67.79,67.73,63.3199,67.984,66.114,DOWN,0
2007-12-11,67.55,67.79,63.3424,67.906,66.1422,UP,1
2007-12-12,67.7,68.0,63.3663,67.804,66.1752,UP,1
2007-12-13,67.87,67.5,63.3934,67.718,66.2106,DOWN,0
2007-12-14,67.59,67.58,63.4216,67.7,66.2402,DOWN,0
2007-12-17,67.55,67.43,63.4502,67.652,66.2662,UP,1
2007-12-18,67.71,67.9,63.4802,67.684,66.3,DOWN,0
2007-12-19,67.32,67.59,63.5075,67.608,66.3214,UP,1
2007-12-20,67.33,67.68,63.5356,67.5,66.3514,UP,1
2007-12-21,68.03,67.35,63.565,67.588,66.393,DOWN,0
2007-12-24,67.87,67.61,63.5954,67.652,66.4316,DOWN,0
2007-12-26,67.56,67.98,63.6294,67.622,66.4698,DOWN,0
2007-12-27,67.33,67.1,63.6625,67.624,66.515,UP,1
2007-12-28,67.38,67.75,63.6967,67.634,66.5656,DOWN,0
2007-12-31,66.7,67.29,63.7277,67.368,66.6016,DOWN,0
2008-01-02,65.91,66.56,63.7536,66.976,66.6352,UP,1
2008-01-03,65.93,65.75,63.7779,66.65,66.667,DOWN,0
2008-01-04,65.84,65.72,63.801,66.352,66.6928,UP,1
2008-01-07,66.86,65.76,63.831,66.248,66.7412,UP,1
2008-01-08,66.94,67.05,63.8631,66.296,66.801,UP,1
2008-01-09,67.8,66.99,63.9009,66.674,66.871,UP,1
2008-01-10,67.91,67.43,63.9403,67.07,66.9296,DOWN,0
2008-01-11,67.88,67.34,63.9797,67.478,66.9908,UP,1
2008-01-14,67.95,68.29,64.0177,67.696,67.0464,DOWN,0
2008-01-15,67.76,67.7,64.0552,67.86,67.1084,UP,1
2008-01-16,68.31,67.33,64.0963,67.962,67.179,DOWN,0
2008-01-17,67.83,68.37,64.1322,67.946,67.2458,DOWN,0
2008-01-18,66.29,68.16,64.1572,67.628,67.2794,DOWN,0
2008-01-22,65.27,64.67,64.1758,67.092,67.3066,DOWN,0
2008-01-23,64.2,65.0,64.1887,66.38,67.2988,DOWN,0
2008-01-24,63.51,64.54,64.1979,65.42,67.2658,DOWN,0
2008-01-25,62.46,63.54,64.2007,64.346,67.1888,UP,1
2008-01-28,63.07,62.66,64.2065,63.702,67.104,DOWN,0
2008-01-29,62.97,63.34,64.2096,63.242,67.0256,DOWN,0
2008-01-30,62.1799,62.97,64.2053,62.838,66.9316,UP,1
2008-01-31,63.14,61.86,64.1983,62.764,66.8394,UP,1
2008-02-01,63.36,63.35,64.1929,62.944,66.7548,UP,1
2008-02-04,63.47,63.38,64.1856,63.024,66.6714,DOWN,0
2008-02-05,62.87,63.72,64.1743,63.004,66.586,UP,1
2008-02-06,63.05,63.18,64.1658,63.178,66.5094,DOWN,0
2008-02-07,62.81,62.81,64.1574,63.112,66.4182,DOWN,0
2008-02-08,62.03,62.85,64.1442,62.846,66.3042,DOWN,0
2008-02-11,61.88,62.13,64.1324,62.528,66.1748,UP,1
2008-02-12,62.97,62.14,64.1264,62.548,66.0662,UP,1
2008-02-13,63.41,62.59,64.1223,62.62,65.9796,DOWN,0
2008-02-14,62.79,63.3,64.1135,62.616,65.8812,UP,1
2008-02-15,62.9,62.67,64.1056,62.79,65.7804,UP,1
2008-02-19,63.66,63.25,64.1023,63.146,65.6894,DOWN,0
2008-02-20,63.23,63.66,64.096,63.198,65.588,DOWN,0
2008-02-21,62.98,63.38,64.0896,63.112,65.494,UP,1
2008-02-22,63.18,62.76,64.087,63.19,65.4018,UP,1
2008-02-25,63.85,63.34,64.0857,63.38,65.3278,DOWN,0
2008-02-26,63.72,63.67,64.0918,63.392,65.2482,DOWN,0
2008-02-27,63.04,63.21,64.0957,63.354,65.1516,DOWN,0
2008-02-28,62.71,63.1,64.0962,63.3,65.054,DOWN,0
2008-02-29,61.96,62.7,64.0969,63.056,64.9422,UP,1
2008-03-03,62.23,62.0,64.0928,62.732,64.8326,UP,1
2008-03-04,62.64,62.1,64.0923,62.516,64.739,UP,1
2008-03-05,63.13,62.76,64.0908,62.534,64.655,DOWN,0
2008-03-06,62.63,62.95,64.0864,62.518,64.547,DOWN,0
2008-03-07,61.51,62.06,64.076,62.428,64.4198,DOWN,0
2008-03-10,61.33,61.69,64.0636,62.248,64.2952,UP,1
2008-03-11,62.44,61.76,64.0584,62.208,64.1974,UP,1
2008-03-12,62.55,62.45,64.0552,62.092,64.1008,UP,1
2008-03-13,62.81,62.52,64.054,62.128,64.023,DOWN,0
2008-03-14,62.65,63.37,64.0512,62.356,63.9578,UP,1
2008-03-17,64.04,61.64,64.055,62.898,63.92,UP,1
2008-03-18,65.31,64.74,64.0645,63.472,63.9094,DOWN,0
2008-03-19,64.88,65.39,64.0709,63.938,63.8698,UP,1
2008-03-20,65.38,64.97,64.0813,64.452,63.8386,DOWN,0
2008-03-24,64.89,65.16,64.0912,64.9,63.7804,DOWN,0
2008-03-25,64.55,64.93,64.104,65.002,63.7132,UP,1
2008-03-26,64.7,64.21,64.1168,64.88,63.6496,DOWN,0
2008-03-27,64.62,64.82,64.1286,64.828,63.583,DOWN,0
2008-03-28,64.18,64.84,64.1403,64.588,63.5114,UP,1
2008-03-31,64.87,64.29,64.1538,64.584,63.4426,UP,1
2008-04-01,65.87,65.13,64.1709,64.848,63.4034,DOWN,0
2008-04-02,65.31,65.85,64.1836,64.97,63.3838,DOWN,0
2008-04-03,65.27,64.8,64.1983,65.1,63.3838,UP,1
2008-04-04,65.73,65.24,64.2148,65.41,63.4144,UP,1
2008-04-07,66.14,65.65,64.2353,65.664,63.467,UP,1
2008-04-08,66.32,65.98,64.2564,65.754,63.5442,DOWN,0
2008-04-09,66.29,66.22,64.2842,65.95,63.6086,UP,1
2008-04-10,66.33,66.26,64.3103,66.162,63.6758,DOWN,0
2008-04-11,66.0,66.2,64.332,66.216,63.7522,DOWN,0
2008-04-14,65.74,65.99,64.3535,66.136,63.8042,DOWN,0
2008-04-15,65.65,65.63,64.3742,66.002,63.85,UP,1
2008-04-16,65.7,65.79,64.3946,65.884,63.8946,UP,1
2008-04-17,65.76,65.64,64.4142,65.77,63.9524,UP,1
2008-04-18,66.51,66.07,64.437,65.872,64.0216,DOWN,0
2008-04-21,66.32,66.25,64.4572,65.988,64.0918,UP,1
2008-04-22,66.99,66.06,64.4815,66.256,64.191,UP,1
2008-04-23,67.26,67.12,64.5042,66.568,64.2986,UP,1
2008-04-24,67.37,67.21,64.53,66.89,64.3866,DOWN,0
2008-04-25,67.31,67.57,64.5523,67.05,64.4646,UP,1
2008-04-28,67.32,67.3,64.5721,67.25,64.5552,DOWN,0
2008-04-29,67.19,67.25,64.5909,67.29,64.641,DOWN,0
2008-04-30,67.09,67.45,64.6073,67.256,64.7096,UP,1
2008-05-01,67.81,67.13,64.6327,67.344,64.8012,UP,1
2008-05-02,68.26,67.51,64.663,67.534,64.9068,DOWN,0
2008-05-05,67.9,68.04,64.6905,67.65,65.0012,DOWN,0
2008-05-06,67.58,67.7,64.7195,67.728,65.0758,DOWN,0
2008-05-07,66.91,67.48,64.744,67.692,65.1396,DOWN,0
2008-05-08,66.9,67.03,64.7712,67.51,65.2168,DOWN,0
2008-05-09,66.55,66.52,64.7963,67.168,65.2936,UP,1
2008-05-12,66.71,66.59,64.825,66.93,65.3886,DOWN,0
2008-05-13,66.41,66.75,64.8582,66.696,65.4722,UP,1
2008-05-14,66.81,66.58,64.8919,66.676,65.5556,DOWN,0
2008-05-15,66.68,66.98,64.9228,66.632,65.6266,DOWN,0
2008-05-16,66.68,66.91,64.9514,66.658,65.7076,DOWN,0
2008-05-19,66.63,66.6,64.9794,66.642,65.81,DOWN,0
2008-05-20,66.15,66.44,65.0074,66.59,65.9064,DOWN,0
2008-05-21,65.73,66.39,65.0246,66.374,65.9722,DOWN,0
2008-05-22,65.41,65.69,65.0412,66.12,66.0294,DOWN,0
2008-05-23,64.92,65.33,65.0534,65.768,66.0716,UP,1
2008-05-27,65.15,64.82,65.075,65.472,66.1216,DOWN,0
2008-05-28,64.88,65.19,65.0936,65.218,66.1384,UP,1
2008-05-29,66.42,64.66,65.1185,65.356,66.1606,UP,1
2008-05-30,66.74,66.49,65.1465,65.622,66.1978,DOWN,0
2008-06-02,66.51,66.55,65.1726,65.94,66.2204,UP,1
2008-06-03,66.76,66.61,65.1982,66.262,66.2578,DOWN,0
2008-06-04,66.55,66.7,65.2209,66.596,66.2978,UP,1
2008-06-05,66.96,66.66,65.2465,66.704,66.343,DOWN,0
2008-06-06,65.76,66.58,65.267,66.508,66.3658,DOWN,0
2008-06-09,65.63,65.88,65.2851,66.332,66.3948,DOWN,0
2008-06-10,65.62,65.21,65.3026,66.104,66.4098,DOWN,0
2008-06-11,65.2,65.51,65.3192,65.834,66.3964,UP,1
2008-06-12,65.69,65.24,65.3397,65.58,66.404,UP,1
2008-06-13,66.27,65.78,65.3648,65.682,66.424,DOWN,0
2008-06-16,65.84,65.96,65.3847,65.724,66.4262,DOWN,0
2008-06-17,65.59,66.04,65.4046,65.718,66.4152,DOWN,0
2008-06-18,64.44,65.28,65.4179,65.566,66.3776,UP,1
2008-06-19,64.62,64.31,65.4311,65.352,66.3442,DOWN,0
2008-06-20,64.06,64.29,65.4431,64.91,66.2988,UP,1
2008-06-23,64.29,64.2,65.4563,64.6,66.2646,UP,1
2008-06-24,64.72,64.1,65.4715,64.426,66.2442,UP,1
2008-06-25,65.28,64.83,65.4887,64.594,66.2368,DOWN,0
2008-06-26,64.26,64.68,65.4997,64.522,66.208,DOWN,0
2008-06-27,63.57,64.2,65.505,64.424,66.1642,UP,1
2008-06-30,64.34,63.54,65.5112,64.434,66.1208,UP,1
2008-07-01,64.69,63.75,65.5186,64.428,66.0882,DOWN,0
2008-07-02,64.64,64.94,65.5271,64.3,66.0412,UP,1
2008-07-03,65.12,64.35,65.5336,64.472,65.9984,UP,1
2008-07-07,65.25,65.1,65.5374,64.808,65.956,UP,1
2008-07-08,66.21,65.15,65.5445,65.182,65.934,DOWN,0
2008-07-09,66.18,66.15,65.5498,65.48,65.9112,UP,1
2008-07-10,66.94,66.06,65.5585,65.94,65.9062,DOWN,0
2008-07-11,66.26,66.31,65.5649,66.168,65.8896,UP,1
2008-07-14,66.41,66.44,65.57,66.4,65.8616,UP,1
2008-07-15,67.7,67.1,65.5808,66.698,65.8504,UP,1
2008-07-16,68.19,67.77,65.5933,67.1,65.8562,DOWN,0
2008-07-17,67.83,68.44,65.6017,67.278,65.8612,DOWN,0
2008-07-18,67.82,67.75,65.6106,67.59,65.8794,DOWN,0
2008-07-21,67.11,67.98,65.6156,67.73,65.8836,UP,1
2008-07-22,67.99,67.02,65.625,67.788,65.9124,UP,1
2008-07-23,68.27,68.21,65.6351,67.804,65.9436,UP,1
2008-07-24,68.66,68.26,65.6483,67.97,65.9886,UP,1
2008-07-25,69.03,68.88,65.6622,68.212,66.033,DOWN,0
2008-07-28,68.48,68.96,65.6755,68.486,66.069,DOWN,0
2008-07-29,68.48,68.55,65.6881,68.584,66.105,DOWN,0
2008-07-30,68.08,68.7,65.6988,68.546,66.134,UP,1
2008-07-31,68.47,67.8,65.7129,68.508,66.1804,DOWN,0
2008-08-01,68.1,68.5,65.7281,68.322,66.2278,UP,1
2008-08-04,68.98,68.18,65.7487,68.422,66.2992,UP,1
2008-08-05,70.45,69.31,65.7765,68.816,66.4098,UP,1
2008-08-06,71.07,70.35,65.8107,69.414,66.5282,DOWN,0
2008-08-07,70.65,70.57,65.8422,69.85,66.6436,UP,1
2008-08-08,71.55,70.77,65.8772,70.54,66.7462,UP,1
2008-08-11,71.66,71.43,65.9133,71.076,66.8446,UP,1
2008-08-12,71.7,71.47,65.9521,71.326,66.9484,DOWN,0
2008-08-13,71.2,71.67,65.9866,71.352,67.0372,DOWN,0
2008-08-14,71.19,71.2,66.0176,71.46,67.13,UP,1
2008-08-15,71.33,70.82,66.0502,71.416,67.2174,DOWN,0
2008-08-18,71.09,71.61,66.0798,71.302,67.324,UP,1
2008-08-19,71.15,70.65,66.1122,71.192,67.4344,DOWN,0
2008-08-20,71.08,71.18,66.1437,71.168,67.5436,UP,1
2008-08-21,71.28,70.68,66.1777,71.186,67.6652,UP,1
2008-08-22,71.42,71.05,66.2117,71.204,67.7798,DOWN,0
2008-08-25,70.8,71.25,66.2462,71.146,67.8704,DOWN,0
2008-08-26,70.71,70.72,66.2768,71.058,67.9678,UP,1
2008-08-27,71.21,70.72,66.307,71.084,68.0802,UP,1
2008-08-28,71.41,71.48,66.3325,71.11,68.2196,DOWN,0
2008-08-29,70.43,71.18,66.3481,70.912,68.3358,UP,1
2008-09-02,71.73,71.09,66.3723,71.098,68.4892,DOWN,0
2008-09-03,71.51,71.67,66.3955,71.258,68.6336,DOWN,0
2008-09-04,70.45,71.49,66.409,71.106,68.7482,UP,1
2008-09-05,70.67,70.39,66.4244,70.958,68.856,UP,1
2008-09-08,72.22,71.2,66.4473,71.316,69.0152,DOWN,0
2008-09-09,71.34,71.91,66.4683,71.238,69.1706,DOWN,0
2008-09-10,71.23,71.65,66.49,71.182,69.3084,DOWN,0
2008-09-11,71.16,70.92,66.509,71.324,69.4378,DOWN,0
2008-09-12,70.59,71.06,66.5233,71.308,69.5568,DOWN,0
2008-09-15,69.61,69.92,66.5296,70.786,69.6466,UP,1
2008-09-16,69.8,69.62,66.5366,70.478,69.7376,DOWN,0
2008-09-17,69.51,69.79,66.5454,70.134,69.8036,UP,1
2008-09-18,70.93,70.2,66.5615,70.088,69.8986,DOWN,0
2008-09-19,69.99,71.85,66.5718,69.968,69.9596,DOWN,0
2008-09-22,68.41,69.83,66.5728,69.728,70.0026,DOWN,0
2008-09-23,68.15,68.68,66.572,69.398,70.0374,UP,1
2008-09-24,68.19,68.25,66.5746,69.134,70.0472,UP,1
2008-09-25,69.36,68.55,66.5824,68.82,70.0706,UP,1
2008-09-26,69.4,68.77,66.5917,68.702,70.102,DOWN,0
2008-09-29,66.9,68.81,66.5877,68.4,70.0836,UP,1
2008-09-30,69.28,67.5,66.5947,68.626,70.127,DOWN,0
2008-10-01,67.79,69.07,66.5957,68.546,70.123,DOWN,0
2008-10-02,67.79,67.96,66.5969,68.232,70.1134,DOWN,0
2008-10-03,66.16,68.0,66.5892,67.584,70.0634,DOWN,0
2008-10-06,64.5,65.04,66.5751,67.104,69.9728,DOWN,0
2008-10-07,62.49,65.11,66.5509,65.746,69.853,DOWN,0
2008-10-08,62.36,61.64,66.5225,64.66,69.7306,DOWN,0
2008-10-09,57.58,62.64,66.4711,62.618,69.5206,DOWN,0
2008-10-10,55.85,55.4,66.4125,60.556,69.2682,UP,1
2008-10-13,62.68,58.46,66.3893,60.192,69.1598,UP,1
2008-10-14,64.0,66.5,66.3724,60.494,69.0602,DOWN,0
2008-10-15,60.54,64.31,66.3416,60.13,68.862,UP,1
2008-10-16,63.5,60.74,66.3295,61.314,68.7106,DOWN,0
2008-10-17,62.65,62.95,66.3131,62.674,68.5506,UP,1
2008-10-20,64.44,63.44,66.3061,63.026,68.4084,DOWN,0
2008-10-21,63.66,63.71,66.2901,62.958,68.2484,DOWN,0
2008-10-22,61.42,62.27,66.2625,63.134,68.0428,UP,1
2008-10-23,62.45,61.84,66.2358,62.924,67.8678,DOWN,0
2008-10-24,60.79,59.0,66.2002,62.552,67.6598,DOWN,0
2008-10-27,60.15,60.41,66.1615,61.694,67.4362,UP,1
2008-10-28,64.19,61.44,66.1427,61.8,67.2982,DOWN,0
2008-10-29,61.53,63.37,66.1116,61.822,67.1058,DOWN,0
2008-10-30,60.57,62.35,66.0729,61.446,66.8956,UP,1
2008-10-31,61.34,60.84,66.0404,61.556,66.6968,DOWN,0
2008-11-03,61.16,61.49,66.0148,61.758,66.4916,UP,1
2008-11-04,61.89,61.83,65.9979,61.298,66.3134,DOWN,0
2008-11-05,59.85,61.75,65.9761,60.962,66.0962,DOWN,0
2008-11-06,57.92,59.73,65.9482,60.432,65.8304,UP,1
2008-11-07,60.22,58.46,65.937,60.208,65.6066,DOWN,0
2008-11-10,60.01,61.0,65.9217,59.978,65.3982,DOWN,0
2008-11-11,59.55,59.29,65.9046,59.51,65.1546,DOWN,0
2008-11-12,57.92,58.83,65.8833,59.124,64.8828,UP,1
2008-11-13,62.9,58.4,65.8821,60.12,64.7318,DOWN,0
2008-11-14,60.05,61.52,65.8655,60.086,64.5194,DOWN,0
2008-11-17,59.27,58.8,65.8445,59.938,64.2604,UP,1
2008-11-18,60.89,58.78,65.8346,60.206,64.0514,DOWN,0
2008-11-19,58.12,60.44,65.81,60.246,63.7892,DOWN,0
2008-11-20,55.81,58.0,65.775,58.828,63.4822,UP,1
2008-11-21,58.35,56.48,65.7566,58.488,63.2374,UP,1
2008-11-24,59.11,59.22,65.7427,58.456,63.0274,DOWN,0
2008-11-25,58.7,59.99,65.7214,58.018,62.8054,DOWN,0
2008-11-26,58.27,57.62,65.6957,58.048,62.5806,UP,1
2008-11-28,58.58,58.47,65.6746,58.602,62.3336,DOWN,0
2008-12-01,55.33,57.66,65.6368,57.998,62.0404,UP,1
2008-12-02,56.83,56.11,65.6027,57.542,61.8088,UP,1
2008-12-03,57.32,56.08,65.5731,57.266,61.5922,DOWN,0
2008-12-04,56.18,57.42,65.5391,56.848,61.352,UP,1
2008-12-05,58.23,55.86,65.5143,56.778,61.1294,UP,1
2008-12-08,58.77,59.07,65.4889,57.466,60.9168,DOWN,0
2008-12-09,57.81,58.95,65.4594,57.662,60.735,DOWN,0
2008-12-10,57.8,58.82,65.4332,57.758,60.5054,UP,1
2008-12-11,58.25,57.4,65.4109,58.172,60.3146,DOWN,0
2008-12-12,57.25,57.21,65.3874,57.976,60.1038,UP,1
2008-12-15,57.81,57.73,65.3653,57.784,59.9368,UP,1
2008-12-16,59.6,58.45,65.3501,58.142,59.8388,DOWN,0
2008-12-17,58.78,59.05,65.3283,58.338,59.7646,UP,1
2008-12-18,58.99,59.55,65.3101,58.486,59.6972,DOWN,0
2008-12-19,58.84,59.55,65.2968,58.804,59.7224,UP,1
