ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2014-03-25,68.61,68.75,60.7224,69.294,66.4588,UP,1
2014-03-26,68.9,68.93,60.7479,69.116,66.5474,DOWN,0
2014-03-27,68.39,68.9,60.7663,68.834,66.6158,UP,1
2014-03-28,68.45,68.48,60.7835,68.562,66.6952,UP,1
2014-03-31,68.85,69.1,60.8031,68.64,66.7792,UP,1
2014-04-01,69.34,69.0,60.8278,68.786,66.8694,DOWN,0
2014-04-02,69.08,69.45,60.8478,68.822,66.9462,UP,1
2014-04-03,69.56,68.84,60.8718,69.056,67.0076,DOWN,0
2014-04-04,68.07,70.05,60.8951,68.98,67.0572,DOWN,0
2014-04-07,67.35,68.11,60.9246,68.68,67.1202,UP,1
2014-04-08,68.46,68.39,60.9582,68.504,67.21,UP,1
2014-04-09,69.22,68.81,60.9967,68.532,67.308,DOWN,0
2014-04-10,67.95,69.2,61.0316,68.21,67.389,DOWN,0
2014-04-11,67.3,67.58,61.0631,68.056,67.4368,UP,1
2014-04-14,67.82,67.46,61.0966,68.15,67.4946,UP,1
2014-04-15,68.41,68.23,61.1366,68.14,67.6018,UP,1
2014-04-16,69.16,67.95,61.1795,68.128,67.7302,UP,1
2014-04-17,69.51,69.13,61.2421,68.44,67.8564,UP,1
2014-04-21,69.62,69.47,61.3054,68.904,67.974,DOWN,0
2014-04-22,69.54,69.56,61.3667,69.248,68.0924,DOWN,0
2014-04-23,69.42,69.41,61.4216,69.45,68.204,DOWN,0
2014-04-24,69.38,69.59,61.4785,69.494,68.305,UP,1
2014-04-25,69.56,69.44,61.5353,69.504,68.3692,DOWN,0
2014-04-28,69.24,69.88,61.5803,69.428,68.429,UP,1
2014-04-29,69.71,69.54,61.6257,69.462,68.4958,DOWN,0
2014-04-30,69.3,69.57,61.6716,69.438,68.5452,UP,1
2014-05-01,69.93,69.39,61.7263,69.548,68.6224,DOWN,0
2014-05-02,67.39,68.5,61.7673,69.114,68.6546,DOWN,0
2014-05-05,67.12,67.0,61.8096,68.69,68.6744,UP,1
2014-05-06,67.19,66.95,61.8507,68.186,68.6682,UP,1
2014-05-07,67.78,67.25,61.8931,67.882,68.6848,DOWN,0
2014-05-08,67.33,67.8,61.9337,67.362,68.6814,UP,1
2014-05-09,67.75,67.22,61.9784,67.434,68.676,UP,1
2014-05-12,68.08,67.82,62.0249,67.626,68.663,DOWN,0
2014-05-13,67.89,68.18,62.0701,67.766,68.6534,DOWN,0
2014-05-14,67.68,67.76,62.1163,67.746,68.632,UP,1
2014-05-15,67.73,67.5,62.1643,67.826,68.6192,DOWN,0
2014-05-16,67.53,67.86,62.2109,67.782,68.5948,DOWN,0
2014-05-19,67.47,67.46,62.2553,67.66,68.5686,UP,1
2014-05-20,67.52,67.47,62.2991,67.586,68.5498,UP,1
2014-05-21,68.35,67.62,62.3474,67.72,68.543,DOWN,0
2014-05-22,68.16,68.35,62.3974,67.806,68.5398,UP,1
2014-05-23,68.79,68.25,62.4565,68.058,68.5532,UP,1
2014-05-27,69.35,69.0,62.5191,68.434,68.5762,DOWN,0
2014-05-28,69.2,69.42,62.5792,68.77,68.5906,UP,1
2014-05-29,69.9,69.4,62.6419,69.08,68.604,UP,1
2014-05-30,70.59,69.88,62.7082,69.566,68.62,UP,1
2014-06-02,71.21,70.81,62.7778,70.05,68.6482,UP,1
2014-06-03,71.47,71.21,62.8519,70.474,68.6814,UP,1
2014-06-04,71.71,71.44,62.9302,70.976,68.7464,UP,1
2014-06-05,72.06,71.64,63.0126,71.408,68.8154,DOWN,0
2014-06-06,71.91,72.23,63.0923,71.672,68.8756,UP,1
2014-06-09,71.93,71.96,63.1757,71.816,68.9464,DOWN,0
2014-06-10,71.69,71.71,63.2592,71.86,69.0112,DOWN,0
2014-06-11,71.08,71.23,63.3387,71.734,69.0558,DOWN,0
2014-06-12,70.94,71.13,63.4163,71.51,69.0878,DOWN,0
2014-06-13,70.79,70.88,63.4984,71.286,69.122,DOWN,0
2014-06-16,70.77,70.7,63.5822,71.054,69.1462,DOWN,0
2014-06-17,70.18,70.55,63.6631,70.752,69.1884,UP,1
2014-06-18,70.42,70.14,63.7464,70.62,69.2498,UP,1
2014-06-19,71.58,70.49,63.8328,70.748,69.3122,UP,1
2014-06-20,71.83,71.8,63.9184,70.956,69.3644,DOWN,0
2014-06-23,71.53,71.68,63.9971,71.108,69.436,DOWN,0
2014-06-24,71.39,71.55,64.0776,71.35,69.5178,UP,1
2014-06-25,71.86,71.34,64.1567,71.638,69.5986,DOWN,0
2014-06-26,71.61,71.74,64.2357,71.644,69.6626,UP,1
2014-06-27,72.95,71.48,64.322,71.868,69.7384,DOWN,0
2014-06-30,72.32,73.25,64.4036,72.026,69.7946,UP,1
2014-07-01,73.16,72.67,64.4906,72.38,69.8654,UP,1
2014-07-02,73.6,73.08,64.5756,72.728,69.9466,DOWN,0
2014-07-03,73.32,73.65,64.6467,73.07,70.0246,DOWN,0
2014-07-07,73.28,73.15,64.7198,73.136,70.1026,DOWN,0
2014-07-08,72.81,73.2,64.7912,73.234,70.1676,UP,1
2014-07-09,73.22,72.99,64.865,73.246,70.2472,DOWN,0
2014-07-10,73.04,72.76,64.9404,73.134,70.3138,UP,1
2014-07-11,73.08,73.02,65.0178,73.086,70.3894,UP,1
2014-07-14,73.57,73.41,65.0988,73.144,70.4622,DOWN,0
2014-07-15,73.26,73.42,65.1771,73.234,70.5796,UP,1
2014-07-16,73.82,73.41,65.2613,73.354,70.7136,DOWN,0
2014-07-17,73.4,73.66,65.3438,73.426,70.8378,UP,1
2014-07-18,73.85,73.47,65.4242,73.58,70.9592,DOWN,0
2014-07-21,71.01,72.99,65.4895,73.068,71.0328,UP,1
2014-07-22,71.67,71.03,65.5596,72.75,71.1112,DOWN,0
2014-07-23,71.67,71.87,65.626,72.32,71.183,UP,1
2014-07-24,71.89,71.84,65.6955,72.018,71.263,DOWN,0
2014-07-25,71.46,71.76,65.7652,71.54,71.3386,UP,1
2014-07-28,71.75,71.36,65.8372,71.688,71.419,DOWN,0
2014-07-29,71.33,71.74,65.9032,71.62,71.495,DOWN,0
2014-07-30,71.32,71.48,65.9701,71.55,71.572,DOWN,0
2014-07-31,70.44,71.32,66.0345,71.26,71.6304,UP,1
2014-08-01,71.38,71.36,66.1055,71.244,71.691,UP,1
2014-08-04,72.15,71.35,66.1771,71.324,71.7708,DOWN,0
2014-08-05,71.51,71.97,66.2453,71.36,71.8252,UP,1
2014-08-06,71.52,71.24,66.3126,71.4,71.8686,DOWN,0
2014-08-07,71.49,71.67,66.3851,71.61,71.9144,UP,1
2014-08-08,71.85,71.48,66.4604,71.704,71.9534,DOWN,0
2014-08-11,71.79,72.14,66.539,71.632,71.9774,UP,1
2014-08-12,72.04,71.81,66.6201,71.738,71.994,UP,1
2014-08-13,72.42,72.22,66.705,71.918,72.013,UP,1
2014-08-14,73.1,72.5,66.7894,72.24,72.0408,DOWN,0
2014-08-15,72.11,72.4,66.8675,72.292,72.0418,UP,1
2014-08-18,73.43,72.39,66.9547,72.62,72.0722,UP,1
2014-08-19,73.8,73.6,67.0427,72.972,72.1096,DOWN,0
2014-08-20,73.72,73.49,67.1284,73.232,72.1502,UP,1
2014-08-21,73.83,73.84,67.2138,73.378,72.2052,DOWN,0
2014-08-22,73.65,73.93,67.2994,73.686,72.2594,UP,1
2014-08-25,73.9,73.84,67.3938,73.78,72.3216,UP,1
2014-08-26,74.43,74.0,67.4871,73.906,72.3948,UP,1
2014-08-27,74.57,74.37,67.5785,74.076,72.4826,DOWN,0
2014-08-28,74.42,74.34,67.6658,74.194,72.5626,UP,1
2014-08-29,74.68,74.59,67.747,74.4,72.6246,DOWN,0
2014-09-02,74.58,74.95,67.8284,74.536,72.6796,DOWN,0
2014-09-03,74.55,74.9,67.9077,74.56,72.74,DOWN,0
2014-09-04,74.12,74.74,67.9839,74.47,72.7946,UP,1
2014-09-05,74.3,74.1,68.059,74.446,72.8434,UP,1
2014-09-08,74.43,74.25,68.1397,74.396,72.8998,DOWN,0
2014-09-09,74.29,74.5,68.2219,74.338,72.9266,DOWN,0
2014-09-10,74.21,74.51,68.3086,74.27,72.9644,UP,1
2014-09-11,74.31,74.01,68.3974,74.308,72.9874,DOWN,0
2014-09-12,74.07,74.4,68.46,74.262,72.9968,DOWN,0
2014-09-15,73.93,74.14,68.5267,74.162,73.009,UP,1
2014-09-16,74.24,73.67,68.5985,74.152,73.0282,DOWN,0
2014-09-17,73.93,73.89,68.6705,74.096,73.0506,UP,1
2014-09-18,74.71,74.01,68.748,74.176,73.0804,UP,1
2014-09-19,74.88,75.08,68.83,74.338,73.1172,DOWN,0
2014-09-22,74.76,74.72,68.9174,74.504,73.1508,DOWN,0
2014-09-23,74.01,74.55,69.0018,74.458,73.1596,UP,1
2014-09-24,74.94,74.01,69.0852,74.66,73.1932,DOWN,0
2014-09-25,73.77,74.86,69.1433,74.472,73.1922,DOWN,0
2014-09-26,73.4,73.86,69.203,74.176,73.1922,UP,1
2014-09-29,73.48,73.0,69.2673,73.92,73.1848,DOWN,0
2014-09-30,73.14,73.42,69.332,73.746,73.2274,DOWN,0
2014-10-01,72.78,73.3,69.3944,73.314,73.2496,UP,1
2014-10-02,73.74,72.99,69.463,73.308,73.291,UP,1
2014-10-03,74.45,74.04,69.5342,73.518,73.3422,DOWN,0
2014-10-06,73.81,74.48,69.5919,73.584,73.3892,DOWN,0
2014-10-07,73.13,73.38,69.6491,73.582,73.4168,UP,1
2014-10-08,75.01,73.06,69.7109,74.028,73.4904,DOWN,0
2014-10-09,73.99,75.04,69.7646,74.078,73.5438,DOWN,0
2014-10-10,73.42,74.05,69.8154,73.872,73.6034,UP,1
2014-10-13,73.56,73.31,69.8663,73.822,73.647,UP,1
2014-10-14,73.59,73.71,69.9174,73.914,73.6758,DOWN,0
2014-10-15,72.74,73.0,69.9647,73.46,73.7004,DOWN,0
2014-10-16,72.03,71.89,70.008,73.068,73.7106,UP,1
2014-10-17,72.75,72.66,70.0478,72.934,73.7358,UP,1
2014-10-20,73.56,72.75,70.0933,72.934,73.77,UP,1
2014-10-21,75.5,74.12,70.1468,73.316,73.8442,DOWN,0
2014-10-22,75.28,76.0,70.1972,73.824,73.909,UP,1
2014-10-23,76.25,76.33,70.2512,74.668,73.9856,UP,1
2014-10-24,76.73,76.29,70.3067,75.464,74.0582,DOWN,0
2014-10-27,76.7,76.75,70.3665,76.092,74.15,UP,1
2014-10-28,77.58,76.81,70.432,76.508,74.233,DOWN,0
2014-10-29,77.37,77.68,70.494,76.926,74.3044,UP,1
2014-10-30,77.62,77.05,70.5597,77.2,74.3824,UP,1
2014-10-31,78.07,78.33,70.6268,77.468,74.4672,DOWN,0
2014-11-03,78.03,78.08,70.6928,77.734,74.5548,DOWN,0
2014-11-04,77.84,77.83,70.7559,77.786,74.6336,DOWN,0
2014-11-05,77.51,78.06,70.811,77.814,74.6952,UP,1
2014-11-06,78.03,77.45,70.8732,77.896,74.7644,DOWN,0
2014-11-07,74.49,74.28,70.9246,77.18,74.7658,UP,1
2014-11-10,74.72,74.48,70.9784,76.518,74.7666,UP,1
2014-11-11,76.13,75.02,71.0374,76.176,74.7976,UP,1
2014-11-12,76.72,76.0,71.1015,76.018,74.841,UP,1
2014-11-13,77.04,77.17,71.1622,75.82,74.8994,DOWN,0
2014-11-14,75.66,77.0,71.2158,76.054,74.9266,DOWN,0
2014-11-17,75.51,75.78,71.2781,76.212,74.9482,DOWN,0
2014-11-18,75.23,75.42,71.3406,76.032,74.967,DOWN,0
2014-11-19,75.12,75.24,71.4002,75.712,74.9852,UP,1
2014-11-20,75.13,74.99,71.4571,75.33,75.0016,DOWN,0
2014-11-21,74.54,75.71,71.5117,75.106,75.011,DOWN,0
2014-11-24,74.49,74.54,71.565,74.902,75.0222,UP,1
2014-11-25,75.06,74.5,71.6186,74.868,75.0386,UP,1
2014-11-26,76.1,75.23,71.6674,75.064,75.082,UP,1
2014-11-28,76.53,76.25,71.7188,75.344,75.1184,DOWN,0
2014-12-01,76.01,76.47,71.767,75.638,75.141,DOWN,0
2014-12-02,75.7,76.0,71.8113,75.88,75.1598,DOWN,0
2014-12-03,75.69,75.59,71.8594,76.006,75.1934,DOWN,0
2014-12-04,75.3,75.65,71.907,75.846,75.2006,UP,1
2014-12-05,75.63,75.3,71.9545,75.666,75.2378,UP,1
2014-12-08,75.87,75.65,71.9964,75.638,75.2872,DOWN,0
2014-12-09,75.15,75.3,72.0374,75.528,75.3206,DOWN,0
2014-12-10,74.45,75.21,72.0721,75.28,75.3468,UP,1
2014-12-11,74.51,74.75,72.1046,75.122,75.3814,DOWN,0
2014-12-12,73.4,74.16,72.1279,74.676,75.3746,DOWN,0
2014-12-15,72.86,73.5,72.1504,74.074,75.3428,DOWN,0
2014-12-16,72.77,72.69,72.1705,73.598,75.322,UP,1
2014-12-17,74.33,72.81,72.2003,73.574,75.346,UP,1
2014-12-18,75.2,75.15,72.2325,73.712,75.3498,UP,1
2014-12-19,75.94,75.41,72.2683,74.22,75.3888,UP,1
2014-12-22,76.35,76.0,72.3078,74.918,75.4474,DOWN,0
2014-12-23,75.99,76.4,72.3443,75.562,75.496,UP,1
2014-12-24,76.06,76.0,72.3829,75.908,75.5454,UP,1
2014-12-26,76.22,76.07,72.4234,76.112,75.615,DOWN,0
2014-12-29,76.1,76.06,72.4629,76.144,75.6964,DOWN,0
2014-12-30,76.0,76.0,72.5005,76.074,75.7614,DOWN,0
2014-12-31,75.74,76.19,72.5331,76.024,75.805,UP,1
2015-01-02,75.83,75.84,72.5633,75.978,75.8116,DOWN,0
2015-01-05,74.7,75.36,72.5878,75.674,75.8,DOWN,0
2015-01-06,73.62,74.89,72.6069,75.178,75.7474,UP,1
2015-01-07,74.29,73.87,72.636,74.836,75.6986,UP,1
2015-01-08,75.77,74.87,72.6718,74.842,75.68,DOWN,0
2015-01-09,75.22,76.14,72.7034,74.72,75.6328,DOWN,0
2015-01-12,74.42,75.45,72.7336,74.664,75.5738,UP,1
2015-01-13,74.54,74.87,72.764,74.848,75.5122,UP,1
2015-01-14,74.69,73.74,72.7932,74.928,75.4446,DOWN,0
2015-01-15,74.46,74.75,72.8188,74.666,75.3732,UP,1
2015-01-16,75.05,74.4,72.8487,74.632,75.3174,UP,1
2015-01-20,75.21,75.52,72.8769,74.79,75.2714,UP,1
2015-01-21,75.73,74.87,72.9152,75.028,75.2254,UP,1
2015-01-22,76.15,75.98,72.9592,75.32,75.2586,DOWN,0
2015-01-23,75.85,76.12,72.9962,75.598,75.2812,UP,1
2015-01-26,76.19,75.77,73.031,75.826,75.2824,DOWN,0
2015-01-27,76.04,75.71,73.0715,75.992,75.2688,DOWN,0
2015-01-28,75.52,76.24,73.1126,75.95,75.2384,UP,1
2015-01-29,76.14,75.73,73.1542,75.948,75.248,DOWN,0
2015-01-30,75.06,75.69,73.1874,75.79,75.239,UP,1
2015-02-02,75.57,75.07,73.2195,75.666,75.2458,UP,1
2015-02-03,75.6,75.56,73.2499,75.578,75.2554,UP,1
2015-02-04,75.96,75.22,73.2816,75.666,75.272,UP,1
2015-02-05,76.77,76.08,73.3178,75.792,75.3166,DOWN,0
2015-02-06,75.57,76.93,73.3485,75.894,75.3382,DOWN,0
2015-02-09,74.67,75.25,73.375,75.714,75.3304,UP,1
2015-02-10,75.77,75.0,73.406,75.748,75.3238,UP,1
2015-02-11,75.95,76.02,73.4396,75.746,75.3122,UP,1
2015-02-12,76.39,76.15,73.473,75.67,75.3198,DOWN,0
2015-02-13,73.1,75.0,73.492,75.176,75.2678,DOWN,0
2015-02-17,72.78,72.98,73.5062,74.798,75.2096,UP,1
2015-02-18,73.28,72.61,73.5357,74.3,75.1692,DOWN,0
2015-02-19,73.24,72.59,73.5663,73.758,75.1214,UP,1
2015-02-20,73.76,73.02,73.5991,73.232,75.0792,UP,1
2015-02-23,73.86,73.65,73.6295,73.384,75.0534,DOWN,0
2015-02-24,72.93,73.75,73.6575,73.414,75.023,UP,1
2015-02-25,73.93,73.11,73.6884,73.544,75.0114,UP,1
2015-02-26,74.3,74.04,73.7195,73.756,75.0294,UP,1
2015-02-27,74.6,74.11,73.7531,73.924,75.0642,UP,1
2015-03-02,75.56,74.56,73.7925,74.264,75.12,UP,1
2015-03-03,75.89,75.39,73.8333,74.856,75.1512,UP,1
2015-03-04,76.75,75.71,73.8794,75.42,75.1822,UP,1
2015-03-05,76.93,76.53,73.9267,75.946,75.202,UP,1
2015-03-06,77.63,76.69,73.9772,76.552,75.2276,UP,1
2015-03-09,78.0,77.58,74.0255,77.04,75.2678,UP,1
2015-03-10,78.1,77.14,74.0752,77.482,75.3086,UP,1
2015-03-11,79.41,78.39,74.1283,78.014,75.3724,UP,1
2015-03-12,79.7,79.7,74.18,78.568,75.4444,UP,1
2015-03-13,80.81,79.8,74.2381,79.204,75.5406,UP,1
2015-03-16,81.41,81.08,74.2956,79.886,75.654,DOWN,0
2015-03-17,81.11,81.0,74.3482,80.488,75.7596,UP,1
2015-03-18,81.64,81.18,74.4004,80.934,75.8984,DOWN,0
2015-03-19,81.44,81.42,74.4502,81.282,76.0548,UP,1
2015-03-20,81.86,81.92,74.501,81.492,76.2062,UP,1
2015-03-23,82.84,81.9,74.5549,81.778,76.3476,DOWN,0
2015-03-24,82.19,82.59,74.6063,81.994,76.487,DOWN,0
2015-03-25,81.05,82.29,74.6519,81.876,76.6196,UP,1
2015-03-26,81.07,80.87,74.6988,81.802,76.7502,UP,1
2015-03-27,81.83,81.0,74.7525,81.796,76.893,UP,1
2015-03-30,82.17,82.31,74.8087,81.662,77.0472,DOWN,0
2015-03-31,81.28,81.76,74.8611,81.48,77.1718,DOWN,0
2015-04-01,80.05,81.25,74.9075,81.28,77.2686,UP,1
2015-04-02,80.59,80.31,74.9596,81.184,77.3658,UP,1
2015-04-06,81.47,80.57,75.0148,81.112,77.4722,UP,1
2015-04-07,81.86,81.75,75.0662,81.05,77.5924,DOWN,0
2015-04-08,81.74,82.14,75.1158,81.142,77.7034,DOWN,0
2015-04-09,81.52,81.61,75.1657,81.436,77.813,UP,1
2015-04-10,81.9,81.48,75.2183,81.698,77.9406,DOWN,0
2015-04-13,81.76,81.9,75.2678,81.756,78.053,UP,1
2015-04-14,82.01,82.0,75.3198,81.786,78.192,DOWN,0
2015-04-15,81.61,82.07,75.3631,81.76,78.3128,UP,1
2015-04-16,82.13,81.72,75.4121,81.882,78.4434,DOWN,0
2015-04-17,81.26,81.5,75.4526,81.754,78.5494,UP,1
2015-04-20,81.84,81.71,75.4938,81.77,78.6508,UP,1
2015-04-21,83.12,82.24,75.5428,81.992,78.8018,UP,1
2015-04-22,83.22,83.14,75.5925,82.314,78.9728,UP,1
2015-04-23,83.41,83.15,75.6455,82.57,79.1256,UP,1
2015-04-24,83.91,83.5,75.699,83.1,79.2848,DOWN,0
2015-04-27,83.79,85.1,75.7527,83.49,79.4328,DOWN,0
2015-04-28,83.59,83.69,75.8053,83.584,79.6426,DOWN,0
2015-04-29,82.64,83.26,75.8506,83.468,79.8398,DOWN,0
2015-04-30,81.1,82.49,75.8898,83.006,79.9962,UP,1
2015-05-01,82.4,81.69,75.9327,82.704,80.1794,DOWN,0
2015-05-04,82.34,82.69,75.9774,82.414,80.351,DOWN,0
2015-05-05,81.51,80.58,76.0157,81.998,80.504,DOWN,0
2015-05-06,81.41,81.92,76.0677,81.752,80.6736,UP,1
2015-05-07,81.76,81.33,76.1182,81.884,80.8302,UP,1
2015-05-08,82.17,82.49,76.1707,81.838,80.9876,DOWN,0
2015-05-11,81.59,82.18,76.2192,81.688,81.1274,DOWN,0
2015-05-12,80.92,81.07,76.2665,81.57,81.2346,UP,1
2015-05-13,80.98,81.27,76.3126,81.484,81.3364,UP,1
2015-05-14,81.86,81.4,76.3653,81.504,81.4386,DOWN,0
2015-05-15,81.48,81.89,76.4161,81.366,81.5296,UP,1
2015-05-18,82.7,81.61,76.4774,81.588,81.631,UP,1
2015-05-19,83.2,83.0,76.5365,82.044,81.735,UP,1
2015-05-20,83.69,83.09,76.5942,82.586,81.8468,DOWN,0
2015-05-21,83.49,83.46,76.6541,82.912,81.9284,UP,1
2015-05-22,84.09,83.39,76.7169,83.434,82.0162,DOWN,0
2015-05-26,83.75,84.02,76.7782,83.644,82.075,UP,1
2015-05-27,84.06,83.81,76.8393,83.816,82.128,UP,1
2015-05-28,84.23,84.01,76.9015,83.924,82.1904,DOWN,0
2015-05-29,83.78,84.18,76.9602,83.982,82.2332,UP,1
2015-06-01,83.88,83.94,77.0175,83.94,82.282,DOWN,0
2015-06-02,83.82,83.84,77.0711,83.954,82.3212,UP,1
2015-06-03,83.96,84.0,77.1303,83.934,82.3436,DOWN,0
2015-06-04,82.6,83.63,77.1762,83.608,82.3518,DOWN,0
2015-06-05,82.54,82.38,77.2199,83.36,82.3816,DOWN,0
2015-06-08,81.87,82.31,77.2606,82.958,82.3976,DOWN,0
2015-06-09,81.49,82.0,77.2989,82.492,82.3908,UP,1
2015-06-10,81.68,81.75,77.3391,82.036,82.381,UP,1
2015-06-11,82.19,82.02,77.3805,81.954,82.3992,DOWN,0
2015-06-12,81.4,81.74,77.4154,81.726,82.4262,DOWN,0
2015-06-15,81.28,81.04,77.4489,81.608,82.44,UP,1
2015-06-16,81.51,81.21,77.4844,81.612,82.4408,DOWN,0
2015-06-17,81.07,81.7,77.5163,81.49,82.425,UP,1
2015-06-18,81.45,81.45,77.5507,81.342,82.4192,UP,1
2015-06-19,82.19,81.44,77.5889,81.5,82.4326,DOWN,0
2015-06-22,82.13,83.33,77.6289,81.67,82.4372,DOWN,0
2015-06-23,81.57,82.11,77.6653,81.682,82.4334,DOWN,0
2015-06-24,80.19,81.55,77.6941,81.506,82.397,UP,1
2015-06-25,80.91,80.57,77.7272,81.398,82.383,UP,1
2015-06-26,81.08,80.98,77.7615,81.176,82.362,DOWN,0
2015-06-29,79.61,80.21,77.788,80.672,82.329,DOWN,0
2015-06-30,79.47,79.97,77.815,80.252,82.2816,DOWN,0
2015-07-01,79.32,79.96,77.842,80.078,82.2056,DOWN,0
2015-07-02,78.94,79.54,77.8655,79.684,82.12,UP,1
2015-07-06,79.55,78.53,77.8936,79.378,82.0428,UP,1
2015-07-07,79.66,79.94,77.9183,79.388,81.9578,DOWN,0
2015-07-08,78.81,79.16,77.938,79.256,81.8582,UP,1
2015-07-09,78.82,79.75,77.9583,79.156,81.7628,UP,1
2015-07-10,79.3,79.5,77.9847,79.228,81.696,UP,1
2015-07-13,79.5,79.71,78.0075,79.218,81.664,UP,1
2015-07-14,80.07,79.71,78.039,79.3,81.6174,DOWN,0
2015-07-15,79.67,80.26,78.0704,79.472,81.564,UP,1
2015-07-16,79.84,79.99,78.1022,79.676,81.5306,UP,1
2015-07-17,79.97,79.84,78.1363,79.81,81.5018,DOWN,0
2015-07-20,79.88,79.97,78.1718,79.886,81.4642,DOWN,0
2015-07-21,79.62,80.0,78.2012,79.796,81.4132,UP,1
2015-07-22,80.06,79.66,78.2293,79.874,81.3826,UP,1
2015-07-23,80.13,80.29,78.2609,79.932,81.3668,DOWN,0
2015-07-24,79.39,79.91,78.2922,79.816,81.335,DOWN,0
2015-07-27,78.43,79.2,78.3093,79.526,81.2664,UP,1
2015-07-28,79.02,78.6,78.3344,79.406,81.2172,UP,1
2015-07-29,79.07,79.16,78.3627,79.208,81.1446,DOWN,0
2015-07-30,78.63,79.05,78.388,78.908,81.0532,UP,1
2015-07-31,79.03,78.63,78.4152,78.836,80.96,UP,1
2015-08-03,79.71,79.07,78.4501,79.092,80.8844,UP,1
2015-08-04,80.2,79.92,78.4909,79.328,80.8066,UP,1
2015-08-05,80.49,79.99,78.5296,79.612,80.7414,UP,1
2015-08-06,81.14,80.49,78.5675,80.114,80.683,DOWN,0
2015-08-07,81.02,80.99,78.5951,80.512,80.6188,UP,1
2015-08-10,81.05,81.33,78.624,80.78,80.5642,DOWN,0
2015-08-11,80.77,80.72,78.6466,80.894,80.502,DOWN,0
2015-08-12,79.95,80.23,78.6627,80.786,80.4246,DOWN,0
2015-08-13,79.65,79.81,78.6774,80.488,80.3384,UP,1
2015-08-14,80.28,79.71,78.6909,80.34,80.292,DOWN,0
2015-08-17,80.28,79.95,78.7055,80.186,80.2468,DOWN,0
2015-08-18,80.0,80.25,78.7174,80.032,80.2094,UP,1
2015-08-19,80.08,79.94,78.7274,80.058,80.1812,DOWN,0
2015-08-20,78.53,79.51,78.7299,79.834,80.1182,DOWN,0
2015-08-21,75.99,78.04,78.7207,78.976,79.9942,DOWN,0
2015-08-24,74.08,76.0,78.7035,77.736,79.8478,UP,1
2015-08-25,74.33,75.27,78.685,76.602,79.7088,UP,1
2015-08-26,76.12,75.18,78.6932,75.81,79.601,UP,1
2015-08-27,76.65,76.56,78.7028,75.434,79.5126,DOWN,0
2015-08-28,76.29,76.46,78.7036,75.494,79.4094,DOWN,0
2015-08-31,75.64,76.21,78.6982,75.806,79.2784,DOWN,0
2015-09-01,74.05,74.08,78.6833,75.75,79.1168,UP,1
2015-09-02,75.12,74.54,78.6806,75.55,78.9878,UP,1
2015-09-03,75.44,75.28,78.6802,75.308,78.8928,DOWN,0
2015-09-04,74.55,74.46,78.6768,74.96,78.7656,UP,1
2015-09-08,75.46,75.48,78.6785,74.924,78.6532,DOWN,0
2015-09-09,74.74,75.96,78.6766,75.062,78.5558,DOWN,0
2015-09-10,74.64,74.56,78.6771,74.966,78.4592,UP,1
2015-09-11,75.0,74.38,78.6796,74.878,78.3728,DOWN,0
2015-09-14,74.77,75.23,78.6782,74.922,78.2894,UP,1
2015-09-15,75.15,74.91,78.6734,74.86,78.2014,UP,1
2015-09-16,75.82,75.19,78.6699,75.076,78.1246,DOWN,0
2015-09-17,75.77,75.76,78.6687,75.302,78.0638,DOWN,0
2015-09-18,74.99,75.18,78.6651,75.3,77.9872,UP,1
2015-09-21,76.02,75.22,78.6668,75.55,77.9216,DOWN,0
2015-09-22,75.36,75.34,78.6671,75.592,77.8388,UP,1
2015-09-23,75.52,75.24,78.6665,75.532,77.7478,DOWN,0
2015-09-24,74.35,74.96,78.6589,75.248,77.6414,DOWN,0
2015-09-25,72.26,74.58,78.6445,74.702,77.4898,DOWN,0
2015-09-28,70.93,71.98,78.6269,73.684,77.309,UP,1
2015-09-29,71.18,70.89,78.6102,72.848,77.135,UP,1
2015-09-30,72.33,71.63,78.6049,72.21,76.9892,DOWN,0
2015-10-01,72.05,72.33,78.6008,71.75,76.829,UP,1
2015-10-02,72.9,71.66,78.6015,71.878,76.6844,UP,1
2015-10-05,73.36,73.35,78.5966,72.364,76.5638,DOWN,0
2015-10-06,72.15,73.33,78.5814,72.558,76.4382,UP,1
2015-10-07,73.19,72.45,78.5676,72.73,76.3216,DOWN,0
2015-10-08,73.1,73.35,78.5514,72.94,76.2022,UP,1
2015-10-09,73.16,73.19,78.5372,72.992,76.0928,UP,1
2015-10-12,73.64,72.95,78.5251,73.048,75.985,DOWN,0
2015-10-13,73.35,73.45,78.5108,73.288,75.8578,DOWN,0
2015-10-14,73.24,73.57,78.4965,73.298,75.7186,UP,1
2015-10-15,75.23,73.31,78.4926,73.724,75.6134,UP,1
2015-10-16,76.5,75.6,78.4964,74.392,75.5206,DOWN,0
2015-10-19,76.33,76.32,78.4989,74.93,75.4268,DOWN,0
2015-10-20,76.19,76.33,78.5064,75.498,75.3296,UP,1
2015-10-21,76.46,76.56,78.5206,76.142,75.2434,DOWN,0
2015-10-22,74.98,76.59,78.524,76.092,75.144,UP,1
