ticker,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-12-27,46.46,46.35,45.7598,47.222,47.0159,DOWN,0
2012-12-28,45.855,46.165,45.7781,46.769,46.9626,UP,1
2012-12-31,46.4,45.75,45.8001,46.525,46.9103,UP,1
2013-01-02,47.025,47.295,45.823,46.404,46.8659,DOWN,0
2013-01-03,47.0,46.835,45.8467,46.548,46.8163,UP,1
2013-01-04,47.44,47.16,45.8742,46.744,46.7892,UP,1
2013-01-07,47.72,47.325,45.9017,47.117,46.7647,UP,1
2013-01-08,48.005,47.8,45.9304,47.438,46.7549,UP,1
2013-01-09,48.57,48.25,45.9642,47.747,46.7658,UP,1
2013-01-10,48.63,48.845,45.9962,48.073,46.776,DOWN,0
2013-01-11,48.55,48.71,46.0237,48.295,46.7894,DOWN,0
2013-01-14,47.98,48.585,46.0482,48.347,46.787,DOWN,0
2013-01-15,47.475,47.875,46.0686,48.241,46.7822,DOWN,0
2013-01-16,47.195,47.375,46.0879,47.966,46.7797,DOWN,0
2013-01-17,47.165,47.365,46.1051,47.673,46.784,DOWN,0
2013-01-18,46.625,47.125,46.1205,47.288,46.7776,UP,1
2013-01-22,47.745,46.715,46.1405,47.241,46.8036,DOWN,0
2013-01-23,47.62,47.625,46.1612,47.27,46.8569,UP,1
2013-01-24,48.315,47.625,46.1854,47.494,46.9277,UP,1
2013-01-25,49.73,48.425,46.2189,48.007,47.0252,UP,1
2013-01-28,49.825,49.4,46.2571,48.647,47.1218,DOWN,0
2013-01-29,48.71,46.745,46.2883,48.84,47.2028,DOWN,0
2013-01-30,48.08,48.705,46.3132,48.932,47.2668,DOWN,0
2013-01-31,47.605,47.765,46.3386,48.79,47.3157,DOWN,0
2013-02-01,47.23,47.82,46.3638,48.29,47.3341,DOWN,0
2013-02-04,46.81,47.035,46.3812,47.687,47.3508,UP,1
2013-02-05,46.9,46.985,46.3965,47.325,47.3701,UP,1
2013-02-06,46.95,46.845,46.4108,47.099,47.3686,DOWN,0
2013-02-07,46.95,47.0,46.4295,46.968,47.3683,DOWN,0
2013-02-08,46.785,46.95,46.4505,46.879,47.381,DOWN,0
2013-02-11,46.78,46.9,46.4707,46.873,47.4024,DOWN,0
2013-02-12,46.465,46.935,46.4874,46.786,47.3991,DOWN,0
2013-02-13,46.04,46.595,46.5005,46.604,47.3852,DOWN,0
2013-02-14,45.84,46.03,46.5092,46.382,47.3804,DOWN,0
2013-02-15,45.6,45.8,46.5174,46.145,47.3692,UP,1
2013-02-19,45.98,45.61,46.5253,45.985,47.362,UP,1
2013-02-20,46.035,45.865,46.533,45.899,47.3517,DOWN,0
2013-02-21,45.605,45.855,46.5392,45.812,47.3287,UP,1
2013-02-22,46.1,45.835,46.5518,45.864,47.3125,DOWN,0
2013-02-25,46.1,46.205,46.56,45.964,47.2895,DOWN,0
2013-02-26,45.65,46.14,46.5655,45.898,47.2466,UP,1
2013-02-27,46.275,45.66,46.5767,45.946,47.2217,DOWN,0
2013-02-28,46.06,46.385,46.5864,46.037,47.1861,DOWN,0
2013-03-01,45.625,45.915,46.5943,45.942,47.1394,DOWN,0
2013-03-04,45.575,45.52,46.6054,45.837,47.0905,UP,1
2013-03-05,46.625,45.85,46.6214,46.032,47.0671,DOWN,0
2013-03-06,46.065,46.78,46.6369,45.99,47.026,DOWN,0
2013-03-07,45.51,46.0,46.6541,45.88,46.9838,UP,1
2013-03-08,45.73,45.53,46.6774,45.901,46.9458,UP,1
2013-03-11,45.915,45.755,46.6961,45.969,46.9385,DOWN,0
2013-03-12,45.755,45.79,46.7138,45.795,46.9244,UP,1
2013-03-13,45.83,45.78,46.7309,45.748,46.9239,UP,1
2013-03-14,46.36,45.82,46.7471,45.918,46.9231,DOWN,0
2013-03-15,46.225,46.29,46.763,46.017,46.9071,DOWN,0
2013-03-18,45.595,45.725,46.7734,45.953,46.879,UP,1
2013-03-19,45.68,45.71,46.7882,45.938,46.8438,UP,1
2013-03-20,45.785,45.745,46.805,45.929,46.8051,UP,1
2013-03-21,45.8,45.6,46.8292,45.817,46.761,UP,1
2013-03-22,46.035,45.86,46.8531,45.779,46.7103,DOWN,0
2013-03-25,45.63,46.2,46.8719,45.786,46.6503,UP,1
2013-03-26,46.14,45.885,46.8894,45.878,46.6021,UP,1
2013-03-27,46.445,45.985,46.9093,46.01,46.5714,DOWN,0
2013-03-28,46.195,46.435,46.9262,46.089,46.5458,DOWN,0
2013-04-01,45.415,46.03,46.9406,45.965,46.5102,UP,1
2013-04-02,45.5,45.47,46.9544,45.939,46.4769,DOWN,0
2013-04-03,44.535,45.405,46.9635,45.618,46.4351,UP,1
2013-04-04,44.815,44.675,46.9676,45.292,46.3765,UP,1
2013-04-05,44.865,44.48,46.971,45.026,46.3214,UP,1
2013-04-08,45.195,44.855,46.9697,44.982,46.259,UP,1
2013-04-09,45.255,45.25,46.9606,44.933,46.1695,UP,1
2013-04-10,45.445,45.565,46.9507,45.115,46.0819,UP,1
2013-04-11,45.48,45.4,46.9493,45.248,46.0173,DOWN,0
2013-04-12,44.315,45.35,46.9378,45.138,45.942,DOWN,0
2013-04-15,43.86,44.1,46.9256,44.871,45.8671,UP,1
2013-04-16,44.82,44.17,46.9153,44.784,45.8189,DOWN,0
2013-04-17,44.48,44.545,46.8995,44.591,45.7723,UP,1
2013-04-18,44.66,44.505,46.8889,44.427,45.7275,UP,1
2013-04-19,45.28,44.75,46.8749,44.62,45.6941,DOWN,0
2013-04-22,45.0,45.41,46.8549,44.848,45.6551,DOWN,0
2013-04-23,43.325,41.92,46.8277,44.549,45.5859,DOWN,0
2013-04-24,42.135,43.225,46.7978,44.08,45.493,UP,1
2013-04-25,43.515,42.29,46.7766,43.851,45.434,UP,1
2013-04-26,43.965,43.53,46.7569,43.588,45.3925,UP,1
2013-04-29,44.18,44.115,46.7429,43.424,45.3593,DOWN,0
2013-04-30,43.98,44.29,46.7245,43.555,45.3269,DOWN,0
2013-05-01,42.62,43.76,46.7035,43.652,45.2597,DOWN,0
2013-05-02,42.2,42.755,46.6835,43.389,45.183,UP,1
2013-05-03,42.655,42.545,46.6701,43.127,45.124,UP,1
2013-05-06,42.9,42.795,46.6545,42.871,45.06,UP,1
2013-05-07,42.95,42.995,46.6391,42.665,44.997,UP,1
2013-05-08,43.68,42.87,46.6258,42.877,44.9576,DOWN,0
2013-05-09,43.41,43.5,46.6182,43.119,44.9003,UP,1
2013-05-10,43.88,43.47,46.6181,43.364,44.8567,DOWN,0
2013-05-13,43.5,43.86,46.6176,43.484,44.8142,UP,1
2013-05-14,44.385,43.77,46.6204,43.771,44.7904,DOWN,0
2013-05-15,43.765,44.25,46.6194,43.788,44.7332,DOWN,0
2013-05-16,43.3,43.79,46.6121,43.766,44.6779,DOWN,0
2013-05-17,43.2,43.47,46.6053,43.63,44.6317,DOWN,0
2013-05-20,42.825,43.075,46.599,43.495,44.5736,DOWN,0
2013-05-21,42.78,42.825,46.5931,43.174,44.5109,DOWN,0
2013-05-22,41.685,42.78,46.5828,42.758,44.4295,UP,1
2013-05-23,42.24,41.535,46.5689,42.546,44.3577,DOWN,0
2013-05-24,41.905,42.12,46.554,42.287,44.2686,UP,1
2013-05-28,42.235,42.225,46.5422,42.169,44.1888,DOWN,0
2013-05-29,41.85,42.0,46.5266,41.983,44.1139,DOWN,0
2013-05-30,41.605,41.995,46.5106,41.967,44.0324,DOWN,0
2013-05-31,41.22,41.48,46.4853,41.763,43.9411,UP,1
2013-06-03,41.465,41.39,46.4647,41.675,43.8544,UP,1
2013-06-04,41.845,41.58,46.4453,41.597,43.7706,DOWN,0
2013-06-05,41.79,41.885,46.4223,41.585,43.6938,UP,1
2013-06-06,42.025,41.855,46.398,41.669,43.6115,DOWN,0
2013-06-07,41.94,42.33,46.3718,41.813,43.5214,UP,1
2013-06-10,41.99,42.065,46.346,41.918,43.4373,UP,1
2013-06-11,42.53,42.885,46.3239,42.055,43.3796,UP,1
2013-06-12,42.965,42.815,46.3055,42.29,43.3289,UP,1
2013-06-13,44.68,43.015,46.2939,42.821,43.3318,DOWN,0
2013-06-14,44.64,44.75,46.2821,43.361,43.3283,UP,1
2013-06-17,45.44,45.045,46.274,44.051,43.3398,DOWN,0
2013-06-18,45.245,45.465,46.2624,44.594,43.3408,DOWN,0
2013-06-19,44.525,45.31,46.2479,44.906,43.3262,DOWN,0
2013-06-20,44.09,44.125,46.2318,44.788,43.2991,UP,1
2013-06-21,44.95,44.385,46.2189,44.85,43.2885,DOWN,0
2013-06-24,44.735,44.505,46.2008,44.709,43.2969,UP,1
2013-06-25,45.13,44.97,46.1842,44.686,43.3223,UP,1
2013-06-26,45.355,45.54,46.164,44.852,43.333,UP,1
2013-06-27,45.36,45.455,46.1445,45.106,43.3506,DOWN,0
2013-06-28,44.845,45.36,46.1231,45.085,43.3543,UP,1
2013-07-01,45.365,45.22,46.1054,45.211,43.356,DOWN,0
2013-07-02,44.925,45.425,46.0821,45.17,43.3545,DOWN,0
2013-07-03,44.365,44.95,46.0554,44.972,43.3753,UP,1
2013-07-05,45.53,44.735,46.0331,45.006,43.4432,UP,1
2013-07-08,45.55,45.52,46.0171,45.147,43.4839,UP,1
2013-07-09,46.27,45.8,46.0044,45.328,43.53,DOWN,0
2013-07-10,45.735,46.13,45.989,45.49,43.5611,UP,1
2013-07-11,46.63,46.33,45.9761,45.943,43.6141,UP,1
2013-07-12,46.945,46.63,45.9632,46.226,43.7006,UP,1
2013-07-15,48.04,47.8,45.953,46.724,43.8174,DOWN,0
2013-07-16,47.78,48.205,45.9421,47.026,43.9199,UP,1
2013-07-17,48.025,48.0,45.9348,47.484,44.0224,DOWN,0
2013-07-18,47.8,47.975,45.9248,47.718,44.1194,UP,1
2013-07-19,48.01,47.69,45.9165,47.931,44.206,UP,1
2013-07-22,48.71,47.895,45.9159,48.065,44.312,DOWN,0
2013-07-23,48.185,48.0,45.9125,48.146,44.3981,UP,1
2013-07-24,48.395,48.495,45.9091,48.22,44.496,UP,1
2013-07-25,48.685,48.215,45.905,48.397,44.582,DOWN,0
2013-07-26,48.3,48.64,45.8995,48.455,44.6727,UP,1
2013-07-29,48.865,48.01,45.8966,48.486,44.784,UP,1
2013-07-30,48.925,48.875,45.9019,48.634,44.8985,UP,1
2013-07-31,48.995,49.055,45.9077,48.754,45.0219,UP,1
2013-08-01,49.595,49.145,45.9134,48.936,45.1582,DOWN,0
2013-08-02,49.455,49.44,45.9208,49.167,45.3136,DOWN,0
2013-08-05,49.325,49.345,45.9249,49.259,45.4553,DOWN,0
2013-08-06,48.745,49.21,45.9235,49.223,45.5921,DOWN,0
2013-08-07,48.385,48.61,45.9192,49.101,45.7151,UP,1
2013-08-08,48.5,48.5,45.9143,48.882,45.8481,DOWN,0
2013-08-09,48.42,48.51,45.9124,48.675,45.9844,UP,1
2013-08-12,48.525,48.28,45.9103,48.515,46.1305,DOWN,0
2013-08-13,48.5,48.5,45.9104,48.466,46.2712,DOWN,0
2013-08-14,48.265,48.555,45.9116,48.442,46.3996,DOWN,0
2013-08-15,47.83,47.875,45.9101,48.308,46.5204,UP,1
2013-08-16,47.88,47.71,45.9101,48.2,46.6375,UP,1
2013-08-19,48.0,47.74,45.9096,48.095,46.7587,UP,1
2013-08-20,48.255,48.06,45.9123,48.046,46.884,DOWN,0
2013-08-21,47.935,48.03,45.9154,47.98,46.9921,UP,1
2013-08-22,48.57,48.155,45.9235,48.128,47.1042,UP,1
2013-08-23,48.645,48.755,45.932,48.281,47.1835,UP,1
2013-08-26,48.82,48.595,45.9439,48.445,47.2671,DOWN,0
2013-08-27,47.77,48.41,45.9579,48.348,47.3137,DOWN,0
2013-08-28,47.64,47.67,45.9723,48.289,47.3616,DOWN,0
2013-08-29,47.585,47.65,45.9859,48.092,47.4228,DOWN,0
2013-08-30,46.91,47.425,45.9955,47.745,47.4792,DOWN,0
2013-09-03,46.595,47.13,46.0052,47.3,47.5121,UP,1
2013-09-04,47.67,46.545,46.0191,47.28,47.5708,DOWN,0
2013-09-05,47.625,47.0,46.0314,47.277,47.6207,UP,1
2013-09-06,47.7,47.81,46.0384,47.3,47.6676,UP,1
2013-09-09,48.205,47.88,46.0495,47.559,47.7245,UP,1
2013-09-10,48.595,48.305,46.0628,47.959,47.7995,UP,1
2013-09-11,48.615,48.4,46.0708,48.148,47.8645,DOWN,0
2013-09-12,48.18,48.6,46.0769,48.259,47.9296,UP,1
2013-09-13,48.369,48.175,46.088,48.3928,48.0097,UP,1
2013-09-16,48.52,48.545,46.102,48.4558,48.0695,UP,1
2013-09-17,49.035,48.6,46.114,48.5438,48.1392,UP,1
2013-09-18,49.174,49.02,46.1262,48.6556,48.1973,DOWN,0
2013-09-19,49.04,49.275,46.141,48.8276,48.2634,UP,1
2013-09-20,49.23,49.13,46.1564,48.9998,48.3154,UP,1
2013-09-23,49.595,49.025,46.1727,49.2148,48.3684,DOWN,0
2013-09-24,49.005,49.71,46.1849,49.2088,48.3877,DOWN,0
2013-09-25,48.845,48.925,46.1954,49.143,48.409,UP,1
2013-09-26,49.13,48.97,46.2065,49.161,48.4311,UP,1
2013-09-27,49.285,48.84,46.2167,49.172,48.4608,UP,1
2013-09-30,49.825,48.975,46.2268,49.218,48.4971,UP,1
2013-10-01,51.37,49.835,46.2461,49.691,48.5503,UP,1
2013-10-02,51.39,50.895,46.2638,50.2,48.6144,DOWN,0
2013-10-03,50.63,51.145,46.2772,50.5,48.6591,UP,1
2013-10-04,50.995,50.54,46.292,50.842,48.7053,DOWN,0
2013-10-07,50.8,50.61,46.3071,51.037,48.7553,DOWN,0
2013-10-08,50.605,50.905,46.3195,50.884,48.7901,UP,1
2013-10-09,50.675,50.905,46.3348,50.741,48.8251,UP,1
2013-10-10,51.575,51.165,46.3545,50.93,48.8767,UP,1
2013-10-11,52.085,51.59,46.3835,51.148,48.9265,UP,1
2013-10-14,53.09,51.86,46.4167,51.606,48.9992,DOWN,0
2013-10-15,52.59,52.84,46.4503,52.003,49.0645,UP,1
2013-10-16,52.9,52.775,46.4828,52.448,49.1476,UP,1
2013-10-17,53.12,52.62,46.5133,52.757,49.2423,UP,1
2013-10-18,53.235,53.18,46.5445,52.987,49.337,DOWN,0
2013-10-21,52.985,53.16,46.5722,52.966,49.4283,DOWN,0
2013-10-22,51.615,52.92,46.5917,52.771,49.4901,UP,1
2013-10-23,52.47,51.175,46.614,52.685,49.5695,DOWN,0
2013-10-24,51.975,52.355,46.631,52.456,49.6437,UP,1
2013-10-25,52.3,51.95,46.6494,52.269,49.7331,UP,1
2013-10-28,53.705,52.185,46.6752,52.413,49.8496,UP,1
2013-10-29,54.15,53.77,46.706,52.92,49.9726,DOWN,0
2013-10-30,53.915,54.085,46.7382,53.209,50.0858,UP,1
2013-10-31,53.93,53.815,46.7719,53.6,50.2057,UP,1
2013-11-01,54.1,54.0,46.8066,53.96,50.3163,UP,1
2013-11-04,54.415,56.555,46.8455,54.102,50.4317,DOWN,0
2013-11-05,54.34,54.06,46.8785,54.14,50.5421,DOWN,0
2013-11-06,54.32,54.685,46.912,54.221,50.6731,DOWN,0
2013-11-07,54.28,54.635,46.9418,54.291,50.8059,UP,1
2013-11-08,54.805,54.4,46.9672,54.432,50.9503,DOWN,0
2013-11-11,54.24,54.52,46.9893,54.397,51.0969,DOWN,0
2013-11-12,53.35,54.0,47.0125,54.199,51.232,DOWN,0
2013-11-13,52.96,53.315,47.0369,53.927,51.3378,UP,1
2013-11-14,53.225,53.13,47.065,53.716,51.4498,UP,1
2013-11-15,53.5,53.465,47.0963,53.455,51.5658,DOWN,0
2013-11-18,53.045,53.7,47.1275,53.216,51.6626,UP,1
2013-11-19,53.535,53.015,47.1607,53.253,51.7614,UP,1
2013-11-20,53.675,53.475,47.1943,53.396,51.8626,UP,1
2013-11-21,53.755,53.895,47.2283,53.502,51.9741,DOWN,0
2013-11-22,52.745,53.92,47.2581,53.351,52.0616,DOWN,0
2013-11-25,52.695,53.01,47.2877,53.281,52.1451,DOWN,0
2013-11-26,52.265,52.665,47.3167,53.027,52.2097,DOWN,0
2013-11-27,52.24,52.49,47.3477,52.74,52.271,DOWN,0
2013-11-29,52.08,52.42,47.3789,52.405,52.3318,UP,1
2013-12-02,52.51,51.98,47.4134,52.358,52.3974,DOWN,0
2013-12-03,52.48,52.285,47.4459,52.315,52.4551,DOWN,0
2013-12-04,52.19,52.16,47.4767,52.3,52.5188,DOWN,0
2013-12-05,52.0,52.135,47.5087,52.252,52.5819,DOWN,0
2013-12-06,52.0,52.335,47.5382,52.236,52.6393,UP,1
2013-12-09,52.06,52.0,47.568,52.146,52.6948,DOWN,0
2013-12-10,51.75,51.945,47.5985,52.0,52.7333,DOWN,0
2013-12-11,51.075,51.875,47.6225,51.777,52.7274,DOWN,0
2013-12-12,50.795,51.155,47.6462,51.536,52.7155,UP,1
2013-12-13,51.135,50.705,47.6737,51.363,52.7256,UP,1
2013-12-16,51.715,51.46,47.7044,51.294,52.74,UP,1
2013-12-17,52.17,51.83,47.7321,51.378,52.7674,DOWN,0
2013-12-18,52.0,52.37,47.7618,51.563,52.7953,DOWN,0
2013-12-19,51.905,51.715,47.7938,51.785,52.8199,UP,1
2013-12-20,52.605,51.91,47.8282,52.079,52.8405,UP,1
2013-12-23,52.67,52.875,47.8619,52.27,52.8522,UP,1
2013-12-24,53.0,52.595,47.8982,52.436,52.8504,DOWN,0
2013-12-26,52.86,53.08,47.9333,52.608,52.8558,UP,1
2013-12-27,53.385,53.01,47.9684,52.904,52.8655,DOWN,0
2013-12-30,53.345,53.28,48.004,53.052,52.87,DOWN,0
2013-12-31,53.185,53.59,48.042,53.155,52.869,DOWN,0
2014-01-02,52.515,52.995,48.0762,53.058,52.8596,UP,1
2014-01-03,53.145,52.795,48.113,53.115,52.8902,DOWN,0
2014-01-06,52.66,53.3,48.1473,52.97,52.894,UP,1
2014-01-07,53.93,52.835,48.1867,53.087,52.9331,UP,1
2014-01-08,54.155,53.98,48.2294,53.281,52.9702,UP,1
2014-01-09,54.49,54.175,48.2711,53.676,52.9859,UP,1
2014-01-10,54.525,54.5,48.3115,53.952,52.9934,DOWN,0
2014-01-13,54.19,54.26,48.3515,54.258,52.9989,UP,1
2014-01-14,55.005,54.44,48.3994,54.473,53.0204,UP,1
2014-01-15,56.055,54.995,48.4522,54.853,53.0595,UP,1
2014-01-16,56.255,56.005,48.5108,55.206,53.0963,UP,1
2014-01-17,56.79,56.11,48.5707,55.659,53.1453,UP,1
2014-01-21,57.09,56.915,48.6318,56.239,53.2007,UP,1
2014-01-22,57.29,57.17,48.6923,56.696,53.2609,UP,1
2014-01-23,57.3,56.98,48.7525,56.945,53.3108,DOWN,0
2014-01-24,56.64,57.18,48.8085,57.022,53.3588,DOWN,0
2014-01-27,56.455,56.715,48.8634,56.955,53.4209,UP,1
2014-01-28,56.555,56.615,48.9246,56.848,53.4928,UP,1
2014-01-29,56.725,56.035,48.9889,56.735,53.5628,UP,1
2014-01-30,56.878,56.155,49.0492,56.6506,53.6304,UP,1
2014-01-31,57.13,56.135,49.1124,56.7486,53.7121,DOWN,0
2014-02-03,54.545,56.845,49.1619,56.3666,53.7323,UP,1
2014-02-04,57.55,57.5,49.2232,56.5656,53.8098,UP,1
2014-02-05,58.115,57.25,49.2888,56.8436,53.897,UP,1
2014-02-06,58.525,58.4,49.3648,57.173,54.0126,UP,1
2014-02-07,59.445,58.9,49.4513,57.636,54.1476,UP,1
2014-02-10,60.44,59.555,49.536,58.815,54.3111,UP,1
2014-02-11,61.14,60.375,49.6218,59.533,54.4891,UP,1
2014-02-12,61.34,61.02,49.7076,60.178,54.6743,UP,1
2014-02-13,62.035,60.895,49.7979,60.88,54.8648,DOWN,0
2014-02-14,62.0,61.74,49.8948,61.391,55.0552,UP,1
2014-02-18,62.8,62.0,49.9978,61.863,55.2674,DOWN,0
2014-02-19,62.545,62.325,50.0973,62.144,55.4783,UP,1
2014-02-20,63.165,62.61,50.1986,62.509,55.7016,DOWN,0
2014-02-21,62.32,63.11,50.2954,62.566,55.9068,UP,1
2014-02-24,62.72,62.655,50.3906,62.71,56.1262,UP,1
2014-02-25,62.77,62.855,50.4874,62.704,56.3601,UP,1
2014-02-26,63.065,63.0,50.5834,62.808,56.6055,UP,1
2014-02-27,63.175,63.1,50.6817,62.81,56.8463,DOWN,0
2014-02-28,62.95,63.06,50.7746,62.936,57.071,DOWN,0
2014-03-03,62.29,62.345,50.8672,62.85,57.2734,UP,1
2014-03-04,63.045,63.025,50.9659,62.905,57.4943,DOWN,0
2014-03-05,63.0,63.215,51.0649,62.892,57.7162,UP,1
2014-03-06,63.335,63.19,51.1675,62.924,57.9308,UP,1
2014-03-07,63.365,63.53,51.2704,63.007,58.1447,UP,1
2014-03-10,63.775,63.08,51.3808,63.304,58.3602,UP,1
2014-03-11,63.795,64.01,51.4886,63.454,58.5789,UP,1
2014-03-12,64.13,63.405,51.5997,63.68,58.7938,DOWN,0
2014-03-13,63.045,64.28,51.7038,63.622,58.9878,UP,1
2014-03-14,63.955,62.795,51.8143,63.74,59.2032,DOWN,0
2014-03-17,61.84,63.995,51.9155,63.353,59.3897,UP,1
2014-03-18,62.47,62.045,52.0217,63.088,59.5762,DOWN,0
2014-03-19,61.87,62.355,52.1238,62.636,59.7604,DOWN,0
2014-03-20,61.77,61.945,52.2234,62.381,59.9172,DOWN,0
2014-03-21,60.875,61.995,52.3188,61.765,60.0516,DOWN,0
2014-03-24,60.865,61.16,52.413,61.57,60.1791,UP,1
2014-03-25,61.09,60.975,52.5088,61.294,60.3104,DOWN,0
2014-03-26,60.775,61.49,52.6027,61.075,60.4421,DOWN,0
2014-03-27,60.775,60.84,52.6939,60.876,60.5575,UP,1
2014-03-28,60.795,61.045,52.7831,60.86,60.6523,DOWN,0
2014-03-31,60.7,60.97,52.8632,60.827,60.7412,UP,1
2014-04-01,60.825,61.0,52.9441,60.774,60.8219,UP,1
2014-04-02,61.16,61.0,53.0227,60.851,60.9033,UP,1
2014-04-03,62.1,61.245,53.107,61.116,60.9995,DOWN,0
2014-04-04,60.975,62.495,53.1892,61.152,61.073,DOWN,0
2014-04-07,60.01,60.72,53.2688,61.014,61.1404,UP,1
2014-04-08,60.485,60.105,53.3465,60.946,61.221,UP,1
2014-04-09,61.27,60.74,53.4292,60.968,61.3153,DOWN,0
2014-04-10,59.82,61.255,53.5026,60.512,61.3772,DOWN,0
2014-04-11,58.75,59.415,53.5696,60.067,61.4146,UP,1
2014-04-14,59.195,59.435,53.6388,59.904,61.4559,DOWN,0
2014-04-15,59.07,59.315,53.7099,59.621,61.5464,UP,1
2014-04-16,59.12,59.36,53.7787,59.191,61.5778,DOWN,0
2014-04-17,58.97,59.21,53.8489,59.021,61.5949,UP,1
2014-04-21,59.165,59.15,53.9229,59.104,61.6077,UP,1
2014-04-22,59.375,59.175,53.9921,59.14,61.6063,UP,1
2014-04-23,59.94,59.38,54.0641,59.314,61.5963,UP,1
2014-04-24,60.325,60.275,54.1343,59.555,61.58,UP,1
2014-04-25,61.875,61.1,54.215,60.136,61.5907,UP,1
2014-04-28,62.045,62.175,54.2921,60.712,61.5909,UP,1
2014-04-29,63.255,62.105,54.3737,61.488,61.616,DOWN,0
2014-04-30,63.22,63.025,54.4496,62.144,61.6244,UP,1
2014-05-01,63.86,63.225,54.53,62.851,61.6507,UP,1
2014-05-02,64.19,63.795,54.6108,63.314,61.6712,UP,1
2014-05-05,64.94,64.405,54.6965,63.893,61.7236,UP,1
2014-05-06,64.965,64.7,54.7813,64.235,61.7685,DOWN,0
2014-05-07,64.69,65.11,54.8612,64.529,61.8069,UP,1
2014-05-08,65.425,64.805,54.9474,64.842,61.8541,UP,1
2014-05-09,65.65,65.275,55.0336,65.134,61.9036,UP,1
2014-05-12,66.23,66.105,55.1214,65.392,61.9692,DOWN,0
2014-05-13,64.44,66.155,55.2021,65.287,62.0122,DOWN,0
2014-05-14,63.99,64.205,55.2777,65.147,62.0311,DOWN,0
2014-05-15,63.395,63.885,55.35,64.741,62.039,UP,1
2014-05-16,63.545,63.5,55.4228,64.32,62.0432,UP,1
2014-05-19,63.855,63.365,55.4941,63.845,62.053,DOWN,0
2014-05-20,63.78,63.72,55.5657,63.713,62.0531,UP,1
2014-05-21,63.82,63.88,55.6382,63.679,62.0536,UP,1
2014-05-22,64.12,63.815,55.7151,63.824,62.0534,UP,1
2014-05-23,64.295,64.11,55.7946,63.974,62.0784,UP,1
2014-05-27,64.6,64.345,55.8751,64.123,62.0913,DOWN,0
2014-05-28,63.775,64.48,55.9519,64.122,62.13,UP,1
2014-05-29,64.05,64.015,56.0295,64.168,62.1616,UP,1
2014-05-30,64.24,64.19,56.1082,64.192,62.209,UP,1
2014-06-02,64.585,64.25,56.1898,64.25,62.2653,UP,1
2014-06-03,64.915,64.385,56.2752,64.313,62.3461,UP,1
2014-06-04,65.385,64.755,56.3628,64.635,62.4365,UP,1
2014-06-05,65.485,65.605,56.4502,64.922,62.5244,UP,1
2014-06-06,65.675,65.5,56.5373,65.209,62.6224,DOWN,0
2014-06-09,65.395,65.625,56.6246,65.371,62.7148,DOWN,0
2014-06-10,65.34,65.195,56.7084,65.456,62.8057,UP,1
2014-06-11,65.97,65.18,56.7951,65.573,62.9111,DOWN,0
2014-06-12,65.51,66.02,56.8785,65.578,63.0048,DOWN,0
2014-06-13,65.49,65.515,56.9671,65.541,63.0914,DOWN,0
2014-06-16,65.145,65.255,57.0546,65.491,63.1523,UP,1
2014-06-17,65.36,65.22,57.1435,65.495,63.24,UP,1
2014-06-18,65.675,65.365,57.2373,65.436,63.3533,DOWN,0
2014-06-19,65.35,65.85,57.3311,65.404,63.4506,UP,1
2014-06-20,65.97,65.33,57.4226,65.5,63.5446,UP,1
2014-06-23,66.31,65.84,57.516,65.733,63.6744,UP,1
2014-06-24,67.19,67.08,57.6135,66.099,63.8432,UP,1
2014-06-25,67.44,67.465,57.7097,66.452,64.0081,DOWN,0
2014-06-26,67.085,67.225,57.8021,66.799,64.1684,DOWN,0
2014-06-27,66.855,66.81,57.8933,66.976,64.3231,DOWN,0
2014-06-30,66.785,66.89,57.9863,67.071,64.4794,UP,1
2014-07-01,68.355,66.785,58.0863,67.304,64.6632,DOWN,0
2014-07-02,67.755,68.255,58.1824,67.367,64.8308,UP,1
2014-07-03,68.205,67.88,58.2783,67.591,64.9961,DOWN,0
2014-07-07,67.505,68.065,58.3699,67.721,65.1397,DOWN,0
2014-07-08,66.985,67.34,58.4597,67.761,65.2419,UP,1
2014-07-09,67.15,67.265,58.5493,67.52,65.344,DOWN,0
2014-07-10,66.695,66.4,58.6348,67.308,65.4128,UP,1
2014-07-11,66.805,66.87,58.7238,67.028,65.4845,UP,1
2014-07-14,67.645,67.28,58.8178,67.056,65.5602,DOWN,0
2014-07-15,66.405,67.5,58.9041,66.94,65.6045,DOWN,0
2014-07-16,65.715,66.5,58.9863,66.653,65.62,DOWN,0
2014-07-17,65.1,65.38,59.0627,66.334,65.6227,UP,1
2014-07-18,65.625,65.125,59.1339,66.098,65.6414,DOWN,0
2014-07-21,64.98,65.575,59.2019,65.565,65.6325,UP,1
2014-07-22,65.775,65.425,59.2776,65.439,65.635,UP,1
2014-07-23,66.755,65.94,59.3564,65.647,65.6455,DOWN,0
2014-07-24,66.525,67.045,59.435,65.932,65.6872,DOWN,0
2014-07-25,64.53,70.0,59.5047,65.713,65.698,UP,1
2014-07-28,64.7,64.91,59.5748,65.657,65.7241,DOWN,0
2014-07-29,64.135,64.545,59.6376,65.329,65.7359,DOWN,0
