ticker,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-02-06,38.72,40.21,45.8924,40.58,45.7772,DOWN,0
2008-02-07,38.57,38.33,45.8825,40.064,45.6574,UP,1
2008-02-08,38.94,38.47,45.872,39.46,45.5188,UP,1
2008-02-11,39.25,38.97,45.8595,39.066,45.3714,DOWN,0
2008-02-12,38.48,39.67,45.8419,38.792,45.1918,UP,1
2008-02-13,38.74,38.7,45.8293,38.796,45.0248,DOWN,0
2008-02-14,38.7,38.67,45.8158,38.822,44.8482,DOWN,0
2008-02-15,38.15,38.51,45.7969,38.664,44.6594,DOWN,0
2008-02-19,37.9,39.04,45.7787,38.394,44.443,UP,1
2008-02-20,38.39,38.0,45.7622,38.376,44.249,UP,1
2008-02-21,38.95,38.64,45.7474,38.418,44.064,DOWN,0
2008-02-22,38.6,39.26,45.7269,38.398,43.8424,UP,1
2008-02-25,39.3,38.88,45.7087,38.628,43.6464,DOWN,0
2008-02-26,39.1,39.49,45.6925,38.868,43.4384,DOWN,0
2008-02-27,32.99,33.86,45.6411,37.788,43.0916,UP,1
2008-02-28,33.11,32.84,45.5896,36.62,42.7626,DOWN,0
2008-02-29,31.09,32.8,45.5296,35.118,42.4134,DOWN,0
2008-03-03,30.35,30.97,45.4624,33.328,42.0248,DOWN,0
2008-03-04,29.9,30.35,45.3954,31.488,41.6292,UP,1
2008-03-05,31.5081,30.0,45.3314,31.1916,41.2494,DOWN,0
2008-03-06,31.2,31.52,45.2618,30.8096,40.8536,UP,1
2008-03-07,31.61,31.01,45.1922,30.9136,40.4654,DOWN,0
2008-03-10,31.55,31.78,45.1224,31.1536,40.0756,UP,1
2008-03-11,33.2101,31.9,45.0647,31.8157,39.7428,DOWN,0
2008-03-12,32.9,33.49,45.0044,32.094,39.3956,UP,1
2008-03-13,34.53,32.67,44.9525,32.76,39.091,DOWN,0
2008-03-14,34.08,34.05,44.8978,33.254,38.8078,DOWN,0
2008-03-17,33.91,33.34,44.8401,33.726,38.5292,DOWN,0
2008-03-18,33.05,34.5,44.7808,33.694,38.2762,DOWN,0
2008-03-19,31.39,32.71,44.7123,33.392,37.9696,UP,1
2008-03-20,32.0,31.56,44.6483,32.886,37.7132,UP,1
2008-03-24,32.63,32.18,44.5887,32.596,37.478,UP,1
2008-03-25,33.12,32.86,44.536,32.438,37.2472,DOWN,0
2008-03-26,32.74,32.93,44.4788,32.376,37.0384,DOWN,0
2008-03-27,31.43,32.89,44.4118,32.384,36.7806,UP,1
2008-03-28,31.77,32.61,44.3417,32.338,36.563,DOWN,0
2008-03-31,31.48,31.64,44.2639,32.108,36.3428,UP,1
2008-04-01,32.83,31.38,44.2016,32.05,36.1816,UP,1
2008-04-02,33.13,32.77,44.1422,32.128,36.0194,UP,1
2008-04-03,33.49,33.39,44.0822,32.54,35.887,UP,1
2008-04-04,33.83,33.12,44.0188,32.952,35.7486,DOWN,0
2008-04-07,33.73,33.81,43.9543,33.402,35.5744,DOWN,0
2008-04-08,33.61,33.36,43.8865,33.558,35.4206,DOWN,0
2008-04-09,32.7,33.74,43.8167,33.472,35.2518,UP,1
2008-04-10,33.11,32.8,43.7477,33.396,35.0984,DOWN,0
2008-04-11,31.99,32.7,43.6719,33.028,34.9188,DOWN,0
2008-04-14,31.68,31.85,43.5917,32.618,34.7294,DOWN,0
2008-04-15,31.47,31.63,43.5102,32.19,34.5196,UP,1
2008-04-16,32.6,31.62,43.4378,32.17,34.3472,DOWN,0
2008-04-17,32.22,32.85,43.3625,31.992,34.1946,UP,1
2008-04-18,33.27,32.84,43.2983,32.248,34.0856,UP,1
2008-04-21,33.75,33.07,43.2381,32.662,33.9892,UP,1
2008-04-22,34.07,33.51,43.1825,33.182,33.8918,UP,1
2008-04-23,35.55,33.99,43.1354,33.772,33.8178,UP,1
2008-04-24,37.53,37.32,43.0986,34.834,33.7988,UP,1
2008-04-25,39.38,37.77,43.0686,36.056,33.8116,DOWN,0
2008-04-28,38.55,39.4,43.0268,37.016,33.8086,UP,1
2008-04-29,38.92,38.41,42.9864,37.986,33.824,DOWN,0
2008-04-30,38.0,39.28,42.9413,38.476,33.826,UP,1
2008-05-01,39.31,37.75,42.9013,38.832,33.8444,UP,1
2008-05-02,39.42,39.22,42.8646,38.84,33.8538,DOWN,0
2008-05-05,38.35,38.98,42.8168,38.8,33.8488,UP,1
2008-05-06,39.29,38.26,42.7906,38.874,33.8486,DOWN,0
2008-05-07,38.24,39.35,42.7582,38.922,33.8314,UP,1
2008-05-08,38.83,38.175,42.7306,38.826,33.9482,UP,1
2008-05-09,39.1,38.33,42.7053,38.762,34.068,UP,1
2008-05-12,39.67,39.25,42.6855,39.026,34.2396,UP,1
2008-05-13,40.08,39.87,42.6694,39.184,34.4342,UP,1
2008-05-14,40.19,40.33,42.6512,39.574,34.64,UP,1
2008-05-15,40.94,40.19,42.6441,39.996,34.8286,DOWN,0
2008-05-16,40.74,41.49,42.6293,40.324,35.0194,DOWN,0
2008-05-19,40.27,40.55,42.6222,40.444,35.1926,DOWN,0
2008-05-20,39.61,40.1,42.6179,40.35,35.3538,DOWN,0
2008-05-21,39.43,39.82,42.6077,40.198,35.4782,DOWN,0
2008-05-22,39.42,39.42,42.5903,39.894,35.6086,DOWN,0
2008-05-23,38.75,39.1,42.5639,39.496,35.693,UP,1
2008-05-27,39.65,38.56,42.544,39.372,35.8044,UP,1
2008-05-28,39.7,39.7,42.5268,39.39,35.9202,UP,1
2008-05-29,40.93,40.11,42.5084,39.69,36.0778,UP,1
2008-05-30,41.16,40.87,42.4948,40.038,36.2732,DOWN,0
2008-06-02,40.42,40.9,42.4839,40.372,36.4416,UP,1
2008-06-03,40.56,40.65,42.4736,40.554,36.6002,UP,1
2008-06-04,40.81,40.6,42.4532,40.776,36.754,UP,1
2008-06-05,41.49,40.65,42.4284,40.888,36.929,DOWN,0
2008-06-06,40.51,41.25,42.4025,40.758,37.1106,UP,1
2008-06-09,40.77,40.83,42.3759,40.828,37.2906,DOWN,0
2008-06-10,39.9,40.32,42.3502,40.696,37.459,DOWN,0
2008-06-11,38.24,39.76,42.3137,40.182,37.5672,DOWN,0
2008-06-12,38.08,38.68,42.2767,39.5,37.6662,UP,1
2008-06-13,38.54,38.49,42.2493,39.106,37.7672,UP,1
2008-06-16,39.28,38.07,42.22,38.808,37.8762,UP,1
2008-06-17,39.51,39.3499,42.1905,38.73,37.9918,DOWN,0
2008-06-18,38.63,39.16,42.1521,38.808,38.0922,UP,1
2008-06-19,38.8,38.64,42.1132,38.952,38.2142,DOWN,0
2008-06-20,36.88,38.44,42.0634,38.62,38.2896,DOWN,0
2008-06-23,36.09,36.9,42.0102,37.982,38.3716,DOWN,0
2008-06-24,35.74,35.9,41.9632,37.228,38.4528,UP,1
2008-06-25,36.35,35.79,41.9177,36.772,38.5504,DOWN,0
2008-06-26,34.77,35.26,41.8588,35.966,38.5938,DOWN,0
2008-06-27,34.03,34.81,41.795,35.396,38.63,DOWN,0
2008-06-30,33.81,34.07,41.7279,34.94,38.6408,UP,1
2008-07-01,34.64,33.48,41.6633,34.72,38.6586,DOWN,0
2008-07-02,33.65,34.62,41.5955,34.18,38.6502,UP,1
2008-07-03,33.96,34.18,41.521,34.018,38.6184,DOWN,0
2008-07-07,33.68,33.87,41.4399,33.948,38.5414,UP,1
2008-07-08,34.6,33.55,41.3664,34.106,38.4458,DOWN,0
2008-07-09,33.01,34.26,41.2878,33.78,38.335,UP,1
2008-07-10,33.72,33.25,41.2144,33.794,38.231,DOWN,0
2008-07-11,33.05,33.66,41.1302,33.612,38.132,UP,1
2008-07-14,33.3,33.49,41.0462,33.536,38.0118,UP,1
2008-07-15,34.1,33.03,40.9677,33.436,37.9054,UP,1
2008-07-16,35.25,34.05,40.8941,33.884,37.8434,UP,1
2008-07-17,35.99,35.52,40.8249,34.338,37.7774,UP,1
2008-07-18,36.01,35.91,40.7554,34.93,37.7328,DOWN,0
2008-07-21,34.25,35.71,40.6785,35.12,37.6412,DOWN,0
2008-07-22,33.81,33.03,40.5977,35.062,37.5354,UP,1
2008-07-23,33.91,33.76,40.5144,34.794,37.4202,DOWN,0
2008-07-24,32.74,33.75,40.4244,34.144,37.2734,UP,1
2008-07-25,32.76,32.79,40.3344,33.494,37.1248,DOWN,0
2008-07-28,32.2,32.95,40.2419,33.084,36.95,UP,1
2008-07-29,32.74,32.45,40.1558,32.87,36.79,UP,1
2008-07-30,32.75,32.8,40.0656,32.638,36.6396,DOWN,0
2008-07-31,31.89,32.305,39.9758,32.468,36.4852,UP,1
2008-08-01,33.67,31.95,39.8982,32.65,36.37,DOWN,0
2008-08-04,32.77,33.56,39.8202,32.764,36.237,UP,1
2008-08-05,33.72,33.04,39.7435,32.96,36.1364,UP,1
2008-08-06,34.2,33.66,39.6797,33.25,36.0274,DOWN,0
2008-08-07,34.1,34.1491,39.6127,33.692,35.9154,UP,1
2008-08-08,35.26,34.25,39.5529,34.01,35.802,UP,1
2008-08-11,35.54,34.84,39.4947,34.564,35.6896,DOWN,0
2008-08-12,34.39,35.62,39.4304,34.698,35.569,DOWN,0
2008-08-13,34.28,34.07,39.3635,34.714,35.4434,UP,1
2008-08-14,34.35,33.88,39.2967,34.764,35.3142,UP,1
2008-08-15,38.37,37.76,39.2538,35.386,35.2518,DOWN,0
2008-08-18,37.92,38.5,39.1989,35.862,35.2,DOWN,0
2008-08-19,36.61,37.96,39.1429,36.306,35.1168,UP,1
2008-08-20,37.13,36.96,39.0845,36.876,35.0614,DOWN,0
2008-08-21,36.62,37.06,39.0271,37.33,35.029,UP,1
2008-08-22,37.16,37.02,38.9644,37.088,35.0106,DOWN,0
2008-08-25,36.2,36.36,38.9033,36.744,34.9638,UP,1
2008-08-26,36.4,36.22,38.8485,36.702,34.9062,UP,1
2008-08-27,36.93,36.26,38.8023,36.662,34.8546,UP,1
2008-08-28,37.54,37.16,38.7658,36.846,34.8328,DOWN,0
2008-08-29,35.53,37.09,38.7035,36.52,34.7674,DOWN,0
2008-09-02,35.43,36.27,38.643,36.366,34.7384,DOWN,0
2008-09-03,34.62,35.43,38.5788,36.01,34.709,DOWN,0
2008-09-04,34.37,34.7,38.5186,35.498,34.6816,DOWN,0
2008-09-05,33.77,34.01,38.4571,34.744,34.63,UP,1
2008-09-08,34.34,34.48,38.3971,34.506,34.6214,DOWN,0
2008-09-09,33.95,34.45,38.3407,34.21,34.6198,DOWN,0
2008-09-10,33.46,33.94,38.2791,33.978,34.6128,UP,1
2008-09-11,34.32,33.26,38.2279,33.968,34.6064,UP,1
2008-09-12,34.44,33.99,38.1707,34.102,34.6222,DOWN,0
2008-09-15,33.42,33.1,38.1047,33.918,34.6114,UP,1
2008-09-16,33.54,33.09,38.0351,33.836,34.6086,DOWN,0
2008-09-17,32.15,33.69,37.9604,33.574,34.5596,UP,1
2008-09-18,33.46,32.57,37.8901,33.402,34.5686,UP,1
2008-09-19,35.71,35.13,37.8307,33.656,34.6084,DOWN,0
2008-09-22,33.51,35.22,37.7546,33.674,34.6176,DOWN,0
2008-09-23,33.15,33.78,37.6799,33.596,34.6146,UP,1
2008-09-24,33.6,33.34,37.6069,33.886,34.6046,UP,1
2008-09-25,34.21,34.0,37.5296,34.036,34.5838,UP,1
2008-09-26,35.21,33.54,37.4601,33.936,34.5682,DOWN,0
2008-09-29,32.17,34.63,37.3735,33.668,34.4914,UP,1
2008-09-30,33.55,32.75,37.2896,33.748,34.4774,DOWN,0
2008-10-01,32.52,32.4,37.2044,33.532,34.4516,DOWN,0
2008-10-02,30.45,32.38,37.1139,32.78,34.3824,UP,1
2008-10-03,30.72,30.78,37.0186,31.882,34.342,DOWN,0
2008-10-06,28.46,30.24,36.9125,31.14,34.256,DOWN,0
2008-10-07,26.87,28.48,36.7943,29.804,34.1494,UP,1
2008-10-08,27.06,26.82,36.6747,28.712,34.0358,DOWN,0
2008-10-09,25.25,27.44,36.5458,27.672,33.8858,DOWN,0
2008-10-10,24.2,24.28,36.4116,26.368,33.732,UP,1
2008-10-13,27.77,25.44,36.3012,26.23,33.614,DOWN,0
2008-10-14,25.85,28.28,36.1792,26.026,33.4756,DOWN,0
2008-10-15,23.2,25.48,36.0464,25.254,33.2652,UP,1
2008-10-16,25.38,23.07,35.9321,25.28,33.0888,DOWN,0
2008-10-17,24.56,24.72,35.8157,25.352,32.898,UP,1
2008-10-20,25.17,24.86,35.713,24.832,32.6962,DOWN,0
2008-10-21,24.38,24.92,35.6013,24.538,32.473,DOWN,0
2008-10-22,22.85,23.44,35.4915,24.468,32.2422,UP,1
2008-10-23,22.92,22.95,35.3841,23.976,32.015,DOWN,0
2008-10-24,21.84,21.4,35.27,23.432,31.7648,DOWN,0
2008-10-27,20.68,21.45,35.1575,22.534,31.411,UP,1
2008-10-28,23.24,21.41,35.0521,22.306,31.1174,DOWN,0
2008-10-29,22.31,23.92,34.9504,22.198,30.8314,DOWN,0
2008-10-30,21.96,22.58,34.8478,22.006,30.528,DOWN,0
2008-10-31,21.31,21.88,34.7499,21.9,30.2218,UP,1
2008-11-03,22.88,21.39,34.6581,22.34,29.9362,DOWN,0
2008-11-04,22.5,22.81,34.57,22.192,29.6622,DOWN,0
2008-11-05,21.0,21.72,34.4713,21.93,29.3542,DOWN,0
2008-11-06,19.88,21.06,34.3585,21.514,29.0132,UP,1
2008-11-07,20.76,20.08,34.2558,21.404,28.6776,DOWN,0
2008-11-10,20.45,21.19,34.1523,20.918,28.376,DOWN,0
2008-11-11,19.77,20.25,34.0473,20.372,28.0628,DOWN,0
2008-11-12,19.03,19.54,33.9376,19.978,27.751,UP,1
2008-11-13,20.84,19.39,33.836,20.17,27.4804,DOWN,0
2008-11-14,19.53,20.43,33.7239,19.924,27.1956,DOWN,0
2008-11-17,19.09,19.2,33.6132,19.652,26.8906,UP,1
2008-11-18,19.15,19.12,33.5097,19.528,26.5946,DOWN,0
2008-11-19,17.86,19.22,33.4054,19.294,26.2826,DOWN,0
2008-11-20,16.82,17.68,33.2967,18.49,25.9326,DOWN,0
2008-11-21,14.37,13.57,33.1738,17.458,25.5312,UP,1
2008-11-24,15.69,14.77,33.056,16.778,25.1766,UP,1
2008-11-25,16.02,15.7,32.9437,16.152,24.8262,UP,1
2008-11-26,16.89,15.73,32.8345,15.958,24.521,DOWN,0
2008-11-28,16.59,16.72,32.7239,15.912,24.1836,DOWN,0
2008-12-01,14.83,16.24,32.6073,16.004,23.766,UP,1
2008-12-02,15.57,15.05,32.4957,15.98,23.4072,UP,1
2008-12-03,15.84,15.048,32.3829,15.944,23.061,DOWN,0
2008-12-04,15.13,15.43,32.2638,15.592,22.6916,UP,1
2008-12-05,16.04,14.82,32.151,15.482,22.3282,UP,1
2008-12-08,18.35,17.08,32.0463,16.186,21.991,DOWN,0
2008-12-09,18.26,18.49,31.9421,16.724,21.7128,DOWN,0
2008-12-10,17.99,18.65,31.8671,17.154,21.4016,DOWN,0
2008-12-11,17.39,17.54,31.7885,17.606,21.099,UP,1
2008-12-12,18.4,17.31,31.725,18.078,20.858,DOWN,0
2008-12-15,17.61,18.51,31.6613,17.93,20.5958,UP,1
2008-12-16,19.13,17.87,31.6075,18.104,20.4092,UP,1
2008-12-17,19.21,18.83,31.546,18.348,20.256,DOWN,0
2008-12-18,18.41,18.978,31.4821,18.552,20.083,UP,1
2008-12-19,18.52,18.4913,31.4166,18.576,19.9484,DOWN,0
2008-12-22,18.26,18.52,31.3502,18.706,19.8296,UP,1
2008-12-23,18.34,17.825,31.2758,18.548,19.641,UP,1
2008-12-24,18.69,18.43,31.2047,18.444,19.4978,UP,1
2008-12-26,18.89,18.8,31.1265,18.54,19.4116,DOWN,0
2008-12-29,18.43,18.32,31.0483,18.522,19.2726,UP,1
2008-12-30,18.97,18.55,30.9736,18.664,19.1608,UP,1
2008-12-31,19.65,18.92,30.9066,18.926,19.0504,UP,1
2009-01-02,20.68,19.55,30.853,19.324,18.9764,UP,1
2009-01-05,20.88,20.6,30.7974,19.722,18.937,DOWN,0
2009-01-06,20.85,21.11,30.7385,20.206,18.8956,DOWN,0
2009-01-07,20.07,20.55,30.6733,20.426,18.8602,DOWN,0
2009-01-08,19.2,19.59,30.6056,20.336,18.8306,DOWN,0
2009-01-09,18.47,19.41,30.5408,19.894,18.7352,UP,1
2009-01-12,18.78,18.42,30.4758,19.474,18.6646,DOWN,0
2009-01-13,18.46,18.78,30.4107,18.996,18.5946,DOWN,0
2009-01-14,17.73,18.19,30.3352,18.528,18.523,DOWN,0
2009-01-15,15.48,15.85,30.247,17.784,18.375,UP,1
2009-01-16,16.14,15.79,30.1602,17.318,18.2478,DOWN,0
2009-01-20,15.72,16.135,30.0697,16.706,18.1422,UP,1
2009-01-21,16.77,15.82,29.9849,16.368,18.08,DOWN,0
