ticker,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-06-02,32.75,32.3125,39.3745,28.4563,38.4461,UP,1
2000-06-05,35.5625,32.5625,39.4904,30.6625,38.0455,UP,1
2000-06-06,38.4688,36.6875,39.6198,32.6438,37.7411,UP,1
2000-06-07,39.0313,40.0938,39.752,35.175,37.4342,UP,1
2000-06-08,40.0625,39.7813,39.8901,37.175,37.2023,UP,1
2000-06-09,42.9688,41.25,40.0413,39.2188,37.2367,DOWN,0
2000-06-12,40.1563,43.0938,40.1805,40.1375,37.2436,UP,1
2000-06-13,40.625,38.7188,40.3202,40.5688,37.1817,DOWN,0
2000-06-14,39.7813,41.75,40.4505,40.7188,37.1561,UP,1
2000-06-15,39.875,39.6875,40.5789,40.6813,37.1492,UP,1
2000-06-16,43.1875,40.3438,40.7242,40.725,37.0667,UP,1
2000-06-19,57.9375,42.9688,40.944,44.2813,37.1405,DOWN,0
2000-06-20,56.625,56.875,41.1524,47.4813,37.273,DOWN,0
2000-06-21,56.3438,56.5,41.3554,50.7938,37.4873,DOWN,0
2000-06-22,47.0,56.5547,41.4972,52.2188,37.6348,DOWN,0
2000-06-23,45.9688,49.0,41.6267,52.775,37.7811,DOWN,0
2000-06-26,44.6563,47.5,41.7466,50.1188,37.8142,DOWN,0
2000-06-27,41.75,46.0,41.8872,47.1438,37.9017,UP,1
2000-06-28,47.0,41.5,42.0577,45.275,38.0723,DOWN,0
2000-06-29,42.375,46.25,42.2124,44.35,38.0648,DOWN,0
2000-06-30,41.0938,44.0,42.3615,43.375,38.0267,UP,1
2000-07-03,42.875,41.4688,42.5177,43.0188,38.1136,UP,1
2000-07-05,47.5313,43.3438,42.6956,44.175,38.3317,DOWN,0
2000-07-06,46.4688,47.0938,42.8705,44.0688,38.4561,UP,1
2000-07-07,48.4531,45.5938,43.0565,45.2844,38.7102,UP,1
2000-07-10,50.4688,49.375,43.2559,47.1594,39.0095,UP,1
2000-07-11,53.0,49.8438,43.4678,49.1844,39.2995,DOWN,0
2000-07-12,51.8125,54.2188,43.6719,50.0406,39.4595,DOWN,0
2000-07-13,46.75,52.8438,43.8489,50.0969,39.6289,DOWN,0
2000-07-14,45.5625,47.1563,44.018,49.5188,39.7664,UP,1
2000-07-17,48.2109,47.4688,44.2012,49.0672,39.9263,DOWN,0
2000-07-18,47.3672,47.5938,44.3797,47.9406,39.9642,DOWN,0
2000-07-19,46.6875,50.4375,44.5713,46.9156,40.0363,UP,1
2000-07-20,49.375,48.375,44.7767,47.4406,40.2527,DOWN,0
2000-07-21,48.6875,49.875,44.9761,48.0656,40.5077,DOWN,0
2000-07-24,47.4688,49.4375,45.1678,47.9172,40.7683,DOWN,0
2000-07-25,44.875,47.25,45.345,47.4188,40.9783,UP,1
2000-07-26,45.7188,44.3125,45.525,47.225,41.2108,DOWN,0
2000-07-27,42.75,45.0,45.6911,45.9,41.392,DOWN,0
2000-07-28,39.4375,43.0,45.8414,44.05,41.5152,DOWN,0
2000-07-31,37.9063,39.8125,45.9853,42.1375,41.6633,UP,1
2000-08-01,42.5,38.25,46.1543,41.6625,41.9358,DOWN,0
2000-08-02,41.9063,42.25,46.3207,40.9,42.2325,DOWN,0
2000-08-03,41.2813,41.0,46.4815,40.6063,42.5581,DOWN,0
2000-08-04,40.0,41.6875,46.6365,40.7188,42.8681,UP,1
2000-08-07,41.375,41.125,46.7951,41.4125,43.2244,DOWN,0
2000-08-08,40.5,41.75,46.9489,41.0125,43.5438,DOWN,0
2000-08-09,39.0,41.25,47.0964,40.4313,43.7525,DOWN,0
2000-08-10,35.5313,38.25,47.2297,39.2813,43.9356,UP,1
2000-08-11,37.4063,35.75,47.3694,38.7625,44.0825,DOWN,0
2000-08-14,37.25,37.9375,47.5097,37.9375,44.1725,DOWN,0
2000-08-15,35.6406,37.8125,47.6398,36.9656,44.1741,DOWN,0
2000-08-16,34.4688,36.0,47.7585,36.0594,44.0941,UP,1
2000-08-17,44.4063,35.4375,47.9298,37.8344,44.2016,UP,1
2000-08-18,44.625,43.8125,48.1005,39.2781,44.2928,DOWN,0
2000-08-21,44.1797,44.4063,48.2691,40.6641,44.317,DOWN,0
2000-08-22,43.75,45.0,48.4379,42.2859,44.3889,DOWN,0
2000-08-23,40.3125,43.9688,48.5894,43.4547,44.3827,UP,1
2000-08-24,41.1875,41.5,48.746,42.8109,44.4108,DOWN,0
2000-08-25,40.9375,41.8125,48.9005,42.0734,44.432,DOWN,0
2000-08-28,40.25,41.3438,49.0455,41.2875,44.3733,DOWN,0
2000-08-29,40.125,40.7813,49.1905,40.5625,44.017,DOWN,0
2000-08-30,39.875,40.4063,49.3315,40.475,43.682,UP,1
2000-08-31,41.4688,40.1875,49.4832,40.5313,43.3845,DOWN,0
2000-09-01,40.25,42.9375,49.6261,40.3938,43.2495,DOWN,0
2000-09-05,38.5625,41.1875,49.7589,40.0563,43.1014,DOWN,0
2000-09-06,36.5,39.125,49.8839,39.3313,42.9383,UP,1
2000-09-07,38.5,37.875,50.0151,39.0563,42.8733,DOWN,0
2000-09-08,37.75,38.9375,50.1345,38.3125,42.6883,DOWN,0
2000-09-11,37.0,39.5,50.2448,37.6625,42.5808,UP,1
2000-09-12,38.125,38.25,50.3586,37.575,42.5214,UP,1
2000-09-13,40.0625,37.3125,50.485,38.2875,42.4652,UP,1
2000-09-14,42.0625,41.25,50.6228,39.0,42.3558,DOWN,0
2000-09-15,40.25,41.625,50.7526,39.5,42.2314,DOWN,0
2000-09-18,37.0625,40.25,50.8507,39.5125,42.0036,UP,1
2000-09-19,38.0625,37.9375,50.9582,39.5,41.7555,UP,1
2000-09-20,38.125,38.1875,51.0646,39.1125,41.458,DOWN,0
2000-09-21,36.5625,36.3125,51.1634,38.0125,41.153,UP,1
2000-09-22,39.375,36.25,51.2795,37.8375,41.0055,DOWN,0
2000-09-25,38.125,40.25,51.394,38.05,40.8567,UP,1
2000-09-26,38.5625,40.4531,51.5142,38.15,40.6638,DOWN,0
2000-09-27,37.875,39.3125,51.6232,38.1,40.4739,UP,1
2000-09-28,43.4375,38.1563,51.7651,39.475,40.4089,DOWN,0
2000-09-29,41.125,42.4375,51.8907,39.825,40.2439,DOWN,0
2000-10-02,39.75,42.75,52.0107,40.15,40.0652,DOWN,0
2000-10-03,37.5,39.6875,52.1245,39.9375,39.8658,UP,1
2000-10-04,37.875,38.5938,52.2264,39.9375,39.7258,UP,1
2000-10-05,40.0,38.9375,52.3379,39.25,39.6114,DOWN,0
2000-10-06,38.375,39.75,52.4118,38.7,39.5239,DOWN,0
2000-10-09,35.5625,37.5,52.4607,37.8625,39.4464,DOWN,0
2000-10-10,34.375,35.3125,52.4748,37.2375,39.3758,DOWN,0
2000-10-11,30.875,33.25,52.4796,35.8375,39.1433,DOWN,0
2000-10-12,28.25,31.125,52.4668,33.4875,38.8702,UP,1
2000-10-13,30.0,26.75,52.4629,31.8125,38.6445,UP,1
2000-10-16,31.0625,30.6875,52.4682,30.9125,38.4658,DOWN,0
2000-10-17,29.375,32.9375,52.391,29.9125,38.2258,UP,1
2000-10-18,31.0469,28.625,52.3131,29.9469,38.0367,UP,1
2000-10-19,33.75,31.75,52.2669,31.0469,37.9317,UP,1
2000-10-20,37.8125,33.5,52.2477,32.6094,37.9773,UP,1
2000-10-23,40.0,37.8125,52.1868,34.3969,38.0292,DOWN,0
2000-10-24,38.6875,41.3125,52.1046,36.2594,38.058,DOWN,0
2000-10-25,35.75,38.75,52.0118,37.2,38.0602,UP,1
2000-10-26,36.9688,36.5,51.9391,37.8438,38.1102,DOWN,0
2000-10-27,35.375,35.0313,51.7729,37.3563,37.9295,DOWN,0
2000-10-30,33.125,35.125,51.6089,35.9813,37.6995,UP,1
2000-10-31,36.625,33.5,51.4669,35.5688,37.5484,UP,1
2000-11-01,37.8125,35.5,51.3063,35.9813,37.4297,UP,1
2000-11-02,38.875,38.1875,51.1364,36.3625,37.4009,DOWN,0
2000-11-03,37.5,38.6875,50.9311,36.7875,37.3272,DOWN,0
2000-11-06,35.0,37.0625,50.7609,37.1625,37.2084,UP,1
2000-11-07,37.4375,35.75,50.6246,37.325,37.1522,DOWN,0
2000-11-08,35.3125,37.0,50.4615,36.825,37.0559,DOWN,0
2000-11-09,34.5,35.125,50.2867,35.95,36.9484,DOWN,0
2000-11-10,33.9375,33.6875,50.1351,35.2375,36.7978,DOWN,0
2000-11-13,31.75,30.5,50.0195,34.5875,36.6278,UP,1
2000-11-14,32.125,32.4375,49.9004,33.525,36.4991,UP,1
2000-11-15,33.4063,32.0,49.7578,33.1438,36.4372,DOWN,0
2000-11-16,31.2656,33.0625,49.5516,32.4969,36.2925,DOWN,0
2000-11-17,30.5,31.625,49.3666,31.8094,36.1475,DOWN,0
2000-11-20,26.4375,29.5,49.1488,30.7469,35.9363,UP,1
2000-11-21,28.0,26.375,48.9463,29.9219,35.7338,DOWN,0
2000-11-22,26.4375,27.125,48.681,28.5281,35.4613,UP,1
2000-11-24,29.9375,26.25,48.3554,28.2625,35.2188,UP,1
2000-11-27,31.8125,32.3125,48.0581,28.525,35.05,DOWN,0
2000-11-28,27.8125,30.9375,47.7298,28.8,34.865,DOWN,0
2000-11-29,26.875,28.125,47.3756,28.575,34.6413,DOWN,0
2000-11-30,26.5,26.375,46.9656,28.5875,34.4088,UP,1
2000-12-01,29.3125,27.9375,46.4218,28.4625,34.2638,DOWN,0
2000-12-04,26.6875,29.25,45.8879,27.4375,34.01,UP,1
2000-12-05,28.625,28.0,45.4684,27.6,33.82,DOWN,0
2000-12-06,27.5,29.125,44.9759,27.725,33.5988,UP,1
2000-12-07,27.625,27.125,44.459,27.95,33.3938,UP,1
2000-12-08,31.25,28.8125,43.914,28.3375,33.15,UP,1
2000-12-11,31.375,31.1875,43.3864,29.275,32.955,DOWN,0
2000-12-12,28.625,31.1875,42.8406,29.275,32.7325,DOWN,0
2000-12-13,28.1875,29.75,42.3817,29.4125,32.5463,DOWN,0
2000-12-14,26.8125,29.0,41.9584,29.25,32.325,DOWN,0
2000-12-15,25.4219,26.6875,41.4705,28.0844,32.0334,UP,1
2000-12-18,27.25,25.6875,41.0074,27.2594,31.8109,DOWN,0
2000-12-19,25.0,26.125,40.5702,26.5344,31.5997,DOWN,0
2000-12-20,24.5,23.9375,40.1398,25.7969,31.4022,DOWN,0
2000-12-21,23.6875,23.5,39.7433,25.1719,31.2584,UP,1
2000-12-22,24.0,23.875,39.3552,24.8875,31.1734,DOWN,0
2000-12-26,23.875,23.875,38.982,24.2125,31.0509,DOWN,0
2000-12-27,23.5625,23.6875,38.7411,23.925,30.9009,UP,1
2000-12-28,25.9375,23.4375,38.5561,24.2125,30.8322,DOWN,0
2000-12-29,24.875,24.875,38.3145,24.45,30.7088,DOWN,0
2001-01-02,22.5625,24.75,38.0852,24.1625,30.485,UP,1
2001-01-03,23.0625,22.375,37.9302,24.0,30.19,DOWN,0
2001-01-04,22.7656,23.75,37.7477,23.8406,29.8453,DOWN,0
2001-01-05,21.0,22.75,37.542,22.8531,29.4916,UP,1
2001-01-08,21.8125,22.0,37.3731,22.2406,29.2128,UP,1
2001-01-09,24.0,22.9375,37.2247,22.5281,28.9534,DOWN,0
2001-01-10,23.5,23.5625,37.0703,22.6156,28.7159,DOWN,0
2001-01-11,23.3125,23.5,36.9286,22.725,28.5197,UP,1
2001-01-12,24.625,23.3125,36.8455,23.45,28.2797,DOWN,0
2001-01-16,24.375,24.5313,36.7683,23.9625,28.0109,UP,1
2001-01-17,24.75,24.6875,36.6734,24.1125,27.7284,UP,1
2001-01-18,26.375,24.875,36.6,24.6875,27.5059,DOWN,0
2001-01-19,25.8125,27.1875,36.528,25.1875,27.3222,UP,1
2001-01-22,27.375,26.75,36.4283,25.7375,27.1209,UP,1
2001-01-23,29.0625,26.125,36.3023,26.675,26.9959,UP,1
2001-01-24,29.4375,28.5625,36.1995,27.6125,26.8947,DOWN,0
2001-01-25,29.4375,30.4375,36.1186,28.225,26.8047,UP,1
2001-01-26,30.625,29.0,36.0736,29.1875,26.7822,DOWN,0
2001-01-29,29.875,29.8125,36.0297,29.6875,26.7372,DOWN,0
2001-01-30,28.3125,29.875,35.9563,29.5375,26.6353,DOWN,0
2001-01-31,27.875,28.5313,35.9088,29.225,26.5675,DOWN,0
2001-02-01,27.875,27.6875,35.8558,28.9125,26.515,DOWN,0
2001-02-02,23.1875,26.375,35.758,27.425,26.45,DOWN,0
2001-02-05,22.1875,22.625,35.6539,25.8875,26.3338,UP,1
2001-02-06,22.8125,21.8125,35.5753,24.7875,26.2613,DOWN,0
2001-02-07,22.5,22.75,35.5047,23.7125,26.1125,DOWN,0
2001-02-08,21.5,22.625,35.4109,22.4375,25.9063,DOWN,0
2001-02-09,20.5,21.375,35.3347,21.9,25.76,UP,1
2001-02-12,20.5625,20.5625,35.26,21.575,25.6338,DOWN,0
2001-02-13,20.0,20.8125,35.1675,21.0125,25.5038,DOWN,0
2001-02-14,18.0625,20.0,35.0388,20.125,25.2788,UP,1
2001-02-15,18.5,18.3125,34.9398,19.525,25.115,DOWN,0
2001-02-16,17.5,18.4375,34.8339,18.925,24.8925,DOWN,0
2001-02-20,16.75,17.8125,34.7166,18.1625,24.6775,DOWN,0
2001-02-21,15.8125,16.75,34.5683,17.325,24.4413,DOWN,0
2001-02-22,15.4375,15.4375,34.43,16.8,24.125,UP,1
2001-02-23,16.125,15.3125,34.3179,16.325,23.82,UP,1
2001-02-26,17.5625,16.5625,34.226,16.3375,23.5988,DOWN,0
2001-02-27,16.875,17.5625,34.1382,16.3625,23.3725,DOWN,0
2001-02-28,16.8125,16.5,34.0504,16.5625,23.1725,DOWN,0
2001-03-01,16.7656,16.75,33.9638,16.8281,22.9994,UP,1
2001-03-02,17.625,16.75,33.8834,17.1281,22.8069,DOWN,0
2001-03-05,17.0625,17.8125,33.8023,17.0281,22.6481,UP,1
2001-03-06,17.1875,17.25,33.7358,17.0906,22.5019,UP,1
2001-03-07,17.375,17.1406,33.6783,17.2031,22.3756,DOWN,0
2001-03-08,16.125,17.3125,33.6236,17.075,22.2181,DOWN,0
2001-03-09,15.5,15.6875,33.5761,16.65,22.0506,DOWN,0
2001-03-12,14.4375,15.375,33.5257,16.125,21.8681,DOWN,0
2001-03-13,14.125,14.2188,33.4786,15.5125,21.6319,DOWN,0
2001-03-14,13.875,13.125,33.4253,14.8125,21.4119,DOWN,0
2001-03-15,13.5,14.375,33.35,14.2875,21.2306,DOWN,0
2001-03-16,12.5,13.1875,33.2806,13.6875,21.0194,UP,1
2001-03-19,12.5625,12.375,33.1931,13.3125,20.8153,UP,1
2001-03-20,12.8125,12.625,33.0934,13.05,20.6516,DOWN,0
2001-03-21,11.5625,12.4375,32.9734,12.5875,20.4466,DOWN,0
2001-03-22,11.4375,11.375,32.8382,12.175,20.1953,UP,1
2001-03-23,12.9375,11.75,32.7078,12.2625,19.9841,UP,1
2001-03-26,13.87,13.03,32.5768,12.524,19.7952,DOWN,0
2001-03-27,13.86,13.72,32.4313,12.7335,19.5799,UP,1
2001-03-28,14.36,13.76,32.3023,13.293,19.3796,DOWN,0
2001-03-29,14.22,13.85,32.1703,13.8495,19.169,UP,1
2001-03-30,15.35,14.5,32.0481,14.332,18.9485,DOWN,0
2001-04-02,14.13,16.1,31.9194,14.384,18.7149,DOWN,0
2001-04-03,12.61,13.5,31.7665,14.134,18.4196,UP,1
2001-04-04,13.13,12.6,31.5425,13.888,18.1009,UP,1
2001-04-05,13.5,13.47,31.3268,13.744,17.7822,UP,1
2001-04-06,13.86,13.845,31.1144,13.446,17.4706,DOWN,0
2001-04-09,13.76,13.82,30.9482,13.372,17.1333,UP,1
2001-04-10,14.53,13.84,30.791,13.756,16.8264,DOWN,0
2001-04-11,14.17,15.04,30.6386,13.964,16.5436,UP,1
2001-04-12,14.5,14.1,30.5023,14.164,16.2761,UP,1
2001-04-16,14.55,14.49,30.3401,14.302,16.0096,DOWN,0
2001-04-17,14.03,14.5,30.1984,14.356,15.8264,UP,1
2001-04-18,14.71,14.32,30.0664,14.392,15.6769,UP,1
2001-04-19,16.21,15.13,29.9331,14.8,15.5448,DOWN,0
2001-04-20,15.73,16.17,29.7741,15.046,15.4094,DOWN,0
2001-04-23,14.97,15.35,29.6166,15.13,15.2788,DOWN,0
2001-04-24,13.65,14.855,29.4426,15.054,15.1418,UP,1
2001-04-25,14.08,13.6,29.2607,14.928,15.0122,UP,1
2001-04-26,15.76,15.22,29.0745,14.838,14.9274,DOWN,0
2001-04-27,15.33,15.59,28.892,14.758,14.8727,UP,1
2001-04-30,16.125,15.9,28.7389,14.989,14.8252,UP,1
2001-05-01,16.97,16.1,28.596,15.653,14.8146,UP,1
2001-05-02,17.33,17.225,28.4416,16.303,14.8262,DOWN,0
2001-05-03,17.11,15.9,28.2903,16.573,14.8522,UP,1
2001-05-04,17.91,16.85,28.1464,17.089,14.9016,UP,1
2001-05-07,18.86,18.35,27.9938,17.636,14.9563,UP,1
2001-05-08,19.19,19.25,27.8463,18.08,14.9889,DOWN,0
2001-05-09,19.12,19.075,27.7046,18.438,15.0338,DOWN,0
2001-05-10,18.86,18.9,27.5745,18.788,15.0747,UP,1
2001-05-11,19.1,19.08,27.4414,19.026,15.1214,DOWN,0
2001-05-14,17.97,19.26,27.3175,18.848,15.1283,UP,1
2001-05-15,18.59,17.98,27.2133,18.728,15.1589,UP,1
2001-05-16,19.96,18.595,27.1235,18.896,15.2143,UP,1
2001-05-17,21.44,20.22,27.0182,19.412,15.2956,UP,1
2001-05-18,21.79,21.6,26.9177,19.95,15.4089,UP,1
2001-05-21,25.07,22.3,26.8366,21.37,15.6003,DOWN,0
2001-05-22,24.5,24.895,26.7591,22.552,15.8016,DOWN,0
2001-05-23,23.16,23.7,26.668,23.192,15.9823,UP,1
2001-05-24,24.96,23.3,26.5903,23.896,16.204,DOWN,0
2001-05-25,23.55,25.31,26.5131,24.248,16.405,DOWN,0
2001-05-29,22.42,23.94,26.4475,23.718,16.6034,DOWN,0
2001-05-30,21.45,22.05,26.3677,23.108,16.7811,DOWN,0
2001-05-31,21.22,21.6,26.2876,22.72,16.9493,UP,1
2001-06-01,23.4,21.45,26.2264,22.408,17.186,DOWN,0
2001-06-04,23.11,23.329,26.1696,22.32,17.4195,UP,1
2001-06-05,24.94,23.19,26.0723,22.824,17.6595,DOWN,0
2001-06-06,24.4,25.24,25.9711,23.414,17.8701,DOWN,0
2001-06-07,24.2,24.325,25.8712,24.01,18.0769,DOWN,0
2001-06-08,23.75,23.8,25.7712,24.08,18.2647,DOWN,0
2001-06-11,21.95,23.555,25.6794,23.848,18.4193,DOWN,0
2001-06-12,21.21,19.9,25.5795,23.102,18.5365,DOWN,0
2001-06-13,20.41,20.7,25.4769,22.304,18.6621,DOWN,0
2001-06-14,19.62,20.3,25.3737,21.388,18.8023,UP,1
2001-06-15,19.96,19.45,25.2729,20.63,18.9389,DOWN,0
2001-06-18,18.95,19.84,25.1683,20.03,19.0479,DOWN,0
2001-06-19,18.1,19.19,25.0515,19.408,19.1327,UP,1
2001-06-20,18.59,17.995,24.9432,19.044,19.2293,UP,1
2001-06-21,19.57,18.685,24.8482,19.034,19.3301,UP,1
2001-06-22,20.0,19.55,24.7657,19.042,19.4467,UP,1
2001-06-25,20.06,20.2,24.6735,19.264,19.5579,UP,1
2001-06-26,20.6,20.05,24.5877,19.764,19.6789,DOWN,0
2001-06-27,20.44,20.18,24.5049,20.134,19.8071,UP,1
2001-06-28,21.9,20.44,24.4238,20.6,19.9509,UP,1
2001-06-29,24.52,22.1,24.3461,21.504,20.1171,DOWN,0
2001-07-02,22.31,22.755,24.2473,21.954,20.2487,UP,1
2001-07-03,22.56,22.4,24.1589,22.346,20.4005,DOWN,0
2001-07-05,21.64,22.64,24.0818,22.586,20.5603,DOWN,0
2001-07-06,21.28,21.55,23.9979,22.462,20.7043,UP,1
2001-07-09,22.47,21.25,23.9196,22.052,20.8385,DOWN,0
2001-07-10,20.44,22.55,23.839,21.678,20.9407,DOWN,0
2001-07-11,20.08,20.2,23.7425,21.182,21.0198,UP,1
2001-07-12,20.31,20.44,23.6534,20.916,21.0866,UP,1
2001-07-13,20.44,20.15,23.5628,20.748,21.1488,DOWN,0
2001-07-16,20.24,20.555,23.4746,20.302,21.2114,DOWN,0
2001-07-17,20.05,20.21,23.3577,20.224,21.2542,DOWN,0
2001-07-18,19.31,20.11,23.2486,20.07,21.2632,DOWN,0
2001-07-19,18.41,19.6,23.1419,19.69,21.2476,UP,1
2001-07-20,20.0,18.52,23.0544,19.602,21.2652,DOWN,0
2001-07-23,19.4,19.95,22.9621,19.434,21.276,DOWN,0
2001-07-24,18.09,19.41,22.8525,19.042,21.2558,DOWN,0
2001-07-25,17.77,18.0,22.7495,18.734,21.2518,UP,1
2001-07-26,19.33,17.95,22.6683,18.918,21.2666,UP,1
2001-07-27,19.58,19.29,22.5943,18.834,21.259,DOWN,0
2001-07-30,19.44,19.65,22.5372,18.842,21.219,DOWN,0
2001-07-31,18.83,19.38,22.4901,18.99,21.1598,DOWN,0
2001-08-01,18.72,19.045,22.4337,19.18,21.0328,DOWN,0
2001-08-02,18.06,18.8,22.3687,18.926,20.904,UP,1
2001-08-03,18.3,18.15,22.3133,18.67,20.8068,DOWN,0
2001-08-06,17.76,18.29,22.2468,18.334,20.6628,UP,1
2001-08-07,18.41,17.75,22.1701,18.25,20.56,DOWN,0
2001-08-08,17.02,18.25,22.0662,17.91,20.452,DOWN,0
2001-08-09,17.0,17.02,21.9512,17.698,20.363,UP,1
2001-08-10,17.07,16.975,21.8431,17.452,20.28,UP,1
2001-08-13,17.17,17.14,21.7502,17.334,20.1554,UP,1
2001-08-14,17.48,17.2,21.6527,17.148,20.0428,DOWN,0
2001-08-15,17.38,17.49,21.5628,17.22,19.8916,DOWN,0
2001-08-16,16.55,17.3,21.4799,17.13,19.7346,UP,1
2001-08-17,16.8,16.25,21.3808,17.076,19.5866,DOWN,0
2001-08-20,15.84,16.7,21.2709,16.81,19.4284,UP,1
2001-08-21,16.63,15.83,21.1597,16.64,19.322,UP,1
2001-08-22,16.65,16.44,21.0554,16.494,19.2308,UP,1
2001-08-23,17.4,16.65,20.9674,16.664,19.1706,UP,1
2001-08-24,18.36,17.41,20.872,16.976,19.1454,UP,1
2001-08-27,19.03,18.29,20.7906,17.614,19.1268,DOWN,0
2001-08-28,17.95,19.0,20.7079,17.878,19.1068,UP,1
2001-08-29,18.24,17.9,20.6294,18.196,19.1096,DOWN,0
2001-08-30,17.5,18.1,20.5581,18.216,19.0878,UP,1
2001-08-31,17.68,17.5,20.4859,18.08,19.05,DOWN,0
2001-09-04,17.09,17.47,20.4043,17.692,18.9918,UP,1
2001-09-05,17.13,17.01,20.3337,17.528,18.9332,DOWN,0
2001-09-06,16.07,16.99,20.2615,17.094,18.8426,DOWN,0
2001-09-07,16.03,15.98,20.2095,16.8,18.7544,DOWN,0
2001-09-10,15.55,15.46,20.1472,16.374,18.6274,DOWN,0
2001-09-17,13.55,15.54,20.0828,15.666,18.408,DOWN,0
2001-09-18,12.2,13.54,19.9941,14.68,18.2058,DOWN,0
2001-09-19,10.76,12.2,19.8888,13.618,17.9698,UP,1
2001-09-20,11.19,10.75,19.8057,12.65,17.7608,UP,1
2001-09-21,11.97,10.73,19.7312,11.934,17.5746,UP,1
2001-09-24,12.15,12.25,19.6595,11.654,17.3682,UP,1
2001-09-25,12.3,12.03,19.5744,11.674,17.2054,DOWN,0
2001-09-26,11.8,12.15,19.5,11.882,17.0398,UP,1
2001-09-27,12.51,11.79,19.4194,12.146,16.8838,UP,1
2001-09-28,13.66,12.655,19.3502,12.484,16.7482,UP,1
2001-10-01,13.7,13.75,19.2806,12.794,16.6174,UP,1
2001-10-02,14.23,13.27,19.1955,13.18,16.501,DOWN,0
2001-10-03,14.1,14.17,19.1091,13.64,16.3968,DOWN,0
2001-10-04,13.5,14.19,19.0335,13.838,16.2986,UP,1
2001-10-05,13.57,13.47,18.9604,13.82,16.17,DOWN,0
2001-10-08,13.02,12.95,18.8914,13.684,16.0424,DOWN,0
2001-10-09,12.68,12.92,18.8277,13.374,15.9342,UP,1
2001-10-10,13.99,12.695,18.7614,13.352,15.8586,UP,1
2001-10-11,14.72,14.735,18.71,13.596,15.7664,DOWN,0
2001-10-12,14.64,14.84,18.6607,13.81,15.6676,UP,1
2001-10-15,15.24,15.04,18.6185,14.254,15.5836,UP,1
2001-10-16,15.89,15.5,18.5779,14.896,15.5248,DOWN,0
2001-10-17,14.1,15.61,18.529,14.918,15.4324,UP,1
2001-10-18,14.49,13.56,18.4837,14.872,15.361,UP,1
2001-10-19,14.99,14.5,18.4289,14.942,15.2948,UP,1
2001-10-22,15.7,14.545,18.3831,15.034,15.2536,DOWN,0
2001-10-23,15.65,15.68,18.3485,14.986,15.1984,UP,1
2001-10-24,15.84,15.68,18.3124,15.334,15.1748,UP,1
2001-10-25,16.24,14.7,18.2798,15.684,15.1596,UP,1
2001-10-26,16.25,15.41,18.256,15.936,15.1432,DOWN,0
2001-10-29,15.28,15.85,18.2233,15.852,15.1054,DOWN,0
2001-10-30,14.45,15.47,18.1756,15.612,15.0448,UP,1
2001-10-31,14.9,14.595,18.1326,15.424,14.9952,DOWN,0
2001-11-01,14.71,15.19,18.0896,15.118,14.9584,DOWN,0
2001-11-02,14.25,14.65,18.0377,14.718,14.9074,UP,1
2001-11-05,15.32,13.93,17.9924,14.726,14.897,DOWN,0
2001-11-06,15.2,15.365,17.9447,14.876,14.8684,DOWN,0
2001-11-07,14.58,15.085,17.8857,14.812,14.827,DOWN,0
2001-11-08,14.1,14.62,17.8271,14.69,14.761,DOWN,0
2001-11-09,13.88,14.06,17.7597,14.616,14.6714,DOWN,0
2001-11-12,13.45,13.8,17.6816,14.242,14.5598,UP,1
2001-11-13,14.17,13.82,17.6053,14.036,14.4842,UP,1
2001-11-14,14.35,14.2,17.5298,13.99,14.4064,UP,1
2001-11-15,14.48,14.33,17.4491,14.066,14.346,UP,1
2001-11-16,14.82,14.2,17.3738,14.254,14.2888,UP,1
2001-11-19,15.71,14.8,17.3108,14.706,14.2612,DOWN,0
2001-11-20,15.7,15.49,17.2499,15.012,14.2326,UP,1
2001-11-21,15.78,15.755,17.1895,15.298,14.2268,UP,1
2001-11-23,16.15,15.72,17.1543,15.632,14.2292,UP,1
2001-11-26,16.19,16.06,17.1243,15.906,14.242,UP,1
2001-11-27,18.99,18.17,17.1052,16.562,14.3508,DOWN,0
2001-11-28,18.35,18.91,17.0844,17.092,14.4738,UP,1
2001-11-29,19.11,18.31,17.0725,17.758,14.6408,DOWN,0
2001-11-30,19.02,19.13,17.0651,18.332,14.7974,DOWN,0
2001-12-03,18.78,18.9,17.0562,18.85,14.9336,UP,1
2001-12-04,19.77,18.84,17.055,19.006,15.086,UP,1
2001-12-05,20.62,19.94,17.0678,19.46,15.2524,DOWN,0
2001-12-06,20.55,20.44,17.0781,19.748,15.4274,DOWN,0
2001-12-07,20.01,20.14,17.0906,19.946,15.5774,DOWN,0
2001-12-10,19.0,19.9,17.1019,19.99,15.6842,UP,1
2001-12-11,19.14,19.05,17.1185,19.864,15.793,UP,1
2001-12-12,19.21,19.16,17.1374,19.582,15.8926,UP,1
2001-12-13,19.33,18.95,17.1534,19.338,15.9972,DOWN,0
2001-12-14,19.04,19.545,17.1608,19.144,16.108,UP,1
2001-12-17,19.67,19.3,17.1747,19.278,16.23,UP,1
2001-12-18,19.99,19.68,17.1906,19.448,16.3694,DOWN,0
2001-12-19,19.61,19.93,17.2048,19.528,16.508,DOWN,0
